Data file,,DELRINNC010_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:24:38 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:22:34,4,3600,3475.4,1.06,13.3,7,13.4,0.153,10,1,0.99
,11:22:35,4,3600,3476.4,1.06,13.3,7,13.4,0.153,10,1,0.99
,11:22:36,4,3600,3477.4,1.06,13.3,7,13.4,0.153,10,1,0.99
,11:22:37,4,3600,3478.4,1.05,13.3,7,13.4,0.152,10,1,0.99
,11:22:38,4,3600,3479.4,1.05,13.3,7,13.4,0.152,10,1,0.99
,11:22:39,4,3600,3480.4,1.05,13.3,7,13.4,0.158,10,1,0.99
,11:22:40,4,3600,3481.4,1.05,13.3,7,13.4,0.158,10,1,0.99
,11:22:41,4,3600,3482.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:42,4,3600,3483.4,1.06,13.3,7,13.4,0.147,10,1,0.99
,11:22:43,4,3600,3484.4,1.06,13.3,7,13.3,0.142,10,1,0.99
,11:22:44,4,3600,3485.4,1.06,13.3,7,13.3,0.153,10,1,0.99
,11:22:45,4,3600,3486.4,1.06,13.3,6,13.3,0.165,10,1,0.99
,11:22:46,4,3600,3487.4,1.05,13.3,6,13.3,0.165,10,1,0.99
,11:22:47,4,3600,3488.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:48,4,3600,3489.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:49,4,3600,3490.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:50,4,3600,3491.4,1.05,13.3,7,13.3,0.152,10,1,0.99
,11:22:51,4,3600,3492.4,1.05,13.3,7,13.3,0.147,10,1,0.99
,11:22:52,4,3600,3493.4,1.05,13.3,7,13.3,0.147,10,1,0.99
,11:22:53,4,3600,3494.4,1.05,13.3,7,13.3,0.152,10,1,0.99
,11:22:54,4,3600,3495.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:55,4,3600,3496.4,1.05,13.3,6,13.3,0.165,10,1,0.99
,11:22:56,4,3600,3497.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:57,4,3600,3498.4,1.05,13.3,7,13.3,0.158,10,1,0.99
,11:22:58,4,3600,3499.4,1.05,13.3,7,13.3,0.152,10,1,0.99
,11:22:59,4,3600,3500.4,1.05,13.3,7,13.2,0.147,10,1,0.99
,11:23:00,4,3600,3501.4,1.06,13.3,7,13.2,0.142,10,1,0.99
,11:23:01,4,3600,3502.4,1.05,13.3,7,13.2,0.142,10,1,0.99
,11:23:02,4,3600,3503.4,1.05,13.3,7,13.2,0.147,10,1,0.99
,11:23:03,4,3600,3504.4,1.06,13.3,7,13.2,0.159,10,1,0.99
,11:23:04,4,3600,3505.4,1.05,13.3,7,13.2,0.158,10,1,0.99
,11:23:05,4,3600,3506.4,1.05,13.3,7,13.2,0.152,10,1,0.99
,11:23:06,4,3600,3507.4,1.05,13.3,7,13.2,0.158,10,1,0.99
,11:23:07,4,3600,3508.4,1.05,13.3,7,13.2,0.158,10,1,0.99
,11:23:08,4,3600,3509.4,1.05,13.3,7,13.2,0.158,10,1,0.99
,11:23:09,4,3600,3510.4,1.05,13.3,7,13.2,0.152,10,1,0.99
,11:23:10,4,3600,3511.4,1.05,13.3,7,13.2,0.152,10,1,0.99
,11:23:11,4,3600,3512.4,1.05,13.3,7,13.2,0.158,10,1,0.99
,11:23:12,4,3600,3513.4,1.05,13.3,6,13.2,0.164,10,1,0.99
,11:23:13,4,3600,3514.4,1.05,13.3,7,13.2,0.157,10,1,0.98
,11:23:14,4,3600,3515.4,1.05,13.3,7,13.2,0.157,10,1,0.98
,11:23:15,4,3600,3516.4,1.05,13.3,7,13.1,0.152,10,1,0.99
,11:23:16,4,3600,3517.4,1.05,13.3,7,13.1,0.152,10,1,0.99
,11:23:17,4,3600,3518.4,1.06,13.3,7,13.1,0.147,10,1,0.99
,11:23:18,4,3600,3519.4,1.06,13.3,7,13.1,0.147,10,1,0.99
,11:23:19,4,3600,3520.4,1.05,13.3,7,13.1,0.147,10,1,0.99
,11:23:20,4,3600,3521.4,1.05,13.3,7,13.1,0.152,10,1,0.99
,11:23:21,4,3600,3522.4,1.05,13.3,6,13.1,0.164,10,1,0.99
,11:23:22,4,3600,3523.4,1.05,13.3,6,13.1,0.164,10,1,0.99
,11:23:23,4,3600,3524.4,1.05,13.3,6,13.1,0.164,10,1,0.99
,11:23:24,4,3600,3525.4,1.05,13.3,7,13.1,0.158,10,1,0.99
,11:23:25,4,3600,3526.4,1.05,13.3,7,13.1,0.158,10,1,0.99
,11:23:26,4,3600,3527.4,1.06,13.3,7,13.1,0.153,10,1,0.99
,11:23:27,4,3600,3528.4,1.06,13.3,7,13.1,0.153,10,1,0.99
,11:23:28,4,3600,3529.4,1.05,13.3,7,13,0.142,10,1,0.99
,11:23:29,4,3600,3530.4,1.05,13.3,7,13,0.142,10,1,0.99
,11:23:30,4,3600,3531.4,1.05,13.3,7,13,0.152,10,1,0.99
,11:23:31,4,3600,3532.4,1.05,13.3,7,13,0.158,10,1,0.99
,11:23:32,4,3600,3533.4,1.05,13.3,7,13,0.157,10,1,0.98
,11:23:33,4,3600,3534.4,1.05,13.3,7,13,0.157,10,1,0.98
,11:23:34,4,3600,3535.4,1.05,13.3,7,13,0.157,10,1,0.98
,11:23:35,4,3600,3536.4,1.05,13.3,7,13,0.152,10,1,0.99
,11:23:36,4,3600,3537.4,1.05,13.3,7,13,0.147,10,1,0.99
,11:23:37,4,3600,3538.4,1.06,13.3,7,12.9,0.147,10,1,0.99
,11:23:38,4,3600,3539.4,1.06,13.3,7,12.9,0.153,10,1,0.99
,11:23:39,4,3600,3540.4,1.05,13.3,7,12.9,0.158,10,1,0.99
,11:23:40,4,3600,3541.4,1.05,13.3,7,12.9,0.152,10,1,0.98
,11:23:41,4,3600,3542.4,1.05,13.3,7,12.9,0.157,10,1,0.98
,11:23:42,4,3600,3543.4,1.04,13.3,7,12.9,0.157,10,1,0.98
,11:23:43,4,3600,3544.4,1.05,13.3,7,12.9,0.157,10,1,0.98
,11:23:44,4,3600,3545.4,1.05,13.3,7,12.9,0.152,10,1,0.98
,11:23:45,4,3600,3546.4,1.05,13.3,7,12.9,0.147,10,1,0.99
,11:23:46,4,3600,3547.4,1.05,13.3,7,12.9,0.152,10,1,0.99
,11:23:47,4,3600,3548.4,1.05,13.3,7,12.9,0.157,10,1,0.98
,11:23:48,4,3600,3549.4,1.05,13.3,7,12.9,0.157,10,1,0.98
,11:23:49,4,3600,3550.4,1.04,13.3,7,12.8,0.157,10,1,0.98
,11:23:50,4,3600,3551.4,1.04,13.3,7,12.8,0.157,10,1,0.98
,11:23:51,4,3600,3552.4,1.04,13.3,7,12.8,0.15,10,1,0.98
,11:23:52,4,3600,3553.4,1.04,13.3,7,12.8,0.15,10,1,0.98
,11:23:53,4,3600,3554.4,1.04,13.3,7,12.8,0.156,10,1,0.98
,11:23:54,4,3600,3555.4,1.05,13.3,6,12.8,0.163,10,1,0.98
,11:23:55,4,3600,3556.4,1.05,13.3,7,12.8,0.157,10,1,0.98
,11:23:56,4,3600,3557.4,1.05,13.3,7,12.8,0.151,10,1,0.98
,11:23:57,4,3600,3558.4,1.05,13.3,7,12.8,0.146,10,1,0.98
,11:23:58,4,3600,3559.4,1.05,13.3,7,12.8,0.147,10,1,0.99
,11:23:59,4,3600,3560.4,1.05,13.3,7,12.8,0.152,10,1,0.99
,11:24:00,4,3600,3561.4,1.05,13.3,7,12.8,0.157,10,1,0.98
,11:24:01,4,3600,3562.4,1.05,13.3,6,12.7,0.163,10,1,0.98
,11:24:02,4,3600,3563.4,1.05,13.3,6,12.7,0.163,10,1,0.98
,11:24:03,4,3600,3564.4,1.05,13.3,7,12.7,0.158,10,1,0.99
,11:24:04,4,3600,3565.4,1.05,13.3,7,12.7,0.152,10,1,0.99
,11:24:05,4,3600,3566.4,1.06,13.3,7,12.7,0.147,10,1,0.99
,11:24:06,4,3600,3567.4,1.05,13.3,7,12.7,0.147,10,1,0.99
,11:24:07,4,3600,3568.4,1.05,13.3,7,12.7,0.147,10,1,0.99
,11:24:08,4,3600,3569.4,1.05,13.3,7,12.7,0.158,10,1,0.99
,11:24:09,4,3600,3570.4,1.05,13.3,7,12.7,0.157,10,1,0.98
,11:24:10,4,3600,3571.4,1.04,13.3,7,12.6,0.145,10,1,0.97
,11:24:11,4,3600,3572.4,1.04,13.3,7,12.6,0.139,10,1,0.97
,11:24:12,4,3600,3573.4,1.03,13.3,7,12.6,0.144,10,1,0.97
,11:24:13,4,3600,3574.4,1.03,13.3,7,12.6,0.149,10,1,0.97
,11:24:14,4,3600,3575.4,1.03,13.3,7,12.6,0.149,10,1,0.97
,11:24:15,4,3600,3576.4,1.03,13.3,7,12.6,0.149,10,1,0.97
,11:24:16,4,3600,3577.4,1.03,13.3,7,12.6,0.144,10,1,0.97
,11:24:17,4,3600,3578.4,1.03,13.3,7,12.6,0.144,10,1,0.97
,11:24:18,4,3600,3579.4,1.04,13.3,7,12.6,0.15,10,1,0.97
,11:24:19,4,3600,3580.4,1.03,13.3,7,12.5,0.155,10,1,0.97
,11:24:20,4,3600,3581.4,1.03,13.3,7,12.5,0.155,10,1,0.97
,11:24:21,4,3600,3582.4,1.03,13.3,7,12.5,0.149,10,1,0.97
,11:24:22,4,3600,3583.4,1.03,13.3,7,12.5,0.149,10,1,0.97
,11:24:23,4,3600,3584.4,1.03,13.3,7,12.5,0.149,10,1,0.97
,11:24:24,4,3600,3585.4,1.03,13.3,7,12.5,0.155,10,1,0.96
,11:24:25,4,3600,3586.4,1.03,13.3,7,12.5,0.154,10,1,0.96
,11:24:26,4,3600,3587.4,1.02,13.3,6,12.5,0.159,10,1,0.96
,11:24:27,4,3600,3588.4,1.02,13.3,7,12.5,0.154,10,1,0.96
,11:24:28,4,3600,3589.4,1.02,13.3,7,12.4,0.148,10,1,0.96
,11:24:29,4,3600,3590.4,1.03,13.3,7,12.4,0.149,10,1,0.96
,11:24:30,4,3600,3591.4,1.03,13.3,7,12.4,0.154,10,1,0.96
,11:24:31,4,3600,3592.4,1.03,13.3,7,12.4,0.155,10,1,0.97
,11:24:32,4,3600,3593.4,1.03,13.3,7,12.4,0.149,10,1,0.97
,11:24:33,4,3600,3594.4,1.03,13.3,7,12.4,0.155,10,1,0.97
,11:24:34,4,3600,3595.4,1.03,13.3,7,12.4,0.154,10,1,0.96
,11:24:35,4,3600,3596.4,1.03,13.3,7,12.4,0.154,10,1,0.96
,11:24:36,4,3600,3597.4,1.03,13.3,7,12.3,0.143,10,1,0.96
,11:24:37,4,3600,3598.4,1.03,13.3,7,12.3,0.144,10,1,0.97
,11:24:38,4,3600,3599.4,1.03,13.3,7,12.3,0.149,10,1,0.97
,11:24:39,4,3600,3600.4,1.03,13.3,7,12.3,0.155,10,1,0.97
,11:24:40,4,3600,3601.4,1.03,13.3,7,12.3,0.155,10,1,0.97
,11:24:41,4,3600,3602.4,1.03,13.3,7,12.3,0.155,10,1,0.97
,11:24:42,4,3600,3603.4,1.03,13.3,7,12.3,0.155,10,1,0.97
,11:24:43,4,3600,3604.4,1.03,13.3,7,12.3,0.149,10,1,0.97
,11:24:44,4,3600,3605.4,1.04,13.3,7,12.3,0.144,10,1,0.97
,11:24:45,4,3600,3606.4,1.04,13.3,7,12.3,0.144,10,1,0.97
,11:24:46,4,3600,3607.4,1.04,13.3,7,12.2,0.15,10,1,0.97
,11:24:47,4,3600,3608.4,1.03,13.3,7,12.2,0.155,10,1,0.97
,11:24:48,4,3600,3609.4,1.03,13.3,7,12.2,0.154,10,1,0.96
,11:24:49,4,3600,3610.4,1.03,13.3,7,12.2,0.154,10,1,0.96
,11:24:50,4,3600,3611.4,1.03,13.3,7,12.2,0.154,10,1,0.96
,11:24:51,4,3600,3612.4,1.03,13.3,7,12.2,0.154,10,1,0.96
,11:24:52,4,3600,3613.4,1.03,13.3,7,12.2,0.149,10,1,0.96
,11:24:53,4,3600,3614.4,1.03,13.3,7,12.1,0.149,10,1,0.97
,11:24:54,4,3600,3615.4,1.03,13.3,7,12.1,0.149,10,1,0.97
,11:24:55,4,3600,3616.4,1.03,13.3,7,12.1,0.155,10,1,0.97
,11:24:56,4,3600,3617.4,1.03,13.3,7,12.1,0.154,10,1,0.96
,11:24:57,4,3600,3618.4,1.03,13.3,7,12.1,0.154,10,1,0.96
,11:24:58,4,3600,3619.4,1.03,13.3,7,12.1,0.154,10,1,0.96
,11:24:59,4,3600,3620.4,1.03,13.3,7,12.1,0.154,10,1,0.96
,11:25:00,4,3600,3621.4,1.03,13.3,7,12.1,0.148,10,1,0.96
,11:25:01,4,3600,3622.4,1.03,13.3,7,12.1,0.149,10,1,0.97
,11:25:02,4,3600,3623.4,1.03,13.3,7,12.1,0.155,10,1,0.97
,11:25:03,4,3600,3624.4,1.03,13.3,7,12,0.155,10,1,0.97
,11:25:04,4,3600,3625.4,1.03,13.3,7,12,0.155,10,1,0.97
,11:25:05,4,3600,3626.4,1.03,13.3,7,12,0.155,10,1,0.97
,11:25:06,4,3600,3627.4,1.03,13.3,7,12,0.149,10,1,0.97
,11:25:07,4,3600,3628.4,1.03,13.3,7,12,0.144,10,1,0.97
,11:25:08,4,3600,3629.4,1.04,13.3,7,12,0.144,10,1,0.97
,11:25:09,4,3600,3630.4,1.04,13.3,7,12,0.15,10,1,0.97
,11:25:10,4,3600,3631.4,1.04,13.3,7,11.9,0.15,10,1,0.97
,11:25:11,4,3600,3632.4,1.04,13.3,7,11.9,0.156,10,1,0.97
,11:25:12,4,3600,3633.4,1.04,13.3,7,11.9,0.156,10,1,0.97
,11:25:13,4,3600,3634.4,1.04,13.3,7,11.9,0.15,10,1,0.97
,11:25:14,4,3600,3635.4,1.04,13.3,7,11.9,0.145,10,1,0.97
,11:25:15,4,3600,3636.4,1.04,13.3,7,11.9,0.139,10,1,0.97
,11:25:16,4,3600,3637.4,1.04,13.3,7,11.9,0.139,10,1,0.97
,11:25:17,4,3600,3638.4,1.03,13.3,7,11.9,0.149,10,1,0.97
,11:25:18,4,3600,3639.4,1.03,13.3,7,11.8,0.155,10,1,0.97
,11:25:19,4,3600,3640.4,1.03,13.3,7,11.8,0.155,10,1,0.97
,11:25:20,4,3600,3641.4,1.03,13.3,7,11.8,0.155,10,1,0.97
,11:25:21,4,3600,3642.4,1.03,13.3,7,11.8,0.155,10,1,0.97
,11:25:22,4,3600,3643.4,1.03,13.3,7,11.8,0.154,10,1,0.96
,11:25:23,4,3600,3644.4,1.03,13.3,7,11.8,0.154,10,1,0.96
,11:25:24,4,3600,3645.4,1.03,13.3,7,11.8,0.148,10,1,0.96
,11:25:25,4,3600,3646.4,1.03,13.3,7,11.7,0.148,10,1,0.96
,11:25:26,4,3600,3647.4,1.03,13.3,7,11.7,0.154,10,1,0.96
,11:25:27,4,3600,3648.4,1.03,13.3,7,11.7,0.154,10,1,0.96
,11:25:28,4,3600,3649.4,1.03,13.3,7,11.7,0.155,10,1,0.97
,11:25:29,4,3600,3650.4,1.03,13.3,7,11.7,0.155,10,1,0.97
,11:25:30,4,3600,3651.4,1.03,13.3,7,11.7,0.154,10,1,0.96
,11:25:31,4,3600,3652.4,1.03,13.3,7,11.7,0.149,10,1,0.97
,11:25:32,4,3600,3653.4,1.03,13.3,7,11.7,0.144,10,1,0.97
,11:25:33,4,3600,3654.4,1.03,13.3,7,11.6,0.149,10,1,0.97
,11:25:34,4,3600,3655.4,1.03,13.3,7,11.6,0.155,10,1,0.97
,11:25:35,4,3600,3656.4,1.03,13.3,7,11.6,0.155,10,1,0.97
,11:25:36,4,3600,3657.4,1.03,13.3,7,11.6,0.149,10,1,0.97
,11:25:37,4,3600,3658.4,1.03,13.3,7,11.6,0.149,10,1,0.97
,11:25:38,4,3600,3659.4,1.03,13.3,7,11.6,0.149,10,1,0.97
,11:25:39,4,3600,3660.4,1.03,13.3,7,11.6,0.149,10,1,0.97
,11:25:40,4,3600,3661.4,1.03,13.3,7,11.6,0.138,10,1,0.96
,11:25:41,4,3600,3662.4,1.03,13.3,7,11.5,0.138,10,1,0.96
,11:25:42,4,3600,3663.4,1.03,13.3,7,11.5,0.143,10,1,0.96
,11:25:43,4,3600,3664.4,1.03,13.3,7,11.5,0.149,10,1,0.96
,11:25:44,4,3600,3665.4,1.03,13.3,7,11.5,0.148,10,1,0.96
,11:25:45,4,3600,3666.4,1.02,13.3,7,11.5,0.154,10,1,0.96
,11:25:46,4,3600,3667.4,1.02,13.3,7,11.5,0.153,10,1,0.95
,11:25:47,4,3600,3668.4,1.02,13.3,7,11.5,0.152,10,1,0.95
,11:25:48,4,3600,3669.4,1.02,13.3,7,11.4,0.147,10,1,0.95
,11:25:49,4,3600,3670.4,1.02,13.3,7,11.4,0.147,10,1,0.95
,11:25:50,4,3600,3671.4,1.02,13.3,7,11.4,0.142,10,1,0.96
,11:25:51,4,3600,3672.4,1.02,13.3,7,11.4,0.147,10,1,0.95
,11:25:52,4,3600,3673.4,1.02,13.3,7,11.4,0.152,10,1,0.95
,11:25:53,4,3600,3674.4,1.02,13.3,7,11.4,0.153,10,1,0.95
,11:25:54,4,3600,3675.4,1.02,13.3,7,11.4,0.153,10,1,0.96
,11:25:55,4,3600,3676.4,1.02,13.3,6,11.4,0.159,10,1,0.96
,11:25:56,4,3600,3677.4,1.02,13.3,7,11.4,0.153,10,1,0.95
,11:25:57,4,3600,3678.4,1.02,13.3,7,11.3,0.148,10,1,0.96
,11:25:58,4,3600,3679.4,1.02,13.3,7,11.3,0.143,10,1,0.96
,11:25:59,4,3600,3680.4,1.02,13.3,7,11.3,0.148,10,1,0.96
,11:26:00,4,3600,3681.4,1.02,13.3,7,11.3,0.153,10,1,0.95
,11:26:01,4,3600,3682.4,1.02,13.3,6,11.3,0.159,10,1,0.95
,11:26:02,4,3600,3683.4,1.02,13.3,7,11.3,0.152,10,1,0.95
,11:26:03,4,3600,3684.4,1.02,13.3,7,11.3,0.147,10,1,0.95
,11:26:04,4,3600,3685.4,1.01,13.3,7,11.2,0.141,10,1,0.95
,11:26:05,4,3600,3686.4,1.02,13.3,7,11.2,0.142,10,1,0.95
,11:26:06,4,3600,3687.4,1.02,13.3,7,11.2,0.147,10,1,0.96
,11:26:07,4,3600,3688.4,1.02,13.3,7,11.2,0.147,10,1,0.96
,11:26:08,4,3600,3689.4,1.02,13.3,7,11.2,0.147,10,1,0.95
,11:26:09,4,3600,3690.4,1.01,13.3,7,11.2,0.152,10,1,0.95
,11:26:10,4,3600,3691.4,1.01,13.3,7,11.1,0.152,10,1,0.95
,11:26:11,4,3600,3692.4,1.01,13.3,7,11.1,0.152,10,1,0.95
,11:26:12,4,3600,3693.4,1.02,13.3,7,11.1,0.147,10,1,0.95
,11:26:13,4,3600,3694.4,1.02,13.3,7,11.1,0.153,10,1,0.96
,11:26:14,4,3600,3695.4,1.02,13.3,7,11.1,0.153,10,1,0.95
,11:26:15,4,3600,3696.4,1.02,13.3,6,11.1,0.159,10,1,0.96
,11:26:16,4,3600,3697.4,1.02,13.3,6,11.1,0.16,10,1,0.96
,11:26:17,4,3600,3698.4,1.03,13.3,7,11.1,0.149,10,1,0.96
,11:26:18,4,3600,3699.4,1.03,13.3,7,11.1,0.143,10,1,0.96
,11:26:19,4,3600,3700.4,1.03,13.3,7,11,0.143,10,1,0.96
,11:26:20,4,3600,3701.4,1.03,13.3,7,11,0.148,10,1,0.96
,11:26:21,4,3600,3702.4,1.03,13.3,7,11,0.148,10,1,0.96
,11:26:22,4,3600,3703.4,1.03,13.3,7,11,0.154,10,1,0.96
,11:26:23,4,3600,3704.4,1.03,13.3,7,11,0.148,10,1,0.96
,11:26:24,4,3600,3705.4,1.03,13.3,7,11,0.143,10,1,0.96
,11:26:25,4,3600,3706.4,1.02,13.3,7,11,0.148,10,1,0.96
,11:26:26,4,3600,3707.4,1.02,13.3,7,11,0.147,10,1,0.95
,11:26:27,4,3600,3708.4,1.02,13.3,7,10.9,0.147,10,1,0.95
,11:26:28,4,3600,3709.4,1.01,13.3,7,10.9,0.146,10,1,0.95
,11:26:29,4,3600,3710.4,1.02,13.3,7,10.9,0.147,10,1,0.95
,11:26:30,4,3600,3711.4,1.02,13.3,7,10.9,0.142,10,1,0.95
,11:26:31,4,3600,3712.4,1.01,13.3,7,10.9,0.141,10,1,0.95
,11:26:32,4,3600,3713.4,1.01,13.3,7,10.9,0.146,10,1,0.95
,11:26:33,4,3600,3714.4,1.01,13.3,7,10.9,0.152,10,1,0.95
,11:26:34,4,3600,3715.4,1.01,13.3,7,10.9,0.152,10,1,0.95
,11:26:35,4,3600,3716.4,1.01,13.3,7,10.9,0.146,10,1,0.95
,11:26:36,4,3600,3717.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:37,4,3600,3718.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:38,4,3600,3719.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:39,4,3600,3720.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:40,4,3600,3721.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:41,4,3600,3722.4,1.01,13.3,7,10.8,0.146,10,1,0.95
,11:26:42,4,3600,3723.4,1.01,13.3,7,10.8,0.152,10,1,0.95
,11:26:43,4,3600,3724.4,1.01,13.3,7,10.7,0.146,10,1,0.95
,11:26:44,4,3600,3725.4,1.01,13.3,7,10.7,0.146,10,1,0.95
,11:26:45,4,3600,3726.4,1.02,13.3,7,10.7,0.142,10,1,0.95
,11:26:46,4,3600,3727.4,1.02,13.3,7,10.7,0.147,10,1,0.95
,11:26:47,4,3600,3728.4,1.02,13.3,7,10.7,0.152,10,1,0.95
,11:26:48,4,3600,3729.4,1.01,13.3,7,10.7,0.152,10,1,0.95
,11:26:49,4,3600,3730.4,1.01,13.3,7,10.7,0.152,10,1,0.95
,11:26:50,4,3600,3731.4,1.01,13.3,7,10.7,0.146,10,1,0.95
,11:26:51,4,3600,3732.4,1.02,13.3,7,10.7,0.152,10,1,0.95
,11:26:52,4,3600,3733.4,1.02,13.3,7,10.7,0.147,10,1,0.95
,11:26:53,4,3600,3734.4,1.02,13.3,7,10.7,0.147,10,1,0.95
,11:26:54,4,3600,3735.4,1.02,13.3,7,10.7,0.147,10,1,0.95
,11:26:55,4,3600,3736.4,1.02,13.3,6,10.6,0.158,10,1,0.95
,11:26:56,4,3600,3737.4,1.01,13.3,7,10.6,0.152,10,1,0.95
,11:26:57,4,3600,3738.4,1.01,13.3,7,10.6,0.152,10,1,0.95
,11:26:58,4,3600,3739.4,1.02,13.3,7,10.6,0.152,10,1,0.95
,11:26:59,4,3600,3740.4,1.01,13.3,7,10.6,0.146,10,1,0.95
,11:27:00,4,3600,3741.4,1.01,13.3,7,10.6,0.141,10,1,0.95
,11:27:01,4,3600,3742.4,1.01,13.3,7,10.6,0.146,10,1,0.95
,11:27:02,4,3600,3743.4,1.01,13.3,7,10.6,0.146,10,1,0.95
,11:27:03,4,3600,3744.4,1.01,13.3,7,10.6,0.152,10,1,0.95
,11:27:04,4,3600,3745.4,1.01,13.3,6,10.6,0.157,10,1,0.94
,11:27:05,4,3600,3746.4,1.01,13.3,6,10.6,0.157,10,1,0.94
,11:27:06,4,3600,3747.4,1.01,13.3,7,10.5,0.151,10,1,0.94
,11:27:07,4,3600,3748.4,1.01,13.3,7,10.5,0.146,10,1,0.95
,11:27:08,4,3600,3749.4,1.01,13.3,7,10.5,0.146,10,1,0.95
,11:27:09,4,3600,3750.4,1.01,13.3,7,10.5,0.146,10,1,0.95
,11:27:10,4,3600,3751.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:11,4,3600,3752.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:12,4,3600,3753.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:13,4,3600,3754.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:14,4,3600,3755.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:15,4,3600,3756.4,1.01,13.3,7,10.5,0.146,10,1,0.95
,11:27:16,4,3600,3757.4,1.02,13.3,7,10.5,0.147,10,1,0.95
,11:27:17,4,3600,3758.4,1.02,13.3,7,10.5,0.152,10,1,0.95
,11:27:18,4,3600,3759.4,1.01,13.3,7,10.5,0.152,10,0.9,0.95
,11:27:19,4,3600,3760.4,1.01,13.3,7,10.5,0.152,10,1,0.95
,11:27:20,4,3600,3761.4,1.01,13.3,7,10.5,0.146,10,1,0.95
,11:27:21,4,3600,3762.4,1.02,13.3,7,10.5,0.142,10,1,0.95
,11:27:22,4,3600,3763.4,1.02,13.3,7,10.5,0.142,10,1,0.96
,11:27:23,4,3600,3764.4,1.02,13.3,7,10.5,0.147,10,1,0.95
,11:27:24,4,3600,3765.4,1.02,13.3,7,10.4,0.153,10,1,0.95
,11:27:25,4,3600,3766.4,1.02,13.3,7,10.4,0.153,10,1,0.95
,11:27:26,4,3600,3767.4,1.02,13.3,7,10.4,0.147,10,1,0.95
,11:27:27,4,3600,3768.4,1.02,13.3,7,10.4,0.147,10,1,0.95
,11:27:28,4,3600,3769.4,1.02,13.3,7,10.4,0.142,10,1,0.95
,11:27:29,4,3600,3770.4,1.02,13.3,7,10.4,0.142,10,1,0.95
,11:27:30,4,3600,3771.4,1.02,13.3,7,10.4,0.142,10,1,0.95
,11:27:31,4,3600,3772.4,1.02,13.3,7,10.4,0.147,10,1,0.95
,11:27:32,4,3600,3773.4,1.02,13.3,7,10.4,0.147,10,1,0.95
,11:27:33,4,3600,3774.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:34,4,3600,3775.4,1.02,13.3,7,10.4,0.147,10,1,0.95
,11:27:35,4,3600,3776.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:36,4,3600,3777.4,1.01,13.3,7,10.4,0.141,10,1,0.95
,11:27:37,4,3600,3778.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:38,4,3600,3779.4,1.01,13.3,7,10.4,0.146,10,0.9,0.95
,11:27:39,4,3600,3780.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:40,4,3600,3781.4,1.01,13.3,7,10.4,0.146,10,0.9,0.95
,11:27:41,4,3600,3782.4,1.01,13.3,7,10.4,0.146,10,1,0.94
,11:27:42,4,3600,3783.4,1.01,13.3,7,10.4,0.146,10,1,0.94
,11:27:43,4,3600,3784.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:44,4,3600,3785.4,1.01,13.3,7,10.4,0.146,10,1,0.95
,11:27:45,4,3600,3786.4,1.01,13.3,7,10.4,0.152,10,0.9,0.95
,11:27:46,4,3600,3787.4,1.01,13.3,7,10.4,0.151,10,1,0.94
,11:27:47,4,3600,3788.4,1,13.3,7,10.4,0.15,10,1,0.94
,11:27:48,4,3600,3789.4,1,13.3,7,10.4,0.15,10,1,0.93
,11:27:49,4,3600,3790.4,1,13.3,7,10.4,0.145,10,1,0.94
