Data file,,ZYTEL_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 15:55:53 on 06/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:52:42,6,3590,3409,0.36,13.3,7,13.2,0.05,10,50,0.34
,16:52:43,6,3590,3410,0.35,13.3,7,13.1,0.051,10,50,0.34
,16:52:44,6,3590,3411,0.35,13.3,7,13.1,0.053,10,50,0.34
,16:52:45,6,3590,3412,0.35,13.3,7,13.1,0.053,10,50,0.34
,16:52:46,6,3590,3413,0.35,13.3,7,13.1,0.052,10,50,0.33
,16:52:47,6,3590,3414,0.35,13.3,7,13.1,0.052,10,50,0.33
,16:52:48,6,3590,3415,0.35,13.3,7,13.1,0.052,10,50,0.34
,16:52:49,6,3590,3416,0.35,13.3,7,13.1,0.049,10,50,0.34
,16:52:50,6,3590,3417,0.35,13.3,7,13.1,0.049,10,50,0.34
,16:52:51,6,3590,3418,0.35,13.3,7,13.1,0.049,10,50,0.33
,16:52:52,6,3590,3419,0.35,13.3,7,13.1,0.048,10,50,0.33
,16:52:53,6,3590,3420,0.35,13.3,7,13,0.049,10,50,0.34
,16:52:54,6,3590,3421,0.35,13.3,7,13,0.051,10,50,0.34
,16:52:55,6,3590,3422,0.35,13.3,7,13,0.052,10,50,0.34
,16:52:56,6,3590,3423,0.35,13.3,7,13,0.053,10,50,0.34
,16:52:57,6,3590,3424,0.35,13.3,7,13,0.053,10,50,0.34
,16:52:58,6,3590,3425,0.35,13.3,7,13,0.053,10,50,0.34
,16:52:59,6,3590,3426,0.35,13.3,7,12.9,0.053,10,50,0.34
,16:53:00,6,3590,3427,0.35,13.3,7,12.9,0.053,10,50,0.34
,16:53:01,6,3590,3428,0.36,13.3,7,12.9,0.051,10,50,0.34
,16:53:02,6,3590,3429,0.36,13.3,7,12.9,0.051,10,50,0.34
,16:53:03,6,3590,3430,0.35,13.3,7,12.9,0.053,10,50,0.34
,16:53:04,6,3590,3431,0.35,13.3,7,12.9,0.052,10,50,0.34
,16:53:05,6,3590,3432,0.35,13.3,7,12.9,0.053,10,50,0.34
,16:53:06,6,3590,3433,0.35,13.3,7,12.9,0.053,10,50,0.34
,16:53:07,6,3590,3434,0.35,13.3,7,12.8,0.053,10,50,0.34
,16:53:08,6,3590,3435,0.35,13.3,7,12.8,0.049,10,50,0.34
,16:53:09,6,3590,3436,0.35,13.3,7,12.8,0.049,10,50,0.34
,16:53:10,6,3590,3437,0.35,13.3,7,12.8,0.051,10,50,0.34
,16:53:11,6,3590,3438,0.35,13.3,7,12.8,0.053,10,50,0.34
,16:53:12,6,3590,3439,0.35,13.3,7,12.8,0.053,10,50,0.34
,16:53:13,6,3590,3440,0.35,13.3,7,12.8,0.053,10,50,0.34
,16:53:14,6,3590,3441,0.35,13.3,7,12.8,0.053,10,50,0.34
,16:53:15,6,3590,3442,0.35,13.3,7,12.7,0.05,10,50,0.34
,16:53:16,6,3590,3443,0.35,13.3,7,12.7,0.051,10,50,0.34
,16:53:17,6,3590,3444,0.35,13.3,7,12.7,0.049,10,50,0.34
,16:53:18,6,3590,3445,0.35,13.3,7,12.7,0.051,10,50,0.34
,16:53:19,6,3590,3446,0.35,13.3,7,12.7,0.052,10,50,0.34
,16:53:20,6,3590,3447,0.35,13.3,7,12.7,0.052,10,50,0.33
,16:53:21,6,3590,3448,0.34,13.3,6,12.6,0.054,10,50,0.33
,16:53:22,6,3590,3449,0.34,13.3,7,12.6,0.052,10,50,0.33
,16:53:23,6,3590,3450,0.35,13.3,7,12.6,0.05,10,50,0.34
,16:53:24,6,3590,3451,0.36,13.3,7,12.6,0.051,10,50,0.34
,16:53:25,6,3590,3452,0.36,13.3,7,12.6,0.052,10,50,0.35
,16:53:26,6,3590,3453,0.36,13.3,7,12.6,0.052,10,50,0.35
,16:53:27,6,3590,3454,0.36,13.3,7,12.6,0.05,10,50,0.34
,16:53:28,6,3590,3455,0.36,13.3,7,12.6,0.051,10,50,0.34
,16:53:29,6,3590,3456,0.35,13.3,7,12.5,0.051,10,50,0.34
,16:53:30,6,3590,3457,0.35,13.3,7,12.5,0.052,10,50,0.34
,16:53:31,6,3590,3458,0.35,13.3,7,12.5,0.052,10,50,0.34
,16:53:32,6,3590,3459,0.35,13.3,7,12.5,0.052,10,50,0.33
,16:53:33,6,3590,3460,0.35,13.3,7,12.5,0.052,10,50,0.34
,16:53:34,6,3590,3461,0.35,13.3,7,12.5,0.052,10,50,0.34
,16:53:35,6,3590,3462,0.35,13.3,7,12.4,0.051,10,50,0.34
,16:53:36,6,3590,3463,0.35,13.3,7,12.4,0.051,10,50,0.34
,16:53:37,6,3590,3464,0.35,13.3,7,12.4,0.051,10,50,0.34
,16:53:38,6,3590,3465,0.35,13.3,7,12.4,0.053,10,50,0.34
,16:53:39,6,3590,3466,0.35,13.3,7,12.4,0.049,10,50,0.34
,16:53:40,6,3590,3467,0.35,13.3,7,12.4,0.049,10,50,0.34
,16:53:41,6,3590,3468,0.35,13.3,7,12.4,0.049,10,50,0.34
,16:53:42,6,3590,3469,0.35,13.3,7,12.3,0.051,10,50,0.34
,16:53:43,6,3590,3470,0.35,13.3,7,12.3,0.051,10,50,0.34
,16:53:44,6,3590,3471,0.35,13.3,7,12.3,0.053,10,50,0.34
,16:53:45,6,3590,3472,0.35,13.3,7,12.3,0.053,10,50,0.34
,16:53:46,6,3590,3473,0.35,13.3,7,12.3,0.053,10,50,0.34
,16:53:47,6,3590,3474,0.35,13.3,7,12.3,0.052,10,50,0.33
,16:53:48,6,3590,3475,0.34,13.3,7,12.3,0.052,10,50,0.33
,16:53:49,6,3590,3476,0.34,13.3,7,12.2,0.05,10,50,0.33
,16:53:50,6,3590,3477,0.35,13.3,7,12.2,0.05,10,50,0.33
,16:53:51,6,3590,3478,0.35,13.3,7,12.2,0.049,10,50,0.34
,16:53:52,6,3590,3479,0.35,13.3,7,12.2,0.051,10,50,0.34
,16:53:53,6,3590,3480,0.35,13.3,7,12.2,0.053,10,50,0.34
,16:53:54,6,3590,3481,0.35,13.3,7,12.2,0.052,10,50,0.34
,16:53:55,6,3590,3482,0.35,13.3,7,12.1,0.05,10,50,0.33
,16:53:56,6,3590,3483,0.35,13.3,7,12.1,0.05,10,50,0.34
,16:53:57,6,3590,3484,0.35,13.3,7,12.1,0.05,10,50,0.34
,16:53:58,6,3590,3485,0.35,13.3,7,12.1,0.052,10,50,0.33
,16:53:59,6,3590,3486,0.35,13.3,7,12.1,0.052,10,50,0.33
,16:54:00,6,3590,3487,0.34,13.3,7,12.1,0.05,10,50,0.33
,16:54:01,6,3590,3488,0.34,13.3,7,12,0.05,10,50,0.33
,16:54:02,6,3590,3489,0.35,13.3,7,12,0.052,10,50,0.33
,16:54:03,6,3590,3490,0.35,13.3,6,12,0.054,10,50,0.33
,16:54:04,6,3590,3491,0.35,13.3,7,12,0.052,10,50,0.34
,16:54:05,6,3590,3492,0.35,13.3,7,12,0.05,10,50,0.34
,16:54:06,6,3590,3493,0.35,13.3,7,12,0.051,10,50,0.34
,16:54:07,6,3590,3494,0.35,13.3,7,12,0.051,10,50,0.34
,16:54:08,6,3590,3495,0.35,13.3,7,12,0.052,10,50,0.33
,16:54:09,6,3590,3496,0.35,13.3,7,12,0.052,10,50,0.33
,16:54:10,6,3590,3497,0.35,13.3,7,11.9,0.051,10,50,0.34
,16:54:11,6,3590,3498,0.35,13.3,7,11.9,0.051,10,50,0.34
,16:54:12,6,3590,3499,0.36,13.3,7,11.9,0.051,10,50,0.34
,16:54:13,6,3590,3500,0.35,13.3,7,11.9,0.051,10,50,0.34
,16:54:14,6,3590,3501,0.35,13.3,7,11.9,0.053,10,50,0.34
,16:54:15,6,3590,3502,0.35,13.3,7,11.9,0.051,10,50,0.34
,16:54:16,6,3590,3503,0.35,13.3,7,11.8,0.051,10,50,0.34
,16:54:17,6,3590,3504,0.35,13.3,7,11.8,0.052,10,50,0.34
,16:54:18,6,3590,3505,0.35,13.3,7,11.8,0.05,10,50,0.34
,16:54:19,6,3590,3506,0.35,13.3,7,11.8,0.052,10,50,0.34
,16:54:20,6,3590,3507,0.35,13.3,7,11.8,0.051,10,50,0.34
,16:54:21,6,3590,3508,0.35,13.3,7,11.8,0.051,10,50,0.34
,16:54:22,6,3590,3509,0.35,13.3,7,11.7,0.051,10,50,0.34
,16:54:23,6,3590,3510,0.35,13.3,7,11.8,0.051,10,50,0.34
,16:54:24,6,3590,3511,0.35,13.3,7,11.7,0.051,10,50,0.34
,16:54:25,6,3590,3512,0.35,13.3,7,11.7,0.051,10,50,0.34
,16:54:26,6,3590,3513,0.35,13.3,7,11.7,0.053,10,50,0.34
,16:54:27,6,3590,3514,0.35,13.3,7,11.7,0.053,10,50,0.34
,16:54:28,6,3590,3515,0.36,13.3,7,11.7,0.053,10,50,0.34
,16:54:29,6,3590,3516,0.36,13.3,7,11.7,0.052,10,50,0.35
,16:54:30,6,3590,3517,0.36,13.3,7,11.6,0.053,10,50,0.34
,16:54:31,6,3590,3518,0.35,13.3,7,11.6,0.053,10,50,0.34
,16:54:32,6,3590,3519,0.35,13.3,7,11.6,0.051,10,50,0.34
,16:54:33,6,3590,3520,0.35,13.3,7,11.6,0.048,10,50,0.34
,16:54:34,6,3590,3521,0.35,13.3,8,11.6,0.046,10,50,0.34
,16:54:35,6,3590,3522,0.35,13.3,7,11.6,0.047,10,50,0.34
,16:54:36,6,3590,3523,0.35,13.3,7,11.5,0.047,10,50,0.34
,16:54:37,6,3590,3524,0.35,13.3,7,11.5,0.048,10,50,0.34
,16:54:38,6,3590,3525,0.35,13.3,7,11.5,0.05,10,50,0.34
,16:54:39,6,3590,3526,0.35,13.3,7,11.5,0.052,10,50,0.34
,16:54:40,6,3590,3527,0.35,13.3,6,11.5,0.055,10,50,0.34
,16:54:41,6,3590,3528,0.35,13.3,7,11.5,0.053,10,50,0.34
,16:54:42,6,3590,3529,0.35,13.3,7,11.5,0.053,10,50,0.34
,16:54:43,6,3590,3530,0.35,13.3,7,11.4,0.052,10,50,0.34
,16:54:44,6,3590,3531,0.35,13.3,6,11.4,0.054,10,50,0.33
,16:54:45,6,3590,3532,0.35,13.3,7,11.4,0.052,10,50,0.33
,16:54:46,6,3590,3533,0.35,13.3,7,11.4,0.052,10,50,0.33
,16:54:47,6,3590,3534,0.35,13.3,6,11.4,0.054,10,49.9,0.33
,16:54:48,6,3590,3535,0.35,13.3,7,11.4,0.052,10,50,0.34
,16:54:49,6,3590,3536,0.35,13.3,7,11.4,0.052,10,50,0.34
,16:54:50,6,3590,3537,0.35,13.3,7,11.4,0.052,10,50,0.34
,16:54:51,6,3590,3538,0.35,13.3,7,11.3,0.052,10,50,0.34
,16:54:52,6,3590,3539,0.35,13.3,7,11.3,0.05,10,50,0.34
,16:54:53,6,3590,3540,0.35,13.3,7,11.3,0.051,10,50,0.34
,16:54:54,6,3590,3541,0.35,13.3,7,11.3,0.053,10,50,0.34
,16:54:55,6,3590,3542,0.35,13.3,7,11.3,0.053,10,50,0.34
,16:54:56,6,3590,3543,0.35,13.3,7,11.3,0.051,10,50,0.34
,16:54:57,6,3590,3544,0.35,13.3,7,11.2,0.049,10,50,0.34
,16:54:58,6,3590,3545,0.35,13.3,7,11.2,0.049,10,50,0.33
,16:54:59,6,3590,3546,0.35,13.3,7,11.2,0.048,10,50,0.33
,16:55:00,6,3590,3547,0.35,13.3,7,11.2,0.048,10,50,0.33
,16:55:01,6,3590,3548,0.35,13.3,7,11.2,0.05,10,50,0.33
,16:55:02,6,3590,3549,0.35,13.3,7,11.2,0.052,10,50,0.34
,16:55:03,6,3590,3550,0.35,13.3,7,11.2,0.052,10,50,0.33
,16:55:04,6,3590,3551,0.35,13.3,7,11.2,0.052,10,50,0.33
,16:55:05,6,3590,3552,0.35,13.3,7,11.1,0.052,10,50,0.33
,16:55:06,6,3590,3553,0.35,13.3,7,11.1,0.052,10,50,0.33
,16:55:07,6,3590,3554,0.35,13.3,7,11.1,0.052,10,50,0.34
,16:55:08,6,3590,3555,0.35,13.3,7,11.1,0.053,10,50,0.34
,16:55:09,6,3590,3556,0.35,13.3,7,11.1,0.053,10,50,0.34
,16:55:10,6,3590,3557,0.35,13.3,7,11.1,0.051,10,50,0.34
,16:55:11,6,3590,3558,0.35,13.3,7,11,0.051,10,50,0.34
,16:55:12,6,3590,3559,0.35,13.3,7,11,0.051,10,50,0.34
,16:55:13,6,3590,3560,0.35,13.3,7,11,0.049,10,50,0.34
,16:55:14,6,3590,3561,0.35,13.3,7,11,0.048,10,50,0.33
,16:55:15,6,3590,3562,0.35,13.3,7,11,0.049,10,50,0.34
,16:55:16,6,3590,3563,0.35,13.3,7,11,0.049,10,50,0.34
,16:55:17,6,3590,3564,0.35,13.3,7,10.9,0.047,10,50,0.34
,16:55:18,6,3590,3565,0.35,13.3,7,10.9,0.049,10,50,0.34
,16:55:19,6,3590,3566,0.35,13.3,7,10.9,0.053,10,50,0.34
,16:55:20,6,3590,3567,0.36,13.3,7,10.9,0.053,10,50,0.34
,16:55:21,6,3590,3568,0.35,13.3,7,10.9,0.053,10,50,0.34
,16:55:22,6,3590,3569,0.35,13.3,7,10.9,0.052,10,50,0.34
,16:55:23,6,3590,3570,0.35,13.3,7,10.9,0.052,10,50,0.33
,16:55:24,6,3590,3571,0.34,13.3,7,10.9,0.052,10,50,0.33
,16:55:25,6,3590,3572,0.34,13.3,7,10.8,0.052,10,50,0.33
,16:55:26,6,3590,3573,0.35,13.3,7,10.8,0.052,10,50,0.33
,16:55:27,6,3590,3574,0.35,13.3,6,10.8,0.054,10,50,0.33
,16:55:28,6,3590,3575,0.35,13.3,6,10.8,0.054,10,50,0.34
,16:55:29,6,3590,3576,0.35,13.3,7,10.8,0.053,10,50,0.34
,16:55:30,6,3590,3577,0.35,13.3,7,10.8,0.051,10,50,0.34
,16:55:31,6,3590,3578,0.35,13.3,7,10.7,0.049,10,50,0.34
,16:55:32,6,3590,3579,0.35,13.3,7,10.7,0.047,10,50,0.34
,16:55:33,6,3590,3580,0.35,13.3,7,10.7,0.049,10,50,0.34
,16:55:34,6,3590,3581,0.34,13.3,7,10.7,0.05,10,50,0.33
,16:55:35,6,3590,3582,0.34,13.3,7,10.7,0.051,10,50,0.33
,16:55:36,6,3590,3583,0.34,13.3,7,10.7,0.05,10,50,0.33
,16:55:37,6,3590,3584,0.34,13.3,7,10.6,0.052,10,50,0.33
,16:55:38,6,3590,3585,0.34,13.3,7,10.6,0.052,10,50,0.33
,16:55:39,6,3590,3586,0.34,13.3,7,10.6,0.052,10,50,0.33
,16:55:40,6,3590,3587,0.35,13.3,7,10.6,0.05,10,50,0.33
,16:55:41,6,3590,3588,0.35,13.3,7,10.6,0.052,10,50,0.33
,16:55:42,6,3590,3589,0.34,13.3,7,10.6,0.052,10,50,0.33
,16:55:43,6,3590,3590,0.34,13.3,7,10.6,0.051,10,50,0.33
,16:55:44,6,3590,3591,0.34,13.3,7,10.6,0.051,10,50,0.33
,16:55:45,6,3590,3592,0.34,13.3,7,10.6,0.051,10,50,0.33
,16:55:46,6,3590,3593,0.34,13.3,7,10.5,0.052,10,50,0.33
,16:55:47,6,3590,3594,0.35,13.3,7,10.5,0.052,10,50,0.33
,16:55:48,6,3590,3595,0.35,13.3,7,10.5,0.052,10,50,0.34
,16:55:49,6,3590,3596,0.36,13.3,7,10.5,0.051,10,50,0.34
,16:55:50,6,3590,3597,0.36,13.3,7,10.5,0.052,10,50,0.35
,16:55:51,6,3590,3598,0.36,13.3,7,10.5,0.05,10,50,0.34
,16:55:52,6,3590,3599,0.35,13.3,7,10.5,0.047,10,50,0.34
,16:55:53,6,3590,3600,0.35,13.3,7,10.4,0.047,10,50,0.33
,16:55:54,6,3590,3601,0.35,13.3,7,10.4,0.047,10,50,0.33
,16:55:55,6,3590,3602,0.35,13.3,7,10.4,0.05,10,50,0.33
,16:55:56,6,3590,3603,0.34,13.3,7,10.4,0.052,10,50,0.33
,16:55:57,6,3590,3604,0.34,13.3,7,10.4,0.052,10,50,0.33
,16:55:58,6,3590,3605,0.35,13.3,7,10.4,0.05,10,50,0.33
,16:55:59,6,3590,3606,0.35,13.3,7,10.4,0.052,10,50,0.34
,16:56:00,6,3590,3607,0.35,13.3,7,10.4,0.052,10,50,0.34
,16:56:01,6,3590,3608,0.35,13.3,7,10.3,0.052,10,50,0.33
,16:56:02,6,3590,3609,0.35,13.3,7,10.3,0.052,10,50,0.34
,16:56:03,6,3590,3610,0.35,13.3,7,10.3,0.052,10,50,0.34
,16:56:04,6,3590,3611,0.35,13.3,7,10.3,0.053,10,50,0.34
,16:56:05,6,3590,3612,0.35,13.3,7,10.3,0.052,10,50,0.33
,16:56:06,6,3590,3613,0.35,13.3,7,10.3,0.05,10,50,0.33
,16:56:07,6,3590,3614,0.34,13.3,7,10.2,0.048,10,50,0.33
,16:56:08,6,3590,3615,0.34,13.3,7,10.2,0.047,10,50,0.33
,16:56:09,6,3590,3616,0.33,13.3,7,10.2,0.047,10,50,0.32
,16:56:10,6,3590,3617,0.33,13.3,7,10.2,0.047,10,50,0.32
,16:56:11,6,3590,3618,0.33,13.3,7,10.2,0.047,10,50,0.31
,16:56:12,6,3590,3619,0.33,13.3,7,10.2,0.049,10,50,0.32
,16:56:13,6,3590,3620,0.33,13.3,7,10.2,0.05,10,50,0.32
,16:56:14,6,3590,3621,0.34,13.3,7,10.2,0.05,10,50,0.32
,16:56:15,6,3590,3622,0.34,13.3,7,10.2,0.051,10,50,0.33
,16:56:16,6,3590,3623,0.34,13.3,7,10.1,0.052,10,50,0.33
,16:56:17,6,3590,3624,0.35,13.3,7,10.1,0.052,10,50,0.34
,16:56:18,6,3590,3625,0.35,13.3,7,10.1,0.052,10,50,0.34
,16:56:19,6,3590,3626,0.35,13.3,7,10.1,0.052,10,50,0.33
,16:56:20,6,3590,3627,0.34,13.3,7,10.1,0.052,10,50,0.33
,16:56:21,6,3590,3628,0.34,13.3,7,10.1,0.051,10,50,0.33
,16:56:22,6,3590,3629,0.34,13.3,7,10.1,0.05,10,50,0.33
,16:56:23,6,3590,3630,0.35,13.3,7,10.1,0.05,10,50,0.33
,16:56:24,6,3590,3631,0.35,13.3,7,10.1,0.05,10,50,0.33
,16:56:25,6,3590,3632,0.34,13.3,7,10,0.052,10,49.9,0.33
,16:56:26,6,3590,3633,0.35,13.3,7,10,0.052,10,50,0.33
,16:56:27,6,3590,3634,0.35,13.3,7,10,0.053,10,50,0.34
,16:56:28,6,3590,3635,0.35,13.3,7,10,0.053,10,50,0.34
,16:56:29,6,3590,3636,0.35,13.3,7,10,0.051,10,50,0.34
,16:56:30,6,3590,3637,0.35,13.3,7,10,0.051,10,50,0.34
,16:56:31,6,3590,3638,0.35,13.3,7,10,0.05,10,50,0.33
,16:56:32,6,3590,3639,0.35,13.3,7,10,0.052,10,50,0.33
,16:56:33,6,3590,3640,0.34,13.3,7,10,0.052,10,50,0.33
,16:56:34,6,3590,3641,0.35,13.3,7,9.9,0.05,10,50,0.33
,16:56:35,6,3590,3642,0.35,13.3,7,9.9,0.05,10,50,0.33
,16:56:36,6,3590,3643,0.34,13.3,7,9.9,0.052,10,50,0.33
,16:56:37,6,3590,3644,0.34,13.3,7,9.9,0.05,10,50,0.33
,16:56:38,6,3590,3645,0.35,13.3,7,9.9,0.05,10,50,0.33
,16:56:39,6,3590,3646,0.35,13.3,7,9.9,0.05,10,50,0.34
,16:56:40,6,3590,3647,0.35,13.3,7,9.9,0.05,10,50,0.34
,16:56:41,6,3590,3648,0.35,13.3,7,9.9,0.05,10,50,0.33
,16:56:42,6,3590,3649,0.35,13.3,7,9.9,0.052,10,50,0.33
,16:56:43,6,3590,3650,0.35,13.3,7,9.9,0.052,10,50,0.34
,16:56:44,6,3590,3651,0.35,13.3,7,9.9,0.05,10,50,0.34
,16:56:45,6,3590,3652,0.35,13.3,7,9.9,0.053,10,50,0.34
,16:56:46,6,3590,3653,0.35,13.3,7,9.9,0.052,10,50,0.33
,16:56:47,6,3590,3654,0.35,13.3,7,9.8,0.05,10,50,0.33
,16:56:48,6,3590,3655,0.35,13.3,7,9.8,0.05,10,50,0.33
,16:56:49,6,3590,3656,0.35,13.3,7,9.8,0.052,10,50,0.33
,16:56:50,6,3590,3657,0.34,13.3,7,9.8,0.05,10,50,0.33
,16:56:51,6,3590,3658,0.34,13.3,7,9.8,0.052,10,50,0.33
,16:56:52,6,3590,3659,0.34,13.3,7,9.8,0.05,10,50,0.33
,16:56:53,6,3590,3660,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:56:54,6,3590,3661,0.34,13.3,7,9.8,0.05,10,50,0.33
,16:56:55,6,3590,3662,0.35,13.3,7,9.8,0.05,10,50,0.33
,16:56:56,6,3590,3663,0.34,13.3,7,9.8,0.05,10,50,0.33
,16:56:57,6,3590,3664,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:56:58,6,3590,3665,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:56:59,6,3590,3666,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:57:00,6,3590,3667,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:57:01,6,3590,3668,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:57:02,6,3590,3669,0.34,13.3,7,9.8,0.049,10,50,0.32
,16:57:03,6,3590,3670,0.34,13.3,7,9.7,0.049,10,50,0.32
,16:57:04,6,3590,3671,0.33,13.3,7,9.7,0.05,10,50,0.32
,16:57:05,6,3590,3672,0.33,13.3,7,9.7,0.05,10,50,0.32
,16:57:06,6,3590,3673,0.34,13.3,7,9.7,0.05,10,50,0.32
,16:57:07,6,3590,3674,0.34,13.3,7,9.7,0.049,10,50,0.33
,16:57:08,6,3590,3675,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:09,6,3590,3676,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:10,6,3590,3677,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:11,6,3590,3678,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:12,6,3590,3679,0.34,13.3,7,9.7,0.052,10,50,0.33
,16:57:13,6,3590,3680,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:14,6,3590,3681,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:15,6,3590,3682,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:16,6,3590,3683,0.34,13.3,7,9.7,0.048,10,50,0.33
,16:57:17,6,3590,3684,0.34,13.3,7,9.7,0.048,10,50,0.33
,16:57:18,6,3590,3685,0.34,13.3,7,9.7,0.049,10,50,0.32
,16:57:19,6,3590,3686,0.34,13.3,7,9.7,0.049,10,50,0.33
,16:57:20,6,3590,3687,0.34,13.3,7,9.7,0.047,10,50,0.33
,16:57:21,6,3590,3688,0.34,13.3,7,9.7,0.048,10,50,0.33
,16:57:22,6,3590,3689,0.34,13.3,7,9.7,0.047,10,50,0.33
,16:57:23,6,3590,3690,0.34,13.3,7,9.7,0.047,10,50,0.33
,16:57:24,6,3590,3691,0.34,13.3,7,9.7,0.047,10,50,0.33
,16:57:25,6,3590,3692,0.34,13.3,7,9.7,0.047,10,50,0.33
,16:57:26,6,3590,3693,0.34,13.3,7,9.7,0.048,10,50,0.33
,16:57:27,6,3590,3694,0.34,13.3,7,9.7,0.049,10,49.9,0.33
,16:57:28,6,3590,3695,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:29,6,3590,3696,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:30,6,3590,3697,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:31,6,3590,3698,0.34,13.3,7,9.7,0.049,10,50,0.33
,16:57:32,6,3590,3699,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:33,6,3590,3700,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:34,6,3590,3701,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:35,6,3590,3702,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:36,6,3590,3703,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:37,6,3590,3704,0.34,13.3,7,9.7,0.05,10,50,0.33
,16:57:38,6,3590,3705,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:39,6,3590,3706,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:40,6,3590,3707,0.34,13.3,7,9.7,0.052,10,50,0.33
,16:57:41,6,3590,3708,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:42,6,3590,3709,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:43,6,3590,3710,0.34,13.3,7,9.7,0.052,10,50,0.33
,16:57:44,6,3590,3711,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:57:45,6,3590,3712,0.34,13.3,7,9.7,0.052,10,50,0.33
,16:57:46,6,3590,3713,0.35,13.3,7,9.7,0.052,10,50,0.33
,16:57:47,6,3590,3714,0.35,13.3,7,9.7,0.052,10,50,0.34
,16:57:48,6,3590,3715,0.35,13.3,7,9.7,0.052,10,50,0.34
,16:57:49,6,3590,3716,0.35,13.3,7,9.7,0.052,10,50,0.33
,16:57:50,6,3590,3717,0.35,13.3,7,9.7,0.052,10,50,0.33
,16:57:51,6,3590,3718,0.35,13.3,7,9.7,0.052,10,50,0.33
,16:57:52,6,3590,3719,0.35,13.3,7,9.7,0.05,10,50,0.33
,16:57:53,6,3590,3720,0.35,13.3,7,9.7,0.05,10,50,0.34
,16:57:54,6,3590,3721,0.35,13.3,7,9.7,0.05,10,50,0.34
,16:57:55,6,3590,3722,0.35,13.3,7,9.7,0.052,10,50,0.33
,16:57:56,6,3590,3723,0.34,13.3,7,9.7,0.049,10,50,0.33
,16:57:57,6,3590,3724,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:57:58,6,3590,3725,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:57:59,6,3590,3726,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:00,6,3590,3727,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:01,6,3590,3728,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:02,6,3590,3729,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:03,6,3590,3730,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:04,6,3590,3731,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:05,6,3590,3732,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:06,6,3590,3733,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:58:07,6,3590,3734,0.35,13.3,7,9.8,0.048,10,50,0.33
,16:58:08,6,3590,3735,0.35,13.3,7,9.8,0.047,10,50,0.33
,16:58:09,6,3590,3736,0.35,13.3,7,9.8,0.049,10,50,0.34
,16:58:10,6,3590,3737,0.35,13.3,7,9.8,0.05,10,50,0.34
,16:58:11,6,3590,3738,0.35,13.3,7,9.9,0.052,10,50,0.34
