Data file,,DELRINNC010_PDMS_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/12/2016,,,,,,,,,,
Lubricant,,PDMS,,,,,,,,,,
Specimens,,POM NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 14:19:44 on 01/12/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:25:03,6,1795,319.5,0.25,13.3,7,14.6,0.035,10,0.6,0.24
,14:25:04,6,1795,320.5,0.25,13.3,7,14.5,0.036,10,0.5,0.24
,14:25:05,6,1795,321.5,0.25,13.3,7,14.5,0.037,10,0.5,0.24
,14:25:06,6,1795,322.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:07,6,1795,323.5,0.26,13.3,7,14.5,0.038,10,0.6,0.25
,14:25:08,6,1795,324.5,0.26,13.3,6,14.5,0.04,10,0.6,0.25
,14:25:09,6,1795,325.5,0.26,13.3,6,14.5,0.04,10,0.6,0.25
,14:25:10,6,1795,326.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:11,6,1795,327.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:12,6,1795,328.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:13,6,1795,329.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:14,6,1795,330.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:15,6,1795,331.5,0.26,13.3,7,14.5,0.037,10,0.6,0.25
,14:25:16,6,1795,332.5,0.26,13.3,7,14.4,0.037,10,0.6,0.25
,14:25:17,6,1795,333.5,0.26,13.3,7,14.4,0.037,10,0.6,0.25
,14:25:18,6,1795,334.5,0.26,13.3,7,14.4,0.038,10,0.6,0.25
,14:25:19,6,1795,335.5,0.26,13.3,7,14.4,0.038,10,0.6,0.25
,14:25:20,6,1795,336.5,0.26,13.3,7,14.4,0.037,10,0.6,0.25
,14:25:21,6,1795,337.5,0.26,13.3,7,14.4,0.038,10,0.6,0.25
,14:25:22,6,1795,338.5,0.26,13.3,7,14.4,0.037,10,0.6,0.25
,14:25:23,6,1795,339.5,0.25,13.3,7,14.4,0.038,10,0.6,0.24
,14:25:24,6,1795,340.5,0.25,13.3,7,14.4,0.038,10,0.6,0.24
,14:25:25,6,1795,341.5,0.25,13.3,6,14.4,0.039,10,0.6,0.24
,14:25:26,6,1795,342.5,0.25,13.3,7,14.3,0.037,10,0.6,0.24
,14:25:27,6,1795,343.5,0.25,13.3,7,14.3,0.038,10,0.6,0.24
,14:25:28,6,1795,344.5,0.25,13.3,7,14.3,0.035,10,0.6,0.24
,14:25:29,6,1795,345.5,0.25,13.3,7,14.3,0.035,10,0.6,0.24
,14:25:30,6,1795,346.5,0.25,13.3,7,14.3,0.036,10,0.5,0.24
,14:25:31,6,1795,347.5,0.25,13.3,7,14.3,0.036,10,0.5,0.24
,14:25:32,6,1795,348.5,0.25,13.3,7,14.3,0.036,10,0.5,0.24
,14:25:33,6,1795,349.5,0.25,13.3,7,14.3,0.037,10,0.5,0.24
,14:25:34,6,1795,350.5,0.26,13.3,7,14.3,0.037,10,0.4,0.25
,14:25:35,6,1795,351.5,0.25,13.3,7,14.3,0.037,10,0.4,0.24
,14:25:36,6,1795,352.5,0.25,13.3,7,14.2,0.038,10,0.5,0.24
,14:25:37,6,1795,353.5,0.25,13.3,6,14.2,0.039,10,0.5,0.24
,14:25:38,6,1795,354.5,0.25,13.3,7,14.2,0.038,10,0.5,0.24
,14:25:39,6,1795,355.5,0.25,13.3,7,14.2,0.036,10,0.5,0.24
,14:25:40,6,1795,356.5,0.25,13.3,7,14.2,0.037,10,0.5,0.24
,14:25:41,6,1795,357.5,0.25,13.3,7,14.2,0.037,10,0.5,0.24
,14:25:42,6,1795,358.5,0.25,13.3,7,14.2,0.038,10,0.5,0.24
,14:25:43,6,1795,359.5,0.25,13.3,7,14.2,0.038,10,0.5,0.24
,14:25:44,6,1795,360.5,0.25,13.3,7,14.2,0.038,10,0.5,0.24
,14:25:45,6,1795,361.5,0.25,13.3,7,14.1,0.037,10,0.5,0.24
,14:25:46,6,1795,362.5,0.25,13.3,7,14.1,0.036,10,0.5,0.24
,14:25:47,6,1795,363.5,0.25,13.3,7,14.1,0.036,10,0.5,0.24
,14:25:48,6,1795,364.5,0.25,13.3,7,14.1,0.036,10,0.5,0.24
,14:25:49,6,1795,365.5,0.25,13.3,7,14.1,0.036,10,0.5,0.24
,14:25:50,6,1795,366.5,0.25,13.3,7,14.1,0.036,10,0.5,0.24
,14:25:51,6,1795,367.5,0.25,13.3,7,14.1,0.037,10,0.4,0.24
,14:25:52,6,1795,368.5,0.25,13.3,7,14.1,0.037,10,0.5,0.24
,14:25:53,6,1795,369.5,0.26,13.3,7,14.1,0.038,10,0.5,0.25
,14:25:54,6,1795,370.5,0.25,13.3,7,14,0.038,10,0.4,0.24
,14:25:55,6,1795,371.5,0.26,13.3,7,14,0.038,10,0.5,0.25
,14:25:56,6,1795,372.5,0.26,13.3,7,14,0.037,10,0.5,0.25
,14:25:57,6,1795,373.5,0.26,13.3,7,14,0.036,10,0.5,0.25
,14:25:58,6,1795,374.5,0.25,13.3,7,14,0.035,10,0.5,0.24
,14:25:59,6,1795,375.5,0.25,13.3,7,14,0.038,10,0.4,0.24
,14:26:00,6,1795,376.5,0.25,13.3,7,14,0.038,10,0.4,0.24
,14:26:01,6,1795,377.5,0.25,13.3,7,14,0.036,10,0.5,0.24
,14:26:02,6,1795,378.5,0.25,13.3,7,13.9,0.036,10,0.4,0.24
,14:26:03,6,1795,379.5,0.25,13.3,7,13.9,0.037,10,0.4,0.24
,14:26:04,6,1795,380.5,0.25,13.3,7,13.9,0.035,10,0.4,0.24
,14:26:05,6,1795,381.5,0.25,13.3,7,13.9,0.036,10,0.4,0.24
,14:26:06,6,1795,382.5,0.25,13.3,7,13.9,0.036,10,0.4,0.24
,14:26:07,6,1795,383.5,0.25,13.3,7,13.9,0.037,10,0.4,0.24
,14:26:08,6,1795,384.5,0.25,13.3,7,13.9,0.038,10,0.4,0.24
,14:26:09,6,1795,385.5,0.26,13.3,7,13.9,0.038,10,0.4,0.25
,14:26:10,6,1795,386.5,0.25,13.3,7,13.9,0.038,10,0.4,0.24
,14:26:11,6,1795,387.5,0.25,13.3,7,13.8,0.036,10,0.4,0.24
,14:26:12,6,1795,388.5,0.25,13.3,7,13.8,0.036,10,0.4,0.24
,14:26:13,6,1795,389.5,0.25,13.3,7,13.8,0.036,10,0.4,0.24
,14:26:14,6,1795,390.5,0.25,13.3,7,13.8,0.038,10,0.4,0.24
,14:26:15,6,1795,391.5,0.26,13.3,7,13.8,0.039,10,0.4,0.25
,14:26:16,6,1795,392.5,0.26,13.3,7,13.8,0.039,10,0.4,0.25
,14:26:17,6,1795,393.5,0.25,13.3,7,13.8,0.037,10,0.4,0.24
,14:26:18,6,1795,394.5,0.25,13.3,7,13.7,0.035,10,0.4,0.24
,14:26:19,6,1795,395.5,0.25,13.3,7,13.7,0.036,10,0.5,0.24
,14:26:20,6,1795,396.5,0.25,13.3,7,13.7,0.037,10,0.5,0.24
,14:26:21,6,1795,397.5,0.24,13.3,7,13.7,0.037,10,0.5,0.23
,14:26:22,6,1795,398.5,0.25,13.3,7,13.7,0.037,10,0.5,0.24
,14:26:23,6,1795,399.5,0.25,13.3,7,13.7,0.037,10,0.5,0.24
,14:26:24,6,1795,400.5,0.25,13.3,7,13.6,0.036,10,0.5,0.24
,14:26:25,6,1795,401.5,0.26,13.3,7,13.6,0.036,10,0.5,0.24
,14:26:26,6,1795,402.5,0.26,13.3,7,13.6,0.036,10,0.5,0.25
,14:26:27,6,1795,403.5,0.25,13.3,7,13.6,0.035,10,0.5,0.24
,14:26:28,6,1795,404.5,0.25,13.3,7,13.6,0.036,10,0.6,0.24
,14:26:29,6,1795,405.5,0.25,13.3,7,13.6,0.038,10,0.5,0.24
,14:26:30,6,1795,406.5,0.25,13.3,7,13.6,0.038,10,0.5,0.24
,14:26:31,6,1795,407.5,0.25,13.3,7,13.6,0.035,10,0.6,0.24
,14:26:32,6,1795,408.5,0.25,13.3,7,13.6,0.035,10,0.6,0.24
,14:26:33,6,1795,409.5,0.25,13.3,7,13.6,0.037,10,0.6,0.25
,14:26:34,6,1795,410.5,0.26,13.3,7,13.5,0.038,10,0.6,0.25
,14:26:35,6,1795,411.5,0.25,13.3,7,13.5,0.037,10,0.6,0.24
,14:26:36,6,1795,412.5,0.25,13.3,7,13.5,0.037,10,0.6,0.24
,14:26:37,6,1795,413.5,0.25,13.3,6,13.5,0.039,10,0.6,0.24
,14:26:38,6,1795,414.5,0.25,13.3,7,13.5,0.036,10,0.6,0.24
,14:26:39,6,1795,415.5,0.25,13.3,7,13.5,0.036,10,0.6,0.24
,14:26:40,6,1795,416.5,0.25,13.3,7,13.4,0.036,10,0.6,0.24
,14:26:41,6,1795,417.5,0.25,13.3,7,13.4,0.037,10,0.6,0.24
,14:26:42,6,1795,418.5,0.25,13.3,7,13.4,0.038,10,0.6,0.24
,14:26:43,6,1795,419.5,0.25,13.3,7,13.4,0.037,10,0.6,0.24
,14:26:44,6,1795,420.5,0.25,13.3,7,13.4,0.037,10,0.6,0.24
,14:26:45,6,1795,421.5,0.25,13.3,7,13.4,0.035,10,0.6,0.24
,14:26:46,6,1795,422.5,0.25,13.3,7,13.4,0.034,10,0.6,0.24
,14:26:47,6,1795,423.5,0.25,13.3,7,13.4,0.036,10,0.6,0.24
,14:26:48,6,1795,424.5,0.25,13.3,7,13.3,0.038,10,0.6,0.24
,14:26:49,6,1795,425.5,0.25,13.3,7,13.3,0.038,10,0.6,0.24
,14:26:50,6,1795,426.5,0.25,13.3,7,13.3,0.038,10,0.6,0.24
,14:26:51,6,1795,427.5,0.25,13.3,7,13.3,0.037,10,0.6,0.24
,14:26:52,6,1795,428.5,0.25,13.3,7,13.3,0.036,10,0.6,0.24
,14:26:53,6,1795,429.5,0.25,13.3,7,13.3,0.037,10,0.6,0.24
,14:26:54,6,1795,430.5,0.25,13.3,7,13.2,0.038,10,0.5,0.24
,14:26:55,6,1795,431.5,0.25,13.3,7,13.2,0.038,10,0.5,0.24
,14:26:56,6,1795,432.5,0.25,13.3,7,13.2,0.038,10,0.6,0.24
,14:26:57,6,1795,433.5,0.25,13.3,7,13.2,0.038,10,0.6,0.24
,14:26:58,6,1795,434.5,0.25,13.3,7,13.2,0.037,10,0.6,0.24
,14:26:59,6,1795,435.5,0.25,13.3,7,13.2,0.036,10,0.6,0.24
,14:27:00,6,1795,436.5,0.25,13.3,7,13.1,0.036,10,0.6,0.24
,14:27:01,6,1795,437.5,0.25,13.3,7,13.1,0.037,10,0.6,0.24
,14:27:02,6,1795,438.5,0.25,13.3,7,13.1,0.037,10,0.6,0.24
,14:27:03,6,1795,439.5,0.25,13.3,7,13.1,0.037,10,0.6,0.24
,14:27:04,6,1795,440.5,0.25,13.3,7,13.1,0.035,10,0.6,0.24
,14:27:05,6,1795,441.5,0.25,13.3,7,13.1,0.035,10,0.6,0.24
,14:27:06,6,1795,442.5,0.25,13.3,7,13.1,0.037,10,0.6,0.24
,14:27:07,6,1795,443.5,0.25,13.3,6,13.1,0.039,10,0.6,0.24
,14:27:08,6,1795,444.5,0.25,13.3,7,13,0.038,10,0.6,0.24
,14:27:09,6,1795,445.5,0.25,13.3,7,13,0.038,10,0.6,0.24
,14:27:10,6,1795,446.5,0.25,13.3,7,13,0.038,10,0.6,0.24
,14:27:11,6,1795,447.5,0.25,13.3,7,13,0.036,10,0.6,0.24
,14:27:12,6,1795,448.5,0.25,13.3,7,13,0.036,10,0.6,0.24
,14:27:13,6,1795,449.5,0.25,13.3,7,13,0.037,10,0.6,0.24
,14:27:14,6,1795,450.5,0.25,13.3,6,12.9,0.039,10,0.6,0.24
,14:27:15,6,1795,451.5,0.25,13.3,6,12.9,0.04,10,0.6,0.24
,14:27:16,6,1795,452.5,0.25,13.3,7,12.9,0.038,10,0.6,0.24
,14:27:17,6,1795,453.5,0.25,13.3,7,12.9,0.037,10,0.6,0.24
,14:27:18,6,1795,454.5,0.25,13.3,7,12.9,0.037,10,0.6,0.24
,14:27:19,6,1795,455.5,0.25,13.3,7,12.9,0.037,10,0.6,0.24
,14:27:20,6,1795,456.5,0.25,13.3,7,12.8,0.036,10,0.6,0.24
,14:27:21,6,1795,457.5,0.25,13.3,7,12.8,0.036,10,0.6,0.24
,14:27:22,6,1795,458.5,0.25,13.3,7,12.8,0.038,10,0.6,0.24
,14:27:23,6,1795,459.5,0.26,13.3,7,12.8,0.039,10,0.6,0.25
,14:27:24,6,1795,460.5,0.26,13.3,7,12.8,0.037,10,0.6,0.25
,14:27:25,6,1795,461.5,0.26,13.3,7,12.8,0.038,10,0.7,0.25
,14:27:26,6,1795,462.5,0.25,13.3,7,12.8,0.038,10,0.7,0.24
,14:27:27,6,1795,463.5,0.25,13.3,7,12.8,0.038,10,0.7,0.24
,14:27:28,6,1795,464.5,0.24,13.3,7,12.7,0.037,10,0.7,0.23
,14:27:29,6,1795,465.5,0.25,13.3,7,12.7,0.037,10,0.7,0.24
,14:27:30,6,1795,466.5,0.25,13.3,7,12.7,0.036,10,0.7,0.24
,14:27:31,6,1795,467.5,0.26,13.3,7,12.7,0.036,10,0.7,0.25
,14:27:32,6,1795,468.5,0.26,13.3,7,12.7,0.037,10,0.7,0.25
,14:27:33,6,1795,469.5,0.26,13.3,7,12.7,0.037,10,0.7,0.25
,14:27:34,6,1795,470.5,0.26,13.3,7,12.6,0.038,10,0.7,0.25
,14:27:35,6,1795,471.5,0.25,13.3,7,12.6,0.037,10,0.7,0.24
,14:27:36,6,1795,472.5,0.25,13.3,7,12.6,0.036,10,0.7,0.24
,14:27:37,6,1795,473.5,0.25,13.3,7,12.6,0.036,10,0.7,0.24
,14:27:38,6,1795,474.5,0.25,13.3,7,12.6,0.036,10,0.7,0.24
,14:27:39,6,1795,475.5,0.25,13.3,6,12.6,0.039,10,0.7,0.24
,14:27:40,6,1795,476.5,0.25,13.3,7,12.5,0.038,10,0.7,0.24
,14:27:41,6,1795,477.5,0.25,13.3,7,12.5,0.036,10,0.7,0.24
,14:27:42,6,1795,478.5,0.25,13.3,7,12.5,0.035,10,0.7,0.24
,14:27:43,6,1795,479.5,0.25,13.3,7,12.5,0.035,10,0.7,0.24
,14:27:44,6,1795,480.5,0.25,13.3,7,12.5,0.036,10,0.7,0.24
,14:27:45,6,1795,481.5,0.25,13.3,7,12.5,0.036,10,0.7,0.24
,14:27:46,6,1795,482.5,0.25,13.3,7,12.5,0.036,10,0.7,0.24
,14:27:47,6,1795,483.5,0.25,13.3,7,12.4,0.036,10,0.6,0.24
,14:27:48,6,1795,484.5,0.25,13.3,7,12.4,0.037,10,0.6,0.24
,14:27:49,6,1795,485.5,0.25,13.3,7,12.4,0.037,10,0.6,0.24
,14:27:50,6,1795,486.5,0.25,13.3,7,12.4,0.036,10,0.6,0.24
,14:27:51,6,1795,487.5,0.25,13.3,7,12.4,0.037,10,0.6,0.24
,14:27:52,6,1795,488.5,0.25,13.3,7,12.4,0.038,10,0.6,0.24
,14:27:53,6,1795,489.5,0.25,13.3,7,12.3,0.037,10,0.6,0.24
,14:27:54,6,1795,490.5,0.25,13.3,7,12.3,0.037,10,0.6,0.24
,14:27:55,6,1795,491.5,0.25,13.3,7,12.3,0.038,10,0.6,0.24
,14:27:56,6,1795,492.5,0.25,13.3,7,12.3,0.037,10,0.6,0.24
,14:27:57,6,1795,493.5,0.25,13.3,7,12.3,0.037,10,0.6,0.24
,14:27:58,6,1795,494.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:27:59,6,1795,495.5,0.25,13.3,7,12.2,0.036,10,0.6,0.24
,14:28:00,6,1795,496.5,0.25,13.3,7,12.2,0.036,10,0.6,0.24
,14:28:01,6,1795,497.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:28:02,6,1795,498.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:28:03,6,1795,499.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:28:04,6,1795,500.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:28:05,6,1795,501.5,0.25,13.3,7,12.2,0.037,10,0.6,0.24
,14:28:06,6,1795,502.5,0.25,13.3,7,12.1,0.036,10,0.6,0.24
,14:28:07,6,1795,503.5,0.25,13.3,7,12.1,0.037,10,0.6,0.24
,14:28:08,6,1795,504.5,0.25,13.3,7,12.1,0.037,10,0.6,0.24
,14:28:09,6,1795,505.5,0.26,13.3,7,12.1,0.038,10,0.6,0.25
,14:28:10,6,1795,506.5,0.25,13.3,7,12.1,0.038,10,0.6,0.24
,14:28:11,6,1795,507.5,0.25,13.3,7,12.1,0.038,10,0.6,0.24
,14:28:12,6,1795,508.5,0.25,13.3,7,12,0.037,10,0.6,0.24
,14:28:13,6,1795,509.5,0.25,13.3,7,12,0.036,10,0.6,0.24
,14:28:14,6,1795,510.5,0.25,13.3,7,12,0.037,10,0.6,0.24
,14:28:15,6,1795,511.5,0.26,13.3,7,12,0.037,10,0.6,0.25
,14:28:16,6,1795,512.5,0.26,13.3,7,12,0.037,10,0.6,0.24
,14:28:17,6,1795,513.5,0.25,13.3,7,11.9,0.035,10,0.6,0.24
,14:28:18,6,1795,514.5,0.25,13.3,7,11.9,0.035,10,0.6,0.24
,14:28:19,6,1795,515.5,0.25,13.3,7,11.9,0.035,10,0.6,0.24
,14:28:20,6,1795,516.5,0.25,13.3,7,11.9,0.036,10,0.6,0.24
,14:28:21,6,1795,517.5,0.26,13.3,7,11.9,0.037,10,0.5,0.25
,14:28:22,6,1795,518.5,0.26,13.3,7,11.9,0.039,10,0.5,0.25
,14:28:23,6,1795,519.5,0.26,13.3,7,11.9,0.038,10,0.5,0.25
,14:28:24,6,1795,520.5,0.25,13.3,7,11.9,0.037,10,0.5,0.24
,14:28:25,6,1795,521.5,0.25,13.3,7,11.9,0.036,10,0.5,0.24
,14:28:26,6,1795,522.5,0.25,13.3,7,11.8,0.036,10,0.4,0.24
,14:28:27,6,1795,523.5,0.25,13.3,7,11.8,0.036,10,0.4,0.24
,14:28:28,6,1795,524.5,0.26,13.3,7,11.8,0.037,10,0.4,0.25
,14:28:29,6,1795,525.5,0.26,13.3,7,11.8,0.037,10,0.4,0.25
,14:28:30,6,1795,526.5,0.26,13.3,7,11.7,0.039,10,0.4,0.25
,14:28:31,6,1795,527.5,0.25,13.3,7,11.7,0.038,10,0.4,0.24
,14:28:32,6,1795,528.5,0.25,13.3,7,11.7,0.038,10,0.4,0.24
,14:28:33,6,1795,529.5,0.25,13.3,7,11.7,0.036,10,0.4,0.24
,14:28:34,6,1795,530.5,0.25,13.3,7,11.7,0.037,10,0.4,0.24
,14:28:35,6,1795,531.5,0.25,13.3,7,11.7,0.037,10,0.4,0.24
,14:28:36,6,1795,532.5,0.25,13.3,7,11.6,0.035,10,0.4,0.24
,14:28:37,6,1795,533.5,0.25,13.3,7,11.6,0.036,10,0.4,0.24
,14:28:38,6,1795,534.5,0.25,13.3,7,11.6,0.036,10,0.4,0.24
,14:28:39,6,1795,535.5,0.25,13.3,7,11.6,0.037,10,0.3,0.24
,14:28:40,6,1795,536.5,0.25,13.3,7,11.6,0.037,10,0.4,0.24
,14:28:41,6,1795,537.5,0.25,13.3,7,11.6,0.036,10,0.4,0.24
,14:28:42,6,1795,538.5,0.25,13.3,7,11.6,0.037,10,0.4,0.24
,14:28:43,6,1795,539.5,0.26,13.3,7,11.6,0.039,10,0.4,0.25
,14:28:44,6,1795,540.5,0.26,13.3,7,11.5,0.037,10,0.4,0.25
,14:28:45,6,1795,541.5,0.26,13.3,7,11.5,0.037,10,0.4,0.25
,14:28:46,6,1795,542.5,0.26,13.3,7,11.5,0.037,10,0.4,0.25
,14:28:47,6,1795,543.5,0.25,13.3,7,11.5,0.036,10,0.4,0.24
,14:28:48,6,1795,544.5,0.25,13.3,7,11.5,0.038,10,0.4,0.24
,14:28:49,6,1795,545.5,0.25,13.3,7,11.5,0.038,10,0.4,0.24
,14:28:50,6,1795,546.5,0.25,13.3,7,11.4,0.038,10,0.4,0.24
,14:28:51,6,1795,547.5,0.25,13.3,7,11.4,0.038,10,0.4,0.24
,14:28:52,6,1795,548.5,0.26,13.3,7,11.4,0.039,10,0.4,0.25
,14:28:53,6,1795,549.5,0.26,13.3,7,11.4,0.039,10,0.4,0.25
,14:28:54,6,1795,550.5,0.26,13.3,7,11.3,0.039,10,0.4,0.25
,14:28:55,6,1795,551.5,0.26,13.3,7,11.3,0.038,10,0.4,0.25
,14:28:56,6,1795,552.5,0.26,13.3,7,11.3,0.037,10,0.4,0.25
,14:28:57,6,1795,553.5,0.26,13.3,7,11.3,0.039,10,0.4,0.25
,14:28:58,6,1795,554.5,0.26,13.3,7,11.3,0.039,10,0.4,0.25
,14:28:59,6,1795,555.5,0.26,13.3,7,11.3,0.037,10,0.4,0.25
,14:29:00,6,1795,556.5,0.25,13.3,7,11.3,0.035,10,0.4,0.24
,14:29:01,6,1795,557.5,0.25,13.3,7,11.3,0.035,10,0.4,0.24
,14:29:02,6,1795,558.5,0.24,13.3,7,11.2,0.035,10,0.5,0.23
,14:29:03,6,1795,559.5,0.25,13.3,7,11.2,0.037,10,0.5,0.24
,14:29:04,6,1795,560.5,0.25,13.3,7,11.2,0.037,10,0.5,0.24
,14:29:05,6,1795,561.5,0.25,13.3,7,11.2,0.038,10,0.5,0.24
,14:29:06,6,1795,562.5,0.25,13.3,7,11.2,0.038,10,0.5,0.24
,14:29:07,6,1795,563.5,0.25,13.3,7,11.2,0.038,10,0.5,0.24
,14:29:08,6,1795,564.5,0.25,13.3,7,11.1,0.038,10,0.5,0.24
,14:29:09,6,1795,565.5,0.25,13.3,7,11.1,0.038,10,0.4,0.24
,14:29:10,6,1795,566.5,0.26,13.3,7,11.1,0.037,10,0.4,0.25
,14:29:11,6,1795,567.5,0.26,13.3,7,11.1,0.039,10,0.3,0.25
,14:29:12,6,1795,568.5,0.26,13.3,7,11.1,0.04,10,0.3,0.25
,14:29:13,6,1795,569.5,0.26,13.3,7,11.1,0.038,10,0.3,0.25
,14:29:14,6,1795,570.5,0.26,13.3,7,11,0.036,10,0.3,0.25
,14:29:15,6,1795,571.5,0.26,13.3,7,11,0.034,10,0.4,0.25
,14:29:16,6,1795,572.5,0.25,13.3,7,11,0.035,10,0.4,0.24
,14:29:17,6,1795,573.5,0.25,13.3,7,11,0.035,10,0.4,0.24
,14:29:18,6,1795,574.5,0.25,13.3,7,11,0.038,10,0.4,0.24
,14:29:19,6,1795,575.5,0.25,13.3,7,11,0.036,10,0.4,0.24
,14:29:20,6,1795,576.5,0.25,13.3,7,11,0.036,10,0.4,0.24
,14:29:21,6,1795,577.5,0.25,13.3,7,10.9,0.036,10,0.4,0.24
,14:29:22,6,1795,578.5,0.25,13.3,7,10.9,0.037,10,0.4,0.24
,14:29:23,6,1795,579.5,0.25,13.3,7,10.9,0.038,10,0.4,0.25
,14:29:24,6,1795,580.5,0.26,13.3,7,10.9,0.038,10,0.3,0.25
,14:29:25,6,1795,581.5,0.26,13.3,7,10.9,0.037,10,0.3,0.25
,14:29:26,6,1795,582.5,0.25,13.3,7,10.9,0.038,10,0.3,0.24
,14:29:27,6,1795,583.5,0.25,13.3,7,10.8,0.038,10,0.3,0.24
,14:29:28,6,1795,584.5,0.25,13.3,7,10.8,0.036,10,0.3,0.24
,14:29:29,6,1795,585.5,0.25,13.3,7,10.8,0.036,10,0.3,0.24
,14:29:30,6,1795,586.5,0.25,13.3,7,10.8,0.036,10,0.3,0.24
,14:29:31,6,1795,587.5,0.25,13.3,7,10.8,0.036,10,0.3,0.24
,14:29:32,6,1795,588.5,0.25,13.3,7,10.7,0.036,10,0.3,0.24
,14:29:33,6,1795,589.5,0.25,13.3,7,10.7,0.036,10,0.3,0.24
,14:29:34,6,1795,590.5,0.25,13.3,7,10.7,0.036,10,0.3,0.24
,14:29:35,6,1795,591.5,0.25,13.3,7,10.7,0.035,10,0.3,0.24
,14:29:36,6,1795,592.5,0.25,13.3,7,10.7,0.035,10,0.3,0.24
,14:29:37,6,1795,593.5,0.25,13.3,7,10.7,0.035,10,0.3,0.24
,14:29:38,6,1795,594.5,0.25,13.3,7,10.6,0.036,10,0.3,0.24
,14:29:39,6,1795,595.5,0.26,13.3,7,10.7,0.038,10,0.3,0.25
,14:29:40,6,1795,596.5,0.26,13.3,7,10.6,0.038,10,0.3,0.25
,14:29:41,6,1795,597.5,0.25,13.3,7,10.6,0.038,10,0.3,0.24
,14:29:42,6,1795,598.5,0.25,13.3,6,10.6,0.039,10,0.3,0.24
,14:29:43,6,1795,599.5,0.25,13.3,7,10.6,0.038,10,0.3,0.24
,14:29:44,6,1795,600.5,0.25,13.3,7,10.6,0.038,10,0.3,0.24
,14:29:45,6,1795,601.5,0.25,13.3,7,10.6,0.038,10,0.3,0.24
,14:29:46,6,1795,602.5,0.25,13.3,7,10.5,0.038,10,0.3,0.24
,14:29:47,6,1795,603.5,0.25,13.3,7,10.5,0.037,10,0.4,0.25
,14:29:48,6,1795,604.5,0.26,13.3,7,10.5,0.037,10,0.4,0.25
,14:29:49,6,1795,605.5,0.25,13.3,7,10.5,0.035,10,0.5,0.24
,14:29:50,6,1795,606.5,0.25,13.3,7,10.5,0.037,10,0.4,0.24
,14:29:51,6,1795,607.5,0.25,13.3,7,10.4,0.038,10,0.4,0.24
,14:29:52,6,1795,608.5,0.25,13.3,7,10.4,0.038,10,0.5,0.24
,14:29:53,6,1795,609.5,0.26,13.3,7,10.4,0.038,10,0.4,0.25
,14:29:54,6,1795,610.5,0.26,13.3,7,10.4,0.039,10,0.4,0.25
,14:29:55,6,1795,611.5,0.26,13.3,7,10.4,0.039,10,0.4,0.25
,14:29:56,6,1795,612.5,0.26,13.3,7,10.4,0.037,10,0.5,0.25
,14:29:57,6,1795,613.5,0.25,13.3,7,10.4,0.037,10,0.5,0.24
,14:29:58,6,1795,614.5,0.25,13.3,7,10.4,0.037,10,0.5,0.24
,14:29:59,6,1795,615.5,0.26,13.3,7,10.3,0.037,10,0.5,0.25
,14:30:00,6,1795,616.5,0.26,13.3,7,10.3,0.037,10,0.5,0.25
,14:30:01,6,1795,617.5,0.25,13.3,7,10.3,0.037,10,0.5,0.24
,14:30:02,6,1795,618.5,0.25,13.3,7,10.3,0.035,10,0.4,0.24
,14:30:03,6,1795,619.5,0.26,13.3,7,10.3,0.034,10,0.4,0.25
,14:30:04,6,1795,620.5,0.26,13.3,7,10.3,0.036,10,0.4,0.25
,14:30:05,6,1795,621.5,0.26,13.3,7,10.3,0.038,10,0.4,0.25
,14:30:06,6,1795,622.5,0.26,13.3,7,10.2,0.039,10,0.4,0.25
,14:30:07,6,1795,623.5,0.26,13.3,7,10.2,0.037,10,0.5,0.25
,14:30:08,6,1795,624.5,0.26,13.3,7,10.2,0.039,10,0.4,0.25
,14:30:09,6,1795,625.5,0.26,13.3,7,10.2,0.039,10,0.4,0.25
