Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_006.TSV,,,,,,,,,,
,16:08:31,6,3590,3304.3,0.78,13.3,7,12.1,0.117,10,0.4,0.75
,16:08:32,6,3590,3305.3,0.78,13.3,6,12.1,0.121,10,0.4,0.75
,16:08:33,6,3590,3306.3,0.78,13.3,6,12.1,0.121,10,0.4,0.75
,16:08:34,6,3590,3307.3,0.78,13.3,7,12.1,0.117,10,0.4,0.75
,16:08:35,6,3590,3308.3,0.78,13.3,7,12.2,0.116,10,0.4,0.75
,16:08:36,6,3590,3309.3,0.77,13.3,7,12.2,0.116,10,0.4,0.74
,16:08:37,6,3590,3310.3,0.77,13.3,7,12.2,0.116,10,0.4,0.74
,16:08:38,6,3590,3311.3,0.78,13.3,7,12.3,0.116,10,0.4,0.75
,16:08:39,6,3590,3312.3,0.78,13.3,7,12.3,0.117,10,0.4,0.75
,16:08:40,6,3590,3313.3,0.78,13.3,7,12.3,0.117,10,0.4,0.75
,16:08:41,6,3590,3314.3,0.78,13.3,7,12.3,0.118,10,0.4,0.75
,16:08:42,6,3590,3315.3,0.79,13.3,7,12.3,0.118,10,0.4,0.76
,16:08:43,6,3590,3316.3,0.79,13.3,7,12.3,0.114,10,0.4,0.76
,16:08:44,6,3590,3317.3,0.79,13.3,7,12.4,0.109,10,0.4,0.75
,16:08:45,6,3590,3318.3,0.78,13.3,7,12.4,0.112,10,0.4,0.75
,16:08:46,6,3590,3319.3,0.78,13.3,7,12.4,0.112,10,0.4,0.75
,16:08:47,6,3590,3320.3,0.78,13.3,7,12.4,0.112,10,0.4,0.75
,16:08:48,6,3590,3321.3,0.78,13.3,7,12.4,0.117,10,0.4,0.75
,16:08:49,6,3590,3322.3,0.78,13.3,7,12.5,0.113,10,0.4,0.75
,16:08:50,6,3590,3323.3,0.78,13.3,7,12.5,0.113,10,0.4,0.75
,16:08:51,6,3590,3324.3,0.78,13.3,7,12.5,0.113,10,0.4,0.75
,16:08:52,6,3590,3325.3,0.78,13.3,7,12.5,0.108,10,0.4,0.75
,16:08:53,6,3590,3326.3,0.78,13.3,7,12.6,0.108,10,0.4,0.75
,16:08:54,6,3590,3327.3,0.78,13.3,7,12.6,0.108,10,0.4,0.75
,16:08:55,6,3590,3328.3,0.78,13.3,7,12.6,0.108,10,0.4,0.75
,16:08:56,6,3590,3329.3,0.77,13.3,7,12.6,0.107,10,0.4,0.74
,16:08:57,6,3590,3330.3,0.76,13.3,7,12.7,0.11,10,0.4,0.73
,16:08:58,6,3590,3331.3,0.76,13.3,7,12.7,0.114,10,0.4,0.73
,16:08:59,6,3590,3332.3,0.75,13.3,7,12.7,0.113,10,0.4,0.72
,16:09:00,6,3590,3333.3,0.76,13.3,7,12.7,0.113,10,0.4,0.73
,16:09:01,6,3590,3334.3,0.76,13.3,7,12.7,0.114,10,0.4,0.73
,16:09:02,6,3590,3335.3,0.77,13.3,7,12.7,0.115,10,0.4,0.74
,16:09:03,6,3590,3336.3,0.77,13.3,7,12.8,0.115,10,0.4,0.74
,16:09:04,6,3590,3337.3,0.77,13.3,7,12.8,0.116,10,0.4,0.74
,16:09:05,6,3590,3338.3,0.78,13.3,7,12.8,0.117,10,0.4,0.75
,16:09:06,6,3590,3339.3,0.78,13.3,7,12.8,0.112,10,0.4,0.75
,16:09:07,6,3590,3340.3,0.78,13.3,7,12.9,0.112,10,0.4,0.75
,16:09:08,6,3590,3341.3,0.78,13.3,7,12.9,0.112,10,0.4,0.75
,16:09:09,6,3590,3342.3,0.78,13.3,7,12.9,0.117,10,0.4,0.75
,16:09:10,6,3590,3343.3,0.78,13.3,7,12.9,0.117,10,0.4,0.75
,16:09:11,6,3590,3344.3,0.77,13.3,7,12.9,0.116,10,0.4,0.74
,16:09:12,6,3590,3345.3,0.77,13.3,7,13,0.116,10,0.4,0.74
,16:09:13,6,3590,3346.3,0.77,13.3,7,13,0.116,10,0.4,0.74
,16:09:14,6,3590,3347.3,0.78,13.3,7,13,0.116,10,0.4,0.75
,16:09:15,6,3590,3348.3,0.78,13.3,7,13,0.116,10,0.4,0.75
,16:09:16,6,3590,3349.3,0.78,13.3,7,13,0.116,10,0.4,0.75
,16:09:17,6,3590,3350.3,0.77,13.3,7,13.1,0.112,10,0.4,0.74
,16:09:18,6,3590,3351.3,0.77,13.3,7,13.1,0.116,10,0.4,0.74
,16:09:19,6,3590,3352.3,0.77,13.3,7,13.1,0.116,10,0.4,0.74
,16:09:20,6,3590,3353.3,0.78,13.3,7,13.1,0.112,10,0.4,0.75
,16:09:21,6,3590,3354.3,0.78,13.3,7,13.1,0.113,10,0.4,0.75
,16:09:22,6,3590,3355.3,0.78,13.3,7,13.1,0.109,10,0.4,0.75
,16:09:23,6,3590,3356.3,0.78,13.3,7,13.2,0.109,10,0.4,0.75
,16:09:24,6,3590,3357.3,0.78,13.3,7,13.2,0.105,10,0.4,0.75
,16:09:25,6,3590,3358.3,0.78,13.3,7,13.2,0.108,10,0.4,0.75
,16:09:26,6,3590,3359.3,0.77,13.3,7,13.2,0.108,10,0.4,0.74
,16:09:27,6,3590,3360.3,0.77,13.3,7,13.3,0.111,10,0.4,0.74
,16:09:28,6,3590,3361.3,0.76,13.3,7,13.3,0.114,10,0.4,0.73
,16:09:29,6,3590,3362.3,0.77,13.3,7,13.3,0.115,10,0.4,0.74
,16:09:30,6,3590,3363.3,0.77,13.3,7,13.3,0.116,10,0.4,0.75
,16:09:31,6,3590,3364.3,0.78,13.3,7,13.3,0.112,10,0.4,0.75
,16:09:32,6,3590,3365.3,0.77,13.3,7,13.4,0.115,10,0.4,0.74
,16:09:33,6,3590,3366.3,0.76,13.3,6,13.4,0.119,10,0.4,0.73
,16:09:34,6,3590,3367.3,0.76,13.3,7,13.4,0.114,10,0.4,0.73
,16:09:35,6,3590,3368.3,0.77,13.3,7,13.4,0.111,10,0.4,0.74
,16:09:36,6,3590,3369.3,0.77,13.3,7,13.4,0.112,10,0.4,0.74
,16:09:37,6,3590,3370.3,0.78,13.3,7,13.4,0.112,10,0.4,0.75
,16:09:38,6,3590,3371.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,16:09:39,6,3590,3372.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,16:09:40,6,3590,3373.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,16:09:41,6,3590,3374.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,16:09:42,6,3590,3375.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,16:09:43,6,3590,3376.3,0.77,13.3,7,13.5,0.111,10,0.4,0.74
,16:09:44,6,3590,3377.3,0.77,13.3,7,13.5,0.111,10,0.4,0.74
,16:09:45,6,3590,3378.3,0.76,13.3,7,13.6,0.106,10,0.4,0.73
,16:09:46,6,3590,3379.3,0.76,13.3,7,13.6,0.106,10,0.4,0.73
,16:09:47,6,3590,3380.3,0.76,13.3,7,13.6,0.11,10,0.4,0.73
,16:09:48,6,3590,3381.3,0.75,13.3,7,13.6,0.109,10,0.4,0.72
,16:09:49,6,3590,3382.3,0.75,13.3,7,13.6,0.113,10,0.4,0.72
,16:09:50,6,3590,3383.3,0.75,13.3,6,13.6,0.117,10,0.4,0.72
,16:09:51,6,3590,3384.3,0.75,13.3,6,13.7,0.118,10,0.4,0.73
,16:09:52,6,3590,3385.3,0.76,13.3,7,13.7,0.114,10,0.4,0.73
,16:09:53,6,3590,3386.3,0.77,13.3,7,13.7,0.116,10,0.4,0.74
,16:09:54,6,3590,3387.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:09:55,6,3590,3388.3,0.78,13.3,7,13.7,0.117,10,0.4,0.75
,16:09:56,6,3590,3389.3,0.78,13.3,7,13.7,0.118,10,0.4,0.75
,16:09:57,6,3590,3390.3,0.78,13.3,7,13.8,0.117,10,0.4,0.75
,16:09:58,6,3590,3391.3,0.78,13.3,7,13.8,0.117,10,0.4,0.75
,16:09:59,6,3590,3392.3,0.77,13.3,7,13.8,0.116,10,0.4,0.74
,16:10:00,6,3590,3393.3,0.77,13.3,7,13.8,0.116,10,0.4,0.74
,16:10:01,6,3590,3394.3,0.78,13.3,6,13.8,0.121,10,0.4,0.75
,16:10:02,6,3590,3395.3,0.79,13.3,6,13.8,0.123,10,0.4,0.76
,16:10:03,6,3590,3396.3,0.8,13.3,7,13.8,0.119,10,0.4,0.77
,16:10:04,6,3590,3397.3,0.8,13.3,7,13.8,0.115,10,0.4,0.77
,16:10:05,6,3590,3398.3,0.79,13.3,7,13.8,0.114,10,0.4,0.76
,16:10:06,6,3590,3399.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,16:10:07,6,3590,3400.3,0.77,13.3,7,13.9,0.112,10,0.4,0.74
,16:10:08,6,3590,3401.3,0.77,13.3,7,13.9,0.111,10,0.4,0.74
,16:10:09,6,3590,3402.3,0.77,13.3,7,13.9,0.112,10,0.4,0.74
,16:10:10,6,3590,3403.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,16:10:11,6,3590,3404.3,0.79,13.3,7,13.9,0.114,10,0.4,0.76
,16:10:12,6,3590,3405.3,0.79,13.3,7,13.9,0.114,10,0.4,0.76
,16:10:13,6,3590,3406.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:10:14,6,3590,3407.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:10:15,6,3590,3408.3,0.78,13.3,7,14,0.109,10,0.4,0.75
,16:10:16,6,3590,3409.3,0.78,13.3,7,14,0.108,10,0.4,0.75
,16:10:17,6,3590,3410.3,0.78,13.3,7,14,0.108,10,0.4,0.75
,16:10:18,6,3590,3411.3,0.78,13.3,7,14,0.112,10,0.4,0.75
,16:10:19,6,3590,3412.3,0.77,13.3,7,14,0.116,10,0.4,0.74
,16:10:20,6,3590,3413.3,0.77,13.3,7,14,0.116,10,0.4,0.74
,16:10:21,6,3590,3414.3,0.77,13.3,7,14,0.116,10,0.4,0.74
,16:10:22,6,3590,3415.3,0.78,13.3,7,14,0.116,10,0.4,0.75
,16:10:23,6,3590,3416.3,0.78,13.3,7,14,0.118,10,0.5,0.75
,16:10:24,6,3590,3417.3,0.78,13.3,7,14,0.113,10,0.4,0.75
,16:10:25,6,3590,3418.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:10:26,6,3590,3419.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:10:27,6,3590,3420.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:10:28,6,3590,3421.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:10:29,6,3590,3422.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:10:30,6,3590,3423.3,0.78,13.3,7,14.1,0.112,10,0.4,0.75
,16:10:31,6,3590,3424.3,0.78,13.3,7,14.1,0.112,10,0.4,0.75
,16:10:32,6,3590,3425.3,0.78,13.3,7,14.1,0.116,10,0.4,0.75
,16:10:33,6,3590,3426.3,0.77,13.3,7,14.1,0.112,10,0.4,0.74
,16:10:34,6,3590,3427.3,0.78,13.3,7,14.1,0.112,10,0.4,0.75
,16:10:35,6,3590,3428.3,0.78,13.3,7,14.1,0.113,10,0.4,0.75
,16:10:36,6,3590,3429.3,0.79,13.3,7,14.2,0.118,10,0.4,0.76
,16:10:37,6,3590,3430.3,0.79,13.3,7,14.1,0.119,10,0.4,0.76
,16:10:38,6,3590,3431.3,0.79,13.3,7,14.2,0.118,10,0.4,0.76
,16:10:39,6,3590,3432.3,0.78,13.3,7,14.2,0.118,10,0.4,0.75
,16:10:40,6,3590,3433.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:10:41,6,3590,3434.3,0.78,13.3,7,14.2,0.112,10,0.4,0.75
,16:10:42,6,3590,3435.3,0.78,13.3,7,14.2,0.108,10,0.4,0.75
,16:10:43,6,3590,3436.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:10:44,6,3590,3437.3,0.79,13.3,7,14.2,0.109,10,0.4,0.76
,16:10:45,6,3590,3438.3,0.79,13.3,7,14.2,0.106,10,0.4,0.76
,16:10:46,6,3590,3439.3,0.79,13.3,7,14.2,0.106,10,0.4,0.76
,16:10:47,6,3590,3440.3,0.78,13.3,7,14.2,0.109,10,0.4,0.75
,16:10:48,6,3590,3441.3,0.78,13.3,7,14.2,0.112,10,0.4,0.75
,16:10:49,6,3590,3442.3,0.77,13.3,7,14.2,0.116,10,0.4,0.74
,16:10:50,6,3590,3443.3,0.77,13.3,7,14.2,0.115,10,0.4,0.74
,16:10:51,6,3590,3444.3,0.77,13.3,7,14.2,0.116,10,0.4,0.75
,16:10:52,6,3590,3445.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:10:53,6,3590,3446.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:10:54,6,3590,3447.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:10:55,6,3590,3448.3,0.78,13.3,7,14.3,0.117,10,0.4,0.75
,16:10:56,6,3590,3449.3,0.78,13.3,7,14.2,0.116,10,0.4,0.75
,16:10:57,6,3590,3450.3,0.78,13.3,7,14.3,0.117,10,0.4,0.75
,16:10:58,6,3590,3451.3,0.79,13.3,7,14.3,0.118,10,0.4,0.76
,16:10:59,6,3590,3452.3,0.79,13.3,7,14.3,0.119,10,0.4,0.76
,16:11:00,6,3590,3453.3,0.79,13.3,7,14.3,0.119,10,0.4,0.76
,16:11:01,6,3590,3454.3,0.8,13.3,7,14.3,0.119,10,0.4,0.77
,16:11:02,6,3590,3455.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,16:11:03,6,3590,3456.3,0.79,13.3,7,14.3,0.118,10,0.4,0.76
,16:11:04,6,3590,3457.3,0.78,13.3,7,14.3,0.113,10,0.4,0.75
,16:11:05,6,3590,3458.3,0.78,13.3,7,14.3,0.113,10,0.4,0.75
,16:11:06,6,3590,3459.3,0.78,13.3,7,14.3,0.113,10,0.4,0.75
,16:11:07,6,3590,3460.3,0.79,13.3,7,14.3,0.118,10,0.4,0.76
,16:11:08,6,3590,3461.3,0.79,13.3,7,14.3,0.119,10,0.4,0.76
,16:11:09,6,3590,3462.3,0.79,13.3,7,14.3,0.119,10,0.4,0.76
,16:11:10,6,3590,3463.3,0.8,13.3,7,14.3,0.119,10,0.4,0.77
,16:11:11,6,3590,3464.3,0.8,13.3,7,14.3,0.119,10,0.4,0.77
,16:11:12,6,3590,3465.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,16:11:13,6,3590,3466.3,0.79,13.3,7,14.3,0.115,10,0.4,0.76
,16:11:14,6,3590,3467.3,0.79,13.3,7,14.3,0.114,10,0.4,0.76
,16:11:15,6,3590,3468.3,0.79,13.3,7,14.3,0.106,10,0.4,0.76
,16:11:16,6,3590,3469.3,0.79,13.3,7,14.3,0.106,10,0.4,0.76
,16:11:17,6,3590,3470.3,0.79,13.3,7,14.3,0.106,10,0.4,0.76
,16:11:18,6,3590,3471.3,0.78,13.3,7,14.3,0.109,10,0.4,0.75
,16:11:19,6,3590,3472.3,0.78,13.3,7,14.3,0.116,10,0.4,0.75
,16:11:20,6,3590,3473.3,0.77,13.3,7,14.3,0.116,10,0.4,0.74
,16:11:21,6,3590,3474.3,0.77,13.3,7,14.3,0.116,10,0.4,0.74
,16:11:22,6,3590,3475.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:23,6,3590,3476.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:24,6,3590,3477.3,0.77,13.3,7,14.3,0.116,10,0.4,0.74
,16:11:25,6,3590,3478.3,0.77,13.3,7,14.3,0.116,10,0.4,0.74
,16:11:26,6,3590,3479.3,0.77,13.3,6,14.3,0.121,10,0.4,0.74
,16:11:27,6,3590,3480.3,0.78,13.3,7,14.3,0.117,10,0.4,0.75
,16:11:28,6,3590,3481.3,0.78,13.3,7,14.3,0.113,10,0.4,0.75
,16:11:29,6,3590,3482.3,0.78,13.3,7,14.3,0.113,10,0.4,0.75
,16:11:30,6,3590,3483.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:31,6,3590,3484.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:32,6,3590,3485.3,0.78,13.3,7,14.3,0.108,10,0.4,0.75
,16:11:33,6,3590,3486.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:34,6,3590,3487.3,0.77,13.3,7,14.3,0.112,10,0.4,0.74
,16:11:35,6,3590,3488.3,0.77,13.3,7,14.3,0.111,10,0.4,0.74
,16:11:36,6,3590,3489.3,0.76,13.3,7,14.3,0.11,10,0.4,0.73
,16:11:37,6,3590,3490.3,0.76,13.3,7,14.3,0.114,10,0.4,0.73
,16:11:38,6,3590,3491.3,0.76,13.3,7,14.3,0.114,10,0.4,0.73
,16:11:39,6,3590,3492.3,0.77,13.3,7,14.3,0.111,10,0.4,0.74
,16:11:40,6,3590,3493.3,0.77,13.3,7,14.3,0.116,10,0.4,0.74
,16:11:41,6,3590,3494.3,0.77,13.3,7,14.3,0.112,10,0.4,0.74
,16:11:42,6,3590,3495.3,0.78,13.3,7,14.3,0.116,10,0.4,0.75
,16:11:43,6,3590,3496.3,0.78,13.3,7,14.3,0.117,10,0.4,0.75
,16:11:44,6,3590,3497.3,0.78,13.3,7,14.3,0.117,10,0.4,0.75
,16:11:45,6,3590,3498.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:46,6,3590,3499.3,0.78,13.3,7,14.3,0.112,10,0.4,0.75
,16:11:47,6,3590,3500.3,0.78,13.3,7,14.3,0.108,10,0.5,0.75
,16:11:48,6,3590,3501.3,0.77,13.3,7,14.3,0.107,10,0.4,0.74
,16:11:49,6,3590,3502.3,0.77,13.3,7,14.2,0.107,10,0.4,0.74
,16:11:50,6,3590,3503.3,0.77,13.3,7,14.2,0.115,10,0.4,0.74
,16:11:51,6,3590,3504.3,0.77,13.3,6,14.2,0.12,10,0.4,0.74
,16:11:52,6,3590,3505.3,0.78,13.3,6,14.2,0.121,10,0.4,0.75
,16:11:53,6,3590,3506.3,0.78,13.3,7,14.2,0.116,10,0.4,0.75
,16:11:54,6,3590,3507.3,0.78,13.3,7,14.2,0.112,10,0.4,0.75
,16:11:55,6,3590,3508.3,0.77,13.3,7,14.2,0.112,10,0.4,0.74
,16:11:56,6,3590,3509.3,0.77,13.3,7,14.2,0.112,10,0.4,0.74
,16:11:57,6,3590,3510.3,0.77,13.3,7,14.2,0.116,10,0.4,0.75
,16:11:58,6,3590,3511.3,0.78,13.3,7,14.2,0.112,10,0.4,0.75
,16:11:59,6,3590,3512.3,0.78,13.3,7,14.2,0.112,10,0.4,0.75
,16:12:00,6,3590,3513.3,0.78,13.3,7,14.2,0.118,10,0.4,0.75
,16:12:01,6,3590,3514.3,0.79,13.3,7,14.2,0.118,10,0.4,0.76
,16:12:02,6,3590,3515.3,0.79,13.3,7,14.2,0.118,10,0.4,0.75
,16:12:03,6,3590,3516.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:12:04,6,3590,3517.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:12:05,6,3590,3518.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:12:06,6,3590,3519.3,0.78,13.3,7,14.2,0.113,10,0.4,0.75
,16:12:07,6,3590,3520.3,0.78,13.3,7,14.2,0.109,10,0.4,0.75
,16:12:08,6,3590,3521.3,0.78,13.3,7,14.2,0.109,10,0.4,0.75
,16:12:09,6,3590,3522.3,0.78,13.3,7,14.2,0.105,10,0.4,0.75
,16:12:10,6,3590,3523.3,0.78,13.3,7,14.2,0.108,10,0.4,0.75
,16:12:11,6,3590,3524.3,0.77,13.3,7,14.2,0.111,10,0.4,0.74
,16:12:12,6,3590,3525.3,0.76,13.3,7,14.1,0.114,10,0.4,0.73
,16:12:13,6,3590,3526.3,0.76,13.3,6,14.2,0.118,10,0.4,0.73
,16:12:14,6,3590,3527.3,0.76,13.3,6,14.1,0.119,10,0.4,0.73
,16:12:15,6,3590,3528.3,0.77,13.3,6,14.1,0.12,10,0.4,0.74
,16:12:16,6,3590,3529.3,0.78,13.3,7,14.1,0.116,10,0.4,0.75
,16:12:17,6,3590,3530.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:12:18,6,3590,3531.3,0.78,13.3,7,14.1,0.113,10,0.4,0.75
,16:12:19,6,3590,3532.3,0.78,13.3,7,14.1,0.113,10,0.4,0.75
,16:12:20,6,3590,3533.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:12:21,6,3590,3534.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:12:22,6,3590,3535.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,16:12:23,6,3590,3536.3,0.78,13.3,7,14.1,0.112,10,0.4,0.75
,16:12:24,6,3590,3537.3,0.78,13.3,7,14.1,0.109,10,0.4,0.75
,16:12:25,6,3590,3538.3,0.78,13.3,7,14.1,0.109,10,0.4,0.75
,16:12:26,6,3590,3539.3,0.78,13.3,7,14.1,0.109,10,0.4,0.75
,16:12:27,6,3590,3540.3,0.78,13.3,7,14.1,0.108,10,0.4,0.75
,16:12:28,6,3590,3541.3,0.77,13.3,7,14.1,0.111,10,0.4,0.74
,16:12:29,6,3590,3542.3,0.76,13.3,7,14,0.114,10,0.4,0.73
,16:12:30,6,3590,3543.3,0.77,13.3,6,14,0.12,10,0.4,0.74
,16:12:31,6,3590,3544.3,0.78,13.3,7,14,0.116,10,0.4,0.75
,16:12:32,6,3590,3545.3,0.79,13.3,7,14,0.118,10,0.4,0.76
,16:12:33,6,3590,3546.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:12:34,6,3590,3547.3,0.79,13.3,7,14,0.118,10,0.4,0.76
,16:12:35,6,3590,3548.3,0.78,13.3,7,14,0.118,10,0.4,0.75
,16:12:36,6,3590,3549.3,0.78,13.3,6,14,0.122,10,0.4,0.75
,16:12:37,6,3590,3550.3,0.78,13.3,7,14,0.118,10,0.4,0.75
,16:12:38,6,3590,3551.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:12:39,6,3590,3552.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:12:40,6,3590,3553.3,0.79,13.3,7,14,0.114,10,0.4,0.76
,16:12:41,6,3590,3554.3,0.78,13.3,7,14,0.113,10,0.4,0.75
,16:12:42,6,3590,3555.3,0.78,13.3,7,14,0.113,10,0.4,0.75
,16:12:43,6,3590,3556.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,16:12:44,6,3590,3557.3,0.78,13.3,7,13.9,0.109,10,0.4,0.75
,16:12:45,6,3590,3558.3,0.78,13.3,7,13.9,0.108,10,0.4,0.75
,16:12:46,6,3590,3559.3,0.78,13.3,7,13.9,0.108,10,0.4,0.75
,16:12:47,6,3590,3560.3,0.78,13.3,7,13.9,0.108,10,0.4,0.75
,16:12:48,6,3590,3561.3,0.77,13.3,7,13.9,0.108,10,0.4,0.74
,16:12:49,6,3590,3562.3,0.77,13.3,7,13.9,0.111,10,0.4,0.74
,16:12:50,6,3590,3563.3,0.77,13.3,7,13.9,0.115,10,0.4,0.74
,16:12:51,6,3590,3564.3,0.77,13.3,7,13.9,0.116,10,0.4,0.74
,16:12:52,6,3590,3565.3,0.78,13.3,7,13.9,0.112,10,0.4,0.75
,16:12:53,6,3590,3566.3,0.78,13.3,7,13.9,0.112,10,0.4,0.75
,16:12:54,6,3590,3567.3,0.77,13.3,7,13.9,0.116,10,0.4,0.74
,16:12:55,6,3590,3568.3,0.77,13.3,6,13.8,0.12,10,0.4,0.74
,16:12:56,6,3590,3569.3,0.78,13.3,7,13.8,0.117,10,0.4,0.75
,16:12:57,6,3590,3570.3,0.79,13.3,7,13.8,0.118,10,0.4,0.76
,16:12:58,6,3590,3571.3,0.79,13.3,7,13.8,0.119,10,0.4,0.76
,16:12:59,6,3590,3572.3,0.79,13.3,7,13.8,0.118,10,0.4,0.76
,16:13:00,6,3590,3573.3,0.79,13.3,7,13.8,0.118,10,0.4,0.76
,16:13:01,6,3590,3574.3,0.79,13.3,7,13.8,0.118,10,0.4,0.76
,16:13:02,6,3590,3575.3,0.78,13.3,7,13.8,0.118,10,0.4,0.75
,16:13:03,6,3590,3576.3,0.78,13.3,7,13.8,0.112,10,0.4,0.75
,16:13:04,6,3590,3577.3,0.78,13.3,7,13.8,0.112,10,0.4,0.75
,16:13:05,6,3590,3578.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:06,6,3590,3579.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:07,6,3590,3580.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:08,6,3590,3581.3,0.78,13.3,7,13.7,0.116,10,0.4,0.75
,16:13:09,6,3590,3582.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:10,6,3590,3583.3,0.77,13.3,7,13.7,0.112,10,0.4,0.74
,16:13:11,6,3590,3584.3,0.77,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:12,6,3590,3585.3,0.78,13.3,7,13.7,0.112,10,0.4,0.75
,16:13:13,6,3590,3586.3,0.78,13.3,7,13.7,0.118,10,0.4,0.75
,16:13:14,6,3590,3587.3,0.78,13.3,7,13.7,0.118,10,0.4,0.75
,16:13:15,6,3590,3588.3,0.78,13.3,7,13.6,0.117,10,0.4,0.75
,16:13:16,6,3590,3589.3,0.78,13.3,7,13.6,0.117,10,0.4,0.75
,16:13:17,6,3590,3590.3,0.78,13.3,7,13.6,0.117,10,0.4,0.75
,16:13:18,6,3590,3591.3,0.78,13.3,7,13.6,0.112,10,0.4,0.75
,16:13:19,6,3590,3592.3,0.78,13.3,7,13.6,0.113,10,0.4,0.75
,16:13:20,6,3590,3593.3,0.79,13.3,7,13.6,0.114,10,0.4,0.76
,16:13:21,6,3590,3594.3,0.78,13.3,7,13.6,0.113,10,0.4,0.75
,16:13:22,6,3590,3595.3,0.78,13.3,7,13.6,0.117,10,0.4,0.75
,16:13:23,6,3590,3596.3,0.78,13.3,7,13.6,0.117,10,0.4,0.75
,16:13:24,6,3590,3597.3,0.78,13.3,7,13.6,0.118,10,0.4,0.75
,16:13:25,6,3590,3598.3,0.79,13.3,7,13.5,0.114,10,0.4,0.76
,16:13:26,6,3590,3599.3,0.79,13.3,7,13.5,0.115,10,0.4,0.76
,16:13:27,6,3590,3600.3,0.79,13.3,7,13.5,0.115,10,0.4,0.76
,16:13:28,6,3590,3601.3,0.79,13.3,7,13.5,0.115,10,0.4,0.76
,16:13:29,6,3590,3602.3,0.79,13.3,7,13.5,0.115,10,0.4,0.76
,16:13:30,6,3590,3603.3,0.79,13.3,7,13.5,0.11,10,0.4,0.76
,16:13:31,6,3590,3604.3,0.79,13.3,7,13.5,0.11,10,0.4,0.76
,16:13:32,6,3590,3605.3,0.78,13.3,7,13.5,0.109,10,0.4,0.75
,16:13:33,6,3590,3606.3,0.78,13.3,7,13.5,0.105,10,0.4,0.75
,16:13:34,6,3590,3607.3,0.78,13.3,7,13.5,0.104,10,0.4,0.75
,16:13:35,6,3590,3608.3,0.78,13.3,7,13.4,0.108,10,0.4,0.74
,16:13:36,6,3590,3609.3,0.77,13.3,7,13.4,0.107,10,0.4,0.74
,16:13:37,6,3590,3610.3,0.77,13.3,7,13.4,0.111,10,0.4,0.74
,16:13:38,6,3590,3611.3,0.76,13.3,7,13.4,0.11,10,0.4,0.73
,16:13:39,6,3590,3612.3,0.76,13.3,7,13.4,0.114,10,0.4,0.73
,16:13:40,6,3590,3613.3,0.76,13.3,7,13.4,0.11,10,0.4,0.73
,16:13:41,6,3590,3614.3,0.75,13.3,7,13.4,0.109,10,0.4,0.72
