Data file,,DELRINNC010_PDMS_12DEG_003.TSV,,,,,,,,,,
,12:54:24,8,1795,2842.1,0.5,13.3,7,13.4,0.072,10,0.7,0.48
,12:54:25,8,1795,2843.1,0.5,13.3,7,13.4,0.069,10,0.7,0.48
,12:54:26,8,1795,2844.1,0.49,13.3,7,13.4,0.071,10,0.7,0.48
,12:54:27,8,1795,2845.1,0.49,13.3,7,13.4,0.069,10,0.7,0.48
,12:54:28,8,1795,2846.1,0.5,13.3,7,13.4,0.072,10,0.7,0.48
,12:54:29,8,1795,2847.1,0.5,13.3,7,13.3,0.072,10,0.7,0.48
,12:54:30,8,1795,2848.1,0.5,13.3,7,13.3,0.072,10,0.7,0.48
,12:54:31,8,1795,2849.1,0.49,13.3,7,13.3,0.074,10,0.7,0.47
,12:54:32,8,1795,2850.1,0.49,13.3,6,13.3,0.077,10,0.7,0.47
,12:54:33,8,1795,2851.1,0.49,13.3,7,13.3,0.074,10,0.7,0.47
,12:54:34,8,1795,2852.1,0.49,13.3,7,13.3,0.074,10,0.7,0.47
,12:54:35,8,1795,2853.1,0.49,13.3,7,13.3,0.071,10,0.8,0.48
,12:54:36,8,1795,2854.1,0.5,13.3,7,13.3,0.072,10,0.8,0.48
,12:54:37,8,1795,2855.1,0.5,13.3,7,13.2,0.072,10,0.7,0.48
,12:54:38,8,1795,2856.1,0.5,13.3,7,13.2,0.075,10,0.8,0.48
,12:54:39,8,1795,2857.1,0.5,13.3,7,13.2,0.072,10,0.8,0.48
,12:54:40,8,1795,2858.1,0.5,13.3,7,13.2,0.07,10,0.7,0.48
,12:54:41,8,1795,2859.1,0.5,13.3,7,13.2,0.067,10,0.8,0.48
,12:54:42,8,1795,2860.1,0.49,13.3,7,13.2,0.067,10,0.8,0.48
,12:54:43,8,1795,2861.1,0.49,13.3,7,13.2,0.069,10,0.8,0.48
,12:54:44,8,1795,2862.1,0.49,13.3,7,13.1,0.071,10,0.8,0.48
,12:54:45,8,1795,2863.1,0.5,13.3,7,13.1,0.072,10,0.7,0.48
,12:54:46,8,1795,2864.1,0.5,13.3,7,13.1,0.075,10,0.8,0.48
,12:54:47,8,1795,2865.1,0.5,13.3,7,13.1,0.075,10,0.7,0.48
,12:54:48,8,1795,2866.1,0.5,13.3,7,13.1,0.075,10,0.7,0.48
,12:54:49,8,1795,2867.1,0.5,13.3,7,13.1,0.075,10,0.7,0.48
,12:54:50,8,1795,2868.1,0.5,13.3,7,13.1,0.072,10,0.7,0.48
,12:54:51,8,1795,2869.1,0.49,13.3,7,13.1,0.071,10,0.7,0.47
,12:54:52,8,1795,2870.1,0.49,13.3,7,13.1,0.074,10,0.8,0.47
,12:54:53,8,1795,2871.1,0.49,13.3,6,13.1,0.077,10,0.8,0.48
,12:54:54,8,1795,2872.1,0.5,13.3,6,13,0.078,10,0.8,0.48
,12:54:55,8,1795,2873.1,0.5,13.3,7,13,0.075,10,0.8,0.48
,12:54:56,8,1795,2874.1,0.5,13.3,7,13,0.072,10,0.7,0.48
,12:54:57,8,1795,2875.1,0.49,13.3,7,13,0.071,10,0.7,0.47
,12:54:58,8,1795,2876.1,0.49,13.3,7,13,0.073,10,0.8,0.47
,12:54:59,8,1795,2877.1,0.49,13.3,7,13,0.073,10,0.8,0.47
,12:55:00,8,1795,2878.1,0.49,13.3,7,12.9,0.074,10,0.7,0.48
,12:55:01,8,1795,2879.1,0.49,13.3,7,12.9,0.074,10,0.8,0.48
,12:55:02,8,1795,2880.1,0.5,13.3,7,12.9,0.075,10,0.8,0.48
,12:55:03,8,1795,2881.1,0.5,13.3,7,12.9,0.072,10,0.8,0.48
,12:55:04,8,1795,2882.1,0.5,13.3,7,12.9,0.069,10,0.8,0.48
,12:55:05,8,1795,2883.1,0.5,13.3,7,12.9,0.072,10,0.7,0.48
,12:55:06,8,1795,2884.1,0.5,13.3,7,12.9,0.069,10,0.7,0.48
,12:55:07,8,1795,2885.1,0.5,13.3,7,12.8,0.072,10,0.7,0.48
,12:55:08,8,1795,2886.1,0.5,13.3,7,12.8,0.073,10,0.7,0.48
,12:55:09,8,1795,2887.1,0.5,13.3,7,12.8,0.076,10,0.8,0.48
,12:55:10,8,1795,2888.1,0.5,13.3,7,12.8,0.075,10,0.7,0.48
,12:55:11,8,1795,2889.1,0.5,13.3,7,12.8,0.075,10,0.7,0.48
,12:55:12,8,1795,2890.1,0.5,13.3,7,12.8,0.072,10,0.7,0.48
,12:55:13,8,1795,2891.1,0.5,13.3,7,12.8,0.072,10,0.8,0.48
,12:55:14,8,1795,2892.1,0.5,13.3,7,12.8,0.075,10,0.7,0.48
,12:55:15,8,1795,2893.1,0.5,13.3,7,12.7,0.075,10,0.8,0.48
,12:55:16,8,1795,2894.1,0.5,13.3,7,12.7,0.075,10,0.7,0.48
,12:55:17,8,1795,2895.1,0.5,13.3,7,12.7,0.073,10,0.8,0.48
,12:55:18,8,1795,2896.1,0.5,13.3,7,12.7,0.073,10,0.8,0.49
,12:55:19,8,1795,2897.1,0.51,13.3,7,12.7,0.071,10,0.8,0.49
,12:55:20,8,1795,2898.1,0.5,13.3,7,12.7,0.07,10,0.8,0.49
,12:55:21,8,1795,2899.1,0.5,13.3,7,12.6,0.07,10,0.8,0.48
,12:55:22,8,1795,2900.1,0.5,13.3,7,12.6,0.069,10,0.8,0.48
,12:55:23,8,1795,2901.1,0.5,13.3,7,12.6,0.072,10,0.8,0.48
,12:55:24,8,1795,2902.1,0.5,13.3,7,12.6,0.075,10,0.8,0.48
,12:55:25,8,1795,2903.1,0.5,13.3,7,12.6,0.072,10,0.8,0.48
,12:55:26,8,1795,2904.1,0.5,13.3,7,12.6,0.075,10,0.7,0.48
,12:55:27,8,1795,2905.1,0.49,13.3,6,12.6,0.077,10,0.7,0.48
,12:55:28,8,1795,2906.1,0.49,13.3,6,12.6,0.077,10,0.7,0.48
,12:55:29,8,1795,2907.1,0.49,13.3,7,12.5,0.074,10,0.7,0.48
,12:55:30,8,1795,2908.1,0.49,13.3,7,12.5,0.074,10,0.7,0.48
,12:55:31,8,1795,2909.1,0.49,13.3,7,12.5,0.071,10,0.7,0.48
,12:55:32,8,1795,2910.1,0.49,13.3,7,12.5,0.071,10,0.8,0.48
,12:55:33,8,1795,2911.1,0.49,13.3,7,12.5,0.071,10,0.7,0.47
,12:55:34,8,1795,2912.1,0.49,13.3,7,12.5,0.071,10,0.8,0.47
,12:55:35,8,1795,2913.1,0.5,13.3,7,12.4,0.072,10,0.8,0.48
,12:55:36,8,1795,2914.1,0.5,13.3,7,12.4,0.072,10,0.8,0.48
,12:55:37,8,1795,2915.1,0.5,13.3,7,12.4,0.072,10,0.7,0.48
,12:55:38,8,1795,2916.1,0.49,13.3,7,12.4,0.074,10,0.8,0.48
,12:55:39,8,1795,2917.1,0.5,13.3,6,12.4,0.078,10,0.7,0.48
,12:55:40,8,1795,2918.1,0.5,13.3,7,12.4,0.075,10,0.7,0.48
,12:55:41,8,1795,2919.1,0.5,13.3,7,12.3,0.073,10,0.7,0.48
,12:55:42,8,1795,2920.1,0.5,13.3,7,12.3,0.07,10,0.8,0.48
,12:55:43,8,1795,2921.1,0.5,13.3,7,12.3,0.072,10,0.8,0.48
,12:55:44,8,1795,2922.1,0.5,13.3,7,12.3,0.07,10,0.7,0.48
,12:55:45,8,1795,2923.1,0.5,13.3,7,12.3,0.069,10,0.8,0.48
,12:55:46,8,1795,2924.1,0.5,13.3,7,12.3,0.069,10,0.8,0.48
,12:55:47,8,1795,2925.1,0.5,13.3,7,12.3,0.069,10,0.8,0.48
,12:55:48,8,1795,2926.1,0.5,13.3,7,12.3,0.07,10,0.8,0.48
,12:55:49,8,1795,2927.1,0.5,13.3,7,12.2,0.072,10,0.7,0.48
,12:55:50,8,1795,2928.1,0.5,13.3,7,12.2,0.075,10,0.7,0.48
,12:55:51,8,1795,2929.1,0.5,13.3,7,12.2,0.075,10,0.7,0.48
,12:55:52,8,1795,2930.1,0.5,13.3,7,12.2,0.075,10,0.7,0.48
,12:55:53,8,1795,2931.1,0.49,13.3,7,12.2,0.071,10,0.7,0.48
,12:55:54,8,1795,2932.1,0.49,13.3,7,12.2,0.074,10,0.8,0.47
,12:55:55,8,1795,2933.1,0.49,13.3,7,12.1,0.071,10,0.8,0.47
,12:55:56,8,1795,2934.1,0.49,13.3,7,12.1,0.071,10,0.7,0.47
,12:55:57,8,1795,2935.1,0.49,13.3,7,12.1,0.074,10,0.7,0.48
,12:55:58,8,1795,2936.1,0.49,13.3,7,12.1,0.074,10,0.7,0.47
,12:55:59,8,1795,2937.1,0.49,13.3,7,12.1,0.074,10,0.7,0.48
,12:56:00,8,1795,2938.1,0.5,13.3,7,12.1,0.075,10,0.7,0.48
,12:56:01,8,1795,2939.1,0.5,13.3,7,12,0.075,10,0.7,0.48
,12:56:02,8,1795,2940.1,0.5,13.3,6,12,0.078,10,0.7,0.48
,12:56:03,8,1795,2941.1,0.5,13.3,7,12,0.075,10,0.8,0.48
,12:56:04,8,1795,2942.1,0.5,13.3,7,12,0.072,10,0.8,0.48
,12:56:05,8,1795,2943.1,0.5,13.3,7,12,0.072,10,0.7,0.48
,12:56:06,8,1795,2944.1,0.5,13.3,7,12,0.075,10,0.8,0.48
,12:56:07,8,1795,2945.1,0.5,13.3,7,12,0.072,10,0.8,0.48
,12:56:08,8,1795,2946.1,0.5,13.3,7,11.9,0.072,10,0.8,0.48
,12:56:09,8,1795,2947.1,0.5,13.3,7,11.9,0.075,10,0.8,0.48
,12:56:10,8,1795,2948.1,0.5,13.3,7,11.9,0.075,10,0.7,0.48
,12:56:11,8,1795,2949.1,0.5,13.3,7,11.9,0.076,10,0.7,0.49
,12:56:12,8,1795,2950.1,0.5,13.3,7,11.9,0.073,10,0.7,0.49
,12:56:13,8,1795,2951.1,0.5,13.3,7,11.9,0.073,10,0.7,0.48
,12:56:14,8,1795,2952.1,0.5,13.3,7,11.8,0.072,10,0.7,0.48
,12:56:15,8,1795,2953.1,0.5,13.3,7,11.8,0.075,10,0.8,0.48
,12:56:16,8,1795,2954.1,0.49,13.3,7,11.8,0.074,10,0.7,0.48
,12:56:17,8,1795,2955.1,0.5,13.3,7,11.8,0.072,10,0.8,0.48
,12:56:18,8,1795,2956.1,0.5,13.3,7,11.8,0.07,10,0.7,0.48
,12:56:19,8,1795,2957.1,0.5,13.3,7,11.8,0.07,10,0.7,0.49
,12:56:20,8,1795,2958.1,0.51,13.3,7,11.7,0.071,10,0.7,0.49
,12:56:21,8,1795,2959.1,0.51,13.3,7,11.7,0.071,10,0.7,0.49
,12:56:22,8,1795,2960.1,0.5,13.3,7,11.7,0.07,10,0.7,0.48
,12:56:23,8,1795,2961.1,0.5,13.3,7,11.7,0.067,10,0.7,0.48
,12:56:24,8,1795,2962.1,0.49,13.3,7,11.7,0.069,10,0.7,0.47
,12:56:25,8,1795,2963.1,0.49,13.3,7,11.7,0.068,10,0.7,0.47
,12:56:26,8,1795,2964.1,0.48,13.3,7,11.7,0.07,10,0.7,0.47
,12:56:27,8,1795,2965.1,0.48,13.3,7,11.6,0.069,10,0.7,0.46
,12:56:28,8,1795,2966.1,0.48,13.3,7,11.6,0.069,10,0.7,0.46
,12:56:29,8,1795,2967.1,0.48,13.3,7,11.6,0.07,10,0.7,0.46
,12:56:30,8,1795,2968.1,0.48,13.3,7,11.6,0.073,10,0.7,0.47
,12:56:31,8,1795,2969.1,0.49,13.3,7,11.6,0.073,10,0.8,0.47
,12:56:32,8,1795,2970.1,0.49,13.3,7,11.6,0.073,10,0.7,0.47
,12:56:33,8,1795,2971.1,0.49,13.3,6,11.5,0.076,10,0.7,0.47
,12:56:34,8,1795,2972.1,0.48,13.3,7,11.5,0.073,10,0.7,0.47
,12:56:35,8,1795,2973.1,0.49,13.3,6,11.5,0.076,10,0.8,0.47
,12:56:36,8,1795,2974.1,0.49,13.3,7,11.5,0.074,10,0.7,0.47
,12:56:37,8,1795,2975.1,0.49,13.3,7,11.5,0.074,10,0.8,0.48
,12:56:38,8,1795,2976.1,0.49,13.3,7,11.4,0.074,10,0.8,0.48
,12:56:39,8,1795,2977.1,0.49,13.3,7,11.4,0.073,10,0.7,0.47
,12:56:40,8,1795,2978.1,0.49,13.3,7,11.4,0.073,10,0.7,0.47
,12:56:41,8,1795,2979.1,0.49,13.3,7,11.4,0.073,10,0.8,0.47
,12:56:42,8,1795,2980.1,0.49,13.3,7,11.4,0.073,10,0.8,0.47
,12:56:43,8,1795,2981.1,0.49,13.3,7,11.4,0.074,10,0.8,0.47
,12:56:44,8,1795,2982.1,0.49,13.3,7,11.4,0.071,10,0.7,0.48
,12:56:45,8,1795,2983.1,0.5,13.3,7,11.3,0.072,10,0.8,0.48
,12:56:46,8,1795,2984.1,0.5,13.3,7,11.3,0.075,10,0.8,0.48
,12:56:47,8,1795,2985.1,0.5,13.3,7,11.3,0.075,10,0.8,0.48
,12:56:48,8,1795,2986.1,0.5,13.3,6,11.3,0.078,10,0.8,0.48
,12:56:49,8,1795,2987.1,0.5,13.3,7,11.3,0.075,10,0.8,0.48
,12:56:50,8,1795,2988.1,0.5,13.3,7,11.3,0.072,10,0.8,0.48
,12:56:51,8,1795,2989.1,0.5,13.3,7,11.2,0.072,10,0.7,0.48
,12:56:52,8,1795,2990.1,0.49,13.3,7,11.2,0.071,10,0.7,0.47
,12:56:53,8,1795,2991.1,0.49,13.3,7,11.2,0.071,10,0.7,0.47
,12:56:54,8,1795,2992.1,0.49,13.3,7,11.2,0.073,10,0.7,0.47
,12:56:55,8,1795,2993.1,0.49,13.3,7,11.2,0.074,10,0.7,0.47
,12:56:56,8,1795,2994.1,0.49,13.3,7,11.1,0.071,10,0.7,0.47
,12:56:57,8,1795,2995.1,0.49,13.3,7,11.1,0.071,10,0.7,0.47
,12:56:58,8,1795,2996.1,0.49,13.3,7,11.1,0.074,10,0.7,0.48
,12:56:59,8,1795,2997.1,0.5,13.3,7,11.1,0.075,10,0.7,0.48
,12:57:00,8,1795,2998.1,0.5,13.3,7,11.1,0.073,10,0.7,0.48
,12:57:01,8,1795,2999.1,0.5,13.3,7,11.1,0.073,10,0.7,0.48
,12:57:02,8,1795,3000.1,0.5,13.3,7,11,0.073,10,0.7,0.48
,12:57:03,8,1795,3001.1,0.5,13.3,7,11,0.073,10,0.7,0.49
,12:57:04,8,1795,3002.1,0.5,13.3,7,11,0.073,10,0.7,0.49
,12:57:05,8,1795,3003.1,0.5,13.3,7,11,0.073,10,0.7,0.49
,12:57:06,8,1795,3004.1,0.5,13.3,7,11,0.073,10,0.7,0.49
,12:57:07,8,1795,3005.1,0.5,13.3,7,11,0.073,10,0.8,0.49
,12:57:08,8,1795,3006.1,0.5,13.3,7,11,0.07,10,0.7,0.49
,12:57:09,8,1795,3007.1,0.5,13.3,7,10.9,0.073,10,0.7,0.48
,12:57:10,8,1795,3008.1,0.5,13.3,7,10.9,0.073,10,0.7,0.48
,12:57:11,8,1795,3009.1,0.5,13.3,7,10.9,0.073,10,0.8,0.48
,12:57:12,8,1795,3010.1,0.5,13.3,7,10.9,0.073,10,0.7,0.49
,12:57:13,8,1795,3011.1,0.51,13.3,7,10.9,0.074,10,0.8,0.49
,12:57:14,8,1795,3012.1,0.51,13.3,7,10.9,0.074,10,0.7,0.49
,12:57:15,8,1795,3013.1,0.51,13.3,7,10.8,0.073,10,0.7,0.49
,12:57:16,8,1795,3014.1,0.51,13.3,7,10.8,0.076,10,0.7,0.49
,12:57:17,8,1795,3015.1,0.51,13.3,7,10.8,0.076,10,0.7,0.49
,12:57:18,8,1795,3016.1,0.51,13.3,7,10.8,0.076,10,0.7,0.49
,12:57:19,8,1795,3017.1,0.51,13.3,7,10.8,0.073,10,0.7,0.49
,12:57:20,8,1795,3018.1,0.5,13.3,7,10.7,0.073,10,0.7,0.48
,12:57:21,8,1795,3019.1,0.49,13.3,7,10.7,0.071,10,0.7,0.48
,12:57:22,8,1795,3020.1,0.49,13.3,7,10.7,0.071,10,0.7,0.47
,12:57:23,8,1795,3021.1,0.49,13.3,7,10.7,0.074,10,0.7,0.47
,12:57:24,8,1795,3022.1,0.49,13.3,7,10.7,0.071,10,0.7,0.48
,12:57:25,8,1795,3023.1,0.49,13.3,7,10.7,0.071,10,0.7,0.48
,12:57:26,8,1795,3024.1,0.49,13.3,7,10.7,0.071,10,0.8,0.48
,12:57:27,8,1795,3025.1,0.49,13.3,7,10.7,0.071,10,0.8,0.48
,12:57:28,8,1795,3026.1,0.49,13.3,7,10.7,0.074,10,0.7,0.47
,12:57:29,8,1795,3027.1,0.49,13.3,7,10.6,0.074,10,0.7,0.48
,12:57:30,8,1795,3028.1,0.5,13.3,7,10.6,0.075,10,0.8,0.48
,12:57:31,8,1795,3029.1,0.49,13.3,7,10.6,0.074,10,0.7,0.48
,12:57:32,8,1795,3030.1,0.49,13.3,7,10.6,0.071,10,0.8,0.48
,12:57:33,8,1795,3031.1,0.49,13.3,7,10.5,0.071,10,0.7,0.47
,12:57:34,8,1795,3032.1,0.49,13.3,7,10.5,0.071,10,0.8,0.48
,12:57:35,8,1795,3033.1,0.49,13.3,7,10.5,0.071,10,0.7,0.47
,12:57:36,8,1795,3034.1,0.49,13.3,7,10.5,0.071,10,0.7,0.47
,12:57:37,8,1795,3035.1,0.49,13.3,7,10.5,0.071,10,0.7,0.47
,12:57:38,8,1795,3036.1,0.49,13.3,7,10.5,0.071,10,0.7,0.47
,12:57:39,8,1795,3037.1,0.49,13.3,7,10.4,0.066,10,0.7,0.47
,12:57:40,8,1795,3038.1,0.49,13.3,7,10.4,0.069,10,0.7,0.47
,12:57:41,8,1795,3039.1,0.49,13.3,7,10.4,0.069,10,0.7,0.47
,12:57:42,8,1795,3040.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:43,8,1795,3041.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:44,8,1795,3042.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:45,8,1795,3043.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:46,8,1795,3044.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:47,8,1795,3045.1,0.49,13.3,7,10.4,0.069,10,0.7,0.48
,12:57:48,8,1795,3046.1,0.49,13.3,7,10.3,0.071,10,0.7,0.48
,12:57:49,8,1795,3047.1,0.5,13.3,7,10.3,0.072,10,0.8,0.48
,12:57:50,8,1795,3048.1,0.49,13.3,7,10.3,0.071,10,0.7,0.48
,12:57:51,8,1795,3049.1,0.49,13.3,7,10.3,0.071,10,0.7,0.48
,12:57:52,8,1795,3050.1,0.49,13.3,7,10.3,0.069,10,0.7,0.47
,12:57:53,8,1795,3051.1,0.49,13.3,7,10.3,0.071,10,0.8,0.47
,12:57:54,8,1795,3052.1,0.49,13.3,7,10.2,0.071,10,0.7,0.47
,12:57:55,8,1795,3053.1,0.49,13.3,7,10.2,0.071,10,0.7,0.47
,12:57:56,8,1795,3054.1,0.49,13.3,7,10.2,0.071,10,0.7,0.47
,12:57:57,8,1795,3055.1,0.49,13.3,7,10.2,0.071,10,0.7,0.48
,12:57:58,8,1795,3056.1,0.5,13.3,7,10.2,0.072,10,0.7,0.48
,12:57:59,8,1795,3057.1,0.5,13.3,7,10.2,0.072,10,0.7,0.48
,12:58:00,8,1795,3058.1,0.49,13.3,7,10.2,0.071,10,0.7,0.48
,12:58:01,8,1795,3059.1,0.49,13.3,7,10.2,0.071,10,0.7,0.47
,12:58:02,8,1795,3060.1,0.49,13.3,7,10.1,0.071,10,0.7,0.48
,12:58:03,8,1795,3061.1,0.49,13.3,7,10.1,0.071,10,0.7,0.48
,12:58:04,8,1795,3062.1,0.5,13.3,7,10.1,0.072,10,0.7,0.48
,12:58:05,8,1795,3063.1,0.49,13.3,7,10.1,0.071,10,0.7,0.48
,12:58:06,8,1795,3064.1,0.49,13.3,7,10.1,0.074,10,0.7,0.48
,12:58:07,8,1795,3065.1,0.49,13.3,7,10.1,0.074,10,0.7,0.47
,12:58:08,8,1795,3066.1,0.49,13.3,6,10.1,0.077,10,0.7,0.47
,12:58:09,8,1795,3067.1,0.49,13.3,7,10,0.074,10,0.7,0.47
,12:58:10,8,1795,3068.1,0.49,13.3,7,10,0.074,10,0.7,0.48
,12:58:11,8,1795,3069.1,0.5,13.3,7,10,0.075,10,0.7,0.48
,12:58:12,8,1795,3070.1,0.49,13.3,7,10,0.074,10,0.7,0.48
,12:58:13,8,1795,3071.1,0.49,13.3,7,10,0.074,10,0.7,0.47
,12:58:14,8,1795,3072.1,0.49,13.3,6,10,0.077,10,0.7,0.47
,12:58:15,8,1795,3073.1,0.49,13.3,6,10,0.077,10,0.7,0.47
,12:58:16,8,1795,3074.1,0.49,13.3,6,10,0.077,10,0.7,0.48
,12:58:17,8,1795,3075.1,0.49,13.3,6,10,0.077,10,0.8,0.48
,12:58:18,8,1795,3076.1,0.49,13.3,6,9.9,0.077,10,0.7,0.48
,12:58:19,8,1795,3077.1,0.5,13.3,6,9.9,0.078,10,0.7,0.48
,12:58:20,8,1795,3078.1,0.5,13.3,7,9.9,0.075,10,0.8,0.48
,12:58:21,8,1795,3079.1,0.5,13.3,7,9.9,0.075,10,0.7,0.48
,12:58:22,8,1795,3080.1,0.5,13.3,7,9.9,0.075,10,0.7,0.48
,12:58:23,8,1795,3081.1,0.5,13.3,6,9.9,0.078,10,0.7,0.48
,12:58:24,8,1795,3082.1,0.5,13.3,7,9.9,0.075,10,0.7,0.48
,12:58:25,8,1795,3083.1,0.5,13.3,7,9.9,0.075,10,0.7,0.48
,12:58:26,8,1795,3084.1,0.5,13.3,7,9.9,0.073,10,0.7,0.49
,12:58:27,8,1795,3085.1,0.5,13.3,7,9.9,0.073,10,0.7,0.48
,12:58:28,8,1795,3086.1,0.5,13.3,7,9.9,0.072,10,0.7,0.48
,12:58:29,8,1795,3087.1,0.5,13.3,7,9.8,0.075,10,0.7,0.48
,12:58:30,8,1795,3088.1,0.5,13.3,7,9.8,0.073,10,0.7,0.48
,12:58:31,8,1795,3089.1,0.5,13.3,7,9.8,0.076,10,0.7,0.49
,12:58:32,8,1795,3090.1,0.5,13.3,7,9.8,0.073,10,0.8,0.49
,12:58:33,8,1795,3091.1,0.5,13.3,7,9.8,0.073,10,0.8,0.49
,12:58:34,8,1795,3092.1,0.5,13.3,7,9.8,0.073,10,0.8,0.48
,12:58:35,8,1795,3093.1,0.5,13.3,7,9.8,0.072,10,0.7,0.48
,12:58:36,8,1795,3094.1,0.5,13.3,7,9.8,0.075,10,0.8,0.48
,12:58:37,8,1795,3095.1,0.5,13.3,7,9.8,0.075,10,0.7,0.48
,12:58:38,8,1795,3096.1,0.5,13.3,7,9.8,0.072,10,0.7,0.48
,12:58:39,8,1795,3097.1,0.5,13.3,7,9.8,0.072,10,0.8,0.48
,12:58:40,8,1795,3098.1,0.5,13.3,7,9.8,0.075,10,0.8,0.48
,12:58:41,8,1795,3099.1,0.5,13.3,7,9.8,0.075,10,0.8,0.48
,12:58:42,8,1795,3100.1,0.5,13.3,7,9.8,0.073,10,0.7,0.49
,12:58:43,8,1795,3101.1,0.5,13.3,7,9.7,0.073,10,0.8,0.49
,12:58:44,8,1795,3102.1,0.5,13.3,7,9.7,0.073,10,0.7,0.49
,12:58:45,8,1795,3103.1,0.5,13.3,7,9.7,0.076,10,0.7,0.49
,12:58:46,8,1795,3104.1,0.51,13.3,7,9.7,0.076,10,0.7,0.49
,12:58:47,8,1795,3105.1,0.51,13.3,7,9.7,0.073,10,0.8,0.49
,12:58:48,8,1795,3106.1,0.51,13.3,7,9.7,0.074,10,0.8,0.49
,12:58:49,8,1795,3107.1,0.51,13.3,7,9.7,0.074,10,0.8,0.49
,12:58:50,8,1795,3108.1,0.51,13.3,7,9.7,0.074,10,0.7,0.49
,12:58:51,8,1795,3109.1,0.51,13.3,7,9.7,0.071,10,0.8,0.49
,12:58:52,8,1795,3110.1,0.51,13.3,7,9.7,0.074,10,0.8,0.49
,12:58:53,8,1795,3111.1,0.5,13.3,7,9.7,0.076,10,0.7,0.49
,12:58:54,8,1795,3112.1,0.5,13.3,6,9.7,0.078,10,0.8,0.48
,12:58:55,8,1795,3113.1,0.5,13.3,6,9.7,0.079,10,0.7,0.49
,12:58:56,8,1795,3114.1,0.5,13.3,7,9.7,0.076,10,0.7,0.49
,12:58:57,8,1795,3115.1,0.5,13.3,7,9.7,0.076,10,0.7,0.49
,12:58:58,8,1795,3116.1,0.5,13.3,7,9.7,0.073,10,0.7,0.49
,12:58:59,8,1795,3117.1,0.5,13.3,7,9.7,0.073,10,0.7,0.49
,12:59:00,8,1795,3118.1,0.51,13.3,7,9.7,0.073,10,0.7,0.49
,12:59:01,8,1795,3119.1,0.51,13.3,7,9.7,0.076,10,0.7,0.49
,12:59:02,8,1795,3120.1,0.51,13.3,7,9.7,0.073,10,0.8,0.49
,12:59:03,8,1795,3121.1,0.5,13.3,7,9.6,0.073,10,0.7,0.49
,12:59:04,8,1795,3122.1,0.5,13.3,7,9.6,0.073,10,0.8,0.48
,12:59:05,8,1795,3123.1,0.5,13.3,7,9.6,0.072,10,0.8,0.48
,12:59:06,8,1795,3124.1,0.5,13.3,7,9.6,0.069,10,0.8,0.48
,12:59:07,8,1795,3125.1,0.5,13.3,7,9.6,0.072,10,0.8,0.48
,12:59:08,8,1795,3126.1,0.49,13.3,7,9.6,0.074,10,0.7,0.48
,12:59:09,8,1795,3127.1,0.49,13.3,7,9.6,0.074,10,0.7,0.48
,12:59:10,8,1795,3128.1,0.49,13.3,7,9.6,0.071,10,0.7,0.48
,12:59:11,8,1795,3129.1,0.5,13.3,7,9.6,0.069,10,0.7,0.48
,12:59:12,8,1795,3130.1,0.5,13.3,7,9.6,0.069,10,0.7,0.48
,12:59:13,8,1795,3131.1,0.5,13.3,7,9.6,0.07,10,0.7,0.48
,12:59:14,8,1795,3132.1,0.5,13.3,7,9.6,0.07,10,0.7,0.48
,12:59:15,8,1795,3133.1,0.5,13.3,7,9.6,0.07,10,0.8,0.48
,12:59:16,8,1795,3134.1,0.5,13.3,7,9.6,0.07,10,0.7,0.48
,12:59:17,8,1795,3135.1,0.5,13.3,7,9.6,0.07,10,0.7,0.48
,12:59:18,8,1795,3136.1,0.5,13.3,7,9.6,0.07,10,0.7,0.48
,12:59:19,8,1795,3137.1,0.5,13.3,7,9.6,0.073,10,0.7,0.48
,12:59:20,8,1795,3138.1,0.5,13.3,7,9.6,0.075,10,0.7,0.48
,12:59:21,8,1795,3139.1,0.5,13.3,7,9.6,0.075,10,0.7,0.48
,12:59:22,8,1795,3140.1,0.5,13.3,7,9.6,0.072,10,0.7,0.48
,12:59:23,8,1795,3141.1,0.49,13.3,7,9.6,0.074,10,0.7,0.47
,12:59:24,8,1795,3142.1,0.49,13.3,7,9.6,0.074,10,0.7,0.47
,12:59:25,8,1795,3143.1,0.49,13.3,6,9.6,0.077,10,0.7,0.47
,12:59:26,8,1795,3144.1,0.49,13.3,7,9.7,0.074,10,0.7,0.47
,12:59:27,8,1795,3145.1,0.49,13.3,7,9.7,0.074,10,0.7,0.47
,12:59:28,8,1795,3146.1,0.49,13.3,7,9.7,0.074,10,0.7,0.47
,12:59:29,8,1795,3147.1,0.49,13.3,6,9.7,0.077,10,0.7,0.48
,12:59:30,8,1795,3148.1,0.49,13.3,7,9.7,0.074,10,0.7,0.48
,12:59:31,8,1795,3149.1,0.5,13.3,7,9.7,0.075,10,0.7,0.48
,12:59:32,8,1795,3150.1,0.49,13.3,7,9.7,0.074,10,0.7,0.48
,12:59:33,8,1795,3151.1,0.49,13.3,7,9.7,0.074,10,0.7,0.48
,12:59:34,8,1795,3152.1,0.5,13.3,7,9.7,0.075,10,0.7,0.48
