Data file,,DELRINNC010_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:45:01 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:18:16,4,3600,1994.5,0.96,13.3,7,-7.2,0.144,10,0.5,0.9
,15:18:17,4,3600,1995.5,0.96,13.3,7,-7.2,0.143,10,0.5,0.9
,15:18:18,4,3600,1996.5,0.96,13.3,7,-7.2,0.144,10,0.5,0.9
,15:18:19,4,3600,1997.5,0.96,13.3,7,-7.2,0.144,10,0.5,0.9
,15:18:20,4,3600,1998.5,0.96,13.3,7,-7.2,0.145,10,0.5,0.9
,15:18:21,4,3600,1999.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:22,4,3600,2000.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:23,4,3600,2001.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:24,4,3600,2002.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:25,4,3600,2003.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:26,4,3600,2004.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:27,4,3600,2005.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:28,4,3600,2006.5,0.97,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:29,4,3600,2007.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:30,4,3600,2008.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:31,4,3600,2009.5,0.97,13.3,6,-7.2,0.152,10,0.5,0.91
,15:18:32,4,3600,2010.5,0.98,13.3,7,-7.2,0.147,10,0.5,0.91
,15:18:33,4,3600,2011.5,0.98,13.3,7,-7.2,0.147,10,0.5,0.91
,15:18:34,4,3600,2012.5,0.97,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:35,4,3600,2013.5,0.98,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:36,4,3600,2014.5,0.98,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:37,4,3600,2015.5,0.97,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:38,4,3600,2016.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:39,4,3600,2017.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:40,4,3600,2018.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:41,4,3600,2019.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:42,4,3600,2020.5,0.97,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:43,4,3600,2021.5,0.98,13.3,7,-7.2,0.136,10,0.5,0.91
,15:18:44,4,3600,2022.5,0.98,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:45,4,3600,2023.5,0.97,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:46,4,3600,2024.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:47,4,3600,2025.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:48,4,3600,2026.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:49,4,3600,2027.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:50,4,3600,2028.5,0.97,13.3,7,-7.2,0.136,10,0.5,0.91
,15:18:51,4,3600,2029.5,0.98,13.3,7,-7.2,0.141,10,0.5,0.91
,15:18:52,4,3600,2030.5,0.97,13.3,7,-7.2,0.146,10,0.5,0.91
,15:18:53,4,3600,2031.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:54,4,3600,2032.5,0.97,13.3,7,-7.2,0.145,10,0.5,0.91
,15:18:55,4,3600,2033.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:56,4,3600,2034.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:57,4,3600,2035.5,0.97,13.3,7,-7.2,0.14,10,0.5,0.91
,15:18:58,4,3600,2036.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:18:59,4,3600,2037.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:00,4,3600,2038.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:01,4,3600,2039.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:02,4,3600,2040.5,0.97,13.3,7,-7.3,0.141,10,0.5,0.91
,15:19:03,4,3600,2041.5,0.97,13.3,7,-7.3,0.141,10,0.5,0.91
,15:19:04,4,3600,2042.5,0.97,13.3,7,-7.3,0.135,10,0.5,0.91
,15:19:05,4,3600,2043.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:06,4,3600,2044.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:07,4,3600,2045.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:08,4,3600,2046.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:09,4,3600,2047.5,0.97,13.3,7,-7.3,0.141,10,0.5,0.91
,15:19:10,4,3600,2048.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:11,4,3600,2049.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:12,4,3600,2050.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:13,4,3600,2051.5,0.97,13.3,6,-7.3,0.152,10,0.5,0.91
,15:19:14,4,3600,2052.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:15,4,3600,2053.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:16,4,3600,2054.5,0.97,13.3,7,-7.3,0.141,10,0.5,0.91
,15:19:17,4,3600,2055.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:18,4,3600,2056.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:19,4,3600,2057.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:20,4,3600,2058.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:21,4,3600,2059.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:22,4,3600,2060.5,0.97,13.3,7,-7.3,0.135,10,0.5,0.91
,15:19:23,4,3600,2061.5,0.97,13.3,7,-7.3,0.13,10,0.5,0.91
,15:19:24,4,3600,2062.5,0.97,13.3,7,-7.3,0.135,10,0.5,0.91
,15:19:25,4,3600,2063.5,0.97,13.3,7,-7.3,0.135,10,0.5,0.91
,15:19:26,4,3600,2064.5,0.97,13.3,7,-7.3,0.146,10,0.5,0.91
,15:19:27,4,3600,2065.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:28,4,3600,2066.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:29,4,3600,2067.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:30,4,3600,2068.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:31,4,3600,2069.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:32,4,3600,2070.5,0.97,13.3,7,-7.3,0.145,10,0.5,0.91
,15:19:33,4,3600,2071.5,0.97,13.3,7,-7.3,0.14,10,0.5,0.91
,15:19:34,4,3600,2072.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:35,4,3600,2073.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:36,4,3600,2074.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:37,4,3600,2075.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:19:38,4,3600,2076.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:19:39,4,3600,2077.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:40,4,3600,2078.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:41,4,3600,2079.5,0.96,13.3,7,-7.4,0.145,10,0.5,0.9
,15:19:42,4,3600,2080.5,0.96,13.3,7,-7.4,0.139,10,0.5,0.9
,15:19:43,4,3600,2081.5,0.96,13.3,7,-7.4,0.139,10,0.5,0.91
,15:19:44,4,3600,2082.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:19:45,4,3600,2083.5,0.97,13.3,6,-7.4,0.151,10,0.5,0.91
,15:19:46,4,3600,2084.5,0.97,13.3,6,-7.4,0.151,10,0.5,0.91
,15:19:47,4,3600,2085.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:19:48,4,3600,2086.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:19:49,4,3600,2087.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:50,4,3600,2088.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:51,4,3600,2089.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:19:52,4,3600,2090.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:19:53,4,3600,2091.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:54,4,3600,2092.5,0.96,13.3,7,-7.4,0.145,10,0.5,0.9
,15:19:55,4,3600,2093.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:19:56,4,3600,2094.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:19:57,4,3600,2095.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:58,4,3600,2096.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:19:59,4,3600,2097.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:20:00,4,3600,2098.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:20:01,4,3600,2099.5,0.97,13.3,7,-7.4,0.135,10,0.5,0.91
,15:20:02,4,3600,2100.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.91
,15:20:03,4,3600,2101.5,0.96,13.3,7,-7.4,0.145,10,0.5,0.9
,15:20:04,4,3600,2102.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:20:05,4,3600,2103.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.9
,15:20:06,4,3600,2104.5,0.97,13.3,7,-7.4,0.145,10,0.5,0.91
,15:20:07,4,3600,2105.5,0.97,13.3,7,-7.4,0.14,10,0.5,0.9
,15:20:08,4,3600,2106.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:09,4,3600,2107.5,0.97,13.3,7,-7.5,0.145,10,0.5,0.91
,15:20:10,4,3600,2108.5,0.97,13.3,7,-7.5,0.145,10,0.5,0.91
,15:20:11,4,3600,2109.5,0.97,13.3,7,-7.5,0.146,10,0.5,0.91
,15:20:12,4,3600,2110.5,0.97,13.3,7,-7.5,0.141,10,0.5,0.91
,15:20:13,4,3600,2111.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:14,4,3600,2112.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:15,4,3600,2113.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:16,4,3600,2114.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:17,4,3600,2115.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:18,4,3600,2116.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:19,4,3600,2117.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:20,4,3600,2118.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:21,4,3600,2119.5,0.97,13.3,7,-7.5,0.135,10,0.5,0.91
,15:20:22,4,3600,2120.5,0.97,13.3,7,-7.5,0.135,10,0.5,0.91
,15:20:23,4,3600,2121.5,0.97,13.3,7,-7.5,0.135,10,0.5,0.91
,15:20:24,4,3600,2122.5,0.97,13.3,7,-7.5,0.135,10,0.5,0.91
,15:20:25,4,3600,2123.5,0.97,13.3,7,-7.5,0.135,10,0.5,0.91
,15:20:26,4,3600,2124.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:27,4,3600,2125.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:28,4,3600,2126.5,0.95,13.3,7,-7.5,0.143,10,0.5,0.89
,15:20:29,4,3600,2127.5,0.95,13.3,6,-7.5,0.149,10,0.5,0.89
,15:20:30,4,3600,2128.5,0.96,13.3,6,-7.5,0.149,10,0.5,0.9
,15:20:31,4,3600,2129.5,0.96,13.3,7,-7.5,0.144,10,0.5,0.9
,15:20:32,4,3600,2130.5,0.96,13.3,7,-7.5,0.139,10,0.5,0.9
,15:20:33,4,3600,2131.5,0.97,13.3,7,-7.5,0.14,10,0.5,0.91
,15:20:34,4,3600,2132.5,0.97,13.3,7,-7.5,0.145,10,0.5,0.91
,15:20:35,4,3600,2133.5,0.96,13.3,7,-7.5,0.145,10,0.5,0.9
,15:20:36,4,3600,2134.5,0.96,13.3,7,-7.5,0.145,10,0.5,0.9
,15:20:37,4,3600,2135.5,0.96,13.3,7,-7.5,0.144,10,0.5,0.9
,15:20:38,4,3600,2136.5,0.96,13.3,7,-7.6,0.134,10,0.5,0.91
,15:20:39,4,3600,2137.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:40,4,3600,2138.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:41,4,3600,2139.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:42,4,3600,2140.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:43,4,3600,2141.5,0.97,13.3,6,-7.6,0.151,10,0.5,0.91
,15:20:44,4,3600,2142.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:45,4,3600,2143.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:46,4,3600,2144.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:47,4,3600,2145.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:48,4,3600,2146.5,0.97,13.3,7,-7.6,0.135,10,0.5,0.91
,15:20:49,4,3600,2147.5,0.97,13.3,7,-7.6,0.135,10,0.5,0.91
,15:20:50,4,3600,2148.5,0.97,13.3,7,-7.6,0.135,10,0.5,0.91
,15:20:51,4,3600,2149.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:52,4,3600,2150.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:53,4,3600,2151.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:54,4,3600,2152.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:55,4,3600,2153.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:56,4,3600,2154.5,0.97,13.3,7,-7.6,0.14,10,0.5,0.91
,15:20:57,4,3600,2155.5,0.96,13.3,7,-7.6,0.145,10,0.5,0.9
,15:20:58,4,3600,2156.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:20:59,4,3600,2157.5,0.97,13.3,7,-7.6,0.145,10,0.5,0.91
,15:21:00,4,3600,2158.5,0.96,13.3,7,-7.6,0.139,10,0.5,0.9
,15:21:01,4,3600,2159.5,0.96,13.3,7,-7.6,0.134,10,0.5,0.9
,15:21:02,4,3600,2160.5,0.96,13.3,7,-7.6,0.139,10,0.5,0.9
,15:21:03,4,3600,2161.5,0.96,13.3,7,-7.6,0.139,10,0.5,0.9
,15:21:04,4,3600,2162.5,0.96,13.3,7,-7.6,0.144,10,0.5,0.9
,15:21:05,4,3600,2163.5,0.96,13.3,7,-7.6,0.144,10,0.5,0.9
,15:21:06,4,3600,2164.5,0.96,13.3,7,-7.6,0.144,10,0.5,0.9
,15:21:07,4,3600,2165.5,0.96,13.3,7,-7.6,0.144,10,0.5,0.9
,15:21:08,4,3600,2166.5,0.96,13.3,7,-7.6,0.144,10,0.5,0.9
,15:21:09,4,3600,2167.5,0.96,13.3,7,-7.7,0.144,10,0.5,0.9
,15:21:10,4,3600,2168.5,0.96,13.3,7,-7.7,0.144,10,0.5,0.9
,15:21:11,4,3600,2169.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:12,4,3600,2170.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:13,4,3600,2171.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:14,4,3600,2172.5,0.96,13.3,7,-7.7,0.144,10,0.5,0.9
,15:21:15,4,3600,2173.5,0.96,13.3,6,-7.7,0.15,10,0.5,0.9
,15:21:16,4,3600,2174.5,0.96,13.3,7,-7.7,0.144,10,0.5,0.9
,15:21:17,4,3600,2175.5,0.96,13.3,7,-7.7,0.145,10,0.5,0.9
,15:21:18,4,3600,2176.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:19,4,3600,2177.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:20,4,3600,2178.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:21,4,3600,2179.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:22,4,3600,2180.5,0.96,13.3,7,-7.7,0.144,10,0.5,0.9
,15:21:23,4,3600,2181.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:24,4,3600,2182.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:25,4,3600,2183.5,0.97,13.3,7,-7.7,0.145,10,0.5,0.91
,15:21:26,4,3600,2184.5,0.96,13.3,7,-7.7,0.139,10,0.5,0.9
,15:21:27,4,3600,2185.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:28,4,3600,2186.5,0.97,13.3,7,-7.7,0.135,10,0.5,0.91
,15:21:29,4,3600,2187.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:30,4,3600,2188.5,0.97,13.3,7,-7.7,0.145,10,0.5,0.91
,15:21:31,4,3600,2189.5,0.97,13.3,7,-7.7,0.145,10,0.5,0.91
,15:21:32,4,3600,2190.5,0.97,13.3,6,-7.7,0.151,10,0.5,0.91
,15:21:33,4,3600,2191.5,0.97,13.3,6,-7.7,0.151,10,0.5,0.91
,15:21:34,4,3600,2192.5,0.97,13.3,7,-7.7,0.145,10,0.5,0.91
,15:21:35,4,3600,2193.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:36,4,3600,2194.5,0.97,13.3,7,-7.7,0.14,10,0.5,0.91
,15:21:37,4,3600,2195.5,0.96,13.3,7,-7.7,0.145,10,0.5,0.9
,15:21:38,4,3600,2196.5,0.96,13.3,7,-7.8,0.145,10,0.5,0.9
,15:21:39,4,3600,2197.5,0.96,13.3,7,-7.7,0.145,10,0.5,0.91
,15:21:40,4,3600,2198.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:21:41,4,3600,2199.5,0.97,13.3,7,-7.8,0.131,10,0.5,0.91
,15:21:42,4,3600,2200.5,0.97,13.3,7,-7.8,0.131,10,0.5,0.91
,15:21:43,4,3600,2201.5,0.97,13.3,7,-7.8,0.135,10,0.5,0.91
,15:21:44,4,3600,2202.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:21:45,4,3600,2203.5,0.96,13.3,7,-7.8,0.144,10,0.5,0.9
,15:21:46,4,3600,2204.5,0.96,13.3,7,-7.8,0.144,10,0.5,0.9
,15:21:47,4,3600,2205.5,0.96,13.3,7,-7.8,0.144,10,0.5,0.9
,15:21:48,4,3600,2206.5,0.96,13.3,6,-7.8,0.15,10,0.5,0.9
,15:21:49,4,3600,2207.5,0.96,13.3,7,-7.8,0.144,10,0.5,0.9
,15:21:50,4,3600,2208.5,0.96,13.3,7,-7.8,0.144,10,0.5,0.9
,15:21:51,4,3600,2209.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:21:52,4,3600,2210.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:21:53,4,3600,2211.5,0.97,13.3,7,-7.8,0.136,10,0.5,0.91
,15:21:54,4,3600,2212.5,0.97,13.3,7,-7.8,0.136,10,0.5,0.91
,15:21:55,4,3600,2213.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:21:56,4,3600,2214.5,0.97,13.3,7,-7.8,0.145,10,0.5,0.91
,15:21:57,4,3600,2215.5,0.97,13.3,7,-7.8,0.145,10,0.5,0.91
,15:21:58,4,3600,2216.5,0.96,13.3,7,-7.8,0.145,10,0.5,0.9
,15:21:59,4,3600,2217.5,0.96,13.3,7,-7.8,0.139,10,0.5,0.9
,15:22:00,4,3600,2218.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:22:01,4,3600,2219.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:22:02,4,3600,2220.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:22:03,4,3600,2221.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:22:04,4,3600,2222.5,0.97,13.3,7,-7.8,0.14,10,0.5,0.91
,15:22:05,4,3600,2223.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:06,4,3600,2224.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:07,4,3600,2225.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.9
,15:22:08,4,3600,2226.5,0.96,13.3,7,-7.9,0.139,10,0.5,0.9
,15:22:09,4,3600,2227.5,0.96,13.3,7,-7.9,0.144,10,0.5,0.9
,15:22:10,4,3600,2228.5,0.96,13.3,7,-7.9,0.145,10,0.5,0.9
,15:22:11,4,3600,2229.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:12,4,3600,2230.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:13,4,3600,2231.5,0.97,13.3,6,-7.9,0.151,10,0.5,0.91
,15:22:14,4,3600,2232.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:15,4,3600,2233.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:16,4,3600,2234.5,0.97,13.3,7,-7.9,0.135,10,0.5,0.91
,15:22:17,4,3600,2235.5,0.97,13.3,7,-7.9,0.13,10,0.5,0.91
,15:22:18,4,3600,2236.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:19,4,3600,2237.5,0.96,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:20,4,3600,2238.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:21,4,3600,2239.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:22,4,3600,2240.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:23,4,3600,2241.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:24,4,3600,2242.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:25,4,3600,2243.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:26,4,3600,2244.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:27,4,3600,2245.5,0.97,13.3,7,-7.9,0.145,10,0.5,0.91
,15:22:28,4,3600,2246.5,0.97,13.3,7,-7.9,0.146,10,0.5,0.91
,15:22:29,4,3600,2247.5,0.98,13.3,7,-7.9,0.141,10,0.5,0.91
,15:22:30,4,3600,2248.5,0.98,13.3,7,-7.9,0.147,10,0.5,0.91
,15:22:31,4,3600,2249.5,0.97,13.3,7,-7.9,0.146,10,0.5,0.91
,15:22:32,4,3600,2250.5,0.97,13.3,7,-7.9,0.146,10,0.5,0.91
,15:22:33,4,3600,2251.5,0.97,13.3,7,-7.9,0.14,10,0.5,0.91
,15:22:34,4,3600,2252.5,0.97,13.3,7,-8,0.136,10,0.5,0.91
,15:22:35,4,3600,2253.5,0.97,13.3,7,-8,0.136,10,0.5,0.91
,15:22:36,4,3600,2254.5,0.97,13.3,7,-8,0.136,10,0.5,0.91
,15:22:37,4,3600,2255.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:22:38,4,3600,2256.5,0.97,13.3,7,-8,0.145,10,0.5,0.91
,15:22:39,4,3600,2257.5,0.96,13.3,7,-8,0.144,10,0.5,0.9
,15:22:40,4,3600,2258.5,0.96,13.3,7,-8,0.144,10,0.5,0.9
,15:22:41,4,3600,2259.5,0.96,13.3,7,-8,0.145,10,0.5,0.9
,15:22:42,4,3600,2260.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:22:43,4,3600,2261.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:22:44,4,3600,2262.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:22:45,4,3600,2263.5,0.98,13.3,7,-8,0.147,10,0.5,0.91
,15:22:46,4,3600,2264.5,0.98,13.3,7,-8,0.141,10,0.5,0.91
,15:22:47,4,3600,2265.5,0.98,13.3,7,-8,0.136,10,0.5,0.91
,15:22:48,4,3600,2266.5,0.98,13.3,7,-8,0.136,10,0.5,0.91
,15:22:49,4,3600,2267.5,0.98,13.3,7,-8,0.136,10,0.5,0.91
,15:22:50,4,3600,2268.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:22:51,4,3600,2269.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:22:52,4,3600,2270.5,0.97,13.3,6,-8,0.152,10,0.5,0.91
,15:22:53,4,3600,2271.5,0.97,13.3,7,-8,0.146,10,0.5,0.91
,15:22:54,4,3600,2272.5,0.98,13.3,7,-8,0.141,10,0.5,0.91
,15:22:55,4,3600,2273.5,0.97,13.3,7,-8,0.141,10,0.5,0.91
,15:22:56,4,3600,2274.5,0.97,13.3,7,-8,0.135,10,0.5,0.91
,15:22:57,4,3600,2275.5,0.96,13.3,7,-8,0.134,10,0.5,0.9
,15:22:58,4,3600,2276.5,0.96,13.3,7,-8,0.134,10,0.5,0.9
,15:22:59,4,3600,2277.5,0.96,13.3,7,-8,0.139,10,0.5,0.9
,15:23:00,4,3600,2278.5,0.96,13.3,7,-8,0.145,10,0.5,0.9
,15:23:01,4,3600,2279.5,0.96,13.3,7,-8,0.145,10,0.5,0.91
,15:23:02,4,3600,2280.5,0.97,13.3,7,-8,0.145,10,0.5,0.91
,15:23:03,4,3600,2281.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:23:04,4,3600,2282.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:23:05,4,3600,2283.5,0.97,13.3,7,-8,0.135,10,0.5,0.91
,15:23:06,4,3600,2284.5,0.97,13.3,7,-8,0.135,10,0.5,0.91
,15:23:07,4,3600,2285.5,0.97,13.3,7,-8,0.14,10,0.5,0.91
,15:23:08,4,3600,2286.5,0.97,13.3,7,-8.1,0.141,10,0.5,0.91
,15:23:09,4,3600,2287.5,0.97,13.3,7,-8.1,0.141,10,0.5,0.91
,15:23:10,4,3600,2288.5,0.97,13.3,7,-8.1,0.141,10,0.5,0.91
