Data file,,DELRIN500AF_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:44:08 on 04/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:49:50,4,3600,335.5,1.16,13.3,7,-7.7,0.173,10,0.1,1.08
,15:49:51,4,3600,336.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.08
,15:49:52,4,3600,337.5,1.15,13.3,7,-7.7,0.16,10,0.1,1.08
,15:49:53,4,3600,338.5,1.14,13.3,7,-7.7,0.159,10,0.1,1.07
,15:49:54,4,3600,339.5,1.14,13.3,7,-7.7,0.159,10,0.1,1.07
,15:49:55,4,3600,340.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:49:56,4,3600,341.5,1.13,13.3,7,-7.7,0.17,10,0.1,1.06
,15:49:57,4,3600,342.5,1.14,13.3,7,-7.7,0.171,10,0.1,1.07
,15:49:58,4,3600,343.5,1.14,13.3,7,-7.7,0.172,10,0.1,1.07
,15:49:59,4,3600,344.5,1.15,13.3,7,-7.7,0.172,10,0.1,1.08
,15:50:00,4,3600,345.5,1.15,13.3,7,-7.7,0.172,10,0.1,1.08
,15:50:01,4,3600,346.5,1.15,13.3,7,-7.7,0.172,10,0.1,1.07
,15:50:02,4,3600,347.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.08
,15:50:03,4,3600,348.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.07
,15:50:04,4,3600,349.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.08
,15:50:05,4,3600,350.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.07
,15:50:06,4,3600,351.5,1.14,13.3,7,-7.7,0.159,10,0.1,1.07
,15:50:07,4,3600,352.5,1.14,13.3,7,-7.7,0.158,10,0.1,1.06
,15:50:08,4,3600,353.5,1.13,13.3,7,-7.7,0.158,10,0.1,1.06
,15:50:09,4,3600,354.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:10,4,3600,355.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:11,4,3600,356.5,1.13,13.3,7,-7.7,0.169,10,0.1,1.06
,15:50:12,4,3600,357.5,1.13,13.3,7,-7.7,0.169,10,0.1,1.06
,15:50:13,4,3600,358.5,1.13,13.3,7,-7.7,0.17,10,0.1,1.06
,15:50:14,4,3600,359.5,1.14,13.3,7,-7.7,0.171,10,0.1,1.06
,15:50:15,4,3600,360.5,1.14,13.3,7,-7.7,0.172,10,0.1,1.07
,15:50:16,4,3600,361.5,1.15,13.3,7,-7.7,0.166,10,0.1,1.08
,15:50:17,4,3600,362.5,1.15,13.3,7,-7.7,0.16,10,0.1,1.08
,15:50:18,4,3600,363.5,1.15,13.3,7,-7.7,0.16,10,0.1,1.07
,15:50:19,4,3600,364.5,1.14,13.3,7,-7.7,0.159,10,0.1,1.07
,15:50:20,4,3600,365.5,1.14,13.3,7,-7.7,0.159,10,0.1,1.07
,15:50:21,4,3600,366.5,1.14,13.3,7,-7.7,0.165,10,0.1,1.07
,15:50:22,4,3600,367.5,1.14,13.3,7,-7.7,0.165,10,0.1,1.07
,15:50:23,4,3600,368.5,1.14,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:24,4,3600,369.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:25,4,3600,370.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:26,4,3600,371.5,1.13,13.3,7,-7.7,0.164,10,0.1,1.06
,15:50:27,4,3600,372.5,1.13,13.3,7,-7.7,0.163,10,0.1,1.06
,15:50:28,4,3600,373.5,1.12,13.3,7,-7.7,0.162,10,0.1,1.05
,15:50:29,4,3600,374.5,1.12,13.3,7,-7.7,0.161,10,0.1,1.04
,15:50:30,4,3600,375.5,1.11,13.3,7,-7.7,0.16,10,0.1,1.04
,15:50:31,4,3600,376.5,1.11,13.3,7,-7.7,0.166,10,0.1,1.04
,15:50:32,4,3600,377.5,1.11,13.3,6,-7.8,0.173,10,0.1,1.04
,15:50:33,4,3600,378.5,1.11,13.3,6,-7.8,0.174,10,0.1,1.04
,15:50:34,4,3600,379.5,1.12,13.3,6,-7.8,0.175,10,0.1,1.06
,15:50:35,4,3600,380.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:50:36,4,3600,381.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:50:37,4,3600,382.5,1.13,13.3,6,-7.8,0.177,10,0.1,1.06
,15:50:38,4,3600,383.5,1.13,13.3,6,-7.8,0.176,10,0.1,1.06
,15:50:39,4,3600,384.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:50:40,4,3600,385.5,1.14,13.3,7,-7.8,0.164,10,0.1,1.06
,15:50:41,4,3600,386.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:50:42,4,3600,387.5,1.14,13.3,7,-7.8,0.164,10,0.1,1.06
,15:50:43,4,3600,388.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:50:44,4,3600,389.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:50:45,4,3600,390.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:50:46,4,3600,391.5,1.14,13.3,7,-7.8,0.172,10,0.1,1.07
,15:50:47,4,3600,392.5,1.15,13.3,7,-7.8,0.172,10,0.1,1.07
,15:50:48,4,3600,393.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.07
,15:50:49,4,3600,394.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.07
,15:50:50,4,3600,395.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.07
,15:50:51,4,3600,396.5,1.15,13.3,7,-7.8,0.16,10,0.1,1.07
,15:50:52,4,3600,397.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:50:53,4,3600,398.5,1.14,13.3,7,-7.8,0.158,10,0.1,1.06
,15:50:54,4,3600,399.5,1.13,13.3,7,-7.8,0.164,10,0.1,1.06
,15:50:55,4,3600,400.5,1.13,13.3,7,-7.8,0.169,10,0.1,1.06
,15:50:56,4,3600,401.5,1.13,13.3,7,-7.8,0.169,10,0.1,1.06
,15:50:57,4,3600,402.5,1.13,13.3,7,-7.8,0.169,10,0.1,1.06
,15:50:58,4,3600,403.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:50:59,4,3600,404.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:00,4,3600,405.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:51:01,4,3600,406.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:02,4,3600,407.5,1.14,13.3,7,-7.8,0.172,10,0.1,1.07
,15:51:03,4,3600,408.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:04,4,3600,409.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:51:05,4,3600,410.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:51:06,4,3600,411.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:07,4,3600,412.5,1.14,13.3,7,-7.8,0.164,10,0.1,1.06
,15:51:08,4,3600,413.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:09,4,3600,414.5,1.13,13.3,7,-7.8,0.169,10,0.1,1.06
,15:51:10,4,3600,415.5,1.13,13.3,7,-7.8,0.169,10,0.1,1.06
,15:51:11,4,3600,416.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:12,4,3600,417.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:13,4,3600,418.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:14,4,3600,419.5,1.15,13.3,7,-7.8,0.172,10,0.1,1.08
,15:51:15,4,3600,420.5,1.15,13.3,7,-7.8,0.173,10,0.1,1.08
,15:51:16,4,3600,421.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.08
,15:51:17,4,3600,422.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.07
,15:51:18,4,3600,423.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.08
,15:51:19,4,3600,424.5,1.15,13.3,7,-7.8,0.16,10,0.1,1.08
,15:51:20,4,3600,425.5,1.15,13.3,7,-7.8,0.154,10,0.1,1.08
,15:51:21,4,3600,426.5,1.15,13.3,7,-7.8,0.154,10,0.1,1.07
,15:51:22,4,3600,427.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:23,4,3600,428.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:51:24,4,3600,429.5,1.13,13.3,6,-7.8,0.177,10,0.1,1.06
,15:51:25,4,3600,430.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:26,4,3600,431.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:51:27,4,3600,432.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:28,4,3600,433.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:29,4,3600,434.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.06
,15:51:30,4,3600,435.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:31,4,3600,436.5,1.13,13.3,7,-7.8,0.164,10,0.1,1.06
,15:51:32,4,3600,437.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:33,4,3600,438.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:34,4,3600,439.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:35,4,3600,440.5,1.13,13.3,7,-7.8,0.17,10,0.1,1.06
,15:51:36,4,3600,441.5,1.13,13.3,7,-7.8,0.164,10,0.1,1.06
,15:51:37,4,3600,442.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:51:38,4,3600,443.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:51:39,4,3600,444.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:40,4,3600,445.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:41,4,3600,446.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:42,4,3600,447.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:43,4,3600,448.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:44,4,3600,449.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:45,4,3600,450.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:46,4,3600,451.5,1.14,13.3,7,-7.8,0.164,10,0.1,1.06
,15:51:47,4,3600,452.5,1.13,13.3,7,-7.8,0.158,10,0.1,1.06
,15:51:48,4,3600,453.5,1.14,13.3,7,-7.8,0.158,10,0.1,1.06
,15:51:49,4,3600,454.5,1.13,13.3,7,-7.8,0.158,10,0.1,1.06
,15:51:50,4,3600,455.5,1.14,13.3,7,-7.8,0.164,10,0.1,1.06
,15:51:51,4,3600,456.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:52,4,3600,457.5,1.14,13.3,7,-7.8,0.171,10,0.1,1.07
,15:51:53,4,3600,458.5,1.14,13.3,7,-7.8,0.172,10,0.1,1.07
,15:51:54,4,3600,459.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:55,4,3600,460.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:56,4,3600,461.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:51:57,4,3600,462.5,1.14,13.3,7,-7.8,0.159,10,0.1,1.07
,15:51:58,4,3600,463.5,1.15,13.3,7,-7.8,0.166,10,0.1,1.07
,15:51:59,4,3600,464.5,1.14,13.3,7,-7.8,0.165,10,0.1,1.07
,15:52:00,4,3600,465.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:01,4,3600,466.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:02,4,3600,467.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:03,4,3600,468.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:04,4,3600,469.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:05,4,3600,470.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.06
,15:52:06,4,3600,471.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:07,4,3600,472.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.06
,15:52:08,4,3600,473.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.07
,15:52:09,4,3600,474.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.07
,15:52:10,4,3600,475.5,1.14,13.3,7,-7.9,0.172,10,0.1,1.07
,15:52:11,4,3600,476.5,1.14,13.3,7,-7.9,0.172,10,0.1,1.07
,15:52:12,4,3600,477.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.08
,15:52:13,4,3600,478.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.08
,15:52:14,4,3600,479.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.07
,15:52:15,4,3600,480.5,1.14,13.3,7,-7.9,0.172,10,0.1,1.07
,15:52:16,4,3600,481.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:17,4,3600,482.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.08
,15:52:18,4,3600,483.5,1.16,13.3,7,-7.9,0.167,10,0.1,1.08
,15:52:19,4,3600,484.5,1.15,13.3,7,-7.9,0.173,10,0.1,1.08
,15:52:20,4,3600,485.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.08
,15:52:21,4,3600,486.5,1.15,13.3,7,-7.9,0.166,10,0.1,1.07
,15:52:22,4,3600,487.5,1.14,13.3,7,-7.9,0.159,10,0.1,1.07
,15:52:23,4,3600,488.5,1.14,13.3,7,-7.9,0.159,10,0.1,1.07
,15:52:24,4,3600,489.5,1.14,13.3,7,-7.9,0.154,10,0.1,1.07
,15:52:25,4,3600,490.5,1.14,13.3,7,-7.9,0.159,10,0.1,1.07
,15:52:26,4,3600,491.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:27,4,3600,492.5,1.14,13.3,7,-7.9,0.164,10,0.1,1.06
,15:52:28,4,3600,493.5,1.13,13.3,7,-7.9,0.169,10,0.1,1.06
,15:52:29,4,3600,494.5,1.13,13.3,7,-7.9,0.169,10,0.1,1.06
,15:52:30,4,3600,495.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:31,4,3600,496.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:32,4,3600,497.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:33,4,3600,498.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:34,4,3600,499.5,1.13,13.3,7,-7.9,0.164,10,0.1,1.06
,15:52:35,4,3600,500.5,1.14,13.3,7,-7.9,0.159,10,0.1,1.07
,15:52:36,4,3600,501.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:37,4,3600,502.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:38,4,3600,503.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.07
,15:52:39,4,3600,504.5,1.14,13.3,7,-7.9,0.171,10,0.1,1.07
,15:52:40,4,3600,505.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:41,4,3600,506.5,1.14,13.3,7,-7.9,0.159,10,0.1,1.07
,15:52:42,4,3600,507.5,1.14,13.3,7,-7.9,0.165,10,0.1,1.07
,15:52:43,4,3600,508.5,1.13,13.3,7,-7.9,0.17,10,0.1,1.06
,15:52:44,4,3600,509.5,1.13,13.3,7,-8,0.169,10,0.1,1.06
,15:52:45,4,3600,510.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:52:46,4,3600,511.5,1.14,13.3,7,-8,0.164,10,0.1,1.06
,15:52:47,4,3600,512.5,1.14,13.3,7,-8,0.165,10,0.1,1.07
,15:52:48,4,3600,513.5,1.15,13.3,7,-8,0.166,10,0.1,1.07
,15:52:49,4,3600,514.5,1.14,13.3,7,-8,0.165,10,0.1,1.07
,15:52:50,4,3600,515.5,1.14,13.3,7,-8,0.171,10,0.1,1.07
,15:52:51,4,3600,516.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:52:52,4,3600,517.5,1.14,13.3,6,-8,0.177,10,0.1,1.06
,15:52:53,4,3600,518.5,1.14,13.3,6,-8,0.178,10,0.1,1.07
,15:52:54,4,3600,519.5,1.15,13.3,7,-8,0.166,10,0.1,1.07
,15:52:55,4,3600,520.5,1.15,13.3,7,-8,0.16,10,0.1,1.07
,15:52:56,4,3600,521.5,1.14,13.3,7,-8,0.159,10,0.1,1.07
,15:52:57,4,3600,522.5,1.15,13.3,7,-8,0.166,10,0.1,1.07
,15:52:58,4,3600,523.5,1.14,13.3,7,-8,0.165,10,0.1,1.07
,15:52:59,4,3600,524.5,1.14,13.3,7,-8,0.171,10,0.1,1.07
,15:53:00,4,3600,525.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:53:01,4,3600,526.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:53:02,4,3600,527.5,1.13,13.3,7,-8,0.164,10,0.1,1.06
,15:53:03,4,3600,528.5,1.14,13.3,7,-8,0.159,10,0.1,1.07
,15:53:04,4,3600,529.5,1.14,13.3,7,-8,0.158,10,0.1,1.06
,15:53:05,4,3600,530.5,1.13,13.3,7,-8,0.164,10,0.1,1.06
,15:53:06,4,3600,531.5,1.13,13.3,7,-8,0.169,10,0.1,1.06
,15:53:07,4,3600,532.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:53:08,4,3600,533.5,1.14,13.3,7,-8,0.171,10,0.1,1.06
,15:53:09,4,3600,534.5,1.14,13.3,7,-8,0.171,10,0.1,1.07
,15:53:10,4,3600,535.5,1.15,13.3,7,-8,0.166,10,0.1,1.07
,15:53:11,4,3600,536.5,1.15,13.3,7,-8,0.16,10,0.1,1.07
,15:53:12,4,3600,537.5,1.14,13.3,7,-8,0.159,10,0.1,1.07
,15:53:13,4,3600,538.5,1.14,13.3,7,-8,0.165,10,0.1,1.06
,15:53:14,4,3600,539.5,1.13,13.3,7,-8,0.169,10,0.1,1.06
,15:53:15,4,3600,540.5,1.13,13.3,7,-8,0.169,10,0.1,1.06
,15:53:16,4,3600,541.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:53:17,4,3600,542.5,1.14,13.3,7,-8,0.171,10,0.1,1.07
,15:53:18,4,3600,543.5,1.14,13.3,7,-8,0.171,10,0.1,1.07
,15:53:19,4,3600,544.5,1.14,13.3,7,-8,0.171,10,0.1,1.06
,15:53:20,4,3600,545.5,1.14,13.3,7,-8,0.171,10,0.1,1.06
,15:53:21,4,3600,546.5,1.13,13.3,7,-8,0.17,10,0.1,1.06
,15:53:22,4,3600,547.5,1.13,13.3,7,-8,0.164,10,0.1,1.06
,15:53:23,4,3600,548.5,1.13,13.3,7,-8,0.164,10,0.1,1.06
,15:53:24,4,3600,549.5,1.14,13.3,7,-8,0.164,10,0.1,1.06
,15:53:25,4,3600,550.5,1.14,13.3,7,-8,0.165,10,0.1,1.07
,15:53:26,4,3600,551.5,1.14,13.3,7,-8,0.164,10,0.1,1.06
,15:53:27,4,3600,552.5,1.14,13.3,7,-8,0.159,10,0.1,1.06
,15:53:28,4,3600,553.5,1.13,13.3,7,-8,0.158,10,0.1,1.06
,15:53:29,4,3600,554.5,1.13,13.3,7,-8,0.163,10,0.1,1.06
,15:53:30,4,3600,555.5,1.12,13.3,7,-8,0.162,10,0.1,1.05
,15:53:31,4,3600,556.5,1.12,13.3,7,-8.1,0.168,10,0.1,1.05
,15:53:32,4,3600,557.5,1.12,13.3,6,-8.1,0.175,10,0.1,1.05
,15:53:33,4,3600,558.5,1.12,13.3,7,-8.1,0.169,10,0.1,1.05
,15:53:34,4,3600,559.5,1.13,13.3,7,-8.1,0.17,10,0.1,1.06
,15:53:35,4,3600,560.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.07
,15:53:36,4,3600,561.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.07
,15:53:37,4,3600,562.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.07
,15:53:38,4,3600,563.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:53:39,4,3600,564.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:53:40,4,3600,565.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:53:41,4,3600,566.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.06
,15:53:42,4,3600,567.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:53:43,4,3600,568.5,1.14,13.3,7,-8.1,0.164,10,0.1,1.06
,15:53:44,4,3600,569.5,1.13,13.3,7,-8.1,0.164,10,0.1,1.06
,15:53:45,4,3600,570.5,1.13,13.3,7,-8.1,0.158,10,0.1,1.06
,15:53:46,4,3600,571.5,1.13,13.3,7,-8.1,0.157,10,0.1,1.06
,15:53:47,4,3600,572.5,1.13,13.3,7,-8.1,0.157,10,0.1,1.06
,15:53:48,4,3600,573.5,1.12,13.3,7,-8.1,0.162,10,0.1,1.05
,15:53:49,4,3600,574.5,1.12,13.3,7,-8.1,0.162,10,0.1,1.05
,15:53:50,4,3600,575.5,1.12,13.3,7,-8.1,0.169,10,0.1,1.05
,15:53:51,4,3600,576.5,1.12,13.3,7,-8.1,0.168,10,0.1,1.05
,15:53:52,4,3600,577.5,1.12,13.3,7,-8.1,0.168,10,0.1,1.05
,15:53:53,4,3600,578.5,1.12,13.3,6,-8.1,0.175,10,0.1,1.05
,15:53:54,4,3600,579.5,1.12,13.3,6,-8.1,0.175,10,0.1,1.05
,15:53:55,4,3600,580.5,1.13,13.3,7,-8.1,0.169,10,0.1,1.06
,15:53:56,4,3600,581.5,1.13,13.3,7,-8.1,0.169,10,0.1,1.06
,15:53:57,4,3600,582.5,1.13,13.3,7,-8.1,0.163,10,0.1,1.06
,15:53:58,4,3600,583.5,1.13,13.3,7,-8.1,0.163,10,0.1,1.06
,15:53:59,4,3600,584.5,1.13,13.3,7,-8.1,0.169,10,0.1,1.06
,15:54:00,4,3600,585.5,1.13,13.3,7,-8.1,0.169,10,0.1,1.06
,15:54:01,4,3600,586.5,1.13,13.3,7,-8.1,0.164,10,0.1,1.06
,15:54:02,4,3600,587.5,1.13,13.3,7,-8.1,0.17,10,0.1,1.06
,15:54:03,4,3600,588.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.06
,15:54:04,4,3600,589.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.06
,15:54:05,4,3600,590.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.06
,15:54:06,4,3600,591.5,1.13,13.3,7,-8.1,0.17,10,0.1,1.06
,15:54:07,4,3600,592.5,1.13,13.3,7,-8.1,0.17,10,0.1,1.06
,15:54:08,4,3600,593.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.07
,15:54:09,4,3600,594.5,1.14,13.3,7,-8.1,0.172,10,0.1,1.07
,15:54:10,4,3600,595.5,1.15,13.3,7,-8.1,0.166,10,0.1,1.08
,15:54:11,4,3600,596.5,1.15,13.3,7,-8.1,0.166,10,0.1,1.07
,15:54:12,4,3600,597.5,1.15,13.3,7,-8.1,0.16,10,0.1,1.07
,15:54:13,4,3600,598.5,1.14,13.3,7,-8.1,0.158,10,0.1,1.06
,15:54:14,4,3600,599.5,1.13,13.3,7,-8.1,0.152,10,0.1,1.06
,15:54:15,4,3600,600.5,1.13,13.3,7,-8.1,0.158,10,0.1,1.06
,15:54:16,4,3600,601.5,1.14,13.3,7,-8.1,0.164,10,0.1,1.06
,15:54:17,4,3600,602.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:54:18,4,3600,603.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:54:19,4,3600,604.5,1.14,13.3,7,-8.1,0.165,10,0.1,1.07
,15:54:20,4,3600,605.5,1.14,13.3,7,-8.1,0.171,10,0.1,1.07
,15:54:21,4,3600,606.5,1.13,13.3,7,-8.1,0.17,10,0.1,1.06
,15:54:22,4,3600,607.5,1.13,13.3,7,-8.2,0.17,10,0.1,1.06
,15:54:23,4,3600,608.5,1.13,13.3,7,-8.2,0.17,10,0.1,1.06
,15:54:24,4,3600,609.5,1.14,13.3,7,-8.2,0.164,10,0.1,1.07
,15:54:25,4,3600,610.5,1.14,13.3,7,-8.2,0.159,10,0.1,1.07
,15:54:26,4,3600,611.5,1.14,13.3,7,-8.2,0.159,10,0.1,1.07
,15:54:27,4,3600,612.5,1.14,13.3,7,-8.2,0.158,10,0.1,1.06
,15:54:28,4,3600,613.5,1.13,13.3,7,-8.2,0.164,10,0.1,1.06
,15:54:29,4,3600,614.5,1.13,13.3,7,-8.2,0.169,10,0.1,1.05
,15:54:30,4,3600,615.5,1.12,13.3,7,-8.2,0.169,10,0.1,1.05
,15:54:31,4,3600,616.5,1.12,13.3,7,-8.2,0.169,10,0.1,1.05
,15:54:32,4,3600,617.5,1.13,13.3,7,-8.2,0.169,10,0.1,1.06
,15:54:33,4,3600,618.5,1.13,13.3,7,-8.2,0.163,10,0.1,1.06
,15:54:34,4,3600,619.5,1.13,13.3,7,-8.2,0.163,10,0.1,1.06
,15:54:35,4,3600,620.5,1.13,13.3,7,-8.2,0.164,10,0.1,1.06
,15:54:36,4,3600,621.5,1.13,13.3,7,-8.2,0.164,10,0.1,1.06
,15:54:37,4,3600,622.5,1.13,13.3,7,-8.2,0.157,10,0.1,1.06
,15:54:38,4,3600,623.5,1.12,13.3,7,-8.2,0.162,10,0.1,1.05
,15:54:39,4,3600,624.5,1.12,13.3,7,-8.2,0.162,10,0.1,1.05
,15:54:40,4,3600,625.5,1.12,13.3,7,-8.2,0.168,10,0.1,1.05
,15:54:41,4,3600,626.5,1.12,13.3,7,-8.2,0.169,10,0.1,1.05
,15:54:42,4,3600,627.5,1.13,13.3,7,-8.2,0.169,10,0.1,1.06
,15:54:43,4,3600,628.5,1.13,13.3,7,-8.2,0.163,10,0.1,1.06
,15:54:44,4,3600,629.5,1.12,13.3,7,-8.2,0.168,10,0.1,1.05
,15:54:45,4,3600,630.5,1.12,13.3,7,-8.2,0.168,10,0.1,1.05
,15:54:46,4,3600,631.5,1.12,13.3,7,-8.2,0.168,10,0.1,1.05
,15:54:47,4,3600,632.5,1.13,13.3,7,-8.2,0.163,10,0.1,1.06
,15:54:48,4,3600,633.5,1.13,13.3,7,-8.2,0.158,10,0.1,1.06
,15:54:49,4,3600,634.5,1.13,13.3,7,-8.2,0.158,10,0.1,1.06
,15:54:50,4,3600,635.5,1.13,13.3,7,-8.2,0.164,10,0.1,1.06
,15:54:51,4,3600,636.5,1.12,13.3,7,-8.2,0.168,10,0.1,1.05
