Data file,,PEEK_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:41:15 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:25:07,4,3600,2631.2,0.97,13.3,6,-4.1,0.151,10,0.3,0.87
,16:25:08,4,3600,2632.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:25:09,4,3600,2633.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:10,4,3600,2634.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:11,4,3600,2635.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:12,4,3600,2636.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:13,4,3600,2637.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:14,4,3600,2638.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:15,4,3600,2639.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:16,4,3600,2640.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:17,4,3600,2641.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:18,4,3600,2642.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:19,4,3600,2643.2,0.99,13.3,7,-4.1,0.137,10,0.3,0.89
,16:25:20,4,3600,2644.2,0.98,13.3,7,-4.1,0.132,10,0.3,0.88
,16:25:21,4,3600,2645.2,0.97,13.3,7,-4.1,0.136,10,0.3,0.88
,16:25:22,4,3600,2646.2,0.97,13.3,7,-4.1,0.14,10,0.3,0.87
,16:25:23,4,3600,2647.2,0.96,13.3,7,-4.1,0.145,10,0.3,0.87
,16:25:24,4,3600,2648.2,0.97,13.3,6,-4.1,0.151,10,0.3,0.87
,16:25:25,4,3600,2649.2,0.97,13.3,6,-4.1,0.152,10,0.3,0.88
,16:25:26,4,3600,2650.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:27,4,3600,2651.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:28,4,3600,2652.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:25:29,4,3600,2653.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:30,4,3600,2654.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:31,4,3600,2655.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:32,4,3600,2656.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:33,4,3600,2657.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:34,4,3600,2658.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:35,4,3600,2659.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:36,4,3600,2660.2,0.99,13.3,7,-4.1,0.137,10,0.3,0.89
,16:25:37,4,3600,2661.2,0.99,13.3,7,-4.1,0.133,10,0.3,0.89
,16:25:38,4,3600,2662.2,0.98,13.3,7,-4.1,0.132,10,0.3,0.89
,16:25:39,4,3600,2663.2,0.98,13.3,7,-4.1,0.136,10,0.3,0.88
,16:25:40,4,3600,2664.2,0.97,13.3,7,-4.1,0.145,10,0.3,0.87
,16:25:41,4,3600,2665.2,0.96,13.3,6,-4.1,0.15,10,0.3,0.86
,16:25:42,4,3600,2666.2,0.96,13.3,6,-4.1,0.15,10,0.3,0.86
,16:25:43,4,3600,2667.2,0.96,13.3,7,-4.1,0.145,10,0.3,0.87
,16:25:44,4,3600,2668.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:25:45,4,3600,2669.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:25:46,4,3600,2670.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.88
,16:25:47,4,3600,2671.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:48,4,3600,2672.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:49,4,3600,2673.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:50,4,3600,2674.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:25:51,4,3600,2675.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:25:52,4,3600,2676.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.88
,16:25:53,4,3600,2677.2,0.98,13.3,7,-4.1,0.136,10,0.3,0.88
,16:25:54,4,3600,2678.2,0.98,13.3,7,-4.1,0.136,10,0.3,0.88
,16:25:55,4,3600,2679.2,0.98,13.3,7,-4.1,0.132,10,0.3,0.88
,16:25:56,4,3600,2680.2,0.98,13.3,7,-4.1,0.131,10,0.3,0.88
,16:25:57,4,3600,2681.2,0.97,13.3,7,-4.1,0.131,10,0.3,0.88
,16:25:58,4,3600,2682.2,0.97,13.3,7,-4.1,0.135,10,0.3,0.87
,16:25:59,4,3600,2683.2,0.96,13.3,7,-4.1,0.134,10,0.3,0.87
,16:26:00,4,3600,2684.2,0.96,13.3,7,-4.1,0.139,10,0.3,0.87
,16:26:01,4,3600,2685.2,0.96,13.3,7,-4.1,0.134,10,0.3,0.87
,16:26:02,4,3600,2686.2,0.96,13.3,7,-4.1,0.138,10,0.3,0.86
,16:26:03,4,3600,2687.2,0.95,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:04,4,3600,2688.2,0.95,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:05,4,3600,2689.2,0.95,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:06,4,3600,2690.2,0.96,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:07,4,3600,2691.2,0.96,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:08,4,3600,2692.2,0.96,13.3,7,-4.1,0.143,10,0.3,0.86
,16:26:09,4,3600,2693.2,0.96,13.3,6,-4.1,0.149,10,0.3,0.86
,16:26:10,4,3600,2694.2,0.96,13.3,6,-4.1,0.15,10,0.3,0.87
,16:26:11,4,3600,2695.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:26:12,4,3600,2696.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:26:13,4,3600,2697.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:26:14,4,3600,2698.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:26:15,4,3600,2699.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:26:16,4,3600,2700.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:26:17,4,3600,2701.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:18,4,3600,2702.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:26:19,4,3600,2703.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:26:20,4,3600,2704.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:21,4,3600,2705.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:22,4,3600,2706.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:23,4,3600,2707.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:24,4,3600,2708.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:25,4,3600,2709.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:26,4,3600,2710.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:27,4,3600,2711.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:26:28,4,3600,2712.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:26:29,4,3600,2713.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:26:30,4,3600,2714.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:26:31,4,3600,2715.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:26:32,4,3600,2716.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:26:33,4,3600,2717.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:26:34,4,3600,2718.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:35,4,3600,2719.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:36,4,3600,2720.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.9
,16:26:37,4,3600,2721.2,1,13.3,7,-4.1,0.15,10,0.3,0.9
,16:26:38,4,3600,2722.2,1.01,13.3,7,-4.1,0.145,10,0.3,0.91
,16:26:39,4,3600,2723.2,1.01,13.3,7,-4.1,0.146,10,0.3,0.91
,16:26:40,4,3600,2724.2,1,13.3,7,-4.1,0.145,10,0.3,0.91
,16:26:41,4,3600,2725.2,1,13.3,7,-4.1,0.149,10,0.3,0.9
,16:26:42,4,3600,2726.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:26:43,4,3600,2727.2,1.01,13.3,7,-4.1,0.145,10,0.3,0.91
,16:26:44,4,3600,2728.2,1.01,13.3,7,-4.1,0.145,10,0.3,0.91
,16:26:45,4,3600,2729.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:26:46,4,3600,2730.2,1,13.3,7,-4.1,0.149,10,0.3,0.9
,16:26:47,4,3600,2731.2,1,13.3,7,-4.1,0.15,10,0.3,0.9
,16:26:48,4,3600,2732.2,1,13.3,7,-4.1,0.145,10,0.3,0.91
,16:26:49,4,3600,2733.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:26:50,4,3600,2734.2,1,13.3,7,-4.1,0.149,10,0.3,0.9
,16:26:51,4,3600,2735.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.9
,16:26:52,4,3600,2736.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:53,4,3600,2737.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:26:54,4,3600,2738.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:55,4,3600,2739.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:26:56,4,3600,2740.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.9
,16:26:57,4,3600,2741.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:58,4,3600,2742.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:26:59,4,3600,2743.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.9
,16:27:00,4,3600,2744.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:27:01,4,3600,2745.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:02,4,3600,2746.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:03,4,3600,2747.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:04,4,3600,2748.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:27:05,4,3600,2749.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:27:06,4,3600,2750.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:07,4,3600,2751.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:08,4,3600,2752.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.9
,16:27:09,4,3600,2753.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.9
,16:27:10,4,3600,2754.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:27:11,4,3600,2755.2,1.01,13.3,7,-4.1,0.141,10,0.3,0.91
,16:27:12,4,3600,2756.2,1.01,13.3,7,-4.1,0.141,10,0.3,0.91
,16:27:13,4,3600,2757.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:27:14,4,3600,2758.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:15,4,3600,2759.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:16,4,3600,2760.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:27:17,4,3600,2761.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:18,4,3600,2762.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:19,4,3600,2763.2,0.99,13.3,7,-4.1,0.138,10,0.3,0.89
,16:27:20,4,3600,2764.2,0.99,13.3,7,-4.1,0.133,10,0.3,0.89
,16:27:21,4,3600,2765.2,0.99,13.3,8,-4.1,0.128,10,0.3,0.89
,16:27:22,4,3600,2766.2,0.98,13.3,7,-4.1,0.132,10,0.3,0.89
,16:27:23,4,3600,2767.2,0.97,13.3,7,-4.1,0.136,10,0.3,0.88
,16:27:24,4,3600,2768.2,0.97,13.3,7,-4.1,0.14,10,0.3,0.87
,16:27:25,4,3600,2769.2,0.96,13.3,7,-4.1,0.145,10,0.3,0.87
,16:27:26,4,3600,2770.2,0.96,13.3,7,-4.1,0.144,10,0.3,0.87
,16:27:27,4,3600,2771.2,0.96,13.3,6,-4.1,0.15,10,0.3,0.87
,16:27:28,4,3600,2772.2,0.97,13.3,6,-4.1,0.151,10,0.3,0.87
,16:27:29,4,3600,2773.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:27:30,4,3600,2774.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:27:31,4,3600,2775.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.9
,16:27:32,4,3600,2776.2,1,13.3,7,-4.1,0.149,10,0.3,0.9
,16:27:33,4,3600,2777.2,1,13.3,7,-4.1,0.149,10,0.3,0.9
,16:27:34,4,3600,2778.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:27:35,4,3600,2779.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:27:36,4,3600,2780.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:27:37,4,3600,2781.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:27:38,4,3600,2782.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:27:39,4,3600,2783.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.9
,16:27:40,4,3600,2784.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:41,4,3600,2785.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:42,4,3600,2786.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:43,4,3600,2787.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:27:44,4,3600,2788.2,0.99,13.3,7,-4.1,0.138,10,0.3,0.9
,16:27:45,4,3600,2789.2,0.99,13.3,7,-4.1,0.133,10,0.3,0.9
,16:27:46,4,3600,2790.2,0.99,13.3,7,-4.1,0.138,10,0.3,0.89
,16:27:47,4,3600,2791.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:27:48,4,3600,2792.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:27:49,4,3600,2793.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:27:50,4,3600,2794.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:27:51,4,3600,2795.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:27:52,4,3600,2796.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:27:53,4,3600,2797.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:27:54,4,3600,2798.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:27:55,4,3600,2799.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:27:56,4,3600,2800.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:27:57,4,3600,2801.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:27:58,4,3600,2802.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:27:59,4,3600,2803.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:00,4,3600,2804.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:28:01,4,3600,2805.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:02,4,3600,2806.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:28:03,4,3600,2807.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:04,4,3600,2808.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:05,4,3600,2809.2,0.99,13.3,7,-4.1,0.149,10,0.3,0.89
,16:28:06,4,3600,2810.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:28:07,4,3600,2811.2,1,13.3,7,-4.1,0.145,10,0.3,0.9
,16:28:08,4,3600,2812.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:28:09,4,3600,2813.2,1,13.3,7,-4.1,0.139,10,0.3,0.9
,16:28:10,4,3600,2814.2,1,13.3,7,-4.1,0.134,10,0.3,0.9
,16:28:11,4,3600,2815.2,1,13.3,7,-4.1,0.139,10,0.3,0.9
,16:28:12,4,3600,2816.2,0.99,13.3,7,-4.1,0.138,10,0.3,0.89
,16:28:13,4,3600,2817.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:14,4,3600,2818.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:28:15,4,3600,2819.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:28:16,4,3600,2820.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:28:17,4,3600,2821.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:28:18,4,3600,2822.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:19,4,3600,2823.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:20,4,3600,2824.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:21,4,3600,2825.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:22,4,3600,2826.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:23,4,3600,2827.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.89
,16:28:24,4,3600,2828.2,0.99,13.3,7,-4.1,0.148,10,0.3,0.89
,16:28:25,4,3600,2829.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:28:26,4,3600,2830.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:27,4,3600,2831.2,0.98,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:28,4,3600,2832.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:28:29,4,3600,2833.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:28:30,4,3600,2834.2,0.98,13.3,7,-4.1,0.147,10,0.3,0.88
,16:28:31,4,3600,2835.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.87
,16:28:32,4,3600,2836.2,0.97,13.3,7,-4.1,0.145,10,0.3,0.87
,16:28:33,4,3600,2837.2,0.97,13.3,7,-4.1,0.145,10,0.3,0.87
,16:28:34,4,3600,2838.2,0.97,13.3,7,-4.1,0.146,10,0.3,0.88
,16:28:35,4,3600,2839.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:36,4,3600,2840.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:28:37,4,3600,2841.2,1,13.3,7,-4.1,0.144,10,0.3,0.9
,16:28:38,4,3600,2842.2,0.99,13.3,7,-4.1,0.143,10,0.3,0.89
,16:28:39,4,3600,2843.2,0.99,13.3,7,-4.1,0.142,10,0.3,0.89
,16:28:40,4,3600,2844.2,0.99,13.3,7,-4.1,0.137,10,0.3,0.89
,16:28:41,4,3600,2845.2,0.98,13.3,7,-4.1,0.136,10,0.3,0.88
,16:28:42,4,3600,2846.2,0.98,13.3,7,-4.1,0.136,10,0.3,0.88
,16:28:43,4,3600,2847.2,0.97,13.3,7,-4.1,0.131,10,0.3,0.88
,16:28:44,4,3600,2848.2,0.97,13.3,7,-4.1,0.131,10,0.3,0.88
,16:28:45,4,3600,2849.2,0.97,13.3,7,-4.1,0.131,10,0.3,0.87
,16:28:46,4,3600,2850.2,0.97,13.3,7,-4.1,0.135,10,0.3,0.87
,16:28:47,4,3600,2851.2,0.96,13.3,7,-4.1,0.138,10,0.3,0.86
,16:28:48,4,3600,2852.2,0.96,13.3,7,-4.1,0.138,10,0.3,0.86
,16:28:49,4,3600,2853.2,0.95,13.3,7,-4.1,0.143,10,0.3,0.86
,16:28:50,4,3600,2854.2,0.95,13.3,7,-4.1,0.142,10,0.3,0.85
,16:28:51,4,3600,2855.2,0.95,13.3,7,-4.1,0.142,10,0.3,0.85
,16:28:52,4,3600,2856.2,0.95,13.3,7,-4.2,0.142,10,0.3,0.85
,16:28:53,4,3600,2857.2,0.95,13.3,7,-4.2,0.142,10,0.3,0.85
,16:28:54,4,3600,2858.2,0.95,13.3,6,-4.2,0.148,10,0.3,0.85
,16:28:55,4,3600,2859.2,0.95,13.3,6,-4.2,0.148,10,0.3,0.86
,16:28:56,4,3600,2860.2,0.96,13.3,6,-4.2,0.149,10,0.3,0.86
,16:28:57,4,3600,2861.2,0.96,13.3,7,-4.2,0.144,10,0.3,0.87
,16:28:58,4,3600,2862.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:28:59,4,3600,2863.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:00,4,3600,2864.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:01,4,3600,2865.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:02,4,3600,2866.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:03,4,3600,2867.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.87
,16:29:04,4,3600,2868.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:05,4,3600,2869.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:06,4,3600,2870.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:07,4,3600,2871.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:08,4,3600,2872.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:09,4,3600,2873.2,0.96,13.3,7,-4.2,0.139,10,0.3,0.87
,16:29:10,4,3600,2874.2,0.96,13.3,7,-4.2,0.144,10,0.3,0.87
,16:29:11,4,3600,2875.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:12,4,3600,2876.2,0.97,13.3,7,-4.2,0.141,10,0.3,0.88
,16:29:13,4,3600,2877.2,0.98,13.3,7,-4.2,0.136,10,0.3,0.88
,16:29:14,4,3600,2878.2,0.99,13.3,7,-4.2,0.142,10,0.3,0.89
,16:29:15,4,3600,2879.2,0.98,13.3,7,-4.2,0.142,10,0.3,0.88
,16:29:16,4,3600,2880.2,0.97,13.3,7,-4.2,0.141,10,0.3,0.88
,16:29:17,4,3600,2881.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.88
,16:29:18,4,3600,2882.2,0.97,13.3,7,-4.2,0.146,10,0.3,0.88
,16:29:19,4,3600,2883.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.88
,16:29:20,4,3600,2884.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.87
,16:29:21,4,3600,2885.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.87
,16:29:22,4,3600,2886.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.87
,16:29:23,4,3600,2887.2,0.97,13.3,7,-4.2,0.14,10,0.3,0.87
,16:29:24,4,3600,2888.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:25,4,3600,2889.2,0.97,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:26,4,3600,2890.2,0.96,13.3,7,-4.2,0.145,10,0.3,0.87
,16:29:27,4,3600,2891.2,0.96,13.3,7,-4.2,0.144,10,0.3,0.86
,16:29:28,4,3600,2892.2,0.96,13.3,7,-4.2,0.144,10,0.3,0.87
,16:29:29,4,3600,2893.2,0.97,13.3,7,-4.3,0.145,10,0.3,0.87
,16:29:30,4,3600,2894.2,0.98,13.3,7,-4.3,0.142,10,0.3,0.88
,16:29:31,4,3600,2895.2,0.99,13.3,7,-4.3,0.142,10,0.3,0.89
,16:29:32,4,3600,2896.2,0.98,13.3,7,-4.3,0.142,10,0.3,0.88
,16:29:33,4,3600,2897.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.88
,16:29:34,4,3600,2898.2,0.97,13.3,7,-4.3,0.146,10,0.3,0.88
,16:29:35,4,3600,2899.2,0.98,13.3,7,-4.3,0.147,10,0.3,0.88
,16:29:36,4,3600,2900.2,0.99,13.3,7,-4.3,0.142,10,0.3,0.89
,16:29:37,4,3600,2901.2,0.99,13.3,7,-4.3,0.143,10,0.3,0.89
,16:29:38,4,3600,2902.2,0.99,13.3,7,-4.3,0.143,10,0.3,0.89
,16:29:39,4,3600,2903.2,0.98,13.3,7,-4.3,0.142,10,0.3,0.88
,16:29:40,4,3600,2904.2,0.98,13.3,7,-4.3,0.141,10,0.3,0.88
,16:29:41,4,3600,2905.2,0.98,13.3,7,-4.3,0.141,10,0.3,0.88
,16:29:42,4,3600,2906.2,0.98,13.3,7,-4.3,0.136,10,0.3,0.88
,16:29:43,4,3600,2907.2,0.98,13.3,7,-4.3,0.131,10,0.3,0.88
,16:29:44,4,3600,2908.2,0.98,13.3,7,-4.3,0.136,10,0.3,0.88
,16:29:45,4,3600,2909.2,0.98,13.3,7,-4.3,0.136,10,0.3,0.88
,16:29:46,4,3600,2910.2,0.98,13.3,7,-4.3,0.142,10,0.3,0.88
,16:29:47,4,3600,2911.2,0.98,13.3,7,-4.3,0.147,10,0.3,0.88
,16:29:48,4,3600,2912.2,0.98,13.3,7,-4.3,0.147,10,0.3,0.88
,16:29:49,4,3600,2913.2,0.97,13.3,7,-4.3,0.141,10,0.3,0.88
,16:29:50,4,3600,2914.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.88
,16:29:51,4,3600,2915.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.88
,16:29:52,4,3600,2916.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.88
,16:29:53,4,3600,2917.2,0.97,13.3,7,-4.3,0.146,10,0.3,0.88
,16:29:54,4,3600,2918.2,0.97,13.3,7,-4.3,0.145,10,0.3,0.87
,16:29:55,4,3600,2919.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.87
,16:29:56,4,3600,2920.2,0.97,13.3,7,-4.3,0.14,10,0.3,0.87
,16:29:57,4,3600,2921.2,0.97,13.3,7,-4.3,0.135,10,0.3,0.88
,16:29:58,4,3600,2922.2,0.98,13.3,7,-4.3,0.136,10,0.3,0.88
,16:29:59,4,3600,2923.2,0.97,13.3,7,-4.3,0.136,10,0.3,0.88
,16:30:00,4,3600,2924.2,0.97,13.3,7,-4.3,0.145,10,0.3,0.87
,16:30:01,4,3600,2925.2,0.96,13.3,6,-4.3,0.15,10,0.3,0.87
,16:30:02,4,3600,2926.2,0.96,13.3,6,-4.3,0.15,10,0.3,0.87
