Data file,,PTFE_HEF_T26_PT3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 16:03:39 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_hef_t26_pt3-h001.tsv,,,,,,,,,,
,16:24:27,5,3590,1247.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:24:28,5,3590,1248.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:24:29,5,3590,1249.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:30,5,3590,1250.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:31,5,3590,1251.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:32,5,3590,1252.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:33,5,3590,1253.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:34,5,3590,1254.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:35,5,3590,1255.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:36,5,3590,1256.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:37,5,3590,1257.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:38,5,3590,1258.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:24:39,5,3590,1259.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:40,5,3590,1260.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:24:41,5,3590,1261.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:42,5,3590,1262.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:24:43,5,3590,1263.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:24:44,5,3590,1264.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:45,5,3590,1265.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:24:46,5,3590,1266.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:24:47,5,3590,1267.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:24:48,5,3590,1268.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:24:49,5,3590,1269.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:50,5,3590,1270.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:51,5,3590,1271.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:52,5,3590,1272.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:53,5,3590,1273.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:24:54,5,3590,1274.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:55,5,3590,1275.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:56,5,3590,1276.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:24:57,5,3590,1277.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:24:58,5,3590,1278.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:24:59,5,3590,1279.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:25:00,5,3590,1280.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:25:01,5,3590,1281.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:25:02,5,3590,1282.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:25:03,5,3590,1283.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:25:04,5,3590,1284.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:25:05,5,3590,1285.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:25:06,5,3590,1286.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:25:07,5,3590,1287.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:25:08,5,3590,1288.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:09,5,3590,1289.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:10,5,3590,1290.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:11,5,3590,1291.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:12,5,3590,1292.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:13,5,3590,1293.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:25:14,5,3590,1294.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:25:15,5,3590,1295.7,0.38,13.3,8,20,0.049,10,49.8,0.36
,16:25:16,5,3590,1296.7,0.38,13.3,8,20,0.049,10,49.8,0.36
,16:25:17,5,3590,1297.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:25:18,5,3590,1298.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:25:19,5,3590,1299.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:20,5,3590,1300.7,0.38,13.3,7,20,0.057,10,49.8,0.37
,16:25:21,5,3590,1301.7,0.39,13.3,7,20,0.058,10,49.8,0.37
,16:25:22,5,3590,1302.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:23,5,3590,1303.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:24,5,3590,1304.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:25:25,5,3590,1305.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:25:26,5,3590,1306.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:25:27,5,3590,1307.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:25:28,5,3590,1308.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:25:29,5,3590,1309.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:25:30,5,3590,1310.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:25:31,5,3590,1311.7,0.39,13.3,7,20,0.056,10,49.9,0.37
,16:25:32,5,3590,1312.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:25:33,5,3590,1313.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:25:34,5,3590,1314.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:25:35,5,3590,1315.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:25:36,5,3590,1316.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:25:37,5,3590,1317.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:25:38,5,3590,1318.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:25:39,5,3590,1319.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:25:40,5,3590,1320.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:25:41,5,3590,1321.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:25:42,5,3590,1322.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:25:43,5,3590,1323.7,0.39,13.3,7,20,0.054,10,49.8,0.38
,16:25:44,5,3590,1324.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:25:45,5,3590,1325.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:25:46,5,3590,1326.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:25:47,5,3590,1327.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:25:48,5,3590,1328.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:25:49,5,3590,1329.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:25:50,5,3590,1330.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:25:51,5,3590,1331.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:25:52,5,3590,1332.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:25:53,5,3590,1333.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:54,5,3590,1334.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:25:55,5,3590,1335.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:25:56,5,3590,1336.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:25:57,5,3590,1337.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:25:58,5,3590,1338.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:25:59,5,3590,1339.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:00,5,3590,1340.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:01,5,3590,1341.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:02,5,3590,1342.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:03,5,3590,1343.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:04,5,3590,1344.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:05,5,3590,1345.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:26:06,5,3590,1346.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:26:07,5,3590,1347.7,0.39,13.3,7,20,0.052,10,49.8,0.37
,16:26:08,5,3590,1348.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:26:09,5,3590,1349.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:26:10,5,3590,1350.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:26:11,5,3590,1351.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:12,5,3590,1352.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:13,5,3590,1353.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:14,5,3590,1354.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:15,5,3590,1355.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:26:16,5,3590,1356.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:26:17,5,3590,1357.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:26:18,5,3590,1358.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:26:19,5,3590,1359.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:20,5,3590,1360.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:21,5,3590,1361.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:22,5,3590,1362.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:23,5,3590,1363.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:26:24,5,3590,1364.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:26:25,5,3590,1365.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:26:26,5,3590,1366.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:26:27,5,3590,1367.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:26:28,5,3590,1368.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:29,5,3590,1369.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:30,5,3590,1370.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:31,5,3590,1371.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:26:32,5,3590,1372.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:26:33,5,3590,1373.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:34,5,3590,1374.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:35,5,3590,1375.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:26:36,5,3590,1376.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:26:37,5,3590,1377.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:38,5,3590,1378.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:26:39,5,3590,1379.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:40,5,3590,1380.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:41,5,3590,1381.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:26:42,5,3590,1382.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:26:43,5,3590,1383.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:26:44,5,3590,1384.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:26:45,5,3590,1385.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:26:46,5,3590,1386.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:26:47,5,3590,1387.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:26:48,5,3590,1388.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:26:49,5,3590,1389.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:26:50,5,3590,1390.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:26:51,5,3590,1391.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:26:52,5,3590,1392.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:26:53,5,3590,1393.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:26:54,5,3590,1394.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:26:55,5,3590,1395.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:26:56,5,3590,1396.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:57,5,3590,1397.7,0.37,13.3,7,20,0.052,10,49.7,0.36
,16:26:58,5,3590,1398.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:26:59,5,3590,1399.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:27:00,5,3590,1400.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:27:01,5,3590,1401.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:27:02,5,3590,1402.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:27:03,5,3590,1403.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:27:04,5,3590,1404.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:27:05,5,3590,1405.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:27:06,5,3590,1406.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:27:07,5,3590,1407.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:27:08,5,3590,1408.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:27:09,5,3590,1409.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:27:10,5,3590,1410.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:27:11,5,3590,1411.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:27:12,5,3590,1412.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:27:13,5,3590,1413.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:27:14,5,3590,1414.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:27:15,5,3590,1415.7,0.37,13.3,8,20,0.048,10,49.8,0.36
,16:27:16,5,3590,1416.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:27:17,5,3590,1417.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:27:18,5,3590,1418.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:27:19,5,3590,1419.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:27:20,5,3590,1420.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:21,5,3590,1421.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:22,5,3590,1422.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:23,5,3590,1423.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:27:24,5,3590,1424.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:25,5,3590,1425.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:26,5,3590,1426.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:27:27,5,3590,1427.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:28,5,3590,1428.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:29,5,3590,1429.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:27:30,5,3590,1430.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:31,5,3590,1431.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:27:32,5,3590,1432.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:33,5,3590,1433.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:34,5,3590,1434.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:35,5,3590,1435.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:27:36,5,3590,1436.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:27:37,5,3590,1437.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:27:38,5,3590,1438.7,0.37,13.3,8,20,0.048,10,49.8,0.36
,16:27:39,5,3590,1439.7,0.37,13.3,8,20,0.048,10,49.8,0.36
,16:27:40,5,3590,1440.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:27:41,5,3590,1441.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:42,5,3590,1442.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:27:43,5,3590,1443.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:27:44,5,3590,1444.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:45,5,3590,1445.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:27:46,5,3590,1446.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:47,5,3590,1447.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:48,5,3590,1448.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:49,5,3590,1449.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:50,5,3590,1450.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:51,5,3590,1451.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:27:52,5,3590,1452.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:27:53,5,3590,1453.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:27:54,5,3590,1454.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:55,5,3590,1455.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:27:56,5,3590,1456.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:27:57,5,3590,1457.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:27:58,5,3590,1458.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:27:59,5,3590,1459.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:00,5,3590,1460.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:01,5,3590,1461.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:02,5,3590,1462.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:03,5,3590,1463.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:04,5,3590,1464.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:05,5,3590,1465.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:06,5,3590,1466.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:07,5,3590,1467.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:08,5,3590,1468.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:09,5,3590,1469.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:10,5,3590,1470.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:11,5,3590,1471.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:12,5,3590,1472.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:13,5,3590,1473.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:28:14,5,3590,1474.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:15,5,3590,1475.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:16,5,3590,1476.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:17,5,3590,1477.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:18,5,3590,1478.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:19,5,3590,1479.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:28:20,5,3590,1480.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:28:21,5,3590,1481.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:28:22,5,3590,1482.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:28:23,5,3590,1483.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:28:24,5,3590,1484.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:28:25,5,3590,1485.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:26,5,3590,1486.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:27,5,3590,1487.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:28,5,3590,1488.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:28:29,5,3590,1489.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:28:30,5,3590,1490.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:28:31,5,3590,1491.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:28:32,5,3590,1492.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:28:33,5,3590,1493.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:28:34,5,3590,1494.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:35,5,3590,1495.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:36,5,3590,1496.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:37,5,3590,1497.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:38,5,3590,1498.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:39,5,3590,1499.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:40,5,3590,1500.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:41,5,3590,1501.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:42,5,3590,1502.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:43,5,3590,1503.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:44,5,3590,1504.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:45,5,3590,1505.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:28:46,5,3590,1506.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:28:47,5,3590,1507.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:48,5,3590,1508.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:28:49,5,3590,1509.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:50,5,3590,1510.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:28:51,5,3590,1511.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:52,5,3590,1512.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:28:53,5,3590,1513.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:28:54,5,3590,1514.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:28:55,5,3590,1515.7,0.37,13.3,7,20,0.055,10,49.8,0.35
,16:28:56,5,3590,1516.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:28:57,5,3590,1517.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:28:58,5,3590,1518.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:28:59,5,3590,1519.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:29:00,5,3590,1520.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:29:01,5,3590,1521.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:29:02,5,3590,1522.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:29:03,5,3590,1523.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:29:04,5,3590,1524.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:29:05,5,3590,1525.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:29:06,5,3590,1526.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:29:07,5,3590,1527.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:29:08,5,3590,1528.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:29:09,5,3590,1529.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:29:10,5,3590,1530.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:29:11,5,3590,1531.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:29:12,5,3590,1532.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:29:13,5,3590,1533.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:29:14,5,3590,1534.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:29:15,5,3590,1535.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:29:16,5,3590,1536.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:29:17,5,3590,1537.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:29:18,5,3590,1538.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:29:19,5,3590,1539.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:29:20,5,3590,1540.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:29:21,5,3590,1541.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:29:22,5,3590,1542.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:29:23,5,3590,1543.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:29:24,5,3590,1544.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:29:25,5,3590,1545.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:29:26,5,3590,1546.7,0.38,13.3,7,20,0.051,10,49.7,0.37
,16:29:27,5,3590,1547.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:29:28,5,3590,1548.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:29:29,5,3590,1549.7,0.38,13.3,7,21,0.055,10,49.8,0.37
,16:29:30,5,3590,1550.7,0.38,13.3,7,21,0.055,10,49.8,0.37
,16:29:31,5,3590,1551.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:29:32,5,3590,1552.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:29:33,5,3590,1553.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:29:34,5,3590,1554.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:29:35,5,3590,1555.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:29:36,5,3590,1556.7,0.41,13.3,7,20,0.055,10,49.8,0.4
,16:29:37,5,3590,1557.7,0.41,13.3,7,20,0.055,10,49.8,0.4
,16:29:38,5,3590,1558.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:29:39,5,3590,1559.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:29:40,5,3590,1560.7,0.41,13.3,7,20,0.056,10,49.8,0.39
