Data file,,DRYSLIDE_ISO10_12C_002__12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,09/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Dryslide on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 19:27:37 on 16/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,01:59:54,4,43200,23537.7,0.86,13.3,7,11.6,0.129,10,50.1,0.82
,01:59:55,4,43200,23538.7,0.86,13.3,7,11.5,0.129,10,50.1,0.82
,01:59:56,4,43200,23539.7,0.86,13.3,7,11.5,0.129,10,50.1,0.82
,01:59:57,4,43200,23540.7,0.86,13.3,7,11.6,0.13,10,50.1,0.83
,01:59:58,4,43200,23541.7,0.87,13.3,7,11.5,0.126,10,50.1,0.83
,01:59:59,4,43200,23542.7,0.88,13.3,7,11.5,0.127,10,50.1,0.84
,02:00:00,4,43200,23543.7,0.88,13.3,7,11.5,0.127,10,50.1,0.84
,02:00:01,4,43200,23544.7,0.87,13.3,7,11.5,0.131,10,50.1,0.83
,02:00:02,4,43200,23545.7,0.87,13.3,7,11.5,0.126,10,50.1,0.83
,02:00:03,4,43200,23546.7,0.86,13.3,7,11.5,0.125,10,50.1,0.83
,02:00:04,4,43200,23547.7,0.86,13.3,7,11.4,0.129,10,50.1,0.82
,02:00:05,4,43200,23548.7,0.86,13.3,7,11.4,0.129,10,50.1,0.82
,02:00:06,4,43200,23549.7,0.87,13.3,7,11.4,0.13,10,50.1,0.83
,02:00:07,4,43200,23550.7,0.87,13.3,7,11.4,0.126,10,50.1,0.84
,02:00:08,4,43200,23551.7,0.88,13.3,7,11.4,0.127,10,50.1,0.84
,02:00:09,4,43200,23552.7,0.87,13.3,7,11.4,0.131,10,50.1,0.83
,02:00:10,4,43200,23553.7,0.87,13.3,7,11.4,0.13,10,50.1,0.83
,02:00:11,4,43200,23554.7,0.87,13.3,7,11.3,0.126,10,50.2,0.83
,02:00:12,4,43200,23555.7,0.87,13.3,7,11.3,0.126,10,50.2,0.83
,02:00:13,4,43200,23556.7,0.87,13.3,7,11.3,0.125,10,50.1,0.83
,02:00:14,4,43200,23557.7,0.86,13.3,7,11.3,0.125,10,50.1,0.82
,02:00:15,4,43200,23558.7,0.86,13.3,7,11.3,0.125,10,50.1,0.82
,02:00:16,4,43200,23559.7,0.86,13.3,7,11.3,0.13,10,50.1,0.83
,02:00:17,4,43200,23560.7,0.87,13.3,7,11.3,0.125,10,50.2,0.83
,02:00:18,4,43200,23561.7,0.87,13.3,7,11.3,0.126,10,50.1,0.83
,02:00:19,4,43200,23562.7,0.87,13.3,7,11.3,0.13,10,50.1,0.83
,02:00:20,4,43200,23563.7,0.87,13.3,7,11.3,0.13,10,50.2,0.83
,02:00:21,4,43200,23564.7,0.87,13.3,7,11.2,0.126,10,50.2,0.83
,02:00:22,4,43200,23565.7,0.87,13.3,7,11.2,0.126,10,50.2,0.83
,02:00:23,4,43200,23566.7,0.86,13.3,7,11.2,0.125,10,50.1,0.83
,02:00:24,4,43200,23567.7,0.86,13.3,7,11.2,0.129,10,50.1,0.82
,02:00:25,4,43200,23568.7,0.87,13.3,7,11.2,0.125,10,50.2,0.83
,02:00:26,4,43200,23569.7,0.87,13.3,7,11.2,0.13,10,50.2,0.83
,02:00:27,4,43200,23570.7,0.87,13.3,7,11.1,0.131,10,50.1,0.83
,02:00:28,4,43200,23571.7,0.87,13.3,7,11.1,0.13,10,50.1,0.83
,02:00:29,4,43200,23572.7,0.88,13.3,7,11.1,0.132,10,50.1,0.84
,02:00:30,4,43200,23573.7,0.88,13.3,7,11.1,0.127,10,50.2,0.84
,02:00:31,4,43200,23574.7,0.88,13.3,7,11.1,0.127,10,50.1,0.84
,02:00:32,4,43200,23575.7,0.87,13.3,7,11.1,0.126,10,50.1,0.83
,02:00:33,4,43200,23576.7,0.86,13.3,7,11.1,0.124,10,50.1,0.82
,02:00:34,4,43200,23577.7,0.86,13.3,7,11.1,0.129,10,50.1,0.82
,02:00:35,4,43200,23578.7,0.87,13.3,7,11.1,0.126,10,50.1,0.83
,02:00:36,4,43200,23579.7,0.87,13.3,7,11,0.126,10,50.1,0.84
,02:00:37,4,43200,23580.7,0.87,13.3,7,11,0.131,10,50.1,0.84
,02:00:38,4,43200,23581.7,0.87,13.3,7,11,0.13,10,50.1,0.83
,02:00:39,4,43200,23582.7,0.87,13.3,7,11,0.126,10,50.1,0.83
,02:00:40,4,43200,23583.7,0.87,13.3,7,11,0.126,10,50.1,0.83
,02:00:41,4,43200,23584.7,0.87,13.3,7,11,0.126,10,50.1,0.83
,02:00:42,4,43200,23585.7,0.86,13.3,7,11,0.129,10,50.1,0.82
,02:00:43,4,43200,23586.7,0.86,13.3,7,11,0.129,10,50.1,0.82
,02:00:44,4,43200,23587.7,0.87,13.3,7,11,0.126,10,50.1,0.83
,02:00:45,4,43200,23588.7,0.87,13.3,7,10.9,0.126,10,50.1,0.83
,02:00:46,4,43200,23589.7,0.87,13.3,7,10.9,0.13,10,50.1,0.83
,02:00:47,4,43200,23590.7,0.87,13.3,7,10.9,0.131,10,50.1,0.83
,02:00:48,4,43200,23591.7,0.88,13.3,7,10.9,0.127,10,50.1,0.84
,02:00:49,4,43200,23592.7,0.88,13.3,7,10.9,0.127,10,50.1,0.84
,02:00:50,4,43200,23593.7,0.87,13.3,7,10.9,0.126,10,50.1,0.83
,02:00:51,4,43200,23594.7,0.86,13.3,7,10.9,0.129,10,50.1,0.82
,02:00:52,4,43200,23595.7,0.86,13.3,7,10.8,0.129,10,50.1,0.82
,02:00:53,4,43200,23596.7,0.87,13.3,7,10.8,0.125,10,50.1,0.83
,02:00:54,4,43200,23597.7,0.87,13.3,7,10.8,0.126,10,50.1,0.84
,02:00:55,4,43200,23598.7,0.88,13.3,7,10.8,0.127,10,50.1,0.84
,02:00:56,4,43200,23599.7,0.87,13.3,7,10.8,0.126,10,50.1,0.84
,02:00:57,4,43200,23600.7,0.87,13.3,7,10.8,0.13,10,50.1,0.83
,02:00:58,4,43200,23601.7,0.87,13.3,7,10.8,0.126,10,50.1,0.83
,02:00:59,4,43200,23602.7,0.87,13.3,7,10.8,0.126,10,50.1,0.83
,02:01:00,4,43200,23603.7,0.87,13.3,7,10.8,0.126,10,50.1,0.83
,02:01:01,4,43200,23604.7,0.86,13.3,7,10.7,0.125,10,50.1,0.83
,02:01:02,4,43200,23605.7,0.86,13.3,7,10.7,0.13,10,50.1,0.83
,02:01:03,4,43200,23606.7,0.87,13.3,7,10.7,0.13,10,50.2,0.83
,02:01:04,4,43200,23607.7,0.87,13.3,7,10.7,0.131,10,50.2,0.84
,02:01:05,4,43200,23608.7,0.88,13.3,7,10.7,0.127,10,50.1,0.84
,02:01:06,4,43200,23609.7,0.87,13.3,7,10.7,0.126,10,50.1,0.84
,02:01:07,4,43200,23610.7,0.87,13.3,7,10.7,0.131,10,50.2,0.83
,02:01:08,4,43200,23611.7,0.87,13.3,7,10.7,0.125,10,50.1,0.83
,02:01:09,4,43200,23612.7,0.87,13.3,7,10.7,0.125,10,50.1,0.83
,02:01:10,4,43200,23613.7,0.86,13.3,7,10.7,0.125,10,50.1,0.83
,02:01:11,4,43200,23614.7,0.86,13.3,7,10.6,0.125,10,50.1,0.83
,02:01:12,4,43200,23615.7,0.87,13.3,7,10.6,0.125,10,50.1,0.83
,02:01:13,4,43200,23616.7,0.87,13.3,7,10.6,0.125,10,50.1,0.83
,02:01:14,4,43200,23617.7,0.86,13.3,7,10.6,0.12,10,50.1,0.83
,02:01:15,4,43200,23618.7,0.86,13.3,7,10.6,0.12,10,50.1,0.82
,02:01:16,4,43200,23619.7,0.86,13.3,7,10.6,0.12,10,50.1,0.82
,02:01:17,4,43200,23620.7,0.86,13.3,7,10.6,0.116,10,50.1,0.82
,02:01:18,4,43200,23621.7,0.86,13.3,7,10.6,0.115,10,50.1,0.82
,02:01:19,4,43200,23622.7,0.85,13.3,7,10.6,0.115,10,50.1,0.82
,02:01:20,4,43200,23623.7,0.85,13.3,7,10.6,0.119,10,50.1,0.81
,02:01:21,4,43200,23624.7,0.85,13.3,7,10.6,0.118,10,50.1,0.81
,02:01:22,4,43200,23625.7,0.85,13.3,7,10.6,0.118,10,50.1,0.81
,02:01:23,4,43200,23626.7,0.85,13.3,7,10.6,0.118,10,50.1,0.81
,02:01:24,4,43200,23627.7,0.85,13.3,7,10.5,0.118,10,50.1,0.81
,02:01:25,4,43200,23628.7,0.84,13.3,7,10.5,0.117,10,50.1,0.8
,02:01:26,4,43200,23629.7,0.83,13.3,7,10.5,0.12,10,50.1,0.79
,02:01:27,4,43200,23630.7,0.83,13.3,7,10.5,0.119,10,50.1,0.79
,02:01:28,4,43200,23631.7,0.83,13.3,7,10.5,0.119,10,50.1,0.79
,02:01:29,4,43200,23632.7,0.83,13.3,7,10.5,0.119,10,50.1,0.79
,02:01:30,4,43200,23633.7,0.83,13.3,7,10.5,0.124,10,50.1,0.79
,02:01:31,4,43200,23634.7,0.83,13.3,7,10.5,0.125,10,50.1,0.8
,02:01:32,4,43200,23635.7,0.84,13.3,7,10.5,0.121,10,50.2,0.8
,02:01:33,4,43200,23636.7,0.84,13.3,7,10.5,0.121,10,50.1,0.8
,02:01:34,4,43200,23637.7,0.84,13.3,7,10.5,0.121,10,50.1,0.8
,02:01:35,4,43200,23638.7,0.84,13.3,7,10.5,0.121,10,50.1,0.8
,02:01:36,4,43200,23639.7,0.83,13.3,7,10.5,0.125,10,50.1,0.8
,02:01:37,4,43200,23640.7,0.83,13.3,7,10.5,0.125,10,50.1,0.79
,02:01:38,4,43200,23641.7,0.83,13.3,6,10.5,0.13,10,50.1,0.8
,02:01:39,4,43200,23642.7,0.84,13.3,6,10.4,0.131,10,50.1,0.8
,02:01:40,4,43200,23643.7,0.84,13.3,7,10.4,0.127,10,50.1,0.81
,02:01:41,4,43200,23644.7,0.85,13.3,7,10.4,0.127,10,50.1,0.81
,02:01:42,4,43200,23645.7,0.85,13.3,6,10.4,0.132,10,50.1,0.81
,02:01:43,4,43200,23646.7,0.85,13.3,6,10.4,0.133,10,50.1,0.81
,02:01:44,4,43200,23647.7,0.85,13.3,6,10.4,0.133,10,50.1,0.82
,02:01:45,4,43200,23648.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:46,4,43200,23649.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:47,4,43200,23650.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:48,4,43200,23651.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:49,4,43200,23652.7,0.86,13.3,7,10.4,0.129,10,50.2,0.82
,02:01:50,4,43200,23653.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:51,4,43200,23654.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:52,4,43200,23655.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:53,4,43200,23656.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:54,4,43200,23657.7,0.85,13.3,7,10.4,0.128,10,50.1,0.82
,02:01:55,4,43200,23658.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:56,4,43200,23659.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:57,4,43200,23660.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:01:58,4,43200,23661.7,0.86,13.3,7,10.4,0.129,10,50.2,0.82
,02:01:59,4,43200,23662.7,0.86,13.3,7,10.4,0.13,10,50.2,0.83
,02:02:00,4,43200,23663.7,0.87,13.3,7,10.4,0.126,10,50.2,0.83
,02:02:01,4,43200,23664.7,0.87,13.3,7,10.4,0.126,10,50.1,0.83
,02:02:02,4,43200,23665.7,0.87,13.3,7,10.4,0.126,10,50.1,0.83
,02:02:03,4,43200,23666.7,0.87,13.3,7,10.4,0.125,10,50.1,0.83
,02:02:04,4,43200,23667.7,0.86,13.3,7,10.4,0.125,10,50.2,0.83
,02:02:05,4,43200,23668.7,0.86,13.3,7,10.4,0.12,10,50.2,0.82
,02:02:06,4,43200,23669.7,0.86,13.3,7,10.4,0.116,10,50.1,0.82
,02:02:07,4,43200,23670.7,0.87,13.3,7,10.4,0.117,10,50.1,0.83
,02:02:08,4,43200,23671.7,0.87,13.3,7,10.4,0.117,10,50.1,0.83
,02:02:09,4,43200,23672.7,0.86,13.3,7,10.4,0.125,10,50.1,0.83
,02:02:10,4,43200,23673.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:02:11,4,43200,23674.7,0.86,13.3,6,10.4,0.134,10,50.1,0.82
,02:02:12,4,43200,23675.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:02:13,4,43200,23676.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:02:14,4,43200,23677.7,0.86,13.3,7,10.4,0.124,10,50.1,0.82
,02:02:15,4,43200,23678.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:02:16,4,43200,23679.7,0.86,13.3,7,10.4,0.129,10,50.1,0.82
,02:02:17,4,43200,23680.7,0.86,13.3,7,10.4,0.13,10,50.1,0.83
,02:02:18,4,43200,23681.7,0.86,13.3,7,10.4,0.13,10,50.1,0.83
,02:02:19,4,43200,23682.7,0.87,13.3,7,10.4,0.13,10,50.1,0.83
,02:02:20,4,43200,23683.7,0.87,13.3,7,10.4,0.13,10,50.1,0.83
,02:02:21,4,43200,23684.7,0.87,13.3,7,10.4,0.13,10,50.1,0.83
,02:02:22,4,43200,23685.7,0.87,13.3,7,10.4,0.126,10,50.1,0.83
,02:02:23,4,43200,23686.7,0.87,13.3,7,10.4,0.126,10,50.1,0.83
,02:02:24,4,43200,23687.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:25,4,43200,23688.7,0.86,13.3,7,10.5,0.13,10,50.2,0.83
,02:02:26,4,43200,23689.7,0.87,13.3,7,10.5,0.125,10,50.1,0.83
,02:02:27,4,43200,23690.7,0.87,13.3,7,10.5,0.125,10,50.2,0.83
,02:02:28,4,43200,23691.7,0.87,13.3,7,10.5,0.125,10,50.1,0.83
,02:02:29,4,43200,23692.7,0.86,13.3,7,10.5,0.12,10,50.1,0.83
,02:02:30,4,43200,23693.7,0.87,13.3,7,10.5,0.117,10,50.1,0.83
,02:02:31,4,43200,23694.7,0.87,13.3,7,10.5,0.121,10,50.1,0.83
,02:02:32,4,43200,23695.7,0.87,13.3,7,10.5,0.125,10,50.1,0.83
,02:02:33,4,43200,23696.7,0.86,13.3,7,10.5,0.129,10,50.1,0.82
,02:02:34,4,43200,23697.7,0.85,13.3,7,10.5,0.128,10,50.1,0.82
,02:02:35,4,43200,23698.7,0.85,13.3,7,10.5,0.128,10,50.1,0.82
,02:02:36,4,43200,23699.7,0.86,13.3,7,10.5,0.129,10,50.1,0.82
,02:02:37,4,43200,23700.7,0.86,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:38,4,43200,23701.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:39,4,43200,23702.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:40,4,43200,23703.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:41,4,43200,23704.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:42,4,43200,23705.7,0.86,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:43,4,43200,23706.7,0.86,13.3,7,10.5,0.13,10,50.2,0.83
,02:02:44,4,43200,23707.7,0.87,13.3,7,10.5,0.13,10,50.1,0.83
,02:02:45,4,43200,23708.7,0.87,13.3,7,10.6,0.13,10,50.1,0.83
,02:02:46,4,43200,23709.7,0.87,13.3,7,10.6,0.13,10,50.2,0.83
,02:02:47,4,43200,23710.7,0.87,13.3,7,10.6,0.126,10,50.2,0.84
,02:02:48,4,43200,23711.7,0.88,13.3,7,10.6,0.127,10,50.2,0.84
,02:02:49,4,43200,23712.7,0.88,13.3,7,10.6,0.127,10,50.1,0.84
,02:02:50,4,43200,23713.7,0.87,13.3,7,10.6,0.126,10,50.1,0.83
,02:02:51,4,43200,23714.7,0.87,13.3,7,10.6,0.121,10,50.1,0.83
,02:02:52,4,43200,23715.7,0.87,13.3,7,10.6,0.121,10,50.2,0.83
,02:02:53,4,43200,23716.7,0.86,13.3,7,10.6,0.12,10,50.1,0.83
,02:02:54,4,43200,23717.7,0.86,13.3,7,10.6,0.12,10,50.1,0.82
,02:02:55,4,43200,23718.7,0.86,13.3,7,10.6,0.116,10,50.1,0.82
,02:02:56,4,43200,23719.7,0.86,13.3,7,10.6,0.116,10,50.1,0.82
,02:02:57,4,43200,23720.7,0.86,13.3,7,10.6,0.12,10,50.1,0.82
,02:02:58,4,43200,23721.7,0.86,13.3,7,10.6,0.119,10,50.1,0.82
,02:02:59,4,43200,23722.7,0.86,13.3,7,10.6,0.119,10,50.1,0.82
,02:03:00,4,43200,23723.7,0.86,13.3,7,10.6,0.124,10,50.1,0.82
,02:03:01,4,43200,23724.7,0.85,13.3,7,10.6,0.128,10,50.1,0.82
,02:03:02,4,43200,23725.7,0.85,13.3,6,10.6,0.133,10,50.1,0.81
,02:03:03,4,43200,23726.7,0.85,13.3,6,10.7,0.133,10,50.1,0.82
,02:03:04,4,43200,23727.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:05,4,43200,23728.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:06,4,43200,23729.7,0.86,13.3,7,10.7,0.13,10,50.1,0.83
,02:03:07,4,43200,23730.7,0.86,13.3,7,10.7,0.13,10,50.1,0.83
,02:03:08,4,43200,23731.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:09,4,43200,23732.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:10,4,43200,23733.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:11,4,43200,23734.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:12,4,43200,23735.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:13,4,43200,23736.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:14,4,43200,23737.7,0.86,13.3,7,10.7,0.129,10,50.1,0.82
,02:03:15,4,43200,23738.7,0.86,13.3,7,10.8,0.129,10,50.2,0.82
,02:03:16,4,43200,23739.7,0.86,13.3,7,10.8,0.129,10,50.1,0.82
,02:03:17,4,43200,23740.7,0.86,13.3,7,10.8,0.129,10,50.1,0.82
,02:03:18,4,43200,23741.7,0.86,13.3,7,10.8,0.129,10,50.1,0.82
,02:03:19,4,43200,23742.7,0.86,13.3,7,10.8,0.125,10,50.2,0.83
,02:03:20,4,43200,23743.7,0.86,13.3,7,10.8,0.125,10,50.1,0.83
,02:03:21,4,43200,23744.7,0.86,13.3,7,10.8,0.129,10,50.1,0.82
,02:03:22,4,43200,23745.7,0.86,13.3,7,10.8,0.129,10,50.2,0.82
,02:03:23,4,43200,23746.7,0.87,13.3,7,10.8,0.125,10,50.2,0.83
,02:03:24,4,43200,23747.7,0.87,13.3,7,10.9,0.126,10,50.2,0.83
,02:03:25,4,43200,23748.7,0.87,13.3,7,10.9,0.13,10,50.1,0.83
,02:03:26,4,43200,23749.7,0.87,13.3,7,10.9,0.13,10,50.1,0.83
,02:03:27,4,43200,23750.7,0.87,13.3,7,10.9,0.13,10,50.2,0.83
,02:03:28,4,43200,23751.7,0.88,13.3,7,10.9,0.127,10,50.2,0.84
,02:03:29,4,43200,23752.7,0.88,13.3,7,10.9,0.122,10,50.2,0.84
,02:03:30,4,43200,23753.7,0.87,13.3,7,10.9,0.126,10,50.1,0.84
,02:03:31,4,43200,23754.7,0.87,13.3,7,10.9,0.125,10,50.2,0.83
,02:03:32,4,43200,23755.7,0.86,13.3,7,10.9,0.125,10,50.1,0.83
,02:03:33,4,43200,23756.7,0.86,13.3,7,10.9,0.125,10,50.1,0.83
,02:03:34,4,43200,23757.7,0.87,13.3,7,11,0.121,10,50.1,0.83
,02:03:35,4,43200,23758.7,0.87,13.3,7,11,0.121,10,50.1,0.83
,02:03:36,4,43200,23759.7,0.87,13.3,7,11,0.117,10,50.1,0.83
,02:03:37,4,43200,23760.7,0.87,13.3,8,11,0.113,10,50.1,0.83
,02:03:38,4,43200,23761.7,0.86,13.3,7,11,0.116,10,50.1,0.82
,02:03:39,4,43200,23762.7,0.86,13.3,7,11,0.119,10,50.1,0.82
,02:03:40,4,43200,23763.7,0.85,13.3,7,11,0.123,10,50.1,0.81
,02:03:41,4,43200,23764.7,0.85,13.3,7,11.1,0.128,10,50.1,0.81
,02:03:42,4,43200,23765.7,0.85,13.3,6,11.1,0.133,10,50.1,0.82
,02:03:43,4,43200,23766.7,0.86,13.3,6,11.1,0.134,10,50.1,0.82
,02:03:44,4,43200,23767.7,0.86,13.3,7,11.1,0.13,10,50.1,0.83
,02:03:45,4,43200,23768.7,0.86,13.3,6,11.1,0.135,10,50.1,0.83
,02:03:46,4,43200,23769.7,0.86,13.3,7,11.1,0.13,10,50.1,0.82
,02:03:47,4,43200,23770.7,0.86,13.3,7,11.1,0.129,10,50.1,0.82
,02:03:48,4,43200,23771.7,0.86,13.3,7,11.1,0.129,10,50.1,0.82
,02:03:49,4,43200,23772.7,0.86,13.3,7,11.1,0.129,10,50.1,0.82
,02:03:50,4,43200,23773.7,0.86,13.3,7,11.1,0.129,10,50.1,0.82
,02:03:51,4,43200,23774.7,0.86,13.3,7,11.2,0.129,10,50.1,0.82
,02:03:52,4,43200,23775.7,0.86,13.3,7,11.2,0.13,10,50.1,0.83
,02:03:53,4,43200,23776.7,0.86,13.3,7,11.2,0.13,10,50.1,0.83
,02:03:54,4,43200,23777.7,0.86,13.3,7,11.2,0.13,10,50.1,0.83
,02:03:55,4,43200,23778.7,0.86,13.3,7,11.2,0.13,10,50.1,0.83
,02:03:56,4,43200,23779.7,0.86,13.3,7,11.2,0.13,10,50.1,0.83
,02:03:57,4,43200,23780.7,0.86,13.3,7,11.2,0.125,10,50.1,0.83
,02:03:58,4,43200,23781.7,0.86,13.3,7,11.3,0.13,10,50.1,0.83
,02:03:59,4,43200,23782.7,0.87,13.3,7,11.3,0.13,10,50.1,0.83
,02:04:00,4,43200,23783.7,0.87,13.3,7,11.3,0.131,10,50.1,0.83
,02:04:01,4,43200,23784.7,0.88,13.3,7,11.3,0.127,10,50.2,0.84
,02:04:02,4,43200,23785.7,0.88,13.3,7,11.3,0.127,10,50.1,0.84
,02:04:03,4,43200,23786.7,0.87,13.3,7,11.3,0.131,10,50.1,0.84
,02:04:04,4,43200,23787.7,0.87,13.3,7,11.4,0.131,10,50.2,0.84
,02:04:05,4,43200,23788.7,0.88,13.3,7,11.4,0.127,10,50.2,0.84
,02:04:06,4,43200,23789.7,0.88,13.3,7,11.4,0.127,10,50.2,0.84
,02:04:07,4,43200,23790.7,0.87,13.3,7,11.4,0.126,10,50.1,0.83
,02:04:08,4,43200,23791.7,0.87,13.3,7,11.4,0.125,10,50.1,0.83
,02:04:09,4,43200,23792.7,0.86,13.3,7,11.4,0.125,10,50.1,0.83
,02:04:10,4,43200,23793.7,0.86,13.3,7,11.4,0.12,10,50.1,0.83
,02:04:11,4,43200,23794.7,0.86,13.3,7,11.4,0.12,10,50.1,0.83
,02:04:12,4,43200,23795.7,0.87,13.3,7,11.5,0.117,10,50.1,0.83
,02:04:13,4,43200,23796.7,0.87,13.3,7,11.5,0.117,10,50.1,0.83
,02:04:14,4,43200,23797.7,0.87,13.3,7,11.5,0.117,10,50.1,0.83
,02:04:15,4,43200,23798.7,0.86,13.3,7,11.5,0.12,10,50.1,0.83
,02:04:16,4,43200,23799.7,0.86,13.3,7,11.5,0.124,10,50.1,0.82
,02:04:17,4,43200,23800.7,0.85,13.3,7,11.5,0.128,10,50.1,0.82
,02:04:18,4,43200,23801.7,0.85,13.3,7,11.6,0.128,10,50.1,0.82
,02:04:19,4,43200,23802.7,0.86,13.3,6,11.6,0.134,10,50.1,0.82
,02:04:20,4,43200,23803.7,0.86,13.3,6,11.6,0.134,10,50.1,0.82
,02:04:21,4,43200,23804.7,0.86,13.3,6,11.6,0.134,10,50.1,0.83
,02:04:22,4,43200,23805.7,0.87,13.3,7,11.6,0.131,10,50.1,0.83
,02:04:23,4,43200,23806.7,0.88,13.3,7,11.6,0.132,10,50.1,0.84
,02:04:24,4,43200,23807.7,0.88,13.3,7,11.7,0.127,10,50.1,0.84
,02:04:25,4,43200,23808.7,0.87,13.3,7,11.7,0.126,10,50.1,0.83
,02:04:26,4,43200,23809.7,0.87,13.3,7,11.7,0.13,10,50.1,0.83
,02:04:27,4,43200,23810.7,0.86,13.3,7,11.7,0.13,10,50.1,0.83
,02:04:28,4,43200,23811.7,0.86,13.3,7,11.7,0.13,10,50.2,0.83
,02:04:29,4,43200,23812.7,0.86,13.3,7,11.7,0.13,10,50.1,0.83
,02:04:30,4,43200,23813.7,0.87,13.3,7,11.7,0.13,10,50.1,0.83
,02:04:31,4,43200,23814.7,0.87,13.3,7,11.8,0.126,10,50.1,0.83
,02:04:32,4,43200,23815.7,0.87,13.3,7,11.8,0.121,10,50.1,0.83
,02:04:33,4,43200,23816.7,0.87,13.3,7,11.8,0.117,10,50.1,0.83
,02:04:34,4,43200,23817.7,0.87,13.3,7,11.8,0.117,10,50.1,0.83
,02:04:35,4,43200,23818.7,0.87,13.3,7,11.8,0.121,10,50.1,0.83
,02:04:36,4,43200,23819.7,0.86,13.3,7,11.9,0.13,10,50.1,0.83
,02:04:37,4,43200,23820.7,0.86,13.3,7,11.9,0.129,10,50.1,0.82
,02:04:38,4,43200,23821.7,0.86,13.3,7,11.9,0.129,10,50.1,0.83
,02:04:39,4,43200,23822.7,0.87,13.3,7,11.9,0.13,10,50.1,0.83
,02:04:40,4,43200,23823.7,0.87,13.3,7,11.9,0.13,10,50.1,0.83
,02:04:41,4,43200,23824.7,0.87,13.3,7,11.9,0.13,10,50.1,0.83
,02:04:42,4,43200,23825.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:43,4,43200,23826.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:44,4,43200,23827.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:45,4,43200,23828.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:46,4,43200,23829.7,0.86,13.3,7,12,0.13,10,50.1,0.83
,02:04:47,4,43200,23830.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:48,4,43200,23831.7,0.87,13.3,7,12,0.13,10,50.1,0.83
,02:04:49,4,43200,23832.7,0.87,13.3,7,12.1,0.131,10,50.1,0.83
,02:04:50,4,43200,23833.7,0.87,13.3,7,12.1,0.131,10,50.1,0.84
,02:04:51,4,43200,23834.7,0.88,13.3,7,12.1,0.127,10,50.2,0.84
,02:04:52,4,43200,23835.7,0.88,13.3,7,12.1,0.123,10,50.1,0.84
,02:04:53,4,43200,23836.7,0.88,13.3,7,12.1,0.118,10,50.1,0.84
,02:04:54,4,43200,23837.7,0.87,13.3,8,12.1,0.113,10,50.1,0.83
