Data file,,COLSIBRO_HEF_T13_C4.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,23/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:11:35 on 23/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colsibro_hef_t13_c4-h001.tsv,,,,,,,,,,
,12:22:58,5,3590,683.1,1.85,13.3,7,21,0.268,10,49.8,1.79
,12:22:59,5,3590,684.1,1.88,13.3,7,21,0.271,10,49.9,1.84
,12:23:00,5,3590,685.1,2.42,13.3,7,21,0.337,10,49.8,2.4
,12:23:01,5,3590,686.1,3.12,13.3,7,21,0.42,10,49.8,3.06
,12:23:02,5,3590,687.1,3.45,13.3,7,21,0.465,10,49.9,3.33
,12:23:03,5,3590,688.1,3.11,13.3,7,21,0.418,10,49.9,2.95
,12:23:04,5,3590,689.1,2.53,13.3,7,21,0.353,10,49.8,2.41
,12:23:05,5,3590,690.1,2.27,13.3,7,21,0.328,10,49.8,2.18
,12:23:06,5,3590,691.1,2.17,13.3,7,21,0.313,10,49.8,2.09
,12:23:07,5,3590,692.1,2.11,13.3,7,21,0.305,10,49.9,2.03
,12:23:08,5,3590,693.1,2.06,13.3,7,21,0.297,10,49.9,1.98
,12:23:09,5,3590,694.1,1.99,13.3,7,21,0.288,10,49.8,1.92
,12:23:10,5,3590,695.1,1.94,13.3,7,21,0.28,10,49.9,1.87
,12:23:11,5,3590,696.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,12:23:12,5,3590,697.1,1.85,13.3,7,21,0.249,10,49.8,1.78
,12:23:13,5,3590,698.1,1.82,13.3,7,21,0.245,10,49.9,1.76
,12:23:14,5,3590,699.1,1.8,13.3,7,21,0.251,10,49.9,1.74
,12:23:15,5,3590,700.1,1.79,13.3,7,21,0.258,10,49.9,1.73
,12:23:16,5,3590,701.1,1.78,13.3,7,21,0.257,10,49.8,1.72
,12:23:17,5,3590,702.1,1.76,13.3,7,21,0.255,10,49.9,1.7
,12:23:18,5,3590,703.1,1.82,13.3,7,21,0.263,10,49.9,1.77
,12:23:19,5,3590,704.1,1.86,13.3,7,21,0.269,10,49.9,1.8
,12:23:20,5,3590,705.1,1.88,13.3,7,21,0.271,10,49.9,1.81
,12:23:21,5,3590,706.1,1.82,13.3,7,21,0.263,10,49.9,1.75
,12:23:22,5,3590,707.1,1.78,13.3,7,21,0.247,10,49.8,1.71
,12:23:23,5,3590,708.1,1.75,13.3,7,21,0.244,10,49.8,1.68
,12:23:24,5,3590,709.1,1.72,13.3,7,21,0.231,10,49.8,1.66
,12:23:25,5,3590,710.1,1.7,13.3,7,21,0.237,10,49.8,1.64
,12:23:26,5,3590,711.1,1.69,13.3,7,21,0.235,10,49.8,1.62
,12:23:27,5,3590,712.1,1.68,13.3,7,21,0.242,10,49.8,1.62
,12:23:28,5,3590,713.1,1.68,13.3,7,21,0.242,10,49.8,1.62
,12:23:29,5,3590,714.1,1.68,13.3,7,21,0.243,10,49.8,1.62
,12:23:30,5,3590,715.1,1.69,13.3,7,21,0.244,10,49.8,1.63
,12:23:31,5,3590,716.1,1.7,13.3,7,21,0.236,10,49.8,1.64
,12:23:32,5,3590,717.1,1.71,13.3,7,21,0.238,10,49.8,1.65
,12:23:33,5,3590,718.1,1.71,13.3,7,21,0.239,10,49.8,1.66
,12:23:34,5,3590,719.1,1.73,13.3,7,21,0.241,10,49.9,1.67
,12:23:35,5,3590,720.1,1.73,13.3,7,21,0.24,10,49.9,1.67
,12:23:36,5,3590,721.1,1.72,13.3,7,21,0.231,10,49.9,1.66
,12:23:37,5,3590,722.1,1.71,13.3,7,21,0.23,10,49.9,1.65
,12:23:38,5,3590,723.1,1.73,13.3,7,21,0.241,10,49.9,1.67
,12:23:39,5,3590,724.1,1.77,13.3,7,21,0.256,10,49.9,1.71
,12:23:40,5,3590,725.1,1.83,13.3,7,21,0.264,10,49.8,1.79
,12:23:41,5,3590,726.1,2.28,13.3,7,21,0.33,10,49.9,2.26
,12:23:42,5,3590,727.1,2.8,13.3,7,21,0.405,10,49.8,2.74
,12:23:43,5,3590,728.1,3.07,13.3,7,21,0.444,10,49.8,2.96
,12:23:44,5,3590,729.1,2.83,13.3,7,21,0.408,10,49.8,2.69
,12:23:45,5,3590,730.1,2.45,13.3,7,21,0.354,10,49.8,2.34
,12:23:46,5,3590,731.1,2.27,13.3,7,21,0.327,10,49.8,2.18
,12:23:47,5,3590,732.1,2.17,13.3,7,21,0.302,10,49.9,2.09
,12:23:48,5,3590,733.1,2.12,13.3,7,21,0.306,10,49.8,2.04
,12:23:49,5,3590,734.1,2.1,13.3,7,21,0.304,10,49.8,2.03
,12:23:50,5,3590,735.1,2.1,13.3,7,21,0.292,10,49.8,2.02
,12:23:51,5,3590,736.1,2.08,13.3,7,21,0.279,10,49.9,2
,12:23:52,5,3590,737.1,2.03,13.3,7,21,0.283,10,49.8,1.96
,12:23:53,5,3590,738.1,1.98,13.3,7,21,0.276,10,49.8,1.9
,12:23:54,5,3590,739.1,1.93,13.3,7,21,0.269,10,49.9,1.86
,12:23:55,5,3590,740.1,1.88,13.3,7,21,0.272,10,49.9,1.82
,12:23:56,5,3590,741.1,1.85,13.3,7,21,0.267,10,49.9,1.78
,12:23:57,5,3590,742.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,12:23:58,5,3590,743.1,1.81,13.3,7,21,0.262,10,49.8,1.75
,12:23:59,5,3590,744.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,12:24:00,5,3590,745.1,1.78,13.3,7,21,0.258,10,49.8,1.72
,12:24:01,5,3590,746.1,1.77,13.3,7,21,0.255,10,49.8,1.71
,12:24:02,5,3590,747.1,1.77,13.3,7,21,0.255,10,49.8,1.7
,12:24:03,5,3590,748.1,1.78,13.3,7,21,0.257,10,49.8,1.72
,12:24:04,5,3590,749.1,1.81,13.3,7,21,0.252,10,49.8,1.75
,12:24:05,5,3590,750.1,1.84,13.3,7,21,0.256,10,49.8,1.78
,12:24:06,5,3590,751.1,1.86,13.3,7,21,0.26,10,49.8,1.8
,12:24:07,5,3590,752.1,2.08,13.3,7,21,0.3,10,49.8,2.03
,12:24:08,5,3590,753.1,2.26,13.3,7,21,0.326,10,49.9,2.19
,12:24:09,5,3590,754.1,2.35,13.3,7,21,0.34,10,49.8,2.28
,12:24:10,5,3590,755.1,2.2,13.3,7,21,0.307,10,49.8,2.1
,12:24:11,5,3590,756.1,2.04,13.3,7,21,0.284,10,49.9,1.95
,12:24:12,5,3590,757.1,1.94,13.3,7,21,0.271,10,49.8,1.87
,12:24:13,5,3590,758.1,1.89,13.3,7,21,0.263,10,49.8,1.82
,12:24:14,5,3590,759.1,1.85,13.3,7,21,0.249,10,49.8,1.78
,12:24:15,5,3590,760.1,1.83,13.3,7,21,0.246,10,49.8,1.76
,12:24:16,5,3590,761.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,12:24:17,5,3590,762.1,1.84,13.3,7,21,0.256,10,49.9,1.77
,12:24:18,5,3590,763.1,1.85,13.3,7,21,0.268,10,49.8,1.79
,12:24:19,5,3590,764.1,1.87,13.3,7,21,0.27,10,49.8,1.8
,12:24:20,5,3590,765.1,1.89,13.3,7,21,0.272,10,49.8,1.82
,12:24:21,5,3590,766.1,1.9,13.3,7,21,0.275,10,49.8,1.84
,12:24:22,5,3590,767.1,1.92,13.3,7,21,0.277,10,49.8,1.85
,12:24:23,5,3590,768.1,1.92,13.3,7,21,0.267,10,49.8,1.85
,12:24:24,5,3590,769.1,1.95,13.3,7,21,0.281,10,49.8,1.88
,12:24:25,5,3590,770.1,1.95,13.3,7,21,0.282,10,49.9,1.89
,12:24:26,5,3590,771.1,1.96,13.3,7,21,0.283,10,49.9,1.89
,12:24:27,5,3590,772.1,1.93,13.3,7,21,0.269,10,49.8,1.86
,12:24:28,5,3590,773.1,1.91,13.3,7,21,0.266,10,49.9,1.84
,12:24:29,5,3590,774.1,1.91,13.3,7,21,0.257,10,49.9,1.85
,12:24:30,5,3590,775.1,1.92,13.3,7,21,0.258,10,49.9,1.86
,12:24:31,5,3590,776.1,1.95,13.3,7,21,0.271,10,49.9,1.88
,12:24:32,5,3590,777.1,1.96,13.3,7,21,0.283,10,49.8,1.9
,12:24:33,5,3590,778.1,2.04,13.3,7,21,0.295,10,49.8,1.97
,12:24:34,5,3590,779.1,2.06,13.3,7,21,0.297,10,49.8,1.98
,12:24:35,5,3590,780.1,2.04,13.3,7,21,0.294,10,49.8,1.96
,12:24:36,5,3590,781.1,1.92,13.3,7,21,0.277,10,49.8,1.85
,12:24:37,5,3590,782.1,1.86,13.3,7,21,0.269,10,49.8,1.79
,12:24:38,5,3590,783.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,12:24:39,5,3590,784.1,1.83,13.3,7,21,0.264,10,49.8,1.77
,12:24:40,5,3590,785.1,1.84,13.3,7,21,0.256,10,49.8,1.78
,12:24:41,5,3590,786.1,1.85,13.3,7,21,0.258,10,49.8,1.79
,12:24:42,5,3590,787.1,1.85,13.3,7,21,0.257,10,49.8,1.78
,12:24:43,5,3590,788.1,1.85,13.3,7,21,0.258,10,49.8,1.79
,12:24:44,5,3590,789.1,1.86,13.3,7,21,0.25,10,49.9,1.8
,12:24:45,5,3590,790.1,1.86,13.3,7,21,0.251,10,49.9,1.8
,12:24:46,5,3590,791.1,1.86,13.3,7,21,0.251,10,49.9,1.8
,12:24:47,5,3590,792.1,1.88,13.3,7,21,0.262,10,49.8,1.83
,12:24:48,5,3590,793.1,2.13,13.3,7,21,0.297,10,49.8,2.08
,12:24:49,5,3590,794.1,2.27,13.3,7,21,0.316,10,49.8,2.2
,12:24:50,5,3590,795.1,2.3,13.3,7,21,0.333,10,49.8,2.21
,12:24:51,5,3590,796.1,2.08,13.3,7,21,0.301,10,49.8,1.99
,12:24:52,5,3590,797.1,1.96,13.3,7,21,0.283,10,49.8,1.89
,12:24:53,5,3590,798.1,1.98,13.3,7,21,0.286,10,49.8,1.91
,12:24:54,5,3590,799.1,1.98,13.3,7,21,0.285,10,49.9,1.91
,12:24:55,5,3590,800.1,1.96,13.3,7,21,0.283,10,49.9,1.89
,12:24:56,5,3590,801.1,1.85,13.3,7,21,0.267,10,49.8,1.77
,12:24:57,5,3590,802.1,1.77,13.3,7,21,0.256,10,49.8,1.71
,12:24:58,5,3590,803.1,1.79,13.3,7,21,0.258,10,49.8,1.75
,12:24:59,5,3590,804.1,1.99,13.3,7,21,0.287,10,49.9,1.93
,12:25:00,5,3590,805.1,2.11,13.3,7,21,0.294,10,49.8,2.04
,12:25:01,5,3590,806.1,2.12,13.3,8,21,0.275,10,49.8,2.03
,12:25:02,5,3590,807.1,1.93,13.3,8,21,0.251,10,49.8,1.85
,12:25:03,5,3590,808.1,1.82,13.3,7,21,0.253,10,49.8,1.74
,12:25:04,5,3590,809.1,1.75,13.3,7,21,0.252,10,49.8,1.68
,12:25:05,5,3590,810.1,1.7,13.3,7,21,0.245,10,49.8,1.64
,12:25:06,5,3590,811.1,1.67,13.3,7,21,0.241,10,49.8,1.61
,12:25:07,5,3590,812.1,1.83,13.3,7,21,0.255,10,49.8,1.78
,12:25:08,5,3590,813.1,1.96,13.3,7,21,0.283,10,49.8,1.9
,12:25:09,5,3590,814.1,2.04,13.3,7,21,0.295,10,49.8,1.97
,12:25:10,5,3590,815.1,1.92,13.3,7,21,0.277,10,49.8,1.84
,12:25:11,5,3590,816.1,1.84,13.3,7,21,0.266,10,49.8,1.77
,12:25:12,5,3590,817.1,1.78,13.3,7,21,0.248,10,49.8,1.71
,12:25:13,5,3590,818.1,1.73,13.3,7,21,0.232,10,49.8,1.66
,12:25:14,5,3590,819.1,1.69,13.3,7,21,0.235,10,49.8,1.62
,12:25:15,5,3590,820.1,1.67,13.3,7,21,0.241,10,49.8,1.61
