Data file,,RA0.3_HEF65_12C_003_45MINS.TSV,,,,,,,,,,
,13:12:02,4,2700,1483.8,1.19,13.3,9,10.9,0.133,10,0.2,1.12
,13:12:03,4,2700,1484.8,1.19,13.3,9,10.9,0.129,10,0.2,1.12
,13:12:04,4,2700,1485.8,1.19,13.3,9,10.8,0.125,10,0.2,1.11
,13:12:05,4,2700,1486.8,1.19,13.3,9,10.8,0.125,10,0.2,1.12
,13:12:06,4,2700,1487.8,1.2,13.3,9,10.8,0.126,10,0.2,1.12
,13:12:07,4,2700,1488.8,1.2,13.3,9,10.8,0.13,10,0.2,1.12
,13:12:08,4,2700,1489.8,1.2,13.3,9,10.8,0.13,10,0.2,1.12
,13:12:09,4,2700,1490.8,1.19,13.3,9,10.8,0.133,10,0.2,1.12
,13:12:10,4,2700,1491.8,1.19,13.3,9,10.8,0.133,10,0.2,1.12
,13:12:11,4,2700,1492.8,1.19,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:12,4,2700,1493.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:13,4,2700,1494.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:14,4,2700,1495.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:15,4,2700,1496.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:16,4,2700,1497.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:12:17,4,2700,1498.8,1.18,13.3,9,10.7,0.132,10,0.2,1.11
,13:12:18,4,2700,1499.8,1.18,13.3,9,10.7,0.132,10,0.2,1.11
,13:12:19,4,2700,1500.8,1.18,13.3,9,10.7,0.132,10,0.2,1.11
,13:12:20,4,2700,1501.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:12:21,4,2700,1502.8,1.19,13.3,9,10.7,0.129,10,0.2,1.11
,13:12:22,4,2700,1503.8,1.19,13.3,9,10.7,0.129,10,0.2,1.12
,13:12:23,4,2700,1504.8,1.2,13.3,9,10.7,0.13,10,0.2,1.12
,13:12:24,4,2700,1505.8,1.2,13.3,9,10.7,0.126,10,0.2,1.12
,13:12:25,4,2700,1506.8,1.2,13.3,10,10.7,0.123,10,0.2,1.13
,13:12:26,4,2700,1507.8,1.2,13.3,10,10.7,0.123,10,0.2,1.12
,13:12:27,4,2700,1508.8,1.18,13.3,9,10.7,0.125,10,0.2,1.11
,13:12:28,4,2700,1509.8,1.17,13.3,9,10.7,0.127,10,0.2,1.09
,13:12:29,4,2700,1510.8,1.16,13.3,9,10.7,0.129,10,0.2,1.08
,13:12:30,4,2700,1511.8,1.15,13.3,9,10.7,0.132,10,0.2,1.08
,13:12:31,4,2700,1512.8,1.15,13.3,9,10.7,0.128,10,0.2,1.08
,13:12:32,4,2700,1513.8,1.16,13.3,9,10.7,0.133,10,0.2,1.08
,13:12:33,4,2700,1514.8,1.16,13.3,9,10.7,0.133,10,0.2,1.09
,13:12:34,4,2700,1515.8,1.17,13.3,9,10.7,0.134,10,0.2,1.09
,13:12:35,4,2700,1516.8,1.17,13.3,9,10.7,0.134,10,0.2,1.09
,13:12:36,4,2700,1517.8,1.17,13.3,9,10.7,0.13,10,0.2,1.09
,13:12:37,4,2700,1518.8,1.17,13.3,9,10.7,0.13,10,0.2,1.09
,13:12:38,4,2700,1519.8,1.17,13.3,9,10.7,0.134,10,0.2,1.09
,13:12:39,4,2700,1520.8,1.17,13.3,9,10.7,0.135,10,0.2,1.1
,13:12:40,4,2700,1521.8,1.18,13.3,9,10.7,0.131,10,0.2,1.1
,13:12:41,4,2700,1522.8,1.18,13.3,9,10.7,0.131,10,0.2,1.11
,13:12:42,4,2700,1523.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:12:43,4,2700,1524.8,1.19,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:44,4,2700,1525.8,1.2,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:45,4,2700,1526.8,1.19,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:46,4,2700,1527.8,1.19,13.3,9,10.7,0.137,10,0.2,1.12
,13:12:47,4,2700,1528.8,1.19,13.3,9,10.7,0.137,10,0.2,1.12
,13:12:48,4,2700,1529.8,1.2,13.3,9,10.7,0.138,10,0.2,1.13
,13:12:49,4,2700,1530.8,1.21,13.3,9,10.7,0.134,10,0.2,1.13
,13:12:50,4,2700,1531.8,1.21,13.3,9,10.7,0.135,10,0.2,1.13
,13:12:51,4,2700,1532.8,1.21,13.3,9,10.7,0.131,10,0.2,1.13
,13:12:52,4,2700,1533.8,1.21,13.3,9,10.7,0.127,10,0.2,1.13
,13:12:53,4,2700,1534.8,1.2,13.3,9,10.7,0.127,10,0.2,1.13
,13:12:54,4,2700,1535.8,1.2,13.3,9,10.7,0.126,10,0.2,1.12
,13:12:55,4,2700,1536.8,1.2,13.3,9,10.7,0.13,10,0.2,1.12
,13:12:56,4,2700,1537.8,1.19,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:57,4,2700,1538.8,1.19,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:58,4,2700,1539.8,1.19,13.3,9,10.7,0.133,10,0.2,1.12
,13:12:59,4,2700,1540.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:13:00,4,2700,1541.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:13:01,4,2700,1542.8,1.18,13.3,9,10.7,0.132,10,0.2,1.11
,13:13:02,4,2700,1543.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:13:03,4,2700,1544.8,1.19,13.3,9,10.7,0.132,10,0.2,1.11
,13:13:04,4,2700,1545.8,1.19,13.3,9,10.7,0.129,10,0.2,1.11
,13:13:05,4,2700,1546.8,1.18,13.3,9,10.8,0.125,10,0.2,1.11
,13:13:06,4,2700,1547.8,1.18,13.3,9,10.8,0.128,10,0.2,1.1
,13:13:07,4,2700,1548.8,1.17,13.3,9,10.8,0.131,10,0.2,1.1
,13:13:08,4,2700,1549.8,1.17,13.3,9,10.8,0.131,10,0.2,1.1
,13:13:09,4,2700,1550.8,1.18,13.3,9,10.8,0.131,10,0.2,1.1
,13:13:10,4,2700,1551.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:13:11,4,2700,1552.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:13:12,4,2700,1553.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:13:13,4,2700,1554.8,1.18,13.3,9,10.8,0.132,10,0.2,1.11
,13:13:14,4,2700,1555.8,1.19,13.3,9,10.8,0.128,10,0.2,1.11
,13:13:15,4,2700,1556.8,1.19,13.3,9,10.8,0.125,10,0.2,1.11
,13:13:16,4,2700,1557.8,1.18,13.3,9,10.8,0.125,10,0.2,1.11
,13:13:17,4,2700,1558.8,1.18,13.3,9,10.8,0.128,10,0.2,1.11
,13:13:18,4,2700,1559.8,1.18,13.3,9,10.8,0.131,10,0.2,1.1
,13:13:19,4,2700,1560.8,1.17,13.3,9,10.8,0.134,10,0.2,1.1
,13:13:20,4,2700,1561.8,1.17,13.3,9,10.8,0.134,10,0.2,1.09
,13:13:21,4,2700,1562.8,1.17,13.3,9,10.8,0.134,10,0.2,1.09
,13:13:22,4,2700,1563.8,1.17,13.3,9,10.9,0.134,10,0.2,1.09
,13:13:23,4,2700,1564.8,1.17,13.3,9,10.9,0.134,10,0.2,1.09
,13:13:24,4,2700,1565.8,1.17,13.3,9,10.9,0.134,10,0.2,1.1
,13:13:25,4,2700,1566.8,1.17,13.3,9,10.9,0.131,10,0.2,1.1
,13:13:26,4,2700,1567.8,1.18,13.3,9,10.9,0.131,10,0.2,1.1
,13:13:27,4,2700,1568.8,1.18,13.3,9,10.9,0.132,10,0.2,1.11
,13:13:28,4,2700,1569.8,1.18,13.3,9,10.9,0.132,10,0.2,1.11
,13:13:29,4,2700,1570.8,1.18,13.3,9,10.9,0.128,10,0.2,1.11
,13:13:30,4,2700,1571.8,1.19,13.3,9,10.9,0.129,10,0.2,1.11
,13:13:31,4,2700,1572.8,1.19,13.3,9,10.9,0.129,10,0.2,1.12
,13:13:32,4,2700,1573.8,1.19,13.3,9,10.9,0.133,10,0.2,1.12
,13:13:33,4,2700,1574.8,1.19,13.3,9,11,0.136,10,0.2,1.11
,13:13:34,4,2700,1575.8,1.18,13.3,9,11,0.132,10,0.2,1.11
,13:13:35,4,2700,1576.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:13:36,4,2700,1577.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:13:37,4,2700,1578.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:13:38,4,2700,1579.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:13:39,4,2700,1580.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:13:40,4,2700,1581.8,1.18,13.3,9,11,0.128,10,0.2,1.11
,13:13:41,4,2700,1582.8,1.18,13.3,9,11,0.128,10,0.2,1.1
,13:13:42,4,2700,1583.8,1.18,13.3,9,11,0.124,10,0.2,1.1
,13:13:43,4,2700,1584.8,1.18,13.3,9,11,0.124,10,0.2,1.1
,13:13:44,4,2700,1585.8,1.18,13.3,9,11,0.128,10,0.2,1.1
,13:13:45,4,2700,1586.8,1.18,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:46,4,2700,1587.8,1.18,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:47,4,2700,1588.8,1.19,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:48,4,2700,1589.8,1.19,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:49,4,2700,1590.8,1.19,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:50,4,2700,1591.8,1.19,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:51,4,2700,1592.8,1.19,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:52,4,2700,1593.8,1.18,13.3,9,11.1,0.132,10,0.2,1.11
,13:13:53,4,2700,1594.8,1.18,13.3,9,11.2,0.132,10,0.2,1.11
,13:13:54,4,2700,1595.8,1.18,13.3,9,11.2,0.128,10,0.2,1.11
,13:13:55,4,2700,1596.8,1.18,13.3,9,11.2,0.125,10,0.2,1.11
,13:13:56,4,2700,1597.8,1.19,13.3,9,11.2,0.128,10,0.2,1.11
,13:13:57,4,2700,1598.8,1.19,13.3,9,11.2,0.133,10,0.2,1.12
,13:13:58,4,2700,1599.8,1.19,13.3,9,11.2,0.133,10,0.2,1.12
,13:13:59,4,2700,1600.8,1.19,13.3,9,11.2,0.136,10,0.2,1.11
,13:14:00,4,2700,1601.8,1.19,13.3,9,11.2,0.136,10,0.2,1.11
,13:14:01,4,2700,1602.8,1.18,13.3,9,11.2,0.132,10,0.2,1.11
,13:14:02,4,2700,1603.8,1.18,13.3,9,11.3,0.136,10,0.2,1.11
,13:14:03,4,2700,1604.8,1.18,13.3,9,11.3,0.136,10,0.2,1.11
,13:14:04,4,2700,1605.8,1.19,13.3,9,11.3,0.132,10,0.2,1.11
,13:14:05,4,2700,1606.8,1.19,13.3,9,11.3,0.129,10,0.2,1.12
,13:14:06,4,2700,1607.8,1.19,13.3,9,11.3,0.129,10,0.2,1.12
,13:14:07,4,2700,1608.8,1.19,13.3,9,11.3,0.133,10,0.2,1.12
,13:14:08,4,2700,1609.8,1.19,13.3,9,11.3,0.133,10,0.2,1.12
,13:14:09,4,2700,1610.8,1.19,13.3,9,11.3,0.133,10,0.2,1.12
,13:14:10,4,2700,1611.8,1.19,13.3,9,11.4,0.133,10,0.2,1.12
,13:14:11,4,2700,1612.8,1.19,13.3,9,11.4,0.132,10,0.2,1.11
,13:14:12,4,2700,1613.8,1.19,13.3,9,11.4,0.136,10,0.2,1.11
,13:14:13,4,2700,1614.8,1.19,13.3,9,11.4,0.133,10,0.2,1.12
,13:14:14,4,2700,1615.8,1.19,13.3,9,11.4,0.129,10,0.2,1.12
,13:14:15,4,2700,1616.8,1.2,13.3,9,11.4,0.13,10,0.2,1.12
,13:14:16,4,2700,1617.8,1.2,13.3,9,11.4,0.13,10,0.2,1.12
,13:14:17,4,2700,1618.8,1.2,13.3,9,11.4,0.126,10,0.2,1.12
,13:14:18,4,2700,1619.8,1.2,13.3,9,11.4,0.13,10,0.2,1.12
,13:14:19,4,2700,1620.8,1.19,13.3,9,11.5,0.129,10,0.2,1.12
,13:14:20,4,2700,1621.8,1.19,13.3,9,11.5,0.133,10,0.2,1.12
,13:14:21,4,2700,1622.8,1.19,13.3,9,11.5,0.133,10,0.2,1.12
,13:14:22,4,2700,1623.8,1.19,13.3,9,11.5,0.133,10,0.2,1.12
,13:14:23,4,2700,1624.8,1.2,13.3,9,11.5,0.133,10,0.2,1.12
,13:14:24,4,2700,1625.8,1.2,13.3,9,11.5,0.133,10,0.2,1.12
,13:14:25,4,2700,1626.8,1.2,13.3,9,11.6,0.133,10,0.2,1.12
,13:14:26,4,2700,1627.8,1.2,13.3,9,11.6,0.133,10,0.2,1.12
,13:14:27,4,2700,1628.8,1.2,13.3,9,11.6,0.134,10,0.2,1.12
,13:14:28,4,2700,1629.8,1.2,13.3,9,11.6,0.13,10,0.2,1.13
,13:14:29,4,2700,1630.8,1.21,13.3,9,11.6,0.131,10,0.2,1.13
,13:14:30,4,2700,1631.8,1.21,13.3,9,11.6,0.128,10,0.2,1.13
,13:14:31,4,2700,1632.8,1.21,13.3,9,11.7,0.131,10,0.2,1.13
,13:14:32,4,2700,1633.8,1.2,13.3,9,11.7,0.134,10,0.2,1.12
,13:14:33,4,2700,1634.8,1.18,13.3,9,11.7,0.136,10,0.2,1.11
,13:14:34,4,2700,1635.8,1.17,13.3,9,11.7,0.134,10,0.2,1.1
,13:14:35,4,2700,1636.8,1.17,13.3,9,11.7,0.135,10,0.2,1.1
,13:14:36,4,2700,1637.8,1.19,13.3,9,11.7,0.136,10,0.2,1.11
,13:14:37,4,2700,1638.8,1.2,13.3,9,11.7,0.138,10,0.2,1.13
,13:14:38,4,2700,1639.8,1.21,13.3,9,11.7,0.135,10,0.2,1.13
,13:14:39,4,2700,1640.8,1.22,13.3,9,11.8,0.136,10,0.2,1.14
,13:14:40,4,2700,1641.8,1.22,13.3,9,11.8,0.133,10,0.2,1.15
,13:14:41,4,2700,1642.8,1.22,13.3,9,11.8,0.132,10,0.2,1.14
,13:14:42,4,2700,1643.8,1.22,13.3,9,11.8,0.132,10,0.2,1.14
,13:14:43,4,2700,1644.8,1.22,13.3,9,11.8,0.132,10,0.2,1.14
,13:14:44,4,2700,1645.8,1.22,13.3,9,11.8,0.136,10,0.2,1.14
,13:14:45,4,2700,1646.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:46,4,2700,1647.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:47,4,2700,1648.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:48,4,2700,1649.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:49,4,2700,1650.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:50,4,2700,1651.8,1.22,13.3,9,11.9,0.136,10,0.2,1.14
,13:14:51,4,2700,1652.8,1.22,13.3,9,12,0.132,10,0.2,1.14
,13:14:52,4,2700,1653.8,1.22,13.3,9,12,0.128,10,0.2,1.14
,13:14:53,4,2700,1654.8,1.22,13.3,9,12,0.132,10,0.2,1.14
,13:14:54,4,2700,1655.8,1.21,13.3,9,12,0.135,10,0.2,1.13
,13:14:55,4,2700,1656.8,1.21,13.3,9,12,0.134,10,0.2,1.13
,13:14:56,4,2700,1657.8,1.2,13.3,9,12,0.134,10,0.2,1.12
,13:14:57,4,2700,1658.8,1.19,13.3,9,12,0.133,10,0.2,1.12
,13:14:58,4,2700,1659.8,1.19,13.3,9,12.1,0.133,10,0.2,1.12
,13:14:59,4,2700,1660.8,1.19,13.3,9,12.1,0.133,10,0.2,1.12
,13:15:00,4,2700,1661.8,1.19,13.3,9,12.1,0.133,10,0.2,1.12
,13:15:01,4,2700,1662.8,1.2,13.3,9,12.1,0.13,10,0.2,1.12
,13:15:02,4,2700,1663.8,1.2,13.3,9,12.1,0.126,10,0.2,1.12
,13:15:03,4,2700,1664.8,1.19,13.3,9,12.1,0.129,10,0.2,1.12
,13:15:04,4,2700,1665.8,1.19,13.3,9,12.2,0.132,10,0.2,1.11
,13:15:05,4,2700,1666.8,1.18,13.3,9,12.2,0.136,10,0.2,1.11
,13:15:06,4,2700,1667.8,1.18,13.3,9,12.2,0.135,10,0.2,1.1
,13:15:07,4,2700,1668.8,1.18,13.3,9,12.2,0.135,10,0.2,1.1
,13:15:08,4,2700,1669.8,1.18,13.3,9,12.2,0.136,10,0.2,1.11
,13:15:09,4,2700,1670.8,1.19,13.3,9,12.3,0.133,10,0.2,1.12
,13:15:10,4,2700,1671.8,1.2,13.3,9,12.3,0.134,10,0.2,1.13
,13:15:11,4,2700,1672.8,1.21,13.3,9,12.3,0.131,10,0.2,1.13
,13:15:12,4,2700,1673.8,1.21,13.3,9,12.3,0.132,10,0.2,1.14
,13:15:13,4,2700,1674.8,1.21,13.3,9,12.3,0.135,10,0.2,1.14
,13:15:14,4,2700,1675.8,1.21,13.3,9,12.3,0.139,10,0.2,1.14
,13:15:15,4,2700,1676.8,1.22,13.3,9,12.3,0.14,10,0.2,1.14
,13:15:16,4,2700,1677.8,1.22,13.3,9,12.3,0.14,10,0.2,1.14
,13:15:17,4,2700,1678.8,1.22,13.3,9,12.4,0.136,10,0.2,1.14
,13:15:18,4,2700,1679.8,1.22,13.3,9,12.4,0.136,10,0.2,1.15
,13:15:19,4,2700,1680.8,1.22,13.3,9,12.4,0.132,10,0.2,1.14
,13:15:20,4,2700,1681.8,1.22,13.3,9,12.4,0.132,10,0.2,1.14
,13:15:21,4,2700,1682.8,1.23,13.3,9,12.4,0.133,10,0.2,1.15
,13:15:22,4,2700,1683.8,1.23,13.3,9,12.4,0.13,10,0.2,1.15
,13:15:23,4,2700,1684.8,1.24,13.3,9,12.5,0.134,10,0.2,1.16
,13:15:24,4,2700,1685.8,1.23,13.3,9,12.5,0.137,10,0.2,1.15
,13:15:25,4,2700,1686.8,1.23,13.3,9,12.5,0.137,10,0.2,1.15
,13:15:26,4,2700,1687.8,1.23,13.3,9,12.5,0.137,10,0.2,1.15
,13:15:27,4,2700,1688.8,1.23,13.3,9,12.5,0.137,10,0.2,1.15
,13:15:28,4,2700,1689.8,1.23,13.3,9,12.6,0.137,10,0.2,1.15
,13:15:29,4,2700,1690.8,1.22,13.3,9,12.6,0.136,10,0.2,1.14
,13:15:30,4,2700,1691.8,1.21,13.3,9,12.6,0.135,10,0.2,1.14
,13:15:31,4,2700,1692.8,1.21,13.3,9,12.6,0.135,10,0.2,1.13
,13:15:32,4,2700,1693.8,1.21,13.3,9,12.6,0.135,10,0.2,1.14
,13:15:33,4,2700,1694.8,1.21,13.3,9,12.6,0.132,10,0.2,1.14
,13:15:34,4,2700,1695.8,1.21,13.3,9,12.6,0.128,10,0.2,1.13
,13:15:35,4,2700,1696.8,1.21,13.3,9,12.6,0.131,10,0.2,1.13
,13:15:36,4,2700,1697.8,1.21,13.3,9,12.6,0.135,10,0.2,1.13
,13:15:37,4,2700,1698.8,1.21,13.3,9,12.7,0.135,10,0.2,1.14
,13:15:38,4,2700,1699.8,1.21,13.3,9,12.7,0.135,10,0.2,1.14
,13:15:39,4,2700,1700.8,1.22,13.3,9,12.7,0.136,10,0.2,1.14
,13:15:40,4,2700,1701.8,1.22,13.3,9,12.7,0.136,10,0.2,1.15
,13:15:41,4,2700,1702.8,1.22,13.3,9,12.7,0.133,10,0.2,1.15
,13:15:42,4,2700,1703.8,1.22,13.3,9,12.7,0.132,10,0.2,1.14
,13:15:43,4,2700,1704.8,1.22,13.3,9,12.7,0.132,10,0.2,1.14
,13:15:44,4,2700,1705.8,1.21,13.3,9,12.8,0.135,10,0.2,1.14
,13:15:45,4,2700,1706.8,1.22,13.3,9,12.8,0.136,10,0.2,1.14
,13:15:46,4,2700,1707.8,1.22,13.3,9,12.8,0.136,10,0.2,1.14
,13:15:47,4,2700,1708.8,1.22,13.3,9,12.8,0.136,10,0.2,1.14
,13:15:48,4,2700,1709.8,1.22,13.3,9,12.8,0.132,10,0.2,1.14
,13:15:49,4,2700,1710.8,1.22,13.3,9,12.8,0.129,10,0.2,1.14
,13:15:50,4,2700,1711.8,1.22,13.3,9,12.9,0.132,10,0.2,1.14
,13:15:51,4,2700,1712.8,1.21,13.3,9,12.9,0.134,10,0.2,1.13
,13:15:52,4,2700,1713.8,1.2,13.3,9,12.9,0.137,10,0.2,1.12
,13:15:53,4,2700,1714.8,1.19,13.3,9,12.9,0.136,10,0.2,1.11
,13:15:54,4,2700,1715.8,1.19,13.3,9,12.9,0.136,10,0.2,1.11
,13:15:55,4,2700,1716.8,1.19,13.3,9,12.9,0.136,10,0.2,1.11
,13:15:56,4,2700,1717.8,1.19,13.3,9,12.9,0.137,10,0.2,1.12
,13:15:57,4,2700,1718.8,1.2,13.3,9,12.9,0.137,10,0.2,1.12
,13:15:58,4,2700,1719.8,1.21,13.3,9,12.9,0.131,10,0.2,1.13
,13:15:59,4,2700,1720.8,1.21,13.3,9,12.9,0.127,10,0.2,1.13
,13:16:00,4,2700,1721.8,1.21,13.3,9,12.9,0.131,10,0.2,1.13
,13:16:01,4,2700,1722.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:02,4,2700,1723.8,1.2,13.3,9,13,0.134,10,0.2,1.12
,13:16:03,4,2700,1724.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:04,4,2700,1725.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:05,4,2700,1726.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:06,4,2700,1727.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:07,4,2700,1728.8,1.21,13.3,9,13,0.134,10,0.2,1.13
,13:16:08,4,2700,1729.8,1.21,13.3,9,13,0.131,10,0.2,1.13
,13:16:09,4,2700,1730.8,1.21,13.3,9,13,0.131,10,0.2,1.13
,13:16:10,4,2700,1731.8,1.2,13.3,9,13,0.134,10,0.2,1.13
,13:16:11,4,2700,1732.8,1.2,13.3,9,13,0.134,10,0.2,1.12
,13:16:12,4,2700,1733.8,1.2,13.3,9,13,0.133,10,0.2,1.12
,13:16:13,4,2700,1734.8,1.2,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:14,4,2700,1735.8,1.2,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:15,4,2700,1736.8,1.21,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:16,4,2700,1737.8,1.2,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:17,4,2700,1738.8,1.2,13.3,9,13.1,0.13,10,0.2,1.13
,13:16:18,4,2700,1739.8,1.2,13.3,9,13.1,0.13,10,0.2,1.13
,13:16:19,4,2700,1740.8,1.2,13.3,9,13.1,0.13,10,0.2,1.12
,13:16:20,4,2700,1741.8,1.2,13.3,9,13.1,0.133,10,0.2,1.12
,13:16:21,4,2700,1742.8,1.2,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:22,4,2700,1743.8,1.2,13.3,9,13.1,0.138,10,0.2,1.13
,13:16:23,4,2700,1744.8,1.2,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:24,4,2700,1745.8,1.2,13.3,9,13.1,0.138,10,0.2,1.13
,13:16:25,4,2700,1746.8,1.21,13.3,9,13.1,0.134,10,0.2,1.13
,13:16:26,4,2700,1747.8,1.21,13.3,9,13.1,0.135,10,0.2,1.13
,13:16:27,4,2700,1748.8,1.21,13.3,9,13.1,0.135,10,0.2,1.13
,13:16:28,4,2700,1749.8,1.21,13.3,9,13.2,0.131,10,0.2,1.13
,13:16:29,4,2700,1750.8,1.21,13.3,9,13.2,0.131,10,0.2,1.13
,13:16:30,4,2700,1751.8,1.21,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:31,4,2700,1752.8,1.21,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:32,4,2700,1753.8,1.21,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:33,4,2700,1754.8,1.2,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:34,4,2700,1755.8,1.2,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:35,4,2700,1756.8,1.2,13.3,9,13.2,0.13,10,0.2,1.13
,13:16:36,4,2700,1757.8,1.2,13.3,9,13.2,0.127,10,0.2,1.13
,13:16:37,4,2700,1758.8,1.2,13.3,9,13.2,0.13,10,0.2,1.13
,13:16:38,4,2700,1759.8,1.2,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:39,4,2700,1760.8,1.2,13.3,9,13.2,0.134,10,0.2,1.12
,13:16:40,4,2700,1761.8,1.2,13.3,9,13.2,0.134,10,0.2,1.12
,13:16:41,4,2700,1762.8,1.2,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:42,4,2700,1763.8,1.2,13.3,9,13.2,0.13,10,0.2,1.13
,13:16:43,4,2700,1764.8,1.21,13.3,9,13.2,0.131,10,0.2,1.13
,13:16:44,4,2700,1765.8,1.2,13.3,9,13.2,0.13,10,0.2,1.13
,13:16:45,4,2700,1766.8,1.2,13.3,9,13.2,0.133,10,0.2,1.12
,13:16:46,4,2700,1767.8,1.19,13.3,9,13.2,0.136,10,0.2,1.11
,13:16:47,4,2700,1768.8,1.18,13.3,9,13.2,0.135,10,0.2,1.11
,13:16:48,4,2700,1769.8,1.18,13.3,9,13.2,0.135,10,0.2,1.1
,13:16:49,4,2700,1770.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:16:50,4,2700,1771.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:16:51,4,2700,1772.8,1.17,13.3,9,13.2,0.131,10,0.2,1.1
,13:16:52,4,2700,1773.8,1.17,13.3,9,13.2,0.134,10,0.2,1.09
,13:16:53,4,2700,1774.8,1.17,13.3,9,13.2,0.134,10,0.2,1.09
,13:16:54,4,2700,1775.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:16:55,4,2700,1776.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:16:56,4,2700,1777.8,1.2,13.3,9,13.2,0.13,10,0.2,1.12
,13:16:57,4,2700,1778.8,1.2,13.3,9,13.2,0.13,10,0.2,1.13
,13:16:58,4,2700,1779.8,1.2,13.3,9,13.2,0.134,10,0.2,1.13
,13:16:59,4,2700,1780.8,1.2,13.3,9,13.2,0.134,10,0.2,1.12
,13:17:00,4,2700,1781.8,1.19,13.3,9,13.2,0.137,10,0.2,1.12
,13:17:01,4,2700,1782.8,1.19,13.3,9,13.2,0.133,10,0.2,1.11
,13:17:02,4,2700,1783.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:03,4,2700,1784.8,1.19,13.3,9,13.2,0.128,10,0.2,1.11
,13:17:04,4,2700,1785.8,1.18,13.3,9,13.2,0.128,10,0.2,1.11
,13:17:05,4,2700,1786.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:06,4,2700,1787.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:07,4,2700,1788.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:08,4,2700,1789.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:09,4,2700,1790.8,1.19,13.3,9,13.2,0.129,10,0.2,1.12
,13:17:10,4,2700,1791.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:11,4,2700,1792.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:12,4,2700,1793.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
