Data file,,RA0.3_DISTILLEDWATER_12C_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 10:58:37 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:38:07,6,3590,2370.3,0.67,13.3,9,10.1,0.073,10,49.9,0.64
,11:38:08,6,3590,2371.3,0.67,13.3,9,10.1,0.072,10,49.9,0.64
,11:38:09,6,3590,2372.3,0.66,13.3,9,10.1,0.072,10,49.9,0.63
,11:38:10,6,3590,2373.3,0.66,13.3,9,10.2,0.069,10,49.9,0.63
,11:38:11,6,3590,2374.3,0.66,13.3,10,10.2,0.068,10,49.9,0.63
,11:38:12,6,3590,2375.3,0.66,13.3,9,10.2,0.069,10,49.9,0.63
,11:38:13,6,3590,2376.3,0.66,13.3,9,10.2,0.071,10,49.9,0.63
,11:38:14,6,3590,2377.3,0.66,13.3,9,10.2,0.073,10,49.9,0.63
,11:38:15,6,3590,2378.3,0.66,13.3,9,10.2,0.071,10,49.9,0.63
,11:38:16,6,3590,2379.3,0.66,13.3,9,10.2,0.072,10,49.9,0.63
,11:38:17,6,3590,2380.3,0.66,13.3,9,10.2,0.072,10,49.9,0.64
,11:38:18,6,3590,2381.3,0.66,13.3,9,10.2,0.072,10,49.9,0.63
,11:38:19,6,3590,2382.3,0.66,13.3,9,10.2,0.072,10,49.9,0.64
,11:38:20,6,3590,2383.3,0.66,13.3,10,10.2,0.068,10,49.9,0.63
,11:38:21,6,3590,2384.3,0.66,13.3,9,10.3,0.07,10,49.9,0.63
,11:38:22,6,3590,2385.3,0.66,13.3,9,10.3,0.072,10,49.9,0.63
,11:38:23,6,3590,2386.3,0.66,13.3,9,10.3,0.074,10,49.9,0.63
,11:38:24,6,3590,2387.3,0.66,13.3,9,10.3,0.071,10,49.9,0.63
,11:38:25,6,3590,2388.3,0.66,13.3,9,10.3,0.069,10,49.9,0.63
,11:38:26,6,3590,2389.3,0.65,13.3,9,10.3,0.071,10,49.9,0.63
,11:38:27,6,3590,2390.3,0.65,13.3,9,10.3,0.071,10,49.9,0.63
,11:38:28,6,3590,2391.3,0.66,13.3,9,10.4,0.071,10,49.9,0.63
,11:38:29,6,3590,2392.3,0.66,13.3,10,10.4,0.068,10,49.9,0.63
,11:38:30,6,3590,2393.3,0.66,13.3,9,10.4,0.069,10,49.9,0.63
,11:38:31,6,3590,2394.3,0.66,13.3,9,10.4,0.071,10,49.9,0.63
,11:38:32,6,3590,2395.3,0.66,13.3,9,10.4,0.071,10,49.9,0.63
,11:38:33,6,3590,2396.3,0.66,13.3,9,10.4,0.071,10,49.9,0.63
,11:38:34,6,3590,2397.3,0.66,13.3,9,10.4,0.072,10,49.9,0.63
,11:38:35,6,3590,2398.3,0.67,13.3,9,10.4,0.074,10,49.9,0.64
,11:38:36,6,3590,2399.3,0.68,13.3,9,10.5,0.073,10,49.9,0.65
,11:38:37,6,3590,2400.3,0.68,13.3,9,10.5,0.072,10,49.9,0.66
,11:38:38,6,3590,2401.3,0.68,13.3,10,10.5,0.07,10,49.9,0.65
,11:38:39,6,3590,2402.3,0.67,13.3,9,10.5,0.071,10,49.9,0.64
,11:38:40,6,3590,2403.3,0.66,13.3,9,10.5,0.071,10,49.9,0.63
,11:38:41,6,3590,2404.3,0.65,13.3,9,10.5,0.072,10,49.9,0.62
,11:38:42,6,3590,2405.3,0.64,13.3,9,10.5,0.072,10,49.9,0.62
,11:38:43,6,3590,2406.3,0.65,13.3,9,10.5,0.07,10,49.9,0.63
,11:38:44,6,3590,2407.3,0.66,13.3,9,10.6,0.071,10,49.9,0.63
,11:38:46,6,3590,2408.3,0.66,13.3,9,10.6,0.072,10,49.9,0.64
,11:38:47,6,3590,2409.3,0.67,13.3,9,10.6,0.07,10,49.9,0.64
,11:38:48,6,3590,2410.3,0.67,13.3,10,10.6,0.069,10,49.9,0.64
,11:38:49,6,3590,2411.3,0.67,13.3,9,10.6,0.07,10,49.9,0.64
,11:38:50,6,3590,2412.3,0.66,13.3,9,10.7,0.071,10,49.9,0.63
,11:38:51,6,3590,2413.3,0.64,13.3,9,10.7,0.072,10,49.9,0.62
,11:38:52,6,3590,2414.3,0.64,13.3,9,10.6,0.071,10,49.9,0.62
,11:38:53,6,3590,2415.3,0.65,13.3,9,10.7,0.072,10,49.9,0.63
,11:38:54,6,3590,2416.3,0.66,13.3,9,10.7,0.074,10,49.9,0.63
,11:38:55,6,3590,2417.3,0.66,13.3,9,10.7,0.072,10,49.9,0.64
,11:38:56,6,3590,2418.3,0.66,13.3,9,10.7,0.072,10,49.9,0.64
,11:38:57,6,3590,2419.3,0.66,13.3,9,10.7,0.072,10,49.9,0.64
,11:38:58,6,3590,2420.3,0.67,13.3,9,10.7,0.072,10,49.9,0.64
,11:38:59,6,3590,2421.3,0.67,13.3,9,10.8,0.07,10,49.9,0.64
,11:39:00,6,3590,2422.3,0.67,13.3,10,10.8,0.068,10,49.9,0.64
,11:39:01,6,3590,2423.3,0.67,13.3,9,10.8,0.07,10,49.9,0.64
,11:39:02,6,3590,2424.3,0.67,13.3,9,10.8,0.072,10,49.9,0.64
,11:39:03,6,3590,2425.3,0.66,13.3,9,10.8,0.072,10,49.9,0.63
,11:39:04,6,3590,2426.3,0.65,13.3,9,10.9,0.071,10,49.9,0.63
,11:39:05,6,3590,2427.3,0.65,13.3,9,10.9,0.068,10,49.9,0.62
,11:39:06,6,3590,2428.3,0.65,13.3,9,10.9,0.07,10,49.9,0.62
,11:39:07,6,3590,2429.3,0.65,13.3,9,10.9,0.069,10,49.9,0.63
,11:39:08,6,3590,2430.3,0.66,13.3,9,11,0.071,10,49.9,0.63
,11:39:09,6,3590,2431.3,0.66,13.3,9,11,0.072,10,49.9,0.64
,11:39:10,6,3590,2432.3,0.67,13.3,9,11,0.072,10,49.9,0.64
,11:39:11,6,3590,2433.3,0.67,13.3,9,11,0.07,10,49.9,0.64
,11:39:12,6,3590,2434.3,0.67,13.3,9,11,0.07,10,49.9,0.64
,11:39:13,6,3590,2435.3,0.66,13.3,9,11,0.072,10,49.9,0.63
,11:39:14,6,3590,2436.3,0.66,13.3,9,11,0.071,10,49.9,0.63
,11:39:15,6,3590,2437.3,0.65,13.3,9,11,0.07,10,49.9,0.63
,11:39:16,6,3590,2438.3,0.65,13.3,9,11.1,0.07,10,49.9,0.63
,11:39:17,6,3590,2439.3,0.65,13.3,9,11.1,0.071,10,49.9,0.63
,11:39:18,6,3590,2440.3,0.65,13.3,9,11.1,0.071,10,49.9,0.63
,11:39:19,6,3590,2441.3,0.65,13.3,9,11.1,0.069,10,49.9,0.63
,11:39:20,6,3590,2442.3,0.65,13.3,9,11.1,0.069,10,49.9,0.63
,11:39:21,6,3590,2443.3,0.66,13.3,9,11.1,0.071,10,49.9,0.63
,11:39:22,6,3590,2444.3,0.65,13.3,9,11.2,0.071,10,49.9,0.63
,11:39:23,6,3590,2445.3,0.65,13.3,9,11.2,0.072,10,49.9,0.63
,11:39:24,6,3590,2446.3,0.65,13.3,9,11.2,0.072,10,49.9,0.62
,11:39:25,6,3590,2447.3,0.65,13.3,9,11.2,0.07,10,49.9,0.62
,11:39:26,6,3590,2448.3,0.65,13.3,9,11.3,0.07,10,49.9,0.62
,11:39:27,6,3590,2449.3,0.65,13.3,9,11.3,0.069,10,49.9,0.63
,11:39:28,6,3590,2450.3,0.66,13.3,9,11.3,0.069,10,49.9,0.63
,11:39:29,6,3590,2451.3,0.66,13.3,9,11.3,0.071,10,49.9,0.63
,11:39:30,6,3590,2452.3,0.66,13.3,9,11.3,0.072,10,49.9,0.64
,11:39:31,6,3590,2453.3,0.66,13.3,9,11.3,0.072,10,49.9,0.64
,11:39:32,6,3590,2454.3,0.66,13.3,9,11.3,0.074,10,49.9,0.64
,11:39:33,6,3590,2455.3,0.67,13.3,9,11.3,0.072,10,49.9,0.64
,11:39:34,6,3590,2456.3,0.67,13.3,9,11.4,0.072,10,49.9,0.64
,11:39:35,6,3590,2457.3,0.67,13.3,9,11.4,0.072,10,49.9,0.64
,11:39:36,6,3590,2458.3,0.67,13.3,9,11.4,0.07,10,49.9,0.64
,11:39:37,6,3590,2459.3,0.66,13.3,9,11.4,0.07,10,49.9,0.64
,11:39:38,6,3590,2460.3,0.66,13.3,9,11.5,0.072,10,49.9,0.63
,11:39:39,6,3590,2461.3,0.66,13.3,9,11.5,0.072,10,49.9,0.64
,11:39:40,6,3590,2462.3,0.67,13.3,9,11.5,0.072,10,49.9,0.64
,11:39:41,6,3590,2463.3,0.67,13.3,9,11.5,0.073,10,49.9,0.65
,11:39:42,6,3590,2464.3,0.68,13.3,9,11.6,0.075,10,49.9,0.65
,11:39:43,6,3590,2465.3,0.68,13.3,9,11.6,0.073,10,49.9,0.65
,11:39:44,6,3590,2466.3,0.68,13.3,9,11.6,0.073,10,49.9,0.65
,11:39:45,6,3590,2467.3,0.68,13.3,9,11.6,0.071,10,49.9,0.65
,11:39:46,6,3590,2468.3,0.68,13.3,9,11.6,0.071,10,49.9,0.65
,11:39:47,6,3590,2469.3,0.68,13.3,9,11.7,0.073,10,49.9,0.65
,11:39:48,6,3590,2470.3,0.68,13.3,9,11.7,0.073,10,49.9,0.65
,11:39:49,6,3590,2471.3,0.68,13.3,9,11.7,0.073,10,49.9,0.65
,11:39:50,6,3590,2472.3,0.67,13.3,9,11.7,0.073,10,49.9,0.65
,11:39:51,6,3590,2473.3,0.67,13.3,9,11.7,0.073,10,49.9,0.65
,11:39:52,6,3590,2474.3,0.67,13.3,9,11.7,0.071,10,49.9,0.64
,11:39:53,6,3590,2475.3,0.67,13.3,9,11.7,0.07,10,49.9,0.64
,11:39:54,6,3590,2476.3,0.67,13.3,9,11.8,0.072,10,49.9,0.64
,11:39:55,6,3590,2477.3,0.67,13.3,9,11.8,0.074,10,49.9,0.64
,11:39:56,6,3590,2478.3,0.66,13.3,9,11.8,0.074,10,49.9,0.64
,11:39:57,6,3590,2479.3,0.66,13.3,9,11.8,0.074,10,49.9,0.64
,11:39:58,6,3590,2480.3,0.66,13.3,9,11.9,0.072,10,49.9,0.63
,11:39:59,6,3590,2481.3,0.66,13.3,9,11.9,0.07,10,49.9,0.64
,11:40:00,6,3590,2482.3,0.67,13.3,9,11.9,0.07,10,49.9,0.64
,11:40:01,6,3590,2483.3,0.67,13.3,9,11.9,0.071,10,49.9,0.64
,11:40:02,6,3590,2484.3,0.67,13.3,9,12,0.072,10,49.9,0.64
,11:40:03,6,3590,2485.3,0.67,13.3,9,12,0.073,10,49.9,0.64
,11:40:04,6,3590,2486.3,0.67,13.3,9,12,0.073,10,49.9,0.64
,11:40:05,6,3590,2487.3,0.67,13.3,9,12,0.073,10,49.9,0.64
,11:40:06,6,3590,2488.3,0.67,13.3,9,12,0.072,10,49.9,0.64
,11:40:07,6,3590,2489.3,0.67,13.3,9,12.1,0.072,10,49.9,0.64
,11:40:08,6,3590,2490.3,0.67,13.3,10,12.1,0.069,10,49.9,0.64
,11:40:09,6,3590,2491.3,0.67,13.3,9,12.1,0.071,10,49.9,0.64
,11:40:10,6,3590,2492.3,0.67,13.3,9,12.1,0.073,10,49.9,0.64
,11:40:11,6,3590,2493.3,0.67,13.3,9,12.1,0.075,10,49.9,0.64
,11:40:12,6,3590,2494.3,0.67,13.3,9,12.1,0.075,10,49.9,0.65
,11:40:13,6,3590,2495.3,0.68,13.3,9,12.2,0.073,10,49.9,0.65
,11:40:14,6,3590,2496.3,0.69,13.3,9,12.2,0.074,10,49.9,0.66
,11:40:15,6,3590,2497.3,0.69,13.3,9,12.2,0.073,10,49.9,0.66
,11:40:16,6,3590,2498.3,0.69,13.3,9,12.2,0.073,10,49.9,0.66
,11:40:17,6,3590,2499.3,0.69,13.3,10,12.3,0.07,10,49.9,0.66
,11:40:18,6,3590,2500.3,0.68,13.3,10,12.3,0.07,10,49.9,0.66
,11:40:19,6,3590,2501.3,0.68,13.3,9,12.3,0.072,10,49.9,0.66
,11:40:20,6,3590,2502.3,0.68,13.3,9,12.3,0.074,10,49.9,0.65
,11:40:21,6,3590,2503.3,0.67,13.3,9,12.3,0.073,10,49.9,0.65
,11:40:22,6,3590,2504.3,0.67,13.3,9,12.4,0.074,10,49.9,0.64
,11:40:23,6,3590,2505.3,0.67,13.3,9,12.4,0.073,10,49.9,0.65
,11:40:24,6,3590,2506.3,0.68,13.3,9,12.4,0.073,10,49.9,0.65
,11:40:25,6,3590,2507.3,0.68,13.3,9,12.5,0.071,10,49.9,0.65
,11:40:26,6,3590,2508.3,0.68,13.3,10,12.5,0.069,10,49.9,0.65
,11:40:27,6,3590,2509.3,0.67,13.3,9,12.5,0.071,10,49.9,0.64
,11:40:28,6,3590,2510.3,0.67,13.3,9,12.5,0.074,10,49.9,0.64
,11:40:29,6,3590,2511.3,0.67,13.3,9,12.5,0.074,10,49.9,0.64
,11:40:30,6,3590,2512.3,0.68,13.3,9,12.5,0.075,10,49.9,0.65
,11:40:31,6,3590,2513.3,0.68,13.3,9,12.5,0.074,10,49.9,0.66
,11:40:32,6,3590,2514.3,0.69,13.3,9,12.6,0.074,10,49.9,0.66
,11:40:33,6,3590,2515.3,0.69,13.3,9,12.6,0.074,10,49.9,0.66
,11:40:34,6,3590,2516.3,0.68,13.3,9,12.6,0.076,10,49.9,0.66
,11:40:35,6,3590,2517.3,0.68,13.3,9,12.6,0.074,10,49.9,0.66
,11:40:36,6,3590,2518.3,0.69,13.3,9,12.7,0.072,10,49.9,0.66
,11:40:37,6,3590,2519.3,0.69,13.3,9,12.7,0.072,10,49.9,0.66
,11:40:38,6,3590,2520.3,0.69,13.3,9,12.7,0.072,10,49.9,0.66
,11:40:39,6,3590,2521.3,0.68,13.3,9,12.7,0.072,10,49.9,0.66
,11:40:40,6,3590,2522.3,0.68,13.3,9,12.8,0.073,10,49.9,0.65
,11:40:41,6,3590,2523.3,0.68,13.3,9,12.8,0.073,10,49.9,0.65
,11:40:42,6,3590,2524.3,0.68,13.3,9,12.8,0.076,10,49.9,0.65
,11:40:43,6,3590,2525.3,0.68,13.3,9,12.8,0.076,10,49.9,0.65
,11:40:44,6,3590,2526.3,0.68,13.3,9,12.9,0.076,10,49.9,0.66
,11:40:45,6,3590,2527.3,0.7,13.3,9,12.9,0.075,10,49.9,0.67
,11:40:46,6,3590,2528.3,0.71,13.3,9,12.9,0.076,10,49.9,0.68
,11:40:47,6,3590,2529.3,0.7,13.3,9,12.9,0.074,10,49.9,0.68
,11:40:48,6,3590,2530.3,0.69,13.3,10,12.9,0.071,10,49.9,0.66
,11:40:49,6,3590,2531.3,0.69,13.3,9,12.9,0.073,10,49.9,0.66
,11:40:50,6,3590,2532.3,0.69,13.3,9,12.9,0.075,10,49.9,0.66
,11:40:51,6,3590,2533.3,0.69,13.3,9,12.9,0.077,10,49.9,0.66
,11:40:52,6,3590,2534.3,0.69,13.3,9,13,0.075,10,49.9,0.67
,11:40:53,6,3590,2535.3,0.7,13.3,9,13,0.076,10,49.9,0.67
,11:40:54,6,3590,2536.3,0.7,13.3,9,13,0.076,10,49.9,0.68
,11:40:55,6,3590,2537.3,0.7,13.3,9,13,0.078,10,49.9,0.67
,11:40:56,6,3590,2538.3,0.7,13.3,9,13.1,0.076,10,49.9,0.67
,11:40:57,6,3590,2539.3,0.69,13.3,9,13.1,0.075,10,49.9,0.67
,11:40:58,6,3590,2540.3,0.69,13.3,9,13.1,0.075,10,49.9,0.67
,11:40:59,6,3590,2541.3,0.69,13.3,9,13.1,0.075,10,49.9,0.67
,11:41:00,6,3590,2542.3,0.7,13.3,9,13.2,0.073,10,49.9,0.67
,11:41:01,6,3590,2543.3,0.7,13.3,9,13.2,0.074,10,49.9,0.67
,11:41:02,6,3590,2544.3,0.7,13.3,9,13.2,0.076,10,49.9,0.67
,11:41:03,6,3590,2545.3,0.7,13.3,9,13.2,0.078,10,49.9,0.67
,11:41:04,6,3590,2546.3,0.7,13.3,9,13.2,0.076,10,49.9,0.68
,11:41:05,6,3590,2547.3,0.71,13.3,9,13.3,0.077,10,49.9,0.68
,11:41:06,6,3590,2548.3,0.71,13.3,9,13.2,0.077,10,49.9,0.68
,11:41:07,6,3590,2549.3,0.71,13.3,9,13.3,0.076,10,49.9,0.68
,11:41:08,6,3590,2550.3,0.7,13.3,9,13.3,0.076,10,49.9,0.67
,11:41:09,6,3590,2551.3,0.7,13.3,9,13.3,0.075,10,49.9,0.67
,11:41:10,6,3590,2552.3,0.69,13.3,9,13.3,0.075,10,49.9,0.67
,11:41:11,6,3590,2553.3,0.69,13.3,9,13.3,0.073,10,49.9,0.66
,11:41:12,6,3590,2554.3,0.69,13.3,10,13.4,0.071,10,49.9,0.66
,11:41:13,6,3590,2555.3,0.69,13.3,10,13.4,0.071,10,49.9,0.67
,11:41:14,6,3590,2556.3,0.7,13.3,10,13.4,0.071,10,49.9,0.67
,11:41:15,6,3590,2557.3,0.7,13.3,9,13.4,0.074,10,49.9,0.67
,11:41:16,6,3590,2558.3,0.7,13.3,9,13.4,0.076,10,49.9,0.67
,11:41:17,6,3590,2559.3,0.69,13.3,9,13.4,0.075,10,49.8,0.67
,11:41:18,6,3590,2560.3,0.69,13.3,9,13.5,0.075,10,49.9,0.67
,11:41:19,6,3590,2561.3,0.69,13.3,9,13.5,0.075,10,49.9,0.66
,11:41:20,6,3590,2562.3,0.69,13.3,9,13.5,0.075,10,49.9,0.66
,11:41:21,6,3590,2563.3,0.69,13.3,9,13.5,0.074,10,49.9,0.66
,11:41:22,6,3590,2564.3,0.69,13.3,9,13.5,0.075,10,49.9,0.66
,11:41:23,6,3590,2565.3,0.69,13.3,9,13.6,0.075,10,49.9,0.67
,11:41:24,6,3590,2566.3,0.7,13.3,9,13.6,0.076,10,49.9,0.67
,11:41:25,6,3590,2567.3,0.7,13.3,9,13.6,0.074,10,49.9,0.67
,11:41:26,6,3590,2568.3,0.7,13.3,9,13.6,0.074,10,49.9,0.68
,11:41:27,6,3590,2569.3,0.7,13.3,10,13.6,0.072,10,49.9,0.68
,11:41:28,6,3590,2570.3,0.7,13.3,9,13.6,0.074,10,49.9,0.68
,11:41:29,6,3590,2571.3,0.7,13.3,9,13.6,0.075,10,49.9,0.67
,11:41:30,6,3590,2572.3,0.68,13.3,9,13.6,0.076,10,49.9,0.65
,11:41:31,6,3590,2573.3,0.67,13.3,9,13.6,0.075,10,49.9,0.65
,11:41:32,6,3590,2574.3,0.68,13.3,9,13.7,0.075,10,49.9,0.65
,11:41:33,6,3590,2575.3,0.69,13.3,9,13.7,0.075,10,49.9,0.66
,11:41:34,6,3590,2576.3,0.7,13.3,9,13.7,0.076,10,49.9,0.67
,11:41:35,6,3590,2577.3,0.7,13.3,9,13.7,0.076,10,49.9,0.68
,11:41:36,6,3590,2578.3,0.7,13.3,9,13.7,0.076,10,49.9,0.68
,11:41:37,6,3590,2579.3,0.7,13.3,9,13.7,0.074,10,49.9,0.67
,11:41:38,6,3590,2580.3,0.7,13.3,10,13.7,0.071,10,49.9,0.67
,11:41:39,6,3590,2581.3,0.69,13.3,10,13.7,0.069,10,49.9,0.67
,11:41:40,6,3590,2582.3,0.69,13.3,10,13.8,0.071,10,49.9,0.66
,11:41:41,6,3590,2583.3,0.68,13.3,9,13.8,0.076,10,49.9,0.66
,11:41:42,6,3590,2584.3,0.68,13.3,9,13.8,0.075,10,49.9,0.65
,11:41:43,6,3590,2585.3,0.68,13.3,9,13.8,0.076,10,49.9,0.65
,11:41:44,6,3590,2586.3,0.69,13.3,9,13.8,0.077,10,49.9,0.66
,11:41:45,6,3590,2587.3,0.7,13.3,9,13.8,0.078,10,49.9,0.67
,11:41:46,6,3590,2588.3,0.7,13.3,9,13.8,0.076,10,49.9,0.67
,11:41:47,6,3590,2589.3,0.7,13.3,9,13.8,0.078,10,49.9,0.67
,11:41:48,6,3590,2590.3,0.7,13.3,9,13.9,0.076,10,49.9,0.67
,11:41:49,6,3590,2591.3,0.7,13.3,9,13.9,0.076,10,49.9,0.67
,11:41:50,6,3590,2592.3,0.7,13.3,9,13.9,0.076,10,49.9,0.67
,11:41:51,6,3590,2593.3,0.7,13.3,9,13.9,0.076,10,49.9,0.68
,11:41:52,6,3590,2594.3,0.7,13.3,10,13.9,0.072,10,49.9,0.68
,11:41:53,6,3590,2595.3,0.7,13.3,10,13.9,0.072,10,49.9,0.67
,11:41:54,6,3590,2596.3,0.69,13.3,10,13.9,0.071,10,49.9,0.66
,11:41:55,6,3590,2597.3,0.68,13.3,10,13.9,0.07,10,49.9,0.65
,11:41:56,6,3590,2598.3,0.67,13.3,9,13.9,0.073,10,49.9,0.64
,11:41:57,6,3590,2599.3,0.67,13.3,9,13.9,0.074,10,49.9,0.64
,11:41:58,6,3590,2600.3,0.67,13.3,9,13.9,0.074,10,49.9,0.64
,11:41:59,6,3590,2601.3,0.67,13.3,9,14,0.075,10,49.9,0.64
,11:42:00,6,3590,2602.3,0.68,13.3,9,14,0.076,10,49.9,0.65
,11:42:01,6,3590,2603.3,0.68,13.3,9,14,0.076,10,49.9,0.66
,11:42:02,6,3590,2604.3,0.68,13.3,9,14,0.074,10,49.9,0.66
,11:42:03,6,3590,2605.3,0.68,13.3,9,14,0.074,10,49.9,0.66
,11:42:04,6,3590,2606.3,0.69,13.3,9,14,0.075,10,49.9,0.66
,11:42:05,6,3590,2607.3,0.69,13.3,9,14,0.073,10,49.9,0.66
,11:42:06,6,3590,2608.3,0.69,13.3,9,14,0.073,10,49.9,0.66
,11:42:07,6,3590,2609.3,0.69,13.3,9,14,0.073,10,49.9,0.66
,11:42:08,6,3590,2610.3,0.69,13.3,9,14,0.073,10,49.9,0.66
,11:42:09,6,3590,2611.3,0.69,13.3,9,14,0.073,10,49.9,0.67
,11:42:10,6,3590,2612.3,0.69,13.3,9,14,0.075,10,49.9,0.67
,11:42:11,6,3590,2613.3,0.7,13.3,9,14,0.075,10,49.9,0.67
,11:42:12,6,3590,2614.3,0.69,13.3,9,14,0.075,10,49.9,0.67
,11:42:13,6,3590,2615.3,0.69,13.3,9,14,0.075,10,49.9,0.66
,11:42:14,6,3590,2616.3,0.69,13.3,9,14,0.073,10,49.9,0.67
,11:42:15,6,3590,2617.3,0.69,13.3,9,14,0.075,10,49.9,0.67
,11:42:16,6,3590,2618.3,0.69,13.3,9,14.1,0.075,10,49.9,0.67
,11:42:17,6,3590,2619.3,0.69,13.3,9,14.1,0.077,10,49.9,0.67
,11:42:18,6,3590,2620.3,0.7,13.3,9,14.1,0.077,10,49.9,0.67
,11:42:19,6,3590,2621.3,0.69,13.3,9,14.1,0.077,10,49.9,0.67
,11:42:20,6,3590,2622.3,0.69,13.3,9,14.1,0.077,10,49.9,0.67
,11:42:21,6,3590,2623.3,0.7,13.3,9,14.1,0.076,10,49.9,0.67
,11:42:22,6,3590,2624.3,0.7,13.3,9,14.1,0.074,10,49.9,0.67
,11:42:23,6,3590,2625.3,0.69,13.3,9,14.1,0.073,10,49.9,0.67
,11:42:24,6,3590,2626.3,0.69,13.3,10,14.1,0.07,10,49.9,0.66
,11:42:25,6,3590,2627.3,0.68,13.3,10,14.1,0.07,10,49.9,0.66
,11:42:26,6,3590,2628.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:42:27,6,3590,2629.3,0.69,13.3,9,14.1,0.075,10,49.9,0.67
,11:42:28,6,3590,2630.3,0.69,13.3,9,14.1,0.077,10,49.9,0.66
,11:42:29,6,3590,2631.3,0.69,13.3,9,14.1,0.074,10,49.9,0.66
,11:42:30,6,3590,2632.3,0.68,13.3,9,14.1,0.076,10,49.9,0.65
,11:42:31,6,3590,2633.3,0.68,13.3,9,14.1,0.074,10,49.9,0.65
,11:42:32,6,3590,2634.3,0.69,13.3,9,14.1,0.072,10,49.9,0.66
,11:42:33,6,3590,2635.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:42:34,6,3590,2636.3,0.69,13.3,9,14.1,0.075,10,49.9,0.66
,11:42:35,6,3590,2637.3,0.69,13.3,9,14.1,0.075,10,49.9,0.66
,11:42:36,6,3590,2638.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:42:37,6,3590,2639.3,0.69,13.3,9,14.1,0.072,10,49.9,0.66
,11:42:38,6,3590,2640.3,0.68,13.3,9,14.1,0.071,10,49.9,0.65
,11:42:39,6,3590,2641.3,0.67,13.3,9,14.1,0.071,10,49.9,0.64
,11:42:40,6,3590,2642.3,0.66,13.3,9,14.1,0.072,10,49.9,0.64
,11:42:41,6,3590,2643.3,0.66,13.3,9,14.1,0.074,10,49.9,0.64
,11:42:42,6,3590,2644.3,0.67,13.3,9,14.1,0.074,10,49.9,0.64
,11:42:43,6,3590,2645.3,0.67,13.3,9,14.1,0.073,10,49.9,0.65
,11:42:44,6,3590,2646.3,0.68,13.3,9,14.1,0.074,10,49.9,0.65
,11:42:45,6,3590,2647.3,0.68,13.3,9,14.1,0.074,10,49.9,0.66
,11:42:46,6,3590,2648.3,0.68,13.3,9,14.1,0.076,10,49.9,0.66
,11:42:47,6,3590,2649.3,0.69,13.3,9,14.1,0.077,10,49.9,0.66
,11:42:48,6,3590,2650.3,0.7,13.3,9,14.1,0.078,10,49.9,0.67
,11:42:49,6,3590,2651.3,0.71,13.3,9,14.1,0.074,10,49.9,0.68
,11:42:50,6,3590,2652.3,0.71,13.3,9,14.1,0.074,10,49.9,0.68
,11:42:51,6,3590,2653.3,0.7,13.3,10,14.1,0.072,10,49.9,0.67
,11:42:52,6,3590,2654.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:42:53,6,3590,2655.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:42:54,6,3590,2656.3,0.69,13.3,9,14.1,0.075,10,49.9,0.66
,11:42:55,6,3590,2657.3,0.69,13.3,9,14.1,0.075,10,49.9,0.66
,11:42:56,6,3590,2658.3,0.69,13.3,9,14.1,0.074,10,49.9,0.66
,11:42:57,6,3590,2659.3,0.68,13.3,9,14.1,0.076,10,49.9,0.66
,11:42:58,6,3590,2660.3,0.68,13.3,9,14.1,0.074,10,49.9,0.66
,11:42:59,6,3590,2661.3,0.68,13.3,9,14.1,0.074,10,49.9,0.65
,11:43:00,6,3590,2662.3,0.68,13.3,9,14.1,0.074,10,49.9,0.65
,11:43:01,6,3590,2663.3,0.68,13.3,9,14.1,0.074,10,49.9,0.65
,11:43:02,6,3590,2664.3,0.68,13.3,9,14.1,0.073,10,49.9,0.65
,11:43:03,6,3590,2665.3,0.69,13.3,9,14.1,0.074,10,49.9,0.66
,11:43:04,6,3590,2666.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:43:05,6,3590,2667.3,0.69,13.3,10,14.1,0.071,10,49.9,0.67
,11:43:06,6,3590,2668.3,0.69,13.3,10,14.1,0.071,10,49.9,0.66
,11:43:07,6,3590,2669.3,0.69,13.3,10,14.1,0.07,10,49.9,0.66
