Data file,,DELRIN_HEF_T34_PO10.TSV,,,,,,,,,,
,16:23:15,6,10790,4170.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:23:16,6,10790,4171.8,0.73,13.3,7,21,0.105,10,50,0.7
,16:23:17,6,10790,4172.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:23:18,6,10790,4173.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:23:19,6,10790,4174.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:23:20,6,10790,4175.8,0.73,13.3,7,21,0.105,10,50,0.7
,16:23:21,6,10790,4176.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:23:22,6,10790,4177.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:23:23,6,10790,4178.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:23:24,6,10790,4179.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:23:25,6,10790,4180.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:23:26,6,10790,4181.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:23:27,6,10790,4182.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:23:28,6,10790,4183.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:23:29,6,10790,4184.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:23:30,6,10790,4185.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:23:31,6,10790,4186.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:23:32,6,10790,4187.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:23:33,6,10790,4188.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:23:34,6,10790,4189.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:23:35,6,10790,4190.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:23:36,6,10790,4191.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:23:37,6,10790,4192.8,0.71,13.3,7,21,0.099,10,49.9,0.68
,16:23:38,6,10790,4193.8,0.71,13.3,7,21,0.099,10,50,0.69
,16:23:39,6,10790,4194.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:23:40,6,10790,4195.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:23:41,6,10790,4196.8,0.68,13.3,7,21,0.091,10,49.9,0.66
,16:23:42,6,10790,4197.8,0.69,13.3,7,21,0.092,10,49.9,0.66
,16:23:43,6,10790,4198.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:23:44,6,10790,4199.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:23:45,6,10790,4200.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:23:46,6,10790,4201.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:23:47,6,10790,4202.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:23:48,6,10790,4203.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:23:49,6,10790,4204.8,0.7,13.3,7,21,0.101,10,50,0.67
,16:23:50,6,10790,4205.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:23:51,6,10790,4206.8,0.71,13.3,7,21,0.103,10,50,0.69
,16:23:52,6,10790,4207.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:23:53,6,10790,4208.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:23:54,6,10790,4209.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:23:55,6,10790,4210.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:23:56,6,10790,4211.8,0.69,13.3,7,21,0.096,10,50,0.67
,16:23:57,6,10790,4212.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:23:58,6,10790,4213.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:23:59,6,10790,4214.8,0.69,13.3,7,21,0.1,10,49.9,0.66
,16:24:00,6,10790,4215.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:24:01,6,10790,4216.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:02,6,10790,4217.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:24:03,6,10790,4218.8,0.67,13.3,7,21,0.093,10,50,0.64
,16:24:04,6,10790,4219.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:05,6,10790,4220.8,0.69,13.3,7,21,0.092,10,49.9,0.67
,16:24:06,6,10790,4221.8,0.71,13.3,7,21,0.095,10,50,0.68
,16:24:07,6,10790,4222.8,0.71,13.3,7,21,0.096,10,50,0.69
,16:24:08,6,10790,4223.8,0.71,13.3,7,21,0.095,10,49.9,0.68
,16:24:09,6,10790,4224.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:24:10,6,10790,4225.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:11,6,10790,4226.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:24:12,6,10790,4227.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:13,6,10790,4228.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:24:14,6,10790,4229.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:24:15,6,10790,4230.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:16,6,10790,4231.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:24:17,6,10790,4232.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:24:18,6,10790,4233.8,0.67,13.3,7,21,0.093,10,50,0.64
,16:24:19,6,10790,4234.8,0.66,13.3,7,21,0.092,10,49.9,0.63
,16:24:20,6,10790,4235.8,0.66,13.3,7,21,0.091,10,49.9,0.63
,16:24:21,6,10790,4236.8,0.65,13.3,7,21,0.094,10,49.9,0.63
,16:24:22,6,10790,4237.8,0.66,13.3,7,21,0.092,10,49.9,0.63
,16:24:23,6,10790,4238.8,0.66,13.3,7,21,0.092,10,50,0.64
,16:24:24,6,10790,4239.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:24:25,6,10790,4240.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:24:26,6,10790,4241.8,0.71,13.3,7,21,0.096,10,50,0.69
,16:24:27,6,10790,4242.8,0.73,13.3,7,21,0.102,10,49.9,0.71
,16:24:28,6,10790,4243.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:24:29,6,10790,4244.8,0.73,13.3,7,21,0.109,10,49.9,0.7
,16:24:30,6,10790,4245.8,0.72,13.3,7,21,0.104,10,49.9,0.69
,16:24:31,6,10790,4246.8,0.71,13.3,7,21,0.107,10,49.9,0.69
,16:24:32,6,10790,4247.8,0.71,13.3,7,21,0.107,10,49.9,0.69
,16:24:33,6,10790,4248.8,0.72,13.3,7,21,0.104,10,50,0.7
,16:24:34,6,10790,4249.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:24:35,6,10790,4250.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:24:36,6,10790,4251.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:24:37,6,10790,4252.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:24:38,6,10790,4253.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:24:39,6,10790,4254.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:24:40,6,10790,4255.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:24:41,6,10790,4256.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:24:42,6,10790,4257.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:24:43,6,10790,4258.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:24:44,6,10790,4259.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:24:45,6,10790,4260.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:24:46,6,10790,4261.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:24:47,6,10790,4262.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:24:48,6,10790,4263.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:24:49,6,10790,4264.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:24:50,6,10790,4265.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:24:51,6,10790,4266.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:24:52,6,10790,4267.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:24:53,6,10790,4268.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:24:54,6,10790,4269.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:24:55,6,10790,4270.8,0.69,13.3,7,21,0.1,10,50,0.67
,16:24:56,6,10790,4271.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:24:57,6,10790,4272.8,0.7,13.3,7,21,0.097,10,50,0.67
,16:24:58,6,10790,4273.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:24:59,6,10790,4274.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:25:00,6,10790,4275.8,0.72,13.3,7,21,0.103,10,49.9,0.69
,16:25:01,6,10790,4276.8,0.72,13.3,7,21,0.103,10,50,0.69
,16:25:02,6,10790,4277.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:25:03,6,10790,4278.8,0.73,13.3,7,21,0.105,10,50,0.7
,16:25:04,6,10790,4279.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:05,6,10790,4280.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:06,6,10790,4281.8,0.72,13.3,7,21,0.1,10,50,0.7
,16:25:07,6,10790,4282.8,0.72,13.3,7,21,0.1,10,50,0.69
,16:25:08,6,10790,4283.8,0.72,13.3,7,21,0.103,10,50,0.69
,16:25:09,6,10790,4284.8,0.71,13.3,7,21,0.103,10,49.9,0.68
,16:25:10,6,10790,4285.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:25:11,6,10790,4286.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:25:12,6,10790,4287.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:25:13,6,10790,4288.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:25:14,6,10790,4289.8,0.7,13.3,7,21,0.101,10,50,0.67
,16:25:15,6,10790,4290.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:25:16,6,10790,4291.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:25:17,6,10790,4292.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:18,6,10790,4293.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:25:19,6,10790,4294.8,0.75,13.3,7,21,0.108,10,49.9,0.72
,16:25:20,6,10790,4295.8,0.75,13.3,7,21,0.105,10,50,0.73
,16:25:21,6,10790,4296.8,0.75,13.3,7,21,0.101,10,49.9,0.72
,16:25:22,6,10790,4297.8,0.75,13.3,7,21,0.105,10,49.9,0.72
,16:25:23,6,10790,4298.8,0.75,13.3,7,21,0.1,10,50,0.72
,16:25:24,6,10790,4299.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:25:25,6,10790,4300.8,0.72,13.3,8,21,0.094,10,50,0.69
,16:25:26,6,10790,4301.8,0.72,13.3,7,21,0.096,10,49.9,0.69
,16:25:27,6,10790,4302.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:25:28,6,10790,4303.8,0.75,13.3,7,21,0.104,10,49.9,0.72
,16:25:29,6,10790,4304.8,0.76,13.3,7,21,0.109,10,49.9,0.73
,16:25:30,6,10790,4305.8,0.77,13.3,7,21,0.115,10,49.9,0.74
,16:25:31,6,10790,4306.8,0.76,13.3,7,21,0.109,10,49.9,0.73
,16:25:32,6,10790,4307.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:25:33,6,10790,4308.8,0.72,13.3,7,21,0.101,10,49.9,0.7
,16:25:34,6,10790,4309.8,0.72,13.3,7,21,0.101,10,49.9,0.7
,16:25:35,6,10790,4310.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:36,6,10790,4311.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:37,6,10790,4312.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:38,6,10790,4313.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:39,6,10790,4314.8,0.73,13.3,7,21,0.101,10,50,0.7
,16:25:40,6,10790,4315.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:41,6,10790,4316.8,0.72,13.3,7,21,0.104,10,50,0.7
,16:25:42,6,10790,4317.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:43,6,10790,4318.8,0.74,13.3,7,21,0.102,10,49.9,0.71
,16:25:44,6,10790,4319.8,0.74,13.3,7,21,0.099,10,49.9,0.71
,16:25:45,6,10790,4320.8,0.73,13.3,7,21,0.099,10,49.9,0.71
,16:25:46,6,10790,4321.8,0.72,13.3,7,21,0.101,10,49.9,0.7
,16:25:47,6,10790,4322.8,0.72,13.3,7,21,0.104,10,50,0.7
,16:25:48,6,10790,4323.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:25:49,6,10790,4324.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:25:50,6,10790,4325.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:51,6,10790,4326.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:25:52,6,10790,4327.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:53,6,10790,4328.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:25:54,6,10790,4329.8,0.74,13.3,7,21,0.103,10,50,0.71
,16:25:55,6,10790,4330.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:25:56,6,10790,4331.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:25:57,6,10790,4332.8,0.74,13.3,7,21,0.102,10,49.9,0.71
,16:25:58,6,10790,4333.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:25:59,6,10790,4334.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:26:00,6,10790,4335.8,0.72,13.3,7,21,0.101,10,49.9,0.7
,16:26:01,6,10790,4336.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:26:02,6,10790,4337.8,0.73,13.3,7,21,0.105,10,50,0.7
,16:26:03,6,10790,4338.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:26:04,6,10790,4339.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:26:05,6,10790,4340.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:26:06,6,10790,4341.8,0.74,13.3,7,21,0.102,10,49.9,0.71
,16:26:07,6,10790,4342.8,0.74,13.3,7,21,0.103,10,50,0.71
,16:26:08,6,10790,4343.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:09,6,10790,4344.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:10,6,10790,4345.8,0.74,13.3,7,21,0.103,10,50,0.71
,16:26:11,6,10790,4346.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:12,6,10790,4347.8,0.74,13.3,7,21,0.102,10,49.9,0.71
,16:26:13,6,10790,4348.8,0.73,13.3,7,21,0.102,10,50,0.7
,16:26:14,6,10790,4349.8,0.72,13.3,7,21,0.101,10,49.9,0.7
,16:26:15,6,10790,4350.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:26:16,6,10790,4351.8,0.73,13.3,7,21,0.102,10,49.9,0.7
,16:26:17,6,10790,4352.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:26:18,6,10790,4353.8,0.74,13.3,7,21,0.11,10,49.9,0.71
,16:26:19,6,10790,4354.8,0.74,13.3,7,21,0.111,10,50,0.71
,16:26:20,6,10790,4355.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:26:21,6,10790,4356.8,0.74,13.3,7,21,0.107,10,49.9,0.72
,16:26:22,6,10790,4357.8,0.75,13.3,7,21,0.108,10,49.9,0.72
,16:26:23,6,10790,4358.8,0.75,13.3,7,21,0.104,10,49.9,0.72
,16:26:24,6,10790,4359.8,0.74,13.3,7,21,0.103,10,50,0.72
,16:26:25,6,10790,4360.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:26:26,6,10790,4361.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:26:27,6,10790,4362.8,0.74,13.3,7,21,0.106,10,50,0.71
,16:26:28,6,10790,4363.8,0.73,13.3,7,21,0.102,10,49.9,0.71
,16:26:29,6,10790,4364.8,0.73,13.3,7,21,0.102,10,49.9,0.71
,16:26:30,6,10790,4365.8,0.73,13.3,7,21,0.102,10,49.9,0.71
,16:26:31,6,10790,4366.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:32,6,10790,4367.8,0.74,13.3,7,21,0.103,10,49.9,0.72
,16:26:33,6,10790,4368.8,0.74,13.3,7,21,0.103,10,50,0.72
,16:26:34,6,10790,4369.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:26:35,6,10790,4370.8,0.74,13.3,7,21,0.11,10,49.9,0.71
,16:26:36,6,10790,4371.8,0.73,13.3,7,21,0.106,10,49.9,0.71
,16:26:37,6,10790,4372.8,0.73,13.3,7,21,0.102,10,50,0.71
,16:26:38,6,10790,4373.8,0.74,13.3,7,21,0.099,10,49.9,0.71
,16:26:39,6,10790,4374.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:40,6,10790,4375.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:26:41,6,10790,4376.8,0.74,13.3,7,21,0.11,10,49.9,0.71
,16:26:42,6,10790,4377.8,0.74,13.3,7,21,0.107,10,50,0.71
,16:26:43,6,10790,4378.8,0.74,13.3,7,21,0.103,10,50,0.72
,16:26:44,6,10790,4379.8,0.74,13.3,7,21,0.103,10,49.9,0.72
,16:26:45,6,10790,4380.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:46,6,10790,4381.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:26:47,6,10790,4382.8,0.74,13.3,7,21,0.106,10,49.9,0.71
,16:26:48,6,10790,4383.8,0.74,13.3,7,21,0.107,10,49.9,0.71
,16:26:49,6,10790,4384.8,0.75,13.3,7,21,0.108,10,50,0.72
,16:26:50,6,10790,4385.8,0.77,13.3,7,21,0.107,10,50,0.74
,16:26:51,6,10790,4386.8,0.77,13.3,7,21,0.112,10,49.9,0.75
,16:26:52,6,10790,4387.8,0.78,13.3,7,21,0.108,10,50,0.75
,16:26:53,6,10790,4388.8,0.77,13.3,7,21,0.108,10,49.9,0.75
,16:26:54,6,10790,4389.8,0.76,13.3,7,21,0.106,10,49.9,0.73
,16:26:55,6,10790,4390.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:26:56,6,10790,4391.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:26:57,6,10790,4392.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:26:58,6,10790,4393.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:26:59,6,10790,4394.8,0.73,13.3,7,21,0.102,10,50,0.71
,16:27:00,6,10790,4395.8,0.75,13.3,7,21,0.104,10,50,0.72
,16:27:01,6,10790,4396.8,0.75,13.3,7,21,0.105,10,50,0.72
,16:27:02,6,10790,4397.8,0.75,13.3,7,21,0.105,10,49.9,0.73
,16:27:03,6,10790,4398.8,0.75,13.3,7,21,0.105,10,49.9,0.73
,16:27:04,6,10790,4399.8,0.75,13.3,7,21,0.101,10,49.9,0.73
,16:27:05,6,10790,4400.8,0.75,13.3,7,21,0.101,10,49.9,0.73
,16:27:06,6,10790,4401.8,0.75,13.3,7,21,0.105,10,49.9,0.73
,16:27:07,6,10790,4402.8,0.75,13.3,7,21,0.108,10,49.9,0.72
,16:27:08,6,10790,4403.8,0.74,13.3,7,21,0.103,10,49.9,0.71
,16:27:09,6,10790,4404.8,0.74,13.3,7,21,0.102,10,49.9,0.71
,16:27:10,6,10790,4405.8,0.74,13.3,7,21,0.099,10,49.9,0.71
,16:27:11,6,10790,4406.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:27:12,6,10790,4407.8,0.71,13.3,7,21,0.099,10,50,0.69
,16:27:13,6,10790,4408.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:27:14,6,10790,4409.8,0.7,13.3,7,21,0.097,10,50,0.67
,16:27:15,6,10790,4410.8,0.7,13.3,7,21,0.101,10,50,0.67
,16:27:16,6,10790,4411.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:27:17,6,10790,4412.8,0.69,13.3,7,21,0.104,10,49.9,0.67
,16:27:18,6,10790,4413.8,0.7,13.3,7,21,0.102,10,50,0.68
,16:27:19,6,10790,4414.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:27:20,6,10790,4415.8,0.71,13.3,7,21,0.095,10,50,0.68
,16:27:21,6,10790,4416.8,0.71,13.3,7,21,0.095,10,49.9,0.69
,16:27:22,6,10790,4417.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:27:23,6,10790,4418.8,0.74,13.3,7,21,0.103,10,49.9,0.72
,16:27:24,6,10790,4419.8,0.74,13.3,7,21,0.103,10,50,0.71
,16:27:25,6,10790,4420.8,0.72,13.3,7,21,0.1,10,49.9,0.69
,16:27:26,6,10790,4421.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:27:27,6,10790,4422.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:27:28,6,10790,4423.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:27:29,6,10790,4424.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:27:30,6,10790,4425.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:27:31,6,10790,4426.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:27:32,6,10790,4427.8,0.7,13.3,7,21,0.105,10,49.9,0.68
,16:27:33,6,10790,4428.8,0.71,13.3,7,21,0.107,10,50,0.69
,16:27:34,6,10790,4429.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:27:35,6,10790,4430.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:27:36,6,10790,4431.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:27:37,6,10790,4432.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:27:38,6,10790,4433.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:27:39,6,10790,4434.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:27:40,6,10790,4435.8,0.69,13.3,7,21,0.093,10,49.9,0.67
,16:27:41,6,10790,4436.8,0.69,13.3,7,21,0.093,10,49.9,0.67
,16:27:42,6,10790,4437.8,0.69,13.3,7,21,0.093,10,50,0.67
,16:27:43,6,10790,4438.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:27:44,6,10790,4439.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:27:45,6,10790,4440.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:27:46,6,10790,4441.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:27:47,6,10790,4442.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:27:48,6,10790,4443.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:27:49,6,10790,4444.8,0.68,13.3,7,21,0.099,10,50,0.66
,16:27:50,6,10790,4445.8,0.68,13.3,7,21,0.098,10,50,0.66
,16:27:51,6,10790,4446.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:27:52,6,10790,4447.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:27:53,6,10790,4448.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:27:54,6,10790,4449.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:27:55,6,10790,4450.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:27:56,6,10790,4451.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:27:57,6,10790,4452.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:27:58,6,10790,4453.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:27:59,6,10790,4454.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:28:00,6,10790,4455.8,0.69,13.3,7,21,0.093,10,49.9,0.67
,16:28:01,6,10790,4456.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:28:02,6,10790,4457.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:28:03,6,10790,4458.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:28:04,6,10790,4459.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:28:05,6,10790,4460.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:28:06,6,10790,4461.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:28:07,6,10790,4462.8,0.7,13.3,7,21,0.094,10,49.9,0.68
,16:28:08,6,10790,4463.8,0.71,13.3,7,21,0.099,10,49.9,0.68
,16:28:09,6,10790,4464.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:28:10,6,10790,4465.8,0.7,13.3,7,21,0.102,10,50,0.68
,16:28:11,6,10790,4466.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:28:12,6,10790,4467.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:28:13,6,10790,4468.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:28:14,6,10790,4469.8,0.7,13.3,7,21,0.097,10,49.9,0.68
,16:28:15,6,10790,4470.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:28:16,6,10790,4471.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:28:17,6,10790,4472.8,0.71,13.3,7,21,0.099,10,49.9,0.68
,16:28:18,6,10790,4473.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:28:19,6,10790,4474.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:28:20,6,10790,4475.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:28:21,6,10790,4476.8,0.68,13.3,7,21,0.095,10,50,0.66
,16:28:22,6,10790,4477.8,0.68,13.3,7,21,0.091,10,50,0.66
,16:28:23,6,10790,4478.8,0.69,13.3,7,21,0.093,10,49.9,0.67
,16:28:24,6,10790,4479.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:28:25,6,10790,4480.8,0.7,13.3,7,21,0.1,10,50,0.67
,16:28:26,6,10790,4481.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:28:27,6,10790,4482.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:28:28,6,10790,4483.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:28:29,6,10790,4484.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:28:30,6,10790,4485.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:28:31,6,10790,4486.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:28:32,6,10790,4487.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:28:33,6,10790,4488.8,0.7,13.3,7,21,0.102,10,50,0.68
,16:28:34,6,10790,4489.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:28:35,6,10790,4490.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:28:36,6,10790,4491.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:28:37,6,10790,4492.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:28:38,6,10790,4493.8,0.67,13.3,7,21,0.09,10,50,0.64
,16:28:39,6,10790,4494.8,0.67,13.3,7,21,0.09,10,50,0.65
,16:28:40,6,10790,4495.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:28:41,6,10790,4496.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:28:42,6,10790,4497.8,0.69,13.3,7,21,0.1,10,50,0.67
