Data file,,RA0.3_HEF_-8C_001_45MINS.TSV,,,,,,,,,,
,16:47:11,4,2700,1526,1.23,13.3,9,-7.2,0.137,10,0.3,1.15
,16:47:12,4,2700,1527,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:13,4,2700,1528,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:14,4,2700,1529,1.24,13.3,9,-7.2,0.142,10,0.3,1.16
,16:47:15,4,2700,1530,1.24,13.3,9,-7.2,0.142,10,0.3,1.16
,16:47:16,4,2700,1531,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:17,4,2700,1532,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:18,4,2700,1533,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:19,4,2700,1534,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:20,4,2700,1535,1.24,13.3,9,-7.2,0.138,10,0.3,1.16
,16:47:21,4,2700,1536,1.24,13.3,9,-7.2,0.134,10,0.3,1.16
,16:47:22,4,2700,1537,1.24,13.3,9,-7.2,0.131,10,0.3,1.16
,16:47:23,4,2700,1538,1.25,13.3,9,-7.3,0.132,10,0.3,1.17
,16:47:24,4,2700,1539,1.25,13.3,9,-7.3,0.132,10,0.3,1.17
,16:47:25,4,2700,1540,1.25,13.3,9,-7.3,0.135,10,0.3,1.17
,16:47:26,4,2700,1541,1.24,13.3,9,-7.3,0.134,10,0.3,1.16
,16:47:27,4,2700,1542,1.23,13.3,9,-7.3,0.137,10,0.3,1.15
,16:47:28,4,2700,1543,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:29,4,2700,1544,1.21,13.3,9,-7.3,0.135,10,0.3,1.14
,16:47:30,4,2700,1545,1.21,13.3,9,-7.3,0.135,10,0.3,1.13
,16:47:31,4,2700,1546,1.2,13.3,9,-7.3,0.134,10,0.3,1.13
,16:47:32,4,2700,1547,1.2,13.3,9,-7.3,0.138,10,0.3,1.13
,16:47:33,4,2700,1548,1.2,13.3,9,-7.3,0.134,10,0.3,1.13
,16:47:34,4,2700,1549,1.21,13.3,9,-7.3,0.135,10,0.3,1.14
,16:47:35,4,2700,1550,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:36,4,2700,1551,1.22,13.3,9,-7.3,0.136,10,0.3,1.15
,16:47:37,4,2700,1552,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:38,4,2700,1553,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:39,4,2700,1554,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:40,4,2700,1555,1.22,13.3,9,-7.3,0.132,10,0.3,1.14
,16:47:41,4,2700,1556,1.22,13.3,9,-7.3,0.136,10,0.3,1.14
,16:47:42,4,2700,1557,1.21,13.3,9,-7.4,0.135,10,0.3,1.14
,16:47:43,4,2700,1558,1.21,13.3,9,-7.4,0.135,10,0.3,1.13
,16:47:44,4,2700,1559,1.21,13.3,9,-7.4,0.131,10,0.3,1.13
,16:47:45,4,2700,1560,1.21,13.3,9,-7.4,0.131,10,0.3,1.13
,16:47:46,4,2700,1561,1.21,13.3,9,-7.4,0.135,10,0.3,1.13
,16:47:47,4,2700,1562,1.22,13.3,9,-7.4,0.14,10,0.3,1.14
,16:47:48,4,2700,1563,1.22,13.3,9,-7.4,0.14,10,0.3,1.14
,16:47:49,4,2700,1564,1.22,13.3,9,-7.4,0.14,10,0.3,1.14
,16:47:50,4,2700,1565,1.22,13.3,9,-7.4,0.136,10,0.3,1.14
,16:47:51,4,2700,1566,1.22,13.3,9,-7.4,0.136,10,0.3,1.14
,16:47:52,4,2700,1567,1.22,13.3,9,-7.4,0.136,10,0.3,1.14
,16:47:53,4,2700,1568,1.22,13.3,9,-7.4,0.136,10,0.3,1.15
,16:47:54,4,2700,1569,1.22,13.3,9,-7.4,0.133,10,0.3,1.15
,16:47:55,4,2700,1570,1.22,13.3,9,-7.4,0.132,10,0.3,1.14
,16:47:56,4,2700,1571,1.22,13.3,9,-7.4,0.129,10,0.3,1.14
,16:47:57,4,2700,1572,1.22,13.3,9,-7.4,0.129,10,0.3,1.15
,16:47:58,4,2700,1573,1.23,13.3,10,-7.4,0.126,10,0.3,1.15
,16:47:59,4,2700,1574,1.23,13.3,9,-7.4,0.13,10,0.3,1.15
,16:48:00,4,2700,1575,1.23,13.3,9,-7.4,0.137,10,0.3,1.15
,16:48:01,4,2700,1576,1.22,13.3,9,-7.4,0.14,10,0.3,1.15
,16:48:02,4,2700,1577,1.22,13.3,9,-7.5,0.136,10,0.3,1.14
,16:48:03,4,2700,1578,1.21,13.3,9,-7.5,0.132,10,0.3,1.14
,16:48:04,4,2700,1579,1.21,13.3,9,-7.5,0.135,10,0.3,1.13
,16:48:05,4,2700,1580,1.21,13.3,9,-7.5,0.135,10,0.3,1.13
,16:48:06,4,2700,1581,1.21,13.3,9,-7.5,0.139,10,0.3,1.13
,16:48:07,4,2700,1582,1.21,13.3,9,-7.5,0.139,10,0.3,1.13
,16:48:08,4,2700,1583,1.21,13.3,9,-7.5,0.139,10,0.3,1.13
,16:48:09,4,2700,1584,1.21,13.3,9,-7.5,0.138,10,0.3,1.13
,16:48:10,4,2700,1585,1.2,13.3,9,-7.5,0.138,10,0.3,1.13
,16:48:11,4,2700,1586,1.2,13.3,9,-7.5,0.134,10,0.3,1.13
,16:48:12,4,2700,1587,1.2,13.3,9,-7.5,0.134,10,0.3,1.13
,16:48:13,4,2700,1588,1.2,13.3,9,-7.5,0.134,10,0.3,1.13
,16:48:14,4,2700,1589,1.2,13.3,9,-7.5,0.133,10,0.3,1.12
,16:48:15,4,2700,1590,1.2,13.3,9,-7.5,0.133,10,0.3,1.12
,16:48:16,4,2700,1591,1.2,13.3,9,-7.5,0.133,10,0.3,1.12
,16:48:17,4,2700,1592,1.2,13.3,9,-7.5,0.134,10,0.3,1.12
,16:48:18,4,2700,1593,1.2,13.3,9,-7.5,0.133,10,0.3,1.12
,16:48:19,4,2700,1594,1.19,13.3,9,-7.5,0.133,10,0.3,1.12
,16:48:20,4,2700,1595,1.19,13.3,9,-7.5,0.137,10,0.3,1.12
,16:48:21,4,2700,1596,1.2,13.3,9,-7.5,0.137,10,0.3,1.12
,16:48:22,4,2700,1597,1.2,13.3,9,-7.5,0.134,10,0.3,1.13
,16:48:23,4,2700,1598,1.21,13.3,9,-7.5,0.131,10,0.3,1.13
,16:48:24,4,2700,1599,1.22,13.3,9,-7.5,0.128,10,0.3,1.14
,16:48:25,4,2700,1600,1.21,13.3,9,-7.5,0.128,10,0.3,1.13
,16:48:26,4,2700,1601,1.21,13.3,9,-7.5,0.127,10,0.3,1.13
,16:48:27,4,2700,1602,1.21,13.3,9,-7.5,0.127,10,0.3,1.13
,16:48:28,4,2700,1603,1.21,13.3,9,-7.5,0.127,10,0.3,1.13
,16:48:29,4,2700,1604,1.2,13.3,10,-7.5,0.124,10,0.3,1.13
,16:48:30,4,2700,1605,1.2,13.3,9,-7.5,0.126,10,0.3,1.12
,16:48:31,4,2700,1606,1.19,13.3,9,-7.5,0.132,10,0.3,1.11
,16:48:32,4,2700,1607,1.19,13.3,9,-7.6,0.132,10,0.3,1.11
,16:48:33,4,2700,1608,1.19,13.3,9,-7.6,0.132,10,0.3,1.11
,16:48:34,4,2700,1609,1.19,13.3,9,-7.6,0.133,10,0.3,1.12
,16:48:35,4,2700,1610,1.2,13.3,9,-7.6,0.138,10,0.3,1.13
,16:48:36,4,2700,1611,1.2,13.3,9,-7.6,0.134,10,0.3,1.13
,16:48:37,4,2700,1612,1.21,13.3,9,-7.6,0.134,10,0.3,1.13
,16:48:38,4,2700,1613,1.2,13.3,9,-7.6,0.134,10,0.3,1.13
,16:48:39,4,2700,1614,1.2,13.3,9,-7.6,0.134,10,0.3,1.12
,16:48:40,4,2700,1615,1.19,13.3,9,-7.6,0.129,10,0.3,1.12
,16:48:41,4,2700,1616,1.19,13.3,9,-7.6,0.129,10,0.3,1.11
,16:48:42,4,2700,1617,1.19,13.3,9,-7.6,0.128,10,0.3,1.11
,16:48:43,4,2700,1618,1.19,13.3,9,-7.6,0.129,10,0.3,1.11
,16:48:44,4,2700,1619,1.19,13.3,9,-7.6,0.129,10,0.3,1.11
,16:48:45,4,2700,1620,1.19,13.3,9,-7.6,0.129,10,0.3,1.12
,16:48:46,4,2700,1621,1.19,13.3,9,-7.6,0.126,10,0.3,1.12
,16:48:47,4,2700,1622,1.18,13.3,9,-7.7,0.128,10,0.3,1.11
,16:48:48,4,2700,1623,1.17,13.3,9,-7.7,0.13,10,0.3,1.09
,16:48:49,4,2700,1624,1.16,13.3,9,-7.7,0.133,10,0.3,1.08
,16:48:50,4,2700,1625,1.15,13.3,8,-7.7,0.136,10,0.3,1.08
,16:48:51,4,2700,1626,1.15,13.3,8,-7.7,0.136,10,0.3,1.08
,16:48:52,4,2700,1627,1.16,13.3,8,-7.7,0.137,10,0.3,1.09
,16:48:53,4,2700,1628,1.17,13.3,9,-7.7,0.134,10,0.3,1.1
,16:48:54,4,2700,1629,1.18,13.3,9,-7.7,0.135,10,0.3,1.11
,16:48:55,4,2700,1630,1.19,13.3,9,-7.7,0.132,10,0.3,1.11
,16:48:56,4,2700,1631,1.19,13.3,9,-7.7,0.133,10,0.3,1.12
,16:48:57,4,2700,1632,1.2,13.3,9,-7.7,0.137,10,0.3,1.12
,16:48:58,4,2700,1633,1.19,13.3,9,-7.7,0.133,10,0.3,1.12
,16:48:59,4,2700,1634,1.19,13.3,9,-7.7,0.133,10,0.3,1.12
,16:49:00,4,2700,1635,1.19,13.3,9,-7.7,0.129,10,0.3,1.11
,16:49:01,4,2700,1636,1.19,13.3,9,-7.7,0.125,10,0.3,1.11
,16:49:02,4,2700,1637,1.18,13.3,9,-7.7,0.124,10,0.3,1.11
,16:49:03,4,2700,1638,1.18,13.3,9,-7.7,0.124,10,0.3,1.1
,16:49:04,4,2700,1639,1.17,13.3,9,-7.7,0.123,10,0.3,1.09
,16:49:05,4,2700,1640,1.17,13.3,9,-7.7,0.126,10,0.3,1.09
,16:49:06,4,2700,1641,1.17,13.3,9,-7.8,0.127,10,0.3,1.09
,16:49:07,4,2700,1642,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:08,4,2700,1643,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:09,4,2700,1644,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:10,4,2700,1645,1.17,13.3,9,-7.8,0.134,10,0.3,1.09
,16:49:11,4,2700,1646,1.16,13.3,9,-7.8,0.133,10,0.3,1.09
,16:49:12,4,2700,1647,1.16,13.3,9,-7.8,0.133,10,0.3,1.09
,16:49:13,4,2700,1648,1.17,13.3,9,-7.8,0.134,10,0.3,1.09
,16:49:14,4,2700,1649,1.17,13.3,9,-7.8,0.134,10,0.3,1.1
,16:49:15,4,2700,1650,1.18,13.3,9,-7.8,0.135,10,0.3,1.1
,16:49:16,4,2700,1651,1.18,13.3,9,-7.8,0.135,10,0.3,1.1
,16:49:17,4,2700,1652,1.18,13.3,9,-7.8,0.136,10,0.3,1.11
,16:49:18,4,2700,1653,1.19,13.3,9,-7.8,0.132,10,0.3,1.11
,16:49:19,4,2700,1654,1.19,13.3,9,-7.8,0.133,10,0.3,1.12
,16:49:20,4,2700,1655,1.19,13.3,9,-7.8,0.132,10,0.3,1.11
,16:49:21,4,2700,1656,1.18,13.3,9,-7.8,0.132,10,0.3,1.11
,16:49:22,4,2700,1657,1.18,13.3,9,-7.8,0.132,10,0.3,1.11
,16:49:23,4,2700,1658,1.18,13.3,9,-7.8,0.132,10,0.3,1.11
,16:49:24,4,2700,1659,1.18,13.3,9,-7.8,0.135,10,0.3,1.1
,16:49:25,4,2700,1660,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:26,4,2700,1661,1.18,13.3,9,-7.8,0.127,10,0.3,1.1
,16:49:27,4,2700,1662,1.18,13.3,9,-7.8,0.127,10,0.3,1.1
,16:49:28,4,2700,1663,1.18,13.3,9,-7.8,0.127,10,0.3,1.1
,16:49:29,4,2700,1664,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:30,4,2700,1665,1.18,13.3,9,-7.8,0.132,10,0.3,1.1
,16:49:31,4,2700,1666,1.18,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:32,4,2700,1667,1.17,13.3,9,-7.8,0.131,10,0.3,1.1
,16:49:33,4,2700,1668,1.17,13.3,9,-7.8,0.13,10,0.3,1.09
,16:49:34,4,2700,1669,1.16,13.3,9,-7.8,0.13,10,0.3,1.09
,16:49:35,4,2700,1670,1.16,13.3,9,-7.8,0.13,10,0.3,1.09
,16:49:36,4,2700,1671,1.16,13.3,9,-7.8,0.13,10,0.3,1.09
,16:49:37,4,2700,1672,1.16,13.3,9,-7.8,0.133,10,0.3,1.09
,16:49:38,4,2700,1673,1.16,13.3,9,-7.8,0.133,10,0.3,1.09
,16:49:39,4,2700,1674,1.16,13.3,9,-7.8,0.129,10,0.3,1.09
,16:49:40,4,2700,1675,1.17,13.3,9,-7.9,0.13,10,0.3,1.09
,16:49:41,4,2700,1676,1.18,13.3,9,-7.9,0.127,10,0.3,1.1
,16:49:42,4,2700,1677,1.18,13.3,9,-7.9,0.128,10,0.3,1.11
,16:49:43,4,2700,1678,1.18,13.3,9,-7.9,0.132,10,0.3,1.11
,16:49:44,4,2700,1679,1.18,13.3,9,-7.9,0.132,10,0.3,1.11
,16:49:45,4,2700,1680,1.18,13.3,9,-7.9,0.124,10,0.3,1.11
,16:49:46,4,2700,1681,1.18,13.3,9,-7.9,0.125,10,0.3,1.11
,16:49:47,4,2700,1682,1.19,13.3,9,-7.9,0.125,10,0.3,1.11
,16:49:48,4,2700,1683,1.19,13.3,9,-7.9,0.129,10,0.3,1.11
,16:49:49,4,2700,1684,1.18,13.3,9,-7.9,0.128,10,0.3,1.11
,16:49:50,4,2700,1685,1.17,13.3,9,-7.9,0.13,10,0.3,1.09
,16:49:51,4,2700,1686,1.16,13.3,9,-7.9,0.129,10,0.3,1.08
,16:49:52,4,2700,1687,1.16,13.3,9,-7.9,0.133,10,0.3,1.08
,16:49:53,4,2700,1688,1.16,13.3,9,-7.9,0.133,10,0.3,1.09
,16:49:54,4,2700,1689,1.17,13.3,9,-7.9,0.134,10,0.3,1.09
,16:49:55,4,2700,1690,1.17,13.3,9,-7.9,0.13,10,0.3,1.09
,16:49:56,4,2700,1691,1.16,13.3,9,-7.9,0.13,10,0.3,1.09
,16:49:57,4,2700,1692,1.16,13.3,9,-7.9,0.13,10,0.3,1.09
,16:49:58,4,2700,1693,1.16,13.3,9,-8,0.129,10,0.3,1.09
,16:49:59,4,2700,1694,1.16,13.3,9,-8,0.129,10,0.3,1.09
,16:50:00,4,2700,1695,1.16,13.3,9,-8,0.129,10,0.3,1.09
,16:50:01,4,2700,1696,1.16,13.3,9,-7.9,0.13,10,0.3,1.09
,16:50:02,4,2700,1697,1.16,13.3,9,-7.9,0.133,10,0.3,1.09
,16:50:03,4,2700,1698,1.17,13.3,9,-7.9,0.13,10,0.3,1.09
,16:50:04,4,2700,1699,1.17,13.3,9,-7.9,0.124,10,0.3,1.1
,16:50:05,4,2700,1700,1.18,13.3,10,-7.9,0.121,10,0.3,1.1
,16:50:06,4,2700,1701,1.18,13.3,9,-7.9,0.124,10,0.3,1.1
,16:50:07,4,2700,1702,1.17,13.3,9,-7.9,0.127,10,0.3,1.1
,16:50:08,4,2700,1703,1.16,13.3,9,-7.9,0.13,10,0.3,1.09
,16:50:09,4,2700,1704,1.15,13.3,9,-7.9,0.128,10,0.3,1.08
,16:50:10,4,2700,1705,1.15,13.3,9,-7.9,0.128,10,0.3,1.07
,16:50:11,4,2700,1706,1.15,13.3,9,-7.9,0.132,10,0.3,1.08
,16:50:12,4,2700,1707,1.15,13.3,9,-8,0.132,10,0.3,1.08
,16:50:13,4,2700,1708,1.15,13.3,9,-8,0.132,10,0.3,1.08
,16:50:14,4,2700,1709,1.15,13.3,9,-8,0.132,10,0.3,1.08
,16:50:15,4,2700,1710,1.15,13.3,9,-8,0.132,10,0.3,1.08
,16:50:16,4,2700,1711,1.16,13.3,9,-8,0.133,10,0.3,1.08
,16:50:17,4,2700,1712,1.16,13.3,9,-8,0.13,10,0.3,1.09
,16:50:18,4,2700,1713,1.17,13.3,9,-8,0.13,10,0.3,1.09
,16:50:19,4,2700,1714,1.17,13.3,9,-8,0.13,10,0.3,1.09
,16:50:20,4,2700,1715,1.17,13.3,9,-8,0.13,10,0.3,1.1
,16:50:21,4,2700,1716,1.17,13.3,9,-8,0.131,10,0.3,1.1
,16:50:22,4,2700,1717,1.17,13.3,9,-8,0.127,10,0.3,1.1
,16:50:23,4,2700,1718,1.17,13.3,9,-8,0.127,10,0.3,1.1
,16:50:24,4,2700,1719,1.17,13.3,9,-8,0.124,10,0.3,1.1
,16:50:25,4,2700,1720,1.17,13.3,9,-8,0.123,10,0.3,1.09
,16:50:26,4,2700,1721,1.17,13.3,9,-8,0.123,10,0.3,1.09
,16:50:27,4,2700,1722,1.17,13.3,9,-8,0.123,10,0.3,1.09
,16:50:28,4,2700,1723,1.16,13.3,9,-8,0.123,10,0.3,1.09
,16:50:29,4,2700,1724,1.15,13.3,9,-8,0.125,10,0.3,1.08
,16:50:30,4,2700,1725,1.14,13.3,9,-8,0.128,10,0.3,1.07
,16:50:31,4,2700,1726,1.14,13.3,9,-8,0.127,10,0.3,1.06
,16:50:32,4,2700,1727,1.13,13.3,9,-8,0.126,10,0.3,1.06
,16:50:33,4,2700,1728,1.13,13.3,9,-8,0.126,10,0.3,1.06
,16:50:34,4,2700,1729,1.14,13.3,9,-8,0.13,10,0.3,1.06
,16:50:35,4,2700,1730,1.14,13.3,9,-8,0.13,10,0.3,1.06
,16:50:36,4,2700,1731,1.14,13.3,9,-8,0.131,10,0.3,1.07
,16:50:37,4,2700,1732,1.14,13.3,9,-8.1,0.127,10,0.3,1.07
,16:50:38,4,2700,1733,1.15,13.3,9,-8.1,0.128,10,0.3,1.08
,16:50:39,4,2700,1734,1.15,13.3,9,-8.1,0.128,10,0.3,1.08
,16:50:40,4,2700,1735,1.16,13.3,9,-8.1,0.133,10,0.3,1.08
,16:50:41,4,2700,1736,1.16,13.3,9,-8.1,0.129,10,0.3,1.08
,16:50:42,4,2700,1737,1.16,13.3,9,-8.1,0.129,10,0.3,1.09
,16:50:43,4,2700,1738,1.16,13.3,9,-8.1,0.129,10,0.3,1.08
,16:50:44,4,2700,1739,1.16,13.3,9,-8.1,0.129,10,0.3,1.08
,16:50:45,4,2700,1740,1.15,13.3,9,-8.1,0.128,10,0.3,1.08
,16:50:46,4,2700,1741,1.15,13.3,9,-8.1,0.132,10,0.3,1.08
,16:50:47,4,2700,1742,1.15,13.3,9,-8.1,0.128,10,0.3,1.08
,16:50:48,4,2700,1743,1.15,13.3,9,-8.1,0.132,10,0.3,1.08
,16:50:49,4,2700,1744,1.15,13.3,9,-8.1,0.132,10,0.3,1.08
,16:50:50,4,2700,1745,1.16,13.3,9,-8.1,0.129,10,0.3,1.08
,16:50:51,4,2700,1746,1.17,13.3,9,-8.1,0.13,10,0.3,1.09
,16:50:52,4,2700,1747,1.17,13.3,9,-8.1,0.127,10,0.3,1.1
,16:50:53,4,2700,1748,1.17,13.3,9,-8.1,0.131,10,0.3,1.1
,16:50:54,4,2700,1749,1.17,13.3,9,-8.1,0.131,10,0.3,1.1
,16:50:55,4,2700,1750,1.17,13.3,9,-8.1,0.131,10,0.3,1.1
,16:50:56,4,2700,1751,1.17,13.3,9,-8.1,0.13,10,0.3,1.09
,16:50:57,4,2700,1752,1.16,13.3,9,-8.1,0.13,10,0.3,1.09
,16:50:58,4,2700,1753,1.16,13.3,9,-8.1,0.129,10,0.3,1.08
,16:50:59,4,2700,1754,1.16,13.3,9,-8.1,0.129,10,0.3,1.09
,16:51:00,4,2700,1755,1.16,13.3,9,-8.1,0.13,10,0.3,1.09
,16:51:01,4,2700,1756,1.16,13.3,9,-8.1,0.13,10,0.3,1.09
,16:51:02,4,2700,1757,1.17,13.3,9,-8.1,0.13,10,0.3,1.09
,16:51:03,4,2700,1758,1.17,13.3,9,-8.1,0.13,10,0.3,1.1
,16:51:04,4,2700,1759,1.17,13.3,9,-8.1,0.127,10,0.3,1.1
,16:51:05,4,2700,1760,1.17,13.3,9,-8.1,0.131,10,0.3,1.1
,16:51:06,4,2700,1761,1.17,13.3,9,-8.1,0.127,10,0.3,1.1
,16:51:07,4,2700,1762,1.17,13.3,9,-8.2,0.127,10,0.3,1.1
,16:51:08,4,2700,1763,1.17,13.3,9,-8.2,0.127,10,0.3,1.1
,16:51:09,4,2700,1764,1.17,13.3,9,-8.2,0.13,10,0.3,1.09
,16:51:10,4,2700,1765,1.17,13.3,9,-8.2,0.13,10,0.3,1.09
,16:51:11,4,2700,1766,1.17,13.3,9,-8.2,0.126,10,0.3,1.09
,16:51:12,4,2700,1767,1.17,13.3,9,-8.2,0.13,10,0.3,1.09
,16:51:13,4,2700,1768,1.17,13.3,9,-8.2,0.13,10,0.3,1.1
,16:51:14,4,2700,1769,1.17,13.3,9,-8.2,0.13,10,0.3,1.1
,16:51:15,4,2700,1770,1.17,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:16,4,2700,1771,1.17,13.3,9,-8.2,0.13,10,0.3,1.1
,16:51:17,4,2700,1772,1.17,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:18,4,2700,1773,1.17,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:19,4,2700,1774,1.17,13.3,9,-8.2,0.127,10,0.3,1.1
,16:51:20,4,2700,1775,1.18,13.3,9,-8.2,0.127,10,0.3,1.1
,16:51:21,4,2700,1776,1.18,13.3,9,-8.2,0.127,10,0.3,1.1
,16:51:22,4,2700,1777,1.18,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:23,4,2700,1778,1.18,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:24,4,2700,1779,1.18,13.3,9,-8.2,0.131,10,0.3,1.1
,16:51:25,4,2700,1780,1.18,13.3,9,-8.2,0.131,10,0.2,1.1
,16:51:26,4,2700,1781,1.18,13.3,9,-8.2,0.128,10,0.3,1.1
,16:51:27,4,2700,1782,1.17,13.3,9,-8.2,0.124,10,0.3,1.1
,16:51:28,4,2700,1783,1.17,13.3,10,-8.2,0.12,10,0.3,1.1
,16:51:29,4,2700,1784,1.17,13.3,10,-8.2,0.12,10,0.3,1.09
,16:51:30,4,2700,1785,1.16,13.3,10,-8.2,0.119,10,0.2,1.09
,16:51:31,4,2700,1786,1.16,13.3,9,-8.3,0.122,10,0.2,1.09
,16:51:32,4,2700,1787,1.16,13.3,9,-8.3,0.125,10,0.2,1.08
,16:51:33,4,2700,1788,1.15,13.3,9,-8.3,0.125,10,0.2,1.07
,16:51:34,4,2700,1789,1.14,13.3,9,-8.3,0.124,10,0.3,1.07
,16:51:35,4,2700,1790,1.14,13.3,9,-8.3,0.123,10,0.2,1.06
,16:51:36,4,2700,1791,1.14,13.3,9,-8.3,0.127,10,0.3,1.06
,16:51:37,4,2700,1792,1.14,13.3,9,-8.3,0.127,10,0.3,1.06
,16:51:38,4,2700,1793,1.14,13.3,9,-8.3,0.127,10,0.2,1.06
,16:51:39,4,2700,1794,1.14,13.3,9,-8.3,0.127,10,0.3,1.06
,16:51:40,4,2700,1795,1.13,13.3,9,-8.3,0.13,10,0.3,1.06
,16:51:41,4,2700,1796,1.14,13.3,9,-8.3,0.127,10,0.3,1.06
,16:51:42,4,2700,1797,1.13,13.3,9,-8.3,0.13,10,0.3,1.06
,16:51:43,4,2700,1798,1.13,13.3,9,-8.3,0.13,10,0.3,1.06
,16:51:44,4,2700,1799,1.14,13.3,9,-8.3,0.131,10,0.3,1.07
,16:51:45,4,2700,1800,1.15,13.3,9,-8.3,0.132,10,0.3,1.08
,16:51:46,4,2700,1801,1.16,13.3,9,-8.3,0.133,10,0.2,1.08
,16:51:47,4,2700,1802,1.16,13.3,9,-8.3,0.129,10,0.2,1.09
,16:51:48,4,2700,1803,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:51:49,4,2700,1804,1.17,13.3,9,-8.3,0.134,10,0.2,1.09
,16:51:50,4,2700,1805,1.16,13.3,9,-8.3,0.133,10,0.2,1.09
,16:51:51,4,2700,1806,1.16,13.3,9,-8.3,0.133,10,0.2,1.09
,16:51:52,4,2700,1807,1.16,13.3,9,-8.3,0.13,10,0.3,1.09
,16:51:53,4,2700,1808,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:51:54,4,2700,1809,1.16,13.3,9,-8.3,0.133,10,0.2,1.08
,16:51:55,4,2700,1810,1.16,13.3,9,-8.3,0.129,10,0.2,1.08
,16:51:56,4,2700,1811,1.16,13.3,9,-8.3,0.133,10,0.3,1.08
,16:51:57,4,2700,1812,1.16,13.3,9,-8.3,0.133,10,0.3,1.09
,16:51:58,4,2700,1813,1.17,13.3,9,-8.3,0.134,10,0.2,1.09
,16:51:59,4,2700,1814,1.17,13.3,9,-8.3,0.13,10,0.3,1.09
,16:52:00,4,2700,1815,1.17,13.3,9,-8.3,0.13,10,0.2,1.09
,16:52:01,4,2700,1816,1.17,13.3,9,-8.3,0.126,10,0.2,1.09
,16:52:02,4,2700,1817,1.17,13.3,9,-8.3,0.123,10,0.3,1.09
,16:52:03,4,2700,1818,1.17,13.3,9,-8.3,0.123,10,0.3,1.09
,16:52:04,4,2700,1819,1.16,13.3,9,-8.3,0.122,10,0.2,1.08
,16:52:05,4,2700,1820,1.15,13.3,9,-8.3,0.125,10,0.3,1.08
,16:52:06,4,2700,1821,1.15,13.3,9,-8.3,0.125,10,0.3,1.08
,16:52:07,4,2700,1822,1.15,13.3,9,-8.3,0.125,10,0.3,1.08
,16:52:08,4,2700,1823,1.15,13.3,9,-8.4,0.128,10,0.3,1.08
,16:52:09,4,2700,1824,1.15,13.3,9,-8.4,0.128,10,0.3,1.08
,16:52:10,4,2700,1825,1.15,13.3,9,-8.4,0.128,10,0.2,1.08
,16:52:11,4,2700,1826,1.15,13.3,9,-8.4,0.125,10,0.2,1.08
,16:52:12,4,2700,1827,1.15,13.3,9,-8.4,0.128,10,0.2,1.08
,16:52:13,4,2700,1828,1.14,13.3,9,-8.4,0.131,10,0.2,1.07
,16:52:14,4,2700,1829,1.14,13.3,9,-8.4,0.131,10,0.3,1.07
,16:52:15,4,2700,1830,1.14,13.3,9,-8.4,0.131,10,0.2,1.07
,16:52:16,4,2700,1831,1.15,13.3,9,-8.4,0.128,10,0.3,1.07
,16:52:17,4,2700,1832,1.15,13.3,9,-8.4,0.128,10,0.2,1.08
,16:52:18,4,2700,1833,1.15,13.3,9,-8.4,0.124,10,0.2,1.07
,16:52:19,4,2700,1834,1.14,13.3,9,-8.4,0.124,10,0.2,1.07
,16:52:20,4,2700,1835,1.14,13.3,9,-8.4,0.124,10,0.2,1.07
,16:52:21,4,2700,1836,1.14,13.3,9,-8.4,0.127,10,0.2,1.07
,16:52:22,4,2700,1837,1.14,13.3,9,-8.4,0.128,10,0.2,1.07
,16:52:23,4,2700,1838,1.14,13.3,9,-8.4,0.128,10,0.2,1.07
,16:52:24,4,2700,1839,1.14,13.3,9,-8.4,0.128,10,0.2,1.07
,16:52:25,4,2700,1840,1.14,13.3,9,-8.4,0.127,10,0.2,1.07
,16:52:26,4,2700,1841,1.14,13.3,9,-8.4,0.127,10,0.2,1.07
,16:52:27,4,2700,1842,1.14,13.3,9,-8.4,0.123,10,0.2,1.07
,16:52:28,4,2700,1843,1.14,13.3,9,-8.4,0.12,10,0.2,1.07
