Data file,,RA0.3_PDMS_-8C_003.TSV,,,,,,,,,,
,12:47:33,4,2700,1681.2,1.12,13.3,9,-7.1,0.118,10,0,1.05
,12:47:34,4,2700,1682.2,1.12,13.3,9,-7.1,0.121,10,0,1.05
,12:47:35,4,2700,1683.2,1.11,13.3,9,-7.1,0.124,10,0,1.04
,12:47:36,4,2700,1684.2,1.11,13.3,9,-7,0.124,10,0,1.04
,12:47:37,4,2700,1685.2,1.11,13.3,9,-7,0.128,10,0,1.04
,12:47:38,4,2700,1686.2,1.11,13.3,9,-7,0.127,10,0,1.04
,12:47:39,4,2700,1687.2,1.11,13.3,9,-7,0.127,10,0,1.04
,12:47:40,4,2700,1688.2,1.11,13.3,9,-7,0.128,10,0,1.04
,12:47:41,4,2700,1689.2,1.12,13.3,9,-7,0.128,10,0,1.05
,12:47:42,4,2700,1690.2,1.12,13.3,9,-7,0.128,10,0,1.05
,12:47:43,4,2700,1691.2,1.12,13.3,9,-7,0.125,10,0,1.05
,12:47:44,4,2700,1692.2,1.12,13.3,9,-7,0.125,10,0,1.05
,12:47:45,4,2700,1693.2,1.12,13.3,9,-7,0.125,10,0,1.05
,12:47:46,4,2700,1694.2,1.12,13.3,9,-6.9,0.125,10,0,1.05
,12:47:47,4,2700,1695.2,1.12,13.3,9,-6.9,0.125,10,0,1.05
,12:47:48,4,2700,1696.2,1.12,13.3,9,-6.9,0.122,10,0,1.05
,12:47:49,4,2700,1697.2,1.12,13.3,9,-6.9,0.125,10,0,1.05
,12:47:50,4,2700,1698.2,1.12,13.3,9,-6.9,0.125,10,0,1.05
,12:47:51,4,2700,1699.2,1.12,13.3,9,-6.9,0.125,10,0,1.05
,12:47:52,4,2700,1700.2,1.12,13.3,9,-6.9,0.125,10,0.1,1.05
,12:47:53,4,2700,1701.2,1.12,13.3,9,-6.9,0.121,10,0,1.05
,12:47:54,4,2700,1702.2,1.12,13.3,9,-6.9,0.118,10,0,1.05
,12:47:55,4,2700,1703.2,1.12,13.3,9,-6.9,0.118,10,0,1.05
,12:47:56,4,2700,1704.2,1.12,13.3,9,-6.8,0.118,10,0,1.05
,12:47:57,4,2700,1705.2,1.12,13.3,9,-6.8,0.118,10,0,1.05
,12:47:58,4,2700,1706.2,1.12,13.3,9,-6.8,0.121,10,0,1.05
,12:47:59,4,2700,1707.2,1.11,13.3,9,-6.8,0.121,10,0,1.04
,12:48:00,4,2700,1708.2,1.11,13.3,9,-6.8,0.124,10,0,1.04
,12:48:01,4,2700,1709.2,1.11,13.3,9,-6.8,0.128,10,0,1.04
,12:48:02,4,2700,1710.2,1.11,13.3,9,-6.8,0.128,10,0,1.04
,12:48:03,4,2700,1711.2,1.12,13.3,9,-6.8,0.128,10,0,1.05
,12:48:04,4,2700,1712.2,1.12,13.3,9,-6.8,0.128,10,0,1.05
,12:48:05,4,2700,1713.2,1.12,13.3,9,-6.8,0.129,10,0,1.05
,12:48:06,4,2700,1714.2,1.12,13.3,9,-6.8,0.125,10,0,1.05
,12:48:07,4,2700,1715.2,1.11,13.3,9,-6.7,0.124,10,0,1.04
,12:48:08,4,2700,1716.2,1.12,13.3,9,-6.7,0.124,10,0.1,1.05
,12:48:09,4,2700,1717.2,1.12,13.3,9,-6.7,0.128,10,0,1.05
,12:48:10,4,2700,1718.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:11,4,2700,1719.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:12,4,2700,1720.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:13,4,2700,1721.2,1.13,13.3,9,-6.7,0.126,10,0,1.06
,12:48:14,4,2700,1722.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:15,4,2700,1723.2,1.12,13.3,9,-6.7,0.122,10,0,1.05
,12:48:16,4,2700,1724.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:17,4,2700,1725.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:18,4,2700,1726.2,1.12,13.3,9,-6.7,0.125,10,0,1.05
,12:48:19,4,2700,1727.2,1.12,13.3,9,-6.7,0.129,10,0,1.05
,12:48:20,4,2700,1728.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:21,4,2700,1729.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:48:22,4,2700,1730.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:48:23,4,2700,1731.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:48:24,4,2700,1732.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:25,4,2700,1733.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:26,4,2700,1734.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:27,4,2700,1735.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:28,4,2700,1736.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:29,4,2700,1737.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:30,4,2700,1738.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:31,4,2700,1739.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:32,4,2700,1740.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:33,4,2700,1741.2,1.12,13.3,9,-6.6,0.125,10,0,1.05
,12:48:34,4,2700,1742.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:48:35,4,2700,1743.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:48:36,4,2700,1744.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:48:37,4,2700,1745.2,1.13,13.3,9,-6.5,0.126,10,0,1.06
,12:48:38,4,2700,1746.2,1.13,13.3,9,-6.5,0.126,10,0,1.06
,12:48:39,4,2700,1747.2,1.13,13.3,9,-6.5,0.126,10,0,1.06
,12:48:40,4,2700,1748.2,1.13,13.3,9,-6.5,0.123,10,0,1.06
,12:48:41,4,2700,1749.2,1.13,13.3,9,-6.5,0.122,10,0,1.06
,12:48:42,4,2700,1750.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:48:43,4,2700,1751.2,1.12,13.3,9,-6.5,0.124,10,0.1,1.05
,12:48:44,4,2700,1752.2,1.12,13.3,9,-6.5,0.121,10,0,1.05
,12:48:45,4,2700,1753.2,1.12,13.3,9,-6.5,0.118,10,0,1.05
,12:48:46,4,2700,1754.2,1.12,13.3,10,-6.5,0.115,10,0,1.05
,12:48:47,4,2700,1755.2,1.12,13.3,9,-6.5,0.118,10,0,1.05
,12:48:48,4,2700,1756.2,1.12,13.3,9,-6.5,0.118,10,0,1.05
,12:48:49,4,2700,1757.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:48:50,4,2700,1758.2,1.11,13.3,9,-6.4,0.121,10,0,1.04
,12:48:51,4,2700,1759.2,1.11,13.3,9,-6.4,0.124,10,0,1.04
,12:48:52,4,2700,1760.2,1.11,13.3,9,-6.4,0.127,10,0.1,1.04
,12:48:53,4,2700,1761.2,1.11,13.3,9,-6.4,0.128,10,0,1.04
,12:48:54,4,2700,1762.2,1.12,13.3,9,-6.4,0.124,10,0,1.05
,12:48:55,4,2700,1763.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:48:56,4,2700,1764.2,1.12,13.3,9,-6.4,0.128,10,0,1.05
,12:48:57,4,2700,1765.2,1.12,13.3,9,-6.4,0.128,10,0,1.05
,12:48:58,4,2700,1766.2,1.12,13.3,9,-6.4,0.128,10,0,1.05
,12:48:59,4,2700,1767.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:49:00,4,2700,1768.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:49:01,4,2700,1769.2,1.12,13.3,9,-6.4,0.124,10,0,1.05
,12:49:02,4,2700,1770.2,1.12,13.3,9,-6.3,0.121,10,0,1.04
,12:49:03,4,2700,1771.2,1.12,13.3,9,-6.3,0.121,10,0,1.05
,12:49:04,4,2700,1772.2,1.12,13.3,9,-6.3,0.118,10,0,1.05
,12:49:05,4,2700,1773.2,1.11,13.3,9,-6.3,0.117,10,0,1.04
,12:49:06,4,2700,1774.2,1.11,13.3,9,-6.3,0.117,10,0,1.04
,12:49:07,4,2700,1775.2,1.11,13.3,9,-6.3,0.117,10,0,1.04
,12:49:08,4,2700,1776.2,1.11,13.3,9,-6.3,0.12,10,0,1.04
,12:49:09,4,2700,1777.2,1.11,13.3,9,-6.3,0.123,10,0,1.04
,12:49:10,4,2700,1778.2,1.1,13.3,9,-6.3,0.127,10,0,1.03
,12:49:11,4,2700,1779.2,1.1,13.3,9,-6.3,0.123,10,0,1.03
,12:49:12,4,2700,1780.2,1.1,13.3,9,-6.3,0.123,10,0,1.03
,12:49:13,4,2700,1781.2,1.1,13.3,9,-6.3,0.123,10,0,1.03
,12:49:14,4,2700,1782.2,1.11,13.3,9,-6.3,0.127,10,0,1.04
,12:49:15,4,2700,1783.2,1.11,13.3,9,-6.3,0.123,10,0,1.04
,12:49:16,4,2700,1784.2,1.11,13.3,9,-6.3,0.124,10,0,1.04
,12:49:17,4,2700,1785.2,1.11,13.3,9,-6.3,0.12,10,0,1.04
,12:49:18,4,2700,1786.2,1.1,13.3,9,-6.3,0.12,10,0,1.03
,12:49:19,4,2700,1787.2,1.1,13.3,9,-6.3,0.123,10,0,1.03
,12:49:20,4,2700,1788.2,1.1,13.3,9,-6.2,0.126,10,0,1.03
,12:49:21,4,2700,1789.2,1.1,13.3,9,-6.2,0.126,10,0,1.03
,12:49:22,4,2700,1790.2,1.1,13.3,9,-6.2,0.126,10,0,1.03
,12:49:23,4,2700,1791.2,1.1,13.3,9,-6.2,0.126,10,0,1.03
,12:49:24,4,2700,1792.2,1.1,13.3,9,-6.2,0.127,10,0,1.04
,12:49:25,4,2700,1793.2,1.11,13.3,9,-6.2,0.12,10,0,1.04
,12:49:26,4,2700,1794.2,1.11,13.3,9,-6.2,0.117,10,0,1.04
,12:49:27,4,2700,1795.2,1.11,13.3,9,-6.2,0.12,10,0,1.04
,12:49:28,4,2700,1796.2,1.11,13.3,9,-6.2,0.12,10,0,1.04
,12:49:29,4,2700,1797.2,1.11,13.3,9,-6.2,0.124,10,0,1.04
,12:49:30,4,2700,1798.2,1.11,13.3,9,-6.2,0.127,10,0,1.04
,12:49:31,4,2700,1799.2,1.11,13.3,9,-6.2,0.127,10,0,1.04
,12:49:32,4,2700,1800.2,1.11,13.3,9,-6.2,0.127,10,0,1.04
,12:49:33,4,2700,1801.2,1.11,13.3,9,-6.2,0.124,10,0,1.04
,12:49:34,4,2700,1802.2,1.11,13.3,9,-6.2,0.124,10,0,1.04
,12:49:35,4,2700,1803.2,1.12,13.3,9,-6.2,0.124,10,0,1.05
,12:49:36,4,2700,1804.2,1.12,13.3,9,-6.2,0.124,10,0,1.05
,12:49:37,4,2700,1805.2,1.12,13.3,9,-6.2,0.121,10,0,1.05
,12:49:38,4,2700,1806.2,1.12,13.3,9,-6.2,0.121,10,0,1.05
,12:49:39,4,2700,1807.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:49:40,4,2700,1808.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:49:41,4,2700,1809.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:49:42,4,2700,1810.2,1.11,13.3,9,-6.2,0.117,10,0,1.04
,12:49:43,4,2700,1811.2,1.11,13.3,9,-6.1,0.117,10,0,1.04
,12:49:44,4,2700,1812.2,1.1,13.3,9,-6.1,0.116,10,0,1.03
,12:49:45,4,2700,1813.2,1.11,13.3,9,-6.1,0.117,10,0,1.04
,12:49:46,4,2700,1814.2,1.1,13.3,9,-6.1,0.116,10,0,1.03
,12:49:47,4,2700,1815.2,1.1,13.3,9,-6.1,0.116,10,0,1.03
,12:49:48,4,2700,1816.2,1.1,13.3,9,-6.1,0.119,10,0,1.03
,12:49:49,4,2700,1817.2,1.09,13.3,9,-6.1,0.122,10,0,1.02
,12:49:50,4,2700,1818.2,1.09,13.3,9,-6.1,0.125,10,0,1.02
,12:49:51,4,2700,1819.2,1.08,13.3,9,-6.1,0.124,10,0,1.01
,12:49:52,4,2700,1820.2,1.08,13.3,9,-6.1,0.124,10,0,1.01
,12:49:53,4,2700,1821.2,1.09,13.3,9,-6.1,0.125,10,0,1.02
,12:49:54,4,2700,1822.2,1.09,13.3,9,-6.1,0.125,10,0,1.02
,12:49:55,4,2700,1823.2,1.09,13.3,9,-6.1,0.125,10,0,1.02
,12:49:56,4,2700,1824.2,1.1,13.3,9,-6.1,0.126,10,0,1.03
,12:49:57,4,2700,1825.2,1.1,13.3,9,-6.1,0.126,10,0,1.03
,12:49:58,4,2700,1826.2,1.1,13.3,9,-6.1,0.126,10,0,1.03
,12:49:59,4,2700,1827.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:50:00,4,2700,1828.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:50:01,4,2700,1829.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:50:02,4,2700,1830.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:50:03,4,2700,1831.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:50:04,4,2700,1832.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:05,4,2700,1833.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:06,4,2700,1834.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:07,4,2700,1835.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:08,4,2700,1836.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:09,4,2700,1837.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:10,4,2700,1838.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:11,4,2700,1839.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:12,4,2700,1840.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:50:13,4,2700,1841.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:14,4,2700,1842.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:15,4,2700,1843.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:50:16,4,2700,1844.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:50:17,4,2700,1845.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:50:18,4,2700,1846.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:19,4,2700,1847.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:20,4,2700,1848.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:21,4,2700,1849.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:22,4,2700,1850.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:50:23,4,2700,1851.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:50:24,4,2700,1852.2,1.13,13.3,9,-6,0.122,10,0,1.06
,12:50:25,4,2700,1853.2,1.13,13.3,9,-6,0.126,10,0,1.05
,12:50:26,4,2700,1854.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:27,4,2700,1855.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:28,4,2700,1856.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:50:29,4,2700,1857.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:50:30,4,2700,1858.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:50:31,4,2700,1859.2,1.13,13.3,9,-6,0.122,10,0,1.06
,12:50:32,4,2700,1860.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:50:33,4,2700,1861.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:50:34,4,2700,1862.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:50:35,4,2700,1863.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:36,4,2700,1864.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:37,4,2700,1865.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:38,4,2700,1866.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:39,4,2700,1867.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:40,4,2700,1868.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:41,4,2700,1869.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:42,4,2700,1870.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:43,4,2700,1871.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:44,4,2700,1872.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:45,4,2700,1873.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:46,4,2700,1874.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:47,4,2700,1875.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:50:48,4,2700,1876.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:49,4,2700,1877.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:50,4,2700,1878.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:51,4,2700,1879.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:50:52,4,2700,1880.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:53,4,2700,1881.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:54,4,2700,1882.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:50:55,4,2700,1883.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:56,4,2700,1884.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:50:57,4,2700,1885.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:50:58,4,2700,1886.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:50:59,4,2700,1887.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:00,4,2700,1888.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:01,4,2700,1889.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:02,4,2700,1890.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:03,4,2700,1891.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:04,4,2700,1892.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:05,4,2700,1893.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:06,4,2700,1894.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:07,4,2700,1895.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:08,4,2700,1896.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:51:09,4,2700,1897.2,1.13,13.3,9,-5.9,0.122,10,0,1.06
,12:51:10,4,2700,1898.2,1.13,13.3,9,-5.9,0.126,10,0,1.06
,12:51:11,4,2700,1899.2,1.13,13.3,9,-5.9,0.126,10,0,1.06
,12:51:12,4,2700,1900.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:13,4,2700,1901.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:14,4,2700,1902.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:15,4,2700,1903.2,1.12,13.3,10,-5.9,0.115,10,0,1.05
,12:51:16,4,2700,1904.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:17,4,2700,1905.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:51:18,4,2700,1906.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:19,4,2700,1907.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:20,4,2700,1908.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:21,4,2700,1909.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:22,4,2700,1910.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:51:23,4,2700,1911.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:24,4,2700,1912.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:25,4,2700,1913.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:26,4,2700,1914.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:51:27,4,2700,1915.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:28,4,2700,1916.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:29,4,2700,1917.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:30,4,2700,1918.2,1.11,13.3,9,-5.9,0.121,10,0,1.04
,12:51:31,4,2700,1919.2,1.11,13.3,9,-5.9,0.123,10,0,1.04
,12:51:32,4,2700,1920.2,1.1,13.3,9,-5.9,0.123,10,0,1.03
,12:51:33,4,2700,1921.2,1.1,13.3,9,-5.9,0.123,10,0,1.03
,12:51:34,4,2700,1922.2,1.1,13.3,9,-5.9,0.126,10,0,1.03
,12:51:35,4,2700,1923.2,1.1,13.3,9,-5.9,0.127,10,0,1.03
,12:51:36,4,2700,1924.2,1.1,13.3,9,-5.9,0.127,10,0,1.03
,12:51:37,4,2700,1925.2,1.11,13.3,9,-5.9,0.123,10,0,1.04
,12:51:38,4,2700,1926.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:39,4,2700,1927.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:51:40,4,2700,1928.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:51:41,4,2700,1929.2,1.11,13.3,9,-5.9,0.117,10,0,1.04
,12:51:42,4,2700,1930.2,1.11,13.3,9,-5.9,0.121,10,0,1.04
,12:51:43,4,2700,1931.2,1.11,13.3,9,-5.9,0.124,10,0.1,1.04
,12:51:44,4,2700,1932.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:51:45,4,2700,1933.2,1.1,13.3,9,-5.9,0.127,10,0,1.03
,12:51:46,4,2700,1934.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:51:47,4,2700,1935.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:51:48,4,2700,1936.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:51:49,4,2700,1937.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:50,4,2700,1938.2,1.11,13.3,9,-5.9,0.121,10,0,1.04
,12:51:51,4,2700,1939.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:51:52,4,2700,1940.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:51:53,4,2700,1941.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:54,4,2700,1942.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:55,4,2700,1943.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:56,4,2700,1944.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:51:57,4,2700,1945.2,1.11,13.3,9,-5.9,0.12,10,0,1.04
,12:51:58,4,2700,1946.2,1.11,13.3,9,-5.9,0.124,10,0,1.05
,12:51:59,4,2700,1947.2,1.12,13.3,9,-5.9,0.124,10,0.1,1.05
,12:52:00,4,2700,1948.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:01,4,2700,1949.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:02,4,2700,1950.2,1.11,13.3,9,-5.9,0.121,10,0,1.04
,12:52:03,4,2700,1951.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:04,4,2700,1952.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:05,4,2700,1953.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:06,4,2700,1954.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:07,4,2700,1955.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:52:08,4,2700,1956.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:09,4,2700,1957.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:52:10,4,2700,1958.2,1.12,13.3,9,-5.9,0.118,10,0.1,1.05
,12:52:11,4,2700,1959.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:12,4,2700,1960.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:13,4,2700,1961.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:14,4,2700,1962.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:15,4,2700,1963.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:16,4,2700,1964.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:17,4,2700,1965.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:18,4,2700,1966.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:19,4,2700,1967.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:52:20,4,2700,1968.2,1.12,13.3,9,-5.9,0.124,10,0,1.04
,12:52:21,4,2700,1969.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:22,4,2700,1970.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:23,4,2700,1971.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:24,4,2700,1972.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:52:25,4,2700,1973.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:26,4,2700,1974.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:52:27,4,2700,1975.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:28,4,2700,1976.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:52:29,4,2700,1977.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:30,4,2700,1978.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:31,4,2700,1979.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:32,4,2700,1980.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:33,4,2700,1981.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:34,4,2700,1982.2,1.11,13.3,9,-5.9,0.128,10,0,1.04
,12:52:35,4,2700,1983.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:36,4,2700,1984.2,1.11,13.3,9,-5.9,0.127,10,0,1.04
,12:52:37,4,2700,1985.2,1.11,13.3,9,-5.9,0.128,10,0,1.04
,12:52:38,4,2700,1986.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:52:39,4,2700,1987.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:40,4,2700,1988.2,1.12,13.3,9,-5.9,0.129,10,0,1.05
,12:52:41,4,2700,1989.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:42,4,2700,1990.2,1.13,13.3,9,-5.9,0.119,10,0,1.06
,12:52:43,4,2700,1991.2,1.13,13.3,10,-5.9,0.116,10,0,1.06
,12:52:44,4,2700,1992.2,1.13,13.3,9,-5.9,0.119,10,0,1.06
,12:52:45,4,2700,1993.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:46,4,2700,1994.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:52:47,4,2700,1995.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:52:48,4,2700,1996.2,1.12,13.3,9,-5.9,0.121,10,0,1.05
,12:52:49,4,2700,1997.2,1.11,13.3,9,-5.9,0.124,10,0,1.04
,12:52:50,4,2700,1998.2,1.11,13.3,9,-5.9,0.128,10,0,1.04
,12:52:51,4,2700,1999.2,1.11,13.3,9,-5.9,0.128,10,0,1.04
