Data file,,RA0.3_PAO_12C_001_1HOUR.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,PAO68,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:45:13 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:27:25,4,3600,2531.9,1.05,13.3,9,11.3,0.118,10,0.3,0.95
,11:27:26,4,3600,2532.9,1.05,13.3,9,11.3,0.118,10,0.3,0.95
,11:27:27,4,3600,2533.9,1.06,13.3,9,11.3,0.118,10,0.3,0.95
,11:27:28,4,3600,2534.9,1.06,13.3,9,11.4,0.118,10,0.3,0.96
,11:27:29,4,3600,2535.9,1.06,13.3,9,11.4,0.115,10,0.3,0.96
,11:27:30,4,3600,2536.9,1.06,13.3,9,11.4,0.115,10,0.3,0.96
,11:27:31,4,3600,2537.9,1.05,13.3,9,11.4,0.114,10,0.3,0.95
,11:27:32,4,3600,2538.9,1.05,13.3,9,11.4,0.117,10,0.3,0.94
,11:27:33,4,3600,2539.9,1.04,13.3,9,11.4,0.113,10,0.3,0.94
,11:27:34,4,3600,2540.9,1.05,13.3,9,11.4,0.117,10,0.3,0.94
,11:27:35,4,3600,2541.9,1.05,13.3,9,11.5,0.117,10,0.3,0.95
,11:27:36,4,3600,2542.9,1.05,13.3,9,11.5,0.117,10,0.3,0.95
,11:27:37,4,3600,2543.9,1.05,13.3,9,11.5,0.114,10,0.3,0.95
,11:27:38,4,3600,2544.9,1.05,13.3,9,11.5,0.11,10,0.3,0.94
,11:27:39,4,3600,2545.9,1.04,13.3,9,11.5,0.11,10,0.3,0.94
,11:27:40,4,3600,2546.9,1.04,13.3,9,11.5,0.11,10,0.3,0.94
,11:27:41,4,3600,2547.9,1.04,13.3,9,11.6,0.112,10,0.3,0.93
,11:27:42,4,3600,2548.9,1.03,13.3,9,11.6,0.112,10,0.3,0.93
,11:27:43,4,3600,2549.9,1.03,13.3,9,11.6,0.112,10,0.3,0.93
,11:27:44,4,3600,2550.9,1.04,13.3,9,11.6,0.112,10,0.3,0.93
,11:27:45,4,3600,2551.9,1.04,13.3,9,11.6,0.116,10,0.3,0.94
,11:27:46,4,3600,2552.9,1.04,13.3,9,11.6,0.119,10,0.3,0.94
,11:27:47,4,3600,2553.9,1.04,13.3,9,11.7,0.119,10,0.3,0.94
,11:27:48,4,3600,2554.9,1.03,13.3,9,11.6,0.119,10,0.3,0.93
,11:27:49,4,3600,2555.9,1.03,13.3,8,11.6,0.122,10,0.3,0.93
,11:27:50,4,3600,2556.9,1.03,13.3,9,11.7,0.118,10,0.3,0.93
,11:27:51,4,3600,2557.9,1.04,13.3,9,11.7,0.119,10,0.3,0.93
,11:27:52,4,3600,2558.9,1.03,13.3,9,11.7,0.115,10,0.3,0.93
,11:27:53,4,3600,2559.9,1.03,13.3,9,11.7,0.115,10,0.3,0.93
,11:27:54,4,3600,2560.9,1.04,13.3,9,11.8,0.119,10,0.3,0.94
,11:27:55,4,3600,2561.9,1.05,13.3,9,11.8,0.121,10,0.3,0.95
,11:27:56,4,3600,2562.9,1.06,13.3,9,11.8,0.122,10,0.3,0.96
,11:27:57,4,3600,2563.9,1.05,13.3,9,11.8,0.118,10,0.3,0.95
,11:27:58,4,3600,2564.9,1.05,13.3,9,11.8,0.117,10,0.3,0.94
,11:27:59,4,3600,2565.9,1.04,13.3,9,11.8,0.116,10,0.3,0.94
,11:28:00,4,3600,2566.9,1.04,13.3,9,11.9,0.115,10,0.3,0.93
,11:28:01,4,3600,2567.9,1.03,13.3,9,11.9,0.115,10,0.3,0.93
,11:28:02,4,3600,2568.9,1.03,13.3,9,11.9,0.115,10,0.3,0.93
,11:28:03,4,3600,2569.9,1.04,13.3,9,11.9,0.115,10,0.3,0.93
,11:28:04,4,3600,2570.9,1.04,13.3,9,11.9,0.113,10,0.3,0.94
,11:28:05,4,3600,2571.9,1.05,13.3,9,12,0.11,10,0.3,0.94
,11:28:06,4,3600,2572.9,1.04,13.3,9,12,0.11,10,0.3,0.94
,11:28:07,4,3600,2573.9,1.04,13.3,9,12,0.112,10,0.3,0.93
,11:28:08,4,3600,2574.9,1.04,13.3,9,12,0.116,10,0.3,0.94
,11:28:09,4,3600,2575.9,1.04,13.3,9,12,0.115,10,0.3,0.93
,11:28:10,4,3600,2576.9,1.04,13.3,9,12,0.115,10,0.3,0.93
,11:28:11,4,3600,2577.9,1.03,13.3,9,12,0.115,10,0.3,0.93
,11:28:12,4,3600,2578.9,1.03,13.3,9,12.1,0.119,10,0.3,0.93
,11:28:13,4,3600,2579.9,1.04,13.3,9,12.1,0.119,10,0.3,0.94
,11:28:14,4,3600,2580.9,1.04,13.3,9,12.1,0.12,10,0.3,0.94
,11:28:15,4,3600,2581.9,1.04,13.3,9,12.1,0.12,10,0.3,0.94
,11:28:16,4,3600,2582.9,1.04,13.3,9,12.1,0.116,10,0.3,0.94
,11:28:17,4,3600,2583.9,1.05,13.3,9,12.1,0.117,10,0.3,0.94
,11:28:18,4,3600,2584.9,1.05,13.3,9,12.2,0.114,10,0.3,0.95
,11:28:19,4,3600,2585.9,1.06,13.3,9,12.2,0.115,10,0.3,0.96
,11:28:20,4,3600,2586.9,1.06,13.3,9,12.2,0.112,10,0.3,0.96
,11:28:21,4,3600,2587.9,1.06,13.3,9,12.2,0.115,10,0.3,0.95
,11:28:22,4,3600,2588.9,1.05,13.3,9,12.2,0.117,10,0.3,0.95
,11:28:23,4,3600,2589.9,1.05,13.3,9,12.3,0.12,10,0.3,0.95
,11:28:24,4,3600,2590.9,1.05,13.3,9,12.3,0.117,10,0.3,0.94
,11:28:25,4,3600,2591.9,1.05,13.3,9,12.3,0.117,10,0.3,0.95
,11:28:26,4,3600,2592.9,1.05,13.3,9,12.3,0.12,10,0.3,0.95
,11:28:27,4,3600,2593.9,1.05,13.3,9,12.3,0.117,10,0.3,0.95
,11:28:28,4,3600,2594.9,1.05,13.3,9,12.3,0.117,10,0.3,0.95
,11:28:29,4,3600,2595.9,1.05,13.3,9,12.3,0.117,10,0.3,0.95
,11:28:30,4,3600,2596.9,1.05,13.3,9,12.3,0.117,10,0.3,0.94
,11:28:31,4,3600,2597.9,1.05,13.3,9,12.3,0.117,10,0.3,0.95
,11:28:32,4,3600,2598.9,1.05,13.3,9,12.4,0.117,10,0.3,0.94
,11:28:33,4,3600,2599.9,1.05,13.3,9,12.4,0.111,10,0.3,0.95
,11:28:34,4,3600,2600.9,1.05,13.3,9,12.4,0.11,10,0.3,0.94
,11:28:35,4,3600,2601.9,1.05,13.3,9,12.4,0.11,10,0.3,0.94
,11:28:36,4,3600,2602.9,1.04,13.3,9,12.5,0.113,10,0.3,0.94
,11:28:37,4,3600,2603.9,1.05,13.3,9,12.5,0.117,10,0.3,0.94
,11:28:38,4,3600,2604.9,1.05,13.3,9,12.5,0.117,10,0.3,0.95
,11:28:39,4,3600,2605.9,1.05,13.3,9,12.5,0.117,10,0.3,0.95
,11:28:40,4,3600,2606.9,1.05,13.3,9,12.5,0.121,10,0.2,0.95
,11:28:41,4,3600,2607.9,1.05,13.3,9,12.5,0.121,10,0.3,0.95
,11:28:42,4,3600,2608.9,1.05,13.3,9,12.6,0.121,10,0.3,0.95
,11:28:43,4,3600,2609.9,1.05,13.3,9,12.6,0.114,10,0.3,0.95
,11:28:44,4,3600,2610.9,1.05,13.3,9,12.6,0.118,10,0.3,0.95
,11:28:45,4,3600,2611.9,1.06,13.3,9,12.6,0.121,10,0.3,0.95
,11:28:46,4,3600,2612.9,1.06,13.3,9,12.6,0.121,10,0.3,0.96
,11:28:47,4,3600,2613.9,1.07,13.3,9,12.6,0.123,10,0.3,0.97
,11:28:48,4,3600,2614.9,1.07,13.3,9,12.6,0.123,10,0.3,0.97
,11:28:49,4,3600,2615.9,1.08,13.3,9,12.6,0.12,10,0.3,0.97
,11:28:50,4,3600,2616.9,1.08,13.3,9,12.7,0.12,10,0.3,0.97
,11:28:51,4,3600,2617.9,1.08,13.3,9,12.7,0.12,10,0.3,0.97
,11:28:52,4,3600,2618.9,1.08,13.3,9,12.7,0.117,10,0.3,0.97
,11:28:53,4,3600,2619.9,1.07,13.3,9,12.7,0.116,10,0.3,0.97
,11:28:54,4,3600,2620.9,1.06,13.3,9,12.7,0.115,10,0.3,0.96
,11:28:55,4,3600,2621.9,1.06,13.3,9,12.7,0.118,10,0.3,0.96
,11:28:56,4,3600,2622.9,1.06,13.3,9,12.8,0.115,10,0.3,0.96
,11:28:57,4,3600,2623.9,1.07,13.3,9,12.8,0.112,10,0.3,0.96
,11:28:58,4,3600,2624.9,1.06,13.3,9,12.8,0.112,10,0.3,0.96
,11:28:59,4,3600,2625.9,1.06,13.3,9,12.8,0.118,10,0.3,0.96
,11:29:00,4,3600,2626.9,1.06,13.3,9,12.8,0.122,10,0.3,0.96
,11:29:01,4,3600,2627.9,1.06,13.3,9,12.8,0.118,10,0.3,0.95
,11:29:02,4,3600,2628.9,1.06,13.3,9,12.8,0.118,10,0.3,0.96
,11:29:03,4,3600,2629.9,1.05,13.3,9,12.9,0.118,10,0.3,0.95
,11:29:04,4,3600,2630.9,1.05,13.3,9,12.9,0.121,10,0.3,0.95
,11:29:05,4,3600,2631.9,1.05,13.3,9,12.9,0.117,10,0.3,0.95
,11:29:06,4,3600,2632.9,1.05,13.3,9,12.9,0.114,10,0.3,0.95
,11:29:07,4,3600,2633.9,1.06,13.3,9,12.9,0.111,10,0.3,0.95
,11:29:08,4,3600,2634.9,1.05,13.3,9,12.9,0.111,10,0.3,0.95
,11:29:09,4,3600,2635.9,1.05,13.3,9,12.9,0.11,10,0.3,0.94
,11:29:10,4,3600,2636.9,1.04,13.3,9,12.9,0.11,10,0.3,0.94
,11:29:11,4,3600,2637.9,1.04,13.3,9,13,0.11,10,0.3,0.94
,11:29:12,4,3600,2638.9,1.04,13.3,9,13,0.11,10,0.3,0.94
,11:29:13,4,3600,2639.9,1.04,13.3,9,13,0.11,10,0.3,0.94
,11:29:14,4,3600,2640.9,1.04,13.3,9,13,0.11,10,0.3,0.94
,11:29:15,4,3600,2641.9,1.04,13.3,9,13,0.11,10,0.3,0.94
,11:29:16,4,3600,2642.9,1.04,13.3,9,13,0.113,10,0.3,0.94
,11:29:17,4,3600,2643.9,1.04,13.3,9,13,0.116,10,0.3,0.94
,11:29:18,4,3600,2644.9,1.04,13.3,9,13,0.119,10,0.3,0.94
,11:29:19,4,3600,2645.9,1.04,13.3,8,13,0.122,10,0.3,0.93
,11:29:20,4,3600,2646.9,1.04,13.3,8,13.1,0.122,10,0.3,0.93
,11:29:21,4,3600,2647.9,1.04,13.3,8,13.1,0.123,10,0.3,0.94
,11:29:22,4,3600,2648.9,1.04,13.3,8,13.1,0.123,10,0.3,0.94
,11:29:23,4,3600,2649.9,1.05,13.3,9,13.1,0.121,10,0.3,0.95
,11:29:24,4,3600,2650.9,1.06,13.3,9,13.1,0.122,10,0.3,0.96
,11:29:25,4,3600,2651.9,1.07,13.3,9,13.1,0.119,10,0.3,0.96
,11:29:26,4,3600,2652.9,1.07,13.3,9,13.1,0.119,10,0.3,0.96
,11:29:27,4,3600,2653.9,1.07,13.3,9,13.1,0.119,10,0.3,0.97
,11:29:28,4,3600,2654.9,1.07,13.3,9,13.1,0.123,10,0.3,0.97
,11:29:29,4,3600,2655.9,1.07,13.3,9,13.1,0.123,10,0.3,0.96
,11:29:30,4,3600,2656.9,1.07,13.3,9,13.2,0.119,10,0.3,0.97
,11:29:31,4,3600,2657.9,1.07,13.3,9,13.2,0.119,10,0.3,0.97
,11:29:32,4,3600,2658.9,1.07,13.3,9,13.2,0.119,10,0.3,0.97
,11:29:33,4,3600,2659.9,1.06,13.3,9,13.2,0.118,10,0.3,0.95
,11:29:34,4,3600,2660.9,1.05,13.3,9,13.2,0.117,10,0.3,0.95
,11:29:35,4,3600,2661.9,1.05,13.3,9,13.2,0.118,10,0.3,0.95
,11:29:36,4,3600,2662.9,1.06,13.3,9,13.2,0.118,10,0.3,0.96
,11:29:37,4,3600,2663.9,1.07,13.3,9,13.2,0.116,10,0.3,0.97
,11:29:38,4,3600,2664.9,1.07,13.3,10,13.2,0.11,10,0.3,0.97
,11:29:39,4,3600,2665.9,1.08,13.3,10,13.2,0.111,10,0.3,0.97
,11:29:40,4,3600,2666.9,1.08,13.3,9,13.2,0.114,10,0.3,0.97
,11:29:41,4,3600,2667.9,1.08,13.3,9,13.2,0.117,10,0.3,0.98
,11:29:42,4,3600,2668.9,1.08,13.3,9,13.3,0.12,10,0.3,0.97
,11:29:43,4,3600,2669.9,1.07,13.3,9,13.3,0.122,10,0.3,0.96
,11:29:44,4,3600,2670.9,1.05,13.3,9,13.2,0.118,10,0.3,0.95
,11:29:45,4,3600,2671.9,1.05,13.3,9,13.3,0.121,10,0.3,0.95
,11:29:46,4,3600,2672.9,1.05,13.3,9,13.3,0.121,10,0.3,0.95
,11:29:47,4,3600,2673.9,1.05,13.3,9,13.3,0.121,10,0.3,0.95
,11:29:48,4,3600,2674.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:29:49,4,3600,2675.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:29:50,4,3600,2676.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:29:51,4,3600,2677.9,1.05,13.3,9,13.3,0.121,10,0.3,0.95
,11:29:52,4,3600,2678.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:29:53,4,3600,2679.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:29:54,4,3600,2680.9,1.05,13.3,9,13.3,0.114,10,0.3,0.95
,11:29:55,4,3600,2681.9,1.06,13.3,9,13.3,0.118,10,0.3,0.96
,11:29:56,4,3600,2682.9,1.07,13.3,9,13.3,0.116,10,0.3,0.97
,11:29:57,4,3600,2683.9,1.07,13.3,9,13.3,0.113,10,0.3,0.97
,11:29:58,4,3600,2684.9,1.08,13.3,10,13.3,0.111,10,0.3,0.97
,11:29:59,4,3600,2685.9,1.07,13.3,9,13.3,0.113,10,0.3,0.97
,11:30:00,4,3600,2686.9,1.07,13.3,9,13.3,0.119,10,0.3,0.97
,11:30:01,4,3600,2687.9,1.06,13.3,9,13.3,0.118,10,0.3,0.96
,11:30:02,4,3600,2688.9,1.06,13.3,9,13.3,0.122,10,0.3,0.96
,11:30:03,4,3600,2689.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:04,4,3600,2690.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:05,4,3600,2691.9,1.07,13.3,9,13.3,0.116,10,0.3,0.96
,11:30:06,4,3600,2692.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:07,4,3600,2693.9,1.06,13.3,9,13.3,0.118,10,0.3,0.96
,11:30:08,4,3600,2694.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:30:09,4,3600,2695.9,1.05,13.3,9,13.3,0.12,10,0.3,0.94
,11:30:10,4,3600,2696.9,1.05,13.3,9,13.4,0.12,10,0.3,0.94
,11:30:11,4,3600,2697.9,1.05,13.3,9,13.4,0.117,10,0.3,0.95
,11:30:12,4,3600,2698.9,1.06,13.3,9,13.4,0.118,10,0.3,0.96
,11:30:13,4,3600,2699.9,1.07,13.3,9,13.4,0.123,10,0.3,0.97
,11:30:14,4,3600,2700.9,1.07,13.3,9,13.4,0.123,10,0.3,0.97
,11:30:15,4,3600,2701.9,1.07,13.3,9,13.4,0.113,10,0.3,0.97
,11:30:16,4,3600,2702.9,1.07,13.3,10,13.4,0.11,10,0.3,0.97
,11:30:17,4,3600,2703.9,1.08,13.3,9,13.4,0.117,10,0.3,0.97
,11:30:18,4,3600,2704.9,1.07,13.3,9,13.4,0.12,10,0.3,0.97
,11:30:19,4,3600,2705.9,1.07,13.3,9,13.4,0.119,10,0.3,0.96
,11:30:20,4,3600,2706.9,1.06,13.3,9,13.4,0.118,10,0.3,0.96
,11:30:21,4,3600,2707.9,1.06,13.3,9,13.4,0.115,10,0.3,0.95
,11:30:22,4,3600,2708.9,1.05,13.3,9,13.4,0.118,10,0.3,0.95
,11:30:23,4,3600,2709.9,1.05,13.3,9,13.4,0.117,10,0.3,0.94
,11:30:24,4,3600,2710.9,1.04,13.3,9,13.4,0.12,10,0.3,0.94
,11:30:25,4,3600,2711.9,1.04,13.3,9,13.4,0.119,10,0.3,0.94
,11:30:26,4,3600,2712.9,1.05,13.3,9,13.4,0.117,10,0.3,0.95
,11:30:27,4,3600,2713.9,1.06,13.3,9,13.4,0.118,10,0.3,0.96
,11:30:28,4,3600,2714.9,1.08,13.3,9,13.4,0.12,10,0.3,0.97
,11:30:29,4,3600,2715.9,1.09,13.3,9,13.3,0.121,10,0.3,0.98
,11:30:30,4,3600,2716.9,1.09,13.3,9,13.3,0.121,10,0.3,0.98
,11:30:31,4,3600,2717.9,1.08,13.3,9,13.3,0.117,10,0.3,0.97
,11:30:32,4,3600,2718.9,1.06,13.3,9,13.3,0.115,10,0.3,0.96
,11:30:33,4,3600,2719.9,1.05,13.3,9,13.3,0.111,10,0.3,0.95
,11:30:34,4,3600,2720.9,1.04,13.3,9,13.3,0.11,10,0.3,0.94
,11:30:35,4,3600,2721.9,1.04,13.3,9,13.3,0.11,10,0.3,0.94
,11:30:36,4,3600,2722.9,1.04,13.3,9,13.3,0.113,10,0.3,0.94
,11:30:37,4,3600,2723.9,1.05,13.3,9,13.3,0.117,10,0.3,0.94
,11:30:38,4,3600,2724.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:30:39,4,3600,2725.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:30:40,4,3600,2726.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:30:41,4,3600,2727.9,1.05,13.3,9,13.3,0.117,10,0.3,0.95
,11:30:42,4,3600,2728.9,1.05,13.3,9,13.3,0.121,10,0.3,0.95
,11:30:43,4,3600,2729.9,1.06,13.3,9,13.3,0.118,10,0.3,0.96
,11:30:44,4,3600,2730.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:45,4,3600,2731.9,1.07,13.3,9,13.3,0.116,10,0.3,0.96
,11:30:46,4,3600,2732.9,1.07,13.3,9,13.3,0.122,10,0.3,0.96
,11:30:47,4,3600,2733.9,1.06,13.3,9,13.3,0.122,10,0.3,0.96
,11:30:48,4,3600,2734.9,1.06,13.3,9,13.3,0.122,10,0.3,0.96
,11:30:49,4,3600,2735.9,1.06,13.3,9,13.3,0.122,10,0.3,0.96
,11:30:50,4,3600,2736.9,1.07,13.3,9,13.3,0.119,10,0.3,0.97
,11:30:51,4,3600,2737.9,1.08,13.3,9,13.3,0.121,10,0.3,0.98
,11:30:52,4,3600,2738.9,1.09,13.3,9,13.3,0.125,10,0.3,0.98
,11:30:53,4,3600,2739.9,1.08,13.3,9,13.3,0.124,10,0.3,0.98
,11:30:54,4,3600,2740.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:55,4,3600,2741.9,1.07,13.3,9,13.3,0.119,10,0.3,0.96
,11:30:56,4,3600,2742.9,1.07,13.3,9,13.3,0.123,10,0.3,0.97
,11:30:57,4,3600,2743.9,1.08,13.3,9,13.3,0.12,10,0.3,0.97
,11:30:58,4,3600,2744.9,1.08,13.3,9,13.3,0.117,10,0.3,0.97
,11:30:59,4,3600,2745.9,1.08,13.3,9,13.3,0.117,10,0.3,0.97
,11:31:00,4,3600,2746.9,1.08,13.3,9,13.3,0.117,10,0.3,0.97
,11:31:01,4,3600,2747.9,1.07,13.3,9,13.3,0.116,10,0.3,0.97
,11:31:02,4,3600,2748.9,1.07,13.3,9,13.3,0.113,10,0.3,0.97
,11:31:03,4,3600,2749.9,1.07,13.3,9,13.2,0.113,10,0.3,0.97
,11:31:04,4,3600,2750.9,1.07,13.3,10,13.2,0.11,10,0.3,0.97
,11:31:05,4,3600,2751.9,1.06,13.3,10,13.2,0.109,10,0.3,0.96
,11:31:06,4,3600,2752.9,1.06,13.3,9,13.2,0.112,10,0.3,0.95
,11:31:07,4,3600,2753.9,1.06,13.3,9,13.2,0.115,10,0.3,0.95
,11:31:08,4,3600,2754.9,1.06,13.3,9,13.2,0.115,10,0.3,0.95
,11:31:09,4,3600,2755.9,1.05,13.3,9,13.2,0.118,10,0.3,0.95
,11:31:10,4,3600,2756.9,1.05,13.3,9,13.2,0.118,10,0.3,0.95
,11:31:11,4,3600,2757.9,1.06,13.3,9,13.2,0.121,10,0.3,0.95
,11:31:12,4,3600,2758.9,1.06,13.3,9,13.2,0.121,10,0.3,0.95
,11:31:13,4,3600,2759.9,1.05,13.3,9,13.2,0.118,10,0.3,0.95
,11:31:14,4,3600,2760.9,1.05,13.3,9,13.2,0.121,10,0.3,0.95
,11:31:15,4,3600,2761.9,1.06,13.3,8,13.2,0.125,10,0.3,0.95
,11:31:16,4,3600,2762.9,1.07,13.3,9,13.2,0.123,10,0.3,0.96
,11:31:17,4,3600,2763.9,1.07,13.3,9,13.2,0.123,10,0.3,0.97
,11:31:18,4,3600,2764.9,1.08,13.3,9,13.1,0.121,10,0.3,0.97
,11:31:19,4,3600,2765.9,1.08,13.3,9,13.1,0.12,10,0.3,0.97
,11:31:20,4,3600,2766.9,1.07,13.3,9,13.1,0.123,10,0.3,0.97
,11:31:21,4,3600,2767.9,1.07,13.3,9,13.1,0.12,10,0.3,0.97
,11:31:22,4,3600,2768.9,1.07,13.3,9,13.1,0.116,10,0.3,0.96
,11:31:23,4,3600,2769.9,1.07,13.3,9,13.1,0.116,10,0.3,0.96
,11:31:24,4,3600,2770.9,1.05,13.3,9,13.1,0.111,10,0.3,0.95
,11:31:25,4,3600,2771.9,1.05,13.3,9,13.1,0.111,10,0.3,0.95
,11:31:26,4,3600,2772.9,1.05,13.3,9,13.1,0.111,10,0.3,0.95
,11:31:27,4,3600,2773.9,1.05,13.3,9,13.1,0.117,10,0.3,0.95
,11:31:28,4,3600,2774.9,1.04,13.3,9,13.1,0.119,10,0.3,0.94
,11:31:29,4,3600,2775.9,1.03,13.3,9,13.1,0.118,10,0.3,0.93
,11:31:30,4,3600,2776.9,1.04,13.3,9,13.1,0.119,10,0.3,0.94
,11:31:31,4,3600,2777.9,1.05,13.3,9,13.1,0.117,10,0.3,0.94
,11:31:32,4,3600,2778.9,1.05,13.3,9,13.1,0.117,10,0.3,0.95
,11:31:33,4,3600,2779.9,1.05,13.3,9,13,0.12,10,0.3,0.95
,11:31:34,4,3600,2780.9,1.05,13.3,9,13,0.121,10,0.3,0.95
,11:31:35,4,3600,2781.9,1.07,13.3,9,13,0.119,10,0.3,0.96
,11:31:36,4,3600,2782.9,1.08,13.3,9,13,0.117,10,0.3,0.98
,11:31:37,4,3600,2783.9,1.09,13.3,9,13,0.118,10,0.3,0.99
,11:31:38,4,3600,2784.9,1.1,13.3,9,13,0.126,10,0.3,0.99
,11:31:39,4,3600,2785.9,1.1,13.3,9,13,0.126,10,0.3,0.99
,11:31:40,4,3600,2786.9,1.1,13.3,9,13,0.122,10,0.3,0.99
,11:31:41,4,3600,2787.9,1.08,13.3,9,13,0.117,10,0.3,0.98
,11:31:42,4,3600,2788.9,1.08,13.3,9,13,0.117,10,0.3,0.98
,11:31:43,4,3600,2789.9,1.09,13.3,9,13,0.118,10,0.3,0.98
,11:31:44,4,3600,2790.9,1.09,13.3,9,13,0.118,10,0.3,0.99
,11:31:45,4,3600,2791.9,1.1,13.3,9,13,0.115,10,0.3,0.99
,11:31:46,4,3600,2792.9,1.09,13.3,9,12.9,0.122,10,0.3,0.99
,11:31:47,4,3600,2793.9,1.1,13.3,9,12.9,0.126,10,0.3,0.99
,11:31:48,4,3600,2794.9,1.1,13.3,9,12.9,0.126,10,0.3,0.99
,11:31:49,4,3600,2795.9,1.1,13.3,9,12.9,0.126,10,0.3,0.99
,11:31:50,4,3600,2796.9,1.1,13.3,9,12.9,0.126,10,0.2,0.99
,11:31:51,4,3600,2797.9,1.09,13.3,9,12.9,0.121,10,0.3,0.98
,11:31:52,4,3600,2798.9,1.08,13.3,9,12.9,0.121,10,0.3,0.98
,11:31:53,4,3600,2799.9,1.08,13.3,9,12.9,0.121,10,0.3,0.98
,11:31:54,4,3600,2800.9,1.09,13.3,9,12.9,0.121,10,0.3,0.98
,11:31:55,4,3600,2801.9,1.08,13.3,9,12.9,0.121,10,0.3,0.98
,11:31:56,4,3600,2802.9,1.09,13.3,9,12.8,0.121,10,0.3,0.98
,11:31:57,4,3600,2803.9,1.1,13.3,9,12.8,0.122,10,0.3,0.99
,11:31:58,4,3600,2804.9,1.11,13.3,9,12.8,0.123,10,0.3,1
,11:31:59,4,3600,2805.9,1.11,13.3,9,12.8,0.124,10,0.3,1
,11:32:00,4,3600,2806.9,1.1,13.3,9,12.8,0.123,10,0.3,0.99
,11:32:01,4,3600,2807.9,1.09,13.3,9,12.8,0.115,10,0.3,0.98
,11:32:02,4,3600,2808.9,1.08,13.3,9,12.8,0.114,10,0.3,0.98
,11:32:03,4,3600,2809.9,1.08,13.3,10,12.8,0.111,10,0.3,0.97
,11:32:04,4,3600,2810.9,1.08,13.3,10,12.8,0.111,10,0.3,0.97
,11:32:05,4,3600,2811.9,1.08,13.3,10,12.8,0.11,10,0.3,0.97
,11:32:06,4,3600,2812.9,1.08,13.3,9,12.7,0.114,10,0.3,0.98
,11:32:07,4,3600,2813.9,1.08,13.3,9,12.7,0.117,10,0.3,0.98
,11:32:08,4,3600,2814.9,1.08,13.3,9,12.7,0.117,10,0.3,0.98
,11:32:09,4,3600,2815.9,1.07,13.3,9,12.7,0.113,10,0.3,0.97
,11:32:10,4,3600,2816.9,1.06,13.3,9,12.7,0.112,10,0.3,0.96
,11:32:11,4,3600,2817.9,1.05,13.3,9,12.7,0.114,10,0.3,0.95
,11:32:12,4,3600,2818.9,1.04,13.3,9,12.7,0.113,10,0.3,0.94
,11:32:13,4,3600,2819.9,1.05,13.3,9,12.7,0.113,10,0.3,0.94
,11:32:14,4,3600,2820.9,1.05,13.3,9,12.7,0.117,10,0.3,0.95
,11:32:15,4,3600,2821.9,1.06,13.3,9,12.7,0.118,10,0.3,0.96
,11:32:16,4,3600,2822.9,1.07,13.3,9,12.6,0.119,10,0.3,0.96
,11:32:17,4,3600,2823.9,1.07,13.3,9,12.7,0.123,10,0.3,0.97
,11:32:18,4,3600,2824.9,1.08,13.3,9,12.6,0.12,10,0.3,0.97
,11:32:19,4,3600,2825.9,1.08,13.3,9,12.6,0.12,10,0.3,0.97
,11:32:20,4,3600,2826.9,1.08,13.3,9,12.6,0.12,10,0.3,0.97
,11:32:21,4,3600,2827.9,1.08,13.3,9,12.6,0.12,10,0.3,0.97
,11:32:22,4,3600,2828.9,1.08,13.3,9,12.6,0.117,10,0.3,0.98
,11:32:23,4,3600,2829.9,1.09,13.3,9,12.6,0.118,10,0.3,0.98
,11:32:24,4,3600,2830.9,1.09,13.3,9,12.6,0.118,10,0.3,0.98
,11:32:25,4,3600,2831.9,1.08,13.3,9,12.6,0.121,10,0.3,0.98
,11:32:26,4,3600,2832.9,1.07,13.3,9,12.5,0.12,10,0.3,0.97
