Data file,,PEEK_HEF_T35_PE6.TSV,,,,,,,,,,
,12:31:26,6,10790,3034.7,0.43,13.3,7,20,0.061,10,49.9,0.41
,12:31:27,6,10790,3035.7,0.43,13.3,7,20,0.06,10,50,0.41
,12:31:28,6,10790,3036.7,0.43,13.3,7,20,0.06,10,49.9,0.41
,12:31:29,6,10790,3037.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:30,6,10790,3038.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:31,6,10790,3039.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:32,6,10790,3040.7,0.43,13.3,7,20,0.063,10,49.9,0.42
,12:31:33,6,10790,3041.7,0.43,13.3,7,20,0.062,10,49.9,0.41
,12:31:34,6,10790,3042.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:31:35,6,10790,3043.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:31:36,6,10790,3044.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:37,6,10790,3045.7,0.44,13.3,7,20,0.06,10,50,0.43
,12:31:38,6,10790,3046.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:39,6,10790,3047.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:31:40,6,10790,3048.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:31:41,6,10790,3049.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:31:42,6,10790,3050.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:43,6,10790,3051.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:44,6,10790,3052.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:31:45,6,10790,3053.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:31:46,6,10790,3054.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:47,6,10790,3055.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:31:48,6,10790,3056.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:31:49,6,10790,3057.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:31:50,6,10790,3058.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:31:51,6,10790,3059.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:31:52,6,10790,3060.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:31:53,6,10790,3061.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:54,6,10790,3062.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:55,6,10790,3063.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:56,6,10790,3064.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:57,6,10790,3065.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:31:58,6,10790,3066.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:31:59,6,10790,3067.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:32:00,6,10790,3068.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:01,6,10790,3069.7,0.43,13.3,7,21,0.063,10,50,0.42
,12:32:02,6,10790,3070.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:32:03,6,10790,3071.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:32:04,6,10790,3072.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:05,6,10790,3073.7,0.43,13.3,7,21,0.06,10,50,0.41
,12:32:06,6,10790,3074.7,0.43,13.3,7,20,0.061,10,50,0.41
,12:32:07,6,10790,3075.7,0.43,13.3,7,20,0.062,10,50,0.41
,12:32:08,6,10790,3076.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:32:09,6,10790,3077.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:32:10,6,10790,3078.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:32:11,6,10790,3079.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:32:12,6,10790,3080.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:32:13,6,10790,3081.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:32:14,6,10790,3082.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:32:15,6,10790,3083.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:16,6,10790,3084.7,0.43,13.3,7,20,0.063,10,49.9,0.42
,12:32:17,6,10790,3085.7,0.43,13.3,7,21,0.063,10,50,0.42
,12:32:18,6,10790,3086.7,0.43,13.3,7,21,0.062,10,50,0.41
,12:32:19,6,10790,3087.7,0.43,13.3,7,21,0.06,10,49.9,0.42
,12:32:20,6,10790,3088.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:21,6,10790,3089.7,0.43,13.3,7,21,0.058,10,50,0.42
,12:32:22,6,10790,3090.7,0.43,13.3,7,20,0.059,10,50,0.41
,12:32:23,6,10790,3091.7,0.43,13.3,7,21,0.061,10,50,0.41
,12:32:24,6,10790,3092.7,0.43,13.3,7,21,0.062,10,49.9,0.41
,12:32:25,6,10790,3093.7,0.43,13.3,7,21,0.062,10,50,0.42
,12:32:26,6,10790,3094.7,0.43,13.3,7,21,0.062,10,49.9,0.42
,12:32:27,6,10790,3095.7,0.43,13.3,7,21,0.062,10,49.9,0.41
,12:32:28,6,10790,3096.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:29,6,10790,3097.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:32:30,6,10790,3098.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:32:31,6,10790,3099.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:32:32,6,10790,3100.7,0.43,13.3,7,21,0.063,10,50,0.42
,12:32:33,6,10790,3101.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:32:34,6,10790,3102.7,0.43,13.3,7,21,0.063,10,50,0.42
,12:32:35,6,10790,3103.7,0.43,13.3,7,21,0.063,10,50,0.42
,12:32:36,6,10790,3104.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:32:37,6,10790,3105.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:32:38,6,10790,3106.7,0.44,13.3,7,21,0.059,10,50,0.42
,12:32:39,6,10790,3107.7,0.44,13.3,7,21,0.059,10,50,0.42
,12:32:40,6,10790,3108.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:32:41,6,10790,3109.7,0.43,13.3,7,21,0.062,10,49.9,0.41
,12:32:42,6,10790,3110.7,0.43,13.3,7,20,0.062,10,50,0.41
,12:32:43,6,10790,3111.7,0.43,13.3,7,20,0.062,10,50,0.41
,12:32:44,6,10790,3112.7,0.43,13.3,7,20,0.063,10,50,0.42
,12:32:45,6,10790,3113.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:32:46,6,10790,3114.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:32:47,6,10790,3115.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:32:48,6,10790,3116.7,0.43,13.3,7,20,0.063,10,49.9,0.42
,12:32:49,6,10790,3117.7,0.43,13.3,7,20,0.063,10,50,0.42
,12:32:50,6,10790,3118.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:32:51,6,10790,3119.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:32:52,6,10790,3120.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:32:53,6,10790,3121.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:32:54,6,10790,3122.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:32:55,6,10790,3123.7,0.43,13.3,7,21,0.062,10,49.9,0.41
,12:32:56,6,10790,3124.7,0.43,13.3,7,21,0.062,10,50,0.42
,12:32:57,6,10790,3125.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:32:58,6,10790,3126.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:32:59,6,10790,3127.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:00,6,10790,3128.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:01,6,10790,3129.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:02,6,10790,3130.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:33:03,6,10790,3131.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:33:04,6,10790,3132.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:05,6,10790,3133.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:06,6,10790,3134.7,0.44,13.3,7,21,0.064,10,50,0.43
,12:33:07,6,10790,3135.7,0.44,13.3,7,20,0.062,10,50,0.43
,12:33:08,6,10790,3136.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:09,6,10790,3137.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:10,6,10790,3138.7,0.43,13.3,7,21,0.06,10,50,0.42
,12:33:11,6,10790,3139.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:33:12,6,10790,3140.7,0.43,13.3,7,20,0.065,10,49.9,0.42
,12:33:13,6,10790,3141.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:33:14,6,10790,3142.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:33:15,6,10790,3143.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,12:33:16,6,10790,3144.7,0.44,13.3,7,20,0.062,10,50,0.42
,12:33:17,6,10790,3145.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:18,6,10790,3146.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:19,6,10790,3147.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:33:20,6,10790,3148.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:33:21,6,10790,3149.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:33:22,6,10790,3150.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:23,6,10790,3151.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:33:24,6,10790,3152.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:33:25,6,10790,3153.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:26,6,10790,3154.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:27,6,10790,3155.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:33:28,6,10790,3156.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:33:29,6,10790,3157.7,0.43,13.3,7,20,0.063,10,49.9,0.42
,12:33:30,6,10790,3158.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:33:31,6,10790,3159.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:33:32,6,10790,3160.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,12:33:33,6,10790,3161.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:33:34,6,10790,3162.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:35,6,10790,3163.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:36,6,10790,3164.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:33:37,6,10790,3165.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:38,6,10790,3166.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:33:39,6,10790,3167.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:40,6,10790,3168.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:33:41,6,10790,3169.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:33:42,6,10790,3170.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:33:43,6,10790,3171.7,0.44,13.3,7,21,0.059,10,50,0.42
,12:33:44,6,10790,3172.7,0.44,13.3,7,21,0.059,10,50,0.42
,12:33:45,6,10790,3173.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:33:46,6,10790,3174.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:33:47,6,10790,3175.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:33:48,6,10790,3176.7,0.44,13.3,7,21,0.064,10,49.9,0.43
,12:33:49,6,10790,3177.7,0.45,13.3,7,21,0.064,10,50,0.43
,12:33:50,6,10790,3178.7,0.44,13.3,7,21,0.064,10,50,0.43
,12:33:51,6,10790,3179.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:33:52,6,10790,3180.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:33:53,6,10790,3181.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:33:54,6,10790,3182.7,0.44,13.3,7,20,0.062,10,50,0.43
,12:33:55,6,10790,3183.7,0.44,13.3,7,20,0.06,10,50,0.43
,12:33:56,6,10790,3184.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:33:57,6,10790,3185.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:33:58,6,10790,3186.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:33:59,6,10790,3187.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:00,6,10790,3188.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:01,6,10790,3189.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:02,6,10790,3190.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:03,6,10790,3191.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:04,6,10790,3192.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:34:05,6,10790,3193.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:34:06,6,10790,3194.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:07,6,10790,3195.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:08,6,10790,3196.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:09,6,10790,3197.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:10,6,10790,3198.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:11,6,10790,3199.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:12,6,10790,3200.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:13,6,10790,3201.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:34:14,6,10790,3202.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:15,6,10790,3203.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:16,6,10790,3204.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:17,6,10790,3205.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:18,6,10790,3206.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:19,6,10790,3207.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:20,6,10790,3208.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:21,6,10790,3209.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:34:22,6,10790,3210.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:23,6,10790,3211.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:34:24,6,10790,3212.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:34:25,6,10790,3213.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:26,6,10790,3214.7,0.44,13.3,7,21,0.062,10,50,0.43
,12:34:27,6,10790,3215.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:34:28,6,10790,3216.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:34:29,6,10790,3217.7,0.43,13.3,7,20,0.063,10,50,0.42
,12:34:30,6,10790,3218.7,0.43,13.3,7,20,0.062,10,50,0.41
,12:34:31,6,10790,3219.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:34:32,6,10790,3220.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:34:33,6,10790,3221.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:34:34,6,10790,3222.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:34:35,6,10790,3223.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:34:36,6,10790,3224.7,0.44,13.3,7,21,0.064,10,50,0.42
,12:34:37,6,10790,3225.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:34:38,6,10790,3226.7,0.45,13.3,7,20,0.062,10,50,0.43
,12:34:39,6,10790,3227.7,0.44,13.3,7,20,0.062,10,49.9,0.43
,12:34:40,6,10790,3228.7,0.45,13.3,7,20,0.062,10,50,0.43
,12:34:41,6,10790,3229.7,0.44,13.3,7,20,0.062,10,50,0.43
,12:34:42,6,10790,3230.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:34:43,6,10790,3231.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:34:44,6,10790,3232.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:34:45,6,10790,3233.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:46,6,10790,3234.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:34:47,6,10790,3235.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:48,6,10790,3236.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:34:49,6,10790,3237.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:34:50,6,10790,3238.7,0.44,13.3,7,21,0.064,10,49.9,0.42
,12:34:51,6,10790,3239.7,0.44,13.3,7,21,0.064,10,49.9,0.42
,12:34:52,6,10790,3240.7,0.44,13.3,7,21,0.064,10,49.9,0.43
,12:34:53,6,10790,3241.7,0.44,13.3,7,21,0.064,10,50,0.42
,12:34:54,6,10790,3242.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:34:55,6,10790,3243.7,0.44,13.3,7,20,0.062,10,50,0.43
,12:34:56,6,10790,3244.7,0.44,13.3,7,20,0.061,10,50,0.43
,12:34:57,6,10790,3245.7,0.44,13.3,7,20,0.06,10,50,0.43
,12:34:58,6,10790,3246.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:34:59,6,10790,3247.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:35:00,6,10790,3248.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:35:01,6,10790,3249.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,12:35:02,6,10790,3250.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:35:03,6,10790,3251.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:04,6,10790,3252.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:05,6,10790,3253.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:06,6,10790,3254.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:07,6,10790,3255.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:08,6,10790,3256.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:09,6,10790,3257.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:10,6,10790,3258.7,0.43,13.3,7,20,0.058,10,50,0.42
,12:35:11,6,10790,3259.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:35:12,6,10790,3260.7,0.43,13.3,7,20,0.062,10,50,0.41
,12:35:13,6,10790,3261.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:35:14,6,10790,3262.7,0.43,13.3,7,20,0.062,10,49.9,0.42
,12:35:15,6,10790,3263.7,0.43,13.3,7,21,0.06,10,49.9,0.42
,12:35:16,6,10790,3264.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:35:17,6,10790,3265.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:35:18,6,10790,3266.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:19,6,10790,3267.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:20,6,10790,3268.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:21,6,10790,3269.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:22,6,10790,3270.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:35:23,6,10790,3271.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:35:24,6,10790,3272.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:35:25,6,10790,3273.7,0.44,13.3,7,20,0.062,10,49.9,0.43
,12:35:26,6,10790,3274.7,0.45,13.3,7,20,0.06,10,50,0.43
,12:35:27,6,10790,3275.7,0.45,13.3,7,20,0.06,10,50,0.43
,12:35:28,6,10790,3276.7,0.44,13.3,7,20,0.06,10,49.9,0.43
,12:35:29,6,10790,3277.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:35:30,6,10790,3278.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:31,6,10790,3279.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:35:32,6,10790,3280.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:33,6,10790,3281.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:34,6,10790,3282.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:35:35,6,10790,3283.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:35:36,6,10790,3284.7,0.43,13.3,7,21,0.06,10,49.9,0.42
,12:35:37,6,10790,3285.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:38,6,10790,3286.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:39,6,10790,3287.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:40,6,10790,3288.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:41,6,10790,3289.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:35:42,6,10790,3290.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:43,6,10790,3291.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:44,6,10790,3292.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:35:45,6,10790,3293.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:35:46,6,10790,3294.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:47,6,10790,3295.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:35:48,6,10790,3296.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:35:49,6,10790,3297.7,0.44,13.3,7,20,0.059,10,50,0.42
,12:35:50,6,10790,3298.7,0.43,13.3,7,20,0.058,10,50,0.42
,12:35:51,6,10790,3299.7,0.43,13.3,7,20,0.06,10,50,0.42
,12:35:52,6,10790,3300.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:35:53,6,10790,3301.7,0.43,13.3,7,20,0.062,10,50,0.42
,12:35:54,6,10790,3302.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:35:55,6,10790,3303.7,0.43,13.3,7,21,0.063,10,49.9,0.42
,12:35:56,6,10790,3304.7,0.44,13.3,7,21,0.064,10,49.9,0.42
,12:35:57,6,10790,3305.7,0.44,13.3,7,21,0.064,10,49.9,0.43
,12:35:58,6,10790,3306.7,0.45,13.3,7,20,0.065,10,49.9,0.43
,12:35:59,6,10790,3307.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,12:36:00,6,10790,3308.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,12:36:01,6,10790,3309.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,12:36:02,6,10790,3310.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:36:03,6,10790,3311.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:36:04,6,10790,3312.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:36:05,6,10790,3313.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:36:06,6,10790,3314.7,0.44,13.3,7,20,0.064,10,49.9,0.43
,12:36:07,6,10790,3315.7,0.45,13.3,7,20,0.062,10,50,0.43
,12:36:08,6,10790,3316.7,0.45,13.3,7,20,0.062,10,50,0.43
,12:36:09,6,10790,3317.7,0.44,13.3,7,21,0.064,10,49.9,0.42
,12:36:10,6,10790,3318.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:36:11,6,10790,3319.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:12,6,10790,3320.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:13,6,10790,3321.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:36:14,6,10790,3322.7,0.44,13.3,7,20,0.064,10,50,0.42
,12:36:15,6,10790,3323.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:16,6,10790,3324.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:36:17,6,10790,3325.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:36:18,6,10790,3326.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:19,6,10790,3327.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,12:36:20,6,10790,3328.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:21,6,10790,3329.7,0.43,13.3,7,20,0.06,10,49.9,0.42
,12:36:22,6,10790,3330.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:23,6,10790,3331.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:36:24,6,10790,3332.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:36:25,6,10790,3333.7,0.44,13.3,7,21,0.061,10,50,0.42
,12:36:26,6,10790,3334.7,0.44,13.3,7,21,0.06,10,50,0.43
,12:36:27,6,10790,3335.7,0.44,13.3,7,20,0.06,10,50,0.43
,12:36:28,6,10790,3336.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:29,6,10790,3337.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:30,6,10790,3338.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:36:31,6,10790,3339.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:36:32,6,10790,3340.7,0.44,13.3,7,21,0.063,10,49.9,0.42
,12:36:33,6,10790,3341.7,0.44,13.3,7,21,0.064,10,50,0.42
,12:36:34,6,10790,3342.7,0.45,13.3,7,21,0.064,10,49.9,0.43
,12:36:35,6,10790,3343.7,0.44,13.3,7,21,0.064,10,50,0.43
,12:36:36,6,10790,3344.7,0.44,13.3,7,21,0.062,10,50,0.43
,12:36:37,6,10790,3345.7,0.44,13.3,7,21,0.059,10,49.9,0.42
,12:36:38,6,10790,3346.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:39,6,10790,3347.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:40,6,10790,3348.7,0.44,13.3,7,20,0.061,10,50,0.42
,12:36:41,6,10790,3349.7,0.44,13.3,7,21,0.063,10,50,0.42
,12:36:42,6,10790,3350.7,0.44,13.3,7,20,0.063,10,50,0.42
,12:36:43,6,10790,3351.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,12:36:44,6,10790,3352.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,12:36:45,6,10790,3353.7,0.44,13.3,7,21,0.064,10,50,0.42
,12:36:46,6,10790,3354.7,0.44,13.3,7,21,0.064,10,49.9,0.42
,12:36:47,6,10790,3355.7,0.44,13.3,7,21,0.064,10,50,0.42
,12:36:48,6,10790,3356.7,0.45,13.3,7,21,0.062,10,50,0.43
,12:36:49,6,10790,3357.7,0.45,13.3,7,21,0.06,10,50,0.43
,12:36:50,6,10790,3358.7,0.45,13.3,7,20,0.061,10,50,0.43
,12:36:51,6,10790,3359.7,0.45,13.3,7,20,0.06,10,50,0.43
,12:36:52,6,10790,3360.7,0.45,13.3,7,20,0.062,10,50,0.43
,12:36:53,6,10790,3361.7,0.45,13.3,7,20,0.064,10,50,0.43
,12:36:54,6,10790,3362.7,0.44,13.3,7,20,0.064,10,50,0.43
,12:36:55,6,10790,3363.7,0.45,13.3,7,21,0.064,10,50,0.43
,12:36:56,6,10790,3364.7,0.45,13.3,7,21,0.064,10,50,0.43
,12:36:57,6,10790,3365.7,0.44,13.3,7,21,0.064,10,50,0.43
,12:36:58,6,10790,3366.7,0.44,13.3,7,21,0.062,10,49.9,0.43
,12:36:59,6,10790,3367.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,12:37:00,6,10790,3368.7,0.44,13.3,7,20,0.062,10,49.9,0.43
