Data file,,SORONA_ISO10_-8C_007.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:41:17 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:22:50,4,3600,2492.3,1.03,13.3,7,-5.5,0.155,10,0.1,0.97
,11:22:51,4,3600,2493.3,1.03,13.3,7,-5.5,0.149,10,0.1,0.97
,11:22:52,4,3600,2494.3,1.03,13.3,7,-5.5,0.155,10,0.1,0.97
,11:22:53,4,3600,2495.3,1.03,13.3,7,-5.5,0.149,10,0.1,0.97
,11:22:54,4,3600,2496.3,1.03,13.3,7,-5.5,0.144,10,0.1,0.97
,11:22:55,4,3600,2497.3,1.03,13.3,7,-5.5,0.144,10,0.1,0.97
,11:22:56,4,3600,2498.3,1.03,13.3,7,-5.5,0.144,10,0.1,0.97
,11:22:57,4,3600,2499.3,1.03,13.3,7,-5.5,0.139,10,0.1,0.97
,11:22:58,4,3600,2500.3,1.03,13.3,7,-5.5,0.138,10,0.1,0.96
,11:22:59,4,3600,2501.3,1.02,13.3,7,-5.5,0.143,10,0.1,0.96
,11:23:00,4,3600,2502.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:23:01,4,3600,2503.3,1.02,13.3,6,-5.5,0.158,10,0.1,0.95
,11:23:02,4,3600,2504.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:23:03,4,3600,2505.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:23:04,4,3600,2506.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:05,4,3600,2507.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:06,4,3600,2508.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:23:07,4,3600,2509.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:23:08,4,3600,2510.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:09,4,3600,2511.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:10,4,3600,2512.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:11,4,3600,2513.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:12,4,3600,2514.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:23:13,4,3600,2515.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:14,4,3600,2516.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:23:15,4,3600,2517.3,1.02,13.3,6,-5.5,0.158,10,0.1,0.95
,11:23:16,4,3600,2518.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:23:17,4,3600,2519.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:23:18,4,3600,2520.3,1.03,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:19,4,3600,2521.3,1.03,13.3,7,-5.5,0.155,10,0.1,0.97
,11:23:20,4,3600,2522.3,1.03,13.3,7,-5.5,0.155,10,0.1,0.97
,11:23:21,4,3600,2523.3,1.03,13.3,7,-5.5,0.149,10,0.1,0.96
,11:23:22,4,3600,2524.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:23,4,3600,2525.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:24,4,3600,2526.3,1.02,13.3,7,-5.5,0.143,10,0.1,0.96
,11:23:25,4,3600,2527.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:26,4,3600,2528.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:27,4,3600,2529.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:28,4,3600,2530.3,1.03,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:29,4,3600,2531.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:30,4,3600,2532.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:31,4,3600,2533.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:32,4,3600,2534.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:33,4,3600,2535.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:34,4,3600,2536.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:35,4,3600,2537.3,1.03,13.3,7,-5.5,0.148,10,0.1,0.96
,11:23:36,4,3600,2538.3,1.03,13.3,7,-5.5,0.143,10,0.1,0.96
,11:23:37,4,3600,2539.3,1.03,13.3,7,-5.5,0.143,10,0.1,0.96
,11:23:38,4,3600,2540.3,1.03,13.3,7,-5.5,0.149,10,0.1,0.96
,11:23:39,4,3600,2541.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:23:40,4,3600,2542.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:23:41,4,3600,2543.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:23:42,4,3600,2544.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:23:43,4,3600,2545.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:44,4,3600,2546.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:45,4,3600,2547.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:46,4,3600,2548.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:23:47,4,3600,2549.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:23:48,4,3600,2550.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:23:49,4,3600,2551.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:50,4,3600,2552.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:23:51,4,3600,2553.3,1.01,13.3,7,-5.5,0.141,10,0.1,0.95
,11:23:52,4,3600,2554.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.94
,11:23:53,4,3600,2555.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:23:54,4,3600,2556.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:23:55,4,3600,2557.3,1.01,13.3,6,-5.5,0.158,10,0.1,0.95
,11:23:56,4,3600,2558.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:23:57,4,3600,2559.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:23:58,4,3600,2560.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:23:59,4,3600,2561.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:00,4,3600,2562.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:01,4,3600,2563.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:24:02,4,3600,2564.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:03,4,3600,2565.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:04,4,3600,2566.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:24:05,4,3600,2567.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:06,4,3600,2568.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:24:07,4,3600,2569.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:08,4,3600,2570.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:09,4,3600,2571.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:10,4,3600,2572.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:11,4,3600,2573.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.94
,11:24:12,4,3600,2574.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:13,4,3600,2575.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:14,4,3600,2576.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:15,4,3600,2577.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:16,4,3600,2578.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:17,4,3600,2579.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:18,4,3600,2580.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:24:19,4,3600,2581.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:20,4,3600,2582.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.95
,11:24:21,4,3600,2583.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.95
,11:24:22,4,3600,2584.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.95
,11:24:23,4,3600,2585.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:24,4,3600,2586.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:25,4,3600,2587.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:26,4,3600,2588.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:27,4,3600,2589.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:28,4,3600,2590.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:29,4,3600,2591.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.95
,11:24:30,4,3600,2592.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:24:31,4,3600,2593.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:24:32,4,3600,2594.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:24:33,4,3600,2595.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:24:34,4,3600,2596.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:24:35,4,3600,2597.3,1.03,13.3,7,-5.5,0.143,10,0.1,0.96
,11:24:36,4,3600,2598.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.96
,11:24:37,4,3600,2599.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:38,4,3600,2600.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:39,4,3600,2601.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:40,4,3600,2602.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:41,4,3600,2603.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:42,4,3600,2604.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:24:43,4,3600,2605.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:24:44,4,3600,2606.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:45,4,3600,2607.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.95
,11:24:46,4,3600,2608.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:47,4,3600,2609.3,1.01,13.3,7,-5.5,0.146,10,0.1,0.95
,11:24:48,4,3600,2610.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:24:49,4,3600,2611.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:24:50,4,3600,2612.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:24:51,4,3600,2613.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:24:52,4,3600,2614.3,1.02,13.3,7,-5.5,0.153,10,0.1,0.96
,11:24:53,4,3600,2615.3,1.02,13.3,7,-5.5,0.154,10,0.1,0.96
,11:24:54,4,3600,2616.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:24:55,4,3600,2617.3,1.02,13.3,7,-5.5,0.148,10,0.1,0.96
,11:24:56,4,3600,2618.3,1.02,13.3,7,-5.5,0.142,10,0.1,0.96
,11:24:57,4,3600,2619.3,1.02,13.3,7,-5.5,0.143,10,0.1,0.96
,11:24:58,4,3600,2620.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.96
,11:24:59,4,3600,2621.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:25:00,4,3600,2622.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:01,4,3600,2623.3,1.01,13.3,7,-5.5,0.151,10,0.1,0.94
,11:25:02,4,3600,2624.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:03,4,3600,2625.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:04,4,3600,2626.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:25:05,4,3600,2627.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:25:06,4,3600,2628.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:07,4,3600,2629.3,1.01,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:08,4,3600,2630.3,1.02,13.3,7,-5.5,0.152,10,0.1,0.95
,11:25:09,4,3600,2631.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:25:10,4,3600,2632.3,1.02,13.3,7,-5.5,0.147,10,0.1,0.95
,11:25:11,4,3600,2633.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:12,4,3600,2634.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:13,4,3600,2635.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:14,4,3600,2636.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:15,4,3600,2637.3,1.02,13.3,7,-5.6,0.142,10,0.1,0.95
,11:25:16,4,3600,2638.3,1.02,13.3,7,-5.6,0.142,10,0.1,0.95
,11:25:17,4,3600,2639.3,1.02,13.3,7,-5.6,0.137,10,0.1,0.95
,11:25:18,4,3600,2640.3,1.01,13.3,7,-5.6,0.141,10,0.1,0.94
,11:25:19,4,3600,2641.3,1.01,13.3,7,-5.6,0.14,10,0.1,0.94
,11:25:20,4,3600,2642.3,1.01,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:21,4,3600,2643.3,1.01,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:22,4,3600,2644.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:23,4,3600,2645.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:24,4,3600,2646.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:25,4,3600,2647.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:26,4,3600,2648.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:27,4,3600,2649.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:28,4,3600,2650.3,1,13.3,7,-5.6,0.145,10,0.1,0.94
,11:25:29,4,3600,2651.3,1.01,13.3,7,-5.6,0.151,10,0.1,0.94
,11:25:30,4,3600,2652.3,1.01,13.3,6,-5.6,0.158,10,0.1,0.95
,11:25:31,4,3600,2653.3,1.01,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:32,4,3600,2654.3,1.01,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:33,4,3600,2655.3,1.01,13.3,7,-5.6,0.151,10,0.1,0.94
,11:25:34,4,3600,2656.3,1.01,13.3,7,-5.6,0.151,10,0.1,0.94
,11:25:35,4,3600,2657.3,1.02,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:36,4,3600,2658.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.96
,11:25:37,4,3600,2659.3,1.02,13.3,7,-5.6,0.153,10,0.1,0.95
,11:25:38,4,3600,2660.3,1.02,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:39,4,3600,2661.3,1.01,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:40,4,3600,2662.3,1.02,13.3,7,-5.6,0.153,10,0.1,0.95
,11:25:41,4,3600,2663.3,1.02,13.3,7,-5.6,0.153,10,0.1,0.95
,11:25:42,4,3600,2664.3,1.02,13.3,7,-5.6,0.153,10,0.1,0.95
,11:25:43,4,3600,2665.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:44,4,3600,2666.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:45,4,3600,2667.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:46,4,3600,2668.3,1.02,13.3,7,-5.6,0.147,10,0,0.95
,11:25:47,4,3600,2669.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:48,4,3600,2670.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:49,4,3600,2671.3,1.02,13.3,7,-5.6,0.147,10,0.1,0.95
,11:25:50,4,3600,2672.3,1.02,13.3,7,-5.6,0.153,10,0.1,0.95
,11:25:51,4,3600,2673.3,1.02,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:52,4,3600,2674.3,1.01,13.3,7,-5.6,0.152,10,0.1,0.95
,11:25:53,4,3600,2675.3,1.01,13.3,7,-5.7,0.152,10,0.1,0.95
,11:25:54,4,3600,2676.3,1.01,13.3,7,-5.7,0.146,10,0.1,0.95
,11:25:55,4,3600,2677.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:25:56,4,3600,2678.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:25:57,4,3600,2679.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:25:58,4,3600,2680.3,1.02,13.3,7,-5.7,0.153,10,0.1,0.95
,11:25:59,4,3600,2681.3,1.02,13.3,7,-5.7,0.153,10,0.1,0.95
,11:26:00,4,3600,2682.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:26:01,4,3600,2683.3,1.01,13.3,7,-5.7,0.146,10,0.1,0.95
,11:26:02,4,3600,2684.3,1.01,13.3,7,-5.7,0.152,10,0.1,0.95
,11:26:03,4,3600,2685.3,1.02,13.3,6,-5.7,0.158,10,0.1,0.95
,11:26:04,4,3600,2686.3,1.02,13.3,7,-5.7,0.154,10,0.1,0.96
,11:26:05,4,3600,2687.3,1.03,13.3,7,-5.7,0.149,10,0.1,0.97
,11:26:06,4,3600,2688.3,1.03,13.3,7,-5.7,0.149,10,0.1,0.97
,11:26:07,4,3600,2689.3,1.03,13.3,7,-5.7,0.154,10,0.1,0.96
,11:26:08,4,3600,2690.3,1.02,13.3,7,-5.7,0.154,10,0.1,0.96
,11:26:09,4,3600,2691.3,1.03,13.3,7,-5.7,0.149,10,0.1,0.96
,11:26:10,4,3600,2692.3,1.03,13.3,7,-5.7,0.144,10,0.1,0.97
,11:26:11,4,3600,2693.3,1.03,13.3,7,-5.7,0.143,10,0.1,0.96
,11:26:12,4,3600,2694.3,1.02,13.3,7,-5.7,0.142,10,0.1,0.96
,11:26:13,4,3600,2695.3,1.02,13.3,7,-5.7,0.142,10,0.1,0.95
,11:26:14,4,3600,2696.3,1.02,13.3,7,-5.7,0.142,10,0.1,0.95
,11:26:15,4,3600,2697.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.96
,11:26:16,4,3600,2698.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.96
,11:26:17,4,3600,2699.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.96
,11:26:18,4,3600,2700.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:26:19,4,3600,2701.3,1.02,13.3,7,-5.7,0.147,10,0.1,0.95
,11:26:20,4,3600,2702.3,1.01,13.3,7,-5.7,0.151,10,0.1,0.94
,11:26:21,4,3600,2703.3,1.01,13.3,7,-5.7,0.151,10,0.1,0.94
,11:26:22,4,3600,2704.3,1.01,13.3,7,-5.7,0.145,10,0.1,0.94
,11:26:23,4,3600,2705.3,1.01,13.3,7,-5.7,0.14,10,0.1,0.94
,11:26:24,4,3600,2706.3,1.01,13.3,7,-5.7,0.136,10,0.1,0.95
,11:26:25,4,3600,2707.3,1.01,13.3,7,-5.7,0.136,10,0.1,0.95
,11:26:26,4,3600,2708.3,1.01,13.3,7,-5.7,0.136,10,0.1,0.94
,11:26:27,4,3600,2709.3,1.01,13.3,7,-5.7,0.14,10,0.1,0.94
,11:26:28,4,3600,2710.3,1,13.3,7,-5.7,0.145,10,0.1,0.94
,11:26:29,4,3600,2711.3,1,13.3,7,-5.7,0.15,10,0.1,0.94
,11:26:30,4,3600,2712.3,1,13.3,7,-5.7,0.15,10,0.1,0.94
,11:26:31,4,3600,2713.3,1.01,13.3,6,-5.7,0.157,10,0.1,0.94
,11:26:32,4,3600,2714.3,1.01,13.3,7,-5.7,0.151,10,0.1,0.94
,11:26:33,4,3600,2715.3,1.01,13.3,7,-5.8,0.151,10,0.1,0.94
,11:26:34,4,3600,2716.3,1,13.3,7,-5.8,0.15,10,0.1,0.94
,11:26:35,4,3600,2717.3,1,13.3,7,-5.8,0.15,10,0.1,0.94
,11:26:36,4,3600,2718.3,1,13.3,7,-5.8,0.15,10,0.1,0.94
,11:26:37,4,3600,2719.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:38,4,3600,2720.3,1.02,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:39,4,3600,2721.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:26:40,4,3600,2722.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:26:41,4,3600,2723.3,1.01,13.3,7,-5.8,0.151,10,0.1,0.94
,11:26:42,4,3600,2724.3,1.01,13.3,7,-5.8,0.151,10,0.1,0.94
,11:26:43,4,3600,2725.3,1.01,13.3,7,-5.8,0.151,10,0.1,0.94
,11:26:44,4,3600,2726.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:45,4,3600,2727.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:46,4,3600,2728.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:47,4,3600,2729.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:48,4,3600,2730.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:26:49,4,3600,2731.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:26:50,4,3600,2732.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:26:51,4,3600,2733.3,1.02,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:52,4,3600,2734.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:26:53,4,3600,2735.3,1.02,13.3,7,-5.8,0.142,10,0.1,0.96
,11:26:54,4,3600,2736.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:26:55,4,3600,2737.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:56,4,3600,2738.3,1.01,13.3,7,-5.8,0.151,10,0.1,0.94
,11:26:57,4,3600,2739.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:58,4,3600,2740.3,1.01,13.3,7,-5.8,0.152,10,0.1,0.95
,11:26:59,4,3600,2741.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:27:00,4,3600,2742.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:27:01,4,3600,2743.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:27:02,4,3600,2744.3,1.01,13.3,7,-5.8,0.146,10,0.1,0.95
,11:27:03,4,3600,2745.3,1.02,13.3,7,-5.8,0.147,10,0.1,0.95
,11:27:04,4,3600,2746.3,1.02,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:05,4,3600,2747.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:06,4,3600,2748.3,1.01,13.3,7,-5.9,0.146,10,0.1,0.95
,11:27:07,4,3600,2749.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:08,4,3600,2750.3,1.01,13.3,7,-5.9,0.146,10,0.1,0.95
,11:27:09,4,3600,2751.3,1.01,13.3,7,-5.9,0.146,10,0.1,0.94
,11:27:10,4,3600,2752.3,1,13.3,7,-5.9,0.15,10,0.1,0.94
,11:27:11,4,3600,2753.3,1,13.3,7,-5.9,0.15,10,0.1,0.93
,11:27:12,4,3600,2754.3,1,13.3,6,-5.9,0.156,10,0.1,0.94
,11:27:13,4,3600,2755.3,1.01,13.3,7,-5.9,0.151,10,0.1,0.94
,11:27:14,4,3600,2756.3,1.01,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:15,4,3600,2757.3,1.02,13.3,7,-5.9,0.153,10,0.1,0.95
,11:27:16,4,3600,2758.3,1.02,13.3,7,-5.9,0.153,10,0.1,0.95
,11:27:17,4,3600,2759.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:18,4,3600,2760.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:19,4,3600,2761.3,1.01,13.3,7,-5.9,0.141,10,0.1,0.95
,11:27:20,4,3600,2762.3,1.01,13.3,7,-5.9,0.146,10,0.1,0.95
,11:27:21,4,3600,2763.3,1.01,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:22,4,3600,2764.3,1.02,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:23,4,3600,2765.3,1.02,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:24,4,3600,2766.3,1.02,13.3,7,-5.9,0.153,10,0.1,0.95
,11:27:25,4,3600,2767.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:26,4,3600,2768.3,1.02,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:27,4,3600,2769.3,1.02,13.3,7,-5.9,0.152,10,0.1,0.95
,11:27:28,4,3600,2770.3,1.02,13.3,7,-5.9,0.147,10,0.1,0.95
,11:27:29,4,3600,2771.3,1.02,13.3,7,-5.9,0.142,10,0.1,0.95
,11:27:30,4,3600,2772.3,1.02,13.3,7,-5.9,0.142,10,0.1,0.95
,11:27:31,4,3600,2773.3,1.01,13.3,7,-5.9,0.141,10,0.1,0.95
,11:27:32,4,3600,2774.3,1.01,13.3,7,-5.9,0.141,10,0.1,0.95
,11:27:33,4,3600,2775.3,1.02,13.3,7,-5.9,0.142,10,0.1,0.95
,11:27:34,4,3600,2776.3,1.02,13.3,7,-5.9,0.142,10,0.1,0.95
,11:27:35,4,3600,2777.3,1.01,13.3,7,-5.9,0.146,10,0.1,0.95
,11:27:36,4,3600,2778.3,1.01,13.3,7,-5.9,0.151,10,0.1,0.94
,11:27:37,4,3600,2779.3,1.01,13.3,7,-6,0.151,10,0.1,0.94
,11:27:38,4,3600,2780.3,1.01,13.3,7,-6,0.151,10,0.1,0.94
,11:27:39,4,3600,2781.3,1.01,13.3,7,-6,0.152,10,0.1,0.95
,11:27:40,4,3600,2782.3,1.01,13.3,7,-6,0.152,10,0.1,0.95
,11:27:41,4,3600,2783.3,1.02,13.3,7,-6,0.152,10,0.1,0.95
,11:27:42,4,3600,2784.3,1.02,13.3,7,-6,0.147,10,0.1,0.95
,11:27:43,4,3600,2785.3,1.02,13.3,7,-6,0.153,10,0.1,0.96
,11:27:44,4,3600,2786.3,1.02,13.3,7,-6,0.153,10,0.1,0.96
