Data file,,PEEK_DRY_T18_PE2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PEEK,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:49 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,peek_dry_t18_pe2-h001.tsv,,,,,,,,,,
,13:55:12,5,3590,3142.9,4.16,13.3,7,23,0.602,10,49.8,4.02
,13:55:13,5,3590,3143.9,4.15,13.3,7,23,0.599,10,49.8,4.01
,13:55:14,5,3590,3144.9,4.16,13.3,7,23,0.624,10,49.8,4.02
,13:55:15,5,3590,3145.9,4.18,13.3,7,23,0.603,10,49.8,4.03
,13:55:16,5,3590,3146.9,4.18,13.3,7,23,0.582,10,49.8,4.03
,13:55:17,5,3590,3147.9,4.18,13.3,7,23,0.582,10,49.8,4.03
,13:55:18,5,3590,3148.9,4.17,13.3,7,23,0.58,10,49.8,4.02
,13:55:19,5,3590,3149.9,4.15,13.3,7,23,0.578,10,49.8,4.01
,13:55:20,5,3590,3150.9,4.14,13.3,7,23,0.557,10,49.8,4
,13:55:21,5,3590,3151.9,4.14,13.3,7,23,0.557,10,49.8,4
,13:55:22,5,3590,3152.9,4.14,13.3,7,23,0.577,10,49.8,4
,13:55:23,5,3590,3153.9,4.1,13.3,7,23,0.592,10,49.8,3.96
,13:55:24,5,3590,3154.9,4.07,13.3,7,23,0.611,10,49.8,3.93
,13:55:25,5,3590,3155.9,4.06,13.3,7,23,0.587,10,49.8,3.92
,13:55:26,5,3590,3156.9,4.09,13.3,7,23,0.591,10,49.8,3.95
,13:55:27,5,3590,3157.9,4.12,13.3,7,23,0.595,10,49.8,3.98
,13:55:28,5,3590,3158.9,4.12,13.3,7,23,0.596,10,49.8,3.98
,13:55:29,5,3590,3159.9,4.13,13.3,7,23,0.597,10,49.8,3.99
,13:55:30,5,3590,3160.9,4.16,13.3,7,23,0.58,10,49.8,4.02
,13:55:31,5,3590,3161.9,4.23,13.3,7,23,0.589,10,49.8,4.09
,13:55:32,5,3590,3162.9,4.28,13.3,7,23,0.597,10,49.8,4.14
,13:55:33,5,3590,3163.9,4.31,13.3,7,23,0.622,10,49.8,4.16
,13:55:34,5,3590,3164.9,4.31,13.3,7,23,0.622,10,49.8,4.16
,13:55:35,5,3590,3165.9,4.32,13.3,7,23,0.624,10,49.8,4.17
,13:55:36,5,3590,3166.9,4.34,13.3,7,23,0.627,10,49.8,4.19
,13:55:37,5,3590,3167.9,4.35,13.3,7,23,0.628,10,49.8,4.2
,13:55:38,5,3590,3168.9,4.34,13.3,7,23,0.627,10,49.8,4.19
,13:55:39,5,3590,3169.9,4.33,13.3,7,23,0.603,10,49.8,4.18
,13:55:40,5,3590,3170.9,4.34,13.3,7,23,0.604,10,49.8,4.19
,13:55:41,5,3590,3171.9,4.34,13.3,7,23,0.627,10,49.8,4.19
,13:55:42,5,3590,3172.9,4.36,13.3,7,23,0.63,10,49.8,4.21
,13:55:43,5,3590,3173.9,4.38,13.3,7,23,0.633,10,49.8,4.23
,13:55:44,5,3590,3174.9,4.43,13.3,7,23,0.639,10,49.8,4.28
,13:55:45,5,3590,3175.9,4.42,13.3,7,23,0.639,10,49.8,4.27
,13:55:46,5,3590,3176.9,4.39,13.3,7,23,0.591,10,49.8,4.23
,13:55:47,5,3590,3177.9,4.35,13.3,7,23,0.586,10,49.8,4.2
,13:55:48,5,3590,3178.9,4.39,13.3,7,23,0.611,10,49.8,4.24
,13:55:49,5,3590,3179.9,4.45,13.3,7,23,0.642,10,49.8,4.3
,13:55:50,5,3590,3180.9,4.49,13.3,7,23,0.649,10,49.8,4.34
,13:55:51,5,3590,3181.9,4.51,13.3,7,23,0.651,10,49.8,4.35
,13:55:52,5,3590,3182.9,4.5,13.3,7,23,0.65,10,49.8,4.35
,13:55:53,5,3590,3183.9,4.5,13.3,7,23,0.651,10,49.8,4.35
,13:55:54,5,3590,3184.9,4.51,13.3,7,23,0.629,10,49.8,4.36
,13:55:55,5,3590,3185.9,4.52,13.3,7,23,0.608,10,49.8,4.36
,13:55:56,5,3590,3186.9,4.5,13.3,7,23,0.627,10,49.8,4.34
,13:55:57,5,3590,3187.9,4.49,13.3,7,23,0.648,10,49.8,4.33
,13:55:58,5,3590,3188.9,4.49,13.3,7,23,0.648,10,49.8,4.34
,13:55:59,5,3590,3189.9,4.49,13.3,7,23,0.649,10,49.8,4.34
,13:56:00,5,3590,3190.9,4.49,13.3,7,23,0.648,10,49.8,4.33
,13:56:01,5,3590,3191.9,4.47,13.3,7,23,0.623,10,49.8,4.32
,13:56:02,5,3590,3192.9,4.46,13.3,7,23,0.622,10,49.8,4.3
,13:56:03,5,3590,3193.9,4.45,13.3,7,23,0.62,10,49.8,4.29
,13:56:04,5,3590,3194.9,4.43,13.3,7,23,0.639,10,49.8,4.27
,13:56:05,5,3590,3195.9,4.39,13.3,7,23,0.634,10,49.8,4.23
,13:56:06,5,3590,3196.9,4.36,13.3,7,23,0.607,10,49.8,4.21
,13:56:07,5,3590,3197.9,4.34,13.3,7,23,0.605,10,49.8,4.19
,13:56:08,5,3590,3198.9,4.33,13.3,7,23,0.626,10,49.8,4.18
,13:56:09,5,3590,3199.9,4.32,13.3,7,23,0.602,10,49.8,4.17
,13:56:10,5,3590,3200.9,4.31,13.3,7,23,0.6,10,49.8,4.16
,13:56:11,5,3590,3201.9,4.33,13.3,7,23,0.603,10,49.8,4.18
,13:56:12,5,3590,3202.9,4.37,13.3,7,23,0.632,10,49.8,4.23
,13:56:13,5,3590,3203.9,4.42,13.3,7,23,0.638,10,49.8,4.27
,13:56:14,5,3590,3204.9,4.44,13.3,7,23,0.618,10,49.8,4.28
,13:56:15,5,3590,3205.9,4.44,13.3,7,23,0.619,10,49.8,4.29
,13:56:16,5,3590,3206.9,4.45,13.3,7,23,0.62,10,49.8,4.3
,13:56:17,5,3590,3207.9,4.46,13.3,7,23,0.645,10,49.8,4.31
,13:56:18,5,3590,3208.9,4.46,13.3,7,23,0.644,10,49.8,4.3
,13:56:19,5,3590,3209.9,4.46,13.3,7,23,0.622,10,49.8,4.31
,13:56:20,5,3590,3210.9,4.47,13.3,7,23,0.623,10,49.8,4.32
,13:56:21,5,3590,3211.9,4.48,13.3,7,23,0.647,10,49.8,4.33
,13:56:22,5,3590,3212.9,4.47,13.3,7,23,0.646,10,49.8,4.32
,13:56:23,5,3590,3213.9,4.47,13.3,7,23,0.646,10,49.8,4.32
,13:56:24,5,3590,3214.9,4.5,13.3,7,23,0.626,10,49.8,4.34
,13:56:25,5,3590,3215.9,4.51,13.3,7,23,0.629,10,49.8,4.36
,13:56:26,5,3590,3216.9,4.52,13.3,7,23,0.653,10,49.8,4.37
,13:56:27,5,3590,3217.9,4.54,13.3,7,23,0.655,10,49.8,4.38
,13:56:28,5,3590,3218.9,4.59,13.3,7,23,0.663,10,49.8,4.43
,13:56:29,5,3590,3219.9,4.63,13.3,7,23,0.645,10,49.8,4.47
,13:56:30,5,3590,3220.9,4.61,13.3,7,23,0.643,10,49.8,4.45
,13:56:31,5,3590,3221.9,4.56,13.3,7,23,0.635,10,49.8,4.39
,13:56:32,5,3590,3222.9,4.5,13.3,7,23,0.627,10,49.8,4.34
,13:56:33,5,3590,3223.9,4.48,13.3,7,23,0.624,10,49.8,4.32
,13:56:34,5,3590,3224.9,4.47,13.3,7,23,0.623,10,49.8,4.31
,13:56:35,5,3590,3225.9,4.46,13.3,7,23,0.622,10,49.8,4.31
,13:56:36,5,3590,3226.9,4.48,13.3,7,23,0.648,10,49.8,4.33
,13:56:37,5,3590,3227.9,4.51,13.3,7,23,0.652,10,49.8,4.36
,13:56:38,5,3590,3228.9,4.54,13.3,7,23,0.656,10,49.8,4.38
,13:56:39,5,3590,3229.9,4.55,13.3,7,23,0.633,10,49.8,4.39
,13:56:40,5,3590,3230.9,4.52,13.3,7,23,0.629,10,49.8,4.36
,13:56:41,5,3590,3231.9,4.47,13.3,7,23,0.623,10,49.8,4.31
,13:56:42,5,3590,3232.9,4.41,13.3,7,23,0.614,10,49.8,4.24
,13:56:43,5,3590,3233.9,4.32,13.3,7,23,0.625,10,49.8,4.17
,13:56:44,5,3590,3234.9,4.23,13.3,7,23,0.611,10,49.8,4.07
,13:56:45,5,3590,3235.9,4.14,13.3,7,23,0.598,10,49.8,3.99
,13:56:46,5,3590,3236.9,4.14,13.3,7,23,0.599,10,49.8,4.01
,13:56:47,5,3590,3237.9,4.23,13.3,7,23,0.589,10,49.8,4.1
,13:56:48,5,3590,3238.9,4.33,13.3,7,23,0.603,10,49.8,4.19
,13:56:49,5,3590,3239.9,4.36,13.3,7,23,0.607,10,49.8,4.2
,13:56:50,5,3590,3240.9,4.32,13.3,7,23,0.602,10,49.9,4.17
,13:56:51,5,3590,3241.9,4.27,13.3,7,23,0.617,10,49.8,4.12
,13:56:52,5,3590,3242.9,4.27,13.3,7,23,0.595,10,49.8,4.13
,13:56:53,5,3590,3243.9,4.31,13.3,7,23,0.6,10,49.9,4.16
,13:56:54,5,3590,3244.9,4.33,13.3,7,23,0.603,10,49.8,4.19
,13:56:55,5,3590,3245.9,4.4,13.3,7,23,0.635,10,49.8,4.25
,13:56:56,5,3590,3246.9,4.49,13.3,7,23,0.648,10,49.8,4.35
,13:56:57,5,3590,3247.9,4.61,13.3,7,23,0.667,10,49.8,4.46
,13:56:58,5,3590,3248.9,4.63,13.3,7,23,0.668,10,49.8,4.46
,13:56:59,5,3590,3249.9,4.59,13.3,7,23,0.64,10,49.8,4.43
,13:57:00,5,3590,3250.9,4.55,13.3,7,23,0.657,10,49.9,4.39
,13:57:01,5,3590,3251.9,4.56,13.3,7,23,0.635,10,49.8,4.4
,13:57:02,5,3590,3252.9,4.55,13.3,7,23,0.633,10,49.8,4.39
,13:57:03,5,3590,3253.9,4.51,13.3,7,23,0.628,10,49.9,4.35
,13:57:04,5,3590,3254.9,4.44,13.3,7,23,0.618,10,49.8,4.28
,13:57:05,5,3590,3255.9,4.33,13.3,7,23,0.604,10,49.9,4.17
,13:57:06,5,3590,3256.9,4.21,13.3,7,23,0.586,10,49.8,4.05
,13:57:07,5,3590,3257.9,4.14,13.3,7,23,0.599,10,49.9,4
,13:57:08,5,3590,3258.9,4.2,13.3,7,23,0.585,10,49.8,4.07
,13:57:09,5,3590,3259.9,4.37,13.3,7,23,0.608,10,49.8,4.23
,13:57:10,5,3590,3260.9,4.46,13.3,7,23,0.645,10,49.8,4.3
,13:57:11,5,3590,3261.9,4.39,13.3,7,23,0.612,10,49.8,4.23
,13:57:12,5,3590,3262.9,4.28,13.3,7,23,0.597,10,49.8,4.13
,13:57:13,5,3590,3263.9,4.29,13.3,7,23,0.577,10,49.9,4.15
,13:57:14,5,3590,3264.9,4.39,13.3,7,23,0.612,10,49.8,4.25
,13:57:15,5,3590,3265.9,4.44,13.3,7,23,0.618,10,49.8,4.28
,13:57:16,5,3590,3266.9,4.43,13.3,7,23,0.618,10,49.8,4.28
,13:57:17,5,3590,3267.9,4.43,13.3,7,23,0.617,10,49.8,4.28
,13:57:18,5,3590,3268.9,4.49,13.3,7,23,0.648,10,49.8,4.34
,13:57:19,5,3590,3269.9,4.58,13.3,7,23,0.662,10,49.8,4.43
,13:57:20,5,3590,3270.9,4.68,13.3,7,23,0.652,10,49.8,4.53
,13:57:21,5,3590,3271.9,4.76,13.3,7,23,0.664,10,49.8,4.6
,13:57:22,5,3590,3272.9,4.8,13.3,7,23,0.693,10,49.8,4.64
,13:57:23,5,3590,3273.9,4.82,13.3,7,23,0.672,10,49.8,4.66
,13:57:24,5,3590,3274.9,4.85,13.3,7,23,0.675,10,49.8,4.68
,13:57:25,5,3590,3275.9,4.85,13.3,7,23,0.676,10,49.8,4.68
,13:57:26,5,3590,3276.9,4.84,13.3,7,23,0.699,10,49.8,4.67
,13:57:27,5,3590,3277.9,4.82,13.3,7,23,0.671,10,49.8,4.65
,13:57:28,5,3590,3278.9,4.78,13.3,7,23,0.666,10,49.8,4.61
,13:57:29,5,3590,3279.9,4.61,13.3,7,23,0.666,10,49.8,4.44
,13:57:30,5,3590,3280.9,4.45,13.3,7,23,0.643,10,49.8,4.28
,13:57:31,5,3590,3281.9,4.33,13.3,7,23,0.604,10,49.8,4.19
,13:57:32,5,3590,3282.9,4.45,13.3,7,23,0.62,10,49.9,4.3
,13:57:33,5,3590,3283.9,4.58,13.3,7,23,0.638,10,49.9,4.44
,13:57:34,5,3590,3284.9,4.69,13.3,7,23,0.653,10,49.8,4.53
,13:57:35,5,3590,3285.9,4.64,13.3,7,23,0.647,10,49.8,4.48
,13:57:36,5,3590,3286.9,4.58,13.3,7,23,0.639,10,49.8,4.42
,13:57:37,5,3590,3287.9,4.56,13.3,7,23,0.659,10,49.8,4.4
,13:57:38,5,3590,3288.9,4.57,13.3,7,23,0.661,10,49.9,4.42
,13:57:39,5,3590,3289.9,4.56,13.3,7,23,0.658,10,49.9,4.4
,13:57:40,5,3590,3290.9,4.52,13.3,7,23,0.653,10,49.8,4.36
,13:57:41,5,3590,3291.9,4.53,13.3,7,23,0.631,10,49.8,4.37
,13:57:42,5,3590,3292.9,4.57,13.3,7,23,0.636,10,49.8,4.42
,13:57:43,5,3590,3293.9,4.59,13.3,7,23,0.639,10,49.8,4.43
,13:57:44,5,3590,3294.9,4.57,13.3,7,23,0.636,10,49.8,4.4
,13:57:45,5,3590,3295.9,4.49,13.3,7,23,0.648,10,49.8,4.32
,13:57:46,5,3590,3296.9,4.42,13.3,7,23,0.639,10,49.8,4.26
,13:57:47,5,3590,3297.9,4.32,13.3,7,23,0.625,10,49.8,4.17
,13:57:48,5,3590,3298.9,4.33,13.3,7,23,0.626,10,49.8,4.18
,13:57:49,5,3590,3299.9,4.35,13.3,7,23,0.628,10,49.8,4.2
,13:57:50,5,3590,3300.9,4.47,13.3,7,23,0.623,10,49.8,4.32
,13:57:51,5,3590,3301.9,4.52,13.3,7,23,0.63,10,49.8,4.37
,13:57:52,5,3590,3302.9,4.54,13.3,7,23,0.656,10,49.8,4.38
,13:57:53,5,3590,3303.9,4.51,13.3,7,23,0.652,10,49.8,4.36
,13:57:54,5,3590,3304.9,4.52,13.3,7,23,0.653,10,49.8,4.36
,13:57:55,5,3590,3305.9,4.53,13.3,7,23,0.631,10,49.8,4.38
,13:57:56,5,3590,3306.9,4.57,13.3,7,23,0.66,10,49.8,4.42
,13:57:57,5,3590,3307.9,4.64,13.3,7,23,0.647,10,49.8,4.5
,13:57:58,5,3590,3308.9,4.77,13.3,7,23,0.664,10,49.9,4.61
,13:57:59,5,3590,3309.9,4.82,13.3,7,23,0.672,10,49.8,4.65
,13:58:00,5,3590,3310.9,4.79,13.3,7,23,0.668,10,49.9,4.62
,13:58:01,5,3590,3311.9,4.73,13.3,7,23,0.659,10,49.8,4.56
,13:58:02,5,3590,3312.9,4.7,13.3,7,23,0.655,10,49.8,4.54
,13:58:03,5,3590,3313.9,4.7,13.3,7,23,0.679,10,49.8,4.54
,13:58:04,5,3590,3314.9,4.71,13.3,7,23,0.681,10,49.9,4.55
,13:58:05,5,3590,3315.9,4.67,13.3,7,23,0.675,10,49.8,4.51
,13:58:06,5,3590,3316.9,4.68,13.3,7,23,0.676,10,49.8,4.52
,13:58:07,5,3590,3317.9,4.69,13.3,7,23,0.678,10,49.8,4.54
,13:58:08,5,3590,3318.9,4.78,13.3,7,23,0.666,10,49.8,4.62
,13:58:09,5,3590,3319.9,4.8,13.3,7,23,0.669,10,49.8,4.63
,13:58:10,5,3590,3320.9,4.75,13.3,7,23,0.686,10,49.8,4.58
,13:58:11,5,3590,3321.9,4.69,13.3,7,23,0.677,10,49.8,4.52
,13:58:12,5,3590,3322.9,4.66,13.3,7,23,0.673,10,49.8,4.5
,13:58:13,5,3590,3323.9,4.72,13.3,7,23,0.658,10,49.8,4.57
,13:58:14,5,3590,3324.9,4.77,13.3,7,23,0.664,10,49.8,4.61
,13:58:15,5,3590,3325.9,4.83,13.3,7,23,0.673,10,49.8,4.67
,13:58:16,5,3590,3326.9,4.89,13.3,7,23,0.681,10,49.8,4.72
,13:58:17,5,3590,3327.9,4.89,13.3,7,23,0.681,10,49.8,4.72
,13:58:18,5,3590,3328.9,4.86,13.3,7,23,0.703,10,49.8,4.69
,13:58:19,5,3590,3329.9,4.84,13.3,7,23,0.699,10,49.8,4.67
,13:58:20,5,3590,3330.9,4.88,13.3,7,23,0.68,10,49.9,4.72
,13:58:21,5,3590,3331.9,4.98,13.3,7,23,0.694,10,49.8,4.82
,13:58:22,5,3590,3332.9,5.06,13.3,7,23,0.68,10,49.9,4.89
,13:58:23,5,3590,3333.9,5.11,13.3,7,23,0.688,10,49.8,4.93
,13:58:24,5,3590,3334.9,5.09,13.3,7,23,0.71,10,49.8,4.92
,13:58:25,5,3590,3335.9,5.06,13.3,7,23,0.732,10,49.9,4.89
,13:58:26,5,3590,3336.9,5.06,13.3,7,23,0.759,10,49.9,4.88
,13:58:27,5,3590,3337.9,5.09,13.3,7,23,0.736,10,49.8,4.92
,13:58:28,5,3590,3338.9,5.14,13.3,7,23,0.716,10,49.9,4.96
,13:58:29,5,3590,3339.9,5.15,13.3,7,23,0.717,10,49.8,4.97
,13:58:30,5,3590,3340.9,5.07,13.3,7,23,0.707,10,49.8,4.89
,13:58:31,5,3590,3341.9,5,13.3,7,23,0.723,10,49.8,4.83
,13:58:32,5,3590,3342.9,4.95,13.3,7,23,0.715,10,49.9,4.78
,13:58:33,5,3590,3343.9,4.96,13.3,7,23,0.717,10,49.8,4.79
,13:58:34,5,3590,3344.9,4.99,13.3,7,23,0.721,10,49.8,4.82
,13:58:35,5,3590,3345.9,5.02,13.3,7,23,0.725,10,49.9,4.84
,13:58:36,5,3590,3346.9,4.95,13.3,7,23,0.69,10,49.8,4.78
,13:58:37,5,3590,3347.9,4.81,13.3,7,23,0.671,10,49.8,4.61
,13:58:38,5,3590,3348.9,4.41,13.3,7,23,0.614,10,49.8,4.22
,13:58:39,5,3590,3349.9,4.03,13.3,7,23,0.582,10,49.8,3.85
,13:58:40,5,3590,3350.9,3.76,13.3,7,23,0.543,10,49.8,3.63
,13:58:41,5,3590,3351.9,3.86,13.3,7,23,0.557,10,49.8,3.75
,13:58:42,5,3590,3352.9,4.06,13.3,7,23,0.566,10,49.8,3.94
,13:58:43,5,3590,3353.9,4.18,13.3,7,23,0.583,10,49.8,4.05
,13:58:44,5,3590,3354.9,4.25,13.3,7,23,0.592,10,49.8,4.1
,13:58:45,5,3590,3355.9,4.29,13.3,7,23,0.597,10,49.8,4.15
,13:58:46,5,3590,3356.9,4.39,13.3,7,23,0.591,10,49.8,4.25
,13:58:47,5,3590,3357.9,4.41,13.3,7,23,0.614,10,49.8,4.26
,13:58:48,5,3590,3358.9,4.43,13.3,7,23,0.64,10,49.8,4.27
,13:58:49,5,3590,3359.9,4.42,13.3,7,23,0.639,10,49.8,4.28
,13:58:50,5,3590,3360.9,4.55,13.3,7,23,0.657,10,49.8,4.4
,13:58:51,5,3590,3361.9,4.67,13.3,7,23,0.651,10,49.8,4.52
,13:58:52,5,3590,3362.9,4.79,13.3,7,23,0.668,10,49.8,4.64
,13:58:53,5,3590,3363.9,4.81,13.3,7,23,0.647,10,49.8,4.64
,13:58:54,5,3590,3364.9,4.77,13.3,7,23,0.641,10,49.8,4.59
,13:58:55,5,3590,3365.9,4.68,13.3,7,23,0.652,10,49.9,4.51
,13:58:56,5,3590,3366.9,4.59,13.3,7,23,0.64,10,49.8,4.43
,13:58:57,5,3590,3367.9,4.52,13.3,7,23,0.654,10,49.8,4.36
,13:58:58,5,3590,3368.9,4.42,13.3,7,23,0.639,10,49.8,4.26
,13:58:59,5,3590,3369.9,4.35,13.3,7,23,0.628,10,49.8,4.19
,13:59:00,5,3590,3370.9,4.28,13.3,7,23,0.596,10,49.8,4.13
,13:59:01,5,3590,3371.9,4.35,13.3,7,23,0.585,10,49.8,4.21
,13:59:02,5,3590,3372.9,4.45,13.3,7,23,0.62,10,49.8,4.31
,13:59:03,5,3590,3373.9,4.57,13.3,7,23,0.66,10,49.8,4.42
,13:59:04,5,3590,3374.9,4.66,13.3,7,23,0.673,10,49.8,4.5
,13:59:05,5,3590,3375.9,4.73,13.3,7,23,0.683,10,49.8,4.57
,13:59:06,5,3590,3376.9,4.69,13.3,7,23,0.678,10,49.9,4.51
,13:59:07,5,3590,3377.9,4.5,13.3,7,23,0.627,10,49.8,4.33
,13:59:08,5,3590,3378.9,4.33,13.3,7,23,0.583,10,49.9,4.17
,13:59:09,5,3590,3379.9,4.3,13.3,7,23,0.599,10,49.8,4.15
,13:59:10,5,3590,3380.9,4.39,13.3,7,23,0.612,10,49.9,4.24
,13:59:11,5,3590,3381.9,4.39,13.3,7,23,0.612,10,49.9,4.24
,13:59:12,5,3590,3382.9,4.41,13.3,7,23,0.615,10,49.9,4.26
,13:59:13,5,3590,3383.9,4.41,13.3,7,23,0.637,10,49.9,4.27
,13:59:14,5,3590,3384.9,4.55,13.3,7,23,0.634,10,49.9,4.4
,13:59:15,5,3590,3385.9,4.63,13.3,7,23,0.622,10,49.9,4.47
,13:59:16,5,3590,3386.9,4.62,13.3,7,23,0.643,10,49.8,4.44
,13:59:17,5,3590,3387.9,4.49,13.3,7,23,0.625,10,49.9,4.31
,13:59:18,5,3590,3388.9,4.32,13.3,7,23,0.624,10,49.8,4.15
,13:59:19,5,3590,3389.9,4.24,13.3,7,23,0.613,10,49.9,4.1
,13:59:20,5,3590,3390.9,4.25,13.3,7,23,0.638,10,49.8,4.1
,13:59:21,5,3590,3391.9,4.27,13.3,7,23,0.617,10,49.9,4.13
,13:59:22,5,3590,3392.9,4.25,13.3,7,23,0.592,10,49.8,4.08
,13:59:23,5,3590,3393.9,4.06,13.3,7,23,0.566,10,49.8,3.9
,13:59:24,5,3590,3394.9,3.88,13.3,7,23,0.56,10,49.8,3.72
,13:59:25,5,3590,3395.9,3.72,13.3,7,23,0.537,10,49.8,3.59
,13:59:26,5,3590,3396.9,3.74,13.3,7,23,0.54,10,49.8,3.62
,13:59:27,5,3590,3397.9,3.9,13.3,7,23,0.563,10,49.9,3.78
,13:59:28,5,3590,3398.9,4.07,13.3,7,23,0.566,10,49.9,3.94
,13:59:29,5,3590,3399.9,4.13,13.3,7,23,0.575,10,49.9,3.98
,13:59:30,5,3590,3400.9,3.98,13.3,7,23,0.555,10,49.8,3.82
,13:59:31,5,3590,3401.9,3.79,13.3,7,23,0.547,10,49.8,3.64
,13:59:32,5,3590,3402.9,3.69,13.3,7,23,0.533,10,49.8,3.56
,13:59:33,5,3590,3403.9,3.79,13.3,7,23,0.547,10,49.8,3.67
,13:59:34,5,3590,3404.9,3.95,13.3,7,23,0.551,10,49.8,3.83
,13:59:35,5,3590,3405.9,4.02,13.3,7,23,0.559,10,49.8,3.88
,13:59:36,5,3590,3406.9,3.99,13.3,7,23,0.556,10,49.8,3.86
,13:59:37,5,3590,3407.9,3.98,13.3,7,23,0.554,10,49.8,3.84
,13:59:38,5,3590,3408.9,3.96,13.3,7,23,0.532,10,49.8,3.82
,13:59:39,5,3590,3409.9,3.9,13.3,7,23,0.543,10,49.8,3.75
,13:59:40,5,3590,3410.9,3.84,13.3,7,23,0.555,10,49.8,3.71
,13:59:41,5,3590,3411.9,3.88,13.3,7,23,0.561,10,49.8,3.76
,13:59:42,5,3590,3412.9,3.96,13.3,7,23,0.573,10,49.8,3.83
,13:59:43,5,3590,3413.9,4.01,13.3,7,23,0.559,10,49.8,3.87
,13:59:44,5,3590,3414.9,4.01,13.3,7,23,0.54,10,49.8,3.87
,13:59:45,5,3590,3415.9,3.95,13.3,7,23,0.531,10,49.8,3.8
,13:59:46,5,3590,3416.9,3.84,13.3,7,23,0.535,10,49.8,3.69
,13:59:47,5,3590,3417.9,3.78,13.3,7,23,0.546,10,49.8,3.65
,13:59:48,5,3590,3418.9,3.87,13.3,7,23,0.559,10,49.8,3.75
,13:59:49,5,3590,3419.9,4.06,13.3,7,23,0.587,10,49.8,3.94
,13:59:50,5,3590,3420.9,4.29,13.3,7,23,0.598,10,49.9,4.16
,13:59:51,5,3590,3421.9,4.41,13.3,7,23,0.614,10,49.8,4.26
,13:59:52,5,3590,3422.9,4.44,13.3,7,23,0.618,10,49.8,4.28
,13:59:53,5,3590,3423.9,4.4,13.3,7,23,0.636,10,49.9,4.25
,13:59:54,5,3590,3424.9,4.41,13.3,7,23,0.638,10,49.8,4.26
,13:59:55,5,3590,3425.9,4.44,13.3,7,23,0.642,10,49.8,4.29
,13:59:56,5,3590,3426.9,4.43,13.3,7,23,0.618,10,49.9,4.28
,13:59:57,5,3590,3427.9,4.39,13.3,7,23,0.591,10,49.8,4.23
,13:59:58,5,3590,3428.9,4.36,13.3,7,23,0.607,10,49.9,4.21
,13:59:59,5,3590,3429.9,4.34,13.3,7,23,0.626,10,49.8,4.18
,14:00:00,5,3590,3430.9,4.33,13.3,7,23,0.626,10,49.8,4.18
,14:00:01,5,3590,3431.9,4.3,13.3,7,23,0.599,10,49.8,4.15
,14:00:02,5,3590,3432.9,4.3,13.3,7,23,0.6,10,49.8,4.15
,14:00:03,5,3590,3433.9,4.27,13.3,7,23,0.595,10,49.9,4.13
,14:00:04,5,3590,3434.9,4.37,13.3,7,23,0.632,10,49.8,4.23
,14:00:05,5,3590,3435.9,4.47,13.3,7,23,0.646,10,49.9,4.33
,14:00:06,5,3590,3436.9,4.57,13.3,7,23,0.661,10,49.8,4.42
,14:00:07,5,3590,3437.9,4.57,13.3,7,23,0.637,10,49.8,4.42
,14:00:08,5,3590,3438.9,4.61,13.3,7,23,0.642,10,49.9,4.46
,14:00:09,5,3590,3439.9,4.7,13.3,7,23,0.654,10,49.9,4.54
,14:00:10,5,3590,3440.9,4.77,13.3,7,23,0.641,10,49.9,4.61
,14:00:11,5,3590,3441.9,4.79,13.3,7,23,0.645,10,49.8,4.63
,14:00:12,5,3590,3442.9,4.81,13.3,7,23,0.694,10,49.8,4.64
,14:00:13,5,3590,3443.9,4.81,13.3,7,23,0.695,10,49.8,4.65
,14:00:14,5,3590,3444.9,4.85,13.3,7,23,0.728,10,49.9,4.69
,14:00:15,5,3590,3445.9,4.92,13.3,7,23,0.711,10,49.8,4.76
,14:00:16,5,3590,3446.9,4.98,13.3,7,23,0.72,10,49.8,4.82
,14:00:17,5,3590,3447.9,4.93,13.3,7,23,0.712,10,49.9,4.74
,14:00:18,5,3590,3448.9,4.72,13.3,7,23,0.658,10,49.9,4.54
,14:00:19,5,3590,3449.9,4.58,13.3,7,23,0.616,10,49.9,4.41
,14:00:20,5,3590,3450.9,4.57,13.3,7,23,0.637,10,49.9,4.42
,14:00:21,5,3590,3451.9,4.68,13.3,7,23,0.677,10,49.9,4.53
,14:00:22,5,3590,3452.9,4.7,13.3,7,23,0.679,10,49.8,4.53
,14:00:23,5,3590,3453.9,4.64,13.3,7,23,0.67,10,49.8,4.48
,14:00:24,5,3590,3454.9,4.64,13.3,7,23,0.646,10,49.9,4.48
,14:00:25,5,3590,3455.9,4.72,13.3,7,23,0.682,10,49.8,4.57
