Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_004.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,13/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:06:02 on 13/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:25:39,6,3590,1177,0.68,13.3,7,10.3,0.102,10,49.9,0.65
,12:25:40,6,3590,1178,0.68,13.3,7,10.3,0.098,10,49.9,0.65
,12:25:41,6,3590,1179,0.68,13.3,7,10.3,0.099,10,49.8,0.66
,12:25:42,6,3590,1180,0.68,13.3,7,10.3,0.102,10,49.9,0.65
,12:25:43,6,3590,1181,0.68,13.3,7,10.2,0.102,10,49.9,0.65
,12:25:44,6,3590,1182,0.68,13.3,7,10.2,0.102,10,49.8,0.65
,12:25:45,6,3590,1183,0.68,13.3,7,10.2,0.098,10,49.9,0.65
,12:25:46,6,3590,1184,0.68,13.3,7,10.2,0.098,10,49.9,0.65
,12:25:47,6,3590,1185,0.68,13.3,7,10.2,0.098,10,49.9,0.65
,12:25:48,6,3590,1186,0.68,13.3,7,10.2,0.094,10,49.9,0.65
,12:25:49,6,3590,1187,0.68,13.3,7,10.2,0.098,10,49.9,0.65
,12:25:50,6,3590,1188,0.68,13.3,7,10.1,0.098,10,49.9,0.65
,12:25:51,6,3590,1189,0.68,13.3,7,10.1,0.101,10,49.9,0.65
,12:25:52,6,3590,1190,0.68,13.3,7,10.1,0.098,10,49.9,0.65
,12:25:53,6,3590,1191,0.68,13.3,7,10.1,0.098,10,49.8,0.65
,12:25:54,6,3590,1192,0.67,13.3,7,10.1,0.097,10,49.8,0.65
,12:25:55,6,3590,1193,0.68,13.3,7,10.1,0.101,10,49.8,0.65
,12:25:56,6,3590,1194,0.68,13.3,7,10.1,0.098,10,49.9,0.65
,12:25:57,6,3590,1195,0.68,13.3,7,10.1,0.095,10,49.8,0.65
,12:25:58,6,3590,1196,0.68,13.3,7,10.1,0.094,10,49.9,0.65
,12:25:59,6,3590,1197,0.67,13.3,7,10.1,0.101,10,49.8,0.65
,12:26:00,6,3590,1198,0.67,13.3,7,10,0.097,10,49.9,0.64
,12:26:01,6,3590,1199,0.67,13.3,7,10,0.097,10,49.8,0.64
,12:26:02,6,3590,1200,0.67,13.3,7,10,0.101,10,49.8,0.65
,12:26:03,6,3590,1201,0.67,13.3,7,10,0.101,10,49.9,0.64
,12:26:04,6,3590,1202,0.67,13.3,7,10,0.096,10,49.9,0.64
,12:26:05,6,3590,1203,0.67,13.3,7,10,0.097,10,49.9,0.64
,12:26:06,6,3590,1204,0.67,13.3,7,10,0.097,10,49.9,0.65
,12:26:07,6,3590,1205,0.68,13.3,7,9.9,0.101,10,49.8,0.65
,12:26:08,6,3590,1206,0.68,13.3,7,9.9,0.098,10,49.9,0.65
,12:26:09,6,3590,1207,0.68,13.3,7,9.9,0.099,10,49.9,0.66
,12:26:10,6,3590,1208,0.68,13.3,7,9.9,0.099,10,49.8,0.66
,12:26:11,6,3590,1209,0.68,13.3,7,9.9,0.098,10,49.9,0.65
,12:26:12,6,3590,1210,0.68,13.3,7,9.9,0.098,10,49.9,0.65
,12:26:13,6,3590,1211,0.68,13.3,7,9.9,0.098,10,49.8,0.65
,12:26:14,6,3590,1212,0.67,13.3,7,9.9,0.101,10,49.9,0.65
,12:26:15,6,3590,1213,0.67,13.3,7,9.9,0.097,10,49.9,0.64
,12:26:16,6,3590,1214,0.67,13.3,7,9.9,0.097,10,49.9,0.64
,12:26:17,6,3590,1215,0.67,13.3,7,9.9,0.096,10,49.9,0.64
,12:26:18,6,3590,1216,0.66,13.3,7,9.8,0.099,10,49.8,0.63
,12:26:19,6,3590,1217,0.66,13.3,7,9.8,0.095,10,49.8,0.63
,12:26:20,6,3590,1218,0.66,13.3,7,9.8,0.095,10,49.8,0.63
,12:26:21,6,3590,1219,0.66,13.3,7,9.8,0.098,10,49.8,0.63
,12:26:22,6,3590,1220,0.66,13.3,7,9.8,0.095,10,49.9,0.63
,12:26:23,6,3590,1221,0.66,13.3,7,9.8,0.095,10,49.8,0.63
,12:26:24,6,3590,1222,0.67,13.3,7,9.8,0.096,10,49.8,0.64
,12:26:25,6,3590,1223,0.67,13.3,7,9.8,0.1,10,49.9,0.64
,12:26:26,6,3590,1224,0.67,13.3,7,9.8,0.096,10,49.9,0.64
,12:26:27,6,3590,1225,0.67,13.3,7,9.8,0.096,10,49.9,0.64
,12:26:28,6,3590,1226,0.67,13.3,7,9.8,0.1,10,49.8,0.64
,12:26:29,6,3590,1227,0.67,13.3,7,9.7,0.097,10,49.8,0.64
,12:26:30,6,3590,1228,0.67,13.3,7,9.7,0.1,10,49.8,0.64
,12:26:31,6,3590,1229,0.67,13.3,6,9.7,0.104,10,49.8,0.64
,12:26:32,6,3590,1230,0.67,13.3,6,9.7,0.104,10,49.8,0.64
,12:26:33,6,3590,1231,0.67,13.3,7,9.7,0.101,10,49.9,0.64
,12:26:34,6,3590,1232,0.67,13.3,7,9.7,0.097,10,49.8,0.65
,12:26:35,6,3590,1233,0.68,13.3,7,9.7,0.101,10,49.8,0.65
,12:26:36,6,3590,1234,0.67,13.3,7,9.7,0.097,10,49.9,0.64
,12:26:37,6,3590,1235,0.67,13.3,7,9.7,0.097,10,49.8,0.64
,12:26:38,6,3590,1236,0.67,13.3,7,9.7,0.097,10,49.8,0.65
,12:26:39,6,3590,1237,0.68,13.3,7,9.7,0.098,10,49.9,0.65
,12:26:40,6,3590,1238,0.68,13.3,7,9.7,0.098,10,49.9,0.65
,12:26:41,6,3590,1239,0.68,13.3,7,9.7,0.098,10,49.9,0.65
,12:26:42,6,3590,1240,0.67,13.3,7,9.7,0.101,10,49.8,0.64
,12:26:43,6,3590,1241,0.67,13.3,7,9.7,0.101,10,49.9,0.64
,12:26:44,6,3590,1242,0.67,13.3,7,9.7,0.101,10,49.9,0.64
,12:26:45,6,3590,1243,0.67,13.3,7,9.6,0.097,10,49.8,0.64
,12:26:46,6,3590,1244,0.67,13.3,7,9.6,0.1,10,49.8,0.64
,12:26:47,6,3590,1245,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:26:48,6,3590,1246,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:26:49,6,3590,1247,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:26:50,6,3590,1248,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:26:51,6,3590,1249,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:26:52,6,3590,1250,0.67,13.3,7,9.6,0.094,10,49.9,0.65
,12:26:53,6,3590,1251,0.68,13.3,7,9.6,0.098,10,49.9,0.65
,12:26:54,6,3590,1252,0.67,13.3,7,9.6,0.097,10,49.8,0.64
,12:26:55,6,3590,1253,0.66,13.3,7,9.6,0.095,10,49.8,0.63
,12:26:56,6,3590,1254,0.66,13.3,7,9.6,0.098,10,49.9,0.63
,12:26:57,6,3590,1255,0.66,13.3,7,9.6,0.099,10,49.9,0.63
,12:26:58,6,3590,1256,0.66,13.3,7,9.6,0.099,10,49.9,0.64
,12:26:59,6,3590,1257,0.67,13.3,7,9.6,0.1,10,49.8,0.64
,12:27:00,6,3590,1258,0.67,13.3,7,9.6,0.1,10,49.8,0.64
,12:27:01,6,3590,1259,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:02,6,3590,1260,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:03,6,3590,1261,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:04,6,3590,1262,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:27:05,6,3590,1263,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:06,6,3590,1264,0.67,13.3,7,9.6,0.093,10,49.9,0.64
,12:27:07,6,3590,1265,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:08,6,3590,1266,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:27:09,6,3590,1267,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:10,6,3590,1268,0.66,13.3,7,9.6,0.099,10,49.8,0.63
,12:27:11,6,3590,1269,0.66,13.3,6,9.6,0.103,10,49.9,0.63
,12:27:12,6,3590,1270,0.66,13.3,7,9.6,0.095,10,49.8,0.63
,12:27:13,6,3590,1271,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:27:14,6,3590,1272,0.67,13.3,7,9.6,0.097,10,49.9,0.65
,12:27:15,6,3590,1273,0.68,13.3,7,9.6,0.098,10,49.8,0.65
,12:27:16,6,3590,1274,0.68,13.3,7,9.6,0.094,10,49.9,0.65
,12:27:17,6,3590,1275,0.67,13.3,7,9.6,0.094,10,49.9,0.65
,12:27:18,6,3590,1276,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:27:19,6,3590,1277,0.66,13.3,7,9.6,0.095,10,49.8,0.63
,12:27:20,6,3590,1278,0.66,13.3,7,9.6,0.099,10,49.8,0.63
,12:27:21,6,3590,1279,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:27:22,6,3590,1280,0.67,13.3,7,9.6,0.097,10,49.9,0.65
,12:27:23,6,3590,1281,0.68,13.3,7,9.6,0.101,10,49.8,0.65
,12:27:24,6,3590,1282,0.67,13.3,6,9.6,0.105,10,49.8,0.65
,12:27:25,6,3590,1283,0.67,13.3,7,9.6,0.101,10,49.9,0.64
,12:27:26,6,3590,1284,0.67,13.3,7,9.6,0.097,10,49.9,0.64
,12:27:27,6,3590,1285,0.67,13.3,7,9.6,0.097,10,49.9,0.64
,12:27:28,6,3590,1286,0.67,13.3,7,9.6,0.097,10,49.9,0.64
,12:27:29,6,3590,1287,0.67,13.3,7,9.6,0.094,10,49.8,0.65
,12:27:30,6,3590,1288,0.67,13.3,7,9.6,0.094,10,49.9,0.65
,12:27:31,6,3590,1289,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:27:32,6,3590,1290,0.66,13.3,6,9.6,0.103,10,49.8,0.63
,12:27:33,6,3590,1291,0.66,13.3,7,9.6,0.099,10,49.8,0.63
,12:27:34,6,3590,1292,0.66,13.3,7,9.6,0.099,10,49.9,0.64
,12:27:35,6,3590,1293,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:36,6,3590,1294,0.67,13.3,7,9.6,0.096,10,49.8,0.64
,12:27:37,6,3590,1295,0.67,13.3,7,9.6,0.096,10,49.9,0.64
,12:27:38,6,3590,1296,0.67,13.3,7,9.6,0.093,10,49.8,0.64
,12:27:39,6,3590,1297,0.67,13.3,7,9.6,0.097,10,49.9,0.65
,12:27:40,6,3590,1298,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:27:41,6,3590,1299,0.67,13.3,7,9.6,0.1,10,49.9,0.64
,12:27:42,6,3590,1300,0.67,13.3,7,9.7,0.096,10,49.8,0.64
,12:27:43,6,3590,1301,0.67,13.3,7,9.7,0.097,10,49.8,0.65
,12:27:44,6,3590,1302,0.67,13.3,7,9.7,0.097,10,49.8,0.65
,12:27:45,6,3590,1303,0.68,13.3,7,9.7,0.094,10,49.9,0.65
,12:27:46,6,3590,1304,0.68,13.3,7,9.7,0.094,10,49.9,0.65
,12:27:47,6,3590,1305,0.67,13.3,7,9.7,0.097,10,49.9,0.65
,12:27:48,6,3590,1306,0.67,13.3,6,9.7,0.104,10,49.8,0.64
,12:27:49,6,3590,1307,0.67,13.3,7,9.7,0.1,10,49.9,0.64
,12:27:50,6,3590,1308,0.67,13.3,7,9.7,0.097,10,49.9,0.64
,12:27:51,6,3590,1309,0.67,13.3,7,9.7,0.101,10,49.9,0.64
,12:27:52,6,3590,1310,0.67,13.3,7,9.7,0.1,10,49.9,0.64
,12:27:53,6,3590,1311,0.67,13.3,7,9.7,0.101,10,49.8,0.64
,12:27:54,6,3590,1312,0.68,13.3,7,9.7,0.098,10,49.9,0.65
,12:27:55,6,3590,1313,0.67,13.3,7,9.7,0.097,10,49.9,0.64
,12:27:56,6,3590,1314,0.66,13.3,7,9.7,0.096,10,49.8,0.64
,12:27:57,6,3590,1315,0.66,13.3,7,9.7,0.099,10,49.9,0.63
,12:27:58,6,3590,1316,0.66,13.3,7,9.7,0.099,10,49.8,0.64
,12:27:59,6,3590,1317,0.67,13.3,7,9.7,0.096,10,49.9,0.64
,12:28:00,6,3590,1318,0.67,13.3,7,9.8,0.096,10,49.8,0.64
,12:28:01,6,3590,1319,0.67,13.3,7,9.8,0.1,10,49.8,0.64
,12:28:02,6,3590,1320,0.67,13.3,7,9.8,0.1,10,49.9,0.64
,12:28:03,6,3590,1321,0.67,13.3,7,9.8,0.096,10,49.9,0.64
,12:28:04,6,3590,1322,0.67,13.3,7,9.8,0.1,10,49.9,0.64
,12:28:05,6,3590,1323,0.67,13.3,7,9.8,0.096,10,49.8,0.64
,12:28:06,6,3590,1324,0.67,13.3,7,9.8,0.096,10,49.8,0.64
,12:28:07,6,3590,1325,0.67,13.3,7,9.8,0.097,10,49.8,0.64
,12:28:08,6,3590,1326,0.67,13.3,7,9.8,0.097,10,49.9,0.64
,12:28:09,6,3590,1327,0.67,13.3,7,9.8,0.1,10,49.8,0.64
,12:28:10,6,3590,1328,0.66,13.3,7,9.8,0.099,10,49.9,0.63
,12:28:11,6,3590,1329,0.66,13.3,7,9.8,0.099,10,49.8,0.63
,12:28:12,6,3590,1330,0.67,13.3,7,9.8,0.096,10,49.9,0.64
,12:28:13,6,3590,1331,0.67,13.3,7,9.9,0.101,10,49.9,0.64
,12:28:14,6,3590,1332,0.67,13.3,7,9.9,0.097,10,49.8,0.65
,12:28:15,6,3590,1333,0.67,13.3,7,9.9,0.097,10,49.8,0.64
,12:28:16,6,3590,1334,0.67,13.3,7,9.9,0.097,10,49.9,0.64
,12:28:17,6,3590,1335,0.67,13.3,7,9.9,0.097,10,49.8,0.64
,12:28:18,6,3590,1336,0.67,13.3,7,9.9,0.096,10,49.8,0.64
,12:28:19,6,3590,1337,0.66,13.3,7,9.9,0.099,10,49.9,0.63
,12:28:20,6,3590,1338,0.65,13.3,7,9.9,0.098,10,49.8,0.63
,12:28:21,6,3590,1339,0.66,13.3,7,10,0.099,10,49.9,0.63
,12:28:22,6,3590,1340,0.67,13.3,7,10,0.096,10,49.9,0.64
,12:28:23,6,3590,1341,0.67,13.3,7,10,0.096,10,49.9,0.64
,12:28:24,6,3590,1342,0.67,13.3,7,10,0.096,10,49.9,0.64
,12:28:25,6,3590,1343,0.67,13.3,7,10,0.101,10,49.9,0.64
,12:28:26,6,3590,1344,0.67,13.3,7,10,0.097,10,49.9,0.64
,12:28:27,6,3590,1345,0.67,13.3,7,10,0.096,10,49.9,0.64
,12:28:28,6,3590,1346,0.66,13.3,7,10,0.099,10,49.8,0.63
,12:28:29,6,3590,1347,0.66,13.3,7,10,0.098,10,49.8,0.63
,12:28:30,6,3590,1348,0.66,13.3,7,10,0.095,10,49.8,0.63
,12:28:31,6,3590,1349,0.66,13.3,7,10,0.095,10,49.8,0.63
,12:28:32,6,3590,1350,0.66,13.3,7,10.1,0.096,10,49.8,0.64
,12:28:33,6,3590,1351,0.66,13.3,7,10.1,0.099,10,49.8,0.64
,12:28:34,6,3590,1352,0.66,13.3,7,10.1,0.099,10,49.9,0.63
,12:28:35,6,3590,1353,0.66,13.3,7,10.1,0.099,10,49.9,0.64
,12:28:36,6,3590,1354,0.66,13.3,7,10.1,0.099,10,49.9,0.64
,12:28:37,6,3590,1355,0.66,13.3,7,10.1,0.099,10,49.9,0.64
,12:28:38,6,3590,1356,0.66,13.3,7,10.1,0.099,10,49.9,0.64
,12:28:39,6,3590,1357,0.66,13.3,7,10.2,0.099,10,49.9,0.63
,12:28:40,6,3590,1358,0.66,13.3,7,10.2,0.096,10,49.9,0.64
,12:28:41,6,3590,1359,0.66,13.3,7,10.2,0.096,10,49.8,0.64
,12:28:42,6,3590,1360,0.67,13.3,7,10.2,0.096,10,49.9,0.64
,12:28:43,6,3590,1361,0.67,13.3,7,10.2,0.096,10,49.8,0.64
,12:28:44,6,3590,1362,0.67,13.3,7,10.2,0.097,10,49.8,0.64
,12:28:45,6,3590,1363,0.67,13.3,7,10.2,0.097,10,49.8,0.64
,12:28:46,6,3590,1364,0.67,13.3,7,10.2,0.101,10,49.9,0.64
,12:28:47,6,3590,1365,0.67,13.3,7,10.2,0.096,10,49.8,0.64
,12:28:48,6,3590,1366,0.67,13.3,7,10.2,0.1,10,49.8,0.64
,12:28:49,6,3590,1367,0.67,13.3,7,10.3,0.1,10,49.8,0.64
,12:28:50,6,3590,1368,0.67,13.3,7,10.3,0.097,10,49.9,0.64
,12:28:51,6,3590,1369,0.67,13.3,7,10.3,0.097,10,49.9,0.64
,12:28:52,6,3590,1370,0.67,13.3,7,10.3,0.093,10,49.8,0.64
,12:28:53,6,3590,1371,0.66,13.3,7,10.3,0.099,10,49.8,0.64
,12:28:54,6,3590,1372,0.66,13.3,7,10.3,0.099,10,49.9,0.63
,12:28:55,6,3590,1373,0.66,13.3,7,10.4,0.095,10,49.8,0.63
,12:28:56,6,3590,1374,0.66,13.3,7,10.4,0.096,10,49.8,0.64
,12:28:57,6,3590,1375,0.66,13.3,7,10.4,0.099,10,49.9,0.63
,12:28:58,6,3590,1376,0.66,13.3,7,10.4,0.099,10,49.9,0.63
,12:28:59,6,3590,1377,0.66,13.3,7,10.4,0.096,10,49.9,0.64
,12:29:00,6,3590,1378,0.67,13.3,7,10.4,0.096,10,49.9,0.64
,12:29:01,6,3590,1379,0.67,13.3,7,10.5,0.1,10,49.8,0.64
,12:29:02,6,3590,1380,0.67,13.3,7,10.5,0.1,10,49.8,0.64
,12:29:03,6,3590,1381,0.67,13.3,7,10.5,0.1,10,49.9,0.64
,12:29:04,6,3590,1382,0.67,13.3,7,10.5,0.096,10,49.9,0.64
,12:29:05,6,3590,1383,0.67,13.3,7,10.5,0.1,10,49.8,0.64
,12:29:06,6,3590,1384,0.67,13.3,7,10.5,0.096,10,49.8,0.64
,12:29:07,6,3590,1385,0.67,13.3,7,10.5,0.097,10,49.8,0.64
,12:29:08,6,3590,1386,0.68,13.3,7,10.6,0.098,10,49.8,0.65
,12:29:09,6,3590,1387,0.68,13.3,7,10.6,0.098,10,49.9,0.65
,12:29:10,6,3590,1388,0.68,13.3,7,10.6,0.101,10,49.8,0.65
,12:29:11,6,3590,1389,0.67,13.3,7,10.6,0.1,10,49.8,0.64
,12:29:12,6,3590,1390,0.66,13.3,7,10.6,0.096,10,49.8,0.63
,12:29:13,6,3590,1391,0.66,13.3,7,10.6,0.099,10,49.9,0.63
,12:29:14,6,3590,1392,0.66,13.3,7,10.7,0.099,10,49.9,0.63
,12:29:15,6,3590,1393,0.66,13.3,7,10.7,0.096,10,49.9,0.64
,12:29:16,6,3590,1394,0.67,13.3,7,10.7,0.096,10,49.9,0.64
,12:29:17,6,3590,1395,0.67,13.3,7,10.7,0.096,10,49.8,0.64
,12:29:18,6,3590,1396,0.67,13.3,7,10.7,0.1,10,49.9,0.64
,12:29:19,6,3590,1397,0.67,13.3,7,10.8,0.096,10,49.9,0.64
,12:29:20,6,3590,1398,0.67,13.3,7,10.8,0.096,10,49.9,0.64
,12:29:21,6,3590,1399,0.66,13.3,7,10.8,0.096,10,49.9,0.64
,12:29:22,6,3590,1400,0.66,13.3,7,10.8,0.099,10,49.8,0.64
,12:29:23,6,3590,1401,0.67,13.3,7,10.8,0.096,10,49.9,0.64
,12:29:24,6,3590,1402,0.67,13.3,7,10.8,0.096,10,49.9,0.64
,12:29:25,6,3590,1403,0.67,13.3,7,10.8,0.093,10,49.8,0.64
,12:29:26,6,3590,1404,0.66,13.3,7,10.9,0.095,10,49.8,0.63
,12:29:27,6,3590,1405,0.65,13.3,7,10.9,0.094,10,49.8,0.63
,12:29:28,6,3590,1406,0.65,13.3,7,10.9,0.098,10,49.8,0.63
,12:29:29,6,3590,1407,0.65,13.3,7,10.9,0.098,10,49.8,0.63
,12:29:30,6,3590,1408,0.66,13.3,6,10.9,0.103,10,49.8,0.63
,12:29:31,6,3590,1409,0.66,13.3,6,10.9,0.103,10,49.8,0.64
,12:29:32,6,3590,1410,0.66,13.3,7,11,0.099,10,49.9,0.64
,12:29:33,6,3590,1411,0.66,13.3,7,11,0.092,10,49.9,0.63
,12:29:34,6,3590,1412,0.66,13.3,7,11,0.095,10,49.9,0.63
,12:29:35,6,3590,1413,0.66,13.3,7,11,0.095,10,49.8,0.63
,12:29:36,6,3590,1414,0.66,13.3,7,11,0.095,10,49.8,0.63
,12:29:37,6,3590,1415,0.66,13.3,7,11.1,0.099,10,49.9,0.63
,12:29:38,6,3590,1416,0.66,13.3,7,11.1,0.099,10,49.8,0.63
,12:29:39,6,3590,1417,0.66,13.3,6,11.1,0.103,10,49.8,0.63
,12:29:40,6,3590,1418,0.67,13.3,7,11.1,0.1,10,49.9,0.64
,12:29:41,6,3590,1419,0.67,13.3,7,11.1,0.097,10,49.8,0.64
,12:29:42,6,3590,1420,0.67,13.3,7,11.2,0.094,10,49.8,0.64
,12:29:43,6,3590,1421,0.67,13.3,7,11.1,0.093,10,49.8,0.64
,12:29:44,6,3590,1422,0.67,13.3,7,11.2,0.096,10,49.9,0.64
,12:29:45,6,3590,1423,0.66,13.3,7,11.2,0.099,10,49.9,0.64
,12:29:46,6,3590,1424,0.66,13.3,7,11.2,0.099,10,49.8,0.64
,12:29:47,6,3590,1425,0.67,13.3,7,11.2,0.1,10,49.8,0.64
,12:29:48,6,3590,1426,0.67,13.3,7,11.3,0.1,10,49.8,0.64
,12:29:49,6,3590,1427,0.67,13.3,7,11.3,0.1,10,49.9,0.64
,12:29:50,6,3590,1428,0.67,13.3,7,11.3,0.096,10,49.9,0.64
,12:29:51,6,3590,1429,0.66,13.3,7,11.3,0.092,10,49.9,0.64
,12:29:52,6,3590,1430,0.67,13.3,7,11.3,0.093,10,49.8,0.64
,12:29:53,6,3590,1431,0.67,13.3,7,11.4,0.096,10,49.9,0.64
,12:29:54,6,3590,1432,0.67,13.3,7,11.4,0.1,10,49.8,0.64
,12:29:55,6,3590,1433,0.67,13.3,7,11.4,0.1,10,49.8,0.64
,12:29:56,6,3590,1434,0.67,13.3,7,11.4,0.1,10,49.8,0.64
,12:29:57,6,3590,1435,0.66,13.3,7,11.5,0.099,10,49.9,0.64
,12:29:58,6,3590,1436,0.66,13.3,7,11.5,0.099,10,49.9,0.64
,12:29:59,6,3590,1437,0.67,13.3,7,11.5,0.1,10,49.9,0.64
,12:30:00,6,3590,1438,0.67,13.3,7,11.5,0.097,10,49.8,0.64
,12:30:01,6,3590,1439,0.67,13.3,7,11.5,0.09,10,49.8,0.65
,12:30:02,6,3590,1440,0.67,13.3,7,11.5,0.09,10,49.9,0.65
,12:30:03,6,3590,1441,0.67,13.3,7,11.5,0.094,10,49.8,0.65
,12:30:04,6,3590,1442,0.67,13.3,7,11.5,0.097,10,49.8,0.65
,12:30:05,6,3590,1443,0.67,13.3,7,11.6,0.097,10,49.9,0.64
,12:30:06,6,3590,1444,0.67,13.3,7,11.6,0.1,10,49.9,0.64
,12:30:07,6,3590,1445,0.67,13.3,7,11.6,0.1,10,49.9,0.64
,12:30:08,6,3590,1446,0.67,13.3,7,11.7,0.096,10,49.8,0.64
,12:30:09,6,3590,1447,0.67,13.3,7,11.7,0.1,10,49.8,0.64
,12:30:10,6,3590,1448,0.66,13.3,7,11.7,0.099,10,49.9,0.64
,12:30:11,6,3590,1449,0.67,13.3,7,11.7,0.1,10,49.9,0.64
,12:30:12,6,3590,1450,0.67,13.3,7,11.7,0.096,10,49.9,0.64
,12:30:13,6,3590,1451,0.67,13.3,7,11.8,0.097,10,49.9,0.64
,12:30:14,6,3590,1452,0.67,13.3,7,11.8,0.094,10,49.9,0.65
,12:30:15,6,3590,1453,0.67,13.3,7,11.8,0.09,10,49.9,0.64
,12:30:16,6,3590,1454,0.67,13.3,7,11.8,0.089,10,49.9,0.64
,12:30:17,6,3590,1455,0.66,13.3,7,11.9,0.095,10,49.8,0.63
,12:30:18,6,3590,1456,0.65,13.3,7,11.9,0.097,10,49.8,0.62
,12:30:19,6,3590,1457,0.65,13.3,6,11.9,0.101,10,49.8,0.62
,12:30:20,6,3590,1458,0.65,13.3,6,11.9,0.101,10,49.9,0.62
,12:30:21,6,3590,1459,0.65,13.3,7,11.9,0.098,10,49.8,0.63
,12:30:22,6,3590,1460,0.66,13.3,7,11.9,0.099,10,49.8,0.63
,12:30:23,6,3590,1461,0.66,13.3,7,11.9,0.096,10,49.8,0.64
,12:30:24,6,3590,1462,0.66,13.3,7,12,0.096,10,49.9,0.64
,12:30:25,6,3590,1463,0.66,13.3,7,12,0.099,10,49.9,0.63
,12:30:26,6,3590,1464,0.66,13.3,6,12,0.103,10,49.9,0.63
,12:30:27,6,3590,1465,0.66,13.3,7,12.1,0.099,10,49.9,0.64
,12:30:28,6,3590,1466,0.67,13.3,7,12.1,0.1,10,49.9,0.64
,12:30:29,6,3590,1467,0.67,13.3,7,12.1,0.1,10,49.9,0.64
,12:30:30,6,3590,1468,0.66,13.3,6,12.1,0.103,10,49.8,0.64
,12:30:31,6,3590,1469,0.66,13.3,7,12.1,0.099,10,49.8,0.64
,12:30:32,6,3590,1470,0.67,13.3,7,12.2,0.1,10,49.8,0.64
,12:30:33,6,3590,1471,0.67,13.3,7,12.2,0.1,10,49.8,0.64
,12:30:34,6,3590,1472,0.67,13.3,7,12.2,0.096,10,49.9,0.64
,12:30:35,6,3590,1473,0.67,13.3,7,12.2,0.1,10,49.9,0.64
,12:30:36,6,3590,1474,0.67,13.3,7,12.3,0.097,10,49.8,0.64
,12:30:37,6,3590,1475,0.67,13.3,7,12.3,0.094,10,49.8,0.65
,12:30:38,6,3590,1476,0.68,13.3,7,12.3,0.098,10,49.8,0.65
,12:30:39,6,3590,1477,0.67,13.3,7,12.3,0.097,10,49.9,0.65
,12:30:40,6,3590,1478,0.67,13.3,7,12.3,0.1,10,49.8,0.64
,12:30:41,6,3590,1479,0.66,13.3,7,12.3,0.099,10,49.8,0.64
,12:30:42,6,3590,1480,0.66,13.3,7,12.4,0.099,10,49.8,0.64
,12:30:43,6,3590,1481,0.66,13.3,7,12.4,0.099,10,49.8,0.64
,12:30:44,6,3590,1482,0.67,13.3,7,12.4,0.096,10,49.8,0.64
,12:30:45,6,3590,1483,0.67,13.3,7,12.4,0.096,10,49.8,0.64
,12:30:46,6,3590,1484,0.66,13.3,7,12.4,0.096,10,49.8,0.64
,12:30:47,6,3590,1485,0.66,13.3,7,12.5,0.092,10,49.8,0.63
,12:30:48,6,3590,1486,0.66,13.3,7,12.5,0.095,10,49.9,0.63
,12:30:49,6,3590,1487,0.66,13.3,7,12.5,0.099,10,49.9,0.63
,12:30:50,6,3590,1488,0.66,13.3,7,12.6,0.099,10,49.9,0.63
,12:30:51,6,3590,1489,0.66,13.3,7,12.6,0.099,10,49.9,0.63
,12:30:52,6,3590,1490,0.66,13.3,7,12.6,0.096,10,49.9,0.64
