Data file,,RA0.3_PDMS_12C_002.TSV,,,,,,,,,,
,15:24:17,4,2700,934.1,1.03,13.3,9,12,0.111,10,0.1,0.96
,15:24:18,4,2700,935.1,1.03,13.3,9,12,0.115,10,0.1,0.96
,15:24:19,4,2700,936.1,1.03,13.3,9,12,0.115,10,0.1,0.96
,15:24:20,4,2700,937.1,1.03,13.3,9,12,0.118,10,0.1,0.96
,15:24:21,4,2700,938.1,1.03,13.3,9,12,0.115,10,0.1,0.96
,15:24:22,4,2700,939.1,1.03,13.3,9,11.9,0.112,10,0.1,0.97
,15:24:23,4,2700,940.1,1.03,13.3,9,12,0.112,10,0.1,0.97
,15:24:24,4,2700,941.1,1.03,13.3,9,11.9,0.115,10,0,0.97
,15:24:25,4,2700,942.1,1.03,13.3,9,11.9,0.118,10,0.1,0.96
,15:24:26,4,2700,943.1,1.03,13.3,9,11.9,0.114,10,0.1,0.96
,15:24:27,4,2700,944.1,1.03,13.3,9,11.9,0.114,10,0.1,0.96
,15:24:28,4,2700,945.1,1.03,13.3,9,11.9,0.111,10,0.1,0.96
,15:24:29,4,2700,946.1,1.02,13.3,9,11.9,0.114,10,0.1,0.96
,15:24:30,4,2700,947.1,1.02,13.3,9,11.9,0.114,10,0.1,0.96
,15:24:31,4,2700,948.1,1.02,13.3,9,11.8,0.117,10,0.1,0.95
,15:24:32,4,2700,949.1,1.02,13.3,9,11.8,0.113,10,0.1,0.95
,15:24:33,4,2700,950.1,1.02,13.3,9,11.8,0.114,10,0.1,0.96
,15:24:34,4,2700,951.1,1.03,13.3,9,11.8,0.111,10,0.1,0.96
,15:24:35,4,2700,952.1,1.03,13.3,9,11.8,0.111,10,0.1,0.96
,15:24:36,4,2700,953.1,1.03,13.3,9,11.8,0.114,10,0.1,0.96
,15:24:37,4,2700,954.1,1.03,13.3,9,11.8,0.114,10,0.1,0.96
,15:24:38,4,2700,955.1,1.03,13.3,9,11.7,0.114,10,0.1,0.96
,15:24:39,4,2700,956.1,1.03,13.3,9,11.7,0.114,10,0.1,0.96
,15:24:40,4,2700,957.1,1.02,13.3,9,11.7,0.111,10,0.1,0.96
,15:24:41,4,2700,958.1,1.02,13.3,9,11.7,0.113,10,0.1,0.95
,15:24:42,4,2700,959.1,1.02,13.3,9,11.7,0.113,10,0.1,0.95
,15:24:43,4,2700,960.1,1.02,13.3,9,11.7,0.113,10,0.1,0.95
,15:24:44,4,2700,961.1,1.02,13.3,9,11.7,0.111,10,0.1,0.96
,15:24:45,4,2700,962.1,1.02,13.3,9,11.7,0.111,10,0.1,0.96
,15:24:46,4,2700,963.1,1.02,13.3,9,11.7,0.113,10,0.1,0.95
,15:24:47,4,2700,964.1,1.02,13.3,9,11.7,0.113,10,0.1,0.95
,15:24:48,4,2700,965.1,1.01,13.3,9,11.6,0.11,10,0.1,0.95
,15:24:49,4,2700,966.1,1.01,13.3,9,11.6,0.11,10,0.1,0.95
,15:24:50,4,2700,967.1,1.01,13.3,9,11.6,0.11,10,0.1,0.95
,15:24:51,4,2700,968.1,1.01,13.3,9,11.6,0.113,10,0,0.95
,15:24:52,4,2700,969.1,1.01,13.3,9,11.6,0.113,10,0,0.95
,15:24:53,4,2700,970.1,1.01,13.3,9,11.6,0.113,10,0.1,0.95
,15:24:54,4,2700,971.1,1.01,13.3,9,11.6,0.113,10,0.1,0.95
,15:24:55,4,2700,972.1,1.01,13.3,9,11.5,0.107,10,0.1,0.95
,15:24:56,4,2700,973.1,1.01,13.3,9,11.5,0.107,10,0.1,0.95
,15:24:57,4,2700,974.1,1.01,13.3,9,11.5,0.113,10,0.1,0.95
,15:24:58,4,2700,975.1,1.01,13.3,9,11.5,0.112,10,0.1,0.94
,15:24:59,4,2700,976.1,1.01,13.3,9,11.5,0.115,10,0.1,0.94
,15:25:00,4,2700,977.1,1.01,13.3,9,11.5,0.112,10,0.1,0.94
,15:25:01,4,2700,978.1,1.01,13.3,9,11.5,0.112,10,0.1,0.94
,15:25:02,4,2700,979.1,1.01,13.3,9,11.5,0.112,10,0.1,0.94
,15:25:03,4,2700,980.1,1.01,13.3,9,11.5,0.109,10,0.1,0.94
,15:25:04,4,2700,981.1,1.01,13.3,9,11.4,0.109,10,0.1,0.94
,15:25:05,4,2700,982.1,1.01,13.3,9,11.4,0.112,10,0.1,0.94
,15:25:06,4,2700,983.1,1.01,13.3,9,11.4,0.115,10,0.1,0.94
,15:25:07,4,2700,984.1,1.01,13.3,9,11.4,0.115,10,0,0.94
,15:25:08,4,2700,985.1,1.01,13.3,9,11.4,0.116,10,0.1,0.94
,15:25:09,4,2700,986.1,1.01,13.3,9,11.4,0.112,10,0.1,0.94
,15:25:10,4,2700,987.1,1.01,13.3,9,11.4,0.113,10,0.1,0.95
,15:25:11,4,2700,988.1,1.01,13.3,9,11.3,0.113,10,0.1,0.95
,15:25:12,4,2700,989.1,1.01,13.3,9,11.3,0.109,10,0.1,0.95
,15:25:13,4,2700,990.1,1.01,13.3,9,11.3,0.109,10,0.1,0.94
,15:25:14,4,2700,991.1,1.01,13.3,9,11.3,0.112,10,0.1,0.95
,15:25:15,4,2700,992.1,1.01,13.3,9,11.3,0.113,10,0,0.95
,15:25:16,4,2700,993.1,1.01,13.3,9,11.3,0.116,10,0.1,0.95
,15:25:17,4,2700,994.1,1.02,13.3,9,11.3,0.117,10,0.1,0.95
,15:25:18,4,2700,995.1,1.02,13.3,9,11.2,0.113,10,0,0.95
,15:25:19,4,2700,996.1,1.02,13.3,9,11.2,0.111,10,0.1,0.96
,15:25:20,4,2700,997.1,1.02,13.3,9,11.2,0.108,10,0.1,0.96
,15:25:21,4,2700,998.1,1.02,13.3,9,11.2,0.108,10,0.1,0.96
,15:25:22,4,2700,999.1,1.02,13.3,9,11.2,0.111,10,0.1,0.96
,15:25:23,4,2700,1000.1,1.02,13.3,9,11.2,0.114,10,0.1,0.96
,15:25:24,4,2700,1001.1,1.02,13.3,9,11.2,0.114,10,0,0.96
,15:25:25,4,2700,1002.1,1.02,13.3,9,11.2,0.117,10,0.1,0.96
,15:25:26,4,2700,1003.1,1.02,13.3,9,11.2,0.117,10,0.1,0.96
,15:25:27,4,2700,1004.1,1.02,13.3,9,11.2,0.117,10,0.1,0.96
,15:25:28,4,2700,1005.1,1.02,13.3,9,11.1,0.114,10,0.1,0.96
,15:25:29,4,2700,1006.1,1.03,13.3,9,11.1,0.114,10,0.1,0.96
,15:25:30,4,2700,1007.1,1.03,13.3,9,11.1,0.114,10,0.1,0.96
,15:25:31,4,2700,1008.1,1.03,13.3,9,11.1,0.111,10,0.1,0.96
,15:25:32,4,2700,1009.1,1.03,13.3,9,11.1,0.108,10,0.1,0.96
,15:25:33,4,2700,1010.1,1.02,13.3,9,11.1,0.111,10,0.1,0.96
,15:25:34,4,2700,1011.1,1.02,13.3,9,11.1,0.114,10,0.1,0.96
,15:25:35,4,2700,1012.1,1.02,13.3,9,11,0.114,10,0.1,0.96
,15:25:36,4,2700,1013.1,1.03,13.3,9,11,0.114,10,0,0.96
,15:25:37,4,2700,1014.1,1.03,13.3,9,11,0.114,10,0.1,0.96
,15:25:38,4,2700,1015.1,1.03,13.3,9,11,0.115,10,0.1,0.96
,15:25:39,4,2700,1016.1,1.03,13.3,9,11,0.115,10,0,0.96
,15:25:40,4,2700,1017.1,1.03,13.3,9,11,0.115,10,0.1,0.97
,15:25:41,4,2700,1018.1,1.03,13.3,9,11,0.115,10,0.1,0.97
,15:25:42,4,2700,1019.1,1.03,13.3,9,11,0.115,10,0.1,0.97
,15:25:43,4,2700,1020.1,1.03,13.3,9,11,0.115,10,0.1,0.97
,15:25:44,4,2700,1021.1,1.03,13.3,9,10.9,0.115,10,0.1,0.97
,15:25:45,4,2700,1022.1,1.03,13.3,9,10.9,0.115,10,0.1,0.97
,15:25:46,4,2700,1023.1,1.03,13.3,9,10.9,0.109,10,0.1,0.97
,15:25:47,4,2700,1024.1,1.03,13.3,9,10.9,0.109,10,0.1,0.97
,15:25:48,4,2700,1025.1,1.03,13.3,9,10.9,0.112,10,0.1,0.97
,15:25:49,4,2700,1026.1,1.03,13.3,9,10.9,0.115,10,0.1,0.96
,15:25:50,4,2700,1027.1,1.03,13.3,9,10.9,0.114,10,0,0.96
,15:25:51,4,2700,1028.1,1.02,13.3,9,10.9,0.117,10,0,0.96
,15:25:52,4,2700,1029.1,1.02,13.3,9,10.9,0.117,10,0.1,0.96
,15:25:53,4,2700,1030.1,1.02,13.3,9,10.9,0.117,10,0.1,0.96
,15:25:54,4,2700,1031.1,1.03,13.3,9,10.8,0.114,10,0.1,0.96
,15:25:55,4,2700,1032.1,1.03,13.3,9,10.8,0.111,10,0.1,0.96
,15:25:56,4,2700,1033.1,1.03,13.3,9,10.8,0.111,10,0.1,0.96
,15:25:57,4,2700,1034.1,1.03,13.3,9,10.8,0.111,10,0.1,0.96
,15:25:58,4,2700,1035.1,1.03,13.3,9,10.8,0.115,10,0.1,0.97
,15:25:59,4,2700,1036.1,1.03,13.3,9,10.8,0.118,10,0.1,0.97
,15:26:00,4,2700,1037.1,1.03,13.3,9,10.8,0.115,10,0.1,0.96
,15:26:01,4,2700,1038.1,1.03,13.3,9,10.8,0.115,10,0.1,0.96
,15:26:02,4,2700,1039.1,1.03,13.3,9,10.8,0.115,10,0.1,0.96
,15:26:03,4,2700,1040.1,1.03,13.3,9,10.8,0.115,10,0,0.96
,15:26:04,4,2700,1041.1,1.03,13.3,9,10.8,0.111,10,0.1,0.97
,15:26:05,4,2700,1042.1,1.03,13.3,9,10.8,0.109,10,0.1,0.97
,15:26:06,4,2700,1043.1,1.03,13.3,9,10.7,0.112,10,0.1,0.97
,15:26:07,4,2700,1044.1,1.03,13.3,9,10.7,0.115,10,0.1,0.97
,15:26:08,4,2700,1045.1,1.03,13.3,9,10.7,0.115,10,0.1,0.96
,15:26:09,4,2700,1046.1,1.03,13.3,9,10.7,0.115,10,0.1,0.96
,15:26:10,4,2700,1047.1,1.03,13.3,9,10.7,0.115,10,0.1,0.96
,15:26:11,4,2700,1048.1,1.03,13.3,9,10.7,0.115,10,0.1,0.97
,15:26:12,4,2700,1049.1,1.03,13.3,9,10.7,0.115,10,0.1,0.97
,15:26:13,4,2700,1050.1,1.04,13.3,9,10.7,0.115,10,0.1,0.97
,15:26:14,4,2700,1051.1,1.04,13.3,9,10.7,0.112,10,0.1,0.97
,15:26:15,4,2700,1052.1,1.03,13.3,9,10.7,0.109,10,0.1,0.97
,15:26:16,4,2700,1053.1,1.03,13.3,9,10.7,0.112,10,0.1,0.97
,15:26:17,4,2700,1054.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:26:18,4,2700,1055.1,1.03,13.3,9,10.7,0.118,10,0.1,0.96
,15:26:19,4,2700,1056.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:20,4,2700,1057.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:21,4,2700,1058.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:22,4,2700,1059.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:23,4,2700,1060.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:24,4,2700,1061.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:25,4,2700,1062.1,1.03,13.3,9,10.6,0.112,10,0.1,0.97
,15:26:26,4,2700,1063.1,1.03,13.3,9,10.6,0.108,10,0.1,0.96
,15:26:27,4,2700,1064.1,1.03,13.3,9,10.6,0.108,10,0.1,0.96
,15:26:28,4,2700,1065.1,1.03,13.3,9,10.6,0.111,10,0.1,0.96
,15:26:29,4,2700,1066.1,1.02,13.3,9,10.6,0.114,10,0.1,0.96
,15:26:30,4,2700,1067.1,1.02,13.3,9,10.6,0.117,10,0,0.96
,15:26:31,4,2700,1068.1,1.02,13.3,9,10.6,0.117,10,0.1,0.96
,15:26:32,4,2700,1069.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:33,4,2700,1070.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:26:34,4,2700,1071.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:26:35,4,2700,1072.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:26:36,4,2700,1073.1,1.03,13.3,9,10.6,0.111,10,0.1,0.96
,15:26:37,4,2700,1074.1,1.03,13.3,9,10.6,0.108,10,0.1,0.96
,15:26:38,4,2700,1075.1,1.03,13.3,9,10.6,0.112,10,0.1,0.97
,15:26:39,4,2700,1076.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:40,4,2700,1077.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:41,4,2700,1078.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:42,4,2700,1079.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:26:43,4,2700,1080.1,1.03,13.3,9,10.5,0.115,10,0.1,0.97
,15:26:44,4,2700,1081.1,1.03,13.3,9,10.5,0.115,10,0.1,0.97
,15:26:45,4,2700,1082.1,1.03,13.3,9,10.5,0.112,10,0.1,0.97
,15:26:46,4,2700,1083.1,1.03,13.3,9,10.5,0.109,10,0.1,0.97
,15:26:47,4,2700,1084.1,1.03,13.3,9,10.5,0.111,10,0.1,0.96
,15:26:48,4,2700,1085.1,1.03,13.3,9,10.5,0.114,10,0,0.96
,15:26:49,4,2700,1086.1,1.02,13.3,9,10.5,0.117,10,0.1,0.96
,15:26:50,4,2700,1087.1,1.02,13.3,9,10.5,0.114,10,0.1,0.96
,15:26:51,4,2700,1088.1,1.03,13.3,9,10.5,0.114,10,0.1,0.96
,15:26:52,4,2700,1089.1,1.03,13.3,9,10.5,0.114,10,0.1,0.96
,15:26:53,4,2700,1090.1,1.03,13.3,9,10.5,0.111,10,0.1,0.96
,15:26:54,4,2700,1091.1,1.03,13.3,9,10.5,0.108,10,0.1,0.96
,15:26:55,4,2700,1092.1,1.03,13.3,9,10.5,0.111,10,0.1,0.96
,15:26:56,4,2700,1093.1,1.03,13.3,9,10.5,0.114,10,0.1,0.96
,15:26:57,4,2700,1094.1,1.02,13.3,9,10.5,0.114,10,0.1,0.96
,15:26:58,4,2700,1095.1,1.03,13.3,9,10.5,0.118,10,0.1,0.96
,15:26:59,4,2700,1096.1,1.03,13.3,9,10.5,0.118,10,0.1,0.96
,15:27:00,4,2700,1097.1,1.03,13.3,9,10.5,0.118,10,0.1,0.96
,15:27:01,4,2700,1098.1,1.03,13.3,9,10.5,0.115,10,0.1,0.96
,15:27:02,4,2700,1099.1,1.03,13.3,9,10.5,0.115,10,0.1,0.97
,15:27:03,4,2700,1100.1,1.03,13.3,9,10.5,0.111,10,0.1,0.96
,15:27:04,4,2700,1101.1,1.03,13.3,9,10.5,0.111,10,0.1,0.96
,15:27:05,4,2700,1102.1,1.03,13.3,9,10.5,0.114,10,0.1,0.96
,15:27:06,4,2700,1103.1,1.03,13.3,9,10.5,0.115,10,0.1,0.96
,15:27:07,4,2700,1104.1,1.03,13.3,9,10.5,0.115,10,0.1,0.96
,15:27:08,4,2700,1105.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:27:09,4,2700,1106.1,1.03,13.3,9,10.6,0.118,10,0.1,0.96
,15:27:10,4,2700,1107.1,1.03,13.3,9,10.6,0.111,10,0.1,0.96
,15:27:11,4,2700,1108.1,1.03,13.3,9,10.6,0.109,10,0.1,0.97
,15:27:12,4,2700,1109.1,1.03,13.3,9,10.6,0.112,10,0.1,0.97
,15:27:13,4,2700,1110.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:27:14,4,2700,1111.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:27:15,4,2700,1112.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:27:16,4,2700,1113.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:27:17,4,2700,1114.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:27:18,4,2700,1115.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:27:19,4,2700,1116.1,1.03,13.3,9,10.6,0.111,10,0.1,0.96
,15:27:20,4,2700,1117.1,1.03,13.3,9,10.6,0.109,10,0.1,0.97
,15:27:21,4,2700,1118.1,1.03,13.3,9,10.6,0.112,10,0.1,0.97
,15:27:22,4,2700,1119.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:27:23,4,2700,1120.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:27:24,4,2700,1121.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:27:25,4,2700,1122.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:27:26,4,2700,1123.1,1.03,13.3,9,10.6,0.114,10,0.1,0.96
,15:27:27,4,2700,1124.1,1.03,13.3,9,10.6,0.115,10,0.1,0.96
,15:27:28,4,2700,1125.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:27:29,4,2700,1126.1,1.03,13.3,9,10.6,0.115,10,0.1,0.97
,15:27:30,4,2700,1127.1,1.03,13.3,9,10.6,0.112,10,0.1,0.97
,15:27:31,4,2700,1128.1,1.03,13.3,9,10.6,0.109,10,0.1,0.97
,15:27:32,4,2700,1129.1,1.03,13.3,9,10.7,0.111,10,0.1,0.96
,15:27:33,4,2700,1130.1,1.02,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:34,4,2700,1131.1,1.02,13.3,9,10.7,0.117,10,0.1,0.95
,15:27:35,4,2700,1132.1,1.02,13.3,9,10.7,0.117,10,0,0.95
,15:27:36,4,2700,1133.1,1.02,13.3,9,10.7,0.117,10,0.1,0.95
,15:27:37,4,2700,1134.1,1.02,13.3,9,10.7,0.117,10,0.1,0.95
,15:27:38,4,2700,1135.1,1.02,13.3,9,10.7,0.117,10,0.1,0.96
,15:27:39,4,2700,1136.1,1.02,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:40,4,2700,1137.1,1.03,13.3,9,10.7,0.115,10,0.1,0.96
,15:27:41,4,2700,1138.1,1.03,13.3,9,10.7,0.111,10,0.1,0.96
,15:27:42,4,2700,1139.1,1.03,13.3,9,10.7,0.111,10,0.1,0.96
,15:27:43,4,2700,1140.1,1.02,13.3,9,10.7,0.111,10,0.1,0.96
,15:27:44,4,2700,1141.1,1.02,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:45,4,2700,1142.1,1.02,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:46,4,2700,1143.1,1.03,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:47,4,2700,1144.1,1.02,13.3,9,10.7,0.114,10,0.1,0.96
,15:27:48,4,2700,1145.1,1.02,13.3,9,10.8,0.114,10,0.1,0.96
,15:27:49,4,2700,1146.1,1.02,13.3,9,10.8,0.114,10,0.1,0.96
,15:27:50,4,2700,1147.1,1.03,13.3,9,10.8,0.114,10,0.1,0.96
,15:27:51,4,2700,1148.1,1.03,13.3,9,10.8,0.114,10,0.1,0.96
,15:27:52,4,2700,1149.1,1.03,13.3,9,10.8,0.111,10,0.1,0.96
,15:27:53,4,2700,1150.1,1.03,13.3,9,10.8,0.108,10,0.1,0.96
,15:27:54,4,2700,1151.1,1.02,13.3,9,10.8,0.108,10,0.1,0.96
,15:27:55,4,2700,1152.1,1.02,13.3,9,10.8,0.113,10,0.1,0.95
,15:27:56,4,2700,1153.1,1.01,13.3,9,10.8,0.113,10,0.1,0.95
,15:27:57,4,2700,1154.1,1.01,13.3,9,10.8,0.115,10,0.1,0.94
,15:27:58,4,2700,1155.1,1,13.3,9,10.8,0.115,10,0.1,0.94
,15:27:59,4,2700,1156.1,1.01,13.3,9,10.8,0.116,10,0.1,0.95
,15:28:00,4,2700,1157.1,1.02,13.3,9,10.8,0.113,10,0.1,0.95
,15:28:01,4,2700,1158.1,1.02,13.3,9,10.9,0.111,10,0.1,0.96
,15:28:02,4,2700,1159.1,1.02,13.3,9,10.9,0.108,10,0.1,0.96
,15:28:03,4,2700,1160.1,1.02,13.3,9,10.9,0.111,10,0.1,0.95
,15:28:04,4,2700,1161.1,1.01,13.3,9,10.9,0.113,10,0.1,0.95
,15:28:05,4,2700,1162.1,1.01,13.3,9,10.9,0.116,10,0.1,0.95
,15:28:06,4,2700,1163.1,1.01,13.3,9,10.9,0.116,10,0.1,0.95
,15:28:07,4,2700,1164.1,1.01,13.3,9,10.9,0.113,10,0.1,0.95
,15:28:08,4,2700,1165.1,1.02,13.3,9,10.9,0.113,10,0.1,0.95
,15:28:09,4,2700,1166.1,1.02,13.3,9,10.9,0.11,10,0.1,0.95
,15:28:10,4,2700,1167.1,1.02,13.3,9,11,0.107,10,0.1,0.95
,15:28:11,4,2700,1168.1,1.02,13.3,9,11,0.11,10,0.1,0.95
,15:28:12,4,2700,1169.1,1.01,13.3,9,11,0.113,10,0.1,0.95
,15:28:13,4,2700,1170.1,1.01,13.3,9,11,0.113,10,0.1,0.95
,15:28:14,4,2700,1171.1,1.01,13.3,9,11,0.113,10,0.1,0.95
,15:28:15,4,2700,1172.1,1.02,13.3,9,11,0.113,10,0.1,0.95
,15:28:16,4,2700,1173.1,1.02,13.3,9,11,0.113,10,0.1,0.95
,15:28:17,4,2700,1174.1,1.02,13.3,9,11,0.111,10,0.1,0.96
,15:28:18,4,2700,1175.1,1.02,13.3,9,11,0.11,10,0.1,0.95
,15:28:19,4,2700,1176.1,1.02,13.3,9,11,0.11,10,0.1,0.95
,15:28:20,4,2700,1177.1,1.01,13.3,9,11.1,0.113,10,0.1,0.95
,15:28:21,4,2700,1178.1,1.01,13.3,9,11.1,0.113,10,0.1,0.95
,15:28:22,4,2700,1179.1,1.01,13.3,9,11.1,0.113,10,0.1,0.95
,15:28:23,4,2700,1180.1,1.02,13.3,9,11.1,0.117,10,0.1,0.95
,15:28:24,4,2700,1181.1,1.02,13.3,9,11.1,0.114,10,0.1,0.96
,15:28:25,4,2700,1182.1,1.02,13.3,9,11.1,0.111,10,0.1,0.96
,15:28:26,4,2700,1183.1,1.02,13.3,9,11.1,0.108,10,0.1,0.96
,15:28:27,4,2700,1184.1,1.02,13.3,9,11.1,0.111,10,0.1,0.96
,15:28:28,4,2700,1185.1,1.02,13.3,9,11.1,0.113,10,0.1,0.95
,15:28:29,4,2700,1186.1,1.01,13.3,9,11.2,0.113,10,0.1,0.95
,15:28:30,4,2700,1187.1,1.01,13.3,9,11.2,0.116,10,0.1,0.95
,15:28:31,4,2700,1188.1,1.01,13.3,9,11.2,0.113,10,0.1,0.95
,15:28:32,4,2700,1189.1,1.01,13.3,9,11.2,0.116,10,0.1,0.95
,15:28:33,4,2700,1190.1,1.01,13.3,9,11.2,0.113,10,0.1,0.95
,15:28:34,4,2700,1191.1,1.02,13.3,9,11.2,0.11,10,0.1,0.95
,15:28:35,4,2700,1192.1,1.02,13.3,9,11.2,0.108,10,0.1,0.96
,15:28:36,4,2700,1193.1,1.02,13.3,9,11.2,0.111,10,0.1,0.95
,15:28:37,4,2700,1194.1,1.02,13.3,9,11.2,0.117,10,0.1,0.95
,15:28:38,4,2700,1195.1,1.02,13.3,9,11.3,0.117,10,0.1,0.95
,15:28:39,4,2700,1196.1,1.02,13.3,9,11.3,0.113,10,0.1,0.96
,15:28:40,4,2700,1197.1,1.02,13.3,9,11.3,0.114,10,0.1,0.96
,15:28:41,4,2700,1198.1,1.02,13.3,9,11.3,0.114,10,0.1,0.96
,15:28:42,4,2700,1199.1,1.02,13.3,9,11.3,0.114,10,0.1,0.96
,15:28:43,4,2700,1200.1,1.02,13.3,9,11.3,0.111,10,0.1,0.96
,15:28:44,4,2700,1201.1,1.02,13.3,9,11.3,0.111,10,0.1,0.96
,15:28:45,4,2700,1202.1,1.02,13.3,9,11.3,0.113,10,0.1,0.95
,15:28:46,4,2700,1203.1,1.02,13.3,9,11.4,0.113,10,0.1,0.95
,15:28:47,4,2700,1204.1,1.01,13.3,9,11.4,0.116,10,0.1,0.95
,15:28:48,4,2700,1205.1,1.01,13.3,9,11.4,0.113,10,0.1,0.95
,15:28:49,4,2700,1206.1,1.01,13.3,9,11.4,0.113,10,0.1,0.95
,15:28:50,4,2700,1207.1,1.01,13.3,9,11.4,0.113,10,0.1,0.95
,15:28:51,4,2700,1208.1,1.01,13.3,9,11.4,0.109,10,0.1,0.95
,15:28:52,4,2700,1209.1,1.01,13.3,9,11.4,0.109,10,0.1,0.95
,15:28:53,4,2700,1210.1,1.01,13.3,9,11.4,0.112,10,0.1,0.94
,15:28:54,4,2700,1211.1,1,13.3,9,11.5,0.115,10,0.1,0.94
,15:28:55,4,2700,1212.1,1,13.3,9,11.5,0.115,10,0.1,0.94
,15:28:56,4,2700,1213.1,1,13.3,9,11.5,0.112,10,0.1,0.94
,15:28:57,4,2700,1214.1,1.01,13.3,9,11.5,0.109,10,0.1,0.94
,15:28:58,4,2700,1215.1,1,13.3,9,11.5,0.109,10,0.1,0.94
,15:28:59,4,2700,1216.1,1,13.3,9,11.5,0.112,10,0.1,0.94
,15:29:00,4,2700,1217.1,1,13.3,9,11.6,0.111,10,0.1,0.93
,15:29:01,4,2700,1218.1,1,13.3,9,11.6,0.111,10,0.1,0.93
,15:29:02,4,2700,1219.1,1,13.3,9,11.6,0.111,10,0.1,0.94
,15:29:03,4,2700,1220.1,1.01,13.3,9,11.6,0.109,10,0.1,0.94
,15:29:04,4,2700,1221.1,1.01,13.3,9,11.6,0.109,10,0.1,0.94
,15:29:05,4,2700,1222.1,1.01,13.3,9,11.6,0.112,10,0.1,0.94
,15:29:06,4,2700,1223.1,1.01,13.3,9,11.7,0.112,10,0.1,0.94
,15:29:07,4,2700,1224.1,1.01,13.3,9,11.7,0.112,10,0.1,0.94
,15:29:08,4,2700,1225.1,1.01,13.3,9,11.7,0.113,10,0.1,0.95
,15:29:09,4,2700,1226.1,1.01,13.3,9,11.7,0.113,10,0.1,0.95
,15:29:10,4,2700,1227.1,1.01,13.3,9,11.7,0.109,10,0.1,0.95
,15:29:11,4,2700,1228.1,1.01,13.3,9,11.7,0.109,10,0.1,0.94
,15:29:12,4,2700,1229.1,1,13.3,9,11.7,0.112,10,0.1,0.94
,15:29:13,4,2700,1230.1,1,13.3,9,11.7,0.115,10,0.1,0.94
,15:29:14,4,2700,1231.1,1,13.3,9,11.8,0.115,10,0.1,0.94
,15:29:15,4,2700,1232.1,1,13.3,9,11.8,0.115,10,0.1,0.94
,15:29:16,4,2700,1233.1,1,13.3,9,11.8,0.112,10,0.1,0.94
,15:29:17,4,2700,1234.1,1,13.3,9,11.8,0.109,10,0.1,0.94
,15:29:18,4,2700,1235.1,1,13.3,9,11.8,0.108,10,0.1,0.94
,15:29:19,4,2700,1236.1,1,13.3,9,11.8,0.111,10,0.1,0.93
,15:29:20,4,2700,1237.1,1,13.3,9,11.9,0.115,10,0.1,0.94
,15:29:21,4,2700,1238.1,1,13.3,9,11.9,0.111,10,0.1,0.94
,15:29:22,4,2700,1239.1,1,13.3,9,11.9,0.112,10,0.1,0.94
,15:29:23,4,2700,1240.1,1,13.3,9,11.9,0.108,10,0.1,0.94
,15:29:24,4,2700,1241.1,1,13.3,9,11.9,0.108,10,0.1,0.94
,15:29:25,4,2700,1242.1,1,13.3,9,11.9,0.105,10,0.1,0.94
,15:29:26,4,2700,1243.1,1,13.3,9,12,0.108,10,0.1,0.94
,15:29:27,4,2700,1244.1,1,13.3,9,12,0.112,10,0.1,0.94
,15:29:28,4,2700,1245.1,1,13.3,9,12,0.115,10,0.1,0.94
,15:29:29,4,2700,1246.1,1,13.3,9,12,0.115,10,0.1,0.94
,15:29:30,4,2700,1247.1,1,13.3,9,12,0.115,10,0.1,0.94
,15:29:31,4,2700,1248.1,1,13.3,9,12,0.111,10,0.1,0.94
