Data file,,SORONA_ISO10_12C_001.TSV,,,,,,,,,,
,10:44:44,4,3600,1633.1,0.58,13.3,7,13,0.087,10,17.7,0.54
,10:44:45,4,3600,1634.1,0.58,13.3,7,13,0.087,10,17.8,0.55
,10:44:46,4,3600,1635.1,0.58,13.3,7,13,0.084,10,17.9,0.55
,10:44:47,4,3600,1636.1,0.59,13.3,7,13,0.085,10,17.7,0.55
,10:44:48,4,3600,1637.1,0.58,13.3,7,13,0.084,10,17.4,0.54
,10:44:49,4,3600,1638.1,0.58,13.3,7,12.9,0.083,10,17.2,0.54
,10:44:50,4,3600,1639.1,0.58,13.3,7,12.9,0.087,10,16.9,0.54
,10:44:51,4,3600,1640.1,0.57,13.3,7,12.9,0.083,10,16.8,0.54
,10:44:52,4,3600,1641.1,0.58,13.3,7,12.9,0.083,10,16.9,0.54
,10:44:53,4,3600,1642.1,0.58,13.3,7,12.9,0.087,10,16.7,0.54
,10:44:54,4,3600,1643.1,0.58,13.3,7,12.9,0.087,10,16.7,0.55
,10:44:55,4,3600,1644.1,0.58,13.3,7,12.9,0.081,10,16.6,0.55
,10:44:56,4,3600,1645.1,0.59,13.3,7,12.9,0.082,10,16.8,0.55
,10:44:57,4,3600,1646.1,0.59,13.3,7,12.9,0.085,10,16.7,0.55
,10:44:58,4,3600,1647.1,0.59,13.3,7,12.9,0.088,10,16.5,0.55
,10:44:59,4,3600,1648.1,0.58,13.3,7,12.9,0.087,10,15.3,0.55
,10:45:00,4,3600,1649.1,0.58,13.3,7,12.8,0.087,10,15.7,0.54
,10:45:01,4,3600,1650.1,0.58,13.3,7,12.8,0.087,10,15.8,0.54
,10:45:02,4,3600,1651.1,0.58,13.3,7,12.8,0.087,10,15.6,0.54
,10:45:03,4,3600,1652.1,0.58,13.3,7,12.8,0.084,10,14.7,0.54
,10:45:04,4,3600,1653.1,0.59,13.3,7,12.8,0.085,10,13.3,0.55
,10:45:05,4,3600,1654.1,0.58,13.3,7,12.8,0.084,10,14.9,0.55
,10:45:06,4,3600,1655.1,0.58,13.3,7,12.8,0.084,10,15.2,0.54
,10:45:07,4,3600,1656.1,0.57,13.3,7,12.8,0.086,10,14.8,0.54
,10:45:08,4,3600,1657.1,0.57,13.3,7,12.8,0.085,10,14.7,0.53
,10:45:09,4,3600,1658.1,0.57,13.3,7,12.8,0.083,10,14.9,0.54
,10:45:10,4,3600,1659.1,0.57,13.3,7,12.7,0.086,10,14.2,0.54
,10:45:11,4,3600,1660.1,0.58,13.3,7,12.7,0.083,10,13.6,0.54
,10:45:12,4,3600,1661.1,0.58,13.3,7,12.7,0.083,10,13.5,0.54
,10:45:13,4,3600,1662.1,0.58,13.3,7,12.7,0.081,10,14.6,0.54
,10:45:14,4,3600,1663.1,0.58,13.3,7,12.7,0.081,10,16.9,0.55
,10:45:15,4,3600,1664.1,0.58,13.3,7,12.7,0.084,10,17.1,0.55
,10:45:16,4,3600,1665.1,0.58,13.3,7,12.7,0.087,10,17.5,0.54
,10:45:17,4,3600,1666.1,0.58,13.3,7,12.7,0.087,10,17.3,0.54
,10:45:18,4,3600,1667.1,0.58,13.3,7,12.7,0.087,10,17.3,0.54
,10:45:19,4,3600,1668.1,0.58,13.3,7,12.6,0.083,10,17.6,0.54
,10:45:20,4,3600,1669.1,0.58,13.3,7,12.6,0.083,10,17,0.54
,10:45:21,4,3600,1670.1,0.58,13.3,7,12.6,0.083,10,15.9,0.54
,10:45:22,4,3600,1671.1,0.58,13.3,7,12.6,0.084,10,14.8,0.54
,10:45:23,4,3600,1672.1,0.58,13.3,7,12.6,0.087,10,14.7,0.54
,10:45:24,4,3600,1673.1,0.57,13.3,7,12.6,0.086,10,15.1,0.54
,10:45:25,4,3600,1674.1,0.57,13.3,7,12.6,0.083,10,15.1,0.54
,10:45:26,4,3600,1675.1,0.57,13.3,7,12.6,0.083,10,15.3,0.53
,10:45:27,4,3600,1676.1,0.57,13.3,7,12.6,0.079,10,15,0.53
,10:45:28,4,3600,1677.1,0.57,13.3,7,12.5,0.082,10,15.2,0.54
,10:45:29,4,3600,1678.1,0.57,13.3,7,12.5,0.086,10,15.8,0.54
,10:45:30,4,3600,1679.1,0.57,13.3,7,12.5,0.086,10,16.5,0.54
,10:45:31,4,3600,1680.1,0.57,13.3,7,12.5,0.086,10,17.2,0.54
,10:45:32,4,3600,1681.1,0.57,13.3,7,12.5,0.086,10,16.5,0.54
,10:45:33,4,3600,1682.1,0.57,13.3,7,12.5,0.083,10,16.6,0.54
,10:45:34,4,3600,1683.1,0.57,13.3,7,12.5,0.083,10,16.1,0.54
,10:45:35,4,3600,1684.1,0.58,13.3,7,12.4,0.08,10,15.7,0.54
,10:45:36,4,3600,1685.1,0.58,13.3,7,12.4,0.084,10,15.6,0.54
,10:45:37,4,3600,1686.1,0.58,13.3,7,12.4,0.087,10,16.3,0.54
,10:45:38,4,3600,1687.1,0.57,13.3,7,12.4,0.086,10,16.3,0.54
,10:45:39,4,3600,1688.1,0.57,13.3,7,12.4,0.085,10,16.2,0.53
,10:45:40,4,3600,1689.1,0.57,13.3,7,12.4,0.086,10,17.2,0.54
,10:45:41,4,3600,1690.1,0.57,13.3,7,12.4,0.083,10,17.3,0.54
,10:45:42,4,3600,1691.1,0.58,13.3,7,12.4,0.083,10,17.4,0.54
,10:45:43,4,3600,1692.1,0.58,13.3,7,12.4,0.087,10,17.7,0.54
,10:45:44,4,3600,1693.1,0.58,13.3,7,12.3,0.087,10,17.9,0.54
,10:45:45,4,3600,1694.1,0.57,13.3,7,12.3,0.086,10,17.7,0.54
,10:45:46,4,3600,1695.1,0.57,13.3,7,12.3,0.086,10,17.6,0.54
,10:45:47,4,3600,1696.1,0.57,13.3,7,12.3,0.082,10,17.6,0.53
,10:45:48,4,3600,1697.1,0.57,13.3,7,12.3,0.083,10,17.5,0.54
,10:45:49,4,3600,1698.1,0.57,13.3,7,12.3,0.08,10,17.4,0.54
,10:45:50,4,3600,1699.1,0.57,13.3,7,12.3,0.083,10,17.6,0.54
,10:45:51,4,3600,1700.1,0.57,13.3,7,12.3,0.086,10,17.4,0.54
,10:45:52,4,3600,1701.1,0.57,13.3,7,12.2,0.086,10,17.6,0.54
,10:45:53,4,3600,1702.1,0.57,13.3,7,12.2,0.086,10,17.8,0.54
,10:45:54,4,3600,1703.1,0.57,13.3,7,12.2,0.085,10,18,0.53
,10:45:55,4,3600,1704.1,0.57,13.3,7,12.2,0.082,10,18,0.53
,10:45:56,4,3600,1705.1,0.57,13.3,7,12.2,0.082,10,17.9,0.53
,10:45:57,4,3600,1706.1,0.57,13.3,7,12.2,0.082,10,17.2,0.53
,10:45:58,4,3600,1707.1,0.57,13.3,7,12.2,0.085,10,16.1,0.53
,10:45:59,4,3600,1708.1,0.57,13.3,7,12.2,0.085,10,15.9,0.53
,10:46:00,4,3600,1709.1,0.57,13.3,7,12.2,0.085,10,16,0.53
,10:46:01,4,3600,1710.1,0.57,13.3,7,12.1,0.083,10,15.7,0.54
,10:46:02,4,3600,1711.1,0.57,13.3,7,12.1,0.083,10,16.5,0.54
,10:46:03,4,3600,1712.1,0.57,13.3,7,12.1,0.083,10,17.2,0.54
,10:46:04,4,3600,1713.1,0.57,13.3,7,12.1,0.083,10,17.2,0.54
,10:46:05,4,3600,1714.1,0.57,13.3,7,12.1,0.086,10,17.1,0.54
,10:46:06,4,3600,1715.1,0.57,13.3,7,12.1,0.086,10,16.9,0.54
,10:46:07,4,3600,1716.1,0.57,13.3,7,12.1,0.085,10,17.1,0.53
,10:46:08,4,3600,1717.1,0.57,13.3,7,12,0.086,10,17.2,0.54
,10:46:09,4,3600,1718.1,0.57,13.3,7,12,0.083,10,17,0.54
,10:46:10,4,3600,1719.1,0.57,13.3,7,12,0.083,10,17.1,0.54
,10:46:11,4,3600,1720.1,0.58,13.3,7,12,0.083,10,17.3,0.54
,10:46:12,4,3600,1721.1,0.57,13.3,7,12,0.08,10,17.6,0.54
,10:46:13,4,3600,1722.1,0.57,13.3,7,12,0.08,10,17.1,0.54
,10:46:14,4,3600,1723.1,0.57,13.3,7,12,0.077,10,17,0.54
,10:46:15,4,3600,1724.1,0.57,13.3,7,12,0.08,10,17.4,0.54
,10:46:16,4,3600,1725.1,0.57,13.3,7,12,0.083,10,17.8,0.54
,10:46:17,4,3600,1726.1,0.57,13.3,7,12,0.082,10,18,0.53
,10:46:18,4,3600,1727.1,0.57,13.3,7,11.9,0.083,10,18,0.54
,10:46:19,4,3600,1728.1,0.57,13.3,7,11.9,0.083,10,17.8,0.54
,10:46:20,4,3600,1729.1,0.57,13.3,7,11.9,0.082,10,17.9,0.53
,10:46:21,4,3600,1730.1,0.56,13.3,7,11.9,0.085,10,18,0.53
,10:46:22,4,3600,1731.1,0.56,13.3,7,11.9,0.084,10,18,0.53
,10:46:23,4,3600,1732.1,0.56,13.3,7,11.9,0.085,10,17.7,0.53
,10:46:24,4,3600,1733.1,0.56,13.3,7,11.9,0.085,10,17.8,0.53
,10:46:25,4,3600,1734.1,0.57,13.3,7,11.8,0.082,10,17.7,0.53
,10:46:26,4,3600,1735.1,0.57,13.3,7,11.8,0.079,10,18,0.53
,10:46:27,4,3600,1736.1,0.57,13.3,7,11.8,0.079,10,18.2,0.54
,10:46:28,4,3600,1737.1,0.57,13.3,7,11.8,0.083,10,17.9,0.54
,10:46:29,4,3600,1738.1,0.57,13.3,7,11.8,0.086,10,17.7,0.54
,10:46:30,4,3600,1739.1,0.57,13.3,7,11.8,0.082,10,18.3,0.53
,10:46:31,4,3600,1740.1,0.56,13.3,7,11.7,0.085,10,18.1,0.53
,10:46:32,4,3600,1741.1,0.57,13.3,6,11.7,0.088,10,18.3,0.53
,10:46:33,4,3600,1742.1,0.56,13.3,7,11.7,0.085,10,18.1,0.53
,10:46:34,4,3600,1743.1,0.57,13.3,7,11.7,0.085,10,18.5,0.53
,10:46:35,4,3600,1744.1,0.56,13.3,7,11.7,0.085,10,18.5,0.53
,10:46:36,4,3600,1745.1,0.57,13.3,7,11.7,0.082,10,18.4,0.53
,10:46:37,4,3600,1746.1,0.56,13.3,7,11.7,0.082,10,18.6,0.53
,10:46:38,4,3600,1747.1,0.56,13.3,7,11.7,0.079,10,19.2,0.53
,10:46:39,4,3600,1748.1,0.57,13.3,7,11.7,0.079,10,19.2,0.53
,10:46:40,4,3600,1749.1,0.57,13.3,7,11.7,0.082,10,19.2,0.53
,10:46:41,4,3600,1750.1,0.57,13.3,7,11.6,0.085,10,19.7,0.53
,10:46:42,4,3600,1751.1,0.57,13.3,7,11.6,0.086,10,19.7,0.54
,10:46:43,4,3600,1752.1,0.57,13.3,7,11.6,0.086,10,18.8,0.54
,10:46:44,4,3600,1753.1,0.57,13.3,7,11.6,0.086,10,17.5,0.54
,10:46:45,4,3600,1754.1,0.57,13.3,7,11.6,0.085,10,17.2,0.53
,10:46:46,4,3600,1755.1,0.57,13.3,7,11.6,0.085,10,17,0.53
,10:46:47,4,3600,1756.1,0.56,13.3,7,11.5,0.082,10,16.7,0.53
,10:46:48,4,3600,1757.1,0.57,13.3,7,11.5,0.082,10,17,0.53
,10:46:49,4,3600,1758.1,0.57,13.3,7,11.5,0.079,10,17.3,0.53
,10:46:50,4,3600,1759.1,0.57,13.3,7,11.5,0.082,10,17.4,0.53
,10:46:51,4,3600,1760.1,0.57,13.3,7,11.5,0.082,10,17.4,0.53
,10:46:52,4,3600,1761.1,0.56,13.3,7,11.5,0.082,10,17.4,0.53
,10:46:53,4,3600,1762.1,0.56,13.3,7,11.4,0.082,10,17.6,0.53
,10:46:54,4,3600,1763.1,0.56,13.3,7,11.5,0.084,10,17.6,0.53
,10:46:55,4,3600,1764.1,0.56,13.3,7,11.4,0.084,10,17.1,0.53
,10:46:56,4,3600,1765.1,0.57,13.3,7,11.4,0.085,10,16.9,0.53
,10:46:57,4,3600,1766.1,0.57,13.3,7,11.4,0.082,10,16.8,0.53
,10:46:58,4,3600,1767.1,0.57,13.3,7,11.4,0.079,10,16.9,0.53
,10:46:59,4,3600,1768.1,0.57,13.3,7,11.4,0.079,10,16.9,0.53
,10:47:00,4,3600,1769.1,0.57,13.3,7,11.4,0.082,10,16.1,0.53
,10:47:01,4,3600,1770.1,0.57,13.3,7,11.4,0.085,10,16.5,0.53
,10:47:02,4,3600,1771.1,0.57,13.3,7,11.3,0.085,10,17.2,0.53
,10:47:03,4,3600,1772.1,0.57,13.3,7,11.3,0.085,10,17.3,0.53
,10:47:04,4,3600,1773.1,0.57,13.3,7,11.3,0.085,10,17.7,0.53
,10:47:05,4,3600,1774.1,0.57,13.3,7,11.3,0.082,10,17.7,0.53
,10:47:06,4,3600,1775.1,0.56,13.3,7,11.3,0.082,10,18.6,0.53
,10:47:07,4,3600,1776.1,0.56,13.3,7,11.3,0.082,10,19,0.53
,10:47:08,4,3600,1777.1,0.57,13.3,7,11.2,0.079,10,19.5,0.53
,10:47:09,4,3600,1778.1,0.57,13.3,7,11.2,0.079,10,19.7,0.53
,10:47:10,4,3600,1779.1,0.57,13.3,7,11.2,0.082,10,19.7,0.53
,10:47:11,4,3600,1780.1,0.56,13.3,7,11.2,0.084,10,19.7,0.53
,10:47:12,4,3600,1781.1,0.56,13.3,7,11.2,0.084,10,19.8,0.52
,10:47:13,4,3600,1782.1,0.56,13.3,7,11.2,0.084,10,19.7,0.52
,10:47:14,4,3600,1783.1,0.56,13.3,7,11.2,0.084,10,19.2,0.52
,10:47:15,4,3600,1784.1,0.56,13.3,7,11.2,0.081,10,19.6,0.53
,10:47:16,4,3600,1785.1,0.57,13.3,7,11.2,0.082,10,20.1,0.53
,10:47:17,4,3600,1786.1,0.57,13.3,7,11.2,0.079,10,19.6,0.53
,10:47:18,4,3600,1787.1,0.57,13.3,7,11.1,0.079,10,19.7,0.53
,10:47:19,4,3600,1788.1,0.56,13.3,7,11.1,0.082,10,19.7,0.53
,10:47:20,4,3600,1789.1,0.56,13.3,7,11.1,0.084,10,19.7,0.53
,10:47:21,4,3600,1790.1,0.56,13.3,7,11.1,0.084,10,19.7,0.52
,10:47:22,4,3600,1791.1,0.56,13.3,7,11.1,0.084,10,19.6,0.53
,10:47:23,4,3600,1792.1,0.56,13.3,7,11.1,0.084,10,19.4,0.53
,10:47:24,4,3600,1793.1,0.56,13.3,7,11.1,0.081,10,19.5,0.52
,10:47:25,4,3600,1794.1,0.56,13.3,7,11,0.078,10,19.6,0.52
,10:47:26,4,3600,1795.1,0.56,13.3,7,11,0.078,10,19.5,0.52
,10:47:27,4,3600,1796.1,0.56,13.3,7,11,0.081,10,18.7,0.52
,10:47:28,4,3600,1797.1,0.56,13.3,7,11,0.084,10,18.4,0.52
,10:47:29,4,3600,1798.1,0.56,13.3,7,11,0.08,10,18.8,0.52
,10:47:30,4,3600,1799.1,0.56,13.3,7,11,0.08,10,19.1,0.52
,10:47:31,4,3600,1800.1,0.56,13.3,7,11,0.081,10,18.7,0.52
,10:47:32,4,3600,1801.1,0.56,13.3,7,11,0.081,10,18.8,0.52
,10:47:33,4,3600,1802.1,0.56,13.3,7,11,0.084,10,18.8,0.52
,10:47:34,4,3600,1803.1,0.56,13.3,6,10.9,0.087,10,18.7,0.52
,10:47:35,4,3600,1804.1,0.56,13.3,6,10.9,0.087,10,19.7,0.52
,10:47:36,4,3600,1805.1,0.56,13.3,7,10.9,0.084,10,19.8,0.52
,10:47:37,4,3600,1806.1,0.56,13.3,7,10.9,0.084,10,19.5,0.52
,10:47:38,4,3600,1807.1,0.56,13.3,7,10.9,0.084,10,19.7,0.53
,10:47:39,4,3600,1808.1,0.56,13.3,7,10.9,0.082,10,19.6,0.53
,10:47:40,4,3600,1809.1,0.57,13.3,7,10.9,0.079,10,19.9,0.53
,10:47:41,4,3600,1810.1,0.57,13.3,7,10.9,0.079,10,20,0.54
,10:47:42,4,3600,1811.1,0.57,13.3,7,10.8,0.083,10,19.9,0.54
,10:47:43,4,3600,1812.1,0.57,13.3,7,10.8,0.082,10,19.9,0.53
,10:47:44,4,3600,1813.1,0.57,13.3,7,10.8,0.085,10,19.9,0.53
,10:47:45,4,3600,1814.1,0.56,13.3,7,10.8,0.085,10,19.6,0.53
,10:47:46,4,3600,1815.1,0.56,13.3,7,10.8,0.085,10,19.6,0.53
,10:47:47,4,3600,1816.1,0.56,13.3,7,10.8,0.081,10,19.9,0.53
,10:47:48,4,3600,1817.1,0.56,13.3,7,10.8,0.081,10,19.9,0.52
,10:47:49,4,3600,1818.1,0.56,13.3,7,10.7,0.078,10,19.8,0.52
,10:47:50,4,3600,1819.1,0.56,13.3,7,10.7,0.08,10,19.7,0.52
,10:47:51,4,3600,1820.1,0.56,13.3,7,10.7,0.084,10,19.4,0.52
,10:47:52,4,3600,1821.1,0.56,13.3,7,10.7,0.084,10,19.1,0.53
,10:47:53,4,3600,1822.1,0.56,13.3,7,10.7,0.081,10,19.2,0.53
,10:47:54,4,3600,1823.1,0.56,13.3,7,10.7,0.081,10,19.3,0.53
,10:47:55,4,3600,1824.1,0.56,13.3,7,10.7,0.081,10,19.1,0.53
,10:47:56,4,3600,1825.1,0.56,13.3,7,10.7,0.078,10,19.1,0.52
,10:47:57,4,3600,1826.1,0.56,13.3,7,10.7,0.078,10,19.2,0.52
,10:47:58,4,3600,1827.1,0.55,13.3,7,10.7,0.083,10,19.4,0.52
,10:47:59,4,3600,1828.1,0.55,13.3,7,10.7,0.083,10,19.3,0.52
,10:48:00,4,3600,1829.1,0.55,13.3,7,10.6,0.083,10,19.3,0.52
,10:48:01,4,3600,1830.1,0.56,13.3,7,10.6,0.084,10,19,0.52
,10:48:02,4,3600,1831.1,0.56,13.3,7,10.6,0.081,10,18.9,0.53
,10:48:03,4,3600,1832.1,0.56,13.3,7,10.6,0.081,10,18.8,0.52
,10:48:04,4,3600,1833.1,0.56,13.3,7,10.6,0.081,10,18.7,0.52
,10:48:05,4,3600,1834.1,0.56,13.3,7,10.6,0.081,10,18.5,0.52
,10:48:06,4,3600,1835.1,0.56,13.3,7,10.6,0.08,10,18.3,0.52
,10:48:07,4,3600,1836.1,0.55,13.3,7,10.6,0.077,10,18.4,0.52
,10:48:08,4,3600,1837.1,0.55,13.3,7,10.6,0.08,10,18.1,0.52
,10:48:09,4,3600,1838.1,0.56,13.3,7,10.6,0.084,10,18.1,0.52
,10:48:10,4,3600,1839.1,0.56,13.3,6,10.6,0.088,10,17.8,0.53
,10:48:11,4,3600,1840.1,0.56,13.3,7,10.6,0.085,10,18.2,0.53
,10:48:12,4,3600,1841.1,0.56,13.3,6,10.6,0.087,10,18.5,0.52
,10:48:13,4,3600,1842.1,0.56,13.3,7,10.5,0.084,10,18.6,0.52
,10:48:14,4,3600,1843.1,0.56,13.3,7,10.5,0.084,10,18.9,0.53
,10:48:15,4,3600,1844.1,0.56,13.3,7,10.5,0.085,10,19,0.53
,10:48:16,4,3600,1845.1,0.56,13.3,7,10.5,0.084,10,19.1,0.53
,10:48:17,4,3600,1846.1,0.56,13.3,7,10.5,0.084,10,19.1,0.52
,10:48:18,4,3600,1847.1,0.56,13.3,7,10.5,0.08,10,18.9,0.52
,10:48:19,4,3600,1848.1,0.56,13.3,7,10.5,0.078,10,18.3,0.52
,10:48:20,4,3600,1849.1,0.56,13.3,7,10.5,0.078,10,18,0.52
,10:48:21,4,3600,1850.1,0.56,13.3,7,10.5,0.081,10,17.9,0.52
,10:48:22,4,3600,1851.1,0.56,13.3,7,10.5,0.08,10,17.8,0.52
,10:48:23,4,3600,1852.1,0.56,13.3,7,10.5,0.08,10,17.8,0.52
,10:48:24,4,3600,1853.1,0.56,13.3,7,10.5,0.084,10,17.2,0.52
,10:48:25,4,3600,1854.1,0.56,13.3,7,10.5,0.084,10,16.9,0.52
,10:48:26,4,3600,1855.1,0.56,13.3,7,10.5,0.084,10,16.3,0.52
,10:48:27,4,3600,1856.1,0.56,13.3,7,10.5,0.084,10,15.5,0.52
,10:48:28,4,3600,1857.1,0.56,13.3,7,10.4,0.08,10,15.9,0.52
,10:48:29,4,3600,1858.1,0.56,13.3,7,10.4,0.078,10,16,0.52
,10:48:30,4,3600,1859.1,0.56,13.3,7,10.4,0.078,10,16,0.52
,10:48:31,4,3600,1860.1,0.56,13.3,7,10.4,0.078,10,15.9,0.52
,10:48:32,4,3600,1861.1,0.56,13.3,7,10.4,0.08,10,15.9,0.52
,10:48:33,4,3600,1862.1,0.55,13.3,7,10.4,0.083,10,14.9,0.52
,10:48:34,4,3600,1863.1,0.55,13.3,6,10.4,0.086,10,14.2,0.52
,10:48:35,4,3600,1864.1,0.55,13.3,6,10.4,0.086,10,15.5,0.52
,10:48:36,4,3600,1865.1,0.55,13.3,7,10.4,0.083,10,15.8,0.52
,10:48:37,4,3600,1866.1,0.55,13.3,7,10.4,0.083,10,15.2,0.52
,10:48:38,4,3600,1867.1,0.55,13.3,7,10.4,0.083,10,16.1,0.52
,10:48:39,4,3600,1868.1,0.55,13.3,7,10.4,0.08,10,16.6,0.52
,10:48:40,4,3600,1869.1,0.55,13.3,7,10.4,0.08,10,16.6,0.52
,10:48:41,4,3600,1870.1,0.56,13.3,7,10.4,0.078,10,16.8,0.52
,10:48:42,4,3600,1871.1,0.56,13.3,7,10.4,0.078,10,16.9,0.53
,10:48:43,4,3600,1872.1,0.56,13.3,7,10.4,0.082,10,17.2,0.53
,10:48:44,4,3600,1873.1,0.56,13.3,7,10.4,0.082,10,17,0.53
,10:48:45,4,3600,1874.1,0.56,13.3,7,10.4,0.081,10,17,0.52
,10:48:46,4,3600,1875.1,0.55,13.3,7,10.4,0.083,10,16.7,0.52
,10:48:47,4,3600,1876.1,0.55,13.3,7,10.4,0.083,10,16.6,0.52
,10:48:48,4,3600,1877.1,0.55,13.3,7,10.4,0.083,10,16.1,0.52
,10:48:49,4,3600,1878.1,0.55,13.3,7,10.4,0.083,10,16.5,0.52
,10:48:50,4,3600,1879.1,0.56,13.3,7,10.4,0.08,10,16.7,0.52
,10:48:51,4,3600,1880.1,0.55,13.3,7,10.4,0.08,10,16.3,0.52
,10:48:52,4,3600,1881.1,0.56,13.3,7,10.4,0.08,10,16.3,0.52
,10:48:53,4,3600,1882.1,0.56,13.3,7,10.4,0.078,10,16.4,0.52
,10:48:54,4,3600,1883.1,0.56,13.3,7,10.4,0.078,10,16.3,0.53
,10:48:55,4,3600,1884.1,0.56,13.3,7,10.4,0.08,10,16.5,0.52
,10:48:56,4,3600,1885.1,0.55,13.3,7,10.4,0.083,10,16.6,0.52
,10:48:57,4,3600,1886.1,0.55,13.3,7,10.4,0.082,10,16.4,0.51
,10:48:58,4,3600,1887.1,0.55,13.3,7,10.4,0.082,10,16.2,0.51
,10:48:59,4,3600,1888.1,0.55,13.3,7,10.4,0.082,10,16.2,0.51
,10:49:00,4,3600,1889.1,0.55,13.3,7,10.4,0.083,10,16.5,0.52
,10:49:01,4,3600,1890.1,0.56,13.3,7,10.4,0.08,10,16.5,0.52
,10:49:02,4,3600,1891.1,0.55,13.3,7,10.4,0.08,10,16.4,0.52
,10:49:03,4,3600,1892.1,0.55,13.3,7,10.4,0.077,10,14.2,0.52
,10:49:04,4,3600,1893.1,0.56,13.3,7,10.4,0.075,10,13.4,0.52
,10:49:05,4,3600,1894.1,0.56,13.3,7,10.4,0.078,10,15.3,0.52
,10:49:06,4,3600,1895.1,0.56,13.3,7,10.4,0.084,10,16.4,0.52
,10:49:07,4,3600,1896.1,0.55,13.3,6,10.4,0.086,10,16.8,0.52
,10:49:08,4,3600,1897.1,0.55,13.3,7,10.4,0.083,10,16.8,0.52
,10:49:09,4,3600,1898.1,0.55,13.3,7,10.4,0.083,10,17,0.52
,10:49:10,4,3600,1899.1,0.55,13.3,7,10.4,0.082,10,16.9,0.51
,10:49:11,4,3600,1900.1,0.55,13.3,7,10.4,0.082,10,16.8,0.51
,10:49:12,4,3600,1901.1,0.55,13.3,7,10.4,0.082,10,16.9,0.51
,10:49:13,4,3600,1902.1,0.55,13.3,7,10.4,0.083,10,16.8,0.52
,10:49:14,4,3600,1903.1,0.55,13.3,7,10.4,0.08,10,16.3,0.52
,10:49:15,4,3600,1904.1,0.56,13.3,7,10.4,0.08,10,16.2,0.52
,10:49:16,4,3600,1905.1,0.56,13.3,7,10.4,0.08,10,16.5,0.52
,10:49:17,4,3600,1906.1,0.56,13.3,7,10.4,0.084,10,16.3,0.52
,10:49:18,4,3600,1907.1,0.55,13.3,7,10.4,0.083,10,16.7,0.52
,10:49:19,4,3600,1908.1,0.55,13.3,7,10.4,0.08,10,16.8,0.52
,10:49:20,4,3600,1909.1,0.55,13.3,7,10.4,0.08,10,16.5,0.52
,10:49:21,4,3600,1910.1,0.55,13.3,7,10.4,0.077,10,16.3,0.52
,10:49:22,4,3600,1911.1,0.55,13.3,7,10.4,0.08,10,16.4,0.52
,10:49:23,4,3600,1912.1,0.56,13.3,7,10.5,0.08,10,16.5,0.52
,10:49:24,4,3600,1913.1,0.56,13.3,7,10.5,0.08,10,16.4,0.52
,10:49:25,4,3600,1914.1,0.56,13.3,7,10.5,0.084,10,16.5,0.52
,10:49:26,4,3600,1915.1,0.56,13.3,7,10.5,0.084,10,16.6,0.53
,10:49:27,4,3600,1916.1,0.56,13.3,7,10.5,0.084,10,16.7,0.53
,10:49:28,4,3600,1917.1,0.56,13.3,7,10.5,0.081,10,16.7,0.53
,10:49:29,4,3600,1918.1,0.56,13.3,7,10.5,0.081,10,16.4,0.53
,10:49:30,4,3600,1919.1,0.56,13.3,7,10.5,0.081,10,16.4,0.52
,10:49:31,4,3600,1920.1,0.56,13.3,7,10.5,0.08,10,16,0.52
,10:49:32,4,3600,1921.1,0.55,13.3,7,10.5,0.08,10,16.1,0.52
,10:49:33,4,3600,1922.1,0.55,13.3,7,10.5,0.08,10,16.4,0.52
,10:49:34,4,3600,1923.1,0.55,13.3,7,10.5,0.077,10,16.3,0.52
,10:49:35,4,3600,1924.1,0.55,13.3,7,10.5,0.077,10,16.4,0.52
,10:49:36,4,3600,1925.1,0.55,13.3,7,10.5,0.079,10,16.6,0.51
,10:49:37,4,3600,1926.1,0.55,13.3,6,10.5,0.085,10,16.8,0.51
,10:49:38,4,3600,1927.1,0.54,13.3,6,10.5,0.085,10,16.7,0.51
,10:49:39,4,3600,1928.1,0.55,13.3,6,10.5,0.085,10,16.7,0.51
,10:49:40,4,3600,1929.1,0.55,13.3,7,10.5,0.083,10,16.9,0.52
,10:49:41,4,3600,1930.1,0.56,13.3,7,10.5,0.084,10,16.8,0.52
,10:49:42,4,3600,1931.1,0.56,13.3,7,10.6,0.08,10,17,0.52
,10:49:43,4,3600,1932.1,0.56,13.3,7,10.6,0.081,10,17.1,0.52
,10:49:44,4,3600,1933.1,0.56,13.3,7,10.6,0.081,10,17.2,0.52
,10:49:45,4,3600,1934.1,0.56,13.3,7,10.6,0.084,10,16.9,0.52
,10:49:46,4,3600,1935.1,0.56,13.3,7,10.6,0.084,10,16.8,0.52
,10:49:47,4,3600,1936.1,0.56,13.3,7,10.6,0.084,10,16.7,0.52
,10:49:48,4,3600,1937.1,0.56,13.3,7,10.6,0.08,10,16.7,0.52
,10:49:49,4,3600,1938.1,0.55,13.3,7,10.6,0.08,10,16.5,0.52
,10:49:50,4,3600,1939.1,0.55,13.3,7,10.6,0.079,10,16.4,0.51
,10:49:51,4,3600,1940.1,0.55,13.3,7,10.6,0.079,10,16.4,0.51
,10:49:52,4,3600,1941.1,0.55,13.3,7,10.6,0.082,10,16.6,0.51
,10:49:53,4,3600,1942.1,0.55,13.3,7,10.6,0.083,10,16.8,0.52
,10:49:54,4,3600,1943.1,0.55,13.3,7,10.6,0.08,10,17.2,0.52
,10:49:55,4,3600,1944.1,0.55,13.3,7,10.6,0.077,10,17,0.52
