Data file,,RA0.3_PDMS_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/04/2016,,,,,,,,,,
Lubricant,,Polydimethyl Silicone,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:13:32 on 07/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:37:13,4,2700,1399.5,0.96,13.3,9,12,0.11,10,0,0.9
,16:37:14,4,2700,1400.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:37:15,4,2700,1401.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:37:16,4,2700,1402.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:37:17,4,2700,1403.5,0.96,13.3,9,11.9,0.104,10,0,0.9
,16:37:18,4,2700,1404.5,0.96,13.3,9,11.9,0.101,10,0.1,0.9
,16:37:19,4,2700,1405.5,0.96,13.3,9,11.9,0.104,10,0,0.9
,16:37:20,4,2700,1406.5,0.96,13.3,9,11.9,0.107,10,0,0.9
,16:37:21,4,2700,1407.5,0.96,13.3,9,11.9,0.11,10,0,0.9
,16:37:22,4,2700,1408.5,0.96,13.3,9,11.9,0.11,10,0,0.9
,16:37:23,4,2700,1409.5,0.96,13.3,9,11.9,0.11,10,0,0.9
,16:37:24,4,2700,1410.5,0.97,13.3,9,11.9,0.111,10,0,0.91
,16:37:25,4,2700,1411.5,0.97,13.3,9,11.9,0.111,10,0,0.91
,16:37:26,4,2700,1412.5,0.97,13.3,9,11.9,0.108,10,0,0.91
,16:37:27,4,2700,1413.5,0.97,13.3,9,11.8,0.109,10,0,0.91
,16:37:28,4,2700,1414.5,0.97,13.3,9,11.8,0.106,10,0,0.91
,16:37:29,4,2700,1415.5,0.97,13.3,9,11.8,0.103,10,0,0.91
,16:37:30,4,2700,1416.5,0.97,13.3,9,11.8,0.103,10,0,0.91
,16:37:31,4,2700,1417.5,0.97,13.3,9,11.8,0.105,10,0.1,0.91
,16:37:32,4,2700,1418.5,0.97,13.3,9,11.8,0.108,10,0,0.91
,16:37:33,4,2700,1419.5,0.97,13.3,9,11.8,0.108,10,0,0.91
,16:37:34,4,2700,1420.5,0.97,13.3,9,11.8,0.111,10,0,0.91
,16:37:35,4,2700,1421.5,0.97,13.3,9,11.7,0.111,10,0,0.91
,16:37:36,4,2700,1422.5,0.97,13.3,9,11.7,0.108,10,0,0.91
,16:37:37,4,2700,1423.5,0.97,13.3,9,11.7,0.105,10,0.1,0.91
,16:37:38,4,2700,1424.5,0.97,13.3,9,11.7,0.105,10,0.1,0.91
,16:37:39,4,2700,1425.5,0.97,13.3,9,11.7,0.105,10,0,0.91
,16:37:40,4,2700,1426.5,0.97,13.3,9,11.7,0.105,10,0,0.91
,16:37:41,4,2700,1427.5,0.97,13.3,9,11.7,0.108,10,0,0.91
,16:37:42,4,2700,1428.5,0.97,13.3,9,11.7,0.108,10,0,0.91
,16:37:43,4,2700,1429.5,0.96,13.3,9,11.7,0.107,10,0.1,0.9
,16:37:44,4,2700,1430.5,0.97,13.3,9,11.6,0.108,10,0,0.91
,16:37:45,4,2700,1431.5,0.97,13.3,9,11.6,0.108,10,0.1,0.91
,16:37:46,4,2700,1432.5,0.97,13.3,9,11.6,0.105,10,0,0.91
,16:37:47,4,2700,1433.5,0.97,13.3,9,11.6,0.105,10,0,0.91
,16:37:48,4,2700,1434.5,0.97,13.3,9,11.6,0.105,10,0,0.91
,16:37:49,4,2700,1435.5,0.97,13.3,9,11.6,0.108,10,0,0.91
,16:37:50,4,2700,1436.5,0.96,13.3,9,11.6,0.107,10,0,0.9
,16:37:51,4,2700,1437.5,0.96,13.3,9,11.5,0.107,10,0,0.9
,16:37:52,4,2700,1438.5,0.97,13.3,9,11.5,0.108,10,0,0.91
,16:37:53,4,2700,1439.5,0.97,13.3,9,11.5,0.108,10,0,0.91
,16:37:54,4,2700,1440.5,0.97,13.3,9,11.5,0.105,10,0,0.91
,16:37:55,4,2700,1441.5,0.97,13.3,9,11.5,0.105,10,0.1,0.91
,16:37:56,4,2700,1442.5,0.97,13.3,9,11.5,0.108,10,0,0.91
,16:37:57,4,2700,1443.5,0.97,13.3,9,11.5,0.108,10,0,0.91
,16:37:58,4,2700,1444.5,0.97,13.3,9,11.4,0.108,10,0,0.91
,16:37:59,4,2700,1445.5,0.97,13.3,9,11.4,0.108,10,0,0.91
,16:38:00,4,2700,1446.5,0.97,13.3,9,11.4,0.106,10,0,0.91
,16:38:01,4,2700,1447.5,0.97,13.3,9,11.4,0.108,10,0,0.91
,16:38:02,4,2700,1448.5,0.97,13.3,9,11.4,0.108,10,0.1,0.91
,16:38:03,4,2700,1449.5,0.97,13.3,9,11.4,0.108,10,0,0.91
,16:38:04,4,2700,1450.5,0.97,13.3,9,11.4,0.108,10,0,0.91
,16:38:05,4,2700,1451.5,0.97,13.3,9,11.4,0.105,10,0,0.91
,16:38:06,4,2700,1452.5,0.96,13.3,9,11.4,0.104,10,0,0.9
,16:38:07,4,2700,1453.5,0.96,13.3,9,11.4,0.107,10,0,0.9
,16:38:08,4,2700,1454.5,0.96,13.3,9,11.3,0.11,10,0,0.9
,16:38:09,4,2700,1455.5,0.96,13.3,9,11.3,0.11,10,0,0.9
,16:38:10,4,2700,1456.5,0.96,13.3,9,11.3,0.107,10,0,0.9
,16:38:11,4,2700,1457.5,0.96,13.3,9,11.3,0.107,10,0,0.9
,16:38:12,4,2700,1458.5,0.96,13.3,9,11.3,0.107,10,0,0.9
,16:38:13,4,2700,1459.5,0.96,13.3,9,11.3,0.111,10,0,0.9
,16:38:14,4,2700,1460.5,0.96,13.3,9,11.3,0.111,10,0,0.9
,16:38:15,4,2700,1461.5,0.97,13.3,9,11.2,0.105,10,0,0.91
,16:38:16,4,2700,1462.5,0.97,13.3,9,11.2,0.105,10,0,0.91
,16:38:17,4,2700,1463.5,0.97,13.3,9,11.2,0.105,10,0,0.91
,16:38:18,4,2700,1464.5,0.97,13.3,9,11.2,0.108,10,0,0.91
,16:38:19,4,2700,1465.5,0.97,13.3,9,11.2,0.108,10,0,0.91
,16:38:20,4,2700,1466.5,0.97,13.3,9,11.2,0.108,10,0,0.91
,16:38:21,4,2700,1467.5,0.97,13.3,9,11.2,0.105,10,0,0.91
,16:38:22,4,2700,1468.5,0.97,13.3,9,11.2,0.105,10,0,0.91
,16:38:23,4,2700,1469.5,0.97,13.3,9,11.2,0.108,10,0,0.91
,16:38:24,4,2700,1470.5,0.97,13.3,9,11.2,0.108,10,0,0.91
,16:38:25,4,2700,1471.5,0.97,13.3,9,11.1,0.108,10,0,0.91
,16:38:26,4,2700,1472.5,0.97,13.3,9,11.1,0.105,10,0,0.91
,16:38:27,4,2700,1473.5,0.97,13.3,9,11.1,0.105,10,0,0.91
,16:38:28,4,2700,1474.5,0.97,13.3,9,11.1,0.108,10,0,0.91
,16:38:29,4,2700,1475.5,0.97,13.3,9,11.1,0.108,10,0.1,0.91
,16:38:30,4,2700,1476.5,0.97,13.3,9,11.1,0.108,10,0,0.91
,16:38:31,4,2700,1477.5,0.97,13.3,9,11.1,0.108,10,0,0.91
,16:38:32,4,2700,1478.5,0.97,13.3,9,11.1,0.105,10,0,0.91
,16:38:33,4,2700,1479.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:34,4,2700,1480.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:35,4,2700,1481.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:36,4,2700,1482.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:37,4,2700,1483.5,0.96,13.3,9,11,0.104,10,0,0.9
,16:38:38,4,2700,1484.5,0.97,13.3,9,11,0.105,10,0,0.91
,16:38:39,4,2700,1485.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:40,4,2700,1486.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:41,4,2700,1487.5,0.97,13.3,9,11,0.108,10,0,0.91
,16:38:42,4,2700,1488.5,0.97,13.3,9,11,0.105,10,0,0.91
,16:38:43,4,2700,1489.5,0.97,13.3,9,10.9,0.105,10,0,0.91
,16:38:44,4,2700,1490.5,0.97,13.3,9,10.9,0.108,10,0,0.91
,16:38:45,4,2700,1491.5,0.97,13.3,9,10.9,0.108,10,0,0.91
,16:38:46,4,2700,1492.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:38:47,4,2700,1493.5,0.96,13.3,9,10.9,0.11,10,0,0.9
,16:38:48,4,2700,1494.5,0.96,13.3,9,10.9,0.104,10,0,0.9
,16:38:49,4,2700,1495.5,0.96,13.3,9,10.9,0.104,10,0,0.9
,16:38:50,4,2700,1496.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:38:51,4,2700,1497.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:38:52,4,2700,1498.5,0.96,13.3,9,10.8,0.107,10,0,0.91
,16:38:53,4,2700,1499.5,0.97,13.3,9,10.8,0.108,10,0,0.91
,16:38:54,4,2700,1500.5,0.97,13.3,9,10.8,0.105,10,0,0.91
,16:38:55,4,2700,1501.5,0.97,13.3,9,10.8,0.105,10,0,0.91
,16:38:56,4,2700,1502.5,0.97,13.3,9,10.8,0.108,10,0,0.91
,16:38:57,4,2700,1503.5,0.97,13.3,9,10.8,0.108,10,0,0.91
,16:38:58,4,2700,1504.5,0.97,13.3,9,10.8,0.108,10,0,0.91
,16:38:59,4,2700,1505.5,0.97,13.3,9,10.8,0.105,10,0,0.91
,16:39:00,4,2700,1506.5,0.97,13.3,9,10.8,0.105,10,0,0.91
,16:39:01,4,2700,1507.5,0.97,13.3,9,10.8,0.108,10,0,0.91
,16:39:02,4,2700,1508.5,0.97,13.3,9,10.8,0.111,10,0,0.91
,16:39:03,4,2700,1509.5,0.97,13.3,9,10.7,0.111,10,0,0.91
,16:39:04,4,2700,1510.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:05,4,2700,1511.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:39:06,4,2700,1512.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:07,4,2700,1513.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:08,4,2700,1514.5,0.97,13.3,9,10.7,0.111,10,0,0.91
,16:39:09,4,2700,1515.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:10,4,2700,1516.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:39:11,4,2700,1517.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:39:12,4,2700,1518.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:13,4,2700,1519.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:14,4,2700,1520.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:15,4,2700,1521.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:39:16,4,2700,1522.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:39:17,4,2700,1523.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:18,4,2700,1524.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:19,4,2700,1525.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:39:20,4,2700,1526.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:21,4,2700,1527.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:22,4,2700,1528.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:23,4,2700,1529.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:24,4,2700,1530.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:25,4,2700,1531.5,0.97,13.3,9,10.6,0.106,10,0,0.91
,16:39:26,4,2700,1532.5,0.97,13.3,9,10.6,0.106,10,0,0.91
,16:39:27,4,2700,1533.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:28,4,2700,1534.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:29,4,2700,1535.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:30,4,2700,1536.5,0.97,13.3,9,10.6,0.108,10,0,0.9
,16:39:31,4,2700,1537.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:32,4,2700,1538.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:33,4,2700,1539.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:34,4,2700,1540.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:35,4,2700,1541.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:36,4,2700,1542.5,0.97,13.3,9,10.6,0.109,10,0,0.91
,16:39:37,4,2700,1543.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:38,4,2700,1544.5,0.97,13.3,9,10.6,0.111,10,0,0.91
,16:39:39,4,2700,1545.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:40,4,2700,1546.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:41,4,2700,1547.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:42,4,2700,1548.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:43,4,2700,1549.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:44,4,2700,1550.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:45,4,2700,1551.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:46,4,2700,1552.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:47,4,2700,1553.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:48,4,2700,1554.5,0.97,13.3,9,10.6,0.111,10,0,0.91
,16:39:49,4,2700,1555.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:50,4,2700,1556.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:51,4,2700,1557.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:52,4,2700,1558.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:53,4,2700,1559.5,0.97,13.3,9,10.6,0.108,10,0.1,0.91
,16:39:54,4,2700,1560.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:55,4,2700,1561.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:56,4,2700,1562.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:39:57,4,2700,1563.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:58,4,2700,1564.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:39:59,4,2700,1565.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:00,4,2700,1566.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:01,4,2700,1567.5,0.97,13.3,9,10.6,0.106,10,0,0.91
,16:40:02,4,2700,1568.5,0.97,13.3,9,10.6,0.106,10,0,0.91
,16:40:03,4,2700,1569.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:04,4,2700,1570.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:05,4,2700,1571.5,0.97,13.3,9,10.6,0.108,10,0.1,0.91
,16:40:06,4,2700,1572.5,0.97,13.3,9,10.6,0.108,10,0.1,0.91
,16:40:07,4,2700,1573.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:08,4,2700,1574.5,0.96,13.3,9,10.6,0.104,10,0,0.9
,16:40:09,4,2700,1575.5,0.96,13.3,9,10.6,0.107,10,0,0.9
,16:40:10,4,2700,1576.5,0.97,13.3,9,10.6,0.108,10,0,0.9
,16:40:11,4,2700,1577.5,0.96,13.3,9,10.6,0.107,10,0,0.9
,16:40:12,4,2700,1578.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:13,4,2700,1579.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:14,4,2700,1580.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:15,4,2700,1581.5,0.96,13.3,9,10.6,0.107,10,0,0.9
,16:40:16,4,2700,1582.5,0.96,13.3,9,10.6,0.107,10,0,0.9
,16:40:17,4,2700,1583.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:18,4,2700,1584.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:19,4,2700,1585.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:20,4,2700,1586.5,0.97,13.3,9,10.6,0.105,10,0,0.91
,16:40:21,4,2700,1587.5,0.97,13.3,9,10.6,0.108,10,0,0.91
,16:40:22,4,2700,1588.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:23,4,2700,1589.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:24,4,2700,1590.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:25,4,2700,1591.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:40:26,4,2700,1592.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:40:27,4,2700,1593.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:28,4,2700,1594.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:29,4,2700,1595.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:30,4,2700,1596.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:40:31,4,2700,1597.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:32,4,2700,1598.5,0.96,13.3,9,10.7,0.107,10,0,0.9
,16:40:33,4,2700,1599.5,0.96,13.3,9,10.7,0.107,10,0,0.9
,16:40:34,4,2700,1600.5,0.96,13.3,9,10.7,0.107,10,0,0.9
,16:40:35,4,2700,1601.5,0.97,13.3,9,10.7,0.105,10,0,0.91
,16:40:36,4,2700,1602.5,0.97,13.3,9,10.7,0.108,10,0,0.91
,16:40:37,4,2700,1603.5,0.96,13.3,9,10.7,0.107,10,0,0.9
,16:40:38,4,2700,1604.5,0.96,13.3,9,10.7,0.11,10,0,0.9
,16:40:39,4,2700,1605.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:40:40,4,2700,1606.5,0.96,13.3,9,10.8,0.104,10,0,0.9
,16:40:41,4,2700,1607.5,0.96,13.3,9,10.8,0.104,10,0,0.9
,16:40:42,4,2700,1608.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:40:43,4,2700,1609.5,0.96,13.3,9,10.8,0.111,10,0,0.9
,16:40:44,4,2700,1610.5,0.96,13.3,9,10.8,0.111,10,0,0.9
,16:40:45,4,2700,1611.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:40:46,4,2700,1612.5,0.96,13.3,9,10.8,0.104,10,0,0.9
,16:40:47,4,2700,1613.5,0.96,13.3,9,10.8,0.104,10,0,0.9
,16:40:48,4,2700,1614.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:40:49,4,2700,1615.5,0.96,13.3,9,10.8,0.107,10,0,0.9
,16:40:50,4,2700,1616.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:51,4,2700,1617.5,0.96,13.3,9,10.9,0.104,10,0,0.9
,16:40:52,4,2700,1618.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:53,4,2700,1619.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:54,4,2700,1620.5,0.96,13.3,9,10.9,0.11,10,0,0.9
,16:40:55,4,2700,1621.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:56,4,2700,1622.5,0.96,13.3,9,10.9,0.104,10,0,0.9
,16:40:57,4,2700,1623.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:58,4,2700,1624.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:40:59,4,2700,1625.5,0.96,13.3,9,10.9,0.107,10,0,0.9
,16:41:00,4,2700,1626.5,0.96,13.3,9,10.9,0.104,10,0.1,0.9
,16:41:01,4,2700,1627.5,0.96,13.3,9,10.9,0.104,10,0,0.9
,16:41:02,4,2700,1628.5,0.95,13.3,9,10.9,0.106,10,0,0.89
,16:41:03,4,2700,1629.5,0.95,13.3,9,11,0.106,10,0,0.89
,16:41:04,4,2700,1630.5,0.95,13.3,9,11,0.106,10,0,0.89
,16:41:05,4,2700,1631.5,0.95,13.3,9,11,0.106,10,0,0.89
,16:41:06,4,2700,1632.5,0.95,13.3,9,11,0.103,10,0,0.89
,16:41:07,4,2700,1633.5,0.95,13.3,9,11,0.103,10,0,0.89
,16:41:08,4,2700,1634.5,0.95,13.3,9,11,0.106,10,0,0.89
,16:41:09,4,2700,1635.5,0.95,13.3,9,11,0.106,10,0,0.89
,16:41:10,4,2700,1636.5,0.95,13.3,9,11,0.103,10,0,0.89
,16:41:11,4,2700,1637.5,0.95,13.3,9,11.1,0.103,10,0,0.89
,16:41:12,4,2700,1638.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:13,4,2700,1639.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:14,4,2700,1640.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:15,4,2700,1641.5,0.95,13.3,9,11.1,0.103,10,0,0.89
,16:41:16,4,2700,1642.5,0.95,13.3,9,11.1,0.103,10,0,0.89
,16:41:17,4,2700,1643.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:18,4,2700,1644.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:19,4,2700,1645.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:20,4,2700,1646.5,0.95,13.3,9,11.1,0.106,10,0,0.89
,16:41:21,4,2700,1647.5,0.95,13.3,9,11.2,0.106,10,0,0.89
,16:41:22,4,2700,1648.5,0.95,13.3,9,11.2,0.109,10,0,0.89
,16:41:23,4,2700,1649.5,0.95,13.3,9,11.2,0.106,10,0,0.89
,16:41:24,4,2700,1650.5,0.96,13.3,9,11.2,0.107,10,0,0.9
,16:41:25,4,2700,1651.5,0.95,13.3,9,11.2,0.106,10,0,0.89
,16:41:26,4,2700,1652.5,0.95,13.3,9,11.2,0.106,10,0,0.89
,16:41:27,4,2700,1653.5,0.95,13.3,9,11.2,0.106,10,0,0.89
,16:41:28,4,2700,1654.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:29,4,2700,1655.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:30,4,2700,1656.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:31,4,2700,1657.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:32,4,2700,1658.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:33,4,2700,1659.5,0.95,13.3,9,11.3,0.106,10,0,0.89
,16:41:34,4,2700,1660.5,0.95,13.3,9,11.3,0.105,10,0,0.89
,16:41:35,4,2700,1661.5,0.95,13.3,9,11.3,0.105,10,0,0.89
,16:41:36,4,2700,1662.5,0.95,13.3,9,11.3,0.103,10,0,0.89
,16:41:37,4,2700,1663.5,0.95,13.3,9,11.3,0.103,10,0,0.89
,16:41:38,4,2700,1664.5,0.95,13.3,9,11.4,0.106,10,0,0.89
,16:41:39,4,2700,1665.5,0.95,13.3,9,11.4,0.106,10,0,0.89
,16:41:40,4,2700,1666.5,0.95,13.3,9,11.4,0.103,10,0,0.89
,16:41:41,4,2700,1667.5,0.95,13.3,9,11.4,0.103,10,0,0.89
,16:41:42,4,2700,1668.5,0.95,13.3,9,11.4,0.106,10,0,0.89
,16:41:43,4,2700,1669.5,0.95,13.3,9,11.4,0.106,10,0,0.89
,16:41:44,4,2700,1670.5,0.95,13.3,9,11.5,0.103,10,0,0.89
,16:41:45,4,2700,1671.5,0.95,13.3,9,11.5,0.103,10,0,0.89
,16:41:46,4,2700,1672.5,0.95,13.3,9,11.5,0.106,10,0,0.89
,16:41:47,4,2700,1673.5,0.95,13.3,9,11.5,0.106,10,0,0.89
,16:41:48,4,2700,1674.5,0.95,13.3,9,11.5,0.106,10,0,0.89
,16:41:49,4,2700,1675.5,0.95,13.3,9,11.5,0.106,10,0,0.89
,16:41:50,4,2700,1676.5,0.95,13.3,9,11.5,0.106,10,0,0.89
,16:41:51,4,2700,1677.5,0.95,13.3,9,11.5,0.103,10,0,0.89
,16:41:52,4,2700,1678.5,0.95,13.3,9,11.6,0.103,10,0,0.89
,16:41:53,4,2700,1679.5,0.95,13.3,9,11.6,0.106,10,0,0.89
,16:41:54,4,2700,1680.5,0.95,13.3,9,11.6,0.106,10,0,0.89
,16:41:55,4,2700,1681.5,0.95,13.3,9,11.6,0.106,10,0,0.89
,16:41:56,4,2700,1682.5,0.95,13.3,9,11.6,0.103,10,0,0.89
,16:41:57,4,2700,1683.5,0.95,13.3,9,11.6,0.106,10,0,0.89
,16:41:58,4,2700,1684.5,0.95,13.3,9,11.6,0.106,10,0,0.89
,16:41:59,4,2700,1685.5,0.95,13.3,9,11.7,0.106,10,0,0.89
,16:42:00,4,2700,1686.5,0.95,13.3,9,11.7,0.106,10,0,0.89
,16:42:01,4,2700,1687.5,0.95,13.3,9,11.7,0.106,10,0,0.89
,16:42:02,4,2700,1688.5,0.95,13.3,9,11.7,0.103,10,0,0.89
,16:42:03,4,2700,1689.5,0.95,13.3,9,11.7,0.103,10,0,0.89
,16:42:04,4,2700,1690.5,0.95,13.3,9,11.7,0.106,10,0,0.89
,16:42:05,4,2700,1691.5,0.95,13.3,9,11.8,0.106,10,0,0.89
,16:42:06,4,2700,1692.5,0.96,13.3,9,11.8,0.107,10,0,0.9
,16:42:07,4,2700,1693.5,0.96,13.3,9,11.8,0.104,10,0,0.9
,16:42:08,4,2700,1694.5,0.96,13.3,9,11.8,0.107,10,0,0.9
,16:42:09,4,2700,1695.5,0.95,13.3,9,11.8,0.106,10,0,0.89
,16:42:10,4,2700,1696.5,0.95,13.3,9,11.8,0.106,10,0,0.89
,16:42:11,4,2700,1697.5,0.95,13.3,9,11.8,0.106,10,0,0.89
,16:42:12,4,2700,1698.5,0.95,13.3,9,11.8,0.106,10,0,0.89
,16:42:13,4,2700,1699.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:14,4,2700,1700.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:15,4,2700,1701.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:16,4,2700,1702.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:17,4,2700,1703.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:18,4,2700,1704.5,0.95,13.3,9,11.9,0.106,10,0,0.89
,16:42:19,4,2700,1705.5,0.95,13.3,9,11.9,0.103,10,0,0.89
,16:42:20,4,2700,1706.5,0.95,13.3,9,12,0.103,10,0,0.89
,16:42:21,4,2700,1707.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:42:22,4,2700,1708.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:42:23,4,2700,1709.5,0.96,13.3,9,12,0.104,10,0,0.9
,16:42:24,4,2700,1710.5,0.96,13.3,9,12,0.107,10,0,0.9
,16:42:25,4,2700,1711.5,0.96,13.3,9,12.1,0.107,10,0,0.9
,16:42:26,4,2700,1712.5,0.96,13.3,9,12.1,0.104,10,0,0.9
,16:42:27,4,2700,1713.5,0.96,13.3,9,12.1,0.104,10,0,0.9
