Data file,,HONEDPEEK_ISO10_12C_006.TSV,,,,,,,,,,
,14:27:12,4,3600,2093.5,1,13.3,7,13.7,0.149,10,2.5,0.93
,14:27:13,4,3600,2094.5,1,13.3,7,13.7,0.144,10,2.5,0.93
,14:27:14,4,3600,2095.5,0.99,13.3,7,13.7,0.138,10,2.5,0.93
,14:27:15,4,3600,2096.5,0.99,13.3,7,13.7,0.138,10,2.5,0.93
,14:27:16,4,3600,2097.5,0.99,13.3,7,13.7,0.143,10,2.5,0.93
,14:27:17,4,3600,2098.5,0.99,13.3,7,13.7,0.149,10,2.5,0.93
,14:27:18,4,3600,2099.5,0.99,13.3,7,13.7,0.148,10,2.5,0.92
,14:27:19,4,3600,2100.5,0.98,13.3,7,13.7,0.148,10,2.5,0.92
,14:27:20,4,3600,2101.5,0.99,13.3,7,13.7,0.148,10,2.5,0.92
,14:27:21,4,3600,2102.5,0.99,13.3,7,13.7,0.143,10,2.5,0.92
,14:27:22,4,3600,2103.5,0.99,13.3,7,13.7,0.138,10,2.5,0.93
,14:27:23,4,3600,2104.5,0.99,13.3,7,13.7,0.143,10,2.5,0.93
,14:27:24,4,3600,2105.5,0.99,13.3,7,13.6,0.149,10,2.5,0.93
,14:27:25,4,3600,2106.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:26,4,3600,2107.5,0.98,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:27,4,3600,2108.5,0.98,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:28,4,3600,2109.5,0.98,13.3,7,13.6,0.142,10,2.5,0.92
,14:27:29,4,3600,2110.5,0.98,13.3,7,13.6,0.142,10,2.5,0.92
,14:27:30,4,3600,2111.5,0.99,13.3,7,13.6,0.143,10,2.5,0.92
,14:27:31,4,3600,2112.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:32,4,3600,2113.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:33,4,3600,2114.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:27:34,4,3600,2115.5,0.99,13.3,7,13.6,0.149,10,2.5,0.93
,14:27:35,4,3600,2116.5,0.99,13.3,7,13.6,0.143,10,2.5,0.93
,14:27:36,4,3600,2117.5,0.99,13.3,7,13.6,0.143,10,2.5,0.93
,14:27:37,4,3600,2118.5,0.99,13.3,7,13.6,0.149,10,2.5,0.93
,14:27:38,4,3600,2119.5,0.99,13.3,7,13.5,0.148,10,2.5,0.92
,14:27:39,4,3600,2120.5,0.99,13.3,7,13.5,0.148,10,2.5,0.92
,14:27:40,4,3600,2121.5,0.99,13.3,7,13.6,0.143,10,2.5,0.93
,14:27:41,4,3600,2122.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:27:42,4,3600,2123.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:27:43,4,3600,2124.5,0.99,13.3,7,13.5,0.149,10,2.5,0.93
,14:27:44,4,3600,2125.5,0.99,13.3,7,13.5,0.149,10,2.5,0.93
,14:27:45,4,3600,2126.5,0.99,13.3,7,13.5,0.149,10,2.5,0.93
,14:27:46,4,3600,2127.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:27:47,4,3600,2128.5,0.99,13.3,7,13.5,0.138,10,2.5,0.93
,14:27:48,4,3600,2129.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:27:49,4,3600,2130.5,0.99,13.3,7,13.5,0.149,10,2.5,0.93
,14:27:50,4,3600,2131.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:27:51,4,3600,2132.5,0.99,13.3,7,13.5,0.149,10,2.5,0.93
,14:27:52,4,3600,2133.5,0.99,13.3,7,13.5,0.148,10,2.5,0.92
,14:27:53,4,3600,2134.5,0.98,13.3,7,13.4,0.142,10,2.5,0.92
,14:27:54,4,3600,2135.5,0.99,13.3,7,13.4,0.138,10,2.5,0.92
,14:27:55,4,3600,2136.5,0.99,13.3,7,13.4,0.138,10,2.5,0.93
,14:27:56,4,3600,2137.5,0.99,13.3,7,13.4,0.143,10,2.5,0.93
,14:27:57,4,3600,2138.5,0.99,13.3,7,13.4,0.148,10,2.5,0.92
,14:27:58,4,3600,2139.5,0.99,13.3,7,13.4,0.148,10,2.5,0.92
,14:27:59,4,3600,2140.5,0.99,13.3,7,13.4,0.148,10,2.5,0.92
,14:28:00,4,3600,2141.5,0.99,13.3,7,13.4,0.148,10,2.5,0.92
,14:28:01,4,3600,2142.5,0.99,13.3,7,13.4,0.143,10,2.5,0.93
,14:28:02,4,3600,2143.5,0.99,13.3,7,13.4,0.143,10,2.5,0.93
,14:28:03,4,3600,2144.5,0.99,13.3,7,13.4,0.138,10,2.5,0.93
,14:28:04,4,3600,2145.5,0.99,13.3,7,13.4,0.143,10,2.5,0.92
,14:28:05,4,3600,2146.5,0.99,13.3,7,13.3,0.149,10,2.5,0.93
,14:28:06,4,3600,2147.5,0.99,13.3,7,13.3,0.149,10,2.5,0.93
,14:28:07,4,3600,2148.5,0.99,13.3,7,13.3,0.148,10,2.5,0.92
,14:28:08,4,3600,2149.5,0.99,13.3,7,13.3,0.148,10,2.5,0.92
,14:28:09,4,3600,2150.5,0.98,13.3,7,13.3,0.147,10,2.5,0.92
,14:28:10,4,3600,2151.5,0.98,13.3,7,13.3,0.142,10,2.5,0.92
,14:28:11,4,3600,2152.5,0.98,13.3,7,13.3,0.142,10,2.5,0.92
,14:28:12,4,3600,2153.5,0.98,13.3,7,13.3,0.142,10,2.5,0.92
,14:28:13,4,3600,2154.5,0.99,13.3,7,13.3,0.143,10,2.5,0.93
,14:28:14,4,3600,2155.5,0.99,13.3,7,13.3,0.143,10,2.5,0.93
,14:28:15,4,3600,2156.5,0.99,13.3,7,13.3,0.143,10,2.5,0.93
,14:28:16,4,3600,2157.5,0.99,13.3,7,13.2,0.143,10,2.5,0.92
,14:28:17,4,3600,2158.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:18,4,3600,2159.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:19,4,3600,2160.5,0.99,13.3,7,13.2,0.143,10,2.5,0.93
,14:28:20,4,3600,2161.5,0.99,13.3,7,13.2,0.138,10,2.5,0.93
,14:28:21,4,3600,2162.5,0.99,13.3,7,13.2,0.143,10,2.5,0.92
,14:28:22,4,3600,2163.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:23,4,3600,2164.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:24,4,3600,2165.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:25,4,3600,2166.5,0.99,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:26,4,3600,2167.5,0.98,13.3,7,13.2,0.148,10,2.5,0.92
,14:28:27,4,3600,2168.5,0.98,13.3,7,13.2,0.147,10,2.5,0.92
,14:28:28,4,3600,2169.5,0.98,13.3,7,13.1,0.136,10,2.5,0.91
,14:28:29,4,3600,2170.5,0.98,13.3,7,13.1,0.136,10,2.5,0.91
,14:28:30,4,3600,2171.5,0.97,13.3,7,13.1,0.14,10,2.5,0.91
,14:28:31,4,3600,2172.5,0.97,13.3,7,13.1,0.145,10,2.5,0.91
,14:28:32,4,3600,2173.5,0.97,13.3,7,13.1,0.145,10,2.5,0.91
,14:28:33,4,3600,2174.5,0.97,13.3,7,13.1,0.145,10,2.5,0.91
,14:28:34,4,3600,2175.5,0.97,13.3,7,13.1,0.146,10,2.5,0.91
,14:28:35,4,3600,2176.5,0.98,13.3,7,13.1,0.147,10,2.5,0.92
,14:28:36,4,3600,2177.5,0.98,13.3,7,13.1,0.142,10,2.5,0.92
,14:28:37,4,3600,2178.5,0.98,13.3,7,13.1,0.136,10,2.5,0.91
,14:28:38,4,3600,2179.5,0.98,13.3,7,13.1,0.141,10,2.5,0.91
,14:28:39,4,3600,2180.5,0.98,13.3,7,13.1,0.141,10,2.5,0.91
,14:28:40,4,3600,2181.5,0.97,13.3,7,13,0.146,10,2.5,0.91
,14:28:41,4,3600,2182.5,0.97,13.3,7,13,0.146,10,2.5,0.91
,14:28:42,4,3600,2183.5,0.98,13.3,7,13,0.147,10,2.5,0.91
,14:28:43,4,3600,2184.5,0.98,13.3,7,13,0.142,10,2.5,0.92
,14:28:44,4,3600,2185.5,0.98,13.3,7,13,0.142,10,2.5,0.92
,14:28:45,4,3600,2186.5,0.98,13.3,7,13,0.142,10,2.5,0.92
,14:28:46,4,3600,2187.5,0.98,13.3,7,13,0.147,10,2.5,0.91
,14:28:47,4,3600,2188.5,0.97,13.3,7,12.9,0.146,10,2.5,0.91
,14:28:48,4,3600,2189.5,0.97,13.3,7,12.9,0.146,10,2.5,0.91
,14:28:49,4,3600,2190.5,0.97,13.3,7,12.9,0.146,10,2.5,0.91
,14:28:50,4,3600,2191.5,0.97,13.3,7,12.9,0.141,10,2.5,0.91
,14:28:51,4,3600,2192.5,0.98,13.3,7,12.9,0.136,10,2.5,0.92
,14:28:52,4,3600,2193.5,0.98,13.3,7,12.9,0.142,10,2.5,0.92
,14:28:53,4,3600,2194.5,0.98,13.3,7,12.9,0.142,10,2.5,0.92
,14:28:54,4,3600,2195.5,0.98,13.3,7,12.8,0.147,10,2.5,0.92
,14:28:55,4,3600,2196.5,0.98,13.3,7,12.8,0.142,10,2.5,0.92
,14:28:56,4,3600,2197.5,0.98,13.3,7,12.8,0.137,10,2.5,0.92
,14:28:57,4,3600,2198.5,0.98,13.3,7,12.8,0.142,10,2.5,0.92
,14:28:58,4,3600,2199.5,0.98,13.3,7,12.8,0.148,10,2.5,0.92
,14:28:59,4,3600,2200.5,0.98,13.3,7,12.8,0.148,10,2.5,0.92
,14:29:00,4,3600,2201.5,0.98,13.3,7,12.8,0.148,10,2.5,0.92
,14:29:01,4,3600,2202.5,0.98,13.3,7,12.8,0.142,10,2.5,0.92
,14:29:02,4,3600,2203.5,0.99,13.3,7,12.8,0.143,10,2.5,0.92
,14:29:03,4,3600,2204.5,0.99,13.3,7,12.8,0.138,10,2.5,0.93
,14:29:04,4,3600,2205.5,0.99,13.3,7,12.8,0.143,10,2.5,0.93
,14:29:05,4,3600,2206.5,0.99,13.3,7,12.7,0.143,10,2.5,0.93
,14:29:06,4,3600,2207.5,0.99,13.3,7,12.7,0.143,10,2.5,0.92
,14:29:07,4,3600,2208.5,0.99,13.3,7,12.7,0.143,10,2.5,0.92
,14:29:08,4,3600,2209.5,0.98,13.3,7,12.7,0.137,10,2.5,0.92
,14:29:09,4,3600,2210.5,0.99,13.3,7,12.7,0.138,10,2.5,0.92
,14:29:10,4,3600,2211.5,0.98,13.3,7,12.7,0.137,10,2.5,0.92
,14:29:11,4,3600,2212.5,0.98,13.3,7,12.7,0.142,10,2.5,0.92
,14:29:12,4,3600,2213.5,0.98,13.3,7,12.6,0.147,10,2.5,0.92
,14:29:13,4,3600,2214.5,0.98,13.3,7,12.6,0.147,10,2.5,0.91
,14:29:14,4,3600,2215.5,0.98,13.3,7,12.6,0.147,10,2.5,0.91
,14:29:15,4,3600,2216.5,0.98,13.3,7,12.6,0.141,10,2.5,0.91
,14:29:16,4,3600,2217.5,0.98,13.3,7,12.6,0.141,10,2.5,0.91
,14:29:17,4,3600,2218.5,0.97,13.3,7,12.6,0.141,10,2.5,0.91
,14:29:18,4,3600,2219.5,0.97,13.3,7,12.6,0.145,10,2.5,0.91
,14:29:19,4,3600,2220.5,0.97,13.3,7,12.6,0.145,10,2.5,0.91
,14:29:20,4,3600,2221.5,0.97,13.3,7,12.5,0.145,10,2.5,0.91
,14:29:21,4,3600,2222.5,0.97,13.3,7,12.5,0.145,10,2.5,0.91
,14:29:22,4,3600,2223.5,0.97,13.3,7,12.5,0.14,10,2.5,0.91
,14:29:23,4,3600,2224.5,0.97,13.3,7,12.5,0.14,10,2.5,0.91
,14:29:24,4,3600,2225.5,0.97,13.3,7,12.5,0.14,10,2.5,0.91
,14:29:25,4,3600,2226.5,0.97,13.3,7,12.5,0.145,10,2.5,0.91
,14:29:26,4,3600,2227.5,0.97,13.3,7,12.5,0.145,10,2.5,0.91
,14:29:27,4,3600,2228.5,0.97,13.3,7,12.5,0.145,10,2.5,0.91
,14:29:28,4,3600,2229.5,0.97,13.3,7,12.5,0.14,10,2.5,0.91
,14:29:29,4,3600,2230.5,0.98,13.3,7,12.4,0.141,10,2.5,0.91
,14:29:30,4,3600,2231.5,0.98,13.3,7,12.4,0.142,10,2.5,0.92
,14:29:31,4,3600,2232.5,0.98,13.3,7,12.4,0.147,10,2.5,0.92
,14:29:32,4,3600,2233.5,0.98,13.3,7,12.4,0.147,10,2.5,0.91
,14:29:33,4,3600,2234.5,0.97,13.3,7,12.4,0.141,10,2.5,0.91
,14:29:34,4,3600,2235.5,0.97,13.3,7,12.4,0.141,10,2.5,0.91
,14:29:35,4,3600,2236.5,0.97,13.3,7,12.4,0.141,10,2.5,0.91
,14:29:36,4,3600,2237.5,0.97,13.3,7,12.4,0.141,10,2.5,0.91
,14:29:37,4,3600,2238.5,0.97,13.3,7,12.4,0.146,10,2.5,0.91
,14:29:38,4,3600,2239.5,0.97,13.3,7,12.3,0.145,10,2.5,0.91
,14:29:39,4,3600,2240.5,0.97,13.3,7,12.3,0.145,10,2.5,0.91
,14:29:40,4,3600,2241.5,0.97,13.3,7,12.3,0.14,10,2.5,0.91
,14:29:41,4,3600,2242.5,0.97,13.3,7,12.3,0.135,10,2.5,0.91
,14:29:42,4,3600,2243.5,0.97,13.3,7,12.3,0.14,10,2.5,0.91
,14:29:43,4,3600,2244.5,0.97,13.3,7,12.3,0.145,10,2.5,0.91
,14:29:44,4,3600,2245.5,0.97,13.3,7,12.2,0.146,10,2.5,0.91
,14:29:45,4,3600,2246.5,0.97,13.3,7,12.2,0.146,10,2.5,0.91
,14:29:46,4,3600,2247.5,0.97,13.3,7,12.2,0.141,10,2.5,0.91
,14:29:47,4,3600,2248.5,0.97,13.3,7,12.2,0.14,10,2.5,0.91
,14:29:48,4,3600,2249.5,0.97,13.3,7,12.2,0.14,10,2.5,0.91
,14:29:49,4,3600,2250.5,0.97,13.3,7,12.2,0.146,10,2.5,0.91
,14:29:50,4,3600,2251.5,0.97,13.3,7,12.2,0.146,10,2.5,0.91
,14:29:51,4,3600,2252.5,0.97,13.3,7,12.2,0.146,10,2.5,0.91
,14:29:52,4,3600,2253.5,0.98,13.3,7,12.1,0.141,10,2.5,0.91
,14:29:53,4,3600,2254.5,0.98,13.3,7,12.1,0.142,10,2.5,0.92
,14:29:54,4,3600,2255.5,0.98,13.3,7,12.1,0.142,10,2.5,0.92
,14:29:55,4,3600,2256.5,0.98,13.3,7,12.1,0.148,10,2.5,0.92
,14:29:56,4,3600,2257.5,0.98,13.3,7,12.1,0.147,10,2.5,0.91
,14:29:57,4,3600,2258.5,0.97,13.3,7,12.1,0.146,10,2.5,0.91
,14:29:58,4,3600,2259.5,0.98,13.3,7,12.1,0.147,10,2.5,0.91
,14:29:59,4,3600,2260.5,0.98,13.3,7,12.1,0.141,10,2.5,0.91
,14:30:00,4,3600,2261.5,0.98,13.3,7,12,0.136,10,2.5,0.91
,14:30:01,4,3600,2262.5,0.97,13.3,7,12,0.141,10,2.5,0.91
,14:30:02,4,3600,2263.5,0.97,13.3,7,12,0.14,10,2.5,0.91
,14:30:03,4,3600,2264.5,0.97,13.3,7,12,0.141,10,2.5,0.91
,14:30:04,4,3600,2265.5,0.98,13.3,7,12,0.142,10,2.5,0.92
,14:30:05,4,3600,2266.5,0.98,13.3,7,12,0.142,10,2.5,0.92
,14:30:06,4,3600,2267.5,0.98,13.3,7,12,0.142,10,2.5,0.92
,14:30:07,4,3600,2268.5,0.98,13.3,7,11.9,0.136,10,2.5,0.91
,14:30:08,4,3600,2269.5,0.97,13.3,7,11.9,0.135,10,2.5,0.91
,14:30:09,4,3600,2270.5,0.97,13.3,7,11.9,0.14,10,2.5,0.91
,14:30:10,4,3600,2271.5,0.97,13.3,7,11.9,0.14,10,2.5,0.91
,14:30:11,4,3600,2272.5,0.96,13.3,7,11.9,0.139,10,2.5,0.9
,14:30:12,4,3600,2273.5,0.96,13.3,7,11.9,0.145,10,2.5,0.9
,14:30:13,4,3600,2274.5,0.96,13.3,7,11.9,0.145,10,2.5,0.9
,14:30:14,4,3600,2275.5,0.97,13.3,7,11.9,0.14,10,2.5,0.91
,14:30:15,4,3600,2276.5,0.97,13.3,7,11.9,0.14,10,2.5,0.91
,14:30:16,4,3600,2277.5,0.97,13.3,7,11.8,0.141,10,2.5,0.91
,14:30:17,4,3600,2278.5,0.98,13.3,7,11.8,0.147,10,2.5,0.91
,14:30:18,4,3600,2279.5,0.97,13.3,7,11.8,0.146,10,2.5,0.91
,14:30:19,4,3600,2280.5,0.97,13.3,7,11.8,0.146,10,2.5,0.91
,14:30:20,4,3600,2281.5,0.97,13.3,7,11.8,0.146,10,2.5,0.91
,14:30:21,4,3600,2282.5,0.97,13.3,7,11.8,0.14,10,2.5,0.91
,14:30:22,4,3600,2283.5,0.97,13.3,7,11.8,0.14,10,2.5,0.91
,14:30:23,4,3600,2284.5,0.97,13.3,7,11.7,0.14,10,2.5,0.91
,14:30:24,4,3600,2285.5,0.97,13.3,7,11.7,0.145,10,2.5,0.91
,14:30:25,4,3600,2286.5,0.97,13.3,7,11.7,0.145,10,2.5,0.91
,14:30:26,4,3600,2287.5,0.97,13.3,7,11.7,0.14,10,2.5,0.91
,14:30:27,4,3600,2288.5,0.97,13.3,7,11.7,0.14,10,2.5,0.91
,14:30:28,4,3600,2289.5,0.97,13.3,7,11.7,0.14,10,2.5,0.91
,14:30:29,4,3600,2290.5,0.97,13.3,7,11.6,0.145,10,2.5,0.91
,14:30:30,4,3600,2291.5,0.96,13.3,7,11.6,0.145,10,2.5,0.9
,14:30:31,4,3600,2292.5,0.96,13.3,7,11.6,0.145,10,2.5,0.9
,14:30:32,4,3600,2293.5,0.97,13.3,7,11.6,0.14,10,2.5,0.9
,14:30:33,4,3600,2294.5,0.97,13.3,7,11.6,0.14,10,2.5,0.91
,14:30:34,4,3600,2295.5,0.97,13.3,7,11.6,0.14,10,2.5,0.91
,14:30:35,4,3600,2296.5,0.97,13.3,7,11.6,0.145,10,2.5,0.91
,14:30:36,4,3600,2297.5,0.97,13.3,7,11.6,0.145,10,2.5,0.91
,14:30:37,4,3600,2298.5,0.97,13.3,7,11.5,0.145,10,2.5,0.91
,14:30:38,4,3600,2299.5,0.97,13.3,7,11.5,0.145,10,2.5,0.91
,14:30:39,4,3600,2300.5,0.97,13.3,7,11.5,0.14,10,2.5,0.91
,14:30:40,4,3600,2301.5,0.96,13.3,7,11.5,0.139,10,2.5,0.9
,14:30:41,4,3600,2302.5,0.96,13.3,7,11.5,0.139,10,2.5,0.9
,14:30:42,4,3600,2303.5,0.96,13.3,7,11.5,0.145,10,2.5,0.9
,14:30:43,4,3600,2304.5,0.96,13.3,7,11.4,0.145,10,2.5,0.9
,14:30:44,4,3600,2305.5,0.96,13.3,7,11.4,0.145,10,2.5,0.9
,14:30:45,4,3600,2306.5,0.97,13.3,7,11.4,0.14,10,2.5,0.91
,14:30:46,4,3600,2307.5,0.97,13.3,7,11.4,0.14,10,2.5,0.91
,14:30:47,4,3600,2308.5,0.97,13.3,7,11.4,0.146,10,2.5,0.91
,14:30:48,4,3600,2309.5,0.97,13.3,7,11.4,0.146,10,2.5,0.91
,14:30:49,4,3600,2310.5,0.97,13.3,7,11.3,0.146,10,2.5,0.91
,14:30:50,4,3600,2311.5,0.97,13.3,7,11.3,0.14,10,2.5,0.91
,14:30:51,4,3600,2312.5,0.97,13.3,7,11.3,0.141,10,2.5,0.91
,14:30:52,4,3600,2313.5,0.97,13.3,7,11.3,0.141,10,2.5,0.91
,14:30:53,4,3600,2314.5,0.97,13.3,7,11.3,0.141,10,2.5,0.91
,14:30:54,4,3600,2315.5,0.98,13.3,7,11.3,0.147,10,2.5,0.91
,14:30:55,4,3600,2316.5,0.98,13.3,7,11.3,0.147,10,2.5,0.91
,14:30:56,4,3600,2317.5,0.98,13.3,7,11.3,0.141,10,2.5,0.91
,14:30:57,4,3600,2318.5,0.97,13.3,7,11.3,0.141,10,2.5,0.91
,14:30:58,4,3600,2319.5,0.97,13.3,7,11.2,0.141,10,2.5,0.91
,14:30:59,4,3600,2320.5,0.97,13.3,7,11.2,0.146,10,2.5,0.91
,14:31:00,4,3600,2321.5,0.97,13.3,7,11.2,0.141,10,2.5,0.91
,14:31:01,4,3600,2322.5,0.97,13.3,7,11.2,0.14,10,2.5,0.91
,14:31:02,4,3600,2323.5,0.97,13.3,7,11.2,0.136,10,2.5,0.91
,14:31:03,4,3600,2324.5,0.97,13.3,7,11.2,0.14,10,2.5,0.91
,14:31:04,4,3600,2325.5,0.97,13.3,7,11.1,0.146,10,2.5,0.91
,14:31:05,4,3600,2326.5,0.97,13.3,7,11.1,0.146,10,2.5,0.91
,14:31:06,4,3600,2327.5,0.97,13.3,7,11.1,0.141,10,2.5,0.91
,14:31:07,4,3600,2328.5,0.98,13.3,7,11.1,0.141,10,2.5,0.91
,14:31:08,4,3600,2329.5,0.98,13.3,7,11.1,0.141,10,2.5,0.91
,14:31:09,4,3600,2330.5,0.98,13.3,7,11.1,0.141,10,2.5,0.91
,14:31:10,4,3600,2331.5,0.98,13.3,7,11.1,0.141,10,2.5,0.91
,14:31:11,4,3600,2332.5,0.98,13.3,7,11.1,0.136,10,2.5,0.91
,14:31:12,4,3600,2333.5,0.98,13.3,7,11,0.136,10,2.5,0.91
,14:31:13,4,3600,2334.5,0.97,13.3,7,11,0.141,10,2.5,0.91
,14:31:14,4,3600,2335.5,0.97,13.3,7,11,0.146,10,2.5,0.91
,14:31:15,4,3600,2336.5,0.97,13.3,7,11,0.14,10,2.5,0.91
,14:31:16,4,3600,2337.5,0.96,13.3,7,11,0.139,10,2.5,0.91
,14:31:17,4,3600,2338.5,0.97,13.3,7,11,0.14,10,2.5,0.91
,14:31:18,4,3600,2339.5,0.97,13.3,7,11,0.14,10,2.5,0.91
,14:31:19,4,3600,2340.5,0.97,13.3,7,10.9,0.145,10,2.5,0.91
,14:31:20,4,3600,2341.5,0.96,13.3,7,10.9,0.139,10,2.5,0.9
,14:31:21,4,3600,2342.5,0.96,13.3,7,10.9,0.139,10,2.5,0.9
,14:31:22,4,3600,2343.5,0.96,13.3,7,10.9,0.139,10,2.5,0.9
,14:31:23,4,3600,2344.5,0.96,13.3,7,10.9,0.145,10,2.5,0.9
,14:31:24,4,3600,2345.5,0.97,13.3,7,10.9,0.145,10,2.5,0.91
,14:31:25,4,3600,2346.5,0.97,13.3,7,10.8,0.14,10,2.5,0.91
,14:31:26,4,3600,2347.5,0.97,13.3,7,10.8,0.14,10,2.5,0.91
,14:31:27,4,3600,2348.5,0.97,13.3,7,10.8,0.14,10,2.5,0.91
,14:31:28,4,3600,2349.5,0.97,13.3,7,10.8,0.145,10,2.5,0.91
,14:31:29,4,3600,2350.5,0.97,13.3,7,10.8,0.145,10,2.5,0.91
,14:31:30,4,3600,2351.5,0.96,13.3,7,10.8,0.145,10,2.5,0.9
,14:31:31,4,3600,2352.5,0.97,13.3,7,10.8,0.14,10,2.5,0.91
,14:31:32,4,3600,2353.5,0.96,13.3,7,10.8,0.139,10,2.5,0.9
,14:31:33,4,3600,2354.5,0.96,13.3,7,10.8,0.145,10,2.5,0.9
,14:31:34,4,3600,2355.5,0.96,13.3,7,10.8,0.145,10,2.5,0.9
,14:31:35,4,3600,2356.5,0.97,13.3,7,10.7,0.145,10,2.5,0.91
,14:31:36,4,3600,2357.5,0.97,13.3,7,10.7,0.14,10,2.5,0.91
,14:31:37,4,3600,2358.5,0.97,13.3,7,10.7,0.135,10,2.5,0.91
,14:31:38,4,3600,2359.5,0.97,13.3,7,10.7,0.14,10,2.5,0.91
,14:31:39,4,3600,2360.5,0.97,13.3,7,10.7,0.145,10,2.5,0.91
,14:31:40,4,3600,2361.5,0.97,13.3,7,10.7,0.145,10,2.5,0.91
,14:31:41,4,3600,2362.5,0.97,13.3,7,10.7,0.146,10,2.5,0.91
,14:31:42,4,3600,2363.5,0.97,13.3,7,10.6,0.14,10,2.5,0.91
,14:31:43,4,3600,2364.5,0.97,13.3,7,10.6,0.135,10,2.5,0.91
,14:31:44,4,3600,2365.5,0.96,13.3,7,10.6,0.139,10,2.5,0.9
,14:31:45,4,3600,2366.5,0.97,13.3,7,10.6,0.145,10,2.5,0.91
,14:31:46,4,3600,2367.5,0.96,13.3,7,10.6,0.145,10,2.5,0.9
,14:31:47,4,3600,2368.5,0.96,13.3,7,10.6,0.144,10,2.5,0.9
,14:31:48,4,3600,2369.5,0.96,13.3,7,10.6,0.139,10,2.5,0.9
,14:31:49,4,3600,2370.5,0.96,13.3,7,10.6,0.139,10,2.5,0.9
,14:31:50,4,3600,2371.5,0.96,13.3,7,10.6,0.139,10,2.5,0.9
,14:31:51,4,3600,2372.5,0.96,13.3,7,10.6,0.145,10,2.5,0.9
,14:31:52,4,3600,2373.5,0.96,13.3,7,10.6,0.145,10,2.5,0.9
,14:31:53,4,3600,2374.5,0.97,13.3,7,10.5,0.145,10,2.5,0.91
,14:31:54,4,3600,2375.5,0.97,13.3,7,10.5,0.145,10,2.5,0.91
,14:31:55,4,3600,2376.5,0.96,13.3,7,10.5,0.139,10,2.5,0.9
,14:31:56,4,3600,2377.5,0.96,13.3,7,10.5,0.139,10,2.5,0.9
,14:31:57,4,3600,2378.5,0.96,13.3,7,10.5,0.139,10,2.5,0.9
,14:31:58,4,3600,2379.5,0.96,13.3,7,10.5,0.144,10,2.5,0.9
,14:31:59,4,3600,2380.5,0.96,13.3,7,10.5,0.144,10,2.5,0.9
,14:32:00,4,3600,2381.5,0.96,13.3,7,10.5,0.144,10,2.5,0.9
,14:32:01,4,3600,2382.5,0.96,13.3,7,10.5,0.144,10,2.5,0.9
,14:32:02,4,3600,2383.5,0.96,13.3,7,10.5,0.139,10,2.5,0.9
,14:32:03,4,3600,2384.5,0.96,13.3,7,10.5,0.139,10,2.5,0.9
,14:32:04,4,3600,2385.5,0.96,13.3,7,10.4,0.144,10,2.5,0.9
,14:32:05,4,3600,2386.5,0.96,13.3,7,10.4,0.144,10,2.5,0.9
,14:32:06,4,3600,2387.5,0.96,13.3,7,10.4,0.143,10,2.5,0.9
,14:32:07,4,3600,2388.5,0.96,13.3,7,10.4,0.143,10,2.5,0.9
,14:32:08,4,3600,2389.5,0.96,13.3,7,10.4,0.138,10,2.5,0.9
,14:32:09,4,3600,2390.5,0.96,13.3,7,10.4,0.139,10,2.5,0.9
,14:32:10,4,3600,2391.5,0.96,13.3,7,10.4,0.139,10,2.5,0.9
,14:32:11,4,3600,2392.5,0.96,13.3,7,10.4,0.145,10,2.5,0.9
,14:32:12,4,3600,2393.5,0.96,13.3,7,10.4,0.144,10,2.5,0.9
,14:32:13,4,3600,2394.5,0.96,13.3,7,10.4,0.143,10,2.5,0.9
,14:32:14,4,3600,2395.5,0.96,13.3,7,10.4,0.143,10,2.5,0.9
,14:32:15,4,3600,2396.5,0.96,13.3,7,10.4,0.138,10,2.5,0.9
,14:32:16,4,3600,2397.5,0.96,13.3,7,10.4,0.139,10,2.5,0.9
,14:32:17,4,3600,2398.5,0.97,13.3,7,10.4,0.14,10,2.5,0.91
,14:32:18,4,3600,2399.5,0.97,13.3,7,10.4,0.14,10,2.5,0.91
,14:32:19,4,3600,2400.5,0.97,13.3,7,10.4,0.146,10,2.5,0.91
,14:32:20,4,3600,2401.5,0.97,13.3,7,10.3,0.14,10,2.5,0.91
,14:32:21,4,3600,2402.5,0.97,13.3,7,10.3,0.141,10,2.5,0.91
,14:32:22,4,3600,2403.5,0.97,13.3,7,10.3,0.141,10,2.5,0.91
