Data file,,DELRINNC010-UNHONED_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,12/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DelrinNC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 13:26:42 on 12/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:58:54,6,3590,1929.1,0.29,13.3,7,11.7,0.043,10,49.8,0.28
,13:58:55,6,3590,1930.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,13:58:56,6,3590,1931.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,13:58:57,6,3590,1932.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,13:58:58,6,3590,1933.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,13:58:59,6,3590,1934.1,0.29,13.3,7,11.7,0.041,10,49.8,0.28
,13:59:00,6,3590,1935.1,0.29,13.3,7,11.7,0.043,10,49.8,0.28
,13:59:01,6,3590,1936.1,0.28,13.3,7,11.7,0.043,10,49.8,0.27
,13:59:02,6,3590,1937.1,0.28,13.3,7,11.8,0.042,10,49.8,0.27
,13:59:03,6,3590,1938.1,0.28,13.3,7,11.8,0.042,10,49.8,0.27
,13:59:04,6,3590,1939.1,0.28,13.3,7,11.8,0.042,10,49.8,0.27
,13:59:05,6,3590,1940.1,0.28,13.3,7,11.9,0.041,10,49.8,0.27
,13:59:06,6,3590,1941.1,0.28,13.3,7,11.9,0.04,10,49.8,0.27
,13:59:07,6,3590,1942.1,0.28,13.3,7,11.9,0.042,10,49.8,0.27
,13:59:08,6,3590,1943.1,0.28,13.3,7,11.9,0.042,10,49.8,0.27
,13:59:09,6,3590,1944.1,0.28,13.3,7,11.9,0.041,10,49.8,0.27
,13:59:10,6,3590,1945.1,0.28,13.3,7,12,0.041,10,49.8,0.27
,13:59:11,6,3590,1946.1,0.28,13.3,7,12,0.041,10,49.8,0.27
,13:59:12,6,3590,1947.1,0.28,13.3,7,12,0.041,10,49.9,0.27
,13:59:13,6,3590,1948.1,0.28,13.3,7,12,0.041,10,49.8,0.27
,13:59:14,6,3590,1949.1,0.28,13.3,7,12.1,0.041,10,49.8,0.27
,13:59:15,6,3590,1950.1,0.29,13.3,7,12.1,0.043,10,49.8,0.28
,13:59:16,6,3590,1951.1,0.29,13.3,7,12.1,0.043,10,49.8,0.28
,13:59:17,6,3590,1952.1,0.29,13.3,7,12.1,0.043,10,49.8,0.27
,13:59:18,6,3590,1953.1,0.28,13.3,7,12.1,0.042,10,49.8,0.27
,13:59:19,6,3590,1954.1,0.28,13.3,7,12.1,0.041,10,49.8,0.27
,13:59:20,6,3590,1955.1,0.28,13.3,7,12.1,0.041,10,49.8,0.27
,13:59:21,6,3590,1956.1,0.28,13.3,7,12.2,0.04,10,49.8,0.27
,13:59:22,6,3590,1957.1,0.28,13.3,7,12.2,0.041,10,49.8,0.27
,13:59:23,6,3590,1958.1,0.29,13.3,7,12.2,0.043,10,49.9,0.28
,13:59:24,6,3590,1959.1,0.29,13.3,6,12.3,0.045,10,49.9,0.28
,13:59:25,6,3590,1960.1,0.29,13.3,7,12.3,0.043,10,49.8,0.28
,13:59:26,6,3590,1961.1,0.29,13.3,7,12.3,0.041,10,49.8,0.28
,13:59:27,6,3590,1962.1,0.28,13.3,7,12.3,0.041,10,49.8,0.27
,13:59:28,6,3590,1963.1,0.28,13.3,7,12.3,0.042,10,49.8,0.27
,13:59:29,6,3590,1964.1,0.28,13.3,7,12.4,0.043,10,49.8,0.28
,13:59:30,6,3590,1965.1,0.29,13.3,7,12.4,0.042,10,49.9,0.28
,13:59:31,6,3590,1966.1,0.3,13.3,7,12.4,0.043,10,49.8,0.29
,13:59:32,6,3590,1967.1,0.3,13.3,7,12.4,0.044,10,49.8,0.29
,13:59:33,6,3590,1968.1,0.3,13.3,7,12.5,0.041,10,49.8,0.28
,13:59:34,6,3590,1969.1,0.29,13.3,7,12.5,0.041,10,49.8,0.28
,13:59:35,6,3590,1970.1,0.29,13.3,7,12.5,0.04,10,49.8,0.28
,13:59:36,6,3590,1971.1,0.28,13.3,7,12.5,0.041,10,49.8,0.27
,13:59:37,6,3590,1972.1,0.29,13.3,7,12.5,0.041,10,49.8,0.28
,13:59:38,6,3590,1973.1,0.29,13.3,7,12.5,0.042,10,49.8,0.28
,13:59:39,6,3590,1974.1,0.29,13.3,7,12.5,0.04,10,49.8,0.28
,13:59:40,6,3590,1975.1,0.29,13.3,7,12.6,0.04,10,49.8,0.28
,13:59:41,6,3590,1976.1,0.29,13.3,7,12.6,0.04,10,49.8,0.28
,13:59:42,6,3590,1977.1,0.29,13.3,7,12.6,0.041,10,49.8,0.28
,13:59:43,6,3590,1978.1,0.28,13.3,7,12.6,0.041,10,49.8,0.27
,13:59:44,6,3590,1979.1,0.28,13.3,7,12.7,0.043,10,49.8,0.27
,13:59:45,6,3590,1980.1,0.28,13.3,6,12.7,0.044,10,49.8,0.27
,13:59:46,6,3590,1981.1,0.28,13.3,7,12.7,0.042,10,49.8,0.27
,13:59:47,6,3590,1982.1,0.28,13.3,7,12.7,0.043,10,49.8,0.27
,13:59:48,6,3590,1983.1,0.28,13.3,7,12.8,0.043,10,49.8,0.27
,13:59:49,6,3590,1984.1,0.29,13.3,7,12.8,0.044,10,49.8,0.28
,13:59:50,6,3590,1985.1,0.29,13.3,7,12.8,0.043,10,49.9,0.28
,13:59:51,6,3590,1986.1,0.29,13.3,7,12.8,0.043,10,49.9,0.28
,13:59:52,6,3590,1987.1,0.28,13.3,7,12.9,0.042,10,49.8,0.27
,13:59:53,6,3590,1988.1,0.28,13.3,6,12.9,0.044,10,49.8,0.28
,13:59:54,6,3590,1989.1,0.29,13.3,7,12.9,0.043,10,49.8,0.28
,13:59:55,6,3590,1990.1,0.29,13.3,7,12.9,0.041,10,49.8,0.28
,13:59:56,6,3590,1991.1,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,13:59:57,6,3590,1992.1,0.28,13.3,7,12.9,0.04,10,49.8,0.27
,13:59:58,6,3590,1993.1,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,13:59:59,6,3590,1994.1,0.28,13.3,7,13,0.041,10,49.8,0.27
,14:00:00,6,3590,1995.1,0.28,13.3,7,13,0.042,10,49.8,0.27
,14:00:01,6,3590,1996.1,0.28,13.3,7,13,0.043,10,49.8,0.27
,14:00:02,6,3590,1997.1,0.29,13.3,7,13,0.041,10,49.8,0.28
,14:00:03,6,3590,1998.1,0.29,13.3,7,13.1,0.041,10,49.8,0.28
,14:00:04,6,3590,1999.1,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,14:00:05,6,3590,2000.1,0.28,13.3,7,13.1,0.043,10,49.8,0.27
,14:00:06,6,3590,2001.1,0.29,13.3,7,13.1,0.042,10,49.8,0.28
,14:00:07,6,3590,2002.1,0.29,13.3,7,13.1,0.042,10,49.8,0.28
,14:00:08,6,3590,2003.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:00:09,6,3590,2004.1,0.29,13.3,7,13.2,0.043,10,49.8,0.28
,14:00:10,6,3590,2005.1,0.29,13.3,7,13.2,0.043,10,49.8,0.28
,14:00:11,6,3590,2006.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:00:12,6,3590,2007.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:00:13,6,3590,2008.1,0.3,13.3,7,13.3,0.041,10,49.8,0.28
,14:00:14,6,3590,2009.1,0.3,13.3,7,13.3,0.043,10,49.8,0.28
,14:00:15,6,3590,2010.1,0.29,13.3,7,13.3,0.042,10,49.9,0.28
,14:00:16,6,3590,2011.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:00:17,6,3590,2012.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:00:18,6,3590,2013.1,0.29,13.3,7,13.3,0.042,10,49.8,0.28
,14:00:19,6,3590,2014.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,14:00:20,6,3590,2015.1,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,14:00:21,6,3590,2016.1,0.29,13.3,7,13.4,0.04,10,49.9,0.28
,14:00:22,6,3590,2017.1,0.29,13.3,7,13.4,0.04,10,49.8,0.28
,14:00:23,6,3590,2018.1,0.29,13.3,7,13.4,0.04,10,49.8,0.28
,14:00:24,6,3590,2019.1,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,14:00:25,6,3590,2020.1,0.28,13.3,7,13.5,0.041,10,49.9,0.27
,14:00:26,6,3590,2021.1,0.28,13.3,7,13.5,0.043,10,49.8,0.27
,14:00:27,6,3590,2022.1,0.29,13.3,7,13.5,0.043,10,49.8,0.28
,14:00:28,6,3590,2023.1,0.29,13.3,6,13.5,0.045,10,49.8,0.28
,14:00:29,6,3590,2024.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:00:30,6,3590,2025.1,0.29,13.3,6,13.6,0.045,10,49.8,0.28
,14:00:31,6,3590,2026.1,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,14:00:32,6,3590,2027.1,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,14:00:33,6,3590,2028.1,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,14:00:34,6,3590,2029.1,0.28,13.3,7,13.6,0.043,10,49.8,0.27
,14:00:35,6,3590,2030.1,0.28,13.3,7,13.6,0.043,10,49.8,0.27
,14:00:36,6,3590,2031.1,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,14:00:37,6,3590,2032.1,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,14:00:38,6,3590,2033.1,0.28,13.3,7,13.7,0.043,10,49.8,0.27
,14:00:39,6,3590,2034.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:00:40,6,3590,2035.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:00:41,6,3590,2036.1,0.29,13.3,7,13.7,0.04,10,49.8,0.28
,14:00:42,6,3590,2037.1,0.29,13.3,7,13.7,0.039,10,49.8,0.28
,14:00:43,6,3590,2038.1,0.29,13.3,7,13.7,0.039,10,49.8,0.28
,14:00:44,6,3590,2039.1,0.29,13.3,7,13.8,0.04,10,49.8,0.28
,14:00:45,6,3590,2040.1,0.28,13.3,7,13.8,0.043,10,49.8,0.27
,14:00:46,6,3590,2041.1,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,14:00:47,6,3590,2042.1,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,14:00:48,6,3590,2043.1,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,14:00:49,6,3590,2044.1,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,14:00:50,6,3590,2045.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:00:51,6,3590,2046.1,0.28,13.3,7,13.9,0.043,10,49.8,0.27
,14:00:52,6,3590,2047.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:00:53,6,3590,2048.1,0.29,13.3,7,13.9,0.043,10,49.8,0.27
,14:00:54,6,3590,2049.1,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,14:00:55,6,3590,2050.1,0.28,13.3,7,13.9,0.039,10,49.8,0.27
,14:00:56,6,3590,2051.1,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,14:00:57,6,3590,2052.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:00:58,6,3590,2053.1,0.28,13.3,6,13.9,0.043,10,49.8,0.27
,14:00:59,6,3590,2054.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:01:00,6,3590,2055.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:01:01,6,3590,2056.1,0.28,13.3,7,14,0.042,10,49.8,0.27
,14:01:02,6,3590,2057.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:01:03,6,3590,2058.1,0.28,13.3,7,14,0.041,10,49.9,0.27
,14:01:04,6,3590,2059.1,0.28,13.3,7,14,0.04,10,49.9,0.27
,14:01:05,6,3590,2060.1,0.28,13.3,7,14,0.039,10,49.8,0.27
,14:01:06,6,3590,2061.1,0.28,13.3,7,14,0.039,10,49.8,0.27
,14:01:07,6,3590,2062.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,14:01:08,6,3590,2063.1,0.28,13.3,7,14,0.043,10,49.8,0.27
,14:01:09,6,3590,2064.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:01:10,6,3590,2065.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:01:11,6,3590,2066.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:01:12,6,3590,2067.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:01:13,6,3590,2068.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:01:14,6,3590,2069.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:01:15,6,3590,2070.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:01:16,6,3590,2071.1,0.28,13.3,7,14.1,0.043,10,49.9,0.27
,14:01:17,6,3590,2072.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:01:18,6,3590,2073.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:01:19,6,3590,2074.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:01:20,6,3590,2075.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:01:21,6,3590,2076.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:01:22,6,3590,2077.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:01:23,6,3590,2078.1,0.29,13.3,7,14.2,0.04,10,49.8,0.28
,14:01:24,6,3590,2079.1,0.29,13.3,7,14.2,0.04,10,49.8,0.28
,14:01:25,6,3590,2080.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,14:01:26,6,3590,2081.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:01:27,6,3590,2082.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:01:28,6,3590,2083.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:01:29,6,3590,2084.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,14:01:30,6,3590,2085.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,14:01:31,6,3590,2086.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:01:32,6,3590,2087.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,14:01:33,6,3590,2088.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:01:34,6,3590,2089.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:01:35,6,3590,2090.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,14:01:36,6,3590,2091.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:01:37,6,3590,2092.1,0.29,13.3,7,14.2,0.043,10,49.9,0.28
,14:01:38,6,3590,2093.1,0.29,13.3,6,14.3,0.045,10,49.8,0.28
,14:01:39,6,3590,2094.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:01:40,6,3590,2095.1,0.28,13.3,7,14.3,0.041,10,49.9,0.27
,14:01:41,6,3590,2096.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:01:42,6,3590,2097.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:01:43,6,3590,2098.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:01:44,6,3590,2099.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:01:45,6,3590,2100.1,0.29,13.3,7,14.3,0.041,10,49.9,0.28
,14:01:46,6,3590,2101.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:01:47,6,3590,2102.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:01:48,6,3590,2103.1,0.28,13.3,7,14.3,0.041,10,49.9,0.27
,14:01:49,6,3590,2104.1,0.28,13.3,7,14.3,0.04,10,49.9,0.27
,14:01:50,6,3590,2105.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:01:51,6,3590,2106.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:01:52,6,3590,2107.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:01:53,6,3590,2108.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:01:54,6,3590,2109.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:01:55,6,3590,2110.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:01:56,6,3590,2111.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:01:57,6,3590,2112.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:01:58,6,3590,2113.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:01:59,6,3590,2114.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:00,6,3590,2115.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:01,6,3590,2116.1,0.28,13.3,7,14.3,0.043,10,49.9,0.27
,14:02:02,6,3590,2117.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:03,6,3590,2118.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:04,6,3590,2119.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:02:05,6,3590,2120.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:02:06,6,3590,2121.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:02:07,6,3590,2122.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:08,6,3590,2123.1,0.28,13.3,7,14.3,0.042,10,49.9,0.27
,14:02:09,6,3590,2124.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:10,6,3590,2125.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:11,6,3590,2126.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:12,6,3590,2127.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:13,6,3590,2128.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:14,6,3590,2129.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:15,6,3590,2130.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:02:16,6,3590,2131.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:17,6,3590,2132.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:18,6,3590,2133.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:19,6,3590,2134.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:20,6,3590,2135.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:21,6,3590,2136.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:22,6,3590,2137.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:23,6,3590,2138.1,0.28,13.3,7,14.3,0.043,10,49.8,0.28
,14:02:24,6,3590,2139.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:02:25,6,3590,2140.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:02:26,6,3590,2141.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:02:27,6,3590,2142.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:02:28,6,3590,2143.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:29,6,3590,2144.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:30,6,3590,2145.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:31,6,3590,2146.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:02:32,6,3590,2147.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:02:33,6,3590,2148.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:02:34,6,3590,2149.1,0.29,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:35,6,3590,2150.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:36,6,3590,2151.1,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,14:02:37,6,3590,2152.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,14:02:38,6,3590,2153.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:39,6,3590,2154.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,14:02:40,6,3590,2155.1,0.29,13.3,6,14.3,0.045,10,49.8,0.28
,14:02:41,6,3590,2156.1,0.29,13.3,6,14.3,0.045,10,49.8,0.28
,14:02:42,6,3590,2157.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,14:02:43,6,3590,2158.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:44,6,3590,2159.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,14:02:45,6,3590,2160.1,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,14:02:46,6,3590,2161.1,0.28,13.3,7,14.2,0.04,10,49.9,0.27
,14:02:47,6,3590,2162.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,14:02:48,6,3590,2163.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:02:49,6,3590,2164.1,0.29,13.3,7,14.2,0.04,10,49.8,0.28
,14:02:50,6,3590,2165.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,14:02:51,6,3590,2166.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:02:52,6,3590,2167.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:02:53,6,3590,2168.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:02:54,6,3590,2169.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:02:55,6,3590,2170.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,14:02:56,6,3590,2171.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:02:57,6,3590,2172.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:02:58,6,3590,2173.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:02:59,6,3590,2174.1,0.28,13.3,7,14.2,0.043,10,49.8,0.28
,14:03:00,6,3590,2175.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:03:01,6,3590,2176.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:03:02,6,3590,2177.1,0.28,13.3,7,14.2,0.041,10,49.9,0.27
,14:03:03,6,3590,2178.1,0.28,13.3,7,14.2,0.041,10,49.9,0.27
,14:03:04,6,3590,2179.1,0.28,13.3,7,14.2,0.039,10,49.8,0.27
,14:03:05,6,3590,2180.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:03:06,6,3590,2181.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:03:07,6,3590,2182.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:03:08,6,3590,2183.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:03:09,6,3590,2184.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:03:10,6,3590,2185.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,14:03:11,6,3590,2186.1,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,14:03:12,6,3590,2187.1,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,14:03:13,6,3590,2188.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,14:03:14,6,3590,2189.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:03:15,6,3590,2190.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:03:16,6,3590,2191.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:03:17,6,3590,2192.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:03:18,6,3590,2193.1,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,14:03:19,6,3590,2194.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,14:03:20,6,3590,2195.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:03:21,6,3590,2196.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:03:22,6,3590,2197.1,0.29,13.3,7,14,0.044,10,49.8,0.28
,14:03:23,6,3590,2198.1,0.29,13.3,7,14,0.044,10,49.8,0.28
,14:03:24,6,3590,2199.1,0.29,13.3,7,14,0.042,10,49.9,0.28
,14:03:25,6,3590,2200.1,0.29,13.3,7,14,0.044,10,49.8,0.28
,14:03:26,6,3590,2201.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:03:27,6,3590,2202.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:03:28,6,3590,2203.1,0.28,13.3,7,14,0.04,10,49.8,0.28
,14:03:29,6,3590,2204.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:30,6,3590,2205.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:31,6,3590,2206.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:32,6,3590,2207.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:33,6,3590,2208.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:34,6,3590,2209.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,14:03:35,6,3590,2210.1,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,14:03:36,6,3590,2211.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:03:37,6,3590,2212.1,0.28,13.3,6,13.9,0.043,10,49.8,0.27
,14:03:38,6,3590,2213.1,0.28,13.3,6,13.9,0.043,10,49.8,0.27
,14:03:39,6,3590,2214.1,0.28,13.3,6,13.9,0.043,10,49.8,0.27
,14:03:40,6,3590,2215.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:03:41,6,3590,2216.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:03:42,6,3590,2217.1,0.28,13.3,6,13.9,0.044,10,49.8,0.27
,14:03:43,6,3590,2218.1,0.28,13.3,6,13.9,0.044,10,49.8,0.27
,14:03:44,6,3590,2219.1,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,14:03:45,6,3590,2220.1,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,14:03:46,6,3590,2221.1,0.28,13.3,7,13.8,0.041,10,49.9,0.27
,14:03:47,6,3590,2222.1,0.28,13.3,7,13.9,0.043,10,49.8,0.27
,14:03:48,6,3590,2223.1,0.28,13.3,7,13.8,0.043,10,49.8,0.27
,14:03:49,6,3590,2224.1,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,14:03:50,6,3590,2225.1,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,14:03:51,6,3590,2226.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:03:52,6,3590,2227.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:03:53,6,3590,2228.1,0.29,13.3,7,13.8,0.044,10,49.9,0.28
