Data file,,PTT_ISO10_12DEG_002.TSV,,,,,,,,,,
,15:36:47,6,3590,3112,0.89,13.3,7,11,0.128,10,50,0.85
,15:36:48,6,3590,3113,0.89,13.3,7,11,0.133,10,50,0.85
,15:36:49,6,3590,3114,0.9,13.3,7,11,0.134,10,50,0.86
,15:36:50,6,3590,3115,0.91,13.3,7,11.1,0.136,10,50,0.87
,15:36:51,6,3590,3116,0.91,13.3,7,11.1,0.132,10,50,0.88
,15:36:52,6,3590,3117,0.91,13.3,7,11.1,0.132,10,50,0.88
,15:36:53,6,3590,3118,0.91,13.3,7,11.1,0.127,10,50,0.88
,15:36:54,6,3590,3119,0.9,13.3,7,11.1,0.126,10,50,0.87
,15:36:55,6,3590,3120,0.89,13.3,7,11.1,0.125,10,50,0.86
,15:36:56,6,3590,3121,0.88,13.3,7,11.1,0.123,10,50,0.84
,15:36:57,6,3590,3122,0.87,13.3,7,11.2,0.126,10,50,0.84
,15:36:58,6,3590,3123,0.86,13.3,7,11.2,0.13,10,50,0.83
,15:36:59,6,3590,3124,0.86,13.3,7,11.2,0.128,10,50,0.82
,15:37:00,6,3590,3125,0.85,13.3,7,11.2,0.128,10,50,0.82
,15:37:01,6,3590,3126,0.85,13.3,7,11.2,0.128,10,49.9,0.82
,15:37:02,6,3590,3127,0.86,13.3,7,11.3,0.129,10,49.9,0.83
,15:37:03,6,3590,3128,0.87,13.3,7,11.3,0.13,10,50,0.84
,15:37:04,6,3590,3129,0.88,13.3,7,11.3,0.127,10,50,0.85
,15:37:05,6,3590,3130,0.88,13.3,7,11.3,0.128,10,50,0.85
,15:37:06,6,3590,3131,0.88,13.3,7,11.3,0.127,10,50,0.84
,15:37:07,6,3590,3132,0.87,13.3,7,11.4,0.125,10,50,0.83
,15:37:08,6,3590,3133,0.86,13.3,7,11.4,0.124,10,50,0.83
,15:37:09,6,3590,3134,0.85,13.3,7,11.4,0.123,10,50,0.82
,15:37:10,6,3590,3135,0.85,13.3,7,11.4,0.119,10,50,0.82
,15:37:11,6,3590,3136,0.85,13.3,7,11.4,0.123,10,50,0.82
,15:37:12,6,3590,3137,0.85,13.3,7,11.4,0.123,10,50,0.82
,15:37:13,6,3590,3138,0.85,13.3,7,11.4,0.123,10,50,0.82
,15:37:14,6,3590,3139,0.85,13.3,7,11.5,0.123,10,50,0.82
,15:37:15,6,3590,3140,0.86,13.3,7,11.5,0.124,10,50,0.82
,15:37:16,6,3590,3141,0.86,13.3,7,11.5,0.128,10,50,0.82
,15:37:17,6,3590,3142,0.85,13.3,7,11.5,0.128,10,50,0.82
,15:37:18,6,3590,3143,0.85,13.3,7,11.5,0.127,10,50,0.82
,15:37:19,6,3590,3144,0.84,13.3,7,11.6,0.127,10,50,0.81
,15:37:20,6,3590,3145,0.84,13.3,7,11.6,0.126,10,50,0.81
,15:37:21,6,3590,3146,0.84,13.3,7,11.6,0.126,10,50,0.81
,15:37:22,6,3590,3147,0.85,13.3,6,11.6,0.132,10,50,0.81
,15:37:23,6,3590,3148,0.86,13.3,7,11.7,0.128,10,49.9,0.83
,15:37:24,6,3590,3149,0.87,13.3,7,11.7,0.126,10,49.9,0.84
,15:37:25,6,3590,3150,0.88,13.3,7,11.7,0.127,10,49.9,0.84
,15:37:26,6,3590,3151,0.87,13.3,7,11.7,0.13,10,49.9,0.83
,15:37:27,6,3590,3152,0.86,13.3,7,11.8,0.13,10,50,0.83
,15:37:28,6,3590,3153,0.87,13.3,7,11.8,0.131,10,49.9,0.84
,15:37:29,6,3590,3154,0.88,13.3,7,11.8,0.127,10,49.9,0.85
,15:37:30,6,3590,3155,0.89,13.3,7,11.8,0.128,10,49.9,0.85
,15:37:31,6,3590,3156,0.88,13.3,7,11.8,0.128,10,49.9,0.85
,15:37:32,6,3590,3157,0.87,13.3,7,11.8,0.131,10,50,0.84
,15:37:33,6,3590,3158,0.87,13.3,7,11.8,0.131,10,50,0.84
,15:37:34,6,3590,3159,0.87,13.3,7,11.9,0.131,10,49.9,0.84
,15:37:35,6,3590,3160,0.89,13.3,7,11.9,0.133,10,50,0.85
,15:37:36,6,3590,3161,0.89,13.3,7,11.9,0.129,10,49.9,0.86
,15:37:37,6,3590,3162,0.89,13.3,7,11.9,0.129,10,50,0.86
,15:37:38,6,3590,3163,0.89,13.3,7,12,0.128,10,50,0.85
,15:37:39,6,3590,3164,0.89,13.3,7,12,0.128,10,50,0.85
,15:37:40,6,3590,3165,0.89,13.3,7,12,0.129,10,50,0.86
,15:37:41,6,3590,3166,0.89,13.3,7,12,0.129,10,50,0.86
,15:37:42,6,3590,3167,0.89,13.3,7,12,0.123,10,50,0.85
,15:37:43,6,3590,3168,0.88,13.3,7,12.1,0.118,10,50,0.84
,15:37:44,6,3590,3169,0.87,13.3,7,12.1,0.121,10,50,0.84
,15:37:45,6,3590,3170,0.87,13.3,7,12.1,0.125,10,50,0.84
,15:37:46,6,3590,3171,0.87,13.3,7,12.1,0.13,10,50,0.83
,15:37:47,6,3590,3172,0.86,13.3,7,12.2,0.13,10,49.9,0.83
,15:37:48,6,3590,3173,0.86,13.3,7,12.2,0.129,10,50,0.83
,15:37:49,6,3590,3174,0.86,13.3,6,12.2,0.134,10,49.9,0.83
,15:37:50,6,3590,3175,0.87,13.3,6,12.2,0.136,10,50,0.84
,15:37:51,6,3590,3176,0.89,13.3,7,12.2,0.133,10,50,0.85
,15:37:52,6,3590,3177,0.9,13.3,7,12.2,0.13,10,50,0.87
,15:37:53,6,3590,3178,0.9,13.3,7,12.3,0.131,10,50,0.87
,15:37:54,6,3590,3179,0.89,13.3,7,12.3,0.129,10,50,0.86
,15:37:55,6,3590,3180,0.88,13.3,7,12.3,0.123,10,50,0.85
,15:37:56,6,3590,3181,0.88,13.3,7,12.3,0.122,10,50,0.84
,15:37:57,6,3590,3182,0.87,13.3,7,12.4,0.122,10,50,0.84
,15:37:58,6,3590,3183,0.87,13.3,7,12.4,0.125,10,50,0.84
,15:37:59,6,3590,3184,0.87,13.3,7,12.4,0.125,10,50,0.83
,15:38:00,6,3590,3185,0.86,13.3,7,12.4,0.13,10,50,0.83
,15:38:01,6,3590,3186,0.86,13.3,7,12.4,0.13,10,50,0.83
,15:38:02,6,3590,3187,0.86,13.3,7,12.5,0.13,10,50,0.83
,15:38:03,6,3590,3188,0.86,13.3,7,12.5,0.129,10,50,0.83
,15:38:04,6,3590,3189,0.86,13.3,6,12.5,0.134,10,49.9,0.83
,15:38:05,6,3590,3190,0.87,13.3,7,12.6,0.131,10,50,0.84
,15:38:06,6,3590,3191,0.88,13.3,7,12.6,0.128,10,50,0.85
,15:38:07,6,3590,3192,0.89,13.3,7,12.6,0.129,10,50,0.86
,15:38:08,6,3590,3193,0.88,13.3,7,12.6,0.128,10,50,0.85
,15:38:09,6,3590,3194,0.87,13.3,7,12.6,0.121,10,50,0.84
,15:38:10,6,3590,3195,0.87,13.3,7,12.6,0.121,10,50,0.83
,15:38:11,6,3590,3196,0.87,13.3,7,12.6,0.125,10,50,0.83
,15:38:12,6,3590,3197,0.87,13.3,7,12.6,0.13,10,50,0.83
,15:38:13,6,3590,3198,0.87,13.3,7,12.7,0.13,10,50,0.83
,15:38:14,6,3590,3199,0.87,13.3,7,12.7,0.13,10,50,0.84
,15:38:15,6,3590,3200,0.88,13.3,7,12.7,0.131,10,49.9,0.84
,15:38:16,6,3590,3201,0.89,13.3,7,12.8,0.133,10,50,0.85
,15:38:17,6,3590,3202,0.9,13.3,7,12.8,0.135,10,50,0.86
,15:38:18,6,3590,3203,0.91,13.3,7,12.8,0.131,10,50,0.87
,15:38:19,6,3590,3204,0.9,13.3,7,12.8,0.126,10,49.9,0.87
,15:38:20,6,3590,3205,0.9,13.3,7,12.8,0.125,10,50,0.86
,15:38:21,6,3590,3206,0.89,13.3,7,12.9,0.128,10,50,0.85
,15:38:22,6,3590,3207,0.89,13.3,7,12.9,0.133,10,50,0.85
,15:38:23,6,3590,3208,0.89,13.3,7,12.9,0.133,10,50,0.85
,15:38:24,6,3590,3209,0.9,13.3,7,12.9,0.134,10,50,0.86
,15:38:25,6,3590,3210,0.9,13.3,7,13,0.131,10,50,0.87
,15:38:26,6,3590,3211,0.91,13.3,7,13,0.131,10,50,0.87
,15:38:27,6,3590,3212,0.9,13.3,7,13,0.126,10,50,0.87
,15:38:28,6,3590,3213,0.9,13.3,7,13,0.125,10,50,0.86
,15:38:29,6,3590,3214,0.89,13.3,7,13,0.128,10,50,0.85
,15:38:30,6,3590,3215,0.88,13.3,7,13,0.133,10,50,0.85
,15:38:31,6,3590,3216,0.89,13.3,7,13,0.133,10,49.9,0.85
,15:38:32,6,3590,3217,0.89,13.3,7,13.1,0.134,10,50,0.86
,15:38:33,6,3590,3218,0.9,13.3,7,13.1,0.136,10,50,0.87
,15:38:34,6,3590,3219,0.9,13.3,7,13.1,0.131,10,50,0.87
,15:38:35,6,3590,3220,0.89,13.3,7,13.1,0.124,10,50,0.86
,15:38:36,6,3590,3221,0.87,13.3,7,13.1,0.122,10,50,0.84
,15:38:37,6,3590,3222,0.86,13.3,7,13.2,0.129,10,50,0.83
,15:38:38,6,3590,3223,0.87,13.3,7,13.2,0.13,10,50,0.84
,15:38:39,6,3590,3224,0.88,13.3,7,13.2,0.133,10,49.9,0.85
,15:38:40,6,3590,3225,0.89,13.3,7,13.2,0.129,10,50,0.86
,15:38:41,6,3590,3226,0.89,13.3,7,13.3,0.134,10,49.9,0.85
,15:38:42,6,3590,3227,0.88,13.3,7,13.3,0.133,10,50,0.85
,15:38:43,6,3590,3228,0.88,13.3,7,13.3,0.128,10,50,0.85
,15:38:44,6,3590,3229,0.89,13.3,7,13.3,0.124,10,50,0.85
,15:38:45,6,3590,3230,0.88,13.3,7,13.3,0.123,10,49.9,0.85
,15:38:46,6,3590,3231,0.87,13.3,7,13.4,0.126,10,50,0.84
,15:38:47,6,3590,3232,0.86,13.3,7,13.4,0.13,10,50,0.83
,15:38:48,6,3590,3233,0.87,13.3,7,13.4,0.13,10,50,0.84
,15:38:49,6,3590,3234,0.88,13.3,7,13.4,0.132,10,49.9,0.85
,15:38:50,6,3590,3235,0.89,13.3,7,13.4,0.129,10,50,0.86
,15:38:51,6,3590,3236,0.89,13.3,7,13.4,0.134,10,50,0.86
,15:38:52,6,3590,3237,0.89,13.3,7,13.4,0.129,10,50,0.86
,15:38:53,6,3590,3238,0.89,13.3,7,13.5,0.123,10,50,0.85
,15:38:54,6,3590,3239,0.89,13.3,7,13.5,0.123,10,50,0.85
,15:38:55,6,3590,3240,0.88,13.3,7,13.5,0.132,10,50,0.84
,15:38:56,6,3590,3241,0.88,13.3,7,13.5,0.132,10,50,0.85
,15:38:57,6,3590,3242,0.89,13.3,7,13.5,0.134,10,50,0.86
,15:38:58,6,3590,3243,0.9,13.3,7,13.6,0.13,10,50,0.87
,15:38:59,6,3590,3244,0.9,13.3,7,13.6,0.129,10,50,0.86
,15:39:00,6,3590,3245,0.89,13.3,7,13.6,0.128,10,49.9,0.85
,15:39:01,6,3590,3246,0.88,13.3,7,13.6,0.127,10,50,0.85
,15:39:02,6,3590,3247,0.88,13.3,7,13.6,0.133,10,50,0.85
,15:39:03,6,3590,3248,0.88,13.3,7,13.6,0.132,10,50,0.85
,15:39:04,6,3590,3249,0.89,13.3,7,13.7,0.133,10,49.9,0.85
,15:39:05,6,3590,3250,0.89,13.3,7,13.7,0.134,10,50,0.86
,15:39:06,6,3590,3251,0.9,13.3,7,13.7,0.131,10,50,0.87
,15:39:07,6,3590,3252,0.9,13.3,7,13.7,0.13,10,50,0.86
,15:39:08,6,3590,3253,0.89,13.3,7,13.7,0.124,10,50,0.86
,15:39:09,6,3590,3254,0.88,13.3,7,13.7,0.128,10,50,0.85
,15:39:10,6,3590,3255,0.88,13.3,7,13.7,0.131,10,50,0.84
,15:39:11,6,3590,3256,0.87,13.3,7,13.7,0.131,10,50,0.84
,15:39:12,6,3590,3257,0.87,13.3,7,13.7,0.13,10,50,0.83
,15:39:13,6,3590,3258,0.87,13.3,7,13.8,0.13,10,49.9,0.84
,15:39:14,6,3590,3259,0.88,13.3,7,13.8,0.132,10,50,0.84
,15:39:15,6,3590,3260,0.89,13.3,7,13.8,0.129,10,50,0.86
,15:39:16,6,3590,3261,0.9,13.3,7,13.8,0.125,10,50,0.86
,15:39:17,6,3590,3262,0.89,13.3,7,13.8,0.124,10,50,0.85
,15:39:18,6,3590,3263,0.88,13.3,7,13.8,0.127,10,50,0.84
,15:39:19,6,3590,3264,0.88,13.3,7,13.8,0.132,10,50,0.84
,15:39:20,6,3590,3265,0.88,13.3,7,13.9,0.132,10,49.9,0.84
,15:39:21,6,3590,3266,0.88,13.3,7,13.9,0.132,10,50,0.85
,15:39:22,6,3590,3267,0.89,13.3,7,13.9,0.129,10,50,0.86
,15:39:23,6,3590,3268,0.89,13.3,7,13.9,0.125,10,50,0.86
,15:39:24,6,3590,3269,0.89,13.3,7,13.9,0.129,10,50,0.86
,15:39:25,6,3590,3270,0.88,13.3,7,13.9,0.128,10,50,0.85
,15:39:26,6,3590,3271,0.88,13.3,7,13.9,0.132,10,49.9,0.84
,15:39:27,6,3590,3272,0.88,13.3,7,13.9,0.132,10,50,0.84
,15:39:28,6,3590,3273,0.88,13.3,7,13.9,0.132,10,50,0.85
,15:39:29,6,3590,3274,0.89,13.3,7,13.9,0.128,10,50,0.85
,15:39:30,6,3590,3275,0.89,13.3,7,13.9,0.129,10,50,0.86
,15:39:31,6,3590,3276,0.89,13.3,7,14,0.129,10,50,0.86
,15:39:32,6,3590,3277,0.89,13.3,7,14,0.133,10,49.9,0.85
,15:39:33,6,3590,3278,0.89,13.3,7,14,0.134,10,50,0.86
,15:39:34,6,3590,3279,0.91,13.3,7,14,0.131,10,50,0.87
,15:39:35,6,3590,3280,0.91,13.3,7,14,0.132,10,50,0.88
,15:39:36,6,3590,3281,0.91,13.3,7,14,0.136,10,50,0.87
,15:39:37,6,3590,3282,0.9,13.3,7,14,0.135,10,49.9,0.87
,15:39:38,6,3590,3283,0.9,13.3,7,14,0.136,10,50,0.87
,15:39:39,6,3590,3284,0.91,13.3,7,14,0.131,10,50,0.88
,15:39:40,6,3590,3285,0.91,13.3,7,14.1,0.127,10,50,0.88
,15:39:41,6,3590,3286,0.91,13.3,7,14.1,0.131,10,50,0.87
,15:39:42,6,3590,3287,0.9,13.3,7,14.1,0.134,10,50,0.86
,15:39:43,6,3590,3288,0.9,13.3,7,14.1,0.135,10,49.9,0.86
,15:39:44,6,3590,3289,0.91,13.3,7,14.1,0.137,10,50,0.88
,15:39:45,6,3590,3290,0.93,13.3,7,14.1,0.134,10,50,0.89
,15:39:46,6,3590,3291,0.93,13.3,7,14.1,0.129,10,50,0.89
,15:39:47,6,3590,3292,0.91,13.3,7,14.1,0.132,10,50,0.88
,15:39:48,6,3590,3293,0.9,13.3,7,14.1,0.135,10,49.9,0.86
,15:39:49,6,3590,3294,0.9,13.3,7,14.1,0.134,10,50,0.86
,15:39:50,6,3590,3295,0.9,13.3,7,14.1,0.13,10,50,0.87
,15:39:51,6,3590,3296,0.9,13.3,7,14.1,0.126,10,50,0.87
,15:39:52,6,3590,3297,0.9,13.3,7,14.1,0.125,10,50,0.86
,15:39:53,6,3590,3298,0.88,13.3,7,14.1,0.128,10,50,0.85
,15:39:54,6,3590,3299,0.88,13.3,7,14.1,0.131,10,50,0.84
,15:39:55,6,3590,3300,0.87,13.3,7,14.2,0.131,10,50,0.84
,15:39:56,6,3590,3301,0.88,13.3,7,14.2,0.132,10,50,0.84
,15:39:57,6,3590,3302,0.89,13.3,7,14.2,0.123,10,50,0.85
,15:39:58,6,3590,3303,0.89,13.3,7,14.2,0.124,10,50,0.85
,15:39:59,6,3590,3304,0.88,13.3,7,14.2,0.133,10,50,0.85
,15:40:00,6,3590,3305,0.87,13.3,7,14.2,0.131,10,50,0.84
,15:40:01,6,3590,3306,0.87,13.3,7,14.2,0.131,10,50,0.84
,15:40:02,6,3590,3307,0.88,13.3,7,14.2,0.127,10,50,0.84
,15:40:03,6,3590,3308,0.88,13.3,7,14.2,0.128,10,50,0.85
,15:40:04,6,3590,3309,0.89,13.3,7,14.2,0.133,10,50,0.85
,15:40:05,6,3590,3310,0.89,13.3,7,14.2,0.133,10,49.9,0.85
,15:40:06,6,3590,3311,0.9,13.3,7,14.2,0.134,10,50,0.86
,15:40:07,6,3590,3312,0.9,13.3,7,14.2,0.131,10,50,0.87
,15:40:08,6,3590,3313,0.9,13.3,7,14.2,0.13,10,50,0.86
,15:40:09,6,3590,3314,0.89,13.3,7,14.2,0.133,10,50,0.85
,15:40:10,6,3590,3315,0.88,13.3,6,14.2,0.137,10,50,0.85
,15:40:11,6,3590,3316,0.89,13.3,7,14.2,0.133,10,50,0.86
,15:40:12,6,3590,3317,0.9,13.3,7,14.2,0.131,10,50,0.87
,15:40:13,6,3590,3318,0.91,13.3,7,14.2,0.131,10,50,0.87
,15:40:14,6,3590,3319,0.9,13.3,7,14.2,0.13,10,50,0.86
,15:40:15,6,3590,3320,0.89,13.3,7,14.2,0.133,10,49.9,0.85
,15:40:16,6,3590,3321,0.89,13.3,7,14.3,0.133,10,50,0.86
,15:40:17,6,3590,3322,0.9,13.3,7,14.3,0.129,10,50,0.86
,15:40:18,6,3590,3323,0.9,13.3,7,14.3,0.125,10,50,0.86
,15:40:19,6,3590,3324,0.89,13.3,7,14.3,0.128,10,50,0.85
,15:40:20,6,3590,3325,0.88,13.3,7,14.3,0.132,10,50,0.84
,15:40:21,6,3590,3326,0.88,13.3,7,14.3,0.132,10,50,0.85
,15:40:22,6,3590,3327,0.89,13.3,7,14.3,0.133,10,50,0.86
,15:40:23,6,3590,3328,0.9,13.3,7,14.3,0.131,10,50,0.87
,15:40:24,6,3590,3329,0.9,13.3,7,14.3,0.131,10,50,0.87
,15:40:25,6,3590,3330,0.9,13.3,7,14.3,0.129,10,50,0.86
,15:40:26,6,3590,3331,0.89,13.3,7,14.3,0.133,10,50,0.85
,15:40:27,6,3590,3332,0.89,13.3,7,14.3,0.133,10,50,0.85
,15:40:28,6,3590,3333,0.9,13.3,7,14.3,0.134,10,49.9,0.86
,15:40:29,6,3590,3334,0.9,13.3,7,14.3,0.131,10,50,0.87
,15:40:30,6,3590,3335,0.9,13.3,7,14.3,0.13,10,50,0.86
,15:40:31,6,3590,3336,0.89,13.3,7,14.3,0.128,10,50,0.85
,15:40:32,6,3590,3337,0.88,13.3,7,14.3,0.127,10,50,0.84
,15:40:33,6,3590,3338,0.88,13.3,7,14.3,0.131,10,50,0.84
,15:40:34,6,3590,3339,0.89,13.3,7,14.3,0.133,10,50,0.85
,15:40:35,6,3590,3340,0.9,13.3,7,14.3,0.129,10,50,0.86
,15:40:36,6,3590,3341,0.9,13.3,7,14.3,0.125,10,50,0.86
,15:40:37,6,3590,3342,0.89,13.3,7,14.3,0.124,10,50,0.85
,15:40:38,6,3590,3343,0.88,13.3,7,14.3,0.127,10,50,0.84
,15:40:39,6,3590,3344,0.87,13.3,7,14.3,0.131,10,49.9,0.84
,15:40:40,6,3590,3345,0.88,13.3,7,14.3,0.133,10,50,0.85
,15:40:41,6,3590,3346,0.9,13.3,7,14.3,0.129,10,50,0.86
,15:40:42,6,3590,3347,0.9,13.3,7,14.3,0.126,10,50,0.86
,15:40:43,6,3590,3348,0.89,13.3,7,14.3,0.129,10,50,0.85
,15:40:44,6,3590,3349,0.88,13.3,7,14.3,0.132,10,50,0.85
,15:40:45,6,3590,3350,0.88,13.3,7,14.3,0.131,10,50,0.84
,15:40:46,6,3590,3351,0.88,13.3,7,14.3,0.133,10,50,0.85
,15:40:47,6,3590,3352,0.9,13.3,7,14.3,0.129,10,50,0.86
,15:40:48,6,3590,3353,0.9,13.3,7,14.3,0.126,10,50,0.87
,15:40:49,6,3590,3354,0.9,13.3,7,14.3,0.125,10,50,0.86
,15:40:50,6,3590,3355,0.88,13.3,7,14.3,0.133,10,50,0.85
,15:40:51,6,3590,3356,0.88,13.3,7,14.3,0.131,10,49.9,0.84
,15:40:52,6,3590,3357,0.87,13.3,7,14.3,0.131,10,50,0.84
,15:40:53,6,3590,3358,0.88,13.3,7,14.3,0.131,10,50,0.84
,15:40:54,6,3590,3359,0.89,13.3,7,14.3,0.128,10,50,0.85
,15:40:55,6,3590,3360,0.89,13.3,7,14.3,0.129,10,50,0.86
,15:40:56,6,3590,3361,0.89,13.3,7,14.3,0.134,10,50,0.86
,15:40:57,6,3590,3362,0.89,13.3,7,14.3,0.133,10,50,0.85
,15:40:58,6,3590,3363,0.89,13.3,7,14.2,0.134,10,50,0.86
,15:40:59,6,3590,3364,0.9,13.3,7,14.2,0.13,10,50,0.87
,15:41:00,6,3590,3365,0.9,13.3,7,14.2,0.125,10,50,0.86
,15:41:01,6,3590,3366,0.89,13.3,7,14.2,0.128,10,50,0.85
,15:41:02,6,3590,3367,0.88,13.3,7,14.2,0.132,10,50,0.84
,15:41:03,6,3590,3368,0.88,13.3,6,14.2,0.137,10,50,0.84
,15:41:04,6,3590,3369,0.88,13.3,7,14.2,0.132,10,50,0.85
,15:41:05,6,3590,3370,0.89,13.3,7,14.2,0.124,10,50,0.86
,15:41:06,6,3590,3371,0.89,13.3,7,14.2,0.129,10,50,0.86
,15:41:07,6,3590,3372,0.88,13.3,7,14.2,0.133,10,50,0.85
,15:41:08,6,3590,3373,0.88,13.3,6,14.2,0.137,10,50,0.84
,15:41:09,6,3590,3374,0.89,13.3,7,14.2,0.133,10,50,0.85
,15:41:10,6,3590,3375,0.9,13.3,7,14.2,0.13,10,50,0.86
,15:41:11,6,3590,3376,0.9,13.3,7,14.2,0.129,10,50,0.86
,15:41:12,6,3590,3377,0.89,13.3,7,14.2,0.133,10,49.9,0.85
,15:41:13,6,3590,3378,0.88,13.3,7,14.2,0.132,10,50,0.85
,15:41:14,6,3590,3379,0.89,13.3,7,14.2,0.128,10,50,0.86
,15:41:15,6,3590,3380,0.9,13.3,7,14.2,0.125,10,50,0.86
,15:41:16,6,3590,3381,0.89,13.3,7,14.2,0.133,10,50,0.85
,15:41:17,6,3590,3382,0.88,13.3,6,14.2,0.138,10,50,0.85
,15:41:18,6,3590,3383,0.89,13.3,7,14.2,0.134,10,50,0.86
,15:41:19,6,3590,3384,0.91,13.3,7,14.2,0.131,10,50,0.87
,15:41:20,6,3590,3385,0.91,13.3,7,14.2,0.126,10,50,0.87
,15:41:21,6,3590,3386,0.89,13.3,7,14.2,0.129,10,50,0.86
,15:41:22,6,3590,3387,0.88,13.3,7,14.2,0.132,10,50,0.84
,15:41:23,6,3590,3388,0.88,13.3,7,14.2,0.127,10,50,0.84
,15:41:24,6,3590,3389,0.88,13.3,7,14.2,0.128,10,50,0.85
,15:41:25,6,3590,3390,0.89,13.3,7,14.1,0.128,10,50,0.85
,15:41:26,6,3590,3391,0.88,13.3,7,14.1,0.132,10,50,0.84
,15:41:27,6,3590,3392,0.88,13.3,7,14.1,0.131,10,49.9,0.84
,15:41:28,6,3590,3393,0.89,13.3,7,14.1,0.128,10,50,0.85
,15:41:29,6,3590,3394,0.9,13.3,7,14.1,0.125,10,50,0.86
,15:41:30,6,3590,3395,0.9,13.3,7,14.1,0.129,10,50,0.86
,15:41:31,6,3590,3396,0.88,13.3,7,14.1,0.133,10,50,0.85
,15:41:32,6,3590,3397,0.88,13.3,7,14.1,0.133,10,50,0.85
,15:41:33,6,3590,3398,0.89,13.3,7,14.1,0.129,10,50,0.86
,15:41:34,6,3590,3399,0.9,13.3,7,14.1,0.13,10,50,0.86
,15:41:35,6,3590,3400,0.89,13.3,7,14.1,0.129,10,50,0.86
,15:41:36,6,3590,3401,0.88,13.3,7,14.1,0.132,10,50,0.85
,15:41:37,6,3590,3402,0.88,13.3,7,14.1,0.128,10,50,0.85
,15:41:38,6,3590,3403,0.88,13.3,7,14.1,0.127,10,50,0.85
,15:41:39,6,3590,3404,0.88,13.3,7,14.1,0.127,10,50,0.84
,15:41:40,6,3590,3405,0.87,13.3,7,14.1,0.13,10,50,0.84
,15:41:41,6,3590,3406,0.88,13.3,7,14.1,0.127,10,50,0.84
,15:41:42,6,3590,3407,0.88,13.3,7,14.1,0.127,10,50,0.85
,15:41:43,6,3590,3408,0.88,13.3,7,14,0.127,10,49.9,0.84
,15:41:44,6,3590,3409,0.87,13.3,7,14,0.131,10,50,0.84
,15:41:45,6,3590,3410,0.88,13.3,7,14,0.127,10,50,0.84
,15:41:46,6,3590,3411,0.89,13.3,7,14,0.128,10,50,0.85
,15:41:47,6,3590,3412,0.89,13.3,7,14,0.129,10,50,0.86
,15:41:48,6,3590,3413,0.88,13.3,7,14,0.128,10,50,0.85
,15:41:49,6,3590,3414,0.88,13.3,7,14,0.127,10,50,0.84
,15:41:50,6,3590,3415,0.88,13.3,7,14,0.127,10,50,0.84
,15:41:51,6,3590,3416,0.88,13.3,7,14,0.127,10,50,0.84
,15:41:52,6,3590,3417,0.87,13.3,7,14,0.131,10,50,0.84
,15:41:53,6,3590,3418,0.88,13.3,7,14,0.131,10,50,0.84
,15:41:54,6,3590,3419,0.89,13.3,7,14,0.128,10,50,0.85
,15:41:55,6,3590,3420,0.9,13.3,7,13.9,0.13,10,50,0.86
,15:41:56,6,3590,3421,0.89,13.3,7,13.9,0.129,10,50,0.86
,15:41:57,6,3590,3422,0.88,13.3,7,13.9,0.133,10,49.9,0.85
,15:41:58,6,3590,3423,0.88,13.3,7,13.9,0.132,10,50,0.84
,15:41:59,6,3590,3424,0.88,13.3,7,13.9,0.128,10,50,0.85
,15:42:00,6,3590,3425,0.89,13.3,7,13.9,0.124,10,50,0.85
,15:42:01,6,3590,3426,0.88,13.3,7,13.9,0.128,10,50,0.85
,15:42:02,6,3590,3427,0.88,13.3,7,13.9,0.131,10,50,0.84
,15:42:03,6,3590,3428,0.88,13.3,7,13.9,0.131,10,50,0.84
,15:42:04,6,3590,3429,0.89,13.3,7,13.9,0.128,10,50,0.85
,15:42:05,6,3590,3430,0.89,13.3,7,13.9,0.124,10,50,0.86
,15:42:06,6,3590,3431,0.89,13.3,7,13.9,0.123,10,50,0.85
,15:42:07,6,3590,3432,0.87,13.3,7,13.8,0.126,10,50,0.84
,15:42:08,6,3590,3433,0.87,13.3,7,13.8,0.13,10,50,0.84
,15:42:09,6,3590,3434,0.87,13.3,7,13.8,0.13,10,50,0.84
,15:42:10,6,3590,3435,0.88,13.3,7,13.8,0.131,10,50,0.84
,15:42:11,6,3590,3436,0.89,13.3,7,13.8,0.128,10,50,0.85
,15:42:12,6,3590,3437,0.88,13.3,7,13.8,0.128,10,50,0.85
,15:42:13,6,3590,3438,0.88,13.3,7,13.8,0.132,10,50,0.84
,15:42:14,6,3590,3439,0.87,13.3,7,13.8,0.131,10,49.9,0.84
,15:42:15,6,3590,3440,0.88,13.3,7,13.8,0.133,10,50,0.85
,15:42:16,6,3590,3441,0.89,13.3,7,13.7,0.129,10,50,0.86
,15:42:17,6,3590,3442,0.89,13.3,7,13.7,0.124,10,50,0.85
,15:42:18,6,3590,3443,0.88,13.3,7,13.7,0.127,10,50,0.84
,15:42:19,6,3590,3444,0.87,13.3,7,13.7,0.13,10,50,0.83
,15:42:20,6,3590,3445,0.86,13.3,7,13.7,0.129,10,50,0.83
,15:42:21,6,3590,3446,0.86,13.3,7,13.7,0.13,10,50,0.83
,15:42:22,6,3590,3447,0.87,13.3,7,13.7,0.126,10,50,0.84
,15:42:23,6,3590,3448,0.88,13.3,7,13.7,0.122,10,50,0.84
,15:42:24,6,3590,3449,0.87,13.3,7,13.7,0.126,10,50,0.84
,15:42:25,6,3590,3450,0.86,13.3,7,13.7,0.13,10,50,0.83
,15:42:26,6,3590,3451,0.86,13.3,7,13.7,0.13,10,50,0.83
