Data file,,PTT_ISO10_12DEG_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:09:38 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:22:07,6,3590,748.7,0.78,13.3,7,12,0.108,10,50,0.75
,16:22:08,6,3590,749.7,0.78,13.3,7,12,0.109,10,49.9,0.75
,16:22:09,6,3590,750.7,0.78,13.3,7,12,0.112,10,49.9,0.75
,16:22:10,6,3590,751.7,0.77,13.3,7,12.1,0.115,10,50,0.74
,16:22:11,6,3590,752.7,0.76,13.3,7,12.1,0.114,10,50,0.73
,16:22:12,6,3590,753.7,0.77,13.3,7,12.1,0.111,10,50,0.74
,16:22:13,6,3590,754.7,0.77,13.3,7,12.1,0.111,10,50,0.74
,16:22:14,6,3590,755.7,0.76,13.3,7,12.1,0.11,10,49.9,0.73
,16:22:15,6,3590,756.7,0.76,13.3,7,12.2,0.11,10,49.9,0.73
,16:22:16,6,3590,757.7,0.76,13.3,7,12.2,0.114,10,49.9,0.73
,16:22:17,6,3590,758.7,0.76,13.3,7,12.2,0.11,10,50,0.73
,16:22:18,6,3590,759.7,0.76,13.3,7,12.2,0.11,10,49.9,0.73
,16:22:19,6,3590,760.7,0.76,13.3,7,12.3,0.11,10,50,0.73
,16:22:20,6,3590,761.7,0.76,13.3,7,12.2,0.114,10,49.9,0.73
,16:22:21,6,3590,762.7,0.76,13.3,7,12.3,0.114,10,50,0.73
,16:22:22,6,3590,763.7,0.76,13.3,7,12.3,0.114,10,50,0.73
,16:22:23,6,3590,764.7,0.77,13.3,7,12.3,0.111,10,49.9,0.74
,16:22:24,6,3590,765.7,0.77,13.3,7,12.3,0.111,10,49.9,0.74
,16:22:25,6,3590,766.7,0.76,13.3,7,12.3,0.114,10,49.9,0.73
,16:22:26,6,3590,767.7,0.76,13.3,7,12.4,0.114,10,49.9,0.73
,16:22:27,6,3590,768.7,0.76,13.3,7,12.4,0.114,10,50,0.73
,16:22:28,6,3590,769.7,0.76,13.3,7,12.4,0.11,10,50,0.73
,16:22:29,6,3590,770.7,0.76,13.3,7,12.4,0.114,10,50,0.73
,16:22:30,6,3590,771.7,0.76,13.3,7,12.5,0.114,10,49.9,0.73
,16:22:31,6,3590,772.7,0.77,13.3,7,12.5,0.111,10,50,0.74
,16:22:32,6,3590,773.7,0.77,13.3,7,12.5,0.111,10,50,0.74
,16:22:33,6,3590,774.7,0.77,13.3,7,12.5,0.112,10,50,0.74
,16:22:34,6,3590,775.7,0.76,13.3,7,12.6,0.106,10,50,0.73
,16:22:35,6,3590,776.7,0.76,13.3,7,12.6,0.109,10,50,0.73
,16:22:36,6,3590,777.7,0.75,13.3,7,12.6,0.109,10,49.9,0.72
,16:22:37,6,3590,778.7,0.75,13.3,7,12.6,0.113,10,49.9,0.72
,16:22:38,6,3590,779.7,0.75,13.3,7,12.6,0.113,10,50,0.72
,16:22:39,6,3590,780.7,0.75,13.3,7,12.6,0.113,10,49.9,0.72
,16:22:40,6,3590,781.7,0.75,13.3,7,12.6,0.109,10,49.9,0.72
,16:22:41,6,3590,782.7,0.76,13.3,7,12.6,0.105,10,50,0.73
,16:22:42,6,3590,783.7,0.76,13.3,7,12.7,0.109,10,50,0.73
,16:22:43,6,3590,784.7,0.75,13.3,7,12.7,0.113,10,50,0.72
,16:22:44,6,3590,785.7,0.75,13.3,7,12.7,0.112,10,49.9,0.72
,16:22:45,6,3590,786.7,0.75,13.3,7,12.8,0.109,10,50,0.72
,16:22:46,6,3590,787.7,0.75,13.3,7,12.8,0.109,10,49.9,0.72
,16:22:47,6,3590,788.7,0.75,13.3,7,12.8,0.113,10,49.9,0.72
,16:22:48,6,3590,789.7,0.75,13.3,7,12.8,0.112,10,49.9,0.71
,16:22:49,6,3590,790.7,0.74,13.3,7,12.8,0.111,10,50,0.71
,16:22:50,6,3590,791.7,0.75,13.3,7,12.9,0.108,10,50,0.72
,16:22:51,6,3590,792.7,0.76,13.3,7,12.9,0.109,10,49.9,0.73
,16:22:52,6,3590,793.7,0.75,13.3,7,12.9,0.109,10,49.9,0.72
,16:22:53,6,3590,794.7,0.74,13.3,7,12.9,0.107,10,50,0.71
,16:22:54,6,3590,795.7,0.74,13.3,7,12.9,0.111,10,50,0.71
,16:22:55,6,3590,796.7,0.74,13.3,7,13,0.107,10,49.9,0.71
,16:22:56,6,3590,797.7,0.74,13.3,7,13,0.107,10,49.9,0.71
,16:22:57,6,3590,798.7,0.74,13.3,7,13,0.111,10,50,0.71
,16:22:58,6,3590,799.7,0.73,13.3,7,13,0.11,10,50,0.7
,16:22:59,6,3590,800.7,0.74,13.3,7,13,0.111,10,50,0.71
,16:23:00,6,3590,801.7,0.75,13.3,7,13,0.108,10,50,0.72
,16:23:01,6,3590,802.7,0.75,13.3,7,13,0.105,10,49.9,0.72
,16:23:02,6,3590,803.7,0.75,13.3,7,13.1,0.108,10,50,0.72
,16:23:03,6,3590,804.7,0.74,13.3,7,13.1,0.107,10,49.9,0.71
,16:23:04,6,3590,805.7,0.74,13.3,7,13.1,0.107,10,50,0.71
,16:23:05,6,3590,806.7,0.74,13.3,7,13.1,0.107,10,49.9,0.71
,16:23:06,6,3590,807.7,0.74,13.3,7,13.1,0.111,10,49.9,0.71
,16:23:07,6,3590,808.7,0.74,13.3,7,13.2,0.111,10,50,0.71
,16:23:08,6,3590,809.7,0.74,13.3,7,13.2,0.111,10,50,0.71
,16:23:09,6,3590,810.7,0.74,13.3,7,13.2,0.107,10,49.9,0.71
,16:23:10,6,3590,811.7,0.74,13.3,7,13.2,0.107,10,50,0.71
,16:23:11,6,3590,812.7,0.74,13.3,7,13.2,0.107,10,50,0.71
,16:23:12,6,3590,813.7,0.74,13.3,7,13.3,0.111,10,50,0.71
,16:23:13,6,3590,814.7,0.74,13.3,7,13.3,0.107,10,50,0.71
,16:23:14,6,3590,815.7,0.74,13.3,7,13.3,0.103,10,49.9,0.71
,16:23:15,6,3590,816.7,0.75,13.3,7,13.3,0.104,10,50,0.72
,16:23:16,6,3590,817.7,0.75,13.3,7,13.4,0.108,10,50,0.72
,16:23:17,6,3590,818.7,0.75,13.3,7,13.4,0.112,10,49.9,0.72
,16:23:18,6,3590,819.7,0.75,13.3,7,13.3,0.112,10,49.9,0.72
,16:23:19,6,3590,820.7,0.75,13.3,7,13.4,0.112,10,49.9,0.72
,16:23:20,6,3590,821.7,0.75,13.3,7,13.4,0.108,10,50,0.72
,16:23:21,6,3590,822.7,0.75,13.3,7,13.4,0.108,10,50,0.72
,16:23:22,6,3590,823.7,0.75,13.3,7,13.4,0.108,10,50,0.72
,16:23:23,6,3590,824.7,0.75,13.3,7,13.4,0.108,10,49.9,0.72
,16:23:24,6,3590,825.7,0.75,13.3,7,13.5,0.113,10,50,0.72
,16:23:25,6,3590,826.7,0.75,13.3,7,13.5,0.112,10,50,0.72
,16:23:26,6,3590,827.7,0.75,13.3,7,13.5,0.112,10,50,0.72
,16:23:27,6,3590,828.7,0.75,13.3,7,13.5,0.108,10,50,0.72
,16:23:28,6,3590,829.7,0.75,13.3,7,13.5,0.108,10,50,0.72
,16:23:29,6,3590,830.7,0.75,13.3,7,13.5,0.108,10,49.9,0.72
,16:23:30,6,3590,831.7,0.75,13.3,7,13.6,0.112,10,49.9,0.72
,16:23:31,6,3590,832.7,0.75,13.3,7,13.6,0.108,10,49.9,0.72
,16:23:32,6,3590,833.7,0.75,13.3,7,13.6,0.108,10,49.9,0.72
,16:23:33,6,3590,834.7,0.75,13.3,7,13.6,0.108,10,50,0.72
,16:23:34,6,3590,835.7,0.74,13.3,7,13.6,0.104,10,49.9,0.71
,16:23:35,6,3590,836.7,0.74,13.3,7,13.6,0.103,10,49.9,0.71
,16:23:36,6,3590,837.7,0.74,13.3,7,13.7,0.106,10,49.9,0.71
,16:23:37,6,3590,838.7,0.74,13.3,7,13.6,0.11,10,49.9,0.71
,16:23:38,6,3590,839.7,0.74,13.3,7,13.7,0.11,10,50,0.71
,16:23:39,6,3590,840.7,0.74,13.3,7,13.7,0.107,10,50,0.71
,16:23:40,6,3590,841.7,0.74,13.3,7,13.7,0.111,10,50,0.71
,16:23:41,6,3590,842.7,0.74,13.3,7,13.7,0.107,10,50,0.71
,16:23:42,6,3590,843.7,0.74,13.3,7,13.7,0.107,10,49.9,0.71
,16:23:43,6,3590,844.7,0.74,13.3,7,13.7,0.106,10,50,0.71
,16:23:44,6,3590,845.7,0.74,13.3,7,13.8,0.11,10,49.9,0.71
,16:23:45,6,3590,846.7,0.74,13.3,7,13.8,0.11,10,50,0.71
,16:23:46,6,3590,847.7,0.74,13.3,7,13.8,0.106,10,49.9,0.71
,16:23:47,6,3590,848.7,0.74,13.3,7,13.8,0.106,10,50,0.71
,16:23:48,6,3590,849.7,0.73,13.3,7,13.8,0.11,10,49.9,0.7
,16:23:49,6,3590,850.7,0.73,13.3,7,13.8,0.11,10,49.9,0.7
,16:23:50,6,3590,851.7,0.74,13.3,7,13.8,0.11,10,50,0.71
,16:23:51,6,3590,852.7,0.74,13.3,7,13.9,0.107,10,50,0.71
,16:23:52,6,3590,853.7,0.74,13.3,7,13.9,0.107,10,49.9,0.71
,16:23:53,6,3590,854.7,0.74,13.3,7,13.9,0.107,10,49.9,0.71
,16:23:54,6,3590,855.7,0.74,13.3,7,13.9,0.107,10,49.9,0.71
,16:23:55,6,3590,856.7,0.74,13.3,7,13.9,0.111,10,50,0.71
,16:23:56,6,3590,857.7,0.74,13.3,7,13.9,0.107,10,50,0.71
,16:23:57,6,3590,858.7,0.75,13.3,7,13.9,0.104,10,49.9,0.72
,16:23:58,6,3590,859.7,0.74,13.3,7,13.9,0.107,10,50,0.71
,16:23:59,6,3590,860.7,0.74,13.3,7,13.9,0.111,10,50,0.71
,16:24:00,6,3590,861.7,0.74,13.3,7,13.9,0.107,10,50,0.71
,16:24:01,6,3590,862.7,0.74,13.3,7,13.9,0.102,10,50,0.71
,16:24:02,6,3590,863.7,0.74,13.3,7,14,0.106,10,50,0.71
,16:24:03,6,3590,864.7,0.74,13.3,7,14,0.106,10,49.9,0.71
,16:24:04,6,3590,865.7,0.74,13.3,7,14,0.106,10,50,0.71
,16:24:05,6,3590,866.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:24:06,6,3590,867.7,0.74,13.3,7,14,0.111,10,50,0.71
,16:24:07,6,3590,868.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:24:08,6,3590,869.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:24:09,6,3590,870.7,0.74,13.3,7,14,0.111,10,49.9,0.71
,16:24:10,6,3590,871.7,0.74,13.3,6,14,0.115,10,49.9,0.71
,16:24:11,6,3590,872.7,0.74,13.3,7,14,0.111,10,49.9,0.71
,16:24:12,6,3590,873.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:24:13,6,3590,874.7,0.74,13.3,7,14.1,0.107,10,50,0.71
,16:24:14,6,3590,875.7,0.74,13.3,7,14.1,0.102,10,49.9,0.71
,16:24:15,6,3590,876.7,0.73,13.3,7,14.1,0.106,10,50,0.7
,16:24:16,6,3590,877.7,0.73,13.3,7,14.1,0.106,10,50,0.7
,16:24:17,6,3590,878.7,0.74,13.3,7,14.1,0.11,10,50,0.71
,16:24:18,6,3590,879.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:24:19,6,3590,880.7,0.74,13.3,7,14.1,0.106,10,49.9,0.71
,16:24:20,6,3590,881.7,0.74,13.3,7,14.1,0.107,10,50,0.71
,16:24:21,6,3590,882.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:24:22,6,3590,883.7,0.74,13.3,7,14.1,0.111,10,49.9,0.71
,16:24:23,6,3590,884.7,0.74,13.3,7,14.1,0.11,10,50,0.71
,16:24:24,6,3590,885.7,0.74,13.3,7,14.1,0.11,10,50,0.71
,16:24:25,6,3590,886.7,0.74,13.3,7,14.1,0.11,10,50,0.71
,16:24:26,6,3590,887.7,0.74,13.3,7,14.1,0.11,10,49.9,0.71
,16:24:27,6,3590,888.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:24:28,6,3590,889.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:24:29,6,3590,890.7,0.74,13.3,7,14.2,0.103,10,50,0.71
,16:24:30,6,3590,891.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:24:31,6,3590,892.7,0.74,13.3,7,14.2,0.106,10,49.9,0.71
,16:24:32,6,3590,893.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:24:33,6,3590,894.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:24:34,6,3590,895.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:24:35,6,3590,896.7,0.73,13.3,7,14.2,0.105,10,49.9,0.7
,16:24:36,6,3590,897.7,0.73,13.3,7,14.2,0.105,10,50,0.7
,16:24:37,6,3590,898.7,0.73,13.3,7,14.2,0.105,10,50,0.7
,16:24:38,6,3590,899.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:24:39,6,3590,900.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:24:40,6,3590,901.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:24:41,6,3590,902.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:24:42,6,3590,903.7,0.74,13.3,7,14.2,0.11,10,50,0.71
,16:24:43,6,3590,904.7,0.74,13.3,7,14.2,0.11,10,49.9,0.71
,16:24:44,6,3590,905.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:24:45,6,3590,906.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:24:46,6,3590,907.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:24:47,6,3590,908.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:24:48,6,3590,909.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:24:49,6,3590,910.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:24:50,6,3590,911.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:24:51,6,3590,912.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:24:52,6,3590,913.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:24:53,6,3590,914.7,0.73,13.3,7,14.2,0.106,10,49.9,0.7
,16:24:54,6,3590,915.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:24:55,6,3590,916.7,0.73,13.3,7,14.2,0.106,10,49.9,0.7
,16:24:56,6,3590,917.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:24:57,6,3590,918.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:24:58,6,3590,919.7,0.74,13.3,7,14.2,0.111,10,49.9,0.71
,16:24:59,6,3590,920.7,0.74,13.3,7,14.2,0.111,10,50,0.71
,16:25:00,6,3590,921.7,0.75,13.3,7,14.2,0.108,10,50,0.72
,16:25:01,6,3590,922.7,0.75,13.3,7,14.2,0.109,10,50,0.72
,16:25:02,6,3590,923.7,0.75,13.3,7,14.2,0.108,10,50,0.72
,16:25:03,6,3590,924.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:25:04,6,3590,925.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:25:05,6,3590,926.7,0.74,13.3,7,14.2,0.107,10,49.9,0.71
,16:25:06,6,3590,927.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:25:07,6,3590,928.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:25:08,6,3590,929.7,0.74,13.3,7,14.2,0.111,10,50,0.71
,16:25:09,6,3590,930.7,0.74,13.3,7,14.2,0.11,10,50,0.71
,16:25:10,6,3590,931.7,0.74,13.3,7,14.2,0.111,10,49.9,0.71
,16:25:11,6,3590,932.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:25:12,6,3590,933.7,0.74,13.3,7,14.2,0.107,10,50,0.71
,16:25:13,6,3590,934.7,0.74,13.3,7,14.2,0.111,10,50,0.71
,16:25:14,6,3590,935.7,0.74,13.3,7,14.2,0.111,10,50,0.71
,16:25:15,6,3590,936.7,0.75,13.3,7,14.2,0.108,10,50,0.72
,16:25:16,6,3590,937.7,0.75,13.3,7,14.2,0.104,10,50,0.72
,16:25:17,6,3590,938.7,0.74,13.3,7,14.2,0.104,10,50,0.71
,16:25:18,6,3590,939.7,0.74,13.3,7,14.2,0.106,10,49.9,0.7
,16:25:19,6,3590,940.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:20,6,3590,941.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:21,6,3590,942.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:22,6,3590,943.7,0.73,13.3,7,14.2,0.102,10,49.9,0.7
,16:25:23,6,3590,944.7,0.73,13.3,7,14.2,0.109,10,50,0.7
,16:25:24,6,3590,945.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:25,6,3590,946.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:26,6,3590,947.7,0.73,13.3,7,14.2,0.106,10,49.9,0.7
,16:25:27,6,3590,948.7,0.73,13.3,7,14.2,0.109,10,50,0.7
,16:25:28,6,3590,949.7,0.73,13.3,7,14.2,0.109,10,50,0.7
,16:25:29,6,3590,950.7,0.73,13.3,7,14.2,0.109,10,50,0.7
,16:25:30,6,3590,951.7,0.73,13.3,7,14.2,0.105,10,49.9,0.7
,16:25:31,6,3590,952.7,0.73,13.3,7,14.2,0.105,10,49.9,0.7
,16:25:32,6,3590,953.7,0.73,13.3,7,14.2,0.105,10,50,0.7
,16:25:33,6,3590,954.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:34,6,3590,955.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:25:35,6,3590,956.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:25:36,6,3590,957.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:25:37,6,3590,958.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:25:38,6,3590,959.7,0.73,13.3,7,14.2,0.106,10,50,0.7
,16:25:39,6,3590,960.7,0.74,13.3,7,14.2,0.106,10,50,0.71
,16:25:40,6,3590,961.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:25:41,6,3590,962.7,0.73,13.3,7,14.2,0.11,10,49.9,0.7
,16:25:42,6,3590,963.7,0.73,13.3,7,14.2,0.11,10,50,0.7
,16:25:43,6,3590,964.7,0.73,13.3,7,14.1,0.11,10,50,0.7
,16:25:44,6,3590,965.7,0.73,13.3,7,14.1,0.11,10,49.9,0.7
,16:25:45,6,3590,966.7,0.73,13.3,7,14.1,0.106,10,50,0.7
,16:25:46,6,3590,967.7,0.73,13.3,7,14.1,0.106,10,50,0.7
,16:25:47,6,3590,968.7,0.74,13.3,7,14.1,0.11,10,49.9,0.71
,16:25:48,6,3590,969.7,0.74,13.3,7,14.1,0.11,10,50,0.71
,16:25:49,6,3590,970.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:25:50,6,3590,971.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:25:51,6,3590,972.7,0.75,13.3,7,14.1,0.108,10,50,0.72
,16:25:52,6,3590,973.7,0.75,13.3,7,14.1,0.109,10,49.9,0.72
,16:25:53,6,3590,974.7,0.75,13.3,7,14.1,0.108,10,50,0.72
,16:25:54,6,3590,975.7,0.75,13.3,7,14.1,0.108,10,49.9,0.72
,16:25:55,6,3590,976.7,0.74,13.3,7,14.1,0.107,10,50,0.71
,16:25:56,6,3590,977.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:25:57,6,3590,978.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:25:58,6,3590,979.7,0.74,13.3,7,14.1,0.111,10,50,0.71
,16:25:59,6,3590,980.7,0.75,13.3,7,14.1,0.108,10,49.9,0.72
,16:26:00,6,3590,981.7,0.75,13.3,7,14.1,0.105,10,50,0.72
,16:26:01,6,3590,982.7,0.75,13.3,7,14.1,0.105,10,50,0.72
,16:26:02,6,3590,983.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:26:03,6,3590,984.7,0.74,13.3,7,14,0.11,10,49.9,0.71
,16:26:04,6,3590,985.7,0.73,13.3,7,14,0.11,10,50,0.7
,16:26:05,6,3590,986.7,0.73,13.3,7,14,0.11,10,50,0.7
,16:26:06,6,3590,987.7,0.73,13.3,7,14,0.105,10,50,0.7
,16:26:07,6,3590,988.7,0.73,13.3,7,14,0.101,10,50,0.7
,16:26:08,6,3590,989.7,0.73,13.3,7,14,0.101,10,50,0.7
,16:26:09,6,3590,990.7,0.73,13.3,7,14,0.105,10,50,0.7
,16:26:10,6,3590,991.7,0.72,13.3,7,14,0.108,10,50,0.7
,16:26:11,6,3590,992.7,0.72,13.3,7,14,0.108,10,50,0.7
,16:26:12,6,3590,993.7,0.72,13.3,7,14,0.108,10,50,0.7
,16:26:13,6,3590,994.7,0.73,13.3,7,14,0.109,10,49.9,0.7
,16:26:14,6,3590,995.7,0.73,13.3,7,14,0.106,10,50,0.7
,16:26:15,6,3590,996.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:26:16,6,3590,997.7,0.74,13.3,7,14,0.107,10,50,0.71
,16:26:17,6,3590,998.7,0.73,13.3,7,14,0.106,10,50,0.7
,16:26:18,6,3590,999.7,0.73,13.3,7,13.9,0.105,10,50,0.7
,16:26:19,6,3590,1000.7,0.73,13.3,7,13.9,0.109,10,50,0.7
,16:26:20,6,3590,1001.7,0.73,13.3,7,13.9,0.109,10,50,0.7
,16:26:21,6,3590,1002.7,0.73,13.3,7,13.9,0.105,10,49.9,0.7
,16:26:22,6,3590,1003.7,0.73,13.3,7,13.9,0.105,10,50,0.7
,16:26:23,6,3590,1004.7,0.73,13.3,7,13.9,0.105,10,50,0.7
,16:26:24,6,3590,1005.7,0.72,13.3,7,13.9,0.108,10,50,0.7
,16:26:25,6,3590,1006.7,0.72,13.3,7,13.9,0.108,10,50,0.7
,16:26:26,6,3590,1007.7,0.73,13.3,7,13.9,0.106,10,50,0.7
,16:26:27,6,3590,1008.7,0.74,13.3,7,13.9,0.106,10,50,0.71
,16:26:28,6,3590,1009.7,0.73,13.3,7,13.8,0.106,10,50,0.7
,16:26:29,6,3590,1010.7,0.73,13.3,7,13.8,0.105,10,49.9,0.7
,16:26:30,6,3590,1011.7,0.73,13.3,7,13.9,0.101,10,50,0.7
,16:26:31,6,3590,1012.7,0.73,13.3,7,13.8,0.101,10,50,0.7
,16:26:32,6,3590,1013.7,0.72,13.3,7,13.8,0.104,10,50,0.69
,16:26:33,6,3590,1014.7,0.72,13.3,7,13.8,0.108,10,49.9,0.69
,16:26:34,6,3590,1015.7,0.72,13.3,7,13.8,0.108,10,50,0.69
,16:26:35,6,3590,1016.7,0.72,13.3,7,13.8,0.108,10,50,0.69
,16:26:36,6,3590,1017.7,0.72,13.3,7,13.8,0.108,10,49.9,0.69
,16:26:37,6,3590,1018.7,0.72,13.3,7,13.8,0.104,10,50,0.69
,16:26:38,6,3590,1019.7,0.72,13.3,7,13.8,0.104,10,50,0.69
,16:26:39,6,3590,1020.7,0.72,13.3,7,13.8,0.107,10,50,0.69
,16:26:40,6,3590,1021.7,0.71,13.3,7,13.7,0.107,10,49.9,0.68
,16:26:41,6,3590,1022.7,0.71,13.3,7,13.7,0.103,10,50,0.68
,16:26:42,6,3590,1023.7,0.71,13.3,7,13.7,0.103,10,49.9,0.69
,16:26:43,6,3590,1024.7,0.72,13.3,7,13.7,0.107,10,50,0.69
,16:26:44,6,3590,1025.7,0.72,13.3,7,13.7,0.107,10,50,0.69
,16:26:45,6,3590,1026.7,0.72,13.3,7,13.7,0.103,10,50,0.69
,16:26:46,6,3590,1027.7,0.72,13.3,7,13.7,0.104,10,50,0.69
,16:26:47,6,3590,1028.7,0.72,13.3,7,13.7,0.1,10,50,0.69
,16:26:48,6,3590,1029.7,0.72,13.3,7,13.7,0.104,10,50,0.69
,16:26:49,6,3590,1030.7,0.72,13.3,7,13.7,0.108,10,50,0.69
,16:26:50,6,3590,1031.7,0.72,13.3,7,13.7,0.104,10,50,0.69
,16:26:51,6,3590,1032.7,0.72,13.3,7,13.7,0.108,10,50,0.69
,16:26:52,6,3590,1033.7,0.72,13.3,7,13.6,0.104,10,50,0.69
,16:26:53,6,3590,1034.7,0.72,13.3,7,13.6,0.108,10,49.9,0.69
,16:26:54,6,3590,1035.7,0.72,13.3,7,13.6,0.104,10,50,0.69
,16:26:55,6,3590,1036.7,0.72,13.3,7,13.6,0.104,10,50,0.69
,16:26:56,6,3590,1037.7,0.72,13.3,7,13.6,0.103,10,49.9,0.69
,16:26:57,6,3590,1038.7,0.72,13.3,7,13.6,0.107,10,50,0.69
,16:26:58,6,3590,1039.7,0.71,13.3,7,13.6,0.107,10,50,0.69
,16:26:59,6,3590,1040.7,0.72,13.3,7,13.6,0.103,10,49.9,0.69
,16:27:00,6,3590,1041.7,0.72,13.3,7,13.6,0.104,10,49.9,0.69
,16:27:01,6,3590,1042.7,0.72,13.3,7,13.6,0.104,10,50,0.69
,16:27:02,6,3590,1043.7,0.72,13.3,7,13.5,0.108,10,49.9,0.69
,16:27:03,6,3590,1044.7,0.72,13.3,7,13.5,0.108,10,50,0.69
,16:27:04,6,3590,1045.7,0.72,13.3,7,13.5,0.108,10,50,0.69
,16:27:05,6,3590,1046.7,0.73,13.3,7,13.5,0.105,10,50,0.7
,16:27:06,6,3590,1047.7,0.73,13.3,7,13.5,0.106,10,50,0.7
,16:27:07,6,3590,1048.7,0.73,13.3,7,13.5,0.106,10,49.9,0.7
,16:27:08,6,3590,1049.7,0.72,13.3,7,13.5,0.1,10,49.9,0.69
,16:27:09,6,3590,1050.7,0.71,13.3,7,13.5,0.103,10,50,0.69
,16:27:10,6,3590,1051.7,0.71,13.3,7,13.5,0.103,10,50,0.69
,16:27:11,6,3590,1052.7,0.71,13.3,7,13.5,0.107,10,50,0.69
,16:27:12,6,3590,1053.7,0.71,13.3,7,13.5,0.107,10,50,0.69
,16:27:13,6,3590,1054.7,0.71,13.3,7,13.4,0.107,10,50,0.68
,16:27:14,6,3590,1055.7,0.71,13.3,7,13.4,0.107,10,49.9,0.69
,16:27:15,6,3590,1056.7,0.72,13.3,7,13.4,0.108,10,50,0.69
,16:27:16,6,3590,1057.7,0.73,13.3,7,13.4,0.105,10,49.9,0.7
,16:27:17,6,3590,1058.7,0.73,13.3,7,13.4,0.102,10,49.9,0.7
,16:27:18,6,3590,1059.7,0.72,13.3,7,13.4,0.101,10,49.9,0.7
,16:27:19,6,3590,1060.7,0.72,13.3,7,13.4,0.103,10,50,0.69
,16:27:20,6,3590,1061.7,0.71,13.3,7,13.4,0.107,10,50,0.69
,16:27:21,6,3590,1062.7,0.71,13.3,7,13.3,0.107,10,50,0.69
,16:27:22,6,3590,1063.7,0.72,13.3,7,13.3,0.107,10,50,0.69
