Data file,,COLISIBRO_ISO10_T20_C1.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,20/03/2017,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:20:24 on 20/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colisibro_iso10_t20_c1-h001.tsv,,,,,,,,,,
,13:07:26,5,3590,2821.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,13:07:27,5,3590,2822.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,13:07:28,5,3590,2823.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,13:07:29,5,3590,2824.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,13:07:30,5,3590,2825.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,13:07:31,5,3590,2826.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,13:07:32,5,3590,2827.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,13:07:33,5,3590,2828.7,0.87,13.6,7,22,0.125,10,49.7,0.84
,13:07:34,5,3590,2829.7,0.89,13.6,7,22,0.129,10,49.7,0.86
,13:07:35,5,3590,2830.7,0.92,13.6,7,22,0.133,10,49.7,0.89
,13:07:36,5,3590,2831.7,0.94,13.6,7,22,0.136,10,49.7,0.91
,13:07:37,5,3590,2832.7,0.96,13.6,7,22,0.138,10,49.7,0.92
,13:07:38,5,3590,2833.7,0.96,13.6,7,22,0.134,10,49.7,0.92
,13:07:39,5,3590,2834.7,0.95,13.6,7,22,0.138,10,49.7,0.92
,13:07:40,5,3590,2835.7,0.94,13.6,7,23,0.135,10,49.7,0.9
,13:07:41,5,3590,2836.7,0.92,13.6,7,23,0.132,10,49.7,0.88
,13:07:42,5,3590,2837.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,13:07:43,5,3590,2838.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,13:07:44,5,3590,2839.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,13:07:45,5,3590,2840.7,0.92,13.6,7,23,0.123,10,49.7,0.88
,13:07:46,5,3590,2841.7,0.93,13.6,7,23,0.124,10,49.7,0.9
,13:07:47,5,3590,2842.7,0.94,13.6,7,22,0.126,10,49.7,0.91
,13:07:48,5,3590,2843.7,0.95,13.6,7,22,0.132,10,49.7,0.91
,13:07:49,5,3590,2844.7,0.95,13.6,7,22,0.132,10,49.7,0.92
,13:07:50,5,3590,2845.7,0.96,13.6,7,22,0.139,10,49.7,0.93
,13:07:51,5,3590,2846.7,0.98,13.6,7,22,0.141,10,49.7,0.94
,13:07:52,5,3590,2847.7,0.99,13.6,7,22,0.143,10,49.7,0.96
,13:07:53,5,3590,2848.7,1,13.6,7,22,0.145,10,49.7,0.97
,13:07:54,5,3590,2849.7,1,13.6,7,22,0.145,10,49.7,0.97
,13:07:55,5,3590,2850.7,1,13.6,7,22,0.145,10,49.7,0.97
,13:07:56,5,3590,2851.7,1,13.6,7,22,0.139,10,49.7,0.96
,13:07:57,5,3590,2852.7,0.99,13.6,7,22,0.143,10,49.7,0.95
,13:07:58,5,3590,2853.7,0.99,13.6,7,23,0.143,10,49.7,0.95
,13:07:59,5,3590,2854.7,0.99,13.6,7,23,0.143,10,49.7,0.96
,13:08:00,5,3590,2855.7,1,13.6,7,23,0.139,10,49.7,0.97
,13:08:01,5,3590,2856.7,1.02,13.6,7,23,0.141,10,49.7,0.99
,13:08:02,5,3590,2857.7,1.05,13.6,7,23,0.147,10,49.7,1.02
,13:08:03,5,3590,2858.7,1.07,13.6,7,23,0.149,10,49.7,1.03
,13:08:04,5,3590,2859.7,1.07,13.6,7,22,0.144,10,49.7,1.03
,13:08:05,5,3590,2860.7,1.04,13.6,7,22,0.14,10,49.7,1
,13:08:06,5,3590,2861.7,1.02,13.6,7,22,0.141,10,49.7,0.98
,13:08:07,5,3590,2862.7,0.98,13.6,7,22,0.137,10,49.7,0.94
,13:08:08,5,3590,2863.7,0.94,13.6,7,22,0.136,10,49.7,0.91
,13:08:09,5,3590,2864.7,0.92,13.6,7,22,0.132,10,49.7,0.88
,13:08:10,5,3590,2865.7,0.89,13.6,7,22,0.128,10,49.7,0.85
,13:08:11,5,3590,2866.7,0.86,13.6,7,22,0.125,10,49.7,0.83
,13:08:12,5,3590,2867.7,0.85,13.6,7,22,0.123,10,49.7,0.82
,13:08:13,5,3590,2868.7,0.85,13.6,7,22,0.123,10,49.7,0.82
,13:08:14,5,3590,2869.7,0.86,13.6,7,22,0.124,10,49.7,0.83
,13:08:15,5,3590,2870.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:08:16,5,3590,2871.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:08:17,5,3590,2872.7,0.82,13.6,7,23,0.119,10,49.7,0.79
,13:08:18,5,3590,2873.7,0.82,13.6,7,23,0.119,10,49.7,0.79
,13:08:19,5,3590,2874.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,13:08:20,5,3590,2875.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,13:08:21,5,3590,2876.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,13:08:22,5,3590,2877.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,13:08:23,5,3590,2878.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,13:08:24,5,3590,2879.7,0.83,13.6,7,23,0.112,10,49.7,0.8
,13:08:25,5,3590,2880.7,0.83,13.6,7,22,0.111,10,49.7,0.8
,13:08:26,5,3590,2881.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,13:08:27,5,3590,2882.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:08:28,5,3590,2883.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:08:29,5,3590,2884.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:08:30,5,3590,2885.7,0.83,13.6,7,22,0.115,10,49.7,0.8
,13:08:31,5,3590,2886.7,0.82,13.6,7,22,0.119,10,49.7,0.79
,13:08:32,5,3590,2887.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:08:33,5,3590,2888.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,13:08:34,5,3590,2889.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,13:08:35,5,3590,2890.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,13:08:36,5,3590,2891.7,0.91,13.6,7,23,0.132,10,49.7,0.88
,13:08:37,5,3590,2892.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,13:08:38,5,3590,2893.7,0.86,13.6,7,23,0.119,10,49.7,0.82
,13:08:39,5,3590,2894.7,0.82,13.6,7,23,0.11,10,49.7,0.79
,13:08:40,5,3590,2895.7,0.8,13.6,7,22,0.108,10,49.7,0.77
,13:08:41,5,3590,2896.7,0.79,13.6,7,22,0.106,10,49.7,0.76
,13:08:42,5,3590,2897.7,0.79,13.6,7,22,0.11,10,49.7,0.76
,13:08:43,5,3590,2898.7,0.8,13.6,7,22,0.111,10,49.7,0.77
,13:08:44,5,3590,2899.7,0.81,13.6,7,22,0.116,10,49.7,0.78
,13:08:45,5,3590,2900.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:08:46,5,3590,2901.7,0.82,13.6,7,22,0.119,10,49.7,0.8
,13:08:47,5,3590,2902.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:08:48,5,3590,2903.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:08:49,5,3590,2904.7,0.84,13.6,7,22,0.117,10,49.7,0.81
,13:08:50,5,3590,2905.7,0.84,13.6,7,22,0.117,10,49.7,0.81
,13:08:51,5,3590,2906.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:08:52,5,3590,2907.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,13:08:53,5,3590,2908.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,13:08:54,5,3590,2909.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,13:08:55,5,3590,2910.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,13:08:56,5,3590,2911.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,13:08:57,5,3590,2912.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,13:08:58,5,3590,2913.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,13:08:59,5,3590,2914.7,0.84,13.6,7,22,0.121,10,49.7,0.8
,13:09:00,5,3590,2915.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:01,5,3590,2916.7,0.83,13.6,7,22,0.119,10,49.7,0.8
,13:09:02,5,3590,2917.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:03,5,3590,2918.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:09:04,5,3590,2919.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,13:09:05,5,3590,2920.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,13:09:06,5,3590,2921.7,0.83,13.6,7,23,0.115,10,49.7,0.79
,13:09:07,5,3590,2922.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,13:09:08,5,3590,2923.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,13:09:09,5,3590,2924.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,13:09:10,5,3590,2925.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:11,5,3590,2926.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:12,5,3590,2927.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:13,5,3590,2928.7,0.84,13.6,7,22,0.116,10,49.7,0.81
,13:09:14,5,3590,2929.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,13:09:15,5,3590,2930.7,0.83,13.6,7,22,0.115,10,49.7,0.8
,13:09:16,5,3590,2931.7,0.82,13.6,7,22,0.119,10,49.7,0.79
,13:09:17,5,3590,2932.7,0.83,13.6,7,23,0.119,10,49.7,0.8
,13:09:18,5,3590,2933.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,13:09:19,5,3590,2934.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,13:09:20,5,3590,2935.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,13:09:21,5,3590,2936.7,0.8,13.6,7,23,0.111,10,49.7,0.77
,13:09:22,5,3590,2937.7,0.8,13.6,7,23,0.111,10,49.7,0.77
,13:09:23,5,3590,2938.7,0.79,13.6,7,23,0.109,10,49.7,0.76
,13:09:24,5,3590,2939.7,0.79,13.6,7,23,0.114,10,49.7,0.77
,13:09:25,5,3590,2940.7,0.8,13.6,7,22,0.116,10,49.7,0.77
,13:09:26,5,3590,2941.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:09:27,5,3590,2942.7,0.82,13.6,7,22,0.115,10,49.7,0.79
,13:09:28,5,3590,2943.7,0.82,13.6,7,22,0.114,10,49.7,0.79
,13:09:29,5,3590,2944.7,0.82,13.6,7,22,0.114,10,49.7,0.79
,13:09:30,5,3590,2945.7,0.83,13.6,7,22,0.115,10,49.7,0.8
,13:09:31,5,3590,2946.7,0.84,13.6,7,22,0.117,10,49.7,0.81
,13:09:32,5,3590,2947.7,0.85,13.6,7,22,0.118,10,49.7,0.82
,13:09:33,5,3590,2948.7,0.85,13.6,7,22,0.118,10,49.7,0.81
,13:09:34,5,3590,2949.7,0.84,13.6,7,22,0.122,10,49.7,0.81
,13:09:35,5,3590,2950.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:09:36,5,3590,2951.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:09:37,5,3590,2952.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:09:38,5,3590,2953.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,13:09:39,5,3590,2954.7,0.84,13.6,7,23,0.117,10,49.7,0.82
,13:09:40,5,3590,2955.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,13:09:41,5,3590,2956.7,0.86,13.6,7,23,0.12,10,49.7,0.84
,13:09:42,5,3590,2957.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,13:09:43,5,3590,2958.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,13:09:44,5,3590,2959.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,13:09:45,5,3590,2960.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,13:09:46,5,3590,2961.7,0.93,13.6,7,23,0.125,10,49.7,0.9
,13:09:47,5,3590,2962.7,0.93,13.6,7,23,0.125,10,49.7,0.9
,13:09:48,5,3590,2963.7,0.93,13.6,7,23,0.125,10,49.7,0.9
,13:09:49,5,3590,2964.7,0.93,13.6,7,23,0.129,10,49.7,0.9
,13:09:50,5,3590,2965.7,0.94,13.6,7,22,0.135,10,49.7,0.9
,13:09:51,5,3590,2966.7,0.93,13.6,7,22,0.134,10,49.7,0.9
,13:09:52,5,3590,2967.7,0.94,13.6,7,22,0.135,10,49.7,0.9
,13:09:53,5,3590,2968.7,0.95,13.6,7,22,0.137,10,49.7,0.91
,13:09:54,5,3590,2969.7,0.96,13.6,7,22,0.138,10,49.7,0.93
,13:09:55,5,3590,2970.7,0.97,13.6,7,23,0.139,10,49.7,0.93
,13:09:56,5,3590,2971.7,0.97,13.6,7,23,0.135,10,49.7,0.93
,13:09:57,5,3590,2972.7,0.96,13.6,7,23,0.139,10,49.7,0.93
,13:09:58,5,3590,2973.7,0.95,13.6,7,23,0.137,10,49.7,0.91
,13:09:59,5,3590,2974.7,0.95,13.6,7,23,0.132,10,49.7,0.91
,13:10:00,5,3590,2975.7,0.96,13.6,7,23,0.128,10,49.7,0.92
,13:10:01,5,3590,2976.7,0.97,13.6,7,23,0.13,10,49.7,0.93
,13:10:02,5,3590,2977.7,0.97,13.6,7,22,0.131,10,49.7,0.94
,13:10:03,5,3590,2978.7,0.97,13.6,7,22,0.131,10,49.7,0.94
,13:10:04,5,3590,2979.7,0.97,13.6,7,22,0.136,10,49.7,0.94
,13:10:05,5,3590,2980.7,0.99,13.6,7,22,0.142,10,49.7,0.95
,13:10:06,5,3590,2981.7,1,13.6,7,22,0.144,10,49.7,0.96
,13:10:07,5,3590,2982.7,1.01,13.6,7,22,0.145,10,49.7,0.97
,13:10:08,5,3590,2983.7,1.01,13.6,7,22,0.146,10,49.7,0.98
,13:10:09,5,3590,2984.7,1.02,13.6,7,22,0.147,10,49.7,0.99
,13:10:10,5,3590,2985.7,1.02,13.6,7,22,0.147,10,49.7,0.98
,13:10:11,5,3590,2986.7,1.01,13.6,7,23,0.145,10,49.7,0.97
,13:10:12,5,3590,2987.7,1,13.6,7,23,0.144,10,49.7,0.96
,13:10:13,5,3590,2988.7,0.99,13.6,7,23,0.143,10,49.7,0.95
,13:10:14,5,3590,2989.7,0.98,13.6,7,23,0.141,10,49.7,0.94
,13:10:15,5,3590,2990.7,0.97,13.6,7,23,0.134,10,49.7,0.93
,13:10:16,5,3590,2991.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,13:10:17,5,3590,2992.7,0.95,13.6,7,23,0.132,10,49.7,0.91
,13:10:18,5,3590,2993.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,13:10:19,5,3590,2994.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,13:10:20,5,3590,2995.7,0.89,13.6,7,23,0.12,10,49.7,0.86
,13:10:21,5,3590,2996.7,0.88,13.6,7,23,0.122,10,49.7,0.84
,13:10:22,5,3590,2997.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,13:10:23,5,3590,2998.7,0.84,13.6,7,23,0.122,10,49.7,0.81
,13:10:24,5,3590,2999.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:10:25,5,3590,3000.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:10:26,5,3590,3001.7,0.81,13.6,7,22,0.117,10,49.7,0.78
,13:10:27,5,3590,3002.7,0.82,13.6,7,23,0.118,10,49.7,0.79
,13:10:28,5,3590,3003.7,0.82,13.6,7,23,0.118,10,49.7,0.79
,13:10:29,5,3590,3004.7,0.82,13.6,7,23,0.115,10,49.7,0.79
,13:10:30,5,3590,3005.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,13:10:31,5,3590,3006.7,0.83,13.6,7,23,0.112,10,49.7,0.8
,13:10:32,5,3590,3007.7,0.84,13.6,7,22,0.117,10,49.7,0.81
,13:10:33,5,3590,3008.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,13:10:34,5,3590,3009.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:10:35,5,3590,3010.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:10:36,5,3590,3011.7,0.83,13.6,7,22,0.119,10,49.7,0.8
,13:10:37,5,3590,3012.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,13:10:38,5,3590,3013.7,0.84,13.6,7,23,0.116,10,49.7,0.81
,13:10:39,5,3590,3014.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,13:10:40,5,3590,3015.7,0.82,13.6,7,23,0.111,10,49.7,0.79
,13:10:41,5,3590,3016.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,13:10:42,5,3590,3017.7,0.88,13.6,7,22,0.128,10,49.7,0.85
,13:10:43,5,3590,3018.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,13:10:44,5,3590,3019.7,0.89,13.6,7,22,0.129,10,49.7,0.86
,13:10:45,5,3590,3020.7,0.89,13.6,7,22,0.129,10,49.7,0.86
,13:10:46,5,3590,3021.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,13:10:47,5,3590,3022.7,0.91,13.6,7,23,0.122,10,49.7,0.88
,13:10:48,5,3590,3023.7,0.92,13.6,7,23,0.124,10,49.7,0.89
,13:10:49,5,3590,3024.7,0.93,13.6,7,23,0.13,10,49.7,0.9
,13:10:50,5,3590,3025.7,0.93,13.6,7,23,0.135,10,49.7,0.9
,13:10:51,5,3590,3026.7,0.91,13.6,7,22,0.131,10,49.7,0.87
,13:10:52,5,3590,3027.7,0.88,13.6,7,22,0.127,10,49.7,0.85
,13:10:53,5,3590,3028.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,13:10:54,5,3590,3029.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,13:10:55,5,3590,3030.7,0.89,13.6,7,23,0.12,10,49.7,0.86
,13:10:56,5,3590,3031.7,0.9,13.6,7,23,0.12,10,49.7,0.87
,13:10:57,5,3590,3032.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,13:10:58,5,3590,3033.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,13:10:59,5,3590,3034.7,0.91,13.6,7,22,0.131,10,49.7,0.87
,13:11:00,5,3590,3035.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,13:11:01,5,3590,3036.7,0.9,13.6,7,22,0.129,10,49.7,0.86
,13:11:02,5,3590,3037.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,13:11:03,5,3590,3038.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,13:11:04,5,3590,3039.7,0.88,13.6,7,23,0.118,10,49.7,0.85
,13:11:05,5,3590,3040.7,0.87,13.6,7,23,0.117,10,49.7,0.84
,13:11:06,5,3590,3041.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,13:11:07,5,3590,3042.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,13:11:08,5,3590,3043.7,0.91,13.6,7,23,0.136,10,49.7,0.88
,13:11:09,5,3590,3044.7,0.92,13.6,7,23,0.132,10,49.7,0.88
,13:11:10,5,3590,3045.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,13:11:11,5,3590,3046.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,13:11:12,5,3590,3047.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,13:11:13,5,3590,3048.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,13:11:14,5,3590,3049.7,0.91,13.6,7,22,0.131,10,49.7,0.88
,13:11:15,5,3590,3050.7,0.92,13.6,7,22,0.132,10,49.7,0.89
,13:11:16,5,3590,3051.7,0.93,13.6,7,22,0.135,10,49.7,0.9
,13:11:17,5,3590,3052.7,0.96,13.6,7,22,0.133,10,49.7,0.92
,13:11:18,5,3590,3053.7,0.98,13.6,7,23,0.136,10,49.7,0.94
,13:11:19,5,3590,3054.7,0.98,13.6,7,23,0.137,10,49.7,0.95
,13:11:20,5,3590,3055.7,0.98,13.6,7,23,0.142,10,49.7,0.95
,13:11:21,5,3590,3056.7,0.97,13.6,7,23,0.136,10,49.7,0.94
,13:11:22,5,3590,3057.7,0.94,13.6,7,23,0.127,10,49.7,0.91
,13:11:23,5,3590,3058.7,0.91,13.6,7,22,0.122,10,49.7,0.88
,13:11:24,5,3590,3059.7,0.9,13.6,7,22,0.125,10,49.7,0.86
,13:11:25,5,3590,3060.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,13:11:26,5,3590,3061.7,0.91,13.6,7,22,0.132,10,49.7,0.88
,13:11:27,5,3590,3062.7,0.93,13.6,7,22,0.134,10,49.7,0.9
,13:11:28,5,3590,3063.7,0.95,13.6,7,22,0.137,10,49.7,0.92
,13:11:29,5,3590,3064.7,0.99,13.6,7,22,0.143,10,49.7,0.96
,13:11:30,5,3590,3065.7,1.02,13.6,7,22,0.148,10,49.7,0.99
,13:11:31,5,3590,3066.7,1.04,13.6,7,22,0.15,10,49.7,1
,13:11:32,5,3590,3067.7,1.03,13.6,7,23,0.144,10,49.7,0.99
,13:11:33,5,3590,3068.7,0.99,13.6,7,23,0.133,10,49.7,0.95
,13:11:34,5,3590,3069.7,0.94,13.6,7,23,0.126,10,49.7,0.9
,13:11:35,5,3590,3070.7,0.87,13.6,7,22,0.121,10,49.7,0.83
,13:11:36,5,3590,3071.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:11:37,5,3590,3072.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:11:38,5,3590,3073.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:11:39,5,3590,3074.7,0.85,13.6,7,22,0.122,10,49.7,0.82
,13:11:40,5,3590,3075.7,0.86,13.6,7,22,0.12,10,49.7,0.84
,13:11:41,5,3590,3076.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,13:11:42,5,3590,3077.7,0.85,13.6,7,23,0.119,10,49.7,0.82
,13:11:43,5,3590,3078.7,0.83,13.6,7,23,0.112,10,49.7,0.8
,13:11:44,5,3590,3079.7,0.83,13.6,7,23,0.111,10,49.7,0.8
,13:11:45,5,3590,3080.7,0.82,13.6,7,22,0.115,10,49.7,0.79
,13:11:46,5,3590,3081.7,0.83,13.6,7,23,0.119,10,49.7,0.8
,13:11:47,5,3590,3082.7,0.84,13.6,7,22,0.117,10,49.7,0.82
,13:11:48,5,3590,3083.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,13:11:49,5,3590,3084.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,13:11:50,5,3590,3085.7,0.88,13.6,7,23,0.126,10,49.7,0.84
,13:11:51,5,3590,3086.7,0.88,13.6,7,23,0.126,10,49.7,0.84
,13:11:52,5,3590,3087.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,13:11:53,5,3590,3088.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,13:11:54,5,3590,3089.7,0.85,13.6,7,23,0.114,10,49.7,0.82
,13:11:55,5,3590,3090.7,0.83,13.6,7,23,0.111,10,49.7,0.8
,13:11:56,5,3590,3091.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,13:11:57,5,3590,3092.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,13:11:58,5,3590,3093.7,0.86,13.6,7,22,0.124,10,49.7,0.82
,13:11:59,5,3590,3094.7,0.85,13.6,7,22,0.122,10,49.7,0.82
,13:12:00,5,3590,3095.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,13:12:01,5,3590,3096.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:12:02,5,3590,3097.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,13:12:03,5,3590,3098.7,0.85,13.6,7,22,0.122,10,49.7,0.82
,13:12:04,5,3590,3099.7,0.89,13.6,7,23,0.123,10,49.7,0.86
,13:12:05,5,3590,3100.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,13:12:06,5,3590,3101.7,0.9,13.6,7,23,0.125,10,49.7,0.86
,13:12:07,5,3590,3102.7,0.89,13.6,7,23,0.124,10,49.7,0.85
,13:12:08,5,3590,3103.7,0.89,13.6,7,23,0.12,10,49.7,0.86
,13:12:09,5,3590,3104.7,0.92,13.6,7,22,0.123,10,49.7,0.89
,13:12:10,5,3590,3105.7,0.95,13.6,7,22,0.132,10,49.7,0.92
,13:12:11,5,3590,3106.7,1,13.6,7,22,0.139,10,49.7,0.97
,13:12:12,5,3590,3107.7,1.02,13.6,7,22,0.147,10,49.7,0.98
,13:12:13,5,3590,3108.7,1.01,13.6,7,22,0.145,10,49.7,0.97
,13:12:14,5,3590,3109.7,0.96,13.6,7,23,0.139,10,49.7,0.92
,13:12:15,5,3590,3110.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,13:12:16,5,3590,3111.7,0.91,13.6,7,23,0.132,10,49.7,0.88
,13:12:17,5,3590,3112.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,13:12:18,5,3590,3113.7,0.95,13.6,7,23,0.137,10,49.7,0.92
,13:12:19,5,3590,3114.7,0.96,13.6,7,23,0.139,10,49.7,0.93
,13:12:20,5,3590,3115.7,0.97,13.6,7,22,0.141,10,49.7,0.94
,13:12:21,5,3590,3116.7,0.96,13.6,7,22,0.139,10,49.7,0.92
,13:12:22,5,3590,3117.7,0.95,13.6,7,22,0.138,10,49.7,0.92
,13:12:23,5,3590,3118.7,0.96,13.6,7,23,0.138,10,49.7,0.92
,13:12:24,5,3590,3119.7,0.96,13.6,7,23,0.139,10,49.7,0.93
,13:12:25,5,3590,3120.7,0.97,13.6,7,23,0.141,10,49.7,0.94
,13:12:26,5,3590,3121.7,0.98,13.6,7,23,0.137,10,49.7,0.95
,13:12:27,5,3590,3122.7,1,13.6,7,23,0.139,10,49.7,0.96
,13:12:28,5,3590,3123.7,1.03,13.6,7,23,0.143,10,49.7,0.99
,13:12:29,5,3590,3124.7,1.03,13.6,7,23,0.143,10,49.7,0.99
,13:12:30,5,3590,3125.7,1,13.6,7,23,0.134,10,49.7,0.96
,13:12:31,5,3590,3126.7,0.94,13.6,7,23,0.126,10,49.7,0.9
,13:12:32,5,3590,3127.7,0.91,13.6,7,22,0.122,10,49.7,0.88
,13:12:33,5,3590,3128.7,0.9,13.6,7,22,0.121,10,49.7,0.87
,13:12:34,5,3590,3129.7,0.91,13.6,7,22,0.126,10,49.7,0.88
,13:12:35,5,3590,3130.7,0.92,13.6,7,22,0.133,10,49.7,0.89
,13:12:36,5,3590,3131.7,0.95,13.6,7,22,0.137,10,49.7,0.92
,13:12:37,5,3590,3132.7,0.96,13.6,7,22,0.139,10,49.7,0.93
,13:12:38,5,3590,3133.7,0.95,13.6,7,23,0.137,10,49.7,0.91
,13:12:39,5,3590,3134.7,0.92,13.6,7,22,0.133,10,49.7,0.89
