Data file,,PTFE_DRY_T4_PT2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 10:16:08 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_dry_t4_pt2-h001.tsv,,,,,,,,,,
,11:08:47,5,3590,3151.8,2.53,13.3,7,22,0.34,10,49.8,2.44
,11:08:48,5,3590,3152.8,2.5,13.3,7,22,0.336,10,49.8,2.41
,11:08:49,5,3590,3153.8,2.48,13.3,7,22,0.345,10,49.8,2.39
,11:08:50,5,3590,3154.8,2.49,13.3,7,22,0.359,10,49.8,2.4
,11:08:51,5,3590,3155.8,2.49,13.3,7,22,0.36,10,49.8,2.4
,11:08:52,5,3590,3156.8,2.5,13.3,7,22,0.362,10,49.8,2.42
,11:08:53,5,3590,3157.8,2.52,13.3,7,22,0.364,10,49.8,2.43
,11:08:54,5,3590,3158.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,11:08:55,5,3590,3159.8,2.56,13.3,7,22,0.356,10,49.8,2.47
,11:08:56,5,3590,3160.8,2.57,13.3,7,22,0.346,10,49.8,2.48
,11:08:57,5,3590,3161.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,11:08:58,5,3590,3162.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,11:08:59,5,3590,3163.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,11:09:00,5,3590,3164.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,11:09:01,5,3590,3165.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,11:09:02,5,3590,3166.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,11:09:03,5,3590,3167.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,11:09:04,5,3590,3168.8,2.6,13.3,7,22,0.35,10,49.8,2.51
,11:09:05,5,3590,3169.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,11:09:06,5,3590,3170.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,11:09:07,5,3590,3171.8,2.61,13.3,7,22,0.378,10,49.8,2.53
,11:09:08,5,3590,3172.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,11:09:09,5,3590,3173.8,2.62,13.3,7,22,0.364,10,49.8,2.53
,11:09:10,5,3590,3174.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,11:09:11,5,3590,3175.8,2.58,13.3,7,22,0.36,10,49.8,2.49
,11:09:12,5,3590,3176.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:09:13,5,3590,3177.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:09:14,5,3590,3178.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,11:09:15,5,3590,3179.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,11:09:16,5,3590,3180.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,11:09:17,5,3590,3181.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,11:09:18,5,3590,3182.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,11:09:19,5,3590,3183.8,2.61,13.3,7,22,0.363,10,49.8,2.51
,11:09:20,5,3590,3184.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,11:09:21,5,3590,3185.8,2.58,13.3,7,22,0.372,10,49.8,2.48
,11:09:22,5,3590,3186.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,11:09:23,5,3590,3187.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,11:09:24,5,3590,3188.8,2.6,13.3,8,22,0.338,10,49.8,2.51
,11:09:25,5,3590,3189.8,2.6,13.3,8,22,0.338,10,49.8,2.51
,11:09:26,5,3590,3190.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,11:09:27,5,3590,3191.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,11:09:28,5,3590,3192.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,11:09:29,5,3590,3193.8,2.58,13.3,7,22,0.373,10,49.8,2.5
,11:09:30,5,3590,3194.8,2.59,13.3,7,22,0.375,10,49.8,2.51
,11:09:31,5,3590,3195.8,2.61,13.3,7,22,0.376,10,49.8,2.52
,11:09:32,5,3590,3196.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,11:09:33,5,3590,3197.8,2.61,13.3,7,22,0.363,10,49.8,2.51
,11:09:34,5,3590,3198.8,2.58,13.3,7,22,0.359,10,49.8,2.48
,11:09:35,5,3590,3199.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,11:09:36,5,3590,3200.8,2.53,13.3,7,22,0.365,10,49.8,2.44
,11:09:37,5,3590,3201.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,11:09:38,5,3590,3202.8,2.55,13.3,7,22,0.356,10,49.8,2.47
,11:09:39,5,3590,3203.8,2.58,13.3,7,22,0.346,10,49.8,2.49
,11:09:40,5,3590,3204.8,2.58,13.3,7,22,0.347,10,49.8,2.49
,11:09:41,5,3590,3205.8,2.57,13.3,7,22,0.346,10,49.8,2.48
,11:09:42,5,3590,3206.8,2.56,13.3,7,22,0.344,10,49.8,2.47
,11:09:43,5,3590,3207.8,2.54,13.3,7,22,0.354,10,49.8,2.45
,11:09:44,5,3590,3208.8,2.51,13.3,7,22,0.363,10,49.8,2.42
,11:09:45,5,3590,3209.8,2.49,13.3,7,22,0.359,10,49.8,2.4
,11:09:46,5,3590,3210.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,11:09:47,5,3590,3211.8,2.5,13.3,7,22,0.361,10,49.8,2.42
,11:09:48,5,3590,3212.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,11:09:49,5,3590,3213.8,2.55,13.3,7,22,0.369,10,49.8,2.47
,11:09:50,5,3590,3214.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,11:09:51,5,3590,3215.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,11:09:52,5,3590,3216.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:09:53,5,3590,3217.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,11:09:54,5,3590,3218.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,11:09:55,5,3590,3219.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,11:09:56,5,3590,3220.8,2.54,13.3,7,22,0.354,10,49.8,2.45
,11:09:57,5,3590,3221.8,2.51,13.3,7,22,0.35,10,49.8,2.42
,11:09:58,5,3590,3222.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,11:09:59,5,3590,3223.8,2.43,13.3,7,21,0.352,10,49.8,2.35
,11:10:00,5,3590,3224.8,2.45,13.3,7,22,0.341,10,49.8,2.37
,11:10:01,5,3590,3225.8,2.5,13.3,7,22,0.348,10,49.8,2.41
,11:10:02,5,3590,3226.8,2.53,13.3,7,22,0.353,10,49.8,2.45
,11:10:03,5,3590,3227.8,2.55,13.3,7,22,0.369,10,49.8,2.47
,11:10:04,5,3590,3228.8,2.57,13.3,7,22,0.372,10,49.8,2.48
,11:10:05,5,3590,3229.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,11:10:06,5,3590,3230.8,2.57,13.3,7,22,0.372,10,49.8,2.48
,11:10:07,5,3590,3231.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:10:08,5,3590,3232.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,11:10:09,5,3590,3233.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,11:10:10,5,3590,3234.8,2.6,13.3,7,22,0.349,10,49.8,2.51
,11:10:11,5,3590,3235.8,2.6,13.3,7,22,0.349,10,49.8,2.51
,11:10:12,5,3590,3236.8,2.58,13.3,7,22,0.347,10,49.8,2.49
,11:10:13,5,3590,3237.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,11:10:14,5,3590,3238.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,11:10:15,5,3590,3239.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:10:16,5,3590,3240.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,11:10:17,5,3590,3241.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,11:10:18,5,3590,3242.8,2.61,13.3,7,22,0.376,10,49.8,2.52
,11:10:19,5,3590,3243.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,11:10:20,5,3590,3244.8,2.64,13.3,7,22,0.382,10,49.8,2.55
,11:10:21,5,3590,3245.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,11:10:22,5,3590,3246.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,11:10:23,5,3590,3247.8,2.58,13.3,7,22,0.36,10,49.8,2.49
,11:10:24,5,3590,3248.8,2.51,13.3,7,22,0.338,10,49.8,2.42
,11:10:25,5,3590,3249.8,2.48,13.3,7,22,0.334,10,49.8,2.39
,11:10:26,5,3590,3250.8,2.47,13.3,7,22,0.333,10,49.8,2.39
,11:10:27,5,3590,3251.8,2.53,13.3,7,22,0.352,10,49.8,2.44
,11:10:28,5,3590,3252.8,2.54,13.3,7,22,0.366,10,49.8,2.45
,11:10:29,5,3590,3253.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,11:10:30,5,3590,3254.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,11:10:31,5,3590,3255.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:10:32,5,3590,3256.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:10:33,5,3590,3257.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:10:34,5,3590,3258.8,2.55,13.3,7,22,0.369,10,49.8,2.47
,11:10:35,5,3590,3259.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,11:10:36,5,3590,3260.8,2.58,13.3,7,22,0.373,10,49.8,2.5
,11:10:37,5,3590,3261.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,11:10:38,5,3590,3262.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,11:10:39,5,3590,3263.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,11:10:40,5,3590,3264.8,2.56,13.3,7,22,0.356,10,49.8,2.47
,11:10:41,5,3590,3265.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,11:10:42,5,3590,3266.8,2.56,13.3,7,22,0.369,10,49.8,2.47
,11:10:43,5,3590,3267.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:10:44,5,3590,3268.8,2.57,13.3,7,22,0.372,10,49.8,2.48
,11:10:45,5,3590,3269.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,11:10:46,5,3590,3270.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,11:10:47,5,3590,3271.8,2.54,13.3,7,22,0.366,10,49.8,2.45
,11:10:48,5,3590,3272.8,2.54,13.3,7,22,0.354,10,49.8,2.46
,11:10:49,5,3590,3273.8,2.56,13.3,7,22,0.344,10,49.8,2.47
,11:10:50,5,3590,3274.8,2.55,13.3,7,22,0.342,10,49.8,2.46
,11:10:51,5,3590,3275.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,11:10:52,5,3590,3276.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,11:10:53,5,3590,3277.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:10:54,5,3590,3278.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,11:10:55,5,3590,3279.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,11:10:56,5,3590,3280.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,11:10:57,5,3590,3281.8,2.57,13.3,7,22,0.357,10,49.8,2.48
,11:10:58,5,3590,3282.8,2.56,13.3,7,22,0.356,10,49.8,2.47
,11:10:59,5,3590,3283.8,2.54,13.3,8,22,0.33,10,49.8,2.45
,11:11:00,5,3590,3284.8,2.52,13.3,7,22,0.339,10,49.8,2.43
,11:11:01,5,3590,3285.8,2.52,13.3,7,22,0.351,10,49.8,2.43
,11:11:02,5,3590,3286.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,11:11:03,5,3590,3287.8,2.53,13.3,7,22,0.365,10,49.8,2.44
,11:11:04,5,3590,3288.8,2.53,13.3,7,22,0.365,10,49.8,2.44
,11:11:05,5,3590,3289.8,2.53,13.3,7,22,0.366,10,49.8,2.45
,11:11:06,5,3590,3290.8,2.55,13.3,7,22,0.369,10,49.8,2.47
,11:11:07,5,3590,3291.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,11:11:08,5,3590,3292.8,2.61,13.3,7,22,0.35,10,49.8,2.52
,11:11:09,5,3590,3293.8,2.56,13.3,7,22,0.344,10,49.8,2.46
,11:11:10,5,3590,3294.8,2.48,13.3,7,22,0.345,10,49.8,2.39
,11:11:11,5,3590,3295.8,2.4,13.3,7,22,0.346,10,49.8,2.31
,11:11:12,5,3590,3296.8,2.37,13.3,7,22,0.343,10,49.8,2.29
,11:11:13,5,3590,3297.8,2.39,13.3,7,22,0.345,10,49.8,2.31
,11:11:14,5,3590,3298.8,2.42,13.3,7,22,0.35,10,49.8,2.34
,11:11:15,5,3590,3299.8,2.42,13.3,7,22,0.35,10,49.8,2.34
,11:11:16,5,3590,3300.8,2.39,13.3,7,22,0.345,10,49.8,2.3
,11:11:17,5,3590,3301.8,2.35,13.3,7,22,0.34,10,49.8,2.27
,11:11:18,5,3590,3302.8,2.33,13.3,7,22,0.337,10,49.8,2.25
,11:11:19,5,3590,3303.8,2.35,13.3,7,22,0.327,10,49.8,2.27
,11:11:20,5,3590,3304.8,2.36,13.3,7,22,0.328,10,49.8,2.27
,11:11:21,5,3590,3305.8,2.38,13.3,7,22,0.321,10,49.8,2.3
,11:11:22,5,3590,3306.8,2.37,13.3,7,22,0.319,10,49.8,2.29
,11:11:23,5,3590,3307.8,2.37,13.3,7,22,0.331,10,49.8,2.29
,11:11:24,5,3590,3308.8,2.38,13.3,7,22,0.344,10,49.8,2.3
,11:11:25,5,3590,3309.8,2.42,13.3,7,22,0.349,10,49.8,2.34
,11:11:26,5,3590,3310.8,2.45,13.3,7,22,0.354,10,49.8,2.37
,11:11:27,5,3590,3311.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,11:11:28,5,3590,3312.8,2.42,13.3,7,22,0.349,10,49.8,2.33
,11:11:29,5,3590,3313.8,2.37,13.3,7,22,0.342,10,49.8,2.29
,11:11:30,5,3590,3314.8,2.34,13.3,7,22,0.339,10,49.8,2.26
,11:11:31,5,3590,3315.8,2.36,13.3,7,22,0.328,10,49.8,2.27
,11:11:32,5,3590,3316.8,2.36,13.3,7,22,0.341,10,49.8,2.28
,11:11:33,5,3590,3317.8,2.35,13.3,7,22,0.339,10,49.8,2.26
,11:11:34,5,3590,3318.8,2.33,13.3,7,22,0.337,10,49.8,2.25
,11:11:35,5,3590,3319.8,2.34,13.3,7,22,0.339,10,49.8,2.26
,11:11:36,5,3590,3320.8,2.39,13.3,7,22,0.333,10,49.8,2.32
,11:11:37,5,3590,3321.8,2.43,13.3,7,22,0.338,10,49.8,2.34
,11:11:38,5,3590,3322.8,2.43,13.3,7,22,0.35,10,49.8,2.34
,11:11:39,5,3590,3323.8,2.4,13.3,7,22,0.335,10,49.8,2.32
,11:11:40,5,3590,3324.8,2.39,13.3,7,22,0.333,10,49.8,2.31
,11:11:41,5,3590,3325.8,2.39,13.3,7,22,0.333,10,49.8,2.3
,11:11:42,5,3590,3326.8,2.39,13.3,7,22,0.332,10,49.8,2.3
,11:11:43,5,3590,3327.8,2.39,13.3,7,22,0.333,10,49.8,2.31
,11:11:44,5,3590,3328.8,2.4,13.3,7,22,0.335,10,49.8,2.32
,11:11:45,5,3590,3329.8,2.42,13.3,7,22,0.325,10,49.8,2.33
,11:11:46,5,3590,3330.8,2.42,13.3,7,22,0.349,10,49.8,2.33
,11:11:47,5,3590,3331.8,2.43,13.3,7,22,0.352,10,49.8,2.35
,11:11:48,5,3590,3332.8,2.43,13.3,7,22,0.351,10,49.8,2.35
,11:11:49,5,3590,3333.8,2.43,13.3,7,22,0.339,10,49.8,2.35
,11:11:50,5,3590,3334.8,2.42,13.3,7,22,0.337,10,49.8,2.34
,11:11:51,5,3590,3335.8,2.43,13.3,7,22,0.352,10,49.8,2.35
,11:11:52,5,3590,3336.8,2.45,13.3,7,22,0.354,10,49.8,2.37
,11:11:53,5,3590,3337.8,2.48,13.3,7,22,0.345,10,49.8,2.39
,11:11:54,5,3590,3338.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,11:11:55,5,3590,3339.8,2.48,13.3,7,21,0.334,10,49.8,2.39
,11:11:56,5,3590,3340.8,2.47,13.3,7,22,0.344,10,49.8,2.38
,11:11:57,5,3590,3341.8,2.44,13.3,7,22,0.352,10,49.8,2.35
,11:11:58,5,3590,3342.8,2.43,13.3,7,22,0.352,10,49.8,2.35
,11:11:59,5,3590,3343.8,2.41,13.3,7,22,0.349,10,49.8,2.33
,11:12:00,5,3590,3344.8,2.42,13.3,7,22,0.349,10,49.8,2.33
,11:12:01,5,3590,3345.8,2.41,13.3,7,22,0.348,10,49.8,2.33
,11:12:02,5,3590,3346.8,2.42,13.3,7,22,0.337,10,49.8,2.33
,11:12:03,5,3590,3347.8,2.43,13.3,7,22,0.327,10,49.8,2.35
,11:12:04,5,3590,3348.8,2.44,13.3,7,22,0.34,10,49.8,2.36
,11:12:05,5,3590,3349.8,2.46,13.3,7,22,0.356,10,49.8,2.38
,11:12:06,5,3590,3350.8,2.48,13.3,7,22,0.358,10,49.8,2.4
,11:12:07,5,3590,3351.8,2.49,13.3,7,22,0.36,10,49.8,2.41
,11:12:08,5,3590,3352.8,2.49,13.3,7,22,0.346,10,49.8,2.4
,11:12:09,5,3590,3353.8,2.44,13.3,7,22,0.34,10,49.8,2.35
,11:12:10,5,3590,3354.8,2.36,13.3,7,22,0.341,10,49.8,2.27
,11:12:11,5,3590,3355.8,2.29,13.3,7,22,0.319,10,49.8,2.21
,11:12:12,5,3590,3356.8,2.29,13.3,7,22,0.308,10,49.8,2.21
,11:12:13,5,3590,3357.8,2.33,13.3,7,22,0.313,10,49.8,2.25
,11:12:14,5,3590,3358.8,2.37,13.3,7,22,0.33,10,49.8,2.3
,11:12:15,5,3590,3359.8,2.41,13.3,7,22,0.348,10,49.8,2.33
,11:12:16,5,3590,3360.8,2.45,13.3,7,22,0.353,10,49.8,2.37
,11:12:17,5,3590,3361.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,11:12:18,5,3590,3362.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,11:12:19,5,3590,3363.8,2.45,13.3,7,22,0.354,10,49.8,2.36
,11:12:20,5,3590,3364.8,2.41,13.3,7,22,0.335,10,49.8,2.32
,11:12:21,5,3590,3365.8,2.38,13.3,7,22,0.331,10,49.8,2.29
,11:12:22,5,3590,3366.8,2.35,13.3,7,22,0.327,10,49.8,2.26
,11:12:23,5,3590,3367.8,2.34,13.3,7,22,0.338,10,49.8,2.26
,11:12:24,5,3590,3368.8,2.34,13.3,7,22,0.339,10,49.8,2.26
,11:12:25,5,3590,3369.8,2.36,13.3,7,22,0.341,10,49.8,2.28
,11:12:26,5,3590,3370.8,2.36,13.3,7,22,0.341,10,49.8,2.28
,11:12:27,5,3590,3371.8,2.35,13.3,7,22,0.339,10,49.8,2.27
,11:12:28,5,3590,3372.8,2.33,13.3,7,22,0.325,10,49.8,2.25
,11:12:29,5,3590,3373.8,2.32,13.3,7,22,0.324,10,49.8,2.24
,11:12:30,5,3590,3374.8,2.35,13.3,7,22,0.316,10,49.8,2.27
,11:12:31,5,3590,3375.8,2.38,13.3,7,22,0.331,10,49.8,2.3
,11:12:32,5,3590,3376.8,2.4,13.3,7,22,0.346,10,49.8,2.32
,11:12:33,5,3590,3377.8,2.4,13.3,7,22,0.359,10,49.8,2.31
,11:12:34,5,3590,3378.8,2.4,13.3,7,22,0.36,10,49.8,2.32
,11:12:35,5,3590,3379.8,2.41,13.3,7,22,0.348,10,49.8,2.33
,11:12:36,5,3590,3380.8,2.42,13.3,7,22,0.338,10,49.8,2.34
,11:12:37,5,3590,3381.8,2.42,13.3,7,22,0.337,10,49.8,2.33
,11:12:38,5,3590,3382.8,2.39,13.3,7,22,0.333,10,49.9,2.31
,11:12:39,5,3590,3383.8,2.36,13.3,7,22,0.329,10,49.8,2.28
,11:12:40,5,3590,3384.8,2.35,13.3,7,22,0.316,10,49.8,2.27
,11:12:41,5,3590,3385.8,2.36,13.3,7,22,0.318,10,49.8,2.28
,11:12:42,5,3590,3386.8,2.38,13.3,7,22,0.332,10,49.8,2.3
,11:12:43,5,3590,3387.8,2.41,13.3,7,22,0.335,10,49.8,2.32
,11:12:44,5,3590,3388.8,2.43,13.3,7,22,0.351,10,49.8,2.35
,11:12:45,5,3590,3389.8,2.44,13.3,7,22,0.352,10,49.8,2.35
,11:12:46,5,3590,3390.8,2.44,13.3,7,22,0.353,10,49.8,2.36
,11:12:47,5,3590,3391.8,2.46,13.3,7,22,0.355,10,49.9,2.38
,11:12:48,5,3590,3392.8,2.47,13.3,7,22,0.344,10,49.8,2.39
,11:12:49,5,3590,3393.8,2.45,13.3,7,22,0.341,10,49.8,2.36
,11:12:50,5,3590,3394.8,2.39,13.3,7,22,0.322,10,49.8,2.31
,11:12:51,5,3590,3395.8,2.38,13.3,7,22,0.332,10,49.8,2.3
,11:12:52,5,3590,3396.8,2.41,13.3,7,22,0.349,10,49.8,2.33
,11:12:53,5,3590,3397.8,2.46,13.3,7,22,0.355,10,49.8,2.38
,11:12:54,5,3590,3398.8,2.49,13.3,7,22,0.359,10,49.8,2.4
,11:12:55,5,3590,3399.8,2.51,13.3,7,22,0.35,10,49.8,2.43
,11:12:56,5,3590,3400.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,11:12:57,5,3590,3401.8,2.53,13.3,7,22,0.353,10,49.8,2.45
,11:12:58,5,3590,3402.8,2.52,13.3,7,22,0.35,10,49.8,2.43
,11:12:59,5,3590,3403.8,2.51,13.3,7,22,0.338,10,49.8,2.42
,11:13:00,5,3590,3404.8,2.51,13.3,7,22,0.349,10,49.8,2.42
,11:13:01,5,3590,3405.8,2.51,13.3,7,22,0.362,10,49.8,2.42
,11:13:02,5,3590,3406.8,2.5,13.3,7,22,0.361,10,49.8,2.41
,11:13:03,5,3590,3407.8,2.5,13.3,7,22,0.361,10,49.8,2.41
,11:13:04,5,3590,3408.8,2.49,13.3,7,22,0.36,10,49.8,2.4
,11:13:05,5,3590,3409.8,2.47,13.3,7,22,0.356,10,49.8,2.38
,11:13:06,5,3590,3410.8,2.43,13.3,7,22,0.352,10,49.8,2.35
,11:13:07,5,3590,3411.8,2.42,13.3,7,22,0.337,10,49.8,2.33
,11:13:08,5,3590,3412.8,2.43,13.3,7,22,0.35,10,49.8,2.34
,11:13:09,5,3590,3413.8,2.44,13.3,7,22,0.352,10,49.8,2.35
,11:13:10,5,3590,3414.8,2.44,13.3,7,22,0.353,10,49.8,2.36
,11:13:11,5,3590,3415.8,2.45,13.3,7,22,0.342,10,49.8,2.37
,11:13:12,5,3590,3416.8,2.43,13.3,7,22,0.327,10,49.8,2.35
,11:13:13,5,3590,3417.8,2.4,13.3,7,22,0.323,10,49.8,2.31
,11:13:14,5,3590,3418.8,2.38,13.3,7,22,0.32,10,49.8,2.29
,11:13:15,5,3590,3419.8,2.38,13.3,7,22,0.332,10,49.8,2.3
,11:13:16,5,3590,3420.8,2.4,13.3,7,22,0.347,10,49.8,2.32
,11:13:17,5,3590,3421.8,2.43,13.3,7,22,0.351,10,49.8,2.35
,11:13:18,5,3590,3422.8,2.47,13.3,7,22,0.357,10,49.8,2.39
,11:13:19,5,3590,3423.8,2.48,13.3,7,22,0.359,10,49.8,2.39
,11:13:20,5,3590,3424.8,2.47,13.3,7,22,0.357,10,49.8,2.39
,11:13:21,5,3590,3425.8,2.46,13.3,7,22,0.356,10,49.8,2.38
,11:13:22,5,3590,3426.8,2.45,13.3,7,22,0.354,10,49.8,2.37
,11:13:23,5,3590,3427.8,2.46,13.3,7,22,0.356,10,49.8,2.38
,11:13:24,5,3590,3428.8,2.46,13.3,7,22,0.356,10,49.8,2.38
,11:13:25,5,3590,3429.8,2.48,13.3,7,22,0.345,10,49.8,2.39
,11:13:26,5,3590,3430.8,2.48,13.3,7,22,0.346,10,49.8,2.39
,11:13:27,5,3590,3431.8,2.48,13.3,7,22,0.334,10,49.8,2.39
,11:13:28,5,3590,3432.8,2.47,13.3,7,22,0.344,10,49.8,2.38
,11:13:29,5,3590,3433.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,11:13:30,5,3590,3434.8,2.45,13.3,7,22,0.354,10,49.8,2.37
,11:13:31,5,3590,3435.8,2.47,13.3,7,22,0.344,10,49.8,2.38
,11:13:32,5,3590,3436.8,2.49,13.3,7,22,0.346,10,49.8,2.4
,11:13:33,5,3590,3437.8,2.49,13.3,7,22,0.359,10,49.8,2.39
,11:13:34,5,3590,3438.8,2.44,13.3,7,22,0.353,10,49.8,2.35
,11:13:35,5,3590,3439.8,2.44,13.3,7,22,0.352,10,49.8,2.35
,11:13:36,5,3590,3440.8,2.45,13.3,7,22,0.341,10,49.8,2.37
,11:13:37,5,3590,3441.8,2.49,13.3,7,22,0.335,10,49.8,2.4
,11:13:38,5,3590,3442.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,11:13:39,5,3590,3443.8,2.47,13.3,7,22,0.357,10,49.8,2.39
,11:13:40,5,3590,3444.8,2.47,13.3,7,22,0.357,10,49.8,2.39
,11:13:41,5,3590,3445.8,2.49,13.3,7,22,0.359,10,49.8,2.4
,11:13:42,5,3590,3446.8,2.51,13.3,7,22,0.363,10,49.8,2.43
,11:13:43,5,3590,3447.8,2.52,13.3,7,22,0.352,10,49.8,2.44
,11:13:44,5,3590,3448.8,2.53,13.3,7,22,0.352,10,49.8,2.44
,11:13:45,5,3590,3449.8,2.52,13.3,7,22,0.352,10,49.8,2.43
,11:13:46,5,3590,3450.8,2.5,13.3,7,22,0.348,10,49.8,2.41
,11:13:47,5,3590,3451.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,11:13:48,5,3590,3452.8,2.46,13.3,7,22,0.356,10,49.8,2.38
,11:13:49,5,3590,3453.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,11:13:50,5,3590,3454.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,11:13:51,5,3590,3455.8,2.5,13.3,7,22,0.349,10,49.8,2.42
,11:13:52,5,3590,3456.8,2.51,13.3,7,22,0.349,10,49.8,2.42
,11:13:53,5,3590,3457.8,2.51,13.3,7,22,0.363,10,49.8,2.42
,11:13:54,5,3590,3458.8,2.52,13.3,7,22,0.364,10,49.8,2.43
,11:13:55,5,3590,3459.8,2.53,13.3,7,22,0.365,10,49.8,2.44
,11:13:56,5,3590,3460.8,2.54,13.3,7,22,0.366,10,49.8,2.45
,11:13:57,5,3590,3461.8,2.54,13.3,7,21,0.354,10,49.8,2.45
,11:13:58,5,3590,3462.8,2.54,13.3,7,22,0.353,10,49.8,2.45
,11:13:59,5,3590,3463.8,2.53,13.3,7,22,0.352,10,49.8,2.44
,11:14:00,5,3590,3464.8,2.52,13.3,7,22,0.351,10,49.8,2.43
