Data file,,HONEDPEEK_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,24/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:42:33 on 24/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:49:27,4,3600,414.2,1.08,13.3,7,12.3,0.155,10,0,1.01
,12:49:28,4,3600,415.2,1.08,13.3,7,12.3,0.161,10,0,1
,12:49:29,4,3600,416.2,1.08,13.3,7,12.3,0.161,10,0.1,1.01
,12:49:30,4,3600,417.2,1.08,13.3,7,12.3,0.162,10,0,1.01
,12:49:31,4,3600,418.2,1.08,13.3,7,12.3,0.156,10,0,1.01
,12:49:32,4,3600,419.2,1.09,13.3,7,12.4,0.157,10,0,1.02
,12:49:33,4,3600,420.2,1.09,13.3,7,12.4,0.157,10,0,1.02
,12:49:34,4,3600,421.2,1.09,13.3,7,12.4,0.158,10,0,1.02
,12:49:35,4,3600,422.2,1.09,13.3,7,12.4,0.157,10,0.1,1.02
,12:49:36,4,3600,423.2,1.09,13.3,7,12.4,0.152,10,0,1.02
,12:49:37,4,3600,424.2,1.08,13.3,7,12.4,0.146,10,0,1.01
,12:49:38,4,3600,425.2,1.08,13.3,7,12.4,0.146,10,0,1.01
,12:49:39,4,3600,426.2,1.08,13.3,7,12.4,0.146,10,0.1,1.01
,12:49:40,4,3600,427.2,1.08,13.3,7,12.4,0.15,10,0.1,1.01
,12:49:41,4,3600,428.2,1.07,13.3,7,12.4,0.149,10,0,1
,12:49:42,4,3600,429.2,1.06,13.3,7,12.4,0.147,10,0,0.99
,12:49:43,4,3600,430.2,1.06,13.3,7,12.5,0.147,10,0,0.99
,12:49:44,4,3600,431.2,1.06,13.3,7,12.5,0.153,10,0.1,0.99
,12:49:45,4,3600,432.2,1.06,13.3,7,12.5,0.153,10,0.1,0.99
,12:49:46,4,3600,433.2,1.06,13.3,7,12.5,0.159,10,0.1,0.99
,12:49:47,4,3600,434.2,1.05,13.3,7,12.5,0.152,10,0.1,0.98
,12:49:48,4,3600,435.2,1.04,13.3,7,12.5,0.151,10,0.1,0.98
,12:49:49,4,3600,436.2,1.04,13.3,7,12.5,0.156,10,0,0.97
,12:49:50,4,3600,437.2,1.04,13.3,7,12.5,0.156,10,0.1,0.97
,12:49:51,4,3600,438.2,1.04,13.3,7,12.6,0.155,10,0,0.97
,12:49:52,4,3600,439.2,1.04,13.3,7,12.6,0.155,10,0,0.97
,12:49:53,4,3600,440.2,1.04,13.3,7,12.6,0.155,10,0.1,0.97
,12:49:54,4,3600,441.2,1.03,13.3,7,12.6,0.155,10,0,0.97
,12:49:55,4,3600,442.2,1.03,13.3,7,12.6,0.155,10,0.1,0.97
,12:49:56,4,3600,443.2,1.03,13.3,7,12.6,0.155,10,0,0.97
,12:49:57,4,3600,444.2,1.03,13.3,7,12.6,0.155,10,0.1,0.97
,12:49:58,4,3600,445.2,1.03,13.3,7,12.6,0.155,10,0.1,0.97
,12:49:59,4,3600,446.2,1.03,13.3,6,12.6,0.161,10,0.1,0.97
,12:50:00,4,3600,447.2,1.03,13.3,6,12.7,0.16,10,0,0.96
,12:50:01,4,3600,448.2,1.03,13.3,7,12.6,0.154,10,0.1,0.97
,12:50:02,4,3600,449.2,1.04,13.3,7,12.7,0.155,10,0.1,0.97
,12:50:03,4,3600,450.2,1.04,13.3,7,12.7,0.157,10,0.1,0.98
,12:50:04,4,3600,451.2,1.05,13.3,7,12.7,0.158,10,0.1,0.99
,12:50:05,4,3600,452.2,1.05,13.3,7,12.7,0.158,10,0,0.99
,12:50:06,4,3600,453.2,1.05,13.3,7,12.7,0.158,10,0.1,0.99
,12:50:07,4,3600,454.2,1.05,13.3,7,12.7,0.158,10,0.1,0.99
,12:50:08,4,3600,455.2,1.05,13.3,7,12.7,0.158,10,0,0.99
,12:50:09,4,3600,456.2,1.05,13.3,7,12.7,0.158,10,0,0.99
,12:50:10,4,3600,457.2,1.05,13.3,7,12.8,0.158,10,0.1,0.99
,12:50:11,4,3600,458.2,1.07,13.3,7,12.8,0.154,10,0.1,1
,12:50:12,4,3600,459.2,1.07,13.3,7,12.8,0.155,10,0.1,1
,12:50:13,4,3600,460.2,1.08,13.3,7,12.8,0.156,10,0,1.01
,12:50:14,4,3600,461.2,1.08,13.3,7,12.8,0.156,10,0,1.01
,12:50:15,4,3600,462.2,1.08,13.3,7,12.8,0.156,10,0,1.01
,12:50:16,4,3600,463.2,1.08,13.3,7,12.8,0.155,10,0.1,1.01
,12:50:17,4,3600,464.2,1.08,13.3,7,12.8,0.155,10,0,1.01
,12:50:18,4,3600,465.2,1.08,13.3,7,12.8,0.155,10,0,1.01
,12:50:19,4,3600,466.2,1.07,13.3,7,12.9,0.155,10,0,1
,12:50:20,4,3600,467.2,1.07,13.3,7,12.8,0.155,10,0,1
,12:50:21,4,3600,468.2,1.07,13.3,7,12.9,0.161,10,0,1
,12:50:22,4,3600,469.2,1.07,13.3,7,12.9,0.155,10,0.1,1
,12:50:23,4,3600,470.2,1.07,13.3,7,12.9,0.155,10,0,1
,12:50:24,4,3600,471.2,1.07,13.3,7,12.9,0.155,10,0,1
,12:50:25,4,3600,472.2,1.07,13.3,7,12.9,0.155,10,0.1,1
,12:50:26,4,3600,473.2,1.07,13.3,7,12.9,0.155,10,0.1,1
,12:50:27,4,3600,474.2,1.08,13.3,7,12.9,0.156,10,0,1.01
,12:50:28,4,3600,475.2,1.08,13.3,7,12.9,0.162,10,0,1.01
,12:50:29,4,3600,476.2,1.08,13.3,7,12.9,0.162,10,0,1.01
,12:50:30,4,3600,477.2,1.08,13.3,7,13,0.162,10,0,1.01
,12:50:31,4,3600,478.2,1.08,13.3,7,13,0.162,10,0,1.01
,12:50:32,4,3600,479.2,1.08,13.3,7,13,0.162,10,0.1,1.01
,12:50:33,4,3600,480.2,1.08,13.3,7,13,0.155,10,0,1.01
,12:50:34,4,3600,481.2,1.08,13.3,7,13,0.155,10,0,1.01
,12:50:35,4,3600,482.2,1.08,13.3,7,13,0.155,10,0,1.01
,12:50:36,4,3600,483.2,1.08,13.3,7,13,0.155,10,0.1,1.01
,12:50:37,4,3600,484.2,1.08,13.3,7,13,0.155,10,0.1,1.01
,12:50:38,4,3600,485.2,1.07,13.3,7,13,0.155,10,0.1,1
,12:50:39,4,3600,486.2,1.07,13.3,7,13,0.149,10,0,1
,12:50:40,4,3600,487.2,1.07,13.3,7,13,0.155,10,0.1,1
,12:50:41,4,3600,488.2,1.07,13.3,7,13,0.155,10,0,1
,12:50:42,4,3600,489.2,1.07,13.3,7,13.1,0.155,10,0,1
,12:50:43,4,3600,490.2,1.07,13.3,7,13.1,0.155,10,0.1,1
,12:50:44,4,3600,491.2,1.07,13.3,7,13.1,0.149,10,0,1
,12:50:45,4,3600,492.2,1.07,13.3,7,13.1,0.155,10,0,1
,12:50:46,4,3600,493.2,1.07,13.3,7,13.1,0.155,10,0,1
,12:50:47,4,3600,494.2,1.06,13.3,7,13.1,0.16,10,0,1
,12:50:48,4,3600,495.2,1.06,13.3,7,13.1,0.159,10,0,0.99
,12:50:49,4,3600,496.2,1.06,13.3,7,13.1,0.153,10,0,0.99
,12:50:50,4,3600,497.2,1.06,13.3,7,13.1,0.153,10,0,0.99
,12:50:51,4,3600,498.2,1.06,13.3,7,13.1,0.159,10,0,0.99
,12:50:52,4,3600,499.2,1.06,13.3,7,13.1,0.159,10,0.1,0.99
,12:50:53,4,3600,500.2,1.06,13.3,7,13.1,0.154,10,0.1,1
,12:50:54,4,3600,501.2,1.06,13.3,7,13.1,0.154,10,0.1,1
,12:50:55,4,3600,502.2,1.07,13.3,7,13.1,0.161,10,0.1,1
,12:50:56,4,3600,503.2,1.07,13.3,7,13.1,0.161,10,0,1
,12:50:57,4,3600,504.2,1.07,13.3,7,13.2,0.16,10,0,1
,12:50:58,4,3600,505.2,1.07,13.3,7,13.2,0.16,10,0.1,1
,12:50:59,4,3600,506.2,1.06,13.3,7,13.2,0.154,10,0,1
,12:51:00,4,3600,507.2,1.07,13.3,7,13.2,0.154,10,0.1,1
,12:51:01,4,3600,508.2,1.07,13.3,7,13.2,0.154,10,0.1,1
,12:51:02,4,3600,509.2,1.07,13.3,7,13.2,0.154,10,0.1,1
,12:51:03,4,3600,510.2,1.07,13.3,7,13.2,0.16,10,0.1,1
,12:51:04,4,3600,511.2,1.07,13.3,7,13.2,0.154,10,0.1,1
,12:51:05,4,3600,512.2,1.07,13.3,7,13.2,0.155,10,0,1
,12:51:06,4,3600,513.2,1.07,13.3,7,13.2,0.155,10,0,1
,12:51:07,4,3600,514.2,1.07,13.3,7,13.2,0.161,10,0.1,1
,12:51:08,4,3600,515.2,1.07,13.3,7,13.2,0.161,10,0.1,1
,12:51:09,4,3600,516.2,1.07,13.3,7,13.2,0.155,10,0.1,1
,12:51:10,4,3600,517.2,1.07,13.3,7,13.2,0.155,10,0,1
,12:51:11,4,3600,518.2,1.07,13.3,7,13.2,0.155,10,0,1
,12:51:12,4,3600,519.2,1.08,13.3,7,13.2,0.156,10,0,1.01
,12:51:13,4,3600,520.2,1.08,13.3,7,13.2,0.156,10,0,1.01
,12:51:14,4,3600,521.2,1.08,13.3,7,13.2,0.156,10,0,1.01
,12:51:15,4,3600,522.2,1.08,13.3,7,13.2,0.156,10,0,1.01
,12:51:16,4,3600,523.2,1.08,13.3,7,13.2,0.156,10,0.1,1.01
,12:51:17,4,3600,524.2,1.07,13.3,7,13.2,0.149,10,0.1,1
,12:51:18,4,3600,525.2,1.07,13.3,7,13.2,0.149,10,0,1
,12:51:19,4,3600,526.2,1.06,13.3,7,13.2,0.154,10,0,0.99
,12:51:20,4,3600,527.2,1.06,13.3,7,13.2,0.153,10,0,0.99
,12:51:21,4,3600,528.2,1.05,13.3,7,13.2,0.158,10,0,0.99
,12:51:22,4,3600,529.2,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,12:51:23,4,3600,530.2,1.06,13.3,7,13.2,0.159,10,0.1,0.99
,12:51:24,4,3600,531.2,1.06,13.3,7,13.2,0.154,10,0,1
,12:51:25,4,3600,532.2,1.07,13.3,7,13.2,0.154,10,0,1
,12:51:26,4,3600,533.2,1.07,13.3,7,13.2,0.154,10,0.1,1
,12:51:27,4,3600,534.2,1.06,13.3,7,13.2,0.159,10,0.1,0.99
,12:51:28,4,3600,535.2,1.05,13.3,7,13.2,0.158,10,0,0.99
,12:51:29,4,3600,536.2,1.05,13.3,7,13.2,0.158,10,0,0.99
,12:51:30,4,3600,537.2,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,12:51:31,4,3600,538.2,1.06,13.3,7,13.3,0.153,10,0,0.99
,12:51:32,4,3600,539.2,1.06,13.3,7,13.3,0.159,10,0,0.99
,12:51:33,4,3600,540.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:34,4,3600,541.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:35,4,3600,542.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:36,4,3600,543.2,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,12:51:37,4,3600,544.2,1.06,13.3,7,13.3,0.159,10,0.1,0.99
,12:51:38,4,3600,545.2,1.06,13.3,7,13.3,0.159,10,0,0.99
,12:51:39,4,3600,546.2,1.06,13.3,7,13.3,0.159,10,0,0.99
,12:51:40,4,3600,547.2,1.06,13.3,7,13.3,0.153,10,0.1,0.99
,12:51:41,4,3600,548.2,1.05,13.3,7,13.3,0.152,10,0,0.99
,12:51:42,4,3600,549.2,1.05,13.3,7,13.3,0.152,10,0,0.99
,12:51:43,4,3600,550.2,1.05,13.3,7,13.3,0.152,10,0,0.98
,12:51:44,4,3600,551.2,1.05,13.3,7,13.3,0.152,10,0,0.98
,12:51:45,4,3600,552.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:46,4,3600,553.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:47,4,3600,554.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:48,4,3600,555.2,1.05,13.3,7,13.3,0.158,10,0,0.99
,12:51:49,4,3600,556.2,1.06,13.3,7,13.3,0.159,10,0,0.99
,12:51:50,4,3600,557.2,1.06,13.3,7,13.3,0.159,10,0,0.99
,12:51:51,4,3600,558.2,1.06,13.3,7,13.3,0.153,10,0,0.99
,12:51:52,4,3600,559.2,1.07,13.3,7,13.3,0.16,10,0,1
,12:51:53,4,3600,560.2,1.07,13.3,7,13.3,0.161,10,0,1.01
,12:51:54,4,3600,561.2,1.08,13.3,7,13.3,0.156,10,0.1,1.01
,12:51:55,4,3600,562.2,1.09,13.3,7,13.3,0.152,10,0,1.02
,12:51:56,4,3600,563.2,1.09,13.3,7,13.3,0.152,10,0,1.02
,12:51:57,4,3600,564.2,1.08,13.3,7,13.3,0.151,10,0,1.01
,12:51:58,4,3600,565.2,1.08,13.3,7,13.3,0.145,10,0,1.01
,12:51:59,4,3600,566.2,1.07,13.3,7,13.3,0.144,10,0,1
,12:52:00,4,3600,567.2,1.07,13.3,7,13.3,0.144,10,0.1,1
,12:52:01,4,3600,568.2,1.06,13.3,7,13.3,0.148,10,0,1
,12:52:02,4,3600,569.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:03,4,3600,570.2,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,12:52:04,4,3600,571.2,1.05,13.3,7,13.2,0.158,10,0,0.99
,12:52:05,4,3600,572.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:06,4,3600,573.2,1.06,13.3,7,13.2,0.16,10,0,1
,12:52:07,4,3600,574.2,1.07,13.3,7,13.2,0.16,10,0.1,1
,12:52:08,4,3600,575.2,1.07,13.3,7,13.2,0.161,10,0,1
,12:52:09,4,3600,576.2,1.07,13.3,7,13.2,0.16,10,0,1
,12:52:10,4,3600,577.2,1.07,13.3,7,13.2,0.161,10,0,1
,12:52:11,4,3600,578.2,1.07,13.3,6,13.2,0.167,10,0,1
,12:52:12,4,3600,579.2,1.07,13.3,7,13.2,0.161,10,0,1
,12:52:13,4,3600,580.2,1.07,13.3,7,13.2,0.155,10,0,1
,12:52:14,4,3600,581.2,1.08,13.3,7,13.2,0.15,10,0.1,1.01
,12:52:15,4,3600,582.2,1.08,13.3,7,13.2,0.15,10,0,1.01
,12:52:16,4,3600,583.2,1.08,13.3,7,13.2,0.15,10,0,1
,12:52:17,4,3600,584.2,1.07,13.3,7,13.2,0.149,10,0,1
,12:52:18,4,3600,585.2,1.07,13.3,7,13.2,0.149,10,0,1
,12:52:19,4,3600,586.2,1.07,13.3,7,13.2,0.154,10,0,1
,12:52:20,4,3600,587.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:21,4,3600,588.2,1.05,13.3,7,13.2,0.158,10,0,0.99
,12:52:22,4,3600,589.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:23,4,3600,590.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:24,4,3600,591.2,1.06,13.3,7,13.2,0.159,10,0,0.99
,12:52:25,4,3600,592.2,1.06,13.3,7,13.2,0.159,10,0.1,0.99
,12:52:26,4,3600,593.2,1.06,13.3,7,13.1,0.159,10,0.1,0.99
,12:52:27,4,3600,594.2,1.05,13.3,7,13.1,0.152,10,0.1,0.99
,12:52:28,4,3600,595.2,1.05,13.3,7,13.1,0.152,10,0,0.99
,12:52:29,4,3600,596.2,1.06,13.3,7,13.1,0.153,10,0.1,0.99
,12:52:30,4,3600,597.2,1.06,13.3,7,13.1,0.153,10,0.1,0.99
,12:52:31,4,3600,598.2,1.06,13.3,7,13.1,0.153,10,0.1,0.99
,12:52:32,4,3600,599.2,1.06,13.3,7,13.1,0.154,10,0.1,1
,12:52:33,4,3600,600.2,1.06,13.3,7,13.1,0.154,10,0,1
,12:52:34,4,3600,601.2,1.06,13.3,7,13.1,0.159,10,0.1,0.99
,12:52:35,4,3600,602.2,1.05,13.3,7,13.1,0.158,10,0,0.99
,12:52:36,4,3600,603.2,1.05,13.3,6,13.1,0.164,10,0.1,0.99
,12:52:37,4,3600,604.2,1.05,13.3,7,13.1,0.158,10,0.1,0.99
,12:52:38,4,3600,605.2,1.06,13.3,7,13.1,0.153,10,0,0.99
,12:52:39,4,3600,606.2,1.06,13.3,7,13.1,0.147,10,0,0.99
,12:52:40,4,3600,607.2,1.05,13.3,7,13.1,0.147,10,0.1,0.99
,12:52:41,4,3600,608.2,1.06,13.3,7,13.1,0.148,10,0.1,1
,12:52:42,4,3600,609.2,1.07,13.3,7,13.1,0.149,10,0.1,1
,12:52:43,4,3600,610.2,1.06,13.3,7,13.1,0.154,10,0.1,0.99
,12:52:44,4,3600,611.2,1.05,13.3,7,13.1,0.158,10,0.1,0.98
,12:52:45,4,3600,612.2,1.05,13.3,7,13.1,0.157,10,0,0.98
,12:52:46,4,3600,613.2,1.05,13.3,7,13.1,0.157,10,0.1,0.98
,12:52:47,4,3600,614.2,1.05,13.3,7,13.1,0.157,10,0.1,0.98
,12:52:48,4,3600,615.2,1.05,13.3,7,13.1,0.157,10,0,0.99
,12:52:49,4,3600,616.2,1.05,13.3,7,13,0.157,10,0,0.98
,12:52:50,4,3600,617.2,1.05,13.3,7,13,0.157,10,0.1,0.98
,12:52:51,4,3600,618.2,1.05,13.3,7,13,0.152,10,0,0.99
,12:52:52,4,3600,619.2,1.06,13.3,7,13,0.153,10,0,0.99
,12:52:53,4,3600,620.2,1.06,13.3,7,13,0.148,10,0,1
,12:52:54,4,3600,621.2,1.06,13.3,7,13,0.148,10,0.1,1
,12:52:55,4,3600,622.2,1.06,13.3,7,13,0.148,10,0.1,1
,12:52:56,4,3600,623.2,1.06,13.3,7,13,0.153,10,0.1,0.99
,12:52:57,4,3600,624.2,1.06,13.3,7,13,0.159,10,0.1,0.99
,12:52:58,4,3600,625.2,1.06,13.3,7,13,0.159,10,0.1,0.99
,12:52:59,4,3600,626.2,1.06,13.3,7,13,0.159,10,0,0.99
,12:53:00,4,3600,627.2,1.06,13.3,7,13,0.159,10,0,0.99
,12:53:01,4,3600,628.2,1.06,13.3,7,13,0.159,10,0.1,0.99
,12:53:02,4,3600,629.2,1.06,13.3,7,12.9,0.159,10,0.1,0.99
,12:53:03,4,3600,630.2,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,12:53:04,4,3600,631.2,1.05,13.3,7,12.9,0.147,10,0.1,0.99
,12:53:05,4,3600,632.2,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,12:53:06,4,3600,633.2,1.05,13.3,7,12.9,0.152,10,0,0.99
,12:53:07,4,3600,634.2,1.05,13.3,7,12.9,0.158,10,0.1,0.99
,12:53:08,4,3600,635.2,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,12:53:09,4,3600,636.2,1.05,13.3,7,12.9,0.158,10,0,0.99
,12:53:10,4,3600,637.2,1.05,13.3,7,12.9,0.152,10,0,0.98
,12:53:11,4,3600,638.2,1.05,13.3,7,12.9,0.158,10,0,0.99
,12:53:12,4,3600,639.2,1.05,13.3,7,12.9,0.158,10,0,0.99
,12:53:13,4,3600,640.2,1.05,13.3,7,12.9,0.152,10,0,0.99
,12:53:14,4,3600,641.2,1.05,13.3,7,12.9,0.147,10,0,0.99
,12:53:15,4,3600,642.2,1.06,13.3,7,12.9,0.148,10,0.1,0.99
,12:53:16,4,3600,643.2,1.06,13.3,7,12.9,0.148,10,0.1,1
,12:53:17,4,3600,644.2,1.06,13.3,7,12.9,0.148,10,0.1,0.99
,12:53:18,4,3600,645.2,1.06,13.3,7,12.8,0.153,10,0,0.99
,12:53:19,4,3600,646.2,1.05,13.3,7,12.8,0.152,10,0,0.98
,12:53:20,4,3600,647.2,1.04,13.3,7,12.8,0.157,10,0,0.98
,12:53:21,4,3600,648.2,1.04,13.3,7,12.8,0.156,10,0,0.98
,12:53:22,4,3600,649.2,1.04,13.3,7,12.8,0.156,10,0.1,0.98
,12:53:23,4,3600,650.2,1.05,13.3,7,12.8,0.157,10,0,0.98
,12:53:24,4,3600,651.2,1.05,13.3,7,12.8,0.158,10,0,0.99
,12:53:25,4,3600,652.2,1.05,13.3,7,12.8,0.157,10,0,0.98
,12:53:26,4,3600,653.2,1.05,13.3,7,12.8,0.157,10,0,0.98
,12:53:27,4,3600,654.2,1.05,13.3,7,12.8,0.151,10,0,0.98
,12:53:28,4,3600,655.2,1.05,13.3,7,12.8,0.152,10,0.1,0.98
,12:53:29,4,3600,656.2,1.05,13.3,7,12.8,0.151,10,0.1,0.98
,12:53:30,4,3600,657.2,1.05,13.3,7,12.7,0.146,10,0.1,0.98
,12:53:31,4,3600,658.2,1.05,13.3,7,12.7,0.146,10,0,0.98
,12:53:32,4,3600,659.2,1.05,13.3,7,12.7,0.146,10,0,0.98
,12:53:33,4,3600,660.2,1.05,13.3,7,12.7,0.152,10,0.1,0.98
,12:53:34,4,3600,661.2,1.05,13.3,7,12.7,0.151,10,0,0.98
,12:53:35,4,3600,662.2,1.04,13.3,7,12.7,0.151,10,0.1,0.98
,12:53:36,4,3600,663.2,1.04,13.3,7,12.7,0.156,10,0.1,0.97
,12:53:37,4,3600,664.2,1.04,13.3,6,12.7,0.162,10,0.1,0.97
,12:53:38,4,3600,665.2,1.04,13.3,7,12.7,0.155,10,0.1,0.97
,12:53:39,4,3600,666.2,1.04,13.3,7,12.7,0.156,10,0,0.98
,12:53:40,4,3600,667.2,1.05,13.3,7,12.7,0.157,10,0,0.98
,12:53:41,4,3600,668.2,1.05,13.3,7,12.7,0.158,10,0.1,0.99
,12:53:42,4,3600,669.2,1.05,13.3,7,12.7,0.152,10,0.1,0.99
,12:53:43,4,3600,670.2,1.06,13.3,7,12.6,0.153,10,0,0.99
,12:53:44,4,3600,671.2,1.06,13.3,7,12.6,0.153,10,0,0.99
,12:53:45,4,3600,672.2,1.06,13.3,7,12.6,0.153,10,0,0.99
,12:53:46,4,3600,673.2,1.05,13.3,7,12.6,0.152,10,0.1,0.98
,12:53:47,4,3600,674.2,1.05,13.3,7,12.6,0.157,10,0.1,0.98
,12:53:48,4,3600,675.2,1.05,13.3,7,12.6,0.151,10,0,0.98
,12:53:49,4,3600,676.2,1.05,13.3,7,12.6,0.157,10,0,0.98
,12:53:50,4,3600,677.2,1.04,13.3,7,12.6,0.157,10,0,0.98
,12:53:51,4,3600,678.2,1.04,13.3,7,12.6,0.156,10,0,0.98
,12:53:52,4,3600,679.2,1.04,13.3,7,12.6,0.157,10,0.1,0.98
,12:53:53,4,3600,680.2,1.05,13.3,7,12.6,0.152,10,0,0.98
,12:53:54,4,3600,681.2,1.06,13.3,7,12.6,0.153,10,0,0.99
,12:53:55,4,3600,682.2,1.06,13.3,7,12.6,0.153,10,0.1,0.99
,12:53:56,4,3600,683.2,1.06,13.3,7,12.5,0.153,10,0,0.99
,12:53:57,4,3600,684.2,1.05,13.3,7,12.5,0.158,10,0,0.99
,12:53:58,4,3600,685.2,1.05,13.3,7,12.5,0.158,10,0.1,0.99
,12:53:59,4,3600,686.2,1.06,13.3,7,12.5,0.159,10,0.1,0.99
,12:54:00,4,3600,687.2,1.06,13.3,7,12.5,0.153,10,0,0.99
,12:54:01,4,3600,688.2,1.06,13.3,7,12.5,0.153,10,0,0.99
,12:54:02,4,3600,689.2,1.06,13.3,7,12.5,0.153,10,0,0.99
,12:54:03,4,3600,690.2,1.06,13.3,7,12.5,0.153,10,0.1,0.99
,12:54:04,4,3600,691.2,1.06,13.3,7,12.5,0.153,10,0.1,0.99
,12:54:05,4,3600,692.2,1.05,13.3,7,12.5,0.147,10,0,0.99
,12:54:06,4,3600,693.2,1.05,13.3,7,12.5,0.152,10,0.1,0.99
,12:54:07,4,3600,694.2,1.05,13.3,7,12.4,0.152,10,0.1,0.99
,12:54:08,4,3600,695.2,1.05,13.3,7,12.4,0.152,10,0.1,0.99
,12:54:09,4,3600,696.2,1.05,13.3,7,12.4,0.151,10,0.1,0.98
,12:54:10,4,3600,697.2,1.04,13.3,7,12.4,0.151,10,0.1,0.98
,12:54:11,4,3600,698.2,1.04,13.3,7,12.4,0.151,10,0,0.98
,12:54:12,4,3600,699.2,1.04,13.3,7,12.4,0.156,10,0,0.98
,12:54:13,4,3600,700.2,1.04,13.3,7,12.4,0.157,10,0,0.98
,12:54:14,4,3600,701.2,1.04,13.3,7,12.4,0.157,10,0.1,0.98
,12:54:15,4,3600,702.2,1.05,13.3,7,12.4,0.151,10,0.1,0.98
,12:54:16,4,3600,703.2,1.04,13.3,7,12.4,0.145,10,0,0.98
,12:54:17,4,3600,704.2,1.04,13.3,7,12.4,0.145,10,0,0.98
,12:54:18,4,3600,705.2,1.04,13.3,7,12.4,0.15,10,0,0.98
,12:54:19,4,3600,706.2,1.04,13.3,7,12.3,0.15,10,0,0.98
,12:54:20,4,3600,707.2,1.05,13.3,7,12.3,0.157,10,0,0.98
,12:54:21,4,3600,708.2,1.04,13.3,7,12.3,0.156,10,0.1,0.98
,12:54:22,4,3600,709.2,1.04,13.3,7,12.3,0.155,10,0,0.97
,12:54:23,4,3600,710.2,1.03,13.3,7,12.3,0.155,10,0,0.97
,12:54:24,4,3600,711.2,1.03,13.3,7,12.3,0.155,10,0,0.97
,12:54:25,4,3600,712.2,1.04,13.3,7,12.3,0.15,10,0.1,0.98
,12:54:26,4,3600,713.2,1.05,13.3,7,12.3,0.157,10,0,0.98
,12:54:27,4,3600,714.2,1.05,13.3,7,12.3,0.158,10,0,0.99
,12:54:28,4,3600,715.2,1.05,13.3,7,12.2,0.157,10,0,0.98
,12:54:29,4,3600,716.2,1.05,13.3,7,12.2,0.151,10,0.1,0.98
,12:54:30,4,3600,717.2,1.04,13.3,7,12.2,0.151,10,0.1,0.98
,12:54:31,4,3600,718.2,1.05,13.3,7,12.2,0.151,10,0,0.98
,12:54:32,4,3600,719.2,1.05,13.3,7,12.2,0.152,10,0.1,0.99
,12:54:33,4,3600,720.2,1.05,13.3,7,12.2,0.152,10,0,0.99
,12:54:34,4,3600,721.2,1.05,13.3,7,12.2,0.152,10,0,0.99
,12:54:35,4,3600,722.2,1.05,13.3,7,12.2,0.157,10,0,0.98
,12:54:36,4,3600,723.2,1.04,13.3,7,12.2,0.157,10,0,0.98
,12:54:37,4,3600,724.2,1.04,13.3,7,12.2,0.157,10,0,0.98
,12:54:38,4,3600,725.2,1.05,13.3,7,12.2,0.151,10,0,0.98
,12:54:39,4,3600,726.2,1.05,13.3,7,12.1,0.158,10,0,0.99
,12:54:40,4,3600,727.2,1.05,13.3,7,12.1,0.158,10,0,0.98
,12:54:41,4,3600,728.2,1.05,13.3,7,12.1,0.157,10,0,0.98
,12:54:42,4,3600,729.2,1.04,13.3,7,12.1,0.157,10,0,0.98
,12:54:43,4,3600,730.2,1.04,13.3,7,12.1,0.157,10,0,0.98
,12:54:44,4,3600,731.2,1.04,13.3,7,12.1,0.157,10,0,0.98
,12:54:45,4,3600,732.2,1.04,13.3,7,12.1,0.157,10,0,0.98
,12:54:46,4,3600,733.2,1.05,13.3,7,12.1,0.157,10,0,0.98
,12:54:47,4,3600,734.2,1.04,13.3,7,12.1,0.151,10,0,0.98
