Data file,,DRYSLIDE_ISO10_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,17/05/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Dryslide on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:54:03 on 17/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:17:33,4,3600,1408.8,1.42,13.3,7,13.5,0.206,10,50.2,1.36
,11:17:34,4,3600,1409.8,1.42,13.3,7,13.5,0.206,10,50.2,1.36
,11:17:35,4,3600,1410.8,1.42,13.3,7,13.5,0.212,10,50.3,1.35
,11:17:36,4,3600,1411.8,1.41,13.3,7,13.5,0.212,10,50.3,1.35
,11:17:37,4,3600,1412.8,1.41,13.3,7,13.5,0.204,10,50.3,1.35
,11:17:38,4,3600,1413.8,1.42,13.3,7,13.5,0.205,10,50.2,1.36
,11:17:39,4,3600,1414.8,1.42,13.3,7,13.5,0.198,10,50.2,1.36
,11:17:40,4,3600,1415.8,1.42,13.3,7,13.5,0.191,10,50.2,1.35
,11:17:41,4,3600,1416.8,1.41,13.3,8,13.5,0.183,10,50.2,1.35
,11:17:42,4,3600,1417.8,1.4,13.3,8,13.5,0.182,10,50.3,1.34
,11:17:43,4,3600,1418.8,1.41,13.3,7,13.5,0.189,10,50.2,1.34
,11:17:44,4,3600,1419.8,1.4,13.3,7,13.5,0.195,10,50.2,1.34
,11:17:45,4,3600,1420.8,1.4,13.3,7,13.5,0.202,10,50.3,1.33
,11:17:46,4,3600,1421.8,1.39,13.3,7,13.5,0.193,10,50.2,1.33
,11:17:47,4,3600,1422.8,1.39,13.3,7,13.5,0.193,10,50.2,1.33
,11:17:48,4,3600,1423.8,1.39,13.3,7,13.5,0.194,10,50.2,1.33
,11:17:49,4,3600,1424.8,1.39,13.3,7,13.5,0.2,10,50.3,1.33
,11:17:50,4,3600,1425.8,1.39,13.3,7,13.5,0.2,10,50.3,1.33
,11:17:51,4,3600,1426.8,1.39,13.3,7,13.5,0.193,10,50.3,1.32
,11:17:52,4,3600,1427.8,1.38,13.3,7,13.5,0.192,10,50.3,1.31
,11:17:53,4,3600,1428.8,1.36,13.3,7,13.5,0.197,10,50.2,1.3
,11:17:54,4,3600,1429.8,1.36,13.3,7,13.5,0.204,10,50.3,1.3
,11:17:55,4,3600,1430.8,1.36,13.3,7,13.5,0.204,10,50.3,1.3
,11:17:56,4,3600,1431.8,1.37,13.3,7,13.5,0.198,10,50.3,1.31
,11:17:57,4,3600,1432.8,1.37,13.3,7,13.5,0.206,10,50.2,1.31
,11:17:58,4,3600,1433.8,1.37,13.3,6,13.5,0.214,10,50.2,1.31
,11:17:59,4,3600,1434.8,1.37,13.3,6,13.5,0.214,10,50.3,1.31
,11:18:00,4,3600,1435.8,1.38,13.3,6,13.5,0.215,10,50.3,1.32
,11:18:01,4,3600,1436.8,1.38,13.3,6,13.4,0.216,10,50.3,1.32
,11:18:02,4,3600,1437.8,1.38,13.3,6,13.4,0.215,10,50.3,1.32
,11:18:03,4,3600,1438.8,1.38,13.3,6,13.4,0.215,10,50.2,1.32
,11:18:04,4,3600,1439.8,1.38,13.3,6,13.4,0.216,10,50.2,1.32
,11:18:05,4,3600,1440.8,1.39,13.3,7,13.4,0.208,10,50.3,1.33
,11:18:06,4,3600,1441.8,1.39,13.3,7,13.4,0.209,10,50.2,1.33
,11:18:07,4,3600,1442.8,1.39,13.3,7,13.4,0.208,10,50.2,1.33
,11:18:08,4,3600,1443.8,1.39,13.3,7,13.4,0.208,10,50.2,1.32
,11:18:09,4,3600,1444.8,1.38,13.3,7,13.4,0.207,10,50.2,1.32
,11:18:10,4,3600,1445.8,1.38,13.3,7,13.4,0.207,10,50.2,1.32
,11:18:11,4,3600,1446.8,1.38,13.3,7,13.4,0.207,10,50.2,1.32
,11:18:12,4,3600,1447.8,1.38,13.3,6,13.4,0.216,10,50.2,1.32
,11:18:13,4,3600,1448.8,1.39,13.3,6,13.4,0.217,10,50.2,1.33
,11:18:14,4,3600,1449.8,1.4,13.3,7,13.4,0.21,10,50.2,1.34
,11:18:15,4,3600,1450.8,1.41,13.3,7,13.4,0.204,10,50.2,1.35
,11:18:16,4,3600,1451.8,1.41,13.3,7,13.4,0.211,10,50.2,1.34
,11:18:17,4,3600,1452.8,1.41,13.3,7,13.4,0.211,10,50.2,1.34
,11:18:18,4,3600,1453.8,1.4,13.3,7,13.4,0.21,10,50.2,1.34
,11:18:19,4,3600,1454.8,1.41,13.3,7,13.4,0.203,10,50.3,1.34
,11:18:20,4,3600,1455.8,1.41,13.3,7,13.4,0.203,10,50.2,1.34
,11:18:21,4,3600,1456.8,1.41,13.3,7,13.4,0.204,10,50.2,1.35
,11:18:22,4,3600,1457.8,1.42,13.3,7,13.4,0.204,10,50.3,1.35
,11:18:23,4,3600,1458.8,1.42,13.3,7,13.4,0.205,10,50.3,1.36
,11:18:24,4,3600,1459.8,1.43,13.3,7,13.4,0.192,10,50.2,1.36
,11:18:25,4,3600,1460.8,1.42,13.3,7,13.4,0.191,10,50.2,1.36
,11:18:26,4,3600,1461.8,1.42,13.3,7,13.4,0.191,10,50.3,1.35
,11:18:27,4,3600,1462.8,1.41,13.3,8,13.4,0.183,10,50.2,1.34
,11:18:28,4,3600,1463.8,1.4,13.3,7,13.4,0.188,10,50.2,1.34
,11:18:29,4,3600,1464.8,1.39,13.3,7,13.4,0.187,10,50.2,1.33
,11:18:30,4,3600,1465.8,1.38,13.3,7,13.3,0.192,10,50.2,1.32
,11:18:31,4,3600,1466.8,1.37,13.3,7,13.3,0.191,10,50.2,1.31
,11:18:32,4,3600,1467.8,1.37,13.3,7,13.3,0.198,10,50.2,1.31
,11:18:33,4,3600,1468.8,1.37,13.3,7,13.3,0.198,10,50.2,1.31
,11:18:34,4,3600,1469.8,1.37,13.3,7,13.3,0.198,10,50.2,1.31
,11:18:35,4,3600,1470.8,1.37,13.3,7,13.3,0.205,10,50.2,1.31
,11:18:36,4,3600,1471.8,1.37,13.3,6,13.3,0.213,10,50.3,1.31
,11:18:37,4,3600,1472.8,1.37,13.3,7,13.3,0.206,10,50.3,1.31
,11:18:38,4,3600,1473.8,1.38,13.3,7,13.3,0.206,10,50.3,1.31
,11:18:39,4,3600,1474.8,1.37,13.3,6,13.3,0.214,10,50.2,1.31
,11:18:40,4,3600,1475.8,1.36,13.3,6,13.3,0.213,10,50.2,1.3
,11:18:41,4,3600,1476.8,1.37,13.3,6,13.3,0.213,10,50.2,1.31
,11:18:42,4,3600,1477.8,1.37,13.3,7,13.3,0.206,10,50.2,1.31
,11:18:43,4,3600,1478.8,1.37,13.3,7,13.3,0.206,10,50.2,1.31
,11:18:44,4,3600,1479.8,1.36,13.3,7,13.3,0.205,10,50.2,1.3
,11:18:45,4,3600,1480.8,1.36,13.3,6,13.3,0.212,10,50.2,1.3
,11:18:46,4,3600,1481.8,1.36,13.3,6,13.3,0.212,10,50.2,1.3
,11:18:47,4,3600,1482.8,1.36,13.3,7,13.3,0.205,10,50.3,1.3
,11:18:48,4,3600,1483.8,1.36,13.3,7,13.3,0.197,10,50.2,1.3
,11:18:49,4,3600,1484.8,1.35,13.3,7,13.3,0.196,10,50.2,1.29
,11:18:50,4,3600,1485.8,1.35,13.3,7,13.3,0.188,10,50.3,1.29
,11:18:51,4,3600,1486.8,1.35,13.3,7,13.3,0.181,10,50.2,1.29
,11:18:52,4,3600,1487.8,1.35,13.3,7,13.3,0.188,10,50.3,1.29
,11:18:53,4,3600,1488.8,1.34,13.3,7,13.2,0.202,10,50.3,1.28
,11:18:54,4,3600,1489.8,1.34,13.3,7,13.2,0.201,10,50.2,1.28
,11:18:55,4,3600,1490.8,1.33,13.3,7,13.2,0.2,10,50.2,1.27
,11:18:56,4,3600,1491.8,1.33,13.3,7,13.2,0.2,10,50.3,1.27
,11:18:57,4,3600,1492.8,1.33,13.3,7,13.2,0.199,10,50.3,1.27
,11:18:58,4,3600,1493.8,1.33,13.3,7,13.2,0.199,10,50.2,1.27
,11:18:59,4,3600,1494.8,1.33,13.3,6,13.2,0.207,10,50.3,1.27
,11:19:00,4,3600,1495.8,1.34,13.3,7,13.2,0.193,10,50.2,1.28
,11:19:01,4,3600,1496.8,1.34,13.3,7,13.2,0.181,10,50.3,1.28
,11:19:02,4,3600,1497.8,1.34,13.3,7,13.2,0.18,10,50.3,1.28
,11:19:03,4,3600,1498.8,1.33,13.3,7,13.2,0.193,10,50.2,1.27
,11:19:04,4,3600,1499.8,1.33,13.3,7,13.2,0.199,10,50.2,1.27
,11:19:05,4,3600,1500.8,1.33,13.3,7,13.2,0.199,10,50.2,1.27
,11:19:06,4,3600,1501.8,1.33,13.3,7,13.1,0.199,10,50.2,1.27
,11:19:07,4,3600,1502.8,1.32,13.3,7,13.1,0.191,10,50.2,1.26
,11:19:08,4,3600,1503.8,1.32,13.3,6,13.1,0.206,10,50.3,1.26
,11:19:09,4,3600,1504.8,1.32,13.3,6,13.1,0.206,10,50.2,1.26
,11:19:10,4,3600,1505.8,1.33,13.3,7,13.1,0.199,10,50.2,1.27
,11:19:11,4,3600,1506.8,1.33,13.3,7,13.1,0.192,10,50.2,1.27
,11:19:12,4,3600,1507.8,1.33,13.3,7,13.1,0.179,10,50.3,1.27
,11:19:13,4,3600,1508.8,1.32,13.3,7,13.1,0.177,10,50.2,1.26
,11:19:14,4,3600,1509.8,1.31,13.3,7,13.1,0.182,10,50.3,1.25
,11:19:15,4,3600,1510.8,1.31,13.3,7,13.1,0.189,10,50.3,1.25
,11:19:16,4,3600,1511.8,1.3,13.3,7,13.1,0.196,10,50.2,1.25
,11:19:17,4,3600,1512.8,1.3,13.3,6,13.1,0.203,10,50.2,1.24
,11:19:18,4,3600,1513.8,1.31,13.3,6,13.1,0.204,10,50.2,1.25
,11:19:19,4,3600,1514.8,1.31,13.3,7,13,0.197,10,50.2,1.25
,11:19:20,4,3600,1515.8,1.32,13.3,7,13,0.198,10,50.3,1.26
,11:19:21,4,3600,1516.8,1.31,13.3,7,13,0.19,10,50.2,1.26
,11:19:22,4,3600,1517.8,1.31,13.3,7,13,0.182,10,50.2,1.25
,11:19:23,4,3600,1518.8,1.3,13.3,7,13,0.181,10,50.3,1.24
,11:19:24,4,3600,1519.8,1.3,13.3,7,13,0.181,10,50.3,1.24
,11:19:25,4,3600,1520.8,1.29,13.3,7,13,0.194,10,50.2,1.23
,11:19:26,4,3600,1521.8,1.29,13.3,7,13,0.193,10,50.2,1.23
,11:19:27,4,3600,1522.8,1.28,13.3,6,13,0.2,10,50.2,1.23
,11:19:28,4,3600,1523.8,1.28,13.3,6,13,0.2,10,50.2,1.23
,11:19:29,4,3600,1524.8,1.29,13.3,7,13,0.187,10,50.2,1.23
,11:19:30,4,3600,1525.8,1.3,13.3,7,13,0.181,10,50.3,1.24
,11:19:31,4,3600,1526.8,1.29,13.3,7,12.9,0.18,10,50.3,1.24
,11:19:32,4,3600,1527.8,1.29,13.3,7,12.9,0.186,10,50.2,1.23
,11:19:33,4,3600,1528.8,1.28,13.3,7,12.9,0.192,10,50.2,1.22
,11:19:34,4,3600,1529.8,1.28,13.3,7,12.9,0.192,10,50.3,1.22
,11:19:35,4,3600,1530.8,1.29,13.3,7,12.9,0.193,10,50.2,1.23
,11:19:36,4,3600,1531.8,1.29,13.3,7,12.9,0.193,10,50.2,1.23
,11:19:37,4,3600,1532.8,1.29,13.3,7,12.9,0.193,10,50.2,1.23
,11:19:38,4,3600,1533.8,1.29,13.3,7,12.9,0.18,10,50.2,1.23
,11:19:39,4,3600,1534.8,1.29,13.3,7,12.9,0.18,10,50.3,1.24
,11:19:40,4,3600,1535.8,1.3,13.3,7,12.9,0.187,10,50.2,1.24
,11:19:41,4,3600,1536.8,1.3,13.3,7,12.9,0.195,10,50.2,1.24
,11:19:42,4,3600,1537.8,1.3,13.3,7,12.9,0.195,10,50.2,1.24
,11:19:43,4,3600,1538.8,1.3,13.3,7,12.9,0.196,10,50.2,1.25
,11:19:44,4,3600,1539.8,1.31,13.3,7,12.8,0.189,10,50.2,1.26
,11:19:45,4,3600,1540.8,1.32,13.3,7,12.8,0.191,10,50.2,1.26
,11:19:46,4,3600,1541.8,1.32,13.3,7,12.8,0.191,10,50.2,1.27
,11:19:47,4,3600,1542.8,1.33,13.3,7,12.8,0.199,10,50.2,1.27
,11:19:48,4,3600,1543.8,1.33,13.3,7,12.8,0.199,10,50.3,1.27
,11:19:49,4,3600,1544.8,1.33,13.3,7,12.8,0.2,10,50.2,1.27
,11:19:50,4,3600,1545.8,1.34,13.3,7,12.8,0.201,10,50.2,1.28
,11:19:51,4,3600,1546.8,1.34,13.3,7,12.8,0.186,10,50.2,1.28
,11:19:52,4,3600,1547.8,1.34,13.3,7,12.8,0.186,10,50.3,1.28
,11:19:53,4,3600,1548.8,1.33,13.3,7,12.8,0.193,10,50.2,1.27
,11:19:54,4,3600,1549.8,1.33,13.3,7,12.8,0.2,10,50.2,1.27
,11:19:55,4,3600,1550.8,1.33,13.3,6,12.8,0.208,10,50.3,1.27
,11:19:56,4,3600,1551.8,1.34,13.3,7,12.8,0.201,10,50.3,1.28
,11:19:57,4,3600,1552.8,1.35,13.3,7,12.7,0.188,10,50.2,1.29
,11:19:58,4,3600,1553.8,1.35,13.3,7,12.7,0.188,10,50.2,1.29
,11:19:59,4,3600,1554.8,1.34,13.3,7,12.7,0.194,10,50.2,1.28
,11:20:00,4,3600,1555.8,1.34,13.3,7,12.7,0.201,10,50.2,1.28
,11:20:01,4,3600,1556.8,1.33,13.3,7,12.7,0.2,10,50.2,1.27
,11:20:02,4,3600,1557.8,1.33,13.3,7,12.7,0.192,10,50.3,1.27
,11:20:03,4,3600,1558.8,1.33,13.3,7,12.7,0.192,10,50.3,1.27
,11:20:04,4,3600,1559.8,1.33,13.3,7,12.7,0.192,10,50.2,1.27
,11:20:05,4,3600,1560.8,1.33,13.3,6,12.7,0.207,10,50.2,1.27
,11:20:06,4,3600,1561.8,1.33,13.3,6,12.7,0.208,10,50.3,1.27
,11:20:07,4,3600,1562.8,1.33,13.3,7,12.6,0.2,10,50.2,1.28
,11:20:08,4,3600,1563.8,1.34,13.3,7,12.6,0.187,10,50.2,1.28
,11:20:09,4,3600,1564.8,1.34,13.3,7,12.6,0.187,10,50.2,1.28
,11:20:10,4,3600,1565.8,1.33,13.3,7,12.6,0.192,10,50.2,1.27
,11:20:11,4,3600,1566.8,1.32,13.3,7,12.6,0.198,10,50.2,1.26
,11:20:12,4,3600,1567.8,1.32,13.3,7,12.6,0.198,10,50.2,1.26
,11:20:13,4,3600,1568.8,1.33,13.3,7,12.6,0.199,10,50.3,1.27
,11:20:14,4,3600,1569.8,1.33,13.3,7,12.6,0.192,10,50.2,1.27
,11:20:15,4,3600,1570.8,1.33,13.3,7,12.6,0.186,10,50.3,1.27
,11:20:16,4,3600,1571.8,1.33,13.3,7,12.6,0.192,10,50.2,1.27
,11:20:17,4,3600,1572.8,1.33,13.3,7,12.5,0.199,10,50.2,1.27
,11:20:18,4,3600,1573.8,1.33,13.3,7,12.5,0.199,10,50.2,1.27
,11:20:19,4,3600,1574.8,1.33,13.3,7,12.5,0.2,10,50.2,1.27
,11:20:20,4,3600,1575.8,1.33,13.3,7,12.5,0.192,10,50.3,1.27
,11:20:21,4,3600,1576.8,1.33,13.3,7,12.5,0.186,10,50.2,1.27
,11:20:22,4,3600,1577.8,1.33,13.3,7,12.5,0.192,10,50.3,1.27
,11:20:23,4,3600,1578.8,1.33,13.3,7,12.5,0.199,10,50.2,1.27
,11:20:24,4,3600,1579.8,1.33,13.3,6,12.5,0.207,10,50.2,1.27
,11:20:25,4,3600,1580.8,1.33,13.3,7,12.4,0.2,10,50.2,1.27
,11:20:26,4,3600,1581.8,1.34,13.3,7,12.4,0.194,10,50.2,1.28
,11:20:27,4,3600,1582.8,1.34,13.3,7,12.4,0.187,10,50.3,1.28
,11:20:28,4,3600,1583.8,1.34,13.3,7,12.4,0.187,10,50.2,1.28
,11:20:29,4,3600,1584.8,1.33,13.3,7,12.4,0.193,10,50.2,1.27
,11:20:30,4,3600,1585.8,1.33,13.3,7,12.4,0.199,10,50.3,1.27
,11:20:31,4,3600,1586.8,1.33,13.3,7,12.4,0.199,10,50.2,1.27
,11:20:32,4,3600,1587.8,1.33,13.3,7,12.4,0.199,10,50.2,1.27
,11:20:33,4,3600,1588.8,1.33,13.3,7,12.4,0.199,10,50.2,1.27
,11:20:34,4,3600,1589.8,1.33,13.3,7,12.4,0.192,10,50.2,1.27
,11:20:35,4,3600,1590.8,1.32,13.3,7,12.4,0.199,10,50.2,1.27
,11:20:36,4,3600,1591.8,1.32,13.3,7,12.4,0.199,10,50.3,1.27
,11:20:37,4,3600,1592.8,1.32,13.3,7,12.3,0.199,10,50.3,1.27
,11:20:38,4,3600,1593.8,1.33,13.3,7,12.3,0.192,10,50.2,1.27
,11:20:39,4,3600,1594.8,1.33,13.3,7,12.3,0.185,10,50.3,1.27
,11:20:40,4,3600,1595.8,1.32,13.3,7,12.3,0.191,10,50.2,1.26
,11:20:41,4,3600,1596.8,1.31,13.3,7,12.3,0.197,10,50.2,1.26
,11:20:42,4,3600,1597.8,1.31,13.3,6,12.3,0.205,10,50.2,1.26
,11:20:43,4,3600,1598.8,1.32,13.3,7,12.3,0.198,10,50.2,1.26
,11:20:44,4,3600,1599.8,1.32,13.3,7,12.2,0.184,10,50.3,1.27
,11:20:45,4,3600,1600.8,1.32,13.3,7,12.2,0.184,10,50.3,1.26
,11:20:46,4,3600,1601.8,1.31,13.3,7,12.2,0.19,10,50.2,1.26
,11:20:47,4,3600,1602.8,1.31,13.3,7,12.2,0.197,10,50.2,1.25
,11:20:48,4,3600,1603.8,1.31,13.3,7,12.2,0.196,10,50.2,1.25
,11:20:49,4,3600,1604.8,1.31,13.3,7,12.2,0.196,10,50.3,1.25
,11:20:50,4,3600,1605.8,1.31,13.3,7,12.2,0.196,10,50.2,1.25
,11:20:51,4,3600,1606.8,1.31,13.3,7,12.2,0.197,10,50.2,1.26
,11:20:52,4,3600,1607.8,1.32,13.3,7,12.2,0.184,10,50.2,1.26
,11:20:53,4,3600,1608.8,1.32,13.3,7,12.2,0.184,10,50.2,1.26
,11:20:54,4,3600,1609.8,1.31,13.3,7,12.2,0.19,10,50.2,1.26
,11:20:55,4,3600,1610.8,1.31,13.3,7,12.2,0.196,10,50.2,1.25
,11:20:56,4,3600,1611.8,1.31,13.3,6,12.1,0.204,10,50.2,1.25
,11:20:57,4,3600,1612.8,1.31,13.3,7,12.1,0.196,10,50.3,1.25
,11:20:58,4,3600,1613.8,1.31,13.3,7,12.1,0.197,10,50.3,1.26
,11:20:59,4,3600,1614.8,1.31,13.3,7,12.1,0.183,10,50.2,1.26
,11:21:00,4,3600,1615.8,1.31,13.3,7,12.1,0.183,10,50.3,1.25
,11:21:01,4,3600,1616.8,1.3,13.3,7,12.1,0.188,10,50.3,1.24
,11:21:02,4,3600,1617.8,1.3,13.3,7,12.1,0.195,10,50.2,1.24
,11:21:03,4,3600,1618.8,1.3,13.3,7,12.1,0.195,10,50.2,1.24
,11:21:04,4,3600,1619.8,1.31,13.3,7,12.1,0.196,10,50.2,1.25
,11:21:05,4,3600,1620.8,1.31,13.3,7,12,0.197,10,50.2,1.25
,11:21:06,4,3600,1621.8,1.31,13.3,7,12,0.189,10,50.2,1.25
,11:21:07,4,3600,1622.8,1.31,13.3,7,12,0.182,10,50.3,1.25
,11:21:08,4,3600,1623.8,1.3,13.3,7,12,0.181,10,50.3,1.24
,11:21:09,4,3600,1624.8,1.29,13.3,7,12,0.186,10,50.2,1.23
,11:21:10,4,3600,1625.8,1.28,13.3,7,12,0.193,10,50.2,1.22
,11:21:11,4,3600,1626.8,1.28,13.3,6,11.9,0.2,10,50.2,1.23
,11:21:12,4,3600,1627.8,1.29,13.3,7,12,0.193,10,50.2,1.23
,11:21:13,4,3600,1628.8,1.3,13.3,7,11.9,0.195,10,50.2,1.24
,11:21:14,4,3600,1629.8,1.3,13.3,7,11.9,0.195,10,50.2,1.24
,11:21:15,4,3600,1630.8,1.3,13.3,7,11.9,0.187,10,50.2,1.24
,11:21:16,4,3600,1631.8,1.29,13.3,7,11.9,0.187,10,50.2,1.23
,11:21:17,4,3600,1632.8,1.28,13.3,7,11.9,0.185,10,50.2,1.23
,11:21:18,4,3600,1633.8,1.28,13.3,7,11.9,0.192,10,50.3,1.22
,11:21:19,4,3600,1634.8,1.28,13.3,7,11.9,0.191,10,50.2,1.22
,11:21:20,4,3600,1635.8,1.28,13.3,7,11.8,0.192,10,50.2,1.22
,11:21:21,4,3600,1636.8,1.28,13.3,7,11.8,0.193,10,50.2,1.23
,11:21:22,4,3600,1637.8,1.29,13.3,7,11.8,0.186,10,50.2,1.23
,11:21:23,4,3600,1638.8,1.29,13.3,7,11.8,0.186,10,50.2,1.23
,11:21:24,4,3600,1639.8,1.29,13.3,7,11.8,0.186,10,50.2,1.23
,11:21:25,4,3600,1640.8,1.29,13.3,7,11.8,0.173,10,50.2,1.23
,11:21:26,4,3600,1641.8,1.28,13.3,7,11.8,0.173,10,50.3,1.23
,11:21:27,4,3600,1642.8,1.28,13.3,7,11.7,0.172,10,50.2,1.22
,11:21:28,4,3600,1643.8,1.27,13.3,7,11.7,0.183,10,50.2,1.21
,11:21:29,4,3600,1644.8,1.27,13.3,7,11.7,0.19,10,50.2,1.21
,11:21:30,4,3600,1645.8,1.27,13.3,6,11.7,0.198,10,50.3,1.21
,11:21:31,4,3600,1646.8,1.28,13.3,7,11.7,0.191,10,50.2,1.22
,11:21:32,4,3600,1647.8,1.28,13.3,7,11.7,0.192,10,50.2,1.22
,11:21:33,4,3600,1648.8,1.28,13.3,7,11.7,0.193,10,50.2,1.23
,11:21:34,4,3600,1649.8,1.28,13.3,7,11.7,0.192,10,50.2,1.22
,11:21:35,4,3600,1650.8,1.28,13.3,7,11.7,0.185,10,50.2,1.22
,11:21:36,4,3600,1651.8,1.28,13.3,7,11.6,0.185,10,50.2,1.22
,11:21:37,4,3600,1652.8,1.27,13.3,7,11.6,0.191,10,50.2,1.21
,11:21:38,4,3600,1653.8,1.27,13.3,6,11.6,0.198,10,50.2,1.21
,11:21:39,4,3600,1654.8,1.28,13.3,6,11.6,0.2,10,50.2,1.22
,11:21:40,4,3600,1655.8,1.29,13.3,7,11.6,0.193,10,50.2,1.23
,11:21:41,4,3600,1656.8,1.3,13.3,7,11.6,0.195,10,50.2,1.25
,11:21:42,4,3600,1657.8,1.31,13.3,7,11.6,0.189,10,50.2,1.25
,11:21:43,4,3600,1658.8,1.31,13.3,7,11.6,0.196,10,50.2,1.25
,11:21:44,4,3600,1659.8,1.31,13.3,7,11.5,0.189,10,50.2,1.25
,11:21:45,4,3600,1660.8,1.3,13.3,7,11.5,0.188,10,50.2,1.25
,11:21:46,4,3600,1661.8,1.31,13.3,7,11.5,0.189,10,50.2,1.25
,11:21:47,4,3600,1662.8,1.31,13.3,7,11.5,0.189,10,50.2,1.25
,11:21:48,4,3600,1663.8,1.31,13.3,7,11.5,0.196,10,50.2,1.25
,11:21:49,4,3600,1664.8,1.31,13.3,7,11.5,0.189,10,50.2,1.26
,11:21:50,4,3600,1665.8,1.32,13.3,7,11.5,0.191,10,50.2,1.26
,11:21:51,4,3600,1666.8,1.33,13.3,7,11.5,0.178,10,50.2,1.27
,11:21:52,4,3600,1667.8,1.33,13.3,7,11.5,0.179,10,50.2,1.27
,11:21:53,4,3600,1668.8,1.34,13.3,8,11.5,0.174,10,50.3,1.28
,11:21:54,4,3600,1669.8,1.34,13.3,7,11.5,0.181,10,50.3,1.28
,11:21:55,4,3600,1670.8,1.34,13.3,7,11.4,0.194,10,50.2,1.28
,11:21:56,4,3600,1671.8,1.34,13.3,7,11.4,0.201,10,50.2,1.28
,11:21:57,4,3600,1672.8,1.34,13.3,6,11.4,0.209,10,50.3,1.28
,11:21:58,4,3600,1673.8,1.34,13.3,6,11.4,0.209,10,50.2,1.28
,11:21:59,4,3600,1674.8,1.35,13.3,7,11.4,0.203,10,50.2,1.29
,11:22:00,4,3600,1675.8,1.36,13.3,7,11.4,0.204,10,50.2,1.3
,11:22:01,4,3600,1676.8,1.37,13.3,7,11.4,0.205,10,50.2,1.31
,11:22:02,4,3600,1677.8,1.37,13.3,7,11.3,0.205,10,50.2,1.31
,11:22:03,4,3600,1678.8,1.37,13.3,7,11.3,0.205,10,50.2,1.31
,11:22:04,4,3600,1679.8,1.37,13.3,7,11.3,0.206,10,50.2,1.31
,11:22:05,4,3600,1680.8,1.37,13.3,7,11.3,0.198,10,50.2,1.31
,11:22:06,4,3600,1681.8,1.37,13.3,7,11.3,0.206,10,50.3,1.31
,11:22:07,4,3600,1682.8,1.38,13.3,7,11.3,0.206,10,50.3,1.31
,11:22:08,4,3600,1683.8,1.38,13.3,7,11.2,0.199,10,50.3,1.32
,11:22:09,4,3600,1684.8,1.38,13.3,7,11.3,0.2,10,50.3,1.32
,11:22:10,4,3600,1685.8,1.39,13.3,7,11.3,0.201,10,50.2,1.33
,11:22:11,4,3600,1686.8,1.4,13.3,7,11.2,0.202,10,50.2,1.33
,11:22:12,4,3600,1687.8,1.4,13.3,7,11.2,0.202,10,50.2,1.34
,11:22:13,4,3600,1688.8,1.4,13.3,7,11.2,0.195,10,50.2,1.34
,11:22:14,4,3600,1689.8,1.41,13.3,7,11.2,0.196,10,50.2,1.34
,11:22:15,4,3600,1690.8,1.41,13.3,7,11.2,0.196,10,50.2,1.34
,11:22:16,4,3600,1691.8,1.41,13.3,7,11.2,0.189,10,50.2,1.34
,11:22:17,4,3600,1692.8,1.4,13.3,7,11.2,0.189,10,50.2,1.34
,11:22:18,4,3600,1693.8,1.4,13.3,7,11.2,0.189,10,50.3,1.34
,11:22:19,4,3600,1694.8,1.4,13.3,7,11.1,0.189,10,50.2,1.34
,11:22:20,4,3600,1695.8,1.4,13.3,7,11.1,0.195,10,50.2,1.34
,11:22:21,4,3600,1696.8,1.4,13.3,7,11.1,0.21,10,50.2,1.34
,11:22:22,4,3600,1697.8,1.4,13.3,7,11.1,0.21,10,50.2,1.34
,11:22:23,4,3600,1698.8,1.41,13.3,7,11.1,0.211,10,50.2,1.34
,11:22:24,4,3600,1699.8,1.41,13.3,7,11.1,0.211,10,50.2,1.35
,11:22:25,4,3600,1700.8,1.41,13.3,6,11.1,0.22,10,50.2,1.35
,11:22:26,4,3600,1701.8,1.42,13.3,6,11,0.221,10,50.3,1.35
,11:22:27,4,3600,1702.8,1.42,13.3,7,11,0.213,10,50.2,1.36
,11:22:28,4,3600,1703.8,1.42,13.3,7,11,0.213,10,50.2,1.36
,11:22:29,4,3600,1704.8,1.43,13.3,7,11,0.214,10,50.2,1.36
,11:22:30,4,3600,1705.8,1.43,13.3,7,11,0.214,10,50.2,1.36
,11:22:31,4,3600,1706.8,1.43,13.3,7,11,0.214,10,50.2,1.36
,11:22:32,4,3600,1707.8,1.43,13.3,6,11,0.222,10,50.2,1.36
,11:22:33,4,3600,1708.8,1.43,13.3,6,11,0.224,10,50.2,1.37
,11:22:34,4,3600,1709.8,1.44,13.3,6,11,0.225,10,50.2,1.38
