Data file,,RA0.3_HEF_-8C_003_45MINS.TSV,,,,,,,,,,
,12:24:24,4,2700,1882.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:25,4,2700,1883.2,1.8,13.3,9,-7.1,0.201,10,0.3,1.69
,12:24:26,4,2700,1884.2,1.81,13.3,9,-7.1,0.202,10,0.3,1.7
,12:24:27,4,2700,1885.2,1.81,13.3,9,-7.1,0.202,10,0.3,1.7
,12:24:28,4,2700,1886.2,1.81,13.3,9,-7.1,0.201,10,0.3,1.69
,12:24:29,4,2700,1887.2,1.81,13.3,9,-7.1,0.201,10,0.3,1.69
,12:24:30,4,2700,1888.2,1.81,13.3,9,-7.1,0.202,10,0.3,1.7
,12:24:31,4,2700,1889.2,1.82,13.3,9,-7.1,0.197,10,0.3,1.7
,12:24:32,4,2700,1890.2,1.82,13.3,9,-7.1,0.197,10,0.3,1.7
,12:24:33,4,2700,1891.2,1.82,13.3,9,-7.1,0.197,10,0.3,1.7
,12:24:34,4,2700,1892.2,1.81,13.3,9,-7.1,0.196,10,0.3,1.69
,12:24:35,4,2700,1893.2,1.8,13.3,9,-7.1,0.196,10,0.2,1.69
,12:24:36,4,2700,1894.2,1.8,13.3,9,-7.1,0.195,10,0.3,1.68
,12:24:37,4,2700,1895.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:38,4,2700,1896.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:39,4,2700,1897.2,1.8,13.3,9,-7.1,0.201,10,0.3,1.69
,12:24:40,4,2700,1898.2,1.8,13.3,9,-7.1,0.201,10,0.2,1.69
,12:24:41,4,2700,1899.2,1.8,13.3,9,-7.1,0.201,10,0.3,1.69
,12:24:42,4,2700,1900.2,1.79,13.3,9,-7.1,0.2,10,0.2,1.68
,12:24:43,4,2700,1901.2,1.79,13.3,9,-7.1,0.199,10,0.2,1.68
,12:24:44,4,2700,1902.2,1.79,13.3,9,-7.1,0.2,10,0.2,1.68
,12:24:45,4,2700,1903.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:46,4,2700,1904.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:47,4,2700,1905.2,1.79,13.3,9,-7.1,0.199,10,0.2,1.68
,12:24:48,4,2700,1906.2,1.79,13.3,9,-7.1,0.194,10,0.3,1.68
,12:24:49,4,2700,1907.2,1.79,13.3,9,-7.1,0.188,10,0.3,1.67
,12:24:50,4,2700,1908.2,1.79,13.3,9,-7.1,0.189,10,0.2,1.67
,12:24:51,4,2700,1909.2,1.79,13.3,9,-7.1,0.194,10,0.3,1.67
,12:24:52,4,2700,1910.2,1.78,13.3,9,-7.1,0.199,10,0.3,1.67
,12:24:53,4,2700,1911.2,1.78,13.3,9,-7.1,0.199,10,0.3,1.67
,12:24:54,4,2700,1912.2,1.79,13.3,9,-7.1,0.199,10,0.2,1.68
,12:24:55,4,2700,1913.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:56,4,2700,1914.2,1.79,13.3,9,-7.1,0.2,10,0.3,1.68
,12:24:57,4,2700,1915.2,1.79,13.3,9,-7.2,0.199,10,0.2,1.67
,12:24:58,4,2700,1916.2,1.78,13.3,9,-7.2,0.199,10,0.3,1.67
,12:24:59,4,2700,1917.2,1.78,13.3,9,-7.2,0.199,10,0.3,1.67
,12:25:00,4,2700,1918.2,1.78,13.3,9,-7.2,0.199,10,0.3,1.67
,12:25:01,4,2700,1919.2,1.78,13.3,9,-7.2,0.193,10,0.3,1.67
,12:25:02,4,2700,1920.2,1.78,13.3,9,-7.2,0.193,10,0.3,1.67
,12:25:03,4,2700,1921.2,1.78,13.3,9,-7.2,0.188,10,0.3,1.67
,12:25:04,4,2700,1922.2,1.78,13.3,9,-7.2,0.187,10,0.3,1.66
,12:25:05,4,2700,1923.2,1.77,13.3,9,-7.2,0.192,10,0.3,1.66
,12:25:06,4,2700,1924.2,1.77,13.3,9,-7.2,0.192,10,0.3,1.66
,12:25:07,4,2700,1925.2,1.76,13.3,9,-7.2,0.197,10,0.3,1.65
,12:25:08,4,2700,1926.2,1.76,13.3,9,-7.2,0.196,10,0.3,1.64
,12:25:09,4,2700,1927.2,1.75,13.3,9,-7.2,0.201,10,0.2,1.64
,12:25:10,4,2700,1928.2,1.75,13.3,9,-7.2,0.201,10,0.2,1.64
,12:25:11,4,2700,1929.2,1.75,13.3,9,-7.2,0.201,10,0.3,1.64
,12:25:12,4,2700,1930.2,1.75,13.3,9,-7.3,0.195,10,0.2,1.64
,12:25:13,4,2700,1931.2,1.75,13.3,9,-7.3,0.195,10,0.3,1.64
,12:25:14,4,2700,1932.2,1.76,13.3,9,-7.3,0.196,10,0.3,1.65
,12:25:15,4,2700,1933.2,1.76,13.3,9,-7.3,0.191,10,0.2,1.65
,12:25:16,4,2700,1934.2,1.76,13.3,9,-7.3,0.191,10,0.2,1.65
,12:25:17,4,2700,1935.2,1.76,13.3,9,-7.3,0.191,10,0.3,1.65
,12:25:18,4,2700,1936.2,1.77,13.3,9,-7.4,0.192,10,0.2,1.66
,12:25:19,4,2700,1937.2,1.77,13.3,9,-7.4,0.192,10,0.3,1.66
,12:25:20,4,2700,1938.2,1.77,13.3,9,-7.4,0.192,10,0.2,1.66
,12:25:21,4,2700,1939.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.65
,12:25:22,4,2700,1940.2,1.76,13.3,9,-7.4,0.196,10,0.3,1.64
,12:25:23,4,2700,1941.2,1.75,13.3,9,-7.4,0.201,10,0.3,1.64
,12:25:24,4,2700,1942.2,1.75,13.3,9,-7.4,0.2,10,0.3,1.63
,12:25:25,4,2700,1943.2,1.75,13.3,9,-7.4,0.201,10,0.2,1.63
,12:25:26,4,2700,1944.2,1.75,13.3,9,-7.4,0.201,10,0.2,1.64
,12:25:27,4,2700,1945.2,1.75,13.3,9,-7.4,0.201,10,0.3,1.64
,12:25:28,4,2700,1946.2,1.77,13.3,9,-7.4,0.203,10,0.3,1.66
,12:25:29,4,2700,1947.2,1.78,13.3,9,-7.4,0.199,10,0.3,1.67
,12:25:30,4,2700,1948.2,1.79,13.3,9,-7.4,0.2,10,0.3,1.68
,12:25:31,4,2700,1949.2,1.79,13.3,9,-7.4,0.194,10,0.3,1.68
,12:25:32,4,2700,1950.2,1.79,13.3,9,-7.4,0.189,10,0.2,1.68
,12:25:33,4,2700,1951.2,1.78,13.3,9,-7.4,0.188,10,0.3,1.67
,12:25:34,4,2700,1952.2,1.78,13.3,9,-7.4,0.192,10,0.3,1.66
,12:25:35,4,2700,1953.2,1.77,13.3,9,-7.4,0.192,10,0.3,1.66
,12:25:36,4,2700,1954.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.65
,12:25:37,4,2700,1955.2,1.77,13.3,9,-7.4,0.197,10,0.3,1.66
,12:25:38,4,2700,1956.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.66
,12:25:39,4,2700,1957.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.66
,12:25:40,4,2700,1958.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.66
,12:25:41,4,2700,1959.2,1.77,13.3,9,-7.4,0.197,10,0.2,1.66
,12:25:42,4,2700,1960.2,1.78,13.3,9,-7.4,0.198,10,0.3,1.66
,12:25:43,4,2700,1961.2,1.78,13.3,9,-7.4,0.193,10,0.3,1.67
,12:25:44,4,2700,1962.2,1.77,13.3,9,-7.4,0.192,10,0.2,1.66
,12:25:45,4,2700,1963.2,1.77,13.3,9,-7.4,0.192,10,0.3,1.66
,12:25:46,4,2700,1964.2,1.77,13.3,9,-7.4,0.197,10,0.3,1.65
,12:25:47,4,2700,1965.2,1.76,13.3,9,-7.4,0.196,10,0.2,1.65
,12:25:48,4,2700,1966.2,1.76,13.3,9,-7.4,0.196,10,0.2,1.65
,12:25:49,4,2700,1967.2,1.75,13.3,9,-7.4,0.195,10,0.2,1.64
,12:25:50,4,2700,1968.2,1.75,13.3,9,-7.4,0.201,10,0.3,1.64
,12:25:51,4,2700,1969.2,1.75,13.3,9,-7.5,0.195,10,0.3,1.64
,12:25:52,4,2700,1970.2,1.76,13.3,9,-7.5,0.19,10,0.2,1.64
,12:25:53,4,2700,1971.2,1.76,13.3,9,-7.5,0.185,10,0.2,1.65
,12:25:54,4,2700,1972.2,1.76,13.3,9,-7.5,0.191,10,0.3,1.65
,12:25:55,4,2700,1973.2,1.76,13.3,9,-7.5,0.196,10,0.3,1.64
,12:25:56,4,2700,1974.2,1.75,13.3,9,-7.5,0.201,10,0.2,1.63
,12:25:57,4,2700,1975.2,1.74,13.3,9,-7.5,0.2,10,0.3,1.63
,12:25:58,4,2700,1976.2,1.74,13.3,9,-7.5,0.199,10,0.3,1.63
,12:25:59,4,2700,1977.2,1.74,13.3,9,-7.5,0.194,10,0.2,1.63
,12:26:00,4,2700,1978.2,1.75,13.3,9,-7.5,0.201,10,0.3,1.64
,12:26:01,4,2700,1979.2,1.76,13.3,9,-7.5,0.202,10,0.3,1.65
,12:26:02,4,2700,1980.2,1.77,13.3,9,-7.5,0.192,10,0.3,1.66
,12:26:03,4,2700,1981.2,1.77,13.3,9,-7.5,0.192,10,0.3,1.66
,12:26:04,4,2700,1982.2,1.77,13.3,9,-7.5,0.192,10,0.2,1.66
,12:26:05,4,2700,1983.2,1.77,13.3,9,-7.5,0.197,10,0.2,1.66
,12:26:06,4,2700,1984.2,1.77,13.3,9,-7.5,0.203,10,0.2,1.65
,12:26:07,4,2700,1985.2,1.77,13.3,9,-7.5,0.197,10,0.2,1.65
,12:26:08,4,2700,1986.2,1.76,13.3,9,-7.5,0.197,10,0.2,1.65
,12:26:09,4,2700,1987.2,1.77,13.3,9,-7.5,0.197,10,0.3,1.65
,12:26:10,4,2700,1988.2,1.77,13.3,9,-7.5,0.197,10,0.3,1.66
,12:26:11,4,2700,1989.2,1.77,13.3,9,-7.5,0.192,10,0.3,1.66
,12:26:12,4,2700,1990.2,1.78,13.3,9,-7.5,0.187,10,0.3,1.67
,12:26:13,4,2700,1991.2,1.78,13.3,9,-7.5,0.192,10,0.3,1.66
,12:26:14,4,2700,1992.2,1.77,13.3,9,-7.5,0.198,10,0.3,1.66
,12:26:15,4,2700,1993.2,1.77,13.3,9,-7.5,0.197,10,0.2,1.65
,12:26:16,4,2700,1994.2,1.76,13.3,9,-7.5,0.196,10,0.3,1.65
,12:26:17,4,2700,1995.2,1.76,13.3,9,-7.5,0.196,10,0.2,1.65
,12:26:18,4,2700,1996.2,1.76,13.3,9,-7.5,0.196,10,0.3,1.65
,12:26:19,4,2700,1997.2,1.76,13.3,9,-7.6,0.197,10,0.3,1.65
,12:26:20,4,2700,1998.2,1.77,13.3,9,-7.6,0.197,10,0.2,1.65
,12:26:21,4,2700,1999.2,1.77,13.3,9,-7.6,0.191,10,0.3,1.65
,12:26:22,4,2700,2000.2,1.77,13.3,9,-7.6,0.191,10,0.3,1.65
,12:26:23,4,2700,2001.2,1.77,13.3,9,-7.6,0.191,10,0.2,1.65
,12:26:24,4,2700,2002.2,1.76,13.3,9,-7.6,0.196,10,0.3,1.65
,12:26:25,4,2700,2003.2,1.76,13.3,9,-7.6,0.202,10,0.3,1.65
,12:26:26,4,2700,2004.2,1.76,13.3,9,-7.6,0.202,10,0.2,1.65
,12:26:27,4,2700,2005.2,1.76,13.3,9,-7.6,0.197,10,0.3,1.65
,12:26:28,4,2700,2006.2,1.77,13.3,9,-7.6,0.197,10,0.3,1.66
,12:26:29,4,2700,2007.2,1.77,13.3,9,-7.6,0.197,10,0.3,1.66
,12:26:30,4,2700,2008.2,1.77,13.3,9,-7.6,0.192,10,0.3,1.66
,12:26:31,4,2700,2009.2,1.77,13.3,9,-7.6,0.192,10,0.3,1.66
,12:26:32,4,2700,2010.2,1.78,13.3,9,-7.6,0.198,10,0.2,1.67
,12:26:33,4,2700,2011.2,1.78,13.3,9,-7.6,0.198,10,0.3,1.66
,12:26:34,4,2700,2012.2,1.77,13.3,9,-7.6,0.203,10,0.3,1.66
,12:26:35,4,2700,2013.2,1.77,13.3,9,-7.6,0.203,10,0.3,1.66
,12:26:36,4,2700,2014.2,1.77,13.3,9,-7.7,0.197,10,0.2,1.66
,12:26:37,4,2700,2015.2,1.77,13.3,9,-7.7,0.198,10,0.3,1.66
,12:26:38,4,2700,2016.2,1.78,13.3,9,-7.7,0.198,10,0.3,1.67
,12:26:39,4,2700,2017.2,1.78,13.3,9,-7.7,0.193,10,0.2,1.67
,12:26:40,4,2700,2018.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:26:41,4,2700,2019.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:26:42,4,2700,2020.2,1.78,13.3,9,-7.7,0.199,10,0.3,1.67
,12:26:43,4,2700,2021.2,1.78,13.3,9,-7.7,0.204,10,0.3,1.66
,12:26:44,4,2700,2022.2,1.77,13.3,9,-7.7,0.198,10,0.2,1.66
,12:26:45,4,2700,2023.2,1.78,13.3,9,-7.7,0.198,10,0.3,1.66
,12:26:46,4,2700,2024.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:26:47,4,2700,2025.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:26:48,4,2700,2026.2,1.79,13.3,9,-7.7,0.194,10,0.3,1.67
,12:26:49,4,2700,2027.2,1.79,13.3,9,-7.7,0.199,10,0.2,1.68
,12:26:50,4,2700,2028.2,1.79,13.3,9,-7.7,0.199,10,0.2,1.68
,12:26:51,4,2700,2029.2,1.79,13.3,9,-7.7,0.199,10,0.2,1.67
,12:26:52,4,2700,2030.2,1.78,13.3,9,-7.7,0.198,10,0.3,1.67
,12:26:53,4,2700,2031.2,1.77,13.3,9,-7.7,0.197,10,0.3,1.66
,12:26:54,4,2700,2032.2,1.77,13.3,9,-7.7,0.191,10,0.3,1.65
,12:26:55,4,2700,2033.2,1.77,13.3,9,-7.7,0.191,10,0.3,1.65
,12:26:56,4,2700,2034.2,1.77,13.3,9,-7.7,0.191,10,0.2,1.65
,12:26:57,4,2700,2035.2,1.77,13.3,9,-7.7,0.197,10,0.3,1.65
,12:26:58,4,2700,2036.2,1.76,13.3,9,-7.7,0.197,10,0.2,1.65
,12:26:59,4,2700,2037.2,1.76,13.3,9,-7.7,0.197,10,0.3,1.65
,12:27:00,4,2700,2038.2,1.76,13.3,9,-7.7,0.197,10,0.3,1.65
,12:27:01,4,2700,2039.2,1.77,13.3,9,-7.7,0.191,10,0.2,1.66
,12:27:02,4,2700,2040.2,1.77,13.3,9,-7.7,0.192,10,0.3,1.66
,12:27:03,4,2700,2041.2,1.78,13.3,9,-7.7,0.198,10,0.3,1.66
,12:27:04,4,2700,2042.2,1.77,13.3,9,-7.7,0.198,10,0.3,1.66
,12:27:05,4,2700,2043.2,1.77,13.3,9,-7.8,0.197,10,0.2,1.65
,12:27:06,4,2700,2044.2,1.76,13.3,9,-7.8,0.196,10,0.2,1.65
,12:27:07,4,2700,2045.2,1.76,13.3,9,-7.8,0.196,10,0.3,1.64
,12:27:08,4,2700,2046.2,1.76,13.3,9,-7.8,0.191,10,0.3,1.65
,12:27:09,4,2700,2047.2,1.76,13.3,9,-7.8,0.191,10,0.3,1.65
,12:27:10,4,2700,2048.2,1.77,13.3,9,-7.8,0.197,10,0.3,1.66
,12:27:11,4,2700,2049.2,1.77,13.3,9,-7.8,0.203,10,0.2,1.66
,12:27:12,4,2700,2050.2,1.77,13.3,9,-7.8,0.203,10,0.3,1.66
,12:27:13,4,2700,2051.2,1.77,13.3,9,-7.8,0.198,10,0.2,1.66
,12:27:14,4,2700,2052.2,1.77,13.3,9,-7.8,0.197,10,0.3,1.66
,12:27:15,4,2700,2053.2,1.77,13.3,9,-7.8,0.197,10,0.3,1.66
,12:27:16,4,2700,2054.2,1.77,13.3,9,-7.8,0.192,10,0.3,1.66
,12:27:17,4,2700,2055.2,1.77,13.3,9,-7.8,0.191,10,0.3,1.66
,12:27:18,4,2700,2056.2,1.77,13.3,9,-7.8,0.197,10,0.3,1.66
,12:27:19,4,2700,2057.2,1.77,13.3,9,-7.8,0.197,10,0.2,1.66
,12:27:20,4,2700,2058.2,1.77,13.3,9,-7.8,0.198,10,0.3,1.66
,12:27:21,4,2700,2059.2,1.77,13.3,9,-7.8,0.198,10,0.3,1.66
,12:27:22,4,2700,2060.2,1.78,13.3,9,-7.8,0.192,10,0.3,1.66
,12:27:23,4,2700,2061.2,1.78,13.3,9,-7.9,0.193,10,0.3,1.67
,12:27:24,4,2700,2062.2,1.78,13.3,9,-7.9,0.199,10,0.3,1.67
,12:27:25,4,2700,2063.2,1.78,13.3,9,-7.9,0.199,10,0.3,1.67
,12:27:26,4,2700,2064.2,1.78,13.3,9,-7.9,0.199,10,0.2,1.67
,12:27:27,4,2700,2065.2,1.78,13.3,9,-7.9,0.199,10,0.3,1.67
,12:27:28,4,2700,2066.2,1.79,13.3,9,-7.9,0.199,10,0.3,1.67
,12:27:29,4,2700,2067.2,1.79,13.3,9,-7.9,0.194,10,0.2,1.68
,12:27:30,4,2700,2068.2,1.79,13.3,9,-7.9,0.194,10,0.3,1.68
,12:27:31,4,2700,2069.2,1.79,13.3,9,-7.9,0.194,10,0.3,1.68
,12:27:32,4,2700,2070.2,1.8,13.3,9,-7.9,0.2,10,0.3,1.68
,12:27:33,4,2700,2071.2,1.79,13.3,9,-7.9,0.2,10,0.2,1.68
,12:27:34,4,2700,2072.2,1.79,13.3,9,-7.9,0.2,10,0.3,1.68
,12:27:35,4,2700,2073.2,1.79,13.3,9,-7.9,0.2,10,0.3,1.68
,12:27:36,4,2700,2074.2,1.78,13.3,9,-7.9,0.193,10,0.3,1.67
,12:27:37,4,2700,2075.2,1.78,13.3,9,-7.9,0.193,10,0.3,1.66
,12:27:38,4,2700,2076.2,1.78,13.3,9,-7.9,0.198,10,0.2,1.66
,12:27:39,4,2700,2077.2,1.78,13.3,9,-7.9,0.198,10,0.3,1.67
,12:27:40,4,2700,2078.2,1.78,13.3,9,-7.9,0.199,10,0.2,1.67
,12:27:41,4,2700,2079.2,1.78,13.3,9,-7.9,0.199,10,0.3,1.67
,12:27:42,4,2700,2080.2,1.78,13.3,9,-7.9,0.198,10,0.3,1.66
,12:27:43,4,2700,2081.2,1.77,13.3,9,-8,0.192,10,0.2,1.66
,12:27:44,4,2700,2082.2,1.77,13.3,9,-8,0.192,10,0.3,1.66
,12:27:45,4,2700,2083.2,1.77,13.3,9,-8,0.191,10,0.3,1.65
,12:27:46,4,2700,2084.2,1.76,13.3,9,-8,0.197,10,0.3,1.65
,12:27:47,4,2700,2085.2,1.76,13.3,9,-8,0.202,10,0.3,1.65
,12:27:48,4,2700,2086.2,1.76,13.3,9,-8,0.202,10,0.3,1.65
,12:27:49,4,2700,2087.2,1.77,13.3,9,-8,0.203,10,0.3,1.65
,12:27:50,4,2700,2088.2,1.77,13.3,9,-8,0.197,10,0.3,1.66
,12:27:51,4,2700,2089.2,1.78,13.3,9,-8,0.198,10,0.3,1.66
,12:27:52,4,2700,2090.2,1.77,13.3,9,-8,0.192,10,0.2,1.66
,12:27:53,4,2700,2091.2,1.77,13.3,9,-8,0.192,10,0.2,1.66
,12:27:54,4,2700,2092.2,1.78,13.3,9,-8,0.198,10,0.3,1.66
,12:27:55,4,2700,2093.2,1.78,13.3,9,-8,0.198,10,0.2,1.66
,12:27:56,4,2700,2094.2,1.77,13.3,9,-8,0.198,10,0.2,1.66
,12:27:57,4,2700,2095.2,1.78,13.3,9,-8,0.198,10,0.2,1.66
,12:27:58,4,2700,2096.2,1.78,13.3,9,-8,0.198,10,0.3,1.67
,12:27:59,4,2700,2097.2,1.78,13.3,9,-8,0.199,10,0.3,1.67
,12:28:00,4,2700,2098.2,1.78,13.3,9,-8,0.199,10,0.3,1.67
,12:28:01,4,2700,2099.2,1.78,13.3,9,-8,0.198,10,0.3,1.67
,12:28:02,4,2700,2100.2,1.77,13.3,9,-8,0.203,10,0.3,1.66
,12:28:03,4,2700,2101.2,1.78,13.3,9,-8,0.204,10,0.2,1.66
,12:28:04,4,2700,2102.2,1.78,13.3,9,-8,0.199,10,0.2,1.67
,12:28:05,4,2700,2103.2,1.79,13.3,9,-8,0.2,10,0.3,1.68
,12:28:06,4,2700,2104.2,1.79,13.3,9,-8,0.2,10,0.3,1.68
,12:28:07,4,2700,2105.2,1.8,13.3,9,-8,0.2,10,0.2,1.68
,12:28:08,4,2700,2106.2,1.8,13.3,9,-8,0.201,10,0.2,1.69
,12:28:09,4,2700,2107.2,1.8,13.3,9,-8,0.201,10,0.2,1.69
,12:28:10,4,2700,2108.2,1.8,13.3,9,-8.1,0.196,10,0.3,1.69
,12:28:11,4,2700,2109.2,1.8,13.3,9,-8.1,0.195,10,0.3,1.69
,12:28:12,4,2700,2110.2,1.8,13.3,9,-8.1,0.195,10,0.2,1.68
,12:28:13,4,2700,2111.2,1.79,13.3,9,-8.1,0.2,10,0.3,1.68
,12:28:14,4,2700,2112.2,1.79,13.3,9,-8.1,0.199,10,0.3,1.68
,12:28:15,4,2700,2113.2,1.78,13.3,9,-8.1,0.199,10,0.3,1.67
,12:28:16,4,2700,2114.2,1.78,13.3,9,-8.1,0.198,10,0.2,1.66
,12:28:17,4,2700,2115.2,1.77,13.3,9,-8.1,0.197,10,0.2,1.65
,12:28:18,4,2700,2116.2,1.76,13.3,9,-8.1,0.196,10,0.2,1.65
,12:28:19,4,2700,2117.2,1.76,13.3,9,-8.1,0.196,10,0.3,1.65
,12:28:20,4,2700,2118.2,1.76,13.3,9,-8.1,0.196,10,0.3,1.65
,12:28:21,4,2700,2119.2,1.76,13.3,9,-8.1,0.196,10,0.3,1.65
,12:28:22,4,2700,2120.2,1.77,13.3,9,-8.1,0.197,10,0.3,1.66
,12:28:23,4,2700,2121.2,1.78,13.3,9,-8.1,0.198,10,0.3,1.67
,12:28:24,4,2700,2122.2,1.78,13.3,9,-8.1,0.193,10,0.3,1.67
,12:28:25,4,2700,2123.2,1.78,13.3,9,-8.1,0.193,10,0.3,1.67
,12:28:26,4,2700,2124.2,1.78,13.3,9,-8.1,0.193,10,0.3,1.67
,12:28:27,4,2700,2125.2,1.78,13.3,9,-8.1,0.193,10,0.2,1.67
,12:28:28,4,2700,2126.2,1.78,13.3,9,-8.1,0.193,10,0.3,1.66
,12:28:29,4,2700,2127.2,1.77,13.3,9,-8.1,0.198,10,0.3,1.66
,12:28:30,4,2700,2128.2,1.77,13.3,9,-8.1,0.197,10,0.3,1.66
,12:28:31,4,2700,2129.2,1.77,13.3,9,-8.1,0.197,10,0.2,1.66
,12:28:32,4,2700,2130.2,1.77,13.3,9,-8.1,0.197,10,0.2,1.65
,12:28:33,4,2700,2131.2,1.76,13.3,9,-8.1,0.197,10,0.2,1.65
,12:28:34,4,2700,2132.2,1.76,13.3,9,-8.2,0.196,10,0.2,1.65
,12:28:35,4,2700,2133.2,1.76,13.3,9,-8.2,0.196,10,0.3,1.65
,12:28:36,4,2700,2134.2,1.76,13.3,9,-8.2,0.202,10,0.3,1.65
,12:28:37,4,2700,2135.2,1.77,13.3,9,-8.2,0.198,10,0.2,1.66
,12:28:38,4,2700,2136.2,1.78,13.3,9,-8.2,0.199,10,0.3,1.67
,12:28:39,4,2700,2137.2,1.78,13.3,9,-8.2,0.199,10,0.2,1.67
,12:28:40,4,2700,2138.2,1.78,13.3,9,-8.2,0.193,10,0.2,1.67
,12:28:41,4,2700,2139.2,1.78,13.3,9,-8.2,0.192,10,0.3,1.66
,12:28:42,4,2700,2140.2,1.77,13.3,9,-8.2,0.192,10,0.3,1.66
,12:28:43,4,2700,2141.2,1.77,13.3,9,-8.2,0.197,10,0.3,1.65
,12:28:44,4,2700,2142.2,1.76,13.3,9,-8.2,0.202,10,0.3,1.65
,12:28:45,4,2700,2143.2,1.76,13.3,9,-8.2,0.196,10,0.3,1.65
,12:28:46,4,2700,2144.2,1.76,13.3,9,-8.2,0.197,10,0.2,1.65
,12:28:47,4,2700,2145.2,1.77,13.3,9,-8.3,0.197,10,0.2,1.65
,12:28:48,4,2700,2146.2,1.76,13.3,9,-8.3,0.197,10,0.2,1.65
,12:28:49,4,2700,2147.2,1.76,13.3,9,-8.3,0.196,10,0.2,1.65
,12:28:50,4,2700,2148.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.64
,12:28:51,4,2700,2149.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.65
,12:28:52,4,2700,2150.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.65
,12:28:53,4,2700,2151.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.65
,12:28:54,4,2700,2152.2,1.76,13.3,9,-8.3,0.196,10,0.2,1.65
,12:28:55,4,2700,2153.2,1.75,13.3,9,-8.3,0.19,10,0.3,1.64
,12:28:56,4,2700,2154.2,1.75,13.3,9,-8.3,0.189,10,0.3,1.64
,12:28:57,4,2700,2155.2,1.75,13.3,9,-8.3,0.189,10,0.2,1.63
,12:28:58,4,2700,2156.2,1.74,13.3,9,-8.3,0.194,10,0.3,1.63
,12:28:59,4,2700,2157.2,1.74,13.3,9,-8.3,0.194,10,0.3,1.63
,12:29:00,4,2700,2158.2,1.75,13.3,9,-8.3,0.195,10,0.2,1.64
,12:29:01,4,2700,2159.2,1.75,13.3,9,-8.3,0.195,10,0.2,1.64
,12:29:02,4,2700,2160.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.64
,12:29:03,4,2700,2161.2,1.75,13.3,9,-8.3,0.201,10,0.3,1.64
,12:29:04,4,2700,2162.2,1.75,13.3,9,-8.3,0.195,10,0.3,1.64
,12:29:05,4,2700,2163.2,1.76,13.3,9,-8.3,0.196,10,0.3,1.65
,12:29:06,4,2700,2164.2,1.77,13.3,9,-8.3,0.197,10,0.3,1.65
,12:29:07,4,2700,2165.2,1.77,13.3,9,-8.3,0.198,10,0.2,1.66
,12:29:08,4,2700,2166.2,1.78,13.3,9,-8.3,0.188,10,0.3,1.67
,12:29:09,4,2700,2167.2,1.78,13.3,9,-8.3,0.188,10,0.3,1.67
,12:29:10,4,2700,2168.2,1.78,13.3,9,-8.3,0.187,10,0.3,1.66
,12:29:11,4,2700,2169.2,1.77,13.3,9,-8.3,0.192,10,0.2,1.66
,12:29:12,4,2700,2170.2,1.77,13.3,9,-8.3,0.191,10,0.3,1.65
,12:29:13,4,2700,2171.2,1.76,13.3,9,-8.3,0.196,10,0.2,1.65
,12:29:14,4,2700,2172.2,1.76,13.3,9,-8.3,0.197,10,0.2,1.65
,12:29:15,4,2700,2173.2,1.77,13.3,9,-8.3,0.197,10,0.3,1.65
,12:29:16,4,2700,2174.2,1.77,13.3,9,-8.3,0.197,10,0.3,1.66
,12:29:17,4,2700,2175.2,1.77,13.3,9,-8.3,0.198,10,0.3,1.66
,12:29:18,4,2700,2176.2,1.78,13.3,9,-8.3,0.193,10,0.3,1.67
,12:29:19,4,2700,2177.2,1.78,13.3,9,-8.3,0.192,10,0.3,1.66
,12:29:20,4,2700,2178.2,1.78,13.3,9,-8.3,0.193,10,0.3,1.67
,12:29:21,4,2700,2179.2,1.78,13.3,9,-8.4,0.193,10,0.2,1.67
,12:29:22,4,2700,2180.2,1.78,13.3,9,-8.4,0.188,10,0.3,1.67
,12:29:23,4,2700,2181.2,1.77,13.3,9,-8.4,0.187,10,0.3,1.66
,12:29:24,4,2700,2182.2,1.76,13.3,9,-8.4,0.186,10,0.2,1.65
,12:29:25,4,2700,2183.2,1.75,13.3,9,-8.4,0.19,10,0.3,1.64
,12:29:26,4,2700,2184.2,1.74,13.3,9,-8.4,0.194,10,0.3,1.62
,12:29:27,4,2700,2185.2,1.73,13.3,9,-8.4,0.198,10,0.3,1.62
