Data file,,DURATRON_HEF_T39_D2.TSV,,,,,,,,,,
,12:31:38,5,3590,379.5,1.23,13.3,7,21,0.178,10,49.9,1.19
,12:31:39,5,3590,380.5,1.23,13.3,7,21,0.178,10,49.9,1.19
,12:31:40,5,3590,381.5,1.22,13.3,7,21,0.176,10,49.9,1.17
,12:31:41,5,3590,382.5,1.2,13.3,7,21,0.167,10,49.9,1.15
,12:31:42,5,3590,383.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,12:31:43,5,3590,384.5,1.18,13.3,7,21,0.159,10,49.9,1.14
,12:31:44,5,3590,385.5,1.19,13.3,8,21,0.155,10,49.9,1.15
,12:31:45,5,3590,386.5,1.21,13.3,8,21,0.158,10,49.9,1.17
,12:31:46,5,3590,387.5,1.22,13.3,7,21,0.163,10,49.9,1.17
,12:31:47,5,3590,388.5,1.22,13.3,7,21,0.176,10,49.9,1.17
,12:31:48,5,3590,389.5,1.2,13.3,7,21,0.173,10,49.9,1.16
,12:31:49,5,3590,390.5,1.18,13.3,7,22,0.171,10,49.9,1.14
,12:31:50,5,3590,391.5,1.16,13.3,7,22,0.168,10,49.9,1.12
,12:31:51,5,3590,392.5,1.16,13.3,7,22,0.167,10,49.9,1.12
,12:31:52,5,3590,393.5,1.17,13.3,7,22,0.168,10,49.9,1.13
,12:31:53,5,3590,394.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,12:31:54,5,3590,395.5,1.18,13.3,7,21,0.17,10,49.9,1.14
,12:31:55,5,3590,396.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,12:31:56,5,3590,397.5,1.21,13.3,7,21,0.174,10,49.9,1.17
,12:31:57,5,3590,398.5,1.21,13.3,7,21,0.175,10,49.9,1.17
,12:31:58,5,3590,399.5,1.21,13.3,7,21,0.175,10,49.9,1.17
,12:31:59,5,3590,400.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,12:32:00,5,3590,401.5,1.19,13.3,7,21,0.172,10,49.9,1.14
,12:32:01,5,3590,402.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,12:32:02,5,3590,403.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,12:32:03,5,3590,404.5,1.18,13.3,7,21,0.17,10,49.9,1.13
,12:32:04,5,3590,405.5,1.2,13.3,7,21,0.173,10,49.9,1.16
,12:32:05,5,3590,406.5,1.21,13.3,7,21,0.175,10,49.9,1.17
,12:32:06,5,3590,407.5,1.21,13.3,7,21,0.169,10,49.9,1.17
,12:32:07,5,3590,408.5,1.19,13.3,7,21,0.166,10,49.9,1.15
,12:32:08,5,3590,409.5,1.17,13.3,7,21,0.158,10,49.9,1.13
,12:32:09,5,3590,410.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,12:32:10,5,3590,411.5,1.17,13.3,8,21,0.152,10,49.9,1.13
,12:32:11,5,3590,412.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,12:32:12,5,3590,413.5,1.17,13.3,7,22,0.163,10,49.9,1.13
,12:32:13,5,3590,414.5,1.17,13.3,7,22,0.163,10,49.9,1.13
,12:32:14,5,3590,415.5,1.18,13.3,7,22,0.164,10,49.9,1.14
,12:32:15,5,3590,416.5,1.19,13.3,7,22,0.172,10,49.9,1.15
,12:32:16,5,3590,417.5,1.19,13.3,7,22,0.172,10,49.9,1.15
,12:32:17,5,3590,418.5,1.18,13.3,7,22,0.171,10,49.9,1.14
,12:32:18,5,3590,419.5,1.17,13.3,7,22,0.169,10,49.9,1.13
,12:32:19,5,3590,420.5,1.16,13.3,7,22,0.168,10,49.9,1.12
,12:32:20,5,3590,421.5,1.17,13.3,7,22,0.169,10,49.9,1.13
,12:32:21,5,3590,422.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,12:32:22,5,3590,423.5,1.19,13.3,7,21,0.159,10,49.9,1.14
,12:32:23,5,3590,424.5,1.2,13.3,7,21,0.161,10,49.9,1.16
,12:32:24,5,3590,425.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,12:32:25,5,3590,426.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,12:32:26,5,3590,427.5,1.18,13.3,7,21,0.17,10,49.9,1.13
,12:32:27,5,3590,428.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,12:32:28,5,3590,429.5,1.16,13.3,7,22,0.174,10,49.9,1.12
,12:32:29,5,3590,430.5,1.16,13.3,7,22,0.174,10,49.9,1.12
,12:32:30,5,3590,431.5,1.18,13.3,7,22,0.17,10,49.9,1.14
,12:32:31,5,3590,432.5,1.19,13.3,7,22,0.172,10,49.9,1.15
,12:32:32,5,3590,433.5,1.21,13.3,7,22,0.169,10,49.9,1.17
,12:32:33,5,3590,434.5,1.22,13.3,7,22,0.169,10,49.8,1.18
,12:32:34,5,3590,435.5,1.2,13.3,7,22,0.174,10,49.9,1.16
,12:32:35,5,3590,436.5,1.18,13.3,7,22,0.17,10,49.9,1.13
,12:32:36,5,3590,437.5,1.15,13.3,7,22,0.166,10,49.9,1.11
,12:32:37,5,3590,438.5,1.14,13.3,7,22,0.171,10,49.9,1.1
,12:32:38,5,3590,439.5,1.14,13.3,7,22,0.164,10,49.9,1.1
,12:32:39,5,3590,440.5,1.14,13.3,7,22,0.165,10,49.9,1.1
,12:32:40,5,3590,441.5,1.17,13.3,7,22,0.163,10,49.9,1.13
,12:32:41,5,3590,442.5,1.2,13.3,7,22,0.167,10,49.9,1.16
,12:32:42,5,3590,443.5,1.21,13.3,7,22,0.175,10,49.9,1.17
,12:32:43,5,3590,444.5,1.2,13.3,7,22,0.167,10,49.9,1.16
,12:32:44,5,3590,445.5,1.18,13.3,7,22,0.171,10,49.9,1.14
,12:32:45,5,3590,446.5,1.17,13.3,7,22,0.168,10,49.9,1.13
,12:32:46,5,3590,447.5,1.17,13.3,7,22,0.162,10,49.9,1.13
,12:32:47,5,3590,448.5,1.16,13.3,7,22,0.162,10,49.9,1.12
,12:32:48,5,3590,449.5,1.18,13.3,7,22,0.158,10,49.9,1.14
,12:32:49,5,3590,450.5,1.19,13.3,7,22,0.16,10,49.9,1.15
,12:32:50,5,3590,451.5,1.21,13.3,7,22,0.163,10,49.9,1.17
,12:32:51,5,3590,452.5,1.21,13.3,8,22,0.157,10,49.9,1.16
,12:32:52,5,3590,453.5,1.18,13.3,8,22,0.153,10,49.9,1.13
,12:32:53,5,3590,454.5,1.16,13.3,7,21,0.156,10,49.9,1.12
,12:32:54,5,3590,455.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,12:32:55,5,3590,456.5,1.15,13.3,7,21,0.165,10,49.9,1.1
,12:32:56,5,3590,457.5,1.14,13.3,7,21,0.158,10,49.9,1.1
,12:32:57,5,3590,458.5,1.16,13.3,7,21,0.161,10,49.9,1.12
,12:32:58,5,3590,459.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,12:32:59,5,3590,460.5,1.21,13.3,7,21,0.174,10,49.9,1.17
,12:33:00,5,3590,461.5,1.22,13.3,7,21,0.17,10,49.8,1.18
,12:33:01,5,3590,462.5,1.2,13.3,7,21,0.173,10,49.9,1.15
,12:33:02,5,3590,463.5,1.15,13.3,7,22,0.173,10,49.9,1.11
,12:33:03,5,3590,464.5,1.13,13.3,7,22,0.163,10,49.9,1.09
,12:33:04,5,3590,465.5,1.14,13.3,7,22,0.165,10,49.9,1.1
,12:33:05,5,3590,466.5,1.14,13.3,7,22,0.165,10,49.9,1.11
,12:33:06,5,3590,467.5,1.16,13.3,7,22,0.161,10,49.9,1.12
,12:33:07,5,3590,468.5,1.18,13.3,7,22,0.171,10,49.9,1.14
,12:33:08,5,3590,469.5,1.2,13.3,7,22,0.173,10,49.9,1.16
,12:33:09,5,3590,470.5,1.18,13.3,7,22,0.164,10,49.9,1.13
,12:33:10,5,3590,471.5,1.15,13.3,7,22,0.16,10,49.9,1.11
,12:33:11,5,3590,472.5,1.13,13.3,7,22,0.158,10,49.9,1.09
,12:33:12,5,3590,473.5,1.14,13.3,7,22,0.158,10,49.9,1.1
,12:33:13,5,3590,474.5,1.15,13.3,7,22,0.16,10,49.9,1.11
,12:33:14,5,3590,475.5,1.16,13.3,7,22,0.161,10,49.9,1.12
,12:33:15,5,3590,476.5,1.18,13.3,7,22,0.164,10,49.9,1.14
,12:33:16,5,3590,477.5,1.2,13.3,7,22,0.161,10,49.9,1.16
,12:33:17,5,3590,478.5,1.21,13.3,8,22,0.158,10,49.9,1.17
,12:33:18,5,3590,479.5,1.21,13.3,7,22,0.162,10,49.9,1.16
,12:33:19,5,3590,480.5,1.19,13.3,7,22,0.165,10,49.9,1.14
,12:33:20,5,3590,481.5,1.17,13.3,7,22,0.163,10,49.9,1.13
,12:33:21,5,3590,482.5,1.15,13.3,7,22,0.166,10,49.9,1.11
,12:33:22,5,3590,483.5,1.14,13.3,7,22,0.171,10,49.9,1.1
,12:33:23,5,3590,484.5,1.14,13.3,7,22,0.17,10,49.9,1.1
,12:33:24,5,3590,485.5,1.15,13.3,7,22,0.166,10,49.9,1.11
,12:33:25,5,3590,486.5,1.15,13.3,7,22,0.166,10,49.9,1.11
,12:33:26,5,3590,487.5,1.17,13.3,7,22,0.169,10,49.9,1.13
,12:33:27,5,3590,488.5,1.18,13.3,7,21,0.171,10,49.9,1.14
,12:33:28,5,3590,489.5,1.18,13.3,7,21,0.171,10,49.9,1.14
,12:33:29,5,3590,490.5,1.16,13.3,7,21,0.161,10,49.9,1.12
,12:33:30,5,3590,491.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,12:33:31,5,3590,492.5,1.14,13.3,7,21,0.164,10,49.9,1.1
,12:33:32,5,3590,493.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,12:33:33,5,3590,494.5,1.15,13.3,7,22,0.166,10,49.9,1.11
,12:33:34,5,3590,495.5,1.15,13.3,7,22,0.167,10,49.9,1.11
,12:33:35,5,3590,496.5,1.17,13.3,7,22,0.168,10,49.9,1.13
,12:33:36,5,3590,497.5,1.19,13.3,7,22,0.165,10,49.9,1.14
,12:33:37,5,3590,498.5,1.19,13.3,7,21,0.166,10,49.9,1.15
,12:33:38,5,3590,499.5,1.17,13.3,7,21,0.157,10,49.9,1.12
,12:33:39,5,3590,500.5,1.14,13.3,8,21,0.148,10,49.9,1.09
,12:33:40,5,3590,501.5,1.11,13.3,8,21,0.145,10,49.9,1.07
,12:33:41,5,3590,502.5,1.12,13.3,7,21,0.15,10,49.9,1.08
,12:33:42,5,3590,503.5,1.11,13.3,7,21,0.15,10,49.9,1.07
,12:33:43,5,3590,504.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:33:44,5,3590,505.5,1.13,13.3,7,21,0.152,10,49.9,1.09
,12:33:45,5,3590,506.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,12:33:46,5,3590,507.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:33:47,5,3590,508.5,1.07,13.3,7,21,0.161,10,49.9,1.04
,12:33:48,5,3590,509.5,1.09,13.3,7,21,0.164,10,49.9,1.06
,12:33:49,5,3590,510.5,1.1,13.3,7,21,0.164,10,49.9,1.06
,12:33:50,5,3590,511.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:33:51,5,3590,512.5,1.07,13.3,7,21,0.155,10,49.9,1.03
,12:33:52,5,3590,513.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:33:53,5,3590,514.5,1.1,13.3,7,21,0.165,10,49.9,1.06
,12:33:54,5,3590,515.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:33:55,5,3590,516.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,12:33:56,5,3590,517.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:33:57,5,3590,518.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:33:58,5,3590,519.5,1.09,13.3,7,21,0.152,10,49.9,1.06
,12:33:59,5,3590,520.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:34:00,5,3590,521.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:34:01,5,3590,522.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:34:02,5,3590,523.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:34:03,5,3590,524.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:34:04,5,3590,525.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:34:05,5,3590,526.5,1.12,13.3,7,22,0.161,10,49.9,1.08
,12:34:06,5,3590,527.5,1.12,13.3,7,22,0.162,10,49.9,1.08
,12:34:07,5,3590,528.5,1.11,13.3,7,22,0.155,10,49.9,1.07
,12:34:08,5,3590,529.5,1.1,13.3,7,22,0.148,10,49.9,1.06
,12:34:09,5,3590,530.5,1.11,13.3,7,21,0.149,10,49.9,1.07
,12:34:10,5,3590,531.5,1.12,13.3,7,21,0.151,10,49.9,1.09
,12:34:11,5,3590,532.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:34:12,5,3590,533.5,1.11,13.3,7,21,0.16,10,49.9,1.06
,12:34:13,5,3590,534.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:34:14,5,3590,535.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:34:15,5,3590,536.5,1.06,13.3,7,22,0.147,10,49.9,1.02
,12:34:16,5,3590,537.5,1.1,13.3,7,22,0.153,10,49.9,1.06
,12:34:17,5,3590,538.5,1.1,13.3,7,22,0.154,10,49.9,1.06
,12:34:18,5,3590,539.5,1.1,13.3,7,22,0.153,10,49.9,1.06
,12:34:19,5,3590,540.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:34:20,5,3590,541.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,12:34:21,5,3590,542.5,1.1,13.3,7,22,0.159,10,49.9,1.07
,12:34:22,5,3590,543.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:34:23,5,3590,544.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,12:34:24,5,3590,545.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:34:25,5,3590,546.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:34:26,5,3590,547.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:34:27,5,3590,548.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:34:28,5,3590,549.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:34:29,5,3590,550.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:34:30,5,3590,551.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,12:34:31,5,3590,552.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:34:32,5,3590,553.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:34:33,5,3590,554.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:34:34,5,3590,555.5,1.11,13.3,7,21,0.161,10,49.9,1.08
,12:34:35,5,3590,556.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,12:34:36,5,3590,557.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:34:37,5,3590,558.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:34:38,5,3590,559.5,1.06,13.3,7,21,0.148,10,49.9,1.02
,12:34:39,5,3590,560.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,12:34:40,5,3590,561.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:34:41,5,3590,562.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,12:34:42,5,3590,563.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:34:43,5,3590,564.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:34:44,5,3590,565.5,1.08,13.3,7,21,0.15,10,49.9,1.05
,12:34:45,5,3590,566.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:34:46,5,3590,567.5,1.1,13.3,7,21,0.148,10,49.9,1.07
,12:34:47,5,3590,568.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:34:48,5,3590,569.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:34:49,5,3590,570.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:34:50,5,3590,571.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:34:51,5,3590,572.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:34:52,5,3590,573.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:34:53,5,3590,574.5,1.1,13.3,7,22,0.159,10,49.9,1.06
,12:34:54,5,3590,575.5,1.1,13.3,7,22,0.153,10,49.9,1.06
,12:34:55,5,3590,576.5,1.09,13.3,7,22,0.151,10,49.9,1.05
,12:34:56,5,3590,577.5,1.07,13.3,7,22,0.149,10,49.9,1.03
,12:34:57,5,3590,578.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:34:58,5,3590,579.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:34:59,5,3590,580.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:35:00,5,3590,581.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:01,5,3590,582.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:35:02,5,3590,583.5,1.1,13.3,7,21,0.154,10,49.9,1.06
,12:35:03,5,3590,584.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:35:04,5,3590,585.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:35:05,5,3590,586.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:35:06,5,3590,587.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:07,5,3590,588.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:35:08,5,3590,589.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:09,5,3590,590.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:35:10,5,3590,591.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:11,5,3590,592.5,1.11,13.3,7,21,0.155,10,49.9,1.08
,12:35:12,5,3590,593.5,1.13,13.3,7,21,0.151,10,49.9,1.09
,12:35:13,5,3590,594.5,1.1,13.3,7,21,0.148,10,49.9,1.06
,12:35:14,5,3590,595.5,1.08,13.3,7,21,0.146,10,49.9,1.04
,12:35:15,5,3590,596.5,1.06,13.3,7,21,0.148,10,49.9,1.02
,12:35:16,5,3590,597.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:35:17,5,3590,598.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,12:35:18,5,3590,599.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:19,5,3590,600.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:35:20,5,3590,601.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:35:21,5,3590,602.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:35:22,5,3590,603.5,1.07,13.3,7,21,0.144,10,49.9,1.03
,12:35:23,5,3590,604.5,1.09,13.3,7,21,0.147,10,49.9,1.06
,12:35:24,5,3590,605.5,1.12,13.3,7,21,0.15,10,49.9,1.08
,12:35:25,5,3590,606.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:35:26,5,3590,607.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:35:27,5,3590,608.5,1.07,13.3,7,21,0.155,10,49.9,1.03
,12:35:28,5,3590,609.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:35:29,5,3590,610.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:35:30,5,3590,611.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:35:31,5,3590,612.5,1.11,13.3,7,21,0.167,10,49.9,1.07
,12:35:32,5,3590,613.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:35:33,5,3590,614.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:35:34,5,3590,615.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:35:35,5,3590,616.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:35:36,5,3590,617.5,1.1,13.3,7,21,0.154,10,49.9,1.07
,12:35:37,5,3590,618.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:35:38,5,3590,619.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:35:39,5,3590,620.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:35:40,5,3590,621.5,1.12,13.3,7,22,0.155,10,49.9,1.08
,12:35:41,5,3590,622.5,1.11,13.3,7,22,0.155,10,49.9,1.07
,12:35:42,5,3590,623.5,1.12,13.3,7,22,0.155,10,49.9,1.08
,12:35:43,5,3590,624.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:35:44,5,3590,625.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:35:45,5,3590,626.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:35:46,5,3590,627.5,1.05,13.3,7,21,0.152,10,49.8,1.02
,12:35:47,5,3590,628.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:35:48,5,3590,629.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:35:49,5,3590,630.5,1.09,13.3,7,21,0.152,10,49.9,1.06
,12:35:50,5,3590,631.5,1.1,13.3,7,21,0.147,10,49.9,1.06
,12:35:51,5,3590,632.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:35:52,5,3590,633.5,1.07,13.3,7,21,0.155,10,49.9,1.03
,12:35:53,5,3590,634.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:35:54,5,3590,635.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:35:55,5,3590,636.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,12:35:56,5,3590,637.5,1.11,13.3,7,22,0.161,10,49.9,1.07
,12:35:57,5,3590,638.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:35:58,5,3590,639.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:35:59,5,3590,640.5,1.08,13.3,7,21,0.15,10,49.9,1.05
,12:36:00,5,3590,641.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:36:01,5,3590,642.5,1.11,13.3,7,21,0.167,10,49.9,1.07
,12:36:02,5,3590,643.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,12:36:03,5,3590,644.5,1.1,13.3,7,21,0.154,10,49.9,1.06
,12:36:04,5,3590,645.5,1.08,13.3,7,22,0.15,10,49.9,1.04
,12:36:05,5,3590,646.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:36:06,5,3590,647.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:36:07,5,3590,648.5,1.09,13.3,7,21,0.152,10,49.9,1.06
,12:36:08,5,3590,649.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:36:09,5,3590,650.5,1.1,13.3,7,21,0.148,10,49.9,1.06
,12:36:10,5,3590,651.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:36:11,5,3590,652.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:36:12,5,3590,653.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:36:13,5,3590,654.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:36:14,5,3590,655.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:36:15,5,3590,656.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,12:36:16,5,3590,657.5,1.07,13.3,7,21,0.155,10,49.9,1.03
,12:36:17,5,3590,658.5,1.03,13.3,7,21,0.149,10,49.9,0.99
,12:36:18,5,3590,659.5,1,13.3,7,21,0.139,10,49.9,0.97
,12:36:19,5,3590,660.5,1.02,13.3,7,21,0.141,10,49.9,0.99
,12:36:20,5,3590,661.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:36:21,5,3590,662.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:36:22,5,3590,663.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:36:23,5,3590,664.5,1.08,13.3,7,21,0.151,10,49.9,1.04
,12:36:24,5,3590,665.5,1.06,13.3,7,21,0.148,10,49.9,1.02
,12:36:25,5,3590,666.5,1.06,13.3,7,21,0.143,10,49.9,1.03
,12:36:26,5,3590,667.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:36:27,5,3590,668.5,1.09,13.3,7,22,0.152,10,49.9,1.06
,12:36:28,5,3590,669.5,1.09,13.3,7,21,0.147,10,49.9,1.06
,12:36:29,5,3590,670.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:36:30,5,3590,671.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:36:31,5,3590,672.5,1.06,13.3,7,21,0.158,10,49.9,1.02
,12:36:32,5,3590,673.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:36:33,5,3590,674.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:36:34,5,3590,675.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:36:35,5,3590,676.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:36:36,5,3590,677.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:36:37,5,3590,678.5,1.1,13.3,7,21,0.147,10,49.9,1.05
,12:36:38,5,3590,679.5,1.07,13.3,7,21,0.143,10,49.9,1.03
,12:36:39,5,3590,680.5,1.04,13.3,7,21,0.145,10,49.9,1
,12:36:40,5,3590,681.5,1.04,13.3,7,21,0.15,10,49.9,1
,12:36:41,5,3590,682.5,1.06,13.3,7,21,0.154,10,49.9,1.03
,12:36:42,5,3590,683.5,1.09,13.3,7,22,0.152,10,49.9,1.05
,12:36:43,5,3590,684.5,1.09,13.3,7,22,0.152,10,49.9,1.06
,12:36:44,5,3590,685.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:36:45,5,3590,686.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:36:46,5,3590,687.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:36:47,5,3590,688.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:36:48,5,3590,689.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:36:49,5,3590,690.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:36:50,5,3590,691.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:36:51,5,3590,692.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:36:52,5,3590,693.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:36:53,5,3590,694.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:36:54,5,3590,695.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:36:55,5,3590,696.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:36:56,5,3590,697.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:36:57,5,3590,698.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,12:36:58,5,3590,699.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:36:59,5,3590,700.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:37:00,5,3590,701.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:37:01,5,3590,702.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:37:02,5,3590,703.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:37:03,5,3590,704.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:37:04,5,3590,705.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:37:05,5,3590,706.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:37:06,5,3590,707.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:37:07,5,3590,708.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,12:37:08,5,3590,709.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:37:09,5,3590,710.5,1.11,13.3,7,21,0.16,10,49.8,1.06
