Data file,,DRYSLIDE_ISO10_-8C_002.TSV,,,,,,,,,,
,15:25:07,4,3600,1843.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:08,4,3600,1844.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:25:09,4,3600,1845.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:25:10,4,3600,1846.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:25:11,4,3600,1847.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:25:12,4,3600,1848.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:25:13,4,3600,1849.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:25:14,4,3600,1850.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:25:15,4,3600,1851.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:25:16,4,3600,1852.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.19
,15:25:17,4,3600,1853.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.19
,15:25:18,4,3600,1854.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:25:19,4,3600,1855.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.18
,15:25:20,4,3600,1856.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:25:21,4,3600,1857.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:25:22,4,3600,1858.1,1.24,13.3,7,-5.4,0.179,10,50.2,1.18
,15:25:23,4,3600,1859.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:24,4,3600,1860.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:25,4,3600,1861.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:26,4,3600,1862.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:27,4,3600,1863.1,1.24,13.3,7,-5.3,0.186,10,50.1,1.18
,15:25:28,4,3600,1864.1,1.24,13.3,7,-5.3,0.179,10,50.2,1.18
,15:25:29,4,3600,1865.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.19
,15:25:30,4,3600,1866.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.18
,15:25:31,4,3600,1867.1,1.24,13.3,7,-5.3,0.186,10,50.1,1.18
,15:25:32,4,3600,1868.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:33,4,3600,1869.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:34,4,3600,1870.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:35,4,3600,1871.1,1.24,13.3,7,-5.3,0.186,10,50.1,1.19
,15:25:36,4,3600,1872.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.19
,15:25:37,4,3600,1873.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.18
,15:25:38,4,3600,1874.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:25:39,4,3600,1875.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:25:40,4,3600,1876.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:25:41,4,3600,1877.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:25:42,4,3600,1878.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:43,4,3600,1879.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:44,4,3600,1880.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:25:45,4,3600,1881.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:25:46,4,3600,1882.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:25:47,4,3600,1883.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:48,4,3600,1884.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:49,4,3600,1885.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:50,4,3600,1886.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:51,4,3600,1887.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:25:52,4,3600,1888.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:25:53,4,3600,1889.1,1.23,13.3,7,-5.4,0.172,10,50.1,1.18
,15:25:54,4,3600,1890.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:25:55,4,3600,1891.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:56,4,3600,1892.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:57,4,3600,1893.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:58,4,3600,1894.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:25:59,4,3600,1895.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:00,4,3600,1896.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:01,4,3600,1897.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:02,4,3600,1898.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:03,4,3600,1899.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:04,4,3600,1900.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:05,4,3600,1901.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:06,4,3600,1902.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:07,4,3600,1903.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:08,4,3600,1904.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:09,4,3600,1905.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:10,4,3600,1906.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:11,4,3600,1907.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:12,4,3600,1908.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:13,4,3600,1909.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.18
,15:26:14,4,3600,1910.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.18
,15:26:15,4,3600,1911.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:16,4,3600,1912.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:17,4,3600,1913.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:18,4,3600,1914.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:19,4,3600,1915.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:20,4,3600,1916.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:21,4,3600,1917.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.18
,15:26:22,4,3600,1918.1,1.24,13.3,7,-5.4,0.173,10,50.2,1.18
,15:26:23,4,3600,1919.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:24,4,3600,1920.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:25,4,3600,1921.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:26,4,3600,1922.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:27,4,3600,1923.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:28,4,3600,1924.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:29,4,3600,1925.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:30,4,3600,1926.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:31,4,3600,1927.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:32,4,3600,1928.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:33,4,3600,1929.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:34,4,3600,1930.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:35,4,3600,1931.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:36,4,3600,1932.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:37,4,3600,1933.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:38,4,3600,1934.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.19
,15:26:39,4,3600,1935.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:26:40,4,3600,1936.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:26:41,4,3600,1937.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.18
,15:26:42,4,3600,1938.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:26:43,4,3600,1939.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:44,4,3600,1940.1,1.23,13.3,7,-5.4,0.184,10,50.1,1.17
,15:26:45,4,3600,1941.1,1.23,13.3,6,-5.4,0.191,10,50.1,1.17
,15:26:46,4,3600,1942.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:47,4,3600,1943.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:48,4,3600,1944.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:49,4,3600,1945.1,1.24,13.3,7,-5.4,0.172,10,50.1,1.18
,15:26:50,4,3600,1946.1,1.23,13.3,7,-5.4,0.172,10,50.1,1.18
,15:26:51,4,3600,1947.1,1.23,13.3,7,-5.4,0.178,10,50.1,1.18
,15:26:52,4,3600,1948.1,1.22,13.3,7,-5.4,0.184,10,50.1,1.17
,15:26:53,4,3600,1949.1,1.22,13.3,7,-5.4,0.183,10,50.1,1.16
,15:26:54,4,3600,1950.1,1.22,13.3,7,-5.4,0.184,10,50.1,1.17
,15:26:55,4,3600,1951.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:56,4,3600,1952.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:26:57,4,3600,1953.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:26:58,4,3600,1954.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:26:59,4,3600,1955.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:00,4,3600,1956.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:01,4,3600,1957.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:02,4,3600,1958.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:03,4,3600,1959.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:27:04,4,3600,1960.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:27:05,4,3600,1961.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:27:06,4,3600,1962.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:27:07,4,3600,1963.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.18
,15:27:08,4,3600,1964.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:09,4,3600,1965.1,1.23,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:10,4,3600,1966.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:11,4,3600,1967.1,1.24,13.3,7,-5.4,0.18,10,50.1,1.19
,15:27:12,4,3600,1968.1,1.25,13.3,7,-5.4,0.174,10,50.1,1.19
,15:27:13,4,3600,1969.1,1.25,13.3,7,-5.4,0.174,10,50.1,1.19
,15:27:14,4,3600,1970.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:27:15,4,3600,1971.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:16,4,3600,1972.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:17,4,3600,1973.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:18,4,3600,1974.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:27:19,4,3600,1975.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:27:20,4,3600,1976.1,1.24,13.3,7,-5.4,0.173,10,50.1,1.19
,15:27:21,4,3600,1977.1,1.24,13.3,7,-5.4,0.179,10,50.1,1.19
,15:27:22,4,3600,1978.1,1.24,13.3,6,-5.4,0.193,10,50.1,1.18
,15:27:23,4,3600,1979.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:24,4,3600,1980.1,1.24,13.3,7,-5.4,0.185,10,50.1,1.18
,15:27:25,4,3600,1981.1,1.24,13.3,7,-5.4,0.186,10,50.1,1.18
,15:27:26,4,3600,1982.1,1.24,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:27,4,3600,1983.1,1.24,13.3,7,-5.5,0.18,10,50.1,1.19
,15:27:28,4,3600,1984.1,1.25,13.3,7,-5.5,0.18,10,50.1,1.19
,15:27:29,4,3600,1985.1,1.24,13.3,7,-5.5,0.18,10,50.1,1.19
,15:27:30,4,3600,1986.1,1.24,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:31,4,3600,1987.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:32,4,3600,1988.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:33,4,3600,1989.1,1.25,13.3,7,-5.5,0.187,10,50.2,1.19
,15:27:34,4,3600,1990.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:35,4,3600,1991.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.19
,15:27:36,4,3600,1992.1,1.25,13.3,7,-5.5,0.18,10,50.1,1.19
,15:27:37,4,3600,1993.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:27:38,4,3600,1994.1,1.24,13.3,7,-5.5,0.167,10,50.1,1.19
,15:27:39,4,3600,1995.1,1.24,13.3,7,-5.5,0.167,10,50.1,1.19
,15:27:40,4,3600,1996.1,1.24,13.3,7,-5.5,0.167,10,50.1,1.18
,15:27:41,4,3600,1997.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:27:42,4,3600,1998.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:43,4,3600,1999.1,1.23,13.3,7,-5.5,0.184,10,50.1,1.17
,15:27:44,4,3600,2000.1,1.23,13.3,7,-5.5,0.184,10,50.1,1.17
,15:27:45,4,3600,2001.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:46,4,3600,2002.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:47,4,3600,2003.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:48,4,3600,2004.1,1.24,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:49,4,3600,2005.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:27:50,4,3600,2006.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.19
,15:27:51,4,3600,2007.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:27:52,4,3600,2008.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:27:53,4,3600,2009.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:27:54,4,3600,2010.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:55,4,3600,2011.1,1.23,13.3,6,-5.5,0.192,10,50.1,1.17
,15:27:56,4,3600,2012.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:57,4,3600,2013.1,1.24,13.3,7,-5.5,0.185,10,50.1,1.18
,15:27:58,4,3600,2014.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:27:59,4,3600,2015.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:00,4,3600,2016.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:01,4,3600,2017.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.19
,15:28:02,4,3600,2018.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.19
,15:28:03,4,3600,2019.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:28:04,4,3600,2020.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:28:05,4,3600,2021.1,1.24,13.3,7,-5.5,0.179,10,50.2,1.18
,15:28:06,4,3600,2022.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:28:07,4,3600,2023.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:28:08,4,3600,2024.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:09,4,3600,2025.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:10,4,3600,2026.1,1.24,13.3,7,-5.5,0.185,10,50.1,1.18
,15:28:11,4,3600,2027.1,1.24,13.3,7,-5.5,0.185,10,50.1,1.18
,15:28:12,4,3600,2028.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:13,4,3600,2029.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.19
,15:28:14,4,3600,2030.1,1.24,13.3,7,-5.5,0.18,10,50.1,1.19
,15:28:15,4,3600,2031.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:28:16,4,3600,2032.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:28:17,4,3600,2033.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:28:18,4,3600,2034.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.18
,15:28:19,4,3600,2035.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.19
,15:28:20,4,3600,2036.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.19
,15:28:21,4,3600,2037.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.19
,15:28:22,4,3600,2038.1,1.25,13.3,7,-5.5,0.187,10,50.1,1.2
,15:28:23,4,3600,2039.1,1.25,13.3,7,-5.5,0.181,10,50.1,1.2
,15:28:24,4,3600,2040.1,1.25,13.3,7,-5.5,0.181,10,50.1,1.2
,15:28:25,4,3600,2041.1,1.25,13.3,7,-5.5,0.181,10,50.2,1.2
,15:28:26,4,3600,2042.1,1.25,13.3,7,-5.5,0.181,10,50.1,1.2
,15:28:27,4,3600,2043.1,1.25,13.3,7,-5.5,0.188,10,50.2,1.2
,15:28:28,4,3600,2044.1,1.25,13.3,7,-5.5,0.181,10,50.1,1.2
,15:28:29,4,3600,2045.1,1.25,13.3,7,-5.5,0.174,10,50.1,1.19
,15:28:30,4,3600,2046.1,1.25,13.3,7,-5.5,0.168,10,50.2,1.19
,15:28:31,4,3600,2047.1,1.24,13.3,7,-5.5,0.173,10,50.1,1.19
,15:28:32,4,3600,2048.1,1.24,13.3,7,-5.5,0.179,10,50.1,1.18
,15:28:33,4,3600,2049.1,1.23,13.3,6,-5.5,0.192,10,50.1,1.18
,15:28:34,4,3600,2050.1,1.23,13.3,7,-5.5,0.185,10,50.1,1.18
,15:28:35,4,3600,2051.1,1.24,13.3,7,-5.5,0.185,10,50.1,1.18
,15:28:36,4,3600,2052.1,1.24,13.3,7,-5.5,0.186,10,50.1,1.19
,15:28:37,4,3600,2053.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.18
,15:28:38,4,3600,2054.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.18
,15:28:39,4,3600,2055.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.19
,15:28:40,4,3600,2056.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.19
,15:28:41,4,3600,2057.1,1.24,13.3,7,-5.6,0.179,10,50.1,1.19
,15:28:42,4,3600,2058.1,1.24,13.3,7,-5.6,0.179,10,50.1,1.18
,15:28:43,4,3600,2059.1,1.24,13.3,7,-5.6,0.173,10,50.1,1.18
,15:28:44,4,3600,2060.1,1.24,13.3,7,-5.6,0.167,10,50.1,1.19
,15:28:45,4,3600,2061.1,1.24,13.3,7,-5.6,0.173,10,50.1,1.18
,15:28:46,4,3600,2062.1,1.24,13.3,7,-5.6,0.172,10,50.1,1.18
,15:28:47,4,3600,2063.1,1.23,13.3,7,-5.6,0.178,10,50.1,1.18
,15:28:48,4,3600,2064.1,1.23,13.3,7,-5.6,0.185,10,50.1,1.18
,15:28:49,4,3600,2065.1,1.23,13.3,6,-5.6,0.192,10,50.1,1.17
,15:28:50,4,3600,2066.1,1.23,13.3,6,-5.6,0.192,10,50.1,1.17
,15:28:51,4,3600,2067.1,1.23,13.3,6,-5.6,0.192,10,50.1,1.18
,15:28:52,4,3600,2068.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.18
,15:28:53,4,3600,2069.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.19
,15:28:54,4,3600,2070.1,1.24,13.3,7,-5.6,0.186,10,50.1,1.19
,15:28:55,4,3600,2071.1,1.24,13.3,7,-5.6,0.186,10,50.2,1.19
,15:28:56,4,3600,2072.1,1.24,13.3,7,-5.6,0.187,10,50.1,1.19
,15:28:57,4,3600,2073.1,1.25,13.3,7,-5.6,0.187,10,50.1,1.19
,15:28:58,4,3600,2074.1,1.25,13.3,7,-5.6,0.18,10,50.1,1.19
,15:28:59,4,3600,2075.1,1.24,13.3,7,-5.6,0.18,10,50.1,1.19
,15:29:00,4,3600,2076.1,1.24,13.3,7,-5.6,0.179,10,50.1,1.19
,15:29:01,4,3600,2077.1,1.24,13.3,7,-5.6,0.173,10,50.1,1.18
,15:29:02,4,3600,2078.1,1.24,13.3,7,-5.6,0.167,10,50.1,1.18
,15:29:03,4,3600,2079.1,1.24,13.3,7,-5.6,0.172,10,50.1,1.18
,15:29:04,4,3600,2080.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:05,4,3600,2081.1,1.23,13.3,6,-5.7,0.192,10,50.1,1.17
,15:29:06,4,3600,2082.1,1.23,13.3,6,-5.7,0.192,10,50.1,1.17
,15:29:07,4,3600,2083.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:08,4,3600,2084.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:09,4,3600,2085.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:29:10,4,3600,2086.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:29:11,4,3600,2087.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:12,4,3600,2088.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:29:13,4,3600,2089.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:14,4,3600,2090.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:15,4,3600,2091.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:16,4,3600,2092.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:29:17,4,3600,2093.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:29:18,4,3600,2094.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:19,4,3600,2095.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:20,4,3600,2096.1,1.23,13.3,7,-5.7,0.178,10,50.1,1.18
,15:29:21,4,3600,2097.1,1.23,13.3,7,-5.7,0.184,10,50.1,1.17
,15:29:22,4,3600,2098.1,1.23,13.3,7,-5.7,0.184,10,50.1,1.17
,15:29:23,4,3600,2099.1,1.23,13.3,7,-5.7,0.184,10,50.1,1.18
,15:29:24,4,3600,2100.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:25,4,3600,2101.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:26,4,3600,2102.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:27,4,3600,2103.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:28,4,3600,2104.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:29:29,4,3600,2105.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:30,4,3600,2106.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:31,4,3600,2107.1,1.24,13.3,7,-5.7,0.179,10,50.2,1.19
,15:29:32,4,3600,2108.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:33,4,3600,2109.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:34,4,3600,2110.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:35,4,3600,2111.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:36,4,3600,2112.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:37,4,3600,2113.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:38,4,3600,2114.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:29:39,4,3600,2115.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:29:40,4,3600,2116.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:41,4,3600,2117.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:42,4,3600,2118.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:29:43,4,3600,2119.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:44,4,3600,2120.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:45,4,3600,2121.1,1.24,13.3,7,-5.7,0.167,10,50.1,1.19
,15:29:46,4,3600,2122.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:29:47,4,3600,2123.1,1.24,13.3,7,-5.7,0.166,10,50.1,1.18
,15:29:48,4,3600,2124.1,1.23,13.3,7,-5.7,0.172,10,50.1,1.18
,15:29:49,4,3600,2125.1,1.23,13.3,7,-5.7,0.171,10,50.1,1.18
,15:29:50,4,3600,2126.1,1.23,13.3,7,-5.7,0.178,10,50.1,1.18
,15:29:51,4,3600,2127.1,1.23,13.3,7,-5.7,0.178,10,50.1,1.18
,15:29:52,4,3600,2128.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:53,4,3600,2129.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.17
,15:29:54,4,3600,2130.1,1.23,13.3,6,-5.7,0.192,10,50.1,1.17
,15:29:55,4,3600,2131.1,1.23,13.3,6,-5.7,0.192,10,50.1,1.17
,15:29:56,4,3600,2132.1,1.23,13.3,7,-5.7,0.184,10,50.1,1.18
,15:29:57,4,3600,2133.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:29:58,4,3600,2134.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:29:59,4,3600,2135.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:00,4,3600,2136.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:30:01,4,3600,2137.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:30:02,4,3600,2138.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:03,4,3600,2139.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:04,4,3600,2140.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:05,4,3600,2141.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:06,4,3600,2142.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:07,4,3600,2143.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:30:08,4,3600,2144.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:30:09,4,3600,2145.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
