Data file,,RA0.3_DISTILLEDWATER_12C_003_15MLWATER.TSV,,,,,,,,,,
,15:00:08,6,3590,3329.8,0.74,13.3,9,13.8,0.078,10,49.9,0.71
,15:00:09,6,3590,3330.8,0.74,13.3,9,13.8,0.078,10,49.8,0.71
,15:00:10,6,3590,3331.8,0.74,13.3,9,13.8,0.078,10,49.8,0.71
,15:00:11,6,3590,3332.8,0.74,13.3,9,13.8,0.078,10,49.7,0.71
,15:00:12,6,3590,3333.8,0.75,13.3,9,13.8,0.079,10,49,0.72
,15:00:13,6,3590,3334.8,0.75,13.3,9,13.8,0.081,10,49.7,0.72
,15:00:14,6,3590,3335.8,0.75,13.3,9,13.8,0.082,10,49.8,0.72
,15:00:15,6,3590,3336.8,0.75,13.3,9,13.8,0.082,10,49.9,0.72
,15:00:16,6,3590,3337.8,0.75,13.3,9,13.8,0.081,10,49.8,0.72
,15:00:17,6,3590,3338.8,0.75,13.3,9,13.8,0.083,10,49.9,0.72
,15:00:18,6,3590,3339.8,0.75,13.3,9,13.8,0.082,10,49.8,0.73
,15:00:19,6,3590,3340.8,0.76,13.3,9,13.8,0.082,10,49.8,0.73
,15:00:20,6,3590,3341.8,0.76,13.3,9,13.8,0.082,10,49.7,0.73
,15:00:21,6,3590,3342.8,0.75,13.3,9,13.8,0.081,10,42.2,0.72
,15:00:22,6,3590,3343.8,0.75,13.3,9,13.8,0.081,10,39.1,0.72
,15:00:23,6,3590,3344.8,0.74,13.3,9,13.8,0.08,10,40.5,0.71
,15:00:24,6,3590,3345.8,0.74,13.3,9,13.8,0.08,10,46.3,0.71
,15:00:25,6,3590,3346.8,0.74,13.3,9,13.8,0.08,10,49.2,0.71
,15:00:26,6,3590,3347.8,0.73,13.3,9,13.8,0.082,10,49.7,0.7
,15:00:27,6,3590,3348.8,0.74,13.3,9,13.8,0.083,10,49.8,0.71
,15:00:28,6,3590,3349.8,0.75,13.3,9,13.8,0.081,10,49.8,0.72
,15:00:29,6,3590,3350.8,0.76,13.3,9,13.8,0.083,10,49.9,0.73
,15:00:30,6,3590,3351.8,0.77,13.3,9,13.8,0.083,10,49.8,0.74
,15:00:31,6,3590,3352.8,0.77,13.3,9,13.8,0.084,10,49.1,0.74
,15:00:32,6,3590,3353.8,0.78,13.3,9,13.8,0.082,10,49.6,0.75
,15:00:33,6,3590,3354.8,0.78,13.3,9,13.8,0.084,10,49.8,0.75
,15:00:34,6,3590,3355.8,0.78,13.3,9,13.8,0.084,10,49.8,0.75
,15:00:35,6,3590,3356.8,0.77,13.3,9,13.8,0.084,10,49.8,0.74
,15:00:36,6,3590,3357.8,0.77,13.3,9,13.8,0.084,10,49.9,0.74
,15:00:37,6,3590,3358.8,0.77,13.3,9,13.8,0.084,10,49.8,0.74
,15:00:38,6,3590,3359.8,0.77,13.3,9,13.8,0.081,10,42.1,0.74
,15:00:39,6,3590,3360.8,0.77,13.3,9,13.8,0.081,10,42.9,0.74
,15:00:40,6,3590,3361.8,0.77,13.3,10,13.8,0.079,10,48.6,0.74
,15:00:41,6,3590,3362.8,0.76,13.3,10,13.8,0.076,10,49.6,0.73
,15:00:42,6,3590,3363.8,0.75,13.3,10,13.8,0.077,10,49.7,0.72
,15:00:43,6,3590,3364.8,0.74,13.3,9,13.8,0.078,10,49.8,0.71
,15:00:44,6,3590,3365.8,0.73,13.3,9,13.8,0.079,10,49.8,0.7
,15:00:45,6,3590,3366.8,0.73,13.3,9,13.8,0.079,10,46.4,0.7
,15:00:46,6,3590,3367.8,0.74,13.3,9,13.8,0.08,10,40.3,0.71
,15:00:47,6,3590,3368.8,0.74,13.3,9,13.8,0.082,10,40.7,0.71
,15:00:48,6,3590,3369.8,0.75,13.3,9,13.8,0.083,10,45,0.72
,15:00:49,6,3590,3370.8,0.76,13.3,9,13.8,0.085,10,48.9,0.73
,15:00:50,6,3590,3371.8,0.77,13.3,9,13.8,0.083,10,49.6,0.74
,15:00:51,6,3590,3372.8,0.76,13.3,9,13.8,0.082,10,49.8,0.73
,15:00:52,6,3590,3373.8,0.75,13.3,9,13.8,0.079,10,49.8,0.72
,15:00:53,6,3590,3374.8,0.74,13.3,10,13.8,0.076,10,48.5,0.71
,15:00:54,6,3590,3375.8,0.73,13.3,10,13.8,0.075,10,48.7,0.7
,15:00:55,6,3590,3376.8,0.73,13.3,9,13.8,0.079,10,49.1,0.7
,15:00:56,6,3590,3377.8,0.73,13.3,9,13.8,0.079,10,40.2,0.7
,15:00:57,6,3590,3378.8,0.73,13.3,9,13.8,0.081,10,40.3,0.7
,15:00:58,6,3590,3379.8,0.73,13.3,9,13.8,0.081,10,47.6,0.7
,15:00:59,6,3590,3380.8,0.74,13.3,9,13.8,0.083,10,49.4,0.71
,15:01:00,6,3590,3381.8,0.75,13.3,9,13.8,0.081,10,49.7,0.72
,15:01:01,6,3590,3382.8,0.75,13.3,9,13.8,0.081,10,49.8,0.72
,15:01:02,6,3590,3383.8,0.73,13.3,9,13.8,0.079,10,49.6,0.7
,15:01:03,6,3590,3384.8,0.72,13.3,9,13.8,0.078,10,49.1,0.69
,15:01:04,6,3590,3385.8,0.72,13.3,9,13.8,0.078,10,49.7,0.69
,15:01:05,6,3590,3386.8,0.72,13.3,9,13.8,0.078,10,49.8,0.69
,15:01:06,6,3590,3387.8,0.72,13.3,9,13.8,0.078,10,49.8,0.69
,15:01:07,6,3590,3388.8,0.72,13.3,10,13.8,0.074,10,49.8,0.7
,15:01:08,6,3590,3389.8,0.73,13.3,10,13.8,0.074,10,49.8,0.7
,15:01:09,6,3590,3390.8,0.73,13.3,9,13.8,0.077,10,49.8,0.7
,15:01:10,6,3590,3391.8,0.73,13.3,9,13.7,0.077,10,49.9,0.7
,15:01:11,6,3590,3392.8,0.73,13.3,9,13.8,0.081,10,49.8,0.7
,15:01:12,6,3590,3393.8,0.73,13.3,9,13.7,0.081,10,49.8,0.7
,15:01:13,6,3590,3394.8,0.73,13.3,9,13.7,0.082,10,49.8,0.7
,15:01:14,6,3590,3395.8,0.74,13.3,9,13.7,0.081,10,49.8,0.71
,15:01:15,6,3590,3396.8,0.75,13.3,9,13.7,0.082,10,49.8,0.72
,15:01:16,6,3590,3397.8,0.75,13.3,9,13.7,0.082,10,49.8,0.72
,15:01:17,6,3590,3398.8,0.75,13.3,9,13.7,0.081,10,49.8,0.71
,15:01:18,6,3590,3399.8,0.74,13.3,9,13.7,0.08,10,49.8,0.71
,15:01:19,6,3590,3400.8,0.74,13.3,9,13.7,0.08,10,49.8,0.71
,15:01:20,6,3590,3401.8,0.74,13.3,9,13.7,0.078,10,49.8,0.71
,15:01:21,6,3590,3402.8,0.73,13.3,10,13.7,0.075,10,49,0.7
,15:01:22,6,3590,3403.8,0.73,13.3,9,13.7,0.076,10,48.9,0.7
,15:01:23,6,3590,3404.8,0.73,13.3,9,13.7,0.079,10,49.2,0.7
,15:01:24,6,3590,3405.8,0.73,13.3,9,13.7,0.079,10,49.7,0.7
,15:01:25,6,3590,3406.8,0.73,13.3,9,13.7,0.079,10,47.9,0.7
,15:01:26,6,3590,3407.8,0.73,13.3,9,13.7,0.081,10,48.5,0.7
,15:01:27,6,3590,3408.8,0.74,13.3,9,13.7,0.083,10,49.6,0.71
,15:01:28,6,3590,3409.8,0.75,13.3,9,13.6,0.084,10,49.8,0.73
,15:01:29,6,3590,3410.8,0.77,13.3,9,13.6,0.085,10,49.8,0.74
,15:01:30,6,3590,3411.8,0.77,13.3,9,13.6,0.083,10,49.8,0.74
,15:01:31,6,3590,3412.8,0.77,13.3,9,13.6,0.083,10,49.9,0.74
,15:01:32,6,3590,3413.8,0.77,13.3,9,13.6,0.081,10,49.8,0.74
,15:01:33,6,3590,3414.8,0.77,13.3,9,13.6,0.081,10,49.9,0.74
,15:01:34,6,3590,3415.8,0.76,13.3,9,13.6,0.08,10,49.8,0.73
,15:01:35,6,3590,3416.8,0.75,13.3,9,13.6,0.081,10,49.8,0.72
,15:01:36,6,3590,3417.8,0.74,13.3,9,13.6,0.082,10,49.3,0.71
,15:01:37,6,3590,3418.8,0.74,13.3,9,13.6,0.083,10,47.7,0.71
,15:01:38,6,3590,3419.8,0.75,13.3,9,13.6,0.083,10,39.6,0.72
,15:01:39,6,3590,3420.8,0.76,13.3,9,13.6,0.084,10,36,0.73
,15:01:40,6,3590,3421.8,0.76,13.3,9,13.6,0.082,10,42.5,0.73
,15:01:41,6,3590,3422.8,0.76,13.3,10,13.6,0.078,10,48.5,0.73
,15:01:42,6,3590,3423.8,0.76,13.3,10,13.6,0.076,10,49.6,0.73
,15:01:43,6,3590,3424.8,0.76,13.3,10,13.6,0.076,10,49.7,0.73
,15:01:44,6,3590,3425.8,0.75,13.3,9,13.5,0.079,10,49.6,0.72
,15:01:45,6,3590,3426.8,0.74,13.3,9,13.5,0.081,10,47.4,0.71
,15:01:46,6,3590,3427.8,0.74,13.3,9,13.5,0.082,10,46.6,0.71
,15:01:47,6,3590,3428.8,0.74,13.3,9,13.5,0.083,10,49.2,0.71
,15:01:48,6,3590,3429.8,0.75,13.3,9,13.5,0.084,10,49.7,0.73
,15:01:49,6,3590,3430.8,0.77,13.3,9,13.5,0.085,10,49.8,0.74
,15:01:50,6,3590,3431.8,0.77,13.3,9,13.5,0.084,10,49.8,0.74
,15:01:51,6,3590,3432.8,0.77,13.3,9,13.5,0.081,10,49.8,0.74
,15:01:52,6,3590,3433.8,0.77,13.3,9,13.5,0.081,10,49.8,0.73
,15:01:53,6,3590,3434.8,0.75,13.3,9,13.5,0.082,10,49.9,0.72
,15:01:54,6,3590,3435.8,0.75,13.3,9,13.5,0.083,10,49.8,0.71
,15:01:55,6,3590,3436.8,0.74,13.3,9,13.5,0.08,10,49.8,0.71
,15:01:56,6,3590,3437.8,0.75,13.3,9,13.5,0.081,10,49.8,0.72
,15:01:57,6,3590,3438.8,0.75,13.3,9,13.4,0.079,10,48.8,0.73
,15:01:58,6,3590,3439.8,0.75,13.3,9,13.4,0.079,10,41.3,0.72
,15:01:59,6,3590,3440.8,0.74,13.3,9,13.4,0.078,10,42.4,0.71
,15:02:00,6,3590,3441.8,0.73,13.3,9,13.4,0.077,10,48.3,0.7
,15:02:01,6,3590,3442.8,0.73,13.3,9,13.4,0.077,10,49.5,0.7
,15:02:02,6,3590,3443.8,0.73,13.3,9,13.4,0.076,10,49.7,0.7
,15:02:03,6,3590,3444.8,0.73,13.3,9,13.4,0.077,10,49.8,0.7
,15:02:04,6,3590,3445.8,0.73,13.3,9,13.4,0.077,10,49.8,0.7
,15:02:05,6,3590,3446.8,0.74,13.3,9,13.4,0.08,10,49.8,0.71
,15:02:06,6,3590,3447.8,0.74,13.3,9,13.3,0.081,10,49.8,0.71
,15:02:07,6,3590,3448.8,0.75,13.3,9,13.3,0.081,10,49.8,0.72
,15:02:08,6,3590,3449.8,0.75,13.3,9,13.3,0.083,10,49.6,0.72
,15:02:09,6,3590,3450.8,0.75,13.3,9,13.3,0.083,10,49.7,0.72
,15:02:10,6,3590,3451.8,0.76,13.3,9,13.3,0.082,10,49.7,0.73
,15:02:11,6,3590,3452.8,0.77,13.3,9,13.3,0.081,10,49.3,0.74
,15:02:12,6,3590,3453.8,0.76,13.3,9,13.3,0.08,10,49.6,0.73
,15:02:13,6,3590,3454.8,0.75,13.3,9,13.3,0.081,10,49.6,0.72
,15:02:14,6,3590,3455.8,0.74,13.3,9,13.3,0.08,10,48.3,0.71
,15:02:15,6,3590,3456.8,0.74,13.3,9,13.3,0.078,10,49.5,0.71
,15:02:16,6,3590,3457.8,0.74,13.3,10,13.3,0.076,10,49.7,0.71
,15:02:17,6,3590,3458.8,0.73,13.3,10,13.3,0.075,10,49.8,0.7
,15:02:18,6,3590,3459.8,0.72,13.3,9,13.2,0.078,10,49.8,0.69
,15:02:19,6,3590,3460.8,0.72,13.3,9,13.2,0.08,10,49.8,0.69
,15:02:20,6,3590,3461.8,0.72,13.3,9,13.2,0.08,10,49.8,0.69
,15:02:21,6,3590,3462.8,0.72,13.3,9,13.2,0.078,10,49.8,0.69
,15:02:22,6,3590,3463.8,0.72,13.3,9,13.2,0.08,10,49.8,0.69
,15:02:23,6,3590,3464.8,0.71,13.3,9,13.2,0.077,10,49.8,0.69
,15:02:24,6,3590,3465.8,0.72,13.3,9,13.2,0.08,10,49.9,0.69
,15:02:25,6,3590,3466.8,0.73,13.3,9,13.2,0.079,10,49.8,0.7
,15:02:26,6,3590,3467.8,0.74,13.3,9,13.2,0.08,10,49.7,0.71
,15:02:27,6,3590,3468.8,0.75,13.3,9,13.1,0.081,10,49.7,0.72
,15:02:28,6,3590,3469.8,0.75,13.3,9,13.2,0.081,10,49.8,0.72
,15:02:29,6,3590,3470.8,0.74,13.3,9,13.1,0.08,10,49.8,0.71
,15:02:30,6,3590,3471.8,0.74,13.3,9,13.1,0.082,10,49.8,0.71
,15:02:31,6,3590,3472.8,0.75,13.3,9,13.1,0.083,10,49.8,0.72
,15:02:32,6,3590,3473.8,0.76,13.3,9,13.1,0.082,10,49.8,0.73
,15:02:33,6,3590,3474.8,0.76,13.3,9,13.1,0.083,10,49.8,0.73
,15:02:34,6,3590,3475.8,0.76,13.3,9,13.1,0.083,10,49.8,0.73
,15:02:35,6,3590,3476.8,0.77,13.3,9,13.1,0.083,10,49.8,0.74
,15:02:36,6,3590,3477.8,0.77,13.3,9,13,0.081,10,49.9,0.74
,15:02:37,6,3590,3478.8,0.77,13.3,9,13,0.081,10,49.9,0.74
,15:02:38,6,3590,3479.8,0.76,13.3,10,13,0.078,10,49.8,0.73
,15:02:39,6,3590,3480.8,0.74,13.3,9,13,0.078,10,49.8,0.71
,15:02:40,6,3590,3481.8,0.74,13.3,9,13,0.08,10,49.8,0.71
,15:02:41,6,3590,3482.8,0.74,13.3,9,13,0.082,10,49.8,0.71
,15:02:42,6,3590,3483.8,0.75,13.3,9,13,0.083,10,49.8,0.72
,15:02:43,6,3590,3484.8,0.76,13.3,9,13,0.082,10,49.8,0.73
,15:02:44,6,3590,3485.8,0.76,13.3,9,13,0.08,10,49.8,0.73
,15:02:45,6,3590,3486.8,0.75,13.3,9,12.9,0.081,10,49.8,0.72
,15:02:46,6,3590,3487.8,0.74,13.3,9,12.9,0.083,10,49.8,0.71
,15:02:47,6,3590,3488.8,0.74,13.3,9,12.9,0.085,10,49.9,0.71
,15:02:48,6,3590,3489.8,0.76,13.3,9,12.9,0.084,10,45.6,0.73
,15:02:49,6,3590,3490.8,0.78,13.3,9,12.9,0.086,10,42.6,0.75
,15:02:50,6,3590,3491.8,0.79,13.3,9,12.9,0.085,10,41.8,0.76
,15:02:51,6,3590,3492.8,0.78,13.3,9,12.9,0.085,10,41.2,0.75
,15:02:52,6,3590,3493.8,0.78,13.3,9,12.9,0.085,10,41.7,0.75
,15:02:53,6,3590,3494.8,0.78,13.3,10,12.9,0.08,10,40.5,0.75
,15:02:54,6,3590,3495.8,0.78,13.3,10,12.8,0.076,10,40.9,0.75
,15:02:55,6,3590,3496.8,0.77,13.3,10,12.8,0.075,10,41.5,0.74
,15:02:56,6,3590,3497.8,0.76,13.3,9,12.8,0.08,10,42.1,0.73
,15:02:57,6,3590,3498.8,0.74,13.3,9,12.8,0.08,10,42.7,0.71
,15:02:58,6,3590,3499.8,0.73,13.3,9,12.8,0.079,10,47.9,0.7
,15:02:59,6,3590,3500.8,0.73,13.3,9,12.8,0.079,10,49.4,0.7
,15:03:00,6,3590,3501.8,0.73,13.3,9,12.8,0.079,10,49.7,0.7
,15:03:01,6,3590,3502.8,0.73,13.3,9,12.8,0.082,10,49.8,0.7
,15:03:02,6,3590,3503.8,0.74,13.3,9,12.8,0.08,10,49.8,0.71
,15:03:03,6,3590,3504.8,0.74,13.3,9,12.7,0.08,10,49.8,0.71
,15:03:04,6,3590,3505.8,0.74,13.3,9,12.7,0.082,10,49.8,0.71
,15:03:05,6,3590,3506.8,0.73,13.3,9,12.7,0.079,10,49.8,0.7
,15:03:06,6,3590,3507.8,0.74,13.3,9,12.7,0.08,10,49.8,0.71
,15:03:07,6,3590,3508.8,0.74,13.3,9,12.7,0.08,10,49.8,0.71
,15:03:08,6,3590,3509.8,0.73,13.3,9,12.7,0.079,10,49.8,0.7
,15:03:09,6,3590,3510.8,0.73,13.3,9,12.7,0.079,10,49.8,0.7
,15:03:10,6,3590,3511.8,0.73,13.3,9,12.7,0.077,10,49.8,0.7
,15:03:11,6,3590,3512.8,0.73,13.3,10,12.7,0.075,10,49.7,0.7
,15:03:12,6,3590,3513.8,0.74,13.3,9,12.6,0.08,10,49.8,0.71
,15:03:13,6,3590,3514.8,0.73,13.3,9,12.6,0.079,10,49.8,0.7
,15:03:14,6,3590,3515.8,0.74,13.3,9,12.6,0.082,10,49.8,0.71
,15:03:15,6,3590,3516.8,0.74,13.3,9,12.6,0.083,10,49.8,0.71
,15:03:16,6,3590,3517.8,0.75,13.3,9,12.6,0.081,10,49.8,0.72
,15:03:17,6,3590,3518.8,0.75,13.3,9,12.6,0.081,10,49.8,0.72
,15:03:18,6,3590,3519.8,0.74,13.3,9,12.6,0.08,10,49.8,0.71
,15:03:19,6,3590,3520.8,0.74,13.3,9,12.6,0.081,10,49.8,0.71
,15:03:20,6,3590,3521.8,0.76,13.3,9,12.5,0.082,10,49.8,0.73
,15:03:21,6,3590,3522.8,0.77,13.3,9,12.5,0.084,10,49.8,0.74
,15:03:22,6,3590,3523.8,0.77,13.3,9,12.5,0.084,10,49.7,0.74
,15:03:23,6,3590,3524.8,0.77,13.3,9,12.5,0.084,10,49.6,0.74
,15:03:24,6,3590,3525.8,0.77,13.3,9,12.5,0.084,10,49.7,0.74
,15:03:25,6,3590,3526.8,0.78,13.3,9,12.5,0.085,10,49.5,0.75
,15:03:26,6,3590,3527.8,0.78,13.3,9,12.5,0.082,10,44.9,0.75
,15:03:27,6,3590,3528.8,0.77,13.3,9,12.5,0.084,10,40.2,0.74
,15:03:28,6,3590,3529.8,0.77,13.3,9,12.4,0.083,10,39.5,0.74
,15:03:29,6,3590,3530.8,0.77,13.3,9,12.4,0.082,10,42.6,0.74
,15:03:30,6,3590,3531.8,0.77,13.3,9,12.4,0.082,10,48,0.74
,15:03:31,6,3590,3532.8,0.76,13.3,9,12.4,0.08,10,49.4,0.73
,15:03:32,6,3590,3533.8,0.74,13.3,9,12.4,0.078,10,49.6,0.71
,15:03:33,6,3590,3534.8,0.74,13.3,9,12.4,0.08,10,49.3,0.71
,15:03:34,6,3590,3535.8,0.74,13.3,9,12.4,0.085,10,49.5,0.71
,15:03:35,6,3590,3536.8,0.75,13.3,9,12.3,0.086,10,49.7,0.73
,15:03:36,6,3590,3537.8,0.78,13.3,9,12.3,0.086,10,49.8,0.75
,15:03:37,6,3590,3538.8,0.79,13.3,9,12.3,0.086,10,49.8,0.76
,15:03:38,6,3590,3539.8,0.8,13.3,9,12.3,0.086,10,49.6,0.77
,15:03:39,6,3590,3540.8,0.79,13.3,9,12.3,0.086,10,49.6,0.76
,15:03:40,6,3590,3541.8,0.79,13.3,9,12.3,0.084,10,49.8,0.76
,15:03:41,6,3590,3542.8,0.79,13.3,9,12.2,0.086,10,49.8,0.76
,15:03:42,6,3590,3543.8,0.79,13.3,9,12.2,0.086,10,49.8,0.76
,15:03:43,6,3590,3544.8,0.8,13.3,9,12.2,0.086,10,49.6,0.77
,15:03:44,6,3590,3545.8,0.79,13.3,10,12.2,0.081,10,49.3,0.76
,15:03:45,6,3590,3546.8,0.78,13.3,10,12.2,0.08,10,49.6,0.75
,15:03:46,6,3590,3547.8,0.77,13.3,10,12.2,0.077,10,48.4,0.73
,15:03:47,6,3590,3548.8,0.75,13.3,9,12.2,0.079,10,49,0.72
,15:03:48,6,3590,3549.8,0.74,13.3,9,12.2,0.08,10,49.6,0.71
,15:03:49,6,3590,3550.8,0.74,13.3,9,12.2,0.08,10,49.7,0.71
,15:03:50,6,3590,3551.8,0.73,13.3,9,12.1,0.079,10,49.7,0.7
,15:03:51,6,3590,3552.8,0.73,13.3,9,12.1,0.082,10,49.8,0.7
,15:03:52,6,3590,3553.8,0.74,13.3,9,12.1,0.083,10,49.6,0.71
,15:03:53,6,3590,3554.8,0.75,13.3,9,12.1,0.083,10,49.7,0.72
,15:03:54,6,3590,3555.8,0.76,13.3,9,12.1,0.084,10,49.7,0.73
,15:03:55,6,3590,3556.8,0.76,13.3,9,12.1,0.083,10,49.7,0.73
,15:03:56,6,3590,3557.8,0.76,13.3,9,12.1,0.083,10,49.1,0.73
,15:03:57,6,3590,3558.8,0.76,13.3,9,12,0.082,10,49.4,0.73
,15:03:58,6,3590,3559.8,0.76,13.3,9,12,0.082,10,49.7,0.73
,15:03:59,6,3590,3560.8,0.76,13.3,9,12,0.08,10,49.7,0.74
,15:04:00,6,3590,3561.8,0.76,13.3,9,12,0.08,10,49.7,0.73
,15:04:01,6,3590,3562.8,0.76,13.3,9,12,0.08,10,49.7,0.73
,15:04:02,6,3590,3563.8,0.75,13.3,9,12,0.084,10,49.5,0.72
,15:04:03,6,3590,3564.8,0.75,13.3,9,11.9,0.082,10,46.9,0.72
,15:04:04,6,3590,3565.8,0.75,13.3,9,12,0.081,10,47,0.72
,15:04:05,6,3590,3566.8,0.75,13.3,9,11.9,0.081,10,49.3,0.72
,15:04:06,6,3590,3567.8,0.75,13.3,9,11.9,0.081,10,49.7,0.72
,15:04:07,6,3590,3568.8,0.75,13.3,9,11.9,0.081,10,49.8,0.72
,15:04:08,6,3590,3569.8,0.75,13.3,9,11.9,0.081,10,49.8,0.72
,15:04:09,6,3590,3570.8,0.75,13.3,9,11.9,0.081,10,49.7,0.72
,15:04:10,6,3590,3571.8,0.75,13.3,9,11.9,0.081,10,49.6,0.72
,15:04:11,6,3590,3572.8,0.75,13.3,9,11.8,0.081,10,49.7,0.72
,15:04:12,6,3590,3573.8,0.75,13.3,9,11.8,0.081,10,49.8,0.72
,15:04:13,6,3590,3574.8,0.75,13.3,9,11.8,0.081,10,49.8,0.72
,15:04:14,6,3590,3575.8,0.75,13.3,9,11.8,0.081,10,49.7,0.72
,15:04:15,6,3590,3576.8,0.76,13.3,9,11.8,0.08,10,49.7,0.73
,15:04:16,6,3590,3577.8,0.77,13.3,10,11.8,0.079,10,49.7,0.74
,15:04:17,6,3590,3578.8,0.77,13.3,9,11.8,0.081,10,49.7,0.74
,15:04:18,6,3590,3579.8,0.76,13.3,9,11.7,0.082,10,49.6,0.73
,15:04:19,6,3590,3580.8,0.76,13.3,9,11.7,0.087,10,49.7,0.73
,15:04:20,6,3590,3581.8,0.77,13.3,9,11.7,0.086,10,49.7,0.74
,15:04:21,6,3590,3582.8,0.78,13.3,9,11.7,0.085,10,49.8,0.75
,15:04:22,6,3590,3583.8,0.79,13.3,9,11.7,0.083,10,49.8,0.76
,15:04:23,6,3590,3584.8,0.78,13.3,9,11.7,0.082,10,49.8,0.75
,15:04:24,6,3590,3585.8,0.77,13.3,9,11.7,0.081,10,49.8,0.74
,15:04:25,6,3590,3586.8,0.75,13.3,9,11.7,0.082,10,49.8,0.72
,15:04:26,6,3590,3587.8,0.74,13.3,9,11.6,0.08,10,49.8,0.71
,15:04:27,6,3590,3588.8,0.73,13.3,9,11.6,0.077,10,49.8,0.7
,15:04:28,6,3590,3589.8,0.73,13.3,9,11.6,0.077,10,49.8,0.7
,15:04:29,6,3590,3590.8,0.74,13.3,9,11.6,0.078,10,49.8,0.71
,15:04:30,6,3590,3591.8,0.74,13.3,9,11.6,0.08,10,49.8,0.71
,15:04:31,6,3590,3592.8,0.75,13.3,9,11.6,0.081,10,49.8,0.72
,15:04:32,6,3590,3593.8,0.75,13.3,9,11.6,0.083,10,49.8,0.72
,15:04:33,6,3590,3594.8,0.76,13.3,9,11.5,0.082,10,49.8,0.73
,15:04:34,6,3590,3595.8,0.76,13.3,9,11.5,0.082,10,49.7,0.73
,15:04:35,6,3590,3596.8,0.77,13.3,9,11.5,0.083,10,49.8,0.74
,15:04:36,6,3590,3597.8,0.76,13.3,9,11.5,0.082,10,49.4,0.73
,15:04:37,6,3590,3598.8,0.76,13.3,9,11.5,0.084,10,49.6,0.73
,15:04:38,6,3590,3599.8,0.76,13.3,9,11.4,0.085,10,49.8,0.73
,15:04:39,6,3590,3600.8,0.77,13.3,9,11.4,0.083,10,49.8,0.74
,15:04:40,6,3590,3601.8,0.77,13.3,9,11.4,0.081,10,49.8,0.74
,15:04:41,6,3590,3602.8,0.76,13.3,9,11.4,0.08,10,49.8,0.73
,15:04:42,6,3590,3603.8,0.75,13.3,9,11.4,0.081,10,49.8,0.71
,15:04:43,6,3590,3604.8,0.74,13.3,9,11.4,0.08,10,49.8,0.71
,15:04:44,6,3590,3605.8,0.74,13.3,9,11.4,0.082,10,49.2,0.71
,15:04:45,6,3590,3606.8,0.75,13.3,9,11.4,0.081,10,49.6,0.72
,15:04:46,6,3590,3607.8,0.76,13.3,9,11.4,0.082,10,49.8,0.73
,15:04:47,6,3590,3608.8,0.76,13.3,9,11.3,0.083,10,49.8,0.73
,15:04:48,6,3590,3609.8,0.76,13.3,9,11.3,0.082,10,49.8,0.73
,15:04:49,6,3590,3610.8,0.75,13.3,9,11.3,0.079,10,49.8,0.72
,15:04:50,6,3590,3611.8,0.74,13.3,9,11.3,0.081,10,49.8,0.71
,15:04:51,6,3590,3612.8,0.73,13.3,9,11.3,0.079,10,49.8,0.7
,15:04:52,6,3590,3613.8,0.73,13.3,9,11.3,0.079,10,49.7,0.7
,15:04:53,6,3590,3614.8,0.75,13.3,9,11.2,0.081,10,49.8,0.72
,15:04:54,6,3590,3615.8,0.76,13.3,9,11.2,0.084,10,49.8,0.73
,15:04:55,6,3590,3616.8,0.76,13.3,9,11.2,0.083,10,49.5,0.73
,15:04:56,6,3590,3617.8,0.77,13.3,9,11.2,0.083,10,49.5,0.74
,15:04:57,6,3590,3618.8,0.77,13.3,9,11.2,0.081,10,49.7,0.74
,15:04:58,6,3590,3619.8,0.77,13.3,9,11.2,0.081,10,49.7,0.74
,15:04:59,6,3590,3620.8,0.77,13.3,9,11.1,0.081,10,49.7,0.73
,15:05:00,6,3590,3621.8,0.76,13.3,9,11.1,0.08,10,49.7,0.72
,15:05:01,6,3590,3622.8,0.75,13.3,9,11.1,0.081,10,49.7,0.71
,15:05:02,6,3590,3623.8,0.74,13.3,9,11.1,0.082,10,49.8,0.71
,15:05:03,6,3590,3624.8,0.74,13.3,9,11.1,0.083,10,49.7,0.71
,15:05:04,6,3590,3625.8,0.75,13.3,9,11.1,0.081,10,49.7,0.72
,15:05:05,6,3590,3626.8,0.76,13.3,9,11.1,0.082,10,49.7,0.73
,15:05:06,6,3590,3627.8,0.76,13.3,9,11.1,0.08,10,49.8,0.73
,15:05:07,6,3590,3628.8,0.75,13.3,9,11.1,0.079,10,49.7,0.72
,15:05:08,6,3590,3629.8,0.74,13.3,9,11,0.08,10,49.7,0.71
,15:05:09,6,3590,3630.8,0.73,13.3,9,11,0.081,10,49.5,0.7
,15:05:10,6,3590,3631.8,0.74,13.3,9,11,0.082,10,49.4,0.71
,15:05:11,6,3590,3632.8,0.74,13.3,9,11,0.083,10,49.7,0.71
,15:05:12,6,3590,3633.8,0.75,13.3,9,10.9,0.081,10,49.4,0.72
,15:05:13,6,3590,3634.8,0.75,13.3,9,10.9,0.082,10,49.3,0.72
,15:05:14,6,3590,3635.8,0.76,13.3,9,10.9,0.08,10,49.6,0.73
,15:05:15,6,3590,3636.8,0.76,13.3,9,10.9,0.08,10,49.7,0.73
,15:05:16,6,3590,3637.8,0.75,13.3,9,10.9,0.079,10,49.7,0.72
,15:05:17,6,3590,3638.8,0.74,13.3,9,10.9,0.078,10,49.7,0.71
,15:05:18,6,3590,3639.8,0.73,13.3,9,10.9,0.077,10,49.8,0.7
