Data file,,DRYSLIDE_ISO10_12C_002.TSV,,,,,,,,,,
,10:25:11,4,3600,2835.1,1.2,13.3,6,11.5,0.187,10,50.2,1.14
,10:25:12,4,3600,2836.1,1.2,13.3,7,11.5,0.18,10,50.2,1.15
,10:25:13,4,3600,2837.1,1.21,13.3,7,11.5,0.181,10,50.2,1.15
,10:25:14,4,3600,2838.1,1.21,13.3,7,11.5,0.182,10,50.2,1.16
,10:25:15,4,3600,2839.1,1.21,13.3,7,11.5,0.182,10,50.2,1.16
,10:25:16,4,3600,2840.1,1.21,13.3,7,11.4,0.175,10,50.2,1.16
,10:25:17,4,3600,2841.1,1.21,13.3,7,11.4,0.175,10,50.2,1.16
,10:25:18,4,3600,2842.1,1.21,13.3,7,11.4,0.169,10,50.2,1.16
,10:25:19,4,3600,2843.1,1.21,13.3,7,11.4,0.169,10,50.2,1.16
,10:25:20,4,3600,2844.1,1.21,13.3,7,11.4,0.162,10,50.2,1.15
,10:25:21,4,3600,2845.1,1.2,13.3,7,11.4,0.168,10,50.2,1.15
,10:25:22,4,3600,2846.1,1.2,13.3,7,11.4,0.173,10,50.2,1.14
,10:25:23,4,3600,2847.1,1.2,13.3,7,11.3,0.18,10,50.2,1.14
,10:25:24,4,3600,2848.1,1.2,13.3,7,11.3,0.18,10,50.2,1.14
,10:25:25,4,3600,2849.1,1.2,13.3,7,11.3,0.179,10,50.2,1.14
,10:25:26,4,3600,2850.1,1.2,13.3,7,11.3,0.179,10,50.2,1.14
,10:25:27,4,3600,2851.1,1.2,13.3,7,11.3,0.18,10,50.2,1.14
,10:25:28,4,3600,2852.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:25:29,4,3600,2853.1,1.21,13.3,7,11.3,0.181,10,50.2,1.15
,10:25:30,4,3600,2854.1,1.21,13.3,7,11.3,0.181,10,50.2,1.15
,10:25:31,4,3600,2855.1,1.21,13.3,7,11.3,0.175,10,50.2,1.15
,10:25:32,4,3600,2856.1,1.21,13.3,7,11.3,0.169,10,50.2,1.15
,10:25:33,4,3600,2857.1,1.21,13.3,7,11.2,0.168,10,50.2,1.15
,10:25:34,4,3600,2858.1,1.2,13.3,7,11.2,0.174,10,50.2,1.15
,10:25:35,4,3600,2859.1,1.2,13.3,7,11.2,0.18,10,50.2,1.14
,10:25:36,4,3600,2860.1,1.2,13.3,7,11.2,0.179,10,50.2,1.14
,10:25:37,4,3600,2861.1,1.2,13.3,7,11.2,0.18,10,50.2,1.15
,10:25:38,4,3600,2862.1,1.21,13.3,7,11.2,0.174,10,50.2,1.15
,10:25:39,4,3600,2863.1,1.21,13.3,7,11.2,0.168,10,50.2,1.15
,10:25:40,4,3600,2864.1,1.2,13.3,7,11.1,0.174,10,50.2,1.15
,10:25:41,4,3600,2865.1,1.2,13.3,7,11.1,0.18,10,50.2,1.15
,10:25:42,4,3600,2866.1,1.2,13.3,7,11.1,0.18,10,50.2,1.15
,10:25:43,4,3600,2867.1,1.2,13.3,7,11.1,0.18,10,50.2,1.15
,10:25:44,4,3600,2868.1,1.21,13.3,7,11.1,0.174,10,50.2,1.15
,10:25:45,4,3600,2869.1,1.21,13.3,7,11.1,0.168,10,50.2,1.15
,10:25:46,4,3600,2870.1,1.2,13.3,7,11.1,0.173,10,50.2,1.15
,10:25:47,4,3600,2871.1,1.2,13.3,7,11,0.179,10,50.2,1.14
,10:25:48,4,3600,2872.1,1.2,13.3,6,11.1,0.187,10,50.2,1.14
,10:25:49,4,3600,2873.1,1.2,13.3,7,11,0.18,10,50.2,1.15
,10:25:50,4,3600,2874.1,1.21,13.3,7,11,0.181,10,50.2,1.15
,10:25:51,4,3600,2875.1,1.21,13.3,7,11,0.175,10,50.2,1.15
,10:25:52,4,3600,2876.1,1.21,13.3,7,11,0.168,10,50.2,1.15
,10:25:53,4,3600,2877.1,1.21,13.3,7,11,0.168,10,50.2,1.15
,10:25:54,4,3600,2878.1,1.2,13.3,7,11,0.174,10,50.2,1.15
,10:25:55,4,3600,2879.1,1.2,13.3,7,11,0.18,10,50.2,1.14
,10:25:56,4,3600,2880.1,1.2,13.3,7,11,0.18,10,50.2,1.14
,10:25:57,4,3600,2881.1,1.2,13.3,7,10.9,0.18,10,50.2,1.15
,10:25:58,4,3600,2882.1,1.21,13.3,7,10.9,0.174,10,50.2,1.15
,10:25:59,4,3600,2883.1,1.21,13.3,7,10.9,0.168,10,50.2,1.15
,10:26:00,4,3600,2884.1,1.2,13.3,7,10.9,0.168,10,50.2,1.15
,10:26:01,4,3600,2885.1,1.2,13.3,7,10.9,0.173,10,50.2,1.14
,10:26:02,4,3600,2886.1,1.19,13.3,7,10.9,0.179,10,50.2,1.14
,10:26:03,4,3600,2887.1,1.2,13.3,7,10.9,0.179,10,50.2,1.14
,10:26:04,4,3600,2888.1,1.2,13.3,7,10.9,0.173,10,50.2,1.15
,10:26:05,4,3600,2889.1,1.2,13.3,7,10.8,0.174,10,50.2,1.15
,10:26:06,4,3600,2890.1,1.2,13.3,7,10.8,0.173,10,50.2,1.14
,10:26:07,4,3600,2891.1,1.19,13.3,7,10.8,0.172,10,50.2,1.14
,10:26:08,4,3600,2892.1,1.19,13.3,7,10.8,0.179,10,50.2,1.14
,10:26:09,4,3600,2893.1,1.2,13.3,7,10.8,0.179,10,50.2,1.14
,10:26:10,4,3600,2894.1,1.2,13.3,7,10.8,0.18,10,50.2,1.15
,10:26:11,4,3600,2895.1,1.2,13.3,7,10.8,0.174,10,50.2,1.15
,10:26:12,4,3600,2896.1,1.2,13.3,7,10.8,0.168,10,50.2,1.15
,10:26:13,4,3600,2897.1,1.2,13.3,7,10.8,0.168,10,50.2,1.15
,10:26:14,4,3600,2898.1,1.2,13.3,7,10.8,0.173,10,50.2,1.14
,10:26:15,4,3600,2899.1,1.2,13.3,7,10.8,0.18,10,50.2,1.14
,10:26:16,4,3600,2900.1,1.2,13.3,7,10.8,0.18,10,50.2,1.14
,10:26:17,4,3600,2901.1,1.2,13.3,7,10.8,0.174,10,50.2,1.15
,10:26:18,4,3600,2902.1,1.2,13.3,7,10.7,0.174,10,50.2,1.15
,10:26:19,4,3600,2903.1,1.2,13.3,7,10.7,0.18,10,50.2,1.14
,10:26:20,4,3600,2904.1,1.2,13.3,7,10.7,0.173,10,50.2,1.14
,10:26:21,4,3600,2905.1,1.2,13.3,7,10.7,0.167,10,50.2,1.14
,10:26:22,4,3600,2906.1,1.19,13.3,7,10.7,0.172,10,50.2,1.14
,10:26:23,4,3600,2907.1,1.19,13.3,6,10.7,0.186,10,50.2,1.14
,10:26:24,4,3600,2908.1,1.2,13.3,6,10.7,0.187,10,50.2,1.14
,10:26:25,4,3600,2909.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:26:26,4,3600,2910.1,1.21,13.3,7,10.7,0.181,10,50.2,1.15
,10:26:27,4,3600,2911.1,1.21,13.3,7,10.7,0.175,10,50.2,1.15
,10:26:28,4,3600,2912.1,1.21,13.3,7,10.7,0.168,10,50.2,1.15
,10:26:29,4,3600,2913.1,1.21,13.3,7,10.7,0.168,10,50.2,1.15
,10:26:30,4,3600,2914.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:26:31,4,3600,2915.1,1.2,13.3,7,10.6,0.179,10,50.2,1.14
,10:26:32,4,3600,2916.1,1.2,13.3,7,10.6,0.179,10,50.2,1.14
,10:26:33,4,3600,2917.1,1.2,13.3,7,10.6,0.18,10,50.2,1.14
,10:26:34,4,3600,2918.1,1.2,13.3,7,10.6,0.174,10,50.2,1.15
,10:26:35,4,3600,2919.1,1.21,13.3,7,10.6,0.168,10,50.2,1.15
,10:26:36,4,3600,2920.1,1.21,13.3,7,10.6,0.168,10,50.2,1.15
,10:26:37,4,3600,2921.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:26:38,4,3600,2922.1,1.2,13.3,7,10.6,0.18,10,50.2,1.14
,10:26:39,4,3600,2923.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:26:40,4,3600,2924.1,1.2,13.3,7,10.6,0.174,10,50.2,1.15
,10:26:41,4,3600,2925.1,1.21,13.3,7,10.6,0.174,10,50.2,1.15
,10:26:42,4,3600,2926.1,1.2,13.3,7,10.6,0.174,10,50.2,1.15
,10:26:43,4,3600,2927.1,1.2,13.3,7,10.6,0.173,10,50.2,1.14
,10:26:44,4,3600,2928.1,1.2,13.3,7,10.6,0.179,10,50.2,1.14
,10:26:45,4,3600,2929.1,1.2,13.3,7,10.6,0.179,10,50.2,1.14
,10:26:46,4,3600,2930.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:26:47,4,3600,2931.1,1.21,13.3,7,10.5,0.175,10,50.2,1.15
,10:26:48,4,3600,2932.1,1.21,13.3,7,10.5,0.169,10,50.2,1.16
,10:26:49,4,3600,2933.1,1.21,13.3,7,10.5,0.169,10,50.2,1.16
,10:26:50,4,3600,2934.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:26:51,4,3600,2935.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:26:52,4,3600,2936.1,1.2,13.3,6,10.5,0.187,10,50.2,1.15
,10:26:53,4,3600,2937.1,1.21,13.3,7,10.5,0.175,10,50.2,1.15
,10:26:54,4,3600,2938.1,1.21,13.3,7,10.5,0.169,10,50.2,1.16
,10:26:55,4,3600,2939.1,1.21,13.3,7,10.5,0.175,10,50.2,1.16
,10:26:56,4,3600,2940.1,1.21,13.3,7,10.5,0.181,10,50.2,1.15
,10:26:57,4,3600,2941.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:26:58,4,3600,2942.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:26:59,4,3600,2943.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:00,4,3600,2944.1,1.2,13.3,7,10.5,0.168,10,50.2,1.15
,10:27:01,4,3600,2945.1,1.21,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:02,4,3600,2946.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:03,4,3600,2947.1,1.21,13.3,7,10.5,0.181,10,50.2,1.15
,10:27:04,4,3600,2948.1,1.21,13.3,7,10.5,0.181,10,50.2,1.15
,10:27:05,4,3600,2949.1,1.21,13.3,7,10.5,0.175,10,50.2,1.16
,10:27:06,4,3600,2950.1,1.21,13.3,7,10.5,0.169,10,50.2,1.16
,10:27:07,4,3600,2951.1,1.21,13.3,7,10.5,0.168,10,50.2,1.15
,10:27:08,4,3600,2952.1,1.2,13.3,7,10.5,0.173,10,50.2,1.15
,10:27:09,4,3600,2953.1,1.2,13.3,7,10.5,0.179,10,50.2,1.14
,10:27:10,4,3600,2954.1,1.2,13.3,7,10.5,0.18,10,50.2,1.14
,10:27:11,4,3600,2955.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:12,4,3600,2956.1,1.21,13.3,7,10.5,0.181,10,50.2,1.15
,10:27:13,4,3600,2957.1,1.21,13.3,7,10.5,0.168,10,50.2,1.15
,10:27:14,4,3600,2958.1,1.21,13.3,7,10.5,0.168,10,50.2,1.15
,10:27:15,4,3600,2959.1,1.21,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:16,4,3600,2960.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:17,4,3600,2961.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:18,4,3600,2962.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:19,4,3600,2963.1,1.21,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:20,4,3600,2964.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:21,4,3600,2965.1,1.2,13.3,7,10.5,0.18,10,50.2,1.14
,10:27:22,4,3600,2966.1,1.2,13.3,6,10.5,0.187,10,50.2,1.14
,10:27:23,4,3600,2967.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:24,4,3600,2968.1,1.21,13.3,7,10.5,0.175,10,50.2,1.16
,10:27:25,4,3600,2969.1,1.21,13.3,7,10.5,0.169,10,50.2,1.16
,10:27:26,4,3600,2970.1,1.21,13.3,7,10.5,0.175,10,50.1,1.15
,10:27:27,4,3600,2971.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:28,4,3600,2972.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:29,4,3600,2973.1,1.2,13.3,7,10.5,0.173,10,50.2,1.15
,10:27:30,4,3600,2974.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:31,4,3600,2975.1,1.2,13.3,7,10.5,0.18,10,50.2,1.14
,10:27:32,4,3600,2976.1,1.2,13.3,7,10.5,0.18,10,50.2,1.14
,10:27:33,4,3600,2977.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:27:34,4,3600,2978.1,1.21,13.3,7,10.5,0.175,10,50.2,1.15
,10:27:35,4,3600,2979.1,1.21,13.3,7,10.5,0.168,10,50.2,1.15
,10:27:36,4,3600,2980.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:37,4,3600,2981.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:38,4,3600,2982.1,1.2,13.3,7,10.5,0.173,10,50.2,1.14
,10:27:39,4,3600,2983.1,1.2,13.3,7,10.5,0.179,10,50.2,1.14
,10:27:40,4,3600,2984.1,1.2,13.3,7,10.5,0.18,10,50.2,1.14
,10:27:41,4,3600,2985.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:27:42,4,3600,2986.1,1.21,13.3,7,10.5,0.175,10,50.2,1.15
,10:27:43,4,3600,2987.1,1.21,13.3,7,10.5,0.175,10,50.2,1.16
,10:27:44,4,3600,2988.1,1.21,13.3,7,10.5,0.175,10,50.2,1.16
,10:27:45,4,3600,2989.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:27:46,4,3600,2990.1,1.21,13.3,7,10.6,0.175,10,50.2,1.15
,10:27:47,4,3600,2991.1,1.2,13.3,7,10.6,0.174,10,50.2,1.15
,10:27:48,4,3600,2992.1,1.2,13.3,7,10.6,0.173,10,50.2,1.14
,10:27:49,4,3600,2993.1,1.2,13.3,7,10.6,0.18,10,50.2,1.14
,10:27:50,4,3600,2994.1,1.2,13.3,6,10.6,0.188,10,50.2,1.15
,10:27:51,4,3600,2995.1,1.21,13.3,7,10.6,0.181,10,50.2,1.15
,10:27:52,4,3600,2996.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:27:53,4,3600,2997.1,1.21,13.3,7,10.6,0.169,10,50.2,1.16
,10:27:54,4,3600,2998.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:27:55,4,3600,2999.1,1.21,13.3,7,10.6,0.175,10,50.2,1.15
,10:27:56,4,3600,3000.1,1.21,13.3,7,10.6,0.174,10,50.2,1.15
,10:27:57,4,3600,3001.1,1.21,13.3,7,10.6,0.174,10,50.2,1.15
,10:27:58,4,3600,3002.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:27:59,4,3600,3003.1,1.21,13.3,7,10.6,0.181,10,50.2,1.15
,10:28:00,4,3600,3004.1,1.21,13.3,7,10.6,0.181,10,50.2,1.15
,10:28:01,4,3600,3005.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:28:02,4,3600,3006.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:28:03,4,3600,3007.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:28:04,4,3600,3008.1,1.21,13.3,7,10.6,0.175,10,50.2,1.16
,10:28:05,4,3600,3009.1,1.21,13.3,7,10.6,0.175,10,50.2,1.15
,10:28:06,4,3600,3010.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:28:07,4,3600,3011.1,1.2,13.3,7,10.7,0.18,10,50.2,1.14
,10:28:08,4,3600,3012.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:28:09,4,3600,3013.1,1.21,13.3,7,10.7,0.175,10,50.2,1.15
,10:28:10,4,3600,3014.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:11,4,3600,3015.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:12,4,3600,3016.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:13,4,3600,3017.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:14,4,3600,3018.1,1.21,13.3,7,10.7,0.169,10,50.2,1.16
,10:28:15,4,3600,3019.1,1.21,13.3,7,10.7,0.182,10,50.2,1.16
,10:28:16,4,3600,3020.1,1.21,13.3,7,10.7,0.181,10,50.2,1.15
,10:28:17,4,3600,3021.1,1.21,13.3,7,10.7,0.181,10,50.2,1.15
,10:28:18,4,3600,3022.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:19,4,3600,3023.1,1.21,13.3,7,10.7,0.175,10,50.2,1.16
,10:28:20,4,3600,3024.1,1.21,13.3,7,10.7,0.175,10,50.2,1.15
,10:28:21,4,3600,3025.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:28:22,4,3600,3026.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:28:23,4,3600,3027.1,1.21,13.3,7,10.7,0.174,10,50.2,1.15
,10:28:24,4,3600,3028.1,1.21,13.3,7,10.8,0.175,10,50.2,1.16
,10:28:25,4,3600,3029.1,1.21,13.3,7,10.8,0.182,10,50.2,1.16
,10:28:26,4,3600,3030.1,1.21,13.3,7,10.8,0.182,10,50.2,1.16
,10:28:27,4,3600,3031.1,1.21,13.3,7,10.8,0.175,10,50.2,1.16
,10:28:28,4,3600,3032.1,1.21,13.3,7,10.8,0.175,10,50.2,1.16
,10:28:29,4,3600,3033.1,1.22,13.3,7,10.8,0.176,10,50.2,1.16
,10:28:30,4,3600,3034.1,1.21,13.3,7,10.8,0.175,10,50.2,1.16
,10:28:31,4,3600,3035.1,1.21,13.3,7,10.8,0.175,10,50.2,1.15
,10:28:32,4,3600,3036.1,1.2,13.3,7,10.8,0.18,10,50.2,1.15
,10:28:33,4,3600,3037.1,1.2,13.3,7,10.8,0.18,10,50.2,1.15
,10:28:34,4,3600,3038.1,1.21,13.3,7,10.8,0.174,10,50.2,1.15
,10:28:35,4,3600,3039.1,1.21,13.3,7,10.9,0.174,10,50.2,1.15
,10:28:36,4,3600,3040.1,1.2,13.3,7,10.9,0.18,10,50.2,1.15
,10:28:37,4,3600,3041.1,1.21,13.3,7,10.9,0.181,10,50.2,1.15
,10:28:38,4,3600,3042.1,1.21,13.3,7,10.9,0.175,10,50.2,1.16
,10:28:39,4,3600,3043.1,1.22,13.3,7,10.9,0.169,10,50.2,1.16
,10:28:40,4,3600,3044.1,1.22,13.3,7,10.9,0.176,10,50.2,1.16
,10:28:41,4,3600,3045.1,1.21,13.3,7,10.9,0.182,10,50.2,1.16
,10:28:42,4,3600,3046.1,1.21,13.3,7,10.9,0.181,10,50.2,1.15
,10:28:43,4,3600,3047.1,1.21,13.3,7,10.9,0.175,10,50.2,1.16
,10:28:44,4,3600,3048.1,1.21,13.3,7,10.9,0.175,10,50.2,1.16
,10:28:45,4,3600,3049.1,1.21,13.3,7,11,0.181,10,50.2,1.15
,10:28:46,4,3600,3050.1,1.21,13.3,6,11,0.188,10,50.2,1.15
,10:28:47,4,3600,3051.1,1.21,13.3,7,11,0.175,10,50.2,1.16
,10:28:48,4,3600,3052.1,1.21,13.3,7,11,0.175,10,50.2,1.16
,10:28:49,4,3600,3053.1,1.22,13.3,7,11,0.176,10,50.2,1.16
,10:28:50,4,3600,3054.1,1.22,13.3,7,11,0.176,10,50.2,1.16
,10:28:51,4,3600,3055.1,1.22,13.3,7,11,0.176,10,50.2,1.16
,10:28:52,4,3600,3056.1,1.22,13.3,7,11.1,0.169,10,50.2,1.16
,10:28:53,4,3600,3057.1,1.21,13.3,7,11.1,0.182,10,50.2,1.16
,10:28:54,4,3600,3058.1,1.21,13.3,7,11.1,0.182,10,50.2,1.16
,10:28:55,4,3600,3059.1,1.21,13.3,7,11.1,0.175,10,50.2,1.16
,10:28:56,4,3600,3060.1,1.22,13.3,7,11.1,0.176,10,50.2,1.17
,10:28:57,4,3600,3061.1,1.22,13.3,7,11.1,0.176,10,50.2,1.16
,10:28:58,4,3600,3062.1,1.21,13.3,7,11.1,0.175,10,50.2,1.16
,10:28:59,4,3600,3063.1,1.21,13.3,7,11.1,0.182,10,50.2,1.16
,10:29:00,4,3600,3064.1,1.21,13.3,7,11.1,0.175,10,50.2,1.16
,10:29:01,4,3600,3065.1,1.21,13.3,7,11.1,0.175,10,50.2,1.16
,10:29:02,4,3600,3066.1,1.21,13.3,7,11.1,0.175,10,50.2,1.16
,10:29:03,4,3600,3067.1,1.21,13.3,7,11.1,0.182,10,50.2,1.16
,10:29:04,4,3600,3068.1,1.21,13.3,7,11.2,0.182,10,50.2,1.16
,10:29:05,4,3600,3069.1,1.21,13.3,7,11.2,0.175,10,50.2,1.16
,10:29:06,4,3600,3070.1,1.22,13.3,7,11.2,0.183,10,50.2,1.16
,10:29:07,4,3600,3071.1,1.22,13.3,7,11.2,0.176,10,50.2,1.17
,10:29:08,4,3600,3072.1,1.22,13.3,7,11.2,0.176,10,50.2,1.17
,10:29:09,4,3600,3073.1,1.22,13.3,7,11.2,0.176,10,50.2,1.17
,10:29:10,4,3600,3074.1,1.22,13.3,7,11.2,0.176,10,50.2,1.17
,10:29:11,4,3600,3075.1,1.22,13.3,7,11.3,0.17,10,50.2,1.17
,10:29:12,4,3600,3076.1,1.22,13.3,7,11.3,0.176,10,50.2,1.16
,10:29:13,4,3600,3077.1,1.21,13.3,7,11.3,0.182,10,50.2,1.16
,10:29:14,4,3600,3078.1,1.21,13.3,7,11.3,0.182,10,50.2,1.16
,10:29:15,4,3600,3079.1,1.22,13.3,7,11.3,0.176,10,50.2,1.16
,10:29:16,4,3600,3080.1,1.22,13.3,7,11.3,0.176,10,50.2,1.16
,10:29:17,4,3600,3081.1,1.21,13.3,7,11.3,0.182,10,50.2,1.16
,10:29:18,4,3600,3082.1,1.21,13.3,7,11.4,0.182,10,50.2,1.16
,10:29:19,4,3600,3083.1,1.22,13.3,7,11.4,0.176,10,50.2,1.16
,10:29:20,4,3600,3084.1,1.22,13.3,7,11.4,0.176,10,50.2,1.16
,10:29:21,4,3600,3085.1,1.21,13.3,7,11.4,0.182,10,50.2,1.16
,10:29:22,4,3600,3086.1,1.21,13.3,6,11.4,0.189,10,50.2,1.15
,10:29:23,4,3600,3087.1,1.21,13.3,7,11.4,0.182,10,50.2,1.16
,10:29:24,4,3600,3088.1,1.22,13.3,7,11.4,0.176,10,50.2,1.16
,10:29:25,4,3600,3089.1,1.22,13.3,7,11.4,0.176,10,50.2,1.17
,10:29:26,4,3600,3090.1,1.22,13.3,7,11.4,0.177,10,50.2,1.17
,10:29:27,4,3600,3091.1,1.23,13.3,7,11.5,0.177,10,50.2,1.17
,10:29:28,4,3600,3092.1,1.23,13.3,7,11.5,0.177,10,50.2,1.17
,10:29:29,4,3600,3093.1,1.22,13.3,7,11.5,0.177,10,50.2,1.17
,10:29:30,4,3600,3094.1,1.22,13.3,7,11.5,0.176,10,50.2,1.16
,10:29:31,4,3600,3095.1,1.21,13.3,7,11.5,0.182,10,50.2,1.16
,10:29:32,4,3600,3096.1,1.21,13.3,7,11.5,0.182,10,50.2,1.16
,10:29:33,4,3600,3097.1,1.22,13.3,7,11.5,0.176,10,50.2,1.16
,10:29:34,4,3600,3098.1,1.22,13.3,7,11.6,0.17,10,50.2,1.17
,10:29:35,4,3600,3099.1,1.22,13.3,7,11.6,0.177,10,50.2,1.17
,10:29:36,4,3600,3100.1,1.22,13.3,7,11.6,0.183,10,50.2,1.16
,10:29:37,4,3600,3101.1,1.22,13.3,7,11.6,0.183,10,50.2,1.16
,10:29:38,4,3600,3102.1,1.22,13.3,7,11.6,0.176,10,50.2,1.16
,10:29:39,4,3600,3103.1,1.22,13.3,7,11.6,0.176,10,50.2,1.16
,10:29:40,4,3600,3104.1,1.21,13.3,6,11.6,0.189,10,50.2,1.16
,10:29:41,4,3600,3105.1,1.21,13.3,7,11.6,0.182,10,50.2,1.16
,10:29:42,4,3600,3106.1,1.22,13.3,7,11.7,0.176,10,50.2,1.16
,10:29:43,4,3600,3107.1,1.22,13.3,7,11.7,0.176,10,50.2,1.17
,10:29:44,4,3600,3108.1,1.22,13.3,7,11.7,0.184,10,50.2,1.17
,10:29:45,4,3600,3109.1,1.23,13.3,7,11.7,0.177,10,50.2,1.17
,10:29:46,4,3600,3110.1,1.23,13.3,7,11.7,0.177,10,50.2,1.17
,10:29:47,4,3600,3111.1,1.22,13.3,7,11.7,0.177,10,50.2,1.17
,10:29:48,4,3600,3112.1,1.22,13.3,7,11.7,0.176,10,50.2,1.16
,10:29:49,4,3600,3113.1,1.22,13.3,7,11.8,0.176,10,50.2,1.16
,10:29:50,4,3600,3114.1,1.22,13.3,7,11.8,0.176,10,50.2,1.16
,10:29:51,4,3600,3115.1,1.22,13.3,7,11.8,0.176,10,50.2,1.16
,10:29:52,4,3600,3116.1,1.22,13.3,7,11.8,0.182,10,50.2,1.16
,10:29:53,4,3600,3117.1,1.22,13.3,7,11.8,0.176,10,50.2,1.16
,10:29:54,4,3600,3118.1,1.22,13.3,7,11.8,0.183,10,50.2,1.17
,10:29:55,4,3600,3119.1,1.22,13.3,7,11.9,0.184,10,50.2,1.17
,10:29:56,4,3600,3120.1,1.22,13.3,7,11.9,0.177,10,50.2,1.17
,10:29:57,4,3600,3121.1,1.22,13.3,7,11.9,0.177,10,50.2,1.17
,10:29:58,4,3600,3122.1,1.22,13.3,7,11.9,0.177,10,50.2,1.17
,10:29:59,4,3600,3123.1,1.22,13.3,7,11.9,0.176,10,50.2,1.16
,10:30:00,4,3600,3124.1,1.22,13.3,7,11.9,0.182,10,50.2,1.16
,10:30:01,4,3600,3125.1,1.22,13.3,7,11.9,0.182,10,50.2,1.16
,10:30:02,4,3600,3126.1,1.22,13.3,7,11.9,0.182,10,50.2,1.16
,10:30:03,4,3600,3127.1,1.22,13.3,7,11.9,0.183,10,50.2,1.17
,10:30:04,4,3600,3128.1,1.22,13.3,7,12,0.177,10,50.2,1.17
,10:30:05,4,3600,3129.1,1.22,13.3,7,12,0.184,10,50.2,1.17
,10:30:06,4,3600,3130.1,1.23,13.3,7,12,0.177,10,50.2,1.17
,10:30:07,4,3600,3131.1,1.23,13.3,7,12,0.177,10,50.2,1.17
,10:30:08,4,3600,3132.1,1.23,13.3,7,12,0.177,10,50.2,1.17
,10:30:09,4,3600,3133.1,1.23,13.3,7,12.1,0.184,10,50.2,1.17
,10:30:10,4,3600,3134.1,1.23,13.3,7,12.1,0.177,10,50.2,1.17
,10:30:11,4,3600,3135.1,1.23,13.3,7,12.1,0.177,10,50.2,1.17
,10:30:12,4,3600,3136.1,1.23,13.3,7,12.1,0.177,10,50.2,1.17
,10:30:13,4,3600,3137.1,1.23,13.3,7,12.1,0.178,10,50.2,1.18
,10:30:14,4,3600,3138.1,1.23,13.3,7,12.1,0.177,10,50.2,1.17
,10:30:15,4,3600,3139.1,1.22,13.3,7,12.2,0.184,10,50.2,1.17
,10:30:16,4,3600,3140.1,1.22,13.3,7,12.2,0.176,10,50.2,1.17
,10:30:17,4,3600,3141.1,1.22,13.3,7,12.2,0.183,10,50.2,1.16
,10:30:18,4,3600,3142.1,1.22,13.3,7,12.2,0.183,10,50.2,1.17
,10:30:19,4,3600,3143.1,1.22,13.3,7,12.2,0.177,10,50.2,1.17
,10:30:20,4,3600,3144.1,1.23,13.3,7,12.2,0.177,10,50.2,1.18
,10:30:21,4,3600,3145.1,1.23,13.3,7,12.2,0.177,10,50.2,1.17
