Data file,,COLISIBRO_ISO10_T7_C3.TSV,,,,,,,,,,
,11:09:29,5,3590,2758.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:09:30,5,3590,2759.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:09:31,5,3590,2760.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:09:32,5,3590,2761.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:09:33,5,3590,2762.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:09:34,5,3590,2763.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:09:35,5,3590,2764.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,11:09:36,5,3590,2765.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:09:37,5,3590,2766.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:09:38,5,3590,2767.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:09:39,5,3590,2768.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:09:40,5,3590,2769.6,0.78,13.3,7,21,0.108,10,49.9,0.75
,11:09:41,5,3590,2770.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:09:42,5,3590,2771.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:09:43,5,3590,2772.6,0.8,13.3,7,21,0.111,10,49.9,0.77
,11:09:44,5,3590,2773.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:09:45,5,3590,2774.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:09:46,5,3590,2775.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:09:47,5,3590,2776.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:09:48,5,3590,2777.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:09:49,5,3590,2778.6,0.82,13.3,7,21,0.118,10,49.8,0.78
,11:09:50,5,3590,2779.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:09:51,5,3590,2780.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:09:52,5,3590,2781.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:09:53,5,3590,2782.6,0.82,13.3,8,21,0.106,10,49.8,0.79
,11:09:54,5,3590,2783.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:09:55,5,3590,2784.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,11:09:56,5,3590,2785.6,0.79,13.3,7,21,0.115,10,49.8,0.76
,11:09:57,5,3590,2786.6,0.79,13.3,7,22,0.114,10,49.8,0.76
,11:09:58,5,3590,2787.6,0.79,13.3,7,22,0.115,10,49.8,0.77
,11:09:59,5,3590,2788.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:10:00,5,3590,2789.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:10:01,5,3590,2790.6,0.8,13.3,7,21,0.111,10,49.9,0.77
,11:10:02,5,3590,2791.6,0.8,13.3,7,22,0.115,10,49.8,0.77
,11:10:03,5,3590,2792.6,0.79,13.3,7,22,0.114,10,49.8,0.76
,11:10:04,5,3590,2793.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:10:05,5,3590,2794.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:10:06,5,3590,2795.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:10:07,5,3590,2796.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:10:08,5,3590,2797.6,0.78,13.3,7,21,0.105,10,49.8,0.76
,11:10:09,5,3590,2798.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,11:10:10,5,3590,2799.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,11:10:11,5,3590,2800.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:10:12,5,3590,2801.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:10:13,5,3590,2802.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:10:14,5,3590,2803.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:10:15,5,3590,2804.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:10:16,5,3590,2805.6,0.78,13.3,7,21,0.105,10,49.8,0.76
,11:10:17,5,3590,2806.6,0.78,13.3,7,21,0.105,10,49.8,0.76
,11:10:18,5,3590,2807.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:10:19,5,3590,2808.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:10:20,5,3590,2809.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:10:21,5,3590,2810.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:10:22,5,3590,2811.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,11:10:23,5,3590,2812.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:10:24,5,3590,2813.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:10:25,5,3590,2814.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:10:26,5,3590,2815.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:10:27,5,3590,2816.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:10:28,5,3590,2817.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,11:10:29,5,3590,2818.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,11:10:30,5,3590,2819.6,0.82,13.3,7,21,0.118,10,49.9,0.79
,11:10:31,5,3590,2820.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:10:32,5,3590,2821.6,0.8,13.3,7,21,0.108,10,49.9,0.77
,11:10:33,5,3590,2822.6,0.79,13.3,7,21,0.107,10,49.8,0.76
,11:10:34,5,3590,2823.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:10:35,5,3590,2824.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,11:10:36,5,3590,2825.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,11:10:37,5,3590,2826.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:10:38,5,3590,2827.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:10:39,5,3590,2828.6,0.82,13.3,7,21,0.119,10,49.8,0.79
,11:10:40,5,3590,2829.6,0.83,13.3,7,21,0.115,10,49.9,0.8
,11:10:41,5,3590,2830.6,0.83,13.3,7,21,0.115,10,49.8,0.8
,11:10:42,5,3590,2831.6,0.83,13.3,7,21,0.12,10,49.9,0.8
,11:10:43,5,3590,2832.6,0.83,13.3,7,21,0.124,10,49.8,0.8
,11:10:44,5,3590,2833.6,0.82,13.3,7,22,0.119,10,49.8,0.79
,11:10:45,5,3590,2834.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:10:46,5,3590,2835.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,11:10:47,5,3590,2836.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,11:10:48,5,3590,2837.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,11:10:49,5,3590,2838.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:10:50,5,3590,2839.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:10:51,5,3590,2840.6,0.82,13.3,7,21,0.11,10,49.8,0.79
,11:10:52,5,3590,2841.6,0.83,13.3,7,21,0.111,10,49.8,0.8
,11:10:53,5,3590,2842.6,0.84,13.3,7,21,0.112,10,49.8,0.81
,11:10:54,5,3590,2843.6,0.84,13.3,7,21,0.121,10,49.9,0.81
,11:10:55,5,3590,2844.6,0.84,13.3,7,21,0.126,10,49.8,0.81
,11:10:56,5,3590,2845.6,0.84,13.3,7,21,0.121,10,49.9,0.81
,11:10:57,5,3590,2846.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,11:10:58,5,3590,2847.6,0.82,13.3,7,21,0.118,10,49.8,0.79
,11:10:59,5,3590,2848.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:00,5,3590,2849.6,0.82,13.3,7,21,0.11,10,49.8,0.79
,11:11:01,5,3590,2850.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:11:02,5,3590,2851.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:03,5,3590,2852.6,0.81,13.3,7,21,0.121,10,49.8,0.78
,11:11:04,5,3590,2853.6,0.81,13.3,7,21,0.121,10,49.8,0.78
,11:11:05,5,3590,2854.6,0.81,13.3,7,21,0.116,10,49.8,0.77
,11:11:06,5,3590,2855.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,11:11:07,5,3590,2856.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:11:08,5,3590,2857.6,0.82,13.3,7,21,0.115,10,49.9,0.79
,11:11:09,5,3590,2858.6,0.82,13.3,7,21,0.115,10,49.9,0.79
,11:11:10,5,3590,2859.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:11:11,5,3590,2860.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:12,5,3590,2861.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:13,5,3590,2862.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:14,5,3590,2863.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:11:15,5,3590,2864.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:11:16,5,3590,2865.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:11:17,5,3590,2866.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:11:18,5,3590,2867.6,0.82,13.3,7,21,0.11,10,49.9,0.79
,11:11:19,5,3590,2868.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:11:20,5,3590,2869.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,11:11:21,5,3590,2870.6,0.8,13.3,7,21,0.119,10,49.8,0.77
,11:11:22,5,3590,2871.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:11:23,5,3590,2872.6,0.78,13.3,7,21,0.113,10,49.9,0.76
,11:11:24,5,3590,2873.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:11:25,5,3590,2874.6,0.77,13.3,7,21,0.111,10,49.9,0.74
,11:11:26,5,3590,2875.6,0.77,13.3,7,21,0.107,10,49.9,0.74
,11:11:27,5,3590,2876.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:11:28,5,3590,2877.6,0.79,13.3,7,21,0.106,10,49.9,0.76
,11:11:29,5,3590,2878.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:11:30,5,3590,2879.6,0.76,13.3,7,21,0.11,10,49.8,0.74
,11:11:31,5,3590,2880.6,0.76,13.3,7,21,0.11,10,49.8,0.73
,11:11:32,5,3590,2881.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:11:33,5,3590,2882.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:11:34,5,3590,2883.6,0.78,13.3,7,21,0.112,10,49.9,0.75
,11:11:35,5,3590,2884.6,0.78,13.3,7,21,0.112,10,49.9,0.75
,11:11:36,5,3590,2885.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,11:11:37,5,3590,2886.6,0.78,13.3,7,21,0.108,10,49.9,0.75
,11:11:38,5,3590,2887.6,0.78,13.3,7,21,0.108,10,49.9,0.75
,11:11:39,5,3590,2888.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:11:40,5,3590,2889.6,0.79,13.3,7,21,0.106,10,49.9,0.76
,11:11:41,5,3590,2890.6,0.79,13.3,7,21,0.106,10,49.9,0.76
,11:11:42,5,3590,2891.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:11:43,5,3590,2892.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:11:44,5,3590,2893.6,0.77,13.3,7,21,0.112,10,49.8,0.74
,11:11:45,5,3590,2894.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:11:46,5,3590,2895.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:11:47,5,3590,2896.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:11:48,5,3590,2897.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,11:11:49,5,3590,2898.6,0.8,13.3,7,21,0.12,10,49.8,0.77
,11:11:50,5,3590,2899.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,11:11:51,5,3590,2900.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:11:52,5,3590,2901.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,11:11:53,5,3590,2902.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,11:11:54,5,3590,2903.6,0.79,13.3,7,21,0.107,10,49.9,0.77
,11:11:55,5,3590,2904.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,11:11:56,5,3590,2905.6,0.81,13.3,7,22,0.116,10,49.8,0.78
,11:11:57,5,3590,2906.6,0.81,13.3,7,22,0.121,10,49.8,0.78
,11:11:58,5,3590,2907.6,0.81,13.3,6,22,0.126,10,49.8,0.78
,11:11:59,5,3590,2908.6,0.81,13.3,7,22,0.122,10,49.9,0.78
,11:12:00,5,3590,2909.6,0.81,13.3,7,22,0.117,10,49.8,0.78
,11:12:01,5,3590,2910.6,0.81,13.3,7,22,0.113,10,49.8,0.78
,11:12:02,5,3590,2911.6,0.82,13.3,7,22,0.114,10,49.8,0.79
,11:12:03,5,3590,2912.6,0.82,13.3,7,21,0.118,10,49.8,0.79
,11:12:04,5,3590,2913.6,0.82,13.3,7,21,0.118,10,49.9,0.79
,11:12:05,5,3590,2914.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:12:06,5,3590,2915.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,11:12:07,5,3590,2916.6,0.8,13.3,8,21,0.104,10,49.8,0.78
,11:12:08,5,3590,2917.6,0.81,13.3,8,21,0.105,10,49.9,0.78
,11:12:09,5,3590,2918.6,0.82,13.3,7,21,0.11,10,49.8,0.79
,11:12:10,5,3590,2919.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:12:11,5,3590,2920.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,11:12:12,5,3590,2921.6,0.79,13.3,7,22,0.113,10,49.8,0.76
,11:12:13,5,3590,2922.6,0.79,13.3,7,21,0.114,10,49.8,0.77
,11:12:14,5,3590,2923.6,0.81,13.3,7,22,0.116,10,49.8,0.78
,11:12:15,5,3590,2924.6,0.81,13.3,7,22,0.113,10,49.8,0.78
,11:12:16,5,3590,2925.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,11:12:17,5,3590,2926.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:12:18,5,3590,2927.6,0.78,13.3,7,21,0.109,10,49.9,0.76
,11:12:19,5,3590,2928.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:12:20,5,3590,2929.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:12:21,5,3590,2930.6,0.8,13.3,7,22,0.115,10,49.8,0.77
,11:12:22,5,3590,2931.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:12:23,5,3590,2932.6,0.78,13.3,7,21,0.117,10,49.8,0.76
,11:12:24,5,3590,2933.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:12:25,5,3590,2934.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,11:12:26,5,3590,2935.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:12:27,5,3590,2936.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:12:28,5,3590,2937.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:12:29,5,3590,2938.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:12:30,5,3590,2939.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:12:31,5,3590,2940.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,11:12:32,5,3590,2941.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:12:33,5,3590,2942.6,0.79,13.3,7,21,0.115,10,49.9,0.77
,11:12:34,5,3590,2943.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,11:12:35,5,3590,2944.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,11:12:36,5,3590,2945.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:12:37,5,3590,2946.6,0.79,13.3,7,21,0.11,10,49.9,0.76
,11:12:38,5,3590,2947.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:12:39,5,3590,2948.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:12:40,5,3590,2949.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:12:41,5,3590,2950.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,11:12:42,5,3590,2951.6,0.79,13.3,7,22,0.114,10,49.8,0.76
,11:12:43,5,3590,2952.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:12:44,5,3590,2953.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:12:45,5,3590,2954.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:12:46,5,3590,2955.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:12:47,5,3590,2956.6,0.77,13.3,7,21,0.107,10,49.8,0.74
,11:12:48,5,3590,2957.6,0.77,13.3,7,21,0.107,10,49.8,0.74
,11:12:49,5,3590,2958.6,0.77,13.3,7,21,0.107,10,49.9,0.74
,11:12:50,5,3590,2959.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,11:12:51,5,3590,2960.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:12:52,5,3590,2961.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:12:53,5,3590,2962.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:12:54,5,3590,2963.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,11:12:55,5,3590,2964.6,0.79,13.3,7,21,0.109,10,49.9,0.76
,11:12:56,5,3590,2965.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:12:57,5,3590,2966.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:12:58,5,3590,2967.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,11:12:59,5,3590,2968.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,11:13:00,5,3590,2969.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,11:13:01,5,3590,2970.6,0.76,13.3,7,21,0.11,10,49.8,0.74
,11:13:02,5,3590,2971.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:13:03,5,3590,2972.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,11:13:04,5,3590,2973.6,0.78,13.3,7,21,0.112,10,49.9,0.75
,11:13:05,5,3590,2974.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:13:06,5,3590,2975.6,0.8,13.3,7,22,0.111,10,49.8,0.77
,11:13:07,5,3590,2976.6,0.81,13.3,7,22,0.117,10,49.8,0.78
,11:13:08,5,3590,2977.6,0.82,13.3,7,22,0.118,10,49.8,0.79
,11:13:09,5,3590,2978.6,0.82,13.3,7,22,0.118,10,49.8,0.79
,11:13:10,5,3590,2979.6,0.82,13.3,7,22,0.115,10,49.8,0.79
,11:13:11,5,3590,2980.6,0.83,13.3,7,22,0.115,10,49.9,0.8
,11:13:12,5,3590,2981.6,0.82,13.3,7,22,0.114,10,49.8,0.79
,11:13:13,5,3590,2982.6,0.81,13.3,7,22,0.109,10,49.8,0.78
,11:13:14,5,3590,2983.6,0.81,13.3,8,22,0.105,10,49.9,0.78
,11:13:15,5,3590,2984.6,0.82,13.3,7,22,0.11,10,49.8,0.79
,11:13:16,5,3590,2985.6,0.83,13.3,7,21,0.111,10,49.8,0.8
,11:13:17,5,3590,2986.6,0.83,13.3,7,21,0.111,10,49.8,0.8
,11:13:18,5,3590,2987.6,0.82,13.3,7,21,0.115,10,49.8,0.79
,11:13:19,5,3590,2988.6,0.82,13.3,7,21,0.119,10,49.9,0.79
,11:13:20,5,3590,2989.6,0.82,13.3,7,21,0.123,10,49.9,0.79
,11:13:21,5,3590,2990.6,0.83,13.3,7,21,0.119,10,49.8,0.8
,11:13:22,5,3590,2991.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,11:13:23,5,3590,2992.6,0.83,13.3,7,21,0.12,10,49.9,0.8
,11:13:24,5,3590,2993.6,0.83,13.3,7,21,0.119,10,49.8,0.8
,11:13:25,5,3590,2994.6,0.83,13.3,7,21,0.119,10,49.8,0.8
,11:13:26,5,3590,2995.6,0.83,13.3,7,21,0.119,10,49.8,0.8
,11:13:27,5,3590,2996.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,11:13:28,5,3590,2997.6,0.83,13.3,7,21,0.12,10,49.9,0.8
,11:13:29,5,3590,2998.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,11:13:30,5,3590,2999.6,0.83,13.3,7,21,0.115,10,49.8,0.8
,11:13:31,5,3590,3000.6,0.83,13.3,7,21,0.115,10,49.8,0.8
,11:13:32,5,3590,3001.6,0.83,13.3,7,21,0.115,10,49.8,0.8
,11:13:33,5,3590,3002.6,0.82,13.3,7,21,0.115,10,49.8,0.79
,11:13:34,5,3590,3003.6,0.82,13.3,7,21,0.114,10,49.8,0.79
,11:13:35,5,3590,3004.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,11:13:36,5,3590,3005.6,0.82,13.3,7,21,0.118,10,49.8,0.79
,11:13:37,5,3590,3006.6,0.81,13.3,7,21,0.122,10,49.9,0.78
,11:13:38,5,3590,3007.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:13:39,5,3590,3008.6,0.8,13.3,7,21,0.112,10,49.9,0.77
,11:13:40,5,3590,3009.6,0.8,13.3,7,21,0.116,10,49.9,0.77
,11:13:41,5,3590,3010.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:13:42,5,3590,3011.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:13:43,5,3590,3012.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:13:44,5,3590,3013.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:13:45,5,3590,3014.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:13:46,5,3590,3015.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:13:47,5,3590,3016.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:13:48,5,3590,3017.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:13:49,5,3590,3018.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,11:13:50,5,3590,3019.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:13:51,5,3590,3020.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:13:52,5,3590,3021.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:13:53,5,3590,3022.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:13:54,5,3590,3023.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:13:55,5,3590,3024.6,0.77,13.3,7,21,0.107,10,49.9,0.74
,11:13:56,5,3590,3025.6,0.76,13.3,7,21,0.102,10,49.8,0.73
,11:13:57,5,3590,3026.6,0.76,13.3,7,21,0.106,10,49.8,0.74
,11:13:58,5,3590,3027.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:13:59,5,3590,3028.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:14:00,5,3590,3029.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:14:01,5,3590,3030.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,11:14:02,5,3590,3031.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,11:14:03,5,3590,3032.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,11:14:04,5,3590,3033.6,0.8,13.3,7,21,0.115,10,49.9,0.77
,11:14:05,5,3590,3034.6,0.81,13.3,7,21,0.117,10,49.8,0.79
,11:14:06,5,3590,3035.6,0.82,13.3,7,21,0.115,10,49.8,0.79
,11:14:07,5,3590,3036.6,0.83,13.3,7,21,0.112,10,49.8,0.8
,11:14:08,5,3590,3037.6,0.83,13.3,7,21,0.112,10,49.8,0.8
,11:14:09,5,3590,3038.6,0.84,13.3,7,21,0.117,10,49.8,0.81
,11:14:10,5,3590,3039.6,0.84,13.3,7,21,0.113,10,49.9,0.81
,11:14:11,5,3590,3040.6,0.84,13.3,7,21,0.113,10,49.8,0.81
,11:14:12,5,3590,3041.6,0.83,13.3,7,21,0.116,10,49.8,0.8
,11:14:13,5,3590,3042.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,11:14:14,5,3590,3043.6,0.82,13.3,7,21,0.118,10,49.8,0.79
,11:14:15,5,3590,3044.6,0.8,13.3,7,21,0.116,10,49.9,0.77
,11:14:16,5,3590,3045.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:14:17,5,3590,3046.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:14:18,5,3590,3047.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,11:14:19,5,3590,3048.6,0.82,13.3,7,21,0.114,10,49.9,0.79
,11:14:20,5,3590,3049.6,0.83,13.3,7,21,0.12,10,49.9,0.81
,11:14:21,5,3590,3050.6,0.84,13.3,7,21,0.117,10,49.8,0.81
,11:14:22,5,3590,3051.6,0.84,13.3,7,21,0.121,10,49.9,0.81
,11:14:23,5,3590,3052.6,0.84,13.3,7,21,0.116,10,49.9,0.81
,11:14:24,5,3590,3053.6,0.83,13.3,7,21,0.115,10,49.8,0.8
,11:14:25,5,3590,3054.6,0.82,13.3,7,21,0.115,10,49.8,0.79
,11:14:26,5,3590,3055.6,0.82,13.3,7,21,0.114,10,49.9,0.79
,11:14:27,5,3590,3056.6,0.82,13.3,7,21,0.114,10,49.9,0.79
,11:14:28,5,3590,3057.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,11:14:29,5,3590,3058.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,11:14:30,5,3590,3059.6,0.81,13.3,7,21,0.113,10,49.9,0.78
,11:14:31,5,3590,3060.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,11:14:32,5,3590,3061.6,0.81,13.3,7,21,0.108,10,49.8,0.78
,11:14:33,5,3590,3062.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,11:14:34,5,3590,3063.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,11:14:35,5,3590,3064.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,11:14:36,5,3590,3065.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:14:37,5,3590,3066.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,11:14:38,5,3590,3067.6,0.77,13.3,7,22,0.108,10,49.8,0.75
,11:14:39,5,3590,3068.6,0.78,13.3,7,22,0.104,10,49.8,0.75
,11:14:40,5,3590,3069.6,0.77,13.3,7,22,0.104,10,49.8,0.75
,11:14:41,5,3590,3070.6,0.78,13.3,7,22,0.105,10,49.8,0.75
,11:14:42,5,3590,3071.6,0.79,13.3,7,22,0.11,10,49.8,0.76
,11:14:43,5,3590,3072.6,0.79,13.3,7,22,0.11,10,49.8,0.77
,11:14:44,5,3590,3073.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,11:14:45,5,3590,3074.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,11:14:46,5,3590,3075.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:14:47,5,3590,3076.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,11:14:48,5,3590,3077.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,11:14:49,5,3590,3078.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,11:14:50,5,3590,3079.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,11:14:51,5,3590,3080.6,0.79,13.3,7,21,0.118,10,49.8,0.76
,11:14:52,5,3590,3081.6,0.79,13.3,7,21,0.114,10,49.8,0.76
