Data file,,ZYTEL-UNHONED_ISO10_12DEG_004_12HRS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,21/11/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPA on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12Hrs,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 11:26:59 on 21/11/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:32:03,6,21600,3902.2,0.39,13.3,7,9.7,0.057,10,49.9,0.38
,12:32:04,6,21600,3903.2,0.39,13.3,7,9.7,0.058,10,49.9,0.38
,12:32:05,6,21600,3904.2,0.38,13.3,7,9.7,0.057,10,49.9,0.37
,12:32:06,6,21600,3905.2,0.38,13.3,7,9.7,0.057,10,49.9,0.37
,12:32:07,6,21600,3906.2,0.39,13.3,7,9.7,0.056,10,49.9,0.38
,12:32:08,6,21600,3907.2,0.4,13.3,7,9.7,0.055,10,49.9,0.39
,12:32:09,6,21600,3908.2,0.39,13.3,7,9.7,0.057,10,49.9,0.38
,12:32:10,6,21600,3909.2,0.38,13.3,7,9.7,0.058,10,49.9,0.37
,12:32:11,6,21600,3910.2,0.38,13.3,6,9.8,0.059,10,49.9,0.37
,12:32:12,6,21600,3911.2,0.39,13.3,6,9.7,0.061,10,49.9,0.38
,12:32:13,6,21600,3912.2,0.4,13.3,7,9.7,0.058,10,49.9,0.39
,12:32:14,6,21600,3913.2,0.4,13.3,7,9.8,0.056,10,49.9,0.39
,12:32:15,6,21600,3914.2,0.4,13.3,7,9.8,0.056,10,49.9,0.39
,12:32:16,6,21600,3915.2,0.4,13.3,7,9.8,0.059,10,49.9,0.39
,12:32:17,6,21600,3916.2,0.39,13.3,7,9.8,0.059,10,49.9,0.38
,12:32:18,6,21600,3917.2,0.39,13.3,7,9.8,0.058,10,49.9,0.38
,12:32:19,6,21600,3918.2,0.39,13.3,7,9.8,0.057,10,49.9,0.38
,12:32:20,6,21600,3919.2,0.4,13.3,7,9.8,0.056,10,49.9,0.39
,12:32:21,6,21600,3920.2,0.4,13.3,7,9.8,0.056,10,49.9,0.39
,12:32:22,6,21600,3921.2,0.4,13.3,7,9.8,0.057,10,49.9,0.39
,12:32:23,6,21600,3922.2,0.39,13.3,7,9.8,0.059,10,49.9,0.38
,12:32:24,6,21600,3923.2,0.39,13.3,7,9.9,0.057,10,49.9,0.38
,12:32:25,6,21600,3924.2,0.39,13.3,7,9.9,0.057,10,49.9,0.38
,12:32:26,6,21600,3925.2,0.39,13.3,7,9.9,0.056,10,49.9,0.38
,12:32:27,6,21600,3926.2,0.39,13.3,7,9.9,0.056,10,49.9,0.37
,12:32:28,6,21600,3927.2,0.38,13.3,7,9.9,0.058,10,49.9,0.37
,12:32:29,6,21600,3928.2,0.39,13.3,7,9.9,0.058,10,49.9,0.38
,12:32:30,6,21600,3929.2,0.39,13.3,7,9.9,0.059,10,49.9,0.38
,12:32:31,6,21600,3930.2,0.39,13.3,7,9.9,0.059,10,49.9,0.38
,12:32:32,6,21600,3931.2,0.4,13.3,7,9.9,0.058,10,49.9,0.39
,12:32:33,6,21600,3932.2,0.4,13.3,7,9.9,0.058,10,49.9,0.39
,12:32:34,6,21600,3933.2,0.4,13.3,7,9.9,0.058,10,49.9,0.39
,12:32:35,6,21600,3934.2,0.39,13.3,7,9.9,0.058,10,49.9,0.38
,12:32:36,6,21600,3935.2,0.38,13.3,7,10,0.058,10,49.9,0.37
,12:32:37,6,21600,3936.2,0.38,13.3,7,10,0.058,10,49.9,0.38
,12:32:38,6,21600,3937.2,0.4,13.3,7,10,0.055,10,49.9,0.39
,12:32:39,6,21600,3938.2,0.4,13.3,7,10,0.055,10,49.9,0.39
,12:32:40,6,21600,3939.2,0.39,13.3,7,10,0.057,10,49.9,0.38
,12:32:41,6,21600,3940.2,0.38,13.3,7,10,0.057,10,49.9,0.37
,12:32:42,6,21600,3941.2,0.38,13.3,7,10,0.057,10,49.9,0.37
,12:32:43,6,21600,3942.2,0.39,13.3,7,10,0.058,10,49.9,0.38
,12:32:44,6,21600,3943.2,0.39,13.3,7,10,0.057,10,49.9,0.39
,12:32:45,6,21600,3944.2,0.4,13.3,7,10.1,0.056,10,49.9,0.39
,12:32:46,6,21600,3945.2,0.39,13.3,7,10.1,0.055,10,49.9,0.38
,12:32:47,6,21600,3946.2,0.39,13.3,7,10.1,0.056,10,49.9,0.38
,12:32:48,6,21600,3947.2,0.38,13.3,7,10.1,0.057,10,49.9,0.37
,12:32:49,6,21600,3948.2,0.38,13.3,7,10.1,0.058,10,49.9,0.37
,12:32:50,6,21600,3949.2,0.39,13.3,7,10.1,0.056,10,49.9,0.38
,12:32:51,6,21600,3950.2,0.39,13.3,7,10.1,0.057,10,49.9,0.38
,12:32:52,6,21600,3951.2,0.39,13.3,7,10.1,0.057,10,49.9,0.38
,12:32:53,6,21600,3952.2,0.39,13.3,7,10.1,0.058,10,49.9,0.38
,12:32:54,6,21600,3953.2,0.38,13.3,7,10.1,0.057,10,49.9,0.37
,12:32:55,6,21600,3954.2,0.39,13.3,7,10.1,0.058,10,49.9,0.38
,12:32:56,6,21600,3955.2,0.39,13.3,7,10.2,0.059,10,49.9,0.39
,12:32:57,6,21600,3956.2,0.4,13.3,7,10.2,0.058,10,49.9,0.39
,12:32:58,6,21600,3957.2,0.4,13.3,7,10.2,0.058,10,49.9,0.39
,12:32:59,6,21600,3958.2,0.39,13.3,7,10.2,0.059,10,49.9,0.38
,12:33:00,6,21600,3959.2,0.39,13.3,6,10.2,0.061,10,49.9,0.38
,12:33:01,6,21600,3960.2,0.4,13.3,6,10.2,0.062,10,49.9,0.39
,12:33:02,6,21600,3961.2,0.41,13.3,7,10.3,0.059,10,49.9,0.4
,12:33:03,6,21600,3962.2,0.42,13.3,7,10.3,0.059,10,49.9,0.41
,12:33:04,6,21600,3963.2,0.42,13.3,7,10.3,0.058,10,49.9,0.41
,12:33:05,6,21600,3964.2,0.41,13.3,7,10.3,0.062,10,49.9,0.4
,12:33:06,6,21600,3965.2,0.4,13.3,7,10.3,0.06,10,49.9,0.39
,12:33:07,6,21600,3966.2,0.4,13.3,7,10.3,0.06,10,50,0.39
,12:33:08,6,21600,3967.2,0.4,13.3,7,10.3,0.058,10,49.9,0.39
,12:33:09,6,21600,3968.2,0.4,13.3,7,10.4,0.056,10,49.9,0.39
,12:33:10,6,21600,3969.2,0.4,13.3,7,10.3,0.058,10,49.9,0.39
,12:33:11,6,21600,3970.2,0.4,13.3,7,10.4,0.06,10,49.9,0.39
,12:33:12,6,21600,3971.2,0.4,13.3,7,10.4,0.059,10,49.9,0.39
,12:33:13,6,21600,3972.2,0.4,13.3,7,10.4,0.057,10,49.9,0.39
,12:33:14,6,21600,3973.2,0.4,13.3,7,10.4,0.058,10,49.9,0.39
,12:33:15,6,21600,3974.2,0.41,13.3,7,10.4,0.059,10,49.9,0.4
,12:33:16,6,21600,3975.2,0.41,13.3,6,10.4,0.064,10,49.9,0.4
,12:33:17,6,21600,3976.2,0.41,13.3,7,10.5,0.062,10,49.9,0.4
,12:33:18,6,21600,3977.2,0.41,13.3,7,10.5,0.06,10,49.9,0.4
,12:33:19,6,21600,3978.2,0.42,13.3,7,10.5,0.06,10,49.9,0.41
,12:33:20,6,21600,3979.2,0.42,13.3,7,10.5,0.06,10,49.9,0.41
,12:33:21,6,21600,3980.2,0.42,13.3,7,10.5,0.06,10,49.9,0.41
,12:33:22,6,21600,3981.2,0.42,13.3,7,10.5,0.061,10,49.9,0.41
,12:33:23,6,21600,3982.2,0.42,13.3,7,10.6,0.058,10,49.9,0.41
,12:33:24,6,21600,3983.2,0.41,13.3,7,10.6,0.059,10,49.9,0.4
,12:33:25,6,21600,3984.2,0.4,13.3,7,10.6,0.06,10,49.9,0.39
,12:33:26,6,21600,3985.2,0.4,13.3,7,10.6,0.059,10,49.9,0.39
,12:33:27,6,21600,3986.2,0.4,13.3,7,10.6,0.058,10,49.9,0.39
,12:33:28,6,21600,3987.2,0.4,13.3,7,10.6,0.056,10,49.9,0.39
,12:33:29,6,21600,3988.2,0.4,13.3,7,10.6,0.058,10,49.9,0.39
,12:33:30,6,21600,3989.2,0.4,13.3,7,10.6,0.057,10,49.9,0.39
,12:33:31,6,21600,3990.2,0.4,13.3,7,10.6,0.059,10,49.9,0.39
,12:33:32,6,21600,3991.2,0.4,13.3,7,10.7,0.058,10,49.9,0.39
,12:33:33,6,21600,3992.2,0.4,13.3,7,10.7,0.058,10,49.9,0.39
,12:33:34,6,21600,3993.2,0.4,13.3,7,10.7,0.058,10,49.9,0.39
,12:33:35,6,21600,3994.2,0.39,13.3,7,10.7,0.059,10,49.9,0.38
,12:33:36,6,21600,3995.2,0.39,13.3,7,10.8,0.059,10,49.9,0.38
,12:33:37,6,21600,3996.2,0.4,13.3,7,10.8,0.057,10,49.9,0.39
,12:33:38,6,21600,3997.2,0.4,13.3,7,10.8,0.058,10,49.9,0.39
,12:33:39,6,21600,3998.2,0.4,13.3,7,10.8,0.057,10,49.9,0.38
,12:33:40,6,21600,3999.2,0.39,13.3,7,10.8,0.058,10,49.9,0.38
,12:33:41,6,21600,4000.2,0.39,13.3,7,10.8,0.057,10,49.9,0.38
,12:33:42,6,21600,4001.2,0.4,13.3,7,10.9,0.057,10,49.9,0.39
,12:33:43,6,21600,4002.2,0.4,13.3,7,10.9,0.058,10,49.9,0.39
,12:33:44,6,21600,4003.2,0.39,13.3,7,10.9,0.059,10,49.9,0.38
,12:33:45,6,21600,4004.2,0.4,13.3,7,10.9,0.059,10,49.9,0.39
,12:33:46,6,21600,4005.2,0.4,13.3,7,10.9,0.06,10,49.9,0.39
,12:33:47,6,21600,4006.2,0.4,13.3,7,11,0.058,10,49.9,0.39
,12:33:48,6,21600,4007.2,0.4,13.3,7,11,0.058,10,49.9,0.39
,12:33:49,6,21600,4008.2,0.39,13.3,7,11,0.057,10,49.9,0.38
,12:33:50,6,21600,4009.2,0.39,13.3,7,11,0.056,10,49.9,0.38
,12:33:51,6,21600,4010.2,0.38,13.3,7,11,0.055,10,49.9,0.37
,12:33:52,6,21600,4011.2,0.39,13.3,7,11,0.058,10,49.9,0.38
,12:33:53,6,21600,4012.2,0.4,13.3,7,11,0.057,10,49.9,0.39
,12:33:54,6,21600,4013.2,0.41,13.3,7,11.1,0.059,10,49.9,0.4
,12:33:55,6,21600,4014.2,0.4,13.3,7,11.1,0.058,10,49.9,0.39
,12:33:56,6,21600,4015.2,0.39,13.3,7,11.1,0.059,10,49.9,0.38
,12:33:57,6,21600,4016.2,0.39,13.3,6,11.1,0.061,10,50,0.38
,12:33:58,6,21600,4017.2,0.4,13.3,7,11.1,0.057,10,49.9,0.39
,12:33:59,6,21600,4018.2,0.41,13.3,7,11.2,0.057,10,49.9,0.4
,12:34:00,6,21600,4019.2,0.41,13.3,7,11.2,0.057,10,49.9,0.39
,12:34:01,6,21600,4020.2,0.4,13.3,7,11.2,0.058,10,49.9,0.39
,12:34:02,6,21600,4021.2,0.39,13.3,7,11.2,0.057,10,49.9,0.38
,12:34:03,6,21600,4022.2,0.39,13.3,7,11.2,0.057,10,49.9,0.38
,12:34:04,6,21600,4023.2,0.4,13.3,7,11.3,0.059,10,49.9,0.39
,12:34:05,6,21600,4024.2,0.4,13.3,6,11.3,0.062,10,49.9,0.39
,12:34:06,6,21600,4025.2,0.4,13.3,7,11.3,0.061,10,49.9,0.39
,12:34:07,6,21600,4026.2,0.41,13.3,7,11.3,0.057,10,49.9,0.4
,12:34:08,6,21600,4027.2,0.41,13.3,7,11.3,0.058,10,49.9,0.4
,12:34:09,6,21600,4028.2,0.41,13.3,7,11.3,0.059,10,49.9,0.39
,12:34:10,6,21600,4029.2,0.4,13.3,7,11.3,0.059,10,49.9,0.39
,12:34:11,6,21600,4030.2,0.4,13.3,7,11.4,0.057,10,49.9,0.39
,12:34:12,6,21600,4031.2,0.4,13.3,7,11.4,0.057,10,49.9,0.39
,12:34:13,6,21600,4032.2,0.4,13.3,7,11.4,0.059,10,49.9,0.38
,12:34:14,6,21600,4033.2,0.39,13.3,7,11.4,0.059,10,49.9,0.38
,12:34:15,6,21600,4034.2,0.4,13.3,7,11.5,0.059,10,49.9,0.39
,12:34:16,6,21600,4035.2,0.4,13.3,7,11.5,0.061,10,49.9,0.39
,12:34:17,6,21600,4036.2,0.41,13.3,7,11.5,0.061,10,49.9,0.4
,12:34:18,6,21600,4037.2,0.41,13.3,7,11.5,0.061,10,49.9,0.4
,12:34:19,6,21600,4038.2,0.41,13.3,7,11.5,0.059,10,49.9,0.4
,12:34:20,6,21600,4039.2,0.41,13.3,7,11.6,0.058,10,49.9,0.4
,12:34:21,6,21600,4040.2,0.41,13.3,7,11.6,0.059,10,49.9,0.4
,12:34:22,6,21600,4041.2,0.4,13.3,7,11.6,0.061,10,49.9,0.39
,12:34:23,6,21600,4042.2,0.41,13.3,7,11.6,0.059,10,49.9,0.4
,12:34:24,6,21600,4043.2,0.41,13.3,7,11.7,0.06,10,49.9,0.4
,12:34:25,6,21600,4044.2,0.41,13.3,7,11.7,0.062,10,49.9,0.4
,12:34:26,6,21600,4045.2,0.41,13.3,7,11.7,0.061,10,49.9,0.4
,12:34:27,6,21600,4046.2,0.41,13.3,7,11.7,0.059,10,49.9,0.4
,12:34:28,6,21600,4047.2,0.41,13.3,7,11.7,0.059,10,49.9,0.4
,12:34:29,6,21600,4048.2,0.41,13.3,7,11.7,0.061,10,49.9,0.4
,12:34:30,6,21600,4049.2,0.4,13.3,7,11.8,0.061,10,49.9,0.39
,12:34:31,6,21600,4050.2,0.41,13.3,7,11.8,0.059,10,49.9,0.4
,12:34:32,6,21600,4051.2,0.41,13.3,7,11.8,0.059,10,49.9,0.4
,12:34:33,6,21600,4052.2,0.41,13.3,7,11.8,0.061,10,49.9,0.39
,12:34:34,6,21600,4053.2,0.4,13.3,7,11.8,0.057,10,49.9,0.39
,12:34:35,6,21600,4054.2,0.39,13.3,7,11.9,0.057,10,49.9,0.38
,12:34:36,6,21600,4055.2,0.39,13.3,7,11.9,0.059,10,49.9,0.38
,12:34:37,6,21600,4056.2,0.39,13.3,7,11.9,0.059,10,49.9,0.38
,12:34:38,6,21600,4057.2,0.39,13.3,7,11.9,0.057,10,49.9,0.39
,12:34:39,6,21600,4058.2,0.41,13.3,7,11.9,0.059,10,49.9,0.4
,12:34:40,6,21600,4059.2,0.41,13.3,7,12,0.057,10,49.9,0.4
,12:34:41,6,21600,4060.2,0.41,13.3,7,12,0.061,10,49.9,0.4
,12:34:42,6,21600,4061.2,0.4,13.3,7,12,0.061,10,50,0.39
,12:34:43,6,21600,4062.2,0.4,13.3,7,12,0.061,10,49.9,0.39
,12:34:44,6,21600,4063.2,0.41,13.3,7,12.1,0.061,10,49.9,0.4
,12:34:45,6,21600,4064.2,0.41,13.3,7,12.1,0.062,10,49.9,0.4
,12:34:46,6,21600,4065.2,0.41,13.3,7,12.1,0.058,10,49.9,0.4
,12:34:47,6,21600,4066.2,0.41,13.3,7,12.1,0.06,10,49.9,0.4
,12:34:48,6,21600,4067.2,0.41,13.3,7,12.1,0.062,10,49.9,0.4
,12:34:49,6,21600,4068.2,0.41,13.3,7,12.1,0.061,10,49.9,0.4
,12:34:50,6,21600,4069.2,0.41,13.3,7,12.2,0.059,10,49.9,0.4
,12:34:51,6,21600,4070.2,0.4,13.3,7,12.2,0.061,10,49.9,0.39
,12:34:52,6,21600,4071.2,0.4,13.3,7,12.2,0.061,10,49.9,0.39
,12:34:53,6,21600,4072.2,0.41,13.3,7,12.2,0.061,10,49.9,0.4
,12:34:54,6,21600,4073.2,0.42,13.3,7,12.3,0.058,10,49.9,0.41
,12:34:55,6,21600,4074.2,0.42,13.3,7,12.3,0.06,10,49.9,0.41
,12:34:56,6,21600,4075.2,0.41,13.3,7,12.3,0.062,10,49.9,0.4
,12:34:57,6,21600,4076.2,0.4,13.3,7,12.3,0.058,10,49.9,0.39
,12:34:58,6,21600,4077.2,0.4,13.3,7,12.4,0.058,10,49.9,0.39
,12:34:59,6,21600,4078.2,0.4,13.3,7,12.4,0.06,10,49.9,0.39
,12:35:00,6,21600,4079.2,0.4,13.3,6,12.4,0.062,10,49.9,0.39
,12:35:01,6,21600,4080.2,0.41,13.3,7,12.4,0.061,10,49.9,0.4
,12:35:02,6,21600,4081.2,0.41,13.3,7,12.4,0.062,10,49.9,0.4
,12:35:03,6,21600,4082.2,0.42,13.3,7,12.5,0.063,10,49.9,0.41
,12:35:04,6,21600,4083.2,0.42,13.3,7,12.5,0.063,10,49.9,0.41
,12:35:05,6,21600,4084.2,0.42,13.3,7,12.5,0.061,10,49.9,0.41
,12:35:06,6,21600,4085.2,0.42,13.3,7,12.5,0.058,10,49.9,0.41
,12:35:07,6,21600,4086.2,0.42,13.3,7,12.5,0.06,10,49.9,0.41
,12:35:08,6,21600,4087.2,0.41,13.3,7,12.5,0.06,10,49.9,0.4
,12:35:09,6,21600,4088.2,0.41,13.3,7,12.5,0.06,10,49.9,0.4
,12:35:10,6,21600,4089.2,0.42,13.3,7,12.6,0.06,10,49.9,0.41
,12:35:11,6,21600,4090.2,0.41,13.3,7,12.6,0.062,10,49.9,0.4
,12:35:12,6,21600,4091.2,0.41,13.3,7,12.6,0.062,10,49.9,0.4
,12:35:13,6,21600,4092.2,0.41,13.3,7,12.6,0.059,10,49.9,0.4
,12:35:14,6,21600,4093.2,0.42,13.3,7,12.7,0.058,10,49.9,0.41
,12:35:15,6,21600,4094.2,0.42,13.3,7,12.7,0.06,10,49.9,0.41
,12:35:16,6,21600,4095.2,0.42,13.3,7,12.7,0.063,10,49.9,0.41
,12:35:17,6,21600,4096.2,0.42,13.3,7,12.7,0.063,10,49.9,0.41
,12:35:18,6,21600,4097.2,0.42,13.3,7,12.8,0.06,10,49.9,0.41
,12:35:19,6,21600,4098.2,0.42,13.3,7,12.8,0.06,10,49.9,0.41
,12:35:20,6,21600,4099.2,0.41,13.3,7,12.8,0.058,10,49.9,0.4
,12:35:21,6,21600,4100.2,0.41,13.3,7,12.8,0.06,10,49.9,0.4
,12:35:22,6,21600,4101.2,0.41,13.3,7,12.8,0.061,10,49.9,0.4
,12:35:23,6,21600,4102.2,0.4,13.3,7,12.9,0.06,10,49.9,0.39
,12:35:24,6,21600,4103.2,0.41,13.3,7,12.9,0.059,10,49.9,0.4
,12:35:25,6,21600,4104.2,0.41,13.3,7,12.9,0.058,10,49.9,0.41
,12:35:26,6,21600,4105.2,0.42,13.3,7,12.9,0.06,10,49.9,0.41
,12:35:27,6,21600,4106.2,0.41,13.3,7,12.9,0.061,10,49.9,0.4
,12:35:28,6,21600,4107.2,0.4,13.3,7,12.9,0.06,10,49.9,0.39
,12:35:29,6,21600,4108.2,0.4,13.3,7,13,0.06,10,49.9,0.39
,12:35:30,6,21600,4109.2,0.41,13.3,7,13,0.059,10,49.9,0.4
,12:35:31,6,21600,4110.2,0.41,13.3,7,13,0.06,10,49.9,0.4
,12:35:32,6,21600,4111.2,0.41,13.3,7,13,0.061,10,49.9,0.4
,12:35:33,6,21600,4112.2,0.4,13.3,6,13,0.063,10,49.9,0.39
,12:35:34,6,21600,4113.2,0.4,13.3,6,13.1,0.063,10,49.9,0.4
,12:35:35,6,21600,4114.2,0.42,13.3,7,13.1,0.06,10,49.9,0.41
,12:35:36,6,21600,4115.2,0.43,13.3,7,13.1,0.059,10,49.9,0.42
,12:35:37,6,21600,4116.2,0.43,13.3,7,13.1,0.06,10,49.9,0.42
,12:35:38,6,21600,4117.2,0.42,13.3,7,13.1,0.061,10,49.9,0.41
,12:35:39,6,21600,4118.2,0.42,13.3,7,13.2,0.062,10,49.9,0.41
,12:35:40,6,21600,4119.2,0.41,13.3,7,13.2,0.062,10,49.9,0.4
,12:35:41,6,21600,4120.2,0.41,13.3,7,13.2,0.059,10,49.9,0.4
,12:35:42,6,21600,4121.2,0.41,13.3,7,13.2,0.06,10,49.9,0.4
,12:35:43,6,21600,4122.2,0.42,13.3,7,13.2,0.06,10,49.9,0.41
,12:35:44,6,21600,4123.2,0.42,13.3,7,13.2,0.06,10,49.9,0.41
,12:35:45,6,21600,4124.2,0.42,13.3,7,13.2,0.06,10,49.9,0.41
,12:35:46,6,21600,4125.2,0.42,13.3,7,13.3,0.06,10,49.9,0.41
,12:35:47,6,21600,4126.2,0.42,13.3,7,13.3,0.064,10,49.9,0.41
,12:35:48,6,21600,4127.2,0.43,13.3,7,13.3,0.062,10,49.9,0.42
,12:35:49,6,21600,4128.2,0.43,13.3,7,13.3,0.063,10,49.9,0.42
,12:35:50,6,21600,4129.2,0.44,13.3,7,13.3,0.061,10,49.9,0.42
,12:35:51,6,21600,4130.2,0.43,13.3,7,13.4,0.062,10,49.9,0.42
,12:35:52,6,21600,4131.2,0.42,13.3,7,13.4,0.06,10,49.9,0.41
,12:35:53,6,21600,4132.2,0.41,13.3,7,13.4,0.061,10,49.9,0.4
,12:35:54,6,21600,4133.2,0.4,13.3,6,13.4,0.063,10,49.9,0.39
,12:35:55,6,21600,4134.2,0.41,13.3,7,13.4,0.061,10,49.9,0.4
,12:35:56,6,21600,4135.2,0.41,13.3,7,13.4,0.062,10,49.9,0.4
,12:35:57,6,21600,4136.2,0.42,13.3,7,13.4,0.062,10,49.9,0.41
,12:35:58,6,21600,4137.2,0.42,13.3,7,13.5,0.061,10,49.9,0.41
,12:35:59,6,21600,4138.2,0.42,13.3,7,13.5,0.061,10,49.9,0.41
,12:36:00,6,21600,4139.2,0.42,13.3,7,13.5,0.061,10,49.9,0.41
,12:36:01,6,21600,4140.2,0.42,13.3,7,13.5,0.061,10,49.9,0.41
,12:36:02,6,21600,4141.2,0.42,13.3,7,13.5,0.061,10,49.9,0.41
,12:36:03,6,21600,4142.2,0.42,13.3,7,13.5,0.062,10,49.9,0.4
,12:36:04,6,21600,4143.2,0.41,13.3,7,13.5,0.062,10,49.9,0.4
,12:36:05,6,21600,4144.2,0.41,13.3,7,13.6,0.061,10,49.9,0.4
,12:36:06,6,21600,4145.2,0.41,13.3,7,13.6,0.057,10,49.9,0.4
,12:36:07,6,21600,4146.2,0.41,13.3,7,13.6,0.059,10,49.9,0.4
,12:36:08,6,21600,4147.2,0.41,13.3,7,13.6,0.062,10,49.9,0.4
,12:36:09,6,21600,4148.2,0.41,13.3,7,13.6,0.062,10,49.9,0.41
,12:36:10,6,21600,4149.2,0.42,13.3,7,13.6,0.06,10,49.9,0.41
,12:36:11,6,21600,4150.2,0.42,13.3,7,13.6,0.063,10,49.9,0.41
,12:36:12,6,21600,4151.2,0.42,13.3,7,13.7,0.063,10,49.9,0.41
,12:36:13,6,21600,4152.2,0.42,13.3,7,13.7,0.061,10,49.9,0.41
,12:36:14,6,21600,4153.2,0.42,13.3,7,13.7,0.061,10,49.9,0.41
,12:36:15,6,21600,4154.2,0.42,13.3,7,13.7,0.061,10,49.9,0.41
,12:36:16,6,21600,4155.2,0.41,13.3,6,13.7,0.064,10,49.9,0.4
,12:36:17,6,21600,4156.2,0.41,13.3,7,13.7,0.061,10,49.9,0.4
,12:36:18,6,21600,4157.2,0.41,13.3,7,13.7,0.061,10,49.9,0.4
,12:36:19,6,21600,4158.2,0.42,13.3,7,13.7,0.062,10,49.9,0.41
,12:36:20,6,21600,4159.2,0.43,13.3,7,13.7,0.062,10,49.9,0.42
,12:36:21,6,21600,4160.2,0.43,13.3,7,13.8,0.06,10,49.9,0.42
,12:36:22,6,21600,4161.2,0.43,13.3,7,13.8,0.062,10,49.9,0.42
,12:36:23,6,21600,4162.2,0.42,13.3,7,13.8,0.061,10,49.9,0.41
,12:36:24,6,21600,4163.2,0.42,13.3,7,13.8,0.063,10,49.9,0.41
,12:36:25,6,21600,4164.2,0.42,13.3,7,13.8,0.063,10,49.9,0.41
,12:36:26,6,21600,4165.2,0.42,13.3,7,13.8,0.06,10,49.9,0.41
,12:36:27,6,21600,4166.2,0.42,13.3,7,13.8,0.058,10,49.9,0.41
,12:36:28,6,21600,4167.2,0.42,13.3,7,13.8,0.059,10,49.9,0.41
,12:36:29,6,21600,4168.2,0.43,13.3,7,13.8,0.062,10,49.9,0.42
,12:36:30,6,21600,4169.2,0.42,13.3,7,13.8,0.064,10,49.9,0.41
,12:36:31,6,21600,4170.2,0.42,13.3,7,13.8,0.063,10,49.9,0.41
,12:36:32,6,21600,4171.2,0.42,13.3,7,13.9,0.06,10,49.9,0.41
,12:36:33,6,21600,4172.2,0.42,13.3,7,13.9,0.061,10,49.9,0.41
,12:36:34,6,21600,4173.2,0.42,13.3,7,13.9,0.059,10,49.9,0.41
,12:36:35,6,21600,4174.2,0.42,13.3,7,13.9,0.061,10,49.9,0.41
,12:36:36,6,21600,4175.2,0.42,13.3,7,13.9,0.062,10,49.9,0.41
,12:36:37,6,21600,4176.2,0.41,13.3,7,13.9,0.062,10,49.9,0.4
,12:36:38,6,21600,4177.2,0.41,13.3,7,13.9,0.059,10,49.9,0.4
,12:36:39,6,21600,4178.2,0.42,13.3,7,13.9,0.06,10,49.9,0.41
,12:36:40,6,21600,4179.2,0.42,13.3,7,13.9,0.058,10,49.9,0.41
,12:36:41,6,21600,4180.2,0.42,13.3,7,13.9,0.058,10,49.9,0.41
,12:36:42,6,21600,4181.2,0.41,13.3,7,13.9,0.062,10,49.9,0.4
,12:36:43,6,21600,4182.2,0.42,13.3,6,13.9,0.065,10,49.9,0.41
,12:36:44,6,21600,4183.2,0.42,13.3,7,13.9,0.063,10,49.9,0.41
,12:36:45,6,21600,4184.2,0.43,13.3,7,13.9,0.062,10,49.9,0.42
,12:36:46,6,21600,4185.2,0.43,13.3,7,13.9,0.062,10,49.9,0.42
,12:36:47,6,21600,4186.2,0.42,13.3,7,14,0.063,10,49.9,0.41
,12:36:48,6,21600,4187.2,0.41,13.3,7,14,0.061,10,49.9,0.4
,12:36:49,6,21600,4188.2,0.41,13.3,7,14,0.059,10,49.9,0.4
,12:36:50,6,21600,4189.2,0.42,13.3,7,14,0.06,10,49.9,0.41
,12:36:51,6,21600,4190.2,0.42,13.3,7,14,0.059,10,49.9,0.41
,12:36:52,6,21600,4191.2,0.42,13.3,7,14,0.061,10,49.9,0.41
,12:36:53,6,21600,4192.2,0.41,13.3,7,14,0.062,10,49.9,0.4
,12:36:54,6,21600,4193.2,0.41,13.3,7,14,0.061,10,49.9,0.4
,12:36:55,6,21600,4194.2,0.41,13.3,7,14,0.061,10,49.9,0.4
,12:36:56,6,21600,4195.2,0.41,13.3,7,14,0.062,10,49.9,0.4
,12:36:57,6,21600,4196.2,0.42,13.3,7,14,0.06,10,49.9,0.41
,12:36:58,6,21600,4197.2,0.42,13.3,7,14,0.06,10,49.9,0.41
,12:36:59,6,21600,4198.2,0.42,13.3,7,14,0.061,10,49.9,0.41
,12:37:00,6,21600,4199.2,0.42,13.3,7,14,0.061,10,49.9,0.41
,12:37:01,6,21600,4200.2,0.43,13.3,7,14,0.062,10,49.9,0.42
,12:37:02,6,21600,4201.2,0.43,13.3,7,14,0.062,10,49.9,0.42
,12:37:03,6,21600,4202.2,0.42,13.3,7,14,0.061,10,49.9,0.41
