Data file,,RA0.3_PAO_-8C_003_1HOUR.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,15/03/2016,,,,,,,,,,
Lubricant,,PAO,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:20:59 on 15/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:44:07,4,3600,4987.1,2.03,13.3,9,-6.8,0.22,10,0.2,1.83
,17:44:08,4,3600,4988.1,2.02,13.3,9,-6.8,0.226,10,0.2,1.83
,17:44:09,4,3600,4989.1,2.02,13.3,9,-6.8,0.225,10,0.2,1.82
,17:44:10,4,3600,4990.1,2.02,13.3,9,-6.8,0.231,10,0.2,1.82
,17:44:11,4,3600,4991.1,2.02,13.3,9,-6.8,0.232,10,0.2,1.82
,17:44:12,4,3600,4992.1,2.02,13.3,9,-6.8,0.226,10,0.2,1.83
,17:44:13,4,3600,4993.1,2.03,13.3,9,-6.8,0.226,10,0.2,1.83
,17:44:14,4,3600,4994.1,2.03,13.3,9,-6.8,0.226,10,0.2,1.83
,17:44:15,4,3600,4995.1,2.03,13.3,9,-6.8,0.226,10,0.2,1.83
,17:44:16,4,3600,4996.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:17,4,3600,4997.1,2.03,13.3,9,-6.7,0.233,10,0.2,1.83
,17:44:18,4,3600,4998.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:19,4,3600,4999.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:20,4,3600,5000.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:21,4,3600,5001.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:22,4,3600,5002.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:23,4,3600,5003.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:24,4,3600,5004.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:25,4,3600,5005.1,2.02,13.3,9,-6.7,0.213,10,0.2,1.83
,17:44:26,4,3600,5006.1,2.02,13.3,9,-6.7,0.219,10,0.2,1.83
,17:44:27,4,3600,5007.1,2.02,13.3,9,-6.7,0.219,10,0.2,1.83
,17:44:28,4,3600,5008.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:29,4,3600,5009.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:30,4,3600,5010.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:31,4,3600,5011.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:32,4,3600,5012.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:33,4,3600,5013.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:34,4,3600,5014.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:35,4,3600,5015.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:36,4,3600,5016.1,2.04,13.3,9,-6.7,0.221,10,0.2,1.84
,17:44:37,4,3600,5017.1,2.04,13.3,9,-6.7,0.221,10,0.2,1.84
,17:44:38,4,3600,5018.1,2.04,13.3,9,-6.7,0.221,10,0.2,1.84
,17:44:39,4,3600,5019.1,2.03,13.3,9,-6.7,0.227,10,0.2,1.83
,17:44:40,4,3600,5020.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:41,4,3600,5021.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:42,4,3600,5022.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:43,4,3600,5023.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:44,4,3600,5024.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:45,4,3600,5025.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:46,4,3600,5026.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:47,4,3600,5027.1,2.04,13.3,9,-6.7,0.227,10,0.2,1.84
,17:44:48,4,3600,5028.1,2.04,13.3,9,-6.7,0.221,10,0.2,1.84
,17:44:49,4,3600,5029.1,2.04,13.3,9,-6.7,0.221,10,0.2,1.84
,17:44:50,4,3600,5030.1,2.04,13.3,9,-6.7,0.227,10,0.2,1.83
,17:44:51,4,3600,5031.1,2.03,13.3,9,-6.7,0.233,10,0.2,1.83
,17:44:52,4,3600,5032.1,2.03,13.3,9,-6.7,0.233,10,0.2,1.83
,17:44:53,4,3600,5033.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:54,4,3600,5034.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:55,4,3600,5035.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:44:56,4,3600,5036.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:57,4,3600,5037.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:58,4,3600,5038.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:44:59,4,3600,5039.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:00,4,3600,5040.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:01,4,3600,5041.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:02,4,3600,5042.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:03,4,3600,5043.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:04,4,3600,5044.1,2.02,13.3,9,-6.7,0.232,10,0.2,1.82
,17:45:05,4,3600,5045.1,2.02,13.3,9,-6.7,0.232,10,0.2,1.83
,17:45:06,4,3600,5046.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:07,4,3600,5047.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:08,4,3600,5048.1,2.03,13.3,9,-6.7,0.214,10,0.2,1.83
,17:45:09,4,3600,5049.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:10,4,3600,5050.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:11,4,3600,5051.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.82
,17:45:12,4,3600,5052.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.82
,17:45:13,4,3600,5053.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.82
,17:45:14,4,3600,5054.1,2.02,13.3,9,-6.7,0.219,10,0.2,1.82
,17:45:15,4,3600,5055.1,2.02,13.3,9,-6.7,0.219,10,0.2,1.83
,17:45:16,4,3600,5056.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:17,4,3600,5057.1,2.03,13.3,9,-6.7,0.232,10,0.2,1.83
,17:45:18,4,3600,5058.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:19,4,3600,5059.1,2.02,13.3,9,-6.7,0.232,10,0.2,1.83
,17:45:20,4,3600,5060.1,2.02,13.3,9,-6.7,0.232,10,0.2,1.83
,17:45:21,4,3600,5061.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:22,4,3600,5062.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:23,4,3600,5063.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:24,4,3600,5064.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:25,4,3600,5065.1,2.02,13.3,9,-6.7,0.232,10,0.2,1.82
,17:45:26,4,3600,5066.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.83
,17:45:27,4,3600,5067.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:28,4,3600,5068.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:29,4,3600,5069.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:30,4,3600,5070.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:31,4,3600,5071.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:32,4,3600,5072.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:33,4,3600,5073.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:34,4,3600,5074.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:35,4,3600,5075.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:36,4,3600,5076.1,2.03,13.3,9,-6.7,0.22,10,0.2,1.83
,17:45:37,4,3600,5077.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:38,4,3600,5078.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:39,4,3600,5079.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.82
,17:45:40,4,3600,5080.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.82
,17:45:41,4,3600,5081.1,2.02,13.3,9,-6.7,0.225,10,0.2,1.82
,17:45:42,4,3600,5082.1,2.02,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:43,4,3600,5083.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:44,4,3600,5084.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:45,4,3600,5085.1,2.03,13.3,9,-6.7,0.226,10,0.2,1.83
,17:45:46,4,3600,5086.1,2.03,13.3,9,-6.8,0.226,10,0.2,1.83
,17:45:47,4,3600,5087.1,2.03,13.3,9,-6.8,0.226,10,0.2,1.83
,17:45:48,4,3600,5088.1,2.03,13.3,9,-6.8,0.233,10,0.2,1.83
,17:45:49,4,3600,5089.1,2.03,13.3,9,-6.8,0.233,10,0.2,1.83
,17:45:50,4,3600,5090.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:45:51,4,3600,5091.1,2.04,13.3,9,-6.8,0.221,10,0.2,1.84
,17:45:52,4,3600,5092.1,2.04,13.3,9,-6.8,0.215,10,0.2,1.84
,17:45:53,4,3600,5093.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.84
,17:45:54,4,3600,5094.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:45:55,4,3600,5095.1,2.05,13.3,9,-6.8,0.229,10,0.2,1.85
,17:45:56,4,3600,5096.1,2.05,13.3,9,-6.8,0.229,10,0.2,1.85
,17:45:57,4,3600,5097.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:45:58,4,3600,5098.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:45:59,4,3600,5099.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:00,4,3600,5100.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:01,4,3600,5101.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:02,4,3600,5102.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:46:03,4,3600,5103.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:04,4,3600,5104.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:05,4,3600,5105.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:06,4,3600,5106.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:07,4,3600,5107.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:08,4,3600,5108.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:09,4,3600,5109.1,2.04,13.3,9,-6.8,0.221,10,0.2,1.84
,17:46:10,4,3600,5110.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.84
,17:46:11,4,3600,5111.1,2.04,13.3,9,-6.8,0.221,10,0.2,1.84
,17:46:12,4,3600,5112.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:13,4,3600,5113.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:14,4,3600,5114.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:15,4,3600,5115.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:46:16,4,3600,5116.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:17,4,3600,5117.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:18,4,3600,5118.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:19,4,3600,5119.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:20,4,3600,5120.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:21,4,3600,5121.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:22,4,3600,5122.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:23,4,3600,5123.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:46:24,4,3600,5124.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:25,4,3600,5125.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:46:26,4,3600,5126.1,2.05,13.3,9,-6.8,0.216,10,0.2,1.85
,17:46:27,4,3600,5127.1,2.05,13.3,9,-6.8,0.216,10,0.2,1.85
,17:46:28,4,3600,5128.1,2.05,13.3,9,-6.8,0.216,10,0.2,1.84
,17:46:29,4,3600,5129.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.84
,17:46:30,4,3600,5130.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:31,4,3600,5131.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:32,4,3600,5132.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:33,4,3600,5133.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:34,4,3600,5134.1,2.04,13.3,9,-6.8,0.221,10,0.2,1.84
,17:46:35,4,3600,5135.1,2.04,13.3,9,-6.8,0.221,10,0.2,1.84
,17:46:36,4,3600,5136.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.83
,17:46:37,4,3600,5137.1,2.03,13.3,9,-6.8,0.227,10,0.2,1.83
,17:46:38,4,3600,5138.1,2.03,13.3,9,-6.8,0.233,10,0.2,1.83
,17:46:39,4,3600,5139.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:46:40,4,3600,5140.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:41,4,3600,5141.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:42,4,3600,5142.1,2.04,13.3,9,-6.8,0.215,10,0.2,1.84
,17:46:43,4,3600,5143.1,2.05,13.3,9,-6.8,0.216,10,0.2,1.85
,17:46:44,4,3600,5144.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:45,4,3600,5145.1,2.05,13.3,9,-6.8,0.235,10,0.2,1.84
,17:46:46,4,3600,5146.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:46:47,4,3600,5147.1,2.04,13.3,9,-6.8,0.227,10,0.2,1.84
,17:46:48,4,3600,5148.1,2.04,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:49,4,3600,5149.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.84
,17:46:50,4,3600,5150.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:51,4,3600,5151.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:52,4,3600,5152.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:53,4,3600,5153.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:46:54,4,3600,5154.1,2.05,13.3,9,-6.8,0.235,10,0.2,1.85
,17:46:55,4,3600,5155.1,2.05,13.3,9,-6.8,0.235,10,0.2,1.85
,17:46:56,4,3600,5156.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:57,4,3600,5157.1,2.05,13.3,9,-6.8,0.216,10,0.2,1.85
,17:46:58,4,3600,5158.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:46:59,4,3600,5159.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:47:00,4,3600,5160.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:01,4,3600,5161.1,2.04,13.3,9,-6.8,0.234,10,0.2,1.84
,17:47:02,4,3600,5162.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:03,4,3600,5163.1,2.05,13.3,9,-6.8,0.229,10,0.2,1.85
,17:47:04,4,3600,5164.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:05,4,3600,5165.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:06,4,3600,5166.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:07,4,3600,5167.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:47:08,4,3600,5168.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:09,4,3600,5169.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:10,4,3600,5170.1,2.05,13.3,9,-6.8,0.235,10,0.2,1.85
,17:47:11,4,3600,5171.1,2.05,13.3,9,-6.8,0.235,10,0.2,1.85
,17:47:12,4,3600,5172.1,2.05,13.3,9,-6.8,0.229,10,0.2,1.85
,17:47:13,4,3600,5173.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:14,4,3600,5174.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:15,4,3600,5175.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.84
,17:47:16,4,3600,5176.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:17,4,3600,5177.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.84
,17:47:18,4,3600,5178.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:19,4,3600,5179.1,2.05,13.3,9,-6.8,0.222,10,0.2,1.85
,17:47:20,4,3600,5180.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:47:21,4,3600,5181.1,2.05,13.3,9,-6.8,0.228,10,0.2,1.85
,17:47:22,4,3600,5182.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:23,4,3600,5183.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.84
,17:47:24,4,3600,5184.1,2.04,13.3,9,-6.9,0.221,10,0.2,1.84
,17:47:25,4,3600,5185.1,2.04,13.3,9,-6.9,0.227,10,0.2,1.84
,17:47:26,4,3600,5186.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:47:27,4,3600,5187.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:47:28,4,3600,5188.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:29,4,3600,5189.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:30,4,3600,5190.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.85
,17:47:31,4,3600,5191.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.85
,17:47:32,4,3600,5192.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:47:33,4,3600,5193.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:47:34,4,3600,5194.1,2.05,13.3,9,-6.9,0.216,10,0.2,1.85
,17:47:35,4,3600,5195.1,2.05,13.3,10,-6.9,0.21,10,0.2,1.85
,17:47:36,4,3600,5196.1,2.05,13.3,9,-6.9,0.216,10,0.2,1.84
,17:47:37,4,3600,5197.1,2.04,13.3,9,-6.9,0.221,10,0.2,1.84
,17:47:38,4,3600,5198.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:39,4,3600,5199.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:40,4,3600,5200.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:47:41,4,3600,5201.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:47:42,4,3600,5202.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:47:43,4,3600,5203.1,2.04,13.3,9,-6.9,0.227,10,0.2,1.84
,17:47:44,4,3600,5204.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:45,4,3600,5205.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:46,4,3600,5206.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:47:47,4,3600,5207.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:47:48,4,3600,5208.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:47:49,4,3600,5209.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:47:50,4,3600,5210.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:47:51,4,3600,5211.1,2.05,13.3,9,-6.9,0.216,10,0.2,1.84
,17:47:52,4,3600,5212.1,2.04,13.3,9,-6.9,0.215,10,0.2,1.84
,17:47:53,4,3600,5213.1,2.04,13.3,9,-6.9,0.215,10,0.2,1.84
,17:47:54,4,3600,5214.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.84
,17:47:55,4,3600,5215.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:56,4,3600,5216.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:57,4,3600,5217.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.84
,17:47:58,4,3600,5218.1,2.05,13.3,9,-6.9,0.235,10,0.2,1.84
,17:47:59,4,3600,5219.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.85
,17:48:00,4,3600,5220.1,2.05,13.3,9,-6.9,0.235,10,0.2,1.85
,17:48:01,4,3600,5221.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:02,4,3600,5222.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:03,4,3600,5223.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:04,4,3600,5224.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:05,4,3600,5225.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:06,4,3600,5226.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:07,4,3600,5227.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:08,4,3600,5228.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:09,4,3600,5229.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:48:10,4,3600,5230.1,2.05,13.3,9,-6.9,0.216,10,0.2,1.85
,17:48:11,4,3600,5231.1,2.05,13.3,9,-6.9,0.216,10,0.2,1.85
,17:48:12,4,3600,5232.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.84
,17:48:13,4,3600,5233.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:48:14,4,3600,5234.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:48:15,4,3600,5235.1,2.03,13.3,9,-6.9,0.233,10,0.2,1.83
,17:48:16,4,3600,5236.1,2.04,13.3,9,-6.9,0.227,10,0.2,1.84
,17:48:17,4,3600,5237.1,2.04,13.3,9,-6.9,0.227,10,0.2,1.84
,17:48:18,4,3600,5238.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:48:19,4,3600,5239.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:48:20,4,3600,5240.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:48:21,4,3600,5241.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:48:22,4,3600,5242.1,2.04,13.3,9,-6.9,0.234,10,0.2,1.84
,17:48:23,4,3600,5243.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:48:24,4,3600,5244.1,2.04,13.3,9,-6.9,0.228,10,0.2,1.84
,17:48:25,4,3600,5245.1,2.05,13.3,9,-6.9,0.228,10,0.2,1.85
,17:48:26,4,3600,5246.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:27,4,3600,5247.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:28,4,3600,5248.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:29,4,3600,5249.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:48:30,4,3600,5250.1,2.05,13.3,9,-6.9,0.229,10,0.2,1.85
,17:48:31,4,3600,5251.1,2.05,13.3,9,-6.9,0.222,10,0.2,1.85
,17:48:32,4,3600,5252.1,2.06,13.3,9,-6.9,0.223,10,0.2,1.86
,17:48:33,4,3600,5253.1,2.06,13.3,9,-6.9,0.223,10,0.2,1.86
,17:48:34,4,3600,5254.1,2.06,13.3,9,-6.9,0.217,10,0.2,1.86
,17:48:35,4,3600,5255.1,2.06,13.3,9,-7,0.217,10,0.2,1.85
,17:48:36,4,3600,5256.1,2.05,13.3,9,-7,0.216,10,0.2,1.85
,17:48:37,4,3600,5257.1,2.05,13.3,9,-7,0.222,10,0.2,1.85
,17:48:38,4,3600,5258.1,2.05,13.3,9,-7,0.228,10,0.2,1.85
,17:48:39,4,3600,5259.1,2.05,13.3,9,-7,0.228,10,0.2,1.84
,17:48:40,4,3600,5260.1,2.05,13.3,9,-7,0.228,10,0.2,1.84
,17:48:41,4,3600,5261.1,2.05,13.3,9,-7,0.228,10,0.2,1.85
,17:48:42,4,3600,5262.1,2.05,13.3,9,-7,0.229,10,0.2,1.85
,17:48:43,4,3600,5263.1,2.05,13.3,9,-7,0.229,10,0.2,1.85
,17:48:44,4,3600,5264.1,2.05,13.3,9,-7,0.229,10,0.2,1.85
,17:48:45,4,3600,5265.1,2.05,13.3,9,-7,0.236,10,0.2,1.85
,17:48:46,4,3600,5266.1,2.05,13.3,9,-7,0.236,10,0.2,1.85
,17:48:47,4,3600,5267.1,2.06,13.3,9,-7,0.229,10,0.2,1.85
,17:48:48,4,3600,5268.1,2.06,13.3,9,-7,0.229,10,0.2,1.85
,17:48:49,4,3600,5269.1,2.06,13.3,9,-7,0.229,10,0.2,1.85
,17:48:50,4,3600,5270.1,2.05,13.3,9,-7,0.229,10,0.2,1.85
,17:48:51,4,3600,5271.1,2.05,13.3,9,-7,0.229,10,0.2,1.85
,17:48:52,4,3600,5272.1,2.05,13.3,9,-7,0.228,10,0.2,1.85
,17:48:53,4,3600,5273.1,2.05,13.3,9,-7,0.228,10,0.2,1.84
,17:48:54,4,3600,5274.1,2.05,13.3,9,-7,0.228,10,0.2,1.84
,17:48:55,4,3600,5275.1,2.05,13.3,9,-7,0.222,10,0.2,1.84
,17:48:56,4,3600,5276.1,2.05,13.3,9,-7,0.216,10,0.2,1.85
,17:48:57,4,3600,5277.1,2.05,13.3,9,-7,0.216,10,0.2,1.85
,17:48:58,4,3600,5278.1,2.05,13.3,9,-7,0.216,10,0.2,1.85
,17:48:59,4,3600,5279.1,2.05,13.3,9,-7,0.222,10,0.2,1.85
,17:49:00,4,3600,5280.1,2.05,13.3,9,-7,0.222,10,0.2,1.85
,17:49:01,4,3600,5281.1,2.05,13.3,9,-7,0.222,10,0.2,1.85
