Data file,,PTT_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:46:50 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:36:27,6,3590,2976.1,0.95,13.3,7,14.4,0.137,10,50,0.91
,13:36:28,6,3590,2977.1,0.95,13.3,7,14.4,0.137,10,50,0.91
,13:36:29,6,3590,2978.1,0.94,13.3,7,14.4,0.136,10,50,0.9
,13:36:30,6,3590,2979.1,0.94,13.3,7,14.4,0.135,10,50,0.9
,13:36:31,6,3590,2980.1,0.93,13.3,7,14.4,0.135,10,50,0.89
,13:36:32,6,3590,2981.1,0.92,13.3,7,14.4,0.139,10,50,0.89
,13:36:33,6,3590,2982.1,0.92,13.3,7,14.4,0.137,10,50,0.88
,13:36:34,6,3590,2983.1,0.92,13.3,7,14.4,0.133,10,50,0.89
,13:36:35,6,3590,2984.1,0.92,13.3,7,14.4,0.133,10,50,0.89
,13:36:36,6,3590,2985.1,0.93,13.3,7,14.4,0.139,10,50,0.89
,13:36:37,6,3590,2986.1,0.93,13.3,7,14.4,0.135,10,50,0.9
,13:36:38,6,3590,2987.1,0.94,13.3,7,14.4,0.131,10,50,0.9
,13:36:39,6,3590,2988.1,0.94,13.3,7,14.4,0.135,10,50,0.9
,13:36:40,6,3590,2989.1,0.93,13.3,7,14.4,0.139,10,50,0.89
,13:36:41,6,3590,2990.1,0.92,13.3,7,14.4,0.133,10,50,0.89
,13:36:42,6,3590,2991.1,0.92,13.3,7,14.4,0.133,10,50,0.88
,13:36:43,6,3590,2992.1,0.92,13.3,7,14.4,0.132,10,50,0.88
,13:36:44,6,3590,2993.1,0.92,13.3,7,14.3,0.137,10,50,0.88
,13:36:45,6,3590,2994.1,0.92,13.3,7,14.3,0.137,10,50,0.88
,13:36:46,6,3590,2995.1,0.91,13.3,7,14.3,0.132,10,50,0.87
,13:36:47,6,3590,2996.1,0.91,13.3,7,14.3,0.131,10,50,0.87
,13:36:48,6,3590,2997.1,0.9,13.3,7,14.3,0.136,10,50,0.87
,13:36:49,6,3590,2998.1,0.91,13.3,7,14.3,0.136,10,50,0.87
,13:36:50,6,3590,2999.1,0.91,13.3,7,14.3,0.136,10,50,0.87
,13:36:51,6,3590,3000.1,0.92,13.3,7,14.3,0.132,10,50,0.88
,13:36:52,6,3590,3001.1,0.92,13.3,7,14.3,0.138,10,50,0.89
,13:36:53,6,3590,3002.1,0.93,13.3,7,14.3,0.135,10,50,0.9
,13:36:54,6,3590,3003.1,0.93,13.3,7,14.3,0.135,10,50,0.9
,13:36:55,6,3590,3004.1,0.92,13.3,7,14.3,0.133,10,50,0.89
,13:36:56,6,3590,3005.1,0.92,13.3,7,14.3,0.138,10,50,0.88
,13:36:57,6,3590,3006.1,0.93,13.3,7,14.3,0.134,10,50,0.89
,13:36:58,6,3590,3007.1,0.93,13.3,7,14.3,0.135,10,50,0.9
,13:36:59,6,3590,3008.1,0.93,13.3,7,14.3,0.135,10,50,0.9
,13:37:00,6,3590,3009.1,0.92,13.3,7,14.3,0.139,10,50,0.89
,13:37:01,6,3590,3010.1,0.92,13.3,7,14.3,0.138,10,50,0.89
,13:37:02,6,3590,3011.1,0.93,13.3,7,14.3,0.134,10,50,0.89
,13:37:03,6,3590,3012.1,0.93,13.3,7,14.3,0.13,10,50,0.9
,13:37:04,6,3590,3013.1,0.93,13.3,7,14.3,0.129,10,50,0.89
,13:37:05,6,3590,3014.1,0.92,13.3,7,14.3,0.133,10,50,0.88
,13:37:06,6,3590,3015.1,0.91,13.3,7,14.2,0.137,10,50,0.88
,13:37:07,6,3590,3016.1,0.91,13.3,7,14.2,0.136,10,50,0.87
,13:37:08,6,3590,3017.1,0.91,13.3,7,14.2,0.131,10,50,0.87
,13:37:09,6,3590,3018.1,0.91,13.3,7,14.2,0.131,10,50,0.87
,13:37:10,6,3590,3019.1,0.91,13.3,7,14.2,0.136,10,50,0.87
,13:37:11,6,3590,3020.1,0.91,13.3,7,14.2,0.137,10,50,0.88
,13:37:12,6,3590,3021.1,0.92,13.3,7,14.2,0.133,10,50,0.89
,13:37:13,6,3590,3022.1,0.93,13.3,7,14.2,0.134,10,50,0.89
,13:37:14,6,3590,3023.1,0.93,13.3,7,14.2,0.134,10,50,0.89
,13:37:15,6,3590,3024.1,0.92,13.3,7,14.2,0.133,10,50,0.88
,13:37:16,6,3590,3025.1,0.92,13.3,7,14.2,0.133,10,50,0.88
,13:37:17,6,3590,3026.1,0.92,13.3,7,14.2,0.137,10,50,0.88
,13:37:18,6,3590,3027.1,0.92,13.3,7,14.2,0.137,10,50,0.88
,13:37:19,6,3590,3028.1,0.92,13.3,7,14.2,0.137,10,50,0.88
,13:37:20,6,3590,3029.1,0.92,13.3,7,14.1,0.132,10,50,0.88
,13:37:21,6,3590,3030.1,0.91,13.3,7,14.1,0.137,10,50,0.88
,13:37:22,6,3590,3031.1,0.91,13.3,7,14.1,0.137,10,50,0.87
,13:37:23,6,3590,3032.1,0.91,13.3,7,14.1,0.137,10,50,0.88
,13:37:24,6,3590,3033.1,0.92,13.3,7,14.1,0.132,10,50,0.88
,13:37:25,6,3590,3034.1,0.92,13.3,7,14.1,0.133,10,50,0.89
,13:37:26,6,3590,3035.1,0.92,13.3,7,14.1,0.133,10,50,0.88
,13:37:27,6,3590,3036.1,0.91,13.3,7,14.1,0.132,10,50,0.88
,13:37:28,6,3590,3037.1,0.91,13.3,7,14.1,0.137,10,50,0.88
,13:37:29,6,3590,3038.1,0.91,13.3,7,14.1,0.132,10,50,0.88
,13:37:30,6,3590,3039.1,0.91,13.3,7,14.1,0.132,10,50,0.88
,13:37:31,6,3590,3040.1,0.91,13.3,7,14.1,0.136,10,50,0.87
,13:37:32,6,3590,3041.1,0.91,13.3,7,14.1,0.132,10,50,0.88
,13:37:33,6,3590,3042.1,0.91,13.3,7,14.1,0.131,10,50,0.87
,13:37:34,6,3590,3043.1,0.91,13.3,7,14,0.137,10,50,0.87
,13:37:35,6,3590,3044.1,0.91,13.3,7,14,0.136,10,50,0.87
,13:37:36,6,3590,3045.1,0.91,13.3,7,14,0.132,10,50,0.88
,13:37:37,6,3590,3046.1,0.91,13.3,7,14,0.127,10,50,0.88
,13:37:38,6,3590,3047.1,0.91,13.3,7,14,0.132,10,50,0.88
,13:37:39,6,3590,3048.1,0.91,13.3,7,14,0.136,10,50,0.87
,13:37:40,6,3590,3049.1,0.91,13.3,7,14,0.131,10,50,0.87
,13:37:41,6,3590,3050.1,0.9,13.3,7,14,0.131,10,50,0.87
,13:37:42,6,3590,3051.1,0.9,13.3,7,14,0.136,10,50,0.87
,13:37:43,6,3590,3052.1,0.9,13.3,7,14,0.135,10,50,0.87
,13:37:44,6,3590,3053.1,0.9,13.3,7,13.9,0.135,10,50,0.87
,13:37:45,6,3590,3054.1,0.91,13.3,7,13.9,0.131,10,50,0.87
,13:37:46,6,3590,3055.1,0.91,13.3,7,13.9,0.127,10,50,0.88
,13:37:47,6,3590,3056.1,0.92,13.3,7,13.9,0.132,10,50,0.88
,13:37:48,6,3590,3057.1,0.91,13.3,7,13.9,0.136,10,50,0.87
,13:37:49,6,3590,3058.1,0.9,13.3,7,13.9,0.136,10,50,0.87
,13:37:50,6,3590,3059.1,0.91,13.3,7,13.9,0.131,10,50,0.87
,13:37:51,6,3590,3060.1,0.91,13.3,7,13.9,0.131,10,50,0.87
,13:37:52,6,3590,3061.1,0.9,13.3,7,13.9,0.131,10,50,0.87
,13:37:53,6,3590,3062.1,0.9,13.3,7,13.9,0.135,10,50,0.87
,13:37:54,6,3590,3063.1,0.9,13.3,7,13.9,0.135,10,50,0.87
,13:37:55,6,3590,3064.1,0.9,13.3,7,13.9,0.131,10,50,0.87
,13:37:56,6,3590,3065.1,0.91,13.3,7,13.8,0.131,10,50,0.87
,13:37:57,6,3590,3066.1,0.91,13.3,7,13.8,0.137,10,50,0.88
,13:37:58,6,3590,3067.1,0.92,13.3,7,13.8,0.137,10,50,0.88
,13:37:59,6,3590,3068.1,0.92,13.3,7,13.8,0.133,10,50,0.89
,13:38:00,6,3590,3069.1,0.93,13.3,7,13.8,0.134,10,50,0.89
,13:38:01,6,3590,3070.1,0.92,13.3,7,13.8,0.133,10,50,0.88
,13:38:02,6,3590,3071.1,0.91,13.3,7,13.8,0.131,10,50,0.87
,13:38:03,6,3590,3072.1,0.9,13.3,7,13.8,0.131,10,50,0.87
,13:38:04,6,3590,3073.1,0.9,13.3,7,13.7,0.131,10,50,0.87
,13:38:05,6,3590,3074.1,0.9,13.3,7,13.7,0.135,10,50,0.87
,13:38:06,6,3590,3075.1,0.9,13.3,7,13.8,0.131,10,50,0.87
,13:38:07,6,3590,3076.1,0.91,13.3,7,13.7,0.131,10,50,0.88
,13:38:08,6,3590,3077.1,0.91,13.3,7,13.7,0.132,10,50,0.88
,13:38:09,6,3590,3078.1,0.91,13.3,7,13.7,0.137,10,50,0.88
,13:38:10,6,3590,3079.1,0.91,13.3,7,13.7,0.137,10,50,0.88
,13:38:11,6,3590,3080.1,0.92,13.3,7,13.7,0.133,10,50,0.89
,13:38:12,6,3590,3081.1,0.92,13.3,7,13.7,0.129,10,50,0.89
,13:38:13,6,3590,3082.1,0.92,13.3,7,13.7,0.138,10,50,0.88
,13:38:14,6,3590,3083.1,0.91,13.3,7,13.7,0.136,10,50,0.87
,13:38:15,6,3590,3084.1,0.91,13.3,7,13.6,0.136,10,50,0.87
,13:38:16,6,3590,3085.1,0.92,13.3,7,13.6,0.132,10,50,0.88
,13:38:17,6,3590,3086.1,0.92,13.3,7,13.6,0.133,10,50,0.89
,13:38:18,6,3590,3087.1,0.92,13.3,7,13.6,0.133,10,50,0.89
,13:38:19,6,3590,3088.1,0.92,13.3,7,13.6,0.138,10,50,0.88
,13:38:20,6,3590,3089.1,0.92,13.3,7,13.6,0.138,10,50,0.88
,13:38:21,6,3590,3090.1,0.92,13.3,7,13.6,0.139,10,50,0.89
,13:38:22,6,3590,3091.1,0.93,13.3,7,13.6,0.14,10,50,0.9
,13:38:23,6,3590,3092.1,0.94,13.3,7,13.6,0.136,10,50,0.91
,13:38:24,6,3590,3093.1,0.94,13.3,7,13.5,0.131,10,50,0.91
,13:38:25,6,3590,3094.1,0.94,13.3,7,13.5,0.13,10,50,0.9
,13:38:26,6,3590,3095.1,0.93,13.3,7,13.5,0.134,10,50,0.89
,13:38:27,6,3590,3096.1,0.92,13.3,7,13.5,0.137,10,50,0.88
,13:38:28,6,3590,3097.1,0.91,13.3,6,13.5,0.143,10,50,0.88
,13:38:29,6,3590,3098.1,0.92,13.3,7,13.5,0.138,10,50,0.88
,13:38:30,6,3590,3099.1,0.93,13.3,7,13.5,0.134,10,50,0.9
,13:38:31,6,3590,3100.1,0.94,13.3,7,13.5,0.13,10,50,0.9
,13:38:32,6,3590,3101.1,0.93,13.3,7,13.4,0.134,10,50,0.89
,13:38:33,6,3590,3102.1,0.92,13.3,7,13.4,0.133,10,50,0.88
,13:38:34,6,3590,3103.1,0.91,13.3,7,13.4,0.137,10,50,0.88
,13:38:35,6,3590,3104.1,0.91,13.3,7,13.4,0.137,10,50,0.88
,13:38:36,6,3590,3105.1,0.92,13.3,7,13.4,0.138,10,50,0.89
,13:38:37,6,3590,3106.1,0.93,13.3,7,13.4,0.134,10,50,0.89
,13:38:38,6,3590,3107.1,0.93,13.3,7,13.4,0.129,10,50,0.89
,13:38:39,6,3590,3108.1,0.92,13.3,7,13.4,0.128,10,50,0.88
,13:38:40,6,3590,3109.1,0.91,13.3,7,13.3,0.131,10,50,0.87
,13:38:41,6,3590,3110.1,0.91,13.3,7,13.3,0.136,10,49.9,0.87
,13:38:42,6,3590,3111.1,0.91,13.3,7,13.3,0.136,10,50,0.87
,13:38:43,6,3590,3112.1,0.91,13.3,7,13.3,0.136,10,50,0.87
,13:38:44,6,3590,3113.1,0.91,13.3,7,13.3,0.136,10,50,0.87
,13:38:45,6,3590,3114.1,0.92,13.3,7,13.3,0.132,10,50,0.88
,13:38:46,6,3590,3115.1,0.92,13.3,7,13.3,0.132,10,50,0.88
,13:38:47,6,3590,3116.1,0.91,13.3,7,13.3,0.131,10,50,0.87
,13:38:48,6,3590,3117.1,0.9,13.3,7,13.3,0.135,10,50,0.86
,13:38:49,6,3590,3118.1,0.9,13.3,7,13.2,0.135,10,50,0.87
,13:38:50,6,3590,3119.1,0.91,13.3,7,13.2,0.131,10,50,0.88
,13:38:51,6,3590,3120.1,0.91,13.3,7,13.2,0.132,10,50,0.88
,13:38:52,6,3590,3121.1,0.91,13.3,7,13.2,0.127,10,50,0.88
,13:38:53,6,3590,3122.1,0.91,13.3,7,13.2,0.131,10,50,0.87
,13:38:54,6,3590,3123.1,0.91,13.3,7,13.2,0.136,10,50,0.87
,13:38:55,6,3590,3124.1,0.91,13.3,7,13.2,0.136,10,50,0.87
,13:38:56,6,3590,3125.1,0.91,13.3,7,13.1,0.136,10,50,0.87
,13:38:57,6,3590,3126.1,0.91,13.3,7,13.1,0.136,10,50,0.87
,13:38:58,6,3590,3127.1,0.91,13.3,7,13.1,0.131,10,50,0.87
,13:38:59,6,3590,3128.1,0.91,13.3,7,13.1,0.131,10,50,0.87
,13:39:00,6,3590,3129.1,0.9,13.3,7,13.1,0.135,10,49.9,0.87
,13:39:01,6,3590,3130.1,0.9,13.3,7,13.1,0.134,10,50,0.86
,13:39:02,6,3590,3131.1,0.91,13.3,7,13.1,0.131,10,50,0.87
,13:39:03,6,3590,3132.1,0.91,13.3,7,13.1,0.132,10,50,0.88
,13:39:04,6,3590,3133.1,0.91,13.3,7,13.1,0.137,10,50,0.88
,13:39:05,6,3590,3134.1,0.91,13.3,7,13.1,0.137,10,50,0.88
,13:39:06,6,3590,3135.1,0.92,13.3,7,13,0.132,10,50,0.88
,13:39:07,6,3590,3136.1,0.92,13.3,7,13,0.128,10,50,0.88
,13:39:08,6,3590,3137.1,0.91,13.3,7,13,0.137,10,50,0.88
,13:39:09,6,3590,3138.1,0.91,13.3,7,13,0.136,10,50,0.87
,13:39:10,6,3590,3139.1,0.9,13.3,7,13,0.13,10,50,0.87
,13:39:11,6,3590,3140.1,0.9,13.3,7,13,0.131,10,50,0.87
,13:39:12,6,3590,3141.1,0.91,13.3,7,13,0.131,10,50,0.87
,13:39:13,6,3590,3142.1,0.91,13.3,7,12.9,0.131,10,50,0.87
,13:39:14,6,3590,3143.1,0.91,13.3,7,12.9,0.136,10,50,0.87
,13:39:15,6,3590,3144.1,0.91,13.3,7,12.9,0.136,10,50,0.87
,13:39:16,6,3590,3145.1,0.91,13.3,7,12.9,0.132,10,50,0.88
,13:39:17,6,3590,3146.1,0.91,13.3,7,12.9,0.132,10,50,0.88
,13:39:18,6,3590,3147.1,0.91,13.3,7,12.9,0.136,10,50,0.87
,13:39:19,6,3590,3148.1,0.9,13.3,7,12.8,0.136,10,50,0.87
,13:39:20,6,3590,3149.1,0.91,13.3,7,12.8,0.132,10,50,0.88
,13:39:21,6,3590,3150.1,0.92,13.3,7,12.8,0.133,10,50,0.88
,13:39:22,6,3590,3151.1,0.91,13.3,7,12.8,0.137,10,50,0.88
,13:39:23,6,3590,3152.1,0.91,13.3,7,12.8,0.136,10,50,0.87
,13:39:24,6,3590,3153.1,0.92,13.3,7,12.8,0.132,10,50,0.88
,13:39:25,6,3590,3154.1,0.92,13.3,7,12.8,0.128,10,50,0.89
,13:39:26,6,3590,3155.1,0.92,13.3,7,12.8,0.132,10,50,0.88
,13:39:27,6,3590,3156.1,0.9,13.3,7,12.7,0.135,10,50,0.87
,13:39:28,6,3590,3157.1,0.89,13.3,7,12.7,0.134,10,50,0.86
,13:39:29,6,3590,3158.1,0.9,13.3,7,12.7,0.134,10,50,0.86
,13:39:30,6,3590,3159.1,0.91,13.3,7,12.7,0.132,10,50,0.88
,13:39:31,6,3590,3160.1,0.92,13.3,7,12.7,0.128,10,50,0.88
,13:39:32,6,3590,3161.1,0.91,13.3,7,12.7,0.132,10,50,0.88
,13:39:33,6,3590,3162.1,0.9,13.3,7,12.7,0.135,10,50,0.87
,13:39:34,6,3590,3163.1,0.9,13.3,7,12.6,0.134,10,50,0.86
,13:39:35,6,3590,3164.1,0.9,13.3,7,12.6,0.135,10,50,0.86
,13:39:36,6,3590,3165.1,0.91,13.3,7,12.6,0.126,10,50,0.87
,13:39:37,6,3590,3166.1,0.91,13.3,7,12.6,0.127,10,50,0.87
,13:39:38,6,3590,3167.1,0.9,13.3,7,12.6,0.126,10,50,0.87
,13:39:39,6,3590,3168.1,0.89,13.3,7,12.6,0.134,10,50,0.86
,13:39:40,6,3590,3169.1,0.89,13.3,7,12.5,0.133,10,50,0.85
,13:39:41,6,3590,3170.1,0.89,13.3,7,12.5,0.134,10,50,0.86
,13:39:42,6,3590,3171.1,0.89,13.3,7,12.6,0.129,10,50,0.86
,13:39:43,6,3590,3172.1,0.9,13.3,7,12.5,0.13,10,50,0.87
,13:39:44,6,3590,3173.1,0.9,13.3,7,12.5,0.129,10,50,0.86
,13:39:45,6,3590,3174.1,0.89,13.3,7,12.5,0.134,10,50,0.86
,13:39:46,6,3590,3175.1,0.9,13.3,7,12.5,0.134,10,50,0.86
,13:39:47,6,3590,3176.1,0.91,13.3,7,12.5,0.136,10,50,0.87
,13:39:48,6,3590,3177.1,0.92,13.3,7,12.5,0.133,10,50,0.88
,13:39:49,6,3590,3178.1,0.92,13.3,7,12.4,0.128,10,50,0.88
,13:39:50,6,3590,3179.1,0.91,13.3,7,12.4,0.127,10,50,0.87
,13:39:51,6,3590,3180.1,0.9,13.3,7,12.4,0.131,10,50,0.87
,13:39:52,6,3590,3181.1,0.9,13.3,6,12.4,0.141,10,50,0.87
,13:39:53,6,3590,3182.1,0.9,13.3,7,12.4,0.136,10,50,0.87
,13:39:54,6,3590,3183.1,0.91,13.3,7,12.4,0.137,10,50,0.88
,13:39:55,6,3590,3184.1,0.92,13.3,7,12.4,0.133,10,50,0.89
,13:39:56,6,3590,3185.1,0.92,13.3,7,12.3,0.129,10,50,0.89
,13:39:57,6,3590,3186.1,0.92,13.3,7,12.3,0.128,10,50,0.88
,13:39:58,6,3590,3187.1,0.91,13.3,7,12.3,0.136,10,50,0.87
,13:39:59,6,3590,3188.1,0.9,13.3,7,12.3,0.135,10,50,0.87
,13:40:00,6,3590,3189.1,0.9,13.3,7,12.3,0.135,10,50,0.86
,13:40:01,6,3590,3190.1,0.9,13.3,7,12.3,0.134,10,50,0.86
,13:40:02,6,3590,3191.1,0.9,13.3,7,12.3,0.136,10,50,0.87
,13:40:03,6,3590,3192.1,0.92,13.3,7,12.3,0.132,10,50,0.88
,13:40:04,6,3590,3193.1,0.92,13.3,7,12.2,0.128,10,50,0.88
,13:40:05,6,3590,3194.1,0.9,13.3,7,12.2,0.131,10,50,0.87
,13:40:06,6,3590,3195.1,0.89,13.3,7,12.2,0.134,10,50,0.85
,13:40:07,6,3590,3196.1,0.89,13.3,7,12.2,0.134,10,50,0.86
,13:40:08,6,3590,3197.1,0.9,13.3,7,12.2,0.134,10,50,0.86
,13:40:09,6,3590,3198.1,0.91,13.3,7,12.2,0.132,10,50,0.88
,13:40:10,6,3590,3199.1,0.92,13.3,7,12.1,0.132,10,50,0.88
,13:40:11,6,3590,3200.1,0.92,13.3,7,12.1,0.132,10,50,0.88
,13:40:12,6,3590,3201.1,0.9,13.3,7,12.1,0.136,10,50,0.87
,13:40:13,6,3590,3202.1,0.9,13.3,7,12.1,0.135,10,50,0.87
,13:40:14,6,3590,3203.1,0.91,13.3,7,12.1,0.131,10,50,0.87
,13:40:15,6,3590,3204.1,0.91,13.3,7,12.1,0.132,10,50,0.88
,13:40:16,6,3590,3205.1,0.91,13.3,7,12,0.127,10,50,0.87
,13:40:17,6,3590,3206.1,0.9,13.3,7,12,0.131,10,50,0.87
,13:40:18,6,3590,3207.1,0.9,13.3,7,12,0.135,10,50,0.86
,13:40:19,6,3590,3208.1,0.9,13.3,7,12,0.135,10,50,0.86
,13:40:20,6,3590,3209.1,0.9,13.3,7,12,0.134,10,50,0.86
,13:40:21,6,3590,3210.1,0.9,13.3,7,12,0.129,10,50,0.86
,13:40:22,6,3590,3211.1,0.9,13.3,7,12,0.129,10,50,0.86
,13:40:23,6,3590,3212.1,0.9,13.3,7,12,0.129,10,50,0.86
,13:40:24,6,3590,3213.1,0.9,13.3,7,12,0.134,10,50,0.86
,13:40:25,6,3590,3214.1,0.89,13.3,7,11.9,0.134,10,50,0.86
,13:40:26,6,3590,3215.1,0.9,13.3,7,11.9,0.135,10,50,0.86
,13:40:27,6,3590,3216.1,0.91,13.3,7,11.9,0.126,10,50,0.87
,13:40:28,6,3590,3217.1,0.91,13.3,7,11.9,0.126,10,50,0.87
,13:40:29,6,3590,3218.1,0.9,13.3,7,11.9,0.126,10,50,0.87
,13:40:30,6,3590,3219.1,0.9,13.3,7,11.9,0.135,10,50,0.86
,13:40:31,6,3590,3220.1,0.9,13.3,7,11.8,0.135,10,50,0.86
,13:40:32,6,3590,3221.1,0.9,13.3,7,11.8,0.135,10,50,0.87
,13:40:33,6,3590,3222.1,0.9,13.3,7,11.8,0.135,10,50,0.86
,13:40:34,6,3590,3223.1,0.9,13.3,7,11.8,0.134,10,50,0.86
,13:40:35,6,3590,3224.1,0.89,13.3,7,11.8,0.134,10,50,0.86
,13:40:36,6,3590,3225.1,0.9,13.3,7,11.8,0.125,10,50,0.86
,13:40:37,6,3590,3226.1,0.9,13.3,7,11.7,0.126,10,50,0.87
,13:40:38,6,3590,3227.1,0.9,13.3,7,11.7,0.13,10,50,0.86
,13:40:39,6,3590,3228.1,0.89,13.3,6,11.7,0.139,10,50,0.86
,13:40:40,6,3590,3229.1,0.89,13.3,7,11.7,0.134,10,50,0.86
,13:40:41,6,3590,3230.1,0.9,13.3,7,11.7,0.136,10,50,0.87
,13:40:42,6,3590,3231.1,0.92,13.3,7,11.7,0.132,10,50,0.88
,13:40:43,6,3590,3232.1,0.92,13.3,7,11.7,0.128,10,50,0.88
,13:40:44,6,3590,3233.1,0.91,13.3,7,11.6,0.126,10,50,0.87
,13:40:45,6,3590,3234.1,0.9,13.3,7,11.6,0.129,10,50,0.86
,13:40:46,6,3590,3235.1,0.89,13.3,7,11.6,0.134,10,50,0.86
,13:40:47,6,3590,3236.1,0.89,13.3,7,11.6,0.133,10,50,0.85
,13:40:48,6,3590,3237.1,0.89,13.3,7,11.6,0.133,10,50,0.85
,13:40:49,6,3590,3238.1,0.89,13.3,7,11.6,0.133,10,50,0.86
,13:40:50,6,3590,3239.1,0.9,13.3,7,11.6,0.13,10,50,0.86
,13:40:51,6,3590,3240.1,0.9,13.3,7,11.5,0.126,10,50,0.87
,13:40:52,6,3590,3241.1,0.9,13.3,7,11.5,0.126,10,50,0.87
,13:40:53,6,3590,3242.1,0.89,13.3,7,11.5,0.128,10,50,0.85
,13:40:54,6,3590,3243.1,0.88,13.3,7,11.5,0.132,10,50,0.85
,13:40:55,6,3590,3244.1,0.88,13.3,7,11.5,0.132,10,50,0.84
,13:40:56,6,3590,3245.1,0.88,13.3,7,11.5,0.133,10,50,0.85
,13:40:57,6,3590,3246.1,0.89,13.3,7,11.4,0.129,10,50,0.86
,13:40:58,6,3590,3247.1,0.9,13.3,7,11.4,0.129,10,50,0.86
,13:40:59,6,3590,3248.1,0.89,13.3,7,11.4,0.134,10,50,0.86
,13:41:00,6,3590,3249.1,0.89,13.3,7,11.4,0.133,10,50,0.85
,13:41:01,6,3590,3250.1,0.89,13.3,7,11.4,0.134,10,50,0.86
,13:41:02,6,3590,3251.1,0.91,13.3,7,11.4,0.132,10,50,0.88
,13:41:03,6,3590,3252.1,0.92,13.3,7,11.4,0.133,10,50,0.89
,13:41:04,6,3590,3253.1,0.91,13.3,7,11.3,0.127,10,50,0.88
,13:41:05,6,3590,3254.1,0.9,13.3,7,11.3,0.13,10,50,0.86
,13:41:06,6,3590,3255.1,0.89,13.3,7,11.3,0.134,10,50,0.86
,13:41:07,6,3590,3256.1,0.89,13.3,7,11.3,0.134,10,50,0.86
,13:41:08,6,3590,3257.1,0.9,13.3,7,11.3,0.135,10,50,0.86
,13:41:09,6,3590,3258.1,0.91,13.3,7,11.3,0.131,10,50,0.87
,13:41:10,6,3590,3259.1,0.92,13.3,7,11.2,0.128,10,50,0.88
,13:41:11,6,3590,3260.1,0.91,13.3,7,11.2,0.127,10,50,0.88
,13:41:12,6,3590,3261.1,0.9,13.3,7,11.2,0.126,10,50,0.86
,13:41:13,6,3590,3262.1,0.89,13.3,7,11.2,0.133,10,50,0.85
,13:41:14,6,3590,3263.1,0.89,13.3,7,11.2,0.133,10,50,0.85
,13:41:15,6,3590,3264.1,0.89,13.3,7,11.2,0.133,10,50,0.85
,13:41:16,6,3590,3265.1,0.89,13.3,6,11.1,0.139,10,50,0.85
,13:41:17,6,3590,3266.1,0.9,13.3,7,11.1,0.134,10,50,0.86
,13:41:18,6,3590,3267.1,0.9,13.3,7,11.2,0.131,10,50,0.87
,13:41:19,6,3590,3268.1,0.91,13.3,7,11.1,0.126,10,50,0.87
,13:41:20,6,3590,3269.1,0.9,13.3,7,11.1,0.13,10,50,0.87
,13:41:21,6,3590,3270.1,0.89,13.3,7,11.1,0.134,10,50,0.86
,13:41:22,6,3590,3271.1,0.9,13.3,7,11.1,0.131,10,50,0.87
,13:41:23,6,3590,3272.1,0.91,13.3,7,11.1,0.131,10,50,0.87
,13:41:24,6,3590,3273.1,0.91,13.3,7,11.1,0.132,10,50,0.88
,13:41:25,6,3590,3274.1,0.91,13.3,7,11,0.131,10,50,0.87
,13:41:26,6,3590,3275.1,0.9,13.3,7,11,0.135,10,50,0.86
,13:41:27,6,3590,3276.1,0.9,13.3,7,11,0.129,10,50,0.86
,13:41:28,6,3590,3277.1,0.9,13.3,7,11,0.13,10,50,0.86
,13:41:29,6,3590,3278.1,0.9,13.3,7,11,0.13,10,50,0.86
,13:41:30,6,3590,3279.1,0.89,13.3,7,11,0.129,10,50,0.86
,13:41:31,6,3590,3280.1,0.89,13.3,7,10.9,0.123,10,50,0.85
,13:41:32,6,3590,3281.1,0.89,13.3,7,10.9,0.128,10,50,0.85
,13:41:33,6,3590,3282.1,0.89,13.3,7,10.9,0.133,10,50,0.85
,13:41:34,6,3590,3283.1,0.89,13.3,7,10.9,0.134,10,50,0.86
,13:41:35,6,3590,3284.1,0.89,13.3,7,10.9,0.133,10,50,0.85
,13:41:36,6,3590,3285.1,0.9,13.3,7,10.9,0.135,10,50,0.87
,13:41:37,6,3590,3286.1,0.91,13.3,7,10.9,0.127,10,50,0.88
,13:41:38,6,3590,3287.1,0.91,13.3,7,10.8,0.127,10,50,0.88
,13:41:39,6,3590,3288.1,0.9,13.3,7,10.8,0.126,10,50,0.87
,13:41:40,6,3590,3289.1,0.89,13.3,7,10.8,0.134,10,50,0.86
,13:41:41,6,3590,3290.1,0.89,13.3,7,10.8,0.133,10,50,0.85
