Data file,,PPS_ISO10_30DEG_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPS on PTFE,,,,,,,,,,
Temp,,30,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 30,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:49:09 on 04/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:13:44,6,3590,1475,0.8,13.3,7,31.6,0.119,10,50.2,0.77
,17:13:45,6,3590,1476,0.8,13.3,7,31.6,0.12,10,50.2,0.77
,17:13:46,6,3590,1477,0.81,13.3,7,31.6,0.117,10,50.2,0.78
,17:13:47,6,3590,1478,0.81,13.3,7,31.6,0.117,10,50.2,0.78
,17:13:48,6,3590,1479,0.81,13.3,7,31.7,0.121,10,50.2,0.77
,17:13:49,6,3590,1480,0.81,13.3,7,31.7,0.121,10,50.2,0.78
,17:13:50,6,3590,1481,0.81,13.3,7,31.7,0.118,10,50.3,0.78
,17:13:51,6,3590,1482,0.82,13.3,7,31.7,0.114,10,50.2,0.78
,17:13:52,6,3590,1483,0.81,13.3,7,31.7,0.113,10,50.2,0.78
,17:13:53,6,3590,1484,0.8,13.3,7,31.7,0.108,10,50.2,0.77
,17:13:54,6,3590,1485,0.8,13.3,7,31.7,0.107,10,50.2,0.77
,17:13:55,6,3590,1486,0.79,13.3,7,31.7,0.114,10,50.2,0.76
,17:13:56,6,3590,1487,0.79,13.3,7,31.7,0.118,10,50.2,0.76
,17:13:57,6,3590,1488,0.78,13.3,7,31.7,0.118,10,50.2,0.75
,17:13:58,6,3590,1489,0.78,13.3,7,31.7,0.118,10,50.2,0.75
,17:13:59,6,3590,1490,0.78,13.3,7,31.7,0.117,10,50.2,0.75
,17:14:00,6,3590,1491,0.78,13.3,7,31.6,0.117,10,50.2,0.75
,17:14:01,6,3590,1492,0.78,13.3,6,31.6,0.121,10,50.2,0.75
,17:14:02,6,3590,1493,0.78,13.3,7,31.6,0.117,10,50.2,0.75
,17:14:03,6,3590,1494,0.79,13.3,7,31.6,0.114,10,50.2,0.76
,17:14:04,6,3590,1495,0.79,13.3,7,31.6,0.107,10,50.2,0.77
,17:14:05,6,3590,1496,0.8,13.3,7,31.6,0.107,10,50.2,0.77
,17:14:06,6,3590,1497,0.8,13.3,7,31.6,0.115,10,50.2,0.77
,17:14:07,6,3590,1498,0.79,13.3,7,31.6,0.119,10,50.2,0.76
,17:14:08,6,3590,1499,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:09,6,3590,1500,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:10,6,3590,1501,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:11,6,3590,1502,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:12,6,3590,1503,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:13,6,3590,1504,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:14,6,3590,1505,0.79,13.3,7,31.6,0.118,10,50.2,0.76
,17:14:15,6,3590,1506,0.79,13.3,7,31.6,0.114,10,50.2,0.76
,17:14:16,6,3590,1507,0.79,13.3,7,31.6,0.119,10,50.2,0.76
,17:14:17,6,3590,1508,0.8,13.3,7,31.6,0.12,10,50.2,0.77
,17:14:18,6,3590,1509,0.81,13.3,7,31.6,0.121,10,50.2,0.78
,17:14:19,6,3590,1510,0.82,13.3,7,31.6,0.123,10,50.2,0.79
,17:14:20,6,3590,1511,0.82,13.3,7,31.6,0.124,10,50.2,0.79
,17:14:21,6,3590,1512,0.82,13.3,7,31.6,0.119,10,50.2,0.79
,17:14:22,6,3590,1513,0.82,13.3,7,31.6,0.118,10,50.2,0.78
,17:14:23,6,3590,1514,0.81,13.3,7,31.6,0.121,10,50.2,0.77
,17:14:24,6,3590,1515,0.8,13.3,7,31.6,0.121,10,50.2,0.77
,17:14:25,6,3590,1516,0.81,13.3,7,31.6,0.116,10,50.2,0.77
,17:14:26,6,3590,1517,0.81,13.3,7,31.6,0.117,10,50.2,0.78
,17:14:27,6,3590,1518,0.81,13.3,7,31.5,0.121,10,50.2,0.77
,17:14:28,6,3590,1519,0.8,13.3,7,31.5,0.12,10,50.2,0.77
,17:14:29,6,3590,1520,0.8,13.3,7,31.5,0.115,10,50.2,0.77
,17:14:30,6,3590,1521,0.8,13.3,7,31.5,0.115,10,50.2,0.77
,17:14:31,6,3590,1522,0.8,13.3,7,31.5,0.115,10,50.2,0.77
,17:14:32,6,3590,1523,0.79,13.3,7,31.5,0.114,10,50.2,0.76
,17:14:33,6,3590,1524,0.79,13.3,7,31.5,0.11,10,50.2,0.76
,17:14:34,6,3590,1525,0.8,13.3,7,31.5,0.111,10,50.2,0.77
,17:14:35,6,3590,1526,0.8,13.3,7,31.5,0.112,10,50.2,0.77
,17:14:36,6,3590,1527,0.8,13.3,7,31.5,0.116,10,50.2,0.77
,17:14:37,6,3590,1528,0.8,13.3,7,31.5,0.121,10,50.3,0.77
,17:14:38,6,3590,1529,0.8,13.3,7,31.5,0.121,10,50.3,0.77
,17:14:39,6,3590,1530,0.8,13.3,7,31.5,0.12,10,50.2,0.77
,17:14:40,6,3590,1531,0.8,13.3,7,31.4,0.116,10,50.2,0.77
,17:14:41,6,3590,1532,0.8,13.3,7,31.4,0.115,10,50.2,0.77
,17:14:42,6,3590,1533,0.8,13.3,7,31.4,0.12,10,50.2,0.77
,17:14:43,6,3590,1534,0.8,13.3,7,31.4,0.121,10,50.2,0.77
,17:14:44,6,3590,1535,0.81,13.3,7,31.4,0.121,10,50.3,0.77
,17:14:45,6,3590,1536,0.81,13.3,7,31.4,0.117,10,50.2,0.78
,17:14:46,6,3590,1537,0.81,13.3,7,31.4,0.118,10,50.2,0.78
,17:14:47,6,3590,1538,0.81,13.3,7,31.4,0.117,10,50.2,0.78
,17:14:48,6,3590,1539,0.8,13.3,7,31.4,0.121,10,50.2,0.77
,17:14:49,6,3590,1540,0.8,13.3,7,31.4,0.121,10,50.2,0.77
,17:14:50,6,3590,1541,0.81,13.3,7,31.4,0.121,10,50.2,0.78
,17:14:51,6,3590,1542,0.82,13.3,7,31.4,0.122,10,50.2,0.78
,17:14:52,6,3590,1543,0.82,13.3,7,31.4,0.118,10,50.2,0.79
,17:14:53,6,3590,1544,0.82,13.3,7,31.3,0.118,10,50.2,0.79
,17:14:54,6,3590,1545,0.82,13.3,7,31.3,0.118,10,50.2,0.79
,17:14:55,6,3590,1546,0.82,13.3,7,31.3,0.119,10,50.2,0.79
,17:14:56,6,3590,1547,0.81,13.3,7,31.3,0.122,10,50.2,0.78
,17:14:57,6,3590,1548,0.8,13.3,7,31.3,0.12,10,50.2,0.77
,17:14:58,6,3590,1549,0.8,13.3,7,31.3,0.119,10,50.2,0.77
,17:14:59,6,3590,1550,0.8,13.3,7,31.3,0.116,10,50.2,0.77
,17:15:00,6,3590,1551,0.8,13.3,7,31.3,0.115,10,50.2,0.77
,17:15:01,6,3590,1552,0.79,13.3,7,31.3,0.114,10,50.2,0.76
,17:15:02,6,3590,1553,0.78,13.3,7,31.2,0.117,10,50.2,0.75
,17:15:03,6,3590,1554,0.78,13.3,7,31.2,0.117,10,50.2,0.75
,17:15:04,6,3590,1555,0.79,13.3,7,31.2,0.115,10,50.2,0.77
,17:15:05,6,3590,1556,0.81,13.3,7,31.2,0.112,10,50.2,0.78
,17:15:06,6,3590,1557,0.81,13.3,7,31.2,0.113,10,50.2,0.78
,17:15:07,6,3590,1558,0.81,13.3,7,31.2,0.108,10,50.2,0.77
,17:15:08,6,3590,1559,0.8,13.3,7,31.2,0.107,10,50.2,0.77
,17:15:09,6,3590,1560,0.79,13.3,7,31.2,0.107,10,50.2,0.76
,17:15:10,6,3590,1561,0.79,13.3,7,31.2,0.111,10,50.2,0.76
,17:15:11,6,3590,1562,0.79,13.3,7,31.1,0.118,10,50.2,0.76
,17:15:12,6,3590,1563,0.78,13.3,6,31.1,0.121,10,50.2,0.75
,17:15:13,6,3590,1564,0.77,13.3,6,31.1,0.12,10,50.2,0.74
,17:15:14,6,3590,1565,0.78,13.3,7,31.1,0.117,10,50.2,0.75
,17:15:15,6,3590,1566,0.79,13.3,7,31.1,0.118,10,50.2,0.76
,17:15:16,6,3590,1567,0.79,13.3,7,31.1,0.119,10,50.2,0.76
,17:15:17,6,3590,1568,0.79,13.3,7,31.1,0.118,10,50.2,0.75
,17:15:18,6,3590,1569,0.78,13.3,6,31,0.121,10,50.2,0.75
,17:15:19,6,3590,1570,0.78,13.3,7,31,0.117,10,50.2,0.75
,17:15:20,6,3590,1571,0.79,13.3,7,31,0.119,10,50.2,0.76
,17:15:21,6,3590,1572,0.8,13.3,7,31,0.116,10,50.2,0.77
,17:15:22,6,3590,1573,0.81,13.3,7,31,0.121,10,50.2,0.77
,17:15:23,6,3590,1574,0.81,13.3,7,31,0.121,10,50.2,0.77
,17:15:24,6,3590,1575,0.81,13.3,7,31,0.116,10,50.2,0.77
,17:15:25,6,3590,1576,0.8,13.3,7,31,0.116,10,50.2,0.77
,17:15:26,6,3590,1577,0.8,13.3,7,31,0.119,10,50.2,0.77
,17:15:27,6,3590,1578,0.79,13.3,7,30.9,0.119,10,50.2,0.76
,17:15:28,6,3590,1579,0.8,13.3,7,30.9,0.116,10,50.3,0.77
,17:15:29,6,3590,1580,0.81,13.3,7,30.9,0.117,10,50.2,0.78
,17:15:30,6,3590,1581,0.81,13.3,7,30.9,0.121,10,50.2,0.77
,17:15:31,6,3590,1582,0.8,13.3,7,30.9,0.12,10,50.2,0.77
,17:15:32,6,3590,1583,0.8,13.3,7,30.9,0.12,10,50.2,0.77
,17:15:33,6,3590,1584,0.81,13.3,7,30.9,0.117,10,50.2,0.78
,17:15:34,6,3590,1585,0.82,13.3,7,30.8,0.114,10,50.2,0.78
,17:15:35,6,3590,1586,0.81,13.3,7,30.8,0.113,10,50.2,0.78
,17:15:36,6,3590,1587,0.81,13.3,7,30.8,0.112,10,50.2,0.77
,17:15:37,6,3590,1588,0.8,13.3,7,30.8,0.108,10,50.2,0.77
,17:15:38,6,3590,1589,0.8,13.3,7,30.8,0.108,10,50.2,0.77
,17:15:39,6,3590,1590,0.8,13.3,7,30.8,0.108,10,50.2,0.77
,17:15:40,6,3590,1591,0.79,13.3,7,30.7,0.107,10,50.2,0.76
,17:15:41,6,3590,1592,0.78,13.3,7,30.7,0.109,10,50.2,0.75
,17:15:42,6,3590,1593,0.77,13.3,7,30.7,0.104,10,50.2,0.74
,17:15:43,6,3590,1594,0.77,13.3,7,30.7,0.103,10,50.2,0.74
,17:15:44,6,3590,1595,0.76,13.3,7,30.7,0.106,10,50.2,0.73
,17:15:45,6,3590,1596,0.75,13.3,7,30.7,0.105,10,50.2,0.72
,17:15:46,6,3590,1597,0.74,13.3,7,30.7,0.111,10,50.2,0.71
,17:15:47,6,3590,1598,0.73,13.3,7,30.6,0.11,10,50.2,0.7
,17:15:48,6,3590,1599,0.73,13.3,7,30.6,0.106,10,50.2,0.7
,17:15:49,6,3590,1600,0.73,13.3,7,30.6,0.11,10,50.2,0.7
,17:15:50,6,3590,1601,0.73,13.3,7,30.6,0.106,10,50.2,0.7
,17:15:51,6,3590,1602,0.73,13.3,7,30.6,0.106,10,50.2,0.7
,17:15:52,6,3590,1603,0.73,13.3,7,30.6,0.105,10,50.2,0.7
,17:15:53,6,3590,1604,0.73,13.3,7,30.5,0.109,10,50.2,0.7
,17:15:54,6,3590,1605,0.73,13.3,6,30.5,0.114,10,50.2,0.7
,17:15:55,6,3590,1606,0.75,13.3,6,30.5,0.116,10,50.2,0.72
,17:15:56,6,3590,1607,0.76,13.3,6,30.5,0.124,10,50.2,0.73
,17:15:57,6,3590,1608,0.78,13.3,6,30.5,0.121,10,50.2,0.75
,17:15:58,6,3590,1609,0.78,13.3,6,30.5,0.122,10,50.2,0.75
,17:15:59,6,3590,1610,0.79,13.3,6,30.4,0.123,10,50.2,0.76
,17:16:00,6,3590,1611,0.78,13.3,7,30.4,0.118,10,50.2,0.75
,17:16:01,6,3590,1612,0.78,13.3,7,30.4,0.118,10,50.2,0.75
,17:16:02,6,3590,1613,0.78,13.3,7,30.4,0.118,10,50.2,0.75
,17:16:03,6,3590,1614,0.78,13.3,6,30.4,0.122,10,50.2,0.76
,17:16:04,6,3590,1615,0.79,13.3,7,30.4,0.119,10,50.2,0.76
,17:16:05,6,3590,1616,0.79,13.3,7,30.4,0.119,10,50.2,0.76
,17:16:06,6,3590,1617,0.79,13.3,7,30.3,0.119,10,50.2,0.76
,17:16:07,6,3590,1618,0.79,13.3,7,30.3,0.119,10,50.2,0.76
,17:16:08,6,3590,1619,0.8,13.3,7,30.3,0.119,10,50.2,0.77
,17:16:09,6,3590,1620,0.8,13.3,7,30.3,0.12,10,50.2,0.77
,17:16:10,6,3590,1621,0.81,13.3,7,30.3,0.117,10,50.2,0.78
,17:16:11,6,3590,1622,0.81,13.3,7,30.2,0.116,10,50.2,0.77
,17:16:12,6,3590,1623,0.8,13.3,7,30.2,0.115,10,50.2,0.77
,17:16:13,6,3590,1624,0.79,13.3,7,30.2,0.119,10,50.2,0.76
,17:16:14,6,3590,1625,0.8,13.3,7,30.2,0.119,10,50.2,0.77
,17:16:15,6,3590,1626,0.8,13.3,7,30.2,0.121,10,50.2,0.77
,17:16:16,6,3590,1627,0.81,13.3,7,30.2,0.117,10,50.2,0.78
,17:16:17,6,3590,1628,0.81,13.3,7,30.1,0.116,10,50.2,0.77
,17:16:18,6,3590,1629,0.79,13.3,7,30.1,0.119,10,50.2,0.76
,17:16:19,6,3590,1630,0.79,13.3,7,30.1,0.118,10,50.2,0.76
,17:16:20,6,3590,1631,0.8,13.3,7,30.1,0.115,10,50.2,0.77
,17:16:21,6,3590,1632,0.8,13.3,7,30.1,0.115,10,50.2,0.77
,17:16:22,6,3590,1633,0.79,13.3,7,30,0.119,10,50.2,0.76
,17:16:23,6,3590,1634,0.79,13.3,7,30.1,0.118,10,50.2,0.76
,17:16:24,6,3590,1635,0.79,13.3,7,30,0.119,10,50.2,0.77
,17:16:25,6,3590,1636,0.8,13.3,7,30,0.116,10,50.2,0.77
,17:16:26,6,3590,1637,0.81,13.3,7,30,0.117,10,50.2,0.78
,17:16:27,6,3590,1638,0.81,13.3,7,30,0.117,10,50.2,0.78
,17:16:28,6,3590,1639,0.81,13.3,7,30,0.118,10,50.2,0.78
,17:16:29,6,3590,1640,0.81,13.3,7,29.9,0.117,10,50.2,0.78
,17:16:30,6,3590,1641,0.8,13.3,7,29.9,0.116,10,50.2,0.77
,17:16:31,6,3590,1642,0.79,13.3,7,29.9,0.119,10,50.2,0.76
,17:16:32,6,3590,1643,0.8,13.3,7,29.9,0.119,10,50.2,0.77
,17:16:33,6,3590,1644,0.8,13.3,7,29.9,0.116,10,50.2,0.77
,17:16:34,6,3590,1645,0.81,13.3,7,29.8,0.117,10,50.3,0.78
,17:16:35,6,3590,1646,0.81,13.3,7,29.8,0.117,10,50.2,0.78
,17:16:36,6,3590,1647,0.81,13.3,7,29.8,0.108,10,50.2,0.77
,17:16:37,6,3590,1648,0.8,13.3,7,29.8,0.108,10,50.2,0.77
,17:16:38,6,3590,1649,0.79,13.3,8,29.8,0.103,10,50.2,0.76
,17:16:39,6,3590,1650,0.79,13.3,8,29.7,0.102,10,50.2,0.76
,17:16:40,6,3590,1651,0.78,13.3,7,29.7,0.109,10,50.2,0.75
,17:16:41,6,3590,1652,0.77,13.3,7,29.7,0.116,10,50.2,0.74
,17:16:42,6,3590,1653,0.76,13.3,6,29.7,0.119,10,50.2,0.73
,17:16:43,6,3590,1654,0.76,13.3,7,29.7,0.114,10,50.2,0.73
,17:16:44,6,3590,1655,0.77,13.3,7,29.7,0.115,10,50.2,0.74
,17:16:45,6,3590,1656,0.77,13.3,6,29.7,0.12,10,50.2,0.74
,17:16:46,6,3590,1657,0.77,13.3,6,29.6,0.12,10,50.2,0.74
,17:16:47,6,3590,1658,0.78,13.3,7,29.6,0.118,10,50.2,0.75
,17:16:48,6,3590,1659,0.79,13.3,7,29.6,0.114,10,50.2,0.76
,17:16:49,6,3590,1660,0.79,13.3,7,29.6,0.119,10,50.2,0.76
,17:16:50,6,3590,1661,0.78,13.3,7,29.5,0.118,10,50.2,0.75
,17:16:51,6,3590,1662,0.79,13.3,6,29.5,0.123,10,50.2,0.76
,17:16:52,6,3590,1663,0.79,13.3,7,29.5,0.119,10,50.2,0.76
,17:16:53,6,3590,1664,0.8,13.3,7,29.5,0.12,10,50.2,0.77
,17:16:54,6,3590,1665,0.81,13.3,7,29.4,0.117,10,50.2,0.78
,17:16:55,6,3590,1666,0.81,13.3,7,29.4,0.116,10,50.2,0.77
,17:16:56,6,3590,1667,0.8,13.3,7,29.4,0.12,10,50.2,0.77
,17:16:57,6,3590,1668,0.79,13.3,7,29.4,0.119,10,50.2,0.77
,17:16:58,6,3590,1669,0.8,13.3,7,29.4,0.116,10,50.2,0.77
,17:16:59,6,3590,1670,0.8,13.3,7,29.3,0.116,10,50.2,0.77
,17:17:00,6,3590,1671,0.79,13.3,7,29.3,0.114,10,50.2,0.76
,17:17:01,6,3590,1672,0.78,13.3,7,29.3,0.117,10,50.2,0.75
,17:17:02,6,3590,1673,0.78,13.3,7,29.3,0.117,10,50.2,0.75
,17:17:03,6,3590,1674,0.79,13.3,7,29.3,0.119,10,50.2,0.76
,17:17:04,6,3590,1675,0.8,13.3,7,29.3,0.116,10,50.2,0.77
,17:17:05,6,3590,1676,0.8,13.3,7,29.3,0.116,10,50.2,0.77
,17:17:06,6,3590,1677,0.8,13.3,7,29.2,0.111,10,50.2,0.77
,17:17:07,6,3590,1678,0.79,13.3,7,29.2,0.106,10,50.2,0.76
,17:17:08,6,3590,1679,0.79,13.3,7,29.2,0.106,10,50.2,0.76
,17:17:09,6,3590,1680,0.79,13.3,7,29.2,0.106,10,50.2,0.76
,17:17:10,6,3590,1681,0.79,13.3,7,29.2,0.11,10,50.2,0.76
,17:17:11,6,3590,1682,0.79,13.3,7,29.1,0.119,10,50.2,0.76
,17:17:12,6,3590,1683,0.78,13.3,7,29.1,0.117,10,50.2,0.75
,17:17:13,6,3590,1684,0.77,13.3,6,29.1,0.121,10,50.2,0.74
,17:17:14,6,3590,1685,0.77,13.3,6,29.1,0.121,10,50.2,0.75
,17:17:15,6,3590,1686,0.78,13.3,7,29,0.118,10,50.2,0.76
,17:17:16,6,3590,1687,0.79,13.3,7,29,0.118,10,50.2,0.76
,17:17:17,6,3590,1688,0.78,13.3,7,29,0.118,10,50.2,0.75
,17:17:18,6,3590,1689,0.78,13.3,7,29,0.116,10,50.2,0.75
,17:17:19,6,3590,1690,0.78,13.3,7,29,0.112,10,50.2,0.75
,17:17:20,6,3590,1691,0.78,13.3,7,28.9,0.109,10,50.2,0.76
,17:17:21,6,3590,1692,0.79,13.3,7,29,0.106,10,50.2,0.76
,17:17:22,6,3590,1693,0.78,13.3,7,28.9,0.109,10,50.2,0.75
,17:17:23,6,3590,1694,0.77,13.3,7,28.9,0.116,10,50.2,0.74
,17:17:24,6,3590,1695,0.77,13.3,6,28.9,0.12,10,50.2,0.74
,17:17:25,6,3590,1696,0.78,13.3,7,28.9,0.117,10,50.2,0.75
,17:17:26,6,3590,1697,0.78,13.3,7,28.8,0.113,10,50.2,0.75
,17:17:27,6,3590,1698,0.78,13.3,7,28.8,0.117,10,50.2,0.75
,17:17:28,6,3590,1699,0.78,13.3,7,28.8,0.117,10,50.2,0.75
,17:17:29,6,3590,1700,0.78,13.3,7,28.8,0.116,10,50.2,0.75
,17:17:30,6,3590,1701,0.78,13.3,7,28.7,0.117,10,50.2,0.75
,17:17:31,6,3590,1702,0.79,13.3,7,28.7,0.118,10,50.3,0.76
,17:17:32,6,3590,1703,0.8,13.3,7,28.7,0.115,10,50.3,0.77
,17:17:33,6,3590,1704,0.8,13.3,7,28.7,0.112,10,50.2,0.77
,17:17:34,6,3590,1705,0.79,13.3,7,28.7,0.107,10,50.2,0.76
,17:17:35,6,3590,1706,0.78,13.3,7,28.6,0.105,10,50.2,0.75
,17:17:36,6,3590,1707,0.77,13.3,7,28.6,0.104,10,50.2,0.74
,17:17:37,6,3590,1708,0.77,13.3,7,28.6,0.107,10,50.2,0.74
,17:17:38,6,3590,1709,0.76,13.3,7,28.6,0.114,10,50.2,0.73
,17:17:39,6,3590,1710,0.76,13.3,7,28.6,0.114,10,50.2,0.73
,17:17:40,6,3590,1711,0.76,13.3,7,28.6,0.113,10,50.2,0.73
,17:17:41,6,3590,1712,0.76,13.3,6,28.6,0.118,10,50.2,0.73
,17:17:42,6,3590,1713,0.76,13.3,7,28.5,0.114,10,50.2,0.73
,17:17:43,6,3590,1714,0.77,13.3,7,28.5,0.115,10,50.2,0.74
,17:17:44,6,3590,1715,0.77,13.3,7,28.5,0.115,10,50.2,0.74
,17:17:45,6,3590,1716,0.77,13.3,7,28.5,0.116,10,50.2,0.74
,17:17:46,6,3590,1717,0.77,13.3,6,28.5,0.12,10,50.2,0.74
,17:17:47,6,3590,1718,0.78,13.3,6,28.4,0.121,10,50.3,0.75
,17:17:48,6,3590,1719,0.79,13.3,7,28.4,0.118,10,50.2,0.76
,17:17:49,6,3590,1720,0.8,13.3,7,28.4,0.112,10,50.2,0.77
,17:17:50,6,3590,1721,0.8,13.3,7,28.4,0.108,10,50.2,0.77
,17:17:51,6,3590,1722,0.8,13.3,7,28.4,0.107,10,50.2,0.77
,17:17:52,6,3590,1723,0.79,13.3,7,28.3,0.106,10,50.2,0.76
,17:17:53,6,3590,1724,0.79,13.3,7,28.3,0.114,10,50.2,0.76
,17:17:54,6,3590,1725,0.79,13.3,7,28.3,0.118,10,50.2,0.76
,17:17:55,6,3590,1726,0.78,13.3,7,28.3,0.118,10,50.2,0.75
,17:17:56,6,3590,1727,0.78,13.3,7,28.3,0.117,10,50.2,0.75
,17:17:57,6,3590,1728,0.78,13.3,6,28.2,0.122,10,50.2,0.76
,17:17:58,6,3590,1729,0.8,13.3,7,28.2,0.119,10,50.2,0.77
,17:17:59,6,3590,1730,0.8,13.3,7,28.2,0.116,10,50.2,0.77
,17:18:00,6,3590,1731,0.8,13.3,7,28.2,0.112,10,50.2,0.77
,17:18:01,6,3590,1732,0.8,13.3,7,28.2,0.111,10,50.2,0.77
,17:18:02,6,3590,1733,0.79,13.3,7,28.2,0.111,10,50.2,0.76
,17:18:03,6,3590,1734,0.79,13.3,7,28.2,0.114,10,50.2,0.76
,17:18:04,6,3590,1735,0.79,13.3,7,28.1,0.118,10,50.2,0.76
,17:18:05,6,3590,1736,0.78,13.3,7,28.1,0.118,10,50.2,0.75
,17:18:06,6,3590,1737,0.78,13.3,7,28.1,0.118,10,50.2,0.75
,17:18:07,6,3590,1738,0.78,13.3,7,28.1,0.117,10,50.2,0.75
,17:18:08,6,3590,1739,0.78,13.3,7,28.1,0.108,10,50.2,0.75
,17:18:09,6,3590,1740,0.78,13.3,7,28.1,0.108,10,50.2,0.75
,17:18:10,6,3590,1741,0.77,13.3,7,28,0.116,10,50.2,0.74
,17:18:11,6,3590,1742,0.77,13.3,7,28,0.116,10,50.2,0.74
,17:18:12,6,3590,1743,0.77,13.3,7,28,0.115,10,50.2,0.73
,17:18:13,6,3590,1744,0.76,13.3,7,28,0.114,10,50.2,0.73
,17:18:14,6,3590,1745,0.76,13.3,7,28,0.114,10,50.2,0.73
,17:18:15,6,3590,1746,0.77,13.3,7,28,0.107,10,50.2,0.74
,17:18:16,6,3590,1747,0.77,13.3,7,28,0.107,10,50.2,0.74
,17:18:17,6,3590,1748,0.77,13.3,7,27.9,0.112,10,50.2,0.74
,17:18:18,6,3590,1749,0.78,13.3,7,28,0.116,10,50.2,0.75
,17:18:19,6,3590,1750,0.78,13.3,7,28,0.117,10,50.2,0.75
,17:18:20,6,3590,1751,0.78,13.3,7,27.9,0.117,10,50.2,0.75
,17:18:21,6,3590,1752,0.79,13.3,7,27.9,0.118,10,50.2,0.76
,17:18:22,6,3590,1753,0.79,13.3,7,27.9,0.11,10,50.2,0.76
,17:18:23,6,3590,1754,0.79,13.3,7,27.9,0.11,10,50.2,0.76
,17:18:24,6,3590,1755,0.79,13.3,7,27.9,0.115,10,50.2,0.76
,17:18:25,6,3590,1756,0.79,13.3,6,27.9,0.124,10,50.2,0.76
,17:18:26,6,3590,1757,0.8,13.3,7,27.9,0.12,10,50.2,0.77
,17:18:27,6,3590,1758,0.8,13.3,7,27.8,0.12,10,50.2,0.77
,17:18:28,6,3590,1759,0.8,13.3,7,27.8,0.121,10,50.2,0.77
,17:18:29,6,3590,1760,0.8,13.3,7,27.8,0.115,10,50.2,0.77
,17:18:30,6,3590,1761,0.79,13.3,7,27.8,0.11,10,50.2,0.76
,17:18:31,6,3590,1762,0.79,13.3,7,27.8,0.114,10,50.2,0.76
,17:18:32,6,3590,1763,0.79,13.3,7,27.8,0.118,10,50.2,0.76
,17:18:33,6,3590,1764,0.78,13.3,7,27.8,0.117,10,50.2,0.75
,17:18:34,6,3590,1765,0.78,13.3,7,27.8,0.116,10,50.2,0.75
,17:18:35,6,3590,1766,0.77,13.3,6,27.8,0.121,10,50.2,0.74
,17:18:36,6,3590,1767,0.78,13.3,7,27.7,0.113,10,50.2,0.75
,17:18:37,6,3590,1768,0.79,13.3,7,27.7,0.106,10,50.2,0.76
,17:18:38,6,3590,1769,0.79,13.3,7,27.8,0.106,10,50.2,0.76
,17:18:39,6,3590,1770,0.78,13.3,7,27.7,0.113,10,50.2,0.75
,17:18:40,6,3590,1771,0.77,13.3,7,27.7,0.116,10,50.2,0.74
,17:18:41,6,3590,1772,0.77,13.3,7,27.7,0.116,10,50.2,0.74
,17:18:42,6,3590,1773,0.77,13.3,7,27.7,0.116,10,50.2,0.74
,17:18:43,6,3590,1774,0.77,13.3,7,27.7,0.116,10,50.2,0.74
,17:18:44,6,3590,1775,0.78,13.3,7,27.7,0.112,10,50.2,0.75
,17:18:45,6,3590,1776,0.78,13.3,7,27.7,0.109,10,50.2,0.75
,17:18:46,6,3590,1777,0.79,13.3,7,27.7,0.109,10,50.2,0.76
,17:18:47,6,3590,1778,0.79,13.3,7,27.7,0.114,10,50.2,0.76
,17:18:48,6,3590,1779,0.79,13.3,7,27.7,0.118,10,50.2,0.76
,17:18:49,6,3590,1780,0.79,13.3,7,27.7,0.119,10,50.2,0.76
,17:18:50,6,3590,1781,0.8,13.3,7,27.7,0.119,10,50.2,0.77
,17:18:51,6,3590,1782,0.8,13.3,7,27.7,0.115,10,50.2,0.77
,17:18:52,6,3590,1783,0.8,13.3,7,27.7,0.111,10,50.2,0.77
,17:18:53,6,3590,1784,0.8,13.3,7,27.7,0.111,10,50.2,0.77
,17:18:54,6,3590,1785,0.8,13.3,7,27.6,0.115,10,50.2,0.77
,17:18:55,6,3590,1786,0.8,13.3,7,27.6,0.119,10,50.2,0.77
,17:18:56,6,3590,1787,0.79,13.3,7,27.6,0.119,10,50.2,0.76
,17:18:57,6,3590,1788,0.79,13.3,7,27.6,0.119,10,50.2,0.76
,17:18:58,6,3590,1789,0.79,13.3,7,27.6,0.119,10,50.2,0.76
