Data file,,RA0.3_HEF65_-8C_003_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_-8DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,23/03/2016,,,,,,,,,,
Lubricant,,HEF65,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:01:34 on 06/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:44:44,4,2700,2590.1,1.04,13.3,9,-8.4,0.113,10,0,0.98
,14:44:45,4,2700,2591.1,1.04,13.3,9,-8.4,0.113,10,0,0.97
,14:44:46,4,2700,2592.1,1.04,13.3,9,-8.4,0.116,10,0,0.97
,14:44:47,4,2700,2593.1,1.04,13.3,9,-8.4,0.116,10,0,0.97
,14:44:48,4,2700,2594.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:49,4,2700,2595.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:50,4,2700,2596.1,1.05,13.3,9,-8.4,0.117,10,0,0.98
,14:44:51,4,2700,2597.1,1.05,13.3,9,-8.4,0.113,10,0,0.98
,14:44:52,4,2700,2598.1,1.04,13.3,9,-8.4,0.113,10,0,0.98
,14:44:53,4,2700,2599.1,1.04,13.3,9,-8.5,0.113,10,0,0.98
,14:44:54,4,2700,2600.1,1.04,13.3,9,-8.5,0.113,10,0,0.98
,14:44:55,4,2700,2601.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:44:56,4,2700,2602.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:44:57,4,2700,2603.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:44:58,4,2700,2604.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:44:59,4,2700,2605.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:45:00,4,2700,2606.1,1.04,13.3,9,-8.5,0.116,10,0.1,0.97
,14:45:01,4,2700,2607.1,1.04,13.3,9,-8.5,0.116,10,0,0.97
,14:45:02,4,2700,2608.1,1.04,13.3,9,-8.5,0.112,10,0.1,0.97
,14:45:03,4,2700,2609.1,1.03,13.3,9,-8.5,0.112,10,0,0.97
,14:45:04,4,2700,2610.1,1.03,13.3,9,-8.5,0.109,10,0,0.97
,14:45:05,4,2700,2611.1,1.03,13.3,9,-8.5,0.112,10,0,0.97
,14:45:06,4,2700,2612.1,1.03,13.3,9,-8.5,0.114,10,0,0.96
,14:45:07,4,2700,2613.1,1.02,13.3,9,-8.5,0.117,10,0,0.95
,14:45:08,4,2700,2614.1,1.01,13.3,9,-8.5,0.116,10,0,0.95
,14:45:09,4,2700,2615.1,1.02,13.3,9,-8.5,0.117,10,0,0.95
,14:45:10,4,2700,2616.1,1.02,13.3,9,-8.5,0.117,10,0,0.96
,14:45:11,4,2700,2617.1,1.02,13.3,9,-8.5,0.117,10,0,0.96
,14:45:12,4,2700,2618.1,1.02,13.3,9,-8.5,0.114,10,0,0.96
,14:45:13,4,2700,2619.1,1.03,13.3,9,-8.5,0.114,10,0,0.96
,14:45:14,4,2700,2620.1,1.03,13.3,9,-8.5,0.112,10,0,0.97
,14:45:15,4,2700,2621.1,1.03,13.3,9,-8.5,0.109,10,0,0.97
,14:45:16,4,2700,2622.1,1.03,13.3,9,-8.5,0.112,10,0,0.97
,14:45:17,4,2700,2623.1,1.04,13.3,9,-8.5,0.115,10,0,0.97
,14:45:18,4,2700,2624.1,1.04,13.3,9,-8.5,0.115,10,0,0.97
,14:45:19,4,2700,2625.1,1.04,13.3,9,-8.5,0.116,10,0,0.97
,14:45:20,4,2700,2626.1,1.04,13.3,9,-8.5,0.116,10,0,0.98
,14:45:21,4,2700,2627.1,1.04,13.3,9,-8.5,0.116,10,0,0.97
,14:45:22,4,2700,2628.1,1.04,13.3,9,-8.5,0.119,10,0,0.97
,14:45:23,4,2700,2629.1,1.04,13.3,9,-8.5,0.115,10,0,0.97
,14:45:24,4,2700,2630.1,1.04,13.3,9,-8.6,0.116,10,0,0.97
,14:45:25,4,2700,2631.1,1.04,13.3,9,-8.6,0.116,10,0.1,0.97
,14:45:26,4,2700,2632.1,1.04,13.3,9,-8.6,0.116,10,0,0.97
,14:45:27,4,2700,2633.1,1.04,13.3,9,-8.6,0.113,10,0,0.97
,14:45:28,4,2700,2634.1,1.04,13.3,9,-8.6,0.11,10,0,0.97
,14:45:29,4,2700,2635.1,1.04,13.3,9,-8.6,0.11,10,0,0.97
,14:45:30,4,2700,2636.1,1.04,13.3,9,-8.6,0.113,10,0,0.97
,14:45:31,4,2700,2637.1,1.04,13.3,9,-8.6,0.115,10,0,0.97
,14:45:32,4,2700,2638.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:33,4,2700,2639.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:34,4,2700,2640.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:35,4,2700,2641.1,1.04,13.3,9,-8.6,0.115,10,0,0.97
,14:45:36,4,2700,2642.1,1.04,13.3,9,-8.6,0.115,10,0,0.97
,14:45:37,4,2700,2643.1,1.04,13.3,9,-8.6,0.115,10,0,0.97
,14:45:38,4,2700,2644.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:39,4,2700,2645.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:40,4,2700,2646.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:41,4,2700,2647.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:42,4,2700,2648.1,1.03,13.3,9,-8.6,0.112,10,0,0.97
,14:45:43,4,2700,2649.1,1.03,13.3,9,-8.6,0.112,10,0,0.97
,14:45:44,4,2700,2650.1,1.03,13.3,9,-8.6,0.109,10,0,0.97
,14:45:45,4,2700,2651.1,1.03,13.3,9,-8.6,0.109,10,0,0.97
,14:45:46,4,2700,2652.1,1.03,13.3,9,-8.6,0.111,10,0,0.96
,14:45:47,4,2700,2653.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:45:48,4,2700,2654.1,1.02,13.3,9,-8.6,0.117,10,0,0.95
,14:45:49,4,2700,2655.1,1.02,13.3,9,-8.6,0.117,10,0,0.95
,14:45:50,4,2700,2656.1,1.02,13.3,9,-8.6,0.117,10,0,0.96
,14:45:51,4,2700,2657.1,1.02,13.3,9,-8.6,0.117,10,0,0.96
,14:45:52,4,2700,2658.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:45:53,4,2700,2659.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:45:54,4,2700,2660.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:45:55,4,2700,2661.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:45:56,4,2700,2662.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:57,4,2700,2663.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:45:58,4,2700,2664.1,1.03,13.3,9,-8.6,0.118,10,0,0.97
,14:45:59,4,2700,2665.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:46:00,4,2700,2666.1,1.03,13.3,9,-8.6,0.115,10,0,0.97
,14:46:01,4,2700,2667.1,1.04,13.3,9,-8.6,0.112,10,0,0.97
,14:46:02,4,2700,2668.1,1.04,13.3,9,-8.6,0.109,10,0,0.97
,14:46:03,4,2700,2669.1,1.03,13.3,9,-8.6,0.109,10,0,0.97
,14:46:04,4,2700,2670.1,1.03,13.3,9,-8.6,0.112,10,0,0.96
,14:46:05,4,2700,2671.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:06,4,2700,2672.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:07,4,2700,2673.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:08,4,2700,2674.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:09,4,2700,2675.1,1.03,13.3,9,-8.6,0.114,10,0.1,0.96
,14:46:10,4,2700,2676.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:11,4,2700,2677.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:46:12,4,2700,2678.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:46:13,4,2700,2679.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:14,4,2700,2680.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:46:15,4,2700,2681.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:46:16,4,2700,2682.1,1.03,13.3,9,-8.6,0.115,10,0,0.96
,14:46:17,4,2700,2683.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:18,4,2700,2684.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:19,4,2700,2685.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:20,4,2700,2686.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:21,4,2700,2687.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:22,4,2700,2688.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:23,4,2700,2689.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:24,4,2700,2690.1,1.02,13.3,9,-8.6,0.117,10,0,0.96
,14:46:25,4,2700,2691.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:26,4,2700,2692.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:27,4,2700,2693.1,1.03,13.3,9,-8.6,0.114,10,0,0.96
,14:46:28,4,2700,2694.1,1.02,13.3,9,-8.6,0.114,10,0,0.96
,14:46:29,4,2700,2695.1,1.02,13.3,9,-8.6,0.113,10,0,0.95
,14:46:30,4,2700,2696.1,1.02,13.3,9,-8.6,0.113,10,0,0.95
,14:46:31,4,2700,2697.1,1.02,13.3,9,-8.6,0.113,10,0,0.95
,14:46:32,4,2700,2698.1,1.02,13.3,9,-8.6,0.11,10,0,0.95
,14:46:33,4,2700,2699.1,1.02,13.3,9,-8.6,0.111,10,0,0.96
,14:46:34,4,2700,2700.1,1.02,13.3,9,-8.6,0.111,10,0,0.96
,14:46:35,4,2700,2701.1,1.02,13.3,9,-8.6,0.108,10,0,0.96
,14:46:36,4,2700,2702.1,1.02,13.3,9,-8.6,0.107,10,0,0.95
,14:46:37,4,2700,2703.1,1.02,13.3,9,-8.6,0.107,10,0,0.95
,14:46:38,4,2700,2704.1,1.02,13.3,10,-8.6,0.105,10,0,0.95
,14:46:39,4,2700,2705.1,1.02,13.3,10,-8.6,0.104,10,0,0.95
,14:46:40,4,2700,2706.1,1.01,13.3,9,-8.5,0.107,10,0,0.94
,14:46:41,4,2700,2707.1,1,13.3,9,-8.5,0.105,10,0,0.93
,14:46:42,4,2700,2708.1,0.99,13.3,9,-8.5,0.104,10,0,0.93
,14:46:43,4,2700,2709.1,0.99,13.3,9,-8.5,0.107,10,0,0.92
,14:46:44,4,2700,2710.1,0.98,13.3,9,-8.5,0.109,10,0,0.92
,14:46:45,4,2700,2711.1,0.97,13.3,9,-8.5,0.112,10,0,0.91
,14:46:46,4,2700,2712.1,0.97,13.3,9,-8.5,0.111,10,0,0.91
,14:46:47,4,2700,2713.1,0.96,13.3,9,-8.5,0.111,10,0,0.9
,14:46:48,4,2700,2714.1,0.97,13.3,9,-8.5,0.111,10,0,0.91
,14:46:49,4,2700,2715.1,0.98,13.3,9,-8.5,0.112,10,0,0.91
,14:46:50,4,2700,2716.1,0.99,13.3,9,-8.5,0.114,10,0,0.93
,14:46:51,4,2700,2717.1,1,13.3,9,-8.5,0.115,10,0,0.94
,14:46:52,4,2700,2718.1,1.01,13.3,9,-8.5,0.116,10,0,0.95
,14:46:53,4,2700,2719.1,1.02,13.3,9,-8.5,0.113,10,0,0.95
,14:46:54,4,2700,2720.1,1.01,13.3,9,-8.5,0.113,10,0,0.95
,14:46:55,4,2700,2721.1,1.01,13.3,9,-8.5,0.116,10,0,0.95
,14:46:56,4,2700,2722.1,1.01,13.3,9,-8.5,0.116,10,0,0.94
,14:46:57,4,2700,2723.1,1.01,13.3,9,-8.5,0.116,10,0,0.95
,14:46:58,4,2700,2724.1,1.01,13.3,9,-8.5,0.113,10,0,0.95
,14:46:59,4,2700,2725.1,1.01,13.3,9,-8.5,0.113,10,0,0.95
,14:47:00,4,2700,2726.1,1.01,13.3,9,-8.5,0.113,10,0,0.95
,14:47:01,4,2700,2727.1,1.01,13.3,9,-8.5,0.116,10,0,0.95
,14:47:02,4,2700,2728.1,1.01,13.3,9,-8.5,0.113,10,0,0.95
,14:47:03,4,2700,2729.1,1.02,13.3,9,-8.5,0.113,10,0,0.95
,14:47:04,4,2700,2730.1,1.02,13.3,9,-8.5,0.114,10,0,0.96
,14:47:05,4,2700,2731.1,1.02,13.3,9,-8.5,0.114,10,0,0.96
,14:47:06,4,2700,2732.1,1.02,13.3,9,-8.5,0.113,10,0,0.95
,14:47:07,4,2700,2733.1,1.01,13.3,9,-8.4,0.113,10,0,0.95
,14:47:08,4,2700,2734.1,1.01,13.3,9,-8.4,0.113,10,0,0.95
,14:47:09,4,2700,2735.1,1.01,13.3,9,-8.4,0.116,10,0,0.95
,14:47:10,4,2700,2736.1,1.01,13.3,9,-8.4,0.116,10,0,0.95
,14:47:11,4,2700,2737.1,1.02,13.3,9,-8.4,0.113,10,0,0.95
,14:47:12,4,2700,2738.1,1.02,13.3,9,-8.4,0.113,10,0,0.96
,14:47:13,4,2700,2739.1,1.02,13.3,9,-8.4,0.114,10,0,0.96
,14:47:14,4,2700,2740.1,1.03,13.3,9,-8.4,0.114,10,0,0.96
,14:47:15,4,2700,2741.1,1.03,13.3,9,-8.4,0.111,10,0,0.96
,14:47:16,4,2700,2742.1,1.02,13.3,9,-8.4,0.111,10,0,0.96
,14:47:17,4,2700,2743.1,1.02,13.3,9,-8.4,0.107,10,0,0.95
,14:47:18,4,2700,2744.1,1.01,13.3,9,-8.4,0.107,10,0,0.95
,14:47:19,4,2700,2745.1,1.01,13.3,9,-8.4,0.106,10,0,0.94
,14:47:20,4,2700,2746.1,1.01,13.3,9,-8.4,0.107,10,0,0.95
,14:47:21,4,2700,2747.1,1.01,13.3,9,-8.4,0.109,10,0,0.95
,14:47:22,4,2700,2748.1,1.01,13.3,9,-8.4,0.112,10,0,0.94
,14:47:23,4,2700,2749.1,1,13.3,9,-8.4,0.111,10,0,0.93
,14:47:24,4,2700,2750.1,0.99,13.3,9,-8.4,0.114,10,0,0.93
,14:47:25,4,2700,2751.1,0.99,13.3,9,-8.4,0.114,10,0,0.93
,14:47:26,4,2700,2752.1,0.99,13.3,9,-8.4,0.111,10,0,0.93
,14:47:27,4,2700,2753.1,1,13.3,9,-8.3,0.111,10,0,0.93
,14:47:28,4,2700,2754.1,1,13.3,9,-8.3,0.114,10,0,0.93
,14:47:29,4,2700,2755.1,1,13.3,9,-8.3,0.114,10,0,0.93
,14:47:30,4,2700,2756.1,1,13.3,9,-8.3,0.111,10,0,0.94
,14:47:31,4,2700,2757.1,1.01,13.3,9,-8.3,0.112,10,0,0.94
,14:47:32,4,2700,2758.1,1.02,13.3,9,-8.3,0.113,10,0,0.95
,14:47:33,4,2700,2759.1,1.02,13.3,9,-8.3,0.114,10,0,0.96
,14:47:34,4,2700,2760.1,1.03,13.3,9,-8.3,0.114,10,0,0.96
,14:47:35,4,2700,2761.1,1.03,13.3,9,-8.3,0.114,10,0,0.96
,14:47:36,4,2700,2762.1,1.02,13.3,9,-8.3,0.114,10,0,0.96
,14:47:37,4,2700,2763.1,1.02,13.3,9,-8.3,0.114,10,0,0.96
,14:47:38,4,2700,2764.1,1.02,13.3,9,-8.3,0.111,10,0,0.95
,14:47:39,4,2700,2765.1,1.02,13.3,9,-8.3,0.107,10,0,0.95
,14:47:40,4,2700,2766.1,1.01,13.3,10,-8.2,0.104,10,0,0.95
,14:47:41,4,2700,2767.1,1.01,13.3,9,-8.2,0.107,10,0,0.95
,14:47:42,4,2700,2768.1,1.02,13.3,9,-8.2,0.11,10,0,0.95
,14:47:43,4,2700,2769.1,1.02,13.3,9,-8.2,0.113,10,0,0.95
,14:47:44,4,2700,2770.1,1.02,13.3,9,-8.2,0.113,10,0,0.96
,14:47:45,4,2700,2771.1,1.02,13.3,9,-8.2,0.113,10,0,0.95
,14:47:46,4,2700,2772.1,1.02,13.3,9,-8.2,0.113,10,0,0.95
,14:47:47,4,2700,2773.1,1.01,13.3,9,-8.2,0.113,10,0,0.95
,14:47:48,4,2700,2774.1,1.01,13.3,9,-8.2,0.113,10,0,0.95
,14:47:49,4,2700,2775.1,1.01,13.3,9,-8.2,0.113,10,0,0.95
,14:47:50,4,2700,2776.1,1.01,13.3,9,-8.2,0.113,10,0,0.95
,14:47:51,4,2700,2777.1,1.01,13.3,9,-8.2,0.112,10,0,0.94
,14:47:52,4,2700,2778.1,1.01,13.3,9,-8.2,0.112,10,0,0.94
,14:47:53,4,2700,2779.1,1.01,13.3,9,-8.2,0.113,10,0,0.95
,14:47:54,4,2700,2780.1,1.02,13.3,9,-8.1,0.113,10,0,0.95
,14:47:55,4,2700,2781.1,1.02,13.3,9,-8.1,0.111,10,0,0.96
,14:47:56,4,2700,2782.1,1.02,13.3,9,-8.1,0.108,10,0,0.96
,14:47:57,4,2700,2783.1,1.02,13.3,9,-8.1,0.108,10,0,0.96
,14:47:58,4,2700,2784.1,1.02,13.3,9,-8.1,0.11,10,0,0.95
,14:47:59,4,2700,2785.1,1.01,13.3,9,-8.1,0.112,10,0,0.94
,14:48:00,4,2700,2786.1,1,13.3,9,-8.1,0.114,10,0,0.93
,14:48:01,4,2700,2787.1,0.99,13.3,9,-8.1,0.114,10,0,0.93
,14:48:02,4,2700,2788.1,1,13.3,9,-8.1,0.114,10,0,0.93
,14:48:03,4,2700,2789.1,1,13.3,9,-8.1,0.115,10,0,0.94
,14:48:04,4,2700,2790.1,1,13.3,9,-8.1,0.115,10,0,0.94
,14:48:05,4,2700,2791.1,1.01,13.3,9,-8.1,0.116,10,0,0.94
,14:48:06,4,2700,2792.1,1.01,13.3,9,-8.1,0.116,10,0,0.95
,14:48:07,4,2700,2793.1,1.02,13.3,9,-8,0.114,10,0,0.96
,14:48:08,4,2700,2794.1,1.03,13.3,9,-8,0.115,10,0,0.97
,14:48:09,4,2700,2795.1,1.03,13.3,9,-8,0.115,10,0,0.97
,14:48:10,4,2700,2796.1,1.03,13.3,9,-8,0.112,10,0,0.96
,14:48:11,4,2700,2797.1,1.03,13.3,9,-8,0.111,10,0,0.96
,14:48:12,4,2700,2798.1,1.03,13.3,9,-8,0.108,10,0,0.96
,14:48:13,4,2700,2799.1,1.02,13.3,9,-8,0.108,10,0,0.96
,14:48:14,4,2700,2800.1,1.03,13.3,9,-8,0.111,10,0,0.96
,14:48:15,4,2700,2801.1,1.03,13.3,9,-8,0.115,10,0,0.96
,14:48:16,4,2700,2802.1,1.03,13.3,9,-8,0.114,10,0,0.96
,14:48:17,4,2700,2803.1,1.02,13.3,9,-7.9,0.114,10,0,0.95
,14:48:18,4,2700,2804.1,1.02,13.3,9,-7.9,0.117,10,0,0.95
,14:48:19,4,2700,2805.1,1.01,13.3,9,-7.9,0.116,10,0,0.95
,14:48:20,4,2700,2806.1,1.02,13.3,9,-7.9,0.117,10,0.1,0.95
,14:48:21,4,2700,2807.1,1.02,13.3,9,-7.9,0.113,10,0,0.95
,14:48:22,4,2700,2808.1,1.02,13.3,9,-7.9,0.111,10,0,0.96
,14:48:23,4,2700,2809.1,1.03,13.3,9,-7.9,0.108,10,0,0.96
,14:48:24,4,2700,2810.1,1.03,13.3,9,-7.9,0.112,10,0,0.97
,14:48:25,4,2700,2811.1,1.03,13.3,9,-7.9,0.115,10,0,0.97
,14:48:26,4,2700,2812.1,1.03,13.3,9,-7.9,0.115,10,0,0.96
,14:48:27,4,2700,2813.1,1.03,13.3,9,-7.8,0.115,10,0,0.97
,14:48:28,4,2700,2814.1,1.03,13.3,9,-7.8,0.115,10,0.1,0.97
,14:48:29,4,2700,2815.1,1.03,13.3,9,-7.8,0.115,10,0,0.97
,14:48:30,4,2700,2816.1,1.03,13.3,9,-7.8,0.112,10,0,0.97
,14:48:31,4,2700,2817.1,1.03,13.3,9,-7.8,0.112,10,0,0.97
,14:48:32,4,2700,2818.1,1.04,13.3,9,-7.8,0.115,10,0,0.97
,14:48:33,4,2700,2819.1,1.04,13.3,9,-7.8,0.115,10,0.1,0.97
,14:48:34,4,2700,2820.1,1.04,13.3,9,-7.8,0.115,10,0.1,0.97
,14:48:35,4,2700,2821.1,1.03,13.3,9,-7.7,0.115,10,0.1,0.97
,14:48:36,4,2700,2822.1,1.03,13.3,9,-7.7,0.112,10,0,0.97
,14:48:37,4,2700,2823.1,1.03,13.3,9,-7.7,0.112,10,0,0.97
,14:48:38,4,2700,2824.1,1.03,13.3,9,-7.7,0.111,10,0.1,0.96
,14:48:39,4,2700,2825.1,1.03,13.3,9,-7.7,0.111,10,0.1,0.96
,14:48:40,4,2700,2826.1,1.02,13.3,9,-7.7,0.114,10,0.1,0.96
,14:48:41,4,2700,2827.1,1.02,13.3,9,-7.7,0.113,10,0,0.95
,14:48:42,4,2700,2828.1,1.02,13.3,9,-7.7,0.117,10,0.1,0.95
,14:48:43,4,2700,2829.1,1.02,13.3,9,-7.7,0.113,10,0.1,0.95
,14:48:44,4,2700,2830.1,1.02,13.3,9,-7.7,0.111,10,0,0.96
,14:48:45,4,2700,2831.1,1.02,13.3,9,-7.7,0.111,10,0,0.96
,14:48:46,4,2700,2832.1,1.02,13.3,9,-7.6,0.114,10,0.1,0.96
,14:48:47,4,2700,2833.1,1.02,13.3,9,-7.6,0.117,10,0,0.96
,14:48:48,4,2700,2834.1,1.02,13.3,9,-7.6,0.117,10,0,0.95
,14:48:49,4,2700,2835.1,1.02,13.3,9,-7.6,0.117,10,0.1,0.96
,14:48:50,4,2700,2836.1,1.03,13.3,9,-7.6,0.114,10,0.1,0.96
,14:48:51,4,2700,2837.1,1.03,13.3,9,-7.6,0.112,10,0.1,0.97
,14:48:52,4,2700,2838.1,1.04,13.3,9,-7.6,0.113,10,0.1,0.97
,14:48:53,4,2700,2839.1,1.04,13.3,9,-7.5,0.116,10,0,0.97
,14:48:54,4,2700,2840.1,1.04,13.3,9,-7.5,0.115,10,0,0.97
,14:48:55,4,2700,2841.1,1.04,13.3,9,-7.5,0.115,10,0,0.97
,14:48:56,4,2700,2842.1,1.03,13.3,9,-7.5,0.119,10,0,0.97
,14:48:57,4,2700,2843.1,1.04,13.3,9,-7.5,0.119,10,0.1,0.97
,14:48:58,4,2700,2844.1,1.04,13.3,9,-7.5,0.113,10,0.1,0.97
,14:48:59,4,2700,2845.1,1.04,13.3,9,-7.5,0.11,10,0,0.98
,14:49:00,4,2700,2846.1,1.04,13.3,9,-7.5,0.11,10,0.1,0.97
,14:49:01,4,2700,2847.1,1.04,13.3,9,-7.5,0.115,10,0.1,0.97
,14:49:02,4,2700,2848.1,1.04,13.3,9,-7.5,0.115,10,0,0.97
,14:49:03,4,2700,2849.1,1.03,13.3,9,-7.4,0.119,10,0,0.97
,14:49:04,4,2700,2850.1,1.03,13.3,9,-7.4,0.115,10,0,0.97
,14:49:05,4,2700,2851.1,1.03,13.3,9,-7.4,0.115,10,0.1,0.97
,14:49:06,4,2700,2852.1,1.04,13.3,9,-7.4,0.115,10,0.1,0.97
,14:49:07,4,2700,2853.1,1.04,13.3,9,-7.4,0.116,10,0.1,0.98
,14:49:08,4,2700,2854.1,1.04,13.3,9,-7.4,0.11,10,0.1,0.98
,14:49:09,4,2700,2855.1,1.05,13.3,9,-7.4,0.11,10,0,0.98
,14:49:10,4,2700,2856.1,1.04,13.3,9,-7.3,0.113,10,0,0.98
,14:49:11,4,2700,2857.1,1.04,13.3,9,-7.3,0.119,10,0.1,0.98
,14:49:12,4,2700,2858.1,1.04,13.3,9,-7.3,0.12,10,0.1,0.98
,14:49:13,4,2700,2859.1,1.05,13.3,9,-7.3,0.117,10,0.1,0.98
,14:49:14,4,2700,2860.1,1.05,13.3,9,-7.3,0.118,10,0.1,0.99
,14:49:15,4,2700,2861.1,1.05,13.3,9,-7.3,0.118,10,0.1,0.99
,14:49:16,4,2700,2862.1,1.05,13.3,9,-7.3,0.117,10,0,0.99
,14:49:17,4,2700,2863.1,1.05,13.3,9,-7.2,0.118,10,0,0.99
,14:49:18,4,2700,2864.1,1.05,13.3,9,-7.2,0.114,10,0.1,0.99
,14:49:19,4,2700,2865.1,1.05,13.3,9,-7.2,0.111,10,0,0.99
,14:49:20,4,2700,2866.1,1.05,13.3,9,-7.2,0.114,10,0.1,0.99
,14:49:21,4,2700,2867.1,1.05,13.3,9,-7.2,0.117,10,0.1,0.98
,14:49:22,4,2700,2868.1,1.05,13.3,9,-7.2,0.117,10,0,0.98
,14:49:23,4,2700,2869.1,1.05,13.3,9,-7.2,0.114,10,0,0.99
,14:49:24,4,2700,2870.1,1.05,13.3,9,-7.2,0.117,10,0.1,0.99
,14:49:25,4,2700,2871.1,1.05,13.3,9,-7.2,0.117,10,0,0.99
,14:49:26,4,2700,2872.1,1.05,13.3,9,-7.2,0.114,10,0.1,0.98
,14:49:27,4,2700,2873.1,1.05,13.3,9,-7.1,0.114,10,0.1,0.99
,14:49:28,4,2700,2874.1,1.05,13.3,9,-7.1,0.118,10,0.1,0.99
,14:49:29,4,2700,2875.1,1.05,13.3,9,-7.1,0.118,10,0.1,0.99
,14:49:30,4,2700,2876.1,1.05,13.3,9,-7.1,0.117,10,0.1,0.98
,14:49:31,4,2700,2877.1,1.05,13.3,9,-7.1,0.117,10,0.1,0.98
,14:49:32,4,2700,2878.1,1.05,13.3,9,-7.1,0.117,10,0,0.99
,14:49:33,4,2700,2879.1,1.05,13.3,9,-7.1,0.114,10,0.1,0.99
,14:49:34,4,2700,2880.1,1.05,13.3,9,-7,0.111,10,0.1,0.99
,14:49:35,4,2700,2881.1,1.05,13.3,9,-7,0.114,10,0.1,0.99
,14:49:36,4,2700,2882.1,1.05,13.3,9,-7,0.117,10,0.1,0.98
,14:49:37,4,2700,2883.1,1.03,13.3,9,-7,0.119,10,0.1,0.97
,14:49:38,4,2700,2884.1,1.03,13.3,9,-7,0.118,10,0,0.96
,14:49:39,4,2700,2885.1,1.03,13.3,9,-7,0.118,10,0,0.96
,14:49:40,4,2700,2886.1,1.03,13.3,9,-7,0.118,10,0.1,0.97
,14:49:41,4,2700,2887.1,1.03,13.3,9,-7,0.119,10,0.1,0.97
,14:49:42,4,2700,2888.1,1.04,13.3,9,-6.9,0.116,10,0,0.98
,14:49:43,4,2700,2889.1,1.04,13.3,9,-6.9,0.113,10,0.1,0.98
,14:49:44,4,2700,2890.1,1.05,13.3,9,-6.9,0.111,10,0.1,0.99
,14:49:45,4,2700,2891.1,1.05,13.3,9,-6.9,0.114,10,0.1,0.99
,14:49:46,4,2700,2892.1,1.05,13.3,9,-6.9,0.117,10,0.1,0.99
,14:49:47,4,2700,2893.1,1.05,13.3,9,-6.9,0.118,10,0.1,0.99
,14:49:48,4,2700,2894.1,1.06,13.3,9,-6.9,0.118,10,0,0.99
,14:49:49,4,2700,2895.1,1.06,13.3,9,-6.9,0.118,10,0.1,0.99
