Data file,,RA0.3_OILHEF10_12C_001.TSV,,,,,,,,,,
,13:37:52,4,2700,1004.7,1.29,13.3,9,13.2,0.143,10,50.1,1.23
,13:37:53,4,2700,1005.7,1.28,13.3,9,13.2,0.143,10,50.1,1.23
,13:37:54,4,2700,1006.7,1.28,13.3,9,13.2,0.143,10,50.1,1.22
,13:37:55,4,2700,1007.7,1.28,13.3,9,13.2,0.147,10,50.1,1.22
,13:37:56,4,2700,1008.7,1.28,13.3,9,13.2,0.146,10,50.1,1.22
,13:37:57,4,2700,1009.7,1.28,13.3,9,13.1,0.143,10,50.1,1.22
,13:37:58,4,2700,1010.7,1.28,13.3,9,13.1,0.142,10,50.1,1.22
,13:37:59,4,2700,1011.7,1.27,13.3,9,13.1,0.142,10,50.1,1.21
,13:38:00,4,2700,1012.7,1.26,13.3,9,13.1,0.14,10,50.1,1.2
,13:38:01,4,2700,1013.7,1.25,13.3,9,13.1,0.139,10,50.1,1.2
,13:38:02,4,2700,1014.7,1.25,13.3,9,13.1,0.139,10,50.1,1.19
,13:38:03,4,2700,1015.7,1.25,13.3,9,13.1,0.139,10,50.1,1.2
,13:38:04,4,2700,1016.7,1.25,13.3,9,13.1,0.14,10,50.1,1.2
,13:38:05,4,2700,1017.7,1.25,13.3,9,13.1,0.14,10,50.1,1.2
,13:38:06,4,2700,1018.7,1.26,13.3,9,13.1,0.144,10,50.1,1.2
,13:38:07,4,2700,1019.7,1.26,13.3,9,13.1,0.141,10,50.1,1.21
,13:38:08,4,2700,1020.7,1.27,13.3,9,13.1,0.137,10,50.1,1.21
,13:38:09,4,2700,1021.7,1.27,13.3,9,13.1,0.141,10,50.1,1.21
,13:38:10,4,2700,1022.7,1.26,13.3,9,13,0.141,10,50.1,1.21
,13:38:11,4,2700,1023.7,1.26,13.3,9,13,0.141,10,50.1,1.2
,13:38:12,4,2700,1024.7,1.27,13.3,9,13,0.141,10,50.1,1.21
,13:38:13,4,2700,1025.7,1.27,13.3,9,13,0.142,10,50.1,1.21
,13:38:14,4,2700,1026.7,1.28,13.3,9,13,0.142,10,50.1,1.22
,13:38:15,4,2700,1027.7,1.28,13.3,9,13,0.143,10,50.1,1.23
,13:38:16,4,2700,1028.7,1.29,13.3,9,13,0.14,10,50.1,1.24
,13:38:17,4,2700,1029.7,1.29,13.3,9,13,0.14,10,50.1,1.23
,13:38:18,4,2700,1030.7,1.28,13.3,9,13,0.139,10,50.1,1.22
,13:38:19,4,2700,1031.7,1.26,13.3,9,13,0.137,10,50,1.2
,13:38:20,4,2700,1032.7,1.25,13.3,9,13,0.136,10,50,1.2
,13:38:21,4,2700,1033.7,1.25,13.3,9,12.9,0.139,10,50,1.19
,13:38:22,4,2700,1034.7,1.25,13.3,9,12.9,0.139,10,50.1,1.19
,13:38:23,4,2700,1035.7,1.24,13.3,9,12.9,0.139,10,50.1,1.19
,13:38:24,4,2700,1036.7,1.24,13.3,9,12.9,0.138,10,50.1,1.19
,13:38:25,4,2700,1037.7,1.24,13.3,9,12.9,0.138,10,50.1,1.18
,13:38:26,4,2700,1038.7,1.24,13.3,9,12.9,0.138,10,50.1,1.18
,13:38:27,4,2700,1039.7,1.24,13.3,9,12.9,0.138,10,50.1,1.19
,13:38:28,4,2700,1040.7,1.24,13.3,9,12.9,0.138,10,50.1,1.18
,13:38:29,4,2700,1041.7,1.23,13.3,9,12.9,0.137,10,50,1.18
,13:38:30,4,2700,1042.7,1.23,13.3,9,12.9,0.137,10,50,1.18
,13:38:31,4,2700,1043.7,1.23,13.3,9,12.9,0.134,10,50,1.18
,13:38:32,4,2700,1044.7,1.24,13.3,9,12.9,0.134,10,50,1.18
,13:38:33,4,2700,1045.7,1.24,13.3,9,12.8,0.134,10,50.1,1.18
,13:38:34,4,2700,1046.7,1.24,13.3,9,12.8,0.134,10,50.1,1.18
,13:38:35,4,2700,1047.7,1.24,13.3,9,12.8,0.13,10,50.1,1.18
,13:38:36,4,2700,1048.7,1.24,13.3,9,12.8,0.131,10,50.1,1.18
,13:38:37,4,2700,1049.7,1.24,13.3,10,12.8,0.127,10,50,1.18
,13:38:38,4,2700,1050.7,1.23,13.3,9,12.8,0.133,10,50,1.18
,13:38:39,4,2700,1051.7,1.22,13.3,9,12.8,0.135,10,50.1,1.16
,13:38:40,4,2700,1052.7,1.2,13.3,9,12.8,0.134,10,50.1,1.14
,13:38:41,4,2700,1053.7,1.19,13.3,9,12.8,0.137,10,50,1.14
,13:38:42,4,2700,1054.7,1.2,13.3,9,12.8,0.137,10,50,1.14
,13:38:43,4,2700,1055.7,1.21,13.3,9,12.7,0.135,10,50,1.15
,13:38:44,4,2700,1056.7,1.22,13.3,9,12.7,0.135,10,50,1.16
,13:38:45,4,2700,1057.7,1.22,13.3,9,12.7,0.135,10,50.1,1.16
,13:38:46,4,2700,1058.7,1.22,13.3,9,12.7,0.136,10,50,1.16
,13:38:47,4,2700,1059.7,1.22,13.3,9,12.7,0.136,10,50,1.17
,13:38:48,4,2700,1060.7,1.22,13.3,9,12.7,0.136,10,50,1.16
,13:38:49,4,2700,1061.7,1.22,13.3,9,12.7,0.132,10,50.1,1.17
,13:38:50,4,2700,1062.7,1.22,13.3,9,12.7,0.129,10,50.1,1.17
,13:38:51,4,2700,1063.7,1.22,13.3,9,12.7,0.128,10,50.1,1.16
,13:38:52,4,2700,1064.7,1.21,13.3,9,12.7,0.134,10,50,1.15
,13:38:53,4,2700,1065.7,1.19,13.3,9,12.7,0.136,10,50.1,1.13
,13:38:54,4,2700,1066.7,1.18,13.3,9,12.6,0.135,10,50.1,1.13
,13:38:55,4,2700,1067.7,1.19,13.3,9,12.6,0.132,10,50.1,1.13
,13:38:56,4,2700,1068.7,1.2,13.3,9,12.6,0.133,10,50.1,1.14
,13:38:57,4,2700,1069.7,1.2,13.3,9,12.6,0.134,10,50,1.15
,13:38:58,4,2700,1070.7,1.2,13.3,9,12.6,0.134,10,50,1.15
,13:38:59,4,2700,1071.7,1.2,13.3,9,12.6,0.134,10,50.1,1.15
,13:39:00,4,2700,1072.7,1.2,13.3,9,12.6,0.134,10,50.1,1.15
,13:39:01,4,2700,1073.7,1.2,13.3,9,12.6,0.134,10,50.1,1.15
,13:39:02,4,2700,1074.7,1.2,13.3,9,12.5,0.134,10,50.1,1.14
,13:39:03,4,2700,1075.7,1.2,13.3,9,12.5,0.134,10,50.1,1.14
,13:39:04,4,2700,1076.7,1.2,13.3,9,12.5,0.134,10,50.1,1.15
,13:39:05,4,2700,1077.7,1.21,13.3,9,12.5,0.135,10,50.1,1.15
,13:39:06,4,2700,1078.7,1.21,13.3,9,12.5,0.131,10,50.1,1.16
,13:39:07,4,2700,1079.7,1.21,13.3,9,12.5,0.127,10,50.1,1.15
,13:39:08,4,2700,1080.7,1.21,13.3,10,12.5,0.124,10,50.1,1.15
,13:39:09,4,2700,1081.7,1.19,13.3,9,12.5,0.129,10,50.1,1.13
,13:39:10,4,2700,1082.7,1.17,13.3,9,12.5,0.13,10,50.1,1.12
,13:39:11,4,2700,1083.7,1.16,13.3,9,12.5,0.133,10,50.1,1.1
,13:39:12,4,2700,1084.7,1.16,13.3,9,12.5,0.133,10,50.1,1.11
,13:39:13,4,2700,1085.7,1.17,13.3,9,12.4,0.134,10,50.1,1.12
,13:39:14,4,2700,1086.7,1.18,13.3,9,12.4,0.132,10,50.1,1.13
,13:39:15,4,2700,1087.7,1.19,13.3,9,12.4,0.132,10,50,1.13
,13:39:16,4,2700,1088.7,1.19,13.3,9,12.4,0.132,10,50.1,1.13
,13:39:17,4,2700,1089.7,1.19,13.3,9,12.4,0.136,10,50,1.13
,13:39:18,4,2700,1090.7,1.19,13.3,9,12.4,0.132,10,50.1,1.13
,13:39:19,4,2700,1091.7,1.19,13.3,9,12.4,0.132,10,50.1,1.13
,13:39:20,4,2700,1092.7,1.18,13.3,9,12.3,0.132,10,50,1.13
,13:39:21,4,2700,1093.7,1.18,13.3,9,12.3,0.132,10,50.1,1.13
,13:39:22,4,2700,1094.7,1.19,13.3,9,12.3,0.136,10,50.1,1.13
,13:39:23,4,2700,1095.7,1.19,13.3,9,12.3,0.133,10,50.1,1.14
,13:39:24,4,2700,1096.7,1.19,13.3,9,12.3,0.133,10,50.1,1.14
,13:39:25,4,2700,1097.7,1.19,13.3,9,12.3,0.129,10,50,1.14
,13:39:26,4,2700,1098.7,1.19,13.3,9,12.3,0.125,10,50.1,1.13
,13:39:27,4,2700,1099.7,1.19,13.3,9,12.3,0.125,10,50,1.14
,13:39:28,4,2700,1100.7,1.19,13.3,9,12.3,0.125,10,50,1.13
,13:39:29,4,2700,1101.7,1.18,13.3,9,12.3,0.127,10,50,1.12
,13:39:30,4,2700,1102.7,1.16,13.3,9,12.3,0.126,10,50,1.11
,13:39:31,4,2700,1103.7,1.16,13.3,9,12.2,0.122,10,50,1.1
,13:39:32,4,2700,1104.7,1.16,13.3,9,12.2,0.122,10,50.1,1.11
,13:39:33,4,2700,1105.7,1.16,13.3,9,12.2,0.125,10,50,1.11
,13:39:34,4,2700,1106.7,1.16,13.3,9,12.2,0.125,10,50,1.1
,13:39:35,4,2700,1107.7,1.15,13.3,9,12.2,0.128,10,50,1.1
,13:39:36,4,2700,1108.7,1.15,13.3,9,12.2,0.132,10,50.1,1.1
,13:39:37,4,2700,1109.7,1.15,13.3,9,12.2,0.132,10,50.1,1.1
,13:39:38,4,2700,1110.7,1.15,13.3,9,12.1,0.131,10,50.1,1.09
,13:39:39,4,2700,1111.7,1.15,13.3,9,12.1,0.132,10,50,1.1
,13:39:40,4,2700,1112.7,1.16,13.3,9,12.1,0.129,10,50.1,1.11
,13:39:41,4,2700,1113.7,1.17,13.3,9,12.1,0.13,10,50.1,1.11
,13:39:42,4,2700,1114.7,1.16,13.3,9,12.1,0.129,10,50.1,1.1
,13:39:43,4,2700,1115.7,1.14,13.3,9,12.1,0.131,10,50,1.09
,13:39:44,4,2700,1116.7,1.14,13.3,9,12.1,0.131,10,50,1.09
,13:39:45,4,2700,1117.7,1.15,13.3,9,12.1,0.132,10,50.1,1.1
,13:39:46,4,2700,1118.7,1.17,13.3,9,12.1,0.13,10,50.1,1.11
,13:39:47,4,2700,1119.7,1.17,13.3,9,12.1,0.131,10,50.1,1.12
,13:39:48,4,2700,1120.7,1.17,13.3,9,12.1,0.127,10,50,1.12
,13:39:49,4,2700,1121.7,1.18,13.3,9,12,0.124,10,50,1.12
,13:39:50,4,2700,1122.7,1.17,13.3,9,12,0.127,10,50,1.12
,13:39:51,4,2700,1123.7,1.16,13.3,9,12,0.126,10,50.1,1.11
,13:39:52,4,2700,1124.7,1.15,13.3,9,12,0.128,10,50.1,1.09
,13:39:53,4,2700,1125.7,1.14,13.3,9,12,0.13,10,50,1.09
,13:39:54,4,2700,1126.7,1.14,13.3,9,12,0.131,10,50,1.09
,13:39:55,4,2700,1127.7,1.15,13.3,9,12,0.128,10,50,1.1
,13:39:56,4,2700,1128.7,1.15,13.3,9,11.9,0.128,10,50,1.1
,13:39:57,4,2700,1129.7,1.16,13.3,9,11.9,0.129,10,50,1.1
,13:39:58,4,2700,1130.7,1.15,13.3,9,11.9,0.128,10,50.1,1.1
,13:39:59,4,2700,1131.7,1.15,13.3,9,11.9,0.128,10,50.1,1.1
,13:40:00,4,2700,1132.7,1.15,13.3,9,11.9,0.128,10,50.1,1.1
,13:40:01,4,2700,1133.7,1.15,13.3,9,11.9,0.125,10,50.1,1.1
,13:40:02,4,2700,1134.7,1.16,13.3,9,11.9,0.122,10,50.1,1.1
,13:40:03,4,2700,1135.7,1.16,13.3,9,11.9,0.122,10,50.1,1.1
,13:40:04,4,2700,1136.7,1.15,13.3,9,11.9,0.121,10,50.1,1.09
,13:40:05,4,2700,1137.7,1.13,13.3,9,11.9,0.126,10,50.1,1.08
,13:40:06,4,2700,1138.7,1.12,13.3,9,11.8,0.128,10,50.1,1.06
,13:40:07,4,2700,1139.7,1.12,13.3,9,11.8,0.128,10,50.1,1.07
,13:40:08,4,2700,1140.7,1.13,13.3,9,11.8,0.13,10,50.1,1.08
,13:40:09,4,2700,1141.7,1.14,13.3,9,11.8,0.127,10,50,1.09
,13:40:10,4,2700,1142.7,1.15,13.3,9,11.8,0.128,10,50.1,1.1
,13:40:11,4,2700,1143.7,1.15,13.3,9,11.8,0.128,10,50.1,1.1
,13:40:12,4,2700,1144.7,1.15,13.3,9,11.8,0.128,10,50.1,1.1
,13:40:13,4,2700,1145.7,1.15,13.3,9,11.7,0.128,10,50,1.1
,13:40:14,4,2700,1146.7,1.15,13.3,9,11.7,0.128,10,50.1,1.1
,13:40:15,4,2700,1147.7,1.15,13.3,9,11.7,0.124,10,50.1,1.1
,13:40:16,4,2700,1148.7,1.15,13.3,9,11.7,0.121,10,50.1,1.1
,13:40:17,4,2700,1149.7,1.15,13.3,9,11.7,0.121,10,50.1,1.1
,13:40:18,4,2700,1150.7,1.14,13.3,9,11.7,0.123,10,50.1,1.09
,13:40:19,4,2700,1151.7,1.13,13.3,9,11.7,0.126,10,50.1,1.08
,13:40:20,4,2700,1152.7,1.12,13.3,9,11.7,0.129,10,50.1,1.07
,13:40:21,4,2700,1153.7,1.13,13.3,9,11.7,0.13,10,50.1,1.08
,13:40:22,4,2700,1154.7,1.14,13.3,9,11.6,0.131,10,50,1.09
,13:40:23,4,2700,1155.7,1.15,13.3,9,11.6,0.128,10,50.1,1.1
,13:40:24,4,2700,1156.7,1.16,13.3,9,11.6,0.129,10,50.1,1.1
,13:40:25,4,2700,1157.7,1.16,13.3,9,11.6,0.125,10,50.1,1.1
,13:40:26,4,2700,1158.7,1.15,13.3,9,11.6,0.125,10,50.1,1.1
,13:40:27,4,2700,1159.7,1.15,13.3,9,11.6,0.125,10,50.1,1.1
,13:40:28,4,2700,1160.7,1.15,13.3,9,11.6,0.125,10,50.1,1.1
,13:40:29,4,2700,1161.7,1.14,13.3,9,11.6,0.127,10,50.1,1.09
,13:40:30,4,2700,1162.7,1.13,13.3,9,11.5,0.126,10,50.1,1.08
,13:40:31,4,2700,1163.7,1.13,13.3,9,11.5,0.126,10,50.1,1.08
,13:40:32,4,2700,1164.7,1.14,13.3,9,11.5,0.127,10,50.1,1.09
,13:40:33,4,2700,1165.7,1.14,13.3,9,11.5,0.127,10,50.1,1.09
,13:40:34,4,2700,1166.7,1.14,13.3,9,11.5,0.127,10,50.1,1.09
,13:40:35,4,2700,1167.7,1.14,13.3,9,11.5,0.127,10,50,1.09
,13:40:36,4,2700,1168.7,1.14,13.3,9,11.5,0.127,10,50,1.09
,13:40:37,4,2700,1169.7,1.14,13.3,9,11.4,0.127,10,50,1.09
,13:40:38,4,2700,1170.7,1.14,13.3,9,11.4,0.124,10,50,1.09
,13:40:39,4,2700,1171.7,1.14,13.3,9,11.4,0.127,10,50,1.09
,13:40:40,4,2700,1172.7,1.14,13.3,9,11.4,0.127,10,50,1.08
,13:40:41,4,2700,1173.7,1.13,13.3,9,11.4,0.126,10,50,1.08
,13:40:42,4,2700,1174.7,1.13,13.3,9,11.4,0.126,10,50.1,1.08
,13:40:43,4,2700,1175.7,1.13,13.3,9,11.4,0.129,10,50.1,1.08
,13:40:44,4,2700,1176.7,1.13,13.3,9,11.4,0.13,10,50.1,1.08
,13:40:45,4,2700,1177.7,1.13,13.3,9,11.4,0.126,10,50,1.08
,13:40:46,4,2700,1178.7,1.13,13.3,9,11.3,0.126,10,50.1,1.08
,13:40:47,4,2700,1179.7,1.14,13.3,9,11.3,0.123,10,50.1,1.09
,13:40:48,4,2700,1180.7,1.14,13.3,9,11.3,0.123,10,50.1,1.09
,13:40:49,4,2700,1181.7,1.14,13.3,9,11.3,0.12,10,50.1,1.09
,13:40:50,4,2700,1182.7,1.14,13.3,9,11.3,0.12,10,50.1,1.09
,13:40:51,4,2700,1183.7,1.13,13.3,9,11.3,0.119,10,50.1,1.08
,13:40:52,4,2700,1184.7,1.12,13.3,9,11.3,0.118,10,50.1,1.07
,13:40:53,4,2700,1185.7,1.11,13.3,9,11.3,0.12,10,50,1.06
,13:40:54,4,2700,1186.7,1.1,13.3,9,11.2,0.123,10,50,1.05
,13:40:55,4,2700,1187.7,1.1,13.3,9,11.2,0.123,10,50,1.05
,13:40:56,4,2700,1188.7,1.1,13.3,9,11.2,0.123,10,50.1,1.05
,13:40:57,4,2700,1189.7,1.11,13.3,9,11.2,0.127,10,50,1.06
,13:40:58,4,2700,1190.7,1.11,13.3,9,11.2,0.124,10,50.1,1.06
,13:40:59,4,2700,1191.7,1.11,13.3,9,11.2,0.128,10,50.1,1.06
,13:41:00,4,2700,1192.7,1.11,13.3,9,11.2,0.124,10,50.1,1.06
,13:41:01,4,2700,1193.7,1.11,13.3,9,11.2,0.124,10,50,1.06
,13:41:02,4,2700,1194.7,1.11,13.3,9,11.2,0.124,10,50,1.06
,13:41:03,4,2700,1195.7,1.11,13.3,9,11.1,0.128,10,50,1.06
,13:41:04,4,2700,1196.7,1.12,13.3,9,11.1,0.128,10,50,1.07
,13:41:05,4,2700,1197.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:06,4,2700,1198.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:07,4,2700,1199.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:08,4,2700,1200.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:09,4,2700,1201.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:10,4,2700,1202.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:11,4,2700,1203.7,1.12,13.3,9,11.1,0.125,10,50.1,1.07
,13:41:12,4,2700,1204.7,1.12,13.3,9,11,0.125,10,50,1.07
,13:41:13,4,2700,1205.7,1.12,13.3,9,11,0.125,10,50,1.07
,13:41:14,4,2700,1206.7,1.12,13.3,9,11,0.125,10,50,1.08
,13:41:15,4,2700,1207.7,1.13,13.3,9,11,0.126,10,50.1,1.08
,13:41:16,4,2700,1208.7,1.13,13.3,9,11,0.126,10,50,1.08
,13:41:17,4,2700,1209.7,1.13,13.3,9,11,0.126,10,50,1.08
,13:41:18,4,2700,1210.7,1.13,13.3,9,11,0.126,10,50,1.08
,13:41:19,4,2700,1211.7,1.12,13.3,9,11,0.125,10,50,1.07
,13:41:20,4,2700,1212.7,1.12,13.3,9,11,0.124,10,50,1.07
,13:41:21,4,2700,1213.7,1.12,13.3,9,10.9,0.124,10,50,1.07
,13:41:22,4,2700,1214.7,1.12,13.3,9,10.9,0.125,10,50,1.07
,13:41:23,4,2700,1215.7,1.12,13.3,9,10.9,0.125,10,50,1.07
,13:41:24,4,2700,1216.7,1.12,13.3,9,10.9,0.122,10,50.1,1.07
,13:41:25,4,2700,1217.7,1.12,13.3,9,10.9,0.124,10,50.1,1.07
,13:41:26,4,2700,1218.7,1.12,13.3,9,10.9,0.124,10,50,1.07
,13:41:27,4,2700,1219.7,1.11,13.3,9,10.9,0.124,10,50.1,1.06
,13:41:28,4,2700,1220.7,1.11,13.3,9,10.9,0.124,10,50.1,1.06
,13:41:29,4,2700,1221.7,1.11,13.3,9,10.9,0.124,10,50.1,1.06
,13:41:30,4,2700,1222.7,1.11,13.3,9,10.9,0.124,10,50.1,1.06
,13:41:31,4,2700,1223.7,1.11,13.3,9,10.8,0.124,10,50.1,1.06
,13:41:32,4,2700,1224.7,1.11,13.3,9,10.8,0.123,10,50,1.06
,13:41:33,4,2700,1225.7,1.11,13.3,9,10.8,0.123,10,50.1,1.06
,13:41:34,4,2700,1226.7,1.11,13.3,9,10.8,0.124,10,50.1,1.06
,13:41:35,4,2700,1227.7,1.12,13.3,9,10.8,0.121,10,50.1,1.07
,13:41:36,4,2700,1228.7,1.13,13.3,9,10.8,0.122,10,50.1,1.08
,13:41:37,4,2700,1229.7,1.13,13.3,9,10.8,0.122,10,50.1,1.08
,13:41:38,4,2700,1230.7,1.12,13.3,9,10.8,0.121,10,50.1,1.07
,13:41:39,4,2700,1231.7,1.11,13.3,9,10.8,0.12,10,50.1,1.06
,13:41:40,4,2700,1232.7,1.11,13.3,9,10.8,0.124,10,50.1,1.06
,13:41:41,4,2700,1233.7,1.11,13.3,9,10.8,0.124,10,50.1,1.06
,13:41:42,4,2700,1234.7,1.11,13.3,9,10.8,0.12,10,50.1,1.06
,13:41:43,4,2700,1235.7,1.11,13.3,9,10.7,0.12,10,50.1,1.06
,13:41:44,4,2700,1236.7,1.11,13.3,9,10.7,0.124,10,50,1.06
,13:41:45,4,2700,1237.7,1.11,13.3,9,10.7,0.124,10,50,1.06
,13:41:46,4,2700,1238.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:47,4,2700,1239.7,1.11,13.3,9,10.7,0.123,10,50.1,1.06
,13:41:48,4,2700,1240.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:49,4,2700,1241.7,1.11,13.3,9,10.7,0.124,10,50,1.06
,13:41:50,4,2700,1242.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:51,4,2700,1243.7,1.11,13.3,9,10.7,0.124,10,50,1.06
,13:41:52,4,2700,1244.7,1.11,13.3,9,10.7,0.124,10,50,1.06
,13:41:53,4,2700,1245.7,1.12,13.3,9,10.7,0.124,10,50,1.07
,13:41:54,4,2700,1246.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:55,4,2700,1247.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:56,4,2700,1248.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:57,4,2700,1249.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:58,4,2700,1250.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:41:59,4,2700,1251.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:42:00,4,2700,1252.7,1.11,13.3,9,10.7,0.124,10,50.1,1.06
,13:42:01,4,2700,1253.7,1.12,13.3,9,10.6,0.125,10,50.1,1.08
,13:42:02,4,2700,1254.7,1.13,13.3,9,10.6,0.123,10,50.1,1.08
,13:42:03,4,2700,1255.7,1.13,13.3,9,10.6,0.123,10,50.1,1.08
,13:42:04,4,2700,1256.7,1.12,13.3,9,10.6,0.121,10,50,1.07
,13:42:05,4,2700,1257.7,1.1,13.3,9,10.6,0.119,10,50.1,1.05
,13:42:06,4,2700,1258.7,1.09,13.3,9,10.6,0.119,10,50,1.05
,13:42:07,4,2700,1259.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:08,4,2700,1260.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:09,4,2700,1261.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:10,4,2700,1262.7,1.09,13.3,9,10.6,0.122,10,50,1.04
,13:42:11,4,2700,1263.7,1.09,13.3,9,10.6,0.122,10,50,1.04
,13:42:12,4,2700,1264.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:13,4,2700,1265.7,1.09,13.3,9,10.6,0.122,10,50,1.04
,13:42:14,4,2700,1266.7,1.09,13.3,9,10.6,0.122,10,50,1.04
,13:42:15,4,2700,1267.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:16,4,2700,1268.7,1.09,13.3,9,10.6,0.122,10,50,1.04
,13:42:17,4,2700,1269.7,1.1,13.3,9,10.6,0.123,10,50.1,1.05
,13:42:18,4,2700,1270.7,1.11,13.3,9,10.6,0.124,10,50.1,1.07
,13:42:19,4,2700,1271.7,1.14,13.3,9,10.6,0.123,10,50.1,1.09
,13:42:20,4,2700,1272.7,1.14,13.3,9,10.6,0.124,10,50.1,1.09
,13:42:21,4,2700,1273.7,1.13,13.3,9,10.6,0.123,10,50.1,1.08
,13:42:22,4,2700,1274.7,1.11,13.3,9,10.6,0.121,10,50.1,1.06
,13:42:23,4,2700,1275.7,1.11,13.3,9,10.6,0.12,10,50.1,1.06
,13:42:24,4,2700,1276.7,1.11,13.3,9,10.6,0.12,10,50.1,1.06
,13:42:25,4,2700,1277.7,1.11,13.3,9,10.6,0.117,10,50.1,1.06
,13:42:26,4,2700,1278.7,1.11,13.3,9,10.6,0.117,10,50.1,1.06
,13:42:27,4,2700,1279.7,1.1,13.3,9,10.6,0.12,10,50.1,1.06
,13:42:28,4,2700,1280.7,1.1,13.3,9,10.6,0.119,10,50.1,1.05
,13:42:29,4,2700,1281.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:30,4,2700,1282.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:31,4,2700,1283.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:32,4,2700,1284.7,1.09,13.3,9,10.6,0.121,10,50,1.04
,13:42:33,4,2700,1285.7,1.09,13.3,9,10.6,0.125,10,50.1,1.04
,13:42:34,4,2700,1286.7,1.09,13.3,9,10.6,0.125,10,50.1,1.04
,13:42:35,4,2700,1287.7,1.09,13.3,9,10.6,0.122,10,50.1,1.05
,13:42:36,4,2700,1288.7,1.1,13.3,9,10.6,0.126,10,50.1,1.05
,13:42:37,4,2700,1289.7,1.1,13.3,9,10.6,0.126,10,50.1,1.05
,13:42:38,4,2700,1290.7,1.1,13.3,9,10.6,0.123,10,50.1,1.06
,13:42:39,4,2700,1291.7,1.1,13.3,9,10.6,0.123,10,50.1,1.06
,13:42:40,4,2700,1292.7,1.1,13.3,9,10.6,0.12,10,50.1,1.06
,13:42:41,4,2700,1293.7,1.1,13.3,9,10.6,0.116,10,50.1,1.05
,13:42:42,4,2700,1294.7,1.1,13.3,9,10.6,0.116,10,50.1,1.05
,13:42:43,4,2700,1295.7,1.09,13.3,9,10.6,0.119,10,50.1,1.05
,13:42:44,4,2700,1296.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:45,4,2700,1297.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:46,4,2700,1298.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:47,4,2700,1299.7,1.09,13.3,9,10.6,0.121,10,50.1,1.04
,13:42:48,4,2700,1300.7,1.09,13.3,9,10.6,0.121,10,50,1.04
,13:42:49,4,2700,1301.7,1.09,13.3,9,10.6,0.121,10,50,1.04
,13:42:50,4,2700,1302.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:51,4,2700,1303.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:52,4,2700,1304.7,1.09,13.3,9,10.6,0.122,10,50.1,1.04
,13:42:53,4,2700,1305.7,1.09,13.3,9,10.6,0.118,10,50.1,1.04
,13:42:54,4,2700,1306.7,1.09,13.3,9,10.6,0.119,10,50.1,1.05
,13:42:55,4,2700,1307.7,1.09,13.3,9,10.6,0.115,10,50.1,1.05
,13:42:56,4,2700,1308.7,1.09,13.3,9,10.6,0.115,10,50.1,1.05
,13:42:57,4,2700,1309.7,1.09,13.3,9,10.6,0.118,10,50.1,1.04
,13:42:58,4,2700,1310.7,1.08,13.3,9,10.7,0.121,10,50.1,1.03
,13:42:59,4,2700,1311.7,1.08,13.3,9,10.7,0.12,10,50,1.03
,13:43:00,4,2700,1312.7,1.07,13.3,9,10.7,0.123,10,50,1.03
,13:43:01,4,2700,1313.7,1.08,13.3,9,10.7,0.124,10,50.1,1.03
,13:43:02,4,2700,1314.7,1.08,13.3,9,10.7,0.12,10,50.1,1.03
,13:43:03,4,2700,1315.7,1.08,13.3,9,10.7,0.121,10,50.1,1.04
,13:43:04,4,2700,1316.7,1.09,13.3,9,10.7,0.125,10,50.1,1.04
,13:43:05,4,2700,1317.7,1.09,13.3,9,10.7,0.125,10,50.1,1.04
,13:43:06,4,2700,1318.7,1.09,13.3,9,10.7,0.125,10,50.1,1.04
