Data file,,RA0.3_HEF65_12C_001_45MINS.TSV,,,,,,,,,,
,10:46:36,4,2700,1647.5,1.4,13.3,9,11.7,0.152,10,50.1,1.31
,10:46:37,4,2700,1648.5,1.4,13.3,9,11.8,0.148,10,50.1,1.31
,10:46:38,4,2700,1649.5,1.4,13.3,10,11.8,0.143,10,50.1,1.31
,10:46:39,4,2700,1650.5,1.39,13.3,9,11.8,0.151,10,50.1,1.3
,10:46:40,4,2700,1651.5,1.38,13.3,9,11.8,0.154,10,50.1,1.29
,10:46:41,4,2700,1652.5,1.37,13.3,9,11.8,0.157,10,50.1,1.28
,10:46:42,4,2700,1653.5,1.36,13.3,9,11.8,0.156,10,50,1.28
,10:46:43,4,2700,1654.5,1.36,13.3,9,11.9,0.156,10,50.1,1.28
,10:46:44,4,2700,1655.5,1.37,13.3,9,11.9,0.157,10,50.1,1.28
,10:46:45,4,2700,1656.5,1.37,13.3,9,11.9,0.152,10,50.1,1.28
,10:46:46,4,2700,1657.5,1.37,13.3,9,11.9,0.153,10,50.1,1.28
,10:46:47,4,2700,1658.5,1.37,13.3,9,11.9,0.157,10,50.1,1.29
,10:46:48,4,2700,1659.5,1.38,13.3,9,11.9,0.153,10,50.1,1.29
,10:46:49,4,2700,1660.5,1.39,13.3,9,12,0.15,10,50.1,1.3
,10:46:50,4,2700,1661.5,1.39,13.3,9,12,0.146,10,50.1,1.3
,10:46:51,4,2700,1662.5,1.39,13.3,9,12,0.147,10,50.1,1.31
,10:46:52,4,2700,1663.5,1.39,13.3,9,12,0.151,10,50.1,1.3
,10:46:53,4,2700,1664.5,1.39,13.3,9,12,0.155,10,50.1,1.3
,10:46:54,4,2700,1665.5,1.38,13.3,9,12,0.153,10,50.1,1.29
,10:46:55,4,2700,1666.5,1.37,13.3,9,12,0.152,10,50,1.28
,10:46:56,4,2700,1667.5,1.37,13.3,9,12.1,0.153,10,50.1,1.29
,10:46:57,4,2700,1668.5,1.38,13.3,9,12.1,0.154,10,50.1,1.29
,10:46:58,4,2700,1669.5,1.38,13.3,9,12.1,0.154,10,50.1,1.3
,10:46:59,4,2700,1670.5,1.38,13.3,9,12.1,0.154,10,50.1,1.29
,10:47:00,4,2700,1671.5,1.38,13.3,9,12.1,0.154,10,49.9,1.29
,10:47:01,4,2700,1672.5,1.38,13.3,9,12.1,0.154,10,49.9,1.29
,10:47:02,4,2700,1673.5,1.39,13.3,9,12.2,0.155,10,50,1.3
,10:47:03,4,2700,1674.5,1.38,13.3,9,12.2,0.154,10,50,1.3
,10:47:04,4,2700,1675.5,1.38,13.3,9,12.2,0.15,10,50,1.3
,10:47:05,4,2700,1676.5,1.38,13.3,9,12.2,0.145,10,50,1.29
,10:47:06,4,2700,1677.5,1.38,13.3,9,12.2,0.145,10,50,1.29
,10:47:07,4,2700,1678.5,1.37,13.3,9,12.2,0.153,10,50.1,1.28
,10:47:08,4,2700,1679.5,1.36,13.3,9,12.3,0.156,10,50.1,1.28
,10:47:09,4,2700,1680.5,1.36,13.3,9,12.3,0.156,10,50.1,1.28
,10:47:10,4,2700,1681.5,1.37,13.3,9,12.3,0.157,10,50,1.29
,10:47:11,4,2700,1682.5,1.38,13.3,9,12.3,0.158,10,50,1.29
,10:47:12,4,2700,1683.5,1.38,13.3,9,12.3,0.158,10,50,1.29
,10:47:13,4,2700,1684.5,1.37,13.3,9,12.3,0.158,10,49.9,1.29
,10:47:14,4,2700,1685.5,1.38,13.3,9,12.3,0.158,10,49.9,1.29
,10:47:15,4,2700,1686.5,1.39,13.3,9,12.4,0.155,10,50,1.3
,10:47:16,4,2700,1687.5,1.39,13.3,9,12.4,0.155,10,49.9,1.3
,10:47:17,4,2700,1688.5,1.39,13.3,9,12.4,0.155,10,49.9,1.3
,10:47:18,4,2700,1689.5,1.39,13.3,9,12.4,0.155,10,49.8,1.3
,10:47:19,4,2700,1690.5,1.39,13.3,9,12.4,0.155,10,49.8,1.3
,10:47:20,4,2700,1691.5,1.39,13.3,9,12.4,0.151,10,49.7,1.3
,10:47:21,4,2700,1692.5,1.39,13.3,9,12.5,0.15,10,49.7,1.3
,10:47:22,4,2700,1693.5,1.4,13.3,9,12.5,0.148,10,49.7,1.31
,10:47:23,4,2700,1694.5,1.42,13.3,10,12.5,0.145,10,49.6,1.33
,10:47:24,4,2700,1695.5,1.43,13.3,10,12.5,0.146,10,49.4,1.34
,10:47:25,4,2700,1696.5,1.42,13.3,9,12.5,0.149,10,49.1,1.33
,10:47:26,4,2700,1697.5,1.39,13.3,9,12.5,0.151,10,49.1,1.3
,10:47:27,4,2700,1698.5,1.37,13.3,9,12.6,0.149,10,48.9,1.28
,10:47:28,4,2700,1699.5,1.36,13.3,9,12.6,0.147,10,48.2,1.27
,10:47:29,4,2700,1700.5,1.35,13.3,9,12.6,0.151,10,48.5,1.27
,10:47:30,4,2700,1701.5,1.35,13.3,9,12.6,0.151,10,48.8,1.26
,10:47:31,4,2700,1702.5,1.35,13.3,9,12.6,0.155,10,48.9,1.27
,10:47:32,4,2700,1703.5,1.36,13.3,9,12.6,0.156,10,49,1.27
,10:47:33,4,2700,1704.5,1.37,13.3,9,12.6,0.157,10,49,1.28
,10:47:34,4,2700,1705.5,1.38,13.3,9,12.6,0.158,10,48.9,1.29
,10:47:35,4,2700,1706.5,1.38,13.3,9,12.6,0.158,10,48.8,1.29
,10:47:36,4,2700,1707.5,1.38,13.3,9,12.6,0.159,10,48.7,1.29
,10:47:37,4,2700,1708.5,1.38,13.3,9,12.7,0.159,10,48.6,1.29
,10:47:38,4,2700,1709.5,1.38,13.3,9,12.7,0.154,10,48.3,1.29
,10:47:39,4,2700,1710.5,1.38,13.3,9,12.7,0.154,10,48.2,1.3
,10:47:40,4,2700,1711.5,1.39,13.3,9,12.7,0.155,10,48.3,1.3
,10:47:41,4,2700,1712.5,1.39,13.3,9,12.7,0.155,10,48.2,1.31
,10:47:42,4,2700,1713.5,1.39,13.3,9,12.7,0.155,10,48.1,1.3
,10:47:43,4,2700,1714.5,1.39,13.3,9,12.8,0.155,10,48.2,1.3
,10:47:44,4,2700,1715.5,1.39,13.3,9,12.8,0.155,10,48.3,1.3
,10:47:45,4,2700,1716.5,1.39,13.3,9,12.8,0.159,10,48.7,1.3
,10:47:46,4,2700,1717.5,1.39,13.3,9,12.8,0.16,10,48.9,1.31
,10:47:47,4,2700,1718.5,1.4,13.3,9,12.8,0.16,10,48.8,1.31
,10:47:48,4,2700,1719.5,1.41,13.3,9,12.8,0.157,10,48.6,1.32
,10:47:49,4,2700,1720.5,1.41,13.3,9,12.8,0.152,10,48.6,1.32
,10:47:50,4,2700,1721.5,1.41,13.3,9,12.9,0.153,10,48.5,1.32
,10:47:51,4,2700,1722.5,1.41,13.3,9,12.8,0.153,10,48.4,1.32
,10:47:52,4,2700,1723.5,1.41,13.3,9,12.9,0.153,10,48.4,1.32
,10:47:53,4,2700,1724.5,1.42,13.3,9,12.9,0.153,10,48.1,1.33
,10:47:54,4,2700,1725.5,1.41,13.3,9,12.9,0.149,10,48,1.32
,10:47:55,4,2700,1726.5,1.41,13.3,9,12.9,0.148,10,47.9,1.32
,10:47:56,4,2700,1727.5,1.4,13.3,9,12.9,0.147,10,48.1,1.31
,10:47:57,4,2700,1728.5,1.39,13.3,9,12.9,0.147,10,48.2,1.3
,10:47:58,4,2700,1729.5,1.38,13.3,9,12.9,0.15,10,48.3,1.29
,10:47:59,4,2700,1730.5,1.37,13.3,9,12.9,0.153,10,48.4,1.28
,10:48:00,4,2700,1731.5,1.36,13.3,9,12.9,0.156,10,48.1,1.27
,10:48:01,4,2700,1732.5,1.36,13.3,9,13,0.156,10,48.1,1.27
,10:48:02,4,2700,1733.5,1.36,13.3,9,13,0.156,10,46.5,1.28
,10:48:03,4,2700,1734.5,1.37,13.3,9,13,0.153,10,45.8,1.29
,10:48:04,4,2700,1735.5,1.38,13.3,9,13,0.158,10,45.5,1.29
,10:48:05,4,2700,1736.5,1.38,13.3,9,13,0.159,10,45.2,1.29
,10:48:06,4,2700,1737.5,1.38,13.3,9,13,0.159,10,45,1.29
,10:48:07,4,2700,1738.5,1.38,13.3,9,13,0.159,10,44.8,1.29
,10:48:08,4,2700,1739.5,1.39,13.3,9,13,0.159,10,45.1,1.3
,10:48:09,4,2700,1740.5,1.41,13.3,9,13,0.157,10,45.2,1.32
,10:48:10,4,2700,1741.5,1.42,13.3,9,13,0.154,10,45.3,1.33
,10:48:11,4,2700,1742.5,1.42,13.3,9,13,0.149,10,45.4,1.33
,10:48:12,4,2700,1743.5,1.41,13.3,9,13,0.148,10,45.4,1.32
,10:48:13,4,2700,1744.5,1.4,13.3,9,13,0.147,10,45.4,1.31
,10:48:14,4,2700,1745.5,1.39,13.3,9,13.1,0.151,10,45.4,1.3
,10:48:15,4,2700,1746.5,1.38,13.3,9,13.1,0.15,10,45.4,1.29
,10:48:16,4,2700,1747.5,1.38,13.3,9,13.1,0.154,10,45.5,1.29
,10:48:17,4,2700,1748.5,1.37,13.3,9,13.1,0.153,10,44.8,1.29
,10:48:18,4,2700,1749.5,1.37,13.3,9,13.1,0.153,10,44.1,1.28
,10:48:19,4,2700,1750.5,1.37,13.3,9,13.1,0.153,10,43.7,1.28
,10:48:20,4,2700,1751.5,1.37,13.3,9,13.1,0.153,10,43.4,1.28
,10:48:21,4,2700,1752.5,1.38,13.3,9,13.1,0.153,10,43.4,1.29
,10:48:22,4,2700,1753.5,1.38,13.3,9,13.1,0.159,10,43.3,1.29
,10:48:23,4,2700,1754.5,1.38,13.3,9,13.1,0.154,10,43.7,1.29
,10:48:24,4,2700,1755.5,1.38,13.3,9,13.1,0.154,10,44.6,1.29
,10:48:25,4,2700,1756.5,1.38,13.3,9,13.1,0.154,10,45.6,1.29
,10:48:26,4,2700,1757.5,1.38,13.3,9,13.1,0.15,10,45.5,1.3
,10:48:27,4,2700,1758.5,1.38,13.3,9,13.1,0.146,10,45.8,1.29
,10:48:28,4,2700,1759.5,1.38,13.3,9,13.1,0.145,10,46.2,1.29
,10:48:29,4,2700,1760.5,1.37,13.3,9,13.1,0.144,10,45.7,1.28
,10:48:30,4,2700,1761.5,1.36,13.3,9,13.1,0.147,10,44.3,1.27
,10:48:31,4,2700,1762.5,1.35,13.3,9,13.1,0.151,10,43.5,1.26
,10:48:32,4,2700,1763.5,1.34,13.3,9,13.1,0.154,10,43,1.26
,10:48:33,4,2700,1764.5,1.34,13.3,9,13.1,0.153,10,42.8,1.25
,10:48:34,4,2700,1765.5,1.35,13.3,9,13.1,0.155,10,43.1,1.26
,10:48:35,4,2700,1766.5,1.36,13.3,9,13.1,0.151,10,43.4,1.27
,10:48:36,4,2700,1767.5,1.36,13.3,9,13.1,0.152,10,43.5,1.28
,10:48:37,4,2700,1768.5,1.37,13.3,9,13.2,0.152,10,43.8,1.28
,10:48:38,4,2700,1769.5,1.37,13.3,9,13.2,0.153,10,43.7,1.28
,10:48:39,4,2700,1770.5,1.37,13.3,9,13.2,0.153,10,44.1,1.29
,10:48:40,4,2700,1771.5,1.37,13.3,9,13.2,0.149,10,44.4,1.29
,10:48:41,4,2700,1772.5,1.37,13.3,9,13.2,0.148,10,45.3,1.28
,10:48:42,4,2700,1773.5,1.36,13.3,9,13.2,0.148,10,46.2,1.28
,10:48:43,4,2700,1774.5,1.36,13.3,9,13.2,0.152,10,46.9,1.27
,10:48:44,4,2700,1775.5,1.36,13.3,9,13.2,0.147,10,47.2,1.27
,10:48:45,4,2700,1776.5,1.36,13.3,9,13.2,0.147,10,47.3,1.27
,10:48:46,4,2700,1777.5,1.35,13.3,9,13.2,0.147,10,47.4,1.27
,10:48:47,4,2700,1778.5,1.35,13.3,9,13.2,0.151,10,47.5,1.27
,10:48:48,4,2700,1779.5,1.35,13.3,9,13.2,0.151,10,47.5,1.27
,10:48:49,4,2700,1780.5,1.36,13.3,9,13.2,0.151,10,47.6,1.27
,10:48:50,4,2700,1781.5,1.37,13.3,9,13.2,0.157,10,47.7,1.28
,10:48:51,4,2700,1782.5,1.38,13.3,9,13.2,0.154,10,47.8,1.29
,10:48:52,4,2700,1783.5,1.38,13.3,9,13.2,0.15,10,48.1,1.3
,10:48:53,4,2700,1784.5,1.38,13.3,9,13.2,0.15,10,48.2,1.29
,10:48:54,4,2700,1785.5,1.38,13.3,9,13.2,0.145,10,48.4,1.29
,10:48:55,4,2700,1786.5,1.37,13.3,9,13.2,0.144,10,48.6,1.28
,10:48:56,4,2700,1787.5,1.36,13.3,9,13.2,0.147,10,48.8,1.27
,10:48:57,4,2700,1788.5,1.36,13.3,9,13.2,0.147,10,48.7,1.27
,10:48:58,4,2700,1789.5,1.35,13.3,9,13.1,0.146,10,48.3,1.27
,10:48:59,4,2700,1790.5,1.35,13.3,9,13.2,0.15,10,48.5,1.26
,10:49:00,4,2700,1791.5,1.35,13.3,9,13.2,0.15,10,48.8,1.26
,10:49:01,4,2700,1792.5,1.34,13.3,9,13.2,0.154,10,49.1,1.26
,10:49:02,4,2700,1793.5,1.34,13.3,9,13.2,0.149,10,49.2,1.25
,10:49:03,4,2700,1794.5,1.34,13.3,9,13.2,0.154,10,49.4,1.26
,10:49:04,4,2700,1795.5,1.36,13.3,9,13.2,0.151,10,49.9,1.27
,10:49:05,4,2700,1796.5,1.37,13.3,9,13.1,0.153,10,50,1.28
,10:49:06,4,2700,1797.5,1.37,13.3,9,13.1,0.153,10,50,1.28
,10:49:07,4,2700,1798.5,1.37,13.3,9,13.1,0.157,10,50,1.28
,10:49:08,4,2700,1799.5,1.37,13.3,9,13.1,0.157,10,50,1.28
,10:49:09,4,2700,1800.5,1.37,13.3,9,13.1,0.157,10,50.1,1.28
,10:49:10,4,2700,1801.5,1.37,13.3,9,13.1,0.157,10,50.1,1.28
,10:49:11,4,2700,1802.5,1.37,13.3,9,13.1,0.158,10,50.1,1.29
,10:49:12,4,2700,1803.5,1.38,13.3,9,13.1,0.154,10,50.1,1.29
,10:49:13,4,2700,1804.5,1.38,13.3,9,13.1,0.154,10,50.1,1.29
,10:49:14,4,2700,1805.5,1.37,13.3,9,13.1,0.153,10,50.1,1.29
,10:49:15,4,2700,1806.5,1.37,13.3,9,13.1,0.157,10,50.1,1.28
,10:49:16,4,2700,1807.5,1.36,13.3,9,13.1,0.152,10,50.1,1.28
,10:49:17,4,2700,1808.5,1.36,13.3,9,13.1,0.151,10,50.1,1.27
,10:49:18,4,2700,1809.5,1.36,13.3,9,13.1,0.151,10,50.1,1.27
,10:49:19,4,2700,1810.5,1.36,13.3,9,13.1,0.147,10,50.1,1.27
,10:49:20,4,2700,1811.5,1.36,13.3,9,13.1,0.151,10,50.1,1.27
,10:49:21,4,2700,1812.5,1.36,13.3,9,13.1,0.151,10,50,1.27
,10:49:22,4,2700,1813.5,1.36,13.3,9,13.1,0.151,10,49.7,1.27
,10:49:23,4,2700,1814.5,1.36,13.3,9,13.1,0.152,10,49.2,1.27
,10:49:24,4,2700,1815.5,1.37,13.3,9,13.1,0.153,10,48.6,1.28
,10:49:25,4,2700,1816.5,1.38,13.3,9,13.1,0.153,10,49.7,1.29
,10:49:26,4,2700,1817.5,1.38,13.3,9,13.1,0.149,10,49.9,1.29
,10:49:27,4,2700,1818.5,1.38,13.3,9,13.1,0.149,10,50,1.29
,10:49:28,4,2700,1819.5,1.37,13.3,9,13,0.149,10,50,1.29
,10:49:29,4,2700,1820.5,1.37,13.3,9,13,0.149,10,50,1.28
,10:49:30,4,2700,1821.5,1.37,13.3,9,13,0.153,10,49.9,1.28
,10:49:31,4,2700,1822.5,1.37,13.3,9,13,0.149,10,49.6,1.29
,10:49:32,4,2700,1823.5,1.37,13.3,9,13,0.153,10,49.9,1.28
,10:49:33,4,2700,1824.5,1.36,13.3,9,13,0.152,10,48.3,1.28
,10:49:34,4,2700,1825.5,1.36,13.3,9,13,0.156,10,39.6,1.27
,10:49:35,4,2700,1826.5,1.37,13.3,9,13,0.152,10,38.5,1.28
,10:49:36,4,2700,1827.5,1.38,13.3,9,13,0.154,10,34.5,1.29
,10:49:37,4,2700,1828.5,1.38,13.3,9,13,0.149,10,34.1,1.29
,10:49:38,4,2700,1829.5,1.37,13.3,9,13,0.149,10,32.4,1.29
,10:49:39,4,2700,1830.5,1.37,13.3,9,13,0.153,10,30.3,1.28
,10:49:40,4,2700,1831.5,1.37,13.3,9,13,0.148,10,28,1.28
,10:49:41,4,2700,1832.5,1.36,13.3,9,13,0.147,10,24,1.27
,10:49:42,4,2700,1833.5,1.35,13.3,9,13,0.143,10,22.6,1.27
,10:49:43,4,2700,1834.5,1.35,13.3,9,13,0.147,10,20.2,1.27
,10:49:44,4,2700,1835.5,1.35,13.3,9,13,0.147,10,15.3,1.27
,10:49:45,4,2700,1836.5,1.36,13.3,9,12.9,0.147,10,11.9,1.27
,10:49:46,4,2700,1837.5,1.36,13.3,9,12.9,0.143,10,8.4,1.27
,10:49:47,4,2700,1838.5,1.35,13.3,9,12.9,0.143,10,6.8,1.27
,10:49:48,4,2700,1839.5,1.35,13.3,9,12.9,0.142,10,7.5,1.26
,10:49:49,4,2700,1840.5,1.33,13.3,9,12.9,0.141,10,8.5,1.25
,10:49:50,4,2700,1841.5,1.32,13.3,9,12.9,0.143,10,10.1,1.24
,10:49:51,4,2700,1842.5,1.31,13.3,9,12.9,0.142,10,11.9,1.23
,10:49:52,4,2700,1843.5,1.3,13.3,9,12.9,0.141,10,8.9,1.22
,10:49:53,4,2700,1844.5,1.3,13.3,9,12.9,0.145,10,6.3,1.22
,10:49:54,4,2700,1845.5,1.3,13.3,9,12.9,0.149,10,5.8,1.22
,10:49:55,4,2700,1846.5,1.3,13.3,9,12.9,0.149,10,5.8,1.22
,10:49:56,4,2700,1847.5,1.3,13.3,9,12.9,0.15,10,6.1,1.22
,10:49:57,4,2700,1848.5,1.31,13.3,9,12.9,0.151,10,6.7,1.23
,10:49:58,4,2700,1849.5,1.32,13.3,8,12.8,0.156,10,6.7,1.24
,10:49:59,4,2700,1850.5,1.34,13.3,8,12.8,0.158,10,7.2,1.25
,10:50:00,4,2700,1851.5,1.35,13.3,9,12.8,0.154,10,8.2,1.26
,10:50:01,4,2700,1852.5,1.35,13.3,9,12.8,0.15,10,10.6,1.26
,10:50:02,4,2700,1853.5,1.35,13.3,9,12.8,0.154,10,10.4,1.26
,10:50:03,4,2700,1854.5,1.35,13.3,9,12.8,0.154,10,9.8,1.26
,10:50:04,4,2700,1855.5,1.35,13.3,9,12.8,0.155,10,8.2,1.27
,10:50:05,4,2700,1856.5,1.36,13.3,9,12.8,0.152,10,6.8,1.27
,10:50:06,4,2700,1857.5,1.36,13.3,9,12.8,0.152,10,5.1,1.28
,10:50:07,4,2700,1858.5,1.36,13.3,9,12.8,0.147,10,3.9,1.27
,10:50:08,4,2700,1859.5,1.35,13.3,9,12.8,0.142,10,3.4,1.26
,10:50:09,4,2700,1860.5,1.34,13.3,9,12.8,0.142,10,2.6,1.26
,10:50:10,4,2700,1861.5,1.34,13.3,9,12.7,0.142,10,1.9,1.26
,10:50:11,4,2700,1862.5,1.34,13.3,9,12.7,0.145,10,1.5,1.26
,10:50:12,4,2700,1863.5,1.34,13.3,9,12.7,0.153,10,2.9,1.25
,10:50:13,4,2700,1864.5,1.33,13.3,9,12.7,0.149,10,10,1.25
,10:50:14,4,2700,1865.5,1.34,13.3,9,12.7,0.153,10,9.1,1.25
,10:50:15,4,2700,1866.5,1.34,13.3,9,12.7,0.154,10,4.9,1.26
,10:50:16,4,2700,1867.5,1.34,13.3,8,12.7,0.159,10,7.7,1.26
,10:50:17,4,2700,1868.5,1.34,13.3,9,12.7,0.15,10,27.7,1.26
,10:50:18,4,2700,1869.5,1.34,13.3,9,12.7,0.15,10,36.8,1.26
,10:50:19,4,2700,1870.5,1.35,13.3,9,12.7,0.15,10,31,1.26
,10:50:20,4,2700,1871.5,1.34,13.3,9,12.7,0.149,10,20.1,1.26
,10:50:21,4,2700,1872.5,1.34,13.3,9,12.6,0.149,10,11.4,1.25
,10:50:22,4,2700,1873.5,1.34,13.3,9,12.6,0.149,10,6.6,1.25
,10:50:23,4,2700,1874.5,1.33,13.3,9,12.6,0.144,10,6.6,1.25
,10:50:24,4,2700,1875.5,1.33,13.3,9,12.6,0.144,10,6.5,1.25
,10:50:25,4,2700,1876.5,1.33,13.3,9,12.6,0.14,10,10.6,1.25
,10:50:26,4,2700,1877.5,1.33,13.3,9,12.6,0.14,10,11,1.24
,10:50:27,4,2700,1878.5,1.32,13.3,9,12.6,0.143,10,10.3,1.23
,10:50:28,4,2700,1879.5,1.31,13.3,9,12.6,0.142,10,8.5,1.23
,10:50:29,4,2700,1880.5,1.32,13.3,9,12.6,0.147,10,5.4,1.23
,10:50:30,4,2700,1881.5,1.33,13.3,9,12.6,0.152,10,3.8,1.24
,10:50:31,4,2700,1882.5,1.33,13.3,9,12.6,0.149,10,2.6,1.25
,10:50:32,4,2700,1883.5,1.33,13.3,9,12.6,0.149,10,1.6,1.25
,10:50:33,4,2700,1884.5,1.33,13.3,9,12.5,0.148,10,1.4,1.24
,10:50:34,4,2700,1885.5,1.33,13.3,9,12.5,0.148,10,1.9,1.24
,10:50:35,4,2700,1886.5,1.33,13.3,9,12.5,0.148,10,3.4,1.24
,10:50:36,4,2700,1887.5,1.33,13.3,9,12.5,0.14,10,4.3,1.24
,10:50:37,4,2700,1888.5,1.32,13.3,9,12.5,0.139,10,5.4,1.24
,10:50:38,4,2700,1889.5,1.32,13.3,9,12.5,0.139,10,9.5,1.24
,10:50:39,4,2700,1890.5,1.31,13.3,9,12.5,0.142,10,7.2,1.23
,10:50:40,4,2700,1891.5,1.31,13.3,9,12.4,0.146,10,5.5,1.23
,10:50:41,4,2700,1892.5,1.3,13.3,9,12.4,0.145,10,10.2,1.22
,10:50:42,4,2700,1893.5,1.3,13.3,9,12.4,0.149,10,16.9,1.22
,10:50:43,4,2700,1894.5,1.3,13.3,9,12.4,0.15,10,19.7,1.22
,10:50:44,4,2700,1895.5,1.31,13.3,9,12.4,0.151,10,26.8,1.23
,10:50:45,4,2700,1896.5,1.33,13.3,9,12.4,0.148,10,26.2,1.25
,10:50:46,4,2700,1897.5,1.34,13.3,9,12.4,0.142,10,14.5,1.26
,10:50:47,4,2700,1898.5,1.35,13.3,9,12.4,0.147,10,31.3,1.27
,10:50:48,4,2700,1899.5,1.35,13.3,9,12.3,0.151,10,46.5,1.27
,10:50:49,4,2700,1900.5,1.35,13.3,9,12.4,0.155,10,48.8,1.26
,10:50:50,4,2700,1901.5,1.35,13.3,9,12.4,0.154,10,49.7,1.26
,10:50:51,4,2700,1902.5,1.34,13.3,9,12.3,0.154,10,50,1.26
,10:50:52,4,2700,1903.5,1.35,13.3,9,12.3,0.15,10,48.7,1.26
,10:50:53,4,2700,1904.5,1.35,13.3,9,12.3,0.15,10,42.5,1.27
,10:50:54,4,2700,1905.5,1.35,13.3,9,12.3,0.151,10,28,1.27
,10:50:55,4,2700,1906.5,1.35,13.3,9,12.3,0.147,10,20,1.27
,10:50:56,4,2700,1907.5,1.35,13.3,9,12.3,0.142,10,14.4,1.26
,10:50:57,4,2700,1908.5,1.35,13.3,9,12.3,0.146,10,10,1.26
,10:50:58,4,2700,1909.5,1.34,13.3,9,12.3,0.149,10,8.9,1.26
,10:50:59,4,2700,1910.5,1.34,13.3,9,12.2,0.153,10,13.4,1.25
,10:51:00,4,2700,1911.5,1.34,13.3,9,12.2,0.153,10,7.1,1.25
,10:51:01,4,2700,1912.5,1.34,13.3,9,12.2,0.149,10,4.3,1.25
,10:51:02,4,2700,1913.5,1.34,13.3,9,12.2,0.153,10,2.9,1.25
,10:51:03,4,2700,1914.5,1.34,13.3,9,12.2,0.153,10,1.9,1.25
,10:51:04,4,2700,1915.5,1.34,13.3,9,12.2,0.15,10,1.4,1.26
,10:51:05,4,2700,1916.5,1.34,13.3,9,12.2,0.15,10,0.9,1.26
,10:51:06,4,2700,1917.5,1.34,13.3,9,12.1,0.149,10,0.7,1.25
,10:51:07,4,2700,1918.5,1.33,13.3,9,12.1,0.144,10,0.4,1.25
,10:51:08,4,2700,1919.5,1.33,13.3,9,12.1,0.14,10,0.3,1.24
,10:51:09,4,2700,1920.5,1.33,13.3,9,12.1,0.14,10,0.2,1.24
,10:51:10,4,2700,1921.5,1.33,13.3,9,12.1,0.148,10,0.3,1.24
,10:51:11,4,2700,1922.5,1.33,13.3,9,12.1,0.148,10,1.1,1.24
,10:51:12,4,2700,1923.5,1.32,13.3,9,12.1,0.147,10,4.5,1.24
,10:51:13,4,2700,1924.5,1.32,13.3,9,12.1,0.151,10,6.7,1.24
,10:51:14,4,2700,1925.5,1.32,13.3,9,12.1,0.151,10,5.8,1.23
,10:51:15,4,2700,1926.5,1.32,13.3,9,12.1,0.147,10,9.4,1.24
,10:51:16,4,2700,1927.5,1.32,13.3,9,12,0.143,10,18.1,1.24
,10:51:17,4,2700,1928.5,1.32,13.3,9,12,0.143,10,24.8,1.24
,10:51:18,4,2700,1929.5,1.31,13.3,9,12,0.139,10,30.5,1.23
,10:51:19,4,2700,1930.5,1.31,13.3,9,12,0.142,10,18,1.22
,10:51:20,4,2700,1931.5,1.3,13.3,9,12,0.138,10,19.3,1.22
,10:51:21,4,2700,1932.5,1.3,13.3,9,12,0.141,10,31.1,1.22
,10:51:22,4,2700,1933.5,1.31,13.3,9,12,0.146,10,30.2,1.23
,10:51:23,4,2700,1934.5,1.31,13.3,9,11.9,0.15,10,31.3,1.23
,10:51:24,4,2700,1935.5,1.31,13.3,9,11.9,0.15,10,27.4,1.23
,10:51:25,4,2700,1936.5,1.31,13.3,9,11.9,0.146,10,27.3,1.23
,10:51:26,4,2700,1937.5,1.31,13.3,9,11.9,0.142,10,39.1,1.23
,10:51:27,4,2700,1938.5,1.32,13.3,9,11.9,0.139,10,43.9,1.24
,10:51:28,4,2700,1939.5,1.32,13.3,9,11.9,0.139,10,40.4,1.24
,10:51:29,4,2700,1940.5,1.31,13.3,9,11.9,0.142,10,46.7,1.23
,10:51:30,4,2700,1941.5,1.3,13.3,9,11.9,0.145,10,36.2,1.21
,10:51:31,4,2700,1942.5,1.29,13.3,9,11.9,0.148,10,32.7,1.2
,10:51:32,4,2700,1943.5,1.28,13.3,9,11.9,0.147,10,42,1.2
,10:51:33,4,2700,1944.5,1.28,13.3,9,11.8,0.147,10,46.9,1.2
,10:51:34,4,2700,1945.5,1.28,13.3,9,11.8,0.147,10,47.4,1.2
,10:51:35,4,2700,1946.5,1.28,13.3,9,11.8,0.139,10,47.2,1.2
,10:51:36,4,2700,1947.5,1.28,13.3,9,11.8,0.139,10,48.6,1.2
,10:51:37,4,2700,1948.5,1.28,13.3,9,11.8,0.139,10,49.6,1.2
,10:51:38,4,2700,1949.5,1.29,13.3,9,11.8,0.144,10,48.4,1.21
,10:51:39,4,2700,1950.5,1.29,13.3,9,11.7,0.144,10,48.6,1.21
,10:51:40,4,2700,1951.5,1.29,13.3,9,11.7,0.14,10,49.4,1.21
,10:51:41,4,2700,1952.5,1.29,13.3,9,11.7,0.14,10,49.4,1.21
,10:51:42,4,2700,1953.5,1.29,13.3,9,11.7,0.14,10,49.5,1.2
,10:51:43,4,2700,1954.5,1.28,13.3,9,11.7,0.139,10,49.3,1.2
,10:51:44,4,2700,1955.5,1.27,13.3,9,11.7,0.141,10,48.3,1.19
,10:51:45,4,2700,1956.5,1.26,13.3,9,11.7,0.145,10,47.1,1.18
,10:51:46,4,2700,1957.5,1.26,13.3,9,11.6,0.145,10,47,1.18
,10:51:47,4,2700,1958.5,1.27,13.3,9,11.7,0.137,10,36.5,1.19
,10:51:48,4,2700,1959.5,1.28,13.3,9,11.6,0.139,10,17.3,1.2
