Data file,,PPS_ISO10_30DEG_001.TSV,,,,,,,,,,
,15:16:07,6,3590,1297.6,0.58,13.3,7,30,0.081,10,50,0.56
,15:16:08,6,3590,1298.6,0.58,13.3,7,30,0.081,10,50,0.56
,15:16:09,6,3590,1299.6,0.57,13.3,7,29.9,0.083,10,50,0.55
,15:16:10,6,3590,1300.6,0.57,13.3,7,29.9,0.085,10,50,0.55
,15:16:11,6,3590,1301.6,0.57,13.3,7,29.9,0.086,10,50,0.55
,15:16:12,6,3590,1302.6,0.57,13.3,7,29.9,0.083,10,50,0.55
,15:16:13,6,3590,1303.6,0.57,13.3,7,29.8,0.086,10,50,0.55
,15:16:14,6,3590,1304.6,0.57,13.3,7,29.8,0.085,10,50,0.55
,15:16:15,6,3590,1305.6,0.57,13.3,7,29.8,0.085,10,50,0.55
,15:16:16,6,3590,1306.6,0.56,13.3,7,29.8,0.084,10,50,0.54
,15:16:17,6,3590,1307.6,0.56,13.3,7,29.8,0.081,10,50,0.54
,15:16:18,6,3590,1308.6,0.56,13.3,7,29.7,0.078,10,50,0.54
,15:16:19,6,3590,1309.6,0.56,13.3,7,29.8,0.079,10,50,0.54
,15:16:20,6,3590,1310.6,0.57,13.3,7,29.8,0.08,10,50,0.55
,15:16:21,6,3590,1311.6,0.57,13.3,7,29.7,0.083,10,50,0.55
,15:16:22,6,3590,1312.6,0.57,13.3,7,29.7,0.085,10,50,0.55
,15:16:23,6,3590,1313.6,0.57,13.3,7,29.7,0.085,10,50,0.55
,15:16:24,6,3590,1314.6,0.57,13.3,7,29.7,0.086,10,50,0.55
,15:16:25,6,3590,1315.6,0.58,13.3,7,29.6,0.087,10,50,0.56
,15:16:26,6,3590,1316.6,0.58,13.3,7,29.6,0.087,10,50,0.56
,15:16:27,6,3590,1317.6,0.58,13.3,7,29.6,0.084,10,50,0.56
,15:16:28,6,3590,1318.6,0.58,13.3,7,29.6,0.081,10,50,0.56
,15:16:29,6,3590,1319.6,0.58,13.3,7,29.5,0.081,10,50,0.56
,15:16:30,6,3590,1320.6,0.58,13.3,7,29.5,0.083,10,50,0.56
,15:16:31,6,3590,1321.6,0.57,13.3,7,29.5,0.085,10,50,0.55
,15:16:32,6,3590,1322.6,0.57,13.3,6,29.5,0.089,10,50,0.55
,15:16:33,6,3590,1323.6,0.57,13.3,6,29.5,0.089,10,50,0.55
,15:16:34,6,3590,1324.6,0.57,13.3,7,29.4,0.086,10,50,0.56
,15:16:35,6,3590,1325.6,0.58,13.3,7,29.4,0.083,10,50,0.56
,15:16:36,6,3590,1326.6,0.58,13.3,7,29.4,0.083,10,50,0.56
,15:16:37,6,3590,1327.6,0.58,13.3,7,29.4,0.084,10,50,0.56
,15:16:38,6,3590,1328.6,0.59,13.3,7,29.4,0.081,10,50,0.56
,15:16:39,6,3590,1329.6,0.59,13.3,7,29.4,0.081,10,50,0.56
,15:16:40,6,3590,1330.6,0.58,13.3,7,29.4,0.081,10,50,0.56
,15:16:41,6,3590,1331.6,0.57,13.3,7,29.3,0.086,10,50,0.55
,15:16:42,6,3590,1332.6,0.57,13.3,6,29.3,0.089,10,50,0.55
,15:16:43,6,3590,1333.6,0.57,13.3,7,29.3,0.086,10,50,0.55
,15:16:44,6,3590,1334.6,0.58,13.3,7,29.3,0.087,10,50,0.56
,15:16:45,6,3590,1335.6,0.58,13.3,7,29.3,0.083,10,50,0.56
,15:16:46,6,3590,1336.6,0.57,13.3,7,29.2,0.083,10,50,0.55
,15:16:47,6,3590,1337.6,0.57,13.3,7,29.2,0.083,10,50,0.55
,15:16:48,6,3590,1338.6,0.57,13.3,7,29.2,0.082,10,50,0.55
,15:16:49,6,3590,1339.6,0.56,13.3,7,29.1,0.081,10,50,0.54
,15:16:50,6,3590,1340.6,0.56,13.3,7,29.1,0.081,10,50,0.54
,15:16:51,6,3590,1341.6,0.56,13.3,7,29.1,0.081,10,50,0.54
,15:16:52,6,3590,1342.6,0.56,13.3,7,29.1,0.084,10,50,0.54
,15:16:53,6,3590,1343.6,0.56,13.3,7,29.1,0.084,10,50,0.54
,15:16:54,6,3590,1344.6,0.57,13.3,7,29,0.085,10,50,0.55
,15:16:55,6,3590,1345.6,0.57,13.3,7,29,0.086,10,50,0.55
,15:16:56,6,3590,1346.6,0.57,13.3,7,29,0.083,10,50,0.55
,15:16:57,6,3590,1347.6,0.58,13.3,7,29,0.083,10,50,0.56
,15:16:58,6,3590,1348.6,0.58,13.3,7,29,0.081,10,50,0.56
,15:16:59,6,3590,1349.6,0.57,13.3,7,29,0.08,10,50,0.55
,15:17:00,6,3590,1350.6,0.57,13.3,7,29,0.082,10,50,0.55
,15:17:02,6,3590,1351.6,0.56,13.3,7,28.9,0.084,10,50,0.54
,15:17:03,6,3590,1352.6,0.56,13.3,7,28.9,0.084,10,50,0.54
,15:17:04,6,3590,1353.6,0.56,13.3,7,28.9,0.082,10,50,0.54
,15:17:05,6,3590,1354.6,0.56,13.3,7,28.9,0.082,10,50,0.54
,15:17:06,6,3590,1355.6,0.56,13.3,7,28.8,0.082,10,50,0.54
,15:17:07,6,3590,1356.6,0.56,13.3,7,28.8,0.084,10,50,0.54
,15:17:08,6,3590,1357.6,0.56,13.3,7,28.8,0.084,10,50,0.54
,15:17:09,6,3590,1358.6,0.56,13.3,7,28.8,0.085,10,50,0.54
,15:17:10,6,3590,1359.6,0.57,13.3,7,28.8,0.085,10,50,0.55
,15:17:11,6,3590,1360.6,0.57,13.3,7,28.7,0.083,10,50,0.55
,15:17:12,6,3590,1361.6,0.57,13.3,7,28.7,0.079,10,50,0.55
,15:17:13,6,3590,1362.6,0.56,13.3,7,28.7,0.082,10,50,0.54
,15:17:14,6,3590,1363.6,0.56,13.3,7,28.7,0.084,10,50,0.54
,15:17:15,6,3590,1364.6,0.55,13.3,7,28.6,0.083,10,50,0.53
,15:17:16,6,3590,1365.6,0.56,13.3,7,28.6,0.084,10,50,0.54
,15:17:17,6,3590,1366.6,0.56,13.3,7,28.6,0.084,10,50,0.54
,15:17:18,6,3590,1367.6,0.56,13.3,7,28.6,0.081,10,50,0.54
,15:17:19,6,3590,1368.6,0.56,13.3,7,28.6,0.078,10,50,0.54
,15:17:20,6,3590,1369.6,0.56,13.3,7,28.6,0.078,10,50,0.54
,15:17:21,6,3590,1370.6,0.55,13.3,7,28.6,0.08,10,50,0.53
,15:17:22,6,3590,1371.6,0.55,13.3,7,28.5,0.082,10,50,0.53
,15:17:23,6,3590,1372.6,0.55,13.3,6,28.5,0.085,10,50,0.53
,15:17:24,6,3590,1373.6,0.55,13.3,7,28.5,0.083,10,50,0.53
,15:17:25,6,3590,1374.6,0.56,13.3,7,28.5,0.084,10,50,0.54
,15:17:26,6,3590,1375.6,0.56,13.3,7,28.5,0.081,10,50,0.54
,15:17:27,6,3590,1376.6,0.56,13.3,7,28.4,0.076,10,50,0.54
,15:17:28,6,3590,1377.6,0.56,13.3,7,28.4,0.079,10,50,0.54
,15:17:29,6,3590,1378.6,0.56,13.3,7,28.4,0.084,10,50,0.54
,15:17:30,6,3590,1379.6,0.55,13.3,6,28.4,0.087,10,50,0.53
,15:17:31,6,3590,1380.6,0.55,13.3,7,28.4,0.083,10,50,0.53
,15:17:32,6,3590,1381.6,0.56,13.3,7,28.3,0.081,10,50,0.54
,15:17:33,6,3590,1382.6,0.56,13.3,7,28.3,0.084,10,50,0.54
,15:17:34,6,3590,1383.6,0.56,13.3,7,28.3,0.084,10,50,0.54
,15:17:35,6,3590,1384.6,0.56,13.3,7,28.3,0.084,10,50,0.54
,15:17:36,6,3590,1385.6,0.56,13.3,7,28.3,0.081,10,50,0.54
,15:17:37,6,3590,1386.6,0.56,13.3,7,28.3,0.081,10,50,0.54
,15:17:38,6,3590,1387.6,0.56,13.3,7,28.2,0.081,10,50,0.54
,15:17:39,6,3590,1388.6,0.56,13.3,7,28.2,0.084,10,50,0.54
,15:17:40,6,3590,1389.6,0.56,13.3,6,28.2,0.088,10,50,0.54
,15:17:41,6,3590,1390.6,0.57,13.3,7,28.2,0.085,10,50,0.55
,15:17:42,6,3590,1391.6,0.56,13.3,7,28.2,0.081,10,50,0.54
,15:17:43,6,3590,1392.6,0.56,13.3,7,28.2,0.081,10,50,0.54
,15:17:44,6,3590,1393.6,0.56,13.3,7,28.1,0.078,10,50,0.54
,15:17:45,6,3590,1394.6,0.55,13.3,7,28.1,0.077,10,50,0.53
,15:17:46,6,3590,1395.6,0.55,13.3,7,28.1,0.074,10,50,0.53
,15:17:47,6,3590,1396.6,0.54,13.3,7,28.1,0.079,10,50,0.52
,15:17:48,6,3590,1397.6,0.54,13.3,7,28.1,0.081,10,50,0.52
,15:17:49,6,3590,1398.6,0.54,13.3,7,28.1,0.081,10,50,0.52
,15:17:50,6,3590,1399.6,0.55,13.3,7,28,0.082,10,50,0.53
,15:17:51,6,3590,1400.6,0.55,13.3,7,28,0.083,10,50,0.53
,15:17:52,6,3590,1401.6,0.55,13.3,7,28,0.08,10,50,0.53
,15:17:53,6,3590,1402.6,0.55,13.3,7,28,0.077,10,50,0.53
,15:17:54,6,3590,1403.6,0.56,13.3,7,28,0.078,10,50,0.54
,15:17:55,6,3590,1404.6,0.56,13.3,7,28,0.078,10,50,0.54
,15:17:56,6,3590,1405.6,0.55,13.3,7,28,0.079,10,50,0.53
,15:17:57,6,3590,1406.6,0.54,13.3,7,28,0.082,10,50,0.52
,15:17:58,6,3590,1407.6,0.54,13.3,7,27.9,0.081,10,50,0.52
,15:17:59,6,3590,1408.6,0.54,13.3,7,27.9,0.081,10,50,0.52
,15:18:00,6,3590,1409.6,0.55,13.3,7,27.9,0.082,10,50,0.53
,15:18:01,6,3590,1410.6,0.55,13.3,7,27.9,0.079,10,50,0.53
,15:18:02,6,3590,1411.6,0.55,13.3,7,27.9,0.079,10,50,0.53
,15:18:03,6,3590,1412.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:18:04,6,3590,1413.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:18:05,6,3590,1414.6,0.54,13.3,7,27.8,0.078,10,50,0.52
,15:18:06,6,3590,1415.6,0.54,13.3,7,27.8,0.081,10,50,0.52
,15:18:07,6,3590,1416.6,0.54,13.3,6,27.8,0.085,10,50,0.52
,15:18:08,6,3590,1417.6,0.55,13.3,6,27.8,0.087,10,50,0.53
,15:18:09,6,3590,1418.6,0.56,13.3,7,27.8,0.085,10,50,0.54
,15:18:10,6,3590,1419.6,0.57,13.3,7,27.8,0.085,10,50,0.55
,15:18:11,6,3590,1420.6,0.56,13.3,7,27.8,0.085,10,50,0.54
,15:18:12,6,3590,1421.6,0.57,13.3,7,27.8,0.085,10,50,0.55
,15:18:13,6,3590,1422.6,0.57,13.3,7,27.8,0.082,10,50,0.55
,15:18:14,6,3590,1423.6,0.57,13.3,7,27.8,0.079,10,50,0.55
,15:18:15,6,3590,1424.6,0.56,13.3,7,27.8,0.078,10,50,0.54
,15:18:16,6,3590,1425.6,0.56,13.3,7,27.8,0.078,10,50,0.54
,15:18:17,6,3590,1426.6,0.56,13.3,7,27.7,0.082,10,50,0.54
,15:18:18,6,3590,1427.6,0.57,13.3,7,27.7,0.082,10,50,0.55
,15:18:19,6,3590,1428.6,0.56,13.3,7,27.7,0.085,10,50,0.54
,15:18:20,6,3590,1429.6,0.56,13.3,7,27.7,0.084,10,50,0.54
,15:18:21,6,3590,1430.6,0.56,13.3,7,27.7,0.084,10,50,0.54
,15:18:22,6,3590,1431.6,0.56,13.3,7,27.7,0.085,10,50,0.54
,15:18:23,6,3590,1432.6,0.57,13.3,7,27.7,0.082,10,50,0.55
,15:18:24,6,3590,1433.6,0.57,13.3,7,27.7,0.082,10,50,0.55
,15:18:25,6,3590,1434.6,0.57,13.3,7,27.7,0.079,10,50,0.55
,15:18:26,6,3590,1435.6,0.56,13.3,7,27.7,0.079,10,50,0.54
,15:18:27,6,3590,1436.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:18:28,6,3590,1437.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:18:29,6,3590,1438.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:18:30,6,3590,1439.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:18:31,6,3590,1440.6,0.56,13.3,7,27.7,0.084,10,50,0.53
,15:18:32,6,3590,1441.6,0.55,13.3,7,27.7,0.083,10,50,0.53
,15:18:33,6,3590,1442.6,0.56,13.3,7,27.6,0.084,10,50,0.54
,15:18:34,6,3590,1443.6,0.56,13.3,7,27.6,0.085,10,50,0.54
,15:18:35,6,3590,1444.6,0.57,13.3,7,27.6,0.085,10,50,0.55
,15:18:36,6,3590,1445.6,0.57,13.3,7,27.6,0.079,10,50,0.55
,15:18:37,6,3590,1446.6,0.56,13.3,7,27.6,0.079,10,50,0.54
,15:18:38,6,3590,1447.6,0.56,13.3,7,27.6,0.078,10,50,0.54
,15:18:39,6,3590,1448.6,0.55,13.3,7,27.6,0.083,10,50,0.53
,15:18:40,6,3590,1449.6,0.55,13.3,6,27.6,0.086,10,50,0.53
,15:18:41,6,3590,1450.6,0.55,13.3,7,27.6,0.083,10,50,0.54
,15:18:42,6,3590,1451.6,0.56,13.3,7,27.6,0.081,10,50,0.54
,15:18:43,6,3590,1452.6,0.56,13.3,7,27.6,0.078,10,50,0.54
,15:18:44,6,3590,1453.6,0.56,13.3,7,27.6,0.078,10,50,0.54
,15:18:45,6,3590,1454.6,0.55,13.3,7,27.6,0.083,10,50,0.53
,15:18:46,6,3590,1455.6,0.55,13.3,6,27.6,0.086,10,50,0.53
,15:18:47,6,3590,1456.6,0.55,13.3,7,27.6,0.082,10,50,0.53
,15:18:48,6,3590,1457.6,0.55,13.3,7,27.6,0.083,10,50,0.53
,15:18:49,6,3590,1458.6,0.56,13.3,7,27.6,0.081,10,50,0.54
,15:18:50,6,3590,1459.6,0.56,13.3,7,27.6,0.081,10,50,0.54
,15:18:51,6,3590,1460.6,0.56,13.3,7,27.6,0.081,10,50,0.54
,15:18:52,6,3590,1461.6,0.56,13.3,7,27.6,0.084,10,50,0.54
,15:18:53,6,3590,1462.6,0.56,13.3,7,27.6,0.084,10,50,0.54
,15:18:54,6,3590,1463.6,0.57,13.3,7,27.6,0.085,10,50,0.55
,15:18:55,6,3590,1464.6,0.57,13.3,7,27.6,0.082,10,50,0.55
,15:18:56,6,3590,1465.6,0.57,13.3,7,27.6,0.083,10,50.1,0.55
,15:18:57,6,3590,1466.6,0.57,13.3,7,27.6,0.083,10,50,0.55
,15:18:58,6,3590,1467.6,0.57,13.3,7,27.6,0.082,10,50,0.55
,15:18:59,6,3590,1468.6,0.57,13.3,7,27.6,0.086,10,50,0.55
,15:19:00,6,3590,1469.6,0.57,13.3,7,27.6,0.083,10,50,0.55
,15:19:01,6,3590,1470.6,0.57,13.3,7,27.6,0.083,10,50,0.55
,15:19:02,6,3590,1471.6,0.57,13.3,7,27.6,0.083,10,50,0.55
,15:19:03,6,3590,1472.6,0.57,13.3,7,27.6,0.083,10,50,0.55
,15:19:04,6,3590,1473.6,0.57,13.3,7,27.6,0.085,10,50,0.55
,15:19:05,6,3590,1474.6,0.56,13.3,7,27.6,0.085,10,50,0.54
,15:19:06,6,3590,1475.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:19:07,6,3590,1476.6,0.56,13.3,7,27.7,0.082,10,50,0.54
,15:19:08,6,3590,1477.6,0.57,13.3,7,27.7,0.082,10,50,0.55
,15:19:09,6,3590,1478.6,0.56,13.3,7,27.7,0.082,10,50,0.54
,15:19:10,6,3590,1479.6,0.56,13.3,7,27.7,0.084,10,50,0.54
,15:19:11,6,3590,1480.6,0.55,13.3,7,27.7,0.082,10,50,0.53
,15:19:12,6,3590,1481.6,0.55,13.3,7,27.7,0.082,10,50,0.53
,15:19:13,6,3590,1482.6,0.55,13.3,7,27.7,0.08,10,50,0.53
,15:19:14,6,3590,1483.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:19:15,6,3590,1484.6,0.56,13.3,7,27.7,0.081,10,50,0.54
,15:19:16,6,3590,1485.6,0.56,13.3,7,27.7,0.078,10,50,0.54
,15:19:17,6,3590,1486.6,0.56,13.3,7,27.7,0.078,10,50,0.53
,15:19:18,6,3590,1487.6,0.55,13.3,7,27.7,0.08,10,50,0.53
,15:19:19,6,3590,1488.6,0.55,13.3,6,27.7,0.086,10,50,0.53
,15:19:20,6,3590,1489.6,0.55,13.3,6,27.7,0.086,10,50,0.53
,15:19:21,6,3590,1490.6,0.55,13.3,7,27.7,0.082,10,50,0.53
,15:19:22,6,3590,1491.6,0.55,13.3,7,27.7,0.083,10,50,0.53
,15:19:23,6,3590,1492.6,0.55,13.3,7,27.7,0.077,10,50,0.53
,15:19:24,6,3590,1493.6,0.55,13.3,7,27.8,0.077,10,50,0.53
,15:19:25,6,3590,1494.6,0.55,13.3,7,27.8,0.077,10,50,0.53
,15:19:26,6,3590,1495.6,0.55,13.3,7,27.8,0.08,10,50,0.53
,15:19:27,6,3590,1496.6,0.55,13.3,7,27.8,0.082,10,50,0.53
,15:19:28,6,3590,1497.6,0.55,13.3,7,27.8,0.082,10,50,0.53
,15:19:29,6,3590,1498.6,0.55,13.3,7,27.8,0.083,10,50,0.53
,15:19:30,6,3590,1499.6,0.55,13.3,7,27.8,0.08,10,50,0.53
,15:19:31,6,3590,1500.6,0.55,13.3,7,27.8,0.079,10,50,0.53
,15:19:32,6,3590,1501.6,0.54,13.3,7,27.8,0.081,10,50,0.52
,15:19:33,6,3590,1502.6,0.54,13.3,7,27.8,0.081,10,50,0.52
,15:19:34,6,3590,1503.6,0.54,13.3,7,27.8,0.082,10,50,0.53
,15:19:35,6,3590,1504.6,0.55,13.3,7,27.8,0.08,10,50,0.53
,15:19:36,6,3590,1505.6,0.56,13.3,7,27.8,0.081,10,50,0.54
,15:19:37,6,3590,1506.6,0.55,13.3,7,27.8,0.083,10,50,0.53
,15:19:38,6,3590,1507.6,0.56,13.3,7,27.9,0.084,10,50,0.54
,15:19:39,6,3590,1508.6,0.56,13.3,7,27.9,0.082,10,50,0.54
,15:19:40,6,3590,1509.6,0.57,13.3,7,27.9,0.079,10,50,0.55
,15:19:41,6,3590,1510.6,0.56,13.3,7,27.9,0.078,10,50,0.54
,15:19:42,6,3590,1511.6,0.55,13.3,7,27.9,0.08,10,50,0.53
,15:19:43,6,3590,1512.6,0.55,13.3,7,27.9,0.079,10,50,0.52
,15:19:44,6,3590,1513.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:19:45,6,3590,1514.6,0.54,13.3,7,27.9,0.081,10,50,0.52
,15:19:46,6,3590,1515.6,0.54,13.3,7,28,0.081,10,50,0.52
,15:19:47,6,3590,1516.6,0.55,13.3,7,28,0.079,10,50,0.53
,15:19:48,6,3590,1517.6,0.55,13.3,7,28,0.077,10,50,0.53
,15:19:49,6,3590,1518.6,0.55,13.3,7,28,0.079,10,50,0.53
,15:19:50,6,3590,1519.6,0.55,13.3,7,28,0.082,10,50,0.53
,15:19:51,6,3590,1520.6,0.55,13.3,6,28,0.085,10,50,0.53
,15:19:52,6,3590,1521.6,0.55,13.3,7,28,0.083,10,50,0.53
,15:19:53,6,3590,1522.6,0.56,13.3,7,28,0.081,10,50,0.54
,15:19:54,6,3590,1523.6,0.56,13.3,7,28,0.078,10,50,0.54
,15:19:55,6,3590,1524.6,0.55,13.3,7,28,0.08,10,50,0.54
,15:19:56,6,3590,1525.6,0.55,13.3,7,28,0.079,10,50,0.53
,15:19:57,6,3590,1526.6,0.54,13.3,7,28.1,0.078,10,50,0.52
,15:19:58,6,3590,1527.6,0.54,13.3,7,28.1,0.081,10,50,0.51
,15:19:59,6,3590,1528.6,0.54,13.3,7,28.1,0.081,10,50,0.52
,15:20:00,6,3590,1529.6,0.54,13.3,6,28.1,0.085,10,50,0.52
,15:20:01,6,3590,1530.6,0.55,13.3,7,28.1,0.083,10,50,0.53
,15:20:02,6,3590,1531.6,0.55,13.3,7,28.1,0.083,10,50,0.53
,15:20:03,6,3590,1532.6,0.56,13.3,7,28.1,0.081,10,50,0.54
,15:20:04,6,3590,1533.6,0.56,13.3,7,28.2,0.084,10,50,0.54
,15:20:05,6,3590,1534.6,0.56,13.3,7,28.2,0.081,10,50,0.54
,15:20:06,6,3590,1535.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:07,6,3590,1536.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:08,6,3590,1537.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:09,6,3590,1538.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:10,6,3590,1539.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:11,6,3590,1540.6,0.55,13.3,7,28.2,0.08,10,50,0.53
,15:20:12,6,3590,1541.6,0.55,13.3,7,28.3,0.08,10,50,0.53
,15:20:13,6,3590,1542.6,0.55,13.3,7,28.3,0.083,10,50,0.53
,15:20:14,6,3590,1543.6,0.55,13.3,7,28.3,0.082,10,50,0.53
,15:20:15,6,3590,1544.6,0.55,13.3,7,28.3,0.083,10,50,0.53
,15:20:16,6,3590,1545.6,0.56,13.3,7,28.3,0.084,10,50,0.54
,15:20:17,6,3590,1546.6,0.56,13.3,7,28.3,0.084,10,50,0.54
,15:20:18,6,3590,1547.6,0.56,13.3,7,28.4,0.081,10,50,0.53
,15:20:19,6,3590,1548.6,0.55,13.3,7,28.4,0.077,10,50,0.53
,15:20:20,6,3590,1549.6,0.55,13.3,7,28.4,0.077,10,50,0.53
,15:20:21,6,3590,1550.6,0.55,13.3,7,28.4,0.079,10,50,0.53
,15:20:22,6,3590,1551.6,0.54,13.3,7,28.4,0.078,10,50,0.52
,15:20:23,6,3590,1552.6,0.54,13.3,7,28.4,0.078,10,50,0.52
,15:20:24,6,3590,1553.6,0.53,13.3,7,28.5,0.08,10,50,0.51
,15:20:25,6,3590,1554.6,0.54,13.3,7,28.5,0.081,10,50,0.52
,15:20:26,6,3590,1555.6,0.54,13.3,7,28.5,0.078,10,50,0.52
,15:20:27,6,3590,1556.6,0.54,13.3,7,28.5,0.081,10,50,0.52
,15:20:28,6,3590,1557.6,0.55,13.3,7,28.5,0.082,10,50,0.53
,15:20:29,6,3590,1558.6,0.55,13.3,7,28.5,0.08,10,50,0.53
,15:20:30,6,3590,1559.6,0.55,13.3,7,28.5,0.077,10,50,0.53
,15:20:31,6,3590,1560.6,0.55,13.3,7,28.5,0.08,10,50,0.53
,15:20:32,6,3590,1561.6,0.55,13.3,7,28.6,0.082,10,50,0.53
,15:20:33,6,3590,1562.6,0.55,13.3,7,28.6,0.079,10,50,0.53
,15:20:34,6,3590,1563.6,0.55,13.3,7,28.6,0.079,10,50,0.53
,15:20:35,6,3590,1564.6,0.55,13.3,7,28.6,0.079,10,50,0.53
,15:20:36,6,3590,1565.6,0.55,13.3,7,28.6,0.082,10,50,0.52
,15:20:37,6,3590,1566.6,0.55,13.3,7,28.6,0.076,10,50,0.53
,15:20:38,6,3590,1567.6,0.54,13.3,7,28.7,0.076,10,50,0.52
,15:20:39,6,3590,1568.6,0.54,13.3,7,28.7,0.078,10,50,0.52
,15:20:40,6,3590,1569.6,0.54,13.3,7,28.7,0.081,10,50,0.52
,15:20:41,6,3590,1570.6,0.55,13.3,7,28.7,0.079,10,50,0.53
,15:20:42,6,3590,1571.6,0.55,13.3,7,28.8,0.079,10,50,0.53
,15:20:43,6,3590,1572.6,0.54,13.3,7,28.8,0.081,10,50,0.52
,15:20:44,6,3590,1573.6,0.54,13.3,6,28.8,0.085,10,50,0.52
,15:20:45,6,3590,1574.6,0.55,13.3,7,28.8,0.079,10,50,0.53
,15:20:46,6,3590,1575.6,0.56,13.3,7,28.8,0.081,10,50,0.54
,15:20:47,6,3590,1576.6,0.56,13.3,7,28.9,0.084,10,50,0.54
,15:20:48,6,3590,1577.6,0.56,13.3,7,28.8,0.081,10,50,0.54
,15:20:49,6,3590,1578.6,0.56,13.3,7,28.8,0.081,10,50,0.54
,15:20:50,6,3590,1579.6,0.56,13.3,7,28.9,0.082,10,50,0.54
,15:20:51,6,3590,1580.6,0.56,13.3,7,28.9,0.081,10,50,0.54
,15:20:52,6,3590,1581.6,0.56,13.3,7,28.9,0.084,10,50,0.54
,15:20:53,6,3590,1582.6,0.55,13.3,7,28.9,0.083,10,50,0.53
,15:20:54,6,3590,1583.6,0.56,13.3,7,29,0.084,10,50.1,0.54
,15:20:55,6,3590,1584.6,0.56,13.3,7,29,0.081,10,50,0.54
,15:20:56,6,3590,1585.6,0.56,13.3,7,29,0.078,10,50,0.54
,15:20:57,6,3590,1586.6,0.56,13.3,7,29,0.078,10,50,0.54
,15:20:58,6,3590,1587.6,0.56,13.3,7,29,0.078,10,50,0.54
,15:20:59,6,3590,1588.6,0.55,13.3,7,29.1,0.08,10,50,0.53
,15:21:00,6,3590,1589.6,0.55,13.3,7,29.1,0.082,10,50,0.53
,15:21:01,6,3590,1590.6,0.55,13.3,7,29.1,0.083,10,50,0.53
,15:21:02,6,3590,1591.6,0.56,13.3,7,29.1,0.081,10,50,0.54
,15:21:03,6,3590,1592.6,0.56,13.3,7,29.1,0.081,10,50.1,0.54
,15:21:04,6,3590,1593.6,0.56,13.3,7,29.2,0.081,10,50,0.54
,15:21:05,6,3590,1594.6,0.55,13.3,7,29.2,0.082,10,50,0.53
,15:21:06,6,3590,1595.6,0.54,13.3,7,29.2,0.082,10,50,0.52
,15:21:07,6,3590,1596.6,0.55,13.3,7,29.2,0.082,10,50,0.53
,15:21:08,6,3590,1597.6,0.55,13.3,7,29.2,0.077,10,50,0.53
,15:21:09,6,3590,1598.6,0.56,13.3,7,29.2,0.081,10,50,0.54
,15:21:10,6,3590,1599.6,0.56,13.3,7,29.3,0.084,10,50,0.54
,15:21:11,6,3590,1600.6,0.56,13.3,7,29.3,0.084,10,50,0.54
,15:21:12,6,3590,1601.6,0.56,13.3,7,29.3,0.081,10,50,0.54
,15:21:13,6,3590,1602.6,0.56,13.3,7,29.3,0.081,10,50,0.54
,15:21:14,6,3590,1603.6,0.56,13.3,7,29.3,0.084,10,50,0.54
,15:21:15,6,3590,1604.6,0.56,13.3,7,29.4,0.084,10,50,0.53
,15:21:16,6,3590,1605.6,0.55,13.3,7,29.4,0.08,10,50,0.53
,15:21:17,6,3590,1606.6,0.55,13.3,7,29.4,0.083,10,50,0.53
,15:21:18,6,3590,1607.6,0.55,13.3,7,29.4,0.083,10,50,0.53
,15:21:19,6,3590,1608.6,0.55,13.3,6,29.4,0.086,10,50,0.53
,15:21:20,6,3590,1609.6,0.55,13.3,7,29.5,0.083,10,50,0.53
,15:21:21,6,3590,1610.6,0.56,13.3,7,29.5,0.084,10,50,0.54
,15:21:22,6,3590,1611.6,0.56,13.3,7,29.5,0.081,10,50,0.54
,15:21:23,6,3590,1612.6,0.56,13.3,7,29.6,0.082,10,50,0.54
,15:21:24,6,3590,1613.6,0.56,13.3,7,29.6,0.081,10,50,0.54
,15:21:25,6,3590,1614.6,0.56,13.3,7,29.6,0.084,10,50,0.54
,15:21:26,6,3590,1615.6,0.56,13.3,7,29.6,0.082,10,50,0.54
,15:21:27,6,3590,1616.6,0.57,13.3,7,29.6,0.082,10,50,0.55
,15:21:28,6,3590,1617.6,0.56,13.3,7,29.6,0.082,10,50,0.54
,15:21:29,6,3590,1618.6,0.56,13.3,7,29.6,0.081,10,50,0.54
,15:21:30,6,3590,1619.6,0.56,13.3,7,29.7,0.081,10,50,0.54
,15:21:31,6,3590,1620.6,0.56,13.3,7,29.7,0.085,10,50,0.54
,15:21:32,6,3590,1621.6,0.57,13.3,7,29.7,0.085,10,50,0.55
,15:21:33,6,3590,1622.6,0.56,13.3,7,29.7,0.085,10,50,0.54
