Data file,,ZYTEL_ISO10_-8C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:04:48 on 01/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:54:00,4,3600,2947.4,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:01,4,3600,2948.4,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:02,4,3600,2949.4,0.88,13.3,7,-7.2,0.128,10,0.1,0.83
,16:54:03,4,3600,2950.4,0.88,13.3,7,-7.2,0.128,10,0.1,0.83
,16:54:04,4,3600,2951.4,0.88,13.3,7,-7.2,0.127,10,0.1,0.83
,16:54:05,4,3600,2952.4,0.88,13.3,7,-7.2,0.127,10,0.1,0.83
,16:54:06,4,3600,2953.4,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,16:54:07,4,3600,2954.4,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:08,4,3600,2955.4,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:09,4,3600,2956.4,0.88,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:10,4,3600,2957.4,0.88,13.3,7,-7.2,0.133,10,0.1,0.83
,16:54:11,4,3600,2958.4,0.89,13.3,7,-7.2,0.129,10,0.1,0.84
,16:54:12,4,3600,2959.4,0.89,13.3,7,-7.2,0.129,10,0.1,0.84
,16:54:13,4,3600,2960.4,0.89,13.3,7,-7.2,0.124,10,0.1,0.83
,16:54:14,4,3600,2961.4,0.88,13.3,7,-7.2,0.122,10,0.1,0.82
,16:54:15,4,3600,2962.4,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,16:54:16,4,3600,2963.4,0.88,13.3,7,-7.2,0.132,10,0.1,0.83
,16:54:17,4,3600,2964.4,0.88,13.3,7,-7.2,0.131,10,0,0.82
,16:54:18,4,3600,2965.4,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:19,4,3600,2966.4,0.87,13.3,7,-7.2,0.13,10,0.1,0.81
,16:54:20,4,3600,2967.4,0.87,13.3,7,-7.2,0.131,10,0.1,0.82
,16:54:21,4,3600,2968.4,0.88,13.3,7,-7.2,0.127,10,0.1,0.82
,16:54:22,4,3600,2969.4,0.88,13.3,7,-7.2,0.128,10,0.1,0.83
,16:54:23,4,3600,2970.4,0.88,13.3,7,-7.2,0.123,10,0.1,0.83
,16:54:24,4,3600,2971.4,0.88,13.3,7,-7.2,0.122,10,0.1,0.82
,16:54:25,4,3600,2972.4,0.87,13.3,7,-7.2,0.121,10,0.1,0.82
,16:54:26,4,3600,2973.4,0.87,13.3,7,-7.2,0.126,10,0.1,0.82
,16:54:27,4,3600,2974.4,0.87,13.3,7,-7.3,0.131,10,0.1,0.82
,16:54:28,4,3600,2975.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:29,4,3600,2976.4,0.86,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:30,4,3600,2977.4,0.86,13.3,7,-7.3,0.129,10,0.1,0.8
,16:54:31,4,3600,2978.4,0.86,13.3,7,-7.3,0.128,10,0.1,0.8
,16:54:32,4,3600,2979.4,0.86,13.3,7,-7.3,0.129,10,0.1,0.81
,16:54:33,4,3600,2980.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:34,4,3600,2981.4,0.88,13.3,7,-7.3,0.127,10,0.1,0.82
,16:54:35,4,3600,2982.4,0.88,13.3,7,-7.3,0.122,10,0.1,0.82
,16:54:36,4,3600,2983.4,0.87,13.3,7,-7.3,0.118,10,0.1,0.82
,16:54:37,4,3600,2984.4,0.87,13.3,7,-7.3,0.121,10,0.1,0.81
,16:54:38,4,3600,2985.4,0.86,13.3,7,-7.3,0.124,10,0.1,0.81
,16:54:39,4,3600,2986.4,0.86,13.3,7,-7.3,0.129,10,0.1,0.8
,16:54:40,4,3600,2987.4,0.86,13.3,7,-7.3,0.128,10,0.1,0.8
,16:54:41,4,3600,2988.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.81
,16:54:42,4,3600,2989.4,0.87,13.3,7,-7.4,0.13,10,0,0.81
,16:54:43,4,3600,2990.4,0.87,13.3,7,-7.4,0.131,10,0.1,0.81
,16:54:44,4,3600,2991.4,0.87,13.3,7,-7.3,0.131,10,0.1,0.81
,16:54:45,4,3600,2992.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:46,4,3600,2993.4,0.86,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:47,4,3600,2994.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:48,4,3600,2995.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:49,4,3600,2996.4,0.87,13.3,7,-7.3,0.126,10,0.1,0.82
,16:54:50,4,3600,2997.4,0.87,13.3,7,-7.3,0.126,10,0.1,0.82
,16:54:51,4,3600,2998.4,0.87,13.3,7,-7.3,0.126,10,0.1,0.81
,16:54:52,4,3600,2999.4,0.86,13.3,7,-7.3,0.12,10,0.1,0.81
,16:54:53,4,3600,3000.4,0.86,13.3,7,-7.3,0.12,10,0.1,0.81
,16:54:54,4,3600,3001.4,0.86,13.3,7,-7.3,0.124,10,0.1,0.81
,16:54:55,4,3600,3002.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:56,4,3600,3003.4,0.86,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:57,4,3600,3004.4,0.86,13.3,7,-7.3,0.13,10,0.1,0.81
,16:54:58,4,3600,3005.4,0.86,13.3,7,-7.3,0.129,10,0.1,0.81
,16:54:59,4,3600,3006.4,0.86,13.3,7,-7.3,0.129,10,0.1,0.81
,16:55:00,4,3600,3007.4,0.87,13.3,7,-7.3,0.13,10,0.1,0.81
,16:55:01,4,3600,3008.4,0.87,13.3,7,-7.3,0.131,10,0.1,0.82
,16:55:02,4,3600,3009.4,0.88,13.3,7,-7.3,0.127,10,0.1,0.82
,16:55:03,4,3600,3010.4,0.88,13.3,7,-7.4,0.127,10,0.1,0.82
,16:55:04,4,3600,3011.4,0.87,13.3,7,-7.4,0.126,10,0.1,0.82
,16:55:05,4,3600,3012.4,0.86,13.3,7,-7.4,0.125,10,0.1,0.81
,16:55:06,4,3600,3013.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:07,4,3600,3014.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.8
,16:55:08,4,3600,3015.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:09,4,3600,3016.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:10,4,3600,3017.4,0.86,13.3,7,-7.4,0.124,10,0.1,0.81
,16:55:11,4,3600,3018.4,0.86,13.3,7,-7.4,0.128,10,0.1,0.8
,16:55:12,4,3600,3019.4,0.85,13.3,7,-7.4,0.128,10,0.1,0.8
,16:55:13,4,3600,3020.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.8
,16:55:14,4,3600,3021.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.81
,16:55:15,4,3600,3022.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.8
,16:55:16,4,3600,3023.4,0.85,13.3,7,-7.4,0.128,10,0.1,0.8
,16:55:17,4,3600,3024.4,0.85,13.3,7,-7.4,0.128,10,0.1,0.79
,16:55:18,4,3600,3025.4,0.86,13.3,7,-7.4,0.128,10,0.1,0.8
,16:55:19,4,3600,3026.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.81
,16:55:20,4,3600,3027.4,0.87,13.3,7,-7.4,0.13,10,0.1,0.81
,16:55:21,4,3600,3028.4,0.87,13.3,7,-7.4,0.13,10,0.1,0.81
,16:55:22,4,3600,3029.4,0.87,13.3,7,-7.4,0.13,10,0.1,0.81
,16:55:23,4,3600,3030.4,0.87,13.3,7,-7.4,0.126,10,0.1,0.82
,16:55:24,4,3600,3031.4,0.87,13.3,7,-7.4,0.126,10,0.1,0.81
,16:55:25,4,3600,3032.4,0.86,13.3,7,-7.4,0.125,10,0.1,0.81
,16:55:26,4,3600,3033.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.8
,16:55:27,4,3600,3034.4,0.86,13.3,7,-7.4,0.124,10,0.1,0.8
,16:55:28,4,3600,3035.4,0.86,13.3,7,-7.4,0.124,10,0.1,0.8
,16:55:29,4,3600,3036.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.8
,16:55:30,4,3600,3037.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.81
,16:55:31,4,3600,3038.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.8
,16:55:32,4,3600,3039.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.81
,16:55:33,4,3600,3040.4,0.86,13.3,7,-7.4,0.124,10,0.1,0.81
,16:55:34,4,3600,3041.4,0.87,13.3,7,-7.4,0.125,10,0.1,0.81
,16:55:35,4,3600,3042.4,0.86,13.3,7,-7.4,0.124,10,0.1,0.81
,16:55:36,4,3600,3043.4,0.86,13.3,7,-7.4,0.129,10,0.1,0.8
,16:55:37,4,3600,3044.4,0.86,13.3,7,-7.4,0.125,10,0.1,0.81
,16:55:38,4,3600,3045.4,0.86,13.3,7,-7.4,0.125,10,0.1,0.81
,16:55:39,4,3600,3046.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:40,4,3600,3047.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:41,4,3600,3048.4,0.86,13.3,7,-7.4,0.12,10,0.1,0.81
,16:55:42,4,3600,3049.4,0.86,13.3,7,-7.5,0.125,10,0.1,0.81
,16:55:43,4,3600,3050.4,0.86,13.3,7,-7.5,0.13,10,0.1,0.81
,16:55:44,4,3600,3051.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:55:45,4,3600,3052.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:55:46,4,3600,3053.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.8
,16:55:47,4,3600,3054.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:55:48,4,3600,3055.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:55:49,4,3600,3056.4,0.86,13.3,7,-7.5,0.13,10,0.1,0.81
,16:55:50,4,3600,3057.4,0.87,13.3,7,-7.5,0.131,10,0.1,0.82
,16:55:51,4,3600,3058.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.82
,16:55:52,4,3600,3059.4,0.88,13.3,7,-7.5,0.122,10,0.1,0.82
,16:55:53,4,3600,3060.4,0.87,13.3,7,-7.5,0.122,10,0.1,0.82
,16:55:54,4,3600,3061.4,0.87,13.3,7,-7.5,0.121,10,0.1,0.81
,16:55:55,4,3600,3062.4,0.87,13.3,7,-7.5,0.126,10,0.1,0.81
,16:55:56,4,3600,3063.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:55:57,4,3600,3064.4,0.87,13.3,7,-7.5,0.131,10,0.1,0.82
,16:55:58,4,3600,3065.4,0.87,13.3,7,-7.5,0.131,10,0.1,0.82
,16:55:59,4,3600,3066.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:00,4,3600,3067.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:01,4,3600,3068.4,0.87,13.3,7,-7.5,0.126,10,0.1,0.82
,16:56:02,4,3600,3069.4,0.88,13.3,7,-7.5,0.131,10,0.1,0.82
,16:56:03,4,3600,3070.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.83
,16:56:04,4,3600,3071.4,0.88,13.3,7,-7.5,0.132,10,0.1,0.82
,16:56:05,4,3600,3072.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.82
,16:56:06,4,3600,3073.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.82
,16:56:07,4,3600,3074.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.82
,16:56:08,4,3600,3075.4,0.88,13.3,7,-7.5,0.127,10,0.1,0.82
,16:56:09,4,3600,3076.4,0.87,13.3,7,-7.5,0.122,10,0.1,0.82
,16:56:10,4,3600,3077.4,0.87,13.3,7,-7.5,0.117,10,0.1,0.82
,16:56:11,4,3600,3078.4,0.87,13.3,7,-7.5,0.121,10,0.1,0.82
,16:56:12,4,3600,3079.4,0.87,13.3,7,-7.5,0.126,10,0.1,0.81
,16:56:13,4,3600,3080.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:14,4,3600,3081.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:15,4,3600,3082.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:16,4,3600,3083.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:17,4,3600,3084.4,0.86,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:18,4,3600,3085.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:56:19,4,3600,3086.4,0.86,13.3,7,-7.5,0.129,10,0.1,0.81
,16:56:20,4,3600,3087.4,0.86,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:21,4,3600,3088.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:22,4,3600,3089.4,0.87,13.3,7,-7.5,0.126,10,0.1,0.82
,16:56:23,4,3600,3090.4,0.87,13.3,7,-7.5,0.126,10,0.1,0.82
,16:56:24,4,3600,3091.4,0.87,13.3,7,-7.5,0.13,10,0.1,0.81
,16:56:25,4,3600,3092.4,0.86,13.3,7,-7.5,0.125,10,0.1,0.81
,16:56:26,4,3600,3093.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.81
,16:56:27,4,3600,3094.4,0.86,13.3,7,-7.6,0.125,10,0.1,0.81
,16:56:28,4,3600,3095.4,0.86,13.3,7,-7.6,0.12,10,0.1,0.81
,16:56:29,4,3600,3096.4,0.86,13.3,7,-7.6,0.12,10,0,0.81
,16:56:30,4,3600,3097.4,0.86,13.3,7,-7.6,0.115,10,0.1,0.8
,16:56:31,4,3600,3098.4,0.86,13.3,7,-7.6,0.115,10,0.1,0.8
,16:56:32,4,3600,3099.4,0.85,13.3,7,-7.6,0.119,10,0.1,0.8
,16:56:33,4,3600,3100.4,0.85,13.3,7,-7.6,0.127,10,0.1,0.79
,16:56:34,4,3600,3101.4,0.85,13.3,7,-7.6,0.127,10,0.1,0.79
,16:56:35,4,3600,3102.4,0.85,13.3,7,-7.6,0.127,10,0.1,0.79
,16:56:36,4,3600,3103.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:37,4,3600,3104.4,0.86,13.3,7,-7.6,0.129,10,0.1,0.81
,16:56:38,4,3600,3105.4,0.86,13.3,7,-7.6,0.129,10,0.1,0.81
,16:56:39,4,3600,3106.4,0.86,13.3,7,-7.6,0.13,10,0.1,0.81
,16:56:40,4,3600,3107.4,0.86,13.3,7,-7.6,0.129,10,0.1,0.8
,16:56:41,4,3600,3108.4,0.86,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:42,4,3600,3109.4,0.86,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:43,4,3600,3110.4,0.86,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:44,4,3600,3111.4,0.86,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:45,4,3600,3112.4,0.86,13.3,7,-7.6,0.129,10,0.1,0.8
,16:56:46,4,3600,3113.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.8
,16:56:47,4,3600,3114.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.81
,16:56:48,4,3600,3115.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.81
,16:56:49,4,3600,3116.4,0.86,13.3,7,-7.6,0.125,10,0.1,0.81
,16:56:50,4,3600,3117.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.81
,16:56:51,4,3600,3118.4,0.86,13.3,7,-7.6,0.12,10,0.1,0.8
,16:56:52,4,3600,3119.4,0.86,13.3,7,-7.6,0.119,10,0.1,0.8
,16:56:53,4,3600,3120.4,0.86,13.3,7,-7.6,0.12,10,0.1,0.8
,16:56:54,4,3600,3121.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.8
,16:56:55,4,3600,3122.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.81
,16:56:56,4,3600,3123.4,0.86,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:57,4,3600,3124.4,0.85,13.3,7,-7.6,0.123,10,0.1,0.8
,16:56:58,4,3600,3125.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:56:59,4,3600,3126.4,0.85,13.3,7,-7.6,0.128,10,0,0.8
,16:57:00,4,3600,3127.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:01,4,3600,3128.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:02,4,3600,3129.4,0.85,13.3,7,-7.6,0.127,10,0.1,0.8
,16:57:03,4,3600,3130.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:04,4,3600,3131.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:05,4,3600,3132.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:06,4,3600,3133.4,0.86,13.3,7,-7.6,0.124,10,0.1,0.8
,16:57:07,4,3600,3134.4,0.86,13.3,7,-7.6,0.119,10,0.1,0.8
,16:57:08,4,3600,3135.4,0.86,13.3,7,-7.6,0.119,10,0.1,0.8
,16:57:09,4,3600,3136.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:10,4,3600,3137.4,0.85,13.3,7,-7.6,0.128,10,0.1,0.8
,16:57:11,4,3600,3138.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:12,4,3600,3139.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:13,4,3600,3140.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:14,4,3600,3141.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:15,4,3600,3142.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.81
,16:57:16,4,3600,3143.4,0.86,13.3,7,-7.7,0.125,10,0.1,0.81
,16:57:17,4,3600,3144.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.81
,16:57:18,4,3600,3145.4,0.86,13.3,7,-7.7,0.119,10,0.1,0.8
,16:57:19,4,3600,3146.4,0.86,13.3,7,-7.7,0.119,10,0.1,0.8
,16:57:20,4,3600,3147.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.8
,16:57:21,4,3600,3148.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:22,4,3600,3149.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:23,4,3600,3150.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:24,4,3600,3151.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:25,4,3600,3152.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:26,4,3600,3153.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:27,4,3600,3154.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.81
,16:57:28,4,3600,3155.4,0.86,13.3,7,-7.7,0.125,10,0.1,0.81
,16:57:29,4,3600,3156.4,0.87,13.3,7,-7.7,0.125,10,0.1,0.81
,16:57:30,4,3600,3157.4,0.86,13.3,7,-7.7,0.125,10,0.1,0.81
,16:57:31,4,3600,3158.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.8
,16:57:32,4,3600,3159.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.8
,16:57:33,4,3600,3160.4,0.86,13.3,7,-7.7,0.124,10,0.1,0.8
,16:57:34,4,3600,3161.4,0.86,13.3,7,-7.7,0.12,10,0.1,0.8
,16:57:35,4,3600,3162.4,0.86,13.3,7,-7.7,0.12,10,0.1,0.81
,16:57:36,4,3600,3163.4,0.87,13.3,7,-7.7,0.121,10,0.1,0.81
,16:57:37,4,3600,3164.4,0.87,13.3,7,-7.7,0.126,10,0.1,0.81
,16:57:38,4,3600,3165.4,0.86,13.3,7,-7.7,0.13,10,0.1,0.81
,16:57:39,4,3600,3166.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:40,4,3600,3167.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:41,4,3600,3168.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:42,4,3600,3169.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.81
,16:57:43,4,3600,3170.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:44,4,3600,3171.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:45,4,3600,3172.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:46,4,3600,3173.4,0.86,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:47,4,3600,3174.4,0.86,13.3,7,-7.7,0.129,10,0.1,0.8
,16:57:48,4,3600,3175.4,0.86,13.3,7,-7.7,0.125,10,0.1,0.81
,16:57:49,4,3600,3176.4,0.87,13.3,7,-7.7,0.126,10,0.1,0.81
,16:57:50,4,3600,3177.4,0.87,13.3,7,-7.7,0.126,10,0.1,0.81
,16:57:51,4,3600,3178.4,0.86,13.3,7,-7.7,0.12,10,0.1,0.81
,16:57:52,4,3600,3179.4,0.86,13.3,7,-7.7,0.119,10,0.1,0.8
,16:57:53,4,3600,3180.4,0.85,13.3,7,-7.7,0.119,10,0.1,0.8
,16:57:54,4,3600,3181.4,0.85,13.3,7,-7.7,0.119,10,0.1,0.8
,16:57:55,4,3600,3182.4,0.85,13.3,7,-7.7,0.123,10,0.1,0.8
,16:57:56,4,3600,3183.4,0.85,13.3,7,-7.7,0.123,10,0.1,0.8
,16:57:57,4,3600,3184.4,0.85,13.3,7,-7.7,0.128,10,0.1,0.8
,16:57:58,4,3600,3185.4,0.85,13.3,7,-7.8,0.128,10,0.1,0.8
,16:57:59,4,3600,3186.4,0.86,13.3,7,-7.8,0.128,10,0.1,0.8
,16:58:00,4,3600,3187.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.8
,16:58:01,4,3600,3188.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.8
,16:58:02,4,3600,3189.4,0.86,13.3,7,-7.8,0.128,10,0.1,0.8
,16:58:03,4,3600,3190.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:04,4,3600,3191.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:05,4,3600,3192.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:06,4,3600,3193.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:07,4,3600,3194.4,0.87,13.3,7,-7.8,0.131,10,0.1,0.82
,16:58:08,4,3600,3195.4,0.88,13.3,7,-7.8,0.127,10,0.1,0.82
,16:58:09,4,3600,3196.4,0.88,13.3,7,-7.8,0.127,10,0.1,0.82
,16:58:10,4,3600,3197.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:11,4,3600,3198.4,0.87,13.3,7,-7.8,0.125,10,0.1,0.81
,16:58:12,4,3600,3199.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:13,4,3600,3200.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:14,4,3600,3201.4,0.87,13.3,7,-7.8,0.125,10,0.1,0.81
,16:58:15,4,3600,3202.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:16,4,3600,3203.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:17,4,3600,3204.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:18,4,3600,3205.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:19,4,3600,3206.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:20,4,3600,3207.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:21,4,3600,3208.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:22,4,3600,3209.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:23,4,3600,3210.4,0.87,13.3,7,-7.8,0.125,10,0.1,0.81
,16:58:24,4,3600,3211.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:25,4,3600,3212.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:26,4,3600,3213.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:27,4,3600,3214.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:28,4,3600,3215.4,0.88,13.3,7,-7.8,0.127,10,0.1,0.82
,16:58:29,4,3600,3216.4,0.88,13.3,7,-7.8,0.127,10,0.1,0.82
,16:58:30,4,3600,3217.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:31,4,3600,3218.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:32,4,3600,3219.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:33,4,3600,3220.4,0.86,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:34,4,3600,3221.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:35,4,3600,3222.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:36,4,3600,3223.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:37,4,3600,3224.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:38,4,3600,3225.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:39,4,3600,3226.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:40,4,3600,3227.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:41,4,3600,3228.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:42,4,3600,3229.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:43,4,3600,3230.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:44,4,3600,3231.4,0.86,13.3,7,-7.8,0.129,10,0.1,0.81
,16:58:45,4,3600,3232.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:46,4,3600,3233.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:47,4,3600,3234.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,16:58:48,4,3600,3235.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:49,4,3600,3236.4,0.87,13.3,7,-7.8,0.125,10,0.1,0.81
,16:58:50,4,3600,3237.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:51,4,3600,3238.4,0.87,13.3,7,-7.8,0.13,10,0.1,0.81
,16:58:52,4,3600,3239.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.81
,16:58:53,4,3600,3240.4,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
