Data file,,RA0.3_DISTILLEDWATER_12C_002_15MLWATER.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water 15ml,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:05:53 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:12:04,6,3590,371.2,0.82,13.3,9,12.2,0.086,10,49.9,0.78
,12:12:05,6,3590,372.2,0.8,13.3,9,12.2,0.087,10,49.9,0.77
,12:12:06,6,3590,373.2,0.79,13.3,9,12.2,0.086,10,49.9,0.76
,12:12:07,6,3590,374.2,0.78,13.3,9,12.2,0.085,10,49.9,0.75
,12:12:08,6,3590,375.2,0.78,13.3,9,12.2,0.085,10,49.9,0.75
,12:12:09,6,3590,376.2,0.78,13.3,9,12.1,0.085,10,49.9,0.75
,12:12:10,6,3590,377.2,0.78,13.3,9,12.1,0.085,10,49.9,0.75
,12:12:11,6,3590,378.2,0.79,13.3,9,12.1,0.085,10,49.9,0.76
,12:12:12,6,3590,379.2,0.8,13.3,9,12.1,0.084,10,49.9,0.77
,12:12:13,6,3590,380.2,0.8,13.3,9,12.1,0.087,10,49.9,0.77
,12:12:14,6,3590,381.2,0.8,13.3,9,12.1,0.087,10,49.9,0.77
,12:12:15,6,3590,382.2,0.79,13.3,9,12.1,0.086,10,49.9,0.76
,12:12:16,6,3590,383.2,0.79,13.3,9,12,0.086,10,49.9,0.76
,12:12:17,6,3590,384.2,0.79,13.3,9,12,0.086,10,49.9,0.77
,12:12:18,6,3590,385.2,0.81,13.3,9,12,0.087,10,49.9,0.78
,12:12:19,6,3590,386.2,0.82,13.3,9,12,0.092,10,49.9,0.79
,12:12:20,6,3590,387.2,0.84,13.3,9,12,0.094,10,49.9,0.81
,12:12:21,6,3590,388.2,0.85,13.3,9,12,0.095,10,49.9,0.82
,12:12:22,6,3590,389.2,0.86,13.3,9,11.9,0.093,10,49.9,0.82
,12:12:23,6,3590,390.2,0.86,13.3,9,11.9,0.091,10,49.9,0.83
,12:12:24,6,3590,391.2,0.86,13.3,9,11.9,0.094,10,49.9,0.83
,12:12:25,6,3590,392.2,0.86,13.3,9,11.9,0.094,10,49.9,0.83
,12:12:26,6,3590,393.2,0.86,13.3,9,11.9,0.093,10,49.9,0.83
,12:12:27,6,3590,394.2,0.85,13.3,9,11.9,0.095,10,49.9,0.82
,12:12:28,6,3590,395.2,0.86,13.3,9,11.9,0.095,10,49.9,0.83
,12:12:29,6,3590,396.2,0.88,13.3,9,11.9,0.095,10,49.9,0.84
,12:12:30,6,3590,397.2,0.89,13.3,9,11.8,0.097,10,49.9,0.86
,12:12:31,6,3590,398.2,0.89,13.3,9,11.8,0.1,10,49.9,0.86
,12:12:32,6,3590,399.2,0.89,13.3,9,11.8,0.099,10,49.9,0.86
,12:12:33,6,3590,400.2,0.89,13.3,9,11.8,0.097,10,49.9,0.86
,12:12:34,6,3590,401.2,0.9,13.3,9,11.8,0.097,10,49.9,0.86
,12:12:35,6,3590,402.2,0.9,13.3,9,11.8,0.098,10,49.9,0.87
,12:12:36,6,3590,403.2,0.9,13.3,9,11.8,0.101,10,49.9,0.87
,12:12:37,6,3590,404.2,0.9,13.3,9,11.8,0.098,10,49.9,0.87
,12:12:38,6,3590,405.2,0.9,13.3,9,11.7,0.095,10,49.9,0.87
,12:12:39,6,3590,406.2,0.91,13.3,9,11.7,0.096,10,49.9,0.87
,12:12:40,6,3590,407.2,0.91,13.3,9,11.7,0.096,10,49.9,0.88
,12:12:41,6,3590,408.2,0.91,13.3,9,11.7,0.099,10,49.9,0.87
,12:12:42,6,3590,409.2,0.9,13.3,9,11.7,0.098,10,49.9,0.87
,12:12:43,6,3590,410.2,0.9,13.3,9,11.7,0.098,10,49.9,0.87
,12:12:44,6,3590,411.2,0.91,13.3,9,11.6,0.098,10,49.9,0.87
,12:12:45,6,3590,412.2,0.91,13.3,9,11.6,0.099,10,49.9,0.88
,12:12:46,6,3590,413.2,0.91,13.3,9,11.6,0.099,10,49.9,0.88
,12:12:47,6,3590,414.2,0.91,13.3,10,11.6,0.094,10,49.9,0.88
,12:12:48,6,3590,415.2,0.9,13.3,10,11.6,0.093,10,49.9,0.87
,12:12:49,6,3590,416.2,0.88,13.3,10,11.6,0.09,10,49.9,0.84
,12:12:50,6,3590,417.2,0.85,13.3,9,11.6,0.09,10,49.9,0.82
,12:12:51,6,3590,418.2,0.84,13.3,9,11.6,0.088,10,49.9,0.8
,12:12:52,6,3590,419.2,0.84,13.3,9,11.5,0.091,10,49.9,0.8
,12:12:53,6,3590,420.2,0.84,13.3,9,11.5,0.093,10,49.9,0.81
,12:12:54,6,3590,421.2,0.85,13.3,9,11.5,0.095,10,49.9,0.82
,12:12:55,6,3590,422.2,0.86,13.3,9,11.5,0.096,10,50,0.83
,12:12:56,6,3590,423.2,0.88,13.3,9,11.5,0.095,10,49.9,0.85
,12:12:57,6,3590,424.2,0.88,13.3,9,11.5,0.095,10,49.9,0.84
,12:12:58,6,3590,425.2,0.86,13.3,9,11.5,0.091,10,49.9,0.83
,12:12:59,6,3590,426.2,0.84,13.3,9,11.4,0.091,10,49.9,0.81
,12:13:00,6,3590,427.2,0.83,13.3,9,11.4,0.092,10,49.9,0.79
,12:13:01,6,3590,428.2,0.84,13.3,9,11.4,0.093,10,49.9,0.81
,12:13:02,6,3590,429.2,0.86,13.3,9,11.4,0.095,10,49.9,0.83
,12:13:03,6,3590,430.2,0.87,13.3,9,11.4,0.097,10,49.9,0.84
,12:13:04,6,3590,431.2,0.88,13.3,9,11.4,0.098,10,49.9,0.85
,12:13:05,6,3590,432.2,0.9,13.3,9,11.4,0.097,10,49.9,0.86
,12:13:06,6,3590,433.2,0.91,13.3,9,11.4,0.098,10,49.9,0.87
,12:13:07,6,3590,434.2,0.91,13.3,9,11.4,0.098,10,49.9,0.87
,12:13:08,6,3590,435.2,0.91,13.3,9,11.4,0.098,10,49.9,0.87
,12:13:09,6,3590,436.2,0.9,13.3,9,11.3,0.1,10,49.9,0.87
,12:13:10,6,3590,437.2,0.9,13.3,9,11.3,0.098,10,49.9,0.87
,12:13:11,6,3590,438.2,0.9,13.3,9,11.3,0.095,10,49.9,0.87
,12:13:12,6,3590,439.2,0.9,13.3,9,11.3,0.095,10,49.9,0.87
,12:13:13,6,3590,440.2,0.9,13.3,9,11.3,0.095,10,49.9,0.87
,12:13:14,6,3590,441.2,0.9,13.3,10,11.2,0.092,10,49.9,0.86
,12:13:15,6,3590,442.2,0.9,13.3,10,11.2,0.092,10,49.9,0.86
,12:13:16,6,3590,443.2,0.88,13.3,10,11.2,0.091,10,49.9,0.85
,12:13:17,6,3590,444.2,0.87,13.3,10,11.2,0.089,10,49.9,0.84
,12:13:18,6,3590,445.2,0.86,13.3,10,11.2,0.088,10,49.9,0.82
,12:13:19,6,3590,446.2,0.85,13.3,9,11.2,0.089,10,49.9,0.81
,12:13:20,6,3590,447.2,0.84,13.3,9,11.1,0.089,10,49.9,0.81
,12:13:21,6,3590,448.2,0.84,13.3,9,11.1,0.091,10,49.9,0.8
,12:13:22,6,3590,449.2,0.83,13.3,9,11.1,0.092,10,49.9,0.8
,12:13:23,6,3590,450.2,0.82,13.3,9,11.1,0.092,10,49.9,0.79
,12:13:24,6,3590,451.2,0.83,13.3,9,11.1,0.092,10,49.9,0.79
,12:13:25,6,3590,452.2,0.83,13.3,9,11.1,0.093,10,49.9,0.8
,12:13:26,6,3590,453.2,0.84,13.3,9,11.1,0.094,10,49.9,0.81
,12:13:27,6,3590,454.2,0.85,13.3,9,11.1,0.092,10,49.9,0.82
,12:13:28,6,3590,455.2,0.85,13.3,9,11.1,0.092,10,49.9,0.82
,12:13:29,6,3590,456.2,0.84,13.3,9,11,0.091,10,49.9,0.81
,12:13:30,6,3590,457.2,0.84,13.3,9,11,0.093,10,49.9,0.81
,12:13:31,6,3590,458.2,0.85,13.3,9,11,0.095,10,49.9,0.82
,12:13:32,6,3590,459.2,0.86,13.3,9,11,0.094,10,49.9,0.83
,12:13:33,6,3590,460.2,0.88,13.3,9,11,0.095,10,49.9,0.85
,12:13:34,6,3590,461.2,0.89,13.3,9,11,0.096,10,49.9,0.86
,12:13:35,6,3590,462.2,0.9,13.3,9,11,0.098,10,50,0.87
,12:13:36,6,3590,463.2,0.91,13.3,9,10.9,0.099,10,49.9,0.88
,12:13:37,6,3590,464.2,0.92,13.3,9,10.9,0.099,10,50,0.88
,12:13:38,6,3590,465.2,0.91,13.3,9,10.9,0.096,10,49.9,0.88
,12:13:39,6,3590,466.2,0.9,13.3,9,10.9,0.098,10,49.9,0.87
,12:13:40,6,3590,467.2,0.89,13.3,9,10.9,0.097,10,49.9,0.86
,12:13:41,6,3590,468.2,0.88,13.3,9,10.9,0.096,10,49.9,0.85
,12:13:42,6,3590,469.2,0.88,13.3,9,10.8,0.095,10,49.9,0.84
,12:13:43,6,3590,470.2,0.87,13.3,9,10.8,0.094,10,49.9,0.84
,12:13:44,6,3590,471.2,0.87,13.3,9,10.8,0.095,10,49.9,0.84
,12:13:45,6,3590,472.2,0.88,13.3,9,10.8,0.095,10,49.9,0.84
,12:13:46,6,3590,473.2,0.88,13.3,9,10.8,0.095,10,49.9,0.85
,12:13:47,6,3590,474.2,0.88,13.3,9,10.8,0.095,10,49.9,0.85
,12:13:48,6,3590,475.2,0.88,13.3,9,10.8,0.093,10,49.9,0.85
,12:13:49,6,3590,476.2,0.88,13.3,9,10.8,0.093,10,49.9,0.85
,12:13:50,6,3590,477.2,0.88,13.3,10,10.8,0.088,10,49.9,0.85
,12:13:51,6,3590,478.2,0.88,13.3,10,10.7,0.09,10,49.9,0.84
,12:13:52,6,3590,479.2,0.86,13.3,9,10.7,0.091,10,50,0.83
,12:13:53,6,3590,480.2,0.84,13.3,9,10.7,0.093,10,49.9,0.8
,12:13:54,6,3590,481.2,0.83,13.3,9,10.7,0.092,10,50,0.79
,12:13:55,6,3590,482.2,0.84,13.3,9,10.7,0.093,10,49.9,0.81
,12:13:56,6,3590,483.2,0.86,13.3,9,10.7,0.093,10,50,0.83
,12:13:57,6,3590,484.2,0.87,13.3,9,10.7,0.095,10,49.9,0.84
,12:13:58,6,3590,485.2,0.88,13.3,9,10.7,0.095,10,49.9,0.84
,12:13:59,6,3590,486.2,0.88,13.3,9,10.6,0.095,10,49.9,0.84
,12:14:00,6,3590,487.2,0.87,13.3,9,10.6,0.092,10,49.9,0.84
,12:14:01,6,3590,488.2,0.87,13.3,9,10.6,0.094,10,49.9,0.84
,12:14:02,6,3590,489.2,0.87,13.3,9,10.6,0.094,10,49.9,0.84
,12:14:03,6,3590,490.2,0.87,13.3,9,10.6,0.094,10,49.9,0.84
,12:14:04,6,3590,491.2,0.87,13.3,9,10.6,0.095,10,49.9,0.84
,12:14:05,6,3590,492.2,0.88,13.3,9,10.6,0.093,10,49.9,0.85
,12:14:06,6,3590,493.2,0.88,13.3,9,10.6,0.093,10,49.9,0.85
,12:14:07,6,3590,494.2,0.87,13.3,10,10.6,0.089,10,49.9,0.84
,12:14:08,6,3590,495.2,0.85,13.3,10,10.6,0.087,10,49.9,0.81
,12:14:09,6,3590,496.2,0.82,13.3,9,10.6,0.086,10,49.9,0.78
,12:14:10,6,3590,497.2,0.8,13.3,9,10.5,0.085,10,49.9,0.77
,12:14:11,6,3590,498.2,0.8,13.3,9,10.5,0.086,10,49.9,0.77
,12:14:12,6,3590,499.2,0.8,13.3,9,10.5,0.089,10,49.9,0.77
,12:14:13,6,3590,500.2,0.8,13.3,9,10.5,0.09,10,49.9,0.77
,12:14:14,6,3590,501.2,0.81,13.3,9,10.5,0.088,10,49.9,0.78
,12:14:15,6,3590,502.2,0.82,13.3,9,10.5,0.091,10,49.9,0.79
,12:14:16,6,3590,503.2,0.82,13.3,9,10.5,0.088,10,49.9,0.78
,12:14:17,6,3590,504.2,0.8,13.3,9,10.4,0.087,10,49.9,0.77
,12:14:18,6,3590,505.2,0.8,13.3,9,10.4,0.086,10,49.9,0.77
,12:14:19,6,3590,506.2,0.79,13.3,9,10.4,0.088,10,49.9,0.76
,12:14:20,6,3590,507.2,0.8,13.3,9,10.4,0.087,10,49.9,0.77
,12:14:21,6,3590,508.2,0.81,13.3,9,10.4,0.088,10,49.9,0.78
,12:14:22,6,3590,509.2,0.82,13.3,9,10.4,0.088,10,49.9,0.78
,12:14:23,6,3590,510.2,0.81,13.3,9,10.4,0.085,10,49.9,0.78
,12:14:24,6,3590,511.2,0.81,13.3,10,10.4,0.083,10,49.9,0.78
,12:14:25,6,3590,512.2,0.8,13.3,10,10.4,0.082,10,49.9,0.77
,12:14:26,6,3590,513.2,0.8,13.3,10,10.4,0.082,10,49.9,0.77
,12:14:27,6,3590,514.2,0.8,13.3,9,10.4,0.084,10,49.9,0.77
,12:14:28,6,3590,515.2,0.79,13.3,9,10.3,0.084,10,49.9,0.76
,12:14:29,6,3590,516.2,0.8,13.3,9,10.3,0.086,10,49.9,0.77
,12:14:30,6,3590,517.2,0.8,13.3,9,10.3,0.087,10,49.9,0.77
,12:14:31,6,3590,518.2,0.81,13.3,9,10.3,0.088,10,49.9,0.78
,12:14:32,6,3590,519.2,0.82,13.3,9,10.3,0.091,10,49.9,0.79
,12:14:33,6,3590,520.2,0.82,13.3,9,10.3,0.092,10,49.9,0.79
,12:14:34,6,3590,521.2,0.83,13.3,9,10.3,0.093,10,49.9,0.8
,12:14:35,6,3590,522.2,0.84,13.3,9,10.3,0.091,10,49.9,0.81
,12:14:36,6,3590,523.2,0.84,13.3,9,10.3,0.091,10,49.9,0.81
,12:14:37,6,3590,524.2,0.83,13.3,9,10.3,0.089,10,49.9,0.79
,12:14:38,6,3590,525.2,0.81,13.3,9,10.2,0.09,10,49.9,0.78
,12:14:39,6,3590,526.2,0.81,13.3,9,10.2,0.09,10,49.9,0.78
,12:14:40,6,3590,527.2,0.82,13.3,9,10.2,0.091,10,49.9,0.79
,12:14:41,6,3590,528.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:42,6,3590,529.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:14:43,6,3590,530.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:14:44,6,3590,531.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:45,6,3590,532.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:46,6,3590,533.2,0.84,13.3,9,10.2,0.094,10,49.9,0.81
,12:14:47,6,3590,534.2,0.85,13.3,9,10.2,0.092,10,49.9,0.81
,12:14:48,6,3590,535.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:49,6,3590,536.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:50,6,3590,537.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:51,6,3590,538.2,0.84,13.3,9,10.2,0.091,10,49.9,0.81
,12:14:52,6,3590,539.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:14:53,6,3590,540.2,0.85,13.3,9,10.2,0.09,10,49.9,0.82
,12:14:54,6,3590,541.2,0.86,13.3,9,10.2,0.091,10,49.9,0.83
,12:14:55,6,3590,542.2,0.87,13.3,10,10.2,0.089,10,49.9,0.84
,12:14:56,6,3590,543.2,0.87,13.3,10,10.2,0.087,10,49.9,0.84
,12:14:57,6,3590,544.2,0.87,13.3,10,10.1,0.089,10,49.9,0.83
,12:14:58,6,3590,545.2,0.85,13.3,10,10.1,0.087,10,49.9,0.82
,12:14:59,6,3590,546.2,0.84,13.3,9,10.1,0.088,10,49.9,0.8
,12:15:00,6,3590,547.2,0.83,13.3,9,10.1,0.089,10,49.9,0.79
,12:15:01,6,3590,548.2,0.82,13.3,9,10.1,0.091,10,49.9,0.79
,12:15:02,6,3590,549.2,0.82,13.3,9,10.1,0.092,10,49.9,0.79
,12:15:03,6,3590,550.2,0.84,13.3,9,10.1,0.093,10,49.9,0.81
,12:15:04,6,3590,551.2,0.85,13.3,9,10.1,0.092,10,49.9,0.82
,12:15:05,6,3590,552.2,0.85,13.3,9,10.1,0.092,10,49.9,0.82
,12:15:06,6,3590,553.2,0.83,13.3,9,10.1,0.093,10,49.9,0.8
,12:15:07,6,3590,554.2,0.82,13.3,9,10.1,0.091,10,49.9,0.78
,12:15:08,6,3590,555.2,0.82,13.3,9,10.1,0.091,10,49.9,0.79
,12:15:09,6,3590,556.2,0.84,13.3,9,10.1,0.094,10,49.9,0.81
,12:15:10,6,3590,557.2,0.87,13.3,9,10.1,0.097,10,49.9,0.84
,12:15:11,6,3590,558.2,0.88,13.3,9,10.1,0.098,10,49.9,0.84
,12:15:12,6,3590,559.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:13,6,3590,560.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:14,6,3590,561.2,0.87,13.3,9,10.1,0.094,10,49.9,0.84
,12:15:15,6,3590,562.2,0.87,13.3,9,10.1,0.094,10,49.9,0.84
,12:15:16,6,3590,563.2,0.87,13.3,9,10.1,0.097,10,49.9,0.84
,12:15:17,6,3590,564.2,0.87,13.3,9,10.1,0.094,10,49.9,0.84
,12:15:18,6,3590,565.2,0.88,13.3,9,10.1,0.095,10,50,0.84
,12:15:19,6,3590,566.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:20,6,3590,567.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:21,6,3590,568.2,0.87,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:22,6,3590,569.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:23,6,3590,570.2,0.87,13.3,9,10.1,0.092,10,49.9,0.84
,12:15:24,6,3590,571.2,0.87,13.3,9,10.1,0.094,10,49.9,0.84
,12:15:25,6,3590,572.2,0.86,13.3,9,10.1,0.094,10,49.9,0.83
,12:15:26,6,3590,573.2,0.86,13.3,9,10.1,0.093,10,49.9,0.83
,12:15:27,6,3590,574.2,0.87,13.3,9,10.1,0.094,10,49.9,0.84
,12:15:28,6,3590,575.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:29,6,3590,576.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:30,6,3590,577.2,0.87,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:31,6,3590,578.2,0.87,13.3,9,10.1,0.097,10,49.9,0.84
,12:15:32,6,3590,579.2,0.88,13.3,9,10.1,0.095,10,49.9,0.85
,12:15:33,6,3590,580.2,0.88,13.3,9,10.1,0.095,10,49.9,0.85
,12:15:34,6,3590,581.2,0.88,13.3,9,10.1,0.095,10,49.9,0.84
,12:15:35,6,3590,582.2,0.86,13.3,9,10.1,0.093,10,49.9,0.83
,12:15:36,6,3590,583.2,0.85,13.3,9,10.1,0.092,10,49.9,0.82
,12:15:37,6,3590,584.2,0.86,13.3,9,10.1,0.09,10,49.9,0.82
,12:15:38,6,3590,585.2,0.86,13.3,9,10.1,0.091,10,49.9,0.83
,12:15:39,6,3590,586.2,0.87,13.3,9,10.1,0.091,10,49.9,0.83
,12:15:40,6,3590,587.2,0.87,13.3,9,10.1,0.092,10,49.9,0.84
,12:15:41,6,3590,588.2,0.87,13.3,10,10.1,0.089,10,49.9,0.84
,12:15:42,6,3590,589.2,0.87,13.3,10,10.1,0.089,10,49.9,0.83
,12:15:43,6,3590,590.2,0.86,13.3,10,10.1,0.088,10,49.9,0.82
,12:15:44,6,3590,591.2,0.84,13.3,10,10.1,0.087,10,49.9,0.81
,12:15:45,6,3590,592.2,0.82,13.3,9,10.1,0.086,10,49.9,0.78
,12:15:46,6,3590,593.2,0.8,13.3,9,10.1,0.086,10,49.9,0.76
,12:15:47,6,3590,594.2,0.78,13.3,9,10.1,0.085,10,49.9,0.75
,12:15:48,6,3590,595.2,0.78,13.3,9,10.2,0.084,10,49.9,0.75
,12:15:49,6,3590,596.2,0.78,13.3,9,10.2,0.085,10,50,0.75
,12:15:50,6,3590,597.2,0.79,13.3,9,10.2,0.086,10,49.9,0.76
,12:15:51,6,3590,598.2,0.8,13.3,9,10.2,0.089,10,49.9,0.77
,12:15:52,6,3590,599.2,0.8,13.3,9,10.2,0.09,10,49.9,0.77
,12:15:53,6,3590,600.2,0.81,13.3,9,10.2,0.09,10,49.9,0.78
,12:15:54,6,3590,601.2,0.83,13.3,9,10.2,0.09,10,49.9,0.8
,12:15:55,6,3590,602.2,0.85,13.3,9,10.2,0.092,10,49.9,0.81
,12:15:56,6,3590,603.2,0.86,13.3,9,10.2,0.09,10,49.9,0.82
,12:15:57,6,3590,604.2,0.86,13.3,9,10.2,0.091,10,50,0.83
,12:15:58,6,3590,605.2,0.86,13.3,9,10.2,0.093,10,49.9,0.83
,12:15:59,6,3590,606.2,0.86,13.3,9,10.2,0.093,10,49.9,0.83
,12:16:00,6,3590,607.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:16:01,6,3590,608.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:16:02,6,3590,609.2,0.85,13.3,9,10.2,0.092,10,49.9,0.81
,12:16:03,6,3590,610.2,0.85,13.3,9,10.2,0.092,10,49.9,0.82
,12:16:04,6,3590,611.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:05,6,3590,612.2,0.85,13.3,9,10.3,0.092,10,49.9,0.81
,12:16:06,6,3590,613.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:07,6,3590,614.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:08,6,3590,615.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:09,6,3590,616.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:10,6,3590,617.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:11,6,3590,618.2,0.85,13.3,9,10.3,0.092,10,49.9,0.82
,12:16:12,6,3590,619.2,0.85,13.3,9,10.3,0.092,10,49.9,0.81
,12:16:13,6,3590,620.2,0.85,13.3,9,10.3,0.092,10,49.9,0.81
,12:16:14,6,3590,621.2,0.85,13.3,9,10.3,0.089,10,49.9,0.81
,12:16:15,6,3590,622.2,0.85,13.3,9,10.4,0.089,10,50,0.81
,12:16:16,6,3590,623.2,0.85,13.3,9,10.4,0.089,10,49.9,0.81
,12:16:17,6,3590,624.2,0.85,13.3,9,10.4,0.092,10,49.9,0.82
,12:16:18,6,3590,625.2,0.85,13.3,9,10.4,0.092,10,49.9,0.82
,12:16:19,6,3590,626.2,0.85,13.3,9,10.4,0.092,10,49.9,0.82
,12:16:20,6,3590,627.2,0.85,13.3,9,10.4,0.092,10,49.9,0.82
,12:16:21,6,3590,628.2,0.85,13.3,9,10.4,0.092,10,49.9,0.82
,12:16:22,6,3590,629.2,0.85,13.3,9,10.4,0.092,10,50,0.82
,12:16:23,6,3590,630.2,0.85,13.3,9,10.4,0.089,10,49.9,0.81
,12:16:24,6,3590,631.2,0.84,13.3,9,10.4,0.091,10,49.9,0.81
,12:16:25,6,3590,632.2,0.84,13.3,9,10.4,0.091,10,49.9,0.81
,12:16:26,6,3590,633.2,0.84,13.3,9,10.4,0.091,10,49.9,0.81
,12:16:27,6,3590,634.2,0.84,13.3,9,10.4,0.091,10,49.9,0.81
,12:16:28,6,3590,635.2,0.84,13.3,9,10.5,0.089,10,49.9,0.81
,12:16:29,6,3590,636.2,0.84,13.3,9,10.5,0.091,10,49.9,0.81
,12:16:30,6,3590,637.2,0.84,13.3,9,10.5,0.091,10,49.9,0.81
,12:16:31,6,3590,638.2,0.84,13.3,9,10.5,0.089,10,49.9,0.81
,12:16:32,6,3590,639.2,0.84,13.3,9,10.5,0.091,10,49.9,0.8
,12:16:33,6,3590,640.2,0.83,13.3,9,10.5,0.09,10,49.9,0.8
,12:16:34,6,3590,641.2,0.84,13.3,9,10.5,0.093,10,50,0.8
,12:16:35,6,3590,642.2,0.85,13.3,9,10.6,0.092,10,49.9,0.81
,12:16:36,6,3590,643.2,0.86,13.3,9,10.6,0.093,10,49.9,0.82
,12:16:37,6,3590,644.2,0.86,13.3,9,10.6,0.091,10,49.9,0.83
,12:16:38,6,3590,645.2,0.86,13.3,9,10.6,0.09,10,49.9,0.82
,12:16:39,6,3590,646.2,0.85,13.3,9,10.6,0.092,10,49.9,0.82
,12:16:40,6,3590,647.2,0.84,13.3,9,10.6,0.091,10,49.9,0.81
,12:16:41,6,3590,648.2,0.84,13.3,9,10.6,0.091,10,49.9,0.81
,12:16:42,6,3590,649.2,0.84,13.3,9,10.6,0.091,10,49.9,0.81
,12:16:43,6,3590,650.2,0.85,13.3,9,10.6,0.092,10,49.9,0.82
,12:16:44,6,3590,651.2,0.86,13.3,9,10.6,0.093,10,49.9,0.82
,12:16:45,6,3590,652.2,0.85,13.3,9,10.7,0.092,10,49.9,0.82
,12:16:46,6,3590,653.2,0.85,13.3,9,10.7,0.09,10,49.9,0.82
,12:16:47,6,3590,654.2,0.85,13.3,9,10.7,0.089,10,49.9,0.82
,12:16:48,6,3590,655.2,0.85,13.3,9,10.7,0.09,10,49.9,0.82
,12:16:49,6,3590,656.2,0.85,13.3,9,10.7,0.092,10,49.9,0.81
,12:16:50,6,3590,657.2,0.84,13.3,9,10.7,0.091,10,49.9,0.81
,12:16:51,6,3590,658.2,0.85,13.3,9,10.7,0.092,10,49.9,0.82
,12:16:52,6,3590,659.2,0.87,13.3,9,10.8,0.094,10,49.9,0.83
,12:16:53,6,3590,660.2,0.87,13.3,9,10.8,0.095,10,49.9,0.84
,12:16:54,6,3590,661.2,0.87,13.3,9,10.8,0.095,10,49.9,0.84
,12:16:55,6,3590,662.2,0.88,13.3,9,10.8,0.095,10,49.9,0.84
,12:16:56,6,3590,663.2,0.88,13.3,9,10.8,0.095,10,49.9,0.85
,12:16:57,6,3590,664.2,0.88,13.3,9,10.8,0.093,10,49.9,0.84
,12:16:58,6,3590,665.2,0.87,13.3,10,10.8,0.09,10,49.9,0.84
,12:16:59,6,3590,666.2,0.86,13.3,10,10.8,0.088,10,49.9,0.82
,12:17:00,6,3590,667.2,0.84,13.3,10,10.9,0.086,10,49.9,0.8
,12:17:01,6,3590,668.2,0.82,13.3,10,10.9,0.084,10,49.9,0.79
,12:17:02,6,3590,669.2,0.81,13.3,10,10.9,0.083,10,50,0.77
,12:17:03,6,3590,670.2,0.8,13.3,9,10.9,0.084,10,49.9,0.76
,12:17:04,6,3590,671.2,0.78,13.3,9,10.9,0.084,10,49.9,0.74
,12:17:05,6,3590,672.2,0.76,13.3,9,10.9,0.082,10,49.9,0.72
,12:17:06,6,3590,673.2,0.74,13.3,9,11,0.08,10,49.9,0.71
,12:17:07,6,3590,674.2,0.74,13.3,9,11,0.081,10,49.9,0.72
,12:17:08,6,3590,675.2,0.76,13.3,9,11,0.084,10,49.9,0.73
,12:17:09,6,3590,676.2,0.78,13.3,9,11,0.084,10,49.9,0.75
,12:17:10,6,3590,677.2,0.78,13.3,9,11,0.085,10,49.9,0.75
