Data file,,RA0.3_HEF65_-8C_002_45MINS.TSV,,,,,,,,,,
,15:06:42,4,2700,1549.4,1.36,13.3,9,-5.5,0.143,10,0.1,1.27
,15:06:43,4,2700,1550.4,1.36,13.3,9,-5.5,0.143,10,0.1,1.27
,15:06:44,4,2700,1551.4,1.35,13.3,9,-5.5,0.143,10,0.1,1.27
,15:06:45,4,2700,1552.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:06:46,4,2700,1553.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.26
,15:06:47,4,2700,1554.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.27
,15:06:48,4,2700,1555.4,1.35,13.3,9,-5.5,0.147,10,0.1,1.27
,15:06:49,4,2700,1556.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:50,4,2700,1557.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:51,4,2700,1558.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:06:52,4,2700,1559.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:06:53,4,2700,1560.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:06:54,4,2700,1561.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:06:55,4,2700,1562.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:06:56,4,2700,1563.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:57,4,2700,1564.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:58,4,2700,1565.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:06:59,4,2700,1566.4,1.34,13.3,9,-5.5,0.154,10,0.1,1.26
,15:07:00,4,2700,1567.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:01,4,2700,1568.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:02,4,2700,1569.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:03,4,2700,1570.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:04,4,2700,1571.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:05,4,2700,1572.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:06,4,2700,1573.4,1.35,13.3,9,-5.5,0.143,10,0.1,1.27
,15:07:07,4,2700,1574.4,1.35,13.3,9,-5.5,0.143,10,0.1,1.27
,15:07:08,4,2700,1575.4,1.35,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:09,4,2700,1576.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:10,4,2700,1577.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:07:11,4,2700,1578.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:07:12,4,2700,1579.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:07:13,4,2700,1580.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:14,4,2700,1581.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:15,4,2700,1582.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:07:16,4,2700,1583.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:17,4,2700,1584.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:18,4,2700,1585.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:19,4,2700,1586.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:20,4,2700,1587.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:21,4,2700,1588.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:22,4,2700,1589.4,1.36,13.3,9,-5.5,0.148,10,0.1,1.28
,15:07:23,4,2700,1590.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:24,4,2700,1591.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:07:25,4,2700,1592.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.26
,15:07:26,4,2700,1593.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:27,4,2700,1594.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:28,4,2700,1595.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:29,4,2700,1596.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:07:30,4,2700,1597.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:31,4,2700,1598.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.27
,15:07:32,4,2700,1599.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:33,4,2700,1600.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:34,4,2700,1601.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.27
,15:07:35,4,2700,1602.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.27
,15:07:36,4,2700,1603.4,1.35,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:37,4,2700,1604.4,1.35,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:38,4,2700,1605.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.27
,15:07:39,4,2700,1606.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:40,4,2700,1607.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:07:41,4,2700,1608.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:07:42,4,2700,1609.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:43,4,2700,1610.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:44,4,2700,1611.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:07:45,4,2700,1612.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:46,4,2700,1613.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:07:47,4,2700,1614.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:48,4,2700,1615.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:49,4,2700,1616.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:50,4,2700,1617.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:51,4,2700,1618.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:07:52,4,2700,1619.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.26
,15:07:53,4,2700,1620.4,1.34,13.3,9,-5.5,0.142,10,0.1,1.26
,15:07:54,4,2700,1621.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.26
,15:07:55,4,2700,1622.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:07:56,4,2700,1623.4,1.36,13.3,9,-5.5,0.143,10,0.1,1.27
,15:07:57,4,2700,1624.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:07:58,4,2700,1625.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.26
,15:07:59,4,2700,1626.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:00,4,2700,1627.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:01,4,2700,1628.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:02,4,2700,1629.4,1.34,13.3,9,-5.5,0.154,10,0.1,1.26
,15:08:03,4,2700,1630.4,1.34,13.3,9,-5.5,0.154,10,0.1,1.26
,15:08:04,4,2700,1631.4,1.34,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:05,4,2700,1632.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:06,4,2700,1633.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:08:07,4,2700,1634.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.26
,15:08:08,4,2700,1635.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:09,4,2700,1636.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:08:10,4,2700,1637.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:08:11,4,2700,1638.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:08:12,4,2700,1639.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:08:13,4,2700,1640.4,1.35,13.3,9,-5.6,0.151,10,0.1,1.27
,15:08:14,4,2700,1641.4,1.35,13.3,9,-5.6,0.151,10,0.1,1.27
,15:08:15,4,2700,1642.4,1.35,13.3,9,-5.6,0.151,10,0.1,1.27
,15:08:16,4,2700,1643.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:17,4,2700,1644.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:18,4,2700,1645.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:19,4,2700,1646.4,1.35,13.3,9,-5.6,0.155,10,0.1,1.26
,15:08:20,4,2700,1647.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:21,4,2700,1648.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:22,4,2700,1649.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:23,4,2700,1650.4,1.34,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:24,4,2700,1651.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:25,4,2700,1652.4,1.35,13.3,9,-5.6,0.146,10,0.1,1.27
,15:08:26,4,2700,1653.4,1.35,13.3,9,-5.6,0.151,10,0.1,1.26
,15:08:27,4,2700,1654.4,1.34,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:28,4,2700,1655.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:29,4,2700,1656.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.26
,15:08:30,4,2700,1657.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.26
,15:08:31,4,2700,1658.4,1.35,13.3,9,-5.6,0.15,10,0.1,1.26
,15:08:32,4,2700,1659.4,1.35,13.3,9,-5.6,0.146,10,0.1,1.26
,15:08:33,4,2700,1660.4,1.35,13.3,9,-5.6,0.146,10,0.1,1.26
,15:08:34,4,2700,1661.4,1.35,13.3,9,-5.6,0.146,10,0.1,1.26
,15:08:35,4,2700,1662.4,1.35,13.3,9,-5.6,0.142,10,0.1,1.26
,15:08:36,4,2700,1663.4,1.35,13.3,9,-5.6,0.142,10,0.1,1.27
,15:08:37,4,2700,1664.4,1.35,13.3,9,-5.6,0.143,10,0.1,1.27
,15:08:38,4,2700,1665.4,1.35,13.3,9,-5.6,0.143,10,0.1,1.27
,15:08:39,4,2700,1666.4,1.35,13.3,9,-5.6,0.146,10,0.1,1.26
,15:08:40,4,2700,1667.4,1.34,13.3,9,-5.6,0.145,10,0.1,1.26
,15:08:41,4,2700,1668.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:42,4,2700,1669.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.25
,15:08:43,4,2700,1670.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.24
,15:08:44,4,2700,1671.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.24
,15:08:45,4,2700,1672.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.25
,15:08:46,4,2700,1673.4,1.34,13.3,9,-5.6,0.153,10,0.1,1.25
,15:08:47,4,2700,1674.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.26
,15:08:48,4,2700,1675.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:49,4,2700,1676.4,1.34,13.3,9,-5.6,0.153,10,0.1,1.25
,15:08:50,4,2700,1677.4,1.34,13.3,9,-5.6,0.153,10,0.1,1.25
,15:08:51,4,2700,1678.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:52,4,2700,1679.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.25
,15:08:53,4,2700,1680.4,1.33,13.3,9,-5.6,0.148,10,0.1,1.25
,15:08:54,4,2700,1681.4,1.33,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:55,4,2700,1682.4,1.34,13.3,9,-5.6,0.149,10,0.1,1.25
,15:08:56,4,2700,1683.4,1.34,13.3,9,-5.6,0.145,10,0.1,1.25
,15:08:57,4,2700,1684.4,1.34,13.3,9,-5.7,0.141,10,0.1,1.25
,15:08:58,4,2700,1685.4,1.33,13.3,9,-5.7,0.141,10,0.1,1.25
,15:08:59,4,2700,1686.4,1.33,13.3,9,-5.7,0.141,10,0.1,1.25
,15:09:00,4,2700,1687.4,1.33,13.3,9,-5.7,0.14,10,0.1,1.25
,15:09:01,4,2700,1688.4,1.33,13.3,9,-5.7,0.144,10,0.1,1.24
,15:09:02,4,2700,1689.4,1.32,13.3,9,-5.7,0.147,10,0.1,1.24
,15:09:03,4,2700,1690.4,1.33,13.3,9,-5.7,0.148,10,0.1,1.24
,15:09:04,4,2700,1691.4,1.33,13.3,9,-5.7,0.152,10,0.1,1.24
,15:09:05,4,2700,1692.4,1.33,13.3,9,-5.7,0.152,10,0.1,1.24
,15:09:06,4,2700,1693.4,1.32,13.3,9,-5.7,0.152,10,0.1,1.24
,15:09:07,4,2700,1694.4,1.32,13.3,9,-5.7,0.147,10,0.1,1.24
,15:09:08,4,2700,1695.4,1.33,13.3,9,-5.7,0.148,10,0.1,1.24
,15:09:09,4,2700,1696.4,1.33,13.3,9,-5.7,0.148,10,0.1,1.24
,15:09:10,4,2700,1697.4,1.33,13.3,9,-5.7,0.148,10,0.1,1.25
,15:09:11,4,2700,1698.4,1.34,13.3,9,-5.7,0.153,10,0.1,1.25
,15:09:12,4,2700,1699.4,1.33,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:13,4,2700,1700.4,1.33,13.3,9,-5.7,0.144,10,0.1,1.25
,15:09:14,4,2700,1701.4,1.34,13.3,9,-5.7,0.145,10,0.1,1.25
,15:09:15,4,2700,1702.4,1.34,13.3,9,-5.7,0.145,10,0.1,1.26
,15:09:16,4,2700,1703.4,1.34,13.3,9,-5.7,0.145,10,0.1,1.25
,15:09:17,4,2700,1704.4,1.33,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:18,4,2700,1705.4,1.33,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:19,4,2700,1706.4,1.34,13.3,9,-5.7,0.153,10,0.1,1.25
,15:09:20,4,2700,1707.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:21,4,2700,1708.4,1.33,13.3,9,-5.7,0.153,10,0.1,1.25
,15:09:22,4,2700,1709.4,1.33,13.3,9,-5.7,0.148,10,0.1,1.25
,15:09:23,4,2700,1710.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:24,4,2700,1711.4,1.34,13.3,9,-5.7,0.15,10,0.1,1.26
,15:09:25,4,2700,1712.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.26
,15:09:26,4,2700,1713.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:27,4,2700,1714.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.25
,15:09:28,4,2700,1715.4,1.34,13.3,9,-5.7,0.149,10,0.1,1.26
,15:09:29,4,2700,1716.4,1.34,13.3,9,-5.7,0.15,10,0.1,1.26
,15:09:30,4,2700,1717.4,1.34,13.3,9,-5.7,0.15,10,0.1,1.26
,15:09:31,4,2700,1718.4,1.34,13.3,9,-5.7,0.145,10,0.1,1.25
,15:09:32,4,2700,1719.4,1.34,13.3,9,-5.7,0.141,10,0.1,1.25
,15:09:33,4,2700,1720.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.25
,15:09:34,4,2700,1721.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.26
,15:09:35,4,2700,1722.4,1.34,13.3,9,-5.8,0.15,10,0.1,1.26
,15:09:36,4,2700,1723.4,1.34,13.3,9,-5.8,0.15,10,0.1,1.26
,15:09:37,4,2700,1724.4,1.34,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:38,4,2700,1725.4,1.35,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:39,4,2700,1726.4,1.34,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:40,4,2700,1727.4,1.35,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:41,4,2700,1728.4,1.34,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:42,4,2700,1729.4,1.35,13.3,9,-5.8,0.15,10,0.1,1.26
,15:09:43,4,2700,1730.4,1.34,13.3,9,-5.8,0.15,10,0.1,1.26
,15:09:44,4,2700,1731.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.26
,15:09:45,4,2700,1732.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.26
,15:09:46,4,2700,1733.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.26
,15:09:47,4,2700,1734.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.25
,15:09:48,4,2700,1735.4,1.34,13.3,9,-5.8,0.141,10,0.1,1.25
,15:09:49,4,2700,1736.4,1.34,13.3,10,-5.8,0.137,10,0.1,1.25
,15:09:50,4,2700,1737.4,1.34,13.3,9,-5.8,0.141,10,0.1,1.26
,15:09:51,4,2700,1738.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.26
,15:09:52,4,2700,1739.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.26
,15:09:53,4,2700,1740.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.25
,15:09:54,4,2700,1741.4,1.34,13.3,9,-5.8,0.154,10,0.1,1.26
,15:09:55,4,2700,1742.4,1.34,13.3,9,-5.8,0.153,10,0.1,1.25
,15:09:56,4,2700,1743.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.25
,15:09:57,4,2700,1744.4,1.34,13.3,9,-5.8,0.153,10,0.1,1.25
,15:09:58,4,2700,1745.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.26
,15:09:59,4,2700,1746.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.25
,15:10:00,4,2700,1747.4,1.34,13.3,9,-5.8,0.153,10,0.1,1.25
,15:10:01,4,2700,1748.4,1.33,13.3,9,-5.8,0.153,10,0.1,1.25
,15:10:02,4,2700,1749.4,1.33,13.3,9,-5.8,0.153,10,0.1,1.25
,15:10:03,4,2700,1750.4,1.33,13.3,9,-5.8,0.149,10,0.1,1.25
,15:10:04,4,2700,1751.4,1.33,13.3,9,-5.8,0.144,10,0.1,1.25
,15:10:05,4,2700,1752.4,1.33,13.3,9,-5.8,0.141,10,0.1,1.25
,15:10:06,4,2700,1753.4,1.33,13.3,9,-5.8,0.141,10,0.1,1.25
,15:10:07,4,2700,1754.4,1.34,13.3,9,-5.8,0.141,10,0.1,1.25
,15:10:08,4,2700,1755.4,1.34,13.3,9,-5.8,0.145,10,0.1,1.25
,15:10:09,4,2700,1756.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.25
,15:10:10,4,2700,1757.4,1.33,13.3,9,-5.8,0.149,10,0.1,1.25
,15:10:11,4,2700,1758.4,1.34,13.3,9,-5.8,0.149,10,0.1,1.25
,15:10:12,4,2700,1759.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:13,4,2700,1760.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:14,4,2700,1761.4,1.34,13.3,9,-5.9,0.153,10,0.1,1.25
,15:10:15,4,2700,1762.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.25
,15:10:16,4,2700,1763.4,1.34,13.3,9,-5.9,0.153,10,0.1,1.25
,15:10:17,4,2700,1764.4,1.34,13.3,9,-5.9,0.153,10,0.1,1.25
,15:10:18,4,2700,1765.4,1.34,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:19,4,2700,1766.4,1.34,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:20,4,2700,1767.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:21,4,2700,1768.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:22,4,2700,1769.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:23,4,2700,1770.4,1.34,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:24,4,2700,1771.4,1.35,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:25,4,2700,1772.4,1.35,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:26,4,2700,1773.4,1.35,13.3,9,-5.9,0.146,10,0.1,1.26
,15:10:27,4,2700,1774.4,1.35,13.3,9,-5.9,0.142,10,0.1,1.26
,15:10:28,4,2700,1775.4,1.35,13.3,9,-5.9,0.142,10,0.1,1.26
,15:10:29,4,2700,1776.4,1.34,13.3,9,-5.9,0.142,10,0.1,1.26
,15:10:30,4,2700,1777.4,1.34,13.3,9,-5.9,0.141,10,0.1,1.25
,15:10:31,4,2700,1778.4,1.34,13.3,9,-5.9,0.145,10,0.1,1.25
,15:10:32,4,2700,1779.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.25
,15:10:33,4,2700,1780.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:34,4,2700,1781.4,1.34,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:35,4,2700,1782.4,1.34,13.3,9,-5.9,0.15,10,0.1,1.26
,15:10:36,4,2700,1783.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:37,4,2700,1784.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.26
,15:10:38,4,2700,1785.4,1.34,13.3,9,-5.9,0.149,10,0.1,1.25
,15:10:39,4,2700,1786.4,1.34,13.3,9,-5.9,0.153,10,0.1,1.25
,15:10:40,4,2700,1787.4,1.33,13.3,9,-6,0.153,10,0.1,1.25
,15:10:41,4,2700,1788.4,1.33,13.3,9,-6,0.153,10,0.1,1.25
,15:10:42,4,2700,1789.4,1.34,13.3,9,-6,0.149,10,0.1,1.26
,15:10:43,4,2700,1790.4,1.35,13.3,9,-6,0.151,10,0.1,1.27
,15:10:44,4,2700,1791.4,1.35,13.3,9,-6,0.147,10,0.1,1.27
,15:10:45,4,2700,1792.4,1.35,13.3,9,-6,0.142,10,0.1,1.27
,15:10:46,4,2700,1793.4,1.35,13.3,9,-6,0.146,10,0.1,1.26
,15:10:47,4,2700,1794.4,1.35,13.3,9,-6,0.146,10,0.1,1.26
,15:10:48,4,2700,1795.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:49,4,2700,1796.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:50,4,2700,1797.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:51,4,2700,1798.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:52,4,2700,1799.4,1.34,13.3,9,-6,0.15,10,0.1,1.26
,15:10:53,4,2700,1800.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:54,4,2700,1801.4,1.35,13.3,9,-6,0.15,10,0.1,1.26
,15:10:55,4,2700,1802.4,1.34,13.3,9,-6,0.15,10,0.1,1.26
,15:10:56,4,2700,1803.4,1.34,13.3,9,-6,0.146,10,0.1,1.26
,15:10:57,4,2700,1804.4,1.35,13.3,9,-6,0.146,10,0.1,1.26
,15:10:58,4,2700,1805.4,1.35,13.3,9,-6,0.146,10,0.1,1.27
,15:10:59,4,2700,1806.4,1.35,13.3,9,-6,0.146,10,0.1,1.26
,15:11:00,4,2700,1807.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:01,4,2700,1808.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:02,4,2700,1809.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:03,4,2700,1810.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:04,4,2700,1811.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:05,4,2700,1812.4,1.34,13.3,9,-6,0.149,10,0.1,1.25
,15:11:06,4,2700,1813.4,1.34,13.3,9,-6,0.149,10,0.1,1.26
,15:11:07,4,2700,1814.4,1.34,13.3,9,-6,0.15,10,0.1,1.26
,15:11:08,4,2700,1815.4,1.35,13.3,9,-6,0.146,10,0.1,1.26
,15:11:09,4,2700,1816.4,1.34,13.3,9,-6.1,0.142,10,0.1,1.26
,15:11:10,4,2700,1817.4,1.34,13.3,9,-6.1,0.145,10,0.1,1.25
,15:11:11,4,2700,1818.4,1.33,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:12,4,2700,1819.4,1.34,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:13,4,2700,1820.4,1.34,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:14,4,2700,1821.4,1.34,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:15,4,2700,1822.4,1.33,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:16,4,2700,1823.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.25
,15:11:17,4,2700,1824.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.24
,15:11:18,4,2700,1825.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.25
,15:11:19,4,2700,1826.4,1.33,13.3,9,-6.1,0.144,10,0.1,1.25
,15:11:20,4,2700,1827.4,1.33,13.3,9,-6.1,0.144,10,0.1,1.25
,15:11:21,4,2700,1828.4,1.33,13.3,9,-6.1,0.144,10,0.1,1.25
,15:11:22,4,2700,1829.4,1.34,13.3,9,-6.1,0.145,10,0.1,1.25
,15:11:23,4,2700,1830.4,1.33,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:24,4,2700,1831.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.25
,15:11:25,4,2700,1832.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.24
,15:11:26,4,2700,1833.4,1.33,13.3,9,-6.1,0.152,10,0.1,1.24
,15:11:27,4,2700,1834.4,1.32,13.3,9,-6.1,0.152,10,0.1,1.24
,15:11:28,4,2700,1835.4,1.32,13.3,9,-6.1,0.151,10,0.1,1.24
,15:11:29,4,2700,1836.4,1.32,13.3,9,-6.1,0.151,10,0.1,1.24
,15:11:30,4,2700,1837.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.24
,15:11:31,4,2700,1838.4,1.33,13.3,9,-6.1,0.149,10,0.1,1.25
,15:11:32,4,2700,1839.4,1.33,13.3,9,-6.1,0.144,10,0.1,1.25
,15:11:33,4,2700,1840.4,1.33,13.3,9,-6.1,0.144,10,0.1,1.24
,15:11:34,4,2700,1841.4,1.32,13.3,9,-6.1,0.143,10,0.1,1.24
,15:11:35,4,2700,1842.4,1.32,13.3,9,-6.1,0.143,10,0.1,1.24
,15:11:36,4,2700,1843.4,1.33,13.3,9,-6.1,0.148,10,0.1,1.24
,15:11:37,4,2700,1844.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.24
,15:11:38,4,2700,1845.4,1.33,13.3,9,-6.2,0.152,10,0.1,1.24
,15:11:39,4,2700,1846.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.24
,15:11:40,4,2700,1847.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.24
,15:11:41,4,2700,1848.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.24
,15:11:42,4,2700,1849.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.24
,15:11:43,4,2700,1850.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.25
,15:11:44,4,2700,1851.4,1.33,13.3,9,-6.2,0.149,10,0.1,1.25
,15:11:45,4,2700,1852.4,1.33,13.3,9,-6.2,0.148,10,0.1,1.25
