Data file,,DURATRON_HEF_T11_D4.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,24/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Duratron,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 09:47:05 on 24/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,duratron_hef_t11_d4-h001.tsv,,,,,,,,,,
,10:33:42,5,3590,2797.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:33:43,5,3590,2798.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:33:44,5,3590,2799.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:33:45,5,3590,2800.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:33:46,5,3590,2801.1,0.67,13.3,7,20,0.094,10,49.9,0.65
,10:33:47,5,3590,2802.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:33:48,5,3590,2803.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:33:49,5,3590,2804.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:33:50,5,3590,2805.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:33:51,5,3590,2806.1,0.66,13.3,7,20,0.095,10,49.8,0.64
,10:33:52,5,3590,2807.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:33:53,5,3590,2808.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:33:54,5,3590,2809.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:33:55,5,3590,2810.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:33:56,5,3590,2811.1,0.66,13.3,7,20,0.089,10,49.9,0.64
,10:33:57,5,3590,2812.1,0.66,13.3,7,20,0.088,10,49.9,0.63
,10:33:58,5,3590,2813.1,0.67,13.3,7,20,0.093,10,49.9,0.65
,10:33:59,5,3590,2814.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:34:00,5,3590,2815.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:34:01,5,3590,2816.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:34:02,5,3590,2817.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:34:03,5,3590,2818.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:34:04,5,3590,2819.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:34:05,5,3590,2820.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:34:06,5,3590,2821.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:34:07,5,3590,2822.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:34:08,5,3590,2823.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:34:09,5,3590,2824.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:34:10,5,3590,2825.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:34:11,5,3590,2826.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:34:12,5,3590,2827.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:34:13,5,3590,2828.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:34:14,5,3590,2829.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:34:15,5,3590,2830.1,0.66,13.3,7,20,0.095,10,49.9,0.64
,10:34:16,5,3590,2831.1,0.66,13.3,7,20,0.095,10,49.9,0.64
,10:34:17,5,3590,2832.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:34:18,5,3590,2833.1,0.68,13.3,7,20,0.095,10,49.9,0.66
,10:34:19,5,3590,2834.1,0.69,13.3,7,20,0.097,10,49.9,0.67
,10:34:20,5,3590,2835.1,0.69,13.3,7,20,0.092,10,49.9,0.66
,10:34:21,5,3590,2836.1,0.68,13.3,7,20,0.095,10,49.9,0.66
,10:34:22,5,3590,2837.1,0.68,13.3,7,20,0.098,10,49.9,0.65
,10:34:23,5,3590,2838.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:34:24,5,3590,2839.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:34:25,5,3590,2840.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:34:26,5,3590,2841.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:34:27,5,3590,2842.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:34:28,5,3590,2843.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:34:29,5,3590,2844.1,0.65,13.3,7,20,0.087,10,49.8,0.62
,10:34:30,5,3590,2845.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:34:31,5,3590,2846.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:34:32,5,3590,2847.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:34:33,5,3590,2848.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:34:34,5,3590,2849.1,0.62,13.3,7,20,0.089,10,49.9,0.6
,10:34:35,5,3590,2850.1,0.62,13.3,7,20,0.089,10,49.9,0.59
,10:34:36,5,3590,2851.1,0.62,13.3,7,20,0.086,10,49.9,0.59
,10:34:37,5,3590,2852.1,0.62,13.3,7,20,0.086,10,49.9,0.6
,10:34:38,5,3590,2853.1,0.63,13.3,7,20,0.084,10,49.9,0.6
,10:34:39,5,3590,2854.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:34:40,5,3590,2855.1,0.62,13.3,7,20,0.089,10,49.9,0.6
,10:34:41,5,3590,2856.1,0.61,13.3,7,20,0.088,10,49.8,0.59
,10:34:42,5,3590,2857.1,0.61,13.3,7,20,0.089,10,49.9,0.59
,10:34:43,5,3590,2858.1,0.62,13.3,7,20,0.086,10,49.9,0.59
,10:34:44,5,3590,2859.1,0.62,13.3,7,20,0.086,10,49.9,0.6
,10:34:45,5,3590,2860.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:34:46,5,3590,2861.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:34:47,5,3590,2862.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:34:48,5,3590,2863.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:34:49,5,3590,2864.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:34:50,5,3590,2865.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:34:51,5,3590,2866.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:34:52,5,3590,2867.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:34:53,5,3590,2868.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:34:54,5,3590,2869.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:34:55,5,3590,2870.1,0.67,13.3,7,20,0.093,10,49.9,0.65
,10:34:56,5,3590,2871.1,0.69,13.3,7,20,0.095,10,49.9,0.66
,10:34:57,5,3590,2872.1,0.7,13.3,7,20,0.101,10,49.8,0.67
,10:34:58,5,3590,2873.1,0.71,13.3,7,20,0.102,10,49.9,0.69
,10:34:59,5,3590,2874.1,0.72,13.3,7,20,0.103,10,49.9,0.69
,10:35:00,5,3590,2875.1,0.71,13.3,7,20,0.103,10,49.9,0.68
,10:35:01,5,3590,2876.1,0.7,13.3,7,20,0.098,10,49.9,0.67
,10:35:02,5,3590,2877.1,0.69,13.3,7,20,0.096,10,49.8,0.66
,10:35:03,5,3590,2878.1,0.69,13.3,7,20,0.099,10,49.9,0.66
,10:35:04,5,3590,2879.1,0.68,13.3,7,20,0.098,10,49.9,0.66
,10:35:05,5,3590,2880.1,0.68,13.3,7,20,0.098,10,49.9,0.65
,10:35:06,5,3590,2881.1,0.67,13.3,7,20,0.093,10,49.9,0.65
,10:35:07,5,3590,2882.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:35:08,5,3590,2883.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:35:09,5,3590,2884.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:35:10,5,3590,2885.1,0.66,13.3,7,20,0.096,10,49.9,0.64
,10:35:11,5,3590,2886.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:35:12,5,3590,2887.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:35:13,5,3590,2888.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:35:14,5,3590,2889.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:35:15,5,3590,2890.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:35:16,5,3590,2891.1,0.66,13.3,7,20,0.089,10,49.9,0.64
,10:35:17,5,3590,2892.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:35:18,5,3590,2893.1,0.66,13.3,7,20,0.096,10,49.9,0.64
,10:35:19,5,3590,2894.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:35:20,5,3590,2895.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:35:21,5,3590,2896.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:35:22,5,3590,2897.1,0.64,13.3,7,20,0.088,10,49.8,0.61
,10:35:23,5,3590,2898.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:35:24,5,3590,2899.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:35:25,5,3590,2900.1,0.64,13.3,7,20,0.086,10,49.8,0.62
,10:35:26,5,3590,2901.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:35:27,5,3590,2902.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:35:28,5,3590,2903.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:35:29,5,3590,2904.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:35:30,5,3590,2905.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:35:31,5,3590,2906.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:35:32,5,3590,2907.1,0.67,13.3,7,20,0.094,10,49.9,0.65
,10:35:33,5,3590,2908.1,0.68,13.3,7,20,0.091,10,49.9,0.65
,10:35:34,5,3590,2909.1,0.68,13.3,7,20,0.091,10,49.9,0.65
,10:35:35,5,3590,2910.1,0.68,13.3,7,20,0.094,10,49.9,0.65
,10:35:36,5,3590,2911.1,0.68,13.3,7,20,0.095,10,49.9,0.66
,10:35:37,5,3590,2912.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:35:38,5,3590,2913.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:35:39,5,3590,2914.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:35:40,5,3590,2915.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:35:41,5,3590,2916.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:35:42,5,3590,2917.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:35:43,5,3590,2918.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:35:44,5,3590,2919.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:35:45,5,3590,2920.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:35:46,5,3590,2921.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:35:47,5,3590,2922.1,0.65,13.3,7,20,0.09,10,49.8,0.63
,10:35:48,5,3590,2923.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:35:49,5,3590,2924.1,0.66,13.3,7,20,0.095,10,49.9,0.64
,10:35:50,5,3590,2925.1,0.67,13.3,7,20,0.089,10,49.9,0.64
,10:35:51,5,3590,2926.1,0.68,13.3,7,20,0.094,10,49.9,0.65
,10:35:52,5,3590,2927.1,0.68,13.3,7,20,0.094,10,49.9,0.65
,10:35:53,5,3590,2928.1,0.68,13.3,7,20,0.098,10,49.9,0.66
,10:35:54,5,3590,2929.1,0.68,13.3,7,20,0.099,10,49.9,0.66
,10:35:55,5,3590,2930.1,0.7,13.3,7,20,0.097,10,49.8,0.67
,10:35:56,5,3590,2931.1,0.71,13.3,7,20,0.102,10,49.9,0.68
,10:35:57,5,3590,2932.1,0.7,13.3,7,20,0.102,10,49.9,0.68
,10:35:58,5,3590,2933.1,0.69,13.3,7,20,0.1,10,49.9,0.67
,10:35:59,5,3590,2934.1,0.68,13.3,7,20,0.094,10,49.9,0.65
,10:36:00,5,3590,2935.1,0.67,13.3,7,20,0.093,10,49.9,0.65
,10:36:01,5,3590,2936.1,0.66,13.3,7,20,0.088,10,49.9,0.63
,10:36:02,5,3590,2937.1,0.65,13.3,7,20,0.088,10,49.9,0.63
,10:36:03,5,3590,2938.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:36:04,5,3590,2939.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:36:05,5,3590,2940.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:36:06,5,3590,2941.1,0.64,13.3,7,20,0.096,10,49.9,0.62
,10:36:07,5,3590,2942.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:36:08,5,3590,2943.1,0.65,13.3,7,20,0.093,10,49.9,0.63
,10:36:09,5,3590,2944.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:36:10,5,3590,2945.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:36:11,5,3590,2946.1,0.67,13.3,7,20,0.094,10,49.9,0.65
,10:36:12,5,3590,2947.1,0.68,13.3,7,20,0.092,10,49.8,0.66
,10:36:13,5,3590,2948.1,0.69,13.3,7,20,0.092,10,49.9,0.66
,10:36:14,5,3590,2949.1,0.68,13.3,7,20,0.095,10,49.9,0.66
,10:36:15,5,3590,2950.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:36:16,5,3590,2951.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:36:17,5,3590,2952.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:36:18,5,3590,2953.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:36:19,5,3590,2954.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:36:20,5,3590,2955.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:36:21,5,3590,2956.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:36:22,5,3590,2957.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:36:23,5,3590,2958.1,0.68,13.3,7,20,0.099,10,49.8,0.66
,10:36:24,5,3590,2959.1,0.68,13.3,7,20,0.099,10,49.9,0.66
,10:36:25,5,3590,2960.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:36:26,5,3590,2961.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:36:27,5,3590,2962.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:36:28,5,3590,2963.1,0.65,13.3,7,20,0.09,10,49.9,0.63
,10:36:29,5,3590,2964.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:36:30,5,3590,2965.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:36:31,5,3590,2966.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:36:32,5,3590,2967.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:36:33,5,3590,2968.1,0.61,13.3,7,20,0.085,10,49.9,0.59
,10:36:34,5,3590,2969.1,0.61,13.3,7,20,0.085,10,49.9,0.59
,10:36:35,5,3590,2970.1,0.61,13.3,7,20,0.089,10,49.9,0.59
,10:36:36,5,3590,2971.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:36:37,5,3590,2972.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:36:38,5,3590,2973.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:36:39,5,3590,2974.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:36:40,5,3590,2975.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:36:41,5,3590,2976.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:36:42,5,3590,2977.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:36:43,5,3590,2978.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:36:44,5,3590,2979.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:36:45,5,3590,2980.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:36:46,5,3590,2981.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:36:47,5,3590,2982.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:36:48,5,3590,2983.1,0.65,13.3,7,20,0.087,10,49.9,0.63
,10:36:49,5,3590,2984.1,0.66,13.3,7,20,0.092,10,49.9,0.63
,10:36:50,5,3590,2985.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:36:51,5,3590,2986.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:36:52,5,3590,2987.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:36:53,5,3590,2988.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:36:54,5,3590,2989.1,0.64,13.3,7,20,0.088,10,49.9,0.61
,10:36:55,5,3590,2990.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:36:56,5,3590,2991.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:36:57,5,3590,2992.1,0.63,13.3,7,20,0.087,10,49.8,0.61
,10:36:58,5,3590,2993.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:36:59,5,3590,2994.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:37:00,5,3590,2995.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:37:01,5,3590,2996.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:37:02,5,3590,2997.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:37:03,5,3590,2998.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:37:04,5,3590,2999.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:37:05,5,3590,3000.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:37:06,5,3590,3001.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:37:07,5,3590,3002.1,0.66,13.3,7,20,0.095,10,49.9,0.64
,10:37:08,5,3590,3003.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:37:09,5,3590,3004.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:37:10,5,3590,3005.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:37:11,5,3590,3006.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:37:12,5,3590,3007.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:37:13,5,3590,3008.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:37:14,5,3590,3009.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:37:15,5,3590,3010.1,0.66,13.3,7,20,0.088,10,49.8,0.63
,10:37:16,5,3590,3011.1,0.64,13.3,7,20,0.089,10,49.8,0.61
,10:37:17,5,3590,3012.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:37:18,5,3590,3013.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:37:19,5,3590,3014.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:37:20,5,3590,3015.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:37:21,5,3590,3016.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:37:22,5,3590,3017.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:37:23,5,3590,3018.1,0.66,13.3,7,20,0.091,10,49.9,0.63
,10:37:24,5,3590,3019.1,0.66,13.3,7,20,0.089,10,49.9,0.64
,10:37:25,5,3590,3020.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:37:26,5,3590,3021.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:37:27,5,3590,3022.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:37:28,5,3590,3023.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:37:29,5,3590,3024.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:37:30,5,3590,3025.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:37:31,5,3590,3026.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:37:32,5,3590,3027.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:37:33,5,3590,3028.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:37:34,5,3590,3029.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:37:35,5,3590,3030.1,0.63,13.3,7,20,0.09,10,49.9,0.6
,10:37:36,5,3590,3031.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:37:37,5,3590,3032.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:37:38,5,3590,3033.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:37:39,5,3590,3034.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:37:40,5,3590,3035.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:37:41,5,3590,3036.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:37:42,5,3590,3037.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:37:43,5,3590,3038.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:37:44,5,3590,3039.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:37:45,5,3590,3040.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:37:46,5,3590,3041.1,0.64,13.3,7,20,0.09,10,49.8,0.62
,10:37:47,5,3590,3042.1,0.65,13.3,7,20,0.087,10,49.9,0.62
,10:37:48,5,3590,3043.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:37:49,5,3590,3044.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:37:50,5,3590,3045.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:37:51,5,3590,3046.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:37:52,5,3590,3047.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:37:53,5,3590,3048.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:37:54,5,3590,3049.1,0.67,13.3,7,20,0.093,10,49.9,0.65
,10:37:55,5,3590,3050.1,0.68,13.3,7,20,0.094,10,49.8,0.65
,10:37:56,5,3590,3051.1,0.68,13.3,7,20,0.091,10,49.8,0.66
,10:37:57,5,3590,3052.1,0.67,13.3,7,20,0.09,10,49.9,0.64
,10:37:58,5,3590,3053.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:37:59,5,3590,3054.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:38:00,5,3590,3055.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:38:01,5,3590,3056.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:38:02,5,3590,3057.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:38:03,5,3590,3058.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:38:04,5,3590,3059.1,0.65,13.3,7,20,0.09,10,49.8,0.63
,10:38:05,5,3590,3060.1,0.64,13.3,7,20,0.085,10,49.9,0.61
,10:38:06,5,3590,3061.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:38:07,5,3590,3062.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:38:08,5,3590,3063.1,0.62,13.3,7,20,0.09,10,49.9,0.6
,10:38:09,5,3590,3064.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:38:10,5,3590,3065.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:38:11,5,3590,3066.1,0.62,13.3,7,20,0.086,10,49.9,0.6
,10:38:12,5,3590,3067.1,0.61,13.3,7,20,0.085,10,49.8,0.59
,10:38:13,5,3590,3068.1,0.61,13.3,7,20,0.085,10,49.9,0.59
,10:38:14,5,3590,3069.1,0.62,13.3,7,20,0.086,10,49.9,0.6
,10:38:15,5,3590,3070.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:38:16,5,3590,3071.1,0.63,13.3,7,20,0.09,10,49.9,0.6
,10:38:17,5,3590,3072.1,0.62,13.3,7,20,0.09,10,49.9,0.6
,10:38:18,5,3590,3073.1,0.61,13.3,7,20,0.089,10,49.9,0.59
,10:38:19,5,3590,3074.1,0.61,13.3,7,20,0.088,10,49.9,0.59
,10:38:20,5,3590,3075.1,0.62,13.3,7,20,0.086,10,49.9,0.59
,10:38:21,5,3590,3076.1,0.63,13.3,7,20,0.087,10,49.9,0.61
,10:38:22,5,3590,3077.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:38:23,5,3590,3078.1,0.64,13.3,7,20,0.088,10,49.9,0.61
,10:38:24,5,3590,3079.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:38:25,5,3590,3080.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:38:26,5,3590,3081.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:38:27,5,3590,3082.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:38:28,5,3590,3083.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:38:29,5,3590,3084.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:38:30,5,3590,3085.1,0.68,13.3,7,20,0.098,10,49.8,0.66
,10:38:31,5,3590,3086.1,0.7,13.3,7,20,0.101,10,49.9,0.67
,10:38:32,5,3590,3087.1,0.7,13.3,7,20,0.098,10,49.8,0.68
,10:38:33,5,3590,3088.1,0.69,13.3,7,20,0.093,10,49.9,0.67
,10:38:34,5,3590,3089.1,0.68,13.3,7,20,0.094,10,49.9,0.65
,10:38:35,5,3590,3090.1,0.66,13.3,7,20,0.095,10,49.9,0.64
,10:38:36,5,3590,3091.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:38:37,5,3590,3092.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:38:38,5,3590,3093.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:38:39,5,3590,3094.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:38:40,5,3590,3095.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:38:41,5,3590,3096.1,0.63,13.3,7,20,0.084,10,49.9,0.61
,10:38:42,5,3590,3097.1,0.64,13.3,7,20,0.085,10,49.9,0.61
,10:38:43,5,3590,3098.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:38:44,5,3590,3099.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:38:45,5,3590,3100.1,0.64,13.3,7,20,0.092,10,49.9,0.61
,10:38:46,5,3590,3101.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:38:47,5,3590,3102.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:38:48,5,3590,3103.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:38:49,5,3590,3104.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:38:50,5,3590,3105.1,0.67,13.3,7,20,0.096,10,49.9,0.65
,10:38:51,5,3590,3106.1,0.68,13.3,7,20,0.098,10,49.8,0.65
,10:38:52,5,3590,3107.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:38:53,5,3590,3108.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:38:54,5,3590,3109.1,0.62,13.3,7,20,0.083,10,49.9,0.6
,10:38:55,5,3590,3110.1,0.62,13.3,7,20,0.086,10,49.9,0.6
