Data file,,COLSIBRO_HEF_T9_C2.TSV,,,,,,,,,,
,16:17:20,5,3590,377.3,1.31,13.3,7,22,0.183,10,49.6,1.26
,16:17:21,5,3590,378.3,1.23,13.3,7,22,0.172,10,49.7,1.18
,16:17:22,5,3590,379.3,1.19,13.3,7,22,0.171,10,49.7,1.14
,16:17:23,5,3590,380.3,1.18,13.3,7,22,0.17,10,49.7,1.13
,16:17:24,5,3590,381.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:17:25,5,3590,382.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:17:26,5,3590,383.3,1.24,13.3,7,22,0.172,10,49.6,1.2
,16:17:27,5,3590,384.3,1.24,13.3,7,22,0.166,10,49.7,1.19
,16:17:28,5,3590,385.3,1.23,13.3,8,22,0.16,10,49.7,1.19
,16:17:29,5,3590,386.3,1.22,13.3,7,22,0.164,10,49.6,1.18
,16:17:30,5,3590,387.3,1.23,13.3,7,22,0.171,10,49.7,1.18
,16:17:31,5,3590,388.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:17:32,5,3590,389.3,1.24,13.3,7,22,0.186,10,49.7,1.2
,16:17:33,5,3590,390.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:17:34,5,3590,391.3,1.26,13.3,7,22,0.181,10,49.7,1.21
,16:17:35,5,3590,392.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:17:36,5,3590,393.3,1.24,13.3,7,22,0.172,10,49.6,1.19
,16:17:37,5,3590,394.3,1.22,13.3,7,22,0.17,10,49.6,1.18
,16:17:38,5,3590,395.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:17:39,5,3590,396.3,1.24,13.3,7,22,0.18,10,49.6,1.2
,16:17:40,5,3590,397.3,1.24,13.3,7,22,0.179,10,49.6,1.2
,16:17:41,5,3590,398.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:17:42,5,3590,399.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:17:43,5,3590,400.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:17:44,5,3590,401.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:17:45,5,3590,402.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:17:46,5,3590,403.3,1.22,13.3,7,22,0.177,10,49.7,1.18
,16:17:47,5,3590,404.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:17:48,5,3590,405.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:17:49,5,3590,406.3,1.23,13.3,7,22,0.178,10,49.6,1.19
,16:17:50,5,3590,407.3,1.25,13.3,7,22,0.174,10,49.7,1.21
,16:17:51,5,3590,408.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:17:52,5,3590,409.3,1.23,13.3,7,22,0.171,10,49.7,1.18
,16:17:53,5,3590,410.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:17:54,5,3590,411.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:17:55,5,3590,412.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:17:56,5,3590,413.3,1.2,13.3,7,22,0.168,10,49.7,1.16
,16:17:57,5,3590,414.3,1.2,13.3,7,22,0.167,10,49.7,1.15
,16:17:58,5,3590,415.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:17:59,5,3590,416.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:18:00,5,3590,417.3,1.25,13.3,7,22,0.173,10,49.7,1.2
,16:18:01,5,3590,418.3,1.23,13.3,7,22,0.171,10,49.6,1.18
,16:18:02,5,3590,419.3,1.19,13.3,7,22,0.16,10,49.6,1.15
,16:18:03,5,3590,420.3,1.18,13.3,7,22,0.159,10,49.6,1.14
,16:18:04,5,3590,421.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:18:05,5,3590,422.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:18:06,5,3590,423.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:18:07,5,3590,424.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:18:08,5,3590,425.3,1.22,13.3,7,22,0.177,10,49.7,1.18
,16:18:09,5,3590,426.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:18:10,5,3590,427.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:18:11,5,3590,428.3,1.21,13.3,7,22,0.182,10,49.6,1.17
,16:18:12,5,3590,429.3,1.19,13.3,7,22,0.172,10,49.7,1.15
,16:18:13,5,3590,430.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:18:14,5,3590,431.3,1.22,13.3,7,22,0.182,10,49.7,1.18
,16:18:15,5,3590,432.3,1.23,13.3,7,22,0.185,10,49.7,1.19
,16:18:16,5,3590,433.3,1.22,13.3,7,22,0.177,10,49.7,1.18
,16:18:17,5,3590,434.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:18:18,5,3590,435.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:18:19,5,3590,436.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:18:20,5,3590,437.3,1.25,13.3,7,22,0.173,10,49.7,1.2
,16:18:21,5,3590,438.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:18:22,5,3590,439.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:18:23,5,3590,440.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:18:24,5,3590,441.3,1.23,13.3,7,22,0.172,10,49.7,1.19
,16:18:25,5,3590,442.3,1.23,13.3,7,22,0.172,10,49.7,1.19
,16:18:26,5,3590,443.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:18:27,5,3590,444.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:18:28,5,3590,445.3,1.23,13.3,7,22,0.165,10,49.7,1.19
,16:18:29,5,3590,446.3,1.23,13.3,8,22,0.16,10,49.7,1.19
,16:18:30,5,3590,447.3,1.22,13.3,8,22,0.159,10,49.7,1.18
,16:18:31,5,3590,448.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:18:32,5,3590,449.3,1.21,13.3,7,22,0.163,10,49.6,1.17
,16:18:33,5,3590,450.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:18:34,5,3590,451.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:18:35,5,3590,452.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:18:36,5,3590,453.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:18:37,5,3590,454.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:18:38,5,3590,455.3,1.24,13.3,7,22,0.179,10,49.6,1.2
,16:18:39,5,3590,456.3,1.23,13.3,7,22,0.178,10,49.6,1.19
,16:18:40,5,3590,457.3,1.22,13.3,7,22,0.177,10,49.6,1.18
,16:18:41,5,3590,458.3,1.21,13.3,7,22,0.181,10,49.6,1.16
,16:18:42,5,3590,459.3,1.21,13.3,7,22,0.175,10,49.7,1.18
,16:18:43,5,3590,460.3,1.24,13.3,7,22,0.18,10,49.7,1.2
,16:18:44,5,3590,461.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:18:45,5,3590,462.3,1.24,13.3,7,22,0.179,10,49.7,1.19
,16:18:46,5,3590,463.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:18:47,5,3590,464.3,1.22,13.3,7,22,0.17,10,49.6,1.18
,16:18:48,5,3590,465.3,1.23,13.3,7,22,0.171,10,49.6,1.19
,16:18:49,5,3590,466.3,1.23,13.3,7,22,0.171,10,49.7,1.18
,16:18:50,5,3590,467.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:18:51,5,3590,468.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:18:52,5,3590,469.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:18:53,5,3590,470.3,1.26,13.3,7,22,0.182,10,49.7,1.21
,16:18:54,5,3590,471.3,1.26,13.3,7,22,0.182,10,49.7,1.21
,16:18:55,5,3590,472.3,1.23,13.3,7,22,0.172,10,49.7,1.19
,16:18:56,5,3590,473.3,1.23,13.3,7,22,0.171,10,49.7,1.18
,16:18:57,5,3590,474.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:18:58,5,3590,475.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:18:59,5,3590,476.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:19:00,5,3590,477.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:19:01,5,3590,478.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:19:02,5,3590,479.3,1.25,13.3,7,22,0.175,10,49.7,1.21
,16:19:03,5,3590,480.3,1.27,13.3,7,22,0.176,10,49.7,1.22
,16:19:04,5,3590,481.3,1.26,13.3,7,22,0.176,10,49.7,1.22
,16:19:05,5,3590,482.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:19:06,5,3590,483.3,1.23,13.3,7,22,0.171,10,49.6,1.18
,16:19:07,5,3590,484.3,1.23,13.3,7,22,0.165,10,49.6,1.19
,16:19:08,5,3590,485.3,1.25,13.3,7,22,0.168,10,49.7,1.2
,16:19:09,5,3590,486.3,1.24,13.3,8,22,0.161,10,49.6,1.2
,16:19:10,5,3590,487.3,1.23,13.3,8,22,0.16,10,49.7,1.19
,16:19:11,5,3590,488.3,1.22,13.3,7,22,0.163,10,49.7,1.17
,16:19:12,5,3590,489.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:19:13,5,3590,490.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:19:14,5,3590,491.3,1.23,13.3,7,22,0.184,10,49.7,1.18
,16:19:15,5,3590,492.3,1.23,13.3,7,22,0.184,10,49.7,1.19
,16:19:16,5,3590,493.3,1.23,13.3,7,22,0.178,10,49.6,1.19
,16:19:17,5,3590,494.3,1.24,13.3,7,22,0.178,10,49.7,1.19
,16:19:18,5,3590,495.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:19:19,5,3590,496.3,1.21,13.3,7,22,0.175,10,49.6,1.17
,16:19:20,5,3590,497.3,1.21,13.3,7,22,0.168,10,49.7,1.17
,16:19:21,5,3590,498.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:19:22,5,3590,499.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:19:23,5,3590,500.3,1.26,13.3,7,22,0.176,10,49.6,1.22
,16:19:24,5,3590,501.3,1.26,13.3,7,22,0.175,10,49.6,1.21
,16:19:25,5,3590,502.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:19:26,5,3590,503.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:19:27,5,3590,504.3,1.22,13.3,7,22,0.176,10,49.7,1.17
,16:19:28,5,3590,505.3,1.23,13.3,7,22,0.177,10,49.6,1.18
,16:19:29,5,3590,506.3,1.23,13.3,7,22,0.177,10,49.6,1.19
,16:19:30,5,3590,507.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:19:31,5,3590,508.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:19:32,5,3590,509.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:19:33,5,3590,510.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:19:34,5,3590,511.3,1.22,13.3,7,22,0.176,10,49.7,1.17
,16:19:35,5,3590,512.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:19:36,5,3590,513.3,1.24,13.3,7,22,0.172,10,49.7,1.2
,16:19:37,5,3590,514.3,1.23,13.3,7,22,0.165,10,49.7,1.18
,16:19:38,5,3590,515.3,1.22,13.3,8,22,0.158,10,49.7,1.18
,16:19:39,5,3590,516.3,1.21,13.3,7,22,0.162,10,49.7,1.17
,16:19:40,5,3590,517.3,1.22,13.3,7,22,0.17,10,49.7,1.19
,16:19:41,5,3590,518.3,1.24,13.3,7,22,0.179,10,49.6,1.2
,16:19:42,5,3590,519.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:19:43,5,3590,520.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:19:44,5,3590,521.3,1.22,13.3,7,22,0.176,10,49.7,1.17
,16:19:45,5,3590,522.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:19:46,5,3590,523.3,1.22,13.3,7,22,0.183,10,49.7,1.18
,16:19:47,5,3590,524.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:19:48,5,3590,525.3,1.21,13.3,7,22,0.168,10,49.7,1.16
,16:19:49,5,3590,526.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:19:50,5,3590,527.3,1.23,13.3,7,22,0.165,10,49.6,1.18
,16:19:51,5,3590,528.3,1.23,13.3,7,22,0.171,10,49.7,1.18
,16:19:52,5,3590,529.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:19:53,5,3590,530.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:19:54,5,3590,531.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:19:55,5,3590,532.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:19:56,5,3590,533.3,1.23,13.3,7,22,0.185,10,49.6,1.19
,16:19:57,5,3590,534.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:19:58,5,3590,535.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:19:59,5,3590,536.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:20:00,5,3590,537.3,1.24,13.3,7,22,0.166,10,49.6,1.19
,16:20:01,5,3590,538.3,1.23,13.3,7,22,0.165,10,49.7,1.19
,16:20:02,5,3590,539.3,1.23,13.3,7,22,0.172,10,49.7,1.19
,16:20:03,5,3590,540.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:20:04,5,3590,541.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:20:05,5,3590,542.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:20:06,5,3590,543.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:20:07,5,3590,544.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:20:08,5,3590,545.3,1.22,13.3,7,22,0.183,10,49.6,1.18
,16:20:09,5,3590,546.3,1.21,13.3,7,22,0.182,10,49.7,1.17
,16:20:10,5,3590,547.3,1.19,13.3,7,22,0.172,10,49.6,1.15
,16:20:11,5,3590,548.3,1.2,13.3,7,22,0.167,10,49.7,1.15
,16:20:12,5,3590,549.3,1.21,13.3,7,22,0.174,10,49.6,1.17
,16:20:13,5,3590,550.3,1.22,13.3,7,22,0.169,10,49.6,1.17
,16:20:14,5,3590,551.3,1.21,13.3,7,22,0.168,10,49.7,1.17
,16:20:15,5,3590,552.3,1.19,13.3,7,22,0.166,10,49.7,1.15
,16:20:16,5,3590,553.3,1.18,13.3,7,22,0.164,10,49.7,1.14
,16:20:17,5,3590,554.3,1.2,13.3,7,22,0.161,10,49.7,1.16
,16:20:18,5,3590,555.3,1.23,13.3,7,22,0.171,10,49.6,1.18
,16:20:19,5,3590,556.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:20:20,5,3590,557.3,1.23,13.3,7,22,0.165,10,49.7,1.19
,16:20:21,5,3590,558.3,1.23,13.3,7,22,0.165,10,49.6,1.19
,16:20:22,5,3590,559.3,1.24,13.3,7,22,0.167,10,49.7,1.2
,16:20:23,5,3590,560.3,1.24,13.3,7,22,0.167,10,49.7,1.2
,16:20:24,5,3590,561.3,1.24,13.3,7,22,0.172,10,49.6,1.2
,16:20:25,5,3590,562.3,1.22,13.3,7,22,0.169,10,49.7,1.17
,16:20:26,5,3590,563.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:20:27,5,3590,564.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:20:28,5,3590,565.3,1.24,13.3,7,22,0.178,10,49.7,1.2
,16:20:29,5,3590,566.3,1.26,13.3,7,22,0.182,10,49.7,1.21
,16:20:30,5,3590,567.3,1.24,13.3,7,22,0.179,10,49.7,1.19
,16:20:31,5,3590,568.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:20:32,5,3590,569.3,1.22,13.3,7,22,0.169,10,49.6,1.17
,16:20:33,5,3590,570.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:20:34,5,3590,571.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:20:35,5,3590,572.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:20:36,5,3590,573.3,1.19,13.3,7,22,0.166,10,49.7,1.15
,16:20:37,5,3590,574.3,1.18,13.3,7,22,0.165,10,49.7,1.14
,16:20:38,5,3590,575.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:20:39,5,3590,576.3,1.24,13.3,7,22,0.18,10,49.6,1.2
,16:20:40,5,3590,577.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:20:41,5,3590,578.3,1.24,13.3,7,22,0.179,10,49.6,1.19
,16:20:42,5,3590,579.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:20:43,5,3590,580.3,1.22,13.3,7,22,0.177,10,49.7,1.18
,16:20:44,5,3590,581.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:20:45,5,3590,582.3,1.23,13.3,7,22,0.172,10,49.7,1.19
,16:20:46,5,3590,583.3,1.25,13.3,7,22,0.173,10,49.7,1.21
,16:20:47,5,3590,584.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:20:48,5,3590,585.3,1.24,13.3,7,22,0.186,10,49.6,1.2
,16:20:49,5,3590,586.3,1.22,13.3,7,22,0.182,10,49.6,1.17
,16:20:50,5,3590,587.3,1.21,13.3,7,22,0.181,10,49.7,1.17
,16:20:51,5,3590,588.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:20:52,5,3590,589.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:20:53,5,3590,590.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:20:54,5,3590,591.3,1.22,13.3,7,22,0.182,10,49.6,1.17
,16:20:55,5,3590,592.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:20:56,5,3590,593.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:20:57,5,3590,594.3,1.23,13.3,7,22,0.177,10,49.7,1.18
,16:20:58,5,3590,595.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:20:59,5,3590,596.3,1.22,13.3,7,22,0.176,10,49.6,1.17
,16:21:00,5,3590,597.3,1.21,13.3,7,22,0.175,10,49.6,1.17
,16:21:01,5,3590,598.3,1.23,13.3,7,22,0.177,10,49.6,1.18
,16:21:02,5,3590,599.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:21:03,5,3590,600.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:21:04,5,3590,601.3,1.22,13.3,7,22,0.177,10,49.6,1.18
,16:21:05,5,3590,602.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:21:06,5,3590,603.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:21:07,5,3590,604.3,1.25,13.3,7,22,0.181,10,49.7,1.21
,16:21:08,5,3590,605.3,1.25,13.3,7,22,0.173,10,49.7,1.2
,16:21:09,5,3590,606.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:21:10,5,3590,607.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:21:11,5,3590,608.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:21:12,5,3590,609.3,1.22,13.3,7,22,0.177,10,49.7,1.18
,16:21:13,5,3590,610.3,1.22,13.3,7,22,0.17,10,49.6,1.18
,16:21:14,5,3590,611.3,1.24,13.3,7,22,0.166,10,49.6,1.2
,16:21:15,5,3590,612.3,1.24,13.3,7,22,0.167,10,49.7,1.2
,16:21:16,5,3590,613.3,1.25,13.3,7,22,0.169,10,49.7,1.21
,16:21:17,5,3590,614.3,1.25,13.3,7,22,0.168,10,49.6,1.2
,16:21:18,5,3590,615.3,1.24,13.3,7,22,0.167,10,49.7,1.2
,16:21:19,5,3590,616.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:21:20,5,3590,617.3,1.21,13.3,7,22,0.162,10,49.6,1.17
,16:21:21,5,3590,618.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:21:22,5,3590,619.3,1.23,13.3,7,22,0.165,10,49.7,1.19
,16:21:23,5,3590,620.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:21:24,5,3590,621.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:21:25,5,3590,622.3,1.21,13.3,7,22,0.174,10,49.7,1.16
,16:21:26,5,3590,623.3,1.21,13.3,7,22,0.182,10,49.7,1.17
,16:21:27,5,3590,624.3,1.22,13.3,7,22,0.183,10,49.7,1.18
,16:21:28,5,3590,625.3,1.23,13.3,7,22,0.185,10,49.7,1.19
,16:21:29,5,3590,626.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:21:30,5,3590,627.3,1.23,13.3,7,22,0.177,10,49.6,1.19
,16:21:31,5,3590,628.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:21:32,5,3590,629.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:21:33,5,3590,630.3,1.22,13.3,7,22,0.177,10,49.6,1.18
,16:21:34,5,3590,631.3,1.21,13.3,7,22,0.169,10,49.6,1.17
,16:21:35,5,3590,632.3,1.23,13.3,7,22,0.177,10,49.6,1.19
,16:21:36,5,3590,633.3,1.24,13.3,7,22,0.173,10,49.6,1.2
,16:21:37,5,3590,634.3,1.25,13.3,7,22,0.174,10,49.6,1.2
,16:21:38,5,3590,635.3,1.23,13.3,7,22,0.171,10,49.6,1.18
,16:21:39,5,3590,636.3,1.22,13.3,7,22,0.176,10,49.7,1.17
,16:21:40,5,3590,637.3,1.22,13.3,7,22,0.183,10,49.7,1.18
,16:21:41,5,3590,638.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:21:42,5,3590,639.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:21:43,5,3590,640.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:21:44,5,3590,641.3,1.22,13.3,7,22,0.164,10,49.7,1.18
,16:21:45,5,3590,642.3,1.22,13.3,7,22,0.163,10,49.7,1.17
,16:21:46,5,3590,643.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:21:47,5,3590,644.3,1.24,13.3,7,22,0.172,10,49.6,1.2
,16:21:48,5,3590,645.3,1.25,13.3,7,22,0.18,10,49.7,1.2
,16:21:49,5,3590,646.3,1.23,13.3,7,22,0.178,10,49.6,1.19
,16:21:50,5,3590,647.3,1.22,13.3,7,21,0.176,10,49.7,1.18
,16:21:51,5,3590,648.3,1.23,13.3,7,21,0.177,10,49.7,1.19
,16:21:52,5,3590,649.3,1.23,13.3,7,22,0.178,10,49.7,1.19
,16:21:53,5,3590,650.3,1.24,13.3,7,21,0.179,10,49.7,1.2
,16:21:54,5,3590,651.3,1.23,13.3,7,21,0.171,10,49.7,1.18
,16:21:55,5,3590,652.3,1.22,13.3,7,22,0.177,10,49.6,1.18
,16:21:56,5,3590,653.3,1.22,13.3,7,22,0.169,10,49.7,1.17
,16:21:57,5,3590,654.3,1.21,13.3,7,22,0.174,10,49.7,1.16
,16:21:58,5,3590,655.3,1.21,13.3,7,22,0.174,10,49.7,1.16
,16:21:59,5,3590,656.3,1.21,13.3,7,22,0.174,10,49.7,1.17
,16:22:00,5,3590,657.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:22:01,5,3590,658.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:22:02,5,3590,659.3,1.24,13.3,7,22,0.172,10,49.7,1.19
,16:22:03,5,3590,660.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:22:04,5,3590,661.3,1.24,13.3,7,22,0.167,10,49.7,1.2
,16:22:05,5,3590,662.3,1.25,13.3,8,22,0.162,10,49.7,1.2
,16:22:06,5,3590,663.3,1.25,13.3,7,21,0.168,10,49.7,1.2
,16:22:07,5,3590,664.3,1.23,13.3,7,21,0.165,10,49.6,1.18
,16:22:08,5,3590,665.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:22:09,5,3590,666.3,1.22,13.3,8,22,0.158,10,49.7,1.17
,16:22:10,5,3590,667.3,1.21,13.3,8,22,0.158,10,49.7,1.17
,16:22:11,5,3590,668.3,1.22,13.3,8,22,0.158,10,49.6,1.18
,16:22:12,5,3590,669.3,1.2,13.3,7,22,0.162,10,49.7,1.16
,16:22:13,5,3590,670.3,1.21,13.3,7,22,0.168,10,49.7,1.16
,16:22:14,5,3590,671.3,1.2,13.3,7,22,0.173,10,49.6,1.16
,16:22:15,5,3590,672.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:22:16,5,3590,673.3,1.2,13.3,7,22,0.167,10,49.7,1.15
,16:22:17,5,3590,674.3,1.19,13.3,7,22,0.166,10,49.7,1.15
,16:22:18,5,3590,675.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:22:19,5,3590,676.3,1.2,13.3,7,22,0.173,10,49.7,1.16
,16:22:20,5,3590,677.3,1.2,13.3,7,22,0.18,10,49.7,1.16
,16:22:21,5,3590,678.3,1.2,13.3,7,21,0.18,10,49.7,1.16
,16:22:22,5,3590,679.3,1.21,13.3,7,21,0.181,10,49.7,1.17
,16:22:23,5,3590,680.3,1.24,13.3,7,21,0.178,10,49.7,1.19
,16:22:24,5,3590,681.3,1.26,13.3,7,21,0.188,10,49.7,1.21
,16:22:25,5,3590,682.3,1.26,13.3,7,21,0.182,10,49.6,1.22
,16:22:26,5,3590,683.3,1.24,13.3,7,22,0.179,10,49.7,1.2
,16:22:27,5,3590,684.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:22:28,5,3590,685.3,1.2,13.3,7,22,0.18,10,49.7,1.16
,16:22:29,5,3590,686.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:22:30,5,3590,687.3,1.23,13.3,7,22,0.178,10,49.6,1.19
,16:22:31,5,3590,688.3,1.26,13.3,7,22,0.175,10,49.7,1.21
,16:22:32,5,3590,689.3,1.26,13.3,7,22,0.176,10,49.6,1.22
,16:22:33,5,3590,690.3,1.24,13.3,7,22,0.173,10,49.7,1.2
,16:22:34,5,3590,691.3,1.24,13.3,7,22,0.178,10,49.7,1.19
,16:22:35,5,3590,692.3,1.22,13.3,7,22,0.176,10,49.7,1.18
,16:22:36,5,3590,693.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:22:37,5,3590,694.3,1.21,13.3,7,22,0.169,10,49.7,1.17
,16:22:38,5,3590,695.3,1.22,13.3,7,22,0.17,10,49.7,1.18
,16:22:39,5,3590,696.3,1.22,13.3,7,22,0.164,10,49.6,1.18
,16:22:40,5,3590,697.3,1.22,13.3,7,22,0.164,10,49.6,1.18
,16:22:41,5,3590,698.3,1.21,13.3,7,22,0.163,10,49.7,1.17
,16:22:42,5,3590,699.3,1.22,13.3,7,22,0.169,10,49.7,1.17
,16:22:43,5,3590,700.3,1.22,13.3,7,22,0.176,10,49.7,1.17
,16:22:44,5,3590,701.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:22:45,5,3590,702.3,1.21,13.3,7,22,0.174,10,49.7,1.16
,16:22:46,5,3590,703.3,1.21,13.3,7,22,0.174,10,49.6,1.17
,16:22:47,5,3590,704.3,1.22,13.3,7,22,0.176,10,49.6,1.18
,16:22:48,5,3590,705.3,1.23,13.3,7,22,0.177,10,49.7,1.19
,16:22:49,5,3590,706.3,1.23,13.3,7,22,0.171,10,49.7,1.19
,16:22:50,5,3590,707.3,1.21,13.3,7,22,0.175,10,49.7,1.17
,16:22:51,5,3590,708.3,1.22,13.3,7,22,0.176,10,49.7,1.17
