Data file,,SORONA_DRY_T23_S3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,Sorona,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:45 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,sorona_dry_t23_s3-h001.tsv,,,,,,,,,,
,13:28:05,5,3590,1518.2,2.89,13.3,7,23,0.417,10,49.9,2.79
,13:28:06,5,3590,1519.2,2.95,13.3,7,23,0.443,10,49.8,2.86
,13:28:07,5,3590,1520.2,3.03,13.3,7,23,0.438,10,49.9,2.93
,13:28:08,5,3590,1521.2,3.03,13.3,7,23,0.438,10,49.9,2.93
,13:28:09,5,3590,1522.2,3,13.3,7,23,0.433,10,49.9,2.89
,13:28:10,5,3590,1523.2,2.94,13.3,7,23,0.425,10,49.9,2.84
,13:28:11,5,3590,1524.2,2.91,13.3,7,23,0.42,10,49.8,2.81
,13:28:12,5,3590,1525.2,2.89,13.3,7,23,0.417,10,49.8,2.79
,13:28:13,5,3590,1526.2,2.88,13.3,7,23,0.416,10,49.8,2.78
,13:28:14,5,3590,1527.2,2.9,13.3,7,23,0.419,10,49.8,2.8
,13:28:15,5,3590,1528.2,2.93,13.3,7,23,0.423,10,49.9,2.83
,13:28:16,5,3590,1529.2,2.95,13.3,7,23,0.427,10,49.9,2.85
,13:28:17,5,3590,1530.2,2.97,13.3,7,23,0.414,10,49.9,2.87
,13:28:18,5,3590,1531.2,2.98,13.3,7,23,0.415,10,49.8,2.87
,13:28:19,5,3590,1532.2,3.02,13.3,7,23,0.42,10,49.9,2.92
,13:28:20,5,3590,1533.2,3.07,13.3,7,23,0.427,10,49.9,2.96
,13:28:21,5,3590,1534.2,3.12,13.3,7,23,0.434,10,49.9,3.01
,13:28:22,5,3590,1535.2,3.13,13.3,7,23,0.452,10,49.9,3.02
,13:28:23,5,3590,1536.2,3.12,13.3,7,23,0.451,10,49.9,3.02
,13:28:24,5,3590,1537.2,3.15,13.3,7,23,0.472,10,49.9,3.04
,13:28:25,5,3590,1538.2,3.19,13.3,7,23,0.461,10,49.8,3.09
,13:28:26,5,3590,1539.2,3.24,13.3,7,23,0.451,10,49.8,3.13
,13:28:27,5,3590,1540.2,3.25,13.3,7,23,0.453,10,49.9,3.14
,13:28:28,5,3590,1541.2,3.24,13.3,7,23,0.451,10,49.9,3.13
,13:28:29,5,3590,1542.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:28:30,5,3590,1543.2,3.22,13.3,7,23,0.448,10,49.9,3.11
,13:28:31,5,3590,1544.2,3.25,13.3,7,23,0.453,10,49.9,3.14
,13:28:32,5,3590,1545.2,3.27,13.3,7,23,0.456,10,49.9,3.16
,13:28:33,5,3590,1546.2,3.25,13.3,7,23,0.453,10,49.8,3.14
,13:28:34,5,3590,1547.2,3.23,13.3,7,23,0.466,10,49.9,3.12
,13:28:35,5,3590,1548.2,3.24,13.3,7,23,0.468,10,49.8,3.13
,13:28:36,5,3590,1549.2,3.25,13.3,7,23,0.453,10,49.8,3.14
,13:28:37,5,3590,1550.2,3.26,13.3,7,23,0.471,10,49.9,3.15
,13:28:38,5,3590,1551.2,3.27,13.3,7,23,0.49,10,49.8,3.15
,13:28:39,5,3590,1552.2,3.29,13.3,7,23,0.493,10,49.9,3.18
,13:28:40,5,3590,1553.2,3.33,13.3,7,23,0.463,10,49.8,3.21
,13:28:41,5,3590,1554.2,3.35,13.3,7,23,0.467,10,49.8,3.24
,13:28:42,5,3590,1555.2,3.36,13.3,7,23,0.451,10,49.8,3.24
,13:28:43,5,3590,1556.2,3.35,13.3,7,23,0.467,10,49.8,3.23
,13:28:44,5,3590,1557.2,3.33,13.3,7,23,0.464,10,49.9,3.21
,13:28:45,5,3590,1558.2,3.29,13.3,7,23,0.458,10,49.9,3.17
,13:28:46,5,3590,1559.2,3.24,13.3,7,23,0.467,10,49.8,3.12
,13:28:47,5,3590,1560.2,3.23,13.3,7,23,0.467,10,49.9,3.12
,13:28:48,5,3590,1561.2,3.28,13.3,7,23,0.456,10,49.8,3.17
,13:28:49,5,3590,1562.2,3.35,13.3,7,23,0.466,10,49.8,3.24
,13:28:50,5,3590,1563.2,3.4,13.3,7,23,0.473,10,49.9,3.28
,13:28:51,5,3590,1564.2,3.4,13.3,7,23,0.492,10,49.8,3.29
,13:28:52,5,3590,1565.2,3.4,13.3,7,23,0.491,10,49.9,3.28
,13:28:53,5,3590,1566.2,3.41,13.3,7,23,0.492,10,49.9,3.29
,13:28:54,5,3590,1567.2,3.44,13.3,7,23,0.497,10,49.8,3.33
,13:28:55,5,3590,1568.2,3.47,13.3,7,23,0.502,10,49.9,3.35
,13:28:56,5,3590,1569.2,3.47,13.3,7,23,0.501,10,49.9,3.35
,13:28:57,5,3590,1570.2,3.45,13.3,7,23,0.499,10,49.9,3.33
,13:28:58,5,3590,1571.2,3.44,13.3,7,23,0.479,10,49.9,3.32
,13:28:59,5,3590,1572.2,3.44,13.3,7,23,0.479,10,49.9,3.32
,13:29:00,5,3590,1573.2,3.45,13.3,7,23,0.48,10,49.8,3.33
,13:29:01,5,3590,1574.2,3.46,13.3,7,23,0.481,10,49.9,3.34
,13:29:02,5,3590,1575.2,3.46,13.3,7,23,0.482,10,49.9,3.34
,13:29:03,5,3590,1576.2,3.46,13.3,7,23,0.465,10,49.8,3.34
,13:29:04,5,3590,1577.2,3.45,13.3,7,23,0.481,10,49.8,3.33
,13:29:05,5,3590,1578.2,3.44,13.3,7,23,0.479,10,49.8,3.32
,13:29:06,5,3590,1579.2,3.43,13.3,7,23,0.495,10,49.8,3.31
,13:29:07,5,3590,1580.2,3.45,13.3,7,23,0.481,10,49.8,3.34
,13:29:08,5,3590,1581.2,3.48,13.3,7,23,0.502,10,49.8,3.36
,13:29:09,5,3590,1582.2,3.5,13.3,7,23,0.487,10,49.8,3.38
,13:29:10,5,3590,1583.2,3.48,13.3,7,23,0.502,10,49.8,3.36
,13:29:11,5,3590,1584.2,3.49,13.3,7,23,0.505,10,49.9,3.38
,13:29:12,5,3590,1585.2,3.53,13.3,7,23,0.51,10,49.9,3.41
,13:29:13,5,3590,1586.2,3.58,13.3,7,23,0.499,10,49.9,3.46
,13:29:14,5,3590,1587.2,3.57,13.3,7,23,0.497,10,49.8,3.45
,13:29:15,5,3590,1588.2,3.54,13.3,7,23,0.494,10,49.9,3.42
,13:29:16,5,3590,1589.2,3.51,13.3,7,23,0.473,10,49.9,3.39
,13:29:17,5,3590,1590.2,3.53,13.3,7,23,0.475,10,49.8,3.41
,13:29:18,5,3590,1591.2,3.54,13.3,7,23,0.476,10,49.9,3.42
,13:29:19,5,3590,1592.2,3.54,13.3,7,23,0.493,10,49.9,3.42
,13:29:20,5,3590,1593.2,3.53,13.3,7,23,0.492,10,49.9,3.41
,13:29:21,5,3590,1594.2,3.52,13.3,7,23,0.508,10,49.8,3.39
,13:29:22,5,3590,1595.2,3.51,13.3,7,23,0.527,10,49.9,3.39
,13:29:23,5,3590,1596.2,3.52,13.3,7,23,0.508,10,49.9,3.4
,13:29:24,5,3590,1597.2,3.51,13.3,7,23,0.507,10,49.9,3.39
,13:29:25,5,3590,1598.2,3.51,13.3,7,23,0.507,10,49.9,3.38
,13:29:26,5,3590,1599.2,3.5,13.3,7,23,0.487,10,49.8,3.38
,13:29:27,5,3590,1600.2,3.5,13.3,7,23,0.487,10,49.8,3.38
,13:29:28,5,3590,1601.2,3.49,13.3,7,23,0.486,10,49.9,3.36
,13:29:29,5,3590,1602.2,3.45,13.3,7,23,0.481,10,49.9,3.33
,13:29:30,5,3590,1603.2,3.42,13.3,7,23,0.477,10,49.9,3.3
,13:29:31,5,3590,1604.2,3.41,13.3,7,23,0.458,10,49.9,3.29
,13:29:32,5,3590,1605.2,3.4,13.3,7,23,0.457,10,49.9,3.28
,13:29:33,5,3590,1606.2,3.4,13.3,7,23,0.457,10,49.9,3.28
,13:29:34,5,3590,1607.2,3.39,13.3,7,23,0.472,10,49.8,3.27
,13:29:35,5,3590,1608.2,3.37,13.3,7,23,0.47,10,49.8,3.25
,13:29:36,5,3590,1609.2,3.35,13.3,7,23,0.466,10,49.9,3.23
,13:29:37,5,3590,1610.2,3.33,13.3,7,23,0.464,10,49.8,3.22
,13:29:38,5,3590,1611.2,3.33,13.3,7,23,0.481,10,49.9,3.22
,13:29:39,5,3590,1612.2,3.33,13.3,7,23,0.5,10,49.9,3.21
,13:29:40,5,3590,1613.2,3.32,13.3,7,23,0.499,10,49.9,3.21
,13:29:41,5,3590,1614.2,3.33,13.3,7,23,0.481,10,49.8,3.21
,13:29:42,5,3590,1615.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:29:43,5,3590,1616.2,3.31,13.3,7,23,0.478,10,49.9,3.19
,13:29:44,5,3590,1617.2,3.3,13.3,7,23,0.476,10,49.8,3.18
,13:29:45,5,3590,1618.2,3.29,13.3,7,23,0.458,10,49.8,3.17
,13:29:46,5,3590,1619.2,3.28,13.3,7,23,0.474,10,49.9,3.17
,13:29:47,5,3590,1620.2,3.28,13.3,7,23,0.474,10,49.8,3.17
,13:29:48,5,3590,1621.2,3.28,13.3,7,23,0.474,10,49.8,3.17
,13:29:49,5,3590,1622.2,3.31,13.3,7,23,0.479,10,49.8,3.2
,13:29:50,5,3590,1623.2,3.34,13.3,7,23,0.482,10,49.9,3.23
,13:29:51,5,3590,1624.2,3.37,13.3,7,23,0.469,10,49.9,3.25
,13:29:52,5,3590,1625.2,3.36,13.3,7,23,0.452,10,49.9,3.24
,13:29:53,5,3590,1626.2,3.34,13.3,7,23,0.449,10,49.8,3.22
,13:29:54,5,3590,1627.2,3.32,13.3,7,23,0.446,10,49.9,3.2
,13:29:55,5,3590,1628.2,3.3,13.3,7,23,0.46,10,49.9,3.19
,13:29:56,5,3590,1629.2,3.3,13.3,7,23,0.477,10,49.9,3.19
,13:29:57,5,3590,1630.2,3.3,13.3,7,23,0.477,10,49.9,3.19
,13:29:58,5,3590,1631.2,3.3,13.3,7,23,0.477,10,49.9,3.18
,13:29:59,5,3590,1632.2,3.31,13.3,7,23,0.478,10,49.8,3.19
,13:30:00,5,3590,1633.2,3.33,13.3,7,23,0.481,10,49.9,3.22
,13:30:01,5,3590,1634.2,3.36,13.3,7,23,0.485,10,49.9,3.24
,13:30:02,5,3590,1635.2,3.38,13.3,7,23,0.471,10,49.8,3.27
,13:30:03,5,3590,1636.2,3.37,13.3,7,23,0.454,10,49.9,3.26
,13:30:04,5,3590,1637.2,3.36,13.3,8,23,0.436,10,49.9,3.24
,13:30:05,5,3590,1638.2,3.33,13.3,7,23,0.448,10,49.9,3.21
,13:30:06,5,3590,1639.2,3.32,13.3,7,23,0.462,10,49.8,3.2
,13:30:07,5,3590,1640.2,3.32,13.3,7,23,0.479,10,49.8,3.2
,13:30:08,5,3590,1641.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:30:09,5,3590,1642.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:30:10,5,3590,1643.2,3.32,13.3,7,23,0.479,10,49.9,3.2
,13:30:11,5,3590,1644.2,3.31,13.3,7,23,0.478,10,49.9,3.19
,13:30:12,5,3590,1645.2,3.29,13.3,7,23,0.475,10,49.9,3.18
,13:30:13,5,3590,1646.2,3.3,13.3,7,23,0.46,10,49.8,3.19
,13:30:14,5,3590,1647.2,3.3,13.3,7,23,0.46,10,49.9,3.18
,13:30:15,5,3590,1648.2,3.3,13.3,7,23,0.46,10,49.9,3.18
,13:30:16,5,3590,1649.2,3.28,13.3,7,23,0.474,10,49.8,3.17
,13:30:17,5,3590,1650.2,3.29,13.3,7,23,0.459,10,49.9,3.18
,13:30:18,5,3590,1651.2,3.3,13.3,7,23,0.46,10,49.8,3.18
,13:30:19,5,3590,1652.2,3.28,13.3,7,23,0.457,10,49.9,3.16
,13:30:20,5,3590,1653.2,3.25,13.3,7,23,0.469,10,49.9,3.13
,13:30:21,5,3590,1654.2,3.23,13.3,7,23,0.45,10,49.8,3.12
,13:30:22,5,3590,1655.2,3.23,13.3,7,23,0.434,10,49.9,3.12
,13:30:23,5,3590,1656.2,3.23,13.3,7,23,0.434,10,49.8,3.12
,13:30:24,5,3590,1657.2,3.23,13.3,7,23,0.45,10,49.9,3.12
,13:30:25,5,3590,1658.2,3.23,13.3,7,23,0.466,10,49.9,3.12
,13:30:26,5,3590,1659.2,3.22,13.3,7,23,0.483,10,49.8,3.11
,13:30:27,5,3590,1660.2,3.22,13.3,7,23,0.465,10,49.9,3.11
,13:30:28,5,3590,1661.2,3.22,13.3,7,23,0.465,10,49.8,3.11
,13:30:29,5,3590,1662.2,3.22,13.3,7,23,0.465,10,49.9,3.11
,13:30:30,5,3590,1663.2,3.22,13.3,7,23,0.465,10,49.8,3.11
,13:30:31,5,3590,1664.2,3.24,13.3,7,23,0.469,10,49.8,3.13
,13:30:32,5,3590,1665.2,3.26,13.3,7,23,0.454,10,49.8,3.15
,13:30:33,5,3590,1666.2,3.25,13.3,7,23,0.452,10,49.9,3.13
,13:30:34,5,3590,1667.2,3.21,13.3,7,23,0.448,10,49.8,3.1
