Data file,,DELRIN500AF_ISO10_12C_004.TSV,,,,,,,,,,
,10:16:36,4,3600,366.7,1.1,13.3,7,12.8,0.159,10,0.1,1.03
,10:16:37,4,3600,367.7,1.1,13.3,7,12.8,0.158,10,0.1,1.03
,10:16:38,4,3600,368.7,1.09,13.3,7,12.8,0.158,10,0.1,1.02
,10:16:39,4,3600,369.7,1.09,13.3,7,12.7,0.157,10,0.1,1.02
,10:16:40,4,3600,370.7,1.09,13.3,7,12.7,0.151,10,0.2,1.02
,10:16:41,4,3600,371.7,1.09,13.3,7,12.7,0.146,10,0.1,1.02
,10:16:42,4,3600,372.7,1.09,13.3,7,12.7,0.151,10,0.1,1.02
,10:16:43,4,3600,373.7,1.08,13.3,7,12.7,0.156,10,0.1,1.01
,10:16:44,4,3600,374.7,1.08,13.3,7,12.7,0.156,10,0.2,1.01
,10:16:45,4,3600,375.7,1.08,13.3,7,12.7,0.162,10,0.1,1.01
,10:16:46,4,3600,376.7,1.08,13.3,7,12.7,0.156,10,0.2,1.02
,10:16:47,4,3600,377.7,1.09,13.3,7,12.7,0.163,10,0.1,1.02
,10:16:48,4,3600,378.7,1.09,13.3,7,12.7,0.157,10,0.1,1.02
,10:16:49,4,3600,379.7,1.08,13.3,7,12.7,0.162,10,0.1,1.01
,10:16:50,4,3600,380.7,1.08,13.3,7,12.6,0.162,10,0.1,1.01
,10:16:51,4,3600,381.7,1.08,13.3,7,12.6,0.162,10,0.1,1.01
,10:16:52,4,3600,382.7,1.08,13.3,7,12.6,0.162,10,0.1,1.01
,10:16:53,4,3600,383.7,1.08,13.3,7,12.6,0.156,10,0.1,1.01
,10:16:54,4,3600,384.7,1.09,13.3,7,12.6,0.163,10,0.1,1.02
,10:16:55,4,3600,385.7,1.09,13.3,7,12.6,0.157,10,0.1,1.02
,10:16:56,4,3600,386.7,1.09,13.3,7,12.6,0.157,10,0.1,1.02
,10:16:57,4,3600,387.7,1.09,13.3,7,12.6,0.157,10,0.1,1.02
,10:16:58,4,3600,388.7,1.09,13.3,7,12.6,0.157,10,0.1,1.02
,10:16:59,4,3600,389.7,1.09,13.3,7,12.6,0.152,10,0.1,1.02
,10:17:00,4,3600,390.7,1.09,13.3,7,12.6,0.151,10,0.1,1.02
,10:17:01,4,3600,391.7,1.08,13.3,7,12.5,0.156,10,0.1,1.01
,10:17:02,4,3600,392.7,1.07,13.3,7,12.5,0.155,10,0.2,1
,10:17:03,4,3600,393.7,1.07,13.3,7,12.5,0.161,10,0.1,1
,10:17:04,4,3600,394.7,1.08,13.3,7,12.5,0.161,10,0.1,1.01
,10:17:05,4,3600,395.7,1.08,13.3,7,12.5,0.162,10,0.1,1.01
,10:17:06,4,3600,396.7,1.09,13.3,7,12.5,0.163,10,0.1,1.02
,10:17:07,4,3600,397.7,1.09,13.3,7,12.5,0.163,10,0.1,1.02
,10:17:08,4,3600,398.7,1.09,13.3,7,12.5,0.163,10,0.1,1.02
,10:17:09,4,3600,399.7,1.09,13.3,7,12.4,0.163,10,0.1,1.02
,10:17:10,4,3600,400.7,1.09,13.3,6,12.4,0.17,10,0.1,1.02
,10:17:11,4,3600,401.7,1.09,13.3,7,12.4,0.164,10,0.1,1.02
,10:17:12,4,3600,402.7,1.09,13.3,7,12.4,0.164,10,0.1,1.02
,10:17:13,4,3600,403.7,1.09,13.3,7,12.4,0.158,10,0.1,1.02
,10:17:14,4,3600,404.7,1.09,13.3,7,12.4,0.157,10,0.1,1.02
,10:17:15,4,3600,405.7,1.08,13.3,7,12.4,0.151,10,0.1,1.01
,10:17:16,4,3600,406.7,1.08,13.3,7,12.4,0.151,10,0.1,1.01
,10:17:17,4,3600,407.7,1.08,13.3,7,12.4,0.151,10,0.1,1.01
,10:17:18,4,3600,408.7,1.08,13.3,7,12.4,0.162,10,0.2,1.01
,10:17:19,4,3600,409.7,1.08,13.3,7,12.3,0.162,10,0.1,1.01
,10:17:20,4,3600,410.7,1.09,13.3,7,12.3,0.163,10,0.1,1.02
,10:17:21,4,3600,411.7,1.09,13.3,7,12.3,0.163,10,0.1,1.02
,10:17:22,4,3600,412.7,1.09,13.3,7,12.3,0.163,10,0.1,1.02
,10:17:23,4,3600,413.7,1.09,13.3,7,12.3,0.157,10,0.1,1.02
,10:17:24,4,3600,414.7,1.09,13.3,7,12.3,0.157,10,0.1,1.02
,10:17:25,4,3600,415.7,1.09,13.3,7,12.3,0.157,10,0.1,1.02
,10:17:26,4,3600,416.7,1.09,13.3,7,12.3,0.152,10,0.1,1.02
,10:17:27,4,3600,417.7,1.08,13.3,7,12.2,0.151,10,0.1,1.01
,10:17:28,4,3600,418.7,1.08,13.3,7,12.2,0.156,10,0.2,1.01
,10:17:29,4,3600,419.7,1.08,13.3,7,12.2,0.162,10,0.1,1.01
,10:17:30,4,3600,420.7,1.08,13.3,7,12.2,0.161,10,0.1,1.01
,10:17:31,4,3600,421.7,1.08,13.3,7,12.2,0.161,10,0.1,1.01
,10:17:32,4,3600,422.7,1.08,13.3,7,12.2,0.162,10,0.1,1.01
,10:17:33,4,3600,423.7,1.08,13.3,7,12.2,0.162,10,0.1,1.01
,10:17:34,4,3600,424.7,1.09,13.3,7,12.2,0.163,10,0.1,1.02
,10:17:35,4,3600,425.7,1.09,13.3,7,12.2,0.163,10,0.1,1.02
,10:17:36,4,3600,426.7,1.09,13.3,7,12.2,0.157,10,0.1,1.02
,10:17:37,4,3600,427.7,1.08,13.3,7,12.1,0.151,10,0.1,1.01
,10:17:38,4,3600,428.7,1.08,13.3,7,12.1,0.15,10,0.1,1.01
,10:17:39,4,3600,429.7,1.08,13.3,7,12.1,0.156,10,0.1,1.01
,10:17:40,4,3600,430.7,1.08,13.3,7,12.1,0.162,10,0.1,1.01
,10:17:41,4,3600,431.7,1.08,13.3,7,12.1,0.161,10,0.1,1.01
,10:17:42,4,3600,432.7,1.08,13.3,7,12.1,0.162,10,0.1,1.01
,10:17:43,4,3600,433.7,1.08,13.3,7,12.1,0.161,10,0.1,1.01
,10:17:44,4,3600,434.7,1.08,13.3,7,12.1,0.162,10,0.1,1.01
,10:17:45,4,3600,435.7,1.08,13.3,7,12,0.162,10,0.1,1.01
,10:17:46,4,3600,436.7,1.09,13.3,7,12,0.163,10,0.1,1.02
,10:17:47,4,3600,437.7,1.09,13.3,7,12,0.157,10,0.1,1.02
,10:17:48,4,3600,438.7,1.09,13.3,7,12,0.158,10,0.1,1.02
,10:17:49,4,3600,439.7,1.09,13.3,7,12,0.158,10,0.1,1.02
,10:17:50,4,3600,440.7,1.09,13.3,7,12,0.152,10,0.1,1.02
,10:17:51,4,3600,441.7,1.09,13.3,7,12,0.146,10,0.1,1.01
,10:17:52,4,3600,442.7,1.08,13.3,7,12,0.15,10,0.1,1.01
,10:17:53,4,3600,443.7,1.08,13.3,7,12,0.156,10,0.2,1.01
,10:17:54,4,3600,444.7,1.08,13.3,7,12,0.156,10,0.1,1.01
,10:17:55,4,3600,445.7,1.08,13.3,7,11.9,0.156,10,0.1,1.01
,10:17:56,4,3600,446.7,1.08,13.3,7,11.9,0.162,10,0.1,1.01
,10:17:57,4,3600,447.7,1.08,13.3,7,11.9,0.162,10,0.1,1.01
,10:17:58,4,3600,448.7,1.08,13.3,7,11.9,0.162,10,0.2,1.01
,10:17:59,4,3600,449.7,1.08,13.3,7,11.9,0.162,10,0.1,1.01
,10:18:00,4,3600,450.7,1.08,13.3,7,11.9,0.156,10,0.1,1.01
,10:18:01,4,3600,451.7,1.09,13.3,7,11.9,0.157,10,0.1,1.02
,10:18:02,4,3600,452.7,1.09,13.3,7,11.8,0.157,10,0.1,1.02
,10:18:03,4,3600,453.7,1.08,13.3,7,11.8,0.151,10,0.2,1.01
,10:18:04,4,3600,454.7,1.08,13.3,7,11.8,0.15,10,0.1,1.01
,10:18:05,4,3600,455.7,1.08,13.3,7,11.8,0.156,10,0.1,1.01
,10:18:06,4,3600,456.7,1.07,13.3,7,11.8,0.161,10,0.2,1
,10:18:07,4,3600,457.7,1.07,13.3,6,11.8,0.167,10,0.1,1
,10:18:08,4,3600,458.7,1.08,13.3,7,11.8,0.161,10,0.1,1.01
,10:18:09,4,3600,459.7,1.08,13.3,7,11.7,0.162,10,0.1,1.02
,10:18:10,4,3600,460.7,1.09,13.3,7,11.7,0.163,10,0.1,1.02
,10:18:11,4,3600,461.7,1.09,13.3,7,11.7,0.163,10,0.1,1.02
,10:18:12,4,3600,462.7,1.09,13.3,7,11.7,0.163,10,0.1,1.02
,10:18:13,4,3600,463.7,1.09,13.3,6,11.7,0.17,10,0.2,1.02
,10:18:14,4,3600,464.7,1.1,13.3,7,11.7,0.164,10,0.1,1.03
,10:18:15,4,3600,465.7,1.1,13.3,7,11.7,0.153,10,0.1,1.03
,10:18:16,4,3600,466.7,1.1,13.3,7,11.7,0.153,10,0.1,1.03
,10:18:17,4,3600,467.7,1.09,13.3,7,11.7,0.158,10,0.1,1.02
,10:18:18,4,3600,468.7,1.09,13.3,7,11.7,0.164,10,0.1,1.02
,10:18:19,4,3600,469.7,1.09,13.3,7,11.6,0.164,10,0.1,1.02
,10:18:20,4,3600,470.7,1.09,13.3,7,11.6,0.163,10,0.1,1.02
,10:18:21,4,3600,471.7,1.09,13.3,7,11.6,0.163,10,0.1,1.02
,10:18:22,4,3600,472.7,1.08,13.3,7,11.6,0.162,10,0.2,1.01
,10:18:23,4,3600,473.7,1.08,13.3,7,11.6,0.162,10,0.1,1.01
,10:18:24,4,3600,474.7,1.09,13.3,7,11.6,0.163,10,0.1,1.02
,10:18:25,4,3600,475.7,1.09,13.3,7,11.6,0.158,10,0.1,1.02
,10:18:26,4,3600,476.7,1.09,13.3,7,11.5,0.152,10,0.1,1.02
,10:18:27,4,3600,477.7,1.09,13.3,7,11.5,0.152,10,0.1,1.02
,10:18:28,4,3600,478.7,1.09,13.3,7,11.5,0.158,10,0.1,1.02
,10:18:29,4,3600,479.7,1.09,13.3,7,11.5,0.163,10,0.1,1.02
,10:18:30,4,3600,480.7,1.08,13.3,7,11.5,0.162,10,0.1,1.01
,10:18:31,4,3600,481.7,1.08,13.3,7,11.5,0.162,10,0.1,1.01
,10:18:32,4,3600,482.7,1.08,13.3,7,11.5,0.162,10,0.1,1.01
,10:18:33,4,3600,483.7,1.08,13.3,7,11.5,0.162,10,0.2,1.01
,10:18:34,4,3600,484.7,1.08,13.3,7,11.5,0.162,10,0.1,1.01
,10:18:35,4,3600,485.7,1.09,13.3,7,11.4,0.163,10,0.1,1.02
,10:18:36,4,3600,486.7,1.09,13.3,7,11.4,0.158,10,0.1,1.03
,10:18:37,4,3600,487.7,1.1,13.3,7,11.4,0.153,10,0.1,1.03
,10:18:38,4,3600,488.7,1.09,13.3,7,11.4,0.152,10,0.1,1.02
,10:18:39,4,3600,489.7,1.08,13.3,7,11.4,0.145,10,0.1,1.01
,10:18:40,4,3600,490.7,1.08,13.3,7,11.4,0.15,10,0.1,1.01
,10:18:41,4,3600,491.7,1.08,13.3,7,11.4,0.155,10,0.1,1.01
,10:18:42,4,3600,492.7,1.08,13.3,7,11.3,0.162,10,0.2,1.01
,10:18:43,4,3600,493.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:44,4,3600,494.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:45,4,3600,495.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:46,4,3600,496.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:47,4,3600,497.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:48,4,3600,498.7,1.08,13.3,7,11.3,0.162,10,0.1,1.01
,10:18:49,4,3600,499.7,1.08,13.3,7,11.2,0.162,10,0.1,1.01
,10:18:50,4,3600,500.7,1.08,13.3,7,11.2,0.162,10,0.2,1.01
,10:18:51,4,3600,501.7,1.09,13.3,7,11.2,0.163,10,0.1,1.02
,10:18:52,4,3600,502.7,1.1,13.3,7,11.2,0.158,10,0.1,1.03
,10:18:53,4,3600,503.7,1.1,13.3,7,11.2,0.159,10,0.1,1.03
,10:18:54,4,3600,504.7,1.1,13.3,7,11.2,0.158,10,0.2,1.03
,10:18:55,4,3600,505.7,1.09,13.3,7,11.2,0.158,10,0.1,1.02
,10:18:56,4,3600,506.7,1.09,13.3,7,11.2,0.151,10,0.1,1.02
,10:18:57,4,3600,507.7,1.08,13.3,7,11.1,0.151,10,0.1,1.01
,10:18:58,4,3600,508.7,1.08,13.3,7,11.1,0.156,10,0.1,1.01
,10:18:59,4,3600,509.7,1.08,13.3,7,11.1,0.156,10,0.1,1.01
,10:19:00,4,3600,510.7,1.08,13.3,7,11.1,0.162,10,0.1,1.01
,10:19:01,4,3600,511.7,1.08,13.3,7,11.1,0.162,10,0.1,1.01
,10:19:02,4,3600,512.7,1.08,13.3,7,11.1,0.162,10,0.1,1.01
,10:19:03,4,3600,513.7,1.09,13.3,7,11.1,0.163,10,0.1,1.02
,10:19:04,4,3600,514.7,1.09,13.3,7,11.1,0.164,10,0.1,1.02
,10:19:05,4,3600,515.7,1.09,13.3,7,11,0.164,10,0.1,1.02
,10:19:06,4,3600,516.7,1.09,13.3,7,11,0.164,10,0.2,1.02
,10:19:07,4,3600,517.7,1.1,13.3,7,11,0.158,10,0.1,1.03
,10:19:08,4,3600,518.7,1.1,13.3,7,11,0.153,10,0.1,1.03
,10:19:09,4,3600,519.7,1.1,13.3,7,11,0.153,10,0.1,1.03
,10:19:10,4,3600,520.7,1.09,13.3,7,11,0.158,10,0.1,1.02
,10:19:11,4,3600,521.7,1.09,13.3,7,11,0.163,10,0.1,1.02
,10:19:12,4,3600,522.7,1.09,13.3,7,11,0.163,10,0.1,1.01
,10:19:13,4,3600,523.7,1.08,13.3,7,11,0.162,10,0.1,1.01
,10:19:14,4,3600,524.7,1.08,13.3,7,10.9,0.162,10,0.1,1.01
,10:19:15,4,3600,525.7,1.08,13.3,7,10.9,0.156,10,0.1,1.02
,10:19:16,4,3600,526.7,1.09,13.3,7,10.9,0.157,10,0.1,1.02
,10:19:17,4,3600,527.7,1.09,13.3,7,10.9,0.152,10,0.1,1.02
,10:19:18,4,3600,528.7,1.09,13.3,7,10.9,0.146,10,0.1,1.02
,10:19:19,4,3600,529.7,1.09,13.3,7,10.9,0.151,10,0.1,1.02
,10:19:20,4,3600,530.7,1.08,13.3,7,10.9,0.156,10,0.1,1.01
,10:19:21,4,3600,531.7,1.08,13.3,7,10.9,0.162,10,0.1,1.01
,10:19:22,4,3600,532.7,1.09,13.3,7,10.9,0.163,10,0.1,1.01
,10:19:23,4,3600,533.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:19:24,4,3600,534.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:19:25,4,3600,535.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:19:26,4,3600,536.7,1.09,13.3,7,10.8,0.164,10,0.1,1.02
,10:19:27,4,3600,537.7,1.09,13.3,7,10.8,0.164,10,0.1,1.02
,10:19:28,4,3600,538.7,1.09,13.3,7,10.8,0.158,10,0.1,1.02
,10:19:29,4,3600,539.7,1.09,13.3,7,10.8,0.157,10,0.1,1.02
,10:19:30,4,3600,540.7,1.09,13.3,7,10.8,0.152,10,0.1,1.02
,10:19:31,4,3600,541.7,1.09,13.3,7,10.8,0.157,10,0.1,1.02
,10:19:32,4,3600,542.7,1.09,13.3,7,10.8,0.157,10,0.1,1.02
,10:19:33,4,3600,543.7,1.09,13.3,7,10.7,0.157,10,0.1,1.02
,10:19:34,4,3600,544.7,1.09,13.3,7,10.7,0.163,10,0.1,1.02
,10:19:35,4,3600,545.7,1.09,13.3,7,10.7,0.163,10,0.1,1.02
,10:19:36,4,3600,546.7,1.09,13.3,7,10.7,0.163,10,0.1,1.02
,10:19:37,4,3600,547.7,1.09,13.3,7,10.7,0.157,10,0.2,1.02
,10:19:38,4,3600,548.7,1.09,13.3,7,10.7,0.158,10,0.1,1.02
,10:19:39,4,3600,549.7,1.09,13.3,7,10.7,0.158,10,0.1,1.02
,10:19:40,4,3600,550.7,1.1,13.3,7,10.7,0.153,10,0.1,1.03
,10:19:41,4,3600,551.7,1.09,13.3,7,10.7,0.152,10,0.1,1.02
,10:19:42,4,3600,552.7,1.09,13.3,7,10.7,0.158,10,0.1,1.02
,10:19:43,4,3600,553.7,1.09,13.3,7,10.7,0.158,10,0.1,1.02
,10:19:44,4,3600,554.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:19:45,4,3600,555.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:46,4,3600,556.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:47,4,3600,557.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:48,4,3600,558.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:49,4,3600,559.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:50,4,3600,560.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:19:51,4,3600,561.7,1.09,13.3,7,10.6,0.158,10,0.1,1.02
,10:19:52,4,3600,562.7,1.09,13.3,7,10.6,0.152,10,0.1,1.02
,10:19:53,4,3600,563.7,1.09,13.3,7,10.6,0.152,10,0.1,1.02
,10:19:54,4,3600,564.7,1.09,13.3,7,10.6,0.158,10,0.2,1.02
,10:19:55,4,3600,565.7,1.09,13.3,7,10.6,0.158,10,0.1,1.02
,10:19:56,4,3600,566.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:19:57,4,3600,567.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:19:58,4,3600,568.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:19:59,4,3600,569.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:20:00,4,3600,570.7,1.09,13.3,7,10.5,0.164,10,0.1,1.02
,10:20:01,4,3600,571.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:20:02,4,3600,572.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:20:03,4,3600,573.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:20:04,4,3600,574.7,1.09,13.3,7,10.5,0.157,10,0.2,1.02
,10:20:05,4,3600,575.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:06,4,3600,576.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:07,4,3600,577.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:20:08,4,3600,578.7,1.09,13.3,7,10.5,0.164,10,0.1,1.02
,10:20:09,4,3600,579.7,1.1,13.3,7,10.5,0.158,10,0.1,1.03
,10:20:10,4,3600,580.7,1.1,13.3,7,10.5,0.153,10,0.1,1.03
,10:20:11,4,3600,581.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:20:12,4,3600,582.7,1.09,13.3,7,10.5,0.157,10,0.2,1.02
,10:20:13,4,3600,583.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:14,4,3600,584.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:15,4,3600,585.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:16,4,3600,586.7,1.09,13.3,7,10.5,0.164,10,0.1,1.02
,10:20:17,4,3600,587.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:20:18,4,3600,588.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:20:19,4,3600,589.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:20:20,4,3600,590.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:20:21,4,3600,591.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:22,4,3600,592.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:23,4,3600,593.7,1.09,13.3,7,10.5,0.163,10,0.1,1.01
,10:20:24,4,3600,594.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:25,4,3600,595.7,1.08,13.3,7,10.4,0.162,10,0.1,1.01
,10:20:26,4,3600,596.7,1.09,13.3,7,10.4,0.157,10,0.1,1.02
,10:20:27,4,3600,597.7,1.09,13.3,7,10.4,0.157,10,0.1,1.02
,10:20:28,4,3600,598.7,1.09,13.3,7,10.4,0.157,10,0.1,1.02
,10:20:29,4,3600,599.7,1.09,13.3,7,10.4,0.163,10,0.1,1.02
,10:20:30,4,3600,600.7,1.09,13.3,7,10.4,0.163,10,0.1,1.02
,10:20:31,4,3600,601.7,1.09,13.3,7,10.4,0.163,10,0.2,1.02
,10:20:32,4,3600,602.7,1.09,13.3,7,10.4,0.163,10,0.1,1.02
,10:20:33,4,3600,603.7,1.09,13.3,7,10.4,0.163,10,0.2,1.02
,10:20:34,4,3600,604.7,1.09,13.3,7,10.4,0.163,10,0.1,1.02
,10:20:35,4,3600,605.7,1.08,13.3,7,10.4,0.151,10,0.1,1.01
,10:20:36,4,3600,606.7,1.09,13.3,7,10.5,0.151,10,0.1,1.02
,10:20:37,4,3600,607.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:38,4,3600,608.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:39,4,3600,609.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:40,4,3600,610.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:41,4,3600,611.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:42,4,3600,612.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:20:43,4,3600,613.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:44,4,3600,614.7,1.09,13.3,7,10.5,0.151,10,0.1,1.02
,10:20:45,4,3600,615.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:46,4,3600,616.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:47,4,3600,617.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:48,4,3600,618.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:49,4,3600,619.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:50,4,3600,620.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:51,4,3600,621.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:20:52,4,3600,622.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:53,4,3600,623.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:20:54,4,3600,624.7,1.09,13.3,7,10.5,0.151,10,0.1,1.02
,10:20:55,4,3600,625.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:56,4,3600,626.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:57,4,3600,627.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:20:58,4,3600,628.7,1.08,13.3,7,10.5,0.156,10,0.1,1.01
,10:20:59,4,3600,629.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:21:00,4,3600,630.7,1.09,13.3,7,10.5,0.157,10,0.1,1.02
,10:21:01,4,3600,631.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:21:02,4,3600,632.7,1.09,13.3,7,10.5,0.157,10,0.2,1.02
,10:21:03,4,3600,633.7,1.08,13.3,7,10.5,0.156,10,0.1,1.01
,10:21:04,4,3600,634.7,1.07,13.3,7,10.5,0.161,10,0.1,1
,10:21:05,4,3600,635.7,1.07,13.3,6,10.5,0.167,10,0.1,1
,10:21:06,4,3600,636.7,1.08,13.3,7,10.5,0.162,10,0.1,1.01
,10:21:07,4,3600,637.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:21:08,4,3600,638.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:21:09,4,3600,639.7,1.09,13.3,7,10.5,0.152,10,0.1,1.02
,10:21:10,4,3600,640.7,1.09,13.3,7,10.5,0.158,10,0.1,1.02
,10:21:11,4,3600,641.7,1.09,13.3,7,10.5,0.163,10,0.1,1.02
,10:21:12,4,3600,642.7,1.09,13.3,7,10.5,0.163,10,0.2,1.02
,10:21:13,4,3600,643.7,1.09,13.3,7,10.6,0.163,10,0.1,1.02
,10:21:14,4,3600,644.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:21:15,4,3600,645.7,1.1,13.3,7,10.6,0.158,10,0.1,1.02
,10:21:16,4,3600,646.7,1.09,13.3,7,10.6,0.152,10,0.1,1.02
,10:21:17,4,3600,647.7,1.09,13.3,7,10.6,0.152,10,0.1,1.02
,10:21:18,4,3600,648.7,1.09,13.3,7,10.6,0.158,10,0.2,1.02
,10:21:19,4,3600,649.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:21:20,4,3600,650.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:21:21,4,3600,651.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:21:22,4,3600,652.7,1.09,13.3,7,10.6,0.164,10,0.2,1.02
,10:21:23,4,3600,653.7,1.09,13.3,7,10.6,0.164,10,0.1,1.02
,10:21:24,4,3600,654.7,1.09,13.3,7,10.6,0.158,10,0.1,1.02
,10:21:25,4,3600,655.7,1.09,13.3,7,10.6,0.158,10,0.1,1.02
,10:21:26,4,3600,656.7,1.09,13.3,7,10.6,0.152,10,0.1,1.02
,10:21:27,4,3600,657.7,1.09,13.3,7,10.6,0.151,10,0.1,1.02
,10:21:28,4,3600,658.7,1.09,13.3,7,10.6,0.157,10,0.1,1.02
,10:21:29,4,3600,659.7,1.09,13.3,7,10.7,0.157,10,0.2,1.02
,10:21:30,4,3600,660.7,1.09,13.3,7,10.7,0.163,10,0.1,1.02
,10:21:31,4,3600,661.7,1.09,13.3,7,10.7,0.163,10,0.1,1.02
,10:21:32,4,3600,662.7,1.09,13.3,6,10.7,0.17,10,0.1,1.02
,10:21:33,4,3600,663.7,1.09,13.3,7,10.7,0.164,10,0.1,1.02
,10:21:34,4,3600,664.7,1.09,13.3,7,10.7,0.164,10,0.1,1.02
,10:21:35,4,3600,665.7,1.09,13.3,7,10.7,0.164,10,0.1,1.02
,10:21:36,4,3600,666.7,1.09,13.3,7,10.7,0.164,10,0.1,1.02
,10:21:37,4,3600,667.7,1.09,13.3,7,10.7,0.164,10,0.1,1.02
,10:21:38,4,3600,668.7,1.1,13.3,7,10.7,0.164,10,0.1,1.03
,10:21:39,4,3600,669.7,1.1,13.3,7,10.8,0.164,10,0.1,1.03
,10:21:40,4,3600,670.7,1.1,13.3,7,10.8,0.158,10,0.1,1.03
,10:21:41,4,3600,671.7,1.1,13.3,7,10.8,0.153,10,0.1,1.03
,10:21:42,4,3600,672.7,1.09,13.3,7,10.8,0.152,10,0.1,1.02
,10:21:43,4,3600,673.7,1.09,13.3,7,10.8,0.152,10,0.1,1.02
,10:21:44,4,3600,674.7,1.09,13.3,7,10.8,0.157,10,0.1,1.02
,10:21:45,4,3600,675.7,1.09,13.3,7,10.8,0.158,10,0.1,1.02
,10:21:46,4,3600,676.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:21:47,4,3600,677.7,1.09,13.3,7,10.8,0.164,10,0.1,1.02
,10:21:48,4,3600,678.7,1.09,13.3,7,10.8,0.163,10,0.2,1.02
,10:21:49,4,3600,679.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:21:50,4,3600,680.7,1.09,13.3,7,10.8,0.163,10,0.1,1.02
,10:21:51,4,3600,681.7,1.09,13.3,7,10.9,0.157,10,0.1,1.02
,10:21:52,4,3600,682.7,1.09,13.3,7,10.9,0.158,10,0.1,1.02
,10:21:53,4,3600,683.7,1.1,13.3,7,10.9,0.158,10,0.1,1.03
