Data file,,RA0.3_HEF65_12C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/04/2016,,,,,,,,,,
Lubricant,,HEF65,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 11:41:21 on 06/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:21:28,4,2700,2406.6,1.14,13.3,9,11.3,0.127,10,0.1,1.07
,12:21:29,4,2700,2407.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:21:30,4,2700,2408.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:21:31,4,2700,2409.6,1.13,13.3,9,11.3,0.122,10,0.1,1.06
,12:21:32,4,2700,2410.6,1.13,13.3,9,11.4,0.122,10,0.1,1.06
,12:21:33,4,2700,2411.6,1.13,13.3,9,11.4,0.126,10,0.1,1.06
,12:21:34,4,2700,2412.6,1.12,13.3,9,11.4,0.125,10,0.1,1.05
,12:21:35,4,2700,2413.6,1.12,13.3,9,11.4,0.125,10,0.1,1.05
,12:21:36,4,2700,2414.6,1.12,13.3,9,11.4,0.125,10,0.1,1.05
,12:21:37,4,2700,2415.6,1.12,13.3,9,11.4,0.121,10,0.1,1.05
,12:21:38,4,2700,2416.6,1.12,13.3,9,11.4,0.118,10,0.1,1.05
,12:21:39,4,2700,2417.6,1.12,13.3,9,11.4,0.118,10,0.1,1.05
,12:21:40,4,2700,2418.6,1.11,13.3,9,11.4,0.124,10,0.1,1.04
,12:21:41,4,2700,2419.6,1.11,13.3,9,11.4,0.123,10,0.1,1.04
,12:21:42,4,2700,2420.6,1.1,13.3,9,11.4,0.127,10,0.1,1.03
,12:21:43,4,2700,2421.6,1.11,13.3,9,11.4,0.127,10,0.1,1.04
,12:21:44,4,2700,2422.6,1.12,13.3,9,11.5,0.128,10,0.1,1.05
,12:21:45,4,2700,2423.6,1.12,13.3,9,11.4,0.125,10,0.1,1.06
,12:21:46,4,2700,2424.6,1.13,13.3,9,11.5,0.122,10,0.1,1.05
,12:21:47,4,2700,2425.6,1.12,13.3,9,11.5,0.122,10,0.1,1.05
,12:21:48,4,2700,2426.6,1.11,13.3,9,11.5,0.121,10,0.1,1.04
,12:21:49,4,2700,2427.6,1.11,13.3,9,11.5,0.124,10,0.1,1.04
,12:21:50,4,2700,2428.6,1.1,13.3,9,11.5,0.123,10,0.1,1.03
,12:21:51,4,2700,2429.6,1.1,13.3,9,11.5,0.123,10,0.1,1.03
,12:21:52,4,2700,2430.6,1.1,13.3,9,11.5,0.123,10,0.1,1.03
,12:21:53,4,2700,2431.6,1.1,13.3,9,11.5,0.123,10,0.1,1.03
,12:21:54,4,2700,2432.6,1.11,13.3,9,11.5,0.124,10,0.1,1.04
,12:21:55,4,2700,2433.6,1.11,13.3,9,11.6,0.12,10,0.1,1.04
,12:21:56,4,2700,2434.6,1.11,13.3,9,11.6,0.117,10,0.1,1.04
,12:21:57,4,2700,2435.6,1.11,13.3,9,11.6,0.117,10,0.1,1.04
,12:21:58,4,2700,2436.6,1.11,13.3,9,11.6,0.12,10,0.1,1.04
,12:21:59,4,2700,2437.6,1.11,13.3,9,11.6,0.123,10,0.1,1.04
,12:22:00,4,2700,2438.6,1.11,13.3,9,11.6,0.127,10,0.1,1.04
,12:22:01,4,2700,2439.6,1.11,13.3,9,11.6,0.127,10,0.1,1.04
,12:22:02,4,2700,2440.6,1.11,13.3,9,11.6,0.123,10,0.1,1.04
,12:22:03,4,2700,2441.6,1.11,13.3,9,11.7,0.124,10,0.1,1.04
,12:22:04,4,2700,2442.6,1.11,13.3,9,11.6,0.124,10,0.1,1.04
,12:22:05,4,2700,2443.6,1.11,13.3,9,11.6,0.12,10,0.1,1.04
,12:22:06,4,2700,2444.6,1.11,13.3,9,11.7,0.12,10,0.1,1.04
,12:22:07,4,2700,2445.6,1.11,13.3,9,11.7,0.123,10,0.1,1.04
,12:22:08,4,2700,2446.6,1.11,13.3,9,11.7,0.123,10,0.1,1.04
,12:22:09,4,2700,2447.6,1.11,13.3,9,11.7,0.124,10,0.1,1.04
,12:22:10,4,2700,2448.6,1.11,13.3,9,11.7,0.123,10,0.1,1.04
,12:22:11,4,2700,2449.6,1.11,13.3,9,11.7,0.127,10,0.1,1.04
,12:22:12,4,2700,2450.6,1.11,13.3,9,11.7,0.127,10,0.1,1.04
,12:22:13,4,2700,2451.6,1.11,13.3,9,11.8,0.124,10,0.1,1.04
,12:22:14,4,2700,2452.6,1.12,13.3,9,11.8,0.121,10,0.1,1.05
,12:22:15,4,2700,2453.6,1.12,13.3,9,11.8,0.118,10,0.1,1.05
,12:22:16,4,2700,2454.6,1.12,13.3,9,11.8,0.118,10,0.1,1.05
,12:22:17,4,2700,2455.6,1.12,13.3,9,11.8,0.121,10,0.1,1.05
,12:22:18,4,2700,2456.6,1.12,13.3,9,11.8,0.125,10,0.1,1.05
,12:22:19,4,2700,2457.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:22:20,4,2700,2458.6,1.13,13.3,9,11.9,0.126,10,0.1,1.06
,12:22:21,4,2700,2459.6,1.14,13.3,9,11.9,0.127,10,0.1,1.07
,12:22:22,4,2700,2460.6,1.15,13.3,9,11.9,0.128,10,0.1,1.07
,12:22:23,4,2700,2461.6,1.15,13.3,9,11.9,0.128,10,0.1,1.07
,12:22:24,4,2700,2462.6,1.14,13.3,9,11.9,0.128,10,0.1,1.07
,12:22:25,4,2700,2463.6,1.14,13.3,9,11.9,0.127,10,0.1,1.06
,12:22:26,4,2700,2464.6,1.13,13.3,9,11.9,0.126,10,0.1,1.06
,12:22:27,4,2700,2465.6,1.13,13.3,9,11.9,0.13,10,0.1,1.06
,12:22:28,4,2700,2466.6,1.13,13.3,9,11.9,0.126,10,0.1,1.06
,12:22:29,4,2700,2467.6,1.13,13.3,9,11.9,0.123,10,0.1,1.06
,12:22:30,4,2700,2468.6,1.14,13.3,9,12,0.12,10,0.1,1.06
,12:22:31,4,2700,2469.6,1.14,13.3,9,12,0.123,10,0.1,1.07
,12:22:32,4,2700,2470.6,1.14,13.3,9,12,0.124,10,0.1,1.07
,12:22:33,4,2700,2471.6,1.14,13.3,9,12,0.123,10,0.1,1.06
,12:22:34,4,2700,2472.6,1.13,13.3,9,12,0.126,10,0.1,1.06
,12:22:35,4,2700,2473.6,1.12,13.3,9,12,0.128,10,0.1,1.05
,12:22:36,4,2700,2474.6,1.11,13.3,9,12.1,0.128,10,0.1,1.04
,12:22:37,4,2700,2475.6,1.12,13.3,9,12.1,0.125,10,0.1,1.05
,12:22:38,4,2700,2476.6,1.12,13.3,9,12.1,0.129,10,0.1,1.05
,12:22:39,4,2700,2477.6,1.12,13.3,9,12.1,0.129,10,0.1,1.05
,12:22:40,4,2700,2478.6,1.13,13.3,9,12.1,0.129,10,0.1,1.06
,12:22:41,4,2700,2479.6,1.13,13.3,9,12.1,0.126,10,0.1,1.06
,12:22:42,4,2700,2480.6,1.13,13.3,9,12.2,0.13,10,0.1,1.06
,12:22:43,4,2700,2481.6,1.13,13.3,9,12.1,0.13,10,0.1,1.06
,12:22:44,4,2700,2482.6,1.13,13.3,9,12.2,0.13,10,0.1,1.06
,12:22:45,4,2700,2483.6,1.14,13.3,9,12.2,0.127,10,0.1,1.07
,12:22:46,4,2700,2484.6,1.15,13.3,9,12.2,0.128,10,0.1,1.07
,12:22:47,4,2700,2485.6,1.14,13.3,9,12.2,0.128,10,0.1,1.07
,12:22:48,4,2700,2486.6,1.14,13.3,9,12.2,0.128,10,0.1,1.07
,12:22:49,4,2700,2487.6,1.14,13.3,9,12.2,0.124,10,0.1,1.07
,12:22:50,4,2700,2488.6,1.15,13.3,9,12.3,0.121,10,0.1,1.08
,12:22:51,4,2700,2489.6,1.15,13.3,10,12.3,0.118,10,0.1,1.07
,12:22:52,4,2700,2490.6,1.14,13.3,10,12.3,0.117,10,0.1,1.07
,12:22:53,4,2700,2491.6,1.14,13.3,9,12.3,0.12,10,0.1,1.07
,12:22:54,4,2700,2492.6,1.13,13.3,9,12.3,0.126,10,0.1,1.06
,12:22:55,4,2700,2493.6,1.13,13.3,9,12.3,0.126,10,0.1,1.06
,12:22:56,4,2700,2494.6,1.12,13.3,9,12.4,0.125,10,0.1,1.05
,12:22:57,4,2700,2495.6,1.12,13.3,9,12.4,0.129,10,0.1,1.05
,12:22:58,4,2700,2496.6,1.13,13.3,9,12.4,0.13,10,0.1,1.06
,12:22:59,4,2700,2497.6,1.13,13.3,9,12.4,0.13,10,0.1,1.06
,12:23:00,4,2700,2498.6,1.13,13.3,9,12.4,0.126,10,0.1,1.06
,12:23:01,4,2700,2499.6,1.13,13.3,9,12.4,0.126,10,0.1,1.06
,12:23:02,4,2700,2500.6,1.13,13.3,9,12.4,0.126,10,0.1,1.06
,12:23:03,4,2700,2501.6,1.13,13.3,9,12.4,0.126,10,0.1,1.06
,12:23:04,4,2700,2502.6,1.13,13.3,9,12.5,0.126,10,0.1,1.06
,12:23:05,4,2700,2503.6,1.14,13.3,9,12.5,0.127,10,0.1,1.07
,12:23:06,4,2700,2504.6,1.15,13.3,9,12.5,0.128,10,0.1,1.08
,12:23:07,4,2700,2505.6,1.16,13.3,9,12.5,0.129,10,0.1,1.08
,12:23:08,4,2700,2506.6,1.16,13.3,9,12.5,0.126,10,0.1,1.09
,12:23:09,4,2700,2507.6,1.16,13.3,9,12.5,0.122,10,0.1,1.08
,12:23:10,4,2700,2508.6,1.15,13.3,10,12.6,0.118,10,0.1,1.08
,12:23:11,4,2700,2509.6,1.15,13.3,10,12.6,0.118,10,0.1,1.08
,12:23:12,4,2700,2510.6,1.15,13.3,9,12.6,0.121,10,0.1,1.07
,12:23:13,4,2700,2511.6,1.14,13.3,9,12.6,0.127,10,0.1,1.07
,12:23:14,4,2700,2512.6,1.13,13.3,9,12.6,0.126,10,0.1,1.06
,12:23:15,4,2700,2513.6,1.12,13.3,9,12.6,0.128,10,0.1,1.05
,12:23:16,4,2700,2514.6,1.11,13.3,9,12.6,0.128,10,0.1,1.04
,12:23:17,4,2700,2515.6,1.11,13.3,9,12.6,0.127,10,0.1,1.04
,12:23:18,4,2700,2516.6,1.12,13.3,9,12.7,0.128,10,0.1,1.05
,12:23:19,4,2700,2517.6,1.12,13.3,9,12.7,0.125,10,0.1,1.05
,12:23:20,4,2700,2518.6,1.12,13.3,9,12.7,0.125,10,0.1,1.05
,12:23:21,4,2700,2519.6,1.12,13.3,9,12.7,0.125,10,0.1,1.05
,12:23:22,4,2700,2520.6,1.12,13.3,9,12.7,0.129,10,0.1,1.05
,12:23:23,4,2700,2521.6,1.13,13.3,9,12.7,0.126,10,0.1,1.06
,12:23:24,4,2700,2522.6,1.14,13.3,9,12.7,0.127,10,0.1,1.07
,12:23:25,4,2700,2523.6,1.15,13.3,9,12.7,0.128,10,0.1,1.07
,12:23:26,4,2700,2524.6,1.16,13.3,9,12.8,0.125,10,0.1,1.08
,12:23:27,4,2700,2525.6,1.15,13.3,9,12.8,0.125,10,0.1,1.08
,12:23:28,4,2700,2526.6,1.15,13.3,9,12.8,0.121,10,0.1,1.08
,12:23:29,4,2700,2527.6,1.15,13.3,9,12.8,0.121,10,0.1,1.08
,12:23:30,4,2700,2528.6,1.14,13.3,10,12.8,0.117,10,0.1,1.07
,12:23:31,4,2700,2529.6,1.14,13.3,9,12.8,0.12,10,0.1,1.06
,12:23:32,4,2700,2530.6,1.12,13.3,9,12.8,0.125,10,0.1,1.05
,12:23:33,4,2700,2531.6,1.12,13.3,9,12.9,0.128,10,0.1,1.05
,12:23:34,4,2700,2532.6,1.12,13.3,9,12.9,0.128,10,0.1,1.05
,12:23:35,4,2700,2533.6,1.13,13.3,9,12.9,0.129,10,0.1,1.06
,12:23:36,4,2700,2534.6,1.13,13.3,9,12.9,0.13,10,0.1,1.06
,12:23:37,4,2700,2535.6,1.13,13.3,9,12.9,0.13,10,0.1,1.06
,12:23:38,4,2700,2536.6,1.13,13.3,9,12.9,0.13,10,0.1,1.06
,12:23:39,4,2700,2537.6,1.13,13.3,9,12.9,0.129,10,0.1,1.06
,12:23:40,4,2700,2538.6,1.12,13.3,9,12.9,0.129,10,0.1,1.05
,12:23:41,4,2700,2539.6,1.13,13.3,9,12.9,0.13,10,0.1,1.06
,12:23:42,4,2700,2540.6,1.14,13.3,9,12.9,0.127,10,0.1,1.07
,12:23:43,4,2700,2541.6,1.15,13.3,9,12.9,0.124,10,0.1,1.07
,12:23:44,4,2700,2542.6,1.15,13.3,9,13,0.121,10,0.1,1.08
,12:23:45,4,2700,2543.6,1.14,13.3,9,13,0.121,10,0.1,1.07
,12:23:46,4,2700,2544.6,1.14,13.3,9,13,0.123,10,0.1,1.07
,12:23:47,4,2700,2545.6,1.13,13.3,9,13,0.126,10,0.1,1.06
,12:23:48,4,2700,2546.6,1.13,13.3,9,13,0.126,10,0.1,1.06
,12:23:49,4,2700,2547.6,1.13,13.3,9,13,0.123,10,0.1,1.06
,12:23:50,4,2700,2548.6,1.13,13.3,9,13,0.123,10,0.1,1.06
,12:23:51,4,2700,2549.6,1.13,13.3,9,13,0.126,10,0.1,1.06
,12:23:52,4,2700,2550.6,1.13,13.3,9,13,0.126,10,0.1,1.06
,12:23:53,4,2700,2551.6,1.13,13.3,9,13,0.126,10,0.1,1.06
,12:23:54,4,2700,2552.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:23:55,4,2700,2553.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:23:56,4,2700,2554.6,1.14,13.3,9,13.1,0.12,10,0.1,1.06
,12:23:57,4,2700,2555.6,1.13,13.3,9,13.1,0.119,10,0.1,1.06
,12:23:58,4,2700,2556.6,1.12,13.3,9,13.1,0.125,10,0.1,1.05
,12:23:59,4,2700,2557.6,1.11,13.3,9,13.1,0.127,10,0.1,1.04
,12:24:00,4,2700,2558.6,1.11,13.3,9,13.1,0.127,10,0.1,1.04
,12:24:01,4,2700,2559.6,1.11,13.3,9,13.1,0.128,10,0.1,1.04
,12:24:02,4,2700,2560.6,1.12,13.3,9,13.1,0.129,10,0.1,1.05
,12:24:03,4,2700,2561.6,1.13,13.3,9,13.1,0.13,10,0.1,1.06
,12:24:04,4,2700,2562.6,1.13,13.3,9,13.1,0.13,10,0.1,1.06
,12:24:05,4,2700,2563.6,1.13,13.3,9,13.1,0.13,10,0.1,1.06
,12:24:06,4,2700,2564.6,1.14,13.3,9,13.1,0.127,10,0.1,1.07
,12:24:07,4,2700,2565.6,1.14,13.3,9,13.1,0.127,10,0.1,1.07
,12:24:08,4,2700,2566.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:09,4,2700,2567.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:10,4,2700,2568.6,1.14,13.3,9,13.2,0.127,10,0.1,1.06
,12:24:11,4,2700,2569.6,1.14,13.3,9,13.2,0.12,10,0.1,1.06
,12:24:12,4,2700,2570.6,1.14,13.3,9,13.2,0.12,10,0.1,1.07
,12:24:13,4,2700,2571.6,1.14,13.3,9,13.2,0.123,10,0.1,1.07
,12:24:14,4,2700,2572.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:15,4,2700,2573.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:16,4,2700,2574.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:17,4,2700,2575.6,1.14,13.3,9,13.2,0.127,10,0.1,1.07
,12:24:18,4,2700,2576.6,1.13,13.3,9,13.2,0.123,10,0.1,1.06
,12:24:19,4,2700,2577.6,1.13,13.3,9,13.2,0.126,10,0.1,1.06
,12:24:20,4,2700,2578.6,1.14,13.3,9,13.2,0.123,10,0.1,1.06
,12:24:21,4,2700,2579.6,1.14,13.3,9,13.2,0.12,10,0.1,1.07
,12:24:22,4,2700,2580.6,1.14,13.3,9,13.2,0.12,10,0.1,1.07
,12:24:23,4,2700,2581.6,1.13,13.3,9,13.2,0.123,10,0.1,1.06
,12:24:24,4,2700,2582.6,1.13,13.3,9,13.2,0.126,10,0.1,1.06
,12:24:25,4,2700,2583.6,1.12,13.3,9,13.2,0.125,10,0.1,1.05
,12:24:26,4,2700,2584.6,1.12,13.3,9,13.2,0.128,10,0.1,1.05
,12:24:27,4,2700,2585.6,1.12,13.3,9,13.2,0.128,10,0.1,1.05
,12:24:28,4,2700,2586.6,1.11,13.3,9,13.2,0.128,10,0.1,1.04
,12:24:29,4,2700,2587.6,1.11,13.3,9,13.2,0.128,10,0.1,1.04
,12:24:30,4,2700,2588.6,1.12,13.3,9,13.2,0.124,10,0.1,1.04
,12:24:31,4,2700,2589.6,1.11,13.3,9,13.2,0.12,10,0.1,1.04
,12:24:32,4,2700,2590.6,1.11,13.3,9,13.2,0.117,10,0.1,1.04
,12:24:33,4,2700,2591.6,1.11,13.3,9,13.2,0.117,10,0.1,1.04
,12:24:34,4,2700,2592.6,1.1,13.3,9,13.2,0.12,10,0.1,1.03
,12:24:35,4,2700,2593.6,1.1,13.3,9,13.2,0.122,10,0.1,1.03
,12:24:36,4,2700,2594.6,1.09,13.3,9,13.2,0.125,10,0.1,1.02
,12:24:37,4,2700,2595.6,1.09,13.3,9,13.2,0.125,10,0.1,1.02
,12:24:38,4,2700,2596.6,1.1,13.3,9,13.2,0.126,10,0.1,1.03
,12:24:39,4,2700,2597.6,1.1,13.3,9,13.2,0.127,10,0.1,1.03
,12:24:40,4,2700,2598.6,1.11,13.3,9,13.2,0.127,10,0.1,1.04
,12:24:41,4,2700,2599.6,1.12,13.3,9,13.2,0.128,10,0.1,1.05
,12:24:42,4,2700,2600.6,1.12,13.3,9,13.2,0.129,10,0.1,1.05
,12:24:43,4,2700,2601.6,1.13,13.3,9,13.2,0.126,10,0.1,1.06
,12:24:44,4,2700,2602.6,1.14,13.3,9,13.2,0.123,10,0.1,1.06
,12:24:45,4,2700,2603.6,1.14,13.3,9,13.2,0.124,10,0.1,1.07
,12:24:46,4,2700,2604.6,1.14,13.3,9,13.2,0.12,10,0.1,1.06
,12:24:47,4,2700,2605.6,1.14,13.3,9,13.2,0.12,10,0.1,1.06
,12:24:48,4,2700,2606.6,1.14,13.3,9,13.2,0.12,10,0.1,1.06
,12:24:49,4,2700,2607.6,1.13,13.3,9,13.2,0.123,10,0.1,1.06
,12:24:50,4,2700,2608.6,1.12,13.3,9,13.2,0.125,10,0.1,1.05
,12:24:51,4,2700,2609.6,1.11,13.3,9,13.2,0.128,10,0.1,1.04
,12:24:52,4,2700,2610.6,1.11,13.3,9,13.2,0.128,10,0.1,1.04
,12:24:53,4,2700,2611.6,1.12,13.3,9,13.2,0.124,10,0.1,1.05
,12:24:54,4,2700,2612.6,1.12,13.3,9,13.2,0.125,10,0.1,1.05
,12:24:55,4,2700,2613.6,1.12,13.3,9,13.2,0.128,10,0.1,1.05
,12:24:56,4,2700,2614.6,1.12,13.3,9,13.2,0.124,10,0.1,1.05
,12:24:57,4,2700,2615.6,1.12,13.3,9,13.2,0.124,10,0.1,1.05
,12:24:58,4,2700,2616.6,1.12,13.3,9,13.2,0.125,10,0.1,1.05
,12:24:59,4,2700,2617.6,1.12,13.3,9,13.2,0.122,10,0.1,1.06
,12:25:00,4,2700,2618.6,1.13,13.3,9,13.2,0.119,10,0.1,1.06
,12:25:01,4,2700,2619.6,1.13,13.3,9,13.2,0.123,10,0.1,1.06
,12:25:02,4,2700,2620.6,1.13,13.3,9,13.2,0.126,10,0.1,1.06
,12:25:03,4,2700,2621.6,1.12,13.3,9,13.2,0.125,10,0.1,1.05
,12:25:04,4,2700,2622.6,1.12,13.3,9,13.2,0.124,10,0.1,1.05
,12:25:05,4,2700,2623.6,1.11,13.3,9,13.2,0.124,10,0.1,1.04
,12:25:06,4,2700,2624.6,1.11,13.3,9,13.2,0.124,10,0.1,1.04
,12:25:07,4,2700,2625.6,1.11,13.3,9,13.2,0.127,10,0.1,1.04
,12:25:08,4,2700,2626.6,1.11,13.3,9,13.2,0.127,10,0.1,1.04
,12:25:09,4,2700,2627.6,1.11,13.3,9,13.2,0.127,10,0.1,1.04
,12:25:10,4,2700,2628.6,1.12,13.3,9,13.2,0.128,10,0.1,1.05
,12:25:11,4,2700,2629.6,1.13,13.3,9,13.2,0.126,10,0.1,1.06
,12:25:12,4,2700,2630.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:13,4,2700,2631.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:14,4,2700,2632.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:15,4,2700,2633.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:16,4,2700,2634.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:25:17,4,2700,2635.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:25:18,4,2700,2636.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:25:19,4,2700,2637.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:25:20,4,2700,2638.6,1.13,13.3,9,13.1,0.123,10,0.1,1.06
,12:25:21,4,2700,2639.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:22,4,2700,2640.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:23,4,2700,2641.6,1.13,13.3,9,13.1,0.129,10,0.1,1.06
,12:25:24,4,2700,2642.6,1.13,13.3,9,13.1,0.13,10,0.1,1.06
,12:25:25,4,2700,2643.6,1.14,13.3,9,13.1,0.127,10,0.1,1.06
,12:25:26,4,2700,2644.6,1.14,13.3,9,13.1,0.127,10,0.1,1.07
,12:25:27,4,2700,2645.6,1.14,13.3,9,13.1,0.127,10,0.1,1.07
,12:25:28,4,2700,2646.6,1.13,13.3,9,13.1,0.126,10,0.1,1.06
,12:25:29,4,2700,2647.6,1.12,13.3,9,13.1,0.125,10,0.1,1.05
,12:25:30,4,2700,2648.6,1.11,13.3,9,13,0.117,10,0.1,1.04
,12:25:31,4,2700,2649.6,1.11,13.3,9,13,0.117,10,0.1,1.04
,12:25:32,4,2700,2650.6,1.1,13.3,9,13,0.116,10,0.1,1.03
,12:25:33,4,2700,2651.6,1.1,13.3,9,13,0.12,10,0.1,1.03
,12:25:34,4,2700,2652.6,1.11,13.3,9,13,0.123,10,0.1,1.03
,12:25:35,4,2700,2653.6,1.1,13.3,9,13,0.123,10,0.1,1.03
,12:25:36,4,2700,2654.6,1.1,13.3,9,13,0.123,10,0.1,1.03
,12:25:37,4,2700,2655.6,1.1,13.3,9,13,0.123,10,0.1,1.03
,12:25:38,4,2700,2656.6,1.1,13.3,9,13,0.123,10,0.1,1.03
,12:25:39,4,2700,2657.6,1.11,13.3,9,13,0.123,10,0.1,1.04
,12:25:40,4,2700,2658.6,1.1,13.3,9,13,0.123,10,0.1,1.03
,12:25:41,4,2700,2659.6,1.1,13.3,9,13,0.12,10,0.1,1.03
,12:25:42,4,2700,2660.6,1.1,13.3,9,13,0.119,10,0.1,1.03
,12:25:43,4,2700,2661.6,1.11,13.3,9,13,0.12,10,0.1,1.04
,12:25:44,4,2700,2662.6,1.11,13.3,9,13,0.117,10,0.1,1.03
,12:25:45,4,2700,2663.6,1.1,13.3,9,12.9,0.119,10,0.1,1.03
,12:25:46,4,2700,2664.6,1.09,13.3,9,12.9,0.121,10,0.1,1.02
,12:25:47,4,2700,2665.6,1.08,13.3,9,12.9,0.124,10,0.1,1.01
,12:25:48,4,2700,2666.6,1.09,13.3,9,12.9,0.125,10,0.1,1.02
,12:25:49,4,2700,2667.6,1.1,13.3,9,12.9,0.126,10,0.1,1.03
,12:25:50,4,2700,2668.6,1.1,13.3,9,12.9,0.123,10,0.1,1.03
,12:25:51,4,2700,2669.6,1.11,13.3,9,12.9,0.123,10,0.1,1.04
,12:25:52,4,2700,2670.6,1.11,13.3,9,12.9,0.124,10,0.1,1.04
,12:25:53,4,2700,2671.6,1.11,13.3,9,12.9,0.117,10,0.1,1.04
,12:25:54,4,2700,2672.6,1.11,13.3,10,12.9,0.114,10,0.1,1.04
,12:25:55,4,2700,2673.6,1.11,13.3,9,12.9,0.117,10,0.1,1.04
,12:25:56,4,2700,2674.6,1.1,13.3,9,12.9,0.123,10,0.1,1.03
,12:25:57,4,2700,2675.6,1.09,13.3,9,12.9,0.125,10,0.1,1.02
,12:25:58,4,2700,2676.6,1.09,13.3,9,12.9,0.125,10,0.1,1.02
,12:25:59,4,2700,2677.6,1.09,13.3,9,12.9,0.125,10,0.1,1.02
,12:26:00,4,2700,2678.6,1.09,13.3,9,12.8,0.125,10,0.1,1.02
,12:26:01,4,2700,2679.6,1.09,13.3,9,12.8,0.125,10,0.1,1.02
,12:26:02,4,2700,2680.6,1.1,13.3,9,12.8,0.122,10,0.1,1.03
,12:26:03,4,2700,2681.6,1.1,13.3,9,12.8,0.123,10,0.1,1.03
,12:26:04,4,2700,2682.6,1.1,13.3,9,12.8,0.123,10,0.1,1.03
,12:26:05,4,2700,2683.6,1.1,13.3,9,12.8,0.122,10,0.1,1.03
,12:26:06,4,2700,2684.6,1.1,13.3,9,12.8,0.122,10,0.1,1.02
,12:26:07,4,2700,2685.6,1.09,13.3,9,12.8,0.122,10,0.1,1.02
,12:26:08,4,2700,2686.6,1.09,13.3,9,12.8,0.122,10,0.1,1.02
,12:26:09,4,2700,2687.6,1.09,13.3,9,12.7,0.118,10,0.1,1.02
,12:26:10,4,2700,2688.6,1.09,13.3,9,12.7,0.118,10,0.1,1.02
,12:26:11,4,2700,2689.6,1.09,13.3,9,12.7,0.121,10,0.1,1.02
,12:26:12,4,2700,2690.6,1.08,13.3,9,12.7,0.124,10,0.1,1.01
,12:26:13,4,2700,2691.6,1.08,13.3,9,12.7,0.121,10,0.1,1.01
,12:26:14,4,2700,2692.6,1.09,13.3,9,12.7,0.121,10,0.1,1.02
,12:26:15,4,2700,2693.6,1.09,13.3,9,12.7,0.122,10,0.1,1.02
,12:26:16,4,2700,2694.6,1.1,13.3,9,12.7,0.119,10,0.1,1.03
,12:26:17,4,2700,2695.6,1.1,13.3,9,12.7,0.119,10,0.1,1.03
,12:26:18,4,2700,2696.6,1.09,13.3,9,12.7,0.118,10,0.1,1.02
,12:26:19,4,2700,2697.6,1.09,13.3,9,12.7,0.121,10,0.1,1.02
,12:26:20,4,2700,2698.6,1.09,13.3,9,12.6,0.121,10,0.1,1.02
,12:26:21,4,2700,2699.6,1.09,13.3,9,12.6,0.121,10,0.1,1.02
,12:26:22,4,2700,2700.6,1.08,13.3,9,12.6,0.121,10,0.1,1.01
,12:26:23,4,2700,2701.6,1.08,13.3,9,12.6,0.121,10,0.1,1.01
,12:26:24,4,2700,2702.6,1.09,13.3,9,12.6,0.118,10,0.1,1.02
,12:26:25,4,2700,2703.6,1.09,13.3,9,12.6,0.118,10,0.1,1.02
,12:26:26,4,2700,2704.6,1.09,13.3,9,12.6,0.118,10,0.1,1.02
,12:26:27,4,2700,2705.6,1.09,13.3,9,12.6,0.121,10,0.1,1.02
,12:26:28,4,2700,2706.6,1.09,13.3,9,12.6,0.121,10,0.1,1.02
,12:26:29,4,2700,2707.6,1.09,13.3,9,12.6,0.121,10,0.1,1.02
