Data file,,RA0.3_HEF_12C_002_45MINS.TSV,,,,,,,,,,
,12:21:04,4,2700,1178.7,1.5,13.3,9,12.5,0.167,10,0.3,1.41
,12:21:05,4,2700,1179.7,1.5,13.3,9,12.5,0.167,10,0.3,1.4
,12:21:06,4,2700,1180.7,1.49,13.3,9,12.5,0.171,10,0.3,1.4
,12:21:07,4,2700,1181.7,1.49,13.3,9,12.5,0.166,10,0.3,1.4
,12:21:08,4,2700,1182.7,1.49,13.3,9,12.5,0.166,10,0.3,1.4
,12:21:09,4,2700,1183.7,1.5,13.3,9,12.6,0.167,10,0.3,1.4
,12:21:10,4,2700,1184.7,1.5,13.3,9,12.5,0.167,10,0.3,1.41
,12:21:11,4,2700,1185.7,1.5,13.3,9,12.6,0.163,10,0.3,1.41
,12:21:12,4,2700,1186.7,1.49,13.3,9,12.6,0.157,10,0.3,1.4
,12:21:13,4,2700,1187.7,1.5,13.3,9,12.6,0.162,10,0.3,1.4
,12:21:14,4,2700,1188.7,1.5,13.3,9,12.6,0.167,10,0.3,1.4
,12:21:15,4,2700,1189.7,1.5,13.3,9,12.6,0.168,10,0.3,1.41
,12:21:16,4,2700,1190.7,1.51,13.3,9,12.7,0.168,10,0.3,1.41
,12:21:17,4,2700,1191.7,1.51,13.3,9,12.7,0.168,10,0.3,1.41
,12:21:18,4,2700,1192.7,1.51,13.3,9,12.7,0.168,10,0.3,1.41
,12:21:19,4,2700,1193.7,1.51,13.3,9,12.7,0.168,10,0.3,1.41
,12:21:20,4,2700,1194.7,1.51,13.3,9,12.7,0.173,10,0.3,1.41
,12:21:21,4,2700,1195.7,1.52,13.3,9,12.7,0.169,10,0.3,1.42
,12:21:22,4,2700,1196.7,1.52,13.3,9,12.8,0.165,10,0.3,1.42
,12:21:23,4,2700,1197.7,1.52,13.3,9,12.8,0.165,10,0.3,1.42
,12:21:24,4,2700,1198.7,1.51,13.3,9,12.8,0.169,10,0.3,1.42
,12:21:25,4,2700,1199.7,1.51,13.3,9,12.8,0.174,10,0.3,1.41
,12:21:26,4,2700,1200.7,1.51,13.3,9,12.8,0.168,10,0.3,1.41
,12:21:27,4,2700,1201.7,1.51,13.3,9,12.8,0.168,10,0.3,1.41
,12:21:28,4,2700,1202.7,1.51,13.3,9,12.9,0.168,10,0.3,1.41
,12:21:29,4,2700,1203.7,1.52,13.3,9,12.8,0.169,10,0.3,1.42
,12:21:30,4,2700,1204.7,1.52,13.3,9,12.8,0.169,10,0.3,1.42
,12:21:31,4,2700,1205.7,1.51,13.3,9,12.9,0.168,10,0.3,1.41
,12:21:32,4,2700,1206.7,1.51,13.3,9,12.9,0.168,10,0.3,1.41
,12:21:33,4,2700,1207.7,1.51,13.3,9,12.9,0.168,10,0.3,1.41
,12:21:34,4,2700,1208.7,1.51,13.3,9,12.9,0.163,10,0.3,1.41
,12:21:35,4,2700,1209.7,1.51,13.3,9,12.9,0.164,10,0.3,1.41
,12:21:36,4,2700,1210.7,1.51,13.3,9,12.9,0.169,10,0.3,1.41
,12:21:37,4,2700,1211.7,1.51,13.3,9,13,0.173,10,0.3,1.41
,12:21:38,4,2700,1212.7,1.5,13.3,9,13,0.167,10,0.3,1.41
,12:21:39,4,2700,1213.7,1.5,13.3,9,13,0.167,10,0.3,1.41
,12:21:40,4,2700,1214.7,1.5,13.3,9,13,0.168,10,0.3,1.41
,12:21:41,4,2700,1215.7,1.5,13.3,9,13,0.163,10,0.3,1.41
,12:21:42,4,2700,1216.7,1.5,13.3,9,13,0.163,10,0.3,1.41
,12:21:43,4,2700,1217.7,1.5,13.3,9,13,0.167,10,0.3,1.4
,12:21:44,4,2700,1218.7,1.5,13.3,9,13.1,0.172,10,0.3,1.41
,12:21:45,4,2700,1219.7,1.5,13.3,9,13.1,0.172,10,0.3,1.41
,12:21:46,4,2700,1220.7,1.51,13.3,9,13.1,0.168,10,0.3,1.41
,12:21:47,4,2700,1221.7,1.51,13.3,9,13.1,0.173,10,0.3,1.41
,12:21:48,4,2700,1222.7,1.51,13.3,9,13.1,0.169,10,0.3,1.42
,12:21:49,4,2700,1223.7,1.51,13.3,9,13.1,0.168,10,0.3,1.41
,12:21:50,4,2700,1224.7,1.51,13.3,9,13.1,0.163,10,0.3,1.41
,12:21:51,4,2700,1225.7,1.5,13.3,9,13.1,0.158,10,0.3,1.41
,12:21:52,4,2700,1226.7,1.5,13.3,9,13.1,0.162,10,0.3,1.4
,12:21:53,4,2700,1227.7,1.5,13.3,9,13.2,0.167,10,0.3,1.4
,12:21:54,4,2700,1228.7,1.5,13.3,9,13.2,0.163,10,0.3,1.41
,12:21:55,4,2700,1229.7,1.5,13.3,9,13.2,0.163,10,0.3,1.41
,12:21:56,4,2700,1230.7,1.51,13.3,9,13.2,0.168,10,0.3,1.41
,12:21:57,4,2700,1231.7,1.51,13.3,9,13.2,0.168,10,0.3,1.41
,12:21:58,4,2700,1232.7,1.5,13.3,9,13.2,0.163,10,0.3,1.41
,12:21:59,4,2700,1233.7,1.5,13.3,9,13.2,0.163,10,0.3,1.41
,12:22:00,4,2700,1234.7,1.5,13.3,9,13.2,0.162,10,0.3,1.4
,12:22:01,4,2700,1235.7,1.49,13.3,9,13.2,0.162,10,0.3,1.4
,12:22:02,4,2700,1236.7,1.49,13.3,9,13.2,0.165,10,0.3,1.39
,12:22:03,4,2700,1237.7,1.49,13.3,9,13.2,0.165,10,0.3,1.39
,12:22:04,4,2700,1238.7,1.48,13.3,9,13.3,0.165,10,0.3,1.38
,12:22:05,4,2700,1239.7,1.48,13.3,9,13.3,0.16,10,0.3,1.39
,12:22:06,4,2700,1240.7,1.48,13.3,9,13.3,0.165,10,0.3,1.39
,12:22:07,4,2700,1241.7,1.49,13.3,9,13.3,0.161,10,0.3,1.4
,12:22:08,4,2700,1242.7,1.5,13.3,9,13.3,0.162,10,0.3,1.4
,12:22:09,4,2700,1243.7,1.5,13.3,9,13.3,0.163,10,0.3,1.41
,12:22:10,4,2700,1244.7,1.5,13.3,9,13.3,0.163,10,0.3,1.41
,12:22:11,4,2700,1245.7,1.5,13.3,9,13.3,0.168,10,0.3,1.41
,12:22:12,4,2700,1246.7,1.5,13.3,9,13.3,0.167,10,0.3,1.41
,12:22:13,4,2700,1247.7,1.49,13.3,9,13.3,0.166,10,0.3,1.4
,12:22:14,4,2700,1248.7,1.49,13.3,9,13.3,0.166,10,0.3,1.39
,12:22:15,4,2700,1249.7,1.49,13.3,9,13.3,0.166,10,0.3,1.39
,12:22:16,4,2700,1250.7,1.49,13.3,9,13.3,0.166,10,0.3,1.4
,12:22:17,4,2700,1251.7,1.49,13.3,9,13.3,0.161,10,0.3,1.39
,12:22:18,4,2700,1252.7,1.49,13.3,9,13.3,0.161,10,0.3,1.39
,12:22:19,4,2700,1253.7,1.48,13.3,9,13.3,0.161,10,0.3,1.39
,12:22:20,4,2700,1254.7,1.49,13.3,9,13.4,0.165,10,0.3,1.39
,12:22:21,4,2700,1255.7,1.49,13.3,9,13.4,0.166,10,0.3,1.4
,12:22:22,4,2700,1256.7,1.49,13.3,9,13.4,0.166,10,0.3,1.4
,12:22:23,4,2700,1257.7,1.49,13.3,9,13.4,0.166,10,0.3,1.4
,12:22:24,4,2700,1258.7,1.49,13.3,9,13.4,0.165,10,0.3,1.39
,12:22:25,4,2700,1259.7,1.48,13.3,9,13.4,0.16,10,0.3,1.39
,12:22:26,4,2700,1260.7,1.48,13.3,9,13.4,0.161,10,0.3,1.39
,12:22:27,4,2700,1261.7,1.49,13.3,9,13.4,0.161,10,0.3,1.39
,12:22:28,4,2700,1262.7,1.49,13.3,9,13.4,0.161,10,0.3,1.39
,12:22:29,4,2700,1263.7,1.48,13.3,9,13.4,0.16,10,0.3,1.38
,12:22:30,4,2700,1264.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:31,4,2700,1265.7,1.47,13.3,9,13.4,0.169,10,0.3,1.38
,12:22:32,4,2700,1266.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:33,4,2700,1267.7,1.48,13.3,9,13.4,0.165,10,0.3,1.38
,12:22:34,4,2700,1268.7,1.48,13.3,9,13.4,0.165,10,0.3,1.38
,12:22:35,4,2700,1269.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:36,4,2700,1270.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:37,4,2700,1271.7,1.48,13.3,9,13.4,0.161,10,0.3,1.39
,12:22:38,4,2700,1272.7,1.49,13.3,9,13.4,0.157,10,0.3,1.4
,12:22:39,4,2700,1273.7,1.5,13.3,9,13.4,0.167,10,0.3,1.4
,12:22:40,4,2700,1274.7,1.49,13.3,9,13.4,0.166,10,0.3,1.4
,12:22:41,4,2700,1275.7,1.49,13.3,9,13.4,0.166,10,0.3,1.4
,12:22:42,4,2700,1276.7,1.49,13.3,9,13.4,0.166,10,0.3,1.39
,12:22:43,4,2700,1277.7,1.48,13.3,9,13.4,0.165,10,0.3,1.38
,12:22:44,4,2700,1278.7,1.47,13.3,9,13.4,0.159,10,0.3,1.37
,12:22:45,4,2700,1279.7,1.46,13.3,9,13.4,0.163,10,0.3,1.37
,12:22:46,4,2700,1280.7,1.47,13.3,9,13.4,0.163,10,0.3,1.37
,12:22:47,4,2700,1281.7,1.47,13.3,9,13.4,0.159,10,0.3,1.38
,12:22:48,4,2700,1282.7,1.47,13.3,9,13.4,0.155,10,0.3,1.38
,12:22:49,4,2700,1283.7,1.47,13.3,9,13.4,0.159,10,0.3,1.38
,12:22:50,4,2700,1284.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:51,4,2700,1285.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:52,4,2700,1286.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:53,4,2700,1287.7,1.47,13.3,9,13.4,0.16,10,0.3,1.38
,12:22:54,4,2700,1288.7,1.47,13.3,9,13.4,0.164,10,0.3,1.38
,12:22:55,4,2700,1289.7,1.47,13.3,9,13.4,0.163,10,0.3,1.37
,12:22:56,4,2700,1290.7,1.47,13.3,9,13.4,0.159,10,0.3,1.38
,12:22:57,4,2700,1291.7,1.48,13.3,9,13.4,0.16,10,0.3,1.39
,12:22:58,4,2700,1292.7,1.48,13.3,9,13.4,0.161,10,0.3,1.39
,12:22:59,4,2700,1293.7,1.47,13.3,9,13.4,0.155,10,0.3,1.38
,12:23:00,4,2700,1294.7,1.46,13.3,9,13.4,0.158,10,0.3,1.36
,12:23:01,4,2700,1295.7,1.44,13.3,9,13.4,0.161,10,0.3,1.35
,12:23:02,4,2700,1296.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:03,4,2700,1297.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:04,4,2700,1298.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:05,4,2700,1299.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:06,4,2700,1300.7,1.44,13.3,9,13.4,0.16,10,0.3,1.35
,12:23:07,4,2700,1301.7,1.45,13.3,9,13.4,0.161,10,0.3,1.35
,12:23:08,4,2700,1302.7,1.45,13.3,9,13.4,0.161,10,0.3,1.35
,12:23:09,4,2700,1303.7,1.44,13.3,9,13.4,0.161,10,0.3,1.35
,12:23:10,4,2700,1304.7,1.43,13.3,9,13.4,0.16,10,0.3,1.34
,12:23:11,4,2700,1305.7,1.43,13.3,9,13.4,0.159,10,0.3,1.34
,12:23:12,4,2700,1306.7,1.43,13.3,9,13.4,0.159,10,0.3,1.34
,12:23:13,4,2700,1307.7,1.43,13.3,9,13.4,0.159,10,0.3,1.34
,12:23:14,4,2700,1308.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:15,4,2700,1309.7,1.43,13.3,9,13.4,0.164,10,0.3,1.34
,12:23:16,4,2700,1310.7,1.44,13.3,9,13.4,0.165,10,0.3,1.35
,12:23:17,4,2700,1311.7,1.45,13.3,9,13.3,0.167,10,0.3,1.36
,12:23:18,4,2700,1312.7,1.47,13.3,9,13.3,0.168,10,0.3,1.37
,12:23:19,4,2700,1313.7,1.47,13.3,9,13.3,0.164,10,0.3,1.38
,12:23:20,4,2700,1314.7,1.48,13.3,9,13.3,0.16,10,0.3,1.38
,12:23:21,4,2700,1315.7,1.48,13.3,9,13.3,0.156,10,0.3,1.38
,12:23:22,4,2700,1316.7,1.47,13.3,9,13.3,0.155,10,0.3,1.37
,12:23:23,4,2700,1317.7,1.46,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:24,4,2700,1318.7,1.46,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:25,4,2700,1319.7,1.47,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:26,4,2700,1320.7,1.46,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:27,4,2700,1321.7,1.46,13.3,9,13.3,0.168,10,0.3,1.37
,12:23:28,4,2700,1322.7,1.46,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:29,4,2700,1323.7,1.45,13.3,9,13.3,0.162,10,0.3,1.36
,12:23:30,4,2700,1324.7,1.45,13.3,9,13.3,0.161,10,0.3,1.36
,12:23:31,4,2700,1325.7,1.45,13.3,9,13.3,0.162,10,0.3,1.36
,12:23:32,4,2700,1326.7,1.46,13.3,9,13.3,0.163,10,0.3,1.37
,12:23:33,4,2700,1327.7,1.46,13.3,9,13.3,0.158,10,0.3,1.37
,12:23:34,4,2700,1328.7,1.46,13.3,9,13.3,0.154,10,0.3,1.37
,12:23:35,4,2700,1329.7,1.46,13.3,9,13.3,0.154,10,0.3,1.37
,12:23:36,4,2700,1330.7,1.46,13.3,9,13.3,0.158,10,0.3,1.37
,12:23:37,4,2700,1331.7,1.46,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:38,4,2700,1332.7,1.47,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:39,4,2700,1333.7,1.47,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:40,4,2700,1334.7,1.47,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:41,4,2700,1335.7,1.47,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:42,4,2700,1336.7,1.47,13.3,9,13.2,0.164,10,0.3,1.38
,12:23:43,4,2700,1337.7,1.47,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:44,4,2700,1338.7,1.46,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:45,4,2700,1339.7,1.46,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:46,4,2700,1340.7,1.46,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:47,4,2700,1341.7,1.46,13.3,9,13.2,0.163,10,0.3,1.37
,12:23:48,4,2700,1342.7,1.46,13.3,9,13.2,0.158,10,0.3,1.36
,12:23:49,4,2700,1343.7,1.45,13.3,9,13.2,0.153,10,0.3,1.36
,12:23:50,4,2700,1344.7,1.45,13.3,9,13.2,0.157,10,0.3,1.36
,12:23:51,4,2700,1345.7,1.45,13.3,9,13.2,0.161,10,0.3,1.35
,12:23:52,4,2700,1346.7,1.45,13.3,9,13.1,0.161,10,0.3,1.35
,12:23:53,4,2700,1347.7,1.44,13.3,9,13.1,0.161,10,0.3,1.35
,12:23:54,4,2700,1348.7,1.44,13.3,9,13.1,0.161,10,0.3,1.35
,12:23:55,4,2700,1349.7,1.44,13.3,9,13.1,0.161,10,0.3,1.35
,12:23:56,4,2700,1350.7,1.45,13.3,9,13.1,0.161,10,0.3,1.36
,12:23:57,4,2700,1351.7,1.45,13.3,9,13.1,0.162,10,0.3,1.36
,12:23:58,4,2700,1352.7,1.45,13.3,9,13.1,0.167,10,0.3,1.36
,12:23:59,4,2700,1353.7,1.45,13.3,9,13.1,0.161,10,0.3,1.36
,12:24:00,4,2700,1354.7,1.44,13.3,9,13.1,0.161,10,0.3,1.35
,12:24:01,4,2700,1355.7,1.44,13.3,9,13.1,0.156,10,0.3,1.35
,12:24:02,4,2700,1356.7,1.44,13.3,9,13.1,0.156,10,0.3,1.35
,12:24:03,4,2700,1357.7,1.44,13.3,9,13.1,0.16,10,0.3,1.35
,12:24:04,4,2700,1358.7,1.44,13.3,9,13.1,0.16,10,0.3,1.34
,12:24:05,4,2700,1359.7,1.43,13.3,9,13,0.16,10,0.3,1.34
,12:24:06,4,2700,1360.7,1.43,13.3,9,13,0.164,10,0.3,1.34
,12:24:07,4,2700,1361.7,1.43,13.3,9,13,0.164,10,0.3,1.34
,12:24:08,4,2700,1362.7,1.43,13.3,9,13,0.164,10,0.3,1.34
,12:24:09,4,2700,1363.7,1.43,13.3,9,13,0.159,10,0.3,1.34
,12:24:10,4,2700,1364.7,1.43,13.3,9,13,0.159,10,0.3,1.34
,12:24:11,4,2700,1365.7,1.43,13.3,9,13,0.159,10,0.3,1.34
,12:24:12,4,2700,1366.7,1.44,13.3,9,13,0.16,10,0.3,1.35
,12:24:13,4,2700,1367.7,1.45,13.3,9,13,0.161,10,0.3,1.36
,12:24:14,4,2700,1368.7,1.45,13.3,9,13,0.158,10,0.3,1.36
,12:24:15,4,2700,1369.7,1.45,13.3,9,12.9,0.153,10,0.3,1.36
,12:24:16,4,2700,1370.7,1.45,13.3,9,12.9,0.153,10,0.3,1.36
,12:24:17,4,2700,1371.7,1.44,13.3,9,12.9,0.152,10,0.3,1.35
,12:24:18,4,2700,1372.7,1.44,13.3,9,12.9,0.156,10,0.3,1.34
,12:24:19,4,2700,1373.7,1.43,13.3,9,12.9,0.159,10,0.3,1.34
,12:24:20,4,2700,1374.7,1.42,13.3,9,12.9,0.158,10,0.3,1.33
,12:24:21,4,2700,1375.7,1.42,13.3,9,12.9,0.163,10,0.3,1.33
,12:24:22,4,2700,1376.7,1.42,13.3,9,12.9,0.158,10,0.3,1.33
,12:24:23,4,2700,1377.7,1.42,13.3,9,12.9,0.158,10,0.3,1.33
,12:24:24,4,2700,1378.7,1.41,13.3,9,12.9,0.157,10,0.3,1.32
,12:24:25,4,2700,1379.7,1.42,13.3,9,12.9,0.158,10,0.3,1.33
,12:24:26,4,2700,1380.7,1.42,13.3,9,12.9,0.159,10,0.3,1.33
,12:24:27,4,2700,1381.7,1.43,13.3,9,12.8,0.159,10,0.3,1.34
,12:24:28,4,2700,1382.7,1.42,13.3,9,12.8,0.158,10,0.3,1.33
,12:24:29,4,2700,1383.7,1.42,13.3,9,12.8,0.158,10,0.3,1.33
,12:24:30,4,2700,1384.7,1.42,13.3,9,12.8,0.158,10,0.3,1.33
,12:24:31,4,2700,1385.7,1.43,13.3,9,12.8,0.154,10,0.3,1.34
,12:24:32,4,2700,1386.7,1.43,13.3,9,12.8,0.155,10,0.3,1.34
,12:24:33,4,2700,1387.7,1.42,13.3,9,12.8,0.154,10,0.3,1.33
,12:24:34,4,2700,1388.7,1.41,13.3,9,12.8,0.149,10,0.3,1.32
,12:24:35,4,2700,1389.7,1.41,13.3,9,12.7,0.148,10,0.3,1.32
,12:24:36,4,2700,1390.7,1.4,13.3,9,12.7,0.148,10,0.3,1.31
,12:24:37,4,2700,1391.7,1.39,13.3,9,12.7,0.147,10,0.3,1.31
,12:24:38,4,2700,1392.7,1.39,13.3,9,12.7,0.151,10,0.3,1.3
,12:24:39,4,2700,1393.7,1.39,13.3,9,12.7,0.155,10,0.3,1.3
,12:24:40,4,2700,1394.7,1.39,13.3,9,12.7,0.16,10,0.3,1.3
,12:24:41,4,2700,1395.7,1.39,13.3,9,12.7,0.16,10,0.3,1.3
,12:24:42,4,2700,1396.7,1.39,13.3,9,12.7,0.16,10,0.3,1.31
,12:24:43,4,2700,1397.7,1.4,13.3,9,12.7,0.161,10,0.3,1.31
,12:24:44,4,2700,1398.7,1.41,13.3,9,12.7,0.161,10,0.3,1.32
,12:24:45,4,2700,1399.7,1.41,13.3,9,12.7,0.157,10,0.3,1.32
,12:24:46,4,2700,1400.7,1.42,13.3,9,12.6,0.158,10,0.3,1.33
,12:24:47,4,2700,1401.7,1.42,13.3,9,12.6,0.153,10,0.3,1.33
,12:24:48,4,2700,1402.7,1.41,13.3,9,12.6,0.153,10,0.3,1.32
,12:24:49,4,2700,1403.7,1.41,13.3,9,12.6,0.152,10,0.3,1.32
,12:24:50,4,2700,1404.7,1.41,13.3,9,12.6,0.152,10,0.3,1.32
,12:24:51,4,2700,1405.7,1.4,13.3,9,12.6,0.156,10,0.3,1.31
,12:24:52,4,2700,1406.7,1.4,13.3,9,12.6,0.156,10,0.3,1.31
,12:24:53,4,2700,1407.7,1.4,13.3,9,12.5,0.156,10,0.3,1.31
,12:24:54,4,2700,1408.7,1.4,13.3,9,12.5,0.156,10,0.3,1.31
,12:24:55,4,2700,1409.7,1.4,13.3,9,12.5,0.161,10,0.3,1.31
,12:24:56,4,2700,1410.7,1.4,13.3,9,12.5,0.156,10,0.3,1.31
,12:24:57,4,2700,1411.7,1.4,13.3,9,12.5,0.156,10,0.3,1.32
,12:24:58,4,2700,1412.7,1.41,13.3,9,12.5,0.157,10,0.3,1.32
,12:24:59,4,2700,1413.7,1.41,13.3,9,12.5,0.157,10,0.3,1.32
,12:25:00,4,2700,1414.7,1.41,13.3,9,12.5,0.157,10,0.3,1.32
,12:25:01,4,2700,1415.7,1.4,13.3,9,12.5,0.156,10,0.3,1.31
,12:25:02,4,2700,1416.7,1.41,13.3,9,12.5,0.152,10,0.3,1.31
,12:25:03,4,2700,1417.7,1.4,13.3,9,12.5,0.152,10,0.3,1.31
,12:25:04,4,2700,1418.7,1.4,13.3,9,12.4,0.152,10,0.3,1.31
,12:25:05,4,2700,1419.7,1.39,13.3,9,12.4,0.155,10,0.3,1.3
,12:25:06,4,2700,1420.7,1.39,13.3,9,12.4,0.155,10,0.3,1.3
,12:25:07,4,2700,1421.7,1.39,13.3,9,12.4,0.159,10,0.3,1.3
,12:25:08,4,2700,1422.7,1.4,13.3,9,12.4,0.16,10,0.3,1.31
,12:25:09,4,2700,1423.7,1.41,13.3,9,12.4,0.157,10,0.3,1.32
,12:25:10,4,2700,1424.7,1.41,13.3,9,12.3,0.157,10,0.3,1.32
,12:25:11,4,2700,1425.7,1.4,13.3,9,12.3,0.161,10,0.3,1.31
,12:25:12,4,2700,1426.7,1.4,13.3,9,12.3,0.161,10,0.3,1.31
,12:25:13,4,2700,1427.7,1.41,13.3,9,12.3,0.161,10,0.3,1.32
,12:25:14,4,2700,1428.7,1.41,13.3,9,12.3,0.157,10,0.3,1.32
,12:25:15,4,2700,1429.7,1.41,13.3,9,12.3,0.157,10,0.3,1.32
,12:25:16,4,2700,1430.7,1.41,13.3,9,12.3,0.157,10,0.3,1.32
,12:25:17,4,2700,1431.7,1.41,13.3,9,12.3,0.157,10,0.3,1.32
,12:25:18,4,2700,1432.7,1.41,13.3,9,12.3,0.153,10,0.3,1.32
,12:25:19,4,2700,1433.7,1.41,13.3,9,12.2,0.149,10,0.3,1.32
,12:25:20,4,2700,1434.7,1.41,13.3,10,12.3,0.145,10,0.3,1.32
,12:25:21,4,2700,1435.7,1.4,13.3,9,12.2,0.148,10,0.3,1.31
,12:25:22,4,2700,1436.7,1.39,13.3,9,12.2,0.147,10,0.3,1.3
,12:25:23,4,2700,1437.7,1.38,13.3,9,12.2,0.154,10,0.3,1.3
,12:25:24,4,2700,1438.7,1.38,13.3,9,12.2,0.159,10,0.3,1.3
,12:25:25,4,2700,1439.7,1.39,13.3,9,12.2,0.159,10,0.3,1.3
,12:25:26,4,2700,1440.7,1.39,13.3,9,12.2,0.155,10,0.3,1.3
,12:25:27,4,2700,1441.7,1.39,13.3,9,12.1,0.155,10,0.3,1.3
,12:25:28,4,2700,1442.7,1.39,13.3,9,12.1,0.155,10,0.3,1.3
,12:25:29,4,2700,1443.7,1.39,13.3,9,12.1,0.155,10,0.3,1.3
,12:25:30,4,2700,1444.7,1.39,13.3,9,12.1,0.155,10,0.3,1.3
,12:25:31,4,2700,1445.7,1.38,13.3,9,12.1,0.159,10,0.3,1.3
,12:25:32,4,2700,1446.7,1.38,13.3,9,12.1,0.159,10,0.3,1.3
,12:25:33,4,2700,1447.7,1.39,13.3,9,12.1,0.155,10,0.3,1.3
,12:25:34,4,2700,1448.7,1.39,13.3,9,12,0.155,10,0.3,1.3
,12:25:35,4,2700,1449.7,1.39,13.3,9,12,0.155,10,0.3,1.3
,12:25:36,4,2700,1450.7,1.39,13.3,9,12,0.155,10,0.3,1.3
,12:25:37,4,2700,1451.7,1.38,13.3,9,12,0.159,10,0.3,1.3
,12:25:38,4,2700,1452.7,1.38,13.3,9,12,0.159,10,0.3,1.3
,12:25:39,4,2700,1453.7,1.39,13.3,9,12,0.155,10,0.3,1.3
,12:25:40,4,2700,1454.7,1.4,13.3,9,12,0.151,10,0.3,1.31
,12:25:41,4,2700,1455.7,1.4,13.3,9,12,0.151,10,0.3,1.31
,12:25:42,4,2700,1456.7,1.39,13.3,9,12,0.151,10,0.3,1.3
,12:25:43,4,2700,1457.7,1.38,13.3,9,12,0.146,10,0.3,1.29
,12:25:44,4,2700,1458.7,1.38,13.3,9,11.9,0.146,10,0.3,1.29
,12:25:45,4,2700,1459.7,1.38,13.3,9,11.9,0.146,10,0.3,1.29
,12:25:46,4,2700,1460.7,1.38,13.3,9,11.9,0.146,10,0.3,1.29
,12:25:47,4,2700,1461.7,1.38,13.3,9,11.9,0.15,10,0.3,1.3
,12:25:48,4,2700,1462.7,1.39,13.3,9,11.9,0.151,10,0.3,1.3
,12:25:49,4,2700,1463.7,1.39,13.3,9,11.9,0.151,10,0.3,1.3
,12:25:50,4,2700,1464.7,1.38,13.3,9,11.8,0.15,10,0.3,1.29
,12:25:51,4,2700,1465.7,1.36,13.3,9,11.8,0.152,10,0.3,1.27
,12:25:52,4,2700,1466.7,1.35,13.3,9,11.8,0.154,10,0.3,1.26
,12:25:53,4,2700,1467.7,1.34,13.3,9,11.8,0.153,10,0.3,1.25
,12:25:54,4,2700,1468.7,1.34,13.3,9,11.8,0.154,10,0.3,1.26
,12:25:55,4,2700,1469.7,1.35,13.3,9,11.8,0.151,10,0.3,1.27
,12:25:56,4,2700,1470.7,1.36,13.3,9,11.8,0.156,10,0.3,1.27
,12:25:57,4,2700,1471.7,1.36,13.3,9,11.7,0.156,10,0.3,1.27
,12:25:58,4,2700,1472.7,1.36,13.3,9,11.7,0.152,10,0.3,1.27
,12:25:59,4,2700,1473.7,1.37,13.3,9,11.7,0.152,10,0.3,1.28
,12:26:00,4,2700,1474.7,1.37,13.3,9,11.7,0.153,10,0.3,1.28
,12:26:01,4,2700,1475.7,1.38,13.3,9,11.7,0.154,10,0.3,1.29
,12:26:02,4,2700,1476.7,1.38,13.3,9,11.7,0.158,10,0.3,1.29
,12:26:03,4,2700,1477.7,1.38,13.3,9,11.7,0.154,10,0.3,1.29
,12:26:04,4,2700,1478.7,1.38,13.3,9,11.7,0.154,10,0.3,1.29
,12:26:05,4,2700,1479.7,1.38,13.3,9,11.6,0.154,10,0.3,1.3
,12:26:06,4,2700,1480.7,1.39,13.3,9,11.6,0.155,10,0.3,1.3
,12:26:07,4,2700,1481.7,1.38,13.3,9,11.6,0.159,10,0.3,1.29
,12:26:08,4,2700,1482.7,1.38,13.3,9,11.6,0.158,10,0.3,1.29
,12:26:09,4,2700,1483.7,1.38,13.3,9,11.6,0.154,10,0.3,1.29
,12:26:10,4,2700,1484.7,1.38,13.3,9,11.6,0.154,10,0.3,1.3
,12:26:11,4,2700,1485.7,1.39,13.3,9,11.5,0.155,10,0.3,1.3
,12:26:12,4,2700,1486.7,1.38,13.3,9,11.5,0.154,10,0.3,1.29
,12:26:13,4,2700,1487.7,1.38,13.3,9,11.5,0.153,10,0.3,1.29
,12:26:14,4,2700,1488.7,1.37,13.3,9,11.5,0.153,10,0.3,1.28
