Data file,,RA0.3_PAO_12C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,PAO68,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,"Grit 320, first test at 45mins",,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:23:14 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:31:52,4,2700,517.8,1.44,13.3,9,12.7,0.166,10,0.3,1.3
,12:31:53,4,2700,518.8,1.43,13.3,9,12.7,0.164,10,0.3,1.29
,12:31:54,4,2700,519.8,1.43,13.3,9,12.8,0.159,10,0.3,1.29
,12:31:55,4,2700,520.8,1.44,13.3,9,12.8,0.16,10,0.3,1.3
,12:31:56,4,2700,521.8,1.44,13.3,9,12.8,0.161,10,0.3,1.3
,12:31:57,4,2700,522.8,1.44,13.3,9,12.8,0.166,10,0.3,1.3
,12:31:58,4,2700,523.8,1.45,13.3,9,12.8,0.166,10,0.3,1.31
,12:31:59,4,2700,524.8,1.45,13.3,9,12.8,0.162,10,0.3,1.31
,12:32:00,4,2700,525.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:01,4,2700,526.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:02,4,2700,527.8,1.46,13.3,9,12.9,0.167,10,0.3,1.32
,12:32:03,4,2700,528.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:04,4,2700,529.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:05,4,2700,530.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:06,4,2700,531.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:07,4,2700,532.8,1.46,13.3,9,12.9,0.163,10,0.3,1.32
,12:32:08,4,2700,533.8,1.46,13.3,9,13,0.163,10,0.3,1.32
,12:32:09,4,2700,534.8,1.46,13.3,9,13,0.163,10,0.3,1.32
,12:32:10,4,2700,535.8,1.46,13.3,9,13,0.163,10,0.3,1.32
,12:32:11,4,2700,536.8,1.46,13.3,9,13,0.168,10,0.3,1.32
,12:32:12,4,2700,537.8,1.46,13.3,9,13,0.168,10,0.3,1.32
,12:32:13,4,2700,538.8,1.48,13.3,9,13,0.164,10,0.3,1.33
,12:32:14,4,2700,539.8,1.48,13.3,9,13,0.165,10,0.3,1.34
,12:32:15,4,2700,540.8,1.49,13.3,9,13,0.166,10,0.3,1.34
,12:32:16,4,2700,541.8,1.49,13.3,9,13,0.161,10,0.3,1.34
,12:32:17,4,2700,542.8,1.48,13.3,9,13.1,0.156,10,0.3,1.34
,12:32:18,4,2700,543.8,1.48,13.3,10,13.1,0.152,10,0.3,1.33
,12:32:19,4,2700,544.8,1.47,13.3,10,13.1,0.151,10,0.3,1.32
,12:32:20,4,2700,545.8,1.46,13.3,9,13.1,0.154,10,0.3,1.31
,12:32:21,4,2700,546.8,1.45,13.3,9,13.1,0.152,10,0.3,1.3
,12:32:22,4,2700,547.8,1.43,13.3,9,13.1,0.151,10,0.3,1.29
,12:32:23,4,2700,548.8,1.42,13.3,9,13.1,0.154,10,0.3,1.28
,12:32:24,4,2700,549.8,1.41,13.3,9,13.1,0.157,10,0.3,1.27
,12:32:25,4,2700,550.8,1.41,13.3,9,13.1,0.162,10,0.3,1.27
,12:32:26,4,2700,551.8,1.41,13.3,9,13.1,0.162,10,0.3,1.27
,12:32:27,4,2700,552.8,1.41,13.3,9,13.2,0.158,10,0.3,1.27
,12:32:28,4,2700,553.8,1.42,13.3,9,13.2,0.158,10,0.3,1.28
,12:32:29,4,2700,554.8,1.42,13.3,9,13.2,0.158,10,0.3,1.28
,12:32:30,4,2700,555.8,1.42,13.3,9,13.2,0.163,10,0.3,1.28
,12:32:31,4,2700,556.8,1.43,13.3,9,13.2,0.164,10,0.3,1.29
,12:32:32,4,2700,557.8,1.44,13.3,9,13.2,0.16,10,0.3,1.3
,12:32:33,4,2700,558.8,1.44,13.3,9,13.2,0.161,10,0.3,1.3
,12:32:34,4,2700,559.8,1.44,13.3,9,13.2,0.161,10,0.3,1.3
,12:32:35,4,2700,560.8,1.44,13.3,9,13.2,0.161,10,0.3,1.3
,12:32:36,4,2700,561.8,1.45,13.3,9,13.2,0.152,10,0.3,1.31
,12:32:37,4,2700,562.8,1.45,13.3,9,13.2,0.153,10,0.3,1.31
,12:32:38,4,2700,563.8,1.45,13.3,9,13.2,0.153,10,0.3,1.31
,12:32:39,4,2700,564.8,1.44,13.3,9,13.2,0.156,10,0.3,1.3
,12:32:40,4,2700,565.8,1.43,13.3,9,13.2,0.16,10,0.3,1.29
,12:32:41,4,2700,566.8,1.42,13.3,9,13.3,0.163,10,0.3,1.28
,12:32:42,4,2700,567.8,1.41,13.3,9,13.3,0.162,10,0.3,1.27
,12:32:43,4,2700,568.8,1.41,13.3,9,13.3,0.162,10,0.3,1.27
,12:32:44,4,2700,569.8,1.42,13.3,9,13.3,0.163,10,0.3,1.28
,12:32:45,4,2700,570.8,1.43,13.3,9,13.3,0.16,10,0.3,1.29
,12:32:46,4,2700,571.8,1.44,13.3,9,13.3,0.161,10,0.3,1.3
,12:32:47,4,2700,572.8,1.45,13.3,9,13.3,0.161,10,0.3,1.3
,12:32:48,4,2700,573.8,1.45,13.3,9,13.3,0.166,10,0.3,1.3
,12:32:49,4,2700,574.8,1.45,13.3,9,13.3,0.166,10,0.3,1.31
,12:32:50,4,2700,575.8,1.46,13.3,9,13.3,0.163,10,0.3,1.32
,12:32:51,4,2700,576.8,1.47,13.3,9,13.3,0.159,10,0.3,1.32
,12:32:52,4,2700,577.8,1.46,13.3,9,13.3,0.159,10,0.3,1.32
,12:32:53,4,2700,578.8,1.46,13.3,9,13.3,0.162,10,0.3,1.31
,12:32:54,4,2700,579.8,1.45,13.3,9,13.3,0.162,10,0.3,1.31
,12:32:55,4,2700,580.8,1.45,13.3,9,13.3,0.162,10,0.3,1.31
,12:32:56,4,2700,581.8,1.46,13.3,9,13.3,0.162,10,0.3,1.31
,12:32:57,4,2700,582.8,1.45,13.3,9,13.3,0.167,10,0.3,1.31
,12:32:58,4,2700,583.8,1.46,13.3,9,13.3,0.168,10,0.3,1.32
,12:32:59,4,2700,584.8,1.47,13.3,9,13.3,0.164,10,0.3,1.33
,12:33:00,4,2700,585.8,1.48,13.3,9,13.3,0.164,10,0.3,1.33
,12:33:01,4,2700,586.8,1.47,13.3,9,13.3,0.164,10,0.3,1.32
,12:33:02,4,2700,587.8,1.46,13.3,9,13.3,0.163,10,0.3,1.32
,12:33:03,4,2700,588.8,1.47,13.3,9,13.3,0.164,10,0.3,1.33
,12:33:04,4,2700,589.8,1.48,13.3,9,13.3,0.16,10,0.3,1.34
,12:33:05,4,2700,590.8,1.48,13.3,9,13.3,0.161,10,0.3,1.34
,12:33:06,4,2700,591.8,1.47,13.3,9,13.3,0.164,10,0.3,1.33
,12:33:07,4,2700,592.8,1.46,13.3,9,13.3,0.163,10,0.3,1.32
,12:33:08,4,2700,593.8,1.46,13.3,9,13.3,0.162,10,0.3,1.31
,12:33:09,4,2700,594.8,1.46,13.3,9,13.4,0.163,10,0.3,1.32
,12:33:10,4,2700,595.8,1.46,13.3,9,13.4,0.163,10,0.3,1.32
,12:33:11,4,2700,596.8,1.46,13.3,9,13.4,0.163,10,0.3,1.32
,12:33:12,4,2700,597.8,1.47,13.3,9,13.4,0.164,10,0.3,1.33
,12:33:13,4,2700,598.8,1.48,13.3,9,13.4,0.16,10,0.3,1.34
,12:33:14,4,2700,599.8,1.48,13.3,9,13.4,0.16,10,0.3,1.33
,12:33:15,4,2700,600.8,1.46,13.3,9,13.4,0.163,10,0.3,1.32
,12:33:16,4,2700,601.8,1.46,13.3,9,13.4,0.162,10,0.3,1.31
,12:33:17,4,2700,602.8,1.45,13.3,9,13.4,0.157,10,0.3,1.31
,12:33:18,4,2700,603.8,1.46,13.3,9,13.4,0.154,10,0.3,1.31
,12:33:19,4,2700,604.8,1.45,13.3,10,13.4,0.149,10,0.3,1.31
,12:33:20,4,2700,605.8,1.44,13.3,10,13.4,0.148,10,0.3,1.3
,12:33:21,4,2700,606.8,1.43,13.3,9,13.4,0.151,10,0.3,1.29
,12:33:22,4,2700,607.8,1.43,13.3,9,13.4,0.15,10,0.3,1.28
,12:33:23,4,2700,608.8,1.42,13.3,9,13.4,0.149,10,0.3,1.28
,12:33:24,4,2700,609.8,1.41,13.3,9,13.4,0.152,10,0.3,1.27
,12:33:25,4,2700,610.8,1.39,13.3,9,13.4,0.151,10,0.3,1.26
,12:33:26,4,2700,611.8,1.39,13.3,9,13.4,0.151,10,0.3,1.26
,12:33:27,4,2700,612.8,1.39,13.3,9,13.4,0.151,10,0.3,1.25
,12:33:28,4,2700,613.8,1.39,13.3,9,13.4,0.151,10,0.3,1.25
,12:33:29,4,2700,614.8,1.38,13.3,9,13.4,0.15,10,0.3,1.25
,12:33:30,4,2700,615.8,1.38,13.3,9,13.4,0.154,10,0.3,1.24
,12:33:31,4,2700,616.8,1.38,13.3,9,13.4,0.158,10,0.3,1.24
,12:33:32,4,2700,617.8,1.38,13.3,9,13.4,0.154,10,0.3,1.24
,12:33:33,4,2700,618.8,1.38,13.3,9,13.4,0.154,10,0.3,1.25
,12:33:34,4,2700,619.8,1.38,13.3,9,13.3,0.154,10,0.3,1.25
,12:33:35,4,2700,620.8,1.38,13.3,9,13.3,0.154,10,0.3,1.25
,12:33:36,4,2700,621.8,1.38,13.3,9,13.3,0.15,10,0.3,1.25
,12:33:37,4,2700,622.8,1.39,13.3,9,13.3,0.15,10,0.3,1.25
,12:33:38,4,2700,623.8,1.39,13.3,9,13.3,0.151,10,0.3,1.25
,12:33:39,4,2700,624.8,1.39,13.3,9,13.3,0.155,10,0.3,1.25
,12:33:40,4,2700,625.8,1.39,13.3,9,13.3,0.155,10,0.3,1.25
,12:33:41,4,2700,626.8,1.39,13.3,9,13.3,0.159,10,0.3,1.25
,12:33:42,4,2700,627.8,1.39,13.3,9,13.3,0.159,10,0.3,1.25
,12:33:43,4,2700,628.8,1.4,13.3,9,13.3,0.16,10,0.3,1.26
,12:33:44,4,2700,629.8,1.41,13.3,9,13.3,0.162,10,0.3,1.27
,12:33:45,4,2700,630.8,1.42,13.3,9,13.3,0.163,10,0.3,1.28
,12:33:46,4,2700,631.8,1.42,13.3,9,13.3,0.159,10,0.3,1.28
,12:33:47,4,2700,632.8,1.42,13.3,9,13.3,0.163,10,0.3,1.28
,12:33:48,4,2700,633.8,1.41,13.3,9,13.3,0.162,10,0.3,1.27
,12:33:49,4,2700,634.8,1.41,13.3,9,13.3,0.162,10,0.3,1.27
,12:33:50,4,2700,635.8,1.42,13.3,9,13.3,0.158,10,0.3,1.28
,12:33:51,4,2700,636.8,1.43,13.3,9,13.3,0.16,10,0.3,1.29
,12:33:52,4,2700,637.8,1.43,13.3,9,13.3,0.16,10,0.3,1.29
,12:33:53,4,2700,638.8,1.43,13.3,9,13.3,0.164,10,0.3,1.29
,12:33:54,4,2700,639.8,1.42,13.3,9,13.3,0.163,10,0.3,1.28
,12:33:55,4,2700,640.8,1.44,13.3,9,13.3,0.16,10,0.3,1.29
,12:33:56,4,2700,641.8,1.44,13.3,9,13.3,0.161,10,0.3,1.3
,12:33:57,4,2700,642.8,1.44,13.3,9,13.3,0.16,10,0.3,1.3
,12:33:58,4,2700,643.8,1.43,13.3,9,13.3,0.159,10,0.3,1.29
,12:33:59,4,2700,644.8,1.42,13.3,9,13.3,0.158,10,0.3,1.28
,12:34:00,4,2700,645.8,1.42,13.3,9,13.3,0.158,10,0.3,1.28
,12:34:01,4,2700,646.8,1.42,13.3,9,13.3,0.154,10,0.3,1.28
,12:34:02,4,2700,647.8,1.42,13.3,9,13.2,0.158,10,0.3,1.28
,12:34:03,4,2700,648.8,1.42,13.3,9,13.2,0.163,10,0.3,1.28
,12:34:04,4,2700,649.8,1.43,13.3,9,13.2,0.159,10,0.3,1.29
,12:34:05,4,2700,650.8,1.43,13.3,9,13.2,0.155,10,0.3,1.29
,12:34:06,4,2700,651.8,1.42,13.3,9,13.2,0.154,10,0.3,1.28
,12:34:07,4,2700,652.8,1.42,13.3,9,13.2,0.158,10,0.3,1.28
,12:34:08,4,2700,653.8,1.41,13.3,9,13.2,0.158,10,0.3,1.27
,12:34:09,4,2700,654.8,1.41,13.3,9,13.2,0.153,10,0.3,1.27
,12:34:10,4,2700,655.8,1.41,13.3,9,13.2,0.153,10,0.3,1.27
,12:34:11,4,2700,656.8,1.42,13.3,9,13.2,0.149,10,0.3,1.28
,12:34:12,4,2700,657.8,1.42,13.3,9,13.2,0.149,10,0.3,1.28
,12:34:13,4,2700,658.8,1.42,13.3,9,13.2,0.149,10,0.3,1.28
,12:34:14,4,2700,659.8,1.41,13.3,9,13.2,0.149,10,0.3,1.27
,12:34:15,4,2700,660.8,1.41,13.3,9,13.2,0.153,10,0.3,1.27
,12:34:16,4,2700,661.8,1.4,13.3,9,13.2,0.156,10,0.3,1.26
,12:34:17,4,2700,662.8,1.39,13.3,9,13.2,0.159,10,0.3,1.25
,12:34:18,4,2700,663.8,1.38,13.3,9,13.1,0.159,10,0.3,1.25
,12:34:19,4,2700,664.8,1.39,13.3,9,13.1,0.159,10,0.3,1.25
,12:34:20,4,2700,665.8,1.39,13.3,9,13.1,0.155,10,0.3,1.26
,12:34:21,4,2700,666.8,1.4,13.3,9,13.1,0.161,10,0.3,1.26
,12:34:22,4,2700,667.8,1.4,13.3,9,13.1,0.161,10,0.3,1.27
,12:34:23,4,2700,668.8,1.41,13.3,9,13.1,0.158,10,0.3,1.27
,12:34:24,4,2700,669.8,1.43,13.3,9,13.1,0.159,10,0.3,1.29
,12:34:25,4,2700,670.8,1.43,13.3,9,13.1,0.16,10,0.3,1.29
,12:34:26,4,2700,671.8,1.43,13.3,9,13.1,0.159,10,0.3,1.29
,12:34:27,4,2700,672.8,1.42,13.3,9,13.1,0.163,10,0.3,1.28
,12:34:28,4,2700,673.8,1.42,13.3,9,13.1,0.158,10,0.3,1.28
,12:34:29,4,2700,674.8,1.42,13.3,9,13.1,0.158,10,0.3,1.28
,12:34:30,4,2700,675.8,1.42,13.3,9,13.1,0.158,10,0.3,1.28
,12:34:31,4,2700,676.8,1.42,13.3,9,13.1,0.158,10,0.3,1.27
,12:34:32,4,2700,677.8,1.41,13.3,9,13.1,0.157,10,0.3,1.27
,12:34:33,4,2700,678.8,1.41,13.3,9,13,0.153,10,0.3,1.27
,12:34:34,4,2700,679.8,1.4,13.3,9,13,0.148,10,0.3,1.27
,12:34:35,4,2700,680.8,1.4,13.3,9,13,0.148,10,0.3,1.27
,12:34:36,4,2700,681.8,1.41,13.3,9,13,0.148,10,0.3,1.27
,12:34:37,4,2700,682.8,1.41,13.3,9,13,0.149,10,0.3,1.27
,12:34:38,4,2700,683.8,1.41,13.3,9,13,0.153,10,0.3,1.27
,12:34:39,4,2700,684.8,1.41,13.3,9,13,0.157,10,0.3,1.27
,12:34:40,4,2700,685.8,1.4,13.3,9,13,0.156,10,0.3,1.26
,12:34:41,4,2700,686.8,1.4,13.3,9,13,0.156,10,0.3,1.26
,12:34:42,4,2700,687.8,1.41,13.3,9,13,0.157,10,0.3,1.27
,12:34:43,4,2700,688.8,1.41,13.3,9,13,0.153,10,0.3,1.27
,12:34:44,4,2700,689.8,1.41,13.3,9,13,0.158,10,0.3,1.27
,12:34:45,4,2700,690.8,1.41,13.3,9,13,0.157,10,0.3,1.27
,12:34:46,4,2700,691.8,1.4,13.3,9,12.9,0.156,10,0.3,1.26
,12:34:47,4,2700,692.8,1.4,13.3,9,12.9,0.156,10,0.3,1.26
,12:34:48,4,2700,693.8,1.4,13.3,9,12.9,0.156,10,0.3,1.26
,12:34:49,4,2700,694.8,1.39,13.3,9,12.9,0.155,10,0.3,1.26
,12:34:50,4,2700,695.8,1.39,13.3,9,12.9,0.151,10,0.3,1.26
,12:34:51,4,2700,696.8,1.4,13.3,9,12.9,0.147,10,0.3,1.26
,12:34:52,4,2700,697.8,1.4,13.3,9,12.9,0.147,10,0.3,1.26
,12:34:53,4,2700,698.8,1.39,13.3,9,12.9,0.147,10,0.3,1.26
,12:34:54,4,2700,699.8,1.39,13.3,9,12.9,0.155,10,0.3,1.25
,12:34:55,4,2700,700.8,1.38,13.3,9,12.9,0.158,10,0.3,1.24
,12:34:56,4,2700,701.8,1.37,13.3,9,12.9,0.158,10,0.3,1.24
,12:34:57,4,2700,702.8,1.38,13.3,9,12.8,0.158,10,0.3,1.24
,12:34:58,4,2700,703.8,1.38,13.3,9,12.8,0.159,10,0.3,1.25
,12:34:59,4,2700,704.8,1.39,13.3,9,12.8,0.16,10,0.3,1.26
,12:35:00,4,2700,705.8,1.4,13.3,9,12.8,0.156,10,0.3,1.26
,12:35:01,4,2700,706.8,1.4,13.3,9,12.8,0.156,10,0.3,1.26
,12:35:02,4,2700,707.8,1.39,13.3,9,12.8,0.155,10,0.3,1.26
,12:35:03,4,2700,708.8,1.39,13.3,9,12.8,0.16,10,0.3,1.26
,12:35:04,4,2700,709.8,1.39,13.3,9,12.8,0.16,10,0.3,1.26
,12:35:05,4,2700,710.8,1.41,13.3,9,12.8,0.157,10,0.3,1.27
,12:35:06,4,2700,711.8,1.41,13.3,9,12.8,0.153,10,0.3,1.27
,12:35:07,4,2700,712.8,1.41,13.3,9,12.8,0.153,10,0.3,1.27
,12:35:08,4,2700,713.8,1.4,13.3,9,12.7,0.152,10,0.3,1.27
,12:35:09,4,2700,714.8,1.4,13.3,9,12.7,0.148,10,0.3,1.26
,12:35:10,4,2700,715.8,1.4,13.3,9,12.7,0.147,10,0.3,1.26
,12:35:11,4,2700,716.8,1.39,13.3,9,12.7,0.147,10,0.3,1.26
,12:35:12,4,2700,717.8,1.39,13.3,9,12.7,0.15,10,0.3,1.25
,12:35:13,4,2700,718.8,1.38,13.3,9,12.7,0.153,10,0.3,1.24
,12:35:14,4,2700,719.8,1.37,13.3,9,12.7,0.157,10,0.3,1.24
,12:35:15,4,2700,720.8,1.37,13.3,9,12.7,0.158,10,0.3,1.24
,12:35:16,4,2700,721.8,1.38,13.3,9,12.6,0.154,10,0.3,1.25
,12:35:17,4,2700,722.8,1.39,13.3,9,12.6,0.159,10,0.3,1.25
,12:35:18,4,2700,723.8,1.39,13.3,9,12.6,0.159,10,0.3,1.25
,12:35:19,4,2700,724.8,1.39,13.3,9,12.6,0.159,10,0.3,1.25
,12:35:20,4,2700,725.8,1.38,13.3,9,12.6,0.154,10,0.3,1.25
,12:35:21,4,2700,726.8,1.38,13.3,9,12.6,0.158,10,0.3,1.25
,12:35:22,4,2700,727.8,1.38,13.3,9,12.6,0.158,10,0.3,1.24
,12:35:23,4,2700,728.8,1.38,13.3,9,12.6,0.159,10,0.3,1.25
,12:35:24,4,2700,729.8,1.4,13.3,9,12.6,0.152,10,0.3,1.26
,12:35:25,4,2700,730.8,1.41,13.3,9,12.6,0.153,10,0.3,1.27
,12:35:26,4,2700,731.8,1.42,13.3,9,12.6,0.158,10,0.3,1.28
,12:35:27,4,2700,732.8,1.41,13.3,9,12.5,0.158,10,0.3,1.27
,12:35:28,4,2700,733.8,1.41,13.3,9,12.5,0.157,10,0.3,1.27
,12:35:29,4,2700,734.8,1.4,13.3,9,12.5,0.156,10,0.3,1.26
,12:35:30,4,2700,735.8,1.4,13.3,9,12.5,0.156,10,0.3,1.26
,12:35:31,4,2700,736.8,1.4,13.3,9,12.5,0.156,10,0.3,1.26
,12:35:32,4,2700,737.8,1.4,13.3,9,12.5,0.156,10,0.3,1.26
,12:35:33,4,2700,738.8,1.4,13.3,9,12.5,0.156,10,0.3,1.26
,12:35:34,4,2700,739.8,1.39,13.3,9,12.4,0.155,10,0.3,1.26
,12:35:35,4,2700,740.8,1.39,13.3,9,12.4,0.155,10,0.3,1.26
,12:35:36,4,2700,741.8,1.4,13.3,9,12.4,0.152,10,0.3,1.26
,12:35:37,4,2700,742.8,1.4,13.3,9,12.4,0.148,10,0.3,1.26
,12:35:38,4,2700,743.8,1.4,13.3,9,12.4,0.147,10,0.3,1.26
,12:35:39,4,2700,744.8,1.39,13.3,9,12.4,0.147,10,0.3,1.26
,12:35:40,4,2700,745.8,1.39,13.3,9,12.4,0.151,10,0.3,1.26
,12:35:41,4,2700,746.8,1.39,13.3,9,12.4,0.155,10,0.3,1.25
,12:35:42,4,2700,747.8,1.38,13.3,9,12.4,0.154,10,0.3,1.24
,12:35:43,4,2700,748.8,1.37,13.3,9,12.4,0.157,10,0.3,1.24
,12:35:44,4,2700,749.8,1.37,13.3,9,12.3,0.157,10,0.3,1.24
,12:35:45,4,2700,750.8,1.38,13.3,9,12.3,0.158,10,0.3,1.24
,12:35:46,4,2700,751.8,1.38,13.3,9,12.3,0.158,10,0.3,1.25
,12:35:47,4,2700,752.8,1.39,13.3,9,12.3,0.155,10,0.3,1.25
,12:35:48,4,2700,753.8,1.39,13.3,9,12.3,0.155,10,0.3,1.25
,12:35:49,4,2700,754.8,1.39,13.3,9,12.3,0.155,10,0.3,1.26
,12:35:50,4,2700,755.8,1.39,13.3,9,12.3,0.155,10,0.3,1.26
,12:35:51,4,2700,756.8,1.39,13.3,9,12.2,0.16,10,0.3,1.26
,12:35:52,4,2700,757.8,1.39,13.3,9,12.2,0.155,10,0.3,1.26
,12:35:53,4,2700,758.8,1.4,13.3,9,12.2,0.156,10,0.3,1.27
,12:35:54,4,2700,759.8,1.41,13.3,9,12.2,0.157,10,0.3,1.27
,12:35:55,4,2700,760.8,1.41,13.3,9,12.2,0.153,10,0.3,1.27
,12:35:56,4,2700,761.8,1.4,13.3,9,12.2,0.152,10,0.3,1.27
,12:35:57,4,2700,762.8,1.4,13.3,9,12.2,0.147,10,0.3,1.26
,12:35:58,4,2700,763.8,1.39,13.3,9,12.1,0.147,10,0.3,1.26
,12:35:59,4,2700,764.8,1.39,13.3,9,12.1,0.151,10,0.3,1.25
,12:36:00,4,2700,765.8,1.39,13.3,9,12.1,0.155,10,0.3,1.25
,12:36:01,4,2700,766.8,1.39,13.3,9,12.1,0.16,10,0.3,1.26
,12:36:02,4,2700,767.8,1.39,13.3,9,12.1,0.155,10,0.3,1.25
,12:36:03,4,2700,768.8,1.39,13.3,9,12.1,0.155,10,0.3,1.25
,12:36:04,4,2700,769.8,1.39,13.3,9,12.1,0.155,10,0.3,1.26
,12:36:05,4,2700,770.8,1.39,13.3,9,12.1,0.16,10,0.3,1.26
,12:36:06,4,2700,771.8,1.4,13.3,9,12.1,0.156,10,0.3,1.26
,12:36:07,4,2700,772.8,1.4,13.3,9,12.1,0.156,10,0.3,1.26
,12:36:08,4,2700,773.8,1.4,13.3,9,12,0.156,10,0.3,1.26
,12:36:09,4,2700,774.8,1.39,13.3,9,12,0.155,10,0.3,1.26
,12:36:10,4,2700,775.8,1.39,13.3,9,12,0.155,10,0.3,1.25
,12:36:11,4,2700,776.8,1.39,13.3,9,12,0.146,10,0.3,1.25
,12:36:12,4,2700,777.8,1.39,13.3,9,12,0.146,10,0.3,1.25
,12:36:13,4,2700,778.8,1.39,13.3,9,12,0.147,10,0.3,1.26
,12:36:14,4,2700,779.8,1.39,13.3,9,11.9,0.151,10,0.3,1.26
,12:36:15,4,2700,780.8,1.39,13.3,9,11.9,0.155,10,0.3,1.26
,12:36:16,4,2700,781.8,1.39,13.3,9,11.9,0.151,10,0.3,1.26
,12:36:17,4,2700,782.8,1.39,13.3,9,11.9,0.155,10,0.3,1.25
,12:36:18,4,2700,783.8,1.38,13.3,9,11.9,0.154,10,0.3,1.24
,12:36:19,4,2700,784.8,1.37,13.3,9,11.9,0.152,10,0.3,1.23
,12:36:20,4,2700,785.8,1.36,13.3,9,11.9,0.152,10,0.3,1.23
,12:36:21,4,2700,786.8,1.36,13.3,9,11.9,0.148,10,0.3,1.23
,12:36:22,4,2700,787.8,1.37,13.3,9,11.9,0.144,10,0.3,1.23
,12:36:23,4,2700,788.8,1.37,13.3,9,11.8,0.148,10,0.3,1.23
,12:36:24,4,2700,789.8,1.36,13.3,9,11.8,0.148,10,0.3,1.23
,12:36:25,4,2700,790.8,1.35,13.3,9,11.8,0.151,10,0.3,1.22
,12:36:26,4,2700,791.8,1.35,13.3,9,11.8,0.15,10,0.3,1.21
,12:36:27,4,2700,792.8,1.34,13.3,9,11.8,0.154,10,0.3,1.21
,12:36:28,4,2700,793.8,1.34,13.3,9,11.8,0.154,10,0.3,1.21
,12:36:29,4,2700,794.8,1.35,13.3,9,11.7,0.155,10,0.3,1.22
,12:36:30,4,2700,795.8,1.36,13.3,9,11.7,0.152,10,0.3,1.23
,12:36:31,4,2700,796.8,1.37,13.3,9,11.7,0.152,10,0.3,1.23
,12:36:32,4,2700,797.8,1.37,13.3,9,11.7,0.157,10,0.3,1.23
,12:36:33,4,2700,798.8,1.37,13.3,9,11.7,0.149,10,0.3,1.24
,12:36:34,4,2700,799.8,1.38,13.3,9,11.7,0.145,10,0.3,1.24
,12:36:35,4,2700,800.8,1.38,13.3,9,11.7,0.145,10,0.3,1.24
,12:36:36,4,2700,801.8,1.37,13.3,9,11.6,0.152,10,0.3,1.23
,12:36:37,4,2700,802.8,1.36,13.3,9,11.6,0.152,10,0.3,1.23
,12:36:38,4,2700,803.8,1.36,13.3,9,11.6,0.156,10,0.3,1.23
,12:36:39,4,2700,804.8,1.37,13.3,9,11.6,0.152,10,0.3,1.23
,12:36:40,4,2700,805.8,1.37,13.3,9,11.6,0.153,10,0.3,1.24
,12:36:41,4,2700,806.8,1.37,13.3,9,11.6,0.153,10,0.3,1.24
,12:36:42,4,2700,807.8,1.37,13.3,9,11.6,0.149,10,0.3,1.24
,12:36:43,4,2700,808.8,1.37,13.3,9,11.6,0.144,10,0.3,1.23
,12:36:44,4,2700,809.8,1.37,13.3,9,11.6,0.144,10,0.3,1.23
,12:36:45,4,2700,810.8,1.36,13.3,9,11.5,0.152,10,0.3,1.23
,12:36:46,4,2700,811.8,1.36,13.3,9,11.5,0.156,10,0.3,1.23
,12:36:47,4,2700,812.8,1.35,13.3,9,11.5,0.155,10,0.3,1.22
,12:36:48,4,2700,813.8,1.35,13.3,9,11.5,0.155,10,0.3,1.22
,12:36:49,4,2700,814.8,1.36,13.3,9,11.5,0.156,10,0.3,1.23
,12:36:50,4,2700,815.8,1.37,13.3,9,11.5,0.153,10,0.3,1.24
,12:36:51,4,2700,816.8,1.38,13.3,9,11.4,0.149,10,0.3,1.24
,12:36:52,4,2700,817.8,1.38,13.3,9,11.4,0.145,10,0.3,1.24
,12:36:53,4,2700,818.8,1.37,13.3,9,11.4,0.149,10,0.3,1.24
,12:36:54,4,2700,819.8,1.36,13.3,9,11.4,0.152,10,0.3,1.23
,12:36:55,4,2700,820.8,1.35,13.3,9,11.4,0.151,10,0.3,1.22
,12:36:56,4,2700,821.8,1.35,13.3,9,11.4,0.15,10,0.3,1.22
,12:36:57,4,2700,822.8,1.35,13.3,9,11.3,0.15,10,0.3,1.22
,12:36:58,4,2700,823.8,1.35,13.3,9,11.4,0.151,10,0.3,1.22
,12:36:59,4,2700,824.8,1.36,13.3,9,11.3,0.151,10,0.3,1.22
