Data file,,DRYSLIDE_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/05/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DrySlide on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:37:44 on 16/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:11:54,4,3600,2049.7,1.17,13.3,7,-3.6,0.168,10,50.1,1.11
,17:11:55,4,3600,2050.7,1.17,13.3,7,-3.6,0.168,10,50.1,1.11
,17:11:56,4,3600,2051.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:11:57,4,3600,2052.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:11:58,4,3600,2053.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:11:59,4,3600,2054.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:12:00,4,3600,2055.7,1.16,13.3,7,-3.6,0.162,10,50.1,1.11
,17:12:01,4,3600,2056.7,1.16,13.3,7,-3.6,0.167,10,50.1,1.1
,17:12:02,4,3600,2057.7,1.15,13.3,7,-3.6,0.173,10,50.1,1.1
,17:12:03,4,3600,2058.7,1.15,13.3,7,-3.6,0.173,10,50.1,1.1
,17:12:04,4,3600,2059.7,1.16,13.3,7,-3.6,0.173,10,50.1,1.1
,17:12:05,4,3600,2060.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:12:06,4,3600,2061.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:12:07,4,3600,2062.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:12:08,4,3600,2063.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:12:09,4,3600,2064.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:12:10,4,3600,2065.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:12:11,4,3600,2066.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:12,4,3600,2067.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:13,4,3600,2068.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:14,4,3600,2069.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:15,4,3600,2070.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:16,4,3600,2071.7,1.18,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:17,4,3600,2072.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:18,4,3600,2073.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:19,4,3600,2074.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:12:20,4,3600,2075.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:12:21,4,3600,2076.7,1.17,13.3,7,-3.6,0.157,10,50.1,1.12
,17:12:22,4,3600,2077.7,1.17,13.3,7,-3.6,0.157,10,50.1,1.12
,17:12:23,4,3600,2078.7,1.17,13.3,7,-3.7,0.162,10,50.1,1.11
,17:12:24,4,3600,2079.7,1.16,13.3,7,-3.7,0.174,10,50.1,1.11
,17:12:25,4,3600,2080.7,1.16,13.3,6,-3.7,0.18,10,50.1,1.1
,17:12:26,4,3600,2081.7,1.16,13.3,6,-3.7,0.181,10,50.1,1.11
,17:12:27,4,3600,2082.7,1.16,13.3,7,-3.7,0.174,10,50,1.11
,17:12:28,4,3600,2083.7,1.17,13.3,7,-3.7,0.169,10,50.1,1.12
,17:12:29,4,3600,2084.7,1.17,13.3,7,-3.7,0.176,10,50.1,1.12
,17:12:30,4,3600,2085.7,1.17,13.3,7,-3.7,0.169,10,50.1,1.12
,17:12:31,4,3600,2086.7,1.17,13.3,7,-3.7,0.169,10,50.1,1.12
,17:12:32,4,3600,2087.7,1.17,13.3,7,-3.7,0.169,10,50.1,1.12
,17:12:33,4,3600,2088.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:34,4,3600,2089.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:35,4,3600,2090.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:12:36,4,3600,2091.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:37,4,3600,2092.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:38,4,3600,2093.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:39,4,3600,2094.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:40,4,3600,2095.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:12:41,4,3600,2096.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:12:42,4,3600,2097.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:12:43,4,3600,2098.7,1.17,13.3,7,-3.6,0.162,10,50.1,1.11
,17:12:44,4,3600,2099.7,1.16,13.3,7,-3.6,0.162,10,50.1,1.11
,17:12:45,4,3600,2100.7,1.16,13.3,7,-3.6,0.161,10,50.1,1.11
,17:12:46,4,3600,2101.7,1.16,13.3,7,-3.6,0.167,10,50.1,1.1
,17:12:47,4,3600,2102.7,1.16,13.3,7,-3.5,0.173,10,50.1,1.1
,17:12:48,4,3600,2103.7,1.16,13.3,6,-3.5,0.18,10,50.1,1.1
,17:12:49,4,3600,2104.7,1.16,13.3,7,-3.5,0.173,10,50.1,1.11
,17:12:50,4,3600,2105.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:12:51,4,3600,2106.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:12:52,4,3600,2107.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:12:53,4,3600,2108.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:12:54,4,3600,2109.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:12:55,4,3600,2110.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:12:56,4,3600,2111.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:12:57,4,3600,2112.7,1.17,13.3,7,-3.5,0.168,10,50.1,1.11
,17:12:58,4,3600,2113.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:12:59,4,3600,2114.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:13:00,4,3600,2115.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:13:01,4,3600,2116.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:02,4,3600,2117.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:03,4,3600,2118.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:04,4,3600,2119.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:05,4,3600,2120.7,1.17,13.3,7,-3.5,0.176,10,50,1.12
,17:13:06,4,3600,2121.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:07,4,3600,2122.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:08,4,3600,2123.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:13:09,4,3600,2124.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:13:10,4,3600,2125.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:13:11,4,3600,2126.7,1.18,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:12,4,3600,2127.7,1.18,13.3,7,-3.5,0.177,10,50.1,1.13
,17:13:13,4,3600,2128.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:13:14,4,3600,2129.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:13:15,4,3600,2130.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:13:16,4,3600,2131.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:17,4,3600,2132.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:13:18,4,3600,2133.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:19,4,3600,2134.7,1.17,13.3,7,-3.5,0.168,10,50.1,1.11
,17:13:20,4,3600,2135.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:13:21,4,3600,2136.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:13:22,4,3600,2137.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:23,4,3600,2138.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:13:24,4,3600,2139.7,1.17,13.3,7,-3.5,0.163,10,50,1.12
,17:13:25,4,3600,2140.7,1.17,13.3,7,-3.5,0.168,10,50.1,1.11
,17:13:26,4,3600,2141.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:13:27,4,3600,2142.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:13:28,4,3600,2143.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:13:29,4,3600,2144.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:13:30,4,3600,2145.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:13:31,4,3600,2146.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:32,4,3600,2147.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:13:33,4,3600,2148.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:13:34,4,3600,2149.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:13:35,4,3600,2150.7,1.16,13.3,7,-3.5,0.168,10,50.1,1.11
,17:13:36,4,3600,2151.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:13:37,4,3600,2152.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:13:38,4,3600,2153.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:13:39,4,3600,2154.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:13:40,4,3600,2155.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:13:41,4,3600,2156.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:13:42,4,3600,2157.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:13:43,4,3600,2158.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:13:44,4,3600,2159.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:13:45,4,3600,2160.7,1.17,13.3,7,-3.6,0.157,10,50.1,1.12
,17:13:46,4,3600,2161.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:13:47,4,3600,2162.7,1.17,13.3,7,-3.6,0.168,10,50.1,1.11
,17:13:48,4,3600,2163.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:13:49,4,3600,2164.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:13:50,4,3600,2165.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:13:51,4,3600,2166.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:13:52,4,3600,2167.7,1.17,13.3,7,-3.6,0.169,10,50,1.12
,17:13:53,4,3600,2168.7,1.17,13.3,7,-3.6,0.168,10,50.1,1.11
,17:13:54,4,3600,2169.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:13:55,4,3600,2170.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:13:56,4,3600,2171.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:13:57,4,3600,2172.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:13:58,4,3600,2173.7,1.18,13.3,7,-3.6,0.176,10,50.1,1.13
,17:13:59,4,3600,2174.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:14:00,4,3600,2175.7,1.18,13.3,7,-3.6,0.164,10,50.1,1.12
,17:14:01,4,3600,2176.7,1.17,13.3,7,-3.6,0.158,10,50.1,1.12
,17:14:02,4,3600,2177.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:14:03,4,3600,2178.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:14:04,4,3600,2179.7,1.16,13.3,6,-3.6,0.181,10,50.1,1.11
,17:14:05,4,3600,2180.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:14:06,4,3600,2181.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:14:07,4,3600,2182.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:14:08,4,3600,2183.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:14:09,4,3600,2184.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:14:10,4,3600,2185.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:14:11,4,3600,2186.7,1.17,13.3,7,-3.6,0.163,10,50.1,1.12
,17:14:12,4,3600,2187.7,1.17,13.3,7,-3.6,0.162,10,50.1,1.11
,17:14:13,4,3600,2188.7,1.16,13.3,7,-3.6,0.168,10,50.1,1.11
,17:14:14,4,3600,2189.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:14:15,4,3600,2190.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:14:16,4,3600,2191.7,1.16,13.3,7,-3.6,0.174,10,50.1,1.11
,17:14:17,4,3600,2192.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.11
,17:14:18,4,3600,2193.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:14:19,4,3600,2194.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:14:20,4,3600,2195.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:14:21,4,3600,2196.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:14:22,4,3600,2197.7,1.17,13.3,7,-3.6,0.168,10,50.1,1.11
,17:14:23,4,3600,2198.7,1.16,13.3,7,-3.6,0.162,10,50.1,1.11
,17:14:24,4,3600,2199.7,1.16,13.3,7,-3.6,0.168,10,50.1,1.11
,17:14:25,4,3600,2200.7,1.16,13.3,6,-3.6,0.181,10,50.1,1.11
,17:14:26,4,3600,2201.7,1.16,13.3,6,-3.6,0.181,10,50.1,1.11
,17:14:27,4,3600,2202.7,1.17,13.3,6,-3.6,0.182,10,50,1.11
,17:14:28,4,3600,2203.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:14:29,4,3600,2204.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:14:30,4,3600,2205.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:14:31,4,3600,2206.7,1.18,13.3,7,-3.6,0.17,10,50,1.12
,17:14:32,4,3600,2207.7,1.18,13.3,7,-3.6,0.164,10,50.1,1.12
,17:14:33,4,3600,2208.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:14:34,4,3600,2209.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:14:35,4,3600,2210.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:14:36,4,3600,2211.7,1.17,13.3,7,-3.5,0.175,10,50,1.11
,17:14:37,4,3600,2212.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:14:38,4,3600,2213.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:14:39,4,3600,2214.7,1.17,13.3,7,-3.5,0.175,10,50,1.12
,17:14:40,4,3600,2215.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:14:41,4,3600,2216.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:14:42,4,3600,2217.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:14:43,4,3600,2218.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:14:44,4,3600,2219.7,1.18,13.3,7,-3.5,0.17,10,50,1.13
,17:14:45,4,3600,2220.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:14:46,4,3600,2221.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:14:47,4,3600,2222.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:14:48,4,3600,2223.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:14:49,4,3600,2224.7,1.17,13.3,7,-3.5,0.163,10,50,1.12
,17:14:50,4,3600,2225.7,1.16,13.3,7,-3.5,0.168,10,50.1,1.11
,17:14:51,4,3600,2226.7,1.16,13.3,7,-3.5,0.168,10,50.1,1.11
,17:14:52,4,3600,2227.7,1.16,13.3,7,-3.5,0.168,10,50.1,1.11
,17:14:53,4,3600,2228.7,1.16,13.3,7,-3.5,0.168,10,50.1,1.11
,17:14:54,4,3600,2229.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:14:55,4,3600,2230.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:14:56,4,3600,2231.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:14:57,4,3600,2232.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:14:58,4,3600,2233.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:14:59,4,3600,2234.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:15:00,4,3600,2235.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:01,4,3600,2236.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:02,4,3600,2237.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:03,4,3600,2238.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:15:04,4,3600,2239.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:05,4,3600,2240.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:06,4,3600,2241.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:07,4,3600,2242.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:08,4,3600,2243.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:09,4,3600,2244.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:10,4,3600,2245.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:15:11,4,3600,2246.7,1.18,13.3,7,-3.5,0.158,10,50.1,1.13
,17:15:12,4,3600,2247.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:13,4,3600,2248.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:14,4,3600,2249.7,1.17,13.3,7,-3.5,0.168,10,50.1,1.11
,17:15:15,4,3600,2250.7,1.17,13.3,7,-3.5,0.175,10,50,1.11
,17:15:16,4,3600,2251.7,1.17,13.3,7,-3.5,0.175,10,50,1.12
,17:15:17,4,3600,2252.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:18,4,3600,2253.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:19,4,3600,2254.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:20,4,3600,2255.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:15:21,4,3600,2256.7,1.18,13.3,7,-3.5,0.171,10,50.1,1.13
,17:15:22,4,3600,2257.7,1.18,13.3,7,-3.5,0.171,10,50.1,1.13
,17:15:23,4,3600,2258.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:15:24,4,3600,2259.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:25,4,3600,2260.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:15:26,4,3600,2261.7,1.16,13.3,6,-3.5,0.181,10,50.1,1.11
,17:15:27,4,3600,2262.7,1.17,13.3,6,-3.5,0.182,10,50.1,1.12
,17:15:28,4,3600,2263.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:15:29,4,3600,2264.7,1.18,13.3,7,-3.5,0.177,10,50.1,1.13
,17:15:30,4,3600,2265.7,1.18,13.3,7,-3.5,0.177,10,50,1.13
,17:15:31,4,3600,2266.7,1.18,13.3,7,-3.5,0.177,10,50,1.13
,17:15:32,4,3600,2267.7,1.18,13.3,7,-3.5,0.177,10,50.1,1.13
,17:15:33,4,3600,2268.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:15:34,4,3600,2269.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:35,4,3600,2270.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:36,4,3600,2271.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:37,4,3600,2272.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:38,4,3600,2273.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:15:39,4,3600,2274.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:15:40,4,3600,2275.7,1.18,13.3,7,-3.5,0.171,10,50,1.13
,17:15:41,4,3600,2276.7,1.18,13.3,7,-3.5,0.171,10,50.1,1.13
,17:15:42,4,3600,2277.7,1.18,13.3,7,-3.5,0.165,10,50.1,1.13
,17:15:43,4,3600,2278.7,1.18,13.3,7,-3.5,0.159,10,50.1,1.13
,17:15:44,4,3600,2279.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:15:45,4,3600,2280.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:46,4,3600,2281.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:15:47,4,3600,2282.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:15:48,4,3600,2283.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:15:49,4,3600,2284.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:15:50,4,3600,2285.7,1.17,13.3,6,-3.5,0.183,10,50.1,1.12
,17:15:51,4,3600,2286.7,1.18,13.3,6,-3.5,0.183,10,50,1.12
,17:15:52,4,3600,2287.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:15:53,4,3600,2288.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:15:54,4,3600,2289.7,1.18,13.3,7,-3.5,0.158,10,50.1,1.12
,17:15:55,4,3600,2290.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:15:56,4,3600,2291.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:15:57,4,3600,2292.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:15:58,4,3600,2293.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:15:59,4,3600,2294.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:16:00,4,3600,2295.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:16:01,4,3600,2296.7,1.18,13.3,7,-3.5,0.177,10,50.1,1.13
,17:16:02,4,3600,2297.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.13
,17:16:03,4,3600,2298.7,1.18,13.3,7,-3.5,0.164,10,50.1,1.12
,17:16:04,4,3600,2299.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:16:05,4,3600,2300.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:16:06,4,3600,2301.7,1.16,13.3,7,-3.5,0.174,10,50,1.11
,17:16:07,4,3600,2302.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.12
,17:16:08,4,3600,2303.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:16:09,4,3600,2304.7,1.18,13.3,7,-3.5,0.177,10,50.1,1.13
,17:16:10,4,3600,2305.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.13
,17:16:11,4,3600,2306.7,1.17,13.3,7,-3.5,0.163,10,50.1,1.12
,17:16:12,4,3600,2307.7,1.17,13.3,7,-3.5,0.168,10,50.1,1.11
,17:16:13,4,3600,2308.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:16:14,4,3600,2309.7,1.16,13.3,7,-3.5,0.174,10,50.1,1.11
,17:16:15,4,3600,2310.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:16:16,4,3600,2311.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:16:17,4,3600,2312.7,1.18,13.3,7,-3.5,0.17,10,50.1,1.12
,17:16:18,4,3600,2313.7,1.17,13.3,7,-3.5,0.169,10,50.1,1.12
,17:16:19,4,3600,2314.7,1.17,13.3,7,-3.5,0.176,10,50.1,1.12
,17:16:20,4,3600,2315.7,1.17,13.3,7,-3.5,0.175,10,50.1,1.11
,17:16:21,4,3600,2316.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:16:22,4,3600,2317.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:16:23,4,3600,2318.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:24,4,3600,2319.7,1.18,13.3,7,-3.6,0.164,10,50.1,1.13
,17:16:25,4,3600,2320.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:16:26,4,3600,2321.7,1.18,13.3,7,-3.6,0.176,10,50.1,1.12
,17:16:27,4,3600,2322.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:16:28,4,3600,2323.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:16:29,4,3600,2324.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:30,4,3600,2325.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:16:31,4,3600,2326.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:16:32,4,3600,2327.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:16:33,4,3600,2328.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:34,4,3600,2329.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.12
,17:16:35,4,3600,2330.7,1.17,13.3,7,-3.6,0.176,10,50.1,1.12
,17:16:36,4,3600,2331.7,1.18,13.3,7,-3.6,0.176,10,50.1,1.12
,17:16:37,4,3600,2332.7,1.18,13.3,7,-3.6,0.177,10,50.1,1.13
,17:16:38,4,3600,2333.7,1.18,13.3,7,-3.6,0.171,10,50.1,1.13
,17:16:39,4,3600,2334.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:40,4,3600,2335.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:41,4,3600,2336.7,1.18,13.3,7,-3.6,0.17,10,50.1,1.13
,17:16:42,4,3600,2337.7,1.18,13.3,7,-3.6,0.171,10,50.1,1.13
,17:16:43,4,3600,2338.7,1.18,13.3,7,-3.6,0.171,10,50.1,1.13
,17:16:44,4,3600,2339.7,1.18,13.3,7,-3.6,0.17,10,50,1.12
,17:16:45,4,3600,2340.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:16:46,4,3600,2341.7,1.17,13.3,7,-3.6,0.175,10,50.1,1.12
,17:16:47,4,3600,2342.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
,17:16:48,4,3600,2343.7,1.17,13.3,7,-3.6,0.169,10,50.1,1.12
