Data file,,RA0.3_OILHEF10_12C_004.TSV,,,,,,,,,,
,17:42:18,4,2700,843.4,1.52,13.3,9,12.7,0.17,10,0.7,1.46
,17:42:19,4,2700,844.4,1.53,13.3,9,12.7,0.17,10,0.7,1.46
,17:42:20,4,2700,845.4,1.53,13.3,9,12.7,0.166,10,0.7,1.46
,17:42:21,4,2700,846.4,1.53,13.3,9,12.7,0.166,10,0.7,1.46
,17:42:22,4,2700,847.4,1.53,13.3,9,12.6,0.166,10,0.7,1.46
,17:42:23,4,2700,848.4,1.52,13.3,9,12.6,0.17,10,0.7,1.46
,17:42:24,4,2700,849.4,1.52,13.3,9,12.6,0.17,10,0.7,1.45
,17:42:25,4,2700,850.4,1.52,13.3,9,12.6,0.165,10,0.7,1.45
,17:42:26,4,2700,851.4,1.52,13.3,9,12.6,0.169,10,0.7,1.45
,17:42:27,4,2700,852.4,1.52,13.3,9,12.6,0.169,10,0.7,1.45
,17:42:28,4,2700,853.4,1.52,13.3,9,12.6,0.169,10,0.7,1.45
,17:42:29,4,2700,854.4,1.52,13.3,9,12.6,0.169,10,0.7,1.45
,17:42:30,4,2700,855.4,1.52,13.3,9,12.6,0.17,10,0.7,1.46
,17:42:31,4,2700,856.4,1.53,13.3,9,12.6,0.17,10,0.7,1.46
,17:42:32,4,2700,857.4,1.54,13.3,9,12.6,0.167,10,0.7,1.47
,17:42:33,4,2700,858.4,1.55,13.3,9,12.6,0.168,10,0.7,1.48
,17:42:34,4,2700,859.4,1.55,13.3,9,12.5,0.168,10,0.8,1.48
,17:42:35,4,2700,860.4,1.54,13.3,9,12.5,0.172,10,0.8,1.48
,17:42:36,4,2700,861.4,1.54,13.3,9,12.5,0.171,10,0.8,1.47
,17:42:37,4,2700,862.4,1.53,13.3,9,12.5,0.171,10,0.8,1.46
,17:42:38,4,2700,863.4,1.53,13.3,9,12.5,0.17,10,0.8,1.46
,17:42:39,4,2700,864.4,1.52,13.3,9,12.5,0.17,10,0.8,1.46
,17:42:40,4,2700,865.4,1.52,13.3,9,12.5,0.165,10,0.8,1.46
,17:42:41,4,2700,866.4,1.52,13.3,9,12.5,0.165,10,0.8,1.46
,17:42:42,4,2700,867.4,1.52,13.3,9,12.5,0.17,10,0.9,1.46
,17:42:43,4,2700,868.4,1.52,13.3,9,12.4,0.17,10,0.9,1.45
,17:42:44,4,2700,869.4,1.52,13.3,9,12.4,0.17,10,0.9,1.46
,17:42:45,4,2700,870.4,1.52,13.3,9,12.4,0.165,10,0.9,1.46
,17:42:46,4,2700,871.4,1.52,13.3,9,12.4,0.17,10,0.9,1.46
,17:42:47,4,2700,872.4,1.52,13.3,9,12.4,0.175,10,0.9,1.45
,17:42:48,4,2700,873.4,1.52,13.3,9,12.4,0.165,10,0.9,1.46
,17:42:49,4,2700,874.4,1.52,13.3,9,12.4,0.165,10,0.9,1.46
,17:42:50,4,2700,875.4,1.53,13.3,9,12.4,0.17,10,0.9,1.46
,17:42:51,4,2700,876.4,1.53,13.3,9,12.4,0.17,10,0.9,1.46
,17:42:52,4,2700,877.4,1.53,13.3,9,12.4,0.17,10,0.9,1.46
,17:42:53,4,2700,878.4,1.53,13.3,9,12.4,0.165,10,0.9,1.46
,17:42:54,4,2700,879.4,1.53,13.3,9,12.3,0.17,10,0.9,1.46
,17:42:55,4,2700,880.4,1.52,13.3,9,12.3,0.175,10,0.9,1.46
,17:42:56,4,2700,881.4,1.53,13.3,9,12.3,0.17,10,0.9,1.46
,17:42:57,4,2700,882.4,1.53,13.3,9,12.3,0.166,10,0.9,1.47
,17:42:58,4,2700,883.4,1.54,13.3,9,12.3,0.166,10,0.9,1.47
,17:42:59,4,2700,884.4,1.53,13.3,9,12.3,0.171,10,0.9,1.46
,17:43:00,4,2700,885.4,1.53,13.3,9,12.3,0.17,10,0.9,1.46
,17:43:01,4,2700,886.4,1.52,13.3,9,12.3,0.165,10,1,1.46
,17:43:02,4,2700,887.4,1.53,13.3,9,12.2,0.166,10,1,1.46
,17:43:03,4,2700,888.4,1.53,13.3,9,12.2,0.17,10,0.9,1.46
,17:43:04,4,2700,889.4,1.52,13.3,9,12.2,0.17,10,1,1.46
,17:43:05,4,2700,890.4,1.52,13.3,9,12.2,0.169,10,0.9,1.45
,17:43:06,4,2700,891.4,1.52,13.3,9,12.2,0.169,10,0.9,1.45
,17:43:07,4,2700,892.4,1.51,13.3,9,12.2,0.169,10,0.9,1.45
,17:43:08,4,2700,893.4,1.51,13.3,9,12.2,0.169,10,1,1.45
,17:43:09,4,2700,894.4,1.51,13.3,9,12.2,0.164,10,1,1.45
,17:43:10,4,2700,895.4,1.52,13.3,9,12.2,0.164,10,1,1.45
,17:43:11,4,2700,896.4,1.51,13.3,9,12.2,0.169,10,1,1.45
,17:43:12,4,2700,897.4,1.51,13.3,9,12.2,0.169,10,1,1.45
,17:43:13,4,2700,898.4,1.51,13.3,9,12.1,0.169,10,1,1.45
,17:43:14,4,2700,899.4,1.51,13.3,9,12.1,0.169,10,1,1.45
,17:43:15,4,2700,900.4,1.51,13.3,9,12.1,0.168,10,1,1.44
,17:43:16,4,2700,901.4,1.51,13.3,9,12.1,0.173,10,1,1.44
,17:43:17,4,2700,902.4,1.51,13.3,9,12.1,0.168,10,1,1.44
,17:43:18,4,2700,903.4,1.51,13.3,9,12.1,0.163,10,1,1.44
,17:43:19,4,2700,904.4,1.51,13.3,9,12.1,0.169,10,1,1.45
,17:43:20,4,2700,905.4,1.52,13.3,9,12.1,0.169,10,0.9,1.45
,17:43:21,4,2700,906.4,1.52,13.3,9,12.1,0.169,10,0.9,1.45
,17:43:22,4,2700,907.4,1.52,13.3,9,12,0.165,10,0.9,1.45
,17:43:23,4,2700,908.4,1.52,13.3,9,12,0.169,10,0.9,1.45
,17:43:24,4,2700,909.4,1.52,13.3,9,12,0.174,10,0.9,1.45
,17:43:25,4,2700,910.4,1.52,13.3,9,12,0.174,10,0.9,1.45
,17:43:26,4,2700,911.4,1.53,13.3,9,12,0.17,10,0.9,1.46
,17:43:27,4,2700,912.4,1.53,13.3,9,12,0.171,10,0.9,1.47
,17:43:28,4,2700,913.4,1.53,13.3,9,12,0.166,10,0.9,1.46
,17:43:29,4,2700,914.4,1.52,13.3,9,12,0.169,10,0.9,1.45
,17:43:30,4,2700,915.4,1.51,13.3,9,12,0.168,10,0.9,1.44
,17:43:31,4,2700,916.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:32,4,2700,917.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:33,4,2700,918.4,1.51,13.3,9,11.9,0.163,10,0.9,1.44
,17:43:34,4,2700,919.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:35,4,2700,920.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:36,4,2700,921.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:37,4,2700,922.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:38,4,2700,923.4,1.51,13.3,9,11.9,0.164,10,0.9,1.44
,17:43:39,4,2700,924.4,1.51,13.3,9,11.9,0.168,10,0.9,1.44
,17:43:40,4,2700,925.4,1.51,13.3,9,11.8,0.168,10,0.9,1.44
,17:43:41,4,2700,926.4,1.51,13.3,9,11.8,0.168,10,0.9,1.44
,17:43:42,4,2700,927.4,1.52,13.3,9,11.8,0.164,10,0.9,1.45
,17:43:43,4,2700,928.4,1.52,13.3,9,11.8,0.165,10,0.9,1.45
,17:43:44,4,2700,929.4,1.52,13.3,9,11.8,0.169,10,0.8,1.45
,17:43:45,4,2700,930.4,1.51,13.3,9,11.8,0.168,10,0.8,1.44
,17:43:46,4,2700,931.4,1.51,13.3,9,11.8,0.168,10,0.8,1.44
,17:43:47,4,2700,932.4,1.51,13.3,9,11.8,0.168,10,0.8,1.44
,17:43:48,4,2700,933.4,1.51,13.3,9,11.8,0.168,10,0.8,1.44
,17:43:49,4,2700,934.4,1.51,13.3,9,11.7,0.168,10,0.8,1.44
,17:43:50,4,2700,935.4,1.51,13.3,9,11.7,0.169,10,0.8,1.45
,17:43:51,4,2700,936.4,1.52,13.3,9,11.7,0.164,10,0.8,1.45
,17:43:52,4,2700,937.4,1.52,13.3,9,11.7,0.164,10,0.8,1.45
,17:43:53,4,2700,938.4,1.51,13.3,9,11.7,0.168,10,0.8,1.44
,17:43:54,4,2700,939.4,1.5,13.3,9,11.7,0.173,10,0.8,1.44
,17:43:55,4,2700,940.4,1.5,13.3,9,11.7,0.167,10,0.7,1.43
,17:43:56,4,2700,941.4,1.5,13.3,9,11.7,0.163,10,0.7,1.43
,17:43:57,4,2700,942.4,1.5,13.3,9,11.7,0.163,10,0.7,1.44
,17:43:58,4,2700,943.4,1.51,13.3,9,11.6,0.163,10,0.7,1.44
,17:43:59,4,2700,944.4,1.5,13.3,9,11.6,0.168,10,0.7,1.44
,17:44:00,4,2700,945.4,1.5,13.3,9,11.6,0.168,10,0.8,1.44
,17:44:01,4,2700,946.4,1.5,13.3,9,11.6,0.163,10,0.8,1.43
,17:44:02,4,2700,947.4,1.5,13.3,9,11.6,0.162,10,0.7,1.43
,17:44:03,4,2700,948.4,1.5,13.3,9,11.6,0.167,10,0.8,1.43
,17:44:04,4,2700,949.4,1.49,13.3,9,11.6,0.166,10,0.7,1.43
,17:44:05,4,2700,950.4,1.49,13.3,9,11.6,0.166,10,0.7,1.42
,17:44:06,4,2700,951.4,1.49,13.3,9,11.6,0.166,10,0.7,1.42
,17:44:07,4,2700,952.4,1.49,13.3,9,11.5,0.166,10,0.7,1.42
,17:44:08,4,2700,953.4,1.49,13.3,9,11.5,0.166,10,0.7,1.42
,17:44:09,4,2700,954.4,1.49,13.3,9,11.5,0.166,10,0.7,1.42
,17:44:10,4,2700,955.4,1.49,13.3,9,11.5,0.166,10,0.7,1.42
,17:44:11,4,2700,956.4,1.49,13.3,9,11.5,0.166,10,0.7,1.42
,17:44:12,4,2700,957.4,1.48,13.3,9,11.5,0.165,10,0.7,1.42
,17:44:13,4,2700,958.4,1.48,13.3,9,11.5,0.165,10,0.7,1.42
,17:44:14,4,2700,959.4,1.48,13.3,9,11.4,0.17,10,0.7,1.42
,17:44:15,4,2700,960.4,1.49,13.3,9,11.4,0.166,10,0.7,1.42
,17:44:16,4,2700,961.4,1.49,13.3,9,11.4,0.162,10,0.7,1.43
,17:44:17,4,2700,962.4,1.5,13.3,9,11.4,0.162,10,0.7,1.43
,17:44:18,4,2700,963.4,1.5,13.3,9,11.4,0.167,10,0.7,1.43
,17:44:19,4,2700,964.4,1.5,13.3,9,11.4,0.167,10,0.7,1.43
,17:44:20,4,2700,965.4,1.49,13.3,9,11.4,0.162,10,0.7,1.42
,17:44:21,4,2700,966.4,1.49,13.3,9,11.4,0.161,10,0.7,1.42
,17:44:22,4,2700,967.4,1.48,13.3,9,11.3,0.165,10,0.7,1.41
,17:44:23,4,2700,968.4,1.48,13.3,9,11.3,0.165,10,0.7,1.41
,17:44:24,4,2700,969.4,1.48,13.3,9,11.3,0.165,10,0.7,1.41
,17:44:25,4,2700,970.4,1.48,13.3,9,11.3,0.164,10,0.7,1.41
,17:44:26,4,2700,971.4,1.48,13.3,9,11.3,0.16,10,0.7,1.41
,17:44:27,4,2700,972.4,1.48,13.3,9,11.3,0.156,10,0.7,1.41
,17:44:28,4,2700,973.4,1.47,13.3,9,11.3,0.159,10,0.7,1.41
,17:44:29,4,2700,974.4,1.47,13.3,9,11.3,0.163,10,0.7,1.4
,17:44:30,4,2700,975.4,1.46,13.3,9,11.3,0.168,10,0.7,1.4
,17:44:31,4,2700,976.4,1.47,13.3,9,11.2,0.163,10,0.7,1.4
,17:44:32,4,2700,977.4,1.47,13.3,9,11.2,0.164,10,0.7,1.41
,17:44:33,4,2700,978.4,1.47,13.3,9,11.2,0.164,10,0.7,1.41
,17:44:34,4,2700,979.4,1.47,13.3,9,11.2,0.164,10,0.7,1.41
,17:44:35,4,2700,980.4,1.47,13.3,9,11.2,0.159,10,0.7,1.4
,17:44:36,4,2700,981.4,1.47,13.3,9,11.2,0.159,10,0.7,1.41
,17:44:37,4,2700,982.4,1.47,13.3,9,11.2,0.163,10,0.7,1.4
,17:44:38,4,2700,983.4,1.47,13.3,9,11.2,0.163,10,0.7,1.4
,17:44:39,4,2700,984.4,1.46,13.3,9,11.2,0.163,10,0.7,1.4
,17:44:40,4,2700,985.4,1.46,13.3,9,11.1,0.163,10,0.7,1.4
,17:44:41,4,2700,986.4,1.46,13.3,9,11.1,0.163,10,0.7,1.39
,17:44:42,4,2700,987.4,1.46,13.3,9,11.1,0.163,10,0.7,1.4
,17:44:43,4,2700,988.4,1.46,13.3,9,11.1,0.158,10,0.7,1.4
,17:44:44,4,2700,989.4,1.46,13.3,9,11.1,0.159,10,0.7,1.4
,17:44:45,4,2700,990.4,1.46,13.3,9,11.1,0.163,10,0.7,1.4
,17:44:46,4,2700,991.4,1.46,13.3,9,11.1,0.163,10,0.7,1.4
,17:44:47,4,2700,992.4,1.46,13.3,9,11.1,0.163,10,0.7,1.39
,17:44:48,4,2700,993.4,1.45,13.3,9,11.1,0.162,10,0.7,1.39
,17:44:49,4,2700,994.4,1.45,13.3,9,11,0.162,10,0.7,1.38
,17:44:50,4,2700,995.4,1.45,13.3,9,11,0.161,10,0.7,1.38
,17:44:51,4,2700,996.4,1.45,13.3,9,11,0.161,10,0.7,1.38
,17:44:52,4,2700,997.4,1.44,13.3,9,11,0.156,10,0.7,1.38
,17:44:53,4,2700,998.4,1.44,13.3,9,11,0.161,10,0.7,1.38
,17:44:54,4,2700,999.4,1.44,13.3,9,11,0.161,10,0.7,1.38
,17:44:55,4,2700,1000.4,1.44,13.3,9,11,0.161,10,0.7,1.38
,17:44:56,4,2700,1001.4,1.44,13.3,9,11,0.16,10,0.7,1.37
,17:44:57,4,2700,1002.4,1.44,13.3,9,11,0.16,10,0.7,1.37
,17:44:58,4,2700,1003.4,1.44,13.3,9,11,0.156,10,0.7,1.37
,17:44:59,4,2700,1004.4,1.44,13.3,9,10.9,0.156,10,0.7,1.38
,17:45:00,4,2700,1005.4,1.44,13.3,9,10.9,0.161,10,0.7,1.38
,17:45:01,4,2700,1006.4,1.44,13.3,9,10.9,0.166,10,0.7,1.38
,17:45:02,4,2700,1007.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:45:03,4,2700,1008.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:45:04,4,2700,1009.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:45:05,4,2700,1010.4,1.44,13.3,9,10.9,0.161,10,0.7,1.38
,17:45:06,4,2700,1011.4,1.44,13.3,9,10.9,0.16,10,0.7,1.37
,17:45:07,4,2700,1012.4,1.44,13.3,9,10.9,0.16,10,0.7,1.37
,17:45:08,4,2700,1013.4,1.44,13.3,9,10.9,0.156,10,0.7,1.37
,17:45:09,4,2700,1014.4,1.44,13.3,9,10.9,0.156,10,0.7,1.37
,17:45:10,4,2700,1015.4,1.44,13.3,9,10.9,0.151,10,0.7,1.37
,17:45:11,4,2700,1016.4,1.44,13.3,9,10.8,0.156,10,0.7,1.37
,17:45:12,4,2700,1017.4,1.44,13.3,9,10.8,0.156,10,0.7,1.38
,17:45:13,4,2700,1018.4,1.44,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:14,4,2700,1019.4,1.44,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:15,4,2700,1020.4,1.44,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:16,4,2700,1021.4,1.44,13.3,9,10.8,0.16,10,0.8,1.37
,17:45:17,4,2700,1022.4,1.44,13.3,9,10.8,0.165,10,0.8,1.37
,17:45:18,4,2700,1023.4,1.44,13.3,9,10.8,0.161,10,0.9,1.38
,17:45:19,4,2700,1024.4,1.45,13.3,9,10.8,0.161,10,0.9,1.38
,17:45:20,4,2700,1025.4,1.45,13.3,9,10.8,0.162,10,0.9,1.39
,17:45:21,4,2700,1026.4,1.45,13.3,9,10.8,0.162,10,0.8,1.39
,17:45:22,4,2700,1027.4,1.45,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:23,4,2700,1028.4,1.44,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:24,4,2700,1029.4,1.44,13.3,9,10.8,0.161,10,0.8,1.38
,17:45:25,4,2700,1030.4,1.44,13.3,9,10.7,0.161,10,0.8,1.38
,17:45:26,4,2700,1031.4,1.44,13.3,9,10.7,0.161,10,0.8,1.38
,17:45:27,4,2700,1032.4,1.44,13.3,9,10.7,0.161,10,0.8,1.38
,17:45:28,4,2700,1033.4,1.44,13.3,9,10.7,0.161,10,0.8,1.38
,17:45:29,4,2700,1034.4,1.44,13.3,9,10.7,0.161,10,0.8,1.38
,17:45:30,4,2700,1035.4,1.44,13.3,9,10.7,0.156,10,0.8,1.38
,17:45:31,4,2700,1036.4,1.44,13.3,9,10.7,0.152,10,0.8,1.38
,17:45:32,4,2700,1037.4,1.44,13.3,9,10.7,0.152,10,0.8,1.38
,17:45:33,4,2700,1038.4,1.44,13.3,9,10.7,0.152,10,0.8,1.38
,17:45:34,4,2700,1039.4,1.44,13.3,9,10.7,0.156,10,0.8,1.38
,17:45:35,4,2700,1040.4,1.44,13.3,9,10.7,0.16,10,0.8,1.37
,17:45:36,4,2700,1041.4,1.43,13.3,9,10.7,0.16,10,0.8,1.37
,17:45:37,4,2700,1042.4,1.43,13.3,9,10.7,0.16,10,0.9,1.37
,17:45:38,4,2700,1043.4,1.44,13.3,9,10.7,0.165,10,0.9,1.37
,17:45:39,4,2700,1044.4,1.44,13.3,9,10.7,0.16,10,0.9,1.37
,17:45:40,4,2700,1045.4,1.44,13.3,9,10.7,0.161,10,0.9,1.38
,17:45:41,4,2700,1046.4,1.44,13.3,9,10.7,0.161,10,0.9,1.38
,17:45:42,4,2700,1047.4,1.44,13.3,9,10.7,0.161,10,0.9,1.38
,17:45:43,4,2700,1048.4,1.45,13.3,9,10.7,0.166,10,0.8,1.38
,17:45:44,4,2700,1049.4,1.45,13.3,9,10.7,0.166,10,0.8,1.38
,17:45:45,4,2700,1050.4,1.45,13.3,9,10.7,0.162,10,0.8,1.39
,17:45:46,4,2700,1051.4,1.45,13.3,9,10.7,0.162,10,0.8,1.39
,17:45:47,4,2700,1052.4,1.45,13.3,9,10.7,0.157,10,0.8,1.39
,17:45:48,4,2700,1053.4,1.45,13.3,9,10.6,0.161,10,0.8,1.38
,17:45:49,4,2700,1054.4,1.44,13.3,9,10.6,0.161,10,0.8,1.38
,17:45:50,4,2700,1055.4,1.44,13.3,9,10.6,0.161,10,0.8,1.38
,17:45:51,4,2700,1056.4,1.44,13.3,9,10.6,0.161,10,0.8,1.38
,17:45:52,4,2700,1057.4,1.44,13.3,9,10.6,0.16,10,0.8,1.37
,17:45:53,4,2700,1058.4,1.44,13.3,9,10.6,0.165,10,0.8,1.37
,17:45:54,4,2700,1059.4,1.44,13.3,9,10.6,0.16,10,0.8,1.37
,17:45:55,4,2700,1060.4,1.45,13.3,9,10.6,0.161,10,0.8,1.38
,17:45:56,4,2700,1061.4,1.45,13.3,9,10.6,0.157,10,0.8,1.39
,17:45:57,4,2700,1062.4,1.46,13.3,9,10.6,0.158,10,0.8,1.4
,17:45:58,4,2700,1063.4,1.46,13.3,9,10.6,0.158,10,0.8,1.39
,17:45:59,4,2700,1064.4,1.45,13.3,9,10.6,0.162,10,0.7,1.39
,17:46:00,4,2700,1065.4,1.45,13.3,9,10.6,0.161,10,0.7,1.38
,17:46:01,4,2700,1066.4,1.45,13.3,9,10.6,0.161,10,0.7,1.38
,17:46:02,4,2700,1067.4,1.45,13.3,9,10.6,0.166,10,0.7,1.39
,17:46:03,4,2700,1068.4,1.46,13.3,9,10.6,0.167,10,0.7,1.39
,17:46:04,4,2700,1069.4,1.46,13.3,9,10.6,0.167,10,0.7,1.39
,17:46:05,4,2700,1070.4,1.47,13.3,9,10.6,0.163,10,0.7,1.4
,17:46:06,4,2700,1071.4,1.47,13.3,9,10.6,0.159,10,0.7,1.4
,17:46:07,4,2700,1072.4,1.47,13.3,9,10.6,0.159,10,0.7,1.4
,17:46:08,4,2700,1073.4,1.46,13.3,9,10.6,0.159,10,0.7,1.4
,17:46:09,4,2700,1074.4,1.46,13.3,9,10.6,0.158,10,0.7,1.4
,17:46:10,4,2700,1075.4,1.46,13.3,9,10.6,0.158,10,0.7,1.39
,17:46:11,4,2700,1076.4,1.45,13.3,9,10.6,0.162,10,0.6,1.38
,17:46:12,4,2700,1077.4,1.44,13.3,9,10.6,0.161,10,0.6,1.38
,17:46:13,4,2700,1078.4,1.44,13.3,9,10.6,0.161,10,0.5,1.38
,17:46:14,4,2700,1079.4,1.44,13.3,9,10.7,0.16,10,0.5,1.37
,17:46:15,4,2700,1080.4,1.44,13.3,9,10.7,0.16,10,0.5,1.37
,17:46:16,4,2700,1081.4,1.44,13.3,9,10.7,0.161,10,0.5,1.38
,17:46:17,4,2700,1082.4,1.45,13.3,9,10.7,0.162,10,0.5,1.39
,17:46:18,4,2700,1083.4,1.46,13.3,9,10.7,0.163,10,0.5,1.4
,17:46:19,4,2700,1084.4,1.47,13.3,9,10.7,0.159,10,0.5,1.4
,17:46:20,4,2700,1085.4,1.47,13.3,9,10.7,0.164,10,0.5,1.4
,17:46:21,4,2700,1086.4,1.46,13.3,9,10.7,0.163,10,0.5,1.4
,17:46:22,4,2700,1087.4,1.46,13.3,9,10.7,0.162,10,0.5,1.39
,17:46:23,4,2700,1088.4,1.45,13.3,9,10.7,0.157,10,0.6,1.39
,17:46:24,4,2700,1089.4,1.46,13.3,9,10.7,0.162,10,0.6,1.39
,17:46:25,4,2700,1090.4,1.46,13.3,9,10.7,0.162,10,0.7,1.39
,17:46:26,4,2700,1091.4,1.46,13.3,9,10.7,0.163,10,0.7,1.39
,17:46:27,4,2700,1092.4,1.46,13.3,9,10.7,0.158,10,0.7,1.4
,17:46:28,4,2700,1093.4,1.46,13.3,9,10.7,0.158,10,0.7,1.39
,17:46:29,4,2700,1094.4,1.45,13.3,9,10.7,0.162,10,0.7,1.38
,17:46:30,4,2700,1095.4,1.44,13.3,9,10.7,0.161,10,0.7,1.38
,17:46:31,4,2700,1096.4,1.44,13.3,9,10.7,0.16,10,0.7,1.37
,17:46:32,4,2700,1097.4,1.44,13.3,9,10.7,0.16,10,0.7,1.37
,17:46:33,4,2700,1098.4,1.43,13.3,9,10.7,0.16,10,0.7,1.37
,17:46:34,4,2700,1099.4,1.43,13.3,9,10.7,0.16,10,0.7,1.37
,17:46:35,4,2700,1100.4,1.44,13.3,9,10.7,0.161,10,0.7,1.38
,17:46:36,4,2700,1101.4,1.45,13.3,9,10.7,0.162,10,0.7,1.39
,17:46:37,4,2700,1102.4,1.46,13.3,9,10.7,0.158,10,0.7,1.4
,17:46:38,4,2700,1103.4,1.46,13.3,9,10.7,0.159,10,0.7,1.4
,17:46:39,4,2700,1104.4,1.46,13.3,9,10.7,0.158,10,0.7,1.39
,17:46:40,4,2700,1105.4,1.45,13.3,9,10.7,0.157,10,0.7,1.38
,17:46:41,4,2700,1106.4,1.44,13.3,9,10.8,0.156,10,0.7,1.38
,17:46:42,4,2700,1107.4,1.44,13.3,9,10.8,0.16,10,0.7,1.37
,17:46:43,4,2700,1108.4,1.44,13.3,9,10.8,0.16,10,0.7,1.37
,17:46:44,4,2700,1109.4,1.44,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:45,4,2700,1110.4,1.44,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:46,4,2700,1111.4,1.44,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:47,4,2700,1112.4,1.45,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:48,4,2700,1113.4,1.45,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:49,4,2700,1114.4,1.45,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:50,4,2700,1115.4,1.45,13.3,9,10.8,0.157,10,0.7,1.38
,17:46:51,4,2700,1116.4,1.45,13.3,9,10.8,0.157,10,0.7,1.38
,17:46:52,4,2700,1117.4,1.45,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:53,4,2700,1118.4,1.44,13.3,9,10.8,0.161,10,0.7,1.38
,17:46:54,4,2700,1119.4,1.44,13.3,9,10.9,0.161,10,0.7,1.38
,17:46:55,4,2700,1120.4,1.44,13.3,9,10.9,0.161,10,0.7,1.38
,17:46:56,4,2700,1121.4,1.45,13.3,9,10.9,0.162,10,0.7,1.39
,17:46:57,4,2700,1122.4,1.45,13.3,9,10.9,0.162,10,0.7,1.39
,17:46:58,4,2700,1123.4,1.45,13.3,9,10.9,0.162,10,0.7,1.39
,17:46:59,4,2700,1124.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:47:00,4,2700,1125.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:47:01,4,2700,1126.4,1.45,13.3,9,10.9,0.162,10,0.7,1.39
,17:47:02,4,2700,1127.4,1.45,13.3,9,10.9,0.157,10,0.7,1.38
,17:47:03,4,2700,1128.4,1.45,13.3,9,10.9,0.152,10,0.7,1.38
,17:47:04,4,2700,1129.4,1.45,13.3,9,10.9,0.157,10,0.7,1.38
,17:47:05,4,2700,1130.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:47:06,4,2700,1131.4,1.45,13.3,9,10.9,0.161,10,0.7,1.38
,17:47:07,4,2700,1132.4,1.45,13.3,9,11,0.162,10,0.7,1.38
,17:47:08,4,2700,1133.4,1.45,13.3,9,11,0.162,10,0.7,1.39
,17:47:09,4,2700,1134.4,1.45,13.3,9,11,0.161,10,0.7,1.38
,17:47:10,4,2700,1135.4,1.44,13.3,9,11,0.161,10,0.7,1.38
,17:47:11,4,2700,1136.4,1.44,13.3,9,11,0.16,10,0.7,1.38
,17:47:12,4,2700,1137.4,1.44,13.3,9,11,0.16,10,0.7,1.37
,17:47:13,4,2700,1138.4,1.44,13.3,9,11,0.16,10,0.7,1.37
,17:47:14,4,2700,1139.4,1.43,13.3,9,11,0.16,10,0.7,1.37
,17:47:15,4,2700,1140.4,1.43,13.3,9,11,0.155,10,0.7,1.37
,17:47:16,4,2700,1141.4,1.43,13.3,9,11,0.15,10,0.7,1.36
,17:47:17,4,2700,1142.4,1.42,13.3,9,11,0.154,10,0.7,1.36
,17:47:18,4,2700,1143.4,1.42,13.3,9,11,0.154,10,0.7,1.36
,17:47:19,4,2700,1144.4,1.43,13.3,9,11.1,0.159,10,0.7,1.36
,17:47:20,4,2700,1145.4,1.43,13.3,9,11.1,0.159,10,0.7,1.36
,17:47:21,4,2700,1146.4,1.43,13.3,9,11.1,0.159,10,0.7,1.36
,17:47:22,4,2700,1147.4,1.43,13.3,9,11.1,0.159,10,0.7,1.36
,17:47:23,4,2700,1148.4,1.43,13.3,9,11.1,0.159,10,0.7,1.37
,17:47:24,4,2700,1149.4,1.43,13.3,9,11.1,0.16,10,0.7,1.37
,17:47:25,4,2700,1150.4,1.44,13.3,9,11.1,0.16,10,0.7,1.37
,17:47:26,4,2700,1151.4,1.44,13.3,9,11.1,0.16,10,0.7,1.37
,17:47:27,4,2700,1152.4,1.44,13.3,9,11.1,0.16,10,0.7,1.37
,17:47:28,4,2700,1153.4,1.44,13.3,9,11.2,0.165,10,0.7,1.37
,17:47:29,4,2700,1154.4,1.44,13.3,9,11.2,0.16,10,0.7,1.37
,17:47:30,4,2700,1155.4,1.44,13.3,9,11.2,0.161,10,0.7,1.38
,17:47:31,4,2700,1156.4,1.44,13.3,9,11.2,0.161,10,0.7,1.38
,17:47:32,4,2700,1157.4,1.44,13.3,9,11.2,0.161,10,0.7,1.38
