Data file,,DELRINNC010-UNHONED_ISO10_12DEG_003.TSV,,,,,,,,,,
,10:37:52,6,3590,3458.2,0.28,13.3,7,11.5,0.04,10,49.8,0.27
,10:37:53,6,3590,3459.2,0.28,13.3,7,11.6,0.038,10,49.8,0.27
,10:37:54,6,3590,3460.2,0.28,13.3,7,11.6,0.039,10,49.8,0.27
,10:37:55,6,3590,3461.2,0.28,13.3,7,11.6,0.04,10,49.8,0.27
,10:37:56,6,3590,3462.2,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,10:37:57,6,3590,3463.2,0.28,13.3,7,11.7,0.043,10,49.8,0.28
,10:37:58,6,3590,3464.2,0.29,13.3,7,11.7,0.043,10,49.8,0.28
,10:37:59,6,3590,3465.2,0.28,13.3,6,11.7,0.044,10,49.8,0.27
,10:38:00,6,3590,3466.2,0.28,13.3,7,11.7,0.042,10,49.8,0.27
,10:38:01,6,3590,3467.2,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,10:38:02,6,3590,3468.2,0.28,13.3,7,11.7,0.043,10,49.8,0.27
,10:38:03,6,3590,3469.2,0.28,13.3,7,11.7,0.042,10,49.8,0.27
,10:38:04,6,3590,3470.2,0.28,13.3,7,11.8,0.041,10,49.8,0.26
,10:38:05,6,3590,3471.2,0.28,13.3,7,11.8,0.041,10,49.8,0.27
,10:38:06,6,3590,3472.2,0.28,13.3,7,11.8,0.041,10,49.8,0.27
,10:38:07,6,3590,3473.2,0.29,13.3,7,11.9,0.04,10,49.8,0.28
,10:38:08,6,3590,3474.2,0.29,13.3,7,11.9,0.039,10,49.8,0.28
,10:38:09,6,3590,3475.2,0.29,13.3,7,11.9,0.04,10,49.8,0.28
,10:38:10,6,3590,3476.2,0.29,13.3,7,11.9,0.04,10,49.8,0.28
,10:38:11,6,3590,3477.2,0.28,13.3,7,11.9,0.041,10,49.8,0.27
,10:38:12,6,3590,3478.2,0.28,13.3,7,12,0.042,10,49.8,0.27
,10:38:13,6,3590,3479.2,0.28,13.3,7,12,0.042,10,49.8,0.27
,10:38:14,6,3590,3480.2,0.28,13.3,7,12,0.042,10,49.8,0.27
,10:38:15,6,3590,3481.2,0.28,13.3,7,12,0.042,10,49.8,0.27
,10:38:16,6,3590,3482.2,0.28,13.3,7,12.1,0.042,10,49.8,0.27
,10:38:17,6,3590,3483.2,0.28,13.3,7,12.1,0.041,10,49.8,0.27
,10:38:18,6,3590,3484.2,0.28,13.3,7,12.1,0.042,10,49.8,0.27
,10:38:19,6,3590,3485.2,0.28,13.3,6,12.1,0.044,10,49.8,0.27
,10:38:20,6,3590,3486.2,0.28,13.3,7,12.1,0.042,10,49.8,0.27
,10:38:21,6,3590,3487.2,0.28,13.3,7,12.1,0.04,10,49.8,0.27
,10:38:22,6,3590,3488.2,0.28,13.3,7,12.2,0.039,10,49.8,0.27
,10:38:23,6,3590,3489.2,0.28,13.3,7,12.2,0.04,10,49.8,0.27
,10:38:24,6,3590,3490.2,0.28,13.3,7,12.2,0.041,10,49.8,0.27
,10:38:25,6,3590,3491.2,0.28,13.3,7,12.2,0.042,10,49.8,0.27
,10:38:26,6,3590,3492.2,0.28,13.3,7,12.3,0.042,10,49.8,0.27
,10:38:27,6,3590,3493.2,0.28,13.3,7,12.3,0.042,10,49.8,0.27
,10:38:28,6,3590,3494.2,0.28,13.3,7,12.3,0.042,10,49.8,0.27
,10:38:29,6,3590,3495.2,0.28,13.3,7,12.3,0.041,10,49.8,0.27
,10:38:30,6,3590,3496.2,0.28,13.3,7,12.4,0.039,10,49.9,0.27
,10:38:31,6,3590,3497.2,0.28,13.3,7,12.4,0.039,10,49.8,0.27
,10:38:32,6,3590,3498.2,0.28,13.3,7,12.4,0.042,10,49.8,0.27
,10:38:33,6,3590,3499.2,0.28,13.3,7,12.4,0.041,10,49.8,0.26
,10:38:34,6,3590,3500.2,0.27,13.3,7,12.5,0.04,10,49.9,0.26
,10:38:35,6,3590,3501.2,0.28,13.3,7,12.5,0.042,10,49.8,0.27
,10:38:36,6,3590,3502.2,0.28,13.3,7,12.5,0.042,10,49.8,0.27
,10:38:37,6,3590,3503.2,0.28,13.3,7,12.5,0.042,10,49.8,0.27
,10:38:38,6,3590,3504.2,0.28,13.3,7,12.5,0.041,10,49.8,0.27
,10:38:39,6,3590,3505.2,0.28,13.3,7,12.5,0.039,10,49.8,0.27
,10:38:40,6,3590,3506.2,0.28,13.3,7,12.5,0.04,10,49.8,0.27
,10:38:41,6,3590,3507.2,0.28,13.3,7,12.6,0.041,10,49.8,0.27
,10:38:42,6,3590,3508.2,0.28,13.3,7,12.6,0.042,10,49.8,0.27
,10:38:43,6,3590,3509.2,0.28,13.3,6,12.6,0.044,10,49.8,0.27
,10:38:44,6,3590,3510.2,0.28,13.3,7,12.7,0.042,10,49.8,0.27
,10:38:45,6,3590,3511.2,0.29,13.3,7,12.7,0.041,10,49.8,0.28
,10:38:46,6,3590,3512.2,0.28,13.3,7,12.7,0.041,10,49.8,0.27
,10:38:47,6,3590,3513.2,0.28,13.3,7,12.7,0.041,10,49.8,0.27
,10:38:48,6,3590,3514.2,0.28,13.3,7,12.7,0.042,10,49.8,0.27
,10:38:49,6,3590,3515.2,0.28,13.3,7,12.8,0.041,10,49.8,0.27
,10:38:50,6,3590,3516.2,0.28,13.3,7,12.8,0.042,10,49.8,0.27
,10:38:51,6,3590,3517.2,0.28,13.3,7,12.8,0.04,10,49.8,0.27
,10:38:52,6,3590,3518.2,0.28,13.3,7,12.8,0.04,10,49.8,0.27
,10:38:53,6,3590,3519.2,0.28,13.3,7,12.9,0.039,10,49.8,0.27
,10:38:54,6,3590,3520.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:38:55,6,3590,3521.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:38:56,6,3590,3522.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:38:57,6,3590,3523.2,0.28,13.3,7,12.9,0.04,10,49.8,0.27
,10:38:58,6,3590,3524.2,0.28,13.3,7,12.9,0.042,10,49.8,0.27
,10:38:59,6,3590,3525.2,0.28,13.3,7,13,0.042,10,49.8,0.27
,10:39:00,6,3590,3526.2,0.28,13.3,7,13,0.041,10,49.8,0.27
,10:39:01,6,3590,3527.2,0.28,13.3,7,13,0.042,10,49.8,0.27
,10:39:02,6,3590,3528.2,0.28,13.3,7,13,0.042,10,49.8,0.27
,10:39:03,6,3590,3529.2,0.28,13.3,7,13,0.043,10,49.8,0.27
,10:39:04,6,3590,3530.2,0.28,13.3,7,13.1,0.042,10,49.8,0.27
,10:39:05,6,3590,3531.2,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,10:39:06,6,3590,3532.2,0.28,13.3,7,13.1,0.038,10,49.8,0.27
,10:39:07,6,3590,3533.2,0.28,13.3,7,13.1,0.039,10,49.8,0.27
,10:39:08,6,3590,3534.2,0.28,13.3,7,13.2,0.039,10,49.8,0.27
,10:39:09,6,3590,3535.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:39:10,6,3590,3536.2,0.28,13.3,7,13.2,0.041,10,49.8,0.27
,10:39:11,6,3590,3537.2,0.29,13.3,7,13.2,0.043,10,49.8,0.28
,10:39:12,6,3590,3538.2,0.29,13.3,7,13.2,0.043,10,49.8,0.28
,10:39:13,6,3590,3539.2,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,10:39:14,6,3590,3540.2,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,10:39:15,6,3590,3541.2,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,10:39:16,6,3590,3542.2,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,10:39:17,6,3590,3543.2,0.28,13.3,7,13.3,0.043,10,49.8,0.27
,10:39:18,6,3590,3544.2,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,10:39:19,6,3590,3545.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:39:20,6,3590,3546.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:39:21,6,3590,3547.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:39:22,6,3590,3548.2,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,10:39:23,6,3590,3549.2,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,10:39:24,6,3590,3550.2,0.28,13.3,7,13.4,0.039,10,49.8,0.27
,10:39:25,6,3590,3551.2,0.28,13.3,7,13.5,0.038,10,49.8,0.27
,10:39:26,6,3590,3552.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:39:27,6,3590,3553.2,0.28,13.3,7,13.5,0.042,10,49.8,0.27
,10:39:28,6,3590,3554.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:39:29,6,3590,3555.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:39:30,6,3590,3556.2,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,10:39:31,6,3590,3557.2,0.28,13.3,7,13.6,0.043,10,49.8,0.27
,10:39:32,6,3590,3558.2,0.29,13.3,7,13.6,0.043,10,49.8,0.28
,10:39:33,6,3590,3559.2,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,10:39:34,6,3590,3560.2,0.29,13.3,7,13.6,0.041,10,49.8,0.28
,10:39:35,6,3590,3561.2,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,10:39:36,6,3590,3562.2,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,10:39:37,6,3590,3563.2,0.28,13.3,7,13.7,0.042,10,49.8,0.27
,10:39:38,6,3590,3564.2,0.28,13.3,7,13.7,0.042,10,49.8,0.27
,10:39:39,6,3590,3565.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:39:40,6,3590,3566.2,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,10:39:41,6,3590,3567.2,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,10:39:42,6,3590,3568.2,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,10:39:43,6,3590,3569.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:39:44,6,3590,3570.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:39:45,6,3590,3571.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:39:46,6,3590,3572.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:39:47,6,3590,3573.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:39:48,6,3590,3574.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:39:49,6,3590,3575.2,0.28,13.3,7,13.8,0.041,10,49.8,0.26
,10:39:50,6,3590,3576.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,10:39:51,6,3590,3577.2,0.27,13.3,7,13.9,0.039,10,49.8,0.26
,10:39:52,6,3590,3578.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:39:53,6,3590,3579.2,0.28,13.3,7,13.9,0.039,10,49.8,0.27
,10:39:54,6,3590,3580.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:39:55,6,3590,3581.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:39:56,6,3590,3582.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:39:57,6,3590,3583.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:39:58,6,3590,3584.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:39:59,6,3590,3585.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:40:00,6,3590,3586.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:40:01,6,3590,3587.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:40:02,6,3590,3588.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:40:03,6,3590,3589.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:40:04,6,3590,3590.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:40:05,6,3590,3591.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:40:06,6,3590,3592.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:40:07,6,3590,3593.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:40:08,6,3590,3594.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,10:40:09,6,3590,3595.2,0.27,13.3,7,14.1,0.038,10,49.8,0.27
,10:40:10,6,3590,3596.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:40:11,6,3590,3597.2,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,10:40:12,6,3590,3598.2,0.29,13.3,6,14.1,0.045,10,49.8,0.28
,10:40:13,6,3590,3599.2,0.29,13.3,6,14.1,0.045,10,49.8,0.28
,10:40:14,6,3590,3600.2,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,10:40:15,6,3590,3601.2,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,10:40:16,6,3590,3602.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:40:17,6,3590,3603.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:40:18,6,3590,3604.2,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,10:40:19,6,3590,3605.2,0.29,13.3,7,14.1,0.041,10,49.8,0.27
,10:40:20,6,3590,3606.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:40:21,6,3590,3607.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:40:22,6,3590,3608.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:40:23,6,3590,3609.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:40:24,6,3590,3610.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:40:25,6,3590,3611.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:40:26,6,3590,3612.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:40:27,6,3590,3613.2,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,10:40:28,6,3590,3614.2,0.29,13.3,7,14.2,0.041,10,49.9,0.28
,10:40:29,6,3590,3615.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:40:30,6,3590,3616.2,0.28,13.3,7,14.2,0.039,10,49.8,0.27
,10:40:31,6,3590,3617.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:40:32,6,3590,3618.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:40:33,6,3590,3619.2,0.28,13.3,6,14.2,0.043,10,49.8,0.27
,10:40:34,6,3590,3620.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:40:35,6,3590,3621.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:40:36,6,3590,3622.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:40:37,6,3590,3623.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:40:38,6,3590,3624.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:40:39,6,3590,3625.2,0.28,13.3,7,14.3,0.038,10,49.8,0.27
,10:40:40,6,3590,3626.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:40:41,6,3590,3627.2,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,10:40:42,6,3590,3628.2,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,10:40:43,6,3590,3629.2,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,10:40:44,6,3590,3630.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:40:45,6,3590,3631.2,0.28,13.3,7,14.3,0.04,10,49.9,0.27
,10:40:46,6,3590,3632.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:40:47,6,3590,3633.2,0.28,13.3,7,14.3,0.04,10,49.8,0.26
,10:40:48,6,3590,3634.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:40:49,6,3590,3635.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:40:50,6,3590,3636.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:40:51,6,3590,3637.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:40:52,6,3590,3638.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:40:53,6,3590,3639.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:40:54,6,3590,3640.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:40:55,6,3590,3641.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:40:56,6,3590,3642.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:40:57,6,3590,3643.2,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,10:40:58,6,3590,3644.2,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,10:40:59,6,3590,3645.2,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,10:41:00,6,3590,3646.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:41:01,6,3590,3647.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:41:02,6,3590,3648.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:03,6,3590,3649.2,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,10:41:04,6,3590,3650.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:05,6,3590,3651.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:41:06,6,3590,3652.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:41:07,6,3590,3653.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:08,6,3590,3654.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:09,6,3590,3655.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:10,6,3590,3656.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:11,6,3590,3657.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:12,6,3590,3658.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:13,6,3590,3659.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:41:14,6,3590,3660.2,0.28,13.3,7,14.3,0.038,10,49.8,0.27
,10:41:15,6,3590,3661.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:16,6,3590,3662.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:41:17,6,3590,3663.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:18,6,3590,3664.2,0.27,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:19,6,3590,3665.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:20,6,3590,3666.2,0.27,13.3,6,14.3,0.043,10,49.8,0.26
,10:41:21,6,3590,3667.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:22,6,3590,3668.2,0.27,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:23,6,3590,3669.2,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,10:41:24,6,3590,3670.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:25,6,3590,3671.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:26,6,3590,3672.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:41:27,6,3590,3673.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:28,6,3590,3674.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:29,6,3590,3675.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:30,6,3590,3676.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:31,6,3590,3677.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:32,6,3590,3678.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:33,6,3590,3679.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:34,6,3590,3680.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:41:35,6,3590,3681.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:36,6,3590,3682.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:37,6,3590,3683.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:38,6,3590,3684.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:41:39,6,3590,3685.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:40,6,3590,3686.2,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,10:41:41,6,3590,3687.2,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,10:41:42,6,3590,3688.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:41:43,6,3590,3689.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:44,6,3590,3690.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:41:45,6,3590,3691.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:41:46,6,3590,3692.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:41:47,6,3590,3693.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:41:48,6,3590,3694.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:41:49,6,3590,3695.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:41:50,6,3590,3696.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:41:51,6,3590,3697.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:41:52,6,3590,3698.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:41:53,6,3590,3699.2,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,10:41:54,6,3590,3700.2,0.28,13.3,7,14.2,0.042,10,49.9,0.27
,10:41:55,6,3590,3701.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:41:56,6,3590,3702.2,0.28,13.3,7,14.2,0.038,10,49.8,0.27
,10:41:57,6,3590,3703.2,0.28,13.3,7,14.2,0.039,10,49.9,0.27
,10:41:58,6,3590,3704.2,0.28,13.3,7,14.2,0.039,10,49.8,0.27
,10:41:59,6,3590,3705.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:42:00,6,3590,3706.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:42:01,6,3590,3707.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:42:02,6,3590,3708.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:42:03,6,3590,3709.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:42:04,6,3590,3710.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:42:05,6,3590,3711.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:42:06,6,3590,3712.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:07,6,3590,3713.2,0.28,13.3,7,14.1,0.038,10,49.8,0.27
,10:42:08,6,3590,3714.2,0.28,13.3,7,14.1,0.038,10,49.8,0.27
,10:42:09,6,3590,3715.2,0.29,13.3,7,14.1,0.04,10,49.8,0.28
,10:42:10,6,3590,3716.2,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,10:42:11,6,3590,3717.2,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,10:42:12,6,3590,3718.2,0.28,13.3,7,14.1,0.043,10,49.8,0.27
,10:42:13,6,3590,3719.2,0.28,13.3,6,14.1,0.044,10,49.8,0.27
,10:42:14,6,3590,3720.2,0.28,13.3,6,14.1,0.044,10,49.8,0.27
,10:42:15,6,3590,3721.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:16,6,3590,3722.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:17,6,3590,3723.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:18,6,3590,3724.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:42:19,6,3590,3725.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:20,6,3590,3726.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:21,6,3590,3727.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:42:22,6,3590,3728.2,0.28,13.3,7,14,0.043,10,49.8,0.27
,10:42:23,6,3590,3729.2,0.28,13.3,7,14,0.043,10,49.8,0.27
,10:42:24,6,3590,3730.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:42:25,6,3590,3731.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:42:26,6,3590,3732.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:42:27,6,3590,3733.2,0.28,13.3,7,14,0.041,10,49.8,0.28
,10:42:28,6,3590,3734.2,0.29,13.3,7,14,0.041,10,49.8,0.28
,10:42:29,6,3590,3735.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:42:30,6,3590,3736.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:42:31,6,3590,3737.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:42:32,6,3590,3738.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:42:33,6,3590,3739.2,0.27,13.3,7,14,0.039,10,49.8,0.26
,10:42:34,6,3590,3740.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:42:35,6,3590,3741.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:42:36,6,3590,3742.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:42:37,6,3590,3743.2,0.28,13.3,7,13.9,0.04,10,49.9,0.27
,10:42:38,6,3590,3744.2,0.28,13.3,7,13.9,0.039,10,49.8,0.27
,10:42:39,6,3590,3745.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:42:40,6,3590,3746.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:42:41,6,3590,3747.2,0.28,13.3,7,13.9,0.043,10,49.8,0.27
,10:42:42,6,3590,3748.2,0.28,13.3,7,13.9,0.041,10,49.8,0.28
,10:42:43,6,3590,3749.2,0.29,13.3,7,13.9,0.041,10,49.8,0.28
,10:42:44,6,3590,3750.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:42:45,6,3590,3751.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:42:46,6,3590,3752.2,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,10:42:47,6,3590,3753.2,0.28,13.3,7,13.9,0.043,10,49.8,0.27
,10:42:48,6,3590,3754.2,0.28,13.3,6,13.8,0.044,10,49.8,0.27
,10:42:49,6,3590,3755.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:42:50,6,3590,3756.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:42:51,6,3590,3757.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:42:52,6,3590,3758.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:42:53,6,3590,3759.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:42:54,6,3590,3760.2,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,10:42:55,6,3590,3761.2,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,10:42:56,6,3590,3762.2,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,10:42:57,6,3590,3763.2,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,10:42:58,6,3590,3764.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:42:59,6,3590,3765.2,0.28,13.3,7,13.7,0.043,10,49.8,0.27
,10:43:00,6,3590,3766.2,0.29,13.3,6,13.7,0.045,10,49.8,0.28
,10:43:01,6,3590,3767.2,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,10:43:02,6,3590,3768.2,0.29,13.3,7,13.7,0.043,10,49.8,0.28
