Data file,,PRELIM_SORONA_DRY_001.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,17/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTT,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 25,,,,,,,,,,,,
Test started at 16:28:33 on 17/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,prelim_sorona_dry_001-h001.tsv,,,,,,,,,,
,18:39:57,5,10790,7883.9,9,13.3,25,25,0.366,10,49.9,8.69
,18:39:58,5,10790,7884.9,9.08,13.3,25,25,0.365,10,49.8,8.78
,18:39:59,5,10790,7885.9,9.18,13.3,25,25,0.365,10,49.9,8.87
,18:40:00,5,10790,7886.9,9.23,13.3,25,25,0.371,10,49.8,8.91
,18:40:01,5,10790,7887.9,9.22,13.3,25,25,0.374,10,49.8,8.89
,18:40:02,5,10790,7888.9,9.23,13.3,25,25,0.375,10,49.8,8.91
,18:40:03,5,10790,7889.9,9.29,13.3,25,25,0.374,10,49.9,8.98
,18:40:04,5,10790,7890.9,9.37,13.3,25,25,0.373,10,49.8,9.06
,18:40:05,5,10790,7891.9,9.45,13.3,25,25,0.376,10,49.8,9.13
,18:40:06,5,10790,7892.9,9.52,13.3,25,25,0.383,10,49.8,9.21
,18:40:07,5,10790,7893.9,9.6,13.3,25,25,0.39,10,49.9,9.27
,18:40:08,5,10790,7894.9,9.6,13.3,25,25,0.39,10,49.8,9.26
,18:40:09,5,10790,7895.9,9.49,13.3,25,25,0.382,10,49.8,9.15
,18:40:10,5,10790,7896.9,9.33,13.3,25,25,0.375,10,49.8,8.99
,18:40:11,5,10790,7897.9,9.25,13.3,25,25,0.368,10,49.9,8.93
,18:40:12,5,10790,7898.9,9.31,13.3,25,25,0.367,10,49.9,9
,18:40:13,5,10790,7899.9,9.43,13.3,25,25,0.375,10,49.9,9.11
,18:40:14,5,10790,7900.9,9.52,13.3,25,25,0.387,10,49.8,9.2
,18:40:15,5,10790,7901.9,9.61,13.3,25,25,0.39,10,49.8,9.29
,18:40:16,5,10790,7902.9,9.71,13.3,25,25,0.395,10,49.9,9.38
,18:40:17,5,10790,7903.9,9.81,13.3,25,25,0.39,10,49.9,9.47
,18:40:18,5,10790,7904.9,9.79,13.3,25,25,0.39,10,49.9,9.44
,18:40:19,5,10790,7905.9,9.65,13.3,25,25,0.388,10,49.8,9.29
,18:40:20,5,10790,7906.9,9.45,13.3,25,25,0.384,10,49.8,9.1
,18:40:21,5,10790,7907.9,9.32,13.3,25,25,0.375,10,49.8,9
,18:40:22,5,10790,7908.9,9.32,13.3,25,25,0.371,10,49.9,9
,18:40:23,5,10790,7909.9,9.38,13.3,25,25,0.373,10,49.8,9.06
,18:40:24,5,10790,7910.9,9.43,13.3,25,25,0.375,10,49.8,9.1
,18:40:25,5,10790,7911.9,9.43,13.3,25,25,0.379,10,49.8,9.11
,18:40:26,5,10790,7912.9,9.43,13.3,25,25,0.383,10,49.8,9.1
,18:40:27,5,10790,7913.9,9.48,13.3,25,25,0.381,10,49.9,9.16
,18:40:28,5,10790,7914.9,9.57,13.3,25,25,0.385,10,49.9,9.24
,18:40:29,5,10790,7915.9,9.63,13.3,25,25,0.383,10,49.8,9.3
,18:40:30,5,10790,7916.9,9.62,13.3,25,25,0.387,10,49.9,9.29
,18:40:31,5,10790,7917.9,9.61,13.3,25,25,0.386,10,49.8,9.28
,18:40:32,5,10790,7918.9,9.62,13.3,25,25,0.391,10,49.8,9.29
,18:40:33,5,10790,7919.9,9.62,13.3,25,25,0.391,10,49.8,9.29
,18:40:34,5,10790,7920.9,9.57,13.3,25,25,0.385,10,49.8,9.23
,18:40:35,5,10790,7921.9,9.52,13.3,25,25,0.379,10,49.8,9.18
,18:40:36,5,10790,7922.9,9.5,13.3,25,25,0.378,10,49.9,9.17
,18:40:37,5,10790,7923.9,9.54,13.3,25,25,0.384,10,49.9,9.22
,18:40:38,5,10790,7924.9,9.59,13.3,25,25,0.386,10,49.8,9.26
,18:40:39,5,10790,7925.9,9.61,13.3,25,25,0.386,10,49.9,9.27
,18:40:40,5,10790,7926.9,9.61,13.3,25,25,0.379,10,49.9,9.28
,18:40:41,5,10790,7927.9,9.62,13.3,25,25,0.379,10,49.9,9.28
,18:40:42,5,10790,7928.9,9.6,13.3,25,25,0.382,10,49.9,9.26
,18:40:43,5,10790,7929.9,9.56,13.3,25,25,0.388,10,49.9,9.22
,18:40:44,5,10790,7930.9,9.53,13.3,25,25,0.387,10,49.8,9.2
,18:40:45,5,10790,7931.9,9.53,13.3,25,25,0.383,10,49.9,9.2
,18:40:46,5,10790,7932.9,9.54,13.3,25,25,0.38,10,49.9,9.21
,18:40:47,5,10790,7933.9,9.54,13.3,25,25,0.38,10,49.9,9.21
,18:40:48,5,10790,7934.9,9.54,13.3,25,25,0.384,10,49.9,9.21
,18:40:49,5,10790,7935.9,9.55,13.3,25,25,0.388,10,49.9,9.22
,18:40:50,5,10790,7936.9,9.57,13.3,25,25,0.389,10,49.8,9.24
,18:40:51,5,10790,7937.9,9.62,13.3,25,25,0.391,10,49.9,9.29
,18:40:52,5,10790,7938.9,9.68,13.3,25,25,0.393,10,49.8,9.35
,18:40:53,5,10790,7939.9,9.72,13.3,25,25,0.391,10,49.8,9.38
,18:40:54,5,10790,7940.9,9.72,13.3,25,25,0.387,10,49.9,9.38
,18:40:55,5,10790,7941.9,9.74,13.3,25,25,0.387,10,49.9,9.4
,18:40:56,5,10790,7942.9,9.73,13.3,25,25,0.391,10,49.8,9.39
,18:40:57,5,10790,7943.9,9.73,13.3,25,25,0.395,10,49.8,9.39
,18:40:58,5,10790,7944.9,9.7,13.3,25,25,0.39,10,49.8,9.36
,18:40:59,5,10790,7945.9,9.69,13.3,25,25,0.386,10,49.8,9.36
,18:41:00,5,10790,7946.9,9.68,13.3,25,25,0.385,10,49.9,9.34
,18:41:01,5,10790,7947.9,9.67,13.3,25,25,0.393,10,49.8,9.34
,18:41:02,5,10790,7948.9,9.77,13.3,25,25,0.397,10,49.8,9.44
,18:41:03,5,10790,7949.9,9.91,13.3,25,25,0.403,10,49.9,9.58
,18:41:04,5,10790,7950.9,10.03,13.3,25,25,0.399,10,49.9,9.68
,18:41:05,5,10790,7951.9,10.01,13.3,25,25,0.399,10,49.8,9.66
,18:41:06,5,10790,7952.9,9.96,13.3,25,25,0.4,10,49.8,9.6
,18:41:07,5,10790,7953.9,9.89,13.3,25,25,0.398,10,49.8,9.54
,18:41:08,5,10790,7954.9,9.82,13.3,25,25,0.391,10,49.9,9.48
,18:41:09,5,10790,7955.9,9.75,13.3,25,25,0.388,10,49.8,9.41
,18:41:10,5,10790,7956.9,9.69,13.3,25,25,0.386,10,49.8,9.34
,18:41:11,5,10790,7957.9,9.6,13.3,25,25,0.39,10,49.8,9.25
,18:41:12,5,10790,7958.9,9.53,13.3,25,25,0.387,10,49.9,9.2
,18:41:13,5,10790,7959.9,9.55,13.3,25,25,0.384,10,49.9,9.22
,18:41:14,5,10790,7960.9,9.65,13.3,25,25,0.384,10,49.8,9.33
,18:41:15,5,10790,7961.9,9.78,13.3,25,25,0.393,10,49.8,9.45
,18:41:16,5,10790,7962.9,9.83,13.3,25,25,0.4,10,49.8,9.5
,18:41:17,5,10790,7963.9,9.86,13.3,25,25,0.397,10,49.8,9.52
,18:41:18,5,10790,7964.9,9.86,13.3,25,25,0.396,10,49.9,9.51
,18:41:19,5,10790,7965.9,9.83,13.3,25,25,0.395,10,49.8,9.49
,18:41:20,5,10790,7966.9,9.76,13.3,25,25,0.392,10,49.8,9.41
,18:41:21,5,10790,7967.9,9.68,13.3,25,25,0.393,10,49.8,9.33
,18:41:22,5,10790,7968.9,9.57,13.3,25,25,0.385,10,49.8,9.23
,18:41:23,5,10790,7969.9,9.46,13.3,25,25,0.377,10,49.8,9.13
,18:41:24,5,10790,7970.9,9.39,13.3,25,25,0.378,10,49.8,9.06
,18:41:25,5,10790,7971.9,9.39,13.3,25,25,0.378,10,49.8,9.07
,18:41:26,5,10790,7972.9,9.41,13.3,25,25,0.378,10,49.9,9.08
,18:41:27,5,10790,7973.9,9.37,13.3,25,25,0.373,10,49.8,9.03
,18:41:28,5,10790,7974.9,9.26,13.3,25,25,0.369,10,49.9,8.93
,18:41:29,5,10790,7975.9,9.21,13.3,25,25,0.366,10,49.8,8.89
,18:41:30,5,10790,7976.9,9.2,13.3,25,25,0.374,10,49.8,8.89
,18:41:31,5,10790,7977.9,9.25,13.3,25,25,0.376,10,49.8,8.93
,18:41:32,5,10790,7978.9,9.25,13.3,25,25,0.372,10,49.9,8.93
,18:41:33,5,10790,7979.9,9.22,13.3,25,25,0.367,10,49.9,8.9
,18:41:34,5,10790,7980.9,9.13,13.3,25,25,0.363,10,49.9,8.8
,18:41:35,5,10790,7981.9,9.02,13.3,25,25,0.363,10,49.8,8.71
,18:41:36,5,10790,7982.9,9.01,13.3,25,25,0.366,10,49.8,8.7
,18:41:37,5,10790,7983.9,9.09,13.3,25,25,0.369,10,49.9,8.8
,18:41:38,5,10790,7984.9,9.32,13.3,25,25,0.375,10,49.9,9.02
,18:41:39,5,10790,7985.9,9.56,13.3,25,25,0.381,10,49.8,9.26
,18:41:40,5,10790,7986.9,9.75,13.3,25,25,0.392,10,49.9,9.42
,18:41:41,5,10790,7987.9,9.8,13.3,25,25,0.394,10,49.8,9.46
,18:41:42,5,10790,7988.9,9.78,13.3,25,25,0.393,10,49.9,9.44
,18:41:43,5,10790,7989.9,9.75,13.3,25,25,0.388,10,49.9,9.41
,18:41:44,5,10790,7990.9,9.66,13.3,25,25,0.384,10,49.9,9.31
,18:41:45,5,10790,7991.9,9.49,13.3,25,25,0.378,10,49.8,9.14
,18:41:46,5,10790,7992.9,9.27,13.3,25,25,0.373,10,49.8,8.92
,18:41:47,5,10790,7993.9,9.08,13.3,25,25,0.369,10,49.9,8.75
,18:41:48,5,10790,7994.9,9.02,13.3,25,25,0.363,10,49.8,8.71
,18:41:49,5,10790,7995.9,9.12,13.3,25,25,0.367,10,49.9,8.82
,18:41:50,5,10790,7996.9,9.3,13.3,25,25,0.374,10,49.9,9
,18:41:51,5,10790,7997.9,9.46,13.3,25,25,0.38,10,49.8,9.14
,18:41:52,5,10790,7998.9,9.54,13.3,25,25,0.38,10,49.9,9.22
,18:41:53,5,10790,7999.9,9.57,13.3,25,25,0.381,10,49.8,9.24
,18:41:54,5,10790,8000.9,9.57,13.3,25,25,0.381,10,49.8,9.24
,18:41:55,5,10790,8001.9,9.59,13.3,25,25,0.385,10,49.8,9.26
,18:41:56,5,10790,8002.9,9.61,13.3,25,25,0.386,10,49.8,9.28
,18:41:57,5,10790,8003.9,9.62,13.3,25,25,0.391,10,49.9,9.29
,18:41:58,5,10790,8004.9,9.59,13.3,25,25,0.386,10,49.9,9.25
,18:41:59,5,10790,8005.9,9.51,13.3,25,25,0.382,10,49.9,9.17
,18:42:00,5,10790,8006.9,9.38,13.3,25,25,0.377,10,49.9,9.04
,18:42:01,5,10790,8007.9,9.23,13.3,25,25,0.371,10,49.8,8.9
,18:42:02,5,10790,8008.9,9.15,13.3,25,25,0.368,10,49.9,8.83
,18:42:03,5,10790,8009.9,9.17,13.3,25,25,0.365,10,49.9,8.86
,18:42:04,5,10790,8010.9,9.27,13.3,25,25,0.369,10,49.9,8.96
,18:42:05,5,10790,8011.9,9.39,13.3,25,25,0.378,10,49.9,9.07
,18:42:06,5,10790,8012.9,9.46,13.3,25,25,0.384,10,49.8,9.14
,18:42:07,5,10790,8013.9,9.55,13.3,25,25,0.388,10,49.9,9.23
,18:42:08,5,10790,8014.9,9.66,13.3,25,25,0.388,10,49.9,9.34
,18:42:09,5,10790,8015.9,9.81,13.3,25,25,0.391,10,49.9,9.49
,18:42:10,5,10790,8016.9,9.9,13.3,25,25,0.394,10,49.9,9.56
,18:42:11,5,10790,8017.9,9.9,13.3,25,25,0.398,10,49.9,9.55
,18:42:12,5,10790,8018.9,9.86,13.3,25,25,0.397,10,49.9,9.52
,18:42:13,5,10790,8019.9,9.83,13.3,25,25,0.391,10,49.9,9.49
,18:42:14,5,10790,8020.9,9.81,13.3,25,25,0.394,10,49.9,9.46
,18:42:15,5,10790,8021.9,9.75,13.3,25,25,0.392,10,49.9,9.41
,18:42:16,5,10790,8022.9,9.68,13.3,25,25,0.389,10,49.9,9.33
,18:42:17,5,10790,8023.9,9.59,13.3,25,25,0.386,10,49.9,9.25
,18:42:18,5,10790,8024.9,9.53,13.3,25,25,0.383,10,49.9,9.19
,18:42:19,5,10790,8025.9,9.51,13.3,25,25,0.382,10,49.9,9.18
,18:42:20,5,10790,8026.9,9.53,13.3,25,25,0.379,10,49.9,9.2
,18:42:21,5,10790,8027.9,9.53,13.3,25,25,0.379,10,49.9,9.2
,18:42:22,5,10790,8028.9,9.53,13.3,25,25,0.383,10,49.9,9.2
,18:42:23,5,10790,8029.9,9.54,13.3,25,25,0.384,10,49.9,9.21
,18:42:24,5,10790,8030.9,9.58,13.3,25,25,0.381,10,49.9,9.25
,18:42:25,5,10790,8031.9,9.58,13.3,25,25,0.385,10,49.9,9.24
,18:42:26,5,10790,8032.9,9.56,13.3,25,25,0.388,10,49.8,9.22
,18:42:27,5,10790,8033.9,9.55,13.3,24,25,0.392,10,49.8,9.22
,18:42:28,5,10790,8034.9,9.56,13.3,25,25,0.384,10,49.9,9.23
,18:42:29,5,10790,8035.9,9.55,13.3,25,25,0.376,10,49.9,9.21
,18:42:30,5,10790,8036.9,9.46,13.3,25,25,0.376,10,49.9,9.12
,18:42:31,5,10790,8037.9,9.35,13.3,25,25,0.376,10,49.9,9.01
,18:42:32,5,10790,8038.9,9.27,13.3,25,25,0.377,10,49.9,8.95
,18:42:33,5,10790,8039.9,9.34,13.3,25,25,0.376,10,49.9,9.03
,18:42:34,5,10790,8040.9,9.47,13.3,25,25,0.377,10,49.9,9.15
,18:42:35,5,10790,8041.9,9.58,13.3,25,25,0.381,10,49.9,9.26
,18:42:36,5,10790,8042.9,9.59,13.3,25,25,0.39,10,49.8,9.26
,18:42:37,5,10790,8043.9,9.57,13.3,25,25,0.389,10,49.9,9.24
,18:42:38,5,10790,8044.9,9.51,13.3,25,25,0.379,10,49.9,9.17
,18:42:39,5,10790,8045.9,9.41,13.3,25,25,0.375,10,49.9,9.08
,18:42:40,5,10790,8046.9,9.27,13.3,25,25,0.373,10,49.8,8.94
,18:42:41,5,10790,8047.9,9.12,13.3,25,25,0.371,10,49.8,8.8
,18:42:42,5,10790,8048.9,9.08,13.3,25,25,0.365,10,49.9,8.77
,18:42:43,5,10790,8049.9,9.17,13.3,25,25,0.365,10,49.9,8.87
,18:42:44,5,10790,8050.9,9.29,13.3,25,25,0.374,10,49.8,8.98
,18:42:45,5,10790,8051.9,9.32,13.3,25,25,0.379,10,49.8,8.99
,18:42:46,5,10790,8052.9,9.27,13.3,25,25,0.373,10,49.9,8.94
,18:42:47,5,10790,8053.9,9.26,13.3,25,25,0.369,10,49.9,8.95
,18:42:48,5,10790,8054.9,9.41,13.3,25,25,0.375,10,49.9,9.1
,18:42:49,5,10790,8055.9,9.58,13.3,25,25,0.385,10,49.8,9.27
,18:42:50,5,10790,8056.9,9.71,13.3,25,25,0.39,10,49.9,9.37
,18:42:51,5,10790,8057.9,9.68,13.3,25,25,0.389,10,49.8,9.34
,18:42:52,5,10790,8058.9,9.61,13.3,25,25,0.382,10,49.9,9.27
,18:42:53,5,10790,8059.9,9.53,13.3,25,25,0.383,10,49.9,9.19
,18:42:54,5,10790,8060.9,9.47,13.3,25,25,0.381,10,49.9,9.13
,18:42:55,5,10790,8061.9,9.39,13.3,25,25,0.378,10,49.9,9.06
,18:42:56,5,10790,8062.9,9.33,13.3,25,25,0.371,10,49.9,9
,18:42:57,5,10790,8063.9,9.26,13.3,25,25,0.372,10,49.9,8.94
,18:42:58,5,10790,8064.9,9.24,13.3,25,25,0.371,10,49.9,8.92
,18:42:59,5,10790,8065.9,9.24,13.3,25,25,0.371,10,49.9,8.92
,18:43:00,5,10790,8066.9,9.26,13.3,25,25,0.372,10,49.9,8.94
,18:43:01,5,10790,8067.9,9.27,13.3,25,25,0.373,10,49.8,8.95
,18:43:02,5,10790,8068.9,9.29,13.3,25,25,0.378,10,49.9,8.98
,18:43:03,5,10790,8069.9,9.35,13.3,25,25,0.376,10,49.8,9.03
,18:43:04,5,10790,8070.9,9.41,13.3,25,25,0.378,10,49.9,9.09
,18:43:05,5,10790,8071.9,9.48,13.3,25,25,0.381,10,49.9,9.15
,18:43:06,5,10790,8072.9,9.53,13.3,25,25,0.383,10,49.9,9.2
,18:43:07,5,10790,8073.9,9.58,13.3,25,25,0.385,10,49.9,9.26
,18:43:08,5,10790,8074.9,9.65,13.3,25,25,0.384,10,49.9,9.32
,18:43:09,5,10790,8075.9,9.7,13.3,25,25,0.386,10,49.9,9.36
,18:43:10,5,10790,8076.9,9.71,13.3,25,25,0.386,10,49.9,9.37
,18:43:11,5,10790,8077.9,9.71,13.3,25,25,0.39,10,49.8,9.37
,18:43:12,5,10790,8078.9,9.71,13.3,25,25,0.39,10,49.9,9.37
,18:43:13,5,10790,8079.9,9.78,13.3,25,25,0.393,10,49.9,9.45
,18:43:14,5,10790,8080.9,9.92,13.3,25,25,0.399,10,49.9,9.59
,18:43:15,5,10790,8081.9,10.08,13.3,25,25,0.405,10,49.9,9.74
,18:43:16,5,10790,8082.9,10.17,13.3,25,25,0.409,10,49.8,9.81
,18:43:17,5,10790,8083.9,10.12,13.3,25,25,0.407,10,49.8,9.76
,18:43:18,5,10790,8084.9,10.01,13.3,25,25,0.402,10,49.9,9.65
,18:43:19,5,10790,8085.9,9.88,13.3,25,25,0.393,10,49.8,9.52
,18:43:20,5,10790,8086.9,9.77,13.3,25,25,0.393,10,49.9,9.43
,18:43:21,5,10790,8087.9,9.71,13.3,25,25,0.391,10,49.9,9.38
,18:43:22,5,10790,8088.9,9.73,13.3,25,25,0.391,10,49.9,9.39
,18:43:23,5,10790,8089.9,9.81,13.3,25,25,0.394,10,49.9,9.48
,18:43:24,5,10790,8090.9,9.89,13.3,25,25,0.394,10,49.9,9.55
,18:43:25,5,10790,8091.9,9.93,13.3,25,25,0.395,10,49.8,9.59
,18:43:26,5,10790,8092.9,9.93,13.3,25,25,0.399,10,49.9,9.59
,18:43:27,5,10790,8093.9,9.92,13.3,25,25,0.395,10,49.9,9.57
,18:43:28,5,10790,8094.9,9.9,13.3,25,25,0.394,10,49.9,9.56
,18:43:29,5,10790,8095.9,9.92,13.3,25,25,0.399,10,49.9,9.58
,18:43:30,5,10790,8096.9,9.97,13.3,25,25,0.405,10,49.9,9.63
,18:43:31,5,10790,8097.9,10.04,13.3,25,25,0.404,10,49.9,9.7
,18:43:32,5,10790,8098.9,10.04,13.3,25,25,0.404,10,49.9,9.69
,18:43:33,5,10790,8099.9,9.99,13.3,25,25,0.402,10,49.9,9.64
,18:43:34,5,10790,8100.9,9.9,13.3,25,25,0.398,10,49.8,9.55
,18:43:35,5,10790,8101.9,9.84,13.3,25,25,0.396,10,49.9,9.49
,18:43:36,5,10790,8102.9,9.79,13.3,25,25,0.39,10,49.9,9.45
,18:43:37,5,10790,8103.9,9.74,13.3,25,25,0.388,10,49.9,9.4
,18:43:38,5,10790,8104.9,9.68,13.3,25,26,0.389,10,49.9,9.33
,18:43:39,5,10790,8105.9,9.59,13.3,25,26,0.39,10,49.8,9.25
,18:43:40,5,10790,8106.9,9.55,13.3,25,26,0.384,10,49.8,9.22
,18:43:41,5,10790,8107.9,9.58,13.3,25,26,0.385,10,49.9,9.25
,18:43:42,5,10790,8108.9,9.64,13.3,25,26,0.384,10,49.9,9.31
,18:43:43,5,10790,8109.9,9.64,13.3,25,26,0.388,10,49.9,9.3
,18:43:44,5,10790,8110.9,9.54,13.3,25,26,0.388,10,49.8,9.2
,18:43:45,5,10790,8111.9,9.42,13.3,25,26,0.383,10,49.9,9.08
,18:43:46,5,10790,8112.9,9.35,13.3,25,25,0.376,10,49.9,9.02
,18:43:47,5,10790,8113.9,9.29,13.3,25,25,0.374,10,49.9,8.96
,18:43:48,5,10790,8114.9,9.19,13.3,25,25,0.37,10,49.9,8.86
,18:43:49,5,10790,8115.9,9.06,13.3,25,25,0.364,10,49.9,8.73
,18:43:50,5,10790,8116.9,8.96,13.3,25,25,0.36,10,49.8,8.65
,18:43:51,5,10790,8117.9,8.91,13.3,25,25,0.355,10,49.8,8.6
,18:43:52,5,10790,8118.9,8.87,13.3,25,25,0.357,10,49.8,8.56
,18:43:53,5,10790,8119.9,8.81,13.3,25,25,0.354,10,49.8,8.5
,18:43:54,5,10790,8120.9,8.73,13.3,25,25,0.351,10,49.9,8.42
,18:43:55,5,10790,8121.9,8.66,13.3,25,25,0.348,10,49.9,8.36
,18:43:56,5,10790,8122.9,8.58,13.3,25,25,0.342,10,49.9,8.28
,18:43:57,5,10790,8123.9,8.5,13.3,25,25,0.342,10,49.8,8.2
,18:43:58,5,10790,8124.9,8.41,13.3,25,25,0.338,10,49.9,8.11
,18:43:59,5,10790,8125.9,8.33,13.3,25,25,0.331,10,49.9,8.03
,18:44:00,5,10790,8126.9,8.24,13.3,25,25,0.331,10,49.8,7.95
,18:44:01,5,10790,8127.9,8.22,13.3,25,25,0.33,10,49.8,7.95
,18:44:02,5,10790,8128.9,8.39,13.3,25,25,0.341,10,49.9,8.11
,18:44:03,5,10790,8129.9,8.55,13.3,25,25,0.34,10,49.8,8.27
,18:44:04,5,10790,8130.9,8.6,13.3,25,25,0.342,10,49.8,8.3
,18:44:05,5,10790,8131.9,8.42,13.3,25,25,0.335,10,49.9,8.11
,18:44:06,5,10790,8132.9,8.22,13.3,25,25,0.33,10,49.8,7.91
,18:44:07,5,10790,8133.9,8.08,13.3,25,25,0.328,10,49.8,7.79
,18:44:08,5,10790,8134.9,8.02,13.3,25,25,0.322,10,49.8,7.74
,18:44:09,5,10790,8135.9,8,13.3,25,25,0.321,10,49.8,7.72
,18:44:10,5,10790,8136.9,7.97,13.3,25,25,0.32,10,49.8,7.69
,18:44:11,5,10790,8137.9,7.93,13.3,25,25,0.322,10,49.8,7.65
,18:44:12,5,10790,8138.9,7.9,13.3,25,25,0.321,10,49.8,7.62
,18:44:13,5,10790,8139.9,7.91,13.3,25,25,0.321,10,49.8,7.63
,18:44:14,5,10790,8140.9,7.92,13.3,25,25,0.318,10,49.8,7.65
,18:44:15,5,10790,8141.9,7.94,13.3,25,25,0.316,10,49.8,7.66
,18:44:16,5,10790,8142.9,7.95,13.3,25,25,0.319,10,49.9,7.67
,18:44:17,5,10790,8143.9,7.97,13.3,25,25,0.32,10,49.8,7.7
,18:44:18,5,10790,8144.9,8,13.3,25,25,0.322,10,49.9,7.73
,18:44:19,5,10790,8145.9,8.01,13.3,25,25,0.322,10,49.8,7.73
,18:44:20,5,10790,8146.9,8.01,13.3,25,25,0.319,10,49.9,7.73
,18:44:21,5,10790,8147.9,8.01,13.3,25,25,0.319,10,49.9,7.73
,18:44:22,5,10790,8148.9,8.03,13.3,25,25,0.323,10,49.8,7.76
,18:44:23,5,10790,8149.9,8.1,13.3,25,25,0.326,10,49.8,7.83
,18:44:24,5,10790,8150.9,8.34,13.3,25,25,0.335,10,49.8,8.07
,18:44:25,5,10790,8151.9,8.53,13.3,25,25,0.343,10,49.8,8.25
,18:44:26,5,10790,8152.9,8.61,13.3,25,25,0.343,10,49.9,8.3
,18:44:27,5,10790,8153.9,8.45,13.3,25,25,0.336,10,49.8,8.14
,18:44:28,5,10790,8154.9,8.31,13.3,25,25,0.331,10,49.8,8.01
,18:44:29,5,10790,8155.9,8.26,13.3,25,25,0.335,10,49.8,7.97
,18:44:30,5,10790,8156.9,8.27,13.3,25,25,0.336,10,49.8,7.98
,18:44:31,5,10790,8157.9,8.29,13.3,25,25,0.333,10,49.8,8
,18:44:32,5,10790,8158.9,8.29,13.3,25,25,0.333,10,49.9,8
,18:44:33,5,10790,8159.9,8.28,13.3,25,25,0.329,10,49.8,7.99
,18:44:34,5,10790,8160.9,8.25,13.3,25,25,0.328,10,49.9,7.96
,18:44:35,5,10790,8161.9,8.22,13.3,25,25,0.327,10,49.9,7.94
,18:44:36,5,10790,8162.9,8.2,13.3,25,25,0.33,10,49.8,7.91
,18:44:37,5,10790,8163.9,8.18,13.3,25,25,0.332,10,49.8,7.89
,18:44:38,5,10790,8164.9,8.16,13.3,25,25,0.332,10,49.8,7.88
,18:44:39,5,10790,8165.9,8.14,13.3,25,25,0.324,10,49.8,7.86
,18:44:40,5,10790,8166.9,8.12,13.3,25,25,0.323,10,49.8,7.84
,18:44:41,5,10790,8167.9,8.11,13.3,25,25,0.323,10,49.8,7.83
,18:44:42,5,10790,8168.9,8.14,13.3,25,25,0.331,10,49.9,7.86
,18:44:43,5,10790,8169.9,8.16,13.3,25,25,0.332,10,49.8,7.88
,18:44:44,5,10790,8170.9,8.26,13.3,25,25,0.332,10,49.8,7.99
,18:44:45,5,10790,8171.9,8.47,13.3,25,25,0.341,10,49.8,8.2
,18:44:46,5,10790,8172.9,8.67,13.3,25,25,0.345,10,49.8,8.38
,18:44:47,5,10790,8173.9,8.73,13.3,25,25,0.347,10,49.8,8.42
,18:44:48,5,10790,8174.9,8.6,13.3,25,25,0.342,10,49.8,8.29
,18:44:49,5,10790,8175.9,8.45,13.3,25,25,0.34,10,49.9,8.14
,18:44:50,5,10790,8176.9,8.36,13.3,25,25,0.336,10,49.8,8.06
,18:44:51,5,10790,8177.9,8.32,13.3,25,25,0.338,10,49.8,8.03
,18:44:52,5,10790,8178.9,8.29,13.3,25,25,0.337,10,49.8,8
,18:44:53,5,10790,8179.9,8.25,13.3,25,25,0.332,10,49.8,7.96
,18:44:54,5,10790,8180.9,8.24,13.3,25,25,0.335,10,49.9,7.95
,18:44:55,5,10790,8181.9,8.31,13.3,25,25,0.334,10,49.9,8.03
,18:44:56,5,10790,8182.9,8.38,13.3,25,25,0.337,10,49.9,8.09
,18:44:57,5,10790,8183.9,8.38,13.3,25,25,0.337,10,49.8,8.09
,18:44:58,5,10790,8184.9,8.3,13.3,25,25,0.33,10,49.8,8
,18:44:59,5,10790,8185.9,8.22,13.3,25,25,0.324,10,49.8,7.93
,18:45:00,5,10790,8186.9,8.18,13.3,25,25,0.322,10,49.8,7.89
,18:45:01,5,10790,8187.9,8.16,13.3,25,25,0.321,10,49.8,7.87
,18:45:02,5,10790,8188.9,8.13,13.3,25,25,0.324,10,49.8,7.85
,18:45:03,5,10790,8189.9,8.1,13.3,25,25,0.326,10,49.9,7.82
,18:45:04,5,10790,8190.9,8.08,13.3,25,25,0.328,10,49.8,7.8
,18:45:05,5,10790,8191.9,8.11,13.3,24,25,0.333,10,49.8,7.83
,18:45:06,5,10790,8192.9,8.16,13.3,25,25,0.332,10,49.8,7.89
,18:45:07,5,10790,8193.9,8.21,13.3,25,25,0.33,10,49.8,7.93
,18:45:08,5,10790,8194.9,8.22,13.3,25,25,0.33,10,49.8,7.93
,18:45:09,5,10790,8195.9,8.22,13.3,25,25,0.334,10,49.8,7.93
,18:45:10,5,10790,8196.9,8.23,13.3,25,25,0.334,10,49.8,7.95
,18:45:11,5,10790,8197.9,8.38,13.3,25,25,0.337,10,49.8,8.11
