Data file,,DELRINNC010_ISO10_12C_007_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:46:49 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:59:01,4,43200,731.4,0.97,13.3,7,12.6,0.145,10,50.1,0.91
,12:59:02,4,43200,732.4,0.97,13.3,7,12.6,0.14,10,50.1,0.91
,12:59:03,4,43200,733.4,0.97,13.3,7,12.7,0.135,10,50,0.91
,12:59:04,4,43200,734.4,0.97,13.3,7,12.7,0.135,10,50.1,0.91
,12:59:05,4,43200,735.4,0.97,13.3,7,12.7,0.136,10,50.1,0.91
,12:59:06,4,43200,736.4,0.97,13.3,7,12.7,0.141,10,50.1,0.91
,12:59:07,4,43200,737.4,0.97,13.3,7,12.7,0.14,10,50.1,0.91
,12:59:08,4,43200,738.4,0.97,13.3,7,12.7,0.14,10,50.1,0.91
,12:59:09,4,43200,739.4,0.97,13.3,7,12.7,0.146,10,50,0.91
,12:59:10,4,43200,740.4,0.97,13.3,7,12.7,0.146,10,50.1,0.91
,12:59:11,4,43200,741.4,0.97,13.3,7,12.8,0.145,10,50,0.91
,12:59:12,4,43200,742.4,0.97,13.3,7,12.8,0.145,10,50.1,0.91
,12:59:13,4,43200,743.4,0.97,13.3,7,12.8,0.145,10,50.1,0.91
,12:59:14,4,43200,744.4,0.97,13.3,7,12.8,0.145,10,50,0.91
,12:59:15,4,43200,745.4,0.97,13.3,7,12.8,0.146,10,50.1,0.91
,12:59:16,4,43200,746.4,0.98,13.3,7,12.8,0.147,10,50,0.91
,12:59:17,4,43200,747.4,0.98,13.3,7,12.9,0.147,10,50,0.91
,12:59:18,4,43200,748.4,0.97,13.3,7,12.9,0.146,10,50.1,0.91
,12:59:19,4,43200,749.4,0.98,13.3,7,12.9,0.147,10,50,0.91
,12:59:20,4,43200,750.4,0.98,13.3,7,12.9,0.147,10,50.1,0.91
,12:59:21,4,43200,751.4,0.98,13.3,7,12.9,0.147,10,50.1,0.91
,12:59:22,4,43200,752.4,0.98,13.3,7,12.9,0.142,10,50.1,0.92
,12:59:23,4,43200,753.4,0.98,13.3,7,12.9,0.142,10,50.1,0.92
,12:59:24,4,43200,754.4,0.98,13.3,7,13,0.147,10,50.1,0.92
,12:59:25,4,43200,755.4,0.98,13.3,7,13,0.142,10,50.1,0.92
,12:59:26,4,43200,756.4,0.98,13.3,7,13,0.137,10,50.1,0.92
,12:59:27,4,43200,757.4,0.98,13.3,7,13,0.137,10,50.1,0.92
,12:59:28,4,43200,758.4,0.98,13.3,7,13,0.137,10,50,0.92
,12:59:29,4,43200,759.4,0.98,13.3,7,13,0.136,10,50.1,0.91
,12:59:30,4,43200,760.4,0.97,13.3,7,13,0.141,10,50,0.91
,12:59:31,4,43200,761.4,0.97,13.3,7,13,0.141,10,50.1,0.91
,12:59:32,4,43200,762.4,0.97,13.3,7,13,0.141,10,50.1,0.91
,12:59:33,4,43200,763.4,0.98,13.3,7,13,0.147,10,50.1,0.91
,12:59:34,4,43200,764.4,0.97,13.3,7,13.1,0.141,10,50.1,0.91
,12:59:35,4,43200,765.4,0.97,13.3,7,13.1,0.14,10,50.1,0.91
,12:59:36,4,43200,766.4,0.97,13.3,7,13.1,0.14,10,50.1,0.91
,12:59:37,4,43200,767.4,0.97,13.3,7,13.1,0.146,10,50,0.91
,12:59:38,4,43200,768.4,0.97,13.3,7,13.1,0.146,10,50.1,0.91
,12:59:39,4,43200,769.4,0.97,13.3,7,13.1,0.146,10,50.1,0.91
,12:59:40,4,43200,770.4,0.97,13.3,7,13.1,0.146,10,50,0.91
,12:59:41,4,43200,771.4,0.97,13.3,7,13.1,0.141,10,50.1,0.91
,12:59:42,4,43200,772.4,0.98,13.3,7,13.2,0.141,10,50.1,0.92
,12:59:43,4,43200,773.4,0.98,13.3,7,13.2,0.142,10,50.1,0.91
,12:59:44,4,43200,774.4,0.98,13.3,7,13.2,0.147,10,50.1,0.91
,12:59:45,4,43200,775.4,0.98,13.3,7,13.2,0.147,10,50,0.92
,12:59:46,4,43200,776.4,0.98,13.3,7,13.2,0.147,10,50.1,0.92
,12:59:47,4,43200,777.4,0.98,13.3,7,13.2,0.147,10,50.1,0.92
,12:59:48,4,43200,778.4,0.98,13.3,7,13.2,0.147,10,50.1,0.92
,12:59:49,4,43200,779.4,0.98,13.3,7,13.2,0.147,10,50.1,0.92
,12:59:50,4,43200,780.4,0.98,13.3,7,13.2,0.142,10,50.1,0.92
,12:59:51,4,43200,781.4,0.98,13.3,7,13.2,0.142,10,50.1,0.92
,12:59:52,4,43200,782.4,0.98,13.3,7,13.2,0.142,10,50.1,0.92
,12:59:53,4,43200,783.4,0.98,13.3,7,13.2,0.141,10,50.1,0.91
,12:59:54,4,43200,784.4,0.97,13.3,7,13.3,0.136,10,50.1,0.91
,12:59:55,4,43200,785.4,0.97,13.3,7,13.3,0.136,10,50.1,0.91
,12:59:56,4,43200,786.4,0.97,13.3,7,13.3,0.136,10,50.1,0.91
,12:59:57,4,43200,787.4,0.97,13.3,7,13.3,0.141,10,50.1,0.91
,12:59:58,4,43200,788.4,0.97,13.3,7,13.3,0.146,10,50.1,0.91
,12:59:59,4,43200,789.4,0.97,13.3,7,13.3,0.146,10,50.1,0.91
,13:00:00,4,43200,790.4,0.97,13.3,6,13.3,0.151,10,50.1,0.91
,13:00:01,4,43200,791.4,0.97,13.3,7,13.3,0.146,10,50.1,0.91
,13:00:02,4,43200,792.4,0.97,13.3,7,13.3,0.146,10,50,0.91
,13:00:03,4,43200,793.4,0.98,13.3,7,13.3,0.147,10,50,0.91
,13:00:04,4,43200,794.4,0.98,13.3,7,13.3,0.141,10,50.1,0.91
,13:00:05,4,43200,795.4,0.98,13.3,7,13.3,0.141,10,50,0.91
,13:00:06,4,43200,796.4,0.98,13.3,7,13.3,0.142,10,50.1,0.92
,13:00:07,4,43200,797.4,0.98,13.3,7,13.3,0.147,10,50.1,0.91
,13:00:08,4,43200,798.4,0.98,13.3,7,13.3,0.147,10,50.1,0.92
,13:00:09,4,43200,799.4,0.98,13.3,7,13.4,0.147,10,50.1,0.92
,13:00:10,4,43200,800.4,0.98,13.3,7,13.4,0.142,10,50,0.92
,13:00:11,4,43200,801.4,0.99,13.3,7,13.4,0.143,10,50.1,0.92
,13:00:12,4,43200,802.4,0.98,13.3,7,13.4,0.137,10,50.1,0.92
,13:00:13,4,43200,803.4,0.98,13.3,7,13.4,0.142,10,50.1,0.92
,13:00:14,4,43200,804.4,0.98,13.3,7,13.4,0.136,10,50,0.92
,13:00:15,4,43200,805.4,0.98,13.3,7,13.4,0.131,10,50.1,0.91
,13:00:16,4,43200,806.4,0.97,13.3,7,13.4,0.131,10,50.1,0.91
,13:00:17,4,43200,807.4,0.97,13.3,7,13.4,0.135,10,50,0.91
,13:00:18,4,43200,808.4,0.97,13.3,7,13.4,0.135,10,50.1,0.91
,13:00:19,4,43200,809.4,0.97,13.3,7,13.4,0.135,10,50.1,0.91
,13:00:20,4,43200,810.4,0.97,13.3,7,13.4,0.14,10,50.1,0.91
,13:00:21,4,43200,811.4,0.96,13.3,7,13.4,0.139,10,50,0.9
,13:00:22,4,43200,812.4,0.96,13.3,7,13.4,0.138,10,50.1,0.9
,13:00:23,4,43200,813.4,0.95,13.3,7,13.4,0.138,10,50,0.89
,13:00:24,4,43200,814.4,0.95,13.3,7,13.4,0.143,10,50.1,0.89
,13:00:25,4,43200,815.4,0.96,13.3,6,13.4,0.149,10,50.1,0.9
,13:00:26,4,43200,816.4,0.96,13.3,6,13.4,0.149,10,50.1,0.9
,13:00:27,4,43200,817.4,0.96,13.3,6,13.4,0.15,10,50.1,0.9
,13:00:28,4,43200,818.4,0.96,13.3,6,13.4,0.15,10,50.1,0.9
,13:00:29,4,43200,819.4,0.96,13.3,7,13.4,0.145,10,50.1,0.9
,13:00:30,4,43200,820.4,0.97,13.3,7,13.4,0.145,10,50,0.91
,13:00:31,4,43200,821.4,0.97,13.3,7,13.4,0.145,10,50,0.91
,13:00:32,4,43200,822.4,0.97,13.3,7,13.4,0.145,10,50,0.91
,13:00:33,4,43200,823.4,0.97,13.3,7,13.5,0.145,10,50,0.91
,13:00:34,4,43200,824.4,0.97,13.3,7,13.5,0.145,10,50.1,0.91
,13:00:35,4,43200,825.4,0.97,13.3,7,13.5,0.145,10,50.1,0.91
,13:00:36,4,43200,826.4,0.97,13.3,7,13.5,0.145,10,50.1,0.91
,13:00:37,4,43200,827.4,0.97,13.3,7,13.5,0.146,10,50.1,0.91
,13:00:38,4,43200,828.4,0.98,13.3,7,13.5,0.141,10,50,0.91
,13:00:39,4,43200,829.4,0.98,13.3,7,13.5,0.136,10,50.1,0.92
,13:00:40,4,43200,830.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:41,4,43200,831.4,0.98,13.3,6,13.5,0.152,10,50.1,0.91
,13:00:42,4,43200,832.4,0.98,13.3,7,13.5,0.147,10,50.1,0.92
,13:00:43,4,43200,833.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:00:44,4,43200,834.4,0.99,13.3,7,13.5,0.143,10,50.1,0.92
,13:00:45,4,43200,835.4,0.98,13.3,7,13.5,0.148,10,50.1,0.92
,13:00:46,4,43200,836.4,0.98,13.3,7,13.5,0.148,10,50.1,0.92
,13:00:47,4,43200,837.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:00:48,4,43200,838.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:00:49,4,43200,839.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:50,4,43200,840.4,0.97,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:51,4,43200,841.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:52,4,43200,842.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:53,4,43200,843.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:54,4,43200,844.4,0.97,13.3,7,13.5,0.141,10,50,0.91
,13:00:55,4,43200,845.4,0.97,13.3,7,13.5,0.141,10,50.1,0.91
,13:00:56,4,43200,846.4,0.98,13.3,7,13.5,0.141,10,50,0.91
,13:00:57,4,43200,847.4,0.98,13.3,7,13.5,0.141,10,50,0.91
,13:00:58,4,43200,848.4,0.97,13.3,7,13.5,0.146,10,50,0.91
,13:00:59,4,43200,849.4,0.97,13.3,7,13.5,0.146,10,50.1,0.91
,13:01:00,4,43200,850.4,0.98,13.3,7,13.5,0.147,10,50.1,0.92
,13:01:01,4,43200,851.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:01:02,4,43200,852.4,0.98,13.3,7,13.5,0.142,10,50,0.92
,13:01:03,4,43200,853.4,0.98,13.3,7,13.5,0.142,10,50,0.92
,13:01:04,4,43200,854.4,0.98,13.3,7,13.5,0.147,10,50.1,0.92
,13:01:05,4,43200,855.4,0.98,13.3,7,13.5,0.142,10,50,0.92
,13:01:06,4,43200,856.4,0.98,13.3,7,13.5,0.142,10,50,0.92
,13:01:07,4,43200,857.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:01:08,4,43200,858.4,0.98,13.3,7,13.5,0.142,10,50.1,0.92
,13:01:09,4,43200,859.4,0.98,13.3,7,13.5,0.141,10,50.1,0.91
,13:01:10,4,43200,860.4,0.97,13.3,7,13.5,0.141,10,50.1,0.91
,13:01:11,4,43200,861.4,0.97,13.3,7,13.5,0.14,10,50.1,0.91
,13:01:12,4,43200,862.4,0.97,13.3,7,13.5,0.141,10,50.1,0.91
,13:01:13,4,43200,863.4,0.97,13.3,7,13.5,0.135,10,50.1,0.91
,13:01:14,4,43200,864.4,0.97,13.3,7,13.5,0.135,10,50,0.91
,13:01:15,4,43200,865.4,0.97,13.3,7,13.5,0.136,10,50.1,0.91
,13:01:16,4,43200,866.4,0.98,13.3,7,13.5,0.136,10,50.1,0.91
,13:01:17,4,43200,867.4,0.98,13.3,7,13.5,0.141,10,50,0.91
,13:01:18,4,43200,868.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:19,4,43200,869.4,0.96,13.3,7,13.4,0.144,10,50.1,0.9
,13:01:20,4,43200,870.4,0.96,13.3,7,13.4,0.144,10,50.1,0.9
,13:01:21,4,43200,871.4,0.96,13.3,7,13.4,0.144,10,50.1,0.9
,13:01:22,4,43200,872.4,0.97,13.3,7,13.4,0.145,10,50,0.91
,13:01:23,4,43200,873.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:24,4,43200,874.4,0.96,13.3,7,13.4,0.145,10,50.1,0.9
,13:01:25,4,43200,875.4,0.96,13.3,7,13.4,0.144,10,50,0.9
,13:01:26,4,43200,876.4,0.96,13.3,7,13.4,0.144,10,50,0.9
,13:01:27,4,43200,877.4,0.96,13.3,7,13.4,0.145,10,50.1,0.9
,13:01:28,4,43200,878.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:29,4,43200,879.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:30,4,43200,880.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:31,4,43200,881.4,0.97,13.3,7,13.4,0.145,10,50.1,0.91
,13:01:32,4,43200,882.4,0.97,13.3,7,13.4,0.135,10,50,0.91
,13:01:33,4,43200,883.4,0.97,13.3,7,13.4,0.135,10,50.1,0.91
,13:01:34,4,43200,884.4,0.97,13.3,7,13.4,0.131,10,50,0.91
,13:01:35,4,43200,885.4,0.97,13.3,7,13.4,0.131,10,50,0.91
,13:01:36,4,43200,886.4,0.97,13.3,7,13.4,0.135,10,50.1,0.91
,13:01:37,4,43200,887.4,0.97,13.3,7,13.4,0.135,10,50.1,0.91
,13:01:38,4,43200,888.4,0.97,13.3,7,13.4,0.14,10,50.1,0.91
,13:01:39,4,43200,889.4,0.97,13.3,7,13.4,0.145,10,50,0.91
,13:01:40,4,43200,890.4,0.97,13.3,7,13.3,0.145,10,50.1,0.91
,13:01:41,4,43200,891.4,0.96,13.3,6,13.4,0.15,10,50.1,0.9
,13:01:42,4,43200,892.4,0.96,13.3,7,13.3,0.144,10,50.1,0.9
,13:01:43,4,43200,893.4,0.96,13.3,7,13.3,0.144,10,50.1,0.9
,13:01:44,4,43200,894.4,0.96,13.3,7,13.3,0.139,10,50,0.9
,13:01:45,4,43200,895.4,0.96,13.3,7,13.3,0.139,10,50,0.91
,13:01:46,4,43200,896.4,0.96,13.3,7,13.3,0.145,10,50.1,0.9
,13:01:47,4,43200,897.4,0.96,13.3,7,13.3,0.145,10,50.1,0.9
,13:01:48,4,43200,898.4,0.96,13.3,7,13.3,0.139,10,50.1,0.9
,13:01:49,4,43200,899.4,0.97,13.3,7,13.3,0.14,10,50.1,0.91
,13:01:50,4,43200,900.4,0.97,13.3,7,13.3,0.14,10,50.1,0.91
,13:01:51,4,43200,901.4,0.96,13.3,7,13.3,0.139,10,50.1,0.9
,13:01:52,4,43200,902.4,0.96,13.3,7,13.3,0.139,10,50.1,0.9
,13:01:53,4,43200,903.4,0.96,13.3,7,13.3,0.145,10,50.1,0.9
,13:01:54,4,43200,904.4,0.97,13.3,7,13.3,0.145,10,50.1,0.91
,13:01:55,4,43200,905.4,0.97,13.3,7,13.3,0.145,10,50,0.91
,13:01:56,4,43200,906.4,0.96,13.3,7,13.3,0.145,10,50.1,0.9
,13:01:57,4,43200,907.4,0.96,13.3,7,13.3,0.145,10,50,0.9
,13:01:58,4,43200,908.4,0.96,13.3,7,13.3,0.144,10,50,0.9
,13:01:59,4,43200,909.4,0.96,13.3,7,13.2,0.145,10,50.1,0.9
,13:02:00,4,43200,910.4,0.96,13.3,7,13.3,0.145,10,50.1,0.9
,13:02:01,4,43200,911.4,0.96,13.3,7,13.2,0.145,10,50,0.9
,13:02:02,4,43200,912.4,0.96,13.3,7,13.2,0.134,10,50.1,0.9
,13:02:03,4,43200,913.4,0.97,13.3,7,13.2,0.135,10,50,0.91
,13:02:04,4,43200,914.4,0.97,13.3,7,13.2,0.135,10,50.1,0.91
,13:02:05,4,43200,915.4,0.97,13.3,7,13.2,0.141,10,50.1,0.91
,13:02:06,4,43200,916.4,0.97,13.3,7,13.2,0.14,10,50.1,0.91
,13:02:07,4,43200,917.4,0.97,13.3,7,13.2,0.14,10,50.1,0.91
,13:02:08,4,43200,918.4,0.97,13.3,7,13.2,0.14,10,50.1,0.91
,13:02:09,4,43200,919.4,0.97,13.3,7,13.2,0.14,10,50.1,0.91
,13:02:10,4,43200,920.4,0.97,13.3,7,13.2,0.14,10,50.1,0.91
,13:02:11,4,43200,921.4,0.97,13.3,7,13.2,0.145,10,50,0.9
,13:02:12,4,43200,922.4,0.96,13.3,7,13.2,0.145,10,50.1,0.9
,13:02:13,4,43200,923.4,0.97,13.3,7,13.1,0.145,10,50,0.91
,13:02:14,4,43200,924.4,0.97,13.3,7,13.1,0.145,10,50,0.91
,13:02:15,4,43200,925.4,0.96,13.3,7,13.1,0.145,10,50.1,0.9
,13:02:16,4,43200,926.4,0.97,13.3,7,13.1,0.145,10,50,0.91
,13:02:17,4,43200,927.4,0.97,13.3,7,13.1,0.145,10,50.1,0.91
,13:02:18,4,43200,928.4,0.97,13.3,7,13.1,0.14,10,50.1,0.91
,13:02:19,4,43200,929.4,0.97,13.3,7,13.1,0.14,10,50,0.91
,13:02:20,4,43200,930.4,0.97,13.3,7,13.1,0.14,10,50.1,0.91
,13:02:21,4,43200,931.4,0.97,13.3,7,13.1,0.14,10,50,0.91
,13:02:22,4,43200,932.4,0.97,13.3,7,13.1,0.14,10,50.1,0.91
,13:02:23,4,43200,933.4,0.97,13.3,7,13.1,0.135,10,50.1,0.91
,13:02:24,4,43200,934.4,0.97,13.3,7,13.1,0.135,10,50.1,0.91
,13:02:25,4,43200,935.4,0.97,13.3,7,13,0.14,10,50.1,0.91
,13:02:26,4,43200,936.4,0.97,13.3,7,13,0.141,10,50.1,0.91
,13:02:27,4,43200,937.4,0.97,13.3,7,13,0.14,10,50.1,0.91
,13:02:28,4,43200,938.4,0.97,13.3,7,13,0.145,10,50.1,0.91
,13:02:29,4,43200,939.4,0.96,13.3,7,13,0.145,10,50,0.9
,13:02:30,4,43200,940.4,0.97,13.3,7,13,0.145,10,50.1,0.91
,13:02:31,4,43200,941.4,0.97,13.3,7,13,0.145,10,50.1,0.91
,13:02:32,4,43200,942.4,0.97,13.3,7,13,0.145,10,50.1,0.91
,13:02:33,4,43200,943.4,0.96,13.3,7,13,0.145,10,50.1,0.9
,13:02:34,4,43200,944.4,0.96,13.3,7,13,0.144,10,50.1,0.9
,13:02:35,4,43200,945.4,0.97,13.3,7,13,0.145,10,50,0.91
,13:02:36,4,43200,946.4,0.97,13.3,7,12.9,0.145,10,50.1,0.91
,13:02:37,4,43200,947.4,0.97,13.3,7,12.9,0.14,10,50.1,0.91
,13:02:38,4,43200,948.4,0.96,13.3,7,12.9,0.144,10,50.1,0.9
,13:02:39,4,43200,949.4,0.96,13.3,6,12.9,0.15,10,50,0.9
,13:02:40,4,43200,950.4,0.96,13.3,6,12.9,0.15,10,50.1,0.9
,13:02:41,4,43200,951.4,0.97,13.3,7,12.9,0.14,10,50.1,0.91
,13:02:42,4,43200,952.4,0.97,13.3,7,12.9,0.135,10,50.1,0.91
,13:02:43,4,43200,953.4,0.97,13.3,7,12.9,0.135,10,50.1,0.91
,13:02:44,4,43200,954.4,0.96,13.3,7,12.9,0.134,10,50.1,0.9
,13:02:45,4,43200,955.4,0.97,13.3,7,12.9,0.135,10,50,0.91
,13:02:46,4,43200,956.4,0.97,13.3,7,12.9,0.14,10,50,0.91
,13:02:47,4,43200,957.4,0.97,13.3,7,12.9,0.14,10,50.1,0.91
,13:02:48,4,43200,958.4,0.96,13.3,7,12.8,0.145,10,50.1,0.9
,13:02:49,4,43200,959.4,0.96,13.3,7,12.8,0.145,10,50.1,0.9
,13:02:50,4,43200,960.4,0.97,13.3,6,12.8,0.151,10,50.1,0.91
,13:02:51,4,43200,961.4,0.97,13.3,7,12.8,0.146,10,50,0.91
,13:02:52,4,43200,962.4,0.97,13.3,7,12.8,0.146,10,50,0.91
,13:02:53,4,43200,963.4,0.97,13.3,7,12.8,0.146,10,50,0.91
,13:02:54,4,43200,964.4,0.97,13.3,7,12.8,0.141,10,50,0.91
,13:02:55,4,43200,965.4,0.97,13.3,7,12.8,0.146,10,50.1,0.91
,13:02:56,4,43200,966.4,0.97,13.3,7,12.8,0.146,10,50,0.91
,13:02:57,4,43200,967.4,0.97,13.3,7,12.8,0.146,10,50,0.91
,13:02:58,4,43200,968.4,0.97,13.3,7,12.8,0.146,10,50.1,0.91
,13:02:59,4,43200,969.4,0.98,13.3,7,12.8,0.136,10,50.1,0.91
,13:03:00,4,43200,970.4,0.97,13.3,7,12.7,0.136,10,50.1,0.91
,13:03:01,4,43200,971.4,0.97,13.3,7,12.7,0.136,10,50.1,0.91
,13:03:02,4,43200,972.4,0.97,13.3,7,12.7,0.135,10,50,0.91
,13:03:03,4,43200,973.4,0.97,13.3,7,12.7,0.14,10,50,0.91
,13:03:04,4,43200,974.4,0.97,13.3,7,12.7,0.146,10,50,0.91
,13:03:05,4,43200,975.4,0.97,13.3,7,12.7,0.145,10,50,0.91
,13:03:06,4,43200,976.4,0.97,13.3,7,12.7,0.145,10,50,0.91
,13:03:07,4,43200,977.4,0.97,13.3,7,12.7,0.145,10,50.1,0.91
,13:03:08,4,43200,978.4,0.97,13.3,7,12.7,0.146,10,50,0.91
,13:03:09,4,43200,979.4,0.97,13.3,7,12.7,0.146,10,50.1,0.91
,13:03:10,4,43200,980.4,0.97,13.3,7,12.6,0.141,10,50.1,0.91
,13:03:11,4,43200,981.4,0.97,13.3,7,12.6,0.141,10,50,0.91
,13:03:12,4,43200,982.4,0.97,13.3,7,12.6,0.141,10,50,0.91
,13:03:13,4,43200,983.4,0.98,13.3,7,12.6,0.136,10,50.1,0.92
,13:03:14,4,43200,984.4,0.98,13.3,7,12.6,0.136,10,50.1,0.91
,13:03:15,4,43200,985.4,0.98,13.3,7,12.6,0.141,10,50,0.91
,13:03:16,4,43200,986.4,0.97,13.3,7,12.6,0.146,10,50.1,0.91
,13:03:17,4,43200,987.4,0.97,13.3,7,12.6,0.146,10,50.1,0.91
,13:03:18,4,43200,988.4,0.97,13.3,7,12.6,0.146,10,50,0.91
,13:03:19,4,43200,989.4,0.97,13.3,7,12.6,0.141,10,50,0.91
,13:03:20,4,43200,990.4,0.97,13.3,7,12.6,0.141,10,50.1,0.91
,13:03:21,4,43200,991.4,0.97,13.3,7,12.5,0.141,10,50.1,0.91
,13:03:22,4,43200,992.4,0.97,13.3,7,12.5,0.146,10,50,0.91
,13:03:23,4,43200,993.4,0.98,13.3,7,12.5,0.141,10,50.1,0.91
,13:03:24,4,43200,994.4,0.97,13.3,7,12.5,0.135,10,50.1,0.91
,13:03:25,4,43200,995.4,0.97,13.3,7,12.5,0.135,10,50.1,0.91
,13:03:26,4,43200,996.4,0.97,13.3,7,12.5,0.14,10,50.1,0.91
,13:03:27,4,43200,997.4,0.97,13.3,7,12.5,0.146,10,50,0.91
,13:03:28,4,43200,998.4,0.98,13.3,7,12.4,0.147,10,50.1,0.91
,13:03:29,4,43200,999.4,0.97,13.3,7,12.4,0.146,10,50.1,0.91
,13:03:30,4,43200,1000.4,0.97,13.3,7,12.4,0.145,10,50.1,0.91
,13:03:31,4,43200,1001.4,0.96,13.3,7,12.4,0.144,10,50,0.9
,13:03:32,4,43200,1002.4,0.96,13.3,7,12.4,0.139,10,50.1,0.91
,13:03:33,4,43200,1003.4,0.97,13.3,7,12.4,0.145,10,50.1,0.91
,13:03:34,4,43200,1004.4,0.97,13.3,7,12.4,0.146,10,50.1,0.91
,13:03:35,4,43200,1005.4,0.97,13.3,7,12.4,0.14,10,50.1,0.91
,13:03:36,4,43200,1006.4,0.97,13.3,7,12.4,0.14,10,50.1,0.91
,13:03:37,4,43200,1007.4,0.97,13.3,7,12.3,0.141,10,50.1,0.91
,13:03:38,4,43200,1008.4,0.97,13.3,7,12.3,0.135,10,50.1,0.91
,13:03:39,4,43200,1009.4,0.97,13.3,7,12.3,0.14,10,50.1,0.91
,13:03:40,4,43200,1010.4,0.97,13.3,7,12.3,0.14,10,50.1,0.91
,13:03:41,4,43200,1011.4,0.97,13.3,7,12.3,0.14,10,50.1,0.91
,13:03:42,4,43200,1012.4,0.97,13.3,7,12.3,0.14,10,50.1,0.91
,13:03:43,4,43200,1013.4,0.97,13.3,7,12.3,0.14,10,50.1,0.91
,13:03:44,4,43200,1014.4,0.97,13.3,7,12.3,0.145,10,50.1,0.91
,13:03:45,4,43200,1015.4,0.96,13.3,7,12.3,0.145,10,50.1,0.9
,13:03:46,4,43200,1016.4,0.97,13.3,7,12.2,0.145,10,50.1,0.91
,13:03:47,4,43200,1017.4,0.97,13.3,7,12.2,0.14,10,50.1,0.91
,13:03:48,4,43200,1018.4,0.97,13.3,7,12.2,0.14,10,50.1,0.91
,13:03:49,4,43200,1019.4,0.97,13.3,7,12.2,0.14,10,50.1,0.91
,13:03:50,4,43200,1020.4,0.97,13.3,7,12.2,0.14,10,50.1,0.91
,13:03:51,4,43200,1021.4,0.97,13.3,7,12.2,0.14,10,50.1,0.91
,13:03:52,4,43200,1022.4,0.97,13.3,7,12.2,0.145,10,50.1,0.91
,13:03:53,4,43200,1023.4,0.96,13.3,7,12.2,0.145,10,50.1,0.9
,13:03:54,4,43200,1024.4,0.97,13.3,7,12.1,0.145,10,50.1,0.91
,13:03:55,4,43200,1025.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:03:56,4,43200,1026.4,0.97,13.3,7,12.1,0.141,10,50.1,0.91
,13:03:57,4,43200,1027.4,0.97,13.3,7,12.1,0.146,10,50.1,0.91
,13:03:58,4,43200,1028.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:03:59,4,43200,1029.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:04:00,4,43200,1030.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:04:01,4,43200,1031.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:04:02,4,43200,1032.4,0.97,13.3,7,12.1,0.14,10,50.1,0.91
,13:04:03,4,43200,1033.4,0.97,13.3,7,12.1,0.145,10,50.1,0.91
,13:04:04,4,43200,1034.4,0.97,13.3,7,12,0.14,10,50.1,0.91
,13:04:05,4,43200,1035.4,0.97,13.3,7,12,0.14,10,50.1,0.91
,13:04:06,4,43200,1036.4,0.97,13.3,7,12,0.14,10,50.1,0.91
,13:04:07,4,43200,1037.4,0.97,13.3,7,12,0.135,10,50.1,0.91
,13:04:08,4,43200,1038.4,0.97,13.3,7,12,0.135,10,50.1,0.91
,13:04:09,4,43200,1039.4,0.97,13.3,7,12,0.135,10,50.1,0.91
,13:04:10,4,43200,1040.4,0.97,13.3,7,12,0.14,10,50.1,0.91
,13:04:11,4,43200,1041.4,0.97,13.3,7,11.9,0.14,10,50.1,0.91
