Data file,,RA0.3_PDMS_12C_004.TSV,,,,,,,,,,
,17:39:12,4,2700,1160.6,1.04,13.3,9,13,0.116,10,0.1,0.97
,17:39:13,4,2700,1161.6,1.04,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:14,4,2700,1162.6,1.04,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:15,4,2700,1163.6,1.03,13.3,9,13.1,0.119,10,0,0.97
,17:39:16,4,2700,1164.6,1.03,13.3,9,13.1,0.119,10,0.1,0.97
,17:39:17,4,2700,1165.6,1.03,13.3,9,13.1,0.118,10,0.1,0.97
,17:39:18,4,2700,1166.6,1.03,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:19,4,2700,1167.6,1.03,13.3,9,13.1,0.115,10,0,0.97
,17:39:20,4,2700,1168.6,1.03,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:21,4,2700,1169.6,1.03,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:22,4,2700,1170.6,1.04,13.3,9,13.1,0.115,10,0.1,0.97
,17:39:23,4,2700,1171.6,1.04,13.3,9,13.1,0.119,10,0.1,0.97
,17:39:24,4,2700,1172.6,1.04,13.3,9,13.1,0.119,10,0.1,0.97
,17:39:25,4,2700,1173.6,1.04,13.3,9,13.2,0.116,10,0.1,0.98
,17:39:26,4,2700,1174.6,1.04,13.3,9,13.2,0.116,10,0.1,0.98
,17:39:27,4,2700,1175.6,1.04,13.3,9,13.2,0.116,10,0,0.98
,17:39:28,4,2700,1176.6,1.04,13.3,9,13.2,0.116,10,0.1,0.98
,17:39:29,4,2700,1177.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:39:30,4,2700,1178.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:39:31,4,2700,1179.6,1.04,13.3,9,13.2,0.113,10,0.1,0.98
,17:39:32,4,2700,1180.6,1.04,13.3,9,13.2,0.113,10,0,0.97
,17:39:33,4,2700,1181.6,1.04,13.3,9,13.2,0.109,10,0,0.97
,17:39:34,4,2700,1182.6,1.04,13.3,9,13.2,0.112,10,0,0.97
,17:39:35,4,2700,1183.6,1.04,13.3,9,13.2,0.112,10,0,0.97
,17:39:36,4,2700,1184.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:39:37,4,2700,1185.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:39:38,4,2700,1186.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:39:39,4,2700,1187.6,1.04,13.3,9,13.2,0.113,10,0.1,0.97
,17:39:40,4,2700,1188.6,1.04,13.3,9,13.3,0.113,10,0.1,0.97
,17:39:41,4,2700,1189.6,1.04,13.3,9,13.3,0.113,10,0,0.97
,17:39:42,4,2700,1190.6,1.04,13.3,9,13.3,0.109,10,0.1,0.97
,17:39:43,4,2700,1191.6,1.03,13.3,9,13.3,0.109,10,0.1,0.97
,17:39:44,4,2700,1192.6,1.04,13.3,9,13.3,0.109,10,0,0.97
,17:39:45,4,2700,1193.6,1.04,13.3,9,13.3,0.112,10,0.1,0.97
,17:39:46,4,2700,1194.6,1.04,13.3,9,13.3,0.112,10,0,0.97
,17:39:47,4,2700,1195.6,1.03,13.3,9,13.3,0.115,10,0,0.97
,17:39:48,4,2700,1196.6,1.03,13.3,9,13.3,0.118,10,0,0.97
,17:39:49,4,2700,1197.6,1.03,13.3,9,13.3,0.118,10,0.1,0.97
,17:39:50,4,2700,1198.6,1.03,13.3,9,13.3,0.115,10,0,0.97
,17:39:51,4,2700,1199.6,1.04,13.3,9,13.3,0.115,10,0,0.97
,17:39:52,4,2700,1200.6,1.04,13.3,9,13.3,0.119,10,0,0.97
,17:39:53,4,2700,1201.6,1.04,13.3,9,13.3,0.119,10,0,0.97
,17:39:54,4,2700,1202.6,1.04,13.3,9,13.3,0.119,10,0,0.97
,17:39:55,4,2700,1203.6,1.04,13.3,9,13.3,0.115,10,0,0.97
,17:39:56,4,2700,1204.6,1.04,13.3,9,13.3,0.116,10,0.1,0.97
,17:39:57,4,2700,1205.6,1.04,13.3,9,13.3,0.116,10,0,0.98
,17:39:58,4,2700,1206.6,1.04,13.3,9,13.3,0.116,10,0,0.97
,17:39:59,4,2700,1207.6,1.04,13.3,9,13.3,0.112,10,0,0.97
,17:40:00,4,2700,1208.6,1.04,13.3,9,13.3,0.112,10,0.1,0.97
,17:40:01,4,2700,1209.6,1.04,13.3,9,13.3,0.113,10,0.1,0.98
,17:40:02,4,2700,1210.6,1.04,13.3,9,13.3,0.116,10,0,0.98
,17:40:03,4,2700,1211.6,1.04,13.3,9,13.3,0.116,10,0,0.98
,17:40:04,4,2700,1212.6,1.04,13.3,9,13.3,0.116,10,0.1,0.97
,17:40:05,4,2700,1213.6,1.03,13.3,9,13.3,0.119,10,0.1,0.97
,17:40:06,4,2700,1214.6,1.03,13.3,9,13.3,0.118,10,0.1,0.96
,17:40:07,4,2700,1215.6,1.03,13.3,9,13.4,0.118,10,0,0.96
,17:40:08,4,2700,1216.6,1.03,13.3,9,13.4,0.118,10,0,0.97
,17:40:09,4,2700,1217.6,1.04,13.3,9,13.4,0.119,10,0.1,0.97
,17:40:10,4,2700,1218.6,1.04,13.3,9,13.4,0.115,10,0.1,0.97
,17:40:11,4,2700,1219.6,1.04,13.3,9,13.4,0.115,10,0.1,0.97
,17:40:12,4,2700,1220.6,1.03,13.3,9,13.4,0.115,10,0,0.97
,17:40:13,4,2700,1221.6,1.03,13.3,9,13.4,0.115,10,0.1,0.97
,17:40:14,4,2700,1222.6,1.03,13.3,9,13.4,0.118,10,0.1,0.97
,17:40:15,4,2700,1223.6,1.04,13.3,9,13.4,0.115,10,0.1,0.97
,17:40:16,4,2700,1224.6,1.04,13.3,9,13.4,0.113,10,0.1,0.97
,17:40:17,4,2700,1225.6,1.04,13.3,9,13.4,0.116,10,0,0.98
,17:40:18,4,2700,1226.6,1.04,13.3,9,13.4,0.116,10,0,0.98
,17:40:19,4,2700,1227.6,1.04,13.3,9,13.4,0.116,10,0.1,0.97
,17:40:20,4,2700,1228.6,1.04,13.3,9,13.4,0.116,10,0.1,0.98
,17:40:21,4,2700,1229.6,1.04,13.3,9,13.4,0.116,10,0.1,0.98
,17:40:22,4,2700,1230.6,1.04,13.3,9,13.4,0.119,10,0,0.97
,17:40:23,4,2700,1231.6,1.04,13.3,9,13.4,0.115,10,0,0.97
,17:40:24,4,2700,1232.6,1.04,13.3,9,13.4,0.116,10,0.1,0.97
,17:40:25,4,2700,1233.6,1.04,13.3,9,13.4,0.116,10,0,0.97
,17:40:26,4,2700,1234.6,1.04,13.3,9,13.4,0.116,10,0,0.98
,17:40:27,4,2700,1235.6,1.04,13.3,9,13.4,0.116,10,0,0.98
,17:40:28,4,2700,1236.6,1.04,13.3,9,13.4,0.116,10,0,0.98
,17:40:29,4,2700,1237.6,1.04,13.3,9,13.4,0.112,10,0,0.97
,17:40:30,4,2700,1238.6,1.04,13.3,9,13.3,0.112,10,0,0.97
,17:40:31,4,2700,1239.6,1.04,13.3,9,13.3,0.116,10,0,0.97
,17:40:32,4,2700,1240.6,1.04,13.3,9,13.3,0.116,10,0.1,0.98
,17:40:33,4,2700,1241.6,1.04,13.3,9,13.4,0.116,10,0.1,0.98
,17:40:34,4,2700,1242.6,1.04,13.3,9,13.3,0.116,10,0.1,0.98
,17:40:35,4,2700,1243.6,1.04,13.3,9,13.3,0.113,10,0.1,0.98
,17:40:36,4,2700,1244.6,1.04,13.3,9,13.3,0.113,10,0.1,0.98
,17:40:37,4,2700,1245.6,1.04,13.3,9,13.3,0.116,10,0,0.98
,17:40:38,4,2700,1246.6,1.04,13.3,9,13.3,0.116,10,0.1,0.98
,17:40:39,4,2700,1247.6,1.04,13.3,9,13.3,0.116,10,0.1,0.98
,17:40:40,4,2700,1248.6,1.05,13.3,9,13.3,0.117,10,0,0.98
,17:40:41,4,2700,1249.6,1.05,13.3,9,13.3,0.12,10,0.1,0.98
,17:40:42,4,2700,1250.6,1.05,13.3,9,13.3,0.117,10,0,0.98
,17:40:43,4,2700,1251.6,1.05,13.3,9,13.3,0.114,10,0.1,0.98
,17:40:44,4,2700,1252.6,1.05,13.3,9,13.3,0.114,10,0.1,0.99
,17:40:45,4,2700,1253.6,1.05,13.3,9,13.3,0.114,10,0,0.99
,17:40:46,4,2700,1254.6,1.05,13.3,9,13.3,0.114,10,0.1,0.98
,17:40:47,4,2700,1255.6,1.05,13.3,9,13.3,0.113,10,0.1,0.98
,17:40:48,4,2700,1256.6,1.05,13.3,9,13.3,0.113,10,0,0.98
,17:40:49,4,2700,1257.6,1.05,13.3,9,13.3,0.113,10,0,0.98
,17:40:50,4,2700,1258.6,1.04,13.3,9,13.3,0.113,10,0.1,0.98
,17:40:51,4,2700,1259.6,1.05,13.3,9,13.3,0.11,10,0.1,0.98
,17:40:52,4,2700,1260.6,1.05,13.3,9,13.3,0.11,10,0,0.98
,17:40:53,4,2700,1261.6,1.05,13.3,10,13.3,0.107,10,0.1,0.98
,17:40:54,4,2700,1262.6,1.04,13.3,9,13.3,0.11,10,0.1,0.98
,17:40:55,4,2700,1263.6,1.04,13.3,9,13.3,0.113,10,0,0.97
,17:40:56,4,2700,1264.6,1.03,13.3,9,13.3,0.112,10,0.1,0.97
,17:40:57,4,2700,1265.6,1.03,13.3,9,13.3,0.115,10,0,0.96
,17:40:58,4,2700,1266.6,1.03,13.3,9,13.3,0.114,10,0.1,0.96
,17:40:59,4,2700,1267.6,1.03,13.3,9,13.3,0.118,10,0,0.96
,17:41:00,4,2700,1268.6,1.03,13.3,9,13.3,0.115,10,0,0.96
,17:41:01,4,2700,1269.6,1.03,13.3,9,13.3,0.115,10,0.1,0.97
,17:41:02,4,2700,1270.6,1.03,13.3,9,13.3,0.115,10,0,0.97
,17:41:03,4,2700,1271.6,1.03,13.3,9,13.2,0.115,10,0,0.97
,17:41:04,4,2700,1272.6,1.03,13.3,9,13.2,0.115,10,0.1,0.97
,17:41:05,4,2700,1273.6,1.03,13.3,9,13.2,0.115,10,0.1,0.97
,17:41:06,4,2700,1274.6,1.03,13.3,9,13.2,0.115,10,0.1,0.97
,17:41:07,4,2700,1275.6,1.03,13.3,9,13.2,0.115,10,0,0.97
,17:41:08,4,2700,1276.6,1.03,13.3,9,13.2,0.119,10,0,0.97
,17:41:09,4,2700,1277.6,1.03,13.3,9,13.2,0.119,10,0,0.97
,17:41:10,4,2700,1278.6,1.04,13.3,9,13.2,0.115,10,0,0.97
,17:41:11,4,2700,1279.6,1.04,13.3,9,13.2,0.116,10,0,0.97
,17:41:12,4,2700,1280.6,1.04,13.3,9,13.2,0.119,10,0.1,0.97
,17:41:13,4,2700,1281.6,1.04,13.3,9,13.2,0.116,10,0.1,0.97
,17:41:14,4,2700,1282.6,1.04,13.3,9,13.2,0.116,10,0.1,0.98
,17:41:15,4,2700,1283.6,1.04,13.3,9,13.2,0.116,10,0.1,0.97
,17:41:16,4,2700,1284.6,1.04,13.3,9,13.2,0.119,10,0.1,0.97
,17:41:17,4,2700,1285.6,1.04,13.3,9,13.2,0.115,10,0,0.97
,17:41:18,4,2700,1286.6,1.04,13.3,9,13.2,0.113,10,0,0.97
,17:41:19,4,2700,1287.6,1.04,13.3,9,13.2,0.113,10,0,0.98
,17:41:20,4,2700,1288.6,1.05,13.3,9,13.2,0.113,10,0,0.98
,17:41:21,4,2700,1289.6,1.05,13.3,9,13.2,0.111,10,0,0.98
,17:41:22,4,2700,1290.6,1.05,13.3,9,13.1,0.114,10,0,0.98
,17:41:23,4,2700,1291.6,1.05,13.3,9,13.1,0.11,10,0.1,0.98
,17:41:24,4,2700,1292.6,1.04,13.3,9,13.1,0.113,10,0.1,0.98
,17:41:25,4,2700,1293.6,1.04,13.3,9,13.1,0.113,10,0,0.98
,17:41:26,4,2700,1294.6,1.04,13.3,9,13.1,0.116,10,0,0.97
,17:41:27,4,2700,1295.6,1.04,13.3,9,13.1,0.113,10,0,0.97
,17:41:28,4,2700,1296.6,1.04,13.3,9,13.1,0.112,10,0,0.97
,17:41:29,4,2700,1297.6,1.04,13.3,9,13.1,0.115,10,0,0.97
,17:41:30,4,2700,1298.6,1.04,13.3,9,13.1,0.116,10,0.1,0.97
,17:41:31,4,2700,1299.6,1.04,13.3,9,13.1,0.112,10,0.1,0.97
,17:41:32,4,2700,1300.6,1.04,13.3,9,13.1,0.116,10,0,0.97
,17:41:33,4,2700,1301.6,1.04,13.3,9,13.1,0.116,10,0.1,0.98
,17:41:34,4,2700,1302.6,1.04,13.3,9,13.1,0.116,10,0.1,0.98
,17:41:35,4,2700,1303.6,1.04,13.3,9,13.1,0.116,10,0,0.98
,17:41:36,4,2700,1304.6,1.04,13.3,9,13,0.116,10,0,0.97
,17:41:37,4,2700,1305.6,1.04,13.3,9,13,0.115,10,0.1,0.97
,17:41:38,4,2700,1306.6,1.04,13.3,9,13,0.119,10,0.1,0.97
,17:41:39,4,2700,1307.6,1.04,13.3,9,13,0.119,10,0.1,0.97
,17:41:40,4,2700,1308.6,1.04,13.3,9,13,0.119,10,0,0.97
,17:41:41,4,2700,1309.6,1.04,13.3,9,13,0.119,10,0,0.97
,17:41:42,4,2700,1310.6,1.04,13.3,9,13,0.116,10,0,0.98
,17:41:43,4,2700,1311.6,1.04,13.3,9,13,0.116,10,0.1,0.98
,17:41:44,4,2700,1312.6,1.04,13.3,9,13,0.119,10,0,0.98
,17:41:45,4,2700,1313.6,1.05,13.3,9,13,0.117,10,0,0.98
,17:41:46,4,2700,1314.6,1.05,13.3,9,13,0.117,10,0,0.98
,17:41:47,4,2700,1315.6,1.05,13.3,9,12.9,0.113,10,0,0.98
,17:41:48,4,2700,1316.6,1.04,13.3,9,12.9,0.116,10,0,0.98
,17:41:49,4,2700,1317.6,1.04,13.3,9,12.9,0.116,10,0,0.97
,17:41:50,4,2700,1318.6,1.04,13.3,9,12.9,0.116,10,0,0.97
,17:41:51,4,2700,1319.6,1.04,13.3,9,12.9,0.116,10,0,0.98
,17:41:52,4,2700,1320.6,1.05,13.3,9,12.9,0.117,10,0.1,0.98
,17:41:53,4,2700,1321.6,1.05,13.3,9,12.9,0.117,10,0.1,0.98
,17:41:54,4,2700,1322.6,1.05,13.3,9,12.9,0.117,10,0.1,0.98
,17:41:55,4,2700,1323.6,1.04,13.3,9,12.9,0.116,10,0.1,0.98
,17:41:56,4,2700,1324.6,1.04,13.3,9,12.9,0.116,10,0.1,0.98
,17:41:57,4,2700,1325.6,1.04,13.3,9,12.9,0.113,10,0.1,0.98
,17:41:58,4,2700,1326.6,1.04,13.3,9,12.9,0.113,10,0.1,0.98
,17:41:59,4,2700,1327.6,1.04,13.3,9,12.9,0.113,10,0,0.98
,17:42:00,4,2700,1328.6,1.05,13.3,9,12.8,0.113,10,0,0.98
,17:42:01,4,2700,1329.6,1.05,13.3,9,12.8,0.114,10,0,0.98
,17:42:02,4,2700,1330.6,1.05,13.3,9,12.8,0.114,10,0.1,0.99
,17:42:03,4,2700,1331.6,1.05,13.3,9,12.8,0.111,10,0.1,0.99
,17:42:04,4,2700,1332.6,1.05,13.3,9,12.8,0.111,10,0,0.98
,17:42:05,4,2700,1333.6,1.05,13.3,9,12.8,0.11,10,0,0.98
,17:42:06,4,2700,1334.6,1.05,13.3,9,12.8,0.11,10,0.1,0.98
,17:42:07,4,2700,1335.6,1.04,13.3,9,12.8,0.11,10,0,0.98
,17:42:08,4,2700,1336.6,1.05,13.3,9,12.8,0.11,10,0,0.98
,17:42:09,4,2700,1337.6,1.05,13.3,9,12.8,0.114,10,0,0.98
,17:42:10,4,2700,1338.6,1.05,13.3,9,12.8,0.114,10,0,0.98
,17:42:11,4,2700,1339.6,1.04,13.3,9,12.8,0.113,10,0.1,0.98
,17:42:12,4,2700,1340.6,1.04,13.3,9,12.7,0.116,10,0.1,0.97
,17:42:13,4,2700,1341.6,1.04,13.3,9,12.7,0.119,10,0,0.97
,17:42:14,4,2700,1342.6,1.04,13.3,9,12.7,0.119,10,0,0.97
,17:42:15,4,2700,1343.6,1.04,13.3,9,12.7,0.119,10,0,0.97
,17:42:16,4,2700,1344.6,1.04,13.3,9,12.7,0.119,10,0,0.98
,17:42:17,4,2700,1345.6,1.04,13.3,9,12.7,0.12,10,0,0.98
,17:42:18,4,2700,1346.6,1.05,13.3,9,12.7,0.12,10,0,0.98
,17:42:19,4,2700,1347.6,1.05,13.3,9,12.7,0.12,10,0,0.99
,17:42:20,4,2700,1348.6,1.05,13.3,9,12.7,0.118,10,0.1,0.99
,17:42:21,4,2700,1349.6,1.05,13.3,9,12.7,0.117,10,0.1,0.99
,17:42:22,4,2700,1350.6,1.05,13.3,9,12.6,0.117,10,0,0.98
,17:42:23,4,2700,1351.6,1.05,13.3,9,12.6,0.114,10,0.1,0.98
,17:42:24,4,2700,1352.6,1.05,13.3,9,12.6,0.111,10,0,0.98
,17:42:25,4,2700,1353.6,1.05,13.3,9,12.6,0.111,10,0,0.98
,17:42:26,4,2700,1354.6,1.05,13.3,9,12.6,0.114,10,0.1,0.99
,17:42:27,4,2700,1355.6,1.05,13.3,9,12.6,0.117,10,0.1,0.98
,17:42:28,4,2700,1356.6,1.04,13.3,9,12.6,0.116,10,0.1,0.98
,17:42:29,4,2700,1357.6,1.04,13.3,9,12.6,0.12,10,0,0.98
,17:42:30,4,2700,1358.6,1.04,13.3,9,12.6,0.12,10,0,0.98
,17:42:31,4,2700,1359.6,1.04,13.3,9,12.6,0.12,10,0,0.98
,17:42:32,4,2700,1360.6,1.05,13.3,9,12.6,0.12,10,0,0.98
,17:42:33,4,2700,1361.6,1.05,13.3,9,12.5,0.12,10,0,0.98
,17:42:34,4,2700,1362.6,1.05,13.3,9,12.5,0.118,10,0,0.99
,17:42:35,4,2700,1363.6,1.05,13.3,9,12.5,0.118,10,0,0.99
,17:42:36,4,2700,1364.6,1.05,13.3,9,12.5,0.118,10,0,0.99
,17:42:37,4,2700,1365.6,1.05,13.3,9,12.5,0.121,10,0,0.99
,17:42:38,4,2700,1366.6,1.06,13.3,9,12.5,0.118,10,0,0.99
,17:42:39,4,2700,1367.6,1.06,13.3,9,12.5,0.118,10,0,0.99
,17:42:40,4,2700,1368.6,1.06,13.3,9,12.5,0.115,10,0,0.99
,17:42:41,4,2700,1369.6,1.06,13.3,9,12.4,0.118,10,0.1,0.99
,17:42:42,4,2700,1370.6,1.06,13.3,9,12.4,0.122,10,0,0.99
,17:42:43,4,2700,1371.6,1.06,13.3,9,12.4,0.122,10,0.1,0.99
,17:42:44,4,2700,1372.6,1.06,13.3,9,12.4,0.118,10,0,0.99
,17:42:45,4,2700,1373.6,1.06,13.3,9,12.4,0.118,10,0.1,0.99
,17:42:46,4,2700,1374.6,1.06,13.3,9,12.4,0.118,10,0,0.99
,17:42:47,4,2700,1375.6,1.06,13.3,9,12.4,0.118,10,0.1,0.99
,17:42:48,4,2700,1376.6,1.06,13.3,9,12.4,0.118,10,0.1,0.99
,17:42:49,4,2700,1377.6,1.06,13.3,9,12.4,0.115,10,0,0.99
,17:42:50,4,2700,1378.6,1.06,13.3,9,12.4,0.115,10,0,0.99
,17:42:51,4,2700,1379.6,1.06,13.3,9,12.4,0.115,10,0,0.99
,17:42:52,4,2700,1380.6,1.06,13.3,9,12.3,0.112,10,0.1,0.99
,17:42:53,4,2700,1381.6,1.06,13.3,9,12.3,0.112,10,0,1
,17:42:54,4,2700,1382.6,1.07,13.3,10,12.3,0.11,10,0,1
,17:42:55,4,2700,1383.6,1.06,13.3,9,12.3,0.112,10,0,1
,17:42:56,4,2700,1384.6,1.06,13.3,9,12.3,0.112,10,0,0.99
,17:42:57,4,2700,1385.6,1.06,13.3,9,12.3,0.111,10,0,0.99
,17:42:58,4,2700,1386.6,1.05,13.3,10,12.3,0.108,10,0,0.99
,17:42:59,4,2700,1387.6,1.05,13.3,9,12.3,0.111,10,0,0.99
,17:43:00,4,2700,1388.6,1.05,13.3,9,12.2,0.111,10,0,0.98
,17:43:01,4,2700,1389.6,1.04,13.3,9,12.2,0.113,10,0,0.98
,17:43:02,4,2700,1390.6,1.04,13.3,9,12.2,0.116,10,0,0.98
,17:43:03,4,2700,1391.6,1.05,13.3,9,12.2,0.12,10,0,0.98
,17:43:04,4,2700,1392.6,1.05,13.3,9,12.2,0.12,10,0,0.98
,17:43:05,4,2700,1393.6,1.05,13.3,9,12.2,0.121,10,0,0.99
,17:43:06,4,2700,1394.6,1.05,13.3,9,12.2,0.121,10,0,0.99
,17:43:07,4,2700,1395.6,1.05,13.3,9,12.2,0.12,10,0,0.98
,17:43:08,4,2700,1396.6,1.04,13.3,9,12.2,0.12,10,0,0.98
,17:43:09,4,2700,1397.6,1.04,13.3,9,12.2,0.119,10,0,0.98
,17:43:10,4,2700,1398.6,1.04,13.3,9,12.1,0.12,10,0,0.98
,17:43:11,4,2700,1399.6,1.05,13.3,9,12.1,0.12,10,0.1,0.98
,17:43:12,4,2700,1400.6,1.05,13.3,9,12.1,0.12,10,0.1,0.99
,17:43:13,4,2700,1401.6,1.05,13.3,9,12.1,0.117,10,0.1,0.99
,17:43:14,4,2700,1402.6,1.05,13.3,9,12.1,0.117,10,0.1,0.99
,17:43:15,4,2700,1403.6,1.05,13.3,9,12.1,0.117,10,0.1,0.98
,17:43:16,4,2700,1404.6,1.05,13.3,9,12.1,0.12,10,0,0.98
,17:43:17,4,2700,1405.6,1.05,13.3,9,12,0.117,10,0,0.98
,17:43:18,4,2700,1406.6,1.05,13.3,9,12,0.117,10,0.1,0.98
,17:43:19,4,2700,1407.6,1.05,13.3,9,12,0.117,10,0.1,0.99
,17:43:20,4,2700,1408.6,1.05,13.3,9,12,0.121,10,0.1,0.99
,17:43:21,4,2700,1409.6,1.05,13.3,9,12,0.118,10,0.1,0.99
,17:43:22,4,2700,1410.6,1.06,13.3,9,12,0.115,10,0.1,0.99
,17:43:23,4,2700,1411.6,1.06,13.3,9,12,0.115,10,0.1,0.99
,17:43:24,4,2700,1412.6,1.06,13.3,9,12,0.112,10,0,1
,17:43:25,4,2700,1413.6,1.06,13.3,9,12,0.112,10,0,1
,17:43:26,4,2700,1414.6,1.06,13.3,9,12,0.115,10,0,0.99
,17:43:27,4,2700,1415.6,1.06,13.3,9,11.9,0.118,10,0,0.99
,17:43:28,4,2700,1416.6,1.06,13.3,9,11.9,0.118,10,0,0.99
,17:43:29,4,2700,1417.6,1.05,13.3,9,11.9,0.121,10,0.1,0.99
,17:43:30,4,2700,1418.6,1.06,13.3,9,11.9,0.121,10,0.1,0.99
,17:43:31,4,2700,1419.6,1.06,13.3,9,11.9,0.121,10,0,0.99
,17:43:32,4,2700,1420.6,1.06,13.3,9,11.9,0.118,10,0,0.99
,17:43:33,4,2700,1421.6,1.06,13.3,9,11.9,0.118,10,0,0.99
,17:43:34,4,2700,1422.6,1.06,13.3,9,11.8,0.118,10,0,0.99
,17:43:35,4,2700,1423.6,1.06,13.3,9,11.8,0.118,10,0,0.99
,17:43:36,4,2700,1424.6,1.06,13.3,9,11.8,0.118,10,0,0.99
,17:43:37,4,2700,1425.6,1.06,13.3,9,11.8,0.122,10,0,0.99
,17:43:38,4,2700,1426.6,1.06,13.3,9,11.8,0.118,10,0,0.99
,17:43:39,4,2700,1427.6,1.07,13.3,9,11.8,0.119,10,0.1,1
,17:43:40,4,2700,1428.6,1.07,13.3,9,11.8,0.119,10,0.1,1
,17:43:41,4,2700,1429.6,1.06,13.3,9,11.7,0.119,10,0,1
,17:43:42,4,2700,1430.6,1.06,13.3,9,11.7,0.115,10,0,0.99
,17:43:43,4,2700,1431.6,1.06,13.3,9,11.7,0.112,10,0,0.99
,17:43:44,4,2700,1432.6,1.06,13.3,9,11.7,0.112,10,0,0.99
,17:43:45,4,2700,1433.6,1.06,13.3,9,11.7,0.112,10,0.1,0.99
,17:43:46,4,2700,1434.6,1.06,13.3,9,11.7,0.115,10,0,0.99
,17:43:47,4,2700,1435.6,1.06,13.3,9,11.7,0.118,10,0,0.99
,17:43:48,4,2700,1436.6,1.06,13.3,9,11.7,0.118,10,0,0.99
,17:43:49,4,2700,1437.6,1.06,13.3,9,11.7,0.118,10,0.1,0.99
,17:43:50,4,2700,1438.6,1.06,13.3,9,11.7,0.118,10,0.1,0.99
,17:43:51,4,2700,1439.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:43:52,4,2700,1440.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:43:53,4,2700,1441.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:43:54,4,2700,1442.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:43:55,4,2700,1443.6,1.06,13.3,9,11.6,0.118,10,0.1,0.99
,17:43:56,4,2700,1444.6,1.06,13.3,9,11.6,0.115,10,0,0.99
,17:43:57,4,2700,1445.6,1.06,13.3,9,11.6,0.118,10,0.1,0.99
,17:43:58,4,2700,1446.6,1.06,13.3,9,11.5,0.122,10,0,0.99
,17:43:59,4,2700,1447.6,1.06,13.3,9,11.5,0.118,10,0.1,0.99
,17:44:00,4,2700,1448.6,1.06,13.3,9,11.5,0.118,10,0,0.99
,17:44:01,4,2700,1449.6,1.06,13.3,9,11.5,0.118,10,0,0.99
,17:44:02,4,2700,1450.6,1.06,13.3,9,11.5,0.118,10,0,0.99
,17:44:03,4,2700,1451.6,1.06,13.3,9,11.5,0.118,10,0,0.99
,17:44:04,4,2700,1452.6,1.06,13.3,9,11.5,0.112,10,0.1,0.99
,17:44:05,4,2700,1453.6,1.06,13.3,9,11.5,0.115,10,0,0.99
,17:44:06,4,2700,1454.6,1.06,13.3,9,11.5,0.111,10,0,0.99
,17:44:07,4,2700,1455.6,1.05,13.3,10,11.4,0.108,10,0,0.99
,17:44:08,4,2700,1456.6,1.06,13.3,10,11.4,0.108,10,0,0.99
,17:44:09,4,2700,1457.6,1.06,13.3,9,11.4,0.115,10,0,0.99
,17:44:10,4,2700,1458.6,1.06,13.3,9,11.4,0.122,10,0.1,0.99
,17:44:11,4,2700,1459.6,1.06,13.3,9,11.4,0.122,10,0,0.99
,17:44:12,4,2700,1460.6,1.06,13.3,9,11.4,0.122,10,0,0.99
,17:44:13,4,2700,1461.6,1.06,13.3,9,11.4,0.118,10,0,0.99
,17:44:14,4,2700,1462.6,1.06,13.3,9,11.4,0.118,10,0,0.99
,17:44:15,4,2700,1463.6,1.05,13.3,9,11.3,0.121,10,0,0.99
,17:44:16,4,2700,1464.6,1.05,13.3,9,11.3,0.121,10,0,0.99
,17:44:17,4,2700,1465.6,1.06,13.3,9,11.3,0.121,10,0,0.99
,17:44:18,4,2700,1466.6,1.06,13.3,9,11.3,0.122,10,0,0.99
,17:44:19,4,2700,1467.6,1.06,13.3,9,11.3,0.118,10,0.1,0.99
,17:44:20,4,2700,1468.6,1.06,13.3,9,11.3,0.119,10,0,1
,17:44:21,4,2700,1469.6,1.07,13.3,9,11.3,0.119,10,0,1
,17:44:22,4,2700,1470.6,1.06,13.3,9,11.2,0.119,10,0,1
,17:44:23,4,2700,1471.6,1.06,13.3,9,11.3,0.119,10,0,1
,17:44:24,4,2700,1472.6,1.06,13.3,9,11.2,0.122,10,0,0.99
,17:44:25,4,2700,1473.6,1.06,13.3,9,11.2,0.122,10,0,0.99
,17:44:26,4,2700,1474.6,1.06,13.3,9,11.2,0.122,10,0,1
,17:44:27,4,2700,1475.6,1.07,13.3,9,11.2,0.119,10,0,1
,17:44:28,4,2700,1476.6,1.07,13.3,9,11.2,0.12,10,0,1
,17:44:29,4,2700,1477.6,1.07,13.3,9,11.2,0.119,10,0.1,1
,17:44:30,4,2700,1478.6,1.07,13.3,9,11.2,0.116,10,0.1,1
,17:44:31,4,2700,1479.6,1.07,13.3,9,11.1,0.116,10,0,1
